Date,ABCAPITAL.NS
2018-09-26,119.44999694824219
2018-09-27,116.55000305175781
2018-09-28,114.6500015258789
2018-10-01,110.75
2018-10-03,110.25
2018-10-04,111.25
2018-10-05,107.80000305175781
2018-10-08,104.94999694824219
2018-10-09,105.0
2018-10-10,110.19999694824219
2018-10-11,106.1500015258789
2018-10-12,107.80000305175781
2018-10-15,108.4000015258789
2018-10-16,109.19999694824219
2018-10-17,104.55000305175781
2018-10-19,102.69999694824219
2018-10-22,100.05000305175781
2018-10-23,96.6500015258789
2018-10-24,95.5999984741211
2018-10-25,96.9000015258789
2018-10-26,94.44999694824219
2018-10-29,101.1500015258789
2018-10-30,100.8499984741211
2018-10-31,104.55000305175781
2018-11-01,106.0999984741211
2018-11-02,106.3499984741211
2018-11-05,106.1500015258789
2018-11-06,107.3499984741211
2018-11-07,106.3499984741211
2018-11-09,102.5
2018-11-12,101.80000305175781
2018-11-13,103.75
2018-11-14,107.30000305175781
2018-11-15,110.4000015258789
2018-11-16,113.5
2018-11-19,116.1500015258789
2018-11-20,112.80000305175781
2018-11-21,115.0999984741211
2018-11-22,113.0
2018-11-26,108.69999694824219
2018-11-27,107.55000305175781
2018-11-28,104.25
2018-11-29,104.9000015258789
2018-11-30,105.05000305175781
2018-12-03,101.9000015258789
2018-12-04,102.5
2018-12-05,99.8499984741211
2018-12-06,97.5999984741211
2018-12-07,97.19999694824219
2018-12-10,94.9000015258789
2018-12-11,98.30000305175781
2018-12-12,98.25
2018-12-13,98.25
2018-12-14,98.8499984741211
2018-12-17,99.55000305175781
2018-12-18,100.55000305175781
2018-12-19,99.94999694824219
2018-12-20,99.5
2018-12-21,98.05000305175781
2018-12-24,97.05000305175781
2018-12-26,97.0999984741211
2018-12-27,98.1500015258789
2018-12-28,99.9000015258789
2018-12-31,100.0
2019-01-01,100.0999984741211
2019-01-02,99.25
2019-01-03,98.25
2019-01-04,98.0
2019-01-07,97.5999984741211
2019-01-08,97.3499984741211
2019-01-09,96.4000015258789
2019-01-10,96.94999694824219
2019-01-11,96.44999694824219
2019-01-14,96.0999984741211
2019-01-15,96.5999984741211
2019-01-16,96.3499984741211
2019-01-17,95.44999694824219
2019-01-18,93.69999694824219
2019-01-21,92.5999984741211
2019-01-22,90.8499984741211
2019-01-23,87.4000015258789
2019-01-24,89.44999694824219
2019-01-25,87.19999694824219
2019-01-28,83.8499984741211
2019-01-29,82.69999694824219
2019-01-30,82.30000305175781
2019-01-31,81.0
2019-02-01,80.5
2019-02-04,82.5
2019-02-05,81.8499984741211
2019-02-06,82.3499984741211
2019-02-07,83.55000305175781
2019-02-08,81.5999984741211
2019-02-11,79.0999984741211
2019-02-12,79.9000015258789
2019-02-14,78.5
2019-02-15,80.4000015258789
2019-02-18,81.5
2019-02-19,80.5999984741211
2019-02-20,81.6500015258789
2019-02-21,81.94999694824219
2019-02-22,86.80000305175781
2019-02-25,88.69999694824219
2019-02-26,87.5
2019-02-27,90.94999694824219
2019-02-28,91.9000015258789
2019-03-01,95.94999694824219
2019-03-05,99.5
2019-03-06,99.80000305175781
2019-03-07,98.5
2019-03-08,100.0
2019-03-11,99.94999694824219
2019-03-12,99.19999694824219
2019-03-13,96.25
2019-03-14,95.9000015258789
2019-03-15,99.5
2019-03-18,101.3499984741211
2019-03-19,104.55000305175781
2019-03-20,104.9000015258789
2019-03-22,102.6500015258789
2019-03-25,99.69999694824219
2019-03-26,101.6500015258789
2019-03-27,100.9000015258789
2019-03-28,98.55000305175781
2019-04-01,103.3499984741211
2019-04-02,103.0
2019-04-03,100.30000305175781
2019-04-04,98.1500015258789
2019-04-05,99.6500015258789
2019-04-08,97.8499984741211
2019-04-09,97.0
2019-04-10,96.6500015258789
2019-04-11,98.4000015258789
2019-04-12,98.30000305175781
2019-04-15,102.0999984741211
2019-04-16,101.05000305175781
2019-04-18,100.05000305175781
2019-04-22,99.0
2019-04-23,98.55000305175781
2019-04-24,98.44999694824219
2019-04-25,98.25
2019-04-26,99.19999694824219
2019-04-30,97.75
2019-05-02,100.0
2019-05-03,101.5
2019-05-06,101.1500015258789
2019-05-07,100.3499984741211
2019-05-08,98.5999984741211
2019-05-09,96.75
2019-05-10,98.0
2019-05-13,95.0
2019-05-14,94.4000015258789
2019-05-15,92.8499984741211
2019-05-16,91.44999694824219
2019-05-17,90.8499984741211
2019-05-20,95.30000305175781
2019-05-21,95.05000305175781
2019-05-22,95.05000305175781
2019-05-23,95.8499984741211
2019-05-24,97.5999984741211
2019-05-27,102.75
2019-05-28,101.9000015258789
2019-05-29,99.94999694824219
2019-05-30,99.55000305175781
2019-05-31,99.0999984741211
2019-06-03,102.5
2019-06-04,104.0999984741211
2019-06-06,98.75
2019-06-07,99.05000305175781
2019-06-10,97.0999984741211
2019-06-11,97.0
2019-06-12,96.4000015258789
2019-06-13,95.0
2019-06-14,94.0
2019-06-17,92.75
2019-06-18,90.9000015258789
2019-06-19,89.80000305175781
2019-06-20,92.1500015258789
2019-06-21,93.44999694824219
2019-06-24,92.1500015258789
2019-06-25,92.05000305175781
2019-06-26,92.75
2019-06-27,93.3499984741211
2019-06-28,91.80000305175781
2019-07-01,92.05000305175781
2019-07-02,91.3499984741211
2019-07-03,92.4000015258789
2019-07-04,94.05000305175781
2019-07-05,92.55000305175781
2019-07-08,89.0999984741211
2019-07-09,89.9000015258789
2019-07-10,89.5
2019-07-11,90.05000305175781
2019-07-12,91.05000305175781
2019-07-15,89.4000015258789
2019-07-16,89.25
2019-07-17,90.4000015258789
2019-07-18,89.05000305175781
2019-07-19,87.19999694824219
2019-07-22,88.0
2019-07-23,86.4000015258789
2019-07-24,84.19999694824219
2019-07-25,85.9000015258789
2019-07-26,87.05000305175781
2019-07-29,83.30000305175781
2019-07-30,81.0
2019-07-31,82.05000305175781
2019-08-01,82.4000015258789
2019-08-02,81.69999694824219
2019-08-05,85.3499984741211
2019-08-06,86.94999694824219
2019-08-07,85.3499984741211
2019-08-08,88.05000305175781
2019-08-09,89.30000305175781
2019-08-13,86.3499984741211
2019-08-14,88.19999694824219
2019-08-16,87.8499984741211
2019-08-19,90.6500015258789
2019-08-20,89.5
2019-08-21,90.0
2019-08-22,88.0
2019-08-23,86.8499984741211
2019-08-26,88.55000305175781
2019-08-27,89.4000015258789
2019-08-28,87.75
2019-08-29,88.6500015258789
2019-08-30,89.30000305175781
2019-09-03,87.5
2019-09-04,90.4000015258789
2019-09-05,91.5
2019-09-06,92.5999984741211
2019-09-09,94.44999694824219
2019-09-11,96.6500015258789
2019-09-12,95.9000015258789
2019-09-13,94.55000305175781
2019-09-16,93.75
2019-09-17,91.5
2019-09-18,90.80000305175781
2019-09-19,89.4000015258789
2019-09-20,94.25
2019-09-23,93.19999694824219
2019-09-24,90.8499984741211
2019-09-25,92.55000305175781
2019-09-26,90.3499984741211
2019-09-27,89.69999694824219
2019-09-30,84.8499984741211
2019-10-01,81.4000015258789
2019-10-03,78.75
2019-10-04,78.5
2019-10-07,78.5
2019-10-09,79.4000015258789
2019-10-10,79.19999694824219
2019-10-11,78.5999984741211
2019-10-14,77.8499984741211
2019-10-15,77.25
2019-10-16,78.05000305175781
2019-10-17,76.4000015258789
2019-10-18,79.4000015258789
2019-10-22,82.94999694824219
2019-10-23,82.6500015258789
2019-10-24,80.9000015258789
2019-10-25,79.05000305175781
2019-10-27,80.30000305175781
2019-10-29,79.55000305175781
2019-10-30,79.9000015258789
2019-10-31,81.8499984741211
2019-11-01,83.0
2019-11-04,83.3499984741211
2019-11-05,85.44999694824219
2019-11-06,83.5
2019-11-07,84.69999694824219
2019-11-08,86.8499984741211
2019-11-11,86.9000015258789
2019-11-13,83.4000015258789
2019-11-14,80.25
2019-11-15,81.3499984741211
2019-11-18,81.80000305175781
2019-11-19,83.6500015258789
2019-11-20,85.5999984741211
2019-11-21,95.75
2019-11-22,100.1500015258789
2019-11-25,110.69999694824219
2019-11-26,108.3499984741211
2019-11-27,109.1500015258789
2019-11-28,110.1500015258789
2019-11-29,109.44999694824219
2019-12-02,107.1500015258789
2019-12-03,103.75
2019-12-04,107.05000305175781
2019-12-05,106.80000305175781
2019-12-06,103.19999694824219
2019-12-09,96.3499984741211
2019-12-10,91.94999694824219
2019-12-11,95.80000305175781
2019-12-12,99.4000015258789
2019-12-13,100.3499984741211
2019-12-16,100.0
2019-12-17,98.9000015258789
2019-12-18,97.55000305175781
2019-12-19,98.0
2019-12-20,97.3499984741211
2019-12-23,96.1500015258789
2019-12-24,95.19999694824219
2019-12-26,98.1500015258789
2019-12-27,99.5
2019-12-30,102.30000305175781
2019-12-31,102.69999694824219
2020-01-01,101.5
2020-01-02,106.3499984741211
2020-01-03,107.75
2020-01-06,101.19999694824219
2020-01-07,102.3499984741211
2020-01-08,100.69999694824219
2020-01-09,105.5
2020-01-10,109.05000305175781
2020-01-13,112.25
2020-01-14,110.8499984741211
2020-01-15,110.8499984741211
2020-01-16,109.55000305175781
2020-01-17,110.0999984741211
2020-01-20,107.94999694824219
2020-01-21,106.19999694824219
2020-01-22,107.0
2020-01-23,106.0
2020-01-24,105.3499984741211
2020-01-27,104.05000305175781
2020-01-28,102.75
2020-01-29,101.6500015258789
2020-01-30,100.05000305175781
2020-01-31,99.19999694824219
2020-02-03,92.0999984741211
2020-02-04,95.0
2020-02-05,95.80000305175781
2020-02-06,96.6500015258789
2020-02-07,94.80000305175781
2020-02-10,93.05000305175781
2020-02-11,94.4000015258789
2020-02-12,93.25
2020-02-13,92.30000305175781
2020-02-14,89.8499984741211
2020-02-17,86.8499984741211
2020-02-18,88.55000305175781
2020-02-19,89.0999984741211
2020-02-20,90.0999984741211
2020-02-24,87.05000305175781
2020-02-25,84.4000015258789
2020-02-26,83.19999694824219
2020-02-27,81.30000305175781
2020-02-28,77.5
2020-03-02,76.69999694824219
2020-03-03,77.8499984741211
2020-03-04,75.44999694824219
2020-03-05,78.19999694824219
2020-03-06,74.19999694824219
2020-03-09,67.55000305175781
2020-03-11,68.0
2020-03-12,58.79999923706055
2020-03-13,60.150001525878906
2020-03-16,55.79999923706055
2020-03-17,52.849998474121094
2020-03-18,49.45000076293945
2020-03-19,45.79999923706055
2020-03-20,46.0
2020-03-23,41.400001525878906
2020-03-24,40.04999923706055
2020-03-25,40.400001525878906
2020-03-26,43.900001525878906
2020-03-27,44.54999923706055
2020-03-30,41.75
2020-03-31,42.150001525878906
2020-04-01,42.900001525878906
2020-04-03,43.45000076293945
2020-04-07,45.099998474121094
2020-04-08,45.599998474121094
2020-04-09,48.0
2020-04-13,46.25
2020-04-15,48.04999923706055
2020-04-16,52.349998474121094
2020-04-17,55.099998474121094
2020-04-20,53.54999923706055
2020-04-21,50.20000076293945
2020-04-22,49.5
2020-04-23,49.95000076293945
2020-04-24,47.04999923706055
2020-04-27,48.349998474121094
2020-04-28,50.650001525878906
2020-04-29,49.900001525878906
2020-04-30,49.95000076293945
2020-05-04,45.79999923706055
2020-05-05,44.400001525878906
2020-05-06,44.349998474121094
2020-05-07,43.79999923706055
2020-05-08,43.099998474121094
2020-05-11,42.70000076293945
2020-05-12,42.400001525878906
2020-05-13,44.150001525878906
2020-05-14,44.599998474121094
2020-05-15,44.25
2020-05-18,41.95000076293945
2020-05-19,42.79999923706055
2020-05-20,44.04999923706055
2020-05-21,43.20000076293945
2020-05-22,42.0
2020-05-26,45.099998474121094
2020-05-27,44.29999923706055
2020-05-28,44.29999923706055
2020-05-29,45.849998474121094
2020-06-01,46.79999923706055
2020-06-02,51.150001525878906
2020-06-03,53.599998474121094
2020-06-04,52.95000076293945
2020-06-05,55.79999923706055
2020-06-08,56.599998474121094
2020-06-09,53.79999923706055
2020-06-10,54.75
2020-06-11,55.20000076293945
2020-06-12,54.29999923706055
2020-06-15,54.75
2020-06-16,53.0
2020-06-17,53.099998474121094
2020-06-18,55.150001525878906
2020-06-19,55.20000076293945
2020-06-22,57.95000076293945
2020-06-23,63.20000076293945
2020-06-24,63.0
2020-06-25,63.70000076293945
2020-06-26,64.25
2020-06-29,65.75
2020-06-30,63.29999923706055
2020-07-01,64.30000305175781
2020-07-02,67.44999694824219
2020-07-03,65.5999984741211
2020-07-06,65.6500015258789
2020-07-07,66.3499984741211
2020-07-08,64.44999694824219
2020-07-09,64.1500015258789
2020-07-10,62.349998474121094
2020-07-13,60.25
2020-07-14,57.95000076293945
2020-07-15,57.54999923706055
2020-07-16,57.849998474121094
2020-07-17,59.349998474121094
2020-07-20,61.79999923706055
2020-07-21,60.45000076293945
2020-07-22,59.20000076293945
2020-07-23,59.20000076293945
2020-07-24,58.849998474121094
2020-07-27,57.349998474121094
2020-07-28,56.650001525878906
2020-07-29,56.70000076293945
2020-07-30,55.5
2020-07-31,54.099998474121094
2020-08-03,55.400001525878906
2020-08-04,58.5
2020-08-05,58.349998474121094
2020-08-06,58.150001525878906
2020-08-07,59.150001525878906
2020-08-10,59.45000076293945
2020-08-11,59.04999923706055
2020-08-12,59.5
2020-08-13,60.70000076293945
2020-08-14,58.599998474121094
2020-08-17,59.29999923706055
2020-08-18,59.900001525878906
2020-08-19,61.54999923706055
2020-08-20,62.95000076293945
2020-08-21,62.79999923706055
2020-08-24,62.150001525878906
2020-08-25,62.0
2020-08-26,65.3499984741211
2020-08-27,64.3499984741211
2020-08-28,64.80000305175781
2020-08-31,61.25
2020-09-01,61.29999923706055
2020-09-02,63.45000076293945
2020-09-03,71.25
2020-09-04,72.05000305175781
2020-09-07,72.4000015258789
2020-09-08,71.0
2020-09-09,68.6500015258789
2020-09-10,71.30000305175781
2020-09-11,69.6500015258789
2020-09-14,70.80000305175781
2020-09-15,70.8499984741211
2020-09-16,72.6500015258789
2020-09-17,70.44999694824219
2020-09-18,69.8499984741211
2020-09-21,64.5999984741211
2020-09-22,62.900001525878906
2020-09-23,63.150001525878906
2020-09-24,61.349998474121094
2020-09-25,62.849998474121094
2020-09-28,64.5999984741211
2020-09-29,63.150001525878906
2020-09-30,62.20000076293945
2020-10-01,63.25
2020-10-05,63.95000076293945
2020-10-06,64.05000305175781
2020-10-07,62.150001525878906
2020-10-08,63.599998474121094
2020-10-09,63.900001525878906
2020-10-12,63.5
2020-10-13,61.95000076293945
2020-10-14,61.849998474121094
2020-10-15,60.79999923706055
2020-10-16,60.54999923706055
2020-10-19,60.599998474121094
2020-10-20,62.099998474121094
2020-10-21,68.0999984741211
2020-10-22,66.30000305175781
2020-10-23,68.75
2020-10-26,66.0999984741211
2020-10-27,65.19999694824219
2020-10-28,66.9000015258789
2020-10-29,65.1500015258789
2020-10-30,64.75
2020-11-02,68.44999694824219
2020-11-03,67.75
2020-11-04,67.5
2020-11-05,69.5
2020-11-06,71.0
2020-11-09,70.3499984741211
2020-11-10,71.55000305175781
2020-11-11,72.5
2020-11-12,74.0
2020-11-13,76.9000015258789
2020-11-14,80.8499984741211
2020-11-17,81.6500015258789
2020-11-18,83.05000305175781
2020-11-19,80.19999694824219
2020-11-20,80.94999694824219
2020-11-23,84.05000305175781
2020-11-24,82.75
2020-11-25,81.05000305175781
2020-11-26,80.5
2020-11-27,88.44999694824219
2020-12-01,93.5999984741211
2020-12-02,91.19999694824219
2020-12-03,91.4000015258789
2020-12-04,90.8499984741211
2020-12-07,92.30000305175781
2020-12-08,92.8499984741211
2020-12-09,96.25
2020-12-10,93.4000015258789
2020-12-11,93.4000015258789
2020-12-14,91.8499984741211
2020-12-15,90.75
2020-12-16,91.25
2020-12-17,89.94999694824219
2020-12-18,88.9000015258789
2020-12-21,80.75
2020-12-22,80.8499984741211
2020-12-23,86.44999694824219
2020-12-24,84.80000305175781
2020-12-28,85.8499984741211
2020-12-29,84.25
2020-12-30,85.69999694824219
2020-12-31,85.0
2021-01-01,89.0999984741211
2021-01-04,89.3499984741211
2021-01-05,89.6500015258789
2021-01-06,88.55000305175781
2021-01-07,92.9000015258789
2021-01-08,92.4000015258789
2021-01-11,90.75
2021-01-12,90.44999694824219
2021-01-13,91.30000305175781
2021-01-14,91.55000305175781
2021-01-15,93.30000305175781
2021-01-18,89.6500015258789
2021-01-19,91.4000015258789
2021-01-20,90.75
2021-01-21,87.25
2021-01-22,86.5
2021-01-25,84.0999984741211
2021-01-27,80.4000015258789
2021-01-28,81.3499984741211
2021-01-29,80.80000305175781
2021-02-01,85.9000015258789
2021-02-02,84.75
2021-02-03,89.44999694824219
2021-02-04,90.4000015258789
2021-02-05,90.1500015258789
2021-02-08,91.9000015258789
2021-02-09,89.1500015258789
2021-02-10,89.30000305175781
2021-02-11,89.05000305175781
2021-02-12,88.69999694824219
2021-02-15,94.0999984741211
2021-02-16,97.75
2021-02-17,104.05000305175781
2021-02-18,104.0999984741211
2021-02-19,98.6500015258789
2021-02-22,106.1500015258789
2021-02-23,112.80000305175781
2021-02-24,122.3499984741211
2021-02-25,120.80000305175781
2021-02-26,123.6500015258789
2021-03-01,129.6999969482422
2021-03-02,126.75
2021-03-03,129.64999389648438
2021-03-04,130.64999389648438
2021-03-05,124.3499984741211
2021-03-08,131.25
2021-03-09,134.3000030517578
2021-03-10,134.35000610351562
2021-03-12,131.3000030517578
2021-03-15,127.9000015258789
2021-03-16,128.35000610351562
2021-03-17,125.75
2021-03-18,124.5999984741211
2021-03-19,120.80000305175781
2021-03-22,120.80000305175781
2021-03-23,122.69999694824219
2021-03-24,115.9000015258789
2021-03-25,117.94999694824219
2021-03-26,122.94999694824219
2021-03-30,119.05000305175781
2021-03-31,119.30000305175781
2021-04-01,121.55000305175781
2021-04-05,120.1500015258789
2021-04-06,119.3499984741211
2021-04-07,127.6500015258789
2021-04-08,127.80000305175781
2021-04-09,125.25
2021-04-12,113.5
2021-04-13,116.0999984741211
2021-04-15,119.6500015258789
2021-04-16,120.0999984741211
2021-04-19,115.55000305175781
2021-04-20,117.30000305175781
2021-04-22,117.25
2021-04-23,116.0999984741211
2021-04-26,113.05000305175781
2021-04-27,118.44999694824219
2021-04-28,118.5
2021-04-29,115.9000015258789
2021-04-30,114.55000305175781
2021-05-03,114.8499984741211
2021-05-04,114.1500015258789
2021-05-05,114.25
2021-05-06,116.1500015258789
2021-05-07,115.9000015258789
2021-05-10,122.0
2021-05-11,119.75
2021-05-12,119.4000015258789
2021-05-14,121.4000015258789
2021-05-17,125.44999694824219
2021-05-18,126.75
2021-05-19,128.25
2021-05-20,126.55000305175781
2021-05-21,125.19999694824219
2021-05-24,125.94999694824219
2021-05-25,124.30000305175781
2021-05-26,125.0
2021-05-27,124.8499984741211
2021-05-28,123.3499984741211
2021-05-31,121.1500015258789
2021-06-01,118.6500015258789
2021-06-02,122.9000015258789
2021-06-03,124.0999984741211
2021-06-04,122.80000305175781
2021-06-07,124.9000015258789
2021-06-08,123.94999694824219
2021-06-09,125.3499984741211
2021-06-10,126.55000305175781
2021-06-11,125.30000305175781
2021-06-14,123.69999694824219
2021-06-15,125.0999984741211
2021-06-16,123.3499984741211
2021-06-17,122.05000305175781
2021-06-18,118.5
2021-06-21,117.8499984741211
2021-06-22,120.30000305175781
2021-06-23,119.55000305175781
2021-06-24,118.55000305175781
2021-06-25,119.0
2021-06-28,118.44999694824219
2021-06-29,117.1500015258789
2021-06-30,117.25
2021-07-01,114.75
2021-07-02,117.5
2021-07-05,115.55000305175781
2021-07-06,115.55000305175781
2021-07-07,114.4000015258789
2021-07-08,113.94999694824219
2021-07-09,116.1500015258789
2021-07-12,121.25
2021-07-13,123.5999984741211
2021-07-14,120.75
2021-07-15,119.05000305175781
2021-07-16,124.5999984741211
2021-07-19,124.4000015258789
2021-07-20,119.9000015258789
2021-07-22,120.44999694824219
2021-07-23,118.6500015258789
2021-07-26,117.6500015258789
2021-07-27,117.4000015258789
2021-07-28,116.94999694824219
2021-07-29,116.5
2021-07-30,115.80000305175781
2021-08-02,118.94999694824219
2021-08-03,118.3499984741211
2021-08-04,115.6500015258789
2021-08-05,113.5999984741211
2021-08-06,121.94999694824219
2021-08-09,120.3499984741211
2021-08-10,116.0
2021-08-11,115.0
2021-08-12,116.5
2021-08-13,116.80000305175781
2021-08-16,114.1500015258789
2021-08-17,112.5
2021-08-18,113.19999694824219
2021-08-20,108.75
2021-08-23,99.05000305175781
2021-08-24,101.5999984741211
2021-08-25,106.44999694824219
2021-08-26,106.30000305175781
2021-08-27,107.94999694824219
2021-08-30,109.75
