Date,KAJARIACER.NS
2016-07-11,571.5572509765625
2016-07-12,572.0003662109375
2016-07-13,580.0911254882812
2016-07-14,581.6766967773438
2016-07-15,579.181884765625
2016-07-18,571.5339965820312
2016-07-19,566.5910034179688
2016-07-20,568.5728759765625
2016-07-21,571.3008422851562
2016-07-22,572.1402587890625
2016-07-25,578.38916015625
2016-07-26,580.3475952148438
2016-07-27,578.132568359375
2016-07-28,579.1353149414062
2016-07-29,592.169189453125
2016-08-01,593.0086669921875
2016-08-02,589.9074096679688
2016-08-03,585.2907104492188
2016-08-04,579.7182006835938
2016-08-05,583.6353759765625
2016-08-08,576.3139038085938
2016-08-09,582.2830810546875
2016-08-10,577.3165283203125
2016-08-11,584.1482543945312
2016-08-12,589.4155883789062
2016-08-16,589.2984619140625
2016-08-17,584.1482543945312
2016-08-18,592.9972534179688
2016-08-19,596.274658203125
2016-08-22,595.1743774414062
2016-08-23,599.4818115234375
2016-08-24,598.1475830078125
2016-08-25,599.0603637695312
2016-08-26,597.0237426757812
2016-08-29,597.3514404296875
2016-08-30,594.4955444335938
2016-08-31,590.5859985351562
2016-09-01,601.5184936523438
2016-09-02,600.5822143554688
2016-09-06,608.5180053710938
2016-09-07,630.1722412109375
2016-09-08,632.5834350585938
2016-09-09,633.3794555664062
2016-09-12,620.5975952148438
2016-09-14,638.3189086914062
2016-09-15,621.8148803710938
2016-09-16,610.1802368164062
2016-09-19,627.4332275390625
2016-09-20,614.8388061523438
2016-09-21,622.2361450195312
2016-09-22,627.08203125
2016-09-23,628.0185546875
2016-09-26,633.098388671875
2016-09-27,630.9447021484375
2016-09-28,650.7962646484375
2016-09-29,657.1639404296875
2016-09-30,650.3984375
2016-10-03,654.799560546875
2016-10-04,654.8695678710938
2016-10-05,663.8590698242188
2016-10-06,662.3139038085938
2016-10-07,664.2337036132812
2016-10-10,665.4979248046875
2016-10-13,664.9827880859375
2016-10-14,678.0455932617188
2016-10-17,682.6807250976562
2016-10-18,688.0650024414062
2016-10-19,681.5570068359375
2016-10-20,617.7415161132812
2016-10-21,576.0250854492188
2016-10-24,580.4259643554688
2016-10-25,558.4675903320312
2016-10-26,561.18310546875
2016-10-27,549.9464111328125
2016-10-28,581.2688598632812
2016-11-01,597.74951171875
2016-11-02,583.9376831054688
2016-11-03,574.2457885742188
2016-11-04,560.4339599609375
2016-11-07,574.3862915039062
2016-11-08,561.8855590820312
2016-11-09,511.2731628417969
2016-11-10,491.5619812011719
2016-11-11,473.16180419921875
2016-11-15,448.9090576171875
2016-11-16,447.1298828125
2016-11-17,447.1767272949219
2016-11-18,447.8790588378906
2016-11-21,444.2738952636719
2016-11-22,435.6590576171875
2016-11-23,465.0619812011719
2016-11-24,465.20233154296875
2016-11-25,465.8110046386719
2016-11-28,486.3181457519531
2016-11-29,499.98956298828125
2016-11-30,499.6617126464844
2016-12-01,492.0301818847656
2016-12-02,493.2474365234375
2016-12-05,497.3675842285156
2016-12-06,503.22021484375
2016-12-07,492.63885498046875
2016-12-08,495.96307373046875
2016-12-09,490.6723327636719
2016-12-12,469.0884094238281
2016-12-13,451.43731689453125
2016-12-14,445.63165283203125
2016-12-15,446.33392333984375
2016-12-16,441.04327392578125
2016-12-19,437.81280517578125
2016-12-20,428.02740478515625
2016-12-21,421.2384948730469
2016-12-22,420.02117919921875
2016-12-23,422.0344543457031
2016-12-26,412.7171630859375
2016-12-27,413.0450439453125
2016-12-28,413.8409729003906
2016-12-29,411.9681701660156
2016-12-30,435.9867858886719
2017-01-02,456.68115234375
2017-01-03,459.2562561035156
2017-01-04,454.5274658203125
2017-01-05,462.908203125
2017-01-06,460.8949890136719
2017-01-09,473.72357177734375
2017-01-10,479.1546936035156
2017-01-11,486.3181457519531
2017-01-12,480.88702392578125
2017-01-13,486.3181457519531
2017-01-16,483.50897216796875
2017-01-17,497.2271423339844
2017-01-18,500.5514831542969
2017-01-19,513.5673217773438
2017-01-20,512.0690307617188
2017-01-23,517.4064331054688
2017-01-24,548.4011840820312
2017-01-25,548.0736083984375
2017-01-27,547.9798583984375
2017-01-30,552.661865234375
2017-01-31,542.4552001953125
2017-02-01,542.5020141601562
2017-02-02,548.0266723632812
2017-02-03,546.3413696289062
2017-02-06,544.2811889648438
2017-02-07,562.260009765625
2017-02-08,548.4481811523438
2017-02-09,541.9401245117188
2017-02-10,543.3448486328125
2017-02-13,536.040771484375
2017-02-14,537.8200073242188
2017-02-15,533.8871459960938
2017-02-16,528.7368774414062
2017-02-17,528.221923828125
2017-02-20,523.9613647460938
2017-02-21,532.2015991210938
2017-02-22,534.1680908203125
2017-02-23,529.4392700195312
2017-02-27,537.0241088867188
2017-02-28,547.1840209960938
2017-03-01,544.7025756835938
2017-03-02,520.4967041015625
2017-03-03,524.1486206054688
2017-03-06,533.0443115234375
2017-03-07,527.2387084960938
2017-03-08,526.30224609375
2017-03-09,524.2891235351562
2017-03-10,520.2157592773438
2017-03-14,518.7642822265625
2017-03-15,515.2059936523438
2017-03-16,524.8507690429688
2017-03-17,529.4392700195312
2017-03-20,534.2149047851562
2017-03-21,533.0911254882812
2017-03-22,526.957763671875
2017-03-23,524.101806640625
2017-03-24,523.5867919921875
2017-03-27,519.8411865234375
2017-03-28,524.6168212890625
2017-03-29,524.8507690429688
2017-03-30,529.5797729492188
2017-03-31,546.3880615234375
2017-04-03,561.791748046875
2017-04-05,574.7140502929688
2017-04-06,575.791015625
2017-04-07,576.21240234375
2017-04-10,585.3890380859375
2017-04-11,605.8494262695312
2017-04-12,615.4942016601562
2017-04-13,622.9853515625
2017-04-17,626.9182739257812
2017-04-18,626.9182739257812
2017-04-19,621.5806884765625
2017-04-20,612.1699829101562
2017-04-21,613.1064453125
2017-04-24,621.90869140625
2017-04-25,622.095703125
2017-04-26,621.4871215820312
2017-04-27,615.400634765625
2017-04-28,621.5340576171875
2017-05-02,617.9287719726562
2017-05-03,611.5144653320312
2017-05-04,625.9351196289062
2017-05-05,631.9746704101562
2017-05-08,646.5825805664062
2017-05-09,667.2769775390625
2017-05-10,672.7081909179688
2017-05-11,662.594970703125
2017-05-12,642.9775390625
2017-05-15,672.0059204101562
2017-05-16,653.27783203125
2017-05-17,647.09765625
2017-05-18,641.6666259765625
2017-05-19,633.8007202148438
2017-05-22,628.7442016601562
2017-05-23,625.4668579101562
2017-05-24,619.4739379882812
2017-05-25,651.7796020507812
2017-05-26,640.82373046875
2017-05-29,640.7301635742188
2017-05-30,637.2655639648438
2017-05-31,656.4147338867188
2017-06-01,658.8961791992188
2017-06-02,668.2133178710938
2017-06-05,662.7822265625
2017-06-06,660.0667724609375
2017-06-07,648.642578125
2017-06-08,652.9968872070312
2017-06-09,648.4554443359375
2017-06-12,647.3784790039062
2017-06-13,657.4447631835938
2017-06-14,662.0330810546875
2017-06-15,651.0772705078125
2017-06-16,662.8757934570312
2017-06-19,657.8662109375
2017-06-20,654.354736328125
2017-06-21,651.873291015625
2017-06-22,639.9342651367188
2017-06-23,638.8106689453125
2017-06-27,622.2361450195312
2017-06-28,618.631103515625
2017-06-29,617.0392456054688
2017-06-30,623.0322265625
2017-07-03,635.01806640625
2017-07-04,631.6002197265625
2017-07-05,632.8643798828125
2017-07-06,628.4164428710938
2017-07-07,628.7909545898438
2017-07-10,630.2425537109375
2017-07-11,627.8079223632812
2017-07-12,631.6002197265625
2017-07-13,632.2088623046875
2017-07-14,636.3759155273438
2017-07-17,636.1417846679688
2017-07-18,627.57373046875
2017-07-19,626.8715209960938
2017-07-20,618.7715454101562
2017-07-21,612.4977416992188
2017-07-24,611.7953491210938
2017-07-25,611.6549682617188
2017-07-26,608.892578125
2017-07-27,614.8388061523438
2017-07-28,617.8351440429688
2017-07-31,633.6134033203125
2017-08-01,630.4765014648438
2017-08-02,615.8687133789062
2017-08-03,606.2737426757812
2017-08-04,609.566162109375
2017-08-07,601.2881469726562
2017-08-08,604.2513427734375
2017-08-09,584.3087158203125
2017-08-10,597.1961669921875
2017-08-11,586.2841796875
2017-08-14,586.801513671875
2017-08-16,585.2023315429688
2017-08-17,597.3372802734375
2017-08-18,605.2860107421875
2017-08-21,601.3350830078125
2017-08-22,601.664306640625
2017-08-23,609.75439453125
2017-08-24,661.4921875
2017-08-28,657.117919921875
2017-08-29,654.578125
2017-08-30,664.4553833007812
2017-08-31,660.2221069335938
2017-09-01,666.7130126953125
2017-09-04,657.7763671875
2017-09-05,666.2426147460938
2017-09-06,663.3736572265625
2017-09-07,663.1383666992188
2017-09-08,670.663818359375
2017-09-11,672.4982299804688
2017-09-12,672.1220092773438
2017-09-13,667.6536254882812
2017-09-14,667.7947998046875
2017-09-15,667.70068359375
2017-09-18,667.0892333984375
2017-09-19,693.5696411132812
2017-09-20,704.7169799804688
2017-09-21,705.7516479492188
2017-09-22,680.3999633789062
2017-09-25,674.8499755859375
2017-09-26,676.3079223632812
2017-09-27,654.1077270507812
2017-09-28,662.0094604492188
2017-09-29,666.7599487304688
2017-10-03,665.5371704101562
2017-10-04,673.7681884765625
2017-10-05,685.479736328125
2017-10-06,698.0379028320312
2017-10-09,685.9971923828125
2017-10-10,678.2365112304688
2017-10-11,674.0033569335938
2017-10-12,684.0686645507812
2017-10-13,681.3876342773438
2017-10-16,688.4900512695312
2017-10-17,677.0134887695312
2017-10-18,672.404052734375
2017-10-19,667.5595092773438
2017-10-23,658.2467651367188
2017-10-24,657.6823120117188
2017-10-25,648.5106811523438
2017-10-26,652.038330078125
2017-10-27,643.9483642578125
2017-10-30,643.76025390625
2017-10-31,639.8563842773438
2017-11-01,633.0363159179688
2017-11-02,632.5189819335938
2017-11-03,631.5311279296875
2017-11-06,653.9666137695312
2017-11-07,643.9013061523438
2017-11-08,648.7457885742188
2017-11-09,678.0012817382812
2017-11-10,667.5595092773438
2017-11-13,666.5247802734375
2017-11-14,651.2857055664062
2017-11-15,656.365478515625
2017-11-16,664.9728393554688
2017-11-17,667.935791015625
2017-11-20,670.8989868164062
2017-11-21,676.5901489257812
2017-11-22,675.7906494140625
2017-11-23,685.8088989257812
2017-11-24,687.1729736328125
2017-11-27,687.1729736328125
2017-11-28,685.2916259765625
2017-11-29,689.2426147460938
2017-11-30,681.1054077148438
2017-12-01,675.7435913085938
2017-12-04,672.2631225585938
2017-12-05,663.279541015625
2017-12-06,647.3819580078125
2017-12-07,662.52685546875
2017-12-08,662.52685546875
2017-12-11,662.6680297851562
2017-12-12,656.5535888671875
2017-12-13,653.7783813476562
2017-12-14,642.7724609375
2017-12-15,652.8848266601562
2017-12-18,659.1404418945312
2017-12-19,668.2651977539062
2017-12-20,669.8171997070312
2017-12-21,682.0932006835938
2017-12-22,681.2466430664062
2017-12-26,683.2691040039062
2017-12-27,676.966552734375
2017-12-28,668.500244140625
2017-12-29,686.0441284179688
2018-01-01,682.0932006835938
2018-01-02,670.663818359375
2018-01-03,693.240478515625
2018-01-04,699.590087890625
2018-01-05,706.3159790039062
2018-01-08,703.776123046875
2018-01-09,708.33837890625
2018-01-10,703.2587280273438
2018-01-11,697.9909057617188
2018-01-12,695.6862182617188
2018-01-15,694.4632568359375
2018-01-16,683.5043334960938
2018-01-17,680.729248046875
2018-01-18,674.9910278320312
2018-01-19,674.7559814453125
2018-01-22,673.815185546875
2018-01-23,672.6393432617188
2018-01-24,667.2303466796875
2018-01-25,654.343017578125
2018-01-29,646.8644409179688
2018-01-30,635.5291137695312
2018-01-31,594.1859130859375
2018-02-01,592.5397338867188
2018-02-02,576.4068603515625
2018-02-05,567.8466796875
2018-02-06,554.1124877929688
2018-02-07,567.3762817382812
2018-02-08,571.5621948242188
2018-02-09,579.605224609375
2018-02-12,572.5971069335938
2018-02-14,567.5643920898438
2018-02-15,558.2046508789062
2018-02-16,558.3927612304688
2018-02-19,555.1002807617188
2018-02-20,550.7730712890625
2018-02-21,549.0328979492188
2018-02-22,542.5421752929688
2018-02-23,540.4254760742188
2018-02-26,539.8612060546875
2018-02-27,541.3663330078125
2018-02-28,540.6136474609375
2018-03-01,535.5809326171875
2018-03-05,530.54833984375
2018-03-06,522.834716796875
2018-03-07,514.8858032226562
2018-03-08,520.7180786132812
2018-03-09,536.8509521484375
2018-03-12,540.4254760742188
2018-03-13,537.8856811523438
2018-03-14,536.9449462890625
2018-03-15,533.6525268554688
2018-03-16,530.689453125
2018-03-19,526.2681884765625
2018-03-20,529.2784423828125
2018-03-21,541.1310424804688
2018-03-22,530.313232421875
2018-03-23,530.9717407226562
2018-03-26,543.6239013671875
2018-03-27,546.8222045898438
2018-03-28,538.5911254882812
2018-04-02,554.9591064453125
2018-04-03,540.89599609375
2018-04-04,530.7835083007812
2018-04-05,537.6504516601562
2018-04-06,536.4276733398438
2018-04-09,530.0309448242188
2018-04-10,524.0104370117188
2018-04-11,528.3377685546875
2018-04-12,540.6136474609375
2018-04-13,546.0226440429688
2018-04-16,532.8999633789062
2018-04-17,534.9695434570312
2018-04-18,533.41748046875
2018-04-19,529.2314453125
2018-04-20,527.3028564453125
2018-04-23,531.2537841796875
2018-04-24,533.5586547851562
2018-04-25,519.9654541015625
2018-04-26,509.1006164550781
2018-04-27,512.4400024414062
2018-04-30,513.7098999023438
2018-05-02,507.4544677734375
2018-05-03,496.4953918457031
2018-05-04,484.64276123046875
2018-05-07,498.470947265625
2018-05-08,498.5648498535156
2018-05-09,498.6119384765625
2018-05-10,497.0598449707031
2018-05-11,507.407470703125
2018-05-14,509.9942932128906
2018-05-15,512.11083984375
2018-05-16,513.00439453125
2018-05-17,526.2681884765625
2018-05-18,509.24169921875
2018-05-21,508.1600646972656
2018-05-22,517.5198974609375
2018-05-23,513.2867431640625
2018-05-24,517.0023193359375
2018-05-25,518.74267578125
2018-05-28,525.93896484375
2018-05-29,538.1678466796875
2018-05-30,534.8284301757812
2018-05-31,516.5791625976562
2018-06-01,509.853271484375
2018-06-04,486.42999267578125
2018-06-05,492.5444641113281
2018-06-06,492.5444641113281
2018-06-07,495.2724609375
2018-06-08,498.94122314453125
2018-06-11,504.3971862792969
2018-06-12,517.4257202148438
2018-06-13,515.59130859375
2018-06-14,511.123046875
2018-06-15,493.3911437988281
2018-06-18,487.9351501464844
2018-06-19,486.99444580078125
2018-06-20,487.4647521972656
2018-06-21,477.4464416503906
2018-06-22,480.927001953125
2018-06-25,473.1663513183594
2018-06-26,462.771728515625
2018-06-27,461.1724853515625
2018-06-28,454.39959716796875
2018-06-29,454.86993408203125
2018-07-02,445.27490234375
2018-07-03,438.3138427734375
2018-07-04,435.06842041015625
2018-07-05,432.90484619140625
2018-07-06,436.6676330566406
2018-07-09,443.25244140625
2018-07-10,445.6511535644531
2018-07-11,447.2973327636719
2018-07-12,438.92529296875
2018-07-13,432.5755920410156
2018-07-16,414.0910949707031
2018-07-17,419.9233703613281
2018-07-18,411.8334045410156
2018-07-19,405.0133972167969
2018-07-20,394.3366394042969
2018-07-23,396.0298767089844
2018-07-24,407.7884521484375
2018-07-25,417.9478454589844
2018-07-26,407.1300048828125
2018-07-27,407.9765930175781
2018-07-30,411.5982360839844
2018-07-31,417.5715637207031
2018-08-01,430.60015869140625
2018-08-02,428.76580810546875
2018-08-03,432.1053161621094
2018-08-06,424.3916015625
2018-08-07,419.0766906738281
2018-08-08,418.9356384277344
2018-08-09,412.6800537109375
2018-08-10,406.6125793457031
2018-08-13,397.6760559082031
2018-08-14,390.8561096191406
2018-08-16,388.7241516113281
2018-08-17,389.6716003417969
2018-08-20,391.6140441894531
2018-08-21,434.11083984375
2018-08-23,459.26776123046875
2018-08-24,454.8616943359375
2018-08-27,458.6991882324219
2018-08-28,455.85662841796875
2018-08-29,466.42156982421875
2018-08-30,449.3659973144531
2018-08-31,444.2493591308594
2018-09-03,448.1342468261719
2018-09-04,437.2377014160156
2018-09-05,423.3089599609375
2018-09-06,419.8031311035156
2018-09-07,421.034912109375
2018-09-10,408.48016357421875
2018-09-11,399.90496826171875
2018-09-12,396.25701904296875
2018-09-14,407.4851989746094
2018-09-17,411.8438415527344
2018-09-18,406.3007507324219
2018-09-19,399.33648681640625
2018-09-21,376.8326416015625
2018-09-24,378.2065124511719
2018-09-25,372.0475769042969
2018-09-26,377.25897216796875
2018-09-27,360.2034606933594
2018-09-28,348.12249755859375
2018-10-01,360.86676025390625
2018-10-03,351.81781005859375
2018-10-04,333.9568786621094
2018-10-05,325.4291076660156
2018-10-08,317.28045654296875
2018-10-09,321.97064208984375
2018-10-10,335.3782043457031
2018-10-11,333.9095153808594
2018-10-12,335.94671630859375
2018-10-15,336.7521057128906
2018-10-16,349.5911560058594
2018-10-17,333.5304870605469
2018-10-19,321.35479736328125
2018-10-22,313.49029541015625
2018-10-23,308.3736267089844
2018-10-24,318.4174499511719
2018-10-25,342.389892578125
2018-10-26,361.719482421875
2018-10-29,358.166259765625
2018-10-30,365.60443115234375
2018-10-31,373.5163269042969
2018-11-01,385.5025329589844
2018-11-02,387.2080383300781
2018-11-05,396.6833801269531
2018-11-06,397.7257080078125
2018-11-07,399.9997863769531
2018-11-09,412.6966247558594
2018-11-12,413.5968017578125
2018-11-13,416.3919677734375
2018-11-14,419.8031311035156
2018-11-15,424.3986511230469
2018-11-16,429.7521667480469
2018-11-19,422.5509948730469
2018-11-20,423.68798828125
2018-11-21,425.5830383300781
2018-11-22,426.19891357421875
2018-11-26,439.3221740722656
2018-11-27,437.8535461425781
2018-11-28,433.400146484375
2018-11-29,418.3817443847656
2018-11-30,416.58154296875
2018-12-03,415.3970642089844
2018-12-04,416.4867248535156
2018-12-05,415.9656066894531
2018-12-06,416.3919677734375
2018-12-07,408.57489013671875
2018-12-10,402.984375
2018-12-11,421.7455139160156
2018-12-12,433.8265380859375
2018-12-13,426.0567932128906
2018-12-14,421.6507873535156
2018-12-17,423.2615661621094
2018-12-18,435.81634521484375
2018-12-19,452.1612854003906
2018-12-20,458.98345947265625
2018-12-21,461.447021484375
2018-12-24,456.42510986328125
2018-12-26,463.7684631347656
2018-12-27,464.1474914550781
2018-12-28,459.5519714355469
2018-12-31,467.2269592285156
2019-01-01,468.3166198730469
2019-01-02,468.5061950683594
2019-01-03,473.9070739746094
2019-01-04,479.5448913574219
2019-01-07,487.4567565917969
2019-01-08,488.0726623535156
2019-01-09,489.8255615234375
2019-01-10,496.8847351074219
2019-01-11,498.258544921875
2019-01-14,498.68499755859375
2019-01-15,503.8490295410156
2019-01-16,507.0705871582031
2019-01-17,506.9285888671875
2019-01-18,506.9285888671875
2019-01-21,509.5341491699219
2019-01-22,518.2041625976562
2019-01-23,519.7675170898438
2019-01-24,508.9657287597656
2019-01-25,509.9131774902344
2019-01-28,505.0807800292969
2019-01-29,506.7862548828125
2019-01-30,506.6442565917969
2019-01-31,509.81842041015625
2019-02-01,520.904541015625
2019-02-04,515.1720581054688
2019-02-05,520.667724609375
2019-02-06,520.2886352539062
2019-02-07,519.5305786132812
2019-02-08,506.02825927734375
2019-02-11,478.881591796875
2019-02-12,488.6885681152344
2019-02-14,489.4938659667969
2019-02-15,482.340087890625
2019-02-18,473.4333190917969
2019-02-19,481.86627197265625
2019-02-20,493.1893310546875
2019-02-21,494.515869140625
2019-02-22,489.2569885253906
2019-02-25,508.2076721191406
2019-02-26,510.57647705078125
2019-02-27,510.71856689453125
2019-02-28,513.513916015625
2019-03-01,526.7791137695312
2019-03-05,532.6538696289062
2019-03-06,532.4171142578125
2019-03-07,537.5337524414062
2019-03-08,536.3965454101562
2019-03-11,536.15966796875
2019-03-12,558.28466796875
2019-03-13,554.6365966796875
2019-03-14,553.8786010742188
2019-03-15,540.8973999023438
2019-03-18,549.5199584960938
2019-03-19,550.941162109375
2019-03-20,543.4085083007812
2019-03-22,542.60302734375
2019-03-25,527.4898681640625
2019-03-26,532.5117797851562
2019-03-27,539.9024658203125
2019-03-28,546.4405517578125
2019-04-01,569.18115234375
2019-04-02,572.6870727539062
2019-04-03,576.903564453125
2019-04-04,578.9407958984375
2019-04-05,587.4212036132812
2019-04-08,577.4248046875
2019-04-09,576.2877197265625
2019-04-10,574.15576171875
2019-04-11,573.7293090820312
2019-04-12,589.3636474609375
2019-04-15,592.348388671875
2019-04-16,592.1588134765625
2019-04-18,591.5429077148438
2019-04-22,587.705322265625
2019-04-23,584.9102783203125
2019-04-24,589.5056762695312
2019-04-25,586.8052978515625
2019-04-26,567.6651611328125
2019-04-30,563.8275146484375
2019-05-02,576.6192016601562
2019-05-03,571.0762329101562
2019-05-06,545.5403442382812
2019-05-07,532.3223266601562
2019-05-08,540.281494140625
2019-05-09,533.3171997070312
2019-05-10,552.7889404296875
2019-05-13,549.5199584960938
2019-05-14,555.1578369140625
2019-05-15,561.4588012695312
2019-05-16,561.79052734375
2019-05-17,563.5433349609375
2019-05-20,579.9830932617188
2019-05-21,586.9948120117188
2019-05-22,577.6615600585938
2019-05-23,583.4888916015625
2019-05-24,569.3707885742188
2019-05-27,594.7645874023438
2019-05-28,609.3091430664062
2019-05-29,604.0975952148438
2019-05-30,606.9876098632812
2019-05-31,602.7238159179688
2019-06-03,607.7457275390625
2019-06-04,608.0773315429688
2019-06-06,595.6647338867188
2019-06-07,578.7039184570312
2019-06-10,589.4584350585938
2019-06-11,586.9474487304688
2019-06-12,578.2774047851562
2019-06-13,577.7562866210938
2019-06-14,578.4195556640625
2019-06-17,556.8633422851562
2019-06-18,548.8566284179688
2019-06-19,546.5826416015625
2019-06-20,564.254150390625
2019-06-21,533.4593505859375
2019-06-24,543.9768676757812
