Date,CAP.SN
2016-06-17,1355.3126220703125
2016-06-20,1360.1552734375
2016-06-21,1346.8670654296875
2016-06-22,1342.61474609375
2016-06-23,1329.266845703125
2016-06-24,1288.161376953125
2016-06-28,1312.3756103515625
2016-06-29,1322.239013671875
2016-06-30,1333.34228515625
2016-07-01,1376.75146484375
2016-07-04,1414.0184326171875
2016-07-05,1401.0841064453125
2016-07-06,1380.5904541015625
2016-07-07,1412.1285400390625
2016-07-08,1426.2435302734375
2016-07-11,1458.3134765625
2016-07-12,1473.9642333984375
2016-07-13,1446.9146728515625
2016-07-14,1488.2569580078125
2016-07-15,1475.32275390625
2016-07-18,1498.9468994140625
2016-07-19,1474.554931640625
2016-07-20,1479.9293212890625
2016-07-21,1457.427490234375
2016-07-22,1468.7080078125
2016-07-25,1470.9525146484375
2016-07-26,1529.5989990234375
2016-07-27,1654.9249267578125
2016-07-28,1694.258544921875
2016-07-29,1686.2265625
2016-08-01,1762.2958984375
2016-08-02,1714.6937255859375
2016-08-03,1866.537109375
2016-08-04,1830.8055419921875
2016-08-05,1851.65380859375
2016-08-08,1871.79345703125
2016-08-09,1981.7635498046875
2016-08-10,1933.511474609375
2016-08-11,1997.591552734375
2016-08-12,2098.998046875
2016-08-16,2296.4365234375
2016-08-17,2101.656005859375
2016-08-18,2099.17529296875
2016-08-19,1950.1666259765625
2016-08-22,2095.336181640625
2016-08-23,2164.968505859375
2016-08-24,2058.896240234375
2016-08-25,2036.571533203125
2016-08-26,1989.9141845703125
2016-08-29,1956.958740234375
2016-08-30,1980.818603515625
2016-08-31,2010.0533447265625
2016-09-01,2089.607421875
2016-09-02,2074.842529296875
2016-09-05,2092.914794921875
2016-09-06,2109.924072265625
2016-09-07,2094.686279296875
2016-09-08,2101.065185546875
2016-09-09,2096.044921875
2016-09-12,2047.851806640625
2016-09-13,2001.9031982421875
2016-09-14,1977.8065185546875
2016-09-15,1982.354248046875
2016-09-16,1977.7474365234375
2016-09-20,1972.609130859375
2016-09-21,1983.00390625
2016-09-22,2113.17236328125
2016-09-23,2132.48486328125
2016-09-26,2102.95458984375
2016-09-27,2090.375
2016-09-28,2083.9375
2016-09-29,2137.623291015625
2016-09-30,2116.361572265625
2016-10-03,2104.01806640625
2016-10-04,2116.5390625
2016-10-05,2251.25537109375
2016-10-06,2288.40380859375
2016-10-07,2290.0576171875
2016-10-11,2354.90576171875
2016-10-12,2311.141845703125
2016-10-13,2290.76611328125
2016-10-14,2377.998046875
2016-10-17,2432.451416015625
2016-10-18,2462.39501953125
2016-10-19,2419.517333984375
2016-10-20,2412.843505859375
2016-10-21,2393.412841796875
2016-10-24,2426.958984375
2016-10-25,2591.205322265625
2016-10-26,2602.545166015625
2016-10-27,2630.303466796875
2016-10-28,2692.906982421875
2016-11-02,2635.0869140625
2016-11-03,2615.30224609375
2016-11-04,2559.726318359375
2016-11-07,2805.298095703125
2016-11-08,2801.872802734375
2016-11-09,2957.90966796875
2016-11-10,2929.856201171875
2016-11-11,2931.92333984375
2016-11-14,2924.89501953125
2016-11-15,2908.181396484375
2016-11-16,2893.947998046875
2016-11-17,2928.73388671875
2016-11-18,2921.529052734375
2016-11-21,3014.725830078125
2016-11-22,3046.67724609375
2016-11-23,2998.01171875
2016-11-24,3060.851806640625
2016-11-25,3169.876708984375
2016-11-28,3206.3759765625
2016-11-29,2985.7861328125
2016-11-30,2901.62548828125
2016-12-01,2951.413330078125
2016-12-02,2980.3525390625
2016-12-05,3005.8662109375
2016-12-06,3006.98876953125
2016-12-07,3115.48291015625
2016-12-09,3027.71923828125
2016-12-12,3019.568603515625
2016-12-13,3034.9248046875
2016-12-14,3034.805908203125
2016-12-15,3002.44140625
2016-12-16,2924.95458984375
2016-12-19,2881.486083984375
2016-12-20,2911.548095703125
2016-12-21,2924.423095703125
2016-12-22,2830.7529296875
2016-12-23,2695.387451171875
2016-12-26,2709.030029296875
2016-12-27,2783.033203125
2016-12-28,2814.74755859375
2016-12-29,2735.6669921875
2016-12-30,2815.338623046875
2017-01-03,2829.158935546875
2017-01-04,2801.342041015625
2017-01-05,2827.268798828125
2017-01-06,2785.985595703125
2017-01-09,2948.106201171875
2017-01-10,3082.468017578125
2017-01-11,3095.874267578125
2017-01-12,3123.514404296875
2017-01-13,3106.741455078125
2017-01-16,3210.3916015625
2017-01-17,3224.743896484375
2017-01-18,3224.6845703125
2017-01-19,3180.448974609375
2017-01-20,3159.541259765625
2017-01-23,3352.785888671875
2017-01-24,3413.204345703125
2017-01-25,3358.21923828125
2017-01-26,3360.4638671875
2017-01-27,3437.1826171875
2017-01-30,3484.9033203125
2017-01-31,3518.981689453125
2017-02-01,3610.81982421875
2017-02-02,3679.920166015625
2017-02-03,3678.85693359375
2017-02-06,3803.533203125
2017-02-07,3985.793212890625
2017-02-08,4163.09130859375
2017-02-09,4078.457763671875
2017-02-10,4361.533203125
2017-02-13,4908.01708984375
2017-02-14,4757.59130859375
2017-02-15,4520.87841796875
2017-02-16,4256.16943359375
2017-02-17,4521.291015625
2017-02-20,4827.22314453125
2017-02-21,4677.6826171875
2017-02-22,4523.8896484375
2017-02-23,4248.31494140625
2017-02-24,4328.4599609375
2017-02-27,4273.65087890625
2017-02-28,4386.22021484375
2017-03-01,4558.02685546875
2017-03-02,4350.37109375
2017-03-03,4414.333984375
2017-03-06,4362.89208984375
2017-03-07,4361.001953125
2017-03-08,4305.48583984375
2017-03-09,4390.5322265625
2017-03-10,4340.8037109375
2017-03-13,4469.96826171875
2017-03-14,4491.7021484375
2017-03-15,4665.75146484375
2017-03-16,4753.515625
2017-03-17,4956.50537109375
2017-03-20,4810.2724609375
2017-03-21,4588.91455078125
2017-03-22,4675.142578125
2017-03-23,4607.40087890625
2017-03-24,4559.26708984375
2017-03-27,4486.14990234375
2017-03-28,4709.162109375
2017-03-29,4728.5322265625
2017-03-30,4681.16650390625
2017-03-31,4591.80908203125
2017-04-03,4537.2373046875
2017-04-04,4681.4619140625
2017-04-05,4649.21533203125
2017-04-06,4593.462890625
2017-04-07,4615.72802734375
2017-04-10,4739.400390625
2017-04-11,4669.00048828125
2017-04-12,4456.91552734375
2017-04-13,4524.48046875
2017-04-17,4372.1044921875
2017-04-18,4075.5634765625
2017-04-19,4075.5634765625
2017-04-20,4058.02294921875
2017-04-21,4216.6591796875
2017-04-24,4143.40673828125
2017-04-25,4341.9296875
2017-04-26,4244.53759765625
2017-04-27,4179.3486328125
2017-04-28,4203.35009765625
2017-05-02,4100.83251953125
2017-05-03,3852.919677734375
2017-05-04,3618.2744140625
2017-05-05,3727.3056640625
2017-05-08,3700.529541015625
2017-05-09,3700.228515625
2017-05-10,3698.78125
2017-05-11,3701.193603515625
2017-05-12,3901.947021484375
2017-05-15,3792.9169921875
2017-05-16,3910.631103515625
2017-05-17,3949.58837890625
2017-05-18,3761.739013671875
2017-05-19,3991.077880859375
2017-05-22,4092.81201171875
2017-05-23,4186.82568359375
2017-05-24,4124.291015625
2017-05-25,4129.0546875
2017-05-29,3968.4033203125
2017-05-30,3853.341796875
2017-05-31,3935.898681640625
2017-06-01,3781.7001953125
2017-06-02,3799.791259765625
2017-06-05,3666.277099609375
2017-06-06,3720.973388671875
2017-06-07,3661.63330078125
2017-06-08,3627.8623046875
2017-06-09,3615.621337890625
2017-06-12,3604.224365234375
2017-06-13,3420.17431640625
2017-06-14,3199.76171875
2017-06-15,3100.137939453125
2017-06-16,3161.528076171875
2017-06-19,3063.2919921875
2017-06-20,2893.172607421875
2017-06-21,2923.566650390625
2017-06-22,2929.114013671875
2017-06-23,2895.946533203125
2017-06-27,3083.97607421875
2017-06-28,3237.632080078125
2017-06-29,3303.967041015625
2017-06-30,3200.846435546875
2017-07-03,3172.563232421875
2017-07-04,3135.476318359375
2017-07-05,3173.166259765625
2017-07-06,3117.14404296875
2017-07-07,3282.61962890625
2017-07-10,3422.284912109375
2017-07-11,3347.50732421875
2017-07-12,3386.644287109375
2017-07-13,3406.18359375
2017-07-14,3639.140380859375
2017-07-17,3734.360595703125
2017-07-18,3893.805908203125
2017-07-19,3726.159912109375
2017-07-20,3600.606201171875
2017-07-21,3594.33349609375
2017-07-24,3700.107666015625
2017-07-25,3890.97216796875
2017-07-26,3890.851806640625
2017-07-27,3803.41015625
2017-07-28,3926.250244140625
2017-07-31,4124.65283203125
2017-08-01,4061.75439453125
2017-08-02,4069.353271484375
2017-08-03,4075.86572265625
2017-08-04,4188.69580078125
2017-08-07,4242.306640625
2017-08-08,4237.96484375
2017-08-09,4043.361328125
2017-08-10,4057.47314453125
2017-08-11,3885.725341796875
2017-08-14,3831.08935546875
2017-08-16,4093.2939453125
2017-08-17,4015.983642578125
2017-08-18,4129.115234375
2017-08-21,4161.7392578125
2017-08-22,4070.679931640625
2017-08-23,4080.268310546875
2017-08-24,4197.49951171875
2017-08-25,4174.76513671875
2017-08-28,4159.02587890625
2017-08-29,4149.376953125
2017-08-30,4160.83544921875
2017-08-31,4448.96923828125
2017-09-01,4410.375
2017-09-04,4402.234375
2017-09-05,4312.38037109375
2017-09-06,4296.701171875
2017-09-07,4371.47900390625
2017-09-08,4280.41943359375
2017-09-11,4402.234375
2017-09-12,4414.294921875
2017-09-13,4347.96044921875
2017-09-14,4329.265625
2017-09-15,4301.1640625
2017-09-20,4203.2294921875
2017-09-21,3992.16357421875
2017-09-22,3935.536376953125
2017-09-25,3943.919189453125
2017-09-26,3989.147216796875
2017-09-27,3989.147216796875
2017-09-28,3969.247802734375
2017-09-29,4034.376220703125
2017-10-02,4191.16796875
2017-10-03,4161.015625
2017-10-04,4212.27392578125
2017-10-05,4178.74560546875
2017-10-06,4221.32080078125
2017-10-10,4167.28759765625
2017-10-11,4077.9765625
2017-10-12,4161.015625
2017-10-13,4308.76171875
2017-10-16,4291.0322265625
2017-10-17,4284.09814453125
2017-10-18,4259.13134765625
2017-10-19,4284.82080078125
2017-10-20,4303.576171875
2017-10-23,4282.71044921875
2017-10-24,4296.701171875
2017-10-25,4277.16259765625
2017-10-26,4245.74365234375
2017-10-30,4197.6806640625
2017-10-31,4176.2734375
2017-11-02,4019.3603515625
2017-11-03,4141.958984375
2017-11-06,4344.94482421875
2017-11-07,4258.04638671875
2017-11-08,4258.2265625
2017-11-09,4139.185546875
2017-11-10,4131.587890625
2017-11-13,4016.103759765625
2017-11-14,3917.927734375
2017-11-15,3925.828125
2017-11-16,3985.28857421875
2017-11-17,4002.05322265625
2017-11-20,3626.4765625
2017-11-21,3830.36669921875
2017-11-22,3893.6259765625
2017-11-23,3678.51953125
2017-11-24,3759.38720703125
2017-11-27,3657.47265625
2017-11-28,3701.314208984375
2017-11-29,3634.4365234375
2017-11-30,3646.376953125
2017-12-01,3881.38330078125
2017-12-04,3905.686279296875
2017-12-05,3689.614501953125
2017-12-06,3734.120361328125
2017-12-07,3771.689697265625
2017-12-11,3881.756591796875
2017-12-12,3851.420654296875
2017-12-13,3888.803955078125
2017-12-14,3824.33251953125
2017-12-15,3977.053955078125
2017-12-18,4376.38330078125
2017-12-19,4580.21533203125
2017-12-20,4623.78857421875
2017-12-21,4646.03466796875
2017-12-22,4731.09765625
2017-12-26,4718.90234375
2017-12-27,4757.08203125
2017-12-28,4802.1875
2017-12-29,4816.8955078125
2018-01-02,4963.48779296875
2018-01-03,4818.30517578125
2018-01-04,4953.744140625
2018-01-05,4975.62353515625
2018-01-08,5019.68603515625
2018-01-09,5046.3447265625
2018-01-10,4987.69482421875
2018-01-11,5047.1416015625
2018-01-12,5029.4921875
2018-01-15,5025.44677734375
2018-01-17,4961.1591796875
2018-01-18,4934.5615234375
2018-01-19,4939.2802734375
2018-01-22,4974.94775390625
2018-01-23,4767.6845703125
2018-01-24,4836.87451171875
2018-01-25,4850.908203125
2018-01-26,4825.291015625
2018-01-29,4845.515625
2018-01-30,4834.5458984375
2018-01-31,4810.216796875
2018-02-01,4962.4462890625
2018-02-02,4875.9130859375
2018-02-05,4878.9150390625
2018-02-06,4937.87109375
2018-02-07,4952.3955078125
2018-02-08,4905.69677734375
2018-02-09,4960.1787109375
2018-02-12,5000.31982421875
2018-02-13,4970.1064453125
2018-02-14,4994.55908203125
2018-02-15,5175.5322265625
2018-02-16,5103.27783203125
2018-02-19,5119.640625
2018-02-20,5274.99755859375
2018-02-21,5353.50244140625
2018-02-22,5244.6611328125
2018-02-23,5296.5078125
2018-02-26,5332.11279296875
2018-02-27,5208.7490234375
2018-02-28,5199.923828125
2018-03-01,4907.96533203125
2018-03-02,4759.04296875
2018-03-05,4488.5341796875
2018-03-06,4593.82080078125
2018-03-07,4541.8505859375
2018-03-08,4537.623046875
2018-03-09,4568.8779296875
2018-03-12,4481.67041015625
2018-03-13,4468.55517578125
2018-03-14,4675.8798828125
2018-03-15,4594.494140625
2018-03-16,4575.251953125
2018-03-19,4542.46435546875
2018-03-20,4471.98779296875
2018-03-21,4518.1953125
2018-03-22,4380.24365234375
2018-03-23,4363.69775390625
2018-03-26,4275.44775390625
2018-03-27,4183.4599609375
2018-03-28,4057.214111328125
2018-03-29,4201.04833984375
2018-04-02,4062.484375
2018-04-03,4007.0830078125
2018-04-04,3902.10302734375
2018-04-05,4137.37353515625
2018-04-06,3982.139892578125
2018-04-09,4111.75732421875
2018-04-10,4188.17822265625
2018-04-11,4176.16748046875
2018-04-12,4270.60595703125
2018-04-13,4267.84814453125
2018-04-16,4196.5751953125
2018-04-17,4324.4755859375
2018-04-18,4559.439453125
2018-04-19,4521.93408203125
2018-04-20,4580.6435546875
2018-04-23,4576.6865234375
2018-04-24,4405.818359375
2018-04-25,4455.6337890625
2018-04-26,4502.74853515625
2018-04-27,4501.3037109375
2018-04-30,4480.00830078125
2018-05-02,4571.3466796875
2018-05-03,4448.40966796875
2018-05-04,4458.39892578125
2018-05-07,4393.1923828125
2018-05-08,4413.35693359375
2018-05-09,4487.7978515625
2018-05-10,4553.4443359375
2018-05-11,4576.8125
2018-05-14,4610.85986328125
2018-05-15,4602.693359375
2018-05-16,4603.13330078125
2018-05-17,4585.79541015625
2018-05-18,4510.16162109375
2018-05-22,4489.49365234375
2018-05-23,4409.08544921875
2018-05-24,4366.8076171875
2018-05-25,4349.28173828125
2018-05-28,4325.6611328125
2018-05-29,4215.6650390625
2018-05-30,4220.81640625
2018-05-31,4129.79052734375
2018-06-01,4134.314453125
2018-06-04,4268.68505859375
2018-06-05,4276.8505859375
2018-06-06,4494.89599609375
2018-06-07,4446.96435546875
2018-06-08,4501.7431640625
2018-06-11,4477.9345703125
2018-06-12,4509.5322265625
2018-06-13,4634.91943359375
2018-06-14,4553.88330078125
2018-06-15,4452.0537109375
2018-06-18,4518.57861328125
2018-06-19,4453.68701171875
2018-06-20,4485.59912109375
2018-06-21,4413.04296875
2018-06-22,4417.44091796875
2018-06-25,4228.35498046875
2018-06-26,4181.3662109375
2018-06-27,4154.66748046875
2018-06-28,4168.42529296875
2018-06-29,4071.620849609375
2018-07-03,3829.076416015625
2018-07-04,3826.123779296875
2018-07-05,3856.025390625
2018-07-06,3903.831298828125
2018-07-09,3868.338134765625
2018-07-10,3820.72119140625
2018-07-11,3669.389892578125
2018-07-12,3797.2265625
2018-07-13,3758.40478515625
2018-07-17,3788.935302734375
2018-07-18,3941.208251953125
2018-07-19,3911.557861328125
2018-07-20,3931.345947265625
2018-07-23,3938.5703125
2018-07-24,4027.270263671875
2018-07-25,4039.205810546875
2018-07-26,4109.2490234375
2018-07-27,3996.67822265625
2018-07-30,4039.771484375
2018-07-31,4146.3125
2018-08-01,4084.05859375
2018-08-02,4146.94091796875
2018-08-03,4258.6337890625
2018-08-06,4128.97509765625
2018-08-07,4081.169189453125
2018-08-08,4009.6181640625
2018-08-09,3897.86328125
2018-08-10,3951.322021484375
2018-08-13,3889.320068359375
2018-08-14,3949.249267578125
2018-08-16,3875.24853515625
2018-08-17,3835.10693359375
2018-08-20,3814.50244140625
2018-08-21,3831.086669921875
2018-08-22,3882.40966796875
2018-08-23,3824.867431640625
2018-08-24,3843.96435546875
2018-08-27,3898.805908203125
2018-08-28,3901.318359375
2018-08-29,3857.219970703125
2018-08-30,3827.569091796875
2018-08-31,3849.806396484375
2018-09-03,3841.01220703125
2018-09-04,3830.33251953125
2018-09-05,3809.728271484375
2018-09-06,3864.1298828125
2018-09-07,3874.243408203125
2018-09-10,3885.048583984375
2018-09-11,3918.65625
2018-09-12,3915.012451171875
2018-09-13,4042.095947265625
2018-09-14,4093.3564453125
2018-09-20,4166.5400390625
2018-09-21,4210.3251953125
2018-09-24,4120.49365234375
2018-09-25,4168.29931640625
2018-09-26,4157.99755859375
2018-09-27,4169.9326171875
2018-09-28,4161.578125
2018-10-01,4248.89697265625
2018-10-02,4372.02197265625
2018-10-03,4466.62646484375
2018-10-04,4511.48095703125
2018-10-05,4457.5810546875
2018-10-08,4448.47314453125
2018-10-09,4471.59033203125
2018-10-10,4469.0771484375
2018-10-11,4373.529296875
2018-10-12,4359.20654296875
2018-10-16,4398.59423828125
2018-10-17,4592.95703125
2018-10-18,4537.990234375
2018-10-19,4465.30810546875
2018-10-22,4498.85400390625
2018-10-23,4507.96240234375
2018-10-24,4476.6787109375
2018-10-25,4431.82568359375
2018-10-26,4406.69775390625
2018-10-29,4374.2822265625
2018-10-30,4218.49169921875
2018-10-31,4254.8017578125
2018-11-05,4421.7744140625
2018-11-06,4435.78369140625
2018-11-07,4509.90966796875
2018-11-08,4504.38134765625
2018-11-09,4421.4609375
2018-11-12,4397.3388671875
2018-11-13,4364.23193359375
2018-11-14,4365.92822265625
2018-11-15,4432.265625
2018-11-16,4350.72607421875
2018-11-19,4317.05517578125
2018-11-20,4182.9990234375
2018-11-21,4195.37451171875
2018-11-22,4126.64990234375
2018-11-23,4034.243408203125
2018-11-26,3917.96533203125
2018-11-27,3999.5673828125
2018-11-28,4025.13427734375
2018-11-29,3980.9736328125
2018-11-30,3885.048583984375
2018-12-03,4021.177001953125
2018-12-04,3995.923583984375
2018-12-05,3967.153076171875
2018-12-06,3923.493408203125
2018-12-07,3892.021240234375
2018-12-10,3856.214599609375
2018-12-11,3954.5263671875
2018-12-12,4032.861572265625
2018-12-13,4090.404296875
2018-12-14,4092.387451171875
2018-12-17,4026.660888671875
2018-12-18,3991.845947265625
2018-12-19,4032.292724609375
2018-12-20,4031.9091796875
2018-12-21,4025.445068359375
2018-12-24,3928.29541015625
2018-12-26,3946.215087890625
2018-12-27,3903.6552734375
2018-12-28,3891.112548828125
2019-01-02,3861.6728515625
2019-01-03,3902.24853515625
2019-01-04,4094.0517578125
2019-01-07,4119.01123046875
2019-01-08,4094.179443359375
2019-01-09,4174.7548828125
2019-01-10,4154.2744140625
2019-01-11,4153.314453125
2019-01-14,4124.70654296875
2019-01-15,4121.5068359375
2019-01-16,4121.5068359375
2019-01-17,4214.3056640625
2019-01-18,4230.240234375
2019-01-21,4203.8740234375
2019-01-22,4047.908447265625
2019-01-23,4078.052490234375
2019-01-24,4041.50927734375
2019-01-25,4159.26611328125
2019-01-28,4350.6220703125
2019-01-29,4444.06005859375
2019-01-30,4572.05712890625
2019-01-31,4530.96923828125
2019-02-01,4602.7763671875
2019-02-04,4569.68896484375
2019-02-05,4543.89794921875
2019-02-06,4646.29541015625
2019-02-07,4790.29248046875
2019-02-08,4845.33056640625
2019-02-11,4751.892578125
2019-02-12,4643.16015625
2019-02-13,4689.0458984375
2019-02-14,4703.89404296875
2019-02-15,4563.86572265625
2019-02-18,4595.16064453125
2019-02-19,4640.02392578125
2019-02-20,4639.89501953125
2019-02-21,4611.0966796875
2019-02-22,4633.49609375
2019-02-25,4665.49462890625
2019-02-26,4649.4951171875
2019-02-27,4656.47119140625
2019-02-28,4627.03173828125
2019-03-01,4622.103515625
2019-03-04,4543.83349609375
2019-03-05,4652.69482421875
2019-03-06,4841.49072265625
2019-03-07,4902.2890625
2019-03-08,4753.30126953125
2019-03-11,4806.99658203125
2019-03-12,4863.890625
2019-03-13,4998.9267578125
2019-03-14,5011.0869140625
2019-03-15,5052.68603515625
2019-03-18,5141.00439453125
2019-03-19,5119.884765625
2019-03-20,4927.2490234375
2019-03-21,4917.52099609375
2019-03-22,4864.5302734375
2019-03-25,5002.44677734375
2019-03-26,4975.88818359375
2019-03-27,4941.328125
2019-03-28,5075.40576171875
2019-03-29,5171.08349609375
2019-04-01,5224.26611328125
2019-04-02,5206.28271484375
2019-04-03,5164.68408203125
2019-04-04,5151.88427734375
2019-04-05,5119.884765625
2019-04-08,5206.21826171875
2019-04-09,5298.44091796875
2019-04-10,5331.08056640625
2019-04-11,5222.92236328125
2019-04-12,5197.3232421875
2019-04-15,5247.24169921875
2019-04-16,5215.88232421875
2019-04-17,5276.6806640625
2019-04-18,5247.8818359375
2019-04-22,5183.283203125
2019-04-23,5186.55126953125
2019-04-24,5119.2275390625
2019-04-25,5039.48486328125
2019-04-26,5078.703125
2019-04-29,5052.55810546875
2019-04-30,5057.78662109375
2019-05-02,5023.40625
2019-05-03,5006.80322265625
2019-05-06,4836.20556640625
2019-05-07,4691.16552734375
2019-05-08,4599.00390625
2019-05-09,4621.162109375
2019-05-10,4642.01220703125
2019-05-13,4451.28369140625
2019-05-14,4392.39111328125
2019-05-15,4477.36376953125
2019-05-16,4581.94384765625
2019-05-17,4588.48046875
2019-05-20,4532.5302734375
2019-05-22,4722.474609375
2019-05-23,4680.7080078125
2019-05-24,4771.49658203125
2019-05-27,4804.17822265625
