Date,GL
2016-05-11,54.21839141845703
2016-05-12,54.20912551879883
2016-05-13,53.9776611328125
2016-05-16,54.17209243774414
2016-05-17,54.10729217529297
2016-05-18,55.246089935302734
2016-05-19,54.69984436035156
2016-05-20,55.19979476928711
2016-05-23,55.03314208984375
2016-05-24,56.04232406616211
2016-05-25,55.986785888671875
2016-05-26,55.931217193603516
2016-05-27,56.42193603515625
2016-05-31,57.06078338623047
2016-06-01,56.87561798095703
2016-06-02,56.94967269897461
2016-06-03,55.968265533447266
2016-06-06,56.36638259887695
2016-06-07,56.42193603515625
2016-06-08,56.616371154785156
2016-06-09,56.14418411254883
2016-06-10,55.71828079223633
2016-06-13,55.449790954589844
2016-06-14,55.39423370361328
2016-06-15,54.931304931640625
2016-06-16,55.50532913208008
2016-06-17,55.634952545166016
2016-06-20,56.21824645996094
2016-06-21,56.412681579589844
2016-06-22,56.560813903808594
2016-06-23,57.76443862915039
2016-06-24,55.1905403137207
2016-06-27,53.40363693237305
2016-06-28,54.292457580566406
2016-06-29,55.89803695678711
2016-06-30,57.37367630004883
2016-07-01,57.27159118652344
2016-07-05,56.0372428894043
2016-07-06,56.20429611206055
2016-07-07,56.18572235107422
2016-07-08,56.909645080566406
2016-07-11,57.03956604003906
2016-07-12,57.59641647338867
2016-07-13,57.3087043762207
2016-07-14,57.76345443725586
2016-07-15,58.051170349121094
2016-07-18,57.9583625793457
2016-07-19,57.91196060180664
2016-07-20,57.856266021728516
2016-07-21,57.522159576416016
2016-07-22,57.772735595703125
2016-07-25,57.3922233581543
2016-07-26,57.20660400390625
2016-07-27,56.983882904052734
2016-07-28,57.53144836425781
2016-07-29,57.420074462890625
2016-08-01,56.88179016113281
2016-08-02,56.566246032714844
2016-08-03,57.12309646606445
2016-08-04,56.83539962768555
2016-08-05,57.642799377441406
2016-08-08,57.48503112792969
2016-08-09,57.642799377441406
2016-08-10,57.56856155395508
2016-08-11,57.494327545166016
2016-08-12,56.70546340942383
2016-08-15,57.73562240600586
2016-08-16,57.56856155395508
2016-08-17,57.91196060180664
2016-08-18,58.032596588134766
2016-08-19,58.375999450683594
2016-08-22,58.20893096923828
2016-08-23,58.440956115722656
2016-08-24,58.84004211425781
2016-08-25,59.21125411987305
2016-08-26,58.877159118652344
2016-08-29,59.406158447265625
2016-08-30,59.90732955932617
2016-08-31,60.02796936035156
2016-09-01,59.99085998535156
2016-09-02,60.39920425415039
2016-09-06,60.37136459350586
2016-09-07,60.176448822021484
2016-09-08,60.185733795166016
2016-09-09,59.74027633666992
2016-09-12,60.055824279785156
2016-09-13,59.78667449951172
2016-09-14,59.80524826049805
2016-09-15,60.092933654785156
2016-09-16,59.24839782714844
2016-09-19,59.461849212646484
2016-09-20,59.74027633666992
2016-09-21,60.51984405517578
2016-09-22,60.19501876831055
2016-09-23,59.257667541503906
2016-09-26,58.6544189453125
2016-09-27,58.91427230834961
2016-09-28,59.33191680908203
2016-09-29,58.6822624206543
2016-09-30,59.29478454589844
2016-10-03,59.18342208862305
2016-10-04,59.3040657043457
2016-10-05,60.19697570800781
2016-10-06,59.8807373046875
2016-10-07,59.8807373046875
2016-10-10,60.28999328613281
2016-10-11,59.72262191772461
2016-10-12,59.89004898071289
2016-10-13,59.17384338378906
2016-10-14,59.28546905517578
2016-10-17,59.27616500854492
2016-10-18,59.81562805175781
2016-10-19,59.91794967651367
2016-10-20,59.424983978271484
2016-10-21,59.043636322021484
2016-10-24,59.21105194091797
2016-10-25,58.77391052246094
2016-10-26,58.755313873291016
2016-10-27,58.91341781616211
2016-10-28,58.94133377075195
2016-10-31,58.9785270690918
2016-11-01,58.90412902832031
2016-11-02,58.88551712036133
2016-11-03,59.3505744934082
2016-11-04,59.20177459716797
2016-11-07,60.36439514160156
2016-11-08,60.85735321044922
2016-11-09,62.81989669799805
2016-11-10,64.72663879394531
2016-11-11,65.12657165527344
2016-11-14,65.86138153076172
2016-11-15,65.09867095947266
2016-11-16,64.3638916015625
2016-11-17,65.25679779052734
2016-11-18,65.16378784179688
2016-11-21,65.46142578125
2016-11-22,65.73114776611328
2016-11-23,65.96370697021484
2016-11-25,66.13111877441406
2016-11-28,64.72663879394531
2016-11-29,64.8010482788086
2016-11-30,65.19171142578125
2016-12-01,66.37293243408203
2016-12-02,66.01949310302734
2016-12-05,66.53105163574219
2016-12-06,67.23795318603516
2016-12-07,68.16809844970703
2016-12-08,68.82843780517578
2016-12-09,68.54009246826172
2016-12-12,67.92626953125
2016-12-13,68.34477233886719
2016-12-14,68.31689453125
2016-12-15,68.5865707397461
2016-12-16,68.223876953125
2016-12-19,69.1446762084961
2016-12-20,69.57254028320312
2016-12-21,69.60044860839844
2016-12-22,69.40511322021484
2016-12-23,69.07955169677734
2016-12-27,69.28418731689453
2016-12-28,68.7168197631836
2016-12-29,68.48429870605469
2016-12-30,68.6052474975586
2017-01-03,68.7540512084961
2017-01-04,69.56477355957031
2017-01-05,69.13609313964844
2017-01-06,69.50885009765625
2017-01-09,68.87516021728516
2017-01-10,68.96836853027344
2017-01-11,68.72608947753906
2017-01-12,68.39994049072266
2017-01-13,68.84722137451172
2017-01-17,68.02716827392578
2017-01-18,68.78199768066406
2017-01-19,68.60494995117188
2017-01-20,68.94972229003906
2017-01-23,68.57699584960938
2017-01-24,69.20133972167969
2017-01-25,69.60203552246094
2017-01-26,69.76045227050781
2017-01-27,69.47157287597656
2017-01-30,69.0056381225586
2017-01-31,68.5303726196289
2017-02-01,68.5303726196289
2017-02-02,68.64219665527344
2017-02-03,69.1920166015625
2017-02-06,69.32247924804688
2017-02-07,69.12677764892578
2017-02-08,68.80065155029297
2017-02-09,69.37837982177734
2017-02-10,69.81639862060547
2017-02-13,70.69232177734375
2017-02-14,70.98123168945312
2017-02-15,71.745361328125
2017-02-16,72.14608001708984
2017-02-17,71.86652374267578
2017-02-21,71.99697875976562
2017-02-22,72.22991943359375
2017-02-23,72.27651977539062
2017-02-24,72.26722717285156
2017-02-27,72.19267272949219
2017-02-28,72.24857330322266
2017-03-01,73.33887481689453
2017-03-02,72.57474517822266
2017-03-03,72.86361694335938
2017-03-06,72.61200714111328
2017-03-07,72.71452331542969
2017-03-08,72.30448150634766
2017-03-09,72.88226318359375
2017-03-10,73.0033950805664
2017-03-13,73.04066467285156
2017-03-14,73.06863403320312
2017-03-15,73.27362823486328
2017-03-16,73.34819793701172
2017-03-17,73.27362823486328
2017-03-20,73.07794189453125
2017-03-21,71.35396575927734
2017-03-22,71.27008819580078
2017-03-23,71.34465789794922
2017-03-24,71.37258911132812
2017-03-27,71.13963317871094
2017-03-28,71.68013000488281
2017-03-29,71.04645538330078
2017-03-30,72.05487060546875
2017-03-31,71.93347930908203
2017-04-03,71.57868194580078
2017-04-04,71.72806549072266
2017-04-05,70.99043273925781
2017-04-06,71.2052001953125
2017-04-07,71.1117935180664
2017-04-10,71.04645538330078
2017-04-11,71.17716979980469
2017-04-12,70.39286804199219
2017-04-13,69.54316711425781
2017-04-17,70.54224395751953
2017-04-18,70.02871704101562
2017-04-19,69.80462646484375
2017-04-20,70.96243286132812
2017-04-21,71.27056121826172
2017-04-24,72.15758514404297
2017-04-25,72.14822387695312
2017-04-26,71.96147918701172
2017-04-27,72.29762268066406
2017-04-28,71.62535858154297
2017-05-01,71.80276489257812
2017-05-02,71.67204284667969
2017-05-03,71.7840805053711
2017-05-04,71.62535858154297
2017-05-05,71.73739624023438
2017-05-08,71.54130554199219
2017-05-09,70.99978637695312
2017-05-10,71.07444763183594
2017-05-11,70.57027435302734
2017-05-12,70.2528076171875
2017-05-15,70.9810791015625
2017-05-16,70.62626647949219
2017-05-17,69.19770050048828
2017-05-18,69.62718963623047
2017-05-19,69.4404525756836
2017-05-22,69.79528045654297
2017-05-23,70.08473205566406
2017-05-24,69.80462646484375
2017-05-25,70.6356430053711
2017-05-26,70.24345397949219
2017-05-30,70.28079223632812
2017-05-31,70.49556732177734
2017-06-01,71.5132827758789
2017-06-02,71.40127563476562
2017-06-05,70.83168029785156
2017-06-06,69.84197235107422
2017-06-07,69.75794219970703
2017-06-08,70.29948425292969
2017-06-09,71.67204284667969
2017-06-12,71.5506591796875
2017-06-13,71.85879516601562
2017-06-14,71.84011840820312
2017-06-15,71.88678741455078
2017-06-16,72.1202163696289
2017-06-19,72.61508178710938
2017-06-20,72.09221649169922
2017-06-21,71.09313201904297
2017-06-22,70.62626647949219
2017-06-23,70.66361236572266
2017-06-26,70.92507934570312
2017-06-27,70.65431213378906
2017-06-28,71.7187271118164
2017-06-29,71.26122283935547
2017-06-30,71.56995391845703
2017-07-03,72.27164459228516
2017-07-05,71.8505859375
2017-07-06,71.78511047363281
2017-07-07,72.63646697998047
2017-07-10,72.84229278564453
2017-07-11,72.45870208740234
2017-07-12,72.78618621826172
2017-07-13,73.18846893310547
2017-07-14,73.11360931396484
2017-07-17,73.3194351196289
2017-07-18,73.05745697021484
2017-07-19,73.16972351074219
2017-07-20,73.19782257080078
2017-07-21,73.27265167236328
2017-07-24,73.43170166015625
2017-07-25,73.71234893798828
2017-07-26,72.93585205078125
2017-07-27,73.72173309326172
2017-07-28,73.80591583251953
2017-07-31,73.88076782226562
2017-08-01,74.0210952758789
2017-08-02,73.84332275390625
2017-08-03,73.7591323852539
2017-08-04,73.97431945800781
2017-08-07,73.89010620117188
2017-08-08,74.16142272949219
2017-08-09,74.12401580810547
2017-08-10,73.39427185058594
2017-08-11,73.12297058105469
2017-08-14,73.69363403320312
2017-08-15,73.77787017822266
2017-08-16,73.67493438720703
2017-08-17,71.89741516113281
2017-08-18,71.67285919189453
2017-08-21,71.5886459350586
2017-08-22,72.44002532958984
2017-08-23,72.3183822631836
2017-08-24,72.13127899169922
2017-08-25,72.69259643554688
2017-08-28,72.23416137695312
2017-08-29,71.85997009277344
2017-08-30,71.98159790039062
2017-08-31,72.00965881347656
2017-09-01,72.52420806884766
2017-09-05,70.98056030273438
2017-09-06,71.14895629882812
2017-09-07,69.86723327636719
2017-09-08,71.16765594482422
2017-09-11,71.88802337646484
2017-09-12,72.7674560546875
2017-09-13,72.18738555908203
2017-09-14,71.97222900390625
2017-09-15,72.24354553222656
2017-09-18,72.5335464477539
2017-09-19,72.870361328125
2017-09-20,73.55330657958984
2017-09-21,73.58139038085938
2017-09-22,73.57201385498047
2017-09-25,73.83399200439453
2017-09-26,73.78720092773438
2017-09-27,74.6947250366211
2017-09-28,74.60113525390625
2017-09-29,74.92857360839844
2017-10-02,75.15310668945312
2017-10-03,75.22797393798828
2017-10-04,75.14376068115234
2017-10-05,75.74365234375
2017-10-06,75.74365234375
2017-10-09,75.48121643066406
2017-10-10,75.85610961914062
2017-10-11,76.01545715332031
2017-10-12,76.4184799194336
2017-10-13,76.49348449707031
2017-10-16,76.90591430664062
2017-10-17,76.75592041015625
2017-10-18,77.0090103149414
2017-10-19,77.35578155517578
2017-10-20,77.9088134765625
2017-10-23,78.45244598388672
2017-10-24,78.62117004394531
2017-10-25,79.27726745605469
2017-10-26,79.74593353271484
2017-10-27,79.63346099853516
2017-10-30,79.22102355957031
2017-10-31,78.85549926757812
2017-11-01,79.44599151611328
2017-11-02,80.17709350585938
2017-11-03,80.0645980834961
2017-11-06,80.30831909179688
2017-11-07,79.83965301513672
2017-11-08,79.89591217041016
2017-11-09,79.20227813720703
2017-11-10,78.97734069824219
2017-11-13,79.38038635253906
2017-11-14,79.83965301513672
2017-11-15,80.01776885986328
2017-11-16,79.6802978515625
2017-11-17,80.08335876464844
2017-11-20,79.74593353271484
2017-11-21,79.92402648925781
2017-11-22,79.83029174804688
2017-11-24,79.8209228515625
2017-11-27,80.36453247070312
2017-11-28,82.04232788085938
2017-11-29,83.50452423095703
2017-11-30,83.27957153320312
2017-12-01,82.9796371459961
2017-12-04,83.79508972167969
2017-12-05,83.42015075683594
2017-12-06,83.44827270507812
2017-12-07,83.57952880859375
2017-12-08,84.31058502197266
2017-12-11,84.01067352294922
2017-12-12,84.14190673828125
2017-12-13,83.71073150634766
2017-12-14,83.28895568847656
2017-12-15,83.99191284179688
2017-12-18,84.23561096191406
2017-12-19,84.48869323730469
2017-12-20,84.75112915039062
2017-12-21,84.83552551269531
2017-12-22,85.00421142578125
2017-12-26,84.9479751586914
2017-12-27,85.00421142578125
2017-12-28,85.44477081298828
2017-12-29,85.02294158935547
2018-01-02,84.55430603027344
2018-01-03,84.7979965209961
2018-01-04,85.15477752685547
2018-01-05,85.49276733398438
2018-01-08,85.74626159667969
2018-01-09,86.4410171508789
2018-01-10,87.0888442993164
2018-01-11,87.1827163696289
2018-01-12,86.61002349853516
2018-01-16,85.83076477050781
2018-01-17,86.40345001220703
2018-01-18,86.05609893798828
2018-01-19,86.5161361694336
2018-01-22,87.10759735107422
2018-01-23,87.09822082519531
2018-01-24,87.37987518310547
2018-01-25,87.04188537597656
2018-01-26,87.61458587646484
2018-01-29,86.69450378417969
2018-01-30,85.74626159667969
2018-01-31,85.29562377929688
2018-02-01,85.19232177734375
2018-02-02,82.81700897216797
2018-02-05,78.82685852050781
2018-02-06,78.31986236572266
2018-02-07,78.18841552734375
2018-02-08,75.59715270996094
2018-02-09,77.58753204345703
2018-02-12,78.4231185913086
2018-02-13,78.90196228027344
2018-02-14,81.02378845214844
2018-02-15,80.85478210449219
2018-02-16,81.35236358642578
2018-02-20,81.09889221191406
2018-02-21,80.90174102783203
2018-02-22,80.40414428710938
2018-02-23,81.22093963623047
2018-02-26,82.2442855834961
2018-02-27,81.67158508300781
2018-02-28,80.15065002441406
2018-03-01,78.08514404296875
2018-03-02,77.88800048828125
2018-03-05,78.9676742553711
2018-03-06,79.54037475585938
2018-03-07,79.6530532836914
2018-03-08,80.38534545898438
2018-03-09,82.00018310546875
2018-03-12,81.69975280761719
2018-03-13,81.09889221191406
2018-03-14,80.02857208251953
2018-03-15,80.31023406982422
2018-03-16,80.357177734375
2018-03-19,80.21636199951172
2018-03-20,80.7702865600586
2018-03-21,80.7984390258789
2018-03-22,78.7048110961914
2018-03-23,75.96332550048828
2018-03-26,78.9770736694336
2018-03-27,78.08514404296875
2018-03-28,78.5827407836914
2018-03-29,79.02400970458984
2018-04-02,77.3214340209961
2018-04-03,78.6195297241211
2018-04-04,79.569580078125
2018-04-05,79.91761779785156
2018-04-06,78.05513000488281
2018-04-09,78.21505737304688
2018-04-10,79.17450714111328
2018-04-11,78.46902465820312
2018-04-12,79.23094940185547
2018-04-13,79.33441925048828
2018-04-16,80.0399169921875
2018-04-17,80.29389953613281
2018-04-18,80.62310028076172
2018-04-19,82.04348754882812
2018-04-20,82.0058822631836
2018-04-23,81.73307800292969
2018-04-24,81.0087890625
2018-04-25,81.3380126953125
2018-04-26,81.62017059326172
2018-04-27,82.32569122314453
2018-04-30,81.59197235107422
2018-05-01,81.53553009033203
2018-05-02,79.83296966552734
2018-05-03,79.0992660522461
2018-05-04,80.38795471191406
2018-05-07,80.36914825439453
2018-05-08,79.99284362792969
2018-05-09,79.97407531738281
2018-05-10,80.31266784667969
2018-05-11,80.44439697265625
2018-05-14,79.7200927734375
2018-05-15,79.8517837524414
2018-05-16,80.23743438720703
2018-05-17,80.58549499511719
2018-05-18,80.55726623535156
2018-05-21,81.44145965576172
2018-05-22,81.82714080810547
2018-05-23,81.44145965576172
2018-05-24,81.09343719482422
2018-05-25,80.62310028076172
2018-05-29,78.19625091552734
2018-05-30,80.04933166503906
2018-05-31,79.79534912109375
2018-06-01,80.68896484375
2018-06-04,80.12455749511719
2018-06-05,79.889404296875
2018-06-06,80.44439697265625
2018-06-07,80.57608795166016
2018-06-08,81.12164306640625
2018-06-11,80.59490203857422
2018-06-12,79.59778594970703
2018-06-13,79.33441925048828
2018-06-14,79.20271301269531
2018-06-15,79.46612548828125
2018-06-18,79.12748718261719
2018-06-19,79.2685775756836
2018-06-20,79.0616226196289
2018-06-21,78.73240661621094
2018-06-22,78.71356964111328
2018-06-25,78.65717315673828
2018-06-26,78.09276580810547
2018-06-27,76.53128814697266
2018-06-28,76.33374786376953
2018-06-29,76.57831573486328
2018-07-02,77.04865264892578
2018-07-03,77.3596420288086
2018-07-05,77.55758666992188
2018-07-06,78.02883911132812
2018-07-09,79.97976684570312
2018-07-10,79.89497375488281
2018-07-11,78.97132873535156
2018-07-12,78.59432983398438
2018-07-13,78.63204193115234
2018-07-16,79.60279846191406
2018-07-17,79.6970443725586
2018-07-18,80.37561798095703
2018-07-19,79.14095306396484
2018-07-20,78.66970825195312
2018-07-23,79.49910736083984
2018-07-24,79.65933990478516
2018-07-25,79.04673767089844
2018-07-26,81.78936767578125
2018-07-27,82.68473815917969
2018-07-30,83.09943389892578
2018-07-31,83.00517272949219
2018-08-01,82.19464874267578
2018-08-02,81.41236877441406
2018-08-03,81.87419128417969
2018-08-06,82.2511978149414
2018-08-07,82.4962387084961
2018-08-08,82.95806884765625
2018-08-09,82.4962387084961
2018-08-10,81.62916564941406
2018-08-13,81.34638977050781
2018-08-14,82.09095764160156
2018-08-15,81.82707977294922
2018-08-16,82.9015121459961
2018-08-17,83.10887145996094
2018-08-20,83.26907348632812
2018-08-21,84.06077575683594
2018-08-22,83.66492462158203
2018-08-23,82.70359802246094
2018-08-24,83.3350601196289
2018-08-27,83.59894561767578
2018-08-28,83.17481994628906
2018-08-29,83.05229949951172
2018-08-30,82.66586303710938
2018-08-31,82.86380004882812
2018-09-04,83.15599822998047
2018-09-05,83.97593688964844
2018-09-06,83.51412963867188
2018-09-07,83.30679321289062
2018-09-10,79.60279846191406
2018-09-11,79.97976684570312
2018-09-12,79.44256591796875
2018-09-13,80.23426055908203
2018-09-14,81.84593200683594
2018-09-17,80.83747100830078
2018-09-18,81.02594757080078
2018-09-19,82.15693664550781
2018-09-20,83.25022888183594
2018-09-21,83.77802276611328
2018-09-24,83.0240478515625
2018-09-25,82.533935546875
2018-09-26,81.58200073242188
2018-09-27,81.30870056152344
2018-09-28,81.7045669555664
2018-10-01,81.54432678222656
2018-10-02,81.7988052368164
2018-10-03,82.20406341552734
2018-10-04,83.06330108642578
2018-10-05,82.54399871826172
2018-10-08,83.75259399414062
2018-10-09,83.89421844482422
2018-10-10,82.48734283447266
2018-10-11,78.91818237304688
2018-10-12,79.29586791992188
2018-10-15,79.11644744873047
2018-10-16,80.01346588134766
2018-10-17,81.04266357421875
2018-10-18,80.18343353271484
2018-10-19,81.23150634765625
2018-10-22,79.93795013427734
2018-10-23,79.45636749267578
2018-10-24,76.41597747802734
2018-10-25,78.43661499023438
2018-10-26,78.07781219482422
2018-10-29,78.40828704833984
2018-10-30,80.05122375488281
2018-10-31,79.93795013427734
2018-11-01,80.58000946044922
2018-11-02,80.0040283203125
2018-11-05,81.08045959472656
2018-11-06,81.86414337158203
2018-11-07,82.8083724975586
2018-11-08,82.61006927490234
2018-11-09,82.07186889648438
2018-11-12,81.08988189697266
2018-11-13,81.95856475830078
2018-11-14,81.62809753417969
2018-11-15,81.69420623779297
2018-11-16,81.58087158203125
2018-11-19,82.1379623413086
2018-11-20,80.89161682128906
2018-11-21,81.29761505126953
2018-11-23,81.25983428955078
2018-11-26,81.97744750976562
2018-11-27,80.37228393554688
2018-11-28,82.98778533935547
2018-11-29,82.4495620727539
2018-11-30,81.59031677246094
2018-12-03,81.72252655029297
2018-12-04,77.6340103149414
2018-12-06,76.48207092285156
2018-12-07,75.77391052246094
2018-12-10,74.5180892944336
2018-12-11,73.69662475585938
2018-12-12,74.1687240600586
2018-12-13,73.66827392578125
2018-12-14,72.83735656738281
2018-12-17,71.6570816040039
2018-12-18,71.6004409790039
2018-12-19,70.28797149658203
2018-12-20,69.70255279541016
2018-12-21,68.4845199584961
2018-12-24,66.67160034179688
2018-12-26,69.34374237060547
2018-12-27,70.15576171875
2018-12-28,69.7308578491211
2018-12-31,70.3729248046875
2019-01-02,72.11032104492188
2019-01-03,70.97486877441406
2019-01-04,73.49179077148438
2019-01-07,73.76618194580078
2019-01-08,74.61778259277344
2019-01-09,75.42203521728516
2019-01-10,75.52611541748047
2019-01-11,75.77212524414062
2019-01-14,75.7153549194336
2019-01-15,76.16952514648438
2019-01-16,76.88865661621094
2019-01-17,77.30499267578125
2019-01-18,77.56995391845703
2019-01-22,76.70889282226562
2019-01-23,77.27660369873047
2019-01-24,78.07140350341797
2019-01-25,78.79051208496094
2019-01-28,78.47828674316406
2019-01-29,77.92948150634766
2019-01-30,78.35528564453125
2019-01-31,79.25415802001953
2019-02-01,79.52857208251953
2019-02-04,78.9892349243164
2019-02-05,78.9892349243164
2019-02-06,77.73078918457031
2019-02-07,77.13465118408203
2019-02-08,76.66156005859375
2019-02-11,77.01165771484375
2019-02-12,78.28904724121094
2019-02-13,78.13765716552734
2019-02-14,77.4280014038086
2019-02-15,78.87569427490234
2019-02-19,79.1406478881836
2019-02-20,79.49073791503906
2019-02-21,78.72430419921875
2019-02-22,78.47828674316406
2019-02-25,78.17549133300781
2019-02-26,78.1660385131836
2019-02-27,78.28904724121094
2019-02-28,78.11871337890625
2019-03-01,78.41205596923828
2019-03-04,77.99571228027344
2019-03-05,78.1092758178711
2019-03-06,77.39013671875
2019-03-07,76.87919616699219
2019-03-08,76.78458404541016
2019-03-11,77.67401885986328
2019-03-12,77.89164733886719
2019-03-13,78.11871337890625
2019-03-14,78.23226165771484
2019-03-15,78.6391372680664
2019-03-18,79.49073791503906
2019-03-19,78.92298889160156
2019-03-20,77.51316833496094
2019-03-21,77.9389419555664
2019-03-22,75.98975372314453
2019-03-25,76.50072479248047
2019-03-26,77.46583557128906
2019-03-27,77.54154205322266
2019-03-28,77.39960479736328
2019-03-29,77.54154205322266
2019-04-01,79.63268280029297
2019-04-02,79.35826110839844
2019-04-03,80.13414001464844
2019-04-04,80.18441772460938
2019-04-05,80.8955078125
2019-04-08,81.02825927734375
2019-04-09,79.85253143310547
2019-04-10,80.611083984375
2019-04-11,81.01876068115234
2019-04-12,82.336669921875
2019-04-15,81.6540298461914
2019-04-16,82.58320617675781
