Date,KDP
2016-01-12,12.023224830627441
2016-01-13,11.721084594726562
2016-01-14,11.699043273925781
2016-01-15,11.561589241027832
2016-01-19,11.7612886428833
2016-01-20,11.699043273925781
2016-01-21,11.666624069213867
2016-01-22,11.74183464050293
2016-01-25,11.801485061645508
2016-01-26,11.854653358459473
2016-01-27,11.745723724365234
2016-01-28,11.938934326171875
2016-01-29,12.168452262878418
2016-02-01,12.387603759765625
2016-02-02,12.286456108093262
2016-02-03,12.085465431213379
2016-02-04,11.700339317321777
2016-02-05,11.586225509643555
2016-02-08,11.539545059204102
2016-02-09,11.71200942993164
2016-02-10,11.666624069213867
2016-02-11,11.61734676361084
2016-02-12,11.925969123840332
2016-02-16,11.931159973144531
2016-02-17,11.583637237548828
2016-02-18,11.662734031677246
2016-02-19,11.74053955078125
2016-02-22,11.842978477478027
2016-02-23,11.941529273986816
2016-02-24,12.016740798950195
2016-02-25,12.08676528930664
2016-02-26,11.953198432922363
2016-02-29,11.868914604187012
2016-03-01,12.021924018859863
2016-03-02,11.927266120910645
2016-03-03,11.923375129699707
2016-03-04,11.901330947875977
2016-03-07,11.697745323181152
2016-03-08,11.767769813537598
2016-03-09,11.932449340820312
2016-03-10,11.945422172546387
2016-03-11,11.873687744140625
2016-03-14,11.835865020751953
2016-03-15,11.82673454284668
2016-03-16,11.764134407043457
2016-03-17,11.971504211425781
2016-03-18,11.783696174621582
2016-03-21,11.76934814453125
2016-03-22,11.65588092803955
2016-03-23,11.732831954956055
2016-03-24,11.507198333740234
2016-03-28,11.66501235961914
2016-03-29,11.740656852722168
2016-03-30,11.73022174835205
2016-03-31,11.662402153015137
2016-04-01,11.907600402832031
2016-04-04,11.868471145629883
2016-04-05,11.904987335205078
2016-04-06,11.899771690368652
2016-04-07,11.73413372039795
2016-04-08,11.936287879943848
2016-04-11,11.835865020751953
2016-04-12,11.816300392150879
2016-04-13,11.654576301574707
2016-04-14,11.509806632995605
2016-04-15,11.533282279968262
2016-04-18,11.584148406982422
2016-04-19,11.68457317352295
2016-04-20,11.45763874053955
2016-04-21,11.271132469177246
2016-04-22,11.297220230102539
2016-04-25,11.428943634033203
2016-04-26,11.44851016998291
2016-04-27,11.78761100769043
2016-04-28,11.817605972290039
2016-04-29,11.856734275817871
2016-05-02,12.006720542907715
2016-05-03,12.005414962768555
2016-05-04,12.095405578613281
2016-05-05,12.12670612335205
2016-05-06,12.253214836120605
2016-05-09,12.375814437866211
2016-05-10,12.446244239807129
2016-05-11,12.3601655960083
2016-05-12,12.463199615478516
2016-05-13,12.378422737121582
2016-05-16,12.315820693969727
2016-05-17,12.052367210388184
2016-05-18,11.979328155517578
2016-05-19,12.024977684020996
2016-05-20,11.895859718322754
2016-05-23,11.987154006958008
2016-05-24,12.088885307312012
2016-05-25,11.968893051147461
2016-05-26,12.022368431091309
2016-05-27,12.018453598022461
2016-05-31,11.920637130737305
2016-06-01,12.044543266296387
2016-06-02,12.004111289978027
2016-06-03,12.091490745544434
2016-06-06,12.040628433227539
2016-06-07,11.970199584960938
2016-06-08,11.980634689331055
2016-06-09,12.047147750854492
2016-06-10,12.096997261047363
2016-06-13,12.019601821899414
2016-06-14,12.031410217285156
2016-06-15,11.976318359375
2016-06-16,12.121919631958008
2016-06-17,11.985495567321777
2016-06-20,12.064202308654785
2016-06-21,12.11667251586914
2016-06-22,12.082569122314453
2016-06-23,12.14290714263916
2016-06-24,12.091747283935547
2016-06-27,12.573162078857422
2016-06-28,12.426249504089355
2016-06-29,12.340978622436523
2016-06-30,12.675477027893066
2016-07-01,12.546930313110352
2016-07-05,12.768614768981934
2016-07-06,12.821084022521973
2016-07-07,12.725326538085938
2016-07-08,12.741067886352539
2016-07-11,12.66367244720459
2016-07-12,12.69909381866455
2016-07-13,12.751559257507324
2016-07-14,12.717455863952637
2016-07-15,12.725326538085938
2016-07-18,12.67416763305664
2016-07-19,12.836824417114258
2016-07-20,12.827642440795898
2016-07-21,12.798785209655762
2016-07-22,12.89979076385498
2016-07-25,12.857810974121094
2016-07-26,12.748939514160156
2016-07-27,12.619074821472168
2016-07-28,12.838136672973633
2016-07-29,12.922087669372559
2016-08-01,12.855191230773926
2016-08-02,12.725326538085938
2016-08-03,12.679417610168457
2016-08-04,12.748939514160156
2016-08-05,12.695154190063477
2016-08-08,12.583659172058105
2016-08-09,12.579720497131348
2016-08-10,12.727952003479004
2016-08-11,12.721392631530762
2016-08-12,12.754185676574707
2016-08-15,12.724016189575195
2016-08-16,12.48921012878418
2016-08-17,12.578410148620605
2016-08-18,12.545614242553711
2016-08-19,12.45510482788086
2016-08-22,12.39213752746582
2016-08-23,12.260963439941406
2016-08-24,12.253096580505371
2016-08-25,12.267528533935547
2016-08-26,12.236041069030762
2016-08-29,12.250473022460938
2016-08-30,12.221611022949219
2016-08-31,12.291133880615234
2016-09-01,12.241288185119629
2016-09-02,12.390829086303711
2016-09-06,12.32655143737793
2016-09-07,12.271456718444824
2016-09-08,12.197999954223633
2016-09-09,11.852349281311035
2016-09-12,12.03968620300293
2016-09-13,11.88005542755127
2016-09-14,11.91039752960205
2016-09-15,11.902482986450195
2016-09-16,11.972407341003418
2016-09-19,11.975045204162598
2016-09-20,11.97768497467041
2016-09-21,12.058156967163086
2016-09-22,12.137316703796387
2016-09-23,12.085864067077637
2016-09-26,11.911717414855957
2016-09-27,11.959214210510254
2016-09-28,12.042326927185059
2016-09-29,11.968443870544434
2016-09-30,12.046283721923828
2016-10-03,11.973726272583008
2016-10-04,11.459207534790039
2016-10-05,11.493512153625488
2016-10-06,11.614882469177246
2016-10-07,11.542318344116211
2016-10-10,11.581896781921387
2016-10-11,11.496146202087402
2016-10-12,11.523853302001953
2016-10-13,11.525172233581543
2016-10-14,11.493512153625488
2016-10-17,11.566068649291992
2016-10-18,11.564752578735352
2016-10-19,11.612237930297852
2016-10-20,11.493512153625488
2016-10-21,11.591134071350098
2016-10-24,11.651823043823242
2016-10-25,11.651823043823242
2016-10-26,11.690083503723145
2016-10-27,11.48954963684082
2016-10-28,11.641266822814941
2016-10-31,11.581896781921387
2016-11-01,11.452611923217773
2016-11-02,11.484277725219727
2016-11-03,11.432820320129395
2016-11-04,11.415670394897461
2016-11-07,11.570023536682129
2016-11-08,11.682164192199707
2016-11-09,11.336517333984375
2016-11-10,10.981632232666016
2016-11-11,10.86817455291748
2016-11-14,10.876090049743652
2016-11-15,10.984269142150879
2016-11-16,10.931498527526855
2016-11-17,10.955244064331055
2016-11-18,11.01329517364502
2016-11-21,11.246807098388672
2016-11-22,11.54364013671875
2016-11-23,11.511978149414062
2016-11-25,11.612237930297852
2016-11-28,11.719106674194336
2016-11-29,11.800897598266602
2016-11-30,11.443378448486328
2016-12-01,11.240203857421875
2016-12-02,11.230974197387695
2016-12-05,11.33914852142334
2016-12-06,11.523853302001953
2016-12-07,11.682164192199707
2016-12-08,11.573986053466797
2016-12-09,11.92438793182373
2016-12-12,11.989425659179688
2016-12-13,11.952262878417969
2016-12-14,11.912447929382324
2016-12-15,12.014643669128418
2016-12-16,12.031900405883789
2016-12-19,11.992082595825195
2016-12-20,12.00800895690918
2016-12-21,11.985445976257324
2016-12-22,12.01331901550293
2016-12-23,12.049151420593262
2016-12-27,12.061103820800781
2016-12-28,12.006683349609375
2016-12-29,12.07304859161377
2016-12-30,12.03455638885498
2017-01-03,12.059776306152344
2017-01-04,12.116846084594727
2017-01-05,12.127467155456543
2017-01-06,12.069066047668457
2017-01-09,12.017303466796875
2017-01-10,11.956241607666016
2017-01-11,11.948283195495605
2017-01-12,11.877935409545898
2017-01-13,11.884575843811035
2017-01-17,11.980134963989258
2017-01-18,11.990755081176758
2017-01-19,11.994735717773438
2017-01-20,12.038541793823242
2017-01-23,12.10622787475586
2017-01-24,12.138084411621094
2017-01-25,12.092954635620117
2017-01-26,12.029242515563965
2017-01-27,11.94960880279541
2017-01-30,12.037213325500488
2017-01-31,12.104902267456055
2017-02-01,12.000041961669922
2017-02-02,12.155338287353516
2017-02-03,12.17392349243164
2017-02-06,12.102246284484863
2017-02-07,12.288066864013672
2017-02-08,12.314611434936523
2017-02-09,12.367704391479492
2017-02-10,12.41814136505127
2017-02-13,12.40885066986084
2017-02-14,12.353104591369629
2017-02-15,12.319921493530273
2017-02-16,12.485835075378418
2017-02-17,12.473888397216797
2017-02-21,12.552196502685547
2017-02-22,12.511054992675781
2017-02-23,12.558836936950684
2017-02-24,12.581398963928223
2017-02-27,12.382306098937988
2017-02-28,12.402215957641602
2017-03-01,12.380976676940918
2017-03-02,12.558836936950684
2017-03-03,12.597325325012207
2017-03-06,12.533615112304688
2017-03-07,12.507071495056152
2017-03-08,12.524328231811523
2017-03-09,12.554856300354004
2017-03-10,12.651007652282715
2017-03-13,12.648337364196777
2017-03-14,12.6403226852417
2017-03-15,12.837974548339844
2017-03-16,12.875370025634766
2017-03-17,12.76585865020752
2017-03-20,12.840649604797363
2017-03-21,12.898073196411133
2017-03-22,12.951491355895996
2017-03-23,12.911426544189453
2017-03-24,12.94881820678711
2017-03-27,12.984877586364746
2017-03-28,12.976863861083984
2017-03-29,12.966178894042969
2017-03-30,12.999567985534668
2017-03-31,13.077028274536133
2017-04-03,13.008914947509766
2017-04-04,13.027615547180176
2017-04-05,12.94347858428955
2017-04-06,12.852664947509766
2017-04-07,12.894065856933594
2017-04-10,12.966178894042969
2017-04-11,12.970189094543457
2017-04-12,12.991556167602539
2017-04-13,12.982207298278809
2017-04-17,13.107744216918945
2017-04-18,13.205233573913574
2017-04-19,13.143798828125
2017-04-20,13.09972858428955
2017-04-21,13.08370590209961
2017-04-24,13.121097564697266
2017-04-25,13.142462730407715
2017-04-26,12.417296409606934
2017-04-27,12.309127807617188
2017-04-28,12.239678382873535
2017-05-01,12.136844635009766
2017-05-02,12.050042152404785
2017-05-03,12.130169868469238
2017-05-04,12.180917739868164
2017-05-05,12.180917739868164
2017-05-08,12.16356086730957
2017-05-09,12.087435722351074
2017-05-10,12.082093238830566
2017-05-11,12.139519691467285
2017-05-12,12.066068649291992
2017-05-15,12.164896011352539
2017-05-16,12.148872375488281
2017-05-17,12.062060356140137
2017-05-18,12.076754570007324
2017-05-19,12.14218807220459
2017-05-22,12.215641021728516
2017-05-23,12.273070335388184
2017-05-24,12.457361221313477
2017-05-25,12.46003246307373
2017-05-26,12.480067253112793
2017-05-30,12.365213394165039
2017-05-31,12.39459228515625
2017-06-01,12.410622596740723
2017-06-02,12.398602485656738
2017-06-05,12.403939247131348
2017-06-06,12.325151443481445
2017-06-07,12.486745834350586
2017-06-08,12.29977798461914
2017-06-09,12.206292152404785
2017-06-12,12.453590393066406
2017-06-13,12.48719310760498
2017-06-14,12.59874153137207
2017-06-15,12.604122161865234
2017-06-16,12.534231185913086
2017-06-19,12.839323043823242
2017-06-20,12.910554885864258
2017-06-21,12.872922897338867
2017-06-22,12.405204772949219
2017-06-23,12.48719310760498
2017-06-26,12.488533020019531
2017-06-27,12.315156936645508
2017-06-28,12.394454002380371
2017-06-29,12.217046737670898
2017-06-30,12.245266914367676
2017-07-03,12.297683715820312
2017-07-05,12.065171241760254
2017-07-06,11.971090316772461
2017-07-07,11.996624946594238
2017-07-10,11.989908218383789
2017-07-11,11.925392150878906
2017-07-12,11.999316215515137
2017-07-13,12.022164344787598
2017-07-14,12.139092445373535
2017-07-17,12.13371467590332
2017-07-18,12.22645378112793
2017-07-19,12.284244537353516
2017-07-20,12.26542854309082
2017-07-21,12.281557083129883
2017-07-24,12.297683715820312
2017-07-25,12.350102424621582
2017-07-26,12.38504409790039
2017-07-27,12.368917465209961
2017-07-28,12.208979606628418
2017-07-31,12.251989364624023
2017-08-01,12.237205505371094
2017-08-02,12.229141235351562
2017-08-03,12.211670875549316
2017-08-04,12.184791564941406
2017-08-07,12.23854923248291
2017-08-08,12.137744903564453
2017-08-09,12.139092445373535
2017-08-10,12.147157669067383
2017-08-11,12.147157669067383
2017-08-14,12.269461631774902
2017-08-15,12.360855102539062
2017-08-16,12.424023628234863
2017-08-17,12.327258110046387
2017-08-18,12.241238594055176
2017-08-21,12.284244537353516
2017-08-22,12.355477333068848
2017-08-23,12.247958183288574
2017-08-24,12.09070873260498
2017-08-25,12.141780853271484
2017-08-28,12.141780853271484
2017-08-29,12.149840354919434
2017-08-30,12.202263832092285
2017-08-31,12.237205505371094
2017-09-01,12.327258110046387
2017-09-05,12.340693473815918
2017-09-06,12.375643730163574
2017-09-07,12.376981735229492
2017-09-08,12.300372123718262
2017-09-11,12.37967300415039
2017-09-12,12.39714241027832
2017-09-13,12.40661334991455
2017-09-14,12.387675285339355
2017-09-15,12.380910873413086
2017-09-18,12.439069747924805
2017-09-19,12.416078567504883
2017-09-20,12.399846076965332
2017-09-21,12.104997634887695
2017-09-22,12.00220775604248
2017-09-25,11.894011497497559
2017-09-26,11.998150825500488
2017-09-27,11.854783058166504
2017-09-28,11.95081615447998
2017-09-29,11.965690612792969
2017-10-02,11.857490539550781
2017-10-03,11.784452438354492
2017-10-04,11.85883903503418
2017-10-05,11.892657279968262
2017-10-06,11.937285423278809
2017-10-09,11.910236358642578
2017-10-10,11.984627723693848
2017-10-11,12.010323524475098
2017-10-12,12.045487403869629
2017-10-13,12.071186065673828
2017-10-16,12.122580528259277
2017-10-17,12.087420463562012
2017-10-18,12.057661056518555
2017-10-19,12.079304695129395
2017-10-20,12.041430473327637
2017-10-23,12.217256546020508
2017-10-24,12.133403778076172
2017-10-25,11.566697120666504
2017-10-26,11.693836212158203
2017-10-27,11.597808837890625
2017-10-30,11.503130912780762
2017-10-31,11.585630416870117
2017-11-01,11.616743087768555
2017-11-02,11.54235553741455
2017-11-03,11.58022403717041
2017-11-06,11.424684524536133
2017-11-07,11.42603588104248
2017-11-08,11.578872680664062
2017-11-09,11.589691162109375
2017-11-10,11.674899101257324
2017-11-13,11.770929336547852
2017-11-14,11.877777099609375
2017-11-15,11.81149959564209
2017-11-16,11.78310489654541
2017-11-17,11.80203628540039
2017-11-20,11.797981262207031
2017-11-21,11.770929336547852
2017-11-22,11.685722351074219
2017-11-24,11.707357406616211
2017-11-27,11.7546968460083
2017-11-28,11.850725173950195
2017-11-29,12.099589347839355
2017-11-30,12.198325157165527
2017-12-01,12.207786560058594
2017-12-04,12.591899871826172
2017-12-05,12.646005630493164
2017-12-06,12.842118263244629
2017-12-07,12.727155685424805
2017-12-08,12.733919143676758
2017-12-11,12.783963203430176
2017-12-12,12.735268592834473
2017-12-13,12.75976848602295
2017-12-14,12.653615951538086
2017-12-15,12.781538963317871
2017-12-18,12.814203262329102
2017-12-19,12.82372760772705
2017-12-20,13.061888694763184
2017-12-21,13.037389755249023
2017-12-22,13.080938339233398
2017-12-26,13.109515190124512
2017-12-27,13.203418731689453
2017-12-28,13.185730934143066
2017-12-29,13.208864212036133
2018-01-02,12.965264320373535
2018-01-03,12.97206974029541
2018-01-04,13.033306121826172
2018-01-05,12.996562004089355
2018-01-08,13.021060943603516
2018-01-09,12.999283790588379
2018-01-10,13.019697189331055
2018-01-11,13.01561164855957
2018-01-12,12.961175918579102
2018-01-16,12.916271209716797
2018-01-17,13.05100154876709
2018-01-18,12.97206974029541
2018-01-19,13.112239837646484
2018-01-22,13.168036460876465
2018-01-23,13.163952827453613
2018-01-24,13.059165000915527
2018-01-25,13.022418975830078
2018-01-26,13.016975402832031
2018-01-29,15.932019233703613
2018-01-30,16.194669723510742
2018-01-31,16.242300033569336
2018-02-01,16.344369888305664
2018-02-02,16.15520668029785
2018-02-05,16.10349464416504
2018-02-06,16.106212615966797
2018-02-07,16.058576583862305
2018-02-08,15.912961959838867
2018-02-09,15.883024215698242
2018-02-12,15.88710880279541
2018-02-13,15.779597282409668
2018-02-14,15.638063430786133
2018-02-15,15.719717979431152
2018-02-16,15.666644096374512
2018-02-20,15.79456901550293
2018-02-21,15.702025413513184
2018-02-22,15.624454498291016
2018-02-23,15.700660705566406
2018-02-26,15.780954360961914
2018-02-27,15.827230453491211
2018-02-28,15.820425033569336
2018-03-01,15.846283912658691
2018-03-02,15.819062232971191
2018-03-05,15.774154663085938
2018-03-06,15.802728652954102
2018-03-07,15.827230453491211
2018-03-08,15.970121383666992
2018-03-09,16.051774978637695
2018-03-12,16.002784729003906
2018-03-13,16.01095199584961
2018-03-14,16.03272247314453
2018-03-15,15.959235191345215
2018-03-16,16.00414276123047
2018-03-19,16.107572555541992
2018-03-20,16.19236183166504
2018-03-21,16.137659072875977
2018-03-22,16.140392303466797
2018-03-23,16.13081932067871
2018-03-26,16.195096969604492
2018-03-27,16.175952911376953
2018-03-28,16.186891555786133
2018-03-29,16.189626693725586
2018-04-02,16.151334762573242
2018-04-03,16.163644790649414
2018-04-04,16.195096969604492
2018-04-05,16.226551055908203
2018-04-06,16.219717025756836
2018-04-09,16.342798233032227
2018-04-10,16.457677841186523
2018-04-11,16.483665466308594
2018-04-12,16.513748168945312
2018-04-13,16.521953582763672
2018-04-16,16.553409576416016
2018-04-17,16.502805709838867
2018-04-18,16.405710220336914
2018-04-19,16.471351623535156
2018-04-20,16.45494270324707
2018-04-23,16.39476776123047
2018-04-24,16.2470645904541
2018-04-25,16.368783950805664
2018-04-26,16.385196685791016
2018-04-27,16.405710220336914
2018-04-30,16.405710220336914
2018-05-01,16.426223754882812
2018-05-02,16.326387405395508
2018-05-03,16.2470645904541
2018-05-04,16.234760284423828
2018-05-07,16.286727905273438
2018-05-08,16.33733367919922
2018-05-09,16.400236129760742
2018-05-10,16.35784339904785
2018-05-11,16.323650360107422
2018-05-14,16.370155334472656
2018-05-15,16.325021743774414
2018-05-16,16.278520584106445
2018-05-17,16.326387405395508
2018-05-18,16.338695526123047
2018-05-21,16.37425422668457
2018-05-22,16.397502899169922
2018-05-23,16.444002151489258
2018-05-24,16.461782455444336
2018-05-25,16.460411071777344
2018-05-29,16.396135330200195
2018-05-30,16.497337341308594
2018-05-31,16.315448760986328
2018-06-01,16.400236129760742
2018-06-04,16.439895629882812
2018-06-05,16.427589416503906
2018-06-06,16.44673728942871
2018-06-07,16.439895629882812
2018-06-08,16.48229217529297
2018-06-11,16.491867065429688
2018-06-12,16.51922035217285
2018-06-13,16.478191375732422
2018-06-14,16.497337341308594
2018-06-15,16.616317749023438
2018-06-18,16.657350540161133
2018-06-19,16.655975341796875
2018-06-20,16.68470001220703
2018-06-21,16.70521354675293
2018-06-22,16.735300064086914
2018-06-25,16.673755645751953
2018-06-26,16.44673728942871
2018-06-27,16.32912254333496
2018-06-28,16.411176681518555
2018-06-29,16.68470001220703
2018-07-02,16.91445541381836
2018-07-03,16.851547241210938
2018-07-05,16.932231903076172
2018-07-06,16.810514450073242
2018-07-09,16.911720275878906
2018-07-10,18.84836769104004
2018-07-11,20.385791778564453
2018-07-12,21.23520851135254
2018-07-13,20.598142623901367
2018-07-16,21.06532096862793
2018-07-17,21.20122528076172
2018-07-18,21.056821823120117
2018-07-19,20.751039505004883
2018-07-20,20.86995506286621
2018-07-23,20.623624801635742
2018-07-24,20.649110794067383
2018-07-25,20.66609764099121
2018-07-26,20.827489852905273
2018-07-27,20.521697998046875
2018-07-30,20.377304077148438
2018-07-31,20.3942928314209
2018-08-01,20.55567741394043
2018-08-02,20.292360305786133
2018-08-03,20.41977310180664
2018-08-06,20.32633399963379
2018-08-07,20.26688003540039
2018-08-08,20.105491638183594
2018-08-09,20.27536964416504
2018-08-10,20.1309757232666
2018-08-13,20.18193244934082
2018-08-14,20.054523468017578
2018-08-15,19.833681106567383
2018-08-16,20.037534713745117
2018-08-17,20.071514129638672
2018-08-20,19.833681106567383
2018-08-21,19.53639030456543
2018-08-22,19.63831901550293
2018-08-23,19.70626449584961
2018-08-24,19.86765480041504
2018-08-27,19.621322631835938
2018-08-28,19.48542022705078
2018-08-29,19.366500854492188
2018-08-30,19.53639030456543
2018-08-31,19.366500854492188
2018-09-04,19.239097595214844
2018-09-05,19.493915557861328
2018-09-06,19.527891159057617
2018-09-07,19.43445587158203
2018-09-10,19.621322631835938
2018-09-11,19.689285278320312
2018-09-12,20.3942928314209
2018-09-13,20.496219635009766
2018-09-14,20.785018920898438
2018-09-17,19.995065689086914
2018-09-18,20.003562927246094
2018-09-19,20.012056350708008
2018-09-20,20.088499069213867
2018-09-21,20.215913772583008
2018-09-24,19.995065689086914
2018-09-25,19.986570358276367
2018-09-26,19.901628494262695
2018-09-27,19.62982177734375
2018-09-28,19.680788040161133
2018-10-01,19.621322631835938
2018-10-02,19.391986846923828
2018-10-03,19.391986846923828
2018-10-04,19.144027709960938
2018-10-05,19.032882690429688
2018-10-08,19.289382934570312
2018-10-09,19.631385803222656
2018-10-10,20.11020851135254
2018-10-11,19.48603630065918
2018-10-12,19.699800491333008
2018-10-15,19.930644989013672
2018-10-16,20.42656898498535
2018-10-17,20.460763931274414
2018-10-18,20.34961700439453
2018-10-19,20.589021682739258
2018-10-22,20.45221710205078
2018-10-23,20.298311233520508
2018-10-24,20.460763931274414
2018-10-25,20.563369750976562
2018-10-26,20.606122970581055
2018-10-29,20.751476287841797
2018-10-30,21.02508544921875
2018-10-31,22.230670928955078
2018-11-01,22.67528533935547
2018-11-02,22.78643798828125
2018-11-05,22.78643798828125
2018-11-06,23.265247344970703
2018-11-07,23.624361038208008
2018-11-08,24.342588424682617
2018-11-09,24.385337829589844
2018-11-12,24.37679100036621
2018-11-13,23.88087272644043
2018-11-14,23.735515594482422
2018-11-15,23.547409057617188
2018-11-16,23.692764282226562
2018-11-19,23.4619140625
2018-11-20,22.495731353759766
2018-11-21,22.367473602294922
2018-11-23,22.692386627197266
2018-11-26,22.812091827392578
2018-11-27,22.31617546081543
2018-11-28,22.78643798828125
2018-11-29,23.0685977935791
2018-11-30,23.085695266723633
2018-12-03,22.52993392944336
2018-12-04,22.615432739257812
2018-12-06,22.21356964111328
2018-12-07,22.487178802490234
2018-12-10,22.18791961669922
2018-12-11,22.47863006591797
2018-12-12,22.33327865600586
2018-12-13,22.35892677307129
2018-12-14,22.162267684936523
2018-12-17,21.580852508544922
2018-12-18,21.067840576171875
2018-12-19,21.461145401000977
2018-12-20,21.674903869628906
2018-12-21,21.478248596191406
2018-12-24,21.076391220092773
2018-12-26,21.8972110748291
2018-12-27,21.777509689331055
2018-12-28,21.72620964050293
2018-12-31,21.9228572845459
2019-01-02,21.615055084228516
2019-01-03,21.537643432617188
2019-01-04,21.984907150268555
2019-01-07,22.260150909423828
2019-01-08,22.268749237060547
2019-01-09,22.767621994018555
2019-01-10,22.60420036315918
2019-01-11,23.223493576049805
2019-01-14,22.66441535949707
2019-01-15,22.853639602661133
2019-01-16,22.59560203552246
2019-01-17,22.60420036315918
2019-01-18,22.939655303955078
2019-01-22,22.836437225341797
2019-01-23,22.802034378051758
2019-01-24,22.681615829467773
2019-01-25,22.621402740478516
2019-01-28,22.621402740478516
2019-01-29,22.767621994018555
2019-01-30,22.86223793029785
2019-01-31,23.41272735595703
2019-02-01,23.404117584228516
2019-02-04,23.36971664428711
2019-02-05,23.318111419677734
2019-02-06,23.32670783996582
2019-02-07,23.36971664428711
2019-02-08,23.894392013549805
2019-02-11,24.23845100402832
2019-02-12,24.34166145324707
2019-02-13,24.44487953186035
2019-02-14,24.02341651916504
2019-02-15,24.290054321289062
2019-02-19,24.229843139648438
2019-02-20,24.229843139648438
2019-02-21,24.229843139648438
2019-02-22,23.636356353759766
2019-02-25,23.223493576049805
2019-02-26,22.836437225341797
2019-02-27,23.171886444091797
2019-02-28,21.63225746154785
2019-03-01,22.363365173339844
2019-03-04,22.406368255615234
2019-03-05,22.363365173339844
2019-03-06,22.802034378051758
2019-03-07,22.827836990356445
2019-03-08,22.707422256469727
2019-03-11,23.120281219482422
2019-03-12,23.421323776245117
2019-03-13,23.515941619873047
2019-03-14,23.54174041748047
2019-03-15,23.808385848999023
2019-03-18,23.937402725219727
2019-03-19,23.653562545776367
2019-03-20,23.87718963623047
2019-03-21,24.118032455444336
2019-03-22,23.834184646606445
2019-03-25,23.920196533203125
2019-03-26,24.212642669677734
2019-03-27,24.014814376831055
2019-03-28,24.057817459106445
2019-03-29,24.057817459106445
2019-04-01,23.825586318969727
2019-04-02,23.54174041748047
2019-04-03,23.73957061767578
2019-04-04,23.575254440307617
2019-04-05,23.618497848510742
2019-04-08,23.87794303894043
2019-04-09,23.9384822845459
2019-04-10,24.267120361328125
2019-04-11,23.237974166870117
2019-04-12,22.926631927490234
2019-04-15,22.961227416992188
