Date,ML.PA
2016-01-14,14.742852210998535
2016-01-15,14.282081604003906
2016-01-18,14.41940975189209
2016-01-19,14.587456703186035
2016-01-20,14.150174140930176
2016-01-21,14.459160804748535
2016-01-22,14.77537727355957
2016-01-25,14.6506986618042
2016-01-26,15.29035758972168
2016-01-27,15.404195785522461
2016-01-28,15.084362983703613
2016-01-29,15.189166069030762
2016-02-01,15.218080520629883
2016-02-02,14.988597869873047
2016-02-03,14.874759674072266
2016-02-04,14.862110137939453
2016-02-05,14.892828941345215
2016-02-08,14.578421592712402
2016-02-09,14.536861419677734
2016-02-10,14.668767929077148
2016-02-11,14.171859741210938
2016-02-12,14.312800407409668
2016-02-15,14.760923385620117
2016-02-16,15.256024360656738
2016-02-17,15.346372604370117
2016-02-18,15.369861602783203
2016-02-19,15.411422729492188
2016-02-22,15.518028259277344
2016-02-23,15.310235023498535
2016-02-24,14.966912269592285
2016-02-25,14.941618919372559
2016-02-26,14.977755546569824
2016-02-29,15.069907188415527
2016-03-01,15.395158767700195
2016-03-02,15.615607261657715
2016-03-03,15.649937629699707
2016-03-04,15.693304061889648
2016-03-07,15.789069175720215
2016-03-08,15.649937629699707
2016-03-09,15.707759857177734
2016-03-10,15.134961128234863
2016-03-11,15.606571197509766
2016-03-14,15.718602180480957
2016-03-15,15.79991626739502
2016-03-16,16.24984359741211
2016-03-17,16.172143936157227
2016-03-18,16.166725158691406
2016-03-21,16.079992294311523
2016-03-22,16.296823501586914
2016-03-23,16.291404724121094
2016-03-24,15.998677253723145
2016-03-29,16.069150924682617
2016-03-30,16.50281524658203
2016-03-31,16.24984359741211
2016-04-01,15.989644050598145
2016-04-04,15.897489547729492
2016-04-05,15.52706527709961
2016-04-06,15.695110321044922
2016-04-07,15.599343299865723
2016-04-08,15.95350456237793
2016-04-11,16.007713317871094
2016-04-12,16.388978958129883
2016-04-13,16.73410415649414
2016-04-14,16.764822006225586
2016-04-15,16.641950607299805
2016-04-18,16.804574966430664
2016-04-19,17.04670524597168
2016-04-20,17.01779556274414
2016-04-21,17.25811767578125
2016-04-22,17.400867462158203
2016-04-25,17.386411666870117
2016-04-26,17.344852447509766
2016-04-27,17.623119354248047
2016-04-28,17.270767211914062
2016-04-29,16.47028923034668
2016-05-02,16.63652801513672
2016-05-03,16.40705108642578
2016-05-04,16.267911911010742
2016-05-05,16.295019149780273
2016-05-06,16.325733184814453
2016-05-09,16.320314407348633
2016-05-10,16.547988891601562
2016-05-11,16.452219009399414
2016-05-12,16.363679885864258
2016-05-13,16.41608428955078
2016-05-16,16.26972198486328
2016-05-17,16.217472076416016
2016-05-18,16.19881248474121
2016-05-19,16.118574142456055
2016-05-20,16.49177360534668
2016-05-23,16.385412216186523
2016-05-24,16.745553970336914
2016-05-25,16.917224884033203
2016-05-26,17.12434959411621
2016-05-27,17.031049728393555
2016-05-30,17.126216888427734
2016-05-31,17.044111251831055
2016-06-01,17.279226303100586
2016-06-02,17.508747100830078
2016-06-03,17.29975700378418
2016-06-06,17.322145462036133
2016-06-07,17.51247787475586
2016-06-08,17.428510665893555
2016-06-09,17.1915283203125
2016-06-10,16.967607498168945
2016-06-13,16.510435104370117
2016-06-14,16.280916213989258
2016-06-15,16.15029525756836
2016-06-16,15.991683006286621
2016-06-17,16.09058380126953
2016-06-20,16.687705993652344
2016-06-21,16.54775619506836
2016-06-22,16.458187103271484
2016-06-23,16.782869338989258
2016-06-24,15.995415687561035
2016-06-27,15.375901222229004
2016-06-28,15.6240816116333
2016-06-29,15.711783409118652
2016-06-30,15.900247573852539
2016-07-01,16.389142990112305
2016-07-04,16.13536834716797
2016-07-05,15.616616249084473
2016-07-06,15.450541496276855
2016-07-07,15.549439430236816
2016-07-08,15.935702323913574
2016-07-11,16.010343551635742
2016-07-12,16.51230239868164
2016-07-13,16.391010284423828
2016-07-14,16.69703483581543
2016-07-15,16.5011043548584
2016-07-18,16.5533504486084
2016-07-19,16.351825714111328
2016-07-20,16.620529174804688
2016-07-21,16.497371673583984
2016-07-22,16.4488582611084
2016-07-25,16.558950424194336
2016-07-26,16.801532745361328
2016-07-27,17.169137954711914
2016-07-28,16.9638729095459
2016-07-29,17.062774658203125
2016-08-01,17.075834274291992
2016-08-02,16.932151794433594
2016-08-03,16.948945999145508
2016-08-04,17.101961135864258
2016-08-05,17.49568748474121
2016-08-08,17.590850830078125
2016-08-09,17.769989013671875
2016-08-10,17.768125534057617
2016-08-11,18.014436721801758
2016-08-12,17.876352310180664
2016-08-15,17.91554069519043
2016-08-16,17.661762237548828
2016-08-17,17.620710372924805
2016-08-18,17.76066017150879
2016-08-19,17.743865966796875
2016-08-22,17.620710372924805
2016-08-23,17.7849178314209
2016-08-24,17.88381576538086
2016-08-25,17.672956466674805
2016-08-26,17.769989013671875
2016-08-29,17.75132942199707
2016-08-30,17.792381286621094
2016-08-31,17.783050537109375
2016-09-01,17.693483352661133
2016-09-02,17.913671493530273
2016-09-05,17.870752334594727
2016-09-06,17.893144607543945
2016-09-07,18.327926635742188
2016-09-08,18.20103645324707
2016-09-09,18.104005813598633
2016-09-12,17.75132942199707
2016-09-13,17.6673583984375
2016-09-14,17.60577964782715
2016-09-15,17.78864860534668
2016-09-16,17.602046966552734
2016-09-19,17.801713943481445
2016-09-20,17.865154266357422
2016-09-21,17.93046760559082
2016-09-22,18.143190383911133
2016-09-23,18.18610954284668
2016-09-26,17.96778678894043
2016-09-27,18.17304801940918
2016-09-28,18.51639175415039
2016-09-29,18.301801681518555
2016-09-30,18.37270736694336
2016-10-03,18.340986251831055
2016-10-04,18.475341796875
2016-10-05,18.438020706176758
2016-10-06,18.39510154724121
2016-10-07,18.27194595336914
2016-10-10,18.41562843322754
2016-10-11,18.223430633544922
2016-10-12,18.219696044921875
2016-10-13,18.040557861328125
2016-10-14,18.074148178100586
2016-10-17,17.98271369934082
2016-10-18,17.980846405029297
2016-10-19,17.964052200317383
2016-10-20,18.122663497924805
2016-10-21,18.210365295410156
2016-10-24,18.43428611755371
2016-10-25,18.46040916442871
2016-10-26,18.46040916442871
2016-10-27,18.277542114257812
2016-10-28,18.368980407714844
2016-10-31,18.40443229675293
2016-11-01,18.208499908447266
2016-11-02,18.02936363220215
2016-11-03,17.840898513793945
2016-11-04,17.70094871520996
2016-11-07,17.99764060974121
2016-11-08,17.89874267578125
2016-11-09,17.964052200317383
2016-11-10,17.652427673339844
2016-11-11,17.64496421813965
2016-11-14,17.727069854736328
2016-11-15,18.070417404174805
2016-11-16,18.05548858642578
2016-11-17,18.255151748657227
2016-11-18,18.40443229675293
2016-11-21,18.576107025146484
2016-11-22,18.772035598754883
2016-11-23,18.800024032592773
2016-11-24,18.921314239501953
2016-11-25,18.90265655517578
2016-11-28,18.79069709777832
2016-11-29,18.921314239501953
2016-11-30,18.846677780151367
2016-12-01,18.809356689453125
2016-12-02,18.846677780151367
2016-12-05,18.89332389831543
2016-12-06,18.98662567138672
2016-12-07,19.55575942993164
2016-12-08,19.565088272094727
2016-12-09,19.695709228515625
2016-12-12,19.565088272094727
2016-12-13,19.331838607788086
2016-12-14,19.55575942993164
2016-12-15,19.611738204956055
2016-12-16,19.611738204956055
2016-12-19,19.53709602355957
2016-12-20,19.826330184936523
2016-12-21,19.78900909423828
2016-12-22,19.751689910888672
2016-12-23,19.863651275634766
2016-12-27,19.826330184936523
2016-12-28,19.844985961914062
2016-12-29,19.667720794677734
2016-12-30,19.72369956970215
2017-01-02,19.947620391845703
2017-01-03,19.863651275634766
2017-01-04,19.406476974487305
2017-01-05,19.527767181396484
2017-01-06,19.546428680419922
2017-01-09,19.733028411865234
2017-01-10,19.49977684020996
2017-01-11,19.770349502563477
2017-01-12,19.49977684020996
2017-01-13,19.76102066040039
2017-01-16,19.415807723999023
2017-01-17,19.4531307220459
2017-01-18,19.331838607788086
2017-01-19,19.247867584228516
2017-01-20,19.042606353759766
2017-01-23,18.837345123291016
2017-01-24,18.874666213989258
2017-01-25,19.10791778564453
2017-01-26,18.967966079711914
2017-01-27,18.977293014526367
2017-01-30,18.66007423400879
2017-01-31,18.544384002685547
2017-02-01,19.117244720458984
2017-02-02,19.06126594543457
2017-02-03,19.294519424438477
2017-02-06,19.070594787597656
2017-02-07,18.9119873046875
2017-02-08,18.678733825683594
2017-02-09,18.939973831176758
2017-02-10,18.939973831176758
2017-02-13,19.406476974487305
2017-02-14,19.733028411865234
2017-02-15,19.844985961914062
2017-02-16,19.76102066040039
2017-02-17,19.65838623046875
2017-02-20,19.65838623046875
2017-02-21,19.95694923400879
2017-02-22,20.06890869140625
2017-02-23,20.106229782104492
2017-02-24,19.882312774658203
2017-02-27,19.798337936401367
2017-02-28,19.78900909423828
2017-03-01,20.022258758544922
2017-03-02,19.966279983520508
2017-03-03,19.87298011779785
2017-03-06,19.78900909423828
2017-03-07,19.91029930114746
2017-03-08,19.900972366333008
2017-03-09,19.602407455444336
2017-03-10,19.80767250061035
2017-03-13,20.059581756591797
2017-03-14,20.050249099731445
2017-03-15,20.031591415405273
2017-03-16,20.1435489654541
2017-03-17,20.24618148803711
2017-03-20,20.339481353759766
2017-03-21,20.255510330200195
2017-03-22,20.292831420898438
2017-03-23,20.656702041625977
2017-03-24,20.871292114257812
2017-03-27,20.722013473510742
2017-03-28,20.843303680419922
2017-03-29,20.722013473510742
2017-03-30,20.955263137817383
2017-03-31,21.24449348449707
2017-04-03,21.05789566040039
2017-04-04,21.132532119750977
2017-04-05,20.98325538635254
2017-04-06,21.05789566040039
2017-04-07,21.05789566040039
2017-04-10,20.833974838256836
2017-04-11,20.97392463684082
2017-04-12,20.880624771118164
2017-04-13,20.88995361328125
2017-04-18,20.544742584228516
2017-04-19,20.787324905395508
2017-04-20,21.132532119750977
2017-04-21,21.66434669494629
2017-04-24,22.093530654907227
2017-04-25,22.018888473510742
2017-04-26,22.168167114257812
2017-04-27,22.1121883392334
2017-04-28,22.382761001586914
2017-05-02,22.3267765045166
2017-05-03,22.1121883392334
2017-05-04,22.336111068725586
2017-05-05,22.532041549682617
2017-05-08,22.616008758544922
2017-05-09,22.560029983520508
2017-05-10,22.81194496154785
2017-05-11,22.6719913482666
2017-05-12,22.75596046447754
2017-05-15,22.5227108001709
2017-05-16,22.382761001586914
2017-05-17,22.168167114257812
2017-05-18,21.90692710876465
2017-05-19,22.168167114257812
2017-05-22,21.94424819946289
2017-05-23,21.89759635925293
2017-05-24,22.06072235107422
2017-05-25,22.223854064941406
2017-05-26,22.1470890045166
2017-05-29,21.974365234375
2017-05-30,22.089513778686523
2017-05-31,21.49457550048828
2017-06-01,21.916790008544922
2017-06-02,22.3677921295166
2017-06-05,22.079919815063477
2017-06-06,22.21426010131836
2017-06-07,22.291025161743164
2017-06-08,22.262237548828125
2017-06-09,22.646068572998047
2017-06-12,22.703645706176758
2017-06-13,22.713239669799805
2017-06-14,23.125858306884766
2017-06-15,22.953134536743164
2017-06-16,23.202627182006836
2017-06-19,23.202627182006836
2017-06-20,22.91475486755371
2017-06-21,22.972326278686523
2017-06-22,23.077882766723633
2017-06-23,22.866771697998047
2017-06-26,23.202627182006836
2017-06-27,22.905155181884766
2017-06-28,22.91475486755371
2017-06-29,22.502132415771484
2017-06-30,22.339006423950195
2017-07-03,22.751625061035156
2017-07-04,22.502132415771484
2017-07-05,22.626876831054688
2017-07-06,22.732433319091797
2017-07-07,22.837984085083008
2017-07-10,22.88596534729004
2017-07-11,22.866771697998047
2017-07-12,23.26019859313965
2017-07-13,23.471311569213867
2017-07-14,23.53847885131836
2017-07-17,23.54807472229004
2017-07-18,22.991519927978516
2017-07-19,23.25060272216797
2017-07-20,22.837984085083008
2017-07-21,22.52132225036621
2017-07-24,22.358196258544922
2017-07-25,22.339006423950195
2017-07-26,22.252641677856445
2017-07-27,22.166278839111328
2017-07-28,22.031938552856445
2017-07-31,21.94557762145996
2017-08-01,22.00315284729004
2017-08-02,22.01274871826172
2017-08-03,22.262237548828125
2017-08-04,22.39657974243164
2017-08-07,22.52132225036621
2017-08-08,22.770816802978516
2017-08-09,22.578899383544922
2017-08-10,22.5884952545166
2017-08-11,22.281431198120117
2017-08-14,22.482940673828125
2017-08-15,22.406177520751953
2017-08-16,22.59809112548828
2017-08-17,22.415771484375
2017-08-18,21.99355697631836
2017-08-21,21.849620819091797
2017-08-22,22.223854064941406
2017-08-23,22.271835327148438
2017-08-24,22.310218811035156
2017-08-25,22.070323944091797
2017-08-28,22.43496322631836
2017-08-29,22.031938552856445
2017-08-30,21.99355697631836
2017-08-31,21.974365234375
2017-09-01,22.17587661743164
2017-09-04,22.223854064941406
2017-09-05,22.43496322631836
2017-09-06,22.348600387573242
2017-09-07,22.291025161743164
2017-09-08,22.425365447998047
2017-09-11,22.674856185913086
2017-09-12,22.953134536743164
2017-09-13,22.482940673828125
2017-09-14,22.3677921295166
2017-09-15,23.0299015045166
2017-09-18,22.88596534729004
2017-09-19,23.193031311035156
2017-09-20,23.26019859313965
2017-09-21,23.74958610534668
2017-09-22,23.826353073120117
2017-09-25,23.883926391601562
2017-09-26,24.056652069091797
2017-09-27,23.826353073120117
2017-09-28,23.509689331054688
2017-09-29,23.70160484313965
2017-10-02,23.509689331054688
2017-10-03,23.404136657714844
2017-10-04,23.519289016723633
2017-10-05,23.48090362548828
2017-10-06,23.375349044799805
2017-10-09,23.394542694091797
2017-10-10,23.54807472229004
2017-10-11,23.53847885131836
2017-10-12,23.471311569213867
2017-10-13,23.471311569213867
2017-10-16,23.279390335083008
2017-10-17,23.279390335083008
2017-10-18,23.384944915771484
2017-10-19,23.020305633544922
2017-10-20,23.241010665893555
2017-10-23,23.394542694091797
2017-10-24,23.53847885131836
2017-10-25,23.71120262145996
2017-10-26,24.16220474243164
2017-10-27,24.315736770629883
2017-10-30,23.931903839111328
2017-10-31,23.835947036743164
2017-11-01,24.114227294921875
2017-11-02,24.3541202545166
2017-11-03,24.41169548034668
2017-11-06,24.296546936035156
2017-11-07,24.190988540649414
2017-11-08,23.768774032592773
2017-11-09,23.461713790893555
2017-11-10,23.0299015045166
2017-11-13,22.837984085083008
2017-11-14,22.770816802978516
2017-11-15,22.60768699645996
2017-11-16,22.713239669799805
2017-11-17,22.540515899658203
2017-11-20,22.703645706176758
2017-11-21,22.703645706176758
2017-11-22,22.39657974243164
2017-11-23,22.559711456298828
2017-11-24,22.617279052734375
2017-11-27,22.60768699645996
2017-11-28,23.288986206054688
2017-11-29,23.471311569213867
2017-11-30,23.384944915771484
2017-12-01,23.279390335083008
2017-12-04,23.79756736755371
2017-12-05,23.653629302978516
2017-12-06,23.807161331176758
2017-12-07,23.9127140045166
2017-12-08,23.922311782836914
2017-12-11,23.50009536743164
2017-12-12,23.528881072998047
2017-12-13,23.452116012573242
2017-12-14,23.183433532714844
2017-12-15,23.14505386352539
2017-12-18,23.452116012573242
2017-12-19,23.48090362548828
2017-12-20,23.490497589111328
2017-12-21,23.461713790893555
2017-12-22,23.384944915771484
2017-12-27,23.356157302856445
2017-12-28,23.221820831298828
2017-12-29,22.943540573120117
2018-01-02,23.03949737548828
2018-01-03,23.298585891723633
2018-01-04,23.69200897216797
2018-01-05,24.17180061340332
2018-01-08,24.430889129638672
2018-01-09,24.910676956176758
2018-01-10,24.728357315063477
2018-01-11,24.651588439941406
2018-01-12,24.728357315063477
2018-01-15,24.565227508544922
2018-01-16,24.977846145629883
2018-01-17,24.891483306884766
2018-01-18,24.546037673950195
2018-01-19,24.853103637695312
2018-01-22,24.6707820892334
2018-01-23,24.41169548034668
2018-01-24,24.296546936035156
2018-01-25,24.306142807006836
2018-01-26,24.853103637695312
2018-01-29,24.805124282836914
2018-01-30,24.6707820892334
2018-01-31,24.718765258789062
2018-02-01,24.546037673950195
2018-02-02,24.085439682006836
2018-02-05,23.663225173950195
2018-02-06,23.69200897216797
2018-02-07,24.286951065063477
2018-02-08,23.70160484313965
2018-02-09,23.423330307006836
2018-02-12,24.047056198120117
2018-02-13,23.54807472229004
2018-02-14,23.845544815063477
2018-02-15,23.634437561035156
2018-02-16,24.21977996826172
2018-02-19,23.903120040893555
2018-02-20,24.238971710205078
2018-02-21,24.498058319091797
2018-02-22,24.17180061340332
2018-02-23,24.047056198120117
2018-02-26,24.248565673828125
2018-02-27,24.258161544799805
2018-02-28,24.315736770629883
2018-03-01,23.845544815063477
2018-03-02,23.423330307006836
2018-03-05,23.53847885131836
2018-03-06,23.432924270629883
2018-03-07,23.519289016723633
2018-03-08,24.114227294921875
2018-03-09,23.960695266723633
2018-03-12,24.037460327148438
2018-03-13,24.123821258544922
2018-03-14,24.21018409729004
2018-03-15,24.382909774780273
2018-03-16,24.39250373840332
2018-03-19,23.97028923034668
2018-03-20,24.248565673828125
2018-03-21,24.248565673828125
2018-03-22,23.615245819091797
2018-03-23,22.857175827026367
2018-03-26,22.66526222229004
2018-03-27,22.703645706176758
2018-03-28,22.52132225036621
2018-03-29,23.010709762573242
2018-04-03,22.703645706176758
2018-04-04,22.72283935546875
2018-04-05,22.89556121826172
2018-04-06,22.91475486755371
2018-04-09,22.84758186340332
2018-04-10,23.3465633392334
2018-04-11,23.0299015045166
2018-04-12,23.135456085205078
2018-04-13,22.953134536743164
2018-04-16,22.732433319091797
2018-04-17,23.10666847229004
2018-04-18,22.482940673828125
2018-04-19,22.703645706176758
2018-04-20,22.502132415771484
2018-04-23,22.703645706176758
2018-04-24,23.05868911743164
2018-04-25,22.17587661743164
2018-04-26,22.15668487548828
2018-04-27,22.262237548828125
2018-04-30,22.3677921295166
2018-05-02,22.674856185913086
2018-05-03,22.55010986328125
2018-05-04,22.59809112548828
2018-05-07,22.37738800048828
2018-05-08,22.51173210144043
2018-05-09,22.578899383544922
2018-05-10,22.790006637573242
2018-05-11,22.857175827026367
2018-05-14,22.742027282714844
2018-05-15,22.876365661621094
2018-05-16,22.981924057006836
2018-05-17,23.404136657714844
2018-05-18,23.173839569091797
2018-05-21,23.010709762573242
2018-05-22,23.099706649780273
2018-05-23,23.099706649780273
2018-05-24,22.951379776000977
2018-05-25,22.961267471313477
2018-05-28,22.842605590820312
2018-05-29,22.10095977783203
2018-05-30,22.367950439453125
2018-05-31,21.893299102783203
2018-06-01,22.160295486450195
2018-06-04,22.496503829956055
2018-06-05,22.931602478027344
2018-06-06,23.159038543701172
2018-06-07,23.159038543701172
2018-06-08,23.030487060546875
2018-06-11,22.832717895507812
2018-06-12,22.180068969726562
2018-06-13,21.754863739013672
2018-06-14,21.853748321533203
2018-06-15,22.338287353515625
2018-06-18,21.9526309967041
2018-06-19,21.833969116210938
2018-06-20,21.576868057250977
2018-06-21,21.280210494995117
2018-06-22,21.428539276123047
2018-06-25,21.151660919189453
2018-06-26,21.08243751525879
2018-06-27,20.775890350341797
2018-06-28,20.5682315826416
2018-06-29,20.6275634765625
2018-07-02,20.469348907470703
2018-07-03,20.459457397460938
2018-07-04,20.340795516967773
2018-07-05,20.924222946166992
2018-07-06,20.597896575927734
2018-07-09,20.350685119628906
2018-07-10,20.390239715576172
2018-07-11,20.172691345214844
2018-07-12,20.5880069732666
2018-07-13,21.121994018554688
2018-07-16,20.99344253540039
2018-07-17,21.191211700439453
2018-07-18,21.38898468017578
2018-07-19,21.468093872070312
2018-07-20,21.38898468017578
2018-07-23,21.26043128967285
2018-07-24,21.725196838378906
2018-07-25,21.270320892333984
2018-07-26,21.71531105041504
2018-07-27,21.853748321533203
2018-07-30,21.9526309967041
2018-07-31,21.774639129638672
2018-08-01,21.55708885192871
2018-08-02,21.66586685180664
2018-08-03,21.67575454711914
2018-08-06,21.824079513549805
2018-08-07,21.814193725585938
2018-08-08,22.08118438720703
2018-08-09,22.140512466430664
2018-08-10,21.972408294677734
2018-08-13,21.853748321533203
2018-08-14,21.92296600341797
2018-08-15,21.319765090942383
2018-08-16,21.55708885192871
2018-08-17,21.35931968688965
2018-08-20,21.418649673461914
2018-08-21,21.547199249267578
2018-08-22,20.69678497314453
2018-08-23,20.23202133178711
2018-08-24,20.32101821899414
2018-08-27,20.548452377319336
2018-08-28,20.637451171875
2018-08-29,20.489124298095703
2018-08-30,20.617677688598633
2018-08-31,20.16280174255371
2018-09-03,20.034250259399414
2018-09-04,19.885921478271484
2018-09-05,19.686172485351562
2018-09-06,19.701993942260742
2018-09-07,19.816701889038086
2018-09-10,19.773191452026367
2018-09-11,19.642663955688477
2018-09-12,19.579374313354492
2018-09-13,20.291349411010742
2018-09-14,20.390239715576172
2018-09-17,20.548452377319336
2018-09-18,20.508899688720703
2018-09-19,20.69678497314453
2018-09-20,21.102214813232422
2018-09-21,21.24065589904785
2018-09-24,20.894556045532227
2018-09-25,20.548452377319336
2018-09-26,20.419902801513672
2018-09-27,20.390239715576172
2018-09-28,20.360572814941406
2018-10-01,20.479238510131836
2018-10-02,20.212244033813477
2018-10-03,20.70667266845703
2018-10-04,20.291349411010742
2018-10-05,20.52867889404297
2018-10-08,20.439680099487305
2018-10-09,20.479238510131836
2018-10-10,19.630796432495117
2018-10-11,19.567508697509766
2018-10-12,19.425113677978516
2018-10-15,19.48444366455078
2018-10-16,19.96502685546875
2018-10-17,19.436979293823242
2018-10-18,19.55959701538086
2018-10-19,17.35247039794922
2018-10-22,17.490909576416016
2018-10-23,17.253582000732422
2018-10-24,16.909461975097656
2018-10-25,17.233802795410156
2018-10-26,17.29709243774414
2018-10-29,18.11586570739746
2018-10-30,18.01698112487793
2018-10-31,17.945781707763672
2018-11-01,17.914140701293945
2018-11-02,18.13168716430664
2018-11-05,17.720325469970703
2018-11-06,17.74009895324707
2018-11-07,17.99720573425293
2018-11-08,17.99720573425293
2018-11-09,17.73219108581543
2018-11-12,17.281267166137695
2018-11-13,17.5344181060791
2018-11-14,17.84689712524414
2018-11-15,17.74009895324707
2018-11-16,17.613525390625
2018-11-19,17.58979606628418
2018-11-20,17.601659774780273
2018-11-21,18.024890899658203
2018-11-22,17.993249893188477
2018-11-23,18.147510528564453
2018-11-26,18.72500228881836
2018-11-27,17.99720573425293
2018-11-28,18.040714263916016
2018-11-29,18.1831111907959
2018-11-30,18.278038024902344
2018-12-03,18.305727005004883
2018-12-04,17.985336303710938
2018-12-05,17.870630264282227
2018-12-06,17.186342239379883
2018-12-07,17.04789924621582
2018-12-10,16.84221839904785
2018-12-11,17.079544067382812
2018-12-12,17.61748504638672
2018-12-13,17.506731033325195
2018-12-14,17.22589683532715
2018-12-17,16.98065757751465
2018-12-18,17.036033630371094
2018-12-19,17.115142822265625
2018-12-20,16.77497673034668
2018-12-21,16.711692810058594
2018-12-24,16.88572883605957
2018-12-27,16.458541870117188
2018-12-28,16.735424041748047
2018-12-31,17.146785736083984
2019-01-02,16.925281524658203
2019-01-03,16.65235710144043
2019-01-04,17.277313232421875
2019-01-07,17.194250106811523
2019-01-08,17.39202308654785
2019-01-09,17.835031509399414
2019-01-10,17.645170211791992
2019-01-11,17.162609100341797
2019-01-14,17.58979606628418
2019-01-15,17.518596649169922
2019-01-16,17.546283721923828
2019-01-17,17.688678741455078
2019-01-18,18.39274787902832
2019-01-21,18.43229866027832
2019-01-22,18.39274787902832
2019-01-23,18.420433044433594
2019-01-24,18.677539825439453
2019-01-25,18.84762191772461
2019-01-28,18.618207931518555
2019-01-29,18.618207931518555
2019-01-30,18.922775268554688
2019-01-31,18.75664710998535
2019-02-01,18.768512725830078
2019-02-04,18.58656120300293
2019-02-05,18.748733520507812
2019-02-06,18.94650650024414
2019-02-07,18.1831111907959
2019-02-08,17.736146926879883
2019-02-11,17.949739456176758
2019-02-12,20.291349411010742
2019-02-13,20.360572814941406
2019-02-14,19.955141067504883
2019-02-15,20.05402374267578
2019-02-18,20.22213363647461
2019-02-19,20.034250259399414
2019-02-20,20.370460510253906
2019-02-21,20.44957160949707
2019-02-22,20.390239715576172
2019-02-25,20.943998336791992
2019-02-26,20.934110641479492
2019-02-27,20.795669555664062
2019-02-28,20.86488914489746
2019-03-01,20.84511375427246
2019-03-04,20.805557250976562
2019-03-05,20.53856658935547
2019-03-06,20.370460510253906
2019-03-07,20.212244033813477
2019-03-08,19.915586471557617
2019-03-11,20.083694458007812
2019-03-12,19.915586471557617
2019-03-13,20.360572814941406
2019-03-14,20.5682315826416
2019-03-15,20.90444564819336
2019-03-18,20.73633575439453
2019-03-19,20.934110641479492
2019-03-20,20.499013900756836
2019-03-21,20.657230377197266
2019-03-22,20.360572814941406
2019-03-25,20.410015106201172
2019-03-26,20.548452377319336
2019-03-27,20.70667266845703
2019-03-28,20.53856658935547
2019-03-29,20.84511375427246
2019-04-01,21.61642074584961
2019-04-02,21.70541763305664
2019-04-03,22.0020751953125
2019-04-04,22.130626678466797
2019-04-05,22.051517486572266
2019-04-08,22.031742095947266
2019-04-09,21.833969116210938
2019-04-10,22.170181274414062
2019-04-11,22.555835723876953
2019-04-12,23.010711669921875
