Date,BHARTIARTL.NS
2016-08-18,302.66326904296875
2016-08-19,301.1635437011719
2016-08-22,300.13507080078125
2016-08-23,303.1775817871094
2016-08-24,302.1919250488281
2016-08-25,296.5354919433594
2016-08-26,294.7785339355469
2016-08-29,293.6215515136719
2016-08-30,284.4083251953125
2016-08-31,284.2369689941406
2016-09-01,266.4105529785156
2016-09-02,273.3097229003906
2016-09-06,275.5380554199219
2016-09-07,274.3810729980469
2016-09-08,278.0234375
2016-09-09,276.0522766113281
2016-09-12,272.5812683105469
2016-09-14,274.1239013671875
2016-09-15,276.5664978027344
2016-09-16,277.33782958984375
2016-09-19,277.8091735839844
2016-09-20,273.5668640136719
2016-09-21,275.8379821777344
2016-09-22,280.25177001953125
2016-09-23,280.20892333984375
2016-09-26,274.55242919921875
2016-09-27,269.7958679199219
2016-09-28,275.7522888183594
2016-09-29,270.5672302246094
2016-09-30,269.1102294921875
2016-10-03,273.1383361816406
2016-10-04,277.6806335449219
2016-10-05,275.7094421386719
2016-10-06,276.22369384765625
2016-10-07,273.7811584472656
2016-10-10,270.7386474609375
2016-10-13,262.8966979980469
2016-10-14,261.7397155761719
2016-10-17,258.225830078125
2016-10-18,262.81097412109375
2016-10-19,263.068115234375
2016-10-20,264.91070556640625
2016-10-21,265.46783447265625
2016-10-24,262.81097412109375
2016-10-25,267.22479248046875
2016-10-26,272.28131103515625
2016-10-27,276.9092712402344
2016-10-28,273.26690673828125
2016-11-01,272.0670166015625
2016-11-02,265.3392639160156
2016-11-03,264.7821960449219
2016-11-04,262.85382080078125
2016-11-07,261.9111633300781
2016-11-08,261.3111877441406
2016-11-09,257.96875
2016-11-10,264.525146484375
2016-11-11,258.3116149902344
2016-11-15,259.3828125
2016-11-16,265.382080078125
2016-11-17,254.6691131591797
2016-11-18,260.3255920410156
2016-11-21,256.68316650390625
2016-11-22,260.4969787597656
2016-11-23,257.58306884765625
2016-11-24,259.1685791015625
2016-11-25,257.96875
2016-11-28,273.2240295410156
2016-11-29,278.40911865234375
2016-11-30,278.1948547363281
2016-12-01,272.7098083496094
2016-12-02,273.0526123046875
2016-12-05,280.0374755859375
2016-12-06,281.8373107910156
2016-12-07,281.2373352050781
2016-12-08,284.922607421875
2016-12-09,284.5369567871094
2016-12-12,282.0943603515625
2016-12-13,282.82281494140625
2016-12-14,276.48077392578125
2016-12-15,272.92401123046875
2016-12-16,265.8963317871094
2016-12-19,261.825439453125
2016-12-20,259.2970886230469
2016-12-21,258.5686340332031
2016-12-22,250.4696044921875
2016-12-23,253.2978515625
2016-12-26,253.7692413330078
2016-12-27,256.7688293457031
2016-12-28,256.68316650390625
2016-12-29,259.6827697753906
2016-12-30,261.9539489746094
2017-01-02,266.5391540527344
2017-01-03,260.9255065917969
2017-01-04,269.0245361328125
2017-01-05,275.19525146484375
2017-01-06,274.0382080078125
2017-01-09,272.49554443359375
2017-01-10,274.3381652832031
2017-01-11,276.60931396484375
2017-01-12,275.7951354980469
2017-01-13,274.4239196777344
2017-01-16,273.0526123046875
2017-01-17,272.9668884277344
2017-01-18,269.0245361328125
2017-01-19,271.76702880859375
2017-01-20,274.7238464355469
2017-01-23,273.9525451660156
2017-01-24,271.25286865234375
2017-01-25,266.83905029296875
2017-01-27,277.4664306640625
2017-01-30,296.2355041503906
2017-01-31,298.4209899902344
2017-02-01,295.76422119140625
2017-02-02,302.7918701171875
2017-02-03,303.22039794921875
2017-02-06,304.4631042480469
2017-02-07,302.66326904296875
2017-02-08,301.8492126464844
2017-02-09,304.4631042480469
2017-02-10,306.4342956542969
2017-02-13,306.86279296875
2017-02-14,316.20452880859375
2017-02-15,313.0763854980469
2017-02-16,313.41912841796875
2017-02-17,316.6759033203125
2017-02-20,321.6896057128906
2017-02-21,310.9766845703125
2017-02-22,309.3910827636719
2017-02-23,313.89056396484375
2017-02-27,304.8487548828125
2017-02-28,312.94781494140625
2017-03-01,310.890869140625
2017-03-02,305.8343811035156
2017-03-03,305.2344055175781
2017-03-06,309.819580078125
2017-03-07,309.4767761230469
2017-03-08,309.13397216796875
2017-03-09,308.7054443359375
2017-03-10,312.7334899902344
2017-03-14,309.4767761230469
2017-03-15,311.2765197753906
2017-03-16,309.0910949707031
2017-03-17,297.2639465332031
2017-03-20,299.44940185546875
2017-03-21,299.8779602050781
2017-03-22,289.8505859375
2017-03-23,290.107666015625
2017-03-24,291.8218078613281
2017-03-27,290.2790832519531
2017-03-28,292.0360412597656
2017-03-29,295.5499267578125
2017-03-30,300.9920349121094
2017-03-31,300.0065612792969
2017-04-03,292.9359130859375
2017-04-05,295.2499084472656
2017-04-06,292.9359130859375
2017-04-07,295.4213562011719
2017-04-10,296.2783508300781
2017-04-11,300.13507080078125
2017-04-12,300.6492614746094
2017-04-13,291.60748291015625
2017-04-17,292.5074157714844
2017-04-18,290.3648376464844
2017-04-19,291.3503723144531
2017-04-20,293.7501220703125
2017-04-21,293.79296875
2017-04-24,295.37847900390625
2017-04-25,303.34893798828125
2017-04-26,306.4342956542969
2017-04-27,306.7342834472656
2017-04-28,304.6773681640625
2017-05-02,297.9067687988281
2017-05-03,296.83544921875
2017-05-04,296.5354919433594
2017-05-05,295.4642028808594
2017-05-08,301.0777587890625
2017-05-09,295.8927001953125
2017-05-10,319.4612731933594
2017-05-11,313.6763000488281
2017-05-12,312.9049377441406
2017-05-15,312.09075927734375
2017-05-16,320.8325500488281
2017-05-17,322.203857421875
2017-05-18,317.7472229003906
2017-05-19,319.4612731933594
2017-05-22,319.2898864746094
2017-05-23,318.7328186035156
2017-05-24,315.69036865234375
2017-05-25,317.7043151855469
2017-05-26,320.1897888183594
2017-05-29,319.7612609863281
2017-05-30,317.7043151855469
2017-05-31,318.4328308105469
2017-06-01,314.4476013183594
2017-06-02,319.88983154296875
2017-06-05,319.1613464355469
2017-06-06,316.24737548828125
2017-06-07,319.5041198730469
2017-06-08,315.13323974609375
2017-06-09,315.2189636230469
2017-06-12,312.9906005859375
2017-06-13,311.2765197753906
2017-06-14,313.24774169921875
2017-06-15,313.0763854980469
2017-06-16,312.69061279296875
2017-06-19,314.9618225097656
2017-06-20,314.1904602050781
2017-06-21,314.7904052734375
2017-06-22,313.84765625
2017-06-23,313.84765625
2017-06-27,318.34710693359375
2017-06-28,323.275146484375
2017-06-29,327.7745361328125
2017-06-30,325.4177551269531
2017-07-03,327.43170166015625
2017-07-04,325.0748596191406
2017-07-05,322.5037841796875
2017-07-06,326.7889404296875
2017-07-07,330.7313232421875
2017-07-10,347.7007141113281
2017-07-11,338.9161071777344
2017-07-12,340.33013916015625
2017-07-13,346.3875427246094
2017-07-14,349.69549560546875
2017-07-17,350.9412841796875
2017-07-18,350.81243896484375
2017-07-19,361.93914794921875
2017-07-20,360.69329833984375
2017-07-21,353.3900451660156
2017-07-24,360.9080810546875
2017-07-25,367.56695556640625
2017-07-26,366.2351379394531
2017-07-27,357.4712829589844
2017-07-28,355.10845947265625
2017-07-31,359.9629211425781
2017-08-01,358.3304748535156
2017-08-02,357.2994689941406
2017-08-03,364.4737548828125
2017-08-04,361.63836669921875
2017-08-07,358.6741943359375
2017-08-08,358.9748840332031
2017-08-09,357.4712829589844
2017-08-10,357.64306640625
2017-08-11,356.1824645996094
2017-08-14,351.0272216796875
2017-08-16,350.3398742675781
2017-08-17,357.72900390625
2017-08-18,361.7243347167969
2017-08-21,360.134765625
2017-08-22,362.66943359375
2017-08-23,371.0896301269531
2017-08-24,371.9917907714844
2017-08-28,373.2375793457031
2017-08-29,367.8246154785156
2017-08-30,368.5979309082031
2017-08-31,367.4809875488281
2017-09-01,363.05609130859375
2017-09-04,357.7720031738281
2017-09-05,349.265869140625
2017-09-06,345.82904052734375
2017-09-07,341.3612060546875
2017-09-08,346.68829345703125
2017-09-11,346.2157287597656
2017-09-12,348.14898681640625
2017-09-13,345.0987548828125
2017-09-14,342.7359619140625
2017-09-15,340.2442932128906
2017-09-18,340.8027648925781
2017-09-19,339.2132263183594
2017-09-20,340.9745788574219
2017-09-21,343.7669982910156
2017-09-22,339.6857604980469
2017-09-25,334.874267578125
2017-09-26,332.8121337890625
2017-09-27,331.6092529296875
2017-09-28,328.2583923339844
2017-09-29,334.6164855957031
2017-10-03,330.4922790527344
2017-10-04,324.0483093261719
2017-10-05,324.5208740234375
2017-10-06,328.4731750488281
2017-10-09,325.5948486328125
2017-10-10,330.4493408203125
2017-10-11,346.731201171875
2017-10-12,343.8958435058594
2017-10-13,370.23040771484375
2017-10-16,389.4765625
2017-10-17,400.34552001953125
2017-10-18,396.90869140625
2017-10-19,407.0472717285156
2017-10-23,427.3244323730469
2017-10-24,431.3626708984375
2017-10-25,443.1337585449219
2017-10-26,439.3103332519531
2017-10-27,416.9710388183594
2017-10-30,423.5010070800781
2017-10-31,427.195556640625
2017-11-01,463.1961669921875
2017-11-02,466.7189025878906
2017-11-03,465.04345703125
2017-11-06,457.568359375
2017-11-07,441.9308776855469
2017-11-08,425.5631103515625
2017-11-09,433.25299072265625
2017-11-10,432.5655822753906
2017-11-13,427.8829040527344
2017-11-14,428.0118103027344
2017-11-15,418.21685791015625
2017-11-16,420.92333984375
2017-11-17,424.0165100097656
2017-11-20,423.2861328125
2017-11-21,432.39373779296875
2017-11-22,428.82806396484375
2017-11-23,426.46527099609375
2017-11-24,426.85186767578125
2017-11-27,427.8829040527344
2017-11-28,422.72772216796875
2017-11-29,425.9497375488281
2017-11-30,426.5511169433594
2017-12-01,415.98297119140625
2017-12-04,416.1118469238281
2017-12-05,421.5677795410156
2017-12-06,415.3815002441406
2017-12-07,442.2315979003906
2017-12-08,451.2102966308594
2017-12-11,457.697265625
2017-12-12,450.09332275390625
2017-12-13,444.50848388671875
2017-12-14,447.04315185546875
2017-12-15,445.0240478515625
2017-12-18,452.1553955078125
2017-12-19,461.04815673828125
2017-12-20,454.4322814941406
2017-12-21,450.3081359863281
2017-12-22,454.1315612792969
2017-12-26,466.5041198730469
2017-12-27,459.37274169921875
2017-12-28,456.53741455078125
2017-12-29,455.0766906738281
2018-01-01,453.5730285644531
2018-01-02,443.82110595703125
2018-01-03,445.2388610839844
2018-01-04,449.363037109375
2018-01-05,463.9693908691406
2018-01-08,443.6492919921875
2018-01-09,438.0215148925781
2018-01-10,435.1002197265625
2018-01-11,442.2745666503906
2018-01-12,437.80670166015625
2018-01-15,433.4677429199219
2018-01-16,427.2384948730469
2018-01-17,429.515380859375
2018-01-18,425.3053283691406
2018-01-19,427.7970275878906
2018-01-22,421.6107482910156
2018-01-23,422.81365966796875
2018-01-24,394.80364990234375
2018-01-25,388.9610595703125
2018-01-29,378.564697265625
2018-01-30,381.0206604003906
2018-01-31,380.3720397949219
2018-02-01,379.1181640625
2018-02-02,365.2384948730469
2018-02-05,380.6747741699219
2018-02-06,379.7667541503906
2018-02-07,372.0702209472656
2018-02-08,371.6811218261719
2018-02-09,365.3681945800781
2018-02-12,367.01129150390625
2018-02-14,376.0049743652344
2018-02-15,370.946044921875
2018-02-16,362.94683837890625
2018-02-19,358.3202819824219
2018-02-20,361.5632019042969
2018-02-21,362.9035949707031
2018-02-22,359.8336486816406
2018-02-23,368.0057678222656
2018-02-26,365.9302673339844
2018-02-27,372.286376953125
2018-02-28,370.6001281738281
2018-03-01,369.90826416015625
2018-03-05,364.4601745605469
2018-03-06,357.9311218261719
2018-03-07,348.67803955078125
2018-03-08,347.0349426269531
2018-03-09,347.7699890136719
2018-03-12,364.546630859375
2018-03-13,368.6543273925781
2018-03-14,365.4547119140625
2018-03-15,363.5954284667969
2018-03-16,360.3957214355469
2018-03-19,345.60809326171875
2018-03-20,346.2566223144531
2018-03-21,361.649658203125
2018-03-22,359.4012756347656
2018-03-23,356.8934020996094
2018-03-26,364.5034484863281
2018-03-27,357.3257751464844
2018-03-28,344.7865295410156
2018-04-02,341.67333984375
2018-04-03,347.8132629394531
2018-04-04,341.63006591796875
2018-04-05,340.6355895996094
2018-04-06,332.8958435058594
2018-04-09,328.8746643066406
2018-04-10,333.4147033691406
2018-04-11,333.19854736328125
2018-04-12,328.78814697265625
2018-04-13,326.79913330078125
2018-04-16,325.7181701660156
2018-04-17,330.38800048828125
2018-04-18,332.29052734375
2018-04-19,341.8895263671875
2018-04-20,347.6402893066406
2018-04-23,348.3753356933594
2018-04-24,351.3155822753906
2018-04-25,363.0765075683594
2018-04-26,353.8666687011719
2018-04-27,353.4775390625
2018-04-30,354.1693115234375
2018-05-02,353.2180480957031
2018-05-03,349.7156982421875
2018-05-04,343.1001892089844
2018-05-07,344.39739990234375
2018-05-08,346.9052429199219
2018-05-09,348.0294494628906
2018-05-10,356.37451171875
2018-05-11,334.3227233886719
2018-05-14,331.3392639160156
2018-05-15,330.3014831542969
2018-05-16,324.5939636230469
2018-05-17,317.8919982910156
2018-05-18,312.4870910644531
2018-05-21,311.31964111328125
2018-05-22,312.91949462890625
2018-05-23,308.5523681640625
2018-05-24,321.6105041503906
2018-05-25,325.9776306152344
2018-05-28,324.4210205078125
2018-05-29,327.8801574707031
2018-05-30,324.9831237792969
2018-05-31,323.0805969238281
2018-06-01,331.8148498535156
2018-06-04,321.9564208984375
2018-06-05,315.0382080078125
2018-06-06,328.39898681640625
2018-06-07,328.57196044921875
2018-06-08,326.4964294433594
2018-06-11,336.2252502441406
2018-06-12,329.1772766113281
2018-06-13,324.8533935546875
2018-06-14,325.58843994140625
2018-06-15,327.1018371582031
2018-06-18,320.7457275390625
2018-06-19,321.0051574707031
2018-06-20,321.6105041503906
2018-06-21,318.84320068359375
2018-06-22,323.9021911621094
2018-06-25,323.5562438964844
2018-06-26,328.78814697265625
2018-06-27,324.8533935546875
2018-06-28,326.8424377441406
2018-06-29,330.3014831542969
2018-07-02,318.2810974121094
2018-07-03,320.61602783203125
2018-07-04,317.7189636230469
2018-07-05,314.2598571777344
2018-07-06,313.2653503417969
2018-07-09,313.13568115234375
2018-07-10,318.06494140625
2018-07-11,313.0491943359375
2018-07-12,313.178955078125
2018-07-13,310.41162109375
2018-07-16,300.42340087890625
2018-07-17,296.22930908203125
2018-07-18,291.2568359375
2018-07-19,298.3480224609375
2018-07-20,298.6938781738281
2018-07-23,310.41162109375
2018-07-24,308.5523681640625
2018-07-25,304.6608581542969
2018-07-26,309.2874450683594
2018-07-27,315.3841247558594
2018-07-30,331.42572021484375
2018-07-31,337.7818908691406
2018-08-01,332.5066833496094
2018-08-02,324.6727600097656
2018-08-03,325.9783935546875
2018-08-06,335.77081298828125
2018-08-07,332.41961669921875
2018-08-08,335.379150390625
2018-08-09,319.49365234375
2018-08-10,321.88739013671875
2018-08-13,322.1919860839844
2018-08-14,319.4501647949219
2018-08-16,323.80230712890625
2018-08-17,323.28009033203125
2018-08-20,322.5401916503906
2018-08-21,320.5382385253906
2018-08-23,321.97442626953125
2018-08-24,321.14752197265625
2018-08-27,330.02593994140625
2018-08-28,327.98040771484375
2018-08-29,326.3265686035156
2018-08-30,333.4642028808594
2018-08-31,334.11700439453125
2018-09-03,334.073486328125
2018-09-04,329.3296203613281
2018-09-05,323.84588623046875
2018-09-06,324.0634765625
2018-09-07,339.12200927734375
2018-09-10,338.07745361328125
2018-09-11,329.6342468261719
2018-09-12,327.89337158203125
2018-09-14,333.89935302734375
2018-09-17,332.55023193359375
2018-09-18,325.2820739746094
2018-09-19,322.10498046875
2018-09-21,322.4966735839844
2018-09-24,310.0494079589844
2018-09-25,313.7922668457031
2018-09-26,314.4886474609375
2018-09-27,310.5716857910156
2018-09-28,294.68621826171875
2018-10-01,284.4150695800781
2018-10-03,277.1904296875
2018-10-04,269.9657897949219
2018-10-05,259.91229248046875
2018-10-08,256.9527893066406
2018-10-09,251.55612182617188
2018-10-10,256.86578369140625
2018-10-11,248.3790283203125
2018-10-12,252.47006225585938
2018-10-15,253.38404846191406
2018-10-16,255.90830993652344
2018-10-17,251.12091064453125
2018-10-19,250.07638549804688
2018-10-22,248.72720336914062
2018-10-23,248.85775756835938
2018-10-24,274.9273376464844
2018-10-25,257.2574768066406
2018-10-26,259.3464660644531
2018-10-29,255.9953155517578
2018-10-30,254.68966674804688
2018-10-31,254.4720916748047
2018-11-01,255.4730987548828
2018-11-02,262.9153137207031
2018-11-05,266.1189270019531
2018-11-06,267.7426452636719
2018-11-07,268.7958984375
2018-11-09,263.0908203125
2018-11-12,259.9750061035156
2018-11-13,261.159912109375
2018-11-14,264.4512634277344
2018-11-15,267.1721496582031
2018-11-16,292.054931640625
2018-11-19,295.65350341796875
2018-11-20,291.3528137207031
2018-11-21,292.0110778808594
2018-11-22,287.7542419433594
2018-11-26,293.63482666015625
2018-11-27,288.01751708984375
2018-11-28,275.6858215332031
2018-11-29,278.40667724609375
2018-11-30,275.1592102050781
2018-12-03,280.6448669433594
2018-12-04,279.5915832519531
2018-12-05,274.54486083984375
2018-12-06,266.821044921875
2018-12-07,266.7771911621094
2018-12-10,258.87786865234375
2018-12-11,254.75270080566406
2018-12-12,268.1814880371094
2018-12-13,266.0311279296875
2018-12-14,280.20599365234375
2018-12-17,276.6513366699219
2018-12-18,278.9333190917969
2018-12-19,283.2341003417969
2018-12-20,277.83624267578125
2018-12-21,270.2441101074219
2018-12-24,271.29736328125
2018-12-26,281.25921630859375
2018-12-27,277.9678955078125
2018-12-28,277.83624267578125
2018-12-31,274.281494140625
2019-01-01,280.4254150390625
2019-01-02,274.41314697265625
2019-01-03,275.1592102050781
2019-01-04,283.0146484375
2019-01-07,285.20892333984375
2019-01-08,288.9830627441406
2019-01-09,293.5909423828125
2019-01-10,296.0484924316406
2019-01-11,294.1175537109375
2019-01-14,291.0456237792969
2019-01-15,296.4434814453125
2019-01-16,293.10821533203125
2019-01-17,291.4405822753906
2019-01-18,273.0966491699219
2019-01-21,273.27215576171875
2019-01-22,267.567138671875
2019-01-23,266.5577392578125
2019-01-24,264.7584533691406
2019-01-25,269.89300537109375
2019-01-28,267.8304138183594
2019-01-29,270.2002258300781
2019-01-30,266.5577392578125
2019-01-31,268.9275817871094
2019-02-01,273.7110290527344
2019-02-04,269.0592346191406
2019-02-05,270.5074157714844
2019-02-06,270.99017333984375
2019-02-07,273.0966491699219
2019-02-08,274.9398193359375
2019-02-11,274.01824951171875
2019-02-12,273.1844177246094
2019-02-14,264.01239013671875
2019-02-15,267.34765625
2019-02-18,265.5483703613281
2019-02-19,266.5577392578125
2019-02-20,271.20953369140625
2019-02-21,271.9994812011719
2019-02-22,275.4664001464844
2019-02-25,278.4505920410156
2019-02-26,276.8707580566406
2019-02-27,280.99591064453125
2019-02-28,279.1527404785156
2019-03-01,270.0246887207031
2019-03-05,270.2002258300781
2019-03-06,271.5606384277344
2019-03-07,270.0246887207031
2019-03-08,270.9462585449219
2019-03-11,292.9765625
2019-03-12,308.7751770019531
2019-03-13,296.4434814453125
2019-03-14,300.5247497558594
2019-03-15,296.3995666503906
2019-03-18,290.2117614746094
2019-03-19,295.5657653808594
2019-03-20,293.152099609375
2019-03-22,291.001708984375
2019-03-25,287.0081787109375
2019-03-26,287.7103576660156
2019-03-27,283.0585021972656
2019-03-28,289.597412109375
2019-04-01,299.1204528808594
2019-04-02,312.8564453125
2019-04-03,307.1953125
2019-04-04,313.1636962890625
2019-04-05,313.0320129394531
2019-04-08,311.5399169921875
2019-04-09,308.599609375
2019-04-10,298.41827392578125
2019-04-11,303.99169921875
2019-04-12,300.1297912597656
2019-04-15,305.17657470703125
2019-04-16,306.0982360839844
2019-04-18,304.5183410644531
2019-04-22,306.668701171875
2019-04-23,302.5472412109375
2019-04-24,310.1945495605469
2019-04-25,314.0182189941406
2019-04-26,311.1026611328125
2019-04-30,306.1797180175781
2019-05-02,309.90777587890625
2019-05-03,316.83819580078125
2019-05-06,318.7499694824219
2019-05-07,310.6247253417969
2019-05-08,310.1945495605469
2019-05-09,301.5435485839844
2019-05-10,309.8122253417969
2019-05-13,304.6024475097656
2019-05-14,321.7611083984375
2019-05-15,316.64697265625
2019-05-16,310.8636779785156
2019-05-17,313.9704284667969
2019-05-20,325.1068115234375
2019-05-21,316.0734558105469
2019-05-22,320.3750305175781
2019-05-23,323.8641357421875
2019-05-24,337.62933349609375
2019-05-27,334.09246826171875
2019-05-28,330.3643493652344
2019-05-29,323.8641357421875
2019-05-30,331.4158935546875
2019-05-31,333.42333984375
2019-06-03,337.1991882324219
2019-06-04,336.86456298828125
2019-06-06,338.202880859375
2019-06-07,341.357421875
2019-06-10,347.4275207519531
2019-06-11,347.2362976074219
2019-06-12,344.0339660644531
2019-06-13,347.7142639160156
2019-06-14,337.72491455078125
2019-06-17,328.83489990234375
2019-06-18,329.9342346191406
2019-06-19,326.062744140625
