Date,RBREW.CO
2015-12-21,217.3441162109375
2015-12-22,219.4566650390625
2015-12-23,219.37539672851562
2015-12-28,222.21913146972656
2015-12-29,224.2504119873047
2015-12-30,227.58169555664062
2016-01-04,219.619140625
2016-01-05,220.1879119873047
2016-01-06,218.31915283203125
2016-01-07,220.59414672851562
2016-01-08,218.9691619873047
2016-01-11,214.50039672851562
2016-01-12,222.78790283203125
2016-01-13,224.00669860839844
2016-01-14,215.71914672851562
2016-01-15,210.3566436767578
2016-01-18,209.1378936767578
2016-01-19,212.38787841796875
2016-01-20,208.1628875732422
2016-01-21,212.14414978027344
2016-01-22,221.4066619873047
2016-01-25,221.24415588378906
2016-01-26,224.2504119873047
2016-01-27,223.76290893554688
2016-01-28,225.8754425048828
2016-01-29,234.0004425048828
2016-02-01,236.6004638671875
2016-02-02,235.70668029785156
2016-02-03,233.10667419433594
2016-02-04,229.6129150390625
2016-02-05,221.4879150390625
2016-02-08,209.7878875732422
2016-02-09,205.31910705566406
2016-02-10,211.08787536621094
2016-02-11,214.41915893554688
2016-02-12,213.28164672851562
2016-02-15,220.35040283203125
2016-02-16,221.32542419433594
2016-02-17,223.0316619873047
2016-02-18,225.38790893554688
2016-02-19,225.38790893554688
2016-02-22,228.63792419433594
2016-02-23,228.3129119873047
2016-02-24,227.25668334960938
2016-02-25,227.5004425048828
2016-02-26,227.5004425048828
2016-02-29,228.23167419433594
2016-03-01,228.06919860839844
2016-03-02,232.37547302246094
2016-03-03,240.25669860839844
2016-03-04,243.66921997070312
2016-03-07,238.87545776367188
2016-03-08,239.68795776367188
2016-03-09,241.15045166015625
2016-03-10,237.3317108154297
2016-03-11,241.55670166015625
2016-03-14,243.9941864013672
2016-03-15,244.96922302246094
2016-03-16,245.7816925048828
2016-03-17,245.61920166015625
2016-03-18,245.37547302246094
2016-03-21,242.69422912597656
2016-03-22,247.4066925048828
2016-03-23,250.9817352294922
2016-03-29,251.7942352294922
2016-03-30,255.69422912597656
2016-03-31,256.7504577636719
2016-04-01,252.52545166015625
2016-04-04,252.68800354003906
2016-04-05,249.11294555664062
2016-04-06,245.70042419433594
2016-04-07,245.37547302246094
2016-04-08,248.0566864013672
2016-04-11,244.96922302246094
2016-04-12,244.96922302246094
2016-04-13,239.68795776367188
2016-04-14,242.856689453125
2016-04-15,242.12545776367188
2016-04-18,241.71917724609375
2016-04-19,242.12545776367188
2016-04-20,239.11917114257812
2016-04-21,237.3317108154297
2016-04-25,241.80044555664062
2016-04-26,239.85047912597656
2016-04-27,240.01295471191406
2016-04-28,239.67982482910156
2016-04-29,244.51010131835938
2016-05-02,243.67726135253906
2016-05-03,240.92901611328125
2016-05-04,240.5958709716797
2016-05-09,243.34413146972656
2016-05-10,244.17694091796875
2016-05-11,240.92901611328125
2016-05-12,242.1781768798828
2016-05-13,243.92715454101562
2016-05-17,242.26145935058594
2016-05-18,238.18081665039062
2016-05-19,235.01611328125
2016-05-20,237.18141174316406
2016-05-23,237.26466369628906
2016-05-24,241.5952606201172
2016-05-25,244.8431854248047
2016-05-26,249.42356872558594
2016-05-27,253.50430297851562
2016-05-30,255.25315856933594
2016-05-31,257.1685791015625
2016-06-01,255.25315856933594
2016-06-02,256.2525634765625
2016-06-03,255.16989135742188
2016-06-06,254.2538299560547
2016-06-07,256.0859680175781
2016-06-08,249.59014892578125
2016-06-09,248.59075927734375
2016-06-10,245.5093994140625
2016-06-13,240.42935180664062
2016-06-14,236.84832763671875
2016-06-15,236.5151824951172
2016-06-16,233.01742553710938
2016-06-17,232.93414306640625
2016-06-20,237.26466369628906
2016-06-21,236.3485870361328
2016-06-22,238.9302978515625
2016-06-23,239.4299774169922
2016-06-24,231.51840209960938
2016-06-27,229.93606567382812
2016-06-28,234.0167694091797
2016-06-29,242.6779022216797
2016-06-30,248.1743927001953
2016-07-01,252.42166137695312
2016-07-04,247.92457580566406
2016-07-05,246.3422088623047
2016-07-06,239.92967224121094
2016-07-07,244.01039123535156
2016-07-08,244.5933380126953
2016-07-11,245.2595977783203
2016-07-12,245.67599487304688
2016-07-13,243.4274139404297
2016-07-14,244.75987243652344
2016-07-15,241.6785125732422
2016-07-18,242.59463500976562
2016-07-19,242.5113525390625
2016-07-20,243.51071166992188
2016-07-21,243.51071166992188
2016-07-22,244.5933380126953
2016-07-25,247.34161376953125
2016-07-26,253.33773803710938
2016-07-27,253.83741760253906
2016-07-28,254.42037963867188
2016-07-29,254.83677673339844
2016-08-01,254.3371124267578
2016-08-02,251.42230224609375
2016-08-03,250.50619506835938
2016-08-04,250.25634765625
2016-08-05,251.25576782226562
2016-08-08,250.922607421875
2016-08-09,254.58694458007812
2016-08-10,250.922607421875
2016-08-11,255.25315856933594
2016-08-12,256.6689758300781
2016-08-15,260.5830993652344
2016-08-16,257.4184875488281
2016-08-17,255.66958618164062
2016-08-18,249.6733856201172
2016-08-19,253.5875701904297
2016-08-22,260.4165344238281
2016-08-23,265.413330078125
2016-08-24,261.4992370605469
2016-08-25,261.4992370605469
2016-08-26,265.5798645019531
2016-08-29,267.3287658691406
2016-08-30,273.2416687011719
2016-08-31,273.9078674316406
2016-09-01,275.573486328125
2016-09-02,274.4076232910156
2016-09-05,278.1551513671875
2016-09-06,276.4895935058594
2016-09-07,272.9917907714844
2016-09-08,271.0763854980469
2016-09-09,265.330078125
2016-09-12,265.330078125
2016-09-13,266.4959411621094
2016-09-14,266.99566650390625
2016-09-15,267.3287658691406
2016-09-16,268.5780029296875
2016-09-19,269.4107666015625
2016-09-20,270.24359130859375
2016-09-21,269.7438659667969
2016-09-22,269.3275146484375
2016-09-23,267.8284606933594
2016-09-26,267.57861328125
2016-09-27,267.6618957519531
2016-09-28,270.65997314453125
2016-09-29,271.9091796875
2016-09-30,272.3255310058594
2016-10-03,271.6593933105469
2016-10-04,273.57476806640625
2016-10-05,269.66058349609375
2016-10-06,266.5792236328125
2016-10-07,265.99627685546875
2016-10-10,266.99566650390625
2016-10-11,267.3287658691406
2016-10-12,264.9969482421875
2016-10-13,266.2461242675781
2016-10-14,268.2448425292969
2016-10-17,264.663818359375
2016-10-18,270.65997314453125
2016-10-19,271.2429504394531
2016-10-20,271.326171875
2016-10-21,270.41015625
2016-10-24,268.2448425292969
2016-10-25,267.8284606933594
2016-10-26,263.6644592285156
2016-10-27,262.0821228027344
2016-10-28,265.1634521484375
2016-10-31,263.99749755859375
2016-11-01,259.8335876464844
2016-11-02,256.9187927246094
2016-11-03,256.0859680175781
2016-11-04,253.1711883544922
2016-11-07,255.4197540283203
2016-11-08,255.5863037109375
2016-11-09,257.1685791015625
2016-11-10,247.67474365234375
2016-11-11,243.76052856445312
2016-11-14,242.01165771484375
2016-11-15,243.92715454101562
2016-11-16,244.67660522460938
2016-11-17,243.67726135253906
2016-11-18,243.4274139404297
2016-11-21,243.59396362304688
2016-11-22,243.0943145751953
2016-11-23,247.175048828125
2016-11-24,227.77078247070312
2016-11-25,234.68299865722656
2016-11-28,232.85089111328125
2016-11-29,231.01869201660156
2016-11-30,230.4357452392578
2016-12-01,210.19869995117188
2016-12-02,211.11477661132812
2016-12-05,206.61766052246094
2016-12-06,211.8643035888672
2016-12-07,211.8643035888672
2016-12-08,210.78167724609375
2016-12-09,212.86367797851562
2016-12-12,214.8623809814453
2016-12-13,218.44342041015625
2016-12-14,220.6919708251953
2016-12-15,225.10580444335938
2016-12-16,224.4395751953125
2016-12-19,226.35504150390625
2016-12-20,225.52223205566406
2016-12-21,224.023193359375
2016-12-22,222.19100952148438
2016-12-23,224.85597229003906
2016-12-27,225.6887664794922
2016-12-28,224.85597229003906
2016-12-29,226.35504150390625
2016-12-30,227.02125549316406
2017-01-02,230.2691650390625
2017-01-03,224.52285766601562
2017-01-04,224.77268981933594
2017-01-05,224.85597229003906
2017-01-06,227.85406494140625
2017-01-09,227.60421752929688
2017-01-10,225.2723846435547
2017-01-11,224.60617065429688
2017-01-12,222.19100952148438
2017-01-13,221.85789489746094
2017-01-16,222.1077423095703
2017-01-17,218.60997009277344
2017-01-18,216.6112823486328
2017-01-19,217.610595703125
2017-01-20,218.02700805664062
2017-01-23,220.0257568359375
2017-01-24,220.44216918945312
2017-01-25,220.6919708251953
2017-01-26,223.85662841796875
2017-01-27,223.52349853515625
2017-01-30,220.27557373046875
2017-01-31,217.610595703125
2017-02-01,222.1077423095703
2017-02-02,222.3575897216797
2017-02-03,224.35630798339844
2017-02-06,220.27557373046875
2017-02-07,222.94052124023438
2017-02-08,226.43829345703125
2017-02-09,225.85531616210938
2017-02-10,225.60549926757812
2017-02-13,225.0225372314453
2017-02-14,225.0225372314453
2017-02-15,225.6887664794922
2017-02-16,226.1051788330078
2017-02-17,227.27110290527344
2017-02-20,228.10389709472656
2017-02-21,229.852783203125
2017-02-22,229.6862335205078
2017-02-23,229.01998901367188
2017-02-24,229.4363555908203
2017-02-27,226.18846130371094
2017-02-28,227.68753051757812
2017-03-01,232.35118103027344
2017-03-02,229.4363555908203
2017-03-03,227.68753051757812
2017-03-06,227.68753051757812
2017-03-07,228.1871795654297
2017-03-08,227.1045684814453
2017-03-09,239.3467254638672
2017-03-10,246.17567443847656
2017-03-13,245.92579650878906
2017-03-14,244.26023864746094
2017-03-15,243.59396362304688
2017-03-16,240.51260375976562
2017-03-17,240.42935180664062
2017-03-20,242.1781768798828
2017-03-21,241.4287109375
2017-03-22,238.9302978515625
2017-03-23,236.76502990722656
2017-03-24,238.513916015625
2017-03-27,239.84640502929688
2017-03-28,240.67918395996094
2017-03-29,239.1801300048828
2017-03-30,240.26278686523438
2017-03-31,244.5933380126953
2017-04-03,243.51071166992188
2017-04-04,245.67599487304688
2017-04-05,246.4254608154297
2017-04-06,245.67599487304688
2017-04-07,246.50877380371094
2017-04-10,247.34161376953125
2017-04-11,248.3409423828125
2017-04-12,248.67404174804688
2017-04-18,248.84059143066406
2017-04-19,252.33837890625
2017-04-20,253.5875701904297
2017-04-21,252.33837890625
2017-04-24,255.66958618164062
2017-04-25,254.7534942626953
2017-04-26,253.5875701904297
2017-04-27,253.75413513183594
2017-04-28,254.0536346435547
2017-05-01,253.28355407714844
2017-05-02,256.7062683105469
2017-05-03,257.56195068359375
2017-05-04,259.01666259765625
2017-05-05,257.3052978515625
2017-05-08,256.96295166015625
2017-05-09,258.2464904785156
2017-05-10,257.90423583984375
2017-05-11,256.4495849609375
2017-05-15,256.7062683105469
2017-05-16,255.166015625
2017-05-17,253.28355407714844
2017-05-18,252.42782592773438
2017-05-19,254.99485778808594
2017-05-22,255.33712768554688
2017-05-23,254.73822021484375
2017-05-24,254.99485778808594
2017-05-29,258.67437744140625
2017-05-30,259.70111083984375
2017-05-31,261.49810791015625
2017-06-01,263.2950439453125
2017-06-02,265.6910095214844
2017-06-06,267.0600891113281
2017-06-07,267.4023742675781
2017-06-08,265.09197998046875
2017-06-09,265.6053771972656
2017-06-12,263.8940124511719
2017-06-13,266.4610900878906
2017-06-14,268.8570556640625
2017-06-15,268.9425964355469
2017-06-16,271.081787109375
2017-06-19,273.22100830078125
2017-06-20,277.4994812011719
2017-06-21,276.3870849609375
2017-06-22,273.22100830078125
2017-06-23,271.3385314941406
2017-06-26,271.5096740722656
2017-06-27,269.1137390136719
2017-06-28,265.3487243652344
2017-06-29,263.4662170410156
2017-06-30,267.2312316894531
2017-07-03,265.00640869140625
2017-07-04,265.26318359375
2017-07-05,264.5785827636719
2017-07-06,264.74969482421875
2017-07-07,266.1188659667969
2017-07-10,269.5415954589844
2017-07-11,266.28997802734375
2017-07-12,268.771484375
2017-07-13,269.6271667480469
2017-07-14,270.22613525390625
2017-07-17,272.7931823730469
2017-07-18,275.1890869140625
2017-07-19,275.9591979980469
2017-07-20,274.67572021484375
2017-07-21,271.68084716796875
2017-07-24,269.5415954589844
2017-07-25,271.5096740722656
2017-07-26,269.8838195800781
2017-07-27,271.2528991699219
2017-07-28,268.6003112792969
2017-07-31,267.83026123046875
2017-08-01,269.6271667480469
2017-08-02,268.6859130859375
2017-08-03,270.99627685546875
2017-08-04,272.7931823730469
2017-08-07,271.3385314941406
2017-08-08,272.7931823730469
2017-08-09,269.71270751953125
2017-08-10,268.8570556640625
2017-08-11,265.5198974609375
2017-08-14,268.0869140625
2017-08-15,271.081787109375
2017-08-16,270.4828186035156
2017-08-17,268.6859130859375
2017-08-18,265.09197998046875
2017-08-21,260.8135986328125
2017-08-22,280.0665283203125
2017-08-23,288.36669921875
2017-08-24,287.42547607421875
2017-08-25,290.1636657714844
2017-08-28,286.31304931640625
2017-08-29,285.5429382324219
2017-08-30,291.27606201171875
2017-08-31,293.1585388183594
2017-09-01,291.7894287109375
2017-09-04,293.1585388183594
2017-09-05,292.046142578125
2017-09-06,290.078125
2017-09-07,288.6234130859375
2017-09-08,288.880126953125
2017-09-11,289.65020751953125
2017-09-12,291.1904602050781
2017-09-13,291.7894287109375
2017-09-14,293.0730285644531
2017-09-15,292.5595703125
2017-09-18,289.65020751953125
2017-09-19,282.20574951171875
2017-09-20,284.0882568359375
2017-09-21,286.14190673828125
2017-09-22,286.14190673828125
2017-09-25,288.36669921875
2017-09-26,288.537841796875
2017-09-27,286.2275085449219
2017-09-28,290.33477783203125
2017-09-29,295.21221923828125
2017-10-02,297.779296875
2017-10-03,298.5493469238281
2017-10-04,300.5174560546875
2017-10-05,309.4166259765625
2017-10-06,307.7052307128906
2017-10-09,308.0474853515625
2017-10-10,311.47027587890625
2017-10-11,311.1280212402344
2017-10-12,312.3259582519531
2017-10-13,311.55584716796875
2017-10-16,311.64141845703125
2017-10-17,307.5341491699219
2017-10-18,311.98370361328125
2017-10-19,307.7052307128906
2017-10-20,308.0474853515625
2017-10-23,308.5609436035156
2017-10-24,307.5341491699219
2017-10-25,306.5928039550781
2017-10-26,308.13311767578125
2017-10-27,310.7857360839844
2017-10-30,311.1280212402344
2017-10-31,314.7218933105469
2017-11-01,315.91986083984375
2017-11-02,313.695068359375
2017-11-03,311.98370361328125
2017-11-06,311.55584716796875
2017-11-07,311.8980712890625
2017-11-08,317.8023376464844
2017-11-09,315.5776062011719
2017-11-10,313.7806701660156
2017-11-13,312.9249572753906
2017-11-14,316.51885986328125
2017-11-15,312.0692443847656
2017-11-16,308.7320556640625
2017-11-17,307.0206604003906
2017-11-20,307.1062927246094
2017-11-21,301.8865661621094
2017-11-22,301.6299133300781
2017-11-23,316.6043701171875
2017-11-24,298.4638366699219
2017-11-27,299.1483459472656
2017-11-28,308.7320556640625
2017-11-29,304.2825012207031
2017-11-30,305.5660400390625
2017-12-01,305.82275390625
2017-12-04,308.3897705078125
2017-12-05,309.7588806152344
2017-12-06,312.41156005859375
2017-12-07,313.8661804199219
2017-12-08,317.1178283691406
2017-12-11,308.3897705078125
2017-12-12,305.309326171875
2017-12-13,308.3042297363281
2017-12-14,309.8445129394531
2017-12-15,301.0309143066406
2017-12-18,308.9888000488281
2017-12-19,312.5826721191406
2017-12-20,314.80743408203125
2017-12-21,314.0373229980469
2017-12-22,315.5776062011719
2017-12-27,316.9466857910156
2017-12-28,316.69000244140625
2017-12-29,318.14459228515625
2018-01-02,317.2889404296875
2018-01-03,317.1178283691406
2018-01-04,318.6580810546875
2018-01-05,321.396240234375
2018-01-08,319.6849060058594
2018-01-09,322.251953125
2018-01-10,316.6043701171875
2018-01-11,316.2621154785156
2018-01-12,314.379638671875
2018-01-15,313.8661804199219
2018-01-16,305.309326171875
2018-01-17,308.9032287597656
2018-01-18,306.336181640625
2018-01-19,308.9032287597656
2018-01-22,309.7588806152344
2018-01-23,313.1816711425781
2018-01-24,311.47027587890625
2018-01-25,308.0474853515625
2018-01-26,314.7218933105469
2018-01-29,311.8125915527344
2018-01-30,310.1011657714844
2018-01-31,311.64141845703125
2018-02-01,316.2621154785156
2018-02-02,307.7052307128906
2018-02-05,299.1483459472656
2018-02-06,293.5008239746094
2018-02-07,297.2658386230469
2018-02-08,292.3028564453125
2018-02-09,291.27606201171875
2018-02-12,292.6451416015625
2018-02-13,296.5813293457031
2018-02-14,300.0040283203125
2018-02-15,301.54425048828125
2018-02-16,308.5609436035156
2018-02-19,305.309326171875
2018-02-20,310.6145935058594
2018-02-21,315.91986083984375
2018-02-22,313.352783203125
2018-02-23,316.6043701171875
2018-02-26,322.5942077636719
2018-02-27,319.6849060058594
2018-02-28,321.396240234375
2018-03-01,318.8291931152344
2018-03-02,313.1816711425781
2018-03-05,311.98370361328125
2018-03-06,319.17144775390625
2018-03-07,333.03363037109375
2018-03-08,339.5367736816406
2018-03-09,339.7079772949219
2018-03-12,345.3554992675781
2018-03-13,343.1307373046875
2018-03-14,336.45635986328125
2018-03-15,343.1307373046875
2018-03-16,340.05023193359375
2018-03-19,341.7616271972656
2018-03-20,341.7616271972656
2018-03-21,345.69775390625
2018-03-22,340.73480224609375
2018-03-23,344.842041015625
2018-03-26,343.81524658203125
2018-03-27,345.69775390625
2018-03-28,342.4461669921875
2018-04-03,342.2750244140625
2018-04-04,341.7616271972656
2018-04-05,346.8957214355469
2018-04-06,345.69775390625
2018-04-09,346.0400085449219
2018-04-10,346.724609375
2018-04-11,344.842041015625
2018-04-12,342.2750244140625
2018-04-13,348.09368896484375
2018-04-16,350.1473693847656
2018-04-17,351.0030212402344
2018-04-18,349.12054443359375
2018-04-19,348.7782897949219
2018-04-20,347.4091491699219
2018-04-23,347.75140380859375
2018-04-24,355.2815246582031
2018-04-25,360.96527099609375
2018-04-26,368.1356201171875
2018-04-30,358.516845703125
2018-05-01,355.5438232421875
2018-05-02,356.76800537109375
2018-05-03,355.1940612792969
2018-05-04,350.9967041015625
2018-05-07,353.4451904296875
2018-05-08,356.0684814453125
2018-05-09,362.0146179199219
2018-05-14,357.8172912597656
2018-05-15,360.2657470703125
2018-05-16,361.8396911621094
2018-05-17,357.6424560546875
2018-05-18,361.8396911621094
2018-05-22,353.7949523925781
2018-05-23,359.2164001464844
2018-05-24,362.3643798828125
2018-05-25,369.7095947265625
2018-05-28,374.2566223144531
2018-05-29,388.0726318359375
2018-05-30,392.2699279785156
2018-05-31,399.6151428222656
2018-06-01,392.4447937011719
2018-06-04,402.58819580078125
2018-06-06,395.7676696777344
2018-06-07,391.7452697753906
2018-06-08,395.9425354003906
2018-06-11,404.3370666503906
2018-06-12,403.4626159667969
2018-06-13,411.33251953125
2018-06-14,407.659912109375
2018-06-15,411.15765380859375
2018-06-18,413.78094482421875
2018-06-19,408.7092590332031
2018-06-20,409.23388671875
2018-06-21,409.23388671875
2018-06-22,425.84808349609375
2018-06-25,429.6955871582031
2018-06-26,433.0184631347656
2018-06-27,437.6528625488281
2018-06-28,436.51611328125
2018-06-29,444.6483459472656
2018-07-02,440.7134094238281
2018-07-03,440.2762145996094
2018-07-04,445.9599914550781
2018-07-05,438.96453857421875
2018-07-06,444.6483459472656
2018-07-09,441.5878601074219
2018-07-10,448.58331298828125
2018-07-11,453.3927001953125
2018-07-12,472.1929626464844
2018-07-13,464.76025390625
2018-07-16,465.197509765625
2018-07-17,465.6347351074219
2018-07-18,465.197509765625
2018-07-19,466.0719299316406
2018-07-20,480.0628662109375
2018-07-23,470.88128662109375
2018-07-24,466.9463806152344
2018-07-25,474.3789978027344
2018-07-26,471.31854248046875
2018-07-27,471.31854248046875
2018-07-30,466.0719299316406
2018-07-31,463.8858337402344
2018-08-01,476.1278991699219
2018-08-02,486.62103271484375
2018-08-03,486.62103271484375
2018-08-06,490.11883544921875
2018-08-07,486.183837890625
2018-08-08,486.183837890625
2018-08-09,487.05828857421875
2018-08-10,489.6815490722656
2018-08-13,487.4954528808594
2018-08-14,490.5560607910156
2018-08-15,482.68609619140625
2018-08-16,485.3094482421875
2018-08-17,487.05828857421875
2018-08-20,488.8071594238281
2018-08-21,486.183837890625
2018-08-22,484.4349365234375
2018-08-23,480.0628662109375
2018-08-24,474.8162536621094
2018-08-27,471.31854248046875
2018-08-28,494.0537414550781
2018-08-29,467.8207702636719
2018-08-30,476.56512451171875
2018-08-31,483.997802734375
2018-09-03,488.3699035644531
2018-09-04,494.0537414550781
2018-09-05,486.183837890625
2018-09-06,481.37451171875
2018-09-07,483.560546875
2018-09-10,487.9327392578125
2018-09-11,485.74664306640625
2018-09-12,492.3048400878906
2018-09-13,485.74664306640625
2018-09-14,493.6164855957031
2018-09-17,484.8722229003906
2018-09-18,482.68609619140625
2018-09-19,468.6952209472656
2018-09-20,470.4440612792969
2018-09-21,473.0673522949219
2018-09-24,466.0719299316406
2018-09-25,468.2579650878906
2018-09-26,467.8207702636719
2018-09-27,464.32305908203125
2018-09-28,462.5741882324219
2018-10-01,462.13702392578125
2018-10-02,460.38812255859375
2018-10-03,466.0719299316406
2018-10-04,446.39727783203125
2018-10-05,451.2065734863281
2018-10-08,441.5878601074219
2018-10-09,439.8389892578125
2018-10-10,427.2471923828125
2018-10-11,421.65081787109375
2018-10-12,422.8750305175781
2018-10-15,419.02752685546875
2018-10-16,427.7718200683594
2018-10-17,423.04986572265625
2018-10-18,422.8750305175781
2018-10-19,419.9019470214844
2018-10-22,420.6014709472656
2018-10-23,409.23388671875
2018-10-24,420.9512634277344
2018-10-25,416.4042663574219
2018-10-26,406.96038818359375
2018-10-29,405.03662109375
2018-10-30,402.4133605957031
2018-10-31,409.05902099609375
2018-11-01,412.73162841796875
2018-11-02,411.33251953125
2018-11-05,409.05902099609375
2018-11-06,414.6553955078125
2018-11-07,415.8796081542969
2018-11-08,422.70013427734375
2018-11-09,425.498291015625
2018-11-12,427.2471923828125
2018-11-13,428.2965087890625
2018-11-14,429.6955871582031
2018-11-15,425.32342529296875
2018-11-16,431.794189453125
2018-11-19,426.5476379394531
2018-11-20,422.1754455566406
2018-11-21,413.08135986328125
2018-11-22,418.8526306152344
2018-11-23,422.5252685546875
2018-11-26,416.2293395996094
2018-11-27,430.5699768066406
2018-11-28,429.8704833984375
2018-11-29,425.32342529296875
2018-11-30,417.4535217285156
2018-12-03,417.4535217285156
2018-12-04,427.596923828125
2018-12-05,430.2202453613281
2018-12-06,421.65081787109375
2018-12-07,419.9019470214844
2018-12-10,423.04986572265625
2018-12-11,417.80328369140625
2018-12-12,423.3996887207031
2018-12-13,426.7225036621094
2018-12-14,426.89739990234375
2018-12-17,424.2740783691406
2018-12-18,406.610595703125
2018-12-19,408.88409423828125
2018-12-20,404.3370666503906
2018-12-21,396.29229736328125
2018-12-27,388.0726318359375
2018-12-28,392.6197204589844
2019-01-02,398.5657958984375
2019-01-03,396.11737060546875
2019-01-04,403.9872741699219
2019-01-07,403.6375732421875
2019-01-08,409.05902099609375
2019-01-09,406.26080322265625
2019-01-10,406.26080322265625
2019-01-11,411.68231201171875
2019-01-14,406.0859680175781
2019-01-15,409.4087829589844
2019-01-16,407.1352233886719
2019-01-17,404.3370666503906
2019-01-18,406.26080322265625
2019-01-21,412.73162841796875
2019-01-22,417.97821044921875
2019-01-23,423.9243469238281
2019-01-24,429.6955871582031
2019-01-25,417.4535217285156
2019-01-28,410.2832336425781
2019-01-29,423.7494201660156
2019-01-30,425.498291015625
2019-01-31,428.82110595703125
2019-02-01,435.29193115234375
2019-02-04,437.2156982421875
2019-02-05,445.0855712890625
2019-02-06,445.9599914550781
2019-02-07,452.0810241699219
2019-02-08,446.83441162109375
2019-02-11,440.7134094238281
2019-02-12,439.4017639160156
2019-02-13,443.7739562988281
2019-02-14,448.58331298828125
2019-02-15,442.0250549316406
2019-02-18,445.0855712890625
2019-02-19,440.7134094238281
2019-02-20,440.2762145996094
2019-02-21,445.0855712890625
2019-02-22,443.7739562988281
2019-02-25,441.1506652832031
2019-02-26,439.4017639160156
2019-02-27,418.677734375
2019-02-28,424.0992736816406
2019-03-01,433.5430908203125
2019-03-04,439.4017639160156
2019-03-05,441.1506652832031
2019-03-06,438.52734375
2019-03-07,445.9599914550781
2019-03-08,452.5182189941406
2019-03-11,439.8389892578125
2019-03-12,435.466796875
2019-03-13,434.7673034667969
2019-03-14,435.29193115234375
2019-03-15,440.7134094238281
2019-03-18,442.8995056152344
2019-03-19,440.7134094238281
2019-03-20,426.7225036621094
2019-03-21,424.0992736816406
2019-03-22,422.00054931640625
2019-03-25,412.906494140625
2019-03-26,414.83026123046875
2019-03-27,414.83026123046875
2019-03-28,428.82110595703125
2019-03-29,429.3458251953125
2019-04-01,427.6844177246094
2019-04-02,435.02960205078125
2019-04-03,432.1440124511719
2019-04-04,430.2202453613281
2019-04-05,431.09466552734375
2019-04-08,426.28533935546875
2019-04-09,424.53643798828125
2019-04-10,424.4490051269531
2019-04-11,424.9736633300781
2019-04-12,425.32342529296875
2019-04-15,426.80999755859375
2019-04-16,422.6127014160156
2019-04-17,413.6935119628906
2019-04-23,427.596923828125
2019-04-24,427.6844177246094
2019-04-25,417.97821044921875
2019-04-26,428.5350036621094
2019-04-29,431.93463134765625
2019-04-30,426.7457275390625
2019-05-01,436.5868225097656
2019-05-02,434.2607727050781
2019-05-03,441.9547119140625
2019-05-06,441.239013671875
2019-05-07,444.7281188964844
2019-05-08,441.7757568359375
2019-05-09,442.044189453125
2019-05-10,440.1654052734375
2019-05-13,437.03411865234375
2019-05-14,434.0818176269531
2019-05-15,439.80755615234375
2019-05-16,443.0282897949219
2019-05-20,445.89111328125
2019-05-21,443.38616943359375
2019-05-22,445.2648620605469
