Date,PRESTIGE.NS
2016-04-29,162.85284423828125
2016-05-02,171.40879821777344
2016-05-03,171.07041931152344
2016-05-04,176.38766479492188
2016-05-05,168.70181274414062
2016-05-06,167.3000030517578
2016-05-09,166.33323669433594
2016-05-10,169.47525024414062
2016-05-11,166.4782257080078
2016-05-12,166.18821716308594
2016-05-13,167.54168701171875
2016-05-16,163.43292236328125
2016-05-17,162.46615600585938
2016-05-18,170.10362243652344
2016-05-19,171.1670684814453
2016-05-20,167.54168701171875
2016-05-23,164.3030242919922
2016-05-24,165.753173828125
2016-05-25,164.35134887695312
2016-05-26,164.4480438232422
2016-05-27,178.07952880859375
2016-05-30,174.4541015625
2016-05-31,179.38465881347656
2016-06-01,174.74415588378906
2016-06-02,174.01905822753906
2016-06-03,178.56289672851562
2016-06-06,184.0251922607422
2016-06-07,185.18531799316406
2016-06-08,183.15505981445312
2016-06-09,181.31820678710938
2016-06-10,183.5901336669922
2016-06-13,178.2245330810547
2016-06-14,177.4027862548828
2016-06-15,177.74114990234375
2016-06-16,178.65957641601562
2016-06-17,182.5750274658203
2016-06-20,179.81971740722656
2016-06-21,178.12786865234375
2016-06-22,177.5478057861328
2016-06-23,179.1429901123047
2016-06-24,172.3755340576172
2016-06-27,176.48434448242188
2016-06-28,180.2064208984375
2016-06-29,178.17617797851562
2016-06-30,179.23963928222656
2016-07-01,177.83782958984375
2016-07-04,181.7532501220703
2016-07-05,184.12185668945312
2016-07-07,182.0916290283203
2016-07-08,180.25474548339844
2016-07-11,180.1580810546875
2016-07-12,177.98284912109375
2016-07-13,177.11273193359375
2016-07-14,176.87106323242188
2016-07-15,173.92237854003906
2016-07-18,169.57192993164062
2016-07-19,171.1187744140625
2016-07-20,179.5780029296875
2016-07-21,181.36656188964844
2016-07-22,182.4783477783203
2016-07-25,181.8982696533203
2016-07-26,180.35142517089844
2016-07-27,174.79251098632812
2016-07-28,176.82269287109375
2016-07-29,179.28797912597656
2016-08-01,180.59312438964844
2016-08-02,180.30311584472656
2016-08-03,177.93450927734375
2016-08-04,180.59312438964844
2016-08-05,192.4844207763672
2016-08-08,193.11285400390625
2016-08-09,196.3031768798828
2016-08-10,197.02825927734375
2016-08-11,195.81980895996094
2016-08-12,190.93759155273438
2016-08-16,188.66566467285156
2016-08-17,183.97682189941406
2016-08-18,185.28196716308594
2016-08-19,182.5750274658203
2016-08-22,181.7532501220703
2016-08-23,179.23963928222656
2016-08-24,178.7079315185547
2016-08-25,178.03118896484375
2016-08-26,176.14598083496094
2016-08-29,173.92237854003906
2016-08-30,170.49037170410156
2016-08-31,179.86802673339844
2016-09-01,181.46319580078125
2016-09-02,179.48133850097656
2016-09-06,195.72312927246094
2016-09-07,191.6143341064453
2016-09-08,201.7654571533203
2016-09-09,200.60533142089844
2016-09-12,196.6898651123047
2016-09-14,185.52366638183594
2016-09-15,175.08253479003906
2016-09-16,192.9678192138672
2016-09-19,190.30918884277344
2016-09-20,195.578125
2016-09-21,197.02825927734375
2016-09-22,198.3817138671875
2016-09-23,209.98301696777344
2016-09-26,193.45120239257812
2016-09-27,195.14305114746094
2016-09-28,193.3545379638672
2016-09-29,183.34844970703125
2016-09-30,185.81369018554688
2016-10-03,197.22161865234375
2016-10-04,194.611328125
2016-10-05,199.54185485839844
2016-10-06,200.31527709960938
2016-10-07,203.50563049316406
2016-10-10,196.88323974609375
2016-10-13,192.4361114501953
2016-10-14,196.88323974609375
2016-10-17,192.72613525390625
2016-10-18,187.0704803466797
2016-10-19,182.6233367919922
2016-10-20,183.15505981445312
2016-10-21,183.97682189941406
2016-10-24,182.67169189453125
2016-10-25,186.00704956054688
2016-10-26,183.2517852783203
2016-10-27,184.315185546875
2016-10-28,187.45721435546875
2016-11-01,185.62034606933594
2016-11-02,180.35142517089844
2016-11-03,180.54478454589844
2016-11-04,175.27587890625
2016-11-07,176.04930114746094
2016-11-08,177.2094268798828
2016-11-09,172.0371856689453
2016-11-10,165.753173828125
2016-11-11,160.4359130859375
2016-11-15,151.73497009277344
2016-11-16,153.4268035888672
2016-11-17,154.63526916503906
2016-11-18,149.31805419921875
2016-11-21,142.3572540283203
2016-11-22,152.21835327148438
2016-11-23,155.40869140625
2016-11-24,152.26669311523438
2016-11-25,150.9615478515625
2016-11-28,150.91322326660156
2016-11-29,151.97665405273438
2016-11-30,147.67453002929688
2016-12-01,146.127685546875
2016-12-02,142.7923126220703
2016-12-05,140.42372131347656
2016-12-06,139.6986541748047
2016-12-07,144.24249267578125
2016-12-08,146.17601013183594
2016-12-09,147.7711944580078
2016-12-12,147.9645538330078
2016-12-13,153.18511962890625
2016-12-14,158.30902099609375
2016-12-15,162.3694610595703
2016-12-16,162.12774658203125
2016-12-19,159.66249084472656
2016-12-20,168.3634490966797
2016-12-21,167.3000030517578
2016-12-22,166.81658935546875
2016-12-23,166.23654174804688
2016-12-26,163.09454345703125
2016-12-27,159.95254516601562
2016-12-28,162.3211212158203
2016-12-29,163.3845977783203
2016-12-30,164.35134887695312
2017-01-02,163.3845977783203
2017-01-03,164.01296997070312
2017-01-04,165.51148986816406
2017-01-05,167.4450225830078
2017-01-06,166.574951171875
2017-01-09,174.98583984375
2017-01-10,172.13389587402344
2017-01-11,169.86196899414062
2017-01-12,168.6534881591797
2017-01-13,166.81658935546875
2017-01-16,165.559814453125
2017-01-17,163.8196258544922
2017-01-18,160.04920959472656
2017-01-19,160.29090881347656
2017-01-20,157.5839385986328
2017-01-23,157.3905792236328
2017-01-24,160.58094787597656
2017-01-25,159.3724822998047
2017-01-27,154.73196411132812
2017-01-30,154.58692932128906
2017-01-31,160.04920959472656
2017-02-01,168.4601287841797
2017-02-02,165.753173828125
2017-02-03,161.9344024658203
2017-02-06,167.1549835205078
2017-02-07,165.65647888183594
2017-02-08,170.58702087402344
2017-02-09,178.2728729248047
2017-02-10,175.85597229003906
2017-02-13,170.20034790039062
2017-02-14,164.6414031982422
2017-02-15,163.2395782470703
2017-02-16,170.1519775390625
2017-02-17,166.4782257080078
2017-02-20,166.96160888671875
2017-02-21,170.3453369140625
2017-02-22,164.97975158691406
2017-02-23,166.13987731933594
2017-02-27,164.1580047607422
2017-02-28,164.6414031982422
2017-03-01,166.18821716308594
2017-03-02,168.1217498779297
2017-03-03,165.94650268554688
2017-03-06,167.1549835205078
2017-03-07,167.10665893554688
2017-03-08,162.22445678710938
2017-03-09,161.45101928710938
2017-03-10,159.9041748046875
2017-03-14,162.80450439453125
2017-03-15,168.6534881591797
2017-03-16,173.92237854003906
2017-03-17,177.5961456298828
2017-03-20,178.94961547851562
2017-03-21,191.5659942626953
2017-03-22,197.12493896484375
2017-03-23,192.7744598388672
2017-03-24,194.51463317871094
2017-03-27,197.41497802734375
2017-03-28,198.47842407226562
2017-03-29,196.4965362548828
2017-03-30,206.64764404296875
2017-03-31,210.22471618652344
2017-04-03,209.78965759277344
2017-04-05,216.99209594726562
2017-04-06,221.68096923828125
2017-04-07,212.1099090576172
2017-04-10,201.04034423828125
2017-04-11,210.70811462402344
2017-04-12,216.31536865234375
2017-04-13,223.807861328125
2017-04-17,226.7081756591797
2017-04-18,237.4876708984375
2017-04-19,236.03753662109375
2017-04-20,234.8290557861328
2017-04-21,245.60858154296875
2017-04-24,250.63580322265625
2017-04-25,257.1131591796875
2017-04-26,245.85028076171875
2017-04-27,238.11607360839844
2017-04-28,228.01333618164062
2017-05-02,232.17044067382812
2017-05-03,239.0345458984375
2017-05-04,241.7415008544922
2017-05-05,236.6175994873047
2017-05-08,245.80194091796875
2017-05-09,241.4514617919922
2017-05-10,234.49070739746094
2017-05-11,238.06776428222656
2017-05-12,234.5390625
2017-05-15,227.9650115966797
2017-05-16,231.83209228515625
2017-05-17,230.28524780273438
2017-05-18,224.19456481933594
2017-05-19,228.73843383789062
2017-05-22,227.67495727539062
2017-05-23,220.3758087158203
2017-05-24,223.61451721191406
2017-05-25,228.4000244140625
2017-05-26,227.5299530029297
2017-05-29,220.18246459960938
2017-05-30,216.5087432861328
2017-05-31,233.42727661132812
2017-06-01,241.2097930908203
2017-06-02,238.88949584960938
2017-06-05,243.91673278808594
2017-06-06,238.69615173339844
2017-06-07,238.6478271484375
2017-06-08,242.41822814941406
2017-06-09,244.8351593017578
2017-06-12,243.578369140625
2017-06-13,246.04364013671875
2017-06-14,256.09808349609375
2017-06-15,258.9500427246094
2017-06-16,256.62982177734375
2017-06-19,258.0799865722656
2017-06-20,254.84124755859375
2017-06-21,252.47262573242188
2017-06-22,249.42735290527344
2017-06-23,237.87440490722656
2017-06-27,234.39402770996094
2017-06-28,231.5903778076172
2017-06-29,232.84718322753906
2017-06-30,244.64181518554688
2017-07-03,247.7838134765625
2017-07-04,239.6146240234375
2017-07-05,242.46656799316406
2017-07-06,258.0315856933594
2017-07-07,272.91986083984375
2017-07-10,269.2461853027344
2017-07-11,271.6630859375
2017-07-12,273.5483093261719
2017-07-13,265.81414794921875
2017-07-14,257.2098693847656
2017-07-17,248.07388305664062
2017-07-18,241.8381805419922
2017-07-19,243.48170471191406
2017-07-20,241.8381805419922
2017-07-21,240.04965209960938
2017-07-24,242.65994262695312
2017-07-25,240.8713836669922
2017-07-26,248.0255126953125
2017-07-27,252.08595275878906
2017-07-28,247.34878540039062
2017-07-31,259.77178955078125
2017-08-01,262.092041015625
2017-08-02,261.898681640625
2017-08-03,264.025634765625
2017-08-04,263.8323059082031
2017-08-07,256.0497741699219
2017-08-08,255.1313018798828
2017-08-09,254.5028839111328
2017-08-10,242.99830627441406
2017-08-11,245.9469757080078
2017-08-14,251.3125457763672
2017-08-16,257.7416076660156
2017-08-17,253.58447265625
2017-08-18,254.84124755859375
2017-08-21,251.07086181640625
2017-08-22,250.29742431640625
2017-08-23,249.86241149902344
2017-08-24,250.39413452148438
2017-08-28,254.5028839111328
2017-08-29,254.40623474121094
2017-08-30,259.67510986328125
2017-08-31,264.7990417480469
2017-09-01,261.75372314453125
2017-09-04,254.7928466796875
2017-09-05,254.74459838867188
2017-09-06,250.29742431640625
2017-09-07,252.859375
2017-09-08,249.08897399902344
2017-09-11,248.41226196289062
2017-09-12,246.2853240966797
2017-09-13,248.6055908203125
2017-09-14,248.36386108398438
2017-09-15,251.94094848632812
2017-09-18,257.8865966796875
2017-09-19,272.5022888183594
2017-09-20,263.7134094238281
2017-09-21,262.20819091796875
2017-09-22,256.866943359375
2017-09-25,243.9507293701172
2017-09-26,259.489013671875
2017-09-27,258.3236083984375
2017-09-28,261.5283508300781
2017-09-29,265.3644104003906
2017-10-03,265.7528381347656
2017-10-04,267.06390380859375
2017-10-05,271.2883605957031
2017-10-06,280.51416015625
2017-10-09,291.3424072265625
2017-10-10,291.05108642578125
2017-10-11,281.77667236328125
2017-10-12,279.2516784667969
2017-10-13,277.8435974121094
2017-10-16,278.7660827636719
2017-10-17,278.0378112792969
2017-10-18,273.958984375
2017-10-19,276.7267761230469
2017-10-23,271.0455322265625
2017-10-24,281.5338439941406
2017-10-25,278.7660827636719
2017-10-26,298.52886962890625
2017-10-27,291.53668212890625
2017-10-30,287.55499267578125
2017-10-31,295.2755126953125
2017-11-01,290.7597351074219
2017-11-02,289.2544860839844
2017-11-03,288.7688903808594
2017-11-06,290.5655212402344
2017-11-07,277.9407043457031
2017-11-08,267.5494384765625
2017-11-09,271.67681884765625
2017-11-10,278.6690673828125
2017-11-13,282.50506591796875
2017-11-14,286.19537353515625
2017-11-15,274.3474426269531
2017-11-16,285.8069152832031
2017-11-17,297.9947814941406
2017-11-20,300.47113037109375
2017-11-21,297.363525390625
2017-11-22,311.396484375
2017-11-23,303.5788269042969
2017-11-24,307.2691345214844
2017-11-27,300.0341491699219
2017-11-28,304.1129455566406
2017-11-29,316.9805603027344
2017-11-30,321.0593566894531
2017-12-01,325.0410461425781
2017-12-04,306.7835693359375
2017-12-05,302.6562194824219
2017-12-06,294.8870544433594
2017-12-07,295.7125549316406
2017-12-08,299.64569091796875
2017-12-11,296.8779296875
2017-12-12,288.6717834472656
2017-12-13,285.12713623046875
2017-12-14,281.8738098144531
2017-12-15,284.058837890625
2017-12-18,286.0010986328125
2017-12-19,290.1285095214844
2017-12-20,293.18756103515625
2017-12-21,292.07080078125
2017-12-22,292.8476867675781
2017-12-26,292.0222473144531
2017-12-27,311.1536560058594
2017-12-28,311.97918701171875
2017-12-29,308.9686584472656
2018-01-01,306.540771484375
2018-01-02,312.221923828125
2018-01-03,311.73638916015625
2018-01-04,328.8284912109375
2018-01-05,325.38092041015625
2018-01-08,322.8074035644531
2018-01-09,324.1184387207031
2018-01-10,324.4097900390625
2018-01-11,335.0437927246094
2018-01-12,328.1972351074219
2018-01-15,329.7025146484375
2018-01-16,328.0030212402344
2018-01-17,311.4450378417969
2018-01-18,300.95672607421875
2018-01-19,301.83074951171875
2018-01-22,304.45281982421875
2018-01-23,310.6681213378906
2018-01-24,307.2691345214844
2018-01-25,304.6470642089844
2018-01-29,307.1719970703125
2018-01-30,306.7835693359375
2018-01-31,313.4844055175781
2018-02-01,317.6117858886719
2018-02-02,302.7532958984375
2018-02-05,293.5274963378906
2018-02-06,280.1257629394531
2018-02-07,281.82525634765625
2018-02-08,287.16650390625
2018-02-09,293.23614501953125
2018-02-12,300.7139587402344
2018-02-14,303.2874755859375
2018-02-15,315.47528076171875
2018-02-16,313.8729248046875
2018-02-19,312.7560729980469
2018-02-20,294.0130310058594
2018-02-21,300.47113037109375
2018-02-22,308.6773376464844
2018-02-23,305.2297668457031
2018-02-26,322.2732849121094
2018-02-27,315.6694641113281
2018-02-28,325.6236877441406
2018-03-01,318.6315002441406
2018-03-05,320.23388671875
2018-03-06,304.9869384765625
2018-03-07,289.06024169921875
2018-03-08,290.7597351074219
2018-03-09,296.0524597167969
2018-03-12,295.03271484375
2018-03-13,287.70062255859375
2018-03-14,294.59576416015625
2018-03-15,291.099609375
2018-03-16,288.2347412109375
2018-03-19,291.19677734375
2018-03-20,284.9814453125
2018-03-21,280.9997253417969
2018-03-22,280.3685607910156
2018-03-23,271.23980712890625
2018-03-26,286.0496826171875
2018-03-27,281.9223327636719
2018-03-28,283.3790283203125
2018-04-02,288.526123046875
2018-04-03,288.4289855957031
2018-04-04,284.593017578125
2018-04-05,292.9933776855469
2018-04-06,299.4028625488281
2018-04-09,303.87017822265625
2018-04-10,298.4317321777344
2018-04-11,296.6837158203125
2018-04-12,291.92510986328125
2018-04-13,287.0693664550781
2018-04-16,296.0524597167969
2018-04-17,295.95538330078125
2018-04-18,292.5563659667969
2018-04-19,296.2466735839844
2018-04-20,295.178466796875
2018-04-23,298.33465576171875
2018-04-24,294.49859619140625
2018-04-25,286.29248046875
2018-04-26,283.1362609863281
2018-04-27,283.4276428222656
2018-04-30,296.9750061035156
2018-05-02,287.99200439453125
2018-05-03,286.7295227050781
2018-05-04,282.89349365234375
2018-05-07,282.6992492675781
2018-05-08,282.60211181640625
2018-05-09,283.9132080078125
2018-05-10,285.9526062011719
2018-05-11,285.8554992675781
2018-05-14,276.04693603515625
2018-05-15,269.977294921875
2018-05-16,267.8893737792969
2018-05-17,272.98785400390625
2018-05-18,273.7647705078125
2018-05-21,268.71484375
2018-05-22,263.9076843261719
2018-05-23,265.7043151855469
2018-05-24,262.1110534667969
2018-05-25,261.5769348144531
2018-05-28,264.2475891113281
2018-05-29,253.51644897460938
2018-05-30,254.53619384765625
2018-05-31,240.84307861328125
2018-06-01,232.15135192871094
2018-06-04,221.80870056152344
2018-06-05,223.84808349609375
2018-06-06,226.3245086669922
2018-06-07,247.5439453125
2018-06-08,251.57418823242188
2018-06-11,253.4679412841797
2018-06-12,253.4679412841797
2018-06-13,256.4784240722656
2018-06-14,267.01531982421875
2018-06-15,267.5494384765625
2018-06-18,261.33416748046875
2018-06-19,260.70294189453125
2018-06-20,265.8985290527344
2018-06-21,261.1885070800781
2018-06-22,256.0414123535156
2018-06-25,250.89437866210938
2018-06-26,270.5599670410156
2018-06-27,272.4537353515625
2018-06-28,261.23699951171875
2018-06-29,262.2567443847656
2018-07-02,270.75421142578125
2018-07-03,265.0245361328125
2018-07-04,274.78448486328125
2018-07-05,266.67547607421875
2018-07-06,267.6465759277344
2018-07-09,268.0350341796875
2018-07-10,267.3066711425781
2018-07-11,266.0927429199219
2018-07-12,265.7043151855469
2018-07-13,253.51644897460938
2018-07-16,245.31031799316406
2018-07-17,246.23291015625
2018-07-18,243.46514892578125
2018-07-19,243.8050537109375
2018-07-20,242.49398803710938
2018-07-23,248.56362915039062
2018-07-24,254.3419189453125
2018-07-25,259.7318115234375
2018-07-26,259.29473876953125
2018-07-27,260.7514343261719
2018-07-30,256.38134765625
2018-07-31,245.8444366455078
2018-08-01,251.3799591064453
2018-08-02,249.6804656982422
2018-08-03,248.75787353515625
2018-08-06,246.621337890625
2018-08-07,245.11607360839844
2018-08-08,242.44544982910156
2018-08-09,242.0570068359375
2018-08-10,241.57142639160156
2018-08-13,243.17379760742188
2018-08-14,246.4271240234375
2018-08-16,244.53341674804688
2018-08-17,243.31948852539062
2018-08-20,242.251220703125
2018-08-21,239.77481079101562
2018-08-23,237.63829040527344
2018-08-24,236.90992736816406
2018-08-27,239.0464630126953
2018-08-28,233.31671142578125
2018-08-29,229.5778350830078
2018-08-30,226.13027954101562
2018-08-31,230.2090606689453
2018-09-03,228.9951629638672
2018-09-04,230.5489501953125
2018-09-05,225.110595703125
2018-09-06,225.45045471191406
2018-09-07,223.6053009033203
2018-09-10,219.21226501464844
2018-09-11,215.55142211914062
2018-09-12,212.86679077148438
2018-09-14,228.9745635986328
2018-09-17,233.75808715820312
2018-09-18,226.82687377929688
2018-09-19,224.23983764648438
2018-09-21,221.8969268798828
2018-09-24,212.0369873046875
2018-09-25,207.30227661132812
2018-09-26,214.28231811523438
2018-09-27,228.2912139892578
2018-09-28,204.86170959472656
2018-10-01,210.1821746826172
2018-10-03,205.1057586669922
2018-10-04,191.7313995361328
2018-10-05,191.4873809814453
2018-10-08,171.0353546142578
2018-10-09,166.49591064453125
2018-10-10,174.30572509765625
2018-10-11,165.3732147216797
2018-10-12,172.5973358154297
2018-10-15,179.28448486328125
2018-10-16,189.48609924316406
2018-10-17,192.21951293945312
2018-10-19,189.38845825195312
2018-10-22,189.8277587890625
2018-10-23,188.21701049804688
2018-10-24,190.7552032470703
2018-10-25,187.53363037109375
2018-10-26,183.4334716796875
2018-10-29,183.67752075195312
2018-10-30,186.4109649658203
2018-10-31,190.26707458496094
2018-11-01,187.28958129882812
2018-11-02,183.5799102783203
2018-11-05,185.6787872314453
2018-11-06,183.53109741210938
2018-11-07,186.26455688476562
2018-11-09,185.14186096191406
2018-11-12,181.1881561279297
2018-11-13,178.45469665527344
2018-11-14,175.96531677246094
2018-11-15,173.9152374267578
2018-11-16,174.35455322265625
2018-11-19,175.0867156982422
2018-11-20,169.8638916015625
2018-11-21,169.76626586914062
2018-11-22,168.35073852539062
2018-11-26,168.93646240234375
2018-11-27,171.23060607910156
2018-11-28,178.84518432617188
2018-11-29,193.63507080078125
2018-11-30,211.40243530273438
2018-12-03,205.1057586669922
2018-12-04,207.39988708496094
2018-12-05,202.9092559814453
2018-12-06,195.63632202148438
2018-12-07,196.07562255859375
2018-12-10,193.3910369873047
2018-12-11,190.51112365722656
2018-12-12,195.34347534179688
2018-12-13,210.47503662109375
2018-12-14,211.8417510986328
2018-12-17,201.73777770996094
2018-12-18,201.59132385253906
2018-12-19,205.203369140625
2018-12-20,204.08071899414062
2018-12-21,202.7628173828125
2018-12-24,199.24839782714844
2018-12-26,200.4686737060547
2018-12-27,202.7628173828125
2018-12-28,209.10829162597656
2018-12-31,214.6728057861328
2019-01-01,230.09722900390625
2019-01-02,226.0946807861328
2019-01-03,227.51022338867188
2019-01-04,226.38755798339844
2019-01-07,223.7029266357422
2019-01-08,220.6278076171875
2019-01-09,220.72544860839844
2019-01-10,215.25856018066406
2019-01-11,212.0858154296875
2019-01-14,204.12954711914062
2019-01-15,210.23098754882812
2019-01-16,215.11212158203125
2019-01-17,210.13336181640625
2019-01-18,206.37484741210938
2019-01-21,202.4699249267578
2019-01-22,209.25474548339844
2019-01-23,208.08323669433594
2019-01-24,208.86424255371094
2019-01-25,201.3472900390625
2019-01-28,199.05313110351562
2019-01-29,195.8315887451172
2019-01-30,196.1732635498047
2019-01-31,195.14820861816406
2019-02-01,196.1244354248047
2019-02-04,194.9529571533203
2019-02-05,194.41604614257812
2019-02-06,194.3184356689453
2019-02-07,193.78150939941406
2019-02-08,195.97801208496094
2019-02-11,195.58753967285156
2019-02-12,196.27088928222656
2019-02-14,192.365966796875
2019-02-15,189.58372497558594
2019-02-18,200.3710479736328
2019-02-19,206.76535034179688
2019-02-20,207.20465087890625
2019-02-21,203.00686645507812
2019-02-22,205.98435974121094
2019-02-25,205.05697631835938
2019-02-26,200.07815551757812
2019-02-27,200.17581176757812
2019-02-28,201.00559997558594
2019-03-01,199.54124450683594
2019-03-05,200.02938842773438
2019-03-06,200.3710479736328
2019-03-07,199.83413696289062
2019-03-08,196.95425415039062
2019-03-11,198.27215576171875
2019-03-12,200.95680236816406
2019-03-13,202.8604278564453
2019-03-14,206.4724884033203
2019-03-15,210.47503662109375
2019-03-18,243.81324768066406
2019-03-19,239.3714141845703
2019-03-20,247.27886962890625
2019-03-22,262.6545104980469
2019-03-25,257.96856689453125
2019-03-26,252.30645751953125
2019-03-27,243.32513427734375
2019-03-28,244.7406768798828
2019-04-01,235.51528930664062
2019-04-02,243.86207580566406
2019-04-03,245.0823516845703
2019-04-04,250.10995483398438
2019-04-05,249.76828002929688
2019-04-08,253.28268432617188
2019-04-09,261.3853759765625
2019-04-10,262.2151794433594
2019-04-11,260.45794677734375
2019-04-12,266.85223388671875
2019-04-15,269.48809814453125
2019-04-16,270.85479736328125
2019-04-18,256.943603515625
2019-04-22,254.4053192138672
2019-04-23,261.72705078125
2019-04-24,256.2601623535156
2019-04-25,257.8709716796875
2019-04-26,257.0411376953125
2019-04-30,255.03990173339844
2019-05-02,253.0386199951172
2019-05-03,259.14007568359375
2019-05-06,255.8208465576172
2019-05-07,257.8709716796875
2019-05-08,260.3603820800781
2019-05-09,257.8221435546875
2019-05-10,257.9197692871094
2019-05-13,238.5904083251953
2019-05-14,240.49407958984375
2019-05-15,238.3951873779297
2019-05-16,239.12734985351562
2019-05-17,246.35147094726562
2019-05-20,254.4053192138672
2019-05-21,259.0912170410156
2019-05-22,256.3089904785156
2019-05-23,254.4541473388672
2019-05-24,258.40789794921875
2019-05-27,273.929931640625
2019-05-28,278.81109619140625
2019-05-29,295.1141052246094
2019-05-30,280.0313415527344
2019-05-31,280.9587707519531
2019-06-03,281.7397766113281
2019-06-04,279.8849182128906
2019-06-06,277.3955383300781
2019-06-07,265.4855651855469
2019-06-10,264.3629150390625
2019-06-11,261.092529296875
2019-06-12,256.4066162109375
2019-06-13,257.2363586425781
