Date,AXISBANK.NS
2016-06-17,514.1516723632812
2016-06-20,509.809326171875
2016-06-21,504.88153076171875
2016-06-22,503.7104797363281
2016-06-23,513.6637573242188
2016-06-24,498.1484375
2016-06-27,502.00286865234375
2016-06-28,501.5637512207031
2016-06-29,505.320556640625
2016-06-30,520.5919799804688
2016-07-01,529.7645263671875
2016-07-04,530.6915283203125
2016-07-05,526.6419677734375
2016-07-07,534.078125
2016-07-08,538.2149047851562
2016-07-11,536.19580078125
2016-07-12,552.5455932617188
2016-07-13,548.4581298828125
2016-07-14,551.806884765625
2016-07-15,556.5344848632812
2016-07-18,562.3948974609375
2016-07-19,556.9285278320312
2016-07-20,549.8369750976562
2016-07-21,529.94140625
2016-07-22,529.5966796875
2016-07-25,529.9906005859375
2016-07-26,545.4541015625
2016-07-27,540.5787353515625
2016-07-28,535.654052734375
2016-07-29,537.91943359375
2016-08-01,542.2531127929688
2016-08-02,541.36669921875
2016-08-03,541.0711669921875
2016-08-04,539.2490844726562
2016-08-05,558.701416015625
2016-08-08,562.5426635742188
2016-08-09,565.4481811523438
2016-08-10,559.3416137695312
2016-08-11,561.1637573242188
2016-08-12,582.0935668945312
2016-08-16,574.5094604492188
2016-08-17,580.6160888671875
2016-08-18,584.2111206054688
2016-08-19,579.6802978515625
2016-08-22,571.50537109375
2016-08-23,573.7215576171875
2016-08-24,574.6080322265625
2016-08-25,577.71044921875
2016-08-26,577.5628051757812
2016-08-29,580.2713623046875
2016-08-30,582.2412109375
2016-08-31,587.8552856445312
2016-09-01,587.6583862304688
2016-09-02,590.1699829101562
2016-09-06,626.31689453125
2016-09-07,615.6795043945312
2016-09-08,619.8655395507812
2016-09-09,603.8604125976562
2016-09-12,583.1768798828125
2016-09-14,592.7306518554688
2016-09-15,579.8773803710938
2016-09-16,593.1246337890625
2016-09-19,585.39306640625
2016-09-20,584.01416015625
2016-09-21,589.8744506835938
2016-09-22,582.88134765625
2016-09-23,549.049072265625
2016-09-26,539.1505737304688
2016-09-27,532.8470458984375
2016-09-28,540.824951171875
2016-09-29,531.1725463867188
2016-09-30,533.1917114257812
2016-10-03,542.5977783203125
2016-10-04,538.362548828125
2016-10-05,527.6268310546875
2016-10-06,522.8007202148438
2016-10-07,525.8048095703125
2016-10-10,523.5394287109375
2016-10-13,510.9815368652344
2016-10-14,512.8037109375
2016-10-17,511.1784973144531
2016-10-18,524.4258422851562
2016-10-19,527.4791259765625
2016-10-20,531.9113159179688
2016-10-21,518.1715698242188
2016-10-24,513.6901245117188
2016-10-25,521.126220703125
2016-10-26,480.20245361328125
2016-10-27,478.33111572265625
2016-10-28,479.562255859375
2016-11-01,468.6295471191406
2016-11-02,469.6144714355469
2016-11-03,468.6788024902344
2016-11-04,471.48590087890625
2016-11-07,478.08489990234375
2016-11-08,483.4527587890625
2016-11-09,480.20245361328125
2016-11-10,499.3101501464844
2016-11-11,491.23370361328125
2016-11-15,472.0768127441406
2016-11-16,465.5762634277344
2016-11-17,466.9552001953125
2016-11-18,466.31500244140625
2016-11-21,458.6817626953125
2016-11-22,463.6556701660156
2016-11-23,473.25872802734375
2016-11-24,461.14410400390625
2016-11-25,464.0989074707031
2016-11-28,465.77325439453125
2016-11-29,457.6476135253906
2016-11-30,462.7692565917969
2016-12-01,459.0265197753906
2016-12-02,453.0184020996094
2016-12-05,453.80633544921875
2016-12-06,449.0787353515625
2016-12-07,440.362060546875
2016-12-08,442.57818603515625
2016-12-09,449.5219421386719
2016-12-12,438.3922424316406
2016-12-13,446.1239318847656
2016-12-14,460.1591796875
2016-12-15,470.8948974609375
2016-12-16,465.6748046875
2016-12-19,460.55316162109375
2016-12-20,454.6927795410156
2016-12-21,450.8023986816406
2016-12-22,440.8052978515625
2016-12-23,431.49774169921875
2016-12-26,425.4896545410156
2016-12-27,431.0544738769531
2016-12-28,433.4183044433594
2016-12-29,437.5550231933594
2016-12-30,443.1691589355469
2017-01-02,441.0022888183594
2017-01-03,448.3892822265625
2017-01-04,446.27166748046875
2017-01-05,451.1470642089844
2017-01-06,448.3400573730469
2017-01-09,445.9269714355469
2017-01-10,440.6083068847656
2017-01-11,446.7641296386719
2017-01-12,448.3400573730469
2017-01-13,465.6748046875
2017-01-16,470.0577087402344
2017-01-17,479.8577880859375
2017-01-18,481.13818359375
2017-01-19,476.5090026855469
2017-01-20,443.9571228027344
2017-01-23,438.2937316894531
2017-01-24,444.44952392578125
2017-01-25,456.5641784667969
2017-01-27,465.72406005859375
2017-01-30,464.788330078125
2017-01-31,458.9772644042969
2017-02-01,468.4818115234375
2017-02-02,475.2778625488281
2017-02-03,483.3050537109375
2017-02-06,490.7904968261719
2017-02-07,485.9643249511719
2017-02-08,480.2517395019531
2017-02-09,477.9371337890625
2017-02-10,481.53216552734375
2017-02-13,482.9110412597656
2017-02-14,479.562255859375
2017-02-15,480.8426818847656
2017-02-16,485.7181091308594
2017-02-17,481.7291259765625
2017-02-20,473.8004150390625
2017-02-21,496.74932861328125
2017-02-22,517.3836669921875
2017-02-23,520.1907348632812
2017-02-27,501.2799987792969
2017-02-28,499.0146789550781
2017-03-01,505.6629943847656
2017-03-02,498.669921875
2017-03-03,505.17047119140625
2017-03-06,510.8338928222656
2017-03-07,504.0870666503906
2017-03-08,502.4619140625
2017-03-09,508.6177673339844
2017-03-10,508.1252746582031
2017-03-14,503.2005920410156
2017-03-15,503.98858642578125
2017-03-16,505.9092102050781
2017-03-17,509.3564453125
2017-03-20,495.2719421386719
2017-03-21,480.94122314453125
2017-03-22,478.1341552734375
2017-03-23,480.8919372558594
2017-03-24,481.9753723144531
2017-03-27,479.80853271484375
2017-03-28,495.22265625
2017-03-29,496.6015930175781
2017-03-30,491.7261657714844
2017-03-31,483.40350341796875
2017-04-03,493.05584716796875
2017-04-05,500.6397705078125
2017-04-06,501.03375244140625
2017-04-07,496.6015930175781
2017-04-10,503.0528564453125
2017-04-11,507.2880859375
2017-04-12,498.37445068359375
2017-04-13,499.901123046875
2017-04-17,494.77947998046875
2017-04-18,492.1201171875
2017-04-19,491.972412109375
2017-04-20,480.6457214355469
2017-04-21,478.92205810546875
2017-04-24,491.13519287109375
2017-04-25,508.6177673339844
2017-04-26,509.3564453125
2017-04-27,498.9654235839844
2017-04-28,501.96942138671875
2017-05-02,497.93121337890625
2017-05-03,493.30206298828125
2017-05-04,511.0307312011719
2017-05-05,496.8970947265625
2017-05-08,503.4960632324219
2017-05-09,510.3905944824219
2017-05-10,518.417724609375
2017-05-11,509.1102294921875
2017-05-12,495.419677734375
2017-05-15,492.5633850097656
2017-05-16,493.9422912597656
2017-05-17,495.22265625
2017-05-18,484.5854187011719
2017-05-19,494.1392517089844
2017-05-22,494.730224609375
2017-05-23,493.05584716796875
2017-05-24,491.775390625
2017-05-25,499.8026428222656
2017-05-26,503.7423400878906
2017-05-29,499.6056213378906
2017-05-30,506.6479187011719
2017-05-31,506.3031311035156
2017-06-01,501.62469482421875
2017-06-02,500.3935241699219
2017-06-05,505.9092102050781
2017-06-06,502.5111389160156
2017-06-07,506.4508972167969
2017-06-08,507.97747802734375
2017-06-09,505.9092102050781
2017-06-12,499.85186767578125
2017-06-13,498.81768798828125
2017-06-14,501.8216857910156
2017-06-15,499.9503479003906
2017-06-16,502.75738525390625
2017-06-19,512.3112182617188
2017-06-20,504.13629150390625
2017-06-21,500.09808349609375
2017-06-22,500.34429931640625
2017-06-23,497.0447998046875
2017-06-27,485.4226379394531
2017-06-28,484.5854187011719
2017-06-29,504.38250732421875
2017-06-30,509.5533752441406
2017-07-03,509.4549560546875
2017-07-04,500.73828125
2017-07-05,506.1553955078125
2017-07-06,506.7521667480469
2017-07-07,500.4364013671875
2017-07-10,507.1997375488281
2017-07-11,504.0666809082031
2017-07-12,504.0169982910156
2017-07-13,509.13922119140625
2017-07-14,510.18353271484375
2017-07-17,507.74676513671875
2017-07-18,513.76416015625
2017-07-19,517.3944702148438
2017-07-20,537.087646484375
2017-07-21,537.88330078125
2017-07-24,531.9157104492188
2017-07-25,542.010986328125
2017-07-26,525.9977416992188
2017-07-27,521.8204345703125
2017-07-28,512.3219604492188
2017-07-31,516.9964599609375
2017-08-01,513.76416015625
2017-08-02,514.1122436523438
2017-08-03,503.2710266113281
2017-08-04,505.3597106933594
2017-08-07,503.07208251953125
2017-08-08,496.75634765625
2017-08-09,484.3237609863281
2017-08-10,482.8816223144531
2017-08-11,487.0589599609375
2017-08-14,489.0978698730469
2017-08-16,496.80609130859375
2017-08-17,494.46875
2017-08-18,487.7551574707031
2017-08-21,492.1314392089844
2017-08-22,496.5077209472656
2017-08-23,499.9390869140625
2017-08-24,504.116455078125
2017-08-28,507.84619140625
2017-08-29,500.8840026855469
2017-08-30,501.182373046875
2017-08-31,497.6514892578125
2017-09-01,504.8126220703125
2017-09-04,499.0439758300781
2017-09-05,500.68505859375
2017-09-06,490.19195556640625
2017-09-07,493.9217224121094
2017-09-08,491.3357238769531
2017-09-11,491.2362365722656
2017-09-12,493.822265625
2017-09-13,496.6071472167969
2017-09-14,516.9468383789062
2017-09-15,513.3663330078125
2017-09-18,521.720947265625
2017-09-19,517.94140625
2017-09-20,516.6484375
2017-09-21,509.7856750488281
2017-09-22,502.57476806640625
2017-09-25,498.99420166015625
2017-09-26,509.1889343261719
2017-09-27,503.5693664550781
2017-09-28,509.03973388671875
2017-09-29,506.404052734375
2017-10-03,506.9013366699219
2017-10-04,503.2213134765625
2017-10-05,498.4969482421875
2017-10-06,500.6353454589844
2017-10-09,503.2213134765625
2017-10-10,511.7749328613281
2017-10-11,512.9684448242188
2017-10-12,522.2679443359375
2017-10-13,526.5946044921875
2017-10-16,517.5436401367188
2017-10-17,510.3824157714844
2017-10-18,461.9948425292969
2017-10-19,457.8174743652344
2017-10-23,447.5233154296875
2017-10-24,449.51251220703125
2017-10-25,470.4490051269531
2017-10-26,481.6880798339844
2017-10-27,483.32916259765625
2017-10-30,481.38970947265625
2017-10-31,520.3285522460938
2017-11-01,532.2140502929688
2017-11-02,529.2799682617188
2017-11-03,537.1871337890625
2017-11-06,531.6173095703125
2017-11-07,524.3070678710938
2017-11-08,541.9114379882812
2017-11-09,537.485595703125
2017-11-10,541.8617553710938
2017-11-13,534.4519653320312
2017-11-14,542.7071533203125
2017-11-15,539.0768432617188
2017-11-16,539.673583984375
2017-11-17,539.4747314453125
2017-11-20,542.2098999023438
2017-11-21,543.8509521484375
2017-11-22,537.5848999023438
2017-11-23,541.21533203125
2017-11-24,542.5579833984375
2017-11-27,556.383056640625
2017-11-28,559.5159912109375
2017-11-29,546.536376953125
2017-11-30,532.512451171875
2017-12-01,530.9708251953125
2017-12-04,532.06494140625
2017-12-05,530.274658203125
2017-12-06,527.638916015625
2017-12-07,531.1697387695312
2017-12-08,539.57421875
2017-12-11,542.1600952148438
2017-12-12,535.6952514648438
2017-12-13,532.860595703125
2017-12-14,538.5298461914062
2017-12-15,544.9948120117188
2017-12-18,545.6910400390625
2017-12-19,550.6640625
2017-12-20,551.5094604492188
2017-12-21,545.9893798828125
2017-12-22,550.6142578125
2017-12-26,552.0067138671875
2017-12-27,551.60888671875
2017-12-28,543.9006958007812
2017-12-29,560.9085083007812
2018-01-01,562.4501342773438
2018-01-02,556.4824829101562
2018-01-03,557.4273681640625
2018-01-04,556.8804321289062
2018-01-05,560.2122192382812
2018-01-08,562.4004516601562
2018-01-09,562.251220703125
2018-01-10,559.7646484375
2018-01-11,555.7365112304688
2018-01-12,552.106201171875
2018-01-15,557.52685546875
2018-01-16,560.16259765625
2018-01-17,582.0438842773438
2018-01-18,581.64599609375
2018-01-19,587.0667114257812
2018-01-22,608.2517700195312
2018-01-23,616.755615234375
2018-01-24,604.671142578125
2018-01-25,612.7772827148438
2018-01-29,602.2841186523438
2018-01-30,590.5477905273438
2018-01-31,590.3986206054688
2018-02-01,589.6028442382812
2018-02-02,561.8533935546875
2018-02-05,563.1961059570312
2018-02-06,560.6598510742188
2018-02-07,556.3333129882812
2018-02-08,565.3842163085938
2018-02-09,554.54296875
2018-02-12,561.1571655273438
2018-02-14,540.9666748046875
2018-02-15,540.7677001953125
2018-02-16,534.9491577148438
2018-02-19,537.6345825195312
2018-02-20,528.8324584960938
2018-02-21,532.9103393554688
2018-02-22,527.3901977539062
2018-02-23,533.7557373046875
2018-02-26,549.3212890625
2018-02-27,535.4962768554688
2018-02-28,525.8982543945312
2018-03-01,522.9144897460938
2018-03-05,521.720947265625
2018-03-06,514.5597534179688
2018-03-07,509.88519287109375
2018-03-08,517.7425537109375
2018-03-09,502.62457275390625
2018-03-12,516.3998413085938
2018-03-13,528.633544921875
2018-03-14,533.2584838867188
2018-03-15,526.7935180664062
2018-03-16,519.781494140625
2018-03-19,516.6484375
2018-03-20,518.28955078125
2018-03-21,523.4615478515625
2018-03-22,515.4052734375
2018-03-23,496.80609130859375
2018-03-26,504.56402587890625
2018-03-27,509.43756103515625
2018-03-28,507.74676513671875
2018-04-02,496.3585205078125
2018-04-03,498.844970703125
2018-04-04,489.59515380859375
2018-04-05,500.3866882324219
2018-04-06,497.5022888183594
2018-04-09,516.4993286132812
2018-04-10,543.2045288085938
2018-04-11,536.8887939453125
2018-04-12,545.79052734375
2018-04-13,539.6238403320312
2018-04-16,539.4747314453125
2018-04-17,529.5286254882812
2018-04-18,515.4549560546875
2018-04-19,510.1338806152344
2018-04-20,502.97265625
2018-04-23,503.4699401855469
2018-04-24,502.12725830078125
2018-04-25,495.7120056152344
2018-04-26,491.0870666503906
2018-04-27,536.2919921875
2018-04-30,514.5100708007812
2018-05-02,520.9252319335938
2018-05-03,530.5233154296875
2018-05-04,517.4938354492188
2018-05-07,533.2088012695312
2018-05-08,539.3255615234375
2018-05-09,545.5418701171875
2018-05-10,544.6964721679688
2018-05-11,550.3158569335938
2018-05-14,548.9235229492188
2018-05-15,546.7353515625
2018-05-16,547.03369140625
2018-05-17,536.5406494140625
2018-05-18,530.0259399414062
2018-05-21,524.008544921875
2018-05-22,520.477783203125
2018-05-23,517.4441528320312
2018-05-24,531.567626953125
2018-05-25,535.5957641601562
2018-05-28,543.2045288085938
2018-05-29,544.7958374023438
2018-05-30,538.728759765625
2018-05-31,542.9558715820312
2018-06-01,533.7557373046875
2018-06-04,534.1535034179688
2018-06-05,528.0367431640625
2018-06-06,528.5340576171875
2018-06-07,539.4747314453125
2018-06-08,534.5016479492188
2018-06-11,537.0379638671875
2018-06-12,534.2530517578125
2018-06-13,537.7341918945312
2018-06-14,529.1307983398438
2018-06-15,525.8982543945312
2018-06-18,519.7317504882812
2018-06-19,514.41064453125
2018-06-20,516.3003540039062
2018-06-21,510.28302001953125
2018-06-22,522.8151245117188
2018-06-25,512.4215087890625
2018-06-26,511.4268493652344
2018-06-27,505.111083984375
2018-06-28,501.87860107421875
2018-06-29,508.0451354980469
2018-07-02,509.4873046875
2018-07-03,508.7911071777344
2018-07-04,511.9738464355469
2018-07-05,508.2440490722656
2018-07-06,510.9295654296875
2018-07-09,522.4171752929688
2018-07-10,529.6777954101562
2018-07-11,533.6561889648438
2018-07-12,535.446533203125
2018-07-13,520.1793823242188
2018-07-16,519.2841186523438
2018-07-17,534.9990234375
2018-07-18,523.710205078125
2018-07-19,523.9589233398438
2018-07-20,530.8216552734375
2018-07-23,537.435791015625
2018-07-24,543.1547241210938
2018-07-25,529.37939453125
2018-07-26,538.728759765625
2018-07-27,550.2662353515625
2018-07-30,566.5778198242188
2018-07-31,547.4315795898438
2018-08-01,542.2098999023438
2018-08-02,544.2986450195312
2018-08-03,571.6502075195312
2018-08-06,593.581298828125
2018-08-07,589.8515014648438
2018-08-08,593.0840454101562
2018-08-09,617.7005004882812
2018-08-10,612.1805419921875
2018-08-13,601.6376342773438
2018-08-14,614.7166748046875
2018-08-16,620.087646484375
2018-08-17,623.9168701171875
2018-08-20,621.0325317382812
2018-08-21,632.3212890625
2018-08-23,628.3428344726562
2018-08-24,636.448974609375
2018-08-27,646.693359375
2018-08-28,656.4901733398438
2018-08-29,653.3572387695312
2018-08-30,646.2457885742188
2018-08-31,645.74853515625
2018-09-03,628.392578125
2018-09-04,638.338623046875
2018-09-05,634.2109985351562
2018-09-06,634.7579956054688
2018-09-07,642.0684204101562
2018-09-10,648.2349243164062
2018-09-11,646.6436157226562
2018-09-12,632.0228881835938
2018-09-14,632.9677734375
2018-09-17,622.5740966796875
2018-09-18,605.317626953125
2018-09-19,605.5165405273438
2018-09-21,595.9684448242188
2018-09-24,594.1282958984375
2018-09-25,611.0366821289062
2018-09-26,614.1199340820312
2018-09-27,596.9132080078125
2018-09-28,609.942626953125
2018-10-01,590.2493896484375
2018-10-03,569.1637573242188
2018-10-04,583.0882568359375
2018-10-05,565.4339599609375
2018-10-08,553.5484619140625
2018-10-09,549.8683471679688
2018-10-10,586.0223388671875
2018-10-11,577.71728515625
2018-10-12,581.7455444335938
2018-10-15,573.4404907226562
2018-10-16,585.6741943359375
2018-10-17,572.9431762695312
2018-10-19,559.5159912109375
2018-10-22,559.0187377929688
2018-10-23,559.7149658203125
2018-10-24,561.0576782226562
2018-10-25,558.0241088867188
2018-10-26,534.800048828125
2018-10-29,563.6436767578125
2018-10-30,559.6652221679688
2018-10-31,579.259033203125
2018-11-01,598.9024658203125
2018-11-02,607.3566284179688
2018-11-05,621.0325317382812
2018-11-06,604.1739501953125
2018-11-07,603.5772094726562
2018-11-09,609.8928833007812
2018-11-12,603.2787475585938
2018-11-13,614.9653930664062
2018-11-14,609.3955688476562
2018-11-15,622.7232055664062
2018-11-16,616.4573364257812
2018-11-19,612.97607421875
2018-11-20,609.3457641601562
2018-11-21,623.46923828125
2018-11-22,611.2355346679688
2018-11-26,627.6466064453125
2018-11-27,621.8778686523438
2018-11-28,624.5634155273438
2018-11-29,627.9946899414062
2018-11-30,622.3751831054688
2018-12-03,621.4302978515625
2018-12-04,619.8886108398438
2018-12-05,611.6334228515625
2018-12-06,596.8137817382812
2018-12-07,600.6927490234375
2018-12-10,587.116455078125
2018-12-11,600.9910888671875
2018-12-12,616.6064453125
2018-12-13,615.760986328125
2018-12-14,616.9048461914062
2018-12-17,613.8215942382812
2018-12-18,616.0594482421875
2018-12-19,638.1893920898438
2018-12-20,629.5364379882812
2018-12-21,617.5015869140625
2018-12-24,611.6832275390625
2018-12-26,616.158935546875
2018-12-27,614.2193603515625
2018-12-28,621.678955078125
2018-12-31,616.5567626953125
2019-01-01,623.9168701171875
2019-01-02,616.7059936523438
2019-01-03,604.671142578125
2019-01-04,616.25830078125
2019-01-07,634.0121459960938
2019-01-08,647.3895874023438
2019-01-09,666.4859619140625
2019-01-10,659.6729125976562
2019-01-11,662.9054565429688
2019-01-14,655.644775390625
2019-01-15,657.0371704101562
2019-01-16,660.4189453125
2019-01-17,673.000732421875
2019-01-18,661.015625
2019-01-21,656.73876953125
2019-01-22,658.0318603515625
2019-01-23,658.0318603515625
2019-01-24,660.0708618164062
2019-01-25,666.1378784179688
2019-01-28,652.7603759765625
2019-01-29,657.1864624023438
2019-01-30,687.2235717773438
2019-01-31,718.8023071289062
2019-02-01,713.3817138671875
2019-02-04,716.6142578125
2019-02-05,725.565673828125
2019-02-06,721.8358154296875
2019-02-07,726.212158203125
2019-02-08,715.5201416015625
2019-02-11,707.0162963867188
2019-02-12,701.7944946289062
2019-02-14,691.251708984375
2019-02-15,682.8970336914062
2019-02-18,689.560791015625
2019-02-19,689.3121948242188
2019-02-20,696.57275390625
2019-02-21,693.4398803710938
2019-02-22,698.263671875
2019-02-25,699.9048461914062
2019-02-26,706.3199462890625
2019-02-27,714.3265991210938
2019-02-28,705.7232055664062
2019-03-01,698.6117553710938
2019-03-05,728.1018676757812
2019-03-06,716.7135620117188
2019-03-07,729.7927856445312
2019-03-08,729.4447021484375
2019-03-11,730.5386352539062
2019-03-12,738.5452270507812
2019-03-13,734.0198364257812
2019-03-14,736.6057739257812
2019-03-15,731.1353759765625
2019-03-18,742.9712524414062
2019-03-19,756.7963256835938
2019-03-20,751.674072265625
2019-03-22,752.967041015625
2019-03-25,741.6782836914062
2019-03-26,753.0167236328125
2019-03-27,755.204833984375
2019-03-28,776.489501953125
2019-04-01,761.470947265625
2019-04-02,763.2612915039062
2019-04-03,757.3931274414062
2019-04-04,758.0396118164062
2019-04-05,758.0892944335938
2019-04-08,750.5302734375
2019-04-09,759.2828369140625
2019-04-10,756.74658203125
2019-04-11,748.2426147460938
2019-04-12,760.2276611328125
2019-04-15,758.7357788085938
2019-04-16,766.9412231445312
2019-04-18,767.040771484375
2019-04-22,751.4254150390625
2019-04-23,749.1876220703125
2019-04-24,748.7897338867188
2019-04-25,736.9041748046875
2019-04-26,755.8016967773438
2019-04-30,762.7142333984375
2019-05-02,748.2924194335938
2019-05-03,753.2156982421875
2019-05-06,743.4188232421875
2019-05-07,737.8490600585938
2019-05-08,731.5332641601562
2019-05-09,727.0575561523438
2019-05-10,731.085693359375
2019-05-13,728.151611328125
2019-05-14,727.4057006835938
2019-05-15,718.0563354492188
2019-05-16,727.9028930664062
2019-05-17,744.9107055664062
2019-05-20,778.1803588867188
2019-05-21,768.7813110351562
2019-05-22,774.9479370117188
2019-05-23,772.2127075195312
2019-05-24,788.9220581054688
2019-05-27,809.5104370117188
2019-05-28,804.0401611328125
2019-05-29,800.3601684570312
2019-05-30,803.1947021484375
2019-05-31,803.9406127929688
2019-06-03,808.2672119140625
2019-06-04,818.3624267578125
