Date,NDA-SE.ST
2016-07-22,70.76781463623047
2016-07-25,71.61817169189453
2016-07-26,71.5709228515625
2016-07-27,71.94886016845703
2016-07-28,71.19298553466797
2016-07-29,72.0433349609375
2016-08-01,71.66541290283203
2016-08-02,70.4371337890625
2016-08-03,70.24815368652344
2016-08-04,70.9095458984375
2016-08-05,71.99610137939453
2016-08-08,72.61024475097656
2016-08-09,74.0747299194336
2016-08-10,73.8857650756836
2016-08-11,74.35816955566406
2016-08-12,74.21646118164062
2016-08-15,74.45265197753906
2016-08-16,73.60231018066406
2016-08-17,72.89368438720703
2016-08-18,73.1299057006836
2016-08-19,72.65747833251953
2016-08-22,72.32678985595703
2016-08-23,73.46057891845703
2016-08-24,74.59437561035156
2016-08-25,74.40542602539062
2016-08-26,74.9250717163086
2016-08-29,74.9723129272461
2016-08-30,76.76750183105469
2016-08-31,79.08232879638672
2016-09-01,79.50749206542969
2016-09-02,80.87751007080078
2016-09-05,80.68853759765625
2016-09-06,79.79096221923828
2016-09-07,80.21612548828125
2016-09-08,80.64129638671875
2016-09-09,80.68853759765625
2016-09-12,79.97991180419922
2016-09-13,79.27130126953125
2016-09-14,78.98785400390625
2016-09-15,79.74370574951172
2016-09-16,79.08232879638672
2016-09-19,79.50749206542969
2016-09-20,80.26336669921875
2016-09-21,80.54680633544922
2016-09-22,81.20819091796875
2016-09-23,80.64129638671875
2016-09-26,79.12957000732422
2016-09-27,79.08232879638672
2016-09-28,78.84612274169922
2016-09-29,79.88543701171875
2016-09-30,80.45233154296875
2016-10-03,82.67269897460938
2016-10-04,83.42854309082031
2016-10-05,84.0427017211914
2016-10-06,85.1764907836914
2016-10-07,85.41268920898438
2016-10-10,85.3182144165039
2016-10-11,83.14510345458984
2016-10-12,83.99544525146484
2016-10-13,83.19235229492188
2016-10-14,84.75130462646484
2016-10-17,84.65682983398438
2016-10-18,86.59373474121094
2016-10-19,86.49925231933594
2016-10-20,86.68822479248047
2016-10-21,87.68029022216797
2016-10-24,87.77476501464844
2016-10-25,87.53857421875
2016-10-26,89.75891876220703
2016-10-27,89.99512481689453
2016-10-28,89.99512481689453
2016-10-31,89.71166229248047
2016-11-01,87.86925506591797
2016-11-02,86.87718200683594
2016-11-03,87.34959411621094
2016-11-04,86.64097595214844
2016-11-07,88.10546112060547
2016-11-08,89.38097381591797
2016-11-09,89.71166229248047
2016-11-10,90.6092529296875
2016-11-11,90.79823303222656
2016-11-14,90.56202697753906
2016-11-15,91.9792709350586
2016-11-16,91.31788635253906
2016-11-17,91.50685119628906
2016-11-18,91.45962524414062
2016-11-21,91.69581604003906
2016-11-22,92.64065551757812
2016-11-23,92.16824340820312
2016-11-24,91.88478088378906
2016-11-25,92.07373809814453
2016-11-28,89.9478759765625
2016-11-29,90.18408966064453
2016-11-30,91.55409240722656
2016-12-01,90.9872055053711
2016-12-02,90.79823303222656
2016-12-05,91.50685119628906
2016-12-06,93.34925842285156
2016-12-07,93.77445983886719
2016-12-08,95.23894500732422
2016-12-09,96.46721649169922
2016-12-12,96.84514617919922
2016-12-13,97.50653076171875
2016-12-14,96.37271881103516
2016-12-15,98.16791534423828
2016-12-16,97.78997802734375
2016-12-19,97.31757354736328
2016-12-20,96.93962097167969
2016-12-21,96.46721649169922
2016-12-22,96.46721649169922
2016-12-23,96.84514617919922
2016-12-27,96.93962097167969
2016-12-28,96.18375396728516
2016-12-29,95.80583190917969
2016-12-30,95.71135711669922
2017-01-02,96.08927917480469
2017-01-03,97.41204833984375
2017-01-04,97.69548797607422
2017-01-05,97.31757354736328
2017-01-09,94.10514068603516
2017-01-10,93.44375610351562
2017-01-11,93.58549499511719
2017-01-12,93.67996215820312
2017-01-13,95.42790222167969
2017-01-16,95.33341979980469
2017-01-17,95.04996490478516
2017-01-18,95.90031433105469
2017-01-19,96.37271881103516
2017-01-20,97.78997802734375
2017-01-23,96.93962097167969
2017-01-24,98.26239013671875
2017-01-25,100.15204620361328
2017-01-26,101.56929779052734
2017-01-27,100.15204620361328
2017-01-30,100.24652862548828
2017-01-31,99.86860656738281
2017-02-01,99.77410888671875
2017-02-02,99.86860656738281
2017-02-03,100.52996826171875
2017-02-06,100.90792846679688
2017-02-07,100.90792846679688
2017-02-08,101.47481536865234
2017-02-09,102.41963958740234
2017-02-10,102.41963958740234
2017-02-13,102.5141372680664
2017-02-14,101.85275268554688
2017-02-15,102.60861206054688
2017-02-16,102.70308685302734
2017-02-17,102.79757690429688
2017-02-20,103.08102416992188
2017-02-21,103.08102416992188
2017-02-22,101.28585052490234
2017-02-23,101.38034057617188
2017-02-24,100.62446594238281
2017-02-27,99.67964172363281
2017-02-28,99.96308135986328
2017-03-01,100.62446594238281
2017-03-02,100.15204620361328
2017-03-03,100.90792846679688
2017-03-06,100.90792846679688
2017-03-07,100.71894836425781
2017-03-08,101.00239562988281
2017-03-09,102.60861206054688
2017-03-10,103.26998138427734
2017-03-13,102.60861206054688
2017-03-14,101.38034057617188
2017-03-15,102.04171752929688
2017-03-16,103.08102416992188
2017-03-17,97.14044952392578
2017-03-20,96.28500366210938
2017-03-21,94.95430755615234
2017-03-22,93.67115020751953
2017-03-23,95.23945617675781
2017-03-24,95.42955780029297
2017-03-27,95.1444091796875
2017-03-28,95.33451080322266
2017-03-29,95.52459716796875
2017-03-30,96.66519927978516
2017-03-31,97.23548889160156
2017-04-03,97.14044952392578
2017-04-04,96.09490203857422
2017-04-05,96.28500366210938
2017-04-06,97.04539489746094
2017-04-07,96.85529327392578
2017-04-10,96.66519927978516
2017-04-11,96.66519927978516
2017-04-12,96.66519927978516
2017-04-13,96.18994140625
2017-04-18,96.18994140625
2017-04-19,96.76024627685547
2017-04-20,97.71073150634766
2017-04-21,98.28102111816406
2017-04-24,100.27706909179688
2017-04-25,100.27706909179688
2017-04-26,98.66122436523438
2017-04-27,99.61172485351562
2017-04-28,103.60379791259766
2017-05-02,104.64933776855469
2017-05-03,105.78994750976562
2017-05-04,107.02556610107422
2017-05-05,106.93053436279297
2017-05-08,106.3602294921875
2017-05-09,106.55033874511719
2017-05-10,106.8354721069336
2017-05-11,106.8354721069336
2017-05-12,107.1206283569336
2017-05-15,107.1206283569336
2017-05-16,107.1206283569336
2017-05-17,105.59984588623047
2017-05-18,106.74043273925781
2017-05-19,109.11665344238281
2017-05-22,108.26123046875
2017-05-23,108.5463638305664
2017-05-24,108.16616821289062
2017-05-26,107.40576171875
2017-05-29,107.2156753540039
2017-05-30,107.50082397460938
2017-05-31,106.0750732421875
2017-06-01,105.98003387451172
2017-06-02,105.21963500976562
2017-06-05,105.40975189208984
2017-06-06,105.40975189208984
2017-06-07,105.78994750976562
2017-06-08,105.88499450683594
2017-06-09,106.74043273925781
2017-06-12,106.0750732421875
2017-06-13,105.69486999511719
2017-06-14,105.5047836303711
2017-06-15,105.40975189208984
2017-06-16,105.69486999511719
2017-06-19,106.17012023925781
2017-06-20,105.40975189208984
2017-06-21,104.07904052734375
2017-06-22,102.74835205078125
2017-06-23,102.74835205078125
2017-06-26,103.12855529785156
2017-06-27,102.65331268310547
2017-06-28,104.2691421508789
2017-06-29,103.9839859008789
2017-06-30,101.89290618896484
2017-07-03,104.64933776855469
2017-07-04,104.8394546508789
2017-07-05,104.744384765625
2017-07-06,104.45924377441406
2017-07-07,103.31863403320312
2017-07-10,103.9839859008789
2017-07-11,104.45924377441406
2017-07-12,106.93053436279297
2017-07-13,106.6453628540039
2017-07-14,107.40576171875
2017-07-17,108.64142608642578
2017-07-18,106.0750732421875
2017-07-19,105.12458801269531
2017-07-20,99.70677947998047
2017-07-21,98.85132598876953
2017-07-24,97.61569213867188
2017-07-25,97.33052825927734
2017-07-26,98.94637298583984
2017-07-27,98.94637298583984
2017-07-28,98.28102111816406
2017-07-31,96.85529327392578
2017-08-01,98.09093475341797
2017-08-02,97.90083312988281
2017-08-03,97.23548889160156
2017-08-04,98.94637298583984
2017-08-07,98.37609100341797
2017-08-08,99.51668548583984
2017-08-09,99.04142761230469
2017-08-10,98.18598937988281
2017-08-11,97.90083312988281
2017-08-14,98.94637298583984
2017-08-15,98.37609100341797
2017-08-16,99.23152160644531
2017-08-17,97.61569213867188
2017-08-18,97.90083312988281
2017-08-21,97.04539489746094
2017-08-22,98.66122436523438
2017-08-23,99.23152160644531
2017-08-24,98.37609100341797
2017-08-25,99.80183410644531
2017-08-28,100.18202209472656
2017-08-29,100.18202209472656
2017-08-30,101.41765594482422
2017-08-31,101.60774993896484
2017-09-01,101.70281219482422
2017-09-04,99.9919204711914
2017-09-05,99.23152160644531
2017-09-06,99.61172485351562
2017-09-07,98.18598937988281
2017-09-08,98.75628662109375
2017-09-11,98.75628662109375
2017-09-12,99.04142761230469
2017-09-13,99.9919204711914
2017-09-14,99.13648223876953
2017-09-15,97.33052825927734
2017-09-18,97.99588012695312
2017-09-19,98.09093475341797
2017-09-20,98.37609100341797
2017-09-21,100.46717071533203
2017-09-22,101.3226089477539
2017-09-25,101.0374755859375
2017-09-26,101.79785919189453
2017-09-27,103.88894653320312
2017-09-28,103.79389190673828
2017-09-29,104.93450164794922
2017-10-02,104.93450164794922
2017-10-03,104.55429077148438
2017-10-04,104.744384765625
2017-10-05,104.93450164794922
2017-10-06,105.12458801269531
2017-10-09,105.31468963623047
2017-10-10,105.12458801269531
2017-10-11,104.8394546508789
2017-10-12,104.2691421508789
2017-10-13,102.46321868896484
2017-10-16,102.27310180664062
2017-10-17,103.12855529785156
2017-10-18,103.79389190673828
2017-10-19,103.60379791259766
2017-10-20,104.744384765625
2017-10-23,103.03349304199219
2017-10-24,102.36814880371094
2017-10-25,102.36814880371094
2017-10-26,96.38004302978516
2017-10-27,96.85529327392578
2017-10-30,95.80975341796875
2017-10-31,96.18994140625
2017-11-01,95.99984741210938
2017-11-02,96.76024627685547
2017-11-03,95.99984741210938
2017-11-06,95.80975341796875
2017-11-07,96.18994140625
2017-11-08,95.1444091796875
2017-11-09,94.19390869140625
2017-11-10,94.09886932373047
2017-11-13,94.05133819580078
2017-11-14,94.09886932373047
2017-11-15,94.52657318115234
2017-11-16,93.90876770019531
2017-11-17,93.14837646484375
2017-11-20,92.34046173095703
2017-11-21,92.72065734863281
2017-11-22,92.15035247802734
2017-11-23,91.86520385742188
2017-11-24,92.1978759765625
2017-11-27,91.86520385742188
2017-11-28,92.48302459716797
2017-11-29,93.24341583251953
2017-11-30,93.24341583251953
2017-12-01,92.34046173095703
2017-12-04,93.10084533691406
2017-12-05,92.86321258544922
2017-12-06,91.53253173828125
2017-12-07,92.43550109863281
2017-12-08,95.04935455322266
2017-12-11,95.80975341796875
2017-12-12,95.52459716796875
2017-12-13,95.61964416503906
2017-12-14,95.04935455322266
2017-12-15,95.33451080322266
2017-12-18,96.66519927978516
2017-12-19,95.90480041503906
2017-12-20,95.80975341796875
2017-12-21,97.52062225341797
2017-12-22,96.57014465332031
2017-12-27,95.42955780029297
2017-12-28,94.90677642822266
2017-12-29,94.3840103149414
2018-01-02,94.8782730102539
2018-01-03,94.66915893554688
2018-01-04,96.09490203857422
2018-01-05,95.38203430175781
2018-01-08,95.42955780029297
2018-01-09,96.61766052246094
2018-01-10,97.37806701660156
2018-01-11,98.04341888427734
2018-01-12,96.76024627685547
2018-01-15,96.18994140625
2018-01-16,96.33251953125
2018-01-17,96.57014465332031
2018-01-18,95.85726165771484
2018-01-19,95.28697967529297
2018-01-22,95.95233154296875
2018-01-23,97.28301239013672
2018-01-24,95.76223754882812
2018-01-25,91.77964782714844
2018-01-26,93.01529693603516
2018-01-29,92.78719329833984
2018-01-30,92.21688842773438
2018-01-31,92.42598724365234
2018-02-01,92.93925476074219
2018-02-02,92.15985107421875
2018-02-05,90.20184326171875
2018-02-06,87.33134460449219
2018-02-07,90.2398681640625
2018-02-08,89.17530059814453
2018-02-09,88.01570892333984
2018-02-12,88.47193908691406
2018-02-13,87.50244140625
2018-02-14,89.11827850341797
2018-02-15,89.4034194946289
2018-02-16,89.78363037109375
2018-02-19,89.99273681640625
2018-02-20,90.03075408935547
2018-02-21,89.327392578125
2018-02-22,89.13727569580078
2018-02-23,89.4414291381836
2018-02-26,90.163818359375
2018-02-27,90.6580810546875
2018-02-28,89.878662109375
2018-03-01,89.46046447753906
2018-03-02,87.9776840209961
2018-03-05,89.11827850341797
2018-03-06,89.57450103759766
2018-03-07,91.01925659179688
2018-03-08,92.50202941894531
2018-03-09,91.9127197265625
2018-03-12,92.99628448486328
2018-03-13,91.9127197265625
2018-03-14,91.96976470947266
2018-03-15,92.33094787597656
2018-03-16,85.2477035522461
2018-03-19,83.40989685058594
2018-03-20,84.13736724853516
2018-03-21,84.34794616699219
2018-03-22,82.85472869873047
2018-03-23,83.90763092041016
2018-03-26,83.19931030273438
2018-03-27,84.06078338623047
2018-03-28,83.73534393310547
2018-03-29,85.28600311279297
2018-04-03,82.06983184814453
2018-04-04,82.03153228759766
2018-04-05,82.91217041015625
2018-04-06,82.35697174072266
2018-04-09,82.12726593017578
2018-04-10,82.56758117675781
2018-04-11,80.82546997070312
2018-04-12,81.6295166015625
2018-04-13,81.87838745117188
2018-04-16,82.8738784790039
2018-04-17,83.60132598876953
2018-04-18,84.04164123535156
2018-04-19,84.8073959350586
2018-04-20,84.8456802368164
2018-04-23,85.4774398803711
2018-04-24,85.09456634521484
2018-04-25,83.9650650024414
2018-04-26,85.3817138671875
2018-04-27,86.85578918457031
2018-04-30,85.55400848388672
2018-05-02,85.72631072998047
2018-05-03,84.11821746826172
2018-05-04,84.38623809814453
2018-05-07,85.22856903076172
2018-05-08,84.96055603027344
2018-05-09,86.76007080078125
2018-05-11,87.3726806640625
2018-05-14,86.45376586914062
2018-05-15,87.10466766357422
2018-05-16,84.86483001708984
2018-05-17,85.49657440185547
2018-05-18,84.78825378417969
2018-05-21,84.1948013305664
2018-05-22,85.95603942871094
2018-05-23,84.50110626220703
2018-05-24,83.16101837158203
2018-05-25,83.37159729003906
2018-05-28,82.91217041015625
2018-05-29,81.66780090332031
2018-05-30,81.59123229980469
2018-05-31,81.1700668334961
2018-06-01,82.22297668457031
2018-06-04,82.33784484863281
2018-06-05,81.24663543701172
2018-06-06,81.24663543701172
2018-06-07,81.3997802734375
2018-06-08,80.92119598388672
2018-06-11,81.74436950683594
2018-06-12,81.68694305419922
2018-06-13,80.92119598388672
2018-06-14,81.9549560546875
2018-06-15,80.5000228881836
2018-06-18,80.0597152709961
2018-06-19,81.72522735595703
2018-06-20,82.5101318359375
2018-06-21,81.28492736816406
2018-06-22,81.28492736816406
2018-06-25,81.47636413574219
2018-06-26,81.41893005371094
2018-06-27,81.84009552001953
2018-06-28,81.91667938232422
2018-06-29,82.58671569824219
2018-07-02,81.59123229980469
2018-07-03,81.26577758789062
2018-07-04,81.41893005371094
2018-07-05,82.24211883544922
2018-07-06,82.03153228759766
2018-07-09,82.66328430175781
2018-07-10,82.81643676757812
2018-07-11,81.6295166015625
2018-07-12,82.26126861572266
2018-07-13,83.0461654663086
2018-07-16,83.16101837158203
2018-07-17,83.86935424804688
2018-07-18,83.27588653564453
2018-07-19,85.6114501953125
2018-07-20,87.1238021850586
2018-07-23,87.75555419921875
2018-07-24,89.57422637939453
2018-07-25,89.19134521484375
2018-07-26,89.30621337890625
2018-07-27,89.61251831054688
2018-07-30,89.44021606445312
2018-07-31,89.51679229736328
2018-08-01,89.15306091308594
2018-08-02,88.59788513183594
2018-08-03,88.86591339111328
2018-08-06,88.65531158447266
2018-08-07,88.7893295288086
2018-08-08,88.77017974853516
2018-08-09,89.63165283203125
2018-08-10,88.65531158447266
2018-08-13,88.08100891113281
2018-08-14,87.48754119873047
2018-08-15,88.02357482910156
2018-08-16,89.09562683105469
2018-08-17,89.74652099609375
2018-08-20,89.88053131103516
2018-08-21,90.24425506591797
2018-08-22,91.58433532714844
2018-08-23,91.83322143554688
2018-08-24,92.29264831542969
2018-08-27,93.46044158935547
2018-08-28,93.8050308227539
2018-08-29,94.41763305664062
2018-08-30,94.3027572631836
2018-08-31,94.5707778930664
2018-09-03,93.57530212402344
2018-09-04,92.90525817871094
2018-09-05,92.9244155883789
2018-09-06,93.51786041259766
2018-09-07,92.63724517822266
2018-09-10,92.61811065673828
2018-09-11,92.19692993164062
2018-09-12,91.94806671142578
2018-09-13,92.12035369873047
2018-09-14,92.9244155883789
2018-09-17,92.4649429321289
2018-09-18,91.02916717529297
2018-09-19,90.39741516113281
2018-09-20,91.66090393066406
2018-09-21,92.79041290283203
2018-09-24,92.4649429321289
2018-09-25,92.38837432861328
2018-09-26,93.34556579589844
2018-09-27,93.47958374023438
2018-09-28,92.71382141113281
2018-10-01,94.00603485107422
2018-10-02,91.10574340820312
2018-10-03,88.44473266601562
2018-10-04,87.72685241699219
2018-10-05,87.88956451416016
2018-10-08,87.58326721191406
2018-10-09,87.10466766357422
2018-10-10,85.774169921875
2018-10-11,83.72577667236328
2018-10-12,82.99830627441406
2018-10-15,83.94590759277344
2018-10-16,85.4774398803711
2018-10-17,81.792236328125
2018-10-18,79.59068298339844
2018-10-19,80.58617401123047
2018-10-22,79.71512603759766
2018-10-23,79.58111572265625
2018-10-24,77.88689422607422
2018-10-25,76.01078033447266
2018-10-26,74.78558349609375
2018-10-29,75.22588348388672
2018-10-30,76.68081665039062
2018-10-31,76.18307495117188
2018-11-01,76.25009155273438
2018-11-02,76.4606704711914
2018-11-05,77.02540588378906
2018-11-06,77.4561538696289
2018-11-07,77.29341888427734
2018-11-08,77.17855834960938
2018-11-09,77.24556732177734
2018-11-12,77.38914489746094
2018-11-13,79.94485473632812
2018-11-14,79.38011169433594
2018-11-15,78.7770767211914
2018-11-16,78.85365295410156
2018-11-19,77.76244354248047
2018-11-20,75.4651870727539
2018-11-21,76.36494445800781
2018-11-22,76.37451934814453
2018-11-23,77.44658660888672
2018-11-26,78.89193725585938
2018-11-27,79.0642318725586
2018-11-28,77.72415161132812
2018-11-29,78.1836166381836
2018-11-30,77.33171081542969
2018-12-03,78.5090560913086
2018-12-04,76.67124938964844
2018-12-05,75.7523422241211
2018-12-06,74.00067138671875
2018-12-07,74.91958618164062
2018-12-10,73.69437408447266
2018-12-11,74.13468170166016
2018-12-12,75.90550231933594
2018-12-13,74.80472564697266
2018-12-14,75.42688751220703
2018-12-17,75.13016510009766
2018-12-18,74.88130187988281
2018-12-19,74.72814178466797
2018-12-20,72.81375885009766
2018-12-21,73.03390502929688
2018-12-27,71.24394989013672
2018-12-28,71.38754272460938
2019-01-02,72.50746154785156
2019-01-03,72.83289337158203
2019-01-04,75.45562744140625
2019-01-07,75.02487182617188
2019-01-08,75.70448303222656
2019-01-09,76.31708526611328
2019-01-10,76.53724670410156
2019-01-11,76.3553695678711
2019-01-14,76.59468078613281
2019-01-15,76.37451934814453
2019-01-16,77.26472473144531
2019-01-17,77.39872741699219
2019-01-18,78.48991394042969
2019-01-21,78.44205474853516
2019-01-22,78.25061798095703
2019-01-23,78.48991394042969
2019-01-24,79.38968658447266
2019-01-25,79.45667266845703
2019-01-28,78.920654296875
2019-01-29,78.60478210449219
2019-01-30,79.10253143310547
2019-01-31,78.65264129638672
2019-02-01,78.96852111816406
2019-02-04,79.1695327758789
2019-02-05,79.52368927001953
2019-02-06,80.83504486083984
2019-02-07,79.90657043457031
2019-02-08,79.60983276367188
2019-02-11,79.66726684570312
2019-02-12,80.4713134765625
2019-02-13,80.51918029785156
2019-02-14,80.06929016113281
2019-02-15,81.26577758789062
2019-02-18,82.29955291748047
2019-02-19,82.65371704101562
2019-02-20,81.07433319091797
2019-02-21,77.43701171875
2019-02-22,78.2889175415039
2019-02-25,78.57606506347656
2019-02-26,78.21233367919922
2019-02-27,79.99271392822266
2019-02-28,80.1745834350586
2019-03-01,80.40431213378906
2019-03-04,77.60929870605469
2019-03-05,78.7292251586914
2019-03-06,77.77202606201172
2019-03-07,77.6475830078125
2019-03-08,78.13575744628906
2019-03-11,79.25568389892578
2019-03-12,79.20781707763672
2019-03-13,78.99723052978516
2019-03-14,80.2224349975586
2019-03-15,80.32772827148438
2019-03-18,81.61994171142578
2019-03-19,80.85419464111328
2019-03-20,80.27987670898438
2019-03-21,80.49044799804688
2019-03-22,79.44711303710938
2019-03-25,79.09294891357422
2019-03-26,79.20781707763672
2019-03-27,78.04960632324219
2019-03-28,76.05863952636719
2019-03-29,68.31470489501953
2019-04-01,69.36717987060547
2019-04-02,70.73831939697266
2019-04-03,72.04183197021484
2019-04-04,73.70263671875
2019-04-05,73.78953552246094
2019-04-08,73.37433624267578
2019-04-09,73.26811981201172
2019-04-10,72.99775695800781
2019-04-11,73.90541076660156
2019-04-12,74.89994049072266
2019-04-15,75.48896026611328
2019-04-16,75.63379669189453
2019-04-17,75.19927215576172
2019-04-18,75.19927215576172
2019-04-23,75.5468978881836
2019-04-24,74.59095764160156
2019-04-25,74.83235168457031
2019-04-26,75.86552429199219
2019-04-29,75.31513977050781
2019-04-30,72.17700958251953
2019-05-02,73.26811981201172
