Date,LUPIN.NS
2016-03-10,1720.4884033203125
2016-03-11,1753.746337890625
2016-03-14,1766.0762939453125
2016-03-15,1627.8477783203125
2016-03-16,1653.6416015625
2016-03-17,1581.9290771484375
2016-03-18,1468.6439208984375
2016-03-21,1450.5030517578125
2016-03-22,1463.589111328125
2016-03-23,1440.0631103515625
2016-03-28,1412.615478515625
2016-03-29,1324.226806640625
2016-03-30,1393.9078369140625
2016-03-31,1397.6400146484375
2016-04-01,1384.0343017578125
2016-04-04,1380.538330078125
2016-04-05,1382.9476318359375
2016-04-06,1403.167236328125
2016-04-07,1426.4571533203125
2016-04-08,1455.1328125
2016-04-11,1434.9609375
2016-04-12,1451.211669921875
2016-04-13,1463.4473876953125
2016-04-18,1488.107421875
2016-04-20,1485.8397216796875
2016-04-21,1474.8798828125
2016-04-22,1472.04541015625
2016-04-25,1457.5894775390625
2016-04-26,1492.0284423828125
2016-04-27,1483.2886962890625
2016-04-28,1489.3359375
2016-04-29,1518.5782470703125
2016-05-02,1529.727294921875
2016-05-03,1488.67431640625
2016-05-04,1490.7056884765625
2016-05-05,1515.129638671875
2016-05-06,1499.303466796875
2016-05-09,1516.8302001953125
2016-05-10,1525.617431640625
2016-05-11,1505.634033203125
2016-05-12,1527.2706298828125
2016-05-13,1501.0513916015625
2016-05-16,1515.36572265625
2016-05-17,1524.0111083984375
2016-05-18,1547.7735595703125
2016-05-19,1564.118896484375
2016-05-20,1421.7802734375
2016-05-23,1384.223388671875
2016-05-24,1384.31787109375
2016-05-25,1391.1204833984375
2016-05-26,1388.8529052734375
2016-05-27,1398.4429931640625
2016-05-30,1386.8687744140625
2016-05-31,1393.3880615234375
2016-06-01,1408.032958984375
2016-06-02,1393.9552001953125
2016-06-03,1370.09814453125
2016-06-06,1341.044677734375
2016-06-07,1355.6895751953125
2016-06-08,1351.863037109375
2016-06-09,1348.46142578125
2016-06-10,1358.1461181640625
2016-06-13,1372.412841796875
2016-06-14,1370.853759765625
2016-06-15,1382.286376953125
2016-06-16,1385.309814453125
2016-06-17,1383.2313232421875
2016-06-20,1381.341552734375
2016-06-21,1369.6729736328125
2016-06-22,1381.2471923828125
2016-06-23,1403.73388671875
2016-06-24,1382.1920166015625
2016-06-27,1397.54541015625
2016-06-28,1459.479248046875
2016-06-29,1448.330078125
2016-06-30,1454.7548828125
2016-07-01,1467.1793212890625
2016-07-04,1482.391357421875
2016-07-05,1476.6749267578125
2016-07-07,1564.402587890625
2016-07-08,1548.71826171875
2016-07-11,1577.0157470703125
2016-07-12,1581.409423828125
2016-07-13,1557.5052490234375
2016-07-14,1569.4100341796875
2016-07-15,1578.0079345703125
2016-07-18,1573.3310546875
2016-07-19,1600.44775390625
2016-07-20,1620.5252685546875
2016-07-21,1593.5032958984375
2016-07-22,1607.3919677734375
2016-07-25,1634.3916015625
2016-07-26,1613.18115234375
2016-07-27,1631.734619140625
2016-07-28,1618.02099609375
2016-07-29,1651.1417236328125
2016-08-01,1636.43212890625
2016-08-02,1615.174072265625
2016-08-03,1594.2008056640625
2016-08-04,1573.1328125
2016-08-05,1589.265869140625
2016-08-08,1606.96533203125
2016-08-09,1525.302490234375
2016-08-10,1465.656982421875
2016-08-11,1499.916259765625
2016-08-12,1501.2926025390625
2016-08-16,1509.9285888671875
2016-08-17,1513.20263671875
2016-08-18,1507.4134521484375
2016-08-19,1495.6932373046875
2016-08-22,1465.704345703125
2016-08-23,1476.57080078125
2016-08-24,1444.1143798828125
2016-08-25,1444.54150390625
2016-08-26,1435.0037841796875
2016-08-29,1404.3980712890625
2016-08-30,1431.7772216796875
2016-08-31,1406.62841796875
2016-09-01,1425.181396484375
2016-09-02,1440.6505126953125
2016-09-06,1457.1632080078125
2016-09-07,1464.7081298828125
2016-09-08,1501.3873291015625
2016-09-09,1489.52490234375
2016-09-12,1455.2178955078125
2016-09-14,1454.0791015625
2016-09-15,1467.7923583984375
2016-09-16,1458.966552734375
2016-09-19,1468.504150390625
2016-09-20,1469.310791015625
2016-09-21,1466.9381103515625
2016-09-22,1450.7099609375
2016-09-23,1413.508544921875
2016-09-26,1418.3013916015625
2016-09-27,1435.0987548828125
2016-09-28,1440.27099609375
2016-09-29,1393.43701171875
2016-09-30,1410.471923828125
2016-10-03,1417.399658203125
2016-10-04,1412.5595703125
2016-10-05,1416.3082275390625
2016-10-06,1411.0885009765625
2016-10-07,1423.6630859375
2016-10-10,1442.690673828125
2016-10-13,1403.8287353515625
2016-10-14,1390.0205078125
2016-10-17,1372.321533203125
2016-10-18,1405.6319580078125
2016-10-19,1435.5733642578125
2016-10-20,1429.0726318359375
2016-10-21,1423.61572265625
2016-10-24,1450.4727783203125
2016-10-25,1448.432373046875
2016-10-26,1430.44873046875
2016-10-27,1404.872802734375
2016-10-28,1412.4647216796875
2016-11-01,1431.445068359375
2016-11-02,1416.4508056640625
2016-11-03,1395.4296875
2016-11-04,1348.453857421875
2016-11-07,1441.1724853515625
2016-11-08,1430.7333984375
2016-11-09,1451.6590576171875
2016-11-10,1417.7318115234375
2016-11-11,1384.42138671875
2016-11-15,1367.4814453125
2016-11-16,1335.3099365234375
2016-11-17,1341.43115234375
2016-11-18,1345.4644775390625
2016-11-21,1326.958740234375
2016-11-22,1340.8140869140625
2016-11-23,1411.0885009765625
2016-11-24,1384.1365966796875
2016-11-25,1431.7298583984375
2016-11-28,1432.251708984375
2016-11-29,1440.7452392578125
2016-11-30,1428.12353515625
2016-12-01,1435.5733642578125
2016-12-02,1413.176513671875
2016-12-05,1457.54296875
2016-12-06,1449.239013671875
2016-12-07,1428.028564453125
2016-12-08,1446.771728515625
2016-12-09,1434.4820556640625
2016-12-12,1426.84228515625
2016-12-13,1418.1114501953125
2016-12-14,1411.1363525390625
2016-12-15,1404.9200439453125
2016-12-16,1394.4810791015625
2016-12-19,1399.1312255859375
2016-12-20,1375.3583984375
2016-12-21,1390.44775390625
2016-12-22,1373.6026611328125
2016-12-23,1372.084228515625
2016-12-26,1331.4189453125
2016-12-27,1372.3690185546875
2016-12-28,1380.1982421875
2016-12-29,1393.010009765625
2016-12-30,1411.1363525390625
2017-01-02,1428.9779052734375
2017-01-03,1428.740478515625
2017-01-04,1413.0816650390625
2017-01-05,1435.0037841796875
2017-01-06,1434.9564208984375
2017-01-09,1413.5560302734375
2017-01-10,1412.607421875
2017-01-11,1444.1617431640625
2017-01-12,1414.979736328125
2017-01-13,1419.9620361328125
2017-01-16,1432.2042236328125
2017-01-17,1417.8267822265625
2017-01-18,1420.578857421875
2017-01-19,1403.7337646484375
2017-01-20,1390.6375732421875
2017-01-23,1407.625
2017-01-24,1427.9810791015625
2017-01-25,1441.789306640625
2017-01-27,1416.21337890625
2017-01-30,1423.236083984375
2017-01-31,1395.7147216796875
2017-02-01,1398.9412841796875
2017-02-02,1405.9163818359375
2017-02-03,1415.9285888671875
2017-02-06,1419.8670654296875
2017-02-07,1391.3966064453125
2017-02-08,1410.9464111328125
2017-02-09,1415.3116455078125
2017-02-10,1391.3017578125
2017-02-13,1373.7923583984375
2017-02-14,1358.4658203125
2017-02-15,1359.842041015625
2017-02-16,1367.4814453125
2017-02-17,1384.3267822265625
2017-02-20,1389.8782958984375
2017-02-21,1395.99951171875
2017-02-22,1378.7274169921875
2017-02-23,1376.070068359375
2017-02-27,1389.451171875
2017-02-28,1398.9412841796875
2017-03-01,1394.860595703125
2017-03-02,1386.41455078125
2017-03-03,1400.83935546875
2017-03-06,1401.9307861328125
2017-03-07,1382.998046875
2017-03-08,1375.7379150390625
2017-03-09,1379.3441162109375
2017-03-10,1373.318115234375
2017-03-14,1373.17578125
2017-03-15,1375.9278564453125
2017-03-16,1381.19482421875
2017-03-17,1382.2861328125
2017-03-20,1390.0205078125
2017-03-21,1380.245849609375
2017-03-22,1393.294677734375
2017-03-23,1414.2679443359375
2017-03-24,1411.9429931640625
2017-03-27,1383.4249267578125
2017-03-28,1381.4793701171875
2017-03-29,1380.1982421875
2017-03-30,1373.17578125
2017-03-31,1371.5147705078125
2017-04-03,1361.455322265625
2017-04-05,1380.767578125
2017-04-06,1374.5517578125
2017-04-07,1338.1571044921875
2017-04-10,1343.18701171875
2017-04-11,1356.56787109375
2017-04-12,1366.05810546875
2017-04-13,1361.5028076171875
2017-04-17,1344.7052001953125
2017-04-18,1342.8070068359375
2017-04-19,1338.346923828125
2017-04-20,1354.669921875
2017-04-21,1336.0692138671875
2017-04-24,1292.082275390625
2017-04-25,1307.124267578125
2017-04-26,1301.145751953125
2017-04-27,1268.0723876953125
2017-04-28,1270.1126708984375
2017-05-02,1237.32421875
2017-05-03,1200.4075927734375
2017-05-04,1197.4183349609375
2017-05-05,1188.4974365234375
2017-05-08,1214.548095703125
2017-05-09,1186.4097900390625
2017-05-10,1194.7135009765625
2017-05-11,1195.472900390625
2017-05-12,1190.015869140625
2017-05-15,1219.00830078125
2017-05-16,1226.980224609375
2017-05-17,1233.0062255859375
2017-05-18,1239.2698974609375
2017-05-19,1250.990234375
2017-05-22,1201.404052734375
2017-05-23,1186.8369140625
2017-05-24,1165.863525390625
2017-05-25,1082.0655517578125
2017-05-26,1055.825439453125
2017-05-29,1053.59521484375
2017-05-30,1072.290771484375
2017-05-31,1101.8050537109375
2017-06-01,1087.8546142578125
2017-06-02,1107.593994140625
2017-06-05,1097.2496337890625
2017-06-06,1092.3148193359375
2017-06-07,1095.5889892578125
2017-06-08,1108.163330078125
2017-06-09,1100.950927734375
2017-06-12,1101.0458984375
2017-06-13,1119.5516357421875
2017-06-14,1120.78515625
2017-06-15,1122.06640625
2017-06-16,1073.38232421875
2017-06-19,1073.998779296875
2017-06-20,1056.1099853515625
2017-06-21,1039.1702880859375
2017-06-22,1012.5503540039062
2017-06-23,1005.9547729492188
2017-06-27,1008.1848754882812
2017-06-28,1010.4148559570312
2017-06-29,1001.779052734375
2017-06-30,1005.8124389648438
2017-07-03,1000.7352294921875
2017-07-04,990.6755981445312
2017-07-05,1028.73095703125
2017-07-06,1026.1688232421875
2017-07-07,1060.3331298828125
2017-07-10,1090.2745361328125
2017-07-11,1081.828369140625
2017-07-12,1082.4453125
2017-07-13,1083.8212890625
2017-07-14,1081.069091796875
2017-07-17,1088.2816162109375
2017-07-18,1097.3922119140625
2017-07-19,1112.5289306640625
2017-07-20,1106.59765625
2017-07-21,1084.6279296875
2017-07-24,1090.4552001953125
2017-07-25,1070.3463134765625
2017-07-26,1073.3558349609375
2017-07-27,1060.411376953125
2017-07-28,1016.3251953125
2017-07-31,985.8516235351562
2017-08-01,972.3822021484375
2017-08-02,988.6696166992188
2017-08-03,948.977783203125
2017-08-04,948.4046020507812
2017-08-07,941.0010986328125
2017-08-08,930.9229736328125
2017-08-09,910.3365478515625
2017-08-10,894.8132934570312
2017-08-11,898.825439453125
2017-08-14,923.6149291992188
2017-08-16,918.0266723632812
2017-08-17,911.2919921875
2017-08-18,896.389404296875
2017-08-21,882.1080932617188
2017-08-22,902.1689453125
2017-08-23,913.1068115234375
2017-08-24,948.1179809570312
2017-08-28,946.8761596679688
2017-08-29,945.0611572265625
2017-08-30,943.8192749023438
2017-08-31,935.651611328125
2017-09-01,951.0316772460938
2017-09-04,952.942138671875
2017-09-05,948.2613525390625
2017-09-06,927.9137573242188
2017-09-07,934.7440795898438
2017-09-08,926.5763549804688
2017-09-11,933.5977172851562
2017-09-12,937.9442138671875
2017-09-13,948.0225830078125
2017-09-14,959.294921875
2017-09-15,964.4055786132812
2017-09-18,964.9309692382812
2017-09-19,960.2501220703125
2017-09-20,957.4319458007812
2017-09-21,984.3232421875
2017-09-22,969.038818359375
2017-09-25,947.3538208007812
2017-09-26,961.0142822265625
2017-09-27,955.6168823242188
2017-09-28,959.9156494140625
2017-09-29,968.6566162109375
2017-10-03,975.6779174804688
2017-10-04,981.5528564453125
2017-10-05,983.1768188476562
2017-10-06,992.4432373046875
2017-10-09,993.4461059570312
2017-10-10,1014.5101318359375
2017-10-11,999.2735595703125
2017-10-12,1013.7936401367188
2017-10-13,1014.6055297851562
2017-10-16,1022.43896484375
2017-10-17,1018.5222778320312
2017-10-18,1002.2825317382812
2017-10-19,1004.193115234375
2017-10-23,992.0132446289062
2017-10-24,980.4542846679688
2017-10-25,958.2918090820312
2017-10-26,948.5956420898438
2017-10-27,956.3333740234375
2017-10-30,980.0721435546875
2017-10-31,982.0783081054688
2017-11-01,982.1738891601562
2017-11-02,1013.8414916992188
2017-11-03,1000.849609375
2017-11-06,988.2877807617188
2017-11-07,821.4475708007812
2017-11-08,803.6315307617188
2017-11-09,793.3145141601562
2017-11-10,796.0370483398438
2017-11-13,790.162109375
2017-11-14,797.6610717773438
2017-11-15,786.8185424804688
2017-11-16,791.9293823242188
2017-11-17,792.4547119140625
2017-11-20,789.206787109375
2017-11-21,800.00146484375
2017-11-22,790.40087890625
2017-11-23,790.3531494140625
2017-11-24,792.263671875
2017-11-27,794.269775390625
2017-11-28,795.0817260742188
2017-11-29,797.32666015625
2017-11-30,781.1345825195312
2017-12-01,777.7911376953125
2017-12-04,778.030029296875
2017-12-05,772.77587890625
2017-12-06,773.1580200195312
2017-12-07,782.281005859375
2017-12-08,786.0542602539062
2017-12-11,801.6254272460938
2017-12-12,808.9334106445312
2017-12-13,807.45263671875
2017-12-14,814.6651611328125
2017-12-15,821.8297119140625
2017-12-18,828.3734741210938
2017-12-19,828.2777709960938
2017-12-20,835.2036743164062
2017-12-21,839.5501098632812
2017-12-22,832.6722412109375
2017-12-26,833.1975708007812
2017-12-27,835.9678344726562
2017-12-28,841.1741333007812
2017-12-29,845.5205688476562
2018-01-01,843.75341796875
2018-01-02,836.015625
2018-01-03,839.6456909179688
2018-01-04,838.8814697265625
2018-01-05,859.8976440429688
2018-01-08,882.0125122070312
2018-01-09,881.9647827148438
2018-01-10,884.4006958007812
2018-01-11,887.648681640625
2018-01-12,878.0003051757812
2018-01-15,875.5643310546875
2018-01-16,866.2025756835938
2018-01-17,878.2390747070312
2018-01-18,879.8630981445312
2018-01-19,882.7767333984375
2018-01-22,888.460693359375
2018-01-23,895.4341430664062
2018-01-24,916.1638793945312
2018-01-25,907.1842651367188
2018-01-29,871.4088134765625
2018-01-30,862.3814086914062
2018-01-31,844.2310791015625
2018-02-01,821.92529296875
2018-02-02,809.1244506835938
2018-02-05,811.1304321289062
2018-02-06,765.0859985351562
2018-02-07,770.0054931640625
2018-02-08,776.119384765625
2018-02-09,785.3856201171875
2018-02-12,802.8673095703125
2018-02-14,790.5918579101562
2018-02-15,785.5289306640625
2018-02-16,788.20361328125
2018-02-19,777.9822387695312
2018-02-20,779.3195190429688
2018-02-21,777.5523071289062
2018-02-22,764.2738647460938
2018-02-23,771.3906860351562
2018-02-26,784.5736083984375
2018-02-27,789.3500366210938
2018-02-28,783.283935546875
2018-03-01,767.9517211914062
2018-03-05,754.8165893554688
2018-03-06,738.8156127929688
2018-03-07,727.6865844726562
2018-03-08,736.666259765625
2018-03-09,730.3135986328125
2018-03-12,735.37646484375
2018-03-13,745.6936645507812
2018-03-14,746.60107421875
2018-03-15,741.9202880859375
2018-03-16,727.7821044921875
2018-03-19,732.3196411132812
2018-03-20,737.2393798828125
2018-03-21,733.5137939453125
2018-03-22,724.5818481445312
2018-03-23,701.6551513671875
2018-03-26,707.0524291992188
2018-03-27,715.2678833007812
2018-03-28,702.9447021484375
2018-04-02,742.3502197265625
2018-04-03,753.2404174804688
2018-04-04,740.5350952148438
2018-04-05,751.5208129882812
2018-04-06,772.8713989257812
2018-04-09,758.3511352539062
2018-04-10,754.3867797851562
2018-04-11,754.3389892578125
2018-04-12,738.767822265625
2018-04-13,744.9771118164062
2018-04-16,758.8765869140625
2018-04-17,769.0503540039062
2018-04-18,755.1987915039062
2018-04-19,755.0076293945312
2018-04-20,764.130615234375
2018-04-23,775.5462646484375
2018-04-24,783.0929565429688
2018-04-25,778.2688598632812
2018-04-26,757.2526245117188
2018-04-27,765.6112670898438
2018-04-30,775.2596435546875
2018-05-02,764.7515258789062
2018-05-03,762.267822265625
2018-05-04,760.0228881835938
2018-05-07,739.293212890625
2018-05-08,740.2007446289062
2018-05-09,728.0687255859375
2018-05-10,721.7637329101562
2018-05-11,718.8024291992188
2018-05-14,720.4741821289062
2018-05-15,717.2261962890625
2018-05-16,732.22412109375
2018-05-17,728.8328857421875
2018-05-18,710.4437255859375
2018-05-21,703.326904296875
2018-05-22,707.004638671875
2018-05-23,702.0371704101562
2018-05-24,709.154052734375
2018-05-25,712.2587280273438
2018-05-28,747.5086669921875
2018-05-29,746.1234741210938
2018-05-30,744.356201171875
2018-05-31,735.9019775390625
2018-06-01,730.2659301757812
2018-06-04,739.3410034179688
2018-06-05,726.2536010742188
2018-06-06,735.6154174804688
2018-06-07,733.0361328125
2018-06-08,773.8265991210938
2018-06-11,773.3013305664062
2018-06-12,816.7666625976562
2018-06-13,832.9109497070312
2018-06-14,859.372314453125
2018-06-15,872.3641357421875
2018-06-18,861.8561401367188
2018-06-19,857.7005615234375
2018-06-20,859.611083984375
2018-06-21,859.4201049804688
2018-06-22,862.5247192382812
2018-06-25,872.60302734375
2018-06-26,861.999267578125
2018-06-27,853.6406860351562
2018-06-28,857.6050415039062
2018-06-29,863.384521484375
2018-07-02,849.67626953125
2018-07-03,862.7157592773438
2018-07-04,892.425048828125
2018-07-05,881.3915405273438
2018-07-06,874.847900390625
2018-07-09,870.7401123046875
2018-07-10,862.4769287109375
2018-07-11,860.184326171875
2018-07-12,844.947509765625
2018-07-13,826.8926391601562
2018-07-16,781.5645751953125
2018-07-17,790.40087890625
2018-07-18,774.7343139648438
2018-07-19,759.0198364257812
2018-07-20,764.8471069335938
2018-07-23,764.3217163085938
2018-07-24,784.2393188476562
2018-07-25,761.3125610351562
2018-07-26,776.50146484375
2018-07-27,778.794189453125
2018-07-30,788.2617797851562
2018-07-31,792.3948364257812
2018-08-01,811.4262084960938
2018-08-02,831.2744140625
2018-08-03,851.6033325195312
2018-08-06,839.252197265625
2018-08-07,832.9564819335938
2018-08-08,793.5001220703125
2018-08-09,790.9050903320312
2018-08-10,778.0252075195312
2018-08-13,780.4282836914062
2018-08-14,804.265380859375
2018-08-16,816.7606811523438
2018-08-17,847.037841796875
2018-08-20,835.5036010742188
2018-08-21,854.1023559570312
2018-08-23,868.2317504882812
2018-08-24,871.9803466796875
2018-08-27,875.4404907226562
2018-08-28,866.741943359375
2018-08-29,852.66064453125
2018-08-30,858.9564208984375
2018-08-31,895.2889404296875
2018-09-03,899.75830078125
2018-09-04,881.2076416015625
2018-09-05,867.7991943359375
2018-09-06,882.3130493164062
2018-09-07,922.15380859375
2018-09-10,907.7361450195312
2018-09-11,903.7952880859375
2018-09-12,922.105712890625
2018-09-14,931.1407470703125
2018-09-17,913.3109741210938
2018-09-18,893.2703857421875
2018-09-19,874.046875
2018-09-21,855.6884155273438
2018-09-24,827.3336181640625
2018-09-25,848.2872314453125
2018-09-26,857.130126953125
2018-09-27,861.5515747070312
2018-09-28,865.9730224609375
2018-10-01,861.1190795898438
2018-10-03,863.1854858398438
2018-10-04,821.5665893554688
2018-10-05,806.187744140625
2018-10-08,817.0009765625
2018-10-09,835.1672973632812
2018-10-10,824.7864379882812
2018-10-11,804.0731201171875
2018-10-12,813.3965454101562
2018-10-15,852.372314453125
2018-10-16,861.647705078125
2018-10-17,861.83984375
2018-10-19,846.0765991210938
2018-10-22,848.191162109375
2018-10-23,817.9622192382812
2018-10-24,827.5259399414062
2018-10-25,818.2504272460938
2018-10-26,821.9511108398438
2018-10-29,853.8621215820312
2018-10-30,842.6163330078125
2018-10-31,851.07470703125
2018-11-01,818.9713745117188
2018-11-02,816.9049072265625
2018-11-05,820.5574340820312
2018-11-06,817.9141235351562
2018-11-07,818.9713745117188
2018-11-09,821.7108154296875
2018-11-12,826.5167846679688
2018-11-13,820.5574340820312
2018-11-14,807.6294555664062
2018-11-15,820.6052856445312
2018-11-16,831.1302490234375
2018-11-19,822.2874755859375
2018-11-20,815.6553955078125
2018-11-21,816.5685424804688
2018-11-22,817.673828125
2018-11-26,812.0989990234375
2018-11-27,817.9622192382812
2018-11-28,832.9564819335938
2018-11-29,834.54248046875
2018-11-30,852.3242797851562
2018-12-03,866.3094482421875
2018-12-04,853.1892700195312
2018-12-05,825.9879760742188
2018-12-06,814.117431640625
2018-12-07,808.6387329101562
2018-12-10,781.1971435546875
2018-12-11,802.5834350585938
2018-12-12,789.7515869140625
2018-12-13,814.4058227539062
2018-12-14,811.0897216796875
2018-12-17,814.5499877929688
2018-12-18,812.195068359375
2018-12-19,809.3115234375
2018-12-20,821.8549194335938
2018-12-21,825.1229858398438
2018-12-24,805.7070922851562
2018-12-26,800.853271484375
2018-12-27,806.1396484375
2018-12-28,807.6776733398438
2018-12-31,811.522216796875
2019-01-01,808.7828979492188
2019-01-02,800.46875
2019-01-03,789.1748657226562
2019-01-04,796.7201538085938
2019-01-07,788.5982666015625
2019-01-08,809.023193359375
2019-01-09,805.6110229492188
2019-01-10,805.466796875
2019-01-11,806.7644653320312
2019-01-14,802.3429565429688
2019-01-15,816.7127075195312
2019-01-16,829.6885986328125
2019-01-17,835.0230712890625
2019-01-18,828.8234252929688
2019-01-21,833.0045776367188
2019-01-22,831.8511352539062
2019-01-23,831.0341186523438
2019-01-24,834.6866455078125
2019-01-25,831.4666748046875
2019-01-28,831.658935546875
2019-01-29,827.2374877929688
2019-01-30,833.2449340820312
2019-01-31,841.7032470703125
2019-02-01,848.8159790039062
2019-02-04,822.6719360351562
2019-02-05,805.1785278320312
2019-02-06,809.4076538085938
2019-02-07,790.85693359375
2019-02-08,798.498291015625
2019-02-11,788.646240234375
2019-02-12,779.4669799804688
2019-02-14,778.7462158203125
2019-02-15,744.67236328125
2019-02-18,740.9718017578125
2019-02-19,733.474609375
2019-02-20,733.0421142578125
2019-02-21,739.91455078125
2019-02-22,747.5077514648438
2019-02-25,747.2675170898438
2019-02-26,745.969970703125
2019-02-27,738.1844482421875
2019-02-28,734.0994262695312
2019-03-01,756.062255859375
2019-03-05,754.139892578125
2019-03-06,758.417236328125
2019-03-07,761.252685546875
2019-03-08,748.901611328125
2019-03-11,764.424560546875
2019-03-12,769.518798828125
2019-03-13,733.6668701171875
2019-03-14,734.5319213867188
2019-03-15,754.6685180664062
2019-03-18,722.3729858398438
2019-03-19,725.7371215820312
2019-03-20,724.1512451171875
2019-03-22,714.3472290039062
2019-03-25,700.7465209960938
2019-03-26,706.2733154296875
2019-03-27,695.6043090820312
2019-03-28,696.7095336914062
2019-04-01,736.454345703125
2019-04-02,747.555908203125
2019-04-03,743.5670166015625
2019-04-04,758.417236328125
2019-04-05,757.744384765625
2019-04-08,761.8775024414062
2019-04-09,779.2747802734375
2019-04-10,773.5076904296875
2019-04-11,777.9291381835938
2019-04-12,800.420654296875
2019-04-15,799.3153686523438
2019-04-16,800.6128540039062
2019-04-18,803.3521728515625
2019-04-22,799.3634033203125
2019-04-23,833.917724609375
2019-04-24,830.6978149414062
2019-04-25,835.4556274414062
2019-04-26,834.6385498046875
2019-04-30,838.1950073242188
2019-05-02,843.1449584960938
2019-05-03,836.9935302734375
2019-05-06,833.7734985351562
2019-05-07,821.5184936523438
2019-05-08,817.9141235351562
2019-05-09,831.4186401367188
2019-05-10,803.4484252929688
2019-05-13,769.182373046875
2019-05-14,778.9383544921875
2019-05-15,751.78515625
2019-05-16,752.2175903320312
2019-05-17,723.9110107421875
2019-05-20,730.0624389648438
2019-05-21,718.3841552734375
2019-05-22,727.8037719726562
2019-05-23,720.8351440429688
2019-05-24,733.6668701171875
2019-05-27,714.4432983398438
2019-05-28,714.827880859375
2019-05-29,704.1107177734375
