Date,VOLV-B.ST
2016-06-07,74.91004943847656
2016-06-08,74.39804077148438
2016-06-09,73.8072738647461
2016-06-10,71.99557495117188
2016-06-13,70.38078308105469
2016-06-14,69.00232696533203
2016-06-15,69.63247680664062
2016-06-16,68.25399780273438
2016-06-17,69.86878204345703
2016-06-20,70.97154998779297
2016-06-21,71.44417572021484
2016-06-22,72.4288101196289
2016-06-23,73.17711639404297
2016-06-27,62.54320526123047
2016-06-28,64.0398178100586
2016-06-29,64.78814697265625
2016-06-30,65.37891387939453
2016-07-01,66.40292358398438
2016-07-04,65.41829681396484
2016-07-05,63.527828216552734
2016-07-06,62.50380325317383
2016-07-07,64.00044250488281
2016-07-08,66.28475952148438
2016-07-11,67.74199676513672
2016-07-12,68.01769256591797
2016-07-13,67.8207778930664
2016-07-14,69.67186737060547
2016-07-15,70.14448547363281
2016-07-18,69.94756317138672
2016-07-19,71.2866439819336
2016-07-20,71.05033111572266
2016-07-21,71.36540985107422
2016-07-22,69.9869384765625
2016-07-25,70.93218231201172
2016-07-26,70.3414077758789
2016-07-27,71.68048858642578
2016-07-28,71.40480041503906
2016-07-29,71.83802795410156
2016-08-01,70.73526000976562
2016-08-02,69.63247680664062
2016-08-03,68.6872329711914
2016-08-04,68.96293640136719
2016-08-05,69.12046813964844
2016-08-08,69.51431274414062
2016-08-09,71.36540985107422
2016-08-10,71.08971405029297
2016-08-11,70.85340118408203
2016-08-12,70.73526000976562
2016-08-15,71.12911224365234
2016-08-16,70.06570434570312
2016-08-17,68.8053970336914
2016-08-18,69.5537109375
2016-08-19,69.71123504638672
2016-08-22,70.57769775390625
2016-08-23,71.44417572021484
2016-08-24,71.56233215332031
2016-08-25,70.45956420898438
2016-08-26,71.40480041503906
2016-08-29,71.71987915039062
2016-08-30,72.31065368652344
2016-08-31,72.50757598876953
2016-09-01,73.09835052490234
2016-09-02,73.7284927368164
2016-09-05,75.3432846069336
2016-09-06,75.02820587158203
2016-09-07,75.73712921142578
2016-09-08,76.80052947998047
2016-09-09,76.13098907470703
2016-09-12,76.13098907470703
2016-09-13,76.80052947998047
2016-09-14,76.20974731445312
2016-09-15,77.3519058227539
2016-09-16,76.83991241455078
2016-09-19,78.769775390625
2016-09-20,77.78514099121094
2016-09-21,77.62760925292969
2016-09-22,77.98207092285156
2016-09-23,76.83991241455078
2016-09-26,75.61898803710938
2016-09-27,76.28852081298828
2016-09-28,76.72175598144531
2016-09-29,76.60359954833984
2016-09-30,77.1156005859375
2016-10-03,76.40667724609375
2016-10-04,77.07622528076172
2016-10-05,77.03683471679688
2016-10-06,77.62760925292969
2016-10-07,77.98207092285156
2016-10-10,78.29715728759766
2016-10-11,78.21837615966797
2016-10-12,76.36729431152344
2016-10-13,75.2645263671875
2016-10-14,75.81591033935547
2016-10-17,75.54020690917969
2016-10-18,76.20974731445312
2016-10-19,76.48544311523438
2016-10-20,76.17035675048828
2016-10-21,74.75251770019531
2016-10-24,75.85528564453125
2016-10-25,75.3826675415039
2016-10-26,75.81591033935547
2016-10-27,76.05220794677734
2016-10-28,77.15499114990234
2016-10-31,76.40667724609375
2016-11-01,75.22513580322266
2016-11-02,73.76788330078125
2016-11-03,73.33465576171875
2016-11-04,72.03495025634766
2016-11-07,73.7284927368164
2016-11-08,74.24050903320312
2016-11-09,76.20974731445312
2016-11-10,77.43069458007812
2016-11-11,76.56421661376953
2016-11-14,76.44605255126953
2016-11-15,77.3519058227539
2016-11-16,75.85528564453125
2016-11-17,76.01282501220703
2016-11-18,76.682373046875
2016-11-21,76.64298248291016
2016-11-22,77.90330505371094
2016-11-23,78.25775909423828
2016-11-24,78.0214614868164
2016-11-25,78.13961791992188
2016-11-28,76.83991241455078
2016-11-29,76.99745178222656
2016-11-30,77.6669921875
2016-12-01,78.769775390625
2016-12-02,78.4546890258789
2016-12-05,81.21163177490234
2016-12-06,82.4719467163086
2016-12-07,83.73226165771484
2016-12-08,85.46519470214844
2016-12-09,85.07135009765625
2016-12-12,84.0473403930664
2016-12-13,84.67749786376953
2016-12-14,85.07135009765625
2016-12-15,85.38642883300781
2016-12-16,85.46519470214844
2016-12-19,85.22889709472656
2016-12-20,84.51996612548828
2016-12-21,84.28365325927734
2016-12-22,84.0473403930664
2016-12-23,84.51996612548828
2016-12-27,85.07135009765625
2016-12-28,84.3624267578125
2016-12-29,83.5747299194336
2016-12-30,83.81103515625
2017-01-02,83.96857452392578
2017-01-03,84.44119262695312
2017-01-04,84.83504486083984
2017-01-05,84.67749786376953
2017-01-09,85.78028106689453
2017-01-10,86.0953598022461
2017-01-11,85.62274169921875
2017-01-12,84.9925765991211
2017-01-13,85.38642883300781
2017-01-16,85.22889709472656
2017-01-17,85.7015151977539
2017-01-18,86.0953598022461
2017-01-19,87.35566711425781
2017-01-20,88.45845031738281
2017-01-23,87.35566711425781
2017-01-24,89.00983428955078
2017-01-25,90.11261749267578
2017-01-26,90.19139099121094
2017-01-27,88.93107604980469
2017-01-30,88.22213745117188
2017-01-31,88.06460571289062
2017-02-01,92.23941040039062
2017-02-02,93.34217834472656
2017-02-03,92.7120132446289
2017-02-06,92.79078674316406
2017-02-07,92.79078674316406
2017-02-08,91.84555053710938
2017-02-09,91.84555053710938
2017-02-10,92.08186340332031
2017-02-13,92.55448150634766
2017-02-14,92.94833374023438
2017-02-15,93.5784912109375
2017-02-16,93.89356231689453
2017-02-17,93.5784912109375
2017-02-20,93.65725708007812
2017-02-21,94.7600326538086
2017-02-22,94.20864868164062
2017-02-23,93.8147964477539
2017-02-24,92.7120132446289
2017-02-27,92.7120132446289
2017-02-28,92.86956024169922
2017-03-01,94.68126678466797
2017-03-02,94.60248565673828
2017-03-03,94.83879852294922
2017-03-06,94.52371978759766
2017-03-07,96.57174682617188
2017-03-08,96.72928619384766
2017-03-09,97.51697540283203
2017-03-10,96.80804443359375
2017-03-13,99.17115020751953
2017-03-14,98.14713287353516
2017-03-15,99.64376068115234
2017-03-16,100.51021575927734
2017-03-17,100.74652862548828
2017-03-20,100.66777038574219
2017-03-21,100.35269165039062
2017-03-22,100.51021575927734
2017-03-23,102.32192993164062
2017-03-24,102.32192993164062
2017-03-27,101.53422546386719
2017-03-28,102.63700866699219
2017-03-29,102.79454040527344
2017-03-30,103.73978424072266
2017-03-31,104.21240997314453
2017-04-03,101.21915435791016
2017-04-04,100.9040756225586
2017-04-05,100.4595718383789
2017-04-06,102.88416290283203
2017-04-07,102.88416290283203
2017-04-10,103.04580688476562
2017-04-11,103.44990539550781
2017-04-12,103.85401153564453
2017-04-13,102.48007202148438
2017-04-18,101.752685546875
2017-04-19,103.85401153564453
2017-04-20,104.09647369384766
2017-04-21,104.58137512207031
2017-04-24,108.13748931884766
2017-04-25,116.38114929199219
2017-04-26,119.45233154296875
2017-04-27,117.51263427734375
2017-04-28,117.10853576660156
2017-05-02,118.15917205810547
2017-05-03,117.67428588867188
2017-05-04,117.99755859375
2017-05-05,117.1893310546875
2017-05-08,116.54279327392578
2017-05-09,117.75508880615234
2017-05-10,117.99755859375
2017-05-11,117.51263427734375
2017-05-12,116.94689178466797
2017-05-15,116.78523254394531
2017-05-16,117.10853576660156
2017-05-17,115.65377807617188
2017-05-18,113.0675048828125
2017-05-19,115.41129302978516
2017-05-22,114.52227783203125
2017-05-23,115.81539916992188
2017-05-24,116.13868713378906
2017-05-26,115.16883850097656
2017-05-29,114.19900512695312
2017-05-30,115.97705078125
2017-05-31,114.84557342529297
2017-06-01,117.02771759033203
2017-06-02,118.72493743896484
2017-06-05,117.02771759033203
2017-06-06,117.02771759033203
2017-06-07,119.12903594970703
2017-06-08,118.40165710449219
2017-06-09,119.29068756103516
2017-06-12,117.27017974853516
2017-06-13,119.69479370117188
2017-06-14,117.35098266601562
2017-06-15,116.30032348632812
2017-06-16,117.75508880615234
2017-06-19,119.12903594970703
2017-06-20,118.80574035644531
2017-06-21,118.80574035644531
2017-06-22,121.55361938476562
2017-06-23,121.55361938476562
2017-06-26,120.01805877685547
2017-06-27,119.37149047851562
2017-06-28,120.09889221191406
2017-06-29,115.89622497558594
2017-06-30,116.05787658691406
2017-07-03,118.23999786376953
2017-07-04,117.43180084228516
2017-07-05,118.64411926269531
2017-07-06,120.09889221191406
2017-07-07,119.45233154296875
2017-07-10,120.42217254638672
2017-07-11,120.09889221191406
2017-07-12,121.55361938476562
2017-07-13,120.09889221191406
2017-07-14,121.2303695678711
2017-07-17,118.88658142089844
2017-07-18,117.59344482421875
2017-07-19,113.55244445800781
2017-07-20,115.0072021484375
2017-07-21,112.66340637207031
2017-07-24,113.0675048828125
2017-07-25,114.44145965576172
2017-07-26,115.57294464111328
2017-07-27,113.8757095336914
2017-07-28,112.34014129638672
2017-07-31,110.88536834716797
2017-08-01,112.25931549072266
2017-08-02,111.77439880371094
2017-08-03,112.01686096191406
2017-08-04,113.39080047607422
2017-08-07,113.95654296875
2017-08-08,115.97705078125
2017-08-09,114.2798080444336
2017-08-10,113.39080047607422
2017-08-11,111.53193664550781
2017-08-14,112.50176239013672
2017-08-15,111.93605041503906
2017-08-16,112.42095947265625
2017-08-17,111.37030029296875
2017-08-18,110.23881530761719
2017-08-21,110.48126983642578
2017-08-22,113.55244445800781
2017-08-23,113.79490661621094
2017-08-24,111.69356536865234
2017-08-25,110.31961059570312
2017-08-28,109.9963607788086
2017-08-29,108.13748931884766
2017-08-30,108.94568634033203
2017-08-31,109.67306518554688
2017-09-01,117.67428588867188
2017-09-04,117.67428588867188
2017-09-05,117.99755859375
2017-09-06,117.27017974853516
2017-09-07,119.29068756103516
2017-09-08,118.56328582763672
2017-09-11,119.20984649658203
2017-09-12,119.69479370117188
2017-09-13,119.9372329711914
2017-09-14,121.1495361328125
2017-09-15,119.9372329711914
2017-09-18,121.1495361328125
2017-09-19,121.2303695678711
2017-09-20,120.9070816040039
2017-09-21,123.25086975097656
2017-09-22,122.84677124023438
2017-09-25,123.73579406738281
2017-09-26,123.49334716796875
2017-09-27,124.3823471069336
2017-09-28,126.4028549194336
2017-09-29,126.8877944946289
2017-10-02,126.32203674316406
2017-10-03,127.3727035522461
2017-10-04,128.74664306640625
2017-10-05,128.82745361328125
2017-10-06,127.45349884033203
2017-10-09,126.80694580078125
2017-10-10,125.75630187988281
2017-10-11,124.05908203125
2017-10-12,125.43302917480469
2017-10-13,125.67546844482422
2017-10-16,125.02891540527344
2017-10-17,123.73579406738281
2017-10-18,125.91795349121094
2017-10-19,125.35218811035156
2017-10-20,134.08078002929688
2017-10-23,132.86846923828125
2017-10-24,133.19174194335938
2017-10-25,133.19174194335938
2017-10-26,136.7478485107422
2017-10-27,135.53553771972656
2017-10-30,134.16160583496094
2017-10-31,134.08078002929688
2017-11-01,134.8889923095703
2017-11-02,135.8588104248047
2017-11-03,136.9094696044922
2017-11-06,136.34373474121094
2017-11-07,133.9999542236328
2017-11-08,134.40406799316406
2017-11-09,132.14109802246094
2017-11-10,130.68634033203125
2017-11-13,131.6561737060547
2017-11-14,131.33291625976562
2017-11-15,130.2822265625
2017-11-16,130.76715087890625
2017-11-17,128.0192413330078
2017-11-20,130.12059020996094
2017-11-21,132.22190856933594
2017-11-22,129.63565063476562
2017-11-23,129.06991577148438
2017-11-24,130.03976440429688
2017-11-27,128.5041961669922
2017-11-28,130.68634033203125
2017-11-29,127.93844604492188
2017-11-30,128.66583251953125
2017-12-01,126.72615051269531
2017-12-04,128.98910522460938
2017-12-05,129.55487060546875
2017-12-06,127.69598388671875
2017-12-07,126.16040802001953
2017-12-08,126.8877944946289
2017-12-11,128.34255981445312
2017-12-12,129.06991577148438
2017-12-13,127.85762786865234
2017-12-14,127.29187774658203
2017-12-15,127.0494155883789
2017-12-18,129.63565063476562
2017-12-19,131.1712646484375
2017-12-20,130.12059020996094
2017-12-21,129.63565063476562
2017-12-22,129.31239318847656
2017-12-27,125.59465789794922
2017-12-28,125.99874114990234
2017-12-29,123.41251373291016
2018-01-02,125.1097183227539
2018-01-03,127.17063903808594
2018-01-04,128.0192413330078
2018-01-05,129.1507568359375
2018-01-08,128.34255981445312
2018-01-09,128.42333984375
2018-01-10,128.5446014404297
2018-01-11,128.34255981445312
2018-01-12,127.89803314208984
2018-01-15,129.19114685058594
2018-01-16,130.6055145263672
2018-01-17,131.09042358398438
2018-01-18,131.85821533203125
2018-01-19,133.59584045410156
2018-01-22,133.11093139648438
2018-01-23,134.36366271972656
2018-01-24,132.98971557617188
2018-01-25,131.13082885742188
2018-01-26,131.4136962890625
2018-01-29,130.16099548339844
2018-01-30,129.31239318847656
2018-01-31,129.99935913085938
2018-02-01,130.36306762695312
2018-02-02,127.61515808105469
2018-02-05,124.58439636230469
2018-02-06,122.88719177246094
2018-02-07,125.91795349121094
2018-02-08,122.56387329101562
2018-02-09,120.3009262084961
2018-02-12,122.15979766845703
2018-02-13,121.39198303222656
2018-02-14,123.49334716796875
2018-02-15,123.21045684814453
2018-02-16,125.27136993408203
2018-02-19,124.98849487304688
2018-02-20,127.85762786865234
2018-02-21,128.1405029296875
2018-02-22,129.19114685058594
2018-02-23,127.49394226074219
2018-02-26,126.3624267578125
2018-02-27,127.2110595703125
2018-02-28,126.84735870361328
2018-03-01,126.0391616821289
2018-03-02,121.02831268310547
2018-03-05,121.83651733398438
2018-03-06,121.83651733398438
2018-03-07,120.66462707519531
2018-03-08,122.56387329101562
2018-03-09,123.65497589111328
2018-03-12,123.04881286621094
2018-03-13,122.44265747070312
2018-03-14,122.64470672607422
2018-03-15,124.70563507080078
2018-03-16,123.04881286621094
2018-03-19,120.78584289550781
2018-03-20,122.80635070800781
2018-03-21,122.56387329101562
2018-03-22,119.69479370117188
2018-03-23,119.73519134521484
2018-03-26,117.91673278808594
2018-03-27,121.2303695678711
2018-03-28,120.42217254638672
2018-03-29,123.04881286621094
2018-04-03,119.69479370117188
2018-04-04,118.23999786376953
2018-04-05,121.43242645263672
2018-04-06,120.1016616821289
2018-04-09,120.64228057861328
2018-04-10,124.67615509033203
2018-04-11,124.13553619384766
2018-04-12,125.88218688964844
2018-04-13,128.91796875
2018-04-16,129.12591552734375
2018-04-17,131.4131622314453
2018-04-18,133.0350341796875
2018-04-19,134.03311157226562
2018-04-20,133.90835571289062
2018-04-23,135.07275390625
2018-04-24,128.91796875
2018-04-25,126.21484375
2018-04-26,126.54754638671875
2018-04-27,126.21484375
2018-04-30,124.09393310546875
2018-05-02,127.12976837158203
2018-05-03,126.09011840820312
2018-05-04,126.54754638671875
2018-05-07,128.79322814941406
2018-05-08,131.0388946533203
2018-05-09,131.32998657226562
2018-05-11,130.5398406982422
2018-05-14,130.1655731201172
2018-05-15,131.87062072753906
2018-05-16,132.32806396484375
2018-05-17,133.07662963867188
2018-05-18,133.9915313720703
2018-05-21,135.03118896484375
2018-05-22,134.65689086914062
2018-05-23,132.9518585205078
2018-05-24,132.03697204589844
2018-05-25,133.1597900390625
2018-05-28,132.1616973876953
2018-05-29,130.95571899414062
2018-05-30,129.16751098632812
2018-05-31,126.21484375
2018-06-01,128.4605255126953
2018-06-04,127.42086029052734
2018-06-05,127.46245574951172
2018-06-06,127.46245574951172
2018-06-07,125.25837707519531
2018-06-08,123.84442138671875
2018-06-11,124.80091094970703
2018-06-12,124.05235290527344
2018-06-13,124.01077270507812
2018-06-14,124.63459777832031
2018-06-15,122.72160339355469
2018-06-18,121.93146514892578
2018-06-19,120.55908203125
2018-06-20,120.47593688964844
2018-06-21,118.10549926757812
2018-06-22,118.10549926757812
2018-06-25,115.65189361572266
2018-06-26,114.7785873413086
2018-06-27,116.19252014160156
2018-06-28,115.85984802246094
2018-06-29,119.10357666015625
2018-07-02,116.06775665283203
2018-07-03,115.9429931640625
2018-07-04,115.85984802246094
2018-07-05,118.27184295654297
2018-07-06,118.18868255615234
2018-07-09,120.06007385253906
2018-07-10,120.72545623779297
2018-07-11,119.31150817871094
2018-07-12,121.43241882324219
2018-07-13,122.72160339355469
2018-07-16,123.6364974975586
2018-07-17,122.3888931274414
2018-07-18,123.55332946777344
2018-07-19,125.38313293457031
2018-07-20,123.22063446044922
2018-07-23,126.17327117919922
2018-07-24,128.41893005371094
2018-07-25,126.7554702758789
2018-07-26,128.3357696533203
2018-07-27,127.62877655029297
2018-07-30,128.3357696533203
2018-07-31,128.21099853515625
2018-08-01,126.6307144165039
2018-08-02,122.887939453125
2018-08-03,124.80091094970703
2018-08-06,124.96727752685547
2018-08-07,126.46439361572266
2018-08-08,125.75740051269531
2018-08-09,126.33960723876953
2018-08-10,124.46821594238281
2018-08-13,123.84442138671875
2018-08-14,123.84442138671875
2018-08-15,121.01654815673828
2018-08-16,121.93146514892578
2018-08-17,123.59492492675781
2018-08-20,124.63459777832031
2018-08-21,127.42086029052734
2018-08-22,129.12591552734375
2018-08-23,129.87445068359375
2018-08-24,129.33383178710938
2018-08-27,132.24490356445312
2018-08-28,132.66075134277344
2018-08-29,132.45281982421875
2018-08-30,133.28456115722656
2018-08-31,130.99729919433594
2018-09-03,130.62303161621094
2018-09-04,129.04270935058594
2018-09-05,128.62686157226562
2018-09-06,128.62686157226562
2018-09-07,126.83865356445312
2018-09-10,128.3773651123047
2018-09-11,128.04464721679688
2018-09-12,127.04658508300781
2018-09-13,127.83673095703125
2018-09-14,128.71005249023438
2018-09-17,128.41893005371094
2018-09-18,126.9634017944336
2018-09-19,128.21099853515625
2018-09-20,131.0388946533203
2018-09-21,133.28456115722656
2018-09-24,132.32806396484375
2018-09-25,131.66268920898438
2018-09-26,131.496337890625
2018-09-27,131.66268920898438
2018-09-28,130.6645965576172
2018-10-01,130.99729919433594
2018-10-02,129.9576416015625
2018-10-03,133.78358459472656
2018-10-04,131.4131622314453
2018-10-05,129.25067138671875
2018-10-08,128.00306701660156
2018-10-09,128.71005249023438
2018-10-10,124.9256591796875
2018-10-11,120.51751708984375
2018-10-12,119.39468383789062
2018-10-15,118.47976684570312
2018-10-16,113.32306671142578
2018-10-17,113.19831085205078
2018-10-18,113.82210540771484
2018-10-19,111.32691192626953
2018-10-22,111.28533172607422
2018-10-23,110.49518585205078
2018-10-24,109.20600128173828
2018-10-25,111.36849975585938
2018-10-26,109.37234497070312
2018-10-29,110.86946868896484
2018-10-30,111.61801147460938
2018-10-31,113.780517578125
2018-11-01,112.65768432617188
2018-11-02,116.98268127441406
2018-11-05,113.98844909667969
2018-11-06,114.23796081542969
2018-11-07,114.32112884521484
2018-11-08,114.15480041503906
2018-11-09,112.44973754882812
2018-11-12,111.61801147460938
2018-11-13,110.03773498535156
2018-11-14,108.4158706665039
2018-11-15,106.96034240722656
2018-11-16,106.71082305908203
2018-11-19,104.04928588867188
2018-11-20,102.219482421875
2018-11-21,104.3819808959961
2018-11-22,103.0096206665039
2018-11-23,102.67693328857422
2018-11-26,104.83943176269531
2018-11-27,104.00769805908203
2018-11-28,104.29879760742188
2018-11-29,105.62956237792969
2018-11-30,105.296875
2018-12-03,109.58027648925781
2018-12-04,104.92259979248047
2018-12-05,101.22139739990234
2018-12-06,97.3122787475586
2018-12-07,97.35386657714844
2018-12-10,95.39929962158203
2018-12-11,97.68656158447266
2018-12-12,99.14208221435547
2018-12-13,98.26876831054688
2018-12-14,97.81131744384766
2018-12-17,96.97958374023438
2018-12-18,97.43704223632812
2018-12-19,98.64305114746094
2018-12-20,96.56371307373047
2018-12-21,95.5656509399414
2018-12-27,94.73392486572266
2018-12-28,96.43895721435547
2019-01-02,95.98152160644531
2019-01-03,94.69232940673828
2019-01-04,98.89257049560547
2019-01-07,97.8529052734375
2019-01-08,101.17981719970703
2019-01-09,101.51251220703125
2019-01-10,100.6807861328125
2019-01-11,100.43126678466797
2019-01-14,100.47284698486328
2019-01-15,100.93030548095703
2019-01-16,101.4709243774414
2019-01-17,101.55409240722656
2019-01-18,104.09087371826172
2019-01-21,103.0096206665039
2019-01-22,101.88678741455078
2019-01-23,100.51443481445312
2019-01-24,100.59760284423828
2019-01-25,104.13245391845703
2019-01-28,103.55023956298828
2019-01-29,105.21369934082031
2019-01-30,105.13053131103516
2019-01-31,108.16634368896484
2019-02-01,108.62379455566406
2019-02-04,108.74855041503906
2019-02-05,109.08123779296875
2019-02-06,109.91297149658203
2019-02-07,107.66730499267578
2019-02-08,106.79398345947266
2019-02-11,107.8336410522461
2019-02-12,110.0793228149414
2019-02-13,109.99613952636719
2019-02-14,110.53677368164062
2019-02-15,112.49134063720703
2019-02-18,111.82593536376953
2019-02-19,111.61801147460938
2019-02-20,114.98651123046875
2019-02-21,114.48748779296875
2019-02-22,115.19446563720703
2019-02-25,115.19446563720703
2019-02-26,115.02810668945312
2019-02-27,113.65574645996094
2019-02-28,113.11511993408203
2019-03-01,113.53097534179688
2019-03-04,114.98651123046875
2019-03-05,114.6954116821289
2019-03-06,113.32306671142578
2019-03-07,112.03387451171875
2019-03-08,111.24374389648438
2019-03-11,112.82401275634766
2019-03-12,111.90911865234375
2019-03-13,113.11511993408203
2019-03-14,113.57257080078125
2019-03-15,114.11319732666016
2019-03-18,114.07162475585938
2019-03-19,117.27377319335938
2019-03-20,116.02618408203125
2019-03-21,115.61032104492188
2019-03-22,112.07546997070312
2019-03-25,110.61994171142578
2019-03-26,112.94877624511719
2019-03-27,115.90142822265625
2019-03-28,117.39852905273438
2019-03-29,119.76895904541016
2019-04-01,123.47846984863281
2019-04-02,124.17713165283203
2019-04-03,127.54562377929688
2019-04-04,123.37578582763672
2019-04-05,125.35322570800781
2019-04-08,124.92334747314453
2019-04-09,123.16082763671875
2019-04-10,124.2785415649414
2019-04-11,124.75141143798828
2019-04-12,126.47093963623047
2019-04-15,125.95507049560547
2019-04-16,126.51390075683594
2019-04-17,127.58860778808594
2019-04-18,128.9642333984375
2019-04-23,127.02976989746094
2019-04-24,130.6837615966797
2019-04-25,131.54351806640625
2019-04-26,131.11363220214844
2019-04-29,131.37158203125
2019-04-30,130.6837615966797
2019-05-02,128.74929809570312
2019-05-03,128.0184783935547
