Date,NN.AS
2016-10-27,15.993066787719727
2016-10-28,15.898431777954102
2016-10-31,15.743579864501953
2016-11-01,15.617403030395508
2016-11-02,15.459675788879395
2016-11-03,15.517034530639648
2016-11-04,15.227396965026855
2016-11-07,15.55144214630127
2016-11-08,15.634610176086426
2016-11-09,16.081966400146484
2016-11-10,16.689916610717773
2016-11-11,16.959476470947266
2016-11-14,16.899255752563477
2016-11-15,16.927932739257812
2016-11-16,16.884916305541992
2016-11-17,17.217565536499023
2016-11-18,17.19175910949707
2016-11-21,17.289260864257812
2016-11-22,17.42977523803711
2016-11-23,17.415435791015625
2016-11-24,17.41830825805664
2016-11-25,17.438379287719727
2016-11-28,17.206096649169922
2016-11-29,17.401098251342773
2016-11-30,17.39536476135254
2016-12-01,17.34947967529297
2016-12-02,17.27779197692871
2016-12-05,17.521541595458984
2016-12-06,17.71080780029297
2016-12-07,17.768163681030273
2016-12-08,18.20118522644043
2016-12-09,18.267139434814453
2016-12-12,18.209787368774414
2016-12-13,18.2298583984375
2016-12-14,18.209787368774414
2016-12-15,18.376113891601562
2016-12-16,18.186840057373047
2016-12-19,17.920150756835938
2016-12-20,18.149566650390625
2016-12-21,18.195449829101562
2016-12-22,18.10081672668457
2016-12-23,18.777589797973633
2016-12-27,18.768983840942383
2016-12-28,18.485084533691406
2016-12-29,18.36464500427246
2016-12-30,18.465007781982422
2017-01-02,18.562509536743164
2017-01-03,18.80912971496582
2017-01-04,18.711633682250977
2017-01-05,18.49082374572754
2017-01-06,18.62559700012207
2017-01-09,18.82347297668457
2017-01-10,18.65140724182129
2017-01-11,18.67435073852539
2017-01-12,18.58831787109375
2017-01-13,18.740306854248047
2017-01-16,18.69442367553711
2017-01-17,18.697290420532227
2017-01-18,18.639936447143555
2017-01-19,18.723100662231445
2017-01-20,18.68868637084961
2017-01-23,18.47361183166504
2017-01-24,18.571115493774414
2017-01-25,19.07009506225586
2017-01-26,19.276561737060547
2017-01-27,19.084434509277344
2017-01-30,18.843542098999023
2017-01-31,18.7718505859375
2017-02-01,18.703027725219727
2017-02-02,18.470748901367188
2017-02-03,18.49655532836914
2017-02-06,18.155302047729492
2017-02-07,18.416261672973633
2017-02-08,17.980371475219727
2017-02-09,18.22126007080078
2017-02-10,17.997577667236328
2017-02-13,18.232728958129883
2017-02-14,18.358903884887695
2017-02-15,18.51375961303711
2017-02-16,17.102863311767578
2017-02-17,17.002492904663086
2017-02-20,16.913591384887695
2017-02-21,17.11146354675293
2017-02-22,17.039772033691406
2017-02-23,16.61248779296875
2017-02-24,16.49491310119629
2017-02-27,16.621089935302734
2017-02-28,16.81896209716797
2017-03-01,17.13153839111328
2017-03-02,17.125797271728516
2017-03-03,17.263452529907227
2017-03-06,17.220436096191406
2017-03-07,17.217565536499023
2017-03-08,17.188892364501953
2017-03-09,17.37242317199707
2017-03-10,17.58176612854004
2017-03-13,17.750957489013672
2017-03-14,17.6706600189209
2017-03-15,17.624780654907227
2017-03-16,17.834121704101562
2017-03-17,17.788236618041992
2017-03-20,17.785369873046875
2017-03-21,17.636249542236328
2017-03-22,17.246246337890625
2017-03-23,17.378158569335938
2017-03-24,17.378158569335938
2017-03-27,17.366689682006836
2017-03-28,17.4899959564209
2017-03-29,17.53301239013672
2017-03-30,17.58176612854004
2017-03-31,17.484262466430664
2017-04-03,17.283525466918945
2017-04-04,17.074182510375977
2017-04-05,16.856239318847656
2017-04-06,16.793149948120117
2017-04-07,16.816091537475586
2017-04-10,16.801755905151367
2017-04-11,16.824697494506836
2017-04-12,16.821826934814453
2017-04-13,16.747268676757812
2017-04-18,16.54652976989746
2017-04-19,16.658369064331055
2017-04-20,16.718589782714844
2017-04-21,16.844768524169922
2017-04-24,17.607574462890625
2017-04-25,17.59036636352539
2017-04-26,17.4899959564209
2017-04-27,17.39536476135254
2017-04-28,17.458454132080078
2017-05-02,17.87139892578125
2017-05-03,17.862796783447266
2017-05-04,18.27000617980957
2017-05-05,18.58831787109375
2017-05-08,18.697290420532227
2017-05-09,18.617000579833984
2017-05-10,18.559640884399414
2017-05-11,18.34170150756836
2017-05-12,18.241329193115234
2017-05-15,18.465007781982422
2017-05-16,18.324493408203125
2017-05-17,18.006181716918945
2017-05-18,18.333099365234375
2017-05-19,18.34170150756836
2017-05-22,18.61412811279297
2017-05-23,18.654277801513672
2017-05-24,18.75464630126953
2017-05-25,18.525232315063477
2017-05-26,18.467876434326172
2017-05-29,18.75464630126953
2017-05-30,18.591188430786133
2017-05-31,18.35317039489746
2017-06-01,18.525232315063477
2017-06-02,18.482215881347656
2017-06-05,18.3344783782959
2017-06-06,18.166053771972656
2017-06-07,18.434940338134766
2017-06-08,18.44971466064453
2017-06-09,18.80428695678711
2017-06-12,18.662458419799805
2017-06-13,18.703824996948242
2017-06-14,18.881114959716797
2017-06-15,18.703824996948242
2017-06-16,18.810199737548828
2017-06-19,18.881114959716797
2017-06-20,18.987485885620117
2017-06-21,18.943161010742188
2017-06-22,18.74224090576172
2017-06-23,17.98876953125
2017-06-26,18.03604507446289
2017-06-27,17.85875129699707
2017-06-28,17.84989356994629
2017-06-29,18.38471031188965
2017-06-30,18.3906192779541
2017-07-03,18.8663387298584
2017-07-04,18.839744567871094
2017-07-05,18.91065788269043
2017-07-06,19.226823806762695
2017-07-07,19.377513885498047
2017-07-10,19.436613082885742
2017-07-11,19.492752075195312
2017-07-12,19.504575729370117
2017-07-13,19.803007125854492
2017-07-14,19.829601287841797
2017-07-17,19.72322654724121
2017-07-18,19.49866485595703
2017-07-19,19.738004684448242
2017-07-20,20.071889877319336
2017-07-21,20.19008445739746
2017-07-24,20.24327278137207
2017-07-25,20.3880558013916
2017-07-26,20.476699829101562
2017-07-27,20.458969116210938
2017-07-28,20.31123161315918
2017-07-31,20.26395606994629
2017-08-01,20.26690673828125
2017-08-02,20.414648056030273
2017-08-03,20.55943489074707
2017-08-04,20.526933670043945
2017-08-07,20.686491012573242
2017-08-08,20.781044006347656
2017-08-09,20.606706619262695
2017-08-10,20.553525924682617
2017-08-11,20.193038940429688
2017-08-14,20.42055892944336
2017-08-15,20.56238555908203
2017-08-16,20.772178649902344
2017-08-17,20.69239616394043
2017-08-18,20.515111923217773
2017-08-21,20.274431228637695
2017-08-22,20.485027313232422
2017-08-23,20.190195083618164
2017-08-24,20.316547393798828
2017-08-25,20.46697425842285
2017-08-28,20.30150604248047
2017-08-29,20.072858810424805
2017-08-30,20.09993553161621
2017-08-31,20.057815551757812
2017-09-01,20.190195083618164
2017-09-04,20.0126895904541
2017-09-05,19.80510139465332
2017-09-06,19.6637020111084
2017-09-07,19.720861434936523
2017-09-08,19.684762954711914
2017-09-11,19.94048500061035
2017-09-12,20.361679077148438
2017-09-13,20.346637725830078
2017-09-14,20.256378173828125
2017-09-15,20.223285675048828
2017-09-18,20.472990036010742
2017-09-19,20.475997924804688
2017-09-20,20.415830612182617
2017-09-21,20.800922393798828
2017-09-22,20.867107391357422
2017-09-25,20.740751266479492
2017-09-26,20.71668243408203
2017-09-27,21.195037841796875
2017-09-28,21.252197265625
2017-09-29,21.306350708007812
2017-10-02,21.345460891723633
2017-10-03,21.528980255126953
2017-10-04,21.38156509399414
2017-10-05,21.3033447265625
2017-10-06,21.402626037597656
2017-10-09,21.441736221313477
2017-10-10,21.38156509399414
2017-10-11,21.480850219726562
2017-10-12,21.559072494506836
2017-10-13,21.580129623413086
2017-10-16,21.58313751220703
2017-10-17,21.700471878051758
2017-10-18,21.85992431640625
2017-10-19,21.932126998901367
2017-10-20,22.049457550048828
2017-10-23,21.862930297851562
2017-10-24,21.793733596801758
2017-10-25,21.50491714477539
2017-10-26,22.022382736206055
2017-10-27,21.781694412231445
2017-10-30,21.745594024658203
2017-10-31,21.63729476928711
2017-11-01,21.559072494506836
2017-11-02,21.649324417114258
2017-11-03,21.378557205200195
2017-11-06,21.3966121673584
2017-11-07,21.327411651611328
2017-11-08,21.2612247467041
2017-11-09,21.252197265625
2017-11-10,21.345460891723633
2017-11-13,21.16796112060547
2017-11-14,21.11079978942871
2017-11-15,21.2010555267334
2017-11-16,21.480850219726562
2017-11-17,21.553058624267578
2017-11-20,21.25821876525879
2017-11-21,21.306350708007812
2017-11-22,21.2612247467041
2017-11-23,21.21308708190918
2017-11-24,21.291309356689453
2017-11-27,21.074695587158203
2017-11-28,21.246183395385742
2017-11-29,21.607206344604492
2017-11-30,22.205904006958008
2017-12-01,21.968225479125977
2017-12-04,22.398447036743164
2017-12-05,22.37438201904297
2017-12-06,22.23297882080078
2017-12-07,22.323232650756836
2017-12-08,22.383403778076172
2017-12-11,22.422513961791992
2017-12-12,22.49471664428711
2017-12-13,22.479679107666016
2017-12-14,22.554889678955078
2017-12-15,22.48268699645996
2017-12-18,22.545862197875977
2017-12-19,22.455604553222656
2017-12-20,22.13068962097168
2017-12-21,22.034412384033203
2017-12-22,21.938142776489258
2017-12-27,21.865938186645508
2017-12-28,21.853906631469727
2017-12-29,21.733562469482422
2018-01-02,21.70949935913086
2018-01-03,21.926111221313477
2018-01-04,21.757631301879883
2018-01-05,22.112634658813477
2018-01-08,22.208911895751953
2018-01-09,22.455604553222656
2018-01-10,22.774511337280273
2018-01-11,22.618072509765625
2018-01-12,22.600017547607422
2018-01-15,22.563915252685547
2018-01-16,22.924936294555664
2018-01-17,23.063331604003906
2018-01-18,22.91290283203125
2018-01-19,22.97307586669922
2018-01-22,23.41231918334961
2018-01-23,23.1716365814209
2018-01-24,23.153587341308594
2018-01-25,23.10545539855957
2018-01-26,23.24383544921875
2018-01-29,23.334096908569336
2018-01-30,23.111465454101562
2018-01-31,22.864763259887695
2018-02-01,22.949007034301758
2018-02-02,22.997146606445312
2018-02-05,22.708324432373047
2018-02-06,21.775686264038086
2018-02-07,22.443578720092773
2018-02-08,22.052465438842773
2018-02-09,21.547033309936523
2018-02-12,21.715513229370117
2018-02-13,21.49288558959961
2018-02-14,21.817800521850586
2018-02-15,21.444744110107422
2018-02-16,21.553058624267578
2018-02-19,21.667377471923828
2018-02-20,21.817800521850586
2018-02-21,22.142724990844727
2018-02-22,22.040433883666992
2018-02-23,21.841869354248047
2018-02-26,21.914077758789062
2018-02-27,22.112634658813477
2018-02-28,22.118650436401367
2018-03-01,21.956193923950195
2018-03-02,21.360504150390625
2018-03-05,21.49288558959961
2018-03-06,21.553058624267578
2018-03-07,21.745594024658203
2018-03-08,21.733562469482422
2018-03-09,21.661361694335938
2018-03-12,21.58915138244629
2018-03-13,21.31237030029297
2018-03-14,21.216096878051758
2018-03-15,21.661361694335938
2018-03-16,21.6854305267334
2018-03-19,21.559072494506836
2018-03-20,21.914077758789062
2018-03-21,21.811782836914062
2018-03-22,21.498899459838867
2018-03-23,21.173978805541992
2018-03-26,21.28830337524414
2018-03-27,21.535003662109375
2018-03-28,21.763647079467773
2018-03-29,21.6854305267334
2018-04-03,21.811782836914062
2018-04-04,21.667377471923828
2018-04-05,21.902040481567383
2018-04-06,22.022382736206055
2018-04-09,22.022382736206055
2018-04-10,22.281116485595703
2018-04-11,22.52179527282715
2018-04-12,22.79857635498047
2018-04-13,22.876798629760742
2018-04-16,22.81061553955078
2018-04-17,23.003156661987305
2018-04-18,23.219770431518555
2018-04-19,23.177656173706055
2018-04-20,23.063331604003906
2018-04-23,23.4604549407959
2018-04-24,23.610883712768555
2018-04-25,23.520626068115234
2018-04-26,23.737245559692383
2018-04-27,23.8094425201416
2018-04-30,23.881649017333984
2018-05-02,23.49655532836914
2018-05-03,23.328081130981445
2018-05-04,23.322063446044922
2018-05-07,23.400287628173828
2018-05-08,23.713171005249023
2018-05-09,23.526639938354492
2018-05-10,23.50859260559082
2018-05-11,23.48452377319336
2018-05-14,23.29197883605957
2018-05-15,23.418333053588867
2018-05-16,23.123504638671875
2018-05-17,23.195703506469727
2018-05-18,23.177656173706055
2018-05-21,23.586814880371094
2018-05-22,23.707155227661133
2018-05-23,23.610883712768555
2018-05-24,23.297998428344727
2018-05-25,23.3160457611084
2018-05-28,23.08739471435547
2018-05-29,22.202892303466797
2018-05-30,22.257049560546875
2018-05-31,22.118650436401367
2018-06-01,22.660186767578125
2018-06-04,22.870576858520508
2018-06-05,22.65399932861328
2018-06-06,22.57355308532715
2018-06-07,22.889144897460938
2018-06-08,22.592119216918945
2018-06-11,23.006711959838867
2018-06-12,22.672563552856445
2018-06-13,22.53643226623535
2018-06-14,22.827260971069336
2018-06-15,22.338415145874023
2018-06-18,22.276540756225586
2018-06-19,22.412670135498047
2018-06-20,22.196094512939453
2018-06-21,22.010452270507812
2018-06-22,22.295103073120117
2018-06-25,21.855758666992188
2018-06-26,21.744375228881836
2018-06-27,21.589675903320312
2018-06-28,21.33597183227539
2018-06-29,21.558738708496094
2018-07-02,21.41022300720215
2018-07-03,21.533987045288086
2018-07-04,21.54017448425293
2018-07-05,21.707250595092773
2018-07-06,21.533987045288086
2018-07-09,21.818628311157227
2018-07-10,22.295103073120117
2018-07-11,21.973325729370117
2018-07-12,22.115652084350586
2018-07-13,22.30129051208496
2018-07-16,22.288909912109375
2018-07-17,22.5240535736084
2018-07-18,22.759193420410156
2018-07-19,22.635435104370117
2018-07-20,22.517864227294922
2018-07-23,22.629247665405273
2018-07-24,22.882949829101562
2018-07-25,22.85201644897461
2018-07-26,22.77157211303711
2018-07-27,22.95720672607422
2018-07-30,23.136655807495117
2018-07-31,23.40273666381836
2018-08-01,23.34086036682129
2018-08-02,23.031463623046875
2018-08-03,23.124279022216797
2018-08-06,23.006711959838867
2018-08-07,23.142850875854492
2018-08-08,23.22947883605957
2018-08-09,23.223289489746094
2018-08-10,22.833446502685547
2018-08-13,22.814882278442383
2018-08-14,22.7653865814209
2018-08-15,22.45598793029785
2018-08-16,23.365610122680664
2018-08-17,23.05002784729004
2018-08-20,23.081525802612305
2018-08-21,23.125625610351562
2018-08-22,23.484695434570312
2018-08-23,23.308305740356445
2018-08-24,23.320907592773438
2018-08-27,23.440597534179688
2018-08-28,23.472095489501953
2018-08-29,23.440597534179688
2018-08-30,23.34610939025879
2018-08-31,23.2075138092041
2018-09-03,23.50359535217285
2018-09-04,23.616989135742188
2018-09-05,23.566593170166016
2018-09-06,23.39020347595215
2018-09-07,23.37130355834961
2018-09-10,23.37130355834961
2018-09-11,23.37130355834961
2018-09-12,23.2705135345459
2018-09-13,23.314605712890625
2018-09-14,23.774473190307617
2018-09-17,23.711477279663086
2018-09-18,23.64218521118164
2018-09-19,23.91936683654785
2018-09-20,24.25954246520996
2018-09-21,24.480024337768555
2018-09-24,24.543018341064453
2018-09-25,24.78240394592285
2018-09-26,24.63751220703125
2018-09-27,24.63751220703125
2018-09-28,24.209148406982422
2018-10-01,24.442228317260742
2018-10-02,24.139848709106445
2018-10-03,24.24064064025879
2018-10-04,24.618616104125977
2018-10-05,24.725704193115234
2018-10-08,24.624914169311523
2018-10-09,24.68790626525879
2018-10-10,24.776100158691406
2018-10-11,23.774473190307617
2018-10-12,23.793373107910156
2018-10-15,24.001256942749023
2018-10-16,24.221744537353516
2018-10-17,24.48632049560547
2018-10-18,24.43592643737793
2018-10-19,24.309932708740234
2018-10-22,24.303638458251953
2018-10-23,23.352405548095703
2018-10-24,23.446903228759766
2018-10-25,23.50359535217285
2018-10-26,23.478395462036133
2018-10-29,23.87527084350586
2018-10-30,23.62958526611328
2018-10-31,23.938261032104492
2018-11-01,23.654787063598633
2018-11-02,23.711477279663086
2018-11-05,23.604385375976562
2018-11-06,23.497297286987305
2018-11-07,23.52249526977539
2018-11-08,23.96976089477539
2018-11-09,24.28473663330078
2018-11-12,24.139848709106445
2018-11-13,24.335128784179688
2018-11-14,23.82486915588379
2018-11-15,24.095754623413086
2018-11-16,23.982357025146484
2018-11-19,23.96346664428711
2018-11-20,23.358707427978516
2018-11-21,23.698881149291992
2018-11-22,23.383899688720703
2018-11-23,23.50359535217285
2018-11-26,23.83746910095215
2018-11-27,24.083152770996094
2018-11-28,23.91306495666504
2018-11-29,23.900463104248047
2018-11-30,23.667383193969727
2018-12-03,23.8626708984375
2018-12-04,23.72408103942871
2018-12-05,23.10672378540039
2018-12-06,22.22478485107422
2018-12-07,22.31928062438965
2018-12-10,21.771224975585938
2018-12-11,21.809017181396484
2018-12-12,22.06100082397461
2018-12-13,22.073598861694336
2018-12-14,21.94131088256836
2018-12-17,21.758617401123047
2018-12-18,21.683027267456055
2018-12-19,21.821617126464844
2018-12-20,21.63892936706543
2018-12-21,21.739723205566406
2018-12-24,21.506641387939453
2018-12-27,21.260957717895508
2018-12-28,21.670427322387695
2018-12-31,21.922409057617188
2019-01-02,21.78382110595703
2019-01-03,21.676727294921875
2019-01-04,22.193288803100586
2019-01-07,21.972806930541992
2019-01-08,22.1680908203125
2019-01-09,22.31928062438965
2019-01-10,22.527162551879883
2019-01-11,22.70355796813965
2019-01-14,22.779146194458008
2019-01-15,22.76024627685547
2019-01-16,23.11302375793457
2019-01-17,23.005929946899414
2019-01-18,23.64218521118164
2019-01-21,23.604385375976562
2019-01-22,23.453195571899414
2019-01-23,23.308305740356445
2019-01-24,23.572887420654297
2019-01-25,23.55398941040039
2019-01-28,23.37130355834961
2019-01-29,23.308305740356445
2019-01-30,23.409103393554688
2019-01-31,23.257911682128906
2019-02-01,23.327205657958984
2019-02-04,23.2705135345459
2019-02-05,23.484695434570312
2019-02-06,23.516193389892578
2019-02-07,23.16971778869629
2019-02-08,22.961833953857422
2019-02-11,22.961833953857422
2019-02-12,23.377601623535156
2019-02-13,23.289411544799805
2019-02-14,23.465795516967773
2019-02-15,23.850067138671875
2019-02-18,23.8311767578125
2019-02-19,23.931962966918945
2019-02-20,23.9256649017334
2019-02-21,23.900463104248047
2019-02-22,23.698881149291992
2019-02-25,23.780773162841797
2019-02-26,23.938261032104492
2019-02-27,24.190248489379883
2019-02-28,24.12725257873535
2019-03-01,24.253238677978516
2019-03-04,23.96976089477539
2019-03-05,23.982357025146484
2019-03-06,24.06425666809082
2019-03-07,24.026456832885742
2019-03-08,23.686277389526367
2019-03-11,23.850067138671875
2019-03-12,23.787071228027344
2019-03-13,23.96976089477539
2019-03-14,24.139848709106445
2019-03-15,24.467422485351562
2019-03-18,24.631210327148438
2019-03-19,24.57451629638672
2019-03-20,23.749277114868164
2019-03-21,23.409103393554688
2019-03-22,22.91143798828125
2019-03-25,22.89883804321289
2019-03-26,22.772850036621094
2019-03-27,22.961833953857422
2019-03-28,22.955533981323242
2019-03-29,23.327205657958984
2019-04-01,23.604385375976562
2019-04-02,23.566593170166016
2019-04-03,23.87527084350586
2019-04-04,23.654787063598633
2019-04-05,23.352405548095703
2019-04-08,23.29570960998535
2019-04-09,23.23271369934082
2019-04-10,23.2705135345459
2019-04-11,23.604385375976562
2019-04-12,23.812273025512695
