Date,SUNTV.NS
2016-01-14,301.3973083496094
2016-01-15,289.6664733886719
2016-01-18,280.7342224121094
2016-01-19,283.49444580078125
2016-01-20,262.2562255859375
2016-01-21,266.5500183105469
2016-01-22,268.351806640625
2016-01-25,272.261962890625
2016-01-27,270.6519470214844
2016-01-28,271.4186096191406
2016-01-29,290.7400207519531
2016-02-01,288.01800537109375
2016-02-02,274.2554016113281
2016-02-03,269.4252014160156
2016-02-04,259.3044738769531
2016-02-05,269.0800476074219
2016-02-08,267.623291015625
2016-02-09,266.4349365234375
2016-02-10,262.21795654296875
2016-02-11,250.5255126953125
2016-02-12,253.0173797607422
2016-02-15,265.36151123046875
2016-02-16,259.381103515625
2016-02-17,256.9515380859375
2016-02-18,257.491455078125
2016-02-19,253.1338653564453
2016-02-22,253.789306640625
2016-02-23,253.01800537109375
2016-02-24,249.8557891845703
2016-02-25,244.6881866455078
2016-02-26,246.50076293945312
2016-02-29,247.34918212890625
2016-03-01,260.7308044433594
2016-03-02,273.61114501953125
2016-03-03,268.1352233886719
2016-03-04,267.74951171875
2016-03-08,262.1576843261719
2016-03-09,266.4383239746094
2016-03-10,263.6231384277344
2016-03-11,265.32000732421875
2016-03-14,284.5247802734375
2016-03-15,280.51422119140625
2016-03-16,279.7813720703125
2016-03-17,281.9795837402344
2016-03-18,285.1419372558594
2016-03-21,286.9131774902344
2016-03-22,287.7003479003906
2016-03-23,291.63665771484375
2016-03-28,286.4013671875
2016-03-29,288.80255126953125
2016-03-30,292.0696105957031
2016-03-31,297.1473693847656
2016-04-01,297.30487060546875
2016-04-04,295.1005554199219
2016-04-05,283.1737060546875
2016-04-06,283.0950012207031
2016-04-07,278.48956298828125
2016-04-08,280.2608642578125
2016-04-11,279.6311340332031
2016-04-12,283.2918395996094
2016-04-13,282.5438537597656
2016-04-18,284.47265625
2016-04-20,280.7726135253906
2016-04-21,278.0959167480469
2016-04-22,281.3236999511719
2016-04-25,280.4577331542969
2016-04-26,280.7726135253906
2016-04-27,280.61517333984375
2016-04-28,279.55224609375
2016-04-29,293.2111511230469
2016-05-02,291.00689697265625
2016-05-03,286.9524841308594
2016-05-04,277.4267883300781
2016-05-05,279.7491149902344
2016-05-06,276.6394958496094
2016-05-09,286.4408264160156
2016-05-10,283.92156982421875
2016-05-11,291.20367431640625
2016-05-12,300.5719299316406
2016-05-13,307.93267822265625
2016-05-16,310.2156982421875
2016-05-17,340.879150390625
2016-05-18,336.5098876953125
2016-05-19,292.0696105957031
2016-05-20,294.9824523925781
2016-05-23,288.0940246582031
2016-05-24,283.2918395996094
2016-05-25,290.7706604003906
2016-05-26,297.6590576171875
2016-05-27,300.96551513671875
2016-05-30,298.210205078125
2016-05-31,295.1792907714844
2016-06-01,286.63763427734375
2016-06-02,290.4950866699219
2016-06-03,285.61419677734375
2016-06-06,285.5747985839844
2016-06-07,283.6854248046875
2016-06-08,282.42578125
2016-06-09,282.071533203125
2016-06-10,290.849365234375
2016-06-13,287.26739501953125
2016-06-14,294.0770568847656
2016-06-15,299.5484313964844
2016-06-16,294.9824523925781
2016-06-17,291.3611145019531
2016-06-20,292.0303039550781
2016-06-21,287.46417236328125
2016-06-22,288.290771484375
2016-06-23,285.5747985839844
2016-06-24,275.1437683105469
2016-06-27,279.3161926269531
2016-06-28,279.7491149902344
2016-06-29,280.4183044433594
2016-06-30,286.5195617675781
2016-07-01,291.4004211425781
2016-07-04,293.60479736328125
2016-07-05,291.8727722167969
2016-07-07,300.4144592285156
2016-07-08,298.3677062988281
2016-07-11,301.9103088378906
2016-07-12,296.5569152832031
2016-07-13,293.919677734375
2016-07-14,307.3422546386719
2016-07-15,307.4210205078125
2016-07-18,300.4931335449219
2016-07-19,301.3985290527344
2016-07-20,315.3329162597656
2016-07-21,320.8042907714844
2016-07-22,335.0140686035156
2016-07-25,341.6663513183594
2016-07-26,338.91094970703125
2016-07-27,339.69818115234375
2016-07-28,352.05810546875
2016-07-29,353.47503662109375
2016-08-01,372.52655029296875
2016-08-02,359.8912048339844
2016-08-03,354.5772399902344
2016-08-04,363.0008544921875
2016-08-05,363.7881164550781
2016-08-08,366.7796936035156
2016-08-09,363.0008544921875
2016-08-10,362.7252502441406
2016-08-11,361.1114501953125
2016-08-12,360.9933166503906
2016-08-16,360.32415771484375
2016-08-17,363.5125427246094
2016-08-18,381.06817626953125
2016-08-19,379.3755798339844
2016-08-22,361.2294921875
2016-08-23,365.83489990234375
2016-08-24,365.0476379394531
2016-08-25,368.0787048339844
2016-08-26,369.7317810058594
2016-08-29,367.724365234375
2016-08-30,373.47125244140625
2016-08-31,371.8966979980469
2016-09-01,367.48809814453125
2016-09-02,370.08612060546875
2016-09-06,377.9585876464844
2016-09-07,384.8470458984375
2016-09-08,381.06817626953125
2016-09-09,374.49462890625
2016-09-12,356.3092041015625
2016-09-14,379.25750732421875
2016-09-15,400.4345703125
2016-09-16,390.0428466796875
2016-09-19,386.185302734375
2016-09-20,383.7842102050781
2016-09-21,384.6895446777344
2016-09-22,400.11968994140625
2016-09-23,390.7119445800781
2016-09-26,391.3024597167969
2016-09-27,389.4130859375
2016-09-28,396.38018798828125
2016-09-29,378.7852478027344
2016-09-30,397.6791076660156
2016-10-03,418.2264404296875
2016-10-04,412.44012451171875
2016-10-05,415.1954345703125
2016-10-06,412.7156066894531
2016-10-07,443.10345458984375
2016-10-10,438.93096923828125
2016-10-13,422.2018737792969
2016-10-14,426.6499938964844
2016-10-17,413.5028381347656
2016-10-18,427.7126159667969
2016-10-19,419.76153564453125
2016-10-20,422.9892578125
2016-10-21,418.65936279296875
2016-10-24,420.47003173828125
2016-10-25,419.09234619140625
2016-10-26,424.9179382324219
2016-10-27,421.0210876464844
2016-10-28,430.62548828125
2016-11-01,427.47650146484375
2016-11-02,420.7063293457031
2016-11-03,416.3764343261719
2016-11-04,410.19635009765625
2016-11-07,415.9827575683594
2016-11-08,413.85711669921875
2016-11-09,396.7738037109375
2016-11-10,419.3285827636719
2016-11-11,393.8216552734375
2016-11-15,384.8076477050781
2016-11-16,386.4608459472656
2016-11-17,377.4468994140625
2016-11-18,361.2294921875
2016-11-21,345.4451904296875
2016-11-22,355.36444091796875
2016-11-23,352.3729553222656
2016-11-24,349.85369873046875
2016-11-25,362.0167541503906
2016-11-28,362.68597412109375
2016-11-29,365.874267578125
2016-11-30,370.6371765136719
2016-12-01,363.5518798828125
2016-12-02,343.7919616699219
2016-12-05,387.7992248535156
2016-12-06,373.235107421875
2016-12-07,370.0467224121094
2016-12-08,378.82452392578125
2016-12-09,407.3230285644531
2016-12-12,392.9162902832031
2016-12-13,391.1842346191406
2016-12-14,392.9556884765625
2016-12-15,390.43646240234375
2016-12-16,389.1375427246094
2016-12-19,382.13104248046875
2016-12-20,388.03533935546875
2016-12-21,385.16180419921875
2016-12-22,384.2565612792969
2016-12-23,385.08319091796875
2016-12-26,371.1488952636719
2016-12-27,379.651123046875
2016-12-28,377.2500305175781
2016-12-29,384.88641357421875
2016-12-30,387.6418151855469
2017-01-02,394.8844299316406
2017-01-03,412.16455078125
2017-01-04,412.44012451171875
2017-01-05,419.013671875
2017-01-06,418.85614013671875
2017-01-09,424.4457092285156
2017-01-10,420.35205078125
2017-01-11,422.1625671386719
2017-01-12,424.5242614746094
2017-01-13,418.10833740234375
2017-01-16,414.95928955078125
2017-01-17,413.5422668457031
2017-01-18,414.40826416015625
2017-01-19,417.12420654296875
2017-01-20,407.6378173828125
2017-01-23,408.89739990234375
2017-01-24,413.148681640625
2017-01-25,423.81585693359375
2017-01-27,423.30419921875
2017-01-30,419.8796691894531
2017-01-31,416.92742919921875
2017-02-01,433.3022155761719
2017-02-02,434.2863464355469
2017-02-03,537.967041015625
2017-02-06,542.6119995117188
2017-02-07,545.6033325195312
2017-02-08,554.9716796875
2017-02-09,580.7146606445312
2017-02-10,570.244140625
2017-02-13,561.0729370117188
2017-02-14,577.2509155273438
2017-02-15,567.5283203125
2017-02-16,569.5752563476562
2017-02-17,557.2879028320312
2017-02-20,553.5618286132812
2017-02-21,557.1688842773438
2017-02-22,552.6504516601562
2017-02-23,558.9129028320312
2017-02-27,561.9647216796875
2017-02-28,565.3735961914062
2017-03-01,573.9351806640625
2017-03-02,560.97412109375
2017-03-03,575.67919921875
2017-03-06,583.36865234375
2017-03-07,589.23486328125
2017-03-08,585.2710571289062
2017-03-09,588.1250610351562
2017-03-10,591.05810546875
2017-03-14,587.054931640625
2017-03-15,594.0703735351562
2017-03-16,605.366943359375
2017-03-17,595.4972534179688
2017-03-20,603.2266845703125
2017-03-21,600.4122314453125
2017-03-22,592.671875
2017-03-23,598.9757690429688
2017-03-24,603.2052612304688
2017-03-27,606.7565307617188
2017-03-28,623.5541381835938
2017-03-29,629.9380493164062
2017-03-30,629.0204467773438
2017-03-31,630.935546875
2017-04-03,634.6065063476562
2017-04-05,635.00537109375
2017-04-06,627.8234252929688
2017-04-07,617.329833984375
2017-04-10,627.4244995117188
2017-04-11,633.2099609375
2017-04-12,626.1077270507812
2017-04-13,623.8333740234375
2017-04-17,629.7784423828125
2017-04-18,638.9155883789062
2017-04-19,673.0697021484375
2017-04-20,715.9620361328125
2017-04-21,747.5228881835938
2017-04-24,741.7373657226562
2017-04-25,739.66259765625
2017-04-26,737.627685546875
2017-04-27,737.228759765625
2017-04-28,735.5527954101562
2017-05-02,737.3085327148438
2017-05-03,702.7950439453125
2017-05-04,710.1367797851562
2017-05-05,680.4912109375
2017-05-08,683.5234985351562
2017-05-09,685.39892578125
2017-05-10,688.2716674804688
2017-05-11,724.739990234375
2017-05-12,705.18896484375
2017-05-15,727.931884765625
2017-05-16,713.9671630859375
2017-05-17,707.8623657226562
2017-05-18,695.3338012695312
2017-05-19,680.2119750976562
2017-05-22,674.1868896484375
2017-05-23,649.1696166992188
2017-05-24,625.0704345703125
2017-05-25,632.45166015625
2017-05-26,645.4992065429688
2017-05-29,623.593994140625
2017-05-30,636.64111328125
2017-05-31,636.8009033203125
2017-06-01,641.3494873046875
2017-06-02,665.807861328125
2017-06-05,670.27685546875
2017-06-06,649.489013671875
2017-06-07,658.5862426757812
2017-06-08,653.2796020507812
2017-06-09,634.9654541015625
2017-06-12,645.2596435546875
2017-06-13,648.7708740234375
2017-06-14,659.9028930664062
2017-06-15,658.1473999023438
2017-06-16,669.5186767578125
2017-06-19,685.8378295898438
2017-06-20,674.6258544921875
2017-06-21,676.9400024414062
2017-06-22,664.4114379882812
2017-06-23,645.7783203125
2017-06-27,632.1725463867188
2017-06-28,644.82080078125
2017-06-29,643.8232421875
2017-06-30,651.4839477539062
2017-07-03,659.5437622070312
2017-07-04,650.765869140625
2017-07-05,658.3068237304688
2017-07-06,658.7456665039062
2017-07-07,660.74072265625
2017-07-10,662.3367919921875
2017-07-11,653.5985107421875
2017-07-12,659.4639282226562
2017-07-13,661.6983032226562
2017-07-14,663.0947875976562
2017-07-17,663.8927612304688
2017-07-18,660.3419189453125
2017-07-19,667.6034545898438
2017-07-20,658.9452514648438
2017-07-21,643.424072265625
2017-07-24,646.85546875
2017-07-25,649.1696166992188
2017-07-26,641.8681030273438
2017-07-27,634.1276245117188
2017-07-28,636.0826416015625
2017-07-31,622.7161254882812
2017-08-01,624.3919677734375
2017-08-02,637.1998291015625
2017-08-03,635.6038818359375
2017-08-04,627.4642333984375
2017-08-07,602.1678466796875
2017-08-08,579.0259399414062
2017-08-09,563.026123046875
2017-08-10,543.2757568359375
2017-08-11,564.1033935546875
2017-08-14,599.0556640625
2017-08-16,597.2601928710938
2017-08-17,600.7313842773438
2017-08-18,592.4321899414062
2017-08-21,575.8980102539062
2017-08-22,559.0035400390625
2017-08-23,572.2147827148438
2017-08-24,570.4534301757812
2017-08-28,572.8954467773438
2017-08-29,561.6057739257812
2017-08-30,563.8074340820312
2017-08-31,557.6422119140625
2017-09-01,615.1719360351562
2017-09-04,646.4790649414062
2017-09-05,661.5320434570312
2017-09-06,666.616455078125
2017-09-07,667.096923828125
2017-09-08,646.1187133789062
2017-09-11,663.2935791015625
2017-09-12,661.5720825195312
2017-09-13,650.5624389648438
2017-09-14,669.6991577148438
2017-09-15,659.8506469726562
2017-09-18,680.3482055664062
2017-09-19,680.8689575195312
2017-09-20,673.9026489257812
2017-09-21,664.2144165039062
2017-09-22,656.3677368164062
2017-09-25,627.3024291992188
2017-09-26,617.7341918945312
2017-09-27,595.594970703125
2017-09-28,587.4680786132812
2017-09-29,610.1676635742188
2017-10-03,613.8108520507812
2017-10-04,615.2521362304688
2017-10-05,625.1405639648438
2017-10-06,628.423583984375
2017-10-09,635.5094604492188
2017-10-10,654.7261962890625
2017-10-11,627.382568359375
2017-10-12,635.789794921875
2017-10-13,640.393798828125
2017-10-16,654.1656494140625
2017-10-17,653.2047729492188
2017-10-18,651.5634155273438
2017-10-19,647.1995849609375
2017-10-23,643.6364135742188
2017-10-24,644.5172729492188
2017-10-25,646.7993774414062
2017-10-26,653.2848510742188
2017-10-27,675.3439331054688
2017-10-30,667.8975219726562
2017-10-31,685.79296875
2017-11-01,683.2307739257812
2017-11-02,684.391845703125
2017-11-03,705.8504028320312
2017-11-06,723.705810546875
2017-11-07,703.6082763671875
2017-11-08,698.3239135742188
2017-11-09,706.5311279296875
2017-11-10,698.5640258789062
2017-11-13,685.9531860351562
2017-11-14,682.0299072265625
2017-11-15,665.7758178710938
2017-11-16,677.025390625
2017-11-17,676.6239013671875
2017-11-20,671.0426635742188
2017-11-21,681.6834106445312
2017-11-22,702.2816772460938
2017-11-23,706.0160522460938
2017-11-24,704.5706176757812
2017-11-27,709.9913940429688
2017-11-28,712.6013793945312
2017-11-29,708.6261596679688
2017-11-30,698.3468017578125
2017-12-01,686.1803588867188
2017-12-04,683.9718627929688
2017-12-05,688.87060546875
2017-12-06,676.3829956054688
2017-12-07,688.7100219726562
2017-12-08,724.1655883789062
2017-12-11,727.7390747070312
2017-12-12,715.97412109375
2017-12-13,735.8099365234375
2017-12-14,733.1998901367188
2017-12-15,750.4658813476562
2017-12-18,763.917236328125
2017-12-19,755.8464965820312
2017-12-20,752.0719604492188
2017-12-21,789.3344116210938
2017-12-22,802.6651611328125
2017-12-26,802.6251220703125
2017-12-27,807.282958984375
2017-12-28,802.74560546875
2017-12-29,795.1566162109375
2018-01-01,801.4607543945312
2018-01-02,799.2119750976562
2018-01-03,806.8411254882812
2018-01-04,825.7131958007812
2018-01-05,833.5431518554688
2018-01-08,838.7632446289062
2018-01-09,829.3671875
2018-01-10,820.8546752929688
2018-01-11,838.080322265625
2018-01-12,864.9833374023438
2018-01-15,862.0921630859375
2018-01-16,866.629638671875
2018-01-17,849.7651977539062
2018-01-18,834.38623046875
2018-01-19,843.3807373046875
2018-01-22,830.090087890625
2018-01-23,835.5106201171875
2018-01-24,830.0497436523438
2018-01-25,830.1302490234375
2018-01-29,820.0114135742188
2018-01-30,825.1912841796875
2018-01-31,822.66162109375
2018-02-01,813.0249633789062
2018-02-02,765.443115234375
2018-02-05,765.8043823242188
2018-02-06,751.4697875976562
2018-02-07,749.341796875
2018-02-08,808.3268432617188
2018-02-09,781.8257446289062
2018-02-12,791.1011352539062
2018-02-14,801.781982421875
2018-02-15,786.6441040039062
2018-02-16,744.8178100585938
2018-02-19,714.7869262695312
2018-02-20,731.8956909179688
2018-02-21,751.0577392578125
2018-02-22,731.2918701171875
2018-02-23,747.5957641601562
2018-02-26,763.335693359375
2018-02-27,765.2682495117188
2018-02-28,746.9917602539062
2018-03-01,738.0147094726562
2018-03-05,734.4721069335938
2018-03-06,746.1865844726562
2018-03-07,717.0010986328125
2018-03-08,723.3211669921875
2018-03-09,707.9434814453125
2018-03-12,718.9736938476562
2018-03-13,724.810791015625
2018-03-14,750.0513305664062
2018-03-15,741.2754516601562
2018-03-16,727.1455688476562
2018-03-19,730.4867553710938
2018-03-20,718.3295288085938
2018-03-21,702.75048828125
2018-03-22,684.9061279296875
2018-03-23,671.1796875
2018-03-26,698.3499145507812
2018-03-27,696.8157958984375
2018-03-28,685.1885986328125
2018-04-02,694.3936157226562
2018-04-03,721.84619140625
2018-04-04,695.1605224609375
2018-04-05,704.9305419921875
2018-04-06,718.4549560546875
2018-04-09,709.6136474609375
2018-04-10,708.9676513671875
2018-04-11,705.5763549804688
2018-04-12,696.1698608398438
2018-04-13,710.3806762695312
2018-04-16,717.7282104492188
2018-04-17,709.8557739257812
2018-04-18,726.327392578125
2018-04-19,739.0849609375
2018-04-20,714.9024047851562
2018-04-23,710.0575561523438
2018-04-24,701.0145874023438
2018-04-25,697.986572265625
2018-04-26,706.78759765625
2018-04-27,703.8001708984375
2018-04-30,710.3806762695312
2018-05-02,703.9212036132812
2018-05-03,693.4649658203125
2018-05-04,697.2196044921875
2018-05-07,713.0855712890625
2018-05-08,705.81884765625
2018-05-09,702.5082397460938
2018-05-10,690.517822265625
2018-05-11,701.2566528320312
2018-05-14,777.7609252929688
2018-05-15,780.9099731445312
2018-05-16,789.87255859375
2018-05-17,787.1272583007812
2018-05-18,768.9195556640625
2018-05-21,758.866943359375
2018-05-22,764.5997314453125
2018-05-23,756.44482421875
2018-05-24,754.9913330078125
2018-05-25,767.1029052734375
2018-05-28,760.72412109375
2018-05-29,759.1497192382812
2018-05-30,755.9603271484375
2018-05-31,740.9016723632812
2018-06-01,715.8308715820312
2018-06-04,743.2432250976562
2018-06-05,728.70947265625
2018-06-06,727.8616943359375
2018-06-07,750.0255126953125
2018-06-08,743.7680053710938
2018-06-11,741.3053588867188
2018-06-12,757.4542846679688
2018-06-13,753.13427734375
2018-06-14,736.581787109375
2018-06-15,733.3523559570312
2018-06-18,713.0046997070312
2018-06-19,695.9276123046875
2018-06-20,677.7603759765625
2018-06-21,678.40625
2018-06-22,675.0957641601562
2018-06-25,649.7019653320312
2018-06-26,654.7484741210938
2018-06-27,646.7951049804688
2018-06-28,629.0316162109375
2018-06-29,631.6558837890625
2018-07-02,631.3731689453125
2018-07-03,640.3760375976562
2018-07-04,640.1741333007812
2018-07-05,622.3703002929688
2018-07-06,641.1835327148438
2018-07-09,656.3632202148438
2018-07-10,653.496826171875
2018-07-11,646.1895141601562
2018-07-12,636.0966796875
2018-07-13,634.44140625
2018-07-16,600.7310180664062
2018-07-17,617.0411987304688
2018-07-18,629.0316162109375
2018-07-19,609.00732421875
2018-07-20,614.7805786132812
2018-07-23,630.9290771484375
2018-07-24,635.9351196289062
2018-07-25,618.0504760742188
2018-07-26,619.1001586914062
2018-07-27,624.8330688476562
2018-07-30,625.3578491210938
2018-07-31,623.5814819335938
2018-08-01,639.972412109375
2018-08-02,645.382080078125
2018-08-03,650.3883056640625
2018-08-06,652.2050170898438
2018-08-07,657.0899047851562
2018-08-08,661.4097900390625
2018-08-09,670.6145629882812
2018-08-10,667.1021728515625
2018-08-13,615.8301391601562
2018-08-14,628.950927734375
2018-08-16,634.0377197265625
2018-08-17,637.0252685546875
2018-08-20,644.0947875976562
2018-08-21,649.3357543945312
2018-08-23,646.938720703125
2018-08-24,624.8770141601562
2018-08-27,624.7551879882812
2018-08-28,627.1525268554688
2018-08-29,624.1051025390625
2018-08-30,621.626708984375
2018-08-31,622.6017456054688
2018-09-03,632.3123168945312
2018-09-04,587.9450073242188
2018-09-05,585.3042602539062
2018-09-06,567.0211181640625
2018-09-07,564.7051391601562
2018-09-10,561.7800903320312
2018-09-11,541.749755859375
2018-09-12,552.841552734375
2018-09-14,559.0170288085938
2018-09-17,548.3723754882812
2018-09-18,546.4627075195312
2018-09-19,532.364501953125
2018-09-21,539.6371459960938
2018-09-24,514.0000610351562
2018-09-25,519.972412109375
2018-09-26,515.9909057617188
2018-09-27,503.8021240234375
2018-09-28,499.1297302246094
2018-10-01,531.1455078125
2018-10-03,510.7089538574219
2018-10-04,518.9161376953125
2018-10-05,496.1231994628906
2018-10-08,503.5177307128906
2018-10-09,496.2450256347656
2018-10-10,522.9384155273438
2018-10-11,517.2098388671875
2018-10-12,531.389404296875
2018-10-15,527.732666015625
2018-10-16,544.7969360351562
2018-10-17,531.5111083984375
2018-10-19,520.7849731445312
2018-10-22,521.110107421875
2018-10-23,513.7156982421875
2018-10-24,526.8386840820312
2018-10-25,500.0642395019531
2018-10-26,503.88330078125
2018-10-29,527.6513061523438
2018-10-30,529.3578491210938
2018-10-31,528.7890014648438
2018-11-01,546.3002319335938
2018-11-02,538.9056396484375
2018-11-05,502.17681884765625
2018-11-06,493.68536376953125
2018-11-07,495.5137023925781
2018-11-09,506.8898620605469
2018-11-12,502.2174987792969
2018-11-13,496.7325134277344
2018-11-14,500.7714538574219
2018-11-15,486.7784423828125
2018-11-16,496.2022399902344
2018-11-19,503.4638977050781
2018-11-20,496.9366455078125
2018-11-21,506.9725646972656
2018-11-22,489.59326171875
2018-11-26,491.5107727050781
2018-11-27,499.18048095703125
2018-11-28,498.2421875
2018-11-29,502.8112487792969
2018-11-30,482.6579895019531
2018-12-03,485.5954895019531
2018-12-04,481.4341735839844
2018-12-05,468.21624755859375
2018-12-06,481.96435546875
2018-12-07,485.02398681640625
2018-12-10,469.1953430175781
2018-12-11,456.711669921875
2018-12-12,462.4639892578125
2018-12-13,457.48681640625
2018-12-14,469.6032409667969
2018-12-17,468.6648864746094
2018-12-18,480.4550476074219
2018-12-19,487.0232238769531
2018-12-20,486.9823303222656
2018-12-21,482.1276550292969
2018-12-24,470.7456359863281
2018-12-26,469.3993225097656
2018-12-27,478.2928771972656
2018-12-28,502.0361022949219
2018-12-31,495.8758850097656
2019-01-01,495.9574890136719
2019-01-02,493.30584716796875
2019-01-03,477.395263671875
2019-01-04,483.18841552734375
2019-01-07,485.7585754394531
2019-01-08,489.4301452636719
2019-01-09,480.4958190917969
2019-01-10,481.4341735839844
2019-01-11,480.4958190917969
2019-01-14,472.41802978515625
2019-01-15,472.8668518066406
2019-01-16,467.889892578125
2019-01-17,460.95452880859375
2019-01-18,428.52166748046875
2019-01-21,417.8330993652344
2019-01-22,423.66693115234375
2019-01-23,431.9892578125
2019-01-24,429.99029541015625
2019-01-25,412.7335205078125
2019-01-28,434.3554382324219
2019-01-29,435.2530212402344
2019-01-30,435.4161682128906
2019-01-31,432.5196533203125
2019-02-01,434.19232177734375
2019-02-04,427.62408447265625
2019-02-05,425.9107360839844
2019-02-06,443.4937438964844
2019-02-07,434.3554382324219
2019-02-08,425.0948486328125
2019-02-11,468.3793640136719
2019-02-12,457.568359375
2019-02-14,472.4996643066406
2019-02-15,448.24371337890625
2019-02-18,447.0146179199219
2019-02-19,456.97100830078125
2019-02-20,464.8377990722656
2019-02-21,481.51361083984375
2019-02-22,480.12078857421875
2019-02-25,481.06298828125
2019-02-26,495.93621826171875
2019-02-27,486.51251220703125
2019-02-28,498.43560791015625
2019-03-01,504.70440673828125
2019-03-05,512.8170776367188
2019-03-06,509.49847412109375
2019-03-07,502.9016418457031
2019-03-08,488.11041259765625
2019-03-11,505.4829406738281
2019-03-12,506.0564880371094
2019-03-13,501.9592590332031
2019-03-14,503.67999267578125
2019-03-15,506.0156555175781
2019-03-18,508.43304443359375
2019-03-19,509.33441162109375
2019-03-20,507.2773132324219
2019-03-22,490.4107360839844
2019-03-25,477.08197021484375
2019-03-26,481.1546325683594
2019-03-27,484.8159484863281
2019-03-28,498.63836669921875
2019-04-01,517.9323120117188
2019-04-02,528.0523681640625
2019-04-03,518.7550659179688
2019-04-04,516.2044067382812
2019-04-05,525.37841796875
2019-04-08,515.8343505859375
2019-04-09,502.38201904296875
2019-04-10,490.69879150390625
2019-04-11,493.04364013671875
2019-04-12,495.6763916015625
2019-04-15,488.847412109375
2019-04-16,491.11016845703125
2019-04-18,483.9930725097656
2019-04-22,494.64788818359375
2019-04-23,477.57574462890625
2019-04-24,483.7874450683594
2019-04-25,473.7085876464844
2019-04-26,472.9269714355469
2019-04-30,472.4743957519531
2019-05-02,459.22784423828125
2019-05-03,456.7183837890625
2019-05-06,455.0317077636719
2019-05-07,453.42730712890625
2019-05-08,435.1619873046875
2019-05-09,444.8704833984375
2019-05-10,445.2407531738281
2019-05-13,440.715576171875
2019-05-14,442.3611145019531
2019-05-15,432.364501953125
2019-05-16,436.64288330078125
2019-05-17,439.4401550292969
2019-05-20,463.5062561035156
2019-05-21,448.12042236328125
2019-05-22,456.0600891113281
2019-05-23,450.75335693359375
2019-05-24,436.5194396972656
2019-05-27,442.525634765625
2019-05-28,441.9908142089844
2019-05-29,443.759765625
2019-05-30,448.6964111328125
2019-05-31,451.822998046875
2019-06-03,446.6806335449219
2019-06-04,441.7440185546875
2019-06-06,445.1585693359375
2019-06-07,444.41796875
2019-06-10,434.4214172363281
2019-06-11,432.4056091308594
2019-06-12,430.55438232421875
2019-06-13,435.6143798828125
2019-06-14,431.1715087890625
2019-06-17,426.15252685546875
2019-06-18,431.45941162109375
2019-06-19,427.6747741699219
2019-06-20,446.59844970703125
2019-06-21,430.06072998046875
2019-06-24,426.7696228027344
2019-06-25,427.8803405761719
