Date,TVSMOTOR.NS
2016-08-10,282.1778259277344
2016-08-11,283.2234802246094
2016-08-12,284.5067138671875
2016-08-16,284.6017761230469
2016-08-17,297.43463134765625
2016-08-18,296.38897705078125
2016-08-19,296.34136962890625
2016-08-22,290.59039306640625
2016-08-23,291.0181884765625
2016-08-24,291.255859375
2016-08-25,291.20831298828125
2016-08-26,288.40411376953125
2016-08-29,296.15130615234375
2016-08-30,309.9345703125
2016-08-31,309.9345703125
2016-09-01,311.1228332519531
2016-09-02,315.8757019042969
2016-09-06,316.446044921875
2016-09-07,314.3072509765625
2016-09-08,321.1513977050781
2016-09-09,313.499267578125
2016-09-12,305.7046203613281
2016-09-14,310.0772705078125
2016-09-15,306.27490234375
2016-09-16,321.62664794921875
2016-09-19,320.7235107421875
2016-09-20,316.11328125
2016-09-21,317.301513671875
2016-09-22,331.8928527832031
2016-09-23,333.1761474609375
2016-09-26,331.0373840332031
2016-09-27,330.6571960449219
2016-09-28,333.5563659667969
2016-09-29,332.1305236816406
2016-09-30,347.7674560546875
2016-10-03,358.9367370605469
2016-10-04,358.79412841796875
2016-10-05,360.647705078125
2016-10-06,365.68585205078125
2016-10-07,367.1116027832031
2016-10-10,369.345458984375
2016-10-13,366.01849365234375
2016-10-14,371.1515197753906
2016-10-17,370.0108642578125
2016-10-18,375.5242004394531
2016-10-19,372.0545959472656
2016-10-20,373.6230163574219
2016-10-21,376.3322448730469
2016-10-24,376.1895751953125
2016-10-25,387.5489501953125
2016-10-26,380.18206787109375
2016-10-27,391.73150634765625
2016-10-28,384.9823913574219
2016-11-01,383.7942199707031
2016-11-02,380.9900207519531
2016-11-03,374.2674865722656
2016-11-04,374.45819091796875
2016-11-07,371.5499267578125
2016-11-08,372.7895202636719
2016-11-09,362.0621643066406
2016-11-10,361.5376281738281
2016-11-11,344.9934997558594
2016-11-15,331.3578796386719
2016-11-16,342.0376281738281
2016-11-17,346.0424499511719
2016-11-18,344.9458923339844
2016-11-21,328.6402282714844
2016-11-22,333.2172546386719
2016-11-23,338.7001647949219
2016-11-24,343.22955322265625
2016-11-25,338.9862060546875
2016-11-28,337.7466125488281
2016-11-29,342.0376281738281
2016-11-30,356.72222900390625
2016-12-01,350.4288024902344
2016-12-02,341.70379638671875
2016-12-05,340.2735290527344
2016-12-06,338.4618225097656
2016-12-07,343.8493347167969
2016-12-08,346.42388916015625
2016-12-09,346.56695556640625
2016-12-12,350.47650146484375
2016-12-13,364.4460144042969
2016-12-14,362.4911804199219
2016-12-15,361.7760009765625
2016-12-16,360.6318054199219
2016-12-19,358.6292724609375
2016-12-20,353.3370666503906
2016-12-21,353.861572265625
2016-12-22,350.0950927734375
2016-12-23,353.4324645996094
2016-12-26,349.57061767578125
2016-12-27,335.3150939941406
2016-12-28,337.0315246582031
2016-12-29,347.7112121582031
2016-12-30,343.75396728515625
2017-01-02,350.5718078613281
2017-01-03,359.868896484375
2017-01-04,357.81878662109375
2017-01-05,366.9252014160156
2017-01-06,369.11834716796875
2017-01-09,366.87750244140625
2017-01-10,365.63787841796875
2017-01-11,362.8248291015625
2017-01-12,370.35797119140625
2017-01-13,366.1146240234375
2017-01-16,364.9703674316406
2017-01-17,360.7747802734375
2017-01-18,365.3518371582031
2017-01-19,371.8359680175781
2017-01-20,361.4899597167969
2017-01-23,363.30169677734375
2017-01-24,381.8005065917969
2017-01-25,374.5535888671875
2017-01-27,374.12445068359375
2017-01-30,370.5009765625
2017-01-31,368.2601013183594
2017-02-01,375.9361877441406
2017-02-02,371.35919189453125
2017-02-03,373.2662658691406
2017-02-06,377.6525573730469
2017-02-07,374.2674865722656
2017-02-08,379.17828369140625
2017-02-09,389.04754638671875
2017-02-10,392.3848876953125
2017-02-13,392.3372802734375
2017-02-14,390.95452880859375
2017-02-15,391.288330078125
2017-02-16,402.7785339355469
2017-02-17,405.92529296875
2017-02-20,405.92529296875
2017-02-21,408.4521179199219
2017-02-22,407.40325927734375
2017-02-23,412.88623046875
2017-02-27,415.5084228515625
2017-02-28,408.78594970703125
2017-03-01,405.4961853027344
2017-03-02,406.6404113769531
2017-03-03,409.596435546875
2017-03-06,406.1636962890625
2017-03-07,405.40081787109375
2017-03-08,398.6306457519531
2017-03-09,400.0133056640625
2017-03-10,405.591552734375
2017-03-14,417.8328857421875
2017-03-15,420.080322265625
2017-03-16,419.2674560546875
2017-03-17,423.6667175292969
2017-03-20,420.27166748046875
2017-03-21,419.4587707519531
2017-03-22,412.6686096191406
2017-03-23,409.08221435546875
2017-03-24,408.4606628417969
2017-03-27,410.9471740722656
2017-03-28,413.62493896484375
2017-03-29,411.9512939453125
2017-03-30,416.87664794921875
2017-03-31,411.9991455078125
2017-04-03,417.06781005859375
2017-04-05,432.7521057128906
2017-04-06,430.98284912109375
2017-04-07,447.95819091796875
2017-04-10,453.5050354003906
2017-04-11,453.12255859375
2017-04-12,454.36578369140625
2017-04-13,453.31390380859375
2017-04-17,452.2139892578125
2017-04-18,449.966552734375
2017-04-19,450.5404357910156
2017-04-20,467.7547912597656
2017-04-21,461.1080627441406
2017-04-24,464.5032653808594
2017-04-25,467.9938659667969
2017-04-26,480.61785888671875
2017-04-27,480.8569641113281
2017-04-28,474.3536376953125
2017-05-02,473.87548828125
2017-05-03,475.9794921875
2017-05-04,475.5491638183594
2017-05-05,470.6238708496094
2017-05-08,480.57000732421875
2017-05-09,476.9358825683594
2017-05-10,472.9668884277344
2017-05-11,477.94000244140625
2017-05-12,494.1502990722656
2017-05-15,501.8011474609375
2017-05-16,509.4042053222656
2017-05-17,509.3085021972656
2017-05-18,504.7181091308594
2017-05-19,502.5662536621094
2017-05-22,504.765869140625
2017-05-23,501.7533874511719
2017-05-24,502.08807373046875
2017-05-25,519.350341796875
2017-05-26,511.26922607421875
2017-05-29,510.5997009277344
2017-05-30,517.4375610351562
2017-05-31,514.8077392578125
2017-06-01,510.45623779296875
2017-06-02,516.7203369140625
2017-06-05,518.728759765625
2017-06-06,512.8471069335938
2017-06-07,512.7515258789062
2017-06-08,520.3545532226562
2017-06-09,528.2922973632812
2017-06-12,528.387939453125
2017-06-13,531.3524780273438
2017-06-14,523.0323486328125
2017-06-15,516.9594116210938
2017-06-16,526.283935546875
2017-06-19,527.7184448242188
2017-06-20,524.227783203125
2017-06-21,522.171630859375
2017-06-22,518.8243408203125
2017-06-23,512.9426879882812
2017-06-27,510.7432556152344
2017-06-28,511.5081481933594
2017-06-29,521.6456909179688
2017-06-30,525.23193359375
2017-07-03,528.2443237304688
2017-07-04,527.3836669921875
2017-07-05,523.414794921875
2017-07-06,531.209228515625
2017-07-07,548.4236450195312
2017-07-10,546.2240600585938
2017-07-11,542.2073974609375
2017-07-12,539.577392578125
2017-07-13,546.8456420898438
2017-07-14,544.64599609375
2017-07-17,546.941162109375
2017-07-18,546.4630126953125
2017-07-19,548.614990234375
2017-07-20,547.2760620117188
2017-07-21,547.228271484375
2017-07-24,552.1055908203125
2017-07-25,545.4111328125
2017-07-26,545.697998046875
2017-07-27,550.14501953125
2017-07-28,557.509033203125
2017-07-31,556.6961059570312
2017-08-01,570.3721313476562
2017-08-02,564.77734375
2017-08-03,561.0953979492188
2017-08-04,573.1454467773438
2017-08-07,576.5884399414062
2017-08-08,569.320068359375
2017-08-09,564.9207763671875
2017-08-10,555.4050903320312
2017-08-11,513.3731079101562
2017-08-14,529.6788940429688
2017-08-16,559.7564086914062
2017-08-17,554.735595703125
2017-08-18,559.0870971679688
2017-08-21,549.2843627929688
2017-08-22,557.17431640625
2017-08-23,559.0870971679688
2017-08-24,569.1765747070312
2017-08-28,578.2620239257812
2017-08-29,568.602783203125
2017-08-30,583.9044799804688
2017-08-31,577.3534545898438
2017-09-01,581.7049560546875
2017-09-04,587.5864868164062
2017-09-05,586.0083618164062
2017-09-06,593.2767944335938
2017-09-07,604.7531127929688
2017-09-08,607.23974609375
2017-09-11,611.0651245117188
2017-09-12,613.8385620117188
2017-09-13,609.9652709960938
2017-09-14,612.8343505859375
2017-09-15,622.9238891601562
2017-09-18,633.8743286132812
2017-09-19,629.714111328125
2017-09-20,626.3190307617188
2017-09-21,622.1588134765625
2017-09-22,608.4351196289062
2017-09-25,615.3687133789062
2017-09-26,618.5247802734375
2017-09-27,616.3729248046875
2017-09-28,616.5641479492188
2017-09-29,628.3751831054688
2017-10-03,624.9800415039062
2017-10-04,625.4104614257812
2017-10-05,626.4146728515625
2017-10-06,631.100830078125
2017-10-09,647.8849487304688
2017-10-10,656.3486938476562
2017-10-11,654.3402709960938
2017-10-12,662.0867309570312
2017-10-13,669.211669921875
2017-10-16,669.211669921875
2017-10-17,659.2655639648438
2017-10-18,659.8394165039062
2017-10-19,653.8143920898438
2017-10-23,655.9661865234375
2017-10-24,663.9993896484375
2017-10-25,662.70849609375
2017-10-26,690.39501953125
2017-10-27,684.5611572265625
2017-10-30,691.064453125
2017-10-31,691.7339477539062
2017-11-01,678.2014770507812
2017-11-02,677.627685546875
2017-11-03,664.5733032226562
2017-11-06,675.9061889648438
2017-11-07,677.2451171875
2017-11-08,665.3048095703125
2017-11-09,665.927978515625
2017-11-10,679.690673828125
2017-11-13,670.1959838867188
2017-11-14,672.8814086914062
2017-11-15,669.380859375
2017-11-16,677.628662109375
2017-11-17,679.3070068359375
2017-11-20,680.0263671875
2017-11-21,679.2111206054688
2017-11-22,689.329345703125
2017-11-23,706.3048095703125
2017-11-24,709.5176391601562
2017-11-27,714.2171020507812
2017-11-28,712.8263549804688
2017-11-29,706.4008178710938
2017-11-30,686.979736328125
2017-12-01,694.9879150390625
2017-12-04,696.5222778320312
2017-12-05,707.311767578125
2017-12-06,704.8182983398438
2017-12-07,718.7247314453125
2017-12-08,718.0054931640625
2017-12-11,724.7189331054688
2017-12-12,729.0826416015625
2017-12-13,715.2720336914062
2017-12-14,718.4850463867188
2017-12-15,729.1306762695312
2017-12-18,731.432373046875
2017-12-19,752.91552734375
2017-12-20,746.441650390625
2017-12-21,745.003173828125
2017-12-22,743.3248291015625
2017-12-26,738.2896118164062
2017-12-27,735.3165283203125
2017-12-28,731.33642578125
2017-12-29,739.1527709960938
2018-01-01,735.0768432617188
2018-01-02,743.1329345703125
2018-01-03,738.337646484375
2018-01-04,735.1727294921875
2018-01-05,735.5564575195312
2018-01-08,735.6521606445312
2018-01-09,738.9609375
2018-01-10,736.035888671875
2018-01-11,724.4312133789062
2018-01-12,719.6838989257812
2018-01-15,710.1410522460938
2018-01-16,692.9736938476562
2018-01-17,700.1188354492188
2018-01-18,690.4802856445312
2018-01-19,685.9246215820312
2018-01-22,685.7328491210938
2018-01-23,677.2450561523438
2018-01-24,677.7726440429688
2018-01-25,675.7584228515625
2018-01-29,690.0486450195312
2018-01-30,684.7257690429688
2018-01-31,668.2777709960938
2018-02-01,643.7257080078125
2018-02-02,618.837890625
2018-02-05,631.4015502929688
2018-02-06,623.777099609375
2018-02-07,621.9547729492188
2018-02-08,638.9303588867188
2018-02-09,637.5875854492188
2018-02-12,634.1830444335938
2018-02-14,627.2297973632812
2018-02-15,629.2437133789062
2018-02-16,627.9010620117188
2018-02-19,625.9351196289062
2018-02-20,624.1607666015625
2018-02-21,611.1653442382812
2018-02-22,605.5548095703125
2018-02-23,640.5128784179688
2018-02-26,652.9806518554688
2018-02-27,649.2883911132812
2018-02-28,653.0765991210938
2018-03-01,649.6719360351562
2018-03-05,638.498779296875
2018-03-06,619.2318725585938
2018-03-07,608.997802734375
2018-03-08,621.2498779296875
2018-03-09,620.9134521484375
2018-03-12,624.7091674804688
2018-03-13,616.5411987304688
2018-03-14,617.3580322265625
2018-03-15,618.5111694335938
2018-03-16,607.1239013671875
2018-03-19,590.307373046875
2018-03-20,598.4274291992188
2018-03-21,591.556640625
2018-03-22,582.3317260742188
2018-03-23,582.6680297851562
2018-03-26,595.0162353515625
2018-03-27,592.9500732421875
2018-03-28,595.1121826171875
2018-04-02,634.6549682617188
2018-04-03,622.8834228515625
2018-04-04,620.8175659179688
2018-04-05,623.748291015625
2018-04-06,620.2408447265625
2018-04-09,622.306884765625
2018-04-10,615.4842529296875
2018-04-11,605.3462524414062
2018-04-12,616.301025390625
2018-04-13,635.9523315429688
2018-04-16,649.21337890625
2018-04-17,647.0512084960938
2018-04-18,647.243408203125
2018-04-19,648.060302734375
2018-04-20,641.4777221679688
2018-04-23,637.5379028320312
2018-04-24,636.9612426757812
2018-04-25,631.0034790039062
2018-04-26,623.604248046875
2018-04-27,640.757080078125
2018-04-30,641.3335571289062
2018-05-02,613.6583251953125
2018-05-03,613.7064208984375
2018-05-04,591.9891357421875
2018-05-07,603.1842651367188
2018-05-08,601.3583374023438
2018-05-09,597.1783447265625
2018-05-10,594.5357666015625
2018-05-11,601.5504150390625
2018-05-14,595.1121826171875
2018-05-15,595.9771118164062
2018-05-16,587.4246826171875
2018-05-17,567.1968383789062
2018-05-18,552.54248046875
2018-05-21,542.0200805664062
2018-05-22,543.7496948242188
2018-05-23,543.7978515625
2018-05-24,521.3598022460938
2018-05-25,541.827880859375
2018-05-28,562.6803588867188
2018-05-29,572.3377685546875
2018-05-30,582.4276123046875
2018-05-31,564.41015625
2018-06-01,573.587158203125
2018-06-04,544.3263549804688
2018-06-05,543.4616088867188
2018-06-06,543.7978515625
2018-06-07,552.3021850585938
2018-06-08,560.0377807617188
2018-06-11,560.95068359375
2018-06-12,559.3170776367188
2018-06-13,555.521240234375
2018-06-14,561.3831787109375
2018-06-15,560.1338500976562
2018-06-18,573.587158203125
2018-06-19,561.8155517578125
2018-06-20,562.1998901367188
2018-06-21,560.4222412109375
2018-06-22,559.8937377929688
2018-06-25,574.2116088867188
2018-06-26,562.584228515625
2018-06-27,547.97802734375
2018-06-28,535.9181518554688
2018-06-29,531.257568359375
2018-07-02,534.4287109375
2018-07-03,539.2333374023438
2018-07-04,558.6924438476562
2018-07-05,548.2182006835938
2018-07-06,554.272216796875
2018-07-09,565.563232421875
2018-07-10,562.0557250976562
2018-07-11,558.019775390625
2018-07-12,555.9057006835938
2018-07-13,561.5752563476562
2018-07-16,547.929931640625
2018-07-17,550.90869140625
2018-07-18,546.9210205078125
2018-07-19,541.0591430664062
2018-07-20,542.8369750976562
2018-07-23,520.8792724609375
2018-07-24,531.1614990234375
2018-07-25,519.2456665039062
2018-07-26,501.9486999511719
2018-07-27,504.7834777832031
2018-07-30,493.44439697265625
2018-07-31,496.4232482910156
2018-08-01,492.4354553222656
2018-08-02,492.3392639160156
2018-08-03,500.0268249511719
2018-08-06,507.1858825683594
2018-08-07,527.5579223632812
2018-08-08,511.990478515625
2018-08-09,517.419921875
2018-08-10,513.2399291992188
2018-08-13,499.3061828613281
2018-08-14,499.1139831542969
2018-08-16,499.0179138183594
2018-08-17,495.7507019042969
2018-08-20,515.9785766601562
2018-08-21,519.9664306640625
2018-08-23,524.1946411132812
2018-08-24,528.08642578125
2018-08-27,541.2513427734375
2018-08-28,547.2572021484375
2018-08-29,535.822021484375
2018-08-30,543.7496948242188
2018-08-31,547.1129760742188
2018-09-03,543.4134521484375
2018-09-04,536.5908203125
2018-09-05,540.7708740234375
2018-09-06,547.4494018554688
2018-09-07,566.8123779296875
2018-09-10,566.1878051757812
2018-09-11,551.6295776367188
2018-09-12,555.9537963867188
2018-09-14,563.7374267578125
2018-09-17,565.4671020507812
2018-09-18,569.5512084960938
2018-09-19,575.749267578125
2018-09-21,570.2238159179688
2018-09-24,551.9177856445312
2018-09-25,569.5031127929688
2018-09-26,561.5272827148438
2018-09-27,563.9777221679688
2018-09-28,538.1763305664062
2018-10-01,539.425537109375
2018-10-03,517.419921875
2018-10-04,506.8015441894531
2018-10-05,484.2673645019531
2018-10-08,485.13226318359375
2018-10-09,475.378662109375
2018-10-10,512.2789916992188
2018-10-11,491.8107604980469
2018-10-12,513.2399291992188
2018-10-15,508.1468200683594
2018-10-16,530.1043701171875
2018-10-17,512.086669921875
2018-10-19,495.94281005859375
2018-10-22,496.13507080078125
2018-10-23,514.296875
2018-10-24,507.4261169433594
2018-10-25,498.8737487792969
2018-10-26,504.9277038574219
2018-10-29,532.41064453125
2018-10-30,520.5460205078125
2018-10-31,525.369140625
2018-11-01,526.3818359375
2018-11-02,533.8576049804688
2018-11-05,539.789794921875
2018-11-06,531.0120849609375
2018-11-07,532.8447875976562
2018-11-09,536.5584106445312
2018-11-12,521.3660278320312
2018-11-13,526.1889038085938
2018-11-14,534.5327758789062
2018-11-15,530.3367919921875
2018-11-16,532.0730590820312
2018-11-19,535.3045043945312
2018-11-20,519.0991821289062
2018-11-21,523.2951049804688
2018-11-22,508.5368347167969
2018-11-26,517.3145141601562
2018-11-27,523.3916625976562
2018-11-28,515.9642944335938
2018-11-29,532.4588623046875
2018-11-30,537.667724609375
2018-12-03,531.1083374023438
2018-12-04,535.4009399414062
2018-12-05,534.0986938476562
2018-12-06,513.4562377929688
2018-12-07,522.33056640625
2018-12-10,528.4557495117188
2018-12-11,532.748291015625
2018-12-12,550.4004516601562
2018-12-13,545.3362426757812
2018-12-14,549.82177734375
2018-12-17,554.7411499023438
2018-12-18,554.162353515625
2018-12-19,556.3807983398438
2018-12-20,559.2745971679688
2018-12-21,552.6190795898438
2018-12-24,538.7286987304688
2018-12-26,539.01806640625
2018-12-27,530.4814453125
2018-12-28,544.2269897460938
2018-12-31,551.0274658203125
2019-01-01,544.5645751953125
2019-01-02,516.3018188476562
2019-01-03,518.8097534179688
2019-01-04,521.7999877929688
2019-01-07,515.819580078125
2019-01-08,516.2052612304688
2019-01-09,520.5460205078125
2019-01-10,521.0284423828125
2019-01-11,521.5106201171875
2019-01-14,516.012451171875
2019-01-15,524.7420654296875
2019-01-16,529.4686889648438
2019-01-17,527.7807006835938
2019-01-18,516.6876220703125
2019-01-21,519.1956787109375
2019-01-22,534.5810546875
2019-01-23,512.7328491210938
2019-01-24,503.2796936035156
2019-01-25,478.53778076171875
2019-01-28,460.8373718261719
2019-01-29,477.91082763671875
2019-01-30,474.58294677734375
2019-01-31,482.2996826171875
2019-02-01,498.3603515625
2019-02-04,481.9620666503906
2019-02-05,479.7435607910156
2019-02-06,471.20684814453125
2019-02-07,486.8815612792969
2019-02-08,475.4510192871094
2019-02-11,470.67626953125
2019-02-12,472.9913635253906
2019-02-14,476.8497314453125
2019-02-15,462.1395568847656
2019-02-18,452.68646240234375
2019-02-19,456.3037109375
2019-02-20,449.7926940917969
2019-02-21,446.07904052734375
2019-02-22,454.8085632324219
2019-02-25,446.4648132324219
2019-02-26,439.953857421875
2019-02-27,439.953857421875
2019-02-28,436.91534423828125
2019-03-01,451.0949401855469
2019-03-05,472.46075439453125
2019-03-06,473.32891845703125
2019-03-07,468.9882507324219
2019-03-08,469.760009765625
2019-03-11,487.942626953125
2019-03-12,479.40594482421875
2019-03-13,480.2740478515625
2019-03-14,474.1488342285156
2019-03-15,475.78863525390625
2019-03-18,474.38604736328125
2019-03-19,462.9713439941406
2019-03-20,458.8117370605469
2019-03-22,449.86376953125
2019-03-25,447.8807373046875
2019-03-26,445.41400146484375
2019-03-27,443.8663024902344
2019-03-28,456.1031494140625
2019-04-01,464.1805419921875
2019-04-02,470.951904296875
2019-04-03,469.25909423828125
2019-04-04,472.11273193359375
2019-04-05,469.4041748046875
2019-04-08,464.954345703125
2019-04-09,466.6956481933594
2019-04-10,466.4537658691406
2019-04-11,468.4368591308594
2019-04-12,483.6725158691406
2019-04-15,488.60601806640625
2019-04-16,500.02069091796875
2019-04-18,501.42327880859375
2019-04-22,496.5382080078125
2019-04-23,496.8283996582031
2019-04-24,500.35919189453125
2019-04-25,502.2455749511719
2019-04-26,488.7510986328125
2019-04-30,476.17559814453125
2019-05-02,463.3099365234375
2019-05-03,469.5492858886719
2019-05-06,461.6170654296875
2019-05-07,473.2252502441406
2019-05-08,477.14300537109375
2019-05-09,470.2264404296875
2019-05-10,459.6340026855469
2019-05-13,450.0573425292969
2019-05-14,447.7356262207031
2019-05-15,448.6546325683594
2019-05-16,449.47686767578125
2019-05-17,455.1842041015625
2019-05-20,477.2880554199219
2019-05-21,472.9349670410156
2019-05-22,464.9060363769531
2019-05-23,463.3583068847656
2019-05-24,475.0147399902344
2019-05-27,479.4162292480469
2019-05-28,482.65679931640625
2019-05-29,471.19378662109375
2019-05-30,465.0028076171875
2019-05-31,463.6484375
2019-06-03,483.5758056640625
