Date,FDX
2016-03-01,122.50198364257812
2016-03-02,123.27310180664062
2016-03-03,124.65078735351562
2016-03-04,124.69412994384766
2016-03-07,125.70791625976562
2016-03-08,123.4984359741211
2016-03-09,123.02180480957031
2016-03-10,122.9177017211914
2016-03-11,125.35677337646484
2016-03-14,124.85331726074219
2016-03-15,124.18498229980469
2016-03-16,125.2265625
2016-03-17,140.0433349609375
2016-03-18,142.10052490234375
2016-03-21,142.82098388671875
2016-03-22,141.8488006591797
2016-03-23,141.16310119628906
2016-03-24,141.1804656982422
2016-03-28,140.78115844726562
2016-03-29,141.47560119628906
2016-03-30,140.2429962158203
2016-03-31,141.24119567871094
2016-04-01,142.06581115722656
2016-04-04,142.1786346435547
2016-04-05,140.56414794921875
2016-04-06,141.2845916748047
2016-04-07,139.9912872314453
2016-04-08,141.8488006591797
2016-04-11,141.52757263183594
2016-04-12,143.31570434570312
2016-04-13,145.14723205566406
2016-04-14,143.8278350830078
2016-04-15,144.00143432617188
2016-04-18,145.06907653808594
2016-04-19,146.05859375
2016-04-20,145.30345153808594
2016-04-21,143.7149658203125
2016-04-22,144.36605834960938
2016-04-25,143.7063446044922
2016-04-26,145.0517120361328
2016-04-27,145.44235229492188
2016-04-28,143.7931365966797
2016-04-29,143.31570434570312
2016-05-02,145.4683074951172
2016-05-03,143.03794860839844
2016-05-04,143.43724060058594
2016-05-05,139.20140075683594
2016-05-06,139.77427673339844
2016-05-09,140.867919921875
2016-05-10,141.70126342773438
2016-05-11,140.0
2016-05-12,138.3333740234375
2016-05-13,136.93589782714844
2016-05-16,137.65634155273438
2016-05-17,137.74314880371094
2016-05-18,138.43753051757812
2016-05-19,138.1077423095703
2016-05-20,140.29505920410156
2016-05-23,140.6509246826172
2016-05-24,142.68203735351562
2016-05-25,142.54318237304688
2016-05-26,141.83145141601562
2016-05-27,142.7602081298828
2016-05-31,143.19418334960938
2016-06-01,142.95982360839844
2016-06-02,143.04669189453125
2016-06-03,142.19602966308594
2016-06-06,141.71861267089844
2016-06-07,143.0727081298828
2016-06-08,143.00326538085938
2016-06-09,142.4477081298828
2016-06-10,139.63536071777344
2016-06-13,139.25347900390625
2016-06-14,139.0098419189453
2016-06-15,138.93153381347656
2016-06-16,140.85459899902344
2016-06-17,141.185302734375
2016-06-20,143.11703491210938
2016-06-21,142.66461181640625
2016-06-22,136.19046020507812
2016-06-23,137.3913116455078
2016-06-24,131.02166748046875
2016-06-27,127.15807342529297
2016-06-28,128.87229919433594
2016-06-29,130.7519073486328
2016-06-30,132.0745849609375
2016-07-01,133.8671417236328
2016-07-05,132.4139404296875
2016-07-06,131.7874298095703
2016-07-07,132.7881317138672
2016-07-08,135.93814086914062
2016-07-11,136.71258544921875
2016-07-12,139.1838836669922
2016-07-13,139.59286499023438
2016-07-14,140.5326690673828
2016-07-15,139.74081420898438
2016-07-18,139.88870239257812
2016-07-19,138.94891357421875
2016-07-20,139.288330078125
2016-07-21,137.84378051757812
2016-07-22,139.89743041992188
2016-07-25,139.4275360107422
2016-07-26,140.5326690673828
2016-07-27,140.0192413330078
2016-07-28,140.48912048339844
2016-07-29,140.88067626953125
2016-08-01,140.67185974121094
2016-08-02,138.51385498046875
2016-08-03,139.75819396972656
2016-08-04,139.0707550048828
2016-08-05,141.75961303710938
2016-08-08,142.4470672607422
2016-08-09,142.99525451660156
2016-08-10,143.273681640625
2016-08-11,144.26564025878906
2016-08-12,144.01332092285156
2016-08-15,144.79652404785156
2016-08-16,145.08363342285156
2016-08-17,144.84002685546875
2016-08-18,145.4839324951172
2016-08-19,146.73696899414062
2016-08-22,146.09304809570312
2016-08-23,146.70211791992188
2016-08-24,146.3888702392578
2016-08-25,144.03944396972656
2016-08-26,143.53469848632812
2016-08-29,143.7261505126953
2016-08-30,143.517333984375
2016-08-31,143.517333984375
2016-09-01,144.13516235351562
2016-09-02,144.00462341308594
2016-09-06,143.4302978515625
2016-09-07,143.75228881835938
2016-09-08,144.27565002441406
2016-09-09,140.3067626953125
2016-09-12,142.40896606445312
2016-09-13,139.87062072753906
2016-09-14,139.0855255126953
2016-09-15,139.62635803222656
2016-09-16,138.59707641601562
2016-09-19,140.6643524169922
2016-09-20,141.87681579589844
2016-09-21,151.65513610839844
2016-09-22,151.48072814941406
2016-09-23,152.11746215820312
2016-09-26,152.94613647460938
2016-09-27,154.6558074951172
2016-09-28,153.04208374023438
2016-09-29,152.7542266845703
2016-09-30,152.37042236328125
2016-10-03,152.03892517089844
2016-10-04,151.42837524414062
2016-10-05,152.0040283203125
2016-10-06,150.98348999023438
2016-10-07,150.91375732421875
2016-10-10,151.96043395996094
2016-10-11,151.84706115722656
2016-10-12,151.37606811523438
2016-10-13,149.11679077148438
2016-10-14,149.14295959472656
2016-10-17,149.0208282470703
2016-10-18,148.93362426757812
2016-10-19,148.6893768310547
2016-10-20,148.0264434814453
2016-10-21,148.46255493164062
2016-10-24,150.10250854492188
2016-10-25,149.97164916992188
2016-10-26,151.41961669921875
2016-10-27,152.1261444091797
2016-10-28,151.995361328125
2016-10-31,152.05638122558594
2016-11-01,149.6227569580078
2016-11-02,150.3642120361328
2016-11-03,151.47198486328125
2016-11-04,152.47508239746094
2016-11-07,157.02842712402344
2016-11-08,158.1536407470703
2016-11-09,158.0315399169922
2016-11-10,160.125
2016-11-11,160.22970581054688
2016-11-14,162.3842315673828
2016-11-15,161.7125701904297
2016-11-16,160.34310913085938
2016-11-17,161.44215393066406
2016-11-18,163.36988830566406
2016-11-21,164.1200714111328
2016-11-22,164.0590057373047
2016-11-23,165.8385009765625
2016-11-25,167.06842041015625
2016-11-28,165.75997924804688
2016-11-29,166.01292419433594
2016-11-30,167.19052124023438
2016-12-01,167.6440887451172
2016-12-02,168.17617797851562
2016-12-05,169.65907287597656
2016-12-06,168.63853454589844
2016-12-07,171.42108154296875
2016-12-08,172.25143432617188
2016-12-09,171.84063720703125
2016-12-12,172.74966430664062
2016-12-13,175.70404052734375
2016-12-14,172.9944610595703
2016-12-15,172.9944610595703
2016-12-16,171.73577880859375
2016-12-19,172.73219299316406
2016-12-20,173.7111358642578
2016-12-21,167.92483520507812
2016-12-22,166.84971618652344
2016-12-23,167.69757080078125
2016-12-27,166.5525665283203
2016-12-28,164.71705627441406
2016-12-29,163.40594482421875
2016-12-30,162.75038146972656
2017-01-03,164.06149291992188
2017-01-04,164.94432067871094
2017-01-05,164.68211364746094
2017-01-06,166.2903289794922
2017-01-09,165.80087280273438
2017-01-10,164.69085693359375
2017-01-11,165.4075164794922
2017-01-12,163.78184509277344
2017-01-13,163.45838928222656
2017-01-17,162.6193084716797
2017-01-18,163.65069580078125
2017-01-19,162.72418212890625
2017-01-20,162.3395538330078
2017-01-23,162.1036376953125
2017-01-24,167.4790802001953
2017-01-25,168.65032958984375
2017-01-26,168.32693481445312
2017-01-27,171.24632263183594
2017-01-30,168.91249084472656
2017-01-31,165.29396057128906
2017-02-01,162.8115997314453
2017-02-02,161.36061096191406
2017-02-03,164.50726318359375
2017-02-06,164.49851989746094
2017-02-07,164.3411865234375
2017-02-08,164.2887725830078
2017-02-09,164.8219451904297
2017-02-10,166.8235321044922
2017-02-13,168.31817626953125
2017-02-14,168.22201538085938
2017-02-15,170.15367126464844
2017-02-16,168.99993896484375
2017-02-17,169.3058624267578
2017-02-21,170.75680541992188
2017-02-22,169.41946411132812
2017-02-23,167.1032257080078
2017-02-24,168.7901611328125
2017-02-27,169.89149475097656
2017-02-28,168.67654418945312
2017-03-01,172.557373046875
2017-03-02,170.1886444091797
2017-03-03,169.8739776611328
2017-03-06,169.52439880371094
2017-03-07,168.6153564453125
2017-03-08,168.62411499023438
2017-03-09,167.5642852783203
2017-03-10,168.30001831054688
2017-03-13,169.14964294433594
2017-03-14,167.6256103515625
2017-03-15,169.27227783203125
2017-03-16,169.140869140625
2017-03-17,170.43716430664062
2017-03-20,168.40513610839844
2017-03-21,168.0285186767578
2017-03-22,171.6021270751953
2017-03-23,165.70742797851562
2017-03-24,164.77024841308594
2017-03-27,163.8242950439453
2017-03-28,166.320556640625
2017-03-29,167.22268676757812
2017-03-30,170.0692596435547
2017-03-31,170.9276123046875
2017-04-03,171.111572265625
2017-04-04,171.90866088867188
2017-04-05,171.54080200195312
2017-04-06,171.6633758544922
2017-04-07,171.36557006835938
2017-04-10,171.46192932128906
2017-04-11,169.03578186035156
2017-04-12,163.18487548828125
2017-04-13,160.92510986328125
2017-04-17,162.5104522705078
2017-04-18,160.82003784179688
2017-04-19,160.77621459960938
2017-04-20,163.33375549316406
2017-04-21,162.28273010253906
2017-04-24,165.15562438964844
2017-04-25,165.51470947265625
2017-04-26,166.04898071289062
2017-04-27,167.91464233398438
2017-04-28,166.1540985107422
2017-05-01,164.8665771484375
2017-05-02,165.5673065185547
2017-05-03,166.3468017578125
2017-05-04,167.45919799804688
2017-05-05,168.53651428222656
2017-05-08,167.38912963867188
2017-05-09,167.10879516601562
2017-05-10,166.19790649414062
2017-05-11,167.15260314941406
2017-05-12,167.87083435058594
2017-05-15,170.58607482910156
2017-05-16,170.04299926757812
2017-05-17,164.2183837890625
2017-05-18,165.30450439453125
2017-05-19,165.86508178710938
2017-05-22,167.86209106445312
2017-05-23,169.09710693359375
2017-05-24,169.28102111816406
2017-05-25,170.6298065185547
2017-05-26,170.14813232421875
2017-05-30,169.81527709960938
2017-05-31,169.78030395507812
2017-06-01,173.73919677734375
2017-06-02,177.89967346191406
2017-06-05,177.1464080810547
2017-06-06,177.9522247314453
2017-06-07,180.56228637695312
2017-06-08,180.2908172607422
2017-06-09,180.78128051757812
2017-06-12,183.16366577148438
2017-06-13,183.42642211914062
2017-06-14,182.97096252441406
2017-06-15,184.32858276367188
2017-06-16,184.3723907470703
2017-06-19,184.7665252685547
2017-06-20,183.44961547851562
2017-06-21,186.3907470703125
2017-06-22,185.8025665283203
2017-06-23,189.06857299804688
2017-06-26,189.07730102539062
2017-06-27,188.17303466796875
2017-06-28,190.6488494873047
2017-06-29,188.963134765625
2017-06-30,190.80685424804688
2017-07-03,190.85079956054688
2017-07-05,191.6673126220703
2017-07-06,188.78759765625
2017-07-07,191.84288024902344
2017-07-10,192.158935546875
2017-07-11,190.99124145507812
2017-07-12,191.67611694335938
2017-07-13,191.36880493164062
2017-07-14,192.32577514648438
2017-07-17,189.18264770507812
2017-07-18,185.2845458984375
2017-07-19,186.89996337890625
2017-07-20,186.02198791503906
2017-07-21,186.5751495361328
2017-07-24,186.72434997558594
2017-07-25,188.20811462402344
2017-07-26,187.55848693847656
2017-07-27,182.21168518066406
2017-07-28,182.650634765625
2017-07-31,182.64187622070312
2017-08-01,181.48297119140625
2017-08-02,183.9324951171875
2017-08-03,183.80958557128906
2017-08-04,183.77444458007812
2017-08-07,182.9403839111328
2017-08-08,181.7375946044922
2017-08-09,181.0176544189453
2017-08-10,178.7086181640625
2017-08-11,179.86749267578125
2017-08-14,182.4926300048828
2017-08-15,183.55496215820312
2017-08-16,184.046630859375
2017-08-17,180.30650329589844
2017-08-18,180.85963439941406
2017-08-21,181.1493377685547
2017-08-22,183.7393341064453
2017-08-23,181.79904174804688
2017-08-24,181.44784545898438
2017-08-25,182.40481567382812
2017-08-28,183.35302734375
2017-08-29,185.51283264160156
2017-08-30,187.69015502929688
2017-08-31,188.21693420410156
2017-09-01,188.80519104003906
2017-09-05,187.23358154296875
2017-09-06,186.04835510253906
2017-09-07,187.58473205566406
2017-09-08,185.226318359375
2017-09-11,186.9159698486328
2017-09-12,189.67916870117188
2017-09-13,189.20399475097656
2017-09-14,188.7816162109375
2017-09-15,189.05441284179688
2017-09-18,189.2744140625
2017-09-19,190.08401489257812
2017-09-20,194.04409790039062
2017-09-21,192.57444763183594
2017-09-22,193.60409545898438
2017-09-25,192.9000701904297
2017-09-26,193.43690490722656
2017-09-27,193.60409545898438
2017-09-28,197.35296630859375
2017-09-29,198.5146026611328
2017-10-02,199.1746368408203
2017-10-03,196.24415588378906
2017-10-04,194.76571655273438
2017-10-05,195.02098083496094
2017-10-06,194.30813598632812
2017-10-09,194.1673126220703
2017-10-10,194.29052734375
2017-10-11,195.9625701904297
2017-10-12,198.05697631835938
2017-10-13,195.55775451660156
2017-10-16,194.7921600341797
2017-10-17,193.69215393066406
2017-10-18,195.62814331054688
2017-10-19,197.09780883789062
2017-10-20,198.0657958984375
2017-10-23,198.30337524414062
2017-10-24,198.743408203125
2017-10-25,198.44422912597656
2017-10-26,201.5594482421875
2017-10-27,202.8179168701172
2017-10-30,200.3978271484375
2017-10-31,198.71701049804688
2017-11-01,198.40899658203125
2017-11-02,198.26820373535156
2017-11-03,197.3354034423828
2017-11-06,194.44017028808594
2017-11-07,194.62489318847656
2017-11-08,194.04409790039062
2017-11-09,191.3512420654297
2017-11-10,191.97607421875
2017-11-13,194.8625030517578
2017-11-14,193.5513458251953
2017-11-15,188.71998596191406
2017-11-16,191.76487731933594
2017-11-17,190.08401489257812
2017-11-20,191.1840057373047
2017-11-21,191.24566650390625
2017-11-22,191.69444274902344
2017-11-24,190.9640655517578
2017-11-27,191.7296142578125
2017-11-28,192.29287719726562
2017-11-29,198.8225860595703
2017-11-30,203.6891326904297
2017-12-01,203.1435089111328
2017-12-04,210.3684539794922
2017-12-05,207.15643310546875
2017-12-06,208.02761840820312
2017-12-07,210.58843994140625
2017-12-08,212.2904815673828
2017-12-11,210.4208984375
2017-12-12,211.20578002929688
2017-12-13,213.4280548095703
2017-12-14,210.32391357421875
2017-12-15,211.6907958984375
2017-12-18,213.33103942871094
2017-12-19,213.88665771484375
2017-12-20,221.40890502929688
2017-12-21,220.615234375
2017-12-22,220.48297119140625
2017-12-26,220.14781188964844
2017-12-27,220.4917755126953
2017-12-28,218.98377990722656
2017-12-29,220.0596160888672
2018-01-02,227.1674346923828
2018-01-03,230.007080078125
2018-01-04,233.5873565673828
2018-01-05,234.5045928955078
2018-01-08,236.92079162597656
2018-01-09,236.11837768554688
2018-01-10,236.34765625
2018-01-11,239.1519775390625
2018-01-12,239.73399353027344
2018-01-16,237.73214721679688
2018-01-17,239.41648864746094
2018-01-18,240.02503967285156
2018-01-19,241.9121551513672
2018-01-22,241.5330047607422
2018-01-23,239.8838653564453
2018-01-24,238.46408081054688
2018-01-25,236.3740692138672
2018-01-26,237.08837890625
2018-01-29,236.06541442871094
2018-01-30,230.57138061523438
2018-01-31,231.47091674804688
2018-02-01,230.897705078125
2018-02-02,225.64181518554688
2018-02-05,219.1425018310547
2018-02-06,220.6240692138672
2018-02-07,221.47946166992188
2018-02-08,211.0028839111328
2018-02-09,207.51959228515625
2018-02-12,211.58494567871094
2018-02-13,211.92889404296875
2018-02-14,212.36981201171875
2018-02-15,216.0824432373047
2018-02-16,215.34170532226562
2018-02-20,212.51092529296875
2018-02-21,214.5568389892578
2018-02-22,216.43521118164062
2018-02-23,222.42300415039062
2018-02-26,224.44248962402344
2018-02-27,219.35423278808594
2018-02-28,217.29946899414062
2018-03-01,214.90960693359375
2018-03-02,212.8019561767578
2018-03-05,213.3574981689453
2018-03-06,214.3275146484375
2018-03-07,213.12820434570312
2018-03-08,212.06118774414062
2018-03-09,218.37960815429688
2018-03-12,217.86708068847656
2018-03-13,221.60513305664062
2018-03-14,218.19407653808594
2018-03-15,218.62705993652344
2018-03-16,222.71859741210938
2018-03-19,220.58004760742188
2018-03-20,222.68325805664062
2018-03-21,220.0586700439453
2018-03-22,208.79151916503906
2018-03-23,202.7911834716797
2018-03-26,211.955078125
2018-03-27,207.35110473632812
2018-03-28,207.49246215820312
2018-03-29,212.18490600585938
2018-04-02,210.7621307373047
2018-04-03,213.0067596435547
2018-04-04,210.9918670654297
2018-04-05,213.03323364257812
2018-04-06,207.04176330566406
2018-04-09,207.0682830810547
2018-04-10,210.32029724121094
2018-04-11,210.32029724121094
2018-04-12,213.77557373046875
2018-04-13,216.05548095703125
2018-04-16,220.95115661621094
2018-04-17,222.69203186035156
2018-04-18,225.81153869628906
2018-04-19,222.32980346679688
2018-04-20,218.37960815429688
2018-04-23,219.8819580078125
2018-04-24,217.00106811523438
2018-04-25,218.18519592285156
2018-04-26,218.21170043945312
2018-04-27,221.21630859375
2018-04-30,218.45033264160156
2018-05-01,216.2057342529297
2018-05-02,212.61790466308594
2018-05-03,213.98765563964844
2018-05-04,216.45315551757812
2018-05-07,214.84481811523438
2018-05-08,213.8109130859375
2018-05-09,215.77267456054688
2018-05-10,218.8921661376953
2018-05-11,221.7200164794922
2018-05-14,222.11767578125
2018-05-15,218.57403564453125
2018-05-16,218.37960815429688
2018-05-17,219.5637969970703
2018-05-18,220.4386444091797
2018-05-21,225.04270935058594
2018-05-22,223.21347045898438
2018-05-23,221.3400115966797
2018-05-24,222.46229553222656
2018-05-25,222.25022888183594
2018-05-29,218.81263732910156
2018-05-30,223.64649963378906
2018-05-31,220.1470184326172
2018-06-01,224.10597229003906
2018-06-04,222.5859832763672
2018-06-05,222.69203186035156
2018-06-06,226.712890625
2018-06-07,227.33145141601562
2018-06-08,229.8941650390625
2018-06-11,231.50253295898438
2018-06-12,234.6484832763672
2018-06-13,232.34207153320312
2018-06-14,232.8369598388672
2018-06-15,233.79135131835938
2018-06-18,233.00485229492188
2018-06-19,228.33892822265625
2018-06-20,222.18833923339844
2018-06-21,218.02613830566406
2018-06-22,214.2161865234375
2018-06-25,207.80136108398438
2018-06-26,209.85693359375
2018-06-27,203.56607055664062
2018-06-28,200.8371124267578
2018-06-29,201.18267822265625
2018-07-02,203.2471466064453
2018-07-03,201.6699676513672
2018-07-05,202.52940368652344
2018-07-06,202.2547607421875
2018-07-09,208.1645965576172
2018-07-10,208.8025360107422
2018-07-11,203.9825439453125
2018-07-12,206.17105102539062
2018-07-13,207.11024475097656
2018-07-16,203.9470672607422
2018-07-17,204.8065185546875
2018-07-18,209.27215576171875
2018-07-19,209.59112548828125
2018-07-20,208.15573120117188
2018-07-23,209.4582061767578
2018-07-24,209.83921813964844
2018-07-25,212.86056518554688
2018-07-26,213.74661254882812
2018-07-27,213.39219665527344
2018-07-30,213.0377655029297
2018-07-31,217.84890747070312
2018-08-01,213.6226043701172
2018-08-02,213.64031982421875
2018-08-03,215.58953857421875
2018-08-06,217.19329833984375
2018-08-07,219.60330200195312
2018-08-08,217.51222229003906
2018-08-09,216.90097045898438
2018-08-10,214.2073211669922
2018-08-13,213.52513122558594
2018-08-14,215.92623901367188
2018-08-15,215.73133850097656
2018-08-16,218.18565368652344
2018-08-17,218.7969970703125
2018-08-20,220.4361572265625
2018-08-21,222.49176025390625
2018-08-22,218.7969970703125
2018-08-23,216.6085205078125
2018-08-24,217.09579467773438
2018-08-27,220.5336151123047
2018-08-28,219.40838623046875
2018-08-29,219.3817901611328
2018-08-30,218.61981201171875
2018-08-31,216.14776611328125
2018-09-04,213.7908935546875
2018-09-05,216.86546325683594
2018-09-06,218.1324462890625
2018-09-07,218.5144805908203
2018-09-10,221.6060333251953
2018-09-11,221.52609252929688
2018-09-12,224.74200439453125
2018-09-13,224.91078186035156
2018-09-14,226.9274139404297
2018-09-17,227.18504333496094
2018-09-18,214.61448669433594
2018-09-19,215.76942443847656
2018-09-20,219.2606964111328
2018-09-21,219.71376037597656
2018-09-24,216.62220764160156
2018-09-25,212.50013732910156
2018-09-26,214.19696044921875
2018-09-27,213.83274841308594
2018-09-28,213.91268920898438
2018-10-01,213.14866638183594
2018-10-02,212.32244873046875
2018-10-03,214.04592895507812
2018-10-04,212.3846435546875
2018-10-05,209.71066284179688
2018-10-08,208.7600860595703
2018-10-09,204.10494995117188
2018-10-10,196.74029541015625
2018-10-11,193.15126037597656
2018-10-12,196.33164978027344
2018-10-15,196.34942626953125
2018-10-16,200.93348693847656
2018-10-17,198.51705932617188
2018-10-18,193.03578186035156
2018-10-19,195.2655792236328
2018-10-22,194.02186584472656
2018-10-23,194.00408935546875
2018-10-24,185.8488006591797
2018-10-25,189.91757202148438
2018-10-26,187.0303497314453
2018-10-29,187.48342895507812
2018-10-30,192.36062622070312
2018-10-31,195.745361328125
2018-11-01,199.0323486328125
2018-11-02,196.9180145263672
2018-11-05,197.76190185546875
2018-11-06,201.45762634277344
2018-11-07,205.4641876220703
2018-11-08,203.79409790039062
2018-11-09,199.35218811035156
2018-11-12,195.11459350585938
2018-11-13,197.67315673828125
2018-11-14,200.02731323242188
2018-11-15,202.3815460205078
2018-11-16,201.38658142089844
2018-11-19,201.0400848388672
2018-11-20,196.6337127685547
2018-11-21,197.7086181640625
2018-11-23,198.46377563476562
2018-11-26,199.92068481445312
2018-11-27,200.0895233154297
2018-11-28,205.97059631347656
2018-11-29,202.1061553955078
2018-11-30,203.43870544433594
2018-12-03,204.36257934570312
2018-12-04,191.46334838867188
2018-12-06,191.0547332763672
2018-12-07,179.45291137695312
2018-12-10,171.91448974609375
2018-12-11,168.99176025390625
2018-12-12,167.7621307373047
2018-12-13,166.7908172607422
2018-12-14,164.05519104003906
2018-12-17,162.34437561035156
2018-12-18,164.85719299316406
2018-12-19,144.8080596923828
2018-12-20,142.322021484375
2018-12-21,140.78936767578125
2018-12-24,136.06666564941406
2018-12-26,142.7051544189453
2018-12-27,143.48037719726562
2018-12-28,141.66259765625
2018-12-31,143.756591796875
2019-01-02,145.41403198242188
2019-01-03,140.06756591796875
2019-01-04,146.51889038085938
2019-01-07,148.56838989257812
2019-01-08,148.8267822265625
2019-01-09,152.00790405273438
2019-01-10,151.58914184570312
2019-01-11,152.36439514160156
2019-01-14,152.86337280273438
2019-01-15,152.0435791015625
2019-01-16,152.6940155029297
2019-01-17,154.39601135253906
2019-01-18,157.6394805908203
2019-01-22,156.73948669433594
2019-01-23,154.76132202148438
2019-01-24,155.1355743408203
2019-01-25,156.25831604003906
2019-01-28,155.01087951660156
2019-01-29,154.67221069335938
2019-01-30,158.1385040283203
2019-01-31,158.22763061523438
2019-02-01,159.77806091308594
2019-02-04,162.8255157470703
2019-02-05,163.7166290283203
2019-02-06,163.78790283203125
2019-02-07,161.6136932373047
2019-02-08,157.93356323242188
2019-02-11,161.3642120361328
2019-02-12,165.24925231933594
2019-02-13,165.40074157714844
2019-02-14,163.88592529296875
2019-02-15,159.7691650390625
2019-02-19,160.61566162109375
2019-02-20,162.0948944091797
2019-02-21,162.42454528808594
2019-02-22,160.82955932617188
2019-02-25,161.3463592529297
2019-02-26,161.91664123535156
2019-02-27,162.00575256347656
2019-02-28,161.28396606445312
2019-03-01,162.887939453125
2019-03-04,161.40875244140625
2019-03-05,160.40182495117188
2019-03-06,158.77117919921875
2019-03-07,154.0306854248047
2019-03-08,153.6460723876953
2019-03-11,157.82308959960938
2019-03-12,158.46705627441406
2019-03-13,160.5779266357422
2019-03-14,160.1754608154297
2019-03-15,159.19154357910156
2019-03-18,163.1449737548828
2019-03-19,162.25949096679688
2019-03-20,156.5887908935547
2019-03-21,160.094970703125
2019-03-22,155.6227264404297
2019-03-25,153.9054718017578
2019-03-26,156.66030883789062
2019-03-27,157.50106811523438
2019-03-28,159.12001037597656
2019-03-29,162.25949096679688
2019-04-01,166.76742553710938
2019-04-02,164.60289001464844
2019-04-03,165.6404571533203
2019-04-04,167.85865783691406
2019-04-05,169.8532257080078
2019-04-08,171.17698669433594
2019-04-09,169.89793395996094
2019-04-10,170.8370819091797
2019-04-11,171.615234375
2019-04-12,176.15896606445312
2019-04-15,175.47027587890625
2019-04-16,176.40943908691406
2019-04-17,177.15179443359375
2019-04-18,177.23236083984375
2019-04-22,175.2913818359375
2019-04-23,174.53114318847656
