Date,ASIANPAINT.NS
2016-02-02,816.32421875
2016-02-03,798.93408203125
2016-02-04,822.6605834960938
2016-02-05,831.818115234375
2016-02-08,821.9667358398438
2016-02-09,817.8966674804688
2016-02-10,810.8203125
2016-02-11,791.5338745117188
2016-02-12,790.7938232421875
2016-02-15,794.3089599609375
2016-02-16,777.28857421875
2016-02-17,791.811279296875
2016-02-18,772.6173095703125
2016-02-19,790.6088256835938
2016-02-22,805.5479736328125
2016-02-23,811.3291625976562
2016-02-24,815.6766967773438
2016-02-25,797.0840454101562
2016-02-26,797.8701782226562
2016-02-29,782.6536865234375
2016-03-01,806.5653686523438
2016-03-02,806.4727172851562
2016-03-03,814.2431640625
2016-03-04,800.87646484375
2016-03-08,810.0340576171875
2016-03-09,810.4967041015625
2016-03-10,827.655517578125
2016-03-11,830.9856567382812
2016-03-14,831.9107055664062
2016-03-15,818.2667236328125
2016-03-16,800.0440673828125
2016-03-17,807.1202392578125
2016-03-18,809.7103881835938
2016-03-21,795.1876831054688
2016-03-22,789.3600463867188
2016-03-23,786.26123046875
2016-03-28,782.0062255859375
2016-03-29,791.9038696289062
2016-03-30,815.722900390625
2016-03-31,803.28173828125
2016-04-01,804.7615356445312
2016-04-04,819.7006225585938
2016-04-05,804.6226806640625
2016-04-06,798.5639038085938
2016-04-07,793.8926391601562
2016-04-08,787.6948852539062
2016-04-11,795.5114135742188
2016-04-12,801.8939208984375
2016-04-13,808.7852783203125
2016-04-18,818.8217163085938
2016-04-20,819.3768310546875
2016-04-21,822.4755249023438
2016-04-22,806.1953735351562
2016-04-25,797.1301879882812
2016-04-26,811.14404296875
2016-04-27,823.123046875
2016-04-28,807.629150390625
2016-04-29,801.2926635742188
2016-05-02,799.9514770507812
2016-05-03,806.6114501953125
2016-05-04,808.0914916992188
2016-05-05,802.0327758789062
2016-05-06,822.3831176757812
2016-05-09,838.6171264648438
2016-05-10,830.9856567382812
2016-05-11,839.7732543945312
2016-05-12,859.15234375
2016-05-13,872.8887939453125
2016-05-16,881.2138671875
2016-05-17,896.939208984375
2016-05-18,891.0189819335938
2016-05-19,885.052734375
2016-05-20,884.312744140625
2016-05-23,875.617431640625
2016-05-24,884.5440063476562
2016-05-25,908.5942993164062
2016-05-26,917.474365234375
2016-05-27,923.39453125
2016-05-30,911.0457153320312
2016-05-31,910.9993286132812
2016-06-01,945.0861206054688
2016-06-02,947.2599487304688
2016-06-03,948.4161376953125
2016-06-06,949.3411254882812
2016-06-07,955.3074340820312
2016-06-08,941.7098999023438
2016-06-09,923.9033813476562
2016-06-10,917.659423828125
2016-06-13,920.2957763671875
2016-06-14,912.5256958007812
2016-06-15,923.533203125
2016-06-16,936.0409545898438
2016-06-17,929.5779418945312
2016-06-20,922.0453491210938
2016-06-21,913.25732421875
2016-06-22,916.419189453125
2016-06-23,915.1636352539062
2016-06-24,920.2319946289062
2016-06-27,906.0501098632812
2016-06-28,911.5369873046875
2016-06-29,924.5562133789062
2016-06-30,933.018798828125
2016-07-01,932.2747192382812
2016-07-04,930.3218383789062
2016-07-05,916.0938110351562
2016-07-07,918.5115356445312
2016-07-08,939.9004516601562
2016-07-11,954.8726196289062
2016-07-12,948.9673461914062
2016-07-13,938.7846069335938
2016-07-14,946.3170776367188
2016-07-15,954.03564453125
2016-07-18,956.45361328125
2016-07-19,958.4993896484375
2016-07-20,956.5
2016-07-21,969.6588745117188
2016-07-22,973.7041625976562
2016-07-25,995.65087890625
2016-07-26,986.4443969726562
2016-07-27,987.4209594726562
2016-07-28,1048.983642578125
2016-07-29,1036.1036376953125
2016-08-01,1042.3809814453125
2016-08-02,1044.6591796875
2016-08-03,1063.3046875
2016-08-04,1048.3326416015625
2016-08-05,1063.25830078125
2016-08-08,1067.907958984375
2016-08-09,1066.187744140625
2016-08-10,1050.7969970703125
2016-08-11,1064.88525390625
2016-08-12,1057.818115234375
2016-08-16,1050.5179443359375
2016-08-17,1035.5458984375
2016-08-18,1029.7801513671875
2016-08-19,1035.4991455078125
2016-08-22,1035.871337890625
2016-08-23,1047.3563232421875
2016-08-24,1040.4742431640625
2016-08-25,1028.4317626953125
2016-08-26,1044.6126708984375
2016-08-29,1033.9644775390625
2016-08-30,1065.908447265625
2016-08-31,1076.7889404296875
2016-09-01,1075.905517578125
2016-09-02,1085.7633056640625
2016-09-06,1119.7989501953125
2016-09-07,1094.737060546875
2016-09-08,1099.7587890625
2016-09-09,1089.6690673828125
2016-09-12,1073.719970703125
2016-09-14,1082.0897216796875
2016-09-15,1091.3426513671875
2016-09-16,1074.2318115234375
2016-09-19,1082.0897216796875
2016-09-20,1083.4381103515625
2016-09-21,1088.5994873046875
2016-09-22,1108.5
2016-09-23,1107.7562255859375
2016-09-26,1100.1307373046875
2016-09-27,1109.01171875
2016-09-28,1109.8953857421875
2016-09-29,1085.5771484375
2016-09-30,1079.39306640625
2016-10-03,1109.4305419921875
2016-10-04,1109.01171875
2016-10-05,1124.0772705078125
2016-10-06,1124.7745361328125
2016-10-07,1101.61865234375
2016-10-10,1127.7037353515625
2016-10-13,1131.3770751953125
2016-10-14,1121.2872314453125
2016-10-17,1099.4801025390625
2016-10-18,1092.2261962890625
2016-10-19,1087.3905029296875
2016-10-20,1084.08935546875
2016-10-21,1072.6971435546875
2016-10-24,1048.5185546875
2016-10-25,1059.910400390625
2016-10-26,1044.4268798828125
2016-10-27,1009.4140014648438
2016-10-28,994.9534301757812
2016-11-01,1003.76318359375
2016-11-02,990.7581787109375
2016-11-03,966.8924560546875
2016-11-04,972.392822265625
2016-11-07,967.0787353515625
2016-11-08,985.3980102539062
2016-11-09,979.757568359375
2016-11-10,942.79345703125
2016-11-11,897.1127319335938
2016-11-15,830.4563598632812
2016-11-16,872.3148193359375
2016-11-17,856.2332763671875
2016-11-18,846.6776733398438
2016-11-21,839.032958984375
2016-11-22,846.2582397460938
2016-11-23,878.2345581054688
2016-11-24,872.6876220703125
2016-11-25,881.404296875
2016-11-28,872.6876220703125
2016-11-29,893.6168823242188
2016-11-30,904.1979370117188
2016-12-01,875.5309448242188
2016-12-02,843.5545654296875
2016-12-05,874.132568359375
2016-12-06,870.8698120117188
2016-12-07,869.0518798828125
2016-12-08,872.7342529296875
2016-12-09,877.9548950195312
2016-12-12,848.588623046875
2016-12-13,845.3258666992188
2016-12-14,852.4110717773438
2016-12-15,841.829833984375
2016-12-16,838.93994140625
2016-12-19,818.8963623046875
2016-12-20,807.0567626953125
2016-12-21,806.9168090820312
2016-12-22,811.344970703125
2016-12-23,814.79443359375
2016-12-26,809.0143432617188
2016-12-27,816.6588745117188
2016-12-28,816.379150390625
2016-12-29,820.4344482421875
2016-12-30,830.6893920898438
2017-01-02,843.3681030273438
2017-01-03,835.863525390625
2017-01-04,845.18603515625
2017-01-05,854.415283203125
2017-01-06,866.5347900390625
2017-01-09,848.4490356445312
2017-01-10,861.0343627929688
2017-01-11,871.3358764648438
2017-01-12,870.3104248046875
2017-01-13,870.0305786132812
2017-01-16,871.895263671875
2017-01-17,895.1083374023438
2017-01-18,898.0916137695312
2017-01-19,897.4857177734375
2017-01-20,901.6810913085938
2017-01-23,899.3502807617188
2017-01-24,907.507568359375
2017-01-25,911.4696655273438
2017-01-27,903.9183959960938
2017-01-30,907.2744140625
2017-01-31,904.9439697265625
2017-02-01,923.8687133789062
2017-02-02,922.0042724609375
2017-02-03,919.1141357421875
2017-02-06,925.2671508789062
2017-02-07,931.6064453125
2017-02-08,930.1148071289062
2017-02-09,934.9159545898438
2017-02-10,925.77978515625
2017-02-13,918.0419311523438
2017-02-14,914.359619140625
2017-02-15,915.198486328125
2017-02-16,904.1979370117188
2017-02-17,895.714599609375
2017-02-20,909.6517944335938
2017-02-21,924.3347778320312
2017-02-22,951.1839599609375
2017-02-23,940.6494140625
2017-02-27,934.076904296875
2017-02-28,954.819580078125
2017-03-01,962.7904663085938
2017-03-02,959.0615234375
2017-03-03,945.0309448242188
2017-03-06,959.6676025390625
2017-03-07,954.586669921875
2017-03-08,953.2814331054688
2017-03-09,961.2522583007812
2017-03-10,960.4598388671875
2017-03-14,998.822265625
2017-03-15,991.9703369140625
2017-03-16,1013.87841796875
2017-03-17,1006.326904296875
2017-03-20,1006.56005859375
2017-03-21,996.3050537109375
2017-03-22,986.1901245117188
2017-03-23,989.6859741210938
2017-03-24,992.1565551757812
2017-03-27,972.2530517578125
2017-03-28,986.1901245117188
2017-03-29,995.745849609375
2017-03-30,997.6103515625
2017-03-31,1000.7802124023438
2017-04-03,1016.0225830078125
2017-04-05,1009.2171630859375
2017-04-06,1013.272216796875
2017-04-07,1009.58984375
2017-04-10,987.4487915039062
2017-04-11,999.8475341796875
2017-04-12,997.9365234375
2017-04-13,1005.2550659179688
2017-04-17,987.588623046875
2017-04-18,969.968994140625
2017-04-19,977.8466186523438
2017-04-20,987.0758056640625
2017-04-21,993.275390625
2017-04-24,997.470458984375
2017-04-25,1023.5272216796875
2017-04-26,1029.820068359375
2017-04-27,1030.4725341796875
2017-04-28,1044.549560546875
2017-05-02,1036.76513671875
2017-05-03,1043.1044921875
2017-05-04,1055.8768310546875
2017-05-05,1069.11474609375
2017-05-08,1088.272705078125
2017-05-09,1086.3614501953125
2017-05-10,1079.8358154296875
2017-05-11,1087.4334716796875
2017-05-12,1056.20263671875
2017-05-15,1070.280029296875
2017-05-16,1065.432373046875
2017-05-17,1076.7122802734375
2017-05-18,1073.3563232421875
2017-05-19,1047.0665283203125
2017-05-22,1037.1845703125
2017-05-23,1024.4593505859375
2017-05-24,1017.2809448242188
2017-05-25,1037.790771484375
2017-05-26,1055.73681640625
2017-05-29,1068.8812255859375
2017-05-30,1080.9075927734375
2017-05-31,1073.2166748046875
2017-06-01,1081.8397216796875
2017-06-02,1085.42919921875
2017-06-05,1082.8653564453125
2017-06-06,1075.0347900390625
2017-06-07,1082.81884765625
2017-06-08,1065.851806640625
2017-06-09,1077.4583740234375
2017-06-12,1072.7503662109375
2017-06-13,1071.818115234375
2017-06-14,1071.7249755859375
2017-06-15,1068.305419921875
2017-06-16,1073.0833740234375
2017-06-19,1081.2811279296875
2017-06-20,1076.8775634765625
2017-06-21,1082.4522705078125
2017-06-22,1089.150634765625
2017-06-23,1080.8125
2017-06-27,1062.5439453125
2017-06-28,1039.1219482421875
2017-06-29,1034.8128662109375
2017-06-30,1033.3135986328125
2017-07-03,1049.521484375
2017-07-04,1038.5601806640625
2017-07-05,1055.51708984375
2017-07-06,1060.6700439453125
2017-07-07,1045.0242919921875
2017-07-10,1056.5479736328125
2017-07-11,1060.2952880859375
2017-07-12,1062.1219482421875
2017-07-13,1054.4398193359375
2017-07-14,1046.804443359375
2017-07-17,1054.3929443359375
2017-07-18,1074.2076416015625
2017-07-19,1082.8736572265625
2017-07-20,1082.5928955078125
2017-07-21,1083.10791015625
2017-07-24,1082.7799072265625
2017-07-25,1077.486572265625
2017-07-26,1062.4033203125
2017-07-27,1076.2689208984375
2017-07-28,1080.437744140625
2017-07-31,1088.354248046875
2017-08-01,1075.70654296875
2017-08-02,1072.2401123046875
2017-08-03,1073.7392578125
2017-08-04,1084.232421875
2017-08-07,1077.0654296875
2017-08-08,1074.910400390625
2017-08-09,1082.5928955078125
2017-08-10,1078.4239501953125
2017-08-11,1071.6781005859375
2017-08-14,1081.1405029296875
2017-08-16,1069.2423095703125
2017-08-17,1063.293212890625
2017-08-18,1068.0242919921875
2017-08-21,1062.824462890625
2017-08-22,1058.1402587890625
2017-08-23,1069.2423095703125
2017-08-24,1063.9022216796875
2017-08-28,1082.9205322265625
2017-08-29,1078.9854736328125
2017-08-30,1080.5313720703125
2017-08-31,1094.7718505859375
2017-09-01,1139.1322021484375
2017-09-04,1121.472412109375
2017-09-05,1130.18505859375
2017-09-06,1129.904296875
2017-09-07,1122.9715576171875
2017-09-08,1127.9368896484375
2017-09-11,1159.884033203125
2017-09-12,1177.0281982421875
2017-09-13,1175.7166748046875
2017-09-14,1167.3787841796875
2017-09-15,1166.863037109375
2017-09-18,1176.6534423828125
2017-09-19,1174.1708984375
2017-09-20,1159.1812744140625
2017-09-21,1151.4989013671875
2017-09-22,1136.6497802734375
2017-09-25,1121.37890625
2017-09-26,1099.8779296875
2017-09-27,1086.76171875
2017-09-28,1058.65576171875
2017-09-29,1060.2484130859375
2017-10-03,1076.2689208984375
2017-10-04,1081.1873779296875
2017-10-05,1080.437744140625
2017-10-06,1084.232421875
2017-10-09,1085.4501953125
2017-10-10,1089.572265625
2017-10-11,1087.3236083984375
2017-10-12,1085.6373291015625
2017-10-13,1100.112060546875
2017-10-16,1097.1142578125
2017-10-17,1121.5662841796875
2017-10-18,1105.171142578125
2017-10-19,1104.093505859375
2017-10-23,1100.0181884765625
2017-10-24,1145.6904296875
2017-10-25,1125.8289794921875
2017-10-26,1115.9449462890625
2017-10-27,1109.7615966796875
2017-10-30,1107.887939453125
2017-10-31,1108.77978515625
2017-11-01,1104.1790771484375
2017-11-02,1106.4796142578125
2017-11-03,1100.8924560546875
2017-11-06,1091.408935546875
2017-11-07,1071.784423828125
2017-11-08,1100.6578369140625
2017-11-09,1122.629638671875
2017-11-10,1106.6671142578125
2017-11-13,1103.2398681640625
2017-11-14,1084.5546875
2017-11-15,1109.43701171875
2017-11-16,1107.5592041015625
2017-11-17,1099.812744140625
2017-11-20,1095.1650390625
2017-11-21,1089.4840087890625
2017-11-22,1102.6297607421875
2017-11-23,1088.8267822265625
2017-11-24,1088.8267822265625
2017-11-27,1085.9161376953125
2017-11-28,1099.531005859375
2017-11-29,1083.4276123046875
2017-11-30,1076.7613525390625
2017-12-01,1064.554443359375
2017-12-04,1052.582763671875
2017-12-05,1046.9488525390625
2017-12-06,1036.94873046875
2017-12-07,1074.5545654296875
2017-12-08,1066.197509765625
2017-12-11,1057.13671875
2017-12-12,1049.20263671875
2017-12-13,1048.404296875
2017-12-14,1054.883056640625
2017-12-15,1050.4228515625
2017-12-18,1067.7471923828125
2017-12-19,1068.2630615234375
2017-12-20,1066.197509765625
2017-12-21,1068.451171875
2017-12-22,1068.544921875
2017-12-26,1080.516845703125
2017-12-27,1078.920654296875
2017-12-28,1074.5545654296875
2017-12-29,1087.7940673828125
2018-01-01,1073.85009765625
2018-01-02,1073.0052490234375
2018-01-03,1072.207275390625
2018-01-04,1100.51708984375
2018-01-05,1112.9112548828125
2018-01-08,1109.8597412109375
2018-01-09,1120.235595703125
2018-01-10,1105.54052734375
2018-01-11,1116.3853759765625
2018-01-12,1117.089599609375
2018-01-15,1130.56396484375
2018-01-16,1116.19775390625
2018-01-17,1120.892822265625
2018-01-18,1115.7281494140625
2018-01-19,1117.2774658203125
2018-01-22,1104.22607421875
2018-01-23,1098.4984130859375
2018-01-24,1080.7987060546875
2018-01-25,1080.235107421875
2018-01-29,1081.7376708984375
2018-01-30,1057.9346923828125
2018-01-31,1059.437255859375
2018-02-01,1082.629638671875
2018-02-02,1068.451171875
2018-02-05,1064.883056640625
2018-02-06,1042.48876953125
2018-02-07,1052.6767578125
2018-02-08,1055.4466552734375
2018-02-09,1061.7376708984375
2018-02-12,1074.5545654296875
2018-02-14,1069.6248779296875
2018-02-15,1066.1507568359375
2018-02-16,1074.038330078125
2018-02-19,1051.9725341796875
2018-02-20,1057.653076171875
2018-02-21,1058.404296875
2018-02-22,1049.8597412109375
2018-02-23,1034.5548095703125
2018-02-26,1037.3717041015625
2018-02-27,1042.5826416015625
2018-02-28,1049.531005859375
2018-03-01,1050.6107177734375
2018-03-05,1038.4512939453125
2018-03-06,1034.3668212890625
2018-03-07,1039.6722412109375
2018-03-08,1058.7796630859375
2018-03-09,1060.1883544921875
2018-03-12,1062.44189453125
2018-03-13,1070.7047119140625
2018-03-14,1067.6060791015625
2018-03-15,1089.95361328125
2018-03-16,1054.2259521484375
2018-03-19,1035.2587890625
2018-03-20,1038.9674072265625
2018-03-21,1036.197998046875
2018-03-22,1039.5311279296875
2018-03-23,1044.742431640625
2018-03-26,1049.34326171875
2018-03-27,1062.066162109375
2018-03-28,1052.0194091796875
2018-04-02,1079.9537353515625
2018-04-03,1081.784423828125
2018-04-04,1066.6671142578125
2018-04-05,1073.1458740234375
2018-04-06,1073.7095947265625
2018-04-09,1086.807861328125
2018-04-10,1086.1507568359375
2018-04-11,1085.3057861328125
2018-04-12,1094.0850830078125
2018-04-13,1091.268310546875
2018-04-16,1106.902099609375
2018-04-17,1104.22607421875
2018-04-18,1100.751953125
2018-04-19,1093.8973388671875
2018-04-20,1088.5921630859375
2018-04-23,1106.7611083984375
2018-04-24,1098.6859130859375
2018-04-25,1092.0665283203125
2018-04-26,1085.164794921875
2018-04-27,1109.484130859375
2018-04-30,1128.357421875
2018-05-02,1147.7003173828125
2018-05-03,1133.0989990234375
2018-05-04,1117.7940673828125
2018-05-07,1141.0804443359375
2018-05-08,1136.056884765625
2018-05-09,1147.934814453125
2018-05-10,1143.3804931640625
2018-05-11,1207.934814453125
2018-05-14,1218.1695556640625
2018-05-15,1234.4136962890625
2018-05-16,1242.911376953125
2018-05-17,1229.5311279296875
2018-05-18,1228.498291015625
2018-05-21,1222.254150390625
2018-05-22,1208.310546875
2018-05-23,1200.5638427734375
2018-05-24,1214.648681640625
2018-05-25,1213.474609375
2018-05-28,1241.1744384765625
2018-05-29,1220.1884765625
2018-05-30,1214.8831787109375
2018-05-31,1225.02392578125
2018-06-01,1214.1318359375
2018-06-04,1206.05712890625
2018-06-05,1195.869140625
2018-06-06,1185.7283935546875
2018-06-07,1212.0194091796875
2018-06-08,1200.798583984375
2018-06-11,1204.977294921875
2018-06-12,1209.1082763671875
2018-06-13,1207.8878173828125
2018-06-14,1213.312255859375
2018-06-15,1209.6331787109375
2018-06-18,1209.4915771484375
2018-06-19,1197.3690185546875
2018-06-20,1199.35009765625
2018-06-21,1182.0860595703125
2018-06-22,1195.95361328125
2018-06-25,1182.51025390625
2018-06-26,1202.463134765625
2018-06-27,1195.434814453125
2018-06-28,1196.6141357421875
2018-06-29,1192.887939453125
2018-07-02,1219.869384765625
2018-07-03,1218.7371826171875
2018-07-04,1216.803466796875
2018-07-05,1246.614501953125
2018-07-06,1248.2657470703125
2018-07-09,1285.9547119140625
2018-07-10,1292.888427734375
2018-07-11,1282.8414306640625
2018-07-12,1281.049072265625
2018-07-13,1290.388671875
2018-07-16,1282.6055908203125
2018-07-17,1298.3602294921875
2018-07-18,1314.1627197265625
2018-07-19,1323.596435546875
2018-07-20,1317.4173583984375
2018-07-23,1352.087158203125
2018-07-24,1384.6817626953125
2018-07-25,1368.078125
2018-07-26,1352.700439453125
2018-07-27,1353.6439208984375
2018-07-30,1349.257080078125
2018-07-31,1369.2572021484375
2018-08-01,1355.861083984375
2018-08-02,1338.125
2018-08-03,1331.945556640625
2018-08-06,1318.3133544921875
2018-08-07,1343.643798828125
2018-08-08,1345.058837890625
2018-08-09,1337.1343994140625
2018-08-10,1338.313720703125
2018-08-13,1320.0587158203125
2018-08-14,1316.1434326171875
2018-08-16,1315.860595703125
2018-08-17,1321.37939453125
2018-08-20,1329.351318359375
2018-08-21,1323.879638671875
2018-08-23,1315.8133544921875
2018-08-24,1314.634033203125
2018-08-27,1320.577880859375
2018-08-28,1327.842041015625
2018-08-29,1315.1058349609375
2018-08-30,1300.671630859375
2018-08-31,1294.775390625
2018-09-03,1284.5396728515625
2018-09-04,1237.086181640625
2018-09-05,1246.5201416015625
2018-09-06,1240.105224609375
2018-09-07,1241.520263671875
2018-09-10,1219.9163818359375
2018-09-11,1224.3974609375
2018-09-12,1217.9349365234375
2018-09-14,1258.407470703125
2018-09-17,1234.5860595703125
2018-09-18,1218.9727783203125
2018-09-19,1218.2650146484375
2018-09-21,1230.906982421875
2018-09-24,1199.9635009765625
2018-09-25,1216.8973388671875
2018-09-26,1209.444580078125
2018-09-27,1214.6331787109375
2018-09-28,1220.10498046875
2018-10-01,1207.3692626953125
2018-10-03,1180.90673828125
2018-10-04,1155.3873291015625
2018-10-05,1141.0477294921875
2018-10-08,1177.1800537109375
2018-10-09,1133.4061279296875
2018-10-10,1156.566650390625
2018-10-11,1150.05712890625
2018-10-12,1189.8214111328125
2018-10-15,1179.5384521484375
2018-10-16,1195.859375
2018-10-17,1187.746337890625
2018-10-19,1165.48193359375
2018-10-22,1132.462890625
2018-10-23,1074.0189208984375
2018-10-24,1119.726806640625
2018-10-25,1132.1326904296875
2018-10-26,1122.934326171875
2018-10-29,1131.067138671875
2018-10-30,1131.3037109375
2018-10-31,1163.551025390625
2018-11-01,1151.6353759765625
2018-11-02,1179.2489013671875
2018-11-05,1176.4591064453125
2018-11-06,1171.2108154296875
2018-11-07,1182.984130859375
2018-11-09,1225.20849609375
2018-11-12,1209.3214111328125
2018-11-13,1215.0899658203125
2018-11-14,1248.802978515625
2018-11-15,1246.6751708984375
2018-11-16,1249.5123291015625
2018-11-19,1240.8594970703125
2018-11-20,1235.84716796875
2018-11-21,1252.2545166015625
2018-11-22,1242.9869384765625
2018-11-26,1276.179931640625
2018-11-27,1266.817626953125
2018-11-28,1252.3018798828125
2018-11-29,1276.9365234375
2018-11-30,1272.8228759765625
2018-12-03,1265.966552734375
2018-12-04,1257.218994140625
2018-12-05,1257.2667236328125
2018-12-06,1224.73583984375
2018-12-07,1247.0059814453125
2018-12-10,1204.971435546875
2018-12-11,1251.6871337890625
2018-12-12,1258.590576171875
2018-12-13,1248.471923828125
2018-12-14,1268.0946044921875
2018-12-17,1263.271728515625
2018-12-18,1282.043212890625
2018-12-19,1324.172607421875
2018-12-20,1348.334716796875
2018-12-21,1312.7772216796875
2018-12-24,1283.31982421875
2018-12-26,1288.9466552734375
2018-12-27,1297.9302978515625
2018-12-28,1291.7833251953125
2018-12-31,1298.4505615234375
2019-01-01,1297.0321044921875
2019-01-02,1308.1435546875
2019-01-03,1312.8721923828125
2019-01-04,1310.5550537109375
2019-01-07,1320.1536865234375
2019-01-08,1325.118408203125
2019-01-09,1325.8275146484375
2019-01-10,1320.4844970703125
2019-01-11,1327.3880615234375
2019-01-14,1313.1558837890625
2019-01-15,1329.5628662109375
2019-01-16,1314.2431640625
2019-01-17,1314.101318359375
2019-01-18,1324.3616943359375
2019-01-21,1344.835693359375
2019-01-22,1330.5087890625
2019-01-23,1320.6737060546875
2019-01-24,1325.685791015625
2019-01-25,1297.5994873046875
2019-01-28,1304.550048828125
2019-01-29,1317.6002197265625
2019-01-30,1314.8580322265625
2019-01-31,1335.8516845703125
2019-02-01,1378.0284423828125
2019-02-04,1367.76806640625
2019-02-05,1371.55078125
2019-02-06,1389.5655517578125
2019-02-07,1392.449951171875
2019-02-08,1370.084716796875
2019-02-11,1359.0205078125
2019-02-12,1373.2056884765625
2019-02-14,1323.1795654296875
2019-02-15,1317.8839111328125
2019-02-18,1305.0703125
2019-02-19,1302.989501953125
2019-02-20,1321.0047607421875
2019-02-21,1321.855712890625
2019-02-22,1321.855712890625
2019-02-25,1322.2811279296875
2019-02-26,1325.8275146484375
2019-02-27,1329.32666015625
2019-02-28,1328.853759765625
2019-03-01,1316.7020263671875
2019-03-05,1327.576904296875
2019-03-06,1317.9781494140625
2019-03-07,1319.63330078125
2019-03-08,1307.2452392578125
2019-03-11,1342.6605224609375
2019-03-12,1350.50927734375
2019-03-13,1350.69873046875
2019-03-14,1356.7982177734375
2019-03-15,1354.7176513671875
2019-03-18,1367.05859375
2019-03-19,1374.9078369140625
2019-03-20,1377.0355224609375
2019-03-22,1391.315185546875
2019-03-25,1378.3594970703125
2019-03-26,1404.365234375
2019-03-27,1392.0718994140625
2019-03-28,1415.6661376953125
2019-04-01,1411.64697265625
2019-04-02,1436.7545166015625
2019-04-03,1416.233642578125
2019-04-04,1436.4708251953125
2019-04-05,1432.1680908203125
2019-04-08,1415.0516357421875
2019-04-09,1366.3494873046875
2019-04-10,1333.2510986328125
2019-04-11,1345.82861328125
2019-04-12,1360.4864501953125
2019-04-15,1353.7720947265625
2019-04-16,1379.73046875
2019-04-18,1389.7548828125
2019-04-22,1364.9310302734375
2019-04-23,1353.252197265625
2019-04-24,1371.26708984375
2019-04-25,1369.281005859375
2019-04-26,1370.03759765625
2019-04-30,1383.6551513671875
2019-05-02,1358.5479736328125
2019-05-03,1360.391845703125
2019-05-06,1336.0408935546875
2019-05-07,1312.3990478515625
2019-05-08,1310.4132080078125
2019-05-09,1280.624755859375
2019-05-10,1268.189208984375
2019-05-13,1260.1036376953125
2019-05-14,1248.51953125
2019-05-15,1234.9962158203125
2019-05-16,1233.530517578125
2019-05-17,1248.2830810546875
2019-05-20,1299.3017578125
2019-05-21,1283.9818115234375
2019-05-22,1294.100341796875
