Date,GLENMARK.NS
2016-01-27,712.6805419921875
2016-01-28,725.09326171875
2016-01-29,745.0884399414062
2016-02-01,768.899169921875
2016-02-02,728.6671752929688
2016-02-03,719.39404296875
2016-02-04,699.9300537109375
2016-02-05,708.9134521484375
2016-02-08,724.9483642578125
2016-02-09,710.0726318359375
2016-02-10,701.9103393554688
2016-02-11,695.8731079101562
2016-02-12,668.2950439453125
2016-02-15,685.8754272460938
2016-02-16,680.7075805664062
2016-02-17,696.9838256835938
2016-02-18,704.5183715820312
2016-02-19,722.6783447265625
2016-02-22,722.0503540039062
2016-02-23,722.002197265625
2016-02-24,718.2832641601562
2016-02-25,712.1976928710938
2016-02-26,711.5215454101562
2016-02-29,710.6038818359375
2016-03-01,735.1390380859375
2016-03-02,753.54052734375
2016-03-03,765.711669921875
2016-03-04,784.5477294921875
2016-03-08,780.8770141601562
2016-03-09,791.6956787109375
2016-03-10,796.1873168945312
2016-03-11,795.8493041992188
2016-03-14,803.818359375
2016-03-15,785.7067260742188
2016-03-16,800.244384765625
2016-03-17,781.7462768554688
2016-03-18,773.1492919921875
2016-03-21,786.6727905273438
2016-03-22,793.1929931640625
2016-03-23,793.8690795898438
2016-03-28,787.300537109375
2016-03-29,754.07177734375
2016-03-30,748.3726806640625
2016-03-31,767.9814453125
2016-04-01,765.27685546875
2016-04-04,772.9561767578125
2016-04-05,761.89599609375
2016-04-06,744.895263671875
2016-04-07,738.5682373046875
2016-04-08,740.0654296875
2016-04-11,751.9949340820312
2016-04-12,760.2056274414062
2016-04-13,753.7337036132812
2016-04-18,764.9388427734375
2016-04-20,765.759765625
2016-04-21,757.3560791015625
2016-04-22,785.9482421875
2016-04-25,804.3496704101562
2016-04-26,801.258544921875
2016-04-27,798.5057373046875
2016-04-28,790.150146484375
2016-04-29,801.2103881835938
2016-05-02,801.01708984375
2016-05-03,791.5507202148438
2016-05-04,792.03369140625
2016-05-05,788.4596557617188
2016-05-06,792.6132202148438
2016-05-09,806.5714111328125
2016-05-10,827.3394775390625
2016-05-11,828.788330078125
2016-05-12,829.4161987304688
2016-05-13,839.07568359375
2016-05-16,844.1952514648438
2016-05-17,830.3338012695312
2016-05-18,820.819091796875
2016-05-19,825.0210571289062
2016-05-20,832.1207885742188
2016-05-23,828.9332275390625
2016-05-24,830.8651123046875
2016-05-25,832.3140258789062
2016-05-26,835.6948852539062
2016-05-27,845.6925048828125
2016-05-30,846.1754150390625
2016-05-31,822.1715698242188
2016-06-01,821.0606079101562
2016-06-02,806.2332763671875
2016-06-03,782.3742065429688
2016-06-06,755.2308959960938
2016-06-07,736.0084838867188
2016-06-08,736.73291015625
2016-06-09,743.8809814453125
2016-06-10,745.18505859375
2016-06-13,744.6053466796875
2016-06-14,743.7360229492188
2016-06-15,754.3132934570312
2016-06-16,744.798583984375
2016-06-17,733.593505859375
2016-06-20,739.8239135742188
2016-06-21,736.346435546875
2016-06-22,750.9324951171875
2016-06-23,749.0971069335938
2016-06-24,739.3410034179688
2016-06-27,754.6995849609375
2016-06-28,757.9356079101562
2016-06-29,765.3251953125
2016-06-30,771.8452758789062
2016-07-01,773.8739013671875
2016-07-04,792.22705078125
2016-07-05,796.815185546875
2016-07-07,791.06787109375
2016-07-08,807.5372924804688
2016-07-11,817.0519409179688
2016-07-12,809.8072509765625
2016-07-13,816.1826171875
2016-07-14,819.5151977539062
2016-07-15,823.2340698242188
2016-07-18,805.6536865234375
2016-07-19,803.7700805664062
2016-07-20,823.6687622070312
2016-07-21,821.6401977539062
2016-07-22,833.7630615234375
2016-07-25,835.2601928710938
2016-07-26,814.3955078125
2016-07-27,821.495361328125
2016-07-28,822.4613037109375
2016-07-29,831.6378784179688
2016-08-01,827.3876342773438
2016-08-02,814.9268798828125
2016-08-03,796.2396850585938
2016-08-04,798.2730102539062
2016-08-05,816.2340087890625
2016-08-08,831.1450805664062
2016-08-09,839.6172485351562
2016-08-10,822.0919189453125
2016-08-11,807.083984375
2016-08-12,817.5895385742188
2016-08-16,831.968017578125
2016-08-17,835.0665283203125
2016-08-18,843.6354370117188
2016-08-19,837.7775268554688
2016-08-22,828.385498046875
2016-08-23,821.7529907226562
2016-08-24,829.0633544921875
2016-08-25,821.8014526367188
2016-08-26,822.6244506835938
2016-08-29,829.9830932617188
2016-08-30,824.8997802734375
2016-08-31,814.394287109375
2016-09-01,813.764892578125
2016-09-02,811.9737548828125
2016-09-06,819.0419921875
2016-09-07,848.7670288085938
2016-09-08,873.1185913085938
2016-09-09,868.22900390625
2016-09-12,847.0728149414062
2016-09-14,865.0337524414062
2016-09-15,860.967041015625
2016-09-16,884.350341796875
2016-09-19,891.32177734375
2016-09-20,875.8781127929688
2016-09-21,872.5376586914062
2016-09-22,900.4716796875
2016-09-23,915.7215576171875
2016-09-26,894.61376953125
2016-09-27,910.0089111328125
2016-09-28,920.2239379882812
2016-09-29,876.9916381835938
2016-09-30,894.129638671875
2016-10-03,897.8090209960938
2016-10-04,909.9605102539062
2016-10-05,901.0043334960938
2016-10-06,894.2748413085938
2016-10-07,900.4232788085938
2016-10-10,897.8090209960938
2016-10-13,870.6495971679688
2016-10-14,895.5335693359375
2016-10-17,879.3638305664062
2016-10-18,907.443115234375
2016-10-19,907.0558471679688
2016-10-20,900.0843505859375
2016-10-21,903.1827392578125
2016-10-24,904.9740600585938
2016-10-25,903.957275390625
2016-10-26,880.7194213867188
2016-10-27,873.6995849609375
2016-10-28,903.4247436523438
2016-11-01,934.6024169921875
2016-11-02,911.3160400390625
2016-11-03,883.5758056640625
2016-11-04,841.5536499023438
2016-11-07,868.6162719726562
2016-11-08,867.9385375976562
2016-11-09,870.9401245117188
2016-11-10,886.3836669921875
2016-11-11,854.2861938476562
2016-11-15,842.6672973632812
2016-11-16,842.7639770507812
2016-11-17,855.8838500976562
2016-11-18,872.7797241210938
2016-11-21,856.6100463867188
2016-11-22,855.3512573242188
2016-11-23,874.328857421875
2016-11-24,861.0639038085938
2016-11-25,877.7662353515625
2016-11-28,874.42578125
2016-11-29,858.256103515625
2016-11-30,847.7990112304688
2016-12-01,848.5736083984375
2016-12-02,834.4854736328125
2016-12-05,843.8775024414062
2016-12-06,842.7156372070312
2016-12-07,843.4417724609375
2016-12-08,863.7265625
2016-12-09,874.328857421875
2016-12-12,885.2702026367188
2016-12-13,884.011474609375
2016-12-14,880.9614868164062
2016-12-15,876.8462524414062
2016-12-16,900.4716796875
2016-12-19,912.1390380859375
2016-12-20,907.491455078125
2016-12-21,911.073974609375
2016-12-22,896.1629638671875
2016-12-23,896.3082275390625
2016-12-26,860.4829711914062
2016-12-27,861.9354858398438
2016-12-28,869.2940063476562
2016-12-29,859.5631713867188
2016-12-30,860.240966796875
2017-01-02,855.9322509765625
2017-01-03,864.7916870117188
2017-01-04,870.4559936523438
2017-01-05,869.1488647460938
2017-01-06,864.3076171875
2017-01-09,866.3408813476562
2017-01-10,871.327392578125
2017-01-11,875.7813110351562
2017-01-12,862.1290893554688
2017-01-13,866.050537109375
2017-01-16,859.9019775390625
2017-01-17,856.2711181640625
2017-01-18,859.7084350585938
2017-01-19,862.7584228515625
2017-01-20,860.8702392578125
2017-01-23,848.5736083984375
2017-01-24,846.9758911132812
2017-01-25,846.4434814453125
2017-01-27,870.0202026367188
2017-01-30,888.078125
2017-01-31,865.4694213867188
2017-02-01,869.48779296875
2017-02-02,880.1868896484375
2017-02-03,917.222412109375
2017-02-06,928.2119750976562
2017-02-07,928.8897705078125
2017-02-08,927.2921142578125
2017-02-09,925.4525756835938
2017-02-10,922.8865966796875
2017-02-13,911.6065673828125
2017-02-14,915.7215576171875
2017-02-15,898.051025390625
2017-02-16,902.1660766601562
2017-02-17,916.4478149414062
2017-02-20,910.7835693359375
2017-02-21,919.836669921875
2017-02-22,912.9136352539062
2017-02-23,903.8121337890625
2017-02-27,905.361328125
2017-02-28,896.114501953125
2017-03-01,899.9390258789062
2017-03-02,876.8462524414062
2017-03-03,879.3638305664062
2017-03-06,881.4940795898438
2017-03-07,871.8115234375
2017-03-08,865.4694213867188
2017-03-09,857.5782470703125
2017-03-10,851.0425415039062
2017-03-14,861.3543701171875
2017-03-15,870.8916625976562
2017-03-16,867.696533203125
2017-03-17,856.1742553710938
2017-03-20,850.800537109375
2017-03-21,861.0639038085938
2017-03-22,856.22265625
2017-03-23,867.067138671875
2017-03-24,858.4013061523438
2017-03-27,848.041015625
2017-03-28,848.234619140625
2017-03-29,841.5536499023438
2017-03-30,834.8244018554688
2017-03-31,825.0449829101562
2017-04-03,830.5155639648438
2017-04-05,849.4932861328125
2017-04-06,839.8109130859375
2017-04-07,835.5022583007812
2017-04-10,844.1680297851562
2017-04-11,848.6703491210938
2017-04-12,862.4194946289062
2017-04-13,860.5797119140625
2017-04-17,860.8702392578125
2017-04-18,863.3878173828125
2017-04-19,882.1716918945312
2017-04-20,880.0416259765625
2017-04-21,874.8615112304688
2017-04-24,853.802001953125
2017-04-25,870.3106689453125
2017-04-26,864.35595703125
2017-04-27,855.9805908203125
2017-04-28,866.5346069335938
2017-05-02,866.050537109375
2017-05-03,857.19091796875
2017-05-04,831.9197387695312
2017-05-05,817.6378784179688
2017-05-08,826.6427001953125
2017-05-09,833.42041015625
2017-05-10,859.7084350585938
2017-05-11,877.4757080078125
2017-05-12,735.4336547851562
2017-05-15,692.5402221679688
2017-05-16,691.4266967773438
2017-05-17,675.8379516601562
2017-05-18,653.3261108398438
2017-05-19,638.2214965820312
2017-05-22,647.8070068359375
2017-05-23,630.4754638671875
2017-05-24,611.885009765625
2017-05-25,592.4716796875
2017-05-26,600.9922485351562
2017-05-29,591.0677490234375
2017-05-30,603.9937744140625
2017-05-31,616.435791015625
2017-06-01,637.0111083984375
2017-06-02,629.5556030273438
2017-06-05,624.2302856445312
2017-06-06,621.4223022460938
2017-06-07,626.98974609375
2017-06-08,631.2984008789062
2017-06-09,626.6992797851562
2017-06-12,615.758056640625
2017-06-13,610.239013671875
2017-06-14,612.6112060546875
2017-06-15,615.95166015625
2017-06-16,617.9365844726562
2017-06-19,615.9033203125
2017-06-20,608.3509521484375
2017-06-21,608.44775390625
2017-06-22,607.1890869140625
2017-06-23,607.140625
2017-06-27,607.9636840820312
2017-06-28,609.6580810546875
2017-06-29,607.673095703125
2017-06-30,612.7080078125
2017-07-03,618.4691162109375
2017-07-04,623.068359375
2017-07-05,635.80078125
2017-07-06,635.0745849609375
2017-07-07,644.1277465820312
2017-07-10,655.795166015625
2017-07-11,648.1459350585938
2017-07-12,659.7164916992188
2017-07-13,662.6212768554688
2017-07-14,662.3792114257812
2017-07-17,661.8466796875
2017-07-18,669.4957275390625
2017-07-19,687.360107421875
2017-07-20,685.810791015625
2017-07-21,674.1918334960938
2017-07-24,667.898193359375
2017-07-25,677.7260131835938
2017-07-26,685.2299194335938
2017-07-27,693.4116821289062
2017-07-28,694.6702880859375
2017-07-31,674.9180297851562
2017-08-01,677.6290893554688
2017-08-02,680.9696044921875
2017-08-03,680.0013427734375
2017-08-04,667.4141235351562
2017-08-07,666.8814697265625
2017-08-08,647.032470703125
2017-08-09,624.9564208984375
2017-08-10,593.2946166992188
2017-08-11,597.0223999023438
2017-08-14,609.8032836914062
2017-08-16,601.863525390625
2017-08-17,599.7334594726562
2017-08-18,591.50341796875
2017-08-21,576.8828125
2017-08-22,581.9176635742188
2017-08-23,580.80419921875
2017-08-24,596.7318725585938
2017-08-28,605.736572265625
2017-08-29,595.5216674804688
2017-08-30,597.0223999023438
2017-08-31,589.760498046875
2017-09-01,590.680419921875
2017-09-04,583.6605834960938
2017-09-05,583.5637817382812
2017-09-06,582.111328125
2017-09-07,579.1582641601562
2017-09-08,561.8265380859375
2017-09-11,553.0639038085938
2017-09-12,562.7948608398438
2017-09-13,575.6240844726562
2017-09-14,585.5003662109375
2017-09-15,583.9511108398438
2017-09-18,587.6788330078125
2017-09-19,595.6185913085938
2017-09-20,592.7528686523438
2017-09-21,610.7239379882812
2017-09-22,611.0637817382812
2017-09-25,597.1242065429688
2017-09-26,594.9384765625
2017-09-27,584.1072998046875
2017-09-28,577.5988159179688
2017-09-29,581.1929931640625
2017-10-03,579.6873779296875
2017-10-04,583.0873413085938
2017-10-05,592.8013916015625
2017-10-06,594.9384765625
2017-10-09,592.3642578125
2017-10-10,593.432861328125
2017-10-11,583.5244750976562
2017-10-12,586.29296875
2017-10-13,585.8557739257812
2017-10-16,594.064208984375
2017-10-17,593.772705078125
2017-10-18,589.3528442382812
2017-10-19,591.1499633789062
2017-10-23,581.2902221679688
2017-10-24,585.7101440429688
2017-10-25,585.7101440429688
2017-10-26,581.4844360351562
2017-10-27,592.510009765625
2017-10-30,597.3670043945312
2017-10-31,600.0383911132812
2017-11-01,604.0210571289062
2017-11-02,629.8606567382812
2017-11-03,608.63525390625
2017-11-06,604.8953857421875
2017-11-07,585.2244262695312
2017-11-08,580.2701416015625
2017-11-09,575.1217041015625
2017-11-10,568.0790405273438
2017-11-13,560.4534912109375
2017-11-14,566.184814453125
2017-11-15,565.990478515625
2017-11-16,565.9419555664062
2017-11-17,566.0390625
2017-11-20,575.5588989257812
2017-11-21,574.296142578125
2017-11-22,573.0332641601562
2017-11-23,577.3074340820312
2017-11-24,576.287353515625
2017-11-27,573.810302734375
2017-11-28,555.3050537109375
2017-11-29,554.4793701171875
2017-11-30,547.9708862304688
2017-12-01,538.9854125976562
2017-12-04,525.725830078125
2017-12-05,529.1741943359375
2017-12-06,520.5773315429688
2017-12-07,516.9830322265625
2017-12-08,520.8687133789062
2017-12-11,526.1629028320312
2017-12-12,524.0257568359375
2017-12-13,516.9344482421875
2017-12-14,518.6830444335938
2017-12-15,521.7915649414062
2017-12-18,522.1315307617188
2017-12-19,526.454345703125
2017-12-20,542.4824829101562
2017-12-21,546.853759765625
2017-12-22,551.370849609375
2017-12-26,555.5479125976562
2017-12-27,567.15625
2017-12-28,574.830322265625
2017-12-29,577.7445068359375
2018-01-01,579.055908203125
2018-01-02,575.850341796875
2018-01-03,574.927490234375
2018-01-04,572.5474853515625
2018-01-05,574.6845092773438
2018-01-08,583.2330322265625
2018-01-09,583.4758911132812
2018-01-10,599.6012573242188
2018-01-11,609.0724487304688
2018-01-12,607.9552612304688
2018-01-15,606.5468139648438
2018-01-16,607.9552612304688
2018-01-17,612.861083984375
2018-01-18,607.8582153320312
2018-01-19,606.4496459960938
2018-01-22,602.4669189453125
2018-01-23,614.4152221679688
2018-01-24,621.7978515625
2018-01-25,616.1151733398438
2018-01-29,604.3124389648438
2018-01-30,598.1927490234375
2018-01-31,588.8671875
2018-02-01,571.3333129882812
2018-02-02,572.6932983398438
2018-02-05,574.635986328125
2018-02-06,554.9649658203125
2018-02-07,552.827880859375
2018-02-08,563.0276489257812
2018-02-09,519.8973388671875
2018-02-12,520.04296875
2018-02-14,515.2830810546875
2018-02-15,514.5059204101562
2018-02-16,506.103271484375
2018-02-19,508.5318298339844
2018-02-20,508.9689025878906
2018-02-21,509.9402770996094
2018-02-22,508.580322265625
2018-02-23,519.0230102539062
2018-02-26,522.1801147460938
2018-02-27,524.9485473632812
2018-02-28,528.9799194335938
2018-03-01,528.931396484375
2018-03-05,535.634033203125
2018-03-06,544.7652587890625
2018-03-07,543.3081665039062
2018-03-08,537.1397705078125
2018-03-09,517.9058227539062
2018-03-12,521.3058471679688
2018-03-13,522.7630004882812
2018-03-14,536.50830078125
2018-03-15,537.9653930664062
2018-03-16,530.5826416015625
2018-03-19,528.2999267578125
2018-03-20,530.7770385742188
2018-03-21,529.51416015625
2018-03-22,529.2713623046875
2018-03-23,520.091552734375
2018-03-26,523.6371459960938
2018-03-27,522.0829467773438
2018-03-28,511.2517395019531
2018-04-02,531.7969360351562
2018-04-03,533.8854370117188
2018-04-04,532.7197875976562
2018-04-05,540.6367797851562
2018-04-06,547.4851684570312
2018-04-09,548.9423217773438
2018-04-10,551.9537353515625
2018-04-11,543.551025390625
2018-04-12,542.3366088867188
2018-04-13,565.4076538085938
2018-04-16,559.7249755859375
2018-04-17,557.0535278320312
2018-04-18,550.6422729492188
2018-04-19,549.0880126953125
2018-04-20,554.8678588867188
2018-04-23,563.0762939453125
2018-04-24,563.513427734375
2018-04-25,550.545166015625
2018-04-26,550.3508911132812
2018-04-27,556.2764892578125
2018-04-30,555.3536376953125
2018-05-02,533.982666015625
2018-05-03,526.9885864257812
2018-05-04,519.994384765625
2018-05-07,510.0860290527344
2018-05-08,509.308837890625
2018-05-09,511.2030944824219
2018-05-10,500.7605895996094
2018-05-11,500.9548034667969
2018-05-14,489.0065002441406
2018-05-15,491.92071533203125
2018-05-16,503.38336181640625
2018-05-17,510.5231628417969
2018-05-18,486.28656005859375
2018-05-21,486.5294189453125
2018-05-22,497.21490478515625
2018-05-23,503.0919494628906
2018-05-24,516.1087036132812
2018-05-25,520.091552734375
2018-05-28,523.3942260742188
2018-05-29,516.740234375
2018-05-30,509.7946472167969
2018-05-31,520.6257934570312
2018-06-01,520.5286865234375
2018-06-04,524.511474609375
2018-06-05,515.8173828125
2018-06-06,521.6458129882812
2018-06-07,521.3058471679688
2018-06-08,540.8311157226562
2018-06-11,548.2623291015625
2018-06-12,571.2361450195312
2018-06-13,555.062255859375
2018-06-14,567.4962158203125
2018-06-15,569.9733276367188
2018-06-18,564.6790771484375
2018-06-19,569.681884765625
2018-06-20,574.4417114257812
2018-06-21,584.8357543945312
2018-06-22,582.6986694335938
2018-06-25,583.4273071289062
2018-06-26,580.6102294921875
2018-06-27,576.773193359375
2018-06-28,556.3250732421875
2018-06-29,566.3790283203125
2018-07-02,563.9991455078125
2018-07-03,571.9646606445312
2018-07-04,580.3673095703125
2018-07-05,566.184814453125
2018-07-06,566.184814453125
2018-07-09,564.9219360351562
2018-07-10,566.3305053710938
2018-07-11,565.164794921875
2018-07-12,554.0421752929688
2018-07-13,549.1365356445312
2018-07-16,536.1682739257812
2018-07-17,547.873779296875
2018-07-18,539.8596801757812
2018-07-19,545.6395263671875
2018-07-20,551.322265625
2018-07-23,548.068115234375
2018-07-24,546.6109008789062
2018-07-25,549.525146484375
2018-07-26,552.9251708984375
2018-07-27,556.3735961914062
2018-07-30,563.0276489257812
2018-07-31,565.1162109375
2018-08-01,568.1762084960938
2018-08-02,570.5075073242188
2018-08-03,580.2701416015625
2018-08-06,581.9215698242188
2018-08-07,574.0046997070312
2018-08-08,570.4104614257812
2018-08-09,577.9389038085938
2018-08-10,574.1503295898438
2018-08-13,566.8162841796875
2018-08-14,567.98193359375
2018-08-16,566.5734252929688
2018-08-17,582.9901733398438
2018-08-20,590.8099975585938
2018-08-21,617.7179565429688
2018-08-23,633.4547119140625
2018-08-24,642.731689453125
2018-08-27,634.5232543945312
2018-08-28,625.9263916015625
2018-08-29,629.034912109375
2018-08-30,640.7889404296875
2018-08-31,646.6173706054688
2018-09-03,644.0430908203125
2018-09-04,637.5831909179688
2018-09-05,654.4857788085938
2018-09-06,661.6255493164062
2018-09-07,665.559814453125
2018-09-10,667.1625366210938
2018-09-11,650.3572387695312
2018-09-12,654.145751953125
2018-09-14,672.5052490234375
2018-09-17,661.0427856445312
2018-09-18,661.5285034179688
2018-09-19,653.393310546875
2018-09-21,637.951171875
2018-09-24,613.5944213867188
2018-09-25,618.22216796875
2018-09-26,637.415283203125
2018-09-27,627.8187866210938
2018-09-28,615.8839721679688
2018-10-01,619.1477661132812
2018-10-03,609.5512084960938
2018-10-04,586.31494140625
2018-10-05,570.629150390625
2018-10-08,581.7845458984375
2018-10-09,574.9647827148438
2018-10-10,582.9536743164062
2018-10-11,582.7100830078125
2018-10-12,586.7532958984375
2018-10-15,596.6907958984375
2018-10-16,589.7735595703125
2018-10-17,584.2689208984375
2018-10-19,583.5869140625
2018-10-22,598.73681640625
2018-10-23,599.8572998046875
2018-10-24,609.4537963867188
2018-10-25,596.8369140625
2018-10-26,578.1797485351562
2018-10-29,588.8966674804688
2018-10-30,588.4583129882812
2018-10-31,605.5079345703125
2018-11-01,607.992431640625
2018-11-02,610.3306274414062
2018-11-05,614.7635498046875
2018-11-06,640.5816650390625
2018-11-07,648.4244995117188
2018-11-09,658.7518310546875
2018-11-12,644.0890502929688
2018-11-13,658.800537109375
2018-11-14,638.243408203125
2018-11-15,647.7424926757812
2018-11-16,630.3031005859375
2018-11-19,629.62109375
2018-11-20,619.0503540039062
2018-11-21,624.6524047851562
2018-11-22,621.9732055664062
2018-11-26,625.0906982421875
2018-11-27,629.2801513671875
2018-11-28,632.0081176757812
2018-11-29,620.8526611328125
2018-11-30,636.3435668945312
2018-12-03,605.7028198242188
2018-12-04,603.802978515625
2018-12-05,610.6228637695312
2018-12-06,609.405029296875
2018-12-07,627.9649047851562
2018-12-10,618.66064453125
2018-12-11,647.8887329101562
2018-12-12,641.6533203125
2018-12-13,659.8721923828125
2018-12-14,651.3473510742188
2018-12-17,667.0330200195312
2018-12-18,668.4456787109375
2018-12-19,669.2738647460938
2018-12-20,668.9815673828125
2018-12-21,654.9034423828125
2018-12-24,659.6286010742188
2018-12-26,653.782958984375
2018-12-27,665.52294921875
2018-12-28,678.8217163085938
2018-12-31,675.2169189453125
2019-01-01,674.3401489257812
2019-01-02,665.4741821289062
2019-01-03,644.5274047851562
2019-01-04,647.157958984375
2019-01-07,636.8307495117188
2019-01-08,637.6588745117188
2019-01-09,639.80224609375
2019-01-10,650.6653442382812
2019-01-11,634.5411987304688
2019-01-14,649.5449829101562
2019-01-15,647.9373779296875
2019-01-16,639.071533203125
2019-01-17,644.4786987304688
2019-01-18,623.9217529296875
2019-01-21,629.4749755859375
2019-01-22,640.0458374023438
2019-01-23,632.6900634765625
2019-01-24,633.031005859375
2019-01-25,630.2544555664062
2019-01-28,615.3480834960938
2019-01-29,629.0365600585938
2019-01-30,622.16796875
2019-01-31,634.8822021484375
2019-02-01,644.8196411132812
2019-02-04,629.6697387695312
2019-02-05,619.0990600585938
2019-02-06,624.9933471679688
2019-02-07,623.4346313476562
2019-02-08,598.6394653320312
2019-02-11,587.1430053710938
2019-02-12,585.9252319335938
2019-02-14,593.5245361328125
2019-02-15,554.6998901367188
2019-02-18,562.2504272460938
2019-02-19,564.2477416992188
2019-02-20,571.8470458984375
2019-02-21,571.74951171875
2019-02-22,577.7412719726562
2019-02-25,577.7412719726562
2019-02-26,573.6007080078125
2019-02-27,568.5344848632812
2019-02-28,581.199951171875
2019-03-01,583.6356201171875
2019-03-05,588.7992553710938
2019-03-06,588.1173095703125
2019-03-07,595.6678466796875
2019-03-08,582.661376953125
2019-03-11,600.3931274414062
2019-03-12,618.9041748046875
2019-03-13,616.078857421875
2019-03-14,614.8609008789062
2019-03-15,625.0420532226562
2019-03-18,627.2828979492188
2019-03-19,628.9878540039062
2019-03-20,632.5925903320312
2019-03-22,628.6468505859375
2019-03-25,619.2938842773438
2019-03-26,632.3003540039062
2019-03-27,624.7496948242188
2019-03-28,633.56689453125
2019-04-01,636.3435668945312
2019-04-02,633.9566040039062
2019-04-03,624.84716796875
2019-04-04,637.5614624023438
2019-04-05,627.9649047851562
2019-04-08,628.1110229492188
2019-04-09,624.4088134765625
2019-04-10,633.17724609375
2019-04-11,634.492431640625
2019-04-12,632.1055908203125
2019-04-15,628.2084350585938
2019-04-16,626.30859375
2019-04-18,622.703857421875
2019-04-22,609.9895629882812
2019-04-23,613.1072387695312
2019-04-24,620.024658203125
2019-04-25,624.7011108398438
2019-04-26,631.1312866210938
2019-04-30,621.9732055664062
2019-05-02,610.76904296875
2019-05-03,616.906982421875
2019-05-06,607.7001342773438
2019-05-07,618.514404296875
2019-05-08,588.166015625
2019-05-09,594.5961303710938
2019-05-10,601.3673706054688
2019-05-13,577.1079711914062
2019-05-14,587.1917114257812
2019-05-15,573.308349609375
2019-05-16,561.3736572265625
2019-05-17,566.1474609375
2019-05-20,561.8607177734375
2019-05-21,560.6429443359375
2019-05-22,555.3818359375
2019-05-23,547.8799438476562
2019-05-24,544.6162109375
2019-05-27,545.0546875
2019-05-28,542.7164306640625
2019-05-29,530.5867309570312
2019-05-30,539.7936401367188
2019-05-31,531.3174438476562
2019-06-03,532.2916870117188
2019-06-04,526.6895751953125
2019-06-06,524.05908203125
2019-06-07,513.7805786132812
2019-06-10,519.577392578125
2019-06-11,514.1215209960938
2019-06-12,509.7373962402344
2019-06-13,509.7373962402344
2019-06-14,512.2217407226562
2019-06-17,507.2530517578125
2019-06-18,513.585693359375
2019-06-19,496.1463317871094
2019-06-20,503.9405212402344
2019-06-21,487.08563232421875
2019-06-24,449.1378479003906
2019-06-25,443.8280944824219
2019-06-26,441.68475341796875
2019-06-27,436.667236328125
2019-06-28,431.9420471191406
2019-07-01,429.8960876464844
2019-07-02,429.5550231933594
