Date,BDX
2016-03-30,130.00067138671875
2016-03-31,129.38702392578125
2016-04-01,130.81028747558594
2016-04-04,132.0289764404297
2016-04-05,130.27340698242188
2016-04-06,132.45509338378906
2016-04-07,132.122802734375
2016-04-08,131.79039001464844
2016-04-11,131.16822814941406
2016-04-12,134.3726043701172
2016-04-13,135.4890899658203
2016-04-14,134.81582641601562
2016-04-15,135.6339569091797
2016-04-18,135.91522216796875
2016-04-19,134.64537048339844
2016-04-20,135.26756286621094
2016-04-21,135.27606201171875
2016-04-22,136.25607299804688
2016-04-25,136.5799102783203
2016-04-26,135.97488403320312
2016-04-27,137.59417724609375
2016-04-28,138.00320434570312
2016-04-29,137.43215942382812
2016-05-02,137.12539672851562
2016-05-03,136.72483825683594
2016-05-04,137.72198486328125
2016-05-05,140.79849243164062
2016-05-06,140.4832305908203
2016-05-09,141.45477294921875
2016-05-10,142.86953735351562
2016-05-11,142.36671447753906
2016-05-12,142.45193481445312
2016-05-13,141.71896362304688
2016-05-16,143.6620635986328
2016-05-17,140.98605346679688
2016-05-18,141.00306701660156
2016-05-19,139.71621704101562
2016-05-20,140.6195831298828
2016-05-23,139.89515686035156
2016-05-24,141.531494140625
2016-05-25,142.32408142089844
2016-05-26,142.48599243164062
2016-05-27,142.31558227539062
2016-05-31,141.8553009033203
2016-06-01,142.35813903808594
2016-06-02,143.81546020507812
2016-06-03,144.22457885742188
2016-06-06,144.86378479003906
2016-06-07,144.2648468017578
2016-06-08,145.5652618408203
2016-06-09,145.6422882080078
2016-06-10,144.83807373046875
2016-06-13,144.0338592529297
2016-06-14,144.59852600097656
2016-06-15,142.6735076904297
2016-06-16,143.13552856445312
2016-06-17,141.84361267089844
2016-06-20,143.76010131835938
2016-06-21,145.46266174316406
2016-06-22,145.41986083984375
2016-06-23,147.31922912597656
2016-06-24,142.63075256347656
2016-06-27,139.46511840820312
2016-06-28,140.3805694580078
2016-06-29,143.87986755371094
2016-06-30,145.0947265625
2016-07-01,145.1374969482422
2016-07-05,146.48077392578125
2016-07-06,147.21652221679688
2016-07-07,148.15765380859375
2016-07-08,150.27090454101562
2016-07-11,150.87832641601562
2016-07-12,150.3222198486328
2016-07-13,150.52755737304688
2016-07-14,151.03233337402344
2016-07-15,149.7917938232422
2016-07-18,149.20999145507812
2016-07-19,149.3126678466797
2016-07-20,150.3906707763672
2016-07-21,149.603515625
2016-07-22,148.58541870117188
2016-07-25,147.82398986816406
2016-07-26,149.74900817871094
2016-07-27,149.3212127685547
2016-07-28,150.544677734375
2016-07-29,150.57887268066406
2016-08-01,151.24624633789062
2016-08-02,150.9467315673828
2016-08-03,150.3906707763672
2016-08-04,146.7545928955078
2016-08-05,148.63674926757812
2016-08-08,148.45713806152344
2016-08-09,148.99610900878906
2016-08-10,149.69764709472656
2016-08-11,151.18634033203125
2016-08-12,148.85067749023438
2016-08-15,149.0474395751953
2016-08-16,147.82398986816406
2016-08-17,148.10633850097656
2016-08-18,148.6110382080078
2016-08-19,148.73947143554688
2016-08-22,149.26132202148438
2016-08-23,149.64630126953125
2016-08-24,148.22610473632812
2016-08-25,148.987548828125
2016-08-26,150.12542724609375
2016-08-29,151.64833068847656
2016-08-30,152.0590362548828
2016-08-31,151.61410522460938
2016-09-01,151.45155334472656
2016-09-02,151.70823669433594
2016-09-06,152.18734741210938
2016-09-07,152.6510772705078
2016-09-08,151.69784545898438
2016-09-09,146.84596252441406
2016-09-12,148.81243896484375
2016-09-13,146.9318084716797
2016-09-14,148.39166259765625
2016-09-15,151.15687561035156
2016-09-16,150.45266723632812
2016-09-19,150.8477020263672
2016-09-20,151.04522705078125
2016-09-21,154.04226684570312
2016-09-22,155.9057159423828
2016-09-23,154.14529418945312
2016-09-26,152.0070037841797
2016-09-27,153.69017028808594
2016-09-28,153.86192321777344
2016-09-29,151.51754760742188
2016-09-30,154.3427734375
2016-10-03,153.2092742919922
2016-10-04,151.20835876464844
2016-10-05,151.69784545898438
2016-10-06,152.09292602539062
2016-10-07,152.34188842773438
2016-10-10,153.87908935546875
2016-10-11,149.39639282226562
2016-10-12,148.967041015625
2016-10-13,148.44322204589844
2016-10-14,147.64456176757812
2016-10-17,147.30967712402344
2016-10-18,148.3831024169922
2016-10-19,147.8936309814453
2016-10-20,148.58917236328125
2016-10-21,147.97946166992188
2016-10-24,147.8421630859375
2016-10-25,146.82876586914062
2016-10-26,143.88320922851562
2016-10-27,143.62562561035156
2016-10-28,144.08934020996094
2016-10-31,144.1924285888672
2016-11-01,142.86993408203125
2016-11-02,143.29933166503906
2016-11-03,148.71800231933594
2016-11-04,150.27235412597656
2016-11-07,152.7627410888672
2016-11-08,153.46685791015625
2016-11-09,150.11776733398438
2016-11-10,150.8047637939453
2016-11-11,146.29632568359375
2016-11-14,139.80416870117188
2016-11-15,143.2219696044922
2016-11-16,145.35171508789062
2016-11-17,148.92413330078125
2016-11-18,147.58448791503906
2016-11-21,147.7647705078125
2016-11-22,143.9862823486328
2016-11-23,144.68185424804688
2016-11-25,146.57974243164062
2016-11-28,146.25335693359375
2016-11-29,148.33154296875
2016-11-30,145.21432495117188
2016-12-01,141.3670654296875
2016-12-02,142.1486053466797
2016-12-05,141.18675231933594
2016-12-06,141.47877502441406
2016-12-07,141.45291137695312
2016-12-08,141.15093994140625
2016-12-09,143.6265869140625
2016-12-12,146.1193389892578
2016-12-13,145.01528930664062
2016-12-14,144.69610595703125
2016-12-15,145.9382781982422
2016-12-16,144.69610595703125
2016-12-19,143.8249969482422
2016-12-20,143.31602478027344
2016-12-21,143.16075134277344
2016-12-22,143.1090087890625
2016-12-23,143.6006622314453
2016-12-27,144.10096740722656
2016-12-28,143.0745391845703
2016-12-29,143.31602478027344
2016-12-30,142.79849243164062
2017-01-03,142.45347595214844
2017-01-04,142.2723388671875
2017-01-05,142.1515655517578
2017-01-06,144.81690979003906
2017-01-09,145.6622314453125
2017-01-10,147.44772338867188
2017-01-11,149.8370819091797
2017-01-12,149.6472930908203
2017-01-13,149.52655029296875
2017-01-17,149.58694458007812
2017-01-18,150.06997680664062
2017-01-19,149.67318725585938
2017-01-20,148.6121826171875
2017-01-23,147.39598083496094
2017-01-24,146.9474334716797
2017-01-25,147.9911651611328
2017-01-26,147.5771484375
2017-01-27,151.19129943847656
2017-01-30,150.79452514648438
2017-01-31,152.92507934570312
2017-02-01,154.37417602539062
2017-02-02,153.51156616210938
2017-02-03,154.71923828125
2017-02-06,153.84796142578125
2017-02-07,154.23619079589844
2017-02-08,153.58921813964844
2017-02-09,153.37359619140625
2017-02-10,153.5634307861328
2017-02-13,154.01190185546875
2017-02-14,154.20169067382812
2017-02-15,155.34030151367188
2017-02-16,155.79742431640625
2017-02-17,156.0388946533203
2017-02-21,157.0050811767578
2017-02-22,156.94461059570312
2017-02-23,157.24656677246094
2017-02-24,158.2126007080078
2017-02-27,157.69505310058594
2017-02-28,157.89344787597656
2017-03-01,159.86871337890625
2017-03-02,159.34255981445312
2017-03-03,159.30810546875
2017-03-06,159.13558959960938
2017-03-07,158.66119384765625
2017-03-08,159.3972625732422
2017-03-09,160.27188110351562
2017-03-10,160.47975158691406
2017-03-13,160.1246795654297
2017-03-14,158.46197509765625
2017-03-15,159.8129119873047
2017-03-16,157.06773376464844
2017-03-17,159.1634063720703
2017-03-20,158.15887451171875
2017-03-21,157.02442932128906
2017-03-22,158.1675262451172
2017-03-23,159.09414672851562
2017-03-24,159.2327117919922
2017-03-27,159.13746643066406
2017-03-28,159.27601623535156
2017-03-29,159.2327117919922
2017-03-30,159.09414672851562
2017-03-31,158.86033630371094
2017-04-03,159.58782958984375
2017-04-04,158.5399169921875
2017-04-05,158.7477569580078
2017-04-06,158.82569885253906
2017-04-07,159.44056701660156
2017-04-10,159.3799285888672
2017-04-11,159.15475463867188
2017-04-12,158.66981506347656
2017-04-13,158.12420654296875
2017-04-17,159.3106231689453
2017-04-18,158.8083953857422
2017-04-19,159.48388671875
2017-04-20,161.12059020996094
2017-04-21,160.4624481201172
2017-04-24,153.3438262939453
2017-04-25,155.07586669921875
2017-04-26,155.71676635742188
2017-04-27,158.089599609375
2017-04-28,161.91734313964844
2017-05-01,161.40640258789062
2017-05-02,160.4538116455078
2017-05-03,159.13746643066406
2017-05-04,160.09011840820312
2017-05-05,160.55775451660156
2017-05-08,158.1502227783203
2017-05-09,156.45278930664062
2017-05-10,155.6734161376953
2017-05-11,160.09011840820312
2017-05-12,159.88217163085938
2017-05-15,160.3238525390625
2017-05-16,158.26280212402344
2017-05-17,157.16293334960938
2017-05-18,158.1416015625
2017-05-19,159.45790100097656
2017-05-22,160.01211547851562
2017-05-23,161.61419677734375
2017-05-24,161.94329833984375
2017-05-25,161.744140625
2017-05-26,161.4929656982422
2017-05-30,162.86996459960938
2017-05-31,163.87452697753906
2017-06-01,166.99215698242188
2017-06-02,167.1913604736328
2017-06-05,167.20001220703125
2017-06-06,166.18673706054688
2017-06-07,167.4212188720703
2017-06-08,166.76052856445312
2017-06-09,166.90834045410156
2017-06-12,166.03897094726562
2017-06-13,167.2212371826172
2017-06-14,167.3603515625
2017-06-15,166.7779083251953
2017-06-16,166.2910614013672
2017-06-19,168.19483947753906
2017-06-20,169.0468292236328
2017-06-21,168.20358276367188
2017-06-22,169.5684051513672
2017-06-23,169.64662170410156
2017-06-26,169.27279663085938
2017-06-27,169.5075225830078
2017-06-28,169.43801879882812
2017-06-29,167.97750854492188
2017-06-30,169.6118621826172
2017-07-03,169.19459533691406
2017-07-05,171.2374725341797
2017-07-06,169.81182861328125
2017-07-07,171.94161987304688
2017-07-10,171.6895294189453
2017-07-11,170.71588134765625
2017-07-12,172.2545623779297
2017-07-13,172.02857971191406
2017-07-14,174.4017333984375
2017-07-17,173.85411071777344
2017-07-18,174.7408447265625
2017-07-19,175.61883544921875
2017-07-20,176.75759887695312
2017-07-21,178.4701690673828
2017-07-24,178.75704956054688
2017-07-25,177.57476806640625
2017-07-26,176.22735595703125
2017-07-27,175.31455993652344
2017-07-28,175.5840301513672
2017-07-31,175.07986450195312
2017-08-01,174.9059600830078
2017-08-02,174.67124938964844
2017-08-03,172.90650939941406
2017-08-04,171.29832458496094
2017-08-07,171.985107421875
2017-08-08,170.9332275390625
2017-08-09,171.985107421875
2017-08-10,172.3154296875
2017-08-11,174.17575073242188
2017-08-14,175.40150451660156
2017-08-15,175.14939880371094
2017-08-16,175.07110595703125
2017-08-17,173.26296997070312
2017-08-18,171.8546600341797
2017-08-21,173.1412811279297
2017-08-22,174.17575073242188
2017-08-23,171.7590789794922
2017-08-24,172.00250244140625
2017-08-25,172.61968994140625
2017-08-28,173.03692626953125
2017-08-29,172.90650939941406
2017-08-30,172.0372314453125
2017-08-31,173.3759307861328
2017-09-01,173.12384033203125
2017-09-05,173.92367553710938
2017-09-06,173.19338989257812
2017-09-07,174.12701416015625
2017-09-08,177.73045349121094
2017-09-11,177.8787841796875
2017-09-12,176.42172241210938
2017-09-13,171.5531005859375
2017-09-14,172.4081573486328
2017-09-15,170.4363250732422
2017-09-18,170.67185974121094
2017-09-19,168.3946990966797
2017-09-20,169.2671356201172
2017-09-21,167.13821411132812
2017-09-22,168.44696044921875
2017-09-25,168.56915283203125
2017-09-26,169.54632568359375
2017-09-27,169.3107147216797
2017-09-28,168.9181365966797
2017-09-29,170.96856689453125
2017-10-02,171.2652130126953
2017-10-03,169.03158569335938
2017-10-04,170.1396026611328
2017-10-05,172.10281372070312
2017-10-06,172.8269805908203
2017-10-09,172.0068359375
2017-10-10,171.2652130126953
2017-10-11,172.3296356201172
2017-10-12,173.4813690185547
2017-10-13,175.7498779296875
2017-10-16,175.21766662597656
2017-10-17,177.1807861328125
2017-10-18,181.23797607421875
2017-10-19,182.66891479492188
2017-10-20,184.82403564453125
2017-10-23,184.1260528564453
2017-10-24,184.07363891601562
2017-10-25,183.5675811767578
2017-10-26,183.08766174316406
2017-10-27,183.3145294189453
2017-10-30,182.04945373535156
2017-10-31,182.06690979003906
2017-11-01,181.53465270996094
2017-11-02,195.4599151611328
2017-11-03,195.8002166748047
2017-11-06,193.87196350097656
2017-11-07,193.0605010986328
2017-11-08,193.20010375976562
2017-11-09,195.8612518310547
2017-11-10,191.2805938720703
2017-11-13,191.95242309570312
2017-11-14,192.35379028320312
2017-11-15,191.16717529296875
2017-11-16,193.2786407470703
2017-11-17,192.22291564941406
2017-11-20,193.2611846923828
2017-11-21,197.9116973876953
2017-11-22,195.6431121826172
2017-11-24,197.43179321289062
2017-11-27,196.66392517089844
2017-11-28,198.1908721923828
2017-11-29,197.95530700683594
2017-11-30,199.1157684326172
2017-12-01,197.47535705566406
2017-12-04,191.01011657714844
2017-12-05,191.1409912109375
2017-12-06,191.01011657714844
2017-12-07,190.6949462890625
2017-12-08,192.33213806152344
2017-12-11,191.13265991210938
2017-12-12,191.72801208496094
2017-12-13,191.6842498779297
2017-12-14,191.5354461669922
2017-12-15,193.89056396484375
2017-12-18,194.12689208984375
2017-12-19,193.77671813964844
2017-12-20,191.72801208496094
2017-12-21,190.66867065429688
2017-12-22,190.18710327148438
2017-12-26,190.00326538085938
2017-12-27,190.26597595214844
2017-12-28,187.63941955566406
2017-12-29,187.4116973876953
2018-01-02,190.72119140625
2018-01-03,192.60354614257812
2018-01-04,193.47903442382812
2018-01-05,194.43338012695312
2018-01-08,193.83798217773438
2018-01-09,198.2330780029297
2018-01-10,196.60459899902344
2018-01-11,197.70777893066406
2018-01-12,199.3625030517578
2018-01-16,200.0891571044922
2018-01-17,202.56687927246094
2018-01-18,203.22344970703125
2018-01-19,205.31590270996094
2018-01-22,207.2420654296875
2018-01-23,205.4910430908203
2018-01-24,208.93179321289062
2018-01-25,212.179931640625
2018-01-26,215.62069702148438
2018-01-29,214.4387969970703
2018-01-30,213.18679809570312
2018-01-31,212.69651794433594
2018-02-01,211.4533233642578
2018-02-02,207.59228515625
2018-02-05,196.8322296142578
2018-02-06,199.19610595703125
2018-02-07,194.2932891845703
2018-02-08,185.11793518066406
2018-02-09,190.10833740234375
2018-02-12,191.64048767089844
2018-02-13,188.58494567871094
2018-02-14,192.56851196289062
2018-02-15,194.80984497070312
2018-02-16,195.12501525878906
2018-02-20,192.4547119140625
2018-02-21,191.47410583496094
2018-02-22,191.14141845703125
2018-02-23,192.9099578857422
2018-02-26,197.01611328125
2018-02-27,197.03363037109375
2018-02-28,194.3808135986328
2018-03-01,190.96632385253906
2018-03-02,190.55479431152344
2018-03-05,190.22213745117188
2018-03-06,189.9507598876953
2018-03-07,191.82435607910156
2018-03-08,196.2960205078125
2018-03-09,198.65040588378906
2018-03-12,198.10574340820312
2018-03-13,196.65618896484375
2018-03-14,196.3662567138672
2018-03-15,196.9197235107422
2018-03-16,196.14662170410156
2018-03-19,192.86099243164062
2018-03-20,193.18605041503906
2018-03-21,191.9561004638672
2018-03-22,187.3438720703125
2018-03-23,185.01580810546875
2018-03-26,189.10093688964844
2018-03-27,187.14181518554688
2018-03-28,186.62353515625
2018-03-29,190.374755859375
2018-04-02,187.38784790039062
2018-04-03,190.48016357421875
2018-04-04,192.20208740234375
2018-04-05,193.38809204101562
2018-04-06,189.320556640625
2018-04-09,190.98976135253906
2018-04-10,196.48045349121094
2018-04-11,195.12754821777344
2018-04-12,196.30477905273438
2018-04-13,197.99156188964844
2018-04-16,201.68130493164062
2018-04-17,205.0723876953125
2018-04-18,205.91574096679688
2018-04-19,206.66249084472656
2018-04-20,204.5891876220703
2018-04-23,204.712158203125
2018-04-24,202.83218383789062
2018-04-25,201.61099243164062
2018-04-26,204.59800720214844
2018-04-27,205.801513671875
2018-04-30,203.7018585205078
2018-05-01,205.31832885742188
2018-05-02,202.22598266601562
2018-05-03,199.53773498535156
2018-05-04,197.36778259277344
2018-05-07,197.8246307373047
2018-05-08,194.4598846435547
2018-05-09,196.25209045410156
2018-05-10,198.09693908691406
2018-05-11,197.87733459472656
2018-05-14,199.58164978027344
2018-05-15,197.44688415527344
2018-05-16,197.55224609375
2018-05-17,196.98123168945312
2018-05-18,197.67523193359375
2018-05-21,200.96971130371094
2018-05-22,198.14083862304688
2018-05-23,198.7646026611328
2018-05-24,198.19361877441406
2018-05-25,196.55075073242188
2018-05-29,193.19482421875
2018-05-30,196.3662567138672
2018-05-31,194.6707305908203
2018-06-01,197.61378479003906
2018-06-04,200.59194946289062
2018-06-05,200.05604553222656
2018-06-06,203.4735107421875
2018-06-07,202.53041076660156
2018-06-08,204.3372344970703
2018-06-11,204.98065185546875
2018-06-12,205.9237060546875
2018-06-13,204.70736694335938
2018-06-14,205.20094299316406
2018-06-15,204.61924743652344
2018-06-18,203.67620849609375
2018-06-19,202.73313903808594
2018-06-20,202.82125854492188
2018-06-21,205.57113647460938
2018-06-22,209.41395568847656
2018-06-25,206.90203857421875
2018-06-26,211.08851623535156
2018-06-27,208.6206817626953
2018-06-28,211.26480102539062
2018-06-29,211.14141845703125
2018-07-02,210.5597381591797
2018-07-03,211.9522705078125
2018-07-05,213.45065307617188
2018-07-06,214.04989624023438
2018-07-09,215.6364288330078
2018-07-10,215.53944396972656
2018-07-11,215.6099395751953
2018-07-12,217.46963500976562
2018-07-13,217.78697204589844
2018-07-16,216.0506591796875
2018-07-17,218.35989379882812
2018-07-18,216.94964599609375
2018-07-19,217.68121337890625
2018-07-20,217.72523498535156
2018-07-23,218.76528930664062
2018-07-24,219.0032501220703
2018-07-25,221.3653106689453
2018-07-26,221.55039978027344
2018-07-27,220.5192108154297
2018-07-30,217.92796325683594
2018-07-31,220.6690216064453
2018-08-01,220.34292602539062
2018-08-02,216.0242462158203
2018-08-03,217.80459594726562
2018-08-06,218.8622589111328
2018-08-07,218.56256103515625
2018-08-08,221.5768585205078
2018-08-09,221.66497802734375
2018-08-10,219.75241088867188
2018-08-13,218.7829132080078
2018-08-14,220.69552612304688
2018-08-15,221.25071716308594
2018-08-16,222.66094970703125
2018-08-17,223.09278869628906
2018-08-20,222.81956481933594
2018-08-21,221.5327911376953
2018-08-22,222.86366271972656
2018-08-23,223.72743225097656
2018-08-24,225.10232543945312
2018-08-27,225.8955535888672
2018-08-28,227.08541870117188
2018-08-29,228.58375549316406
2018-08-30,229.43870544433594
2018-08-31,230.8048095703125
2018-09-04,230.85769653320312
2018-09-05,227.02371215820312
2018-09-06,225.9895477294922
2018-09-07,224.84921264648438
2018-09-10,225.0260467529297
2018-09-11,225.56521606445312
2018-09-12,228.36732482910156
2018-09-13,230.70977783203125
2018-09-14,230.38275146484375
2018-09-17,227.3773193359375
2018-09-18,229.60482788085938
2018-09-19,229.8611602783203
2018-09-20,231.49644470214844
2018-09-21,231.16940307617188
2018-09-24,231.94732666015625
2018-09-25,231.74395751953125
2018-09-26,231.29319763183594
2018-09-27,229.81698608398438
2018-09-28,230.70977783203125
2018-10-01,233.69754028320312
2018-10-02,233.27322387695312
2018-10-03,228.6767120361328
2018-10-04,223.97410583496094
2018-10-05,224.31881713867188
2018-10-08,221.31341552734375
2018-10-09,221.42835998535156
2018-10-10,214.595458984375
2018-10-11,210.81216430664062
2018-10-12,214.462890625
2018-10-15,210.65304565429688
2018-10-16,215.9478759765625
2018-10-17,216.54896545410156
2018-10-18,211.97015380859375
2018-10-19,210.45860290527344
2018-10-22,208.0277099609375
2018-10-23,204.5184783935547
2018-10-24,200.973876953125
2018-10-25,204.5891571044922
2018-10-26,202.42352294921875
2018-10-29,201.98153686523438
2018-10-30,203.83787536621094
2018-10-31,203.74948120117188
2018-11-01,206.98468017578125
2018-11-02,208.2398681640625
2018-11-05,209.7779541015625
2018-11-06,212.75685119628906
2018-11-07,209.371337890625
2018-11-08,216.10704040527344
2018-11-09,215.02859497070312
2018-11-12,208.8056182861328
2018-11-13,207.28524780273438
2018-11-14,207.93934631347656
2018-11-15,212.18228149414062
2018-11-16,217.512451171875
2018-11-19,215.15231323242188
2018-11-20,211.58119201660156
2018-11-21,213.95013427734375
2018-11-23,213.93246459960938
2018-11-26,214.00323486328125
2018-11-27,215.2495574951172
2018-11-28,220.6681671142578
2018-11-29,221.07479858398438
2018-11-30,223.41725158691406
2018-12-03,223.24923706054688
2018-12-04,216.49591064453125
2018-12-06,213.2341766357422
2018-12-07,207.89578247070312
2018-12-10,209.6604766845703
2018-12-11,209.86444091796875
2018-12-12,208.88897705078125
2018-12-13,210.06838989257812
2018-12-14,205.2442626953125
2018-12-17,200.27841186523438
2018-12-18,197.8929443359375
2018-12-19,197.07711791992188
2018-12-20,192.8560333251953
2018-12-21,190.00059509277344
2018-12-24,186.08993530273438
2018-12-26,193.19302368164062
2018-12-27,197.0593719482422
2018-12-28,196.8554229736328
2018-12-31,199.80841064453125
2019-01-02,195.1616668701172
2019-01-03,187.287109375
2019-01-04,192.42153930664062
2019-01-07,193.88470458984375
2019-01-08,197.4850311279297
2019-01-09,201.69720458984375
2019-01-10,203.47076416015625
2019-01-11,202.9564208984375
2019-01-14,200.74835205078125
2019-01-15,204.65013122558594
2019-01-16,205.084716796875
2019-01-17,209.37667846679688
2019-01-18,214.67074584960938
2019-01-22,212.10794067382812
2019-01-23,212.0636444091797
2019-01-24,213.4647674560547
2019-01-25,215.53976440429688
2019-01-28,214.4578857421875
2019-01-29,214.9988555908203
2019-01-30,217.6857452392578
2019-01-31,221.2151641845703
2019-02-01,219.40614318847656
2019-02-04,219.17555236816406
2019-02-05,214.96337890625
2019-02-06,215.54867553710938
2019-02-07,214.2096405029297
2019-02-08,214.78604125976562
2019-02-11,215.29148864746094
2019-02-12,218.3774871826172
2019-02-13,217.30442810058594
2019-02-14,216.82559204101562
2019-02-15,220.22195434570312
2019-02-19,219.95594787597656
2019-02-20,220.86044311523438
2019-02-21,219.64556884765625
2019-02-22,221.3924560546875
2019-02-25,221.94229125976562
2019-02-26,220.90476989746094
2019-02-27,221.9511260986328
2019-02-28,220.6210479736328
2019-03-01,225.56919860839844
2019-03-04,224.2301788330078
2019-03-05,223.6715087890625
2019-03-06,220.43478393554688
2019-03-07,219.42071533203125
2019-03-08,219.4651641845703
2019-03-11,222.32949829101562
2019-03-12,222.8988037109375
2019-03-13,225.6118621826172
2019-03-14,224.39320373535156
2019-03-15,225.8698272705078
2019-03-18,217.64166259765625
2019-03-19,220.2213134765625
2019-03-20,216.28953552246094
2019-03-21,218.30880737304688
2019-03-22,213.59426879882812
2019-03-25,214.59945678710938
2019-03-26,219.71424865722656
2019-03-27,218.46893310546875
2019-03-28,219.71424865722656
2019-03-29,222.14271545410156
2019-04-01,223.61929321289062
2019-04-02,223.04112243652344
2019-04-03,221.84024047851562
2019-04-04,223.79722595214844
2019-04-05,223.52145385742188
2019-04-08,223.26348876953125
2019-04-09,222.1782684326172
2019-04-10,224.36656188964844
2019-04-11,223.92178344726562
2019-04-12,219.4562530517578
2019-04-15,219.00265502929688
2019-04-16,213.50534057617188
2019-04-17,200.91845703125
2019-04-18,202.71531677246094
2019-04-22,200.18017578125
