Date,INDUSTOWER.NS
2017-02-13,227.82057189941406
2017-02-14,226.57666015625
2017-02-15,230.13075256347656
2017-02-16,226.93206787109375
2017-02-17,218.7574920654297
2017-02-20,219.46836853027344
2017-02-21,210.12091064453125
2017-02-22,213.78172302246094
2017-02-23,211.75587463378906
2017-02-27,204.82525634765625
2017-02-28,202.0530548095703
2017-03-01,205.3939666748047
2017-03-02,205.99813842773438
2017-03-03,218.8641357421875
2017-03-06,220.42796325683594
2017-03-07,220.42796325683594
2017-03-08,220.32135009765625
2017-03-09,216.9093780517578
2017-03-10,219.2550811767578
2017-03-14,220.3924102783203
2017-03-15,219.57496643066406
2017-03-16,220.71231079101562
2017-03-17,220.1436309814453
2017-03-20,219.50389099121094
2017-03-21,222.80921936035156
2017-03-22,222.4538116455078
2017-03-23,222.88034057617188
2017-03-24,220.6411895751953
2017-03-27,222.1694793701172
2017-03-28,226.50555419921875
2017-03-29,239.44259643554688
2017-03-30,239.3360137939453
2017-03-31,240.22052001953125
2017-04-03,242.9109344482422
2017-04-05,248.91831970214844
2017-04-06,249.9871063232422
2017-04-07,256.2156066894531
2017-04-10,263.144287109375
2017-04-11,262.0755310058594
2017-04-12,270.5521545410156
2017-04-13,261.7070007324219
2017-04-17,253.82000732421875
2017-04-18,248.32861328125
2017-04-19,255.55223083496094
2017-04-20,252.6038360595703
2017-04-21,260.08538818359375
2017-04-24,264.0656433105469
2017-04-25,276.5963134765625
2017-04-26,270.7364501953125
2017-04-27,270.3678283691406
2017-04-28,261.448974609375
2017-05-02,261.0804138183594
2017-05-03,267.56689453125
2017-05-04,267.8248596191406
2017-05-05,270.2204895019531
2017-05-08,268.63568115234375
2017-05-09,269.7044372558594
2017-05-10,270.2572937011719
2017-05-11,278.8445129394531
2017-05-12,276.1909484863281
2017-05-15,273.5005798339844
2017-05-16,277.5545654296875
2017-05-17,287.39483642578125
2017-05-18,279.2867431640625
2017-05-19,279.3236083984375
2017-05-22,285.95751953125
2017-05-23,279.98699951171875
2017-05-24,271.989501953125
2017-05-25,275.30645751953125
2017-05-26,272.68975830078125
2017-05-29,279.6184387207031
2017-05-30,274.3850402832031
2017-05-31,270.2204895019531
2017-06-01,277.33343505859375
2017-06-02,276.1540832519531
2017-06-05,281.9034729003906
2017-06-06,282.41943359375
2017-06-07,282.4562683105469
2017-06-08,279.98699951171875
2017-06-09,282.0509033203125
2017-06-12,283.59881591796875
2017-06-13,283.1933898925781
2017-06-14,284.5938720703125
2017-06-15,276.26458740234375
2017-06-16,276.4858093261719
2017-06-19,277.5545654296875
2017-06-20,277.96002197265625
2017-06-21,273.9796142578125
2017-06-22,276.4120788574219
2017-06-23,274.31134033203125
2017-06-27,275.15899658203125
2017-06-28,277.48089599609375
2017-06-29,278.77081298828125
2017-06-30,276.08038330078125
2017-07-03,293.18109130859375
2017-07-04,295.9820861816406
2017-07-05,297.0877380371094
2017-07-06,305.67486572265625
2017-07-07,298.04595947265625
2017-07-10,302.431640625
2017-07-11,302.1000061035156
2017-07-12,309.8026428222656
2017-07-13,302.6528015136719
2017-07-14,307.95989990234375
2017-07-17,308.58642578125
2017-07-18,308.2547607421875
2017-07-19,306.006591796875
2017-07-20,302.2480773925781
2017-07-21,305.3739318847656
2017-07-24,304.33197021484375
2017-07-25,309.3558044433594
2017-07-26,307.755615234375
2017-07-27,305.9321594238281
2017-07-28,300.6106262207031
2017-07-31,298.7500305175781
2017-08-01,300.4617919921875
2017-08-02,296.1078186035156
2017-08-03,300.6478576660156
2017-08-04,302.58294677734375
2017-08-07,296.1078186035156
2017-08-08,285.5019836425781
2017-08-09,284.0878601074219
2017-08-10,284.6460876464844
2017-08-11,284.534423828125
2017-08-14,282.7109375
2017-08-16,284.9809875488281
2017-08-17,282.3388366699219
2017-08-18,294.2098693847656
2017-08-21,287.7347717285156
2017-08-22,288.6651306152344
2017-08-23,284.9065246582031
2017-08-24,285.7252502441406
2017-08-28,287.80926513671875
2017-08-29,283.0458679199219
2017-08-30,286.3578796386719
2017-08-31,279.2501525878906
2017-09-01,282.5993347167969
2017-09-04,281.1479797363281
2017-09-05,276.75677490234375
2017-09-06,276.4590759277344
2017-09-07,275.49151611328125
2017-09-08,275.8636474609375
2017-09-11,275.00775146484375
2017-09-12,275.4543151855469
2017-09-13,275.8636474609375
2017-09-14,275.4170837402344
2017-09-15,278.35699462890625
2017-09-18,289.595458984375
2017-09-19,296.4427490234375
2017-09-20,293.2051696777344
2017-09-21,288.5162353515625
2017-09-22,290.2652893066406
2017-09-25,291.2700500488281
2017-09-26,280.1432189941406
2017-09-27,284.794921875
2017-09-28,292.2004089355469
2017-09-29,296.5171203613281
2017-10-03,304.0343017578125
2017-10-04,309.9884338378906
2017-10-05,301.1688537597656
2017-10-06,297.6707763671875
2017-10-09,296.5915832519531
2017-10-10,297.59637451171875
2017-10-11,305.5228271484375
2017-10-12,321.5246276855469
2017-10-13,334.88427734375
2017-10-16,350.92327880859375
2017-10-17,356.6541748046875
2017-10-18,343.66668701171875
2017-10-19,342.55029296875
2017-10-23,334.17724609375
2017-10-24,337.3775939941406
2017-10-25,336.52166748046875
2017-10-26,338.9405822753906
2017-10-27,311.5141906738281
2017-10-30,319.81280517578125
2017-10-31,329.0789794921875
2017-11-01,317.4683837890625
2017-11-02,311.588623046875
2017-11-03,307.9416809082031
2017-11-06,315.607666015625
2017-11-07,317.8404846191406
2017-11-08,323.86907958984375
2017-11-09,319.440673828125
2017-11-10,317.6172180175781
2017-11-13,309.2441711425781
2017-11-14,295.4379577636719
2017-11-15,281.07354736328125
2017-11-16,286.2834167480469
2017-11-17,282.93426513671875
2017-11-20,285.5763854980469
2017-11-21,285.4647521972656
2017-11-22,280.1804504394531
2017-11-23,278.80352783203125
2017-11-24,283.41796875
2017-11-27,287.7347717285156
2017-11-28,281.222412109375
2017-11-29,285.9112854003906
2017-11-30,285.5763854980469
2017-12-01,287.2510070800781
2017-12-04,280.2176513671875
2017-12-05,281.743408203125
2017-12-06,275.6403503417969
2017-12-07,284.5716552734375
2017-12-08,278.1336975097656
2017-12-11,273.92852783203125
2017-12-12,264.5135498046875
2017-12-13,266.2253723144531
2017-12-14,265.44390869140625
2017-12-15,263.84375
2017-12-18,266.2626037597656
2017-12-19,269.7978515625
2017-12-20,271.1003723144531
2017-12-21,269.1280517578125
2017-12-22,270.8770751953125
2017-12-26,275.0822448730469
2017-12-27,273.51922607421875
2017-12-28,274.00299072265625
2017-12-29,281.89227294921875
2018-01-01,275.3426818847656
2018-01-02,281.929443359375
2018-01-03,281.8178405761719
2018-01-04,282.11553955078125
2018-01-05,277.3149719238281
2018-01-08,278.6546630859375
2018-01-09,274.1890869140625
2018-01-10,275.9753112792969
2018-01-11,273.705322265625
2018-01-12,278.952392578125
2018-01-15,275.75201416015625
2018-01-16,273.8541564941406
2018-01-17,272.47723388671875
2018-01-18,255.8800048828125
2018-01-19,257.55462646484375
2018-01-22,255.65673828125
2018-01-23,252.60519409179688
2018-01-24,254.76356506347656
2018-01-25,255.61956787109375
2018-01-29,263.0250244140625
2018-01-30,256.3638000488281
2018-01-31,261.6481018066406
2018-02-01,258.1500549316406
2018-02-02,256.6615295410156
2018-02-05,259.7502136230469
2018-02-06,256.7359619140625
2018-02-07,251.9725799560547
2018-02-08,259.8990783691406
2018-02-09,254.16819763183594
2018-02-12,251.7493133544922
2018-02-14,243.6739959716797
2018-02-15,246.3905792236328
2018-02-16,243.78562927246094
2018-02-19,245.4974365234375
2018-02-20,248.5861358642578
2018-02-21,251.60044860839844
2018-02-22,248.4745330810547
2018-02-23,253.34951782226562
2018-02-26,256.3638000488281
2018-02-27,256.6242980957031
2018-02-28,258.0384216308594
2018-03-01,256.9219970703125
2018-03-05,252.41920471191406
2018-03-06,247.06044006347656
2018-03-07,245.19976806640625
2018-03-08,246.50221252441406
2018-03-09,247.95352172851562
2018-03-12,252.67965698242188
2018-03-13,259.7502136230469
2018-03-14,252.41920471191406
2018-03-15,251.4888153076172
2018-03-16,248.9210968017578
2018-03-19,242.14822387695312
2018-03-20,254.46592712402344
2018-03-21,250.93063354492188
2018-03-22,249.4792938232422
2018-03-23,254.9124298095703
2018-03-26,255.99169921875
2018-03-27,250.48406982421875
2018-03-28,250.18637084960938
2018-04-02,251.30274963378906
2018-04-03,252.41920471191406
2018-04-04,250.78173828125
2018-04-05,251.60044860839844
2018-04-06,251.5632781982422
2018-04-09,250.96783447265625
2018-04-10,249.66539001464844
2018-04-11,251.15396118164062
2018-04-12,253.57278442382812
2018-04-13,252.82852172851562
2018-04-16,253.08895874023438
2018-04-17,248.5861358642578
2018-04-18,250.11187744140625
2018-04-19,250.03753662109375
2018-04-20,246.4278106689453
2018-04-23,244.1205596923828
2018-04-24,244.8648681640625
2018-04-25,242.22268676757812
2018-04-26,235.26376342773438
2018-04-27,238.35243225097656
2018-04-30,233.0309295654297
2018-05-02,233.55191040039062
2018-05-03,241.85052490234375
2018-05-04,239.9898681640625
2018-05-07,238.65011596679688
2018-05-08,238.91067504882812
2018-05-09,241.776123046875
2018-05-10,238.68736267089844
2018-05-11,238.05479431152344
2018-05-14,235.18927001953125
2018-05-15,232.54718017578125
2018-05-16,234.59390258789062
2018-05-17,239.46884155273438
2018-05-18,235.30093383789062
2018-05-21,239.43167114257812
2018-05-22,235.0776824951172
2018-05-23,236.1568603515625
2018-05-24,236.9383544921875
2018-05-25,234.3333740234375
2018-05-28,231.24472045898438
2018-05-29,226.92791748046875
2018-05-30,224.1368865966797
2018-05-31,222.27622985839844
2018-06-01,223.76475524902344
2018-06-04,219.6712646484375
2018-06-05,219.29916381835938
2018-06-06,219.26194763183594
2018-06-07,218.66651916503906
2018-06-08,222.09017944335938
2018-06-11,223.28102111816406
2018-06-12,223.09490966796875
2018-06-13,223.65313720703125
2018-06-14,220.676025390625
2018-06-15,218.51768493652344
2018-06-18,216.8058319091797
2018-06-19,214.1636962890625
2018-06-20,212.3402099609375
2018-06-21,208.097900390625
2018-06-22,212.86122131347656
2018-06-25,217.2895965576172
2018-06-26,218.03392028808594
2018-06-27,222.94607543945312
2018-06-28,221.75526428222656
2018-06-29,223.69033813476562
2018-07-02,222.4622802734375
2018-07-03,216.95472717285156
2018-07-04,222.9088592529297
2018-07-05,225.8487548828125
2018-07-06,222.6111297607422
2018-07-09,224.65792846679688
2018-07-10,227.22561645507812
2018-07-11,236.04522705078125
2018-07-12,233.73802185058594
2018-07-13,225.29051208496094
2018-07-16,224.1368865966797
2018-07-17,225.77427673339844
2018-07-18,222.7227783203125
2018-07-19,222.76182556152344
2018-07-20,223.30841064453125
2018-07-23,223.85496520996094
2018-07-24,223.1912841796875
2018-07-25,224.01112365722656
2018-07-26,223.9720916748047
2018-07-27,226.0021514892578
2018-07-30,225.76791381835938
2018-07-31,223.81591796875
2018-08-01,228.96917724609375
2018-08-02,227.3295135498047
2018-08-03,226.50965881347656
2018-08-06,224.1282196044922
2018-08-07,223.23028564453125
2018-08-08,226.78294372558594
2018-08-09,228.96917724609375
2018-08-10,226.35350036621094
2018-08-13,222.7227783203125
2018-08-14,221.66873168945312
2018-08-16,219.13111877441406
2018-08-17,220.61463928222656
2018-08-20,222.3714599609375
2018-08-21,224.4795684814453
2018-08-23,221.66873168945312
2018-08-24,222.95701599121094
2018-08-27,224.90904235839844
2018-08-28,223.42552185058594
2018-08-29,221.43447875976562
2018-08-30,222.05911254882812
2018-08-31,224.01112365722656
2018-09-03,226.27540588378906
2018-09-04,221.78582763671875
2018-09-05,211.8696746826172
2018-09-06,211.55738830566406
2018-09-07,216.5544891357422
2018-09-10,215.26617431640625
2018-09-11,210.97177124023438
2018-09-12,211.4402618408203
2018-09-14,214.40728759765625
2018-09-17,208.35610961914062
2018-09-18,208.23898315429688
2018-09-19,211.51832580566406
2018-09-21,219.5605926513672
2018-09-24,216.94491577148438
2018-09-25,210.30810546875
2018-09-26,204.17884826660156
2018-09-27,209.1368865966797
2018-09-28,205.31100463867188
2018-10-01,208.94168090820312
2018-10-03,196.52700805664062
2018-10-04,200.00157165527344
2018-10-05,203.163818359375
2018-10-08,208.23898315429688
2018-10-09,208.08282470703125
2018-10-10,201.64125061035156
2018-10-11,202.81243896484375
2018-10-12,207.34104919433594
2018-10-15,209.7224884033203
2018-10-16,207.8876190185547
2018-10-17,203.00762939453125
2018-10-19,206.48219299316406
2018-10-22,207.1068115234375
2018-10-23,207.30201721191406
2018-10-24,205.5452117919922
2018-10-25,206.91162109375
2018-10-26,206.91162109375
2018-10-29,206.63833618164062
2018-10-30,207.8485870361328
2018-10-31,210.23001098632812
2018-11-01,209.78826904296875
2018-11-02,210.67176818847656
2018-11-05,210.39064025878906
2018-11-06,210.95285034179688
2018-11-07,212.96078491210938
2018-11-09,213.52301025390625
2018-11-12,207.6197052001953
2018-11-13,207.5393829345703
2018-11-14,208.8646240234375
2018-11-15,205.12986755371094
2018-11-16,208.50320434570312
2018-11-19,208.78431701660156
2018-11-20,209.06541442871094
2018-11-21,207.90081787109375
2018-11-22,207.29844665527344
2018-11-26,211.03318786621094
2018-11-27,212.1576385498047
2018-11-28,208.5433349609375
2018-11-29,213.2017822265625
2018-11-30,206.2141571044922
2018-12-03,205.61178588867188
2018-12-04,204.68814086914062
2018-12-05,207.49923706054688
2018-12-06,205.33067321777344
2018-12-07,203.08177185058594
2018-12-10,201.07388305664062
2018-12-11,203.32273864746094
2018-12-12,201.35498046875
2018-12-13,200.1502227783203
2018-12-14,202.43927001953125
2018-12-17,204.76846313476562
2018-12-18,204.4873504638672
2018-12-19,211.59542846679688
2018-12-20,210.4308319091797
2018-12-21,208.70401000976562
2018-12-24,210.87255859375
2018-12-26,210.91268920898438
2018-12-27,214.2860107421875
2018-12-28,211.23399353027344
2018-12-31,208.02130126953125
2019-01-01,210.631591796875
2019-01-02,212.2379608154297
2019-01-03,218.14125061035156
2019-01-04,228.9438934326172
2019-01-07,235.93153381347656
2019-01-08,239.3048553466797
2019-01-09,233.2007293701172
2019-01-10,228.9438934326172
2019-01-11,222.63900756835938
2019-01-14,224.96823120117188
2019-01-15,224.68711853027344
2019-01-16,221.5547332763672
2019-01-17,225.24932861328125
2019-01-18,223.3217010498047
2019-01-21,223.12091064453125
2019-01-22,223.00042724609375
2019-01-23,222.47836303710938
2019-01-24,211.23399353027344
2019-01-25,224.68711853027344
2019-01-28,230.7510223388672
2019-01-29,238.8229217529297
2019-01-30,233.1605224609375
2019-01-31,234.72671508789062
2019-02-01,237.89930725097656
2019-02-04,236.9755859375
2019-02-05,232.03610229492188
2019-02-06,238.01976013183594
2019-02-07,245.64988708496094
2019-02-08,261.8739013671875
2019-02-11,259.8258361816406
2019-02-12,251.2720489501953
2019-02-14,238.7024383544922
2019-02-15,246.4931640625
2019-02-18,254.64535522460938
2019-02-19,255.7698211669922
2019-02-20,255.56903076171875
2019-02-21,251.0311279296875
2019-02-22,251.8744354248047
2019-02-25,244.1238555908203
2019-02-26,247.376708984375
2019-02-27,238.34103393554688
2019-02-28,235.8511505126953
2019-03-01,235.52987670898438
2019-03-05,237.8590850830078
2019-03-06,242.9993896484375
2019-03-07,245.4892120361328
2019-03-08,245.3687286376953
2019-03-11,256.7738037109375
2019-03-12,254.0831756591797
2019-03-13,251.5129852294922
2019-03-14,252.476806640625
2019-03-15,251.55320739746094
2019-03-18,255.48873901367188
2019-03-19,263.1188659667969
2019-03-20,261.07073974609375
2019-03-22,253.88238525390625
2019-03-25,246.2522430419922
2019-03-26,251.2720489501953
2019-03-27,253.96266174316406
2019-03-28,254.68556213378906
2019-04-01,252.396484375
2019-04-02,252.99888610839844
2019-04-03,254.8060302734375
2019-04-04,254.3240966796875
2019-04-05,254.44456481933594
2019-04-08,253.88238525390625
2019-04-09,253.15953063964844
2019-04-10,253.23980712890625
2019-04-11,251.6736297607422
2019-04-12,252.71778869628906
2019-04-15,247.7381134033203
2019-04-16,251.3523712158203
2019-04-18,246.73414611816406
2019-04-22,240.6300506591797
2019-04-23,236.1322784423828
2019-04-24,242.1560516357422
2019-04-25,217.4184112548828
2019-04-26,219.1853790283203
2019-04-30,210.87255859375
2019-05-02,217.5388641357422
2019-05-03,220.06886291503906
2019-05-06,218.34205627441406
2019-05-07,221.30752563476562
2019-05-08,220.23402404785156
2019-05-09,220.5643310546875
2019-05-10,216.55931091308594
2019-05-13,219.20181274414062
2019-05-14,223.00033569335938
2019-05-15,217.8805694580078
2019-05-16,221.43138122558594
2019-05-17,221.88560485839844
2019-05-20,222.5874481201172
2019-05-21,227.99627685546875
2019-05-22,222.4223175048828
2019-05-23,226.13827514648438
2019-05-24,229.1936492919922
2019-05-27,230.84518432617188
2019-05-28,222.13330078125
2019-05-29,227.66600036621094
2019-05-30,224.5280303955078
2019-05-31,222.13330078125
2019-06-03,221.92686462402344
2019-06-04,226.2621612548828
2019-06-06,225.84925842285156
2019-06-07,230.9278106689453
2019-06-10,232.82708740234375
2019-06-11,233.81800842285156
2019-06-12,225.64285278320312
2019-06-13,224.0738525390625
2019-06-14,227.1292266845703
2019-06-17,224.73446655273438
