Date,SUBC.OL
2015-08-24,54.74908447265625
2015-08-25,56.38610076904297
2015-08-26,58.386898040771484
2015-08-27,59.88749313354492
2015-08-28,65.02590942382812
2015-08-31,64.02550506591797
2015-09-01,64.29833984375
2015-09-02,63.88909149169922
2015-09-03,65.79893493652344
2015-09-04,62.93415832519531
2015-09-07,62.524906158447266
2015-09-08,62.6158561706543
2015-09-09,64.34382629394531
2015-09-10,62.16112518310547
2015-09-11,60.02391815185547
2015-09-14,59.11445617675781
2015-09-15,60.88789367675781
2015-09-16,63.116058349609375
2015-09-17,63.34341812133789
2015-09-18,61.342620849609375
2015-09-21,61.11524963378906
2015-09-22,60.16033172607422
2015-09-23,57.79574966430664
2015-09-24,56.840824127197266
2015-09-25,57.750282287597656
2015-09-28,55.84042739868164
2015-09-29,57.93217086791992
2015-09-30,58.20500564575195
2015-10-01,59.341827392578125
2015-10-02,58.93257141113281
2015-10-05,62.115657806396484
2015-10-06,64.52570343017578
2015-10-07,69.25486755371094
2015-10-08,68.07257080078125
2015-10-09,67.34500885009766
2015-10-12,65.07137298583984
2015-10-13,63.88909149169922
2015-10-14,62.75227737426758
2015-10-15,63.93456268310547
2015-10-16,61.93376159667969
2015-10-19,60.9333610534668
2015-10-20,60.79694747924805
2015-10-21,60.43315887451172
2015-10-22,61.75187301635742
2015-10-23,62.84321594238281
2015-10-26,61.93376159667969
2015-10-27,59.159934997558594
2015-10-28,62.524906158447266
2015-10-29,59.614654541015625
2015-10-30,60.251277923583984
2015-11-02,60.9333610534668
2015-11-03,63.525306701660156
2015-11-04,67.2995376586914
2015-11-05,64.29833984375
2015-11-06,63.57078552246094
2015-11-09,65.1168441772461
2015-11-10,63.75266647338867
2015-11-11,62.20660400390625
2015-11-12,60.251277923583984
2015-11-13,60.06938552856445
2015-11-16,60.11486053466797
2015-11-17,62.388492584228516
2015-11-18,64.57118225097656
2015-11-19,63.43436050415039
2015-11-20,63.116058349609375
2015-11-23,62.6158561706543
2015-11-24,64.29833984375
2015-11-25,62.88869094848633
2015-11-26,64.61666107177734
2015-11-27,63.525306701660156
2015-11-30,62.88869094848633
2015-12-01,65.61705017089844
2015-12-02,64.98043060302734
2015-12-03,63.66171646118164
2015-12-04,60.478641510009766
2015-12-07,58.523311614990234
2015-12-08,58.568790435791016
2015-12-09,60.478641510009766
2015-12-10,60.251277923583984
2015-12-11,58.250484466552734
2015-12-14,57.06819152832031
2015-12-15,59.06898498535156
2015-12-16,58.93257141113281
2015-12-17,56.56798553466797
2015-12-18,55.11286926269531
2015-12-21,56.295162200927734
2015-12-22,56.522518157958984
2015-12-23,58.47784423828125
2015-12-28,56.840824127197266
2015-12-29,58.20500564575195
2015-12-30,57.341026306152344
2016-01-04,57.431976318359375
2016-01-05,51.702415466308594
2016-01-06,49.29236602783203
2016-01-07,46.20022201538086
2016-01-08,45.208919525146484
2016-01-11,44.10847854614258
2016-01-12,43.83564758300781
2016-01-13,44.563209533691406
2016-01-14,44.46316909790039
2016-01-15,42.689735412597656
2016-01-18,42.407806396484375
2016-01-19,43.0989875793457
2016-01-20,40.33424758911133
2016-01-21,43.7719841003418
2016-01-22,46.33664321899414
2016-01-25,43.94477844238281
2016-01-26,45.60908126831055
2016-01-27,43.262691497802734
2016-01-28,47.018733978271484
2016-01-29,46.83684539794922
2016-02-01,46.564002990722656
2016-02-02,45.22710418701172
2016-02-03,46.063804626464844
2016-02-04,48.8376350402832
2016-02-05,49.51972961425781
2016-02-08,46.65494918823242
2016-02-09,45.60908126831055
2016-02-10,44.33584213256836
2016-02-11,44.01753234863281
2016-02-12,44.9269905090332
2016-02-15,47.018733978271484
2016-02-16,44.599586486816406
2016-02-17,47.018733978271484
2016-02-18,46.24569320678711
2016-02-19,45.22710418701172
2016-02-22,46.564002990722656
2016-02-23,46.38211441040039
2016-02-24,44.29946517944336
2016-02-25,45.92738723754883
2016-02-26,50.29275894165039
2016-02-29,50.20181655883789
2016-03-01,52.29356384277344
2016-03-02,49.33783721923828
2016-03-03,51.92977523803711
2016-03-04,56.522518157958984
2016-03-07,58.432373046875
2016-03-08,56.24968338012695
2016-03-09,55.97684860229492
2016-03-10,56.34062957763672
2016-03-11,57.0227165222168
2016-03-14,57.750282287597656
2016-03-15,55.70400619506836
2016-03-16,56.840824127197266
2016-03-17,58.1595344543457
2016-03-18,58.29595184326172
2016-03-21,55.38570022583008
2016-03-22,56.56798553466797
2016-03-23,55.84042739868164
2016-03-29,53.2939567565918
2016-03-30,56.840824127197266
2016-03-31,56.97724533081055
2016-04-01,55.522117614746094
2016-04-04,53.61227035522461
2016-04-05,52.93017578125
2016-04-06,53.11206817626953
2016-04-07,53.65774154663086
2016-04-08,56.24968338012695
2016-04-11,56.840824127197266
2016-04-12,57.341026306152344
2016-04-13,61.93376159667969
2016-04-14,61.206199645996094
2016-04-15,62.16112518310547
2016-04-18,60.84242248535156
2016-04-19,64.48023223876953
2016-04-20,64.88948822021484
2016-04-21,65.93536376953125
2016-04-22,66.48102569580078
2016-04-25,65.75347137451172
2016-04-26,63.980037689208984
2016-04-27,65.93536376953125
2016-04-28,66.84481048583984
2016-04-29,67.3904800415039
2016-05-02,67.2995376586914
2016-05-03,66.16272735595703
2016-05-04,67.84521484375
2016-05-06,68.4818344116211
2016-05-09,67.75426483154297
2016-05-10,69.07296752929688
2016-05-11,70.02790069580078
2016-05-12,70.8009262084961
2016-05-13,64.38928985595703
2016-05-18,66.5265121459961
2016-05-19,67.3904800415039
2016-05-20,69.800537109375
2016-05-23,70.02790069580078
2016-05-24,69.43675231933594
2016-05-25,71.34660339355469
2016-05-26,67.61784362792969
2016-05-27,67.93616485595703
2016-05-30,68.07257080078125
2016-05-31,67.57238006591797
2016-06-01,66.66292572021484
2016-06-02,66.34461212158203
2016-06-03,66.29914093017578
2016-06-06,67.75426483154297
2016-06-07,70.93734741210938
2016-06-08,72.98361206054688
2016-06-09,71.89227294921875
2016-06-10,71.98322296142578
2016-06-13,70.25525665283203
2016-06-14,68.8456039428711
2016-06-15,69.16392517089844
2016-06-16,67.2995376586914
2016-06-17,70.84640502929688
2016-06-20,71.52850341796875
2016-06-21,72.84720611572266
2016-06-22,73.48382568359375
2016-06-23,74.62063598632812
2016-06-24,71.39207458496094
2016-06-27,68.11804962158203
2016-06-28,71.07376861572266
2016-06-29,72.5743637084961
2016-06-30,73.93855285644531
2016-07-01,75.89386749267578
2016-07-04,75.75746154785156
2016-07-05,72.71078491210938
2016-07-06,70.66450500488281
2016-07-07,73.12004089355469
2016-07-08,73.34740447998047
2016-07-11,76.66690826416016
2016-07-12,78.39486694335938
2016-07-13,80.48661041259766
2016-07-14,79.75904083251953
2016-07-15,79.98641204833984
2016-07-18,80.25924682617188
2016-07-19,80.6230239868164
2016-07-20,80.07736206054688
2016-07-21,82.53288269042969
2016-07-22,80.75944519042969
2016-07-25,80.07736206054688
2016-07-26,80.21377563476562
2016-07-27,81.85079193115234
2016-07-28,81.89627075195312
2016-07-29,82.07815551757812
2016-08-01,80.48661041259766
2016-08-02,77.3489990234375
2016-08-03,77.80372619628906
2016-08-04,79.8499984741211
2016-08-05,80.07736206054688
2016-08-08,81.57795715332031
2016-08-09,83.80612182617188
2016-08-10,82.76024627685547
2016-08-11,83.44232940673828
2016-08-12,84.12442016601562
2016-08-15,84.0789566040039
2016-08-16,85.89785766601562
2016-08-17,84.30631256103516
2016-08-18,85.03387451171875
2016-08-19,84.62461853027344
2016-08-22,84.35177612304688
2016-08-23,84.39725494384766
2016-08-24,84.57914733886719
2016-08-25,83.62422180175781
2016-08-26,83.7606430053711
2016-08-29,83.07855224609375
2016-08-30,83.16949462890625
2016-08-31,82.39645385742188
2016-09-01,78.48580932617188
2016-09-02,80.57755279541016
2016-09-05,81.6234359741211
2016-09-06,81.12322235107422
2016-09-07,81.89627075195312
2016-09-08,81.98721313476562
2016-09-09,81.66890716552734
2016-09-12,78.84959411621094
2016-09-13,77.03068542480469
2016-09-14,77.89466857910156
2016-09-15,76.12123107910156
2016-09-16,75.93934631347656
2016-09-19,77.21257781982422
2016-09-20,74.21138000488281
2016-09-21,74.30232238769531
2016-09-22,76.03028869628906
2016-09-23,76.16670989990234
2016-09-26,74.57515716552734
2016-09-27,73.89307403564453
2016-09-28,74.25686645507812
2016-09-29,77.80372619628906
2016-09-30,78.03108978271484
2016-10-03,79.89546966552734
2016-10-04,79.94094848632812
2016-10-05,79.80451965332031
2016-10-06,80.85038757324219
2016-10-07,81.53248596191406
2016-10-10,84.35177612304688
2016-10-11,83.94253540039062
2016-10-12,84.57914733886719
2016-10-13,83.44232940673828
2016-10-14,84.62461853027344
2016-10-17,83.44232940673828
2016-10-18,82.35098266601562
2016-10-19,84.30631256103516
2016-10-20,83.44232940673828
2016-10-21,82.942138671875
2016-10-24,83.80612182617188
2016-10-25,83.94253540039062
2016-10-26,83.66969299316406
2016-10-27,84.8974609375
2016-10-28,84.85198974609375
2016-10-31,84.30631256103516
2016-11-01,83.80612182617188
2016-11-02,80.21377563476562
2016-11-03,81.3505859375
2016-11-04,80.57755279541016
2016-11-07,82.21456909179688
2016-11-08,81.48700714111328
2016-11-09,82.53288269042969
2016-11-10,84.4427261352539
2016-11-11,85.48860168457031
2016-11-14,86.48900604248047
2016-11-15,91.2181625366211
2016-11-16,91.94571685791016
2016-11-17,92.49138641357422
2016-11-18,91.2181625366211
2016-11-21,93.5827407836914
2016-11-22,92.85517120361328
2016-11-23,92.03666687011719
2016-11-24,94.12840270996094
2016-11-25,91.40005493164062
2016-11-28,89.03547668457031
2016-11-29,86.62541961669922
2016-11-30,90.39965057373047
2016-12-01,94.12840270996094
2016-12-02,95.1288070678711
2016-12-05,97.03865814208984
2016-12-06,95.67447662353516
2016-12-07,96.94772338867188
2016-12-08,96.94772338867188
2016-12-09,99.13040924072266
2016-12-12,101.67687225341797
2016-12-13,100.94930267333984
2016-12-14,100.03984832763672
2016-12-15,100.67646026611328
2016-12-16,101.8587646484375
2016-12-19,100.40363311767578
2016-12-20,100.85836791992188
2016-12-21,99.03945922851562
2016-12-22,98.76661682128906
2016-12-23,98.12999725341797
2016-12-27,99.94890594482422
2016-12-28,100.58551788330078
2016-12-29,99.67607116699219
2016-12-30,99.40324401855469
2017-01-02,100.31268310546875
2017-01-03,103.22293853759766
2017-01-04,101.13119506835938
2017-01-05,101.04025268554688
2017-01-06,100.94930267333984
2017-01-09,98.03905487060547
2017-01-10,99.22135162353516
2017-01-11,98.12999725341797
2017-01-12,99.13040924072266
2017-01-13,99.94890594482422
2017-01-16,96.12919616699219
2017-01-17,96.67488098144531
2017-01-18,96.94772338867188
2017-01-19,97.58434295654297
2017-01-20,102.85914611816406
2017-01-23,100.49457550048828
2017-01-24,100.76741790771484
2017-01-25,106.4969711303711
2017-01-26,106.3150863647461
2017-01-27,105.9512939453125
2017-01-30,104.40523529052734
2017-01-31,101.94970703125
2017-02-01,104.58712768554688
2017-02-02,103.58671569824219
2017-02-03,105.04185485839844
2017-02-06,106.3150863647461
2017-02-07,106.1331787109375
2017-02-08,103.22293853759766
2017-02-09,105.13279724121094
2017-02-10,106.5879135131836
2017-02-13,107.86114501953125
2017-02-14,108.13397979736328
2017-02-15,107.67926788330078
2017-02-16,107.77020263671875
2017-02-17,106.1331787109375
2017-02-20,106.1331787109375
2017-02-21,108.04304504394531
2017-02-22,106.1331787109375
2017-02-23,107.13359832763672
2017-02-24,104.67807006835938
2017-02-27,106.22413635253906
2017-02-28,107.77020263671875
2017-03-01,107.77020263671875
2017-03-02,113.68164825439453
2017-03-03,112.31747436523438
2017-03-06,112.13558959960938
2017-03-07,115.50056457519531
2017-03-08,117.7741928100586
2017-03-09,114.68205261230469
2017-03-10,117.50135803222656
2017-03-13,118.22891235351562
2017-03-14,115.95527648925781
2017-03-15,117.13758087158203
2017-03-16,118.22891235351562
2017-03-17,117.9560775756836
2017-03-20,118.86553955078125
2017-03-21,120.1387710571289
2017-03-22,118.59268951416016
2017-03-23,120.95728302001953
2017-03-24,121.77578735351562
2017-03-27,117.13758087158203
2017-03-28,118.68365478515625
2017-03-29,119.13837432861328
2017-03-30,121.32106018066406
2017-03-31,120.77539825439453
2017-04-03,121.32106018066406
2017-04-04,121.13916015625
2017-04-05,126.32303619384766
2017-04-06,126.86872100830078
2017-04-07,127.50533294677734
2017-04-10,128.14195251464844
2017-04-11,127.4144058227539
2017-04-12,130.68841552734375
2017-04-13,130.68841552734375
2017-04-18,128.05101013183594
2017-04-19,123.68563079833984
2017-04-20,122.50334167480469
2017-04-21,121.4120101928711
2017-04-24,120.59351348876953
2017-04-25,122.13956451416016
2017-04-26,120.86631774902344
2017-04-27,130.1427459716797
2017-04-28,129.14236450195312
2017-05-02,126.41398620605469
2017-05-03,126.32303619384766
2017-05-04,122.0486068725586
2017-05-05,126.86872100830078
2017-05-08,125.59550476074219
2017-05-09,128.05101013183594
2017-05-10,127.23249816894531
2017-05-11,126.59588623046875
2017-05-12,124.5950927734375
2017-05-15,126.68683624267578
2017-05-16,122.95806884765625
2017-05-18,116.86474609375
2017-05-19,119.04740905761719
2017-05-22,119.04740905761719
2017-05-23,118.13796997070312
2017-05-24,119.68405151367188
2017-05-26,116.77379608154297
2017-05-29,115.95527648925781
2017-05-30,117.13758087158203
2017-05-31,110.4985580444336
2017-06-01,109.77100372314453
2017-06-02,106.4060287475586
2017-06-06,106.4969711303711
2017-06-07,107.13359832763672
2017-06-08,105.31468200683594
2017-06-09,105.8603515625
2017-06-12,107.58832550048828
2017-06-13,108.49777221679688
2017-06-14,107.13359832763672
2017-06-15,101.5859146118164
2017-06-16,101.5859146118164
2017-06-19,102.4953842163086
2017-06-20,98.58473205566406
2017-06-21,101.76781463623047
2017-06-22,97.31149291992188
2017-06-23,98.03905487060547
2017-06-26,98.03905487060547
2017-06-27,100.13079833984375
2017-06-28,99.67607116699219
2017-06-29,100.13079833984375
2017-06-30,102.13160705566406
2017-07-03,103.85955047607422
2017-07-04,105.9512939453125
2017-07-05,103.95050048828125
2017-07-06,104.22333526611328
2017-07-07,101.49498748779297
2017-07-10,103.67766571044922
2017-07-11,102.31349182128906
2017-07-12,106.67887115478516
2017-07-13,107.22454071044922
2017-07-14,108.8615493774414
2017-07-17,109.68006134033203
2017-07-18,108.8615493774414
2017-07-19,109.04344940185547
