Date,NIFTYQLITY.NS
2023-05-19,14.949999809265137
2023-05-22,15.149999618530273
2023-05-23,15.130000114440918
2023-05-24,15.109999656677246
2023-05-25,15.15999984741211
2023-05-26,15.1899995803833
2023-05-29,15.289999961853027
2023-05-30,15.34000015258789
2023-05-31,15.369999885559082
2023-06-01,15.390000343322754
2023-06-02,15.300000190734863
2023-06-05,15.390000343322754
2023-06-06,15.3100004196167
2023-06-07,15.609999656677246
2023-06-08,15.380000114440918
2023-06-09,15.199999809265137
2023-06-12,15.289999961853027
2023-06-13,15.479999542236328
2023-06-14,15.470000267028809
2023-06-15,15.380000114440918
2023-06-16,15.550000190734863
2023-06-19,15.489999771118164
2023-06-20,15.630000114440918
2023-06-21,15.489999771118164
2023-06-22,15.420000076293945
2023-06-23,15.430000305175781
2023-06-26,15.5
2023-06-27,15.460000038146973
2023-06-28,15.550000190734863
2023-06-30,15.720000267028809
2023-07-03,15.680000305175781
2023-07-04,15.789999961853027
2023-07-05,16.010000228881836
2023-07-06,16.079999923706055
2023-07-07,15.899999618530273
2023-07-10,15.829999923706055
2023-07-11,15.920000076293945
2023-07-12,15.90999984741211
2023-07-13,15.859999656677246
2023-07-14,16.15999984741211
2023-07-17,16.18000030517578
2023-07-18,16.209999084472656
2023-07-19,16.229999542236328
2023-07-20,16.239999771118164
2023-07-21,16.06999969482422
2023-07-24,16.049999237060547
2023-07-25,16.020000457763672
2023-07-26,16.0
2023-07-27,16.0
2023-07-28,16.139999389648438
2023-07-31,16.170000076293945
2023-08-01,16.239999771118164
2023-08-02,16.139999389648438
2023-08-03,16.020000457763672
2023-08-04,16.139999389648438
2023-08-07,16.030000686645508
2023-08-08,16.25
2023-08-09,16.190000534057617
2023-08-10,16.139999389648438
2023-08-11,16.030000686645508
2023-08-14,16.1200008392334
2023-08-16,16.09000015258789
2023-08-17,16.059999465942383
2023-08-18,16.079999923706055
2023-08-21,16.079999923706055
2023-08-22,16.15999984741211
2023-08-23,16.09000015258789
2023-08-24,16.059999465942383
2023-08-25,16.010000228881836
2023-08-28,16.020000457763672
2023-08-29,16.09000015258789
2023-08-30,16.170000076293945
2023-08-31,16.079999923706055
2023-09-01,16.1299991607666
2023-09-04,16.219999313354492
2023-09-05,16.350000381469727
2023-09-06,16.43000030517578
2023-09-07,16.559999465942383
2023-09-08,16.6200008392334
2023-09-11,16.729999542236328
2023-09-12,16.65999984741211
2023-09-13,16.5
2023-09-14,16.709999084472656
2023-09-15,16.860000610351562
2023-09-18,16.81999969482422
2023-09-20,16.780000686645508
2023-09-21,16.84000015258789
2023-09-22,16.770000457763672
2023-09-25,16.700000762939453
2023-09-26,16.739999771118164
2023-09-27,16.770000457763672
2023-09-28,16.389999389648438
2023-09-29,16.56999969482422
2023-10-03,16.479999542236328
2023-10-04,16.399999618530273
2023-10-05,16.479999542236328
2023-10-06,16.559999465942383
2023-10-09,16.520000457763672
2023-10-10,16.639999389648438
2023-10-11,16.850000381469727
2023-10-12,16.670000076293945
2023-10-13,16.65999984741211
2023-10-16,16.760000228881836
2023-10-17,16.790000915527344
2023-10-18,16.649999618530273
2023-10-19,16.780000686645508
2023-10-20,16.6299991607666
2023-10-23,16.450000762939453
2023-10-25,16.329999923706055
2023-10-26,16.09000015258789
2023-10-27,16.260000228881836
2023-10-30,16.270000457763672
2023-10-31,16.280000686645508
2023-11-01,16.149999618530273
2023-11-02,16.299999237060547
2023-11-03,16.389999389648438
2023-11-06,16.540000915527344
2023-11-07,16.5
2023-11-08,16.610000610351562
2023-11-09,16.59000015258789
2023-11-10,16.549999237060547
2023-11-13,16.579999923706055
2023-11-15,16.780000686645508
2023-11-16,16.90999984741211
2023-11-17,17.049999237060547
2023-11-20,17.010000228881836
2023-11-21,17.110000610351562
2023-11-22,17.06999969482422
2023-11-23,17.149999618530273
2023-11-24,17.170000076293945
2023-11-28,17.170000076293945
2023-11-29,17.280000686645508
2023-11-30,17.440000534057617
2023-12-01,17.510000228881836
2023-12-04,17.59000015258789
2023-12-05,17.549999237060547
2023-12-06,17.709999084472656
2023-12-07,17.65999984741211
2023-12-08,17.6299991607666
2023-12-11,17.850000381469727
2023-12-12,17.709999084472656
2023-12-13,17.65999984741211
2023-12-14,17.899999618530273
2023-12-15,18.1299991607666
2023-12-18,18.139999389648438
2023-12-19,18.280000686645508
2023-12-20,17.969999313354492
2023-12-21,18.049999237060547
2023-12-22,18.25
2023-12-26,18.3700008392334
2023-12-27,18.450000762939453
2023-12-28,18.6200008392334
2023-12-29,18.68000030517578
2024-01-01,18.709999084472656
2024-01-02,18.709999084472656
2024-01-03,18.6200008392334
2024-01-04,18.690000534057617
2024-01-05,18.700000762939453
2024-01-08,18.5
2024-01-09,18.479999542236328
2024-01-10,18.440000534057617
2024-01-11,18.59000015258789
2024-01-12,18.780000686645508
2024-01-15,18.780000686645508
2024-01-16,18.93000030517578
2024-01-17,18.81999969482422
2024-01-18,18.75
2024-01-19,18.860000610351562
2024-01-23,18.450000762939453
2024-01-24,18.690000534057617
2024-01-25,18.59000015258789
2024-01-29,18.75
2024-01-30,18.610000610351562
2024-01-31,18.799999237060547
2024-02-01,18.719999313354492
2024-02-02,18.8799991607666
2024-02-05,18.760000228881836
2024-02-06,18.950000762939453
2024-02-07,18.969999313354492
2024-02-08,18.8799991607666
2024-02-09,18.959999084472656
2024-02-12,18.760000228881836
2024-02-13,18.959999084472656
2024-02-14,18.950000762939453
2024-02-15,19.049999237060547
2024-02-16,18.959999084472656
2024-02-19,19.190000534057617
2024-02-20,19.110000610351562
2024-02-21,18.90999984741211
2024-02-22,19.1299991607666
2024-02-23,19.18000030517578
2024-02-26,18.989999771118164
2024-02-27,19.059999465942383
2024-02-28,18.920000076293945
2024-02-29,18.950000762939453
2024-03-01,19.020000457763672
2024-03-04,19.100000381469727
2024-03-05,19.040000915527344
2024-03-06,19.1200008392334
2024-03-07,19.149999618530273
2024-03-11,19.18000030517578
2024-03-12,19.06999969482422
2024-03-13,18.59000015258789
2024-03-14,18.950000762939453
2024-03-15,18.940000534057617
2024-03-18,18.860000610351562
2024-03-19,18.489999771118164
2024-03-20,18.469999313354492
2024-03-21,18.739999771118164
2024-03-22,18.780000686645508
2024-03-26,18.829999923706055
2024-03-27,18.790000915527344
2024-03-28,18.8700008392334
2024-04-01,19.040000915527344
2024-04-02,19.1299991607666
2024-04-03,19.15999984741211
2024-04-04,19.170000076293945
2024-04-05,19.170000076293945
2024-04-08,19.170000076293945
2024-04-09,19.1299991607666
2024-04-10,19.25
2024-04-12,19.170000076293945
2024-04-15,18.979999542236328
2024-04-16,18.8700008392334
2024-04-18,18.709999084472656
2024-04-19,18.65999984741211
2024-04-22,18.75
2024-04-23,18.860000610351562
2024-04-24,18.93000030517578
2024-04-25,19.040000915527344
2024-04-26,19.100000381469727
2024-04-29,19.09000015258789
2024-04-30,19.079999923706055
2024-05-02,19.15999984741211
2024-05-03,19.06999969482422
2024-05-06,19.15999984741211
2024-05-07,19.1299991607666
2024-05-08,19.149999618530273
2024-05-09,19.0
2024-05-10,19.020000457763672
2024-05-13,19.15999984741211
2024-05-14,19.25
2024-05-15,19.25
2024-05-16,19.469999313354492
2024-05-17,19.450000762939453
2024-05-21,19.729999542236328
2024-05-22,19.950000762939453
2024-05-23,20.06999969482422
2024-05-24,20.149999618530273
2024-05-27,20.1299991607666
2024-05-28,20.18000030517578
2024-05-29,20.139999389648438
2024-05-30,19.8700008392334
2024-05-31,20.200000762939453
2024-06-03,20.190000534057617
2024-06-04,20.280000686645508
2024-06-05,20.149999618530273
2024-06-06,20.3799991607666
2024-06-07,20.65999984741211
2024-06-10,20.690000534057617
2024-06-11,20.799999237060547
2024-06-12,20.8700008392334
2024-06-13,20.899999618530273
2024-06-14,20.979999542236328
2024-06-18,21.1200008392334
2024-06-19,20.950000762939453
2024-06-20,21.0
2024-06-21,20.90999984741211
2024-06-24,20.989999771118164
2024-06-25,20.969999313354492
2024-06-26,20.979999542236328
2024-06-27,21.040000915527344
2024-06-28,20.959999084472656
2024-07-01,21.290000915527344
2024-07-02,21.34000015258789
2024-07-03,21.459999084472656
2024-07-04,21.610000610351562
2024-07-05,21.780000686645508
2024-07-08,21.75
2024-07-09,21.760000228881836
2024-07-10,21.809999465942383
2024-07-11,21.899999618530273
2024-07-12,22.1299991607666
2024-07-15,22.209999084472656
2024-07-16,22.34000015258789
2024-07-18,22.309999465942383
2024-07-19,22.1200008392334
2024-07-22,22.139999389648438
2024-07-23,22.280000686645508
2024-07-24,22.290000915527344
2024-07-25,22.190000534057617
2024-07-26,22.469999313354492
2024-07-29,22.6200008392334
2024-07-30,22.6200008392334
2024-07-31,22.739999771118164
2024-08-01,22.75
2024-08-02,22.389999389648438
2024-08-05,22.079999923706055
2024-08-06,21.950000762939453
2024-08-07,22.049999237060547
2024-08-08,22.200000762939453
2024-08-09,22.299999237060547
2024-08-12,22.25
2024-08-13,22.190000534057617
2024-08-14,22.209999084472656
2024-08-16,22.540000915527344
2024-08-19,22.690000534057617
2024-08-20,22.81999969482422
2024-08-21,22.950000762939453
2024-08-22,23.09000015258789
2024-08-23,23.0
2024-08-26,23.18000030517578
2024-08-27,23.149999618530273
2024-08-28,23.170000076293945
2024-08-29,23.229999542236328
2024-08-30,23.270000457763672
2024-09-02,23.360000610351562
2024-09-03,23.5
2024-09-04,23.510000228881836
2024-09-05,23.479999542236328
2024-09-06,23.299999237060547
2024-09-09,23.31999969482422
2024-09-10,23.530000686645508
2024-09-11,23.610000610351562
2024-09-12,23.889999389648438
2024-09-13,23.90999984741211
2024-09-16,23.899999618530273
2024-09-17,23.8799991607666
2024-09-18,23.610000610351562
2024-09-19,23.520000457763672
2024-09-20,23.790000915527344
2024-09-23,23.940000534057617
2024-09-24,23.920000076293945
2024-09-25,23.809999465942383
2024-09-26,23.84000015258789
2024-09-27,24.040000915527344
2024-09-30,23.860000610351562
2024-10-01,23.950000762939453
2024-10-03,23.639999389648438
2024-10-04,23.8700008392334
2024-10-07,23.68000030517578
2024-10-08,23.3799991607666
2024-10-09,23.399999618530273
2024-10-10,23.290000915527344
2024-10-11,23.3700008392334
2024-10-14,23.5
2024-10-15,23.469999313354492
2024-10-16,23.450000762939453
2024-10-17,23.299999237060547
2024-10-18,22.899999618530273
2024-10-21,22.729999542236328
2024-10-22,22.3799991607666
2024-10-23,22.489999771118164
2024-10-24,22.209999084472656
2024-10-25,22.1299991607666
2024-10-28,22.110000610351562
2024-10-29,22.1299991607666
2024-10-30,22.18000030517578
2024-10-31,21.979999542236328
2024-11-01,21.979999542236328
2024-11-04,21.709999084472656
2024-11-05,21.739999771118164
2024-11-06,22.219999313354492
2024-11-07,22.09000015258789
2024-11-08,22.110000610351562
2024-11-11,22.020000457763672
2024-11-12,21.780000686645508
2024-11-13,21.469999313354492
2024-11-14,21.3700008392334
2024-11-18,21.190000534057617
2024-11-19,21.190000534057617
2024-11-21,21.110000610351562
2024-11-22,21.510000228881836
2024-11-25,21.829999923706055
2024-11-26,21.959999084472656
2024-11-27,22.06999969482422
2024-11-28,21.93000030517578
2024-11-29,21.84000015258789
2024-12-02,21.979999542236328
2024-12-03,22.18000030517578
2024-12-04,22.1299991607666
2024-12-05,22.149999618530273
2024-12-06,22.260000228881836
2024-12-09,22.100000381469727
2024-12-10,22.09000015258789
2024-12-11,22.219999313354492
2024-12-12,22.239999771118164
2024-12-13,22.219999313354492
2024-12-16,22.18000030517578
2024-12-17,22.040000915527344
2024-12-18,21.93000030517578
2024-12-19,21.739999771118164
2024-12-20,21.329999923706055
2024-12-23,21.329999923706055
2024-12-24,21.34000015258789
2024-12-26,21.31999969482422
2024-12-27,21.31999969482422
2024-12-30,21.309999465942383
2024-12-31,21.31999969482422
2025-01-01,21.3700008392334
2025-01-02,21.700000762939453
2025-01-03,21.670000076293945
2025-01-06,21.260000228881836
2025-01-07,21.290000915527344
2025-01-08,21.219999313354492
2025-01-09,21.229999542236328
2025-01-10,21.229999542236328
2025-01-13,20.799999237060547
2025-01-14,20.68000030517578
2025-01-15,20.690000534057617
2025-01-16,20.68000030517578
2025-01-17,20.90999984741211
2025-01-20,20.850000381469727
2025-01-21,20.670000076293945
2025-01-22,20.639999389648438
2025-01-23,20.770000457763672
2025-01-24,20.75
2025-01-27,20.329999923706055
2025-01-28,20.170000076293945
2025-01-29,21.760000228881836
2025-01-30,20.6200008392334
2025-01-31,21.040000915527344
2025-02-01,21.020000457763672
2025-02-03,20.75
2025-02-04,20.899999618530273
2025-02-05,20.899999618530273
2025-02-06,20.780000686645508
2025-02-07,20.700000762939453
2025-02-10,20.510000228881836
2025-02-11,20.149999618530273
2025-02-12,20.040000915527344
2025-02-13,19.959999084472656
2025-02-14,19.829999923706055
2025-02-17,19.780000686645508
2025-02-18,19.75
2025-02-19,19.719999313354492
2025-02-20,19.860000610351562
2025-02-21,19.729999542236328
2025-02-24,19.489999771118164
2025-02-25,19.459999084472656
2025-02-27,19.229999542236328
2025-02-28,18.760000228881836
2025-03-03,18.770000457763672
2025-03-04,18.65999984741211
2025-03-05,19.079999923706055
2025-03-06,19.270000457763672
2025-03-07,19.25
2025-03-10,19.09000015258789
2025-03-11,19.1299991607666
2025-03-12,19.0
2025-03-13,18.899999618530273
2025-03-17,18.940000534057617
2025-03-18,18.940000534057617
2025-03-19,19.260000228881836
2025-03-20,19.450000762939453
2025-03-21,19.59000015258789
2025-03-24,19.84000015258789
2025-03-25,19.790000915527344
2025-03-26,19.760000228881836
2025-03-27,19.829999923706055
2025-03-28,19.770000457763672
2025-04-01,19.530000686645508
2025-04-02,19.719999313354492
2025-04-03,19.520000457763672
2025-04-04,19.170000076293945
2025-04-07,18.690000534057617
2025-04-08,19.079999923706055
2025-04-09,19.1200008392334
2025-04-11,19.360000610351562
2025-04-15,19.68000030517578
2025-04-16,19.81999969482422
2025-04-17,19.920000076293945
2025-04-21,20.059999465942383
2025-04-22,20.209999084472656
2025-04-23,20.469999313354492
2025-04-24,20.5
2025-04-25,20.270000457763672
2025-04-28,20.43000030517578
2025-04-29,20.489999771118164
2025-04-30,20.399999618530273
2025-05-02,20.239999771118164
2025-05-05,20.530000686645508
2025-05-06,20.399999618530273
2025-05-07,20.40999984741211
2025-05-08,20.270000457763672
2025-05-09,20.290000915527344
2025-05-12,20.829999923706055
2025-05-13,20.81999969482422
2025-05-14,20.8700008392334
2025-05-15,21.170000076293945
2025-05-16,21.360000610351562
2025-05-19,21.3700008392334
2025-05-20,21.1299991607666
2025-05-21,21.280000686645508
2025-05-22,21.079999923706055
2025-05-23,21.219999313354492
2025-05-26,21.389999389648438
2025-05-27,21.34000015258789
2025-05-28,21.239999771118164
2025-05-29,21.299999237060547
2025-05-30,21.209999084472656
2025-06-02,21.18000030517578
2025-06-03,21.110000610351562
2025-06-04,21.139999389648438
2025-06-05,21.18000030517578
2025-06-06,21.309999465942383
2025-06-09,21.510000228881836
2025-06-10,21.56999969482422
2025-06-11,21.670000076293945
2025-06-12,21.389999389648438
2025-06-13,21.270000457763672
2025-06-16,21.450000762939453
2025-06-17,21.469999313354492
2025-06-18,21.34000015258789
2025-06-19,21.190000534057617
2025-06-20,21.309999465942383
2025-06-23,21.299999237060547
2025-06-24,21.34000015258789
2025-06-25,21.440000534057617
2025-06-26,21.610000610351562
2025-06-27,21.700000762939453
2025-06-30,21.670000076293945
2025-07-01,21.610000610351562
2025-07-02,21.639999389648438
2025-07-03,21.6299991607666
2025-07-04,21.729999542236328
2025-07-07,21.760000228881836
2025-07-08,21.809999465942383
2025-07-09,21.760000228881836
2025-07-10,21.670000076293945
2025-07-11,21.510000228881836
2025-07-14,21.489999771118164
2025-07-15,21.610000610351562
2025-07-16,21.6200008392334
2025-07-17,21.59000015258789
2025-07-18,21.489999771118164
2025-07-21,21.510000228881836
2025-07-22,21.469999313354492
2025-07-23,21.479999542236328
2025-07-24,21.200000762939453
2025-07-25,20.90999984741211
2025-07-29,20.93000030517578
2025-07-30,20.969999313354492
2025-07-31,20.93000030517578
2025-08-01,20.809999465942383
