Date,GESHIP.NS
2016-07-08,240.90292358398438
2016-07-11,241.69989013671875
2016-07-12,241.92764282226562
2016-07-13,245.83642578125
2016-07-14,247.69589233398438
2016-07-15,247.4682159423828
2016-07-18,246.40562438964844
2016-07-19,246.93695068359375
2016-07-20,251.37709045410156
2016-07-21,253.42626953125
2016-07-22,254.79251098632812
2016-07-25,253.6160125732422
2016-07-26,254.60279846191406
2016-07-27,257.60076904296875
2016-07-28,261.0161437988281
2016-07-29,254.41305541992188
2016-08-01,266.3670959472656
2016-08-02,268.49224853515625
2016-08-03,265.60809326171875
2016-08-04,270.199951171875
2016-08-05,275.5128173828125
2016-08-08,277.1826477050781
2016-08-09,275.81640625
2016-08-10,267.5055847167969
2016-08-11,263.74859619140625
2016-08-12,259.0048522949219
2016-08-16,258.2838439941406
2016-08-17,264.8870849609375
2016-08-18,265.75982666015625
2016-08-19,263.7864990234375
2016-08-22,264.43157958984375
2016-08-23,259.1946105957031
2016-08-24,259.38433837890625
2016-08-25,261.0161437988281
2016-08-26,259.0048522949219
2016-08-29,259.3084716796875
2016-08-30,273.8810729980469
2016-08-31,279.9529724121094
2016-09-01,272.6667175292969
2016-09-02,280.7499084472656
2016-09-06,275.96832275390625
2016-09-07,272.5149230957031
2016-09-08,277.75189208984375
2016-09-09,274.5262451171875
2016-09-12,270.9210510253906
2016-09-14,274.1466979980469
2016-09-15,278.43499755859375
2016-09-16,276.8410949707031
2016-09-19,277.0308532714844
2016-09-20,282.6094055175781
2016-09-21,281.9264221191406
2016-09-22,284.3551025390625
2016-09-23,282.15399169921875
2016-09-26,281.01556396484375
2016-09-27,280.787841796875
2016-09-28,280.97760009765625
2016-09-29,266.0255126953125
2016-09-30,267.27783203125
2016-10-03,278.62469482421875
2016-10-04,278.70068359375
2016-10-05,281.3190612792969
2016-10-06,283.25457763671875
2016-10-07,285.45562744140625
2016-10-10,291.0342712402344
2016-10-13,283.8238525390625
2016-10-14,281.4329528808594
2016-10-17,279.4975891113281
2016-10-18,285.7213134765625
2016-10-19,283.33050537109375
2016-10-20,292.3623962402344
2016-10-21,290.9203796386719
2016-10-24,283.52020263671875
2016-10-25,279.1180725097656
2016-10-26,274.86773681640625
2016-10-27,277.1446533203125
2016-10-28,283.1786193847656
2016-11-01,293.5008850097656
2016-11-02,281.12939453125
2016-11-03,277.1446533203125
2016-11-04,270.84515380859375
2016-11-07,269.934326171875
2016-11-08,274.7159729003906
2016-11-09,272.81842041015625
2016-11-10,274.8297119140625
2016-11-11,274.6400451660156
2016-11-15,272.8564453125
2016-11-16,266.4429626464844
2016-11-17,272.4389953613281
2016-11-18,265.57012939453125
2016-11-21,269.8204650878906
2016-11-22,273.4256286621094
2016-11-23,269.4789123535156
2016-11-24,263.90032958984375
2016-11-25,274.5640869140625
2016-11-28,271.86981201171875
2016-11-29,269.1372985839844
2016-11-30,275.6267395019531
2016-12-01,267.5814514160156
2016-12-02,270.5415344238281
2016-12-05,275.5128173828125
2016-12-06,282.267822265625
2016-12-07,276.5754699707031
2016-12-08,285.6453857421875
2016-12-09,283.6719665527344
2016-12-12,284.58282470703125
2016-12-13,279.76324462890625
2016-12-14,280.5601501464844
2016-12-15,278.5488586425781
2016-12-16,277.29656982421875
2016-12-19,276.95501708984375
2016-12-20,275.96832275390625
2016-12-21,273.9949645996094
2016-12-22,276.0062561035156
2016-12-23,272.021484375
2016-12-26,267.3158874511719
2016-12-27,265.60809326171875
2016-12-28,268.1128234863281
2016-12-29,273.4635925292969
2016-12-30,275.4749450683594
2017-01-02,278.0934143066406
2017-01-03,281.9643249511719
2017-01-04,284.8863830566406
2017-01-05,289.70599365234375
2017-01-06,292.05889892578125
2017-01-09,292.4004211425781
2017-01-10,292.2865295410156
2017-01-11,291.2997741699219
2017-01-12,293.4629821777344
2017-01-13,290.04754638671875
2017-01-16,292.81781005859375
2017-01-17,292.2486572265625
2017-01-18,293.1972961425781
2017-01-19,305.2273254394531
2017-01-20,296.04351806640625
2017-01-23,293.690673828125
2017-01-24,297.40966796875
2017-01-25,297.5614318847656
2017-01-27,303.40570068359375
2017-01-30,301.9636535644531
2017-01-31,294.98089599609375
2017-02-01,300.4076232910156
2017-02-02,293.12139892578125
2017-02-03,296.2712097167969
2017-02-06,294.41168212890625
2017-02-07,290.50286865234375
2017-02-08,285.2658996582031
2017-02-09,279.76324462890625
2017-02-10,275.3232116699219
2017-02-13,271.3763732910156
2017-02-14,270.7630615234375
2017-02-15,274.9032287597656
2017-02-16,271.2230529785156
2017-02-17,275.4016418457031
2017-02-20,282.4169921875
2017-02-21,285.522216796875
2017-02-22,284.67877197265625
2017-02-23,283.4136962890625
2017-02-27,283.5286865234375
2017-02-28,283.7203674316406
2017-03-01,286.6722412109375
2017-03-02,285.5605163574219
2017-03-03,286.9788818359375
2017-03-06,284.67877197265625
2017-03-07,287.4006042480469
2017-03-08,287.2856140136719
2017-03-09,283.7587585449219
2017-03-10,284.7171325683594
2017-03-14,287.0171813964844
2017-03-15,288.3205871582031
2017-03-16,301.661376953125
2017-03-17,297.71282958984375
2017-03-20,306.606689453125
2017-03-21,305.188232421875
2017-03-22,291.9625549316406
2017-03-23,292.99755859375
2017-03-24,298.134521484375
2017-03-27,300.5112609863281
2017-03-28,306.6832580566406
2017-03-29,308.44677734375
2017-03-30,310.0185241699219
2017-03-31,319.7173767089844
2017-04-03,329.7228088378906
2017-04-05,327.34613037109375
2017-04-06,322.09417724609375
2017-04-07,323.2825927734375
2017-04-10,335.8948669433594
2017-04-11,332.5980529785156
2017-04-12,325.3143310546875
2017-04-13,324.0492858886719
2017-04-17,331.0263366699219
2017-04-18,325.23773193359375
2017-04-19,347.1654968261719
2017-04-20,350.6923828125
2017-04-21,358.9728698730469
2017-04-24,348.2389221191406
2017-04-25,343.21697998046875
2017-04-26,337.9649963378906
2017-04-27,337.1982421875
2017-04-28,337.2749938964844
2017-05-02,338.38671875
2017-05-03,334.668212890625
2017-05-04,338.46331787109375
2017-05-05,327.614501953125
2017-05-08,318.1072692871094
2017-05-09,316.2671813964844
2017-05-10,324.010986328125
2017-05-11,319.9472961425781
2017-05-12,327.1544494628906
2017-05-15,327.2694091796875
2017-05-16,325.1992492675781
2017-05-17,322.0174560546875
2017-05-18,315.88385009765625
2017-05-19,315.1170959472656
2017-05-22,314.54205322265625
2017-05-23,308.1783752441406
2017-05-24,293.6876525878906
2017-05-25,307.4500427246094
2017-05-26,302.8497009277344
2017-05-29,301.8529968261719
2017-05-30,300.3196716308594
2017-05-31,301.23968505859375
2017-06-01,301.62298583984375
2017-06-02,319.6023254394531
2017-06-05,310.40185546875
2017-06-06,304.5365905761719
2017-06-07,299.5912780761719
2017-06-08,295.25933837890625
2017-06-09,296.2560729980469
2017-06-12,296.4861145019531
2017-06-13,302.3130798339844
2017-06-14,306.91339111328125
2017-06-15,310.7852478027344
2017-06-16,310.36358642578125
2017-06-19,307.48834228515625
2017-06-20,306.91339111328125
2017-06-21,309.3285217285156
2017-06-22,304.1532287597656
2017-06-23,304.1148986816406
2017-06-27,304.95819091796875
2017-06-28,303.73150634765625
2017-06-29,305.9549255371094
2017-06-30,311.51361083984375
2017-07-03,318.6056213378906
2017-07-04,315.88385009765625
2017-07-05,315.30877685546875
2017-07-06,316.15216064453125
2017-07-07,316.7655334472656
2017-07-10,321.3657531738281
2017-07-11,316.15216064453125
2017-07-12,316.8038330078125
2017-07-13,317.14886474609375
2017-07-14,313.7753601074219
2017-07-17,312.81695556640625
2017-07-18,312.2803039550781
2017-07-19,313.0469970703125
2017-07-20,312.3186340332031
2017-07-21,309.8650817871094
2017-07-24,311.0535583496094
2017-07-25,309.0600891113281
2017-07-26,306.0315856933594
2017-07-27,303.4248046875
2017-07-28,301.354736328125
2017-07-31,304.84326171875
2017-08-01,302.7347412109375
2017-08-02,303.2025146484375
2017-08-03,302.4230041503906
2017-08-04,301.2146301269531
2017-08-07,300.2791748046875
2017-08-08,302.2281188964844
2017-08-09,302.4619445800781
2017-08-10,292.56170654296875
2017-08-11,287.0660400390625
2017-08-14,297.7846984863281
2017-08-16,293.8869934082031
2017-08-17,303.9040832519531
2017-08-18,300.78594970703125
2017-08-21,304.44976806640625
2017-08-22,303.943115234375
2017-08-23,303.1634826660156
2017-08-24,303.6312561035156
2017-08-28,304.5277099609375
2017-08-29,301.76031494140625
2017-08-30,303.0466003417969
2017-08-31,310.842041015625
2017-09-01,309.7117004394531
2017-09-04,312.6349182128906
2017-09-05,305.6580505371094
2017-09-06,307.2561340332031
2017-09-07,303.2414855957031
2017-09-08,328.0308837890625
2017-09-11,320.3133850097656
2017-09-12,327.7970275878906
2017-09-13,322.88592529296875
2017-09-14,322.30126953125
2017-09-15,324.4450378417969
2017-09-18,310.6081237792969
2017-09-19,306.8273620605469
2017-09-20,309.126953125
2017-09-21,306.2037353515625
2017-09-22,298.330322265625
2017-09-25,296.8882751464844
2017-09-26,300.240234375
2017-09-27,291.3924865722656
2017-09-28,292.6787414550781
2017-09-29,300.8248596191406
2017-10-03,301.9941711425781
2017-10-04,299.14886474609375
2017-10-05,298.7981262207031
2017-10-06,297.9405822753906
2017-10-09,300.8639221191406
2017-10-10,302.5010070800781
2017-10-11,300.240234375
2017-10-12,301.05877685546875
2017-10-13,306.0868835449219
2017-10-16,305.6580505371094
2017-10-17,312.0112609863281
2017-10-18,308.4254455566406
2017-10-19,313.18060302734375
2017-10-23,306.1258239746094
2017-10-24,305.697021484375
2017-10-25,305.5801086425781
2017-10-26,302.0721740722656
2017-10-27,296.30352783203125
2017-10-30,301.9552307128906
2017-10-31,304.4888610839844
2017-11-01,301.8773193359375
2017-11-02,301.37054443359375
2017-11-03,313.29754638671875
2017-11-06,315.48028564453125
2017-11-07,306.8663024902344
2017-11-08,302.2281188964844
2017-11-09,303.28045654296875
2017-11-10,301.916259765625
2017-11-13,290.4570007324219
2017-11-14,286.6762390136719
2017-11-15,286.83221435546875
2017-11-16,290.65191650390625
2017-11-17,289.0928039550781
2017-11-20,292.56170654296875
2017-11-21,299.61663818359375
2017-11-22,298.17449951171875
2017-11-23,299.4217224121094
2017-11-24,302.2670593261719
2017-11-27,303.1245422363281
2017-11-28,305.5411071777344
2017-11-29,304.2938232421875
2017-11-30,311.0758056640625
2017-12-01,308.9710693359375
2017-12-04,309.8675842285156
2017-12-05,310.14044189453125
2017-12-06,305.46319580078125
2017-12-07,305.697021484375
2017-12-08,307.68487548828125
2017-12-11,302.344970703125
2017-12-12,303.2414855957031
2017-12-13,303.39739990234375
2017-12-14,301.253662109375
2017-12-15,311.231689453125
2017-12-18,304.87841796875
2017-12-19,308.6982727050781
2017-12-20,303.59228515625
2017-12-21,303.08551025390625
2017-12-22,305.1903381347656
2017-12-26,313.80426025390625
2017-12-27,314.34991455078125
2017-12-28,315.09051513671875
2017-12-29,311.309814453125
2018-01-01,314.6617736816406
2018-01-02,312.6349182128906
2018-01-03,315.63616943359375
2018-01-04,317.6629943847656
2018-01-05,320.8980407714844
2018-01-08,319.728759765625
2018-01-09,331.3439025878906
2018-01-10,363.1492614746094
2018-01-11,354.4963684082031
2018-01-12,355.66558837890625
2018-01-15,346.1161804199219
2018-01-16,341.555908203125
2018-01-17,341.86773681640625
2018-01-18,348.1820373535156
2018-01-19,351.5340576171875
2018-01-22,356.5230712890625
2018-01-23,340.1527404785156
2018-01-24,335.0078125
2018-01-25,323.4315490722656
2018-01-29,316.92242431640625
2018-01-30,314.7786560058594
2018-01-31,312.790771484375
2018-02-01,309.4388427734375
2018-02-02,296.4205017089844
2018-02-05,301.64337158203125
2018-02-06,299.0320129394531
2018-02-07,301.8773193359375
2018-02-08,303.43634033203125
2018-02-09,308.0356140136719
2018-02-12,303.3194885253906
2018-02-14,310.3742980957031
2018-02-15,309.6726379394531
2018-02-16,304.0989990234375
2018-02-19,298.8370361328125
2018-02-20,300.00634765625
2018-02-21,304.3718566894531
2018-02-22,299.14886474609375
2018-02-23,295.71893310546875
2018-02-26,289.638427734375
2018-02-27,289.443603515625
2018-02-28,285.0002136230469
2018-03-01,284.6494140625
2018-03-05,281.0245666503906
2018-03-06,277.43865966796875
2018-03-07,276.9709167480469
2018-03-08,277.867431640625
2018-03-09,274.32049560546875
2018-03-12,276.77606201171875
2018-03-13,279.89422607421875
2018-03-14,280.43994140625
2018-03-15,278.6079406738281
2018-03-16,272.8782958984375
2018-03-19,271.04644775390625
2018-03-20,271.163330078125
2018-03-21,268.98065185546875
2018-03-22,265.82354736328125
2018-03-23,258.8856201171875
2018-03-26,257.3265380859375
2018-03-27,258.6517333984375
2018-03-28,257.4045104980469
2018-04-02,256.235107421875
2018-04-03,256.235107421875
2018-04-04,255.18280029296875
2018-04-05,260.0158996582031
2018-04-06,265.27777099609375
2018-04-09,265.6285705566406
2018-04-10,264.3424072265625
2018-04-11,266.25225830078125
2018-04-12,272.0209045410156
2018-04-13,266.17431640625
2018-04-16,267.8503112792969
2018-04-17,266.25225830078125
2018-04-18,259.3143615722656
2018-04-19,271.12432861328125
2018-04-20,275.9186096191406
2018-04-23,294.3157043457031
2018-04-24,295.99176025390625
2018-04-25,290.4570007324219
2018-04-26,290.0672302246094
2018-04-27,283.09039306640625
2018-04-30,286.2865295410156
2018-05-02,279.89422607421875
2018-05-03,277.6725158691406
2018-05-04,270.3837890625
2018-05-07,271.70904541015625
2018-05-08,269.60430908203125
2018-05-09,271.5920715332031
2018-05-10,273.73583984375
2018-05-11,281.2583923339844
2018-05-14,282.8954162597656
2018-05-15,273.0732421875
2018-05-16,272.3326721191406
2018-05-17,267.8503112792969
2018-05-18,268.4738464355469
2018-05-21,257.5993347167969
2018-05-22,261.614013671875
2018-05-23,260.1329040527344
2018-05-24,257.0536804199219
2018-05-25,256.5469665527344
2018-05-28,261.7698974609375
2018-05-29,262.6274108886719
2018-05-30,258.45684814453125
2018-05-31,256.3130798339844
2018-06-01,255.96224975585938
2018-06-04,256.27410888671875
2018-06-05,246.3739776611328
2018-06-06,240.1765899658203
2018-06-07,248.0499725341797
2018-06-08,250.42755126953125
2018-06-11,249.88192749023438
2018-06-12,249.80397033691406
2018-06-13,248.75152587890625
2018-06-14,246.80274963378906
2018-06-15,248.71255493164062
2018-06-18,253.15599060058594
2018-06-19,247.54335021972656
2018-06-20,245.7892608642578
2018-06-21,242.3203582763672
2018-06-22,239.16314697265625
2018-06-25,236.9414825439453
2018-06-26,234.60281372070312
2018-06-27,227.8209228515625
2018-06-28,218.31048583984375
2018-06-29,219.75257873535156
2018-07-02,214.5297393798828
2018-07-03,211.68435668945312
2018-07-04,208.76109313964844
2018-07-05,210.4371337890625
2018-07-06,213.3604278564453
2018-07-09,210.9048309326172
2018-07-10,211.25564575195312
2018-07-11,210.98277282714844
2018-07-12,215.07540893554688
2018-07-13,211.37257385253906
2018-07-16,209.85244750976562
2018-07-17,212.2689971923828
2018-07-18,210.7099151611328
2018-07-19,210.74893188476562
2018-07-20,211.64540100097656
2018-07-23,216.71241760253906
2018-07-24,225.67715454101562
2018-07-25,227.8209228515625
2018-07-26,229.2630615234375
2018-07-27,232.6150665283203
2018-07-30,234.9536895751953
2018-07-31,235.38238525390625
2018-08-01,238.656494140625
2018-08-02,240.97166442871094
2018-08-03,258.0157470703125
2018-08-06,245.40225219726562
2018-08-07,244.8035430908203
2018-08-08,255.78038024902344
2018-08-09,256.6585388183594
2018-08-10,261.3287658691406
2018-08-13,250.15223693847656
2018-08-14,249.07447814941406
2018-08-16,238.7762451171875
2018-08-17,241.969482421875
2018-08-20,227.1607208251953
2018-08-21,234.30564880371094
2018-08-23,237.09976196289062
2018-08-24,229.9149627685547
2018-08-27,236.70062255859375
2018-08-28,237.73846435546875
2018-08-29,235.46324157714844
2018-08-30,241.0115203857422
2018-08-31,243.32664489746094
2018-09-03,243.20684814453125
2018-09-04,240.2930145263672
2018-09-05,238.8560791015625
2018-09-06,246.16064453125
2018-09-07,242.40858459472656
2018-09-10,236.46115112304688
2018-09-11,236.22164916992188
2018-09-12,236.22164916992188
2018-09-14,235.0641326904297
2018-09-17,237.73846435546875
2018-09-18,235.8624267578125
2018-09-19,245.12289428710938
2018-09-21,240.49269104003906
2018-09-24,229.1964569091797
2018-09-25,230.79307556152344
2018-09-26,223.04937744140625
2018-09-27,227.120849609375
2018-09-28,229.67552185058594
2018-10-01,223.64816284179688
2018-10-03,223.60826110839844
2018-10-04,225.2447967529297
2018-10-05,227.08090209960938
2018-10-08,226.2027587890625
2018-10-09,238.337158203125
2018-10-10,258.65435791015625
2018-10-11,251.30978393554688
2018-10-12,237.2195281982422
2018-10-15,232.3497772216797
2018-10-16,228.1187286376953
2018-10-17,225.96328735351562
2018-10-19,223.08935546875
2018-10-22,219.53684997558594
2018-10-23,221.93177795410156
2018-10-24,234.82455444335938
2018-10-25,229.51580810546875
2018-10-26,237.09976196289062
2018-10-29,240.891845703125
2018-10-30,245.5619659423828
2018-10-31,250.07237243652344
2018-11-01,246.36019897460938
2018-11-02,248.11656188964844
2018-11-05,245.68170166015625
2018-11-06,238.89596557617188
2018-11-07,244.52410888671875
2018-11-09,236.5010986328125
2018-11-12,233.74684143066406
2018-11-13,232.15023803710938
2018-11-14,226.5220947265625
2018-11-15,226.0032196044922
2018-11-16,223.8477783203125
2018-11-19,224.68601989746094
2018-11-20,228.6776123046875
2018-11-21,226.28257751464844
2018-11-22,227.59982299804688
2018-11-26,222.65028381347656
2018-11-27,229.43592834472656
2018-11-28,227.48013305664062
2018-11-29,227.08090209960938
2018-11-30,226.8414306640625
2018-12-03,228.5577850341797
2018-12-04,233.7069091796875
2018-12-05,232.8288116455078
2018-12-06,240.891845703125
2018-12-07,243.52622985839844
2018-12-10,243.885498046875
2018-12-11,248.99464416503906
2018-12-12,262.2866516113281
2018-12-13,272.1857604980469
2018-12-14,278.4126281738281
2018-12-17,274.1416320800781
2018-12-18,274.4609069824219
2018-12-19,278.2928466796875
2018-12-20,270.98828125
2018-12-21,263.2446594238281
2018-12-24,253.26568603515625
2018-12-26,254.782470703125
2018-12-27,249.1942901611328
2018-12-28,247.358154296875
2018-12-31,252.0681915283203
2019-01-01,250.95057678222656
2019-01-02,255.42115783691406
2019-01-03,253.66481018066406
2019-01-04,255.02194213867188
2019-01-07,246.9190216064453
2019-01-08,251.66905212402344
2019-01-09,253.42538452148438
2019-01-10,259.4126892089844
2019-01-11,256.2194519042969
2019-01-14,251.8287811279297
2019-01-15,252.2278594970703
2019-01-16,243.52622985839844
2019-01-17,246.3203582763672
2019-01-18,244.28465270996094
2019-01-21,247.87704467773438
2019-01-22,237.81825256347656
2019-01-23,232.07040405273438
2019-01-24,232.3497772216797
2019-01-25,231.4317169189453
2019-01-28,226.44224548339844
2019-01-29,224.2069854736328
2019-01-30,241.29100036621094
2019-01-31,241.69012451171875
2019-02-01,239.85397338867188
2019-02-04,239.5745849609375
2019-02-05,233.6271514892578
2019-02-06,239.2552032470703
2019-02-07,242.04934692382812
2019-02-08,236.7804718017578
2019-02-11,226.6817626953125
2019-02-12,224.3267822265625
2019-02-14,218.1796875
2019-02-15,208.6797332763672
2019-02-18,207.32261657714844
2019-02-19,214.7469482421875
2019-02-20,218.65867614746094
2019-02-21,224.7657928466797
2019-02-22,224.16705322265625
2019-02-25,223.169189453125
2019-02-26,219.21755981445312
2019-02-27,217.18179321289062
2019-02-28,214.62718200683594
2019-03-01,222.1713104248047
2019-03-05,225.96328735351562
2019-03-06,228.5977020263672
2019-03-07,228.3183135986328
2019-03-08,229.99478149414062
2019-03-11,234.74473571777344
2019-03-12,241.33084106445312
2019-03-13,235.14385986328125
2019-03-14,230.593505859375
2019-03-15,227.20068359375
2019-03-18,233.9464569091797
2019-03-19,231.51158142089844
2019-03-20,228.63763427734375
2019-03-22,229.35614013671875
2019-03-25,227.120849609375
2019-03-26,223.568359375
2019-03-27,224.44644165039062
2019-03-28,227.0010986328125
2019-04-01,227.52000427246094
2019-04-02,232.42965698242188
2019-04-03,228.15867614746094
2019-04-04,228.5977020263672
2019-04-05,232.15023803710938
2019-04-08,229.55567932128906
2019-04-09,239.81405639648438
2019-04-10,241.72996520996094
2019-04-11,239.93382263183594
2019-04-12,237.69854736328125
2019-04-15,236.5010986328125
2019-04-16,240.4127655029297
2019-04-18,232.5893096923828
2019-04-22,230.27420043945312
2019-04-23,231.4317169189453
2019-04-24,228.63763427734375
2019-04-25,227.99896240234375
2019-04-26,226.0430908203125
2019-04-30,230.55357360839844
2019-05-02,232.15023803710938
2019-05-03,224.44644165039062
2019-05-06,222.5704345703125
2019-05-07,221.25323486328125
2019-05-08,214.22802734375
2019-05-09,215.70494079589844
2019-05-10,211.75328063964844
2019-05-13,204.52854919433594
2019-05-14,194.90879821777344
2019-05-15,194.82894897460938
2019-05-16,195.06846618652344
2019-05-17,192.67347717285156
2019-05-20,198.42138671875
2019-05-21,198.98020935058594
2019-05-22,200.4171600341797
2019-05-23,202.772216796875
2019-05-24,206.80369567871094
2019-05-27,218.0200653076172
2019-05-28,221.57254028320312
2019-05-29,225.88343811035156
2019-05-30,223.24900817871094
2019-05-31,223.76788330078125
2019-06-03,224.24693298339844
2019-06-04,222.13136291503906
2019-06-06,218.1796875
2019-06-07,215.50537109375
2019-06-10,216.0641632080078
2019-06-11,216.2238311767578
2019-06-12,214.38768005371094
2019-06-13,211.0347900390625
2019-06-14,218.21966552734375
2019-06-17,214.94656372070312
2019-06-18,213.9486083984375
