Date,LT.NS
2016-03-18,698.6986694335938
2016-03-21,715.5064697265625
2016-03-22,720.8369140625
2016-03-23,723.8956298828125
2016-03-28,702.8060302734375
2016-03-29,695.581787109375
2016-03-30,715.4480590820312
2016-03-31,708.8357543945312
2016-04-01,721.1865234375
2016-04-04,719.9923095703125
2016-04-05,696.2808227539062
2016-04-06,706.01025390625
2016-04-07,689.1441650390625
2016-04-08,694.5914306640625
2016-04-11,706.8839111328125
2016-04-12,712.156494140625
2016-04-13,719.4387817382812
2016-04-18,729.9837646484375
2016-04-20,737.5282592773438
2016-04-21,729.3720092773438
2016-04-22,737.0330810546875
2016-04-25,737.26611328125
2016-04-26,746.2962036132812
2016-04-27,743.6454467773438
2016-04-28,733.7996826171875
2016-04-29,730.9158935546875
2016-05-02,728.6729125976562
2016-05-03,729.051513671875
2016-05-04,726.3716430664062
2016-05-05,742.1307373046875
2016-05-06,734.3240356445312
2016-05-09,754.190185546875
2016-05-10,769.0462036132812
2016-05-11,773.5321044921875
2016-05-12,766.7451171875
2016-05-13,749.5003662109375
2016-05-16,747.6069946289062
2016-05-17,752.1802978515625
2016-05-18,763.1038818359375
2016-05-19,737.6155395507812
2016-05-20,731.2070922851562
2016-05-23,723.1092529296875
2016-05-24,723.66259765625
2016-05-25,752.4715576171875
2016-05-26,858.8233032226562
2016-05-27,859.26025390625
2016-05-30,866.36767578125
2016-05-31,858.4735717773438
2016-06-01,853.5216674804688
2016-06-02,860.6292114257812
2016-06-03,850.9290771484375
2016-06-06,855.3568115234375
2016-06-07,866.8338012695312
2016-06-08,880.4080810546875
2016-06-09,868.9019165039062
2016-06-10,866.7173461914062
2016-06-13,854.1625366210938
2016-06-14,850.9000854492188
2016-06-15,881.9227905273438
2016-06-16,870.504150390625
2016-06-17,862.3770751953125
2016-06-20,877.9903564453125
2016-06-21,870.8536376953125
2016-06-22,868.9601440429688
2016-06-23,873.0675048828125
2016-06-24,833.451416015625
2016-06-27,854.5120239257812
2016-06-28,858.7650146484375
2016-06-29,864.0955810546875
2016-06-30,871.8440551757812
2016-07-01,898.7305297851562
2016-07-04,913.557373046875
2016-07-05,918.2181396484375
2016-07-07,905.6342163085938
2016-07-08,892.904541015625
2016-07-11,908.7218017578125
2016-07-12,913.499267578125
2016-07-13,903.8281860351562
2016-07-14,911.4309692382812
2016-07-15,923.8983154296875
2016-07-18,917.227783203125
2016-07-19,916.2955932617188
2016-07-20,915.1594848632812
2016-07-21,907.4110717773438
2016-07-22,916.9947509765625
2016-07-25,923.9276123046875
2016-07-26,927.8890380859375
2016-07-27,933.39453125
2016-07-28,918.8880615234375
2016-07-29,908.1683349609375
2016-08-01,870.2128295898438
2016-08-02,875.834716796875
2016-08-03,861.4157104492188
2016-08-04,855.9102783203125
2016-08-05,880.9907836914062
2016-08-08,878.0487060546875
2016-08-09,874.4366455078125
2016-08-10,864.0955810546875
2016-08-11,859.1436767578125
2016-08-12,869.1640625
2016-08-16,877.5825805664062
2016-08-17,875.339599609375
2016-08-18,874.0716552734375
2016-08-19,881.2960815429688
2016-08-22,880.29345703125
2016-08-23,871.15234375
2016-08-24,868.999755859375
2016-08-25,857.8829345703125
2016-08-26,841.6942138671875
2016-08-29,860.7432250976562
2016-08-30,870.267578125
2016-08-31,892.2655029296875
2016-09-01,888.8153076171875
2016-09-02,887.6063232421875
2016-09-06,894.3001708984375
2016-09-07,895.39111328125
2016-09-08,907.9234619140625
2016-09-09,895.0665893554688
2016-09-12,862.92529296875
2016-09-14,870.0611572265625
2016-09-15,867.0830688476562
2016-09-16,868.8228149414062
2016-09-19,872.7151489257812
2016-09-20,870.4446411132812
2016-09-21,868.174072265625
2016-09-22,884.5986938476562
2016-09-23,882.85888671875
2016-09-26,864.3997802734375
2016-09-27,847.1199340820312
2016-09-28,858.6200561523438
2016-09-29,847.8276977539062
2016-09-30,845.2031860351562
2016-10-03,867.3484497070312
2016-10-04,854.6390991210938
2016-10-05,857.4700927734375
2016-10-06,857.7944946289062
2016-10-07,859.2393188476562
2016-10-10,855.1405639648438
2016-10-13,848.2994384765625
2016-10-14,869.7958374023438
2016-10-17,853.9314575195312
2016-10-18,877.6986694335938
2016-10-19,879.349853515625
2016-10-20,886.78076171875
2016-10-21,891.0269775390625
2016-10-24,880.29345703125
2016-10-25,875.2510986328125
2016-10-26,874.1896362304688
2016-10-27,870.0611572265625
2016-10-28,873.2460327148438
2016-11-01,862.8959350585938
2016-11-02,854.3444213867188
2016-11-03,851.719970703125
2016-11-04,837.330078125
2016-11-07,824.4734497070312
2016-11-08,824.0016479492188
2016-11-09,820.020751953125
2016-11-10,832.7889404296875
2016-11-11,819.0477294921875
2016-11-15,808.1373901367188
2016-11-16,811.2335205078125
2016-11-17,808.5501708984375
2016-11-18,808.2257690429688
2016-11-21,794.9268798828125
2016-11-22,784.1048583984375
2016-11-23,800.4409790039062
2016-11-24,795.9588623046875
2016-11-25,808.3732299804688
2016-11-28,800.2642211914062
2016-11-29,797.6102905273438
2016-11-30,815.4796752929688
2016-12-01,818.7823486328125
2016-12-02,803.1538696289062
2016-12-05,799.7923583984375
2016-12-06,803.330810546875
2016-12-07,798.4064331054688
2016-12-08,806.1616821289062
2016-12-09,803.3603515625
2016-12-12,804.9821166992188
2016-12-13,811.3219604492188
2016-12-14,802.033447265625
2016-12-15,800.2051391601562
2016-12-16,802.4166259765625
2016-12-19,793.1871337890625
2016-12-20,799.4089965820312
2016-12-21,791.4473876953125
2016-12-22,775.3177490234375
2016-12-23,788.7639770507812
2016-12-26,788.8523559570312
2016-12-27,799.4679565429688
2016-12-28,796.1359252929688
2016-12-29,789.7960815429688
2016-12-30,795.634521484375
2017-01-02,801.8270263671875
2017-01-03,806.30908203125
2017-01-04,811.852783203125
2017-01-05,821.1118774414062
2017-01-06,820.3156127929688
2017-01-09,814.2412109375
2017-01-10,818.2809448242188
2017-01-11,832.9364013671875
2017-01-12,854.7572021484375
2017-01-13,848.5056762695312
2017-01-16,850.8944091796875
2017-01-17,852.6340942382812
2017-01-18,856.58544921875
2017-01-19,854.8162231445312
2017-01-20,834.3517456054688
2017-01-23,821.8491821289062
2017-01-24,837.330078125
2017-01-25,854.9932250976562
2017-01-27,849.1841430664062
2017-01-30,850.8944091796875
2017-01-31,852.9290771484375
2017-02-01,878.8780517578125
2017-02-02,870.7689208984375
2017-02-03,873.2460327148438
2017-02-06,875.0742797851562
2017-02-07,884.8051147460938
2017-02-08,888.66796875
2017-02-09,879.1434326171875
2017-02-10,885.7782592773438
2017-02-13,884.716552734375
2017-02-14,880.2639770507812
2017-02-15,872.8331909179688
2017-02-16,867.0830688476562
2017-02-17,871.653564453125
2017-02-20,874.3959350585938
2017-02-21,874.7793579101562
2017-02-22,871.0343627929688
2017-02-23,876.7254028320312
2017-02-27,864.4881591796875
2017-02-28,866.4636840820312
2017-03-01,870.5625610351562
2017-03-02,869.26513671875
2017-03-03,867.14208984375
2017-03-06,876.1357421875
2017-03-07,876.6076049804688
2017-03-08,870.6510620117188
2017-03-09,871.0048217773438
2017-03-10,879.67431640625
2017-03-14,918.8926391601562
2017-03-15,913.4671020507812
2017-03-16,926.5300903320312
2017-03-17,915.6196899414062
2017-03-20,906.8323974609375
2017-03-21,913.555419921875
2017-03-22,902.2322998046875
2017-03-23,910.518310546875
2017-03-24,914.8233642578125
2017-03-27,910.518310546875
2017-03-28,910.7247314453125
2017-03-29,917.9786376953125
2017-03-30,918.5094604492188
2017-03-31,928.8007202148438
2017-04-03,979.5784301757812
2017-04-05,1000.4848022460938
2017-04-06,992.670654296875
2017-04-07,994.0271606445312
2017-04-10,987.2745361328125
2017-04-11,1005.4683227539062
2017-04-12,1004.2300415039062
2017-04-13,989.9284057617188
2017-04-17,991.5797729492188
2017-04-18,984.5909423828125
2017-04-19,985.21044921875
2017-04-20,991.4911499023438
2017-04-21,995.2066040039062
2017-04-24,1021.8634033203125
2017-04-25,1029.76611328125
2017-04-26,1032.8328857421875
2017-04-27,1041.9444580078125
2017-04-28,1031.9483642578125
2017-05-02,1021.47998046875
2017-05-03,1014.4916381835938
2017-05-04,1021.2442626953125
2017-05-05,1016.968505859375
2017-05-08,1008.240234375
2017-05-09,1028.9107666015625
2017-05-10,1025.7264404296875
2017-05-11,1024.31103515625
2017-05-12,1026.5224609375
2017-05-15,1027.5841064453125
2017-05-16,1026.58154296875
2017-05-17,1035.2803955078125
2017-05-18,1015.9069213867188
2017-05-19,1017.0569458007812
2017-05-22,1033.21630859375
2017-05-23,1026.611083984375
2017-05-24,993.407958984375
2017-05-25,1043.1829833984375
2017-05-26,1054.24072265625
2017-05-29,1051.1741943359375
2017-05-30,1042.41650390625
2017-05-31,1038.37646484375
2017-06-01,1057.307373046875
2017-06-02,1052.11767578125
2017-06-05,1064.4437255859375
2017-06-06,1046.898681640625
2017-06-07,1054.8306884765625
2017-06-08,1046.36767578125
2017-06-09,1048.6971435546875
2017-06-12,1024.1634521484375
2017-06-13,1025.578857421875
2017-06-14,1040.58837890625
2017-06-15,1023.4260864257812
2017-06-16,1018.3248291015625
2017-06-19,1035.48681640625
2017-06-20,1032.3609619140625
2017-06-21,1034.5430908203125
2017-06-22,1024.04541015625
2017-06-23,1015.9658203125
2017-06-27,1003.581298828125
2017-06-28,1004.4951171875
2017-06-29,1004.7313232421875
2017-06-30,995.2656860351562
2017-07-03,995.059326171875
2017-07-04,992.7590942382812
2017-07-05,999.8067016601562
2017-07-06,1001.1630249023438
2017-07-07,1005.1737060546875
2017-07-10,1021.5393676757812
2017-07-11,1026.8173828125
2017-07-12,1025.9033203125
2017-07-13,1052.22900390625
2017-07-14,1048.73681640625
2017-07-17,1048.7818603515625
2017-07-18,1054.7364501953125
2017-07-19,1057.7808837890625
2017-07-20,1061.676025390625
2017-07-21,1055.9451904296875
2017-07-24,1054.8258056640625
2017-07-25,1048.423583984375
2017-07-26,1056.840576171875
2017-07-27,1058.4525146484375
2017-07-28,1039.96142578125
2017-07-31,1069.1080322265625
2017-08-01,1065.6162109375
2017-08-02,1053.7513427734375
2017-08-03,1051.915771484375
2017-08-04,1052.900634765625
2017-08-07,1056.5718994140625
2017-08-08,1048.73681640625
2017-08-09,1033.2459716796875
2017-08-10,1036.6485595703125
2017-08-11,1025.9981689453125
2017-08-14,1039.549072265625
2017-08-16,1035.3343505859375
2017-08-17,1027.8563232421875
2017-08-18,1024.774658203125
2017-08-21,1021.6024169921875
2017-08-22,1013.0819702148438
2017-08-23,1018.9285888671875
2017-08-24,1025.7716064453125
2017-08-28,1032.2977294921875
2017-08-29,1024.276123046875
2017-08-30,1032.9775390625
2017-08-31,1029.9412841796875
2017-09-01,1032.56982421875
2017-09-04,1024.820068359375
2017-09-05,1021.1944580078125
2017-09-06,1012.9916381835938
2017-09-07,1023.4149780273438
2017-09-08,1062.662353515625
2017-09-11,1103.8580322265625
2017-09-12,1115.097412109375
2017-09-13,1108.8431396484375
2017-09-14,1100.549560546875
2017-09-15,1098.9183349609375
2017-09-18,1122.07666015625
2017-09-19,1111.154541015625
2017-09-20,1120.2637939453125
2017-09-21,1113.103515625
2017-09-22,1073.9017333984375
2017-09-25,1056.135986328125
2017-09-26,1054.0513916015625
2017-09-27,1030.7568359375
2017-09-28,1027.267333984375
2017-09-29,1035.153076171875
2017-10-03,1028.67236328125
2017-10-04,1031.75390625
2017-10-05,1026.089111328125
2017-10-06,1034.926513671875
2017-10-09,1034.156005859375
2017-10-10,1035.741943359375
2017-10-11,1027.7205810546875
2017-10-12,1036.6033935546875
2017-10-13,1032.071044921875
2017-10-16,1037.5548095703125
2017-10-17,1041.2259521484375
2017-10-18,1034.563720703125
2017-10-19,1033.0684814453125
2017-10-23,1029.4425048828125
2017-10-24,1035.606201171875
2017-10-25,1091.4857177734375
2017-10-26,1108.9791259765625
2017-10-27,1110.0216064453125
2017-10-30,1121.1702880859375
2017-10-31,1107.8914794921875
2017-11-01,1101.5467529296875
2017-11-02,1097.603759765625
2017-11-03,1119.4027099609375
2017-11-06,1110.066650390625
2017-11-07,1097.6947021484375
2017-11-08,1104.175048828125
2017-11-09,1102.090576171875
2017-11-10,1146.54931640625
2017-11-13,1124.43310546875
2017-11-14,1096.9239501953125
2017-11-15,1096.2894287109375
2017-11-16,1105.1722412109375
2017-11-17,1108.3448486328125
2017-11-20,1114.6895751953125
2017-11-21,1108.2086181640625
2017-11-22,1108.2540283203125
2017-11-23,1102.135986328125
2017-11-24,1104.447265625
2017-11-27,1110.1123046875
2017-11-28,1098.2835693359375
2017-11-29,1103.8580322265625
2017-11-30,1102.6796875
2017-12-01,1098.2384033203125
2017-12-04,1103.5406494140625
2017-12-05,1096.652099609375
2017-12-06,1079.747802734375
2017-12-07,1104.3564453125
2017-12-08,1106.1240234375
2017-12-11,1107.483642578125
2017-12-12,1090.3072509765625
2017-12-13,1077.93505859375
2017-12-14,1077.52734375
2017-12-15,1090.896484375
2017-12-18,1103.9033203125
2017-12-19,1105.716064453125
2017-12-20,1117.13671875
2017-12-21,1140.9749755859375
2017-12-22,1147.6370849609375
2017-12-26,1150.854736328125
2017-12-27,1140.1138916015625
2017-12-28,1135.4913330078125
2017-12-29,1140.4765625
2018-01-01,1142.6971435546875
2018-01-02,1132.7720947265625
2018-01-03,1155.9306640625
2018-01-04,1192.5491943359375
2018-01-05,1191.8240966796875
2018-01-08,1212.98828125
2018-01-09,1208.0032958984375
2018-01-10,1199.8458251953125
2018-01-11,1199.664306640625
2018-01-12,1204.7403564453125
2018-01-15,1201.8397216796875
2018-01-16,1202.06640625
2018-01-17,1226.6751708984375
2018-01-18,1233.4278564453125
2018-01-19,1243.080810546875
2018-01-22,1267.916259765625
2018-01-23,1278.656982421875
2018-01-24,1270.046142578125
2018-01-25,1283.9140625
2018-01-29,1297.91796875
2018-01-30,1296.06005859375
2018-01-31,1283.9140625
2018-02-01,1319.354248046875
2018-02-02,1282.96240234375
2018-02-05,1236.010986328125
2018-02-06,1226.4031982421875
2018-02-07,1208.9095458984375
2018-02-08,1221.2821044921875
2018-02-09,1204.830810546875
2018-02-12,1224.0919189453125
2018-02-14,1233.7901611328125
2018-02-15,1223.955810546875
2018-02-16,1204.060546875
2018-02-19,1174.23974609375
2018-02-20,1169.79833984375
2018-02-21,1162.7288818359375
2018-02-22,1171.0673828125
2018-02-23,1179.859619140625
2018-02-26,1218.427001953125
2018-02-27,1212.8525390625
2018-02-28,1194.769775390625
2018-03-01,1192.095947265625
2018-03-05,1178.953125
2018-03-06,1163.2723388671875
2018-03-07,1145.0540771484375
2018-03-08,1163.6351318359375
2018-03-09,1169.7078857421875
2018-03-12,1187.427978515625
2018-03-13,1180.8114013671875
2018-03-14,1181.2646484375
2018-03-15,1173.877197265625
2018-03-16,1150.4923095703125
2018-03-19,1159.782958984375
2018-03-20,1172.4271240234375
2018-03-21,1186.7935791015625
2018-03-22,1174.9197998046875
2018-03-23,1149.223388671875
2018-03-26,1175.9620361328125
2018-03-27,1185.162109375
2018-03-28,1188.198486328125
2018-04-02,1210.9036865234375
2018-04-03,1205.873046875
2018-04-04,1174.8291015625
2018-04-05,1204.4229736328125
2018-04-06,1193.319580078125
2018-04-09,1203.6072998046875
2018-04-10,1223.5479736328125
2018-04-11,1226.1312255859375
2018-04-12,1230.391357421875
2018-04-13,1228.03466796875
2018-04-16,1240.0445556640625
2018-04-17,1232.294921875
2018-04-18,1232.7933349609375
2018-04-19,1255.362548828125
2018-04-20,1237.280029296875
2018-04-23,1232.7027587890625
2018-04-24,1249.0179443359375
2018-04-25,1235.3309326171875
2018-04-26,1221.1005859375
2018-04-27,1248.791259765625
2018-04-30,1269.7744140625
2018-05-02,1271.813720703125
2018-05-03,1248.791259765625
2018-05-04,1240.5882568359375
2018-05-07,1259.124267578125
2018-05-08,1237.14404296875
2018-05-09,1246.887939453125
2018-05-10,1234.6966552734375
2018-05-11,1257.5380859375
2018-05-14,1252.4171142578125
2018-05-15,1245.5733642578125
2018-05-16,1234.832763671875
2018-05-17,1229.0316162109375
2018-05-18,1192.4130859375
2018-05-21,1190.328369140625
2018-05-22,1196.58251953125
2018-05-23,1202.700927734375
2018-05-24,1212.8072509765625
2018-05-25,1216.387451171875
2018-05-28,1247.61279296875
2018-05-29,1251.37451171875
2018-05-30,1237.82373046875
2018-05-31,1242.1292724609375
2018-06-01,1243.9420166015625
2018-06-04,1230.75390625
2018-06-05,1208.9095458984375
2018-06-06,1224.1373291015625
2018-06-07,1228.306640625
2018-06-08,1218.15478515625
2018-06-11,1217.5206298828125
2018-06-12,1238.5035400390625
2018-06-13,1231.5697021484375
2018-06-14,1217.2939453125
2018-06-15,1205.419921875
2018-06-18,1199.3470458984375
2018-06-19,1187.7452392578125
2018-06-20,1184.4368896484375
2018-06-21,1169.0733642578125
2018-06-22,1178.1826171875
2018-06-25,1149.4498291015625
2018-06-26,1151.172119140625
2018-06-27,1117.3634033203125
2018-06-28,1119.357421875
2018-06-29,1155.749267578125
2018-07-02,1138.391845703125
2018-07-03,1134.358154296875
2018-07-04,1141.6094970703125
2018-07-05,1137.0322265625
2018-07-06,1147.7730712890625
2018-07-09,1167.44189453125
2018-07-10,1164.360107421875
2018-07-11,1155.4322509765625
2018-07-12,1178.0921630859375
2018-07-13,1176.868408203125
2018-07-16,1163.0006103515625
2018-07-17,1166.399658203125
2018-07-18,1171.20361328125
2018-07-19,1140.3404541015625
2018-07-20,1151.4439697265625
2018-07-23,1159.420166015625
2018-07-24,1200.0723876953125
2018-07-25,1197.0811767578125
2018-07-26,1183.711669921875
2018-07-27,1188.69677734375
2018-07-30,1174.1038818359375
2018-07-31,1180.403564453125
2018-08-01,1176.5059814453125
2018-08-02,1162.3660888671875
2018-08-03,1169.2547607421875
2018-08-06,1169.6624755859375
2018-08-07,1174.0587158203125
2018-08-08,1176.732421875
2018-08-09,1164.4508056640625
2018-08-10,1146.277587890625
2018-08-13,1150.265625
2018-08-14,1150.44921875
2018-08-16,1130.62109375
2018-08-17,1138.4237060546875
2018-08-20,1215.1204833984375
2018-08-21,1214.06494140625
2018-08-23,1241.1448974609375
2018-08-24,1232.7454833984375
2018-08-27,1244.8626708984375
2018-08-28,1244.4036865234375
2018-08-29,1240.6859130859375
2018-08-30,1236.0963134765625
2018-08-31,1257.209716796875
2018-09-03,1251.1966552734375
2018-09-04,1247.8004150390625
2018-09-05,1237.4271240234375
2018-09-06,1236.6009521484375
2018-09-07,1236.96826171875
2018-09-10,1227.1458740234375
2018-09-11,1220.5823974609375
2018-09-12,1241.3284912109375
2018-09-14,1247.38720703125
2018-09-17,1234.4437255859375
2018-09-18,1218.9759521484375
2018-09-19,1223.5657958984375
2018-09-21,1220.6282958984375
2018-09-24,1210.209228515625
2018-09-25,1210.85205078125
2018-09-26,1223.336181640625
2018-09-27,1202.4525146484375
2018-09-28,1167.7530517578125
2018-10-01,1145.7218017578125
2018-10-03,1143.2889404296875
2018-10-04,1154.7178955078125
2018-10-05,1126.7197265625
2018-10-08,1115.6580810546875
2018-10-09,1120.8905029296875
2018-10-10,1148.0626220703125
2018-10-11,1125.2967529296875
2018-10-12,1133.92578125
2018-10-15,1116.6220703125
2018-10-16,1124.1953125
2018-10-17,1112.4910888671875
2018-10-19,1107.1209716796875
2018-10-22,1107.625732421875
2018-10-23,1102.2098388671875
2018-10-24,1118.9169921875
2018-10-25,1102.989990234375
2018-10-26,1099.2264404296875
2018-10-29,1157.8388671875
2018-10-30,1166.9727783203125
2018-10-31,1191.069580078125
2018-11-01,1217.920166015625
2018-11-02,1246.79052734375
2018-11-05,1239.4010009765625
2018-11-06,1251.97705078125
2018-11-07,1253.90478515625
2018-11-09,1256.3372802734375
2018-11-12,1255.0521240234375
2018-11-13,1276.9918212890625
2018-11-14,1271.1168212890625
2018-11-15,1283.784912109375
2018-11-16,1284.2896728515625
2018-11-19,1300.950927734375
2018-11-20,1297.187255859375
2018-11-21,1287.0894775390625
2018-11-22,1294.4791259765625
2018-11-26,1305.3570556640625
2018-11-27,1314.1697998046875
2018-11-28,1288.28271484375
2018-11-29,1305.7701416015625
2018-11-30,1314.9959716796875
2018-12-03,1310.406005859375
2018-12-04,1303.429443359375
2018-12-05,1280.388427734375
2018-12-06,1266.343505859375
2018-12-07,1285.0699462890625
2018-12-10,1255.5572509765625
2018-12-11,1249.72802734375
2018-12-12,1285.437255859375
2018-12-13,1309.4422607421875
2018-12-14,1295.626708984375
2018-12-17,1292.50537109375
2018-12-18,1311.3238525390625
2018-12-19,1317.0611572265625
2018-12-20,1331.794677734375
2018-12-21,1303.521240234375
2018-12-24,1289.568115234375
2018-12-26,1305.9537353515625
2018-12-27,1308.156982421875
2018-12-28,1321.329833984375
2018-12-31,1319.6317138671875
2019-01-01,1323.6248779296875
2019-01-02,1308.5701904296875
2019-01-03,1280.5716552734375
2019-01-04,1274.1920166015625
2019-01-07,1270.290771484375
2019-01-08,1268.8218994140625
2019-01-09,1272.3560791015625
2019-01-10,1278.368896484375
2019-01-11,1257.25537109375
2019-01-14,1224.4837646484375
2019-01-15,1230.9095458984375
2019-01-16,1232.056884765625
2019-01-17,1235.637451171875
2019-01-18,1209.7962646484375
2019-01-21,1206.7210693359375
2019-01-22,1194.420166015625
2019-01-23,1194.6954345703125
2019-01-24,1189.095947265625
2019-01-25,1180.008056640625
2019-01-28,1193.7777099609375
2019-01-29,1173.215087890625
2019-01-30,1188.269775390625
2019-01-31,1206.491455078125
2019-02-01,1215.946533203125
2019-02-04,1200.1575927734375
2019-02-05,1197.587158203125
2019-02-06,1206.5836181640625
2019-02-07,1189.738525390625
2019-02-08,1158.251953125
2019-02-11,1144.2530517578125
2019-02-12,1144.57421875
2019-02-14,1126.903076171875
2019-02-15,1141.1318359375
2019-02-18,1142.4168701171875
2019-02-19,1155.0849609375
2019-02-20,1171.8380126953125
2019-02-21,1178.768798828125
2019-02-22,1175.326171875
2019-02-25,1171.1954345703125
2019-02-26,1162.015625
2019-02-27,1179.319580078125
2019-02-28,1186.8927001953125
2019-03-01,1201.21337890625
2019-03-05,1198.6888427734375
2019-03-06,1208.9700927734375
2019-03-07,1241.46630859375
2019-03-08,1229.5325927734375
2019-03-11,1236.0963134765625
2019-03-12,1274.9722900390625
2019-03-13,1265.51708984375
2019-03-14,1266.57275390625
2019-03-15,1281.9488525390625
2019-03-18,1265.79248046875
2019-03-19,1246.560791015625
2019-03-20,1258.4486083984375
2019-03-22,1280.29638671875
2019-03-25,1263.8189697265625
2019-03-26,1260.19287109375
2019-03-27,1254.3636474609375
2019-03-28,1272.9527587890625
2019-04-01,1296.36083984375
2019-04-02,1294.1119384765625
2019-04-03,1265.0123291015625
2019-04-04,1256.4290771484375
2019-04-05,1261.11083984375
2019-04-08,1260.9732666015625
2019-04-09,1262.3958740234375
2019-04-10,1259.0455322265625
2019-04-11,1264.9664306640625
2019-04-12,1249.2691650390625
2019-04-15,1245.5970458984375
2019-04-16,1268.0875244140625
2019-04-18,1249.0853271484375
2019-04-22,1248.580322265625
2019-04-23,1237.610595703125
2019-04-24,1249.0396728515625
2019-04-25,1243.99072265625
2019-04-26,1246.79052734375
2019-04-30,1237.9322509765625
2019-05-02,1247.29541015625
2019-05-03,1251.74755859375
2019-05-06,1241.7415771484375
