Date,KO
2016-03-07,32.614463806152344
2016-03-08,32.84418869018555
2016-03-09,33.20732116699219
2016-03-10,33.5185546875
2016-03-11,33.75756072998047
2016-03-14,33.82477569580078
2016-03-15,33.78742599487305
2016-03-16,33.64553451538086
2016-03-17,34.183258056640625
2016-03-18,34.05630111694336
2016-03-21,34.10857009887695
2016-03-22,33.98161697387695
2016-03-23,33.95173645019531
2016-03-24,34.04136276245117
2016-03-28,34.205657958984375
2016-03-29,34.713531494140625
2016-03-30,34.7882194519043
2016-03-31,34.64631271362305
2016-04-01,34.97491455078125
2016-04-04,35.019737243652344
2016-04-05,34.7508659362793
2016-04-06,34.885292053222656
2016-04-07,34.6239013671875
2016-04-08,35.004791259765625
2016-04-11,34.683650970458984
2016-04-12,34.840492248535156
2016-04-13,34.384910583496094
2016-04-14,34.22806930541992
2016-04-15,34.42972183227539
2016-04-18,34.519351959228516
2016-04-19,34.803138732910156
2016-04-20,33.137672424316406
2016-04-21,32.607418060302734
2016-04-22,33.26462936401367
2016-04-25,33.391605377197266
2016-04-26,33.257179260253906
2016-04-27,33.36918640136719
2016-04-28,33.331851959228516
2016-04-29,33.45882797241211
2016-05-02,33.59325408935547
2016-05-03,33.48869705200195
2016-05-04,33.59325408935547
2016-05-05,33.65300369262695
2016-05-06,33.8471794128418
2016-05-09,33.78742599487305
2016-05-10,34.168331146240234
2016-05-11,33.95173645019531
2016-05-12,34.22806930541992
2016-05-13,33.86958694458008
2016-05-16,34.07122802734375
2016-05-17,33.421478271484375
2016-05-18,33.21982192993164
2016-05-19,33.10032653808594
2016-05-20,32.82398986816406
2016-05-23,32.83894348144531
2016-05-24,33.137672424316406
2016-05-25,33.14513397216797
2016-05-26,33.376670837402344
2016-05-27,33.44388198852539
2016-05-31,33.309444427490234
2016-06-01,33.38412857055664
2016-06-02,33.39906692504883
2016-06-03,33.6380615234375
2016-06-06,33.884525299072266
2016-06-07,33.8471794128418
2016-06-08,34.018943786621094
2016-06-09,34.17579650878906
2016-06-10,34.347572326660156
2016-06-13,33.956233978271484
2016-06-14,33.896018981933594
2016-06-15,33.873435974121094
2016-06-16,34.09921646118164
2016-06-17,33.7078857421875
2016-06-20,33.850868225097656
2016-06-21,33.96376037597656
2016-06-22,33.76056671142578
2016-06-23,33.926124572753906
2016-06-24,33.06066131591797
2016-06-27,32.947776794433594
2016-06-28,33.248802185058594
2016-06-29,33.44448471069336
2016-06-30,34.11427307128906
2016-07-01,33.956233978271484
2016-07-05,34.189517974853516
2016-07-06,34.06912612915039
2016-07-07,33.933658599853516
2016-07-08,34.151893615722656
2016-07-11,34.294883728027344
2016-07-12,34.30241775512695
2016-07-13,34.422828674316406
2016-07-14,34.38518142700195
2016-07-15,34.34003829956055
2016-07-18,34.34003829956055
2016-07-19,34.34003829956055
2016-07-20,34.24972915649414
2016-07-21,34.204586029052734
2016-07-22,34.49056625366211
2016-07-25,34.294883728027344
2016-07-26,33.775611877441406
2016-07-27,32.661808013916016
2016-07-28,32.84993362426758
2016-07-29,32.83488845825195
2016-08-01,32.69942092895508
2016-08-02,32.75962448120117
2016-08-03,32.84241485595703
2016-08-04,32.74457931518555
2016-08-05,32.72200012207031
2016-08-08,32.691890716552734
2016-08-09,32.714481353759766
2016-08-10,32.81983947753906
2016-08-11,32.925193786621094
2016-08-12,33.13592529296875
2016-08-15,33.2939567565918
2016-08-16,32.98540496826172
2016-08-17,33.158504486083984
2016-08-18,33.18860626220703
2016-08-19,33.05314636230469
2016-08-22,32.91767501831055
2016-08-23,33.000457763671875
2016-08-24,33.000457763671875
2016-08-25,32.864994049072266
2016-08-26,32.60159683227539
2016-08-29,32.76715850830078
2016-08-30,32.5413818359375
2016-08-31,32.68436813354492
2016-09-01,32.624176025390625
2016-09-02,32.85747146606445
2016-09-06,32.95530700683594
2016-09-07,32.84241485595703
2016-09-08,32.83488845825195
2016-09-09,31.81138801574707
2016-09-12,32.50374984741211
2016-09-13,32.07887268066406
2016-09-14,31.949888229370117
2016-09-15,32.13957595825195
2016-09-16,31.97264289855957
2016-09-19,31.942291259765625
2016-09-20,32.1244010925293
2016-09-21,32.26854705810547
2016-09-22,32.59479904174805
2016-09-23,32.427879333496094
2016-09-26,31.90436553955078
2016-09-27,32.314083099365234
2016-09-28,31.980226516723633
2016-09-29,31.88920021057129
2016-09-30,32.109214782714844
2016-10-03,31.88920021057129
2016-10-04,31.745040893554688
2016-10-05,31.72226905822754
2016-10-06,31.64638900756836
2016-10-07,31.66158103942871
2016-10-10,31.66158103942871
2016-10-11,31.517410278320312
2016-10-12,31.69951057434082
2016-10-13,31.684322357177734
2016-10-14,31.616046905517578
2016-10-17,31.56294059753418
2016-10-18,31.843664169311523
2016-10-19,31.90436553955078
2016-10-20,31.813322067260742
2016-10-21,31.96506118774414
2016-10-24,32.29132080078125
2016-10-25,32.27614212036133
2016-10-26,32.20027542114258
2016-10-27,31.95747184753418
2016-10-28,32.04093933105469
2016-10-31,32.1699104309082
2016-11-01,31.95747184753418
2016-11-02,31.90436553955078
2016-11-03,31.88920021057129
2016-11-04,31.631227493286133
2016-11-07,32.21544647216797
2016-11-08,32.53410339355469
2016-11-09,32.071292877197266
2016-11-10,31.062185287475586
2016-11-11,31.130470275878906
2016-11-14,31.236692428588867
2016-11-15,31.4415340423584
2016-11-16,31.30497169494629
2016-11-17,31.198749542236328
2016-11-18,31.039419174194336
2016-11-21,31.38085174560547
2016-11-22,31.388437271118164
2016-11-23,31.198749542236328
2016-11-25,31.50982093811035
2016-11-28,31.676753997802734
2016-11-29,31.485471725463867
2016-11-30,30.87335205078125
2016-12-01,30.735614776611328
2016-12-02,30.88100242614746
2016-12-05,31.079946517944336
2016-12-06,31.041669845581055
2016-12-07,31.59258270263672
2016-12-08,31.355396270751953
2016-12-09,32.135826110839844
2016-12-12,32.059322357177734
2016-12-13,31.952184677124023
2016-12-14,31.531370162963867
2016-12-15,31.791532516479492
2016-12-16,31.9368839263916
2016-12-19,31.883333206176758
2016-12-20,31.875673294067383
2016-12-21,31.806808471679688
2016-12-22,31.791532516479492
2016-12-23,31.82977867126465
2016-12-27,31.83742332458496
2016-12-28,31.669092178344727
2016-12-29,31.82977867126465
2016-12-30,31.722646713256836
2017-01-03,31.982807159423828
2017-01-04,31.868038177490234
2017-01-05,31.944551467895508
2017-01-06,31.9368839263916
2017-01-09,31.615528106689453
2017-01-10,31.401296615600586
2017-01-11,31.408950805664062
2017-01-12,31.332429885864258
2017-01-13,31.27888298034668
2017-01-17,31.539030075073242
2017-01-18,31.59258270263672
2017-01-19,31.477802276611328
2017-01-20,31.615528106689453
2017-01-23,31.6997013092041
2017-01-24,32.059322357177734
2017-01-25,32.2276496887207
2017-01-26,31.990449905395508
2017-01-27,31.715017318725586
2017-01-30,31.661447525024414
2017-01-31,31.806808471679688
2017-02-01,31.56962776184082
2017-02-02,31.676746368408203
2017-02-03,31.78386116027832
2017-02-06,31.799171447753906
2017-02-07,32.059322357177734
2017-02-08,32.151145935058594
2017-02-09,31.561975479125977
2017-02-10,31.04932975769043
2017-02-13,31.079946517944336
2017-02-14,31.011064529418945
2017-02-15,30.942214965820312
2017-02-16,31.523710250854492
2017-02-17,31.546676635742188
2017-02-21,31.722646713256836
2017-02-22,31.82977867126465
2017-02-23,31.875673294067383
2017-02-24,31.96750259399414
2017-02-27,31.883333206176758
2017-02-28,32.105220794677734
2017-03-01,32.25825500488281
2017-03-02,32.49544143676758
2017-03-03,32.50308609008789
2017-03-06,32.273555755615234
2017-03-07,32.128177642822266
2017-03-08,32.128177642822266
2017-03-09,32.158790588378906
2017-03-10,32.35771942138672
2017-03-13,32.442630767822266
2017-03-14,32.39632034301758
2017-03-15,32.5120964050293
2017-03-16,32.61244583129883
2017-03-17,32.442630767822266
2017-03-20,32.558414459228516
2017-03-21,32.805423736572266
2017-03-22,32.71279525756836
2017-03-23,32.55068588256836
2017-03-24,32.5120964050293
2017-03-27,32.66646957397461
2017-03-28,32.751380920410156
2017-03-29,32.74366760253906
2017-03-30,32.88260269165039
2017-03-31,32.759117126464844
2017-04-03,32.7359504699707
2017-04-04,32.94435119628906
2017-04-05,32.85944747924805
2017-04-06,32.936649322509766
2017-04-07,32.89033889770508
2017-04-10,32.95207595825195
2017-04-11,32.92891311645508
2017-04-12,33.14504623413086
2017-04-13,33.029266357421875
2017-04-17,33.245399475097656
2017-04-18,33.561866760253906
2017-04-19,33.368900299072266
2017-04-20,33.260826110839844
2017-04-21,33.245399475097656
2017-04-24,33.40748977661133
2017-04-25,33.276268005371094
2017-04-26,33.37662887573242
2017-04-27,33.19908142089844
2017-04-28,33.307151794433594
2017-05-01,33.36118698120117
2017-05-02,33.492393493652344
2017-05-03,33.438377380371094
2017-05-04,33.70082092285156
2017-05-05,33.723976135253906
2017-05-08,33.87834930419922
2017-05-09,33.585025787353516
2017-05-10,33.631351470947266
2017-05-11,33.70853042602539
2017-05-12,33.646785736083984
2017-05-15,33.75484848022461
2017-05-16,33.84747314453125
2017-05-17,33.90922927856445
2017-05-18,33.808876037597656
2017-05-19,33.886070251464844
2017-05-22,34.10219955444336
2017-05-23,34.26430130004883
2017-05-24,34.758304595947266
2017-05-25,35.0516242980957
2017-05-26,35.03618621826172
2017-05-30,35.067054748535156
2017-05-31,35.09794235229492
2017-06-01,35.34494400024414
2017-06-02,35.42213821411133
2017-06-05,35.49932861328125
2017-06-06,35.49161148071289
2017-06-07,35.12881088256836
2017-06-08,34.83550262451172
2017-06-09,34.982147216796875
2017-06-12,34.989871978759766
2017-06-13,35.04435348510742
2017-06-14,35.254486083984375
2017-06-15,35.2155647277832
2017-06-16,35.26226043701172
2017-06-19,35.31673049926758
2017-06-20,35.49573516845703
2017-06-21,35.19221496582031
2017-06-22,35.075477600097656
2017-06-23,35.2155647277832
2017-06-26,35.35564422607422
2017-06-27,35.05992126464844
2017-06-28,35.27003479003906
2017-06-29,34.88870620727539
2017-06-30,34.90425491333008
2017-07-03,34.834224700927734
2017-07-05,34.880924224853516
2017-07-06,34.55405807495117
2017-07-07,34.546287536621094
2017-07-10,34.53849411010742
2017-07-11,34.49958038330078
2017-07-12,34.63966751098633
2017-07-13,34.57740020751953
2017-07-14,34.771968841552734
2017-07-17,34.810882568359375
2017-07-18,34.76417541503906
2017-07-19,34.88870620727539
2017-07-20,34.880924224853516
2017-07-21,35.04435348510742
2017-07-24,34.8964729309082
2017-07-25,35.2077751159668
2017-07-26,35.59689712524414
2017-07-27,35.89262771606445
2017-07-28,35.80702590942383
2017-07-31,35.67473602294922
2017-08-01,35.56577682495117
2017-08-02,35.48017501831055
2017-08-03,35.542415618896484
2017-08-04,35.410125732421875
2017-08-07,35.519081115722656
2017-08-08,35.48795700073242
2017-08-09,35.48017501831055
2017-08-10,35.59689712524414
2017-08-11,35.48017501831055
2017-08-14,35.64359664916992
2017-08-15,35.94711685180664
2017-08-16,35.95488739013672
2017-08-17,35.69028854370117
2017-08-18,35.542415618896484
2017-08-21,35.55020523071289
2017-08-22,35.48795700073242
2017-08-23,35.44126510620117
2017-08-24,35.34008026123047
2017-08-25,35.464599609375
2017-08-28,35.34785461425781
2017-08-29,35.37120819091797
2017-08-30,35.32450866699219
2017-08-31,35.449039459228516
2017-09-01,35.62803649902344
2017-09-05,35.73698425292969
2017-09-06,35.76811981201172
2017-09-07,36.01715087890625
2017-09-08,36.03271484375
2017-09-11,36.20392608642578
2017-09-12,36.359588623046875
2017-09-13,36.476314544677734
2017-09-14,36.170387268066406
2017-09-15,36.22529983520508
2017-09-18,36.170387268066406
2017-09-19,36.06841278076172
2017-09-20,35.911521911621094
2017-09-21,35.61343765258789
2017-09-22,35.68404006958008
2017-09-25,35.84092712402344
2017-09-26,35.74679183959961
2017-09-27,35.01727294921875
2017-09-28,35.22906494140625
2017-09-29,35.3075065612793
2017-10-02,35.14277648925781
2017-10-03,35.448707580566406
2017-10-04,35.69188690185547
2017-10-05,35.70756912231445
2017-10-06,35.68404006958008
2017-10-09,35.621280670166016
2017-10-10,35.98211669921875
2017-10-11,36.162540435791016
2017-10-12,36.170387268066406
2017-10-13,36.22529983520508
2017-10-16,36.57045364379883
2017-10-17,36.492000579833984
2017-10-18,36.39787673950195
2017-10-19,36.54692077636719
2017-10-20,36.3821907043457
2017-10-23,36.335113525390625
2017-10-24,36.22529983520508
2017-10-25,36.123329162597656
2017-10-26,36.264530181884766
2017-10-27,36.13902282714844
2017-10-30,35.974273681640625
2017-10-31,36.06841278076172
2017-11-01,35.927207946777344
2017-11-02,35.98997116088867
2017-11-03,36.06057357788086
2017-11-06,35.6683464050293
2017-11-07,36.03703308105469
2017-11-08,36.22529983520508
2017-11-09,36.264530181884766
2017-11-10,36.50769805908203
2017-11-13,36.64889907836914
2017-11-14,37.205833435058594
2017-11-15,36.71950149536133
2017-11-16,36.51554489135742
2017-11-17,35.85661697387695
2017-11-20,35.66051483154297
2017-11-21,35.911521911621094
2017-11-22,35.958595275878906
2017-11-24,35.98997116088867
2017-11-27,36.00566101074219
2017-11-28,35.95075607299805
2017-11-29,35.69188690185547
2017-11-30,36.198036193847656
2017-12-01,36.3562126159668
2017-12-04,36.56183624267578
2017-12-05,36.5855598449707
2017-12-06,36.7358283996582
2017-12-07,36.20594787597656
2017-12-08,35.83424377441406
2017-12-11,35.850059509277344
2017-12-12,35.81842041015625
2017-12-13,36.30085372924805
2017-12-14,36.40365982055664
2017-12-15,36.530208587646484
2017-12-18,36.324581146240234
2017-12-19,36.482749938964844
2017-12-20,36.44321060180664
2017-12-21,36.063594818115234
2017-12-22,36.055686950683594
2017-12-26,36.229679107666016
2017-12-27,36.324581146240234
2017-12-28,36.15849304199219
2017-12-29,36.285030364990234
2018-01-02,36.016143798828125
2018-01-03,35.93705368041992
2018-01-04,36.44321060180664
2018-01-05,36.435302734375
2018-01-08,36.37993621826172
2018-01-09,36.56183624267578
2018-01-10,36.435302734375
2018-01-11,36.41157913208008
2018-01-12,36.498565673828125
2018-01-16,36.79909896850586
2018-01-17,37.0284538269043
2018-01-18,37.075904846191406
2018-01-19,37.29734802246094
2018-01-22,37.471336364746094
2018-01-23,37.52669143676758
2018-01-24,37.82722854614258
2018-01-25,37.83513259887695
2018-01-26,38.38083267211914
2018-01-29,37.72441101074219
2018-01-30,37.49506378173828
2018-01-31,37.637420654296875
2018-02-01,37.52669143676758
2018-02-02,36.95726776123047
2018-02-05,35.502079010009766
2018-02-06,35.32807922363281
2018-02-07,35.24109649658203
2018-02-08,34.08642578125
2018-02-09,34.11014938354492
2018-02-12,34.774471282958984
2018-02-13,34.948455810546875
2018-02-14,34.87728500366211
2018-02-15,35.415077209472656
2018-02-16,35.5732536315918
2018-02-20,34.790287017822266
2018-02-21,34.276222229003906
2018-02-22,34.41858673095703
2018-02-23,34.829833984375
2018-02-26,34.821929931640625
2018-02-27,34.497676849365234
2018-02-28,34.18131637573242
2018-03-01,34.34739685058594
2018-03-02,34.57676696777344
2018-03-05,34.71120071411133
2018-03-06,34.742835998535156
2018-03-07,34.65584945678711
2018-03-08,35.154090881347656
2018-03-09,35.44671630859375
2018-03-12,35.217369079589844
2018-03-13,35.249000549316406
2018-03-14,34.92985534667969
2018-03-15,34.842079162597656
2018-03-16,34.674537658691406
2018-03-19,34.51496887207031
2018-03-20,34.43518829345703
2018-03-21,34.307533264160156
2018-03-22,34.11604690551758
2018-03-23,33.772979736328125
2018-03-26,34.06019592285156
2018-03-27,34.21976852416992
2018-03-28,34.562843322753906
2018-03-29,34.65060806274414
2018-04-02,34.044246673583984
2018-04-03,34.610721588134766
2018-04-04,35.29686737060547
2018-04-05,35.424522399902344
2018-04-06,35.04156494140625
2018-04-09,34.969749450683594
2018-04-10,35.09740447998047
2018-04-11,35.09740447998047
2018-04-12,35.12931823730469
2018-04-13,35.512271881103516
2018-04-16,35.64792251586914
2018-04-17,35.80748748779297
2018-04-18,35.512271881103516
2018-04-19,35.35271453857422
2018-04-20,34.89794158935547
2018-04-23,35.089420318603516
2018-04-24,34.36338424682617
2018-04-25,33.85276412963867
2018-04-26,34.108070373535156
2018-04-27,34.55487823486328
2018-04-30,34.47508239746094
2018-05-01,33.98041534423828
2018-05-02,33.55755615234375
2018-05-03,33.42192459106445
2018-05-04,33.796905517578125
2018-05-07,33.62138366699219
2018-05-08,33.358089447021484
2018-05-09,33.33414840698242
2018-05-10,33.653289794921875
2018-05-11,33.62138366699219
2018-05-14,33.541587829589844
2018-05-15,33.28628921508789
2018-05-16,33.15065002441406
2018-05-17,33.7490348815918
2018-05-18,33.653289794921875
2018-05-21,33.836795806884766
2018-05-22,33.70915222167969
2018-05-23,33.82882308959961
2018-05-24,33.76499557495117
2018-05-25,33.82882308959961
2018-05-29,34.05223083496094
2018-05-30,34.411251068115234
2018-05-31,34.307533264160156
2018-06-01,34.40326690673828
2018-06-04,34.69847869873047
2018-06-05,34.395294189453125
2018-06-06,34.674537658691406
2018-06-07,34.658592224121094
2018-06-08,35.065486907958984
2018-06-11,35.2091064453125
2018-06-12,35.4325065612793
2018-06-13,35.249000549316406
2018-06-14,35.0799560546875
2018-06-15,35.51462936401367
2018-06-18,35.055809020996094
2018-06-19,35.096046447753906
2018-06-20,34.822364807128906
2018-06-21,34.685523986816406
2018-06-22,34.8143196105957
2018-06-25,35.0799560546875
2018-06-26,34.878719329833984
2018-06-27,34.66943359375
2018-06-28,34.99141311645508
2018-06-29,35.30534362792969
2018-07-02,35.216796875
2018-07-03,35.40998458862305
2018-07-05,35.94931411743164
2018-07-06,35.93320846557617
2018-07-09,35.740020751953125
2018-07-10,36.198848724365234
2018-07-11,36.053958892822266
2018-07-12,35.95735168457031
2018-07-13,36.01370620727539
2018-07-16,36.005653381347656
2018-07-17,36.424224853515625
2018-07-18,36.31958770751953
2018-07-19,36.31154251098633
2018-07-20,36.4483757019043
2018-07-23,36.18274688720703
2018-07-24,36.432281494140625
2018-07-25,37.10038757324219
2018-07-26,37.22113800048828
2018-07-27,37.19698715209961
2018-07-30,37.21308517456055
2018-07-31,37.53507614135742
2018-08-01,37.34187316894531
2018-08-02,37.1728401184082
2018-08-03,37.52702713012695
2018-08-06,37.551170349121094
2018-08-07,37.4304313659668
2018-08-08,37.148685455322266
2018-08-09,37.30967712402344
2018-08-10,37.09234619140625
2018-08-13,36.89110565185547
2018-08-14,36.93940353393555
2018-08-15,37.09234619140625
2018-08-16,37.20503616333008
2018-08-17,37.51091384887695
2018-08-20,37.61555480957031
2018-08-21,37.20503616333008
2018-08-22,36.97160339355469
2018-08-23,36.78646469116211
2018-08-24,36.730106353759766
2018-08-27,36.778411865234375
2018-08-28,36.52082443237305
2018-08-29,36.488624572753906
2018-08-30,36.18274688720703
2018-08-31,35.876861572265625
2018-09-04,36.02980041503906
2018-09-05,36.528873443603516
2018-09-06,36.84280776977539
2018-09-07,36.80256271362305
2018-09-10,37.07624435424805
2018-09-11,37.04405212402344
2018-09-12,37.22113800048828
2018-09-13,37.204898834228516
2018-09-14,37.33478927612305
2018-09-17,37.60268020629883
2018-09-18,37.28608322143555
2018-09-19,37.31043243408203
2018-09-20,37.86246109008789
2018-09-21,37.81374740600586
2018-09-24,37.39972686767578
2018-09-25,37.0831298828125
2018-09-26,37.22113800048828
2018-09-27,37.35102081298828
2018-09-28,37.49713897705078
2018-10-01,37.52961730957031
2018-10-02,37.756935119628906
2018-10-03,37.23738098144531
2018-10-04,37.22113800048828
2018-10-05,37.24549102783203
2018-10-08,37.732574462890625
2018-10-09,37.65951156616211
2018-10-10,37.0831298828125
2018-10-11,36.23885726928711
2018-10-12,36.271324157714844
2018-10-15,36.45804214477539
2018-10-16,36.92888641357422
2018-10-17,37.2292594909668
2018-10-18,37.026302337646484
2018-10-19,37.61081314086914
2018-10-22,37.31855773925781
2018-10-23,37.63514709472656
2018-10-24,37.93552017211914
2018-10-25,37.756935119628906
2018-10-26,37.27796173095703
2018-10-29,37.71633529663086
2018-10-30,38.66614532470703
2018-10-31,38.86909484863281
2018-11-01,38.75544357299805
2018-11-02,38.96650695800781
2018-11-05,39.526649475097656
2018-11-06,39.867610931396484
2018-11-07,40.078678131103516
2018-11-08,40.046207427978516
2018-11-09,40.33033752441406
2018-11-12,40.48458480834961
2018-11-13,40.47646713256836
2018-11-14,40.39528274536133
2018-11-15,40.37904739379883
2018-11-16,40.728118896484375
2018-11-19,41.00412368774414
2018-11-20,40.086788177490234
2018-11-21,39.55912399291992
2018-11-23,39.79454040527344
2018-11-26,39.672767639160156
2018-11-27,40.078678131103516
2018-11-28,40.35469055175781
2018-11-29,40.076499938964844
2018-11-30,41.23837661743164
2018-12-03,40.657440185546875
2018-12-04,40.56743240356445
2018-12-06,40.403778076171875
2018-12-07,40.16650390625
2018-12-10,40.28923416137695
2018-12-11,40.53469467163086
2018-12-12,40.27286148071289
2018-12-13,40.47742462158203
2018-12-14,40.371063232421875
2018-12-17,39.54465866088867
2018-12-18,39.536468505859375
2018-12-19,39.192813873291016
2018-12-20,38.89826583862305
2018-12-21,38.92280578613281
2018-12-24,37.60546875
2018-12-26,38.40732192993164
2018-12-27,38.89008331298828
2018-12-28,38.62006378173828
2018-12-31,38.742794036865234
2019-01-02,38.399147033691406
2019-01-03,38.161861419677734
2019-01-04,38.92280578613281
2019-01-07,38.415504455566406
2019-01-08,38.849159240722656
2019-01-09,38.10457992553711
2019-01-10,38.51369857788086
2019-01-11,38.73461151123047
2019-01-14,38.57915115356445
2019-01-15,38.92280578613281
2019-01-16,38.39096450805664
2019-01-17,38.50550842285156
2019-01-18,38.95552444458008
2019-01-22,39.045536041259766
2019-01-23,39.49556350708008
2019-01-24,39.020992279052734
2019-01-25,38.759159088134766
2019-01-28,38.59552764892578
2019-01-29,38.783714294433594
2019-01-30,39.16008758544922
2019-01-31,39.38100814819336
2019-02-01,39.84740447998047
2019-02-04,40.29741287231445
2019-02-05,40.30558776855469
2019-02-06,40.30558776855469
2019-02-07,40.4365119934082
2019-02-08,40.50197982788086
2019-02-11,40.59197998046875
2019-02-12,40.63288116455078
2019-02-13,40.739253997802734
2019-02-14,37.3027229309082
2019-02-15,37.016357421875
2019-02-19,36.680885314941406
2019-02-20,36.90180587768555
2019-02-21,37.523651123046875
2019-02-22,37.04907989501953
2019-02-25,36.770877838134766
2019-02-26,36.56632614135742
2019-02-27,36.770877838134766
2019-02-28,37.098175048828125
2019-03-01,37.13090896606445
2019-03-04,37.35181427001953
2019-03-05,37.31090545654297
2019-03-06,37.18817901611328
2019-03-07,37.04907989501953
2019-03-08,36.689056396484375
2019-03-11,37.78547668457031
2019-03-12,37.679100036621094
2019-03-13,37.818214416503906
2019-03-14,37.71916580200195
2019-03-15,37.38901138305664
2019-03-18,37.47980499267578
2019-03-19,37.603607177734375
2019-03-20,37.5788459777832
2019-03-21,37.56233596801758
2019-03-22,37.90898895263672
2019-03-25,37.99152755737305
2019-03-26,38.49500274658203
2019-03-27,38.47023010253906
2019-03-28,38.445491790771484
2019-03-29,38.67658615112305
2019-04-01,38.561031341552734
2019-04-02,38.43722152709961
2019-04-03,38.11532974243164
2019-04-04,38.362953186035156
2019-04-05,38.35469055175781
2019-04-08,38.42072296142578
2019-04-09,38.51976013183594
2019-04-10,38.49500274658203
2019-04-11,38.55278396606445
2019-04-12,38.577537536621094
2019-04-15,38.79214096069336
2019-04-16,38.750858306884766
