Date,HINDUNILVR.NS
2016-01-28,681.53564453125
2016-01-29,703.1846923828125
2016-02-01,689.454833984375
2016-02-02,688.7230834960938
2016-02-03,707.2303466796875
2016-02-04,718.5928344726562
2016-02-05,727.329833984375
2016-02-08,713.5140991210938
2016-02-09,711.3191528320312
2016-02-10,709.7696533203125
2016-02-11,690.875244140625
2016-02-12,699.4832153320312
2016-02-15,692.6828002929688
2016-02-16,691.3916625976562
2016-02-17,699.4401245117188
2016-02-18,712.2230834960938
2016-02-19,712.3950805664062
2016-02-22,741.7052001953125
2016-02-23,720.357421875
2016-02-24,720.271240234375
2016-02-25,725.4793090820312
2016-02-26,731.5908813476562
2016-02-29,714.8052978515625
2016-03-01,709.4255981445312
2016-03-02,731.0314331054688
2016-03-03,730.7301025390625
2016-03-04,730.60107421875
2016-03-08,711.233154296875
2016-03-09,722.7677001953125
2016-03-10,720.9601440429688
2016-03-11,733.0541381835938
2016-03-14,737.8316040039062
2016-03-15,723.7576293945312
2016-03-16,726.641357421875
2016-03-17,731.3756103515625
2016-03-18,730.256591796875
2016-03-21,757.1995849609375
2016-03-22,749.0220947265625
2016-03-23,751.99169921875
2016-03-28,743.427001953125
2016-03-29,741.27490234375
2016-03-30,741.7052001953125
2016-03-31,748.4624633789062
2016-04-01,746.9990234375
2016-04-04,750.78662109375
2016-04-05,747.6017456054688
2016-04-06,750.3561401367188
2016-04-07,740.2847900390625
2016-04-08,732.0211791992188
2016-04-11,743.9863891601562
2016-04-12,751.044921875
2016-04-13,772.7369384765625
2016-04-18,773.9851684570312
2016-04-20,778.24609375
2016-04-21,778.2030029296875
2016-04-22,761.1162719726562
2016-04-25,761.0732421875
2016-04-26,762.4503784179688
2016-04-27,768.0026245117188
2016-04-28,754.2728881835938
2016-04-29,747.0853271484375
2016-05-02,743.68505859375
2016-05-03,732.5377197265625
2016-05-04,734.6035766601562
2016-05-05,731.8060913085938
2016-05-06,734.6035766601562
2016-05-09,727.8033447265625
2016-05-10,742.3939819335938
2016-05-11,742.4799194335938
2016-05-12,734.2593383789062
2016-05-13,716.010498046875
2016-05-16,728.4489135742188
2016-05-17,717.947265625
2016-05-18,710.5873413085938
2016-05-19,701.6350708007812
2016-05-20,699.3111572265625
2016-05-23,705.5087280273438
2016-05-24,708.5215454101562
2016-05-25,723.1550903320312
2016-05-26,731.9781494140625
2016-05-27,741.3178100585938
2016-05-30,735.4215087890625
2016-05-31,730.1275634765625
2016-06-01,736.1101684570312
2016-06-02,747.343505859375
2016-06-03,761.6756591796875
2016-06-06,756.94140625
2016-06-07,772.177490234375
2016-06-08,772.3065795898438
2016-06-09,754.4449462890625
2016-06-10,752.8956298828125
2016-06-13,752.5081176757812
2016-06-14,745.19140625
2016-06-15,752.8956298828125
2016-06-16,757.02734375
2016-06-17,758.6629028320312
2016-06-20,756.9844970703125
2016-06-21,749.1082153320312
2016-06-22,747.8026123046875
2016-06-23,756.5927734375
2016-06-24,747.6720581054688
2016-06-27,747.4544677734375
2016-06-28,772.6061401367188
2016-06-29,769.168212890625
2016-06-30,782.0052490234375
2016-07-01,781.178466796875
2016-07-04,777.2185668945312
2016-07-05,774.73828125
2016-07-07,799.1936645507812
2016-07-08,801.282470703125
2016-07-11,808.8541259765625
2016-07-12,805.2857666015625
2016-07-13,807.156982421875
2016-07-14,811.9434814453125
2016-07-15,819.3844604492188
2016-07-18,802.3702392578125
2016-07-19,779.0462646484375
2016-07-20,789.2724609375
2016-07-21,792.0137329101562
2016-07-22,786.05224609375
2016-07-25,789.3157348632812
2016-07-26,785.6171264648438
2016-07-27,786.6179809570312
2016-07-28,791.4479370117188
2016-07-29,802.892333984375
2016-08-01,805.0245361328125
2016-08-02,807.11328125
2016-08-03,795.2772216796875
2016-08-04,798.97607421875
2016-08-05,805.4598388671875
2016-08-08,808.94091796875
2016-08-09,813.0750732421875
2016-08-10,804.9811401367188
2016-08-11,814.2933349609375
2016-08-12,813.7276000976562
2016-08-16,806.0690307617188
2016-08-17,794.7551879882812
2016-08-18,789.2724609375
2016-08-19,792.535888671875
2016-08-22,809.419677734375
2016-08-23,802.1527709960938
2016-08-24,800.1510009765625
2016-08-25,792.66650390625
2016-08-26,787.18359375
2016-08-29,787.7927856445312
2016-08-30,804.8505859375
2016-08-31,798.1058349609375
2016-09-01,805.7208862304688
2016-09-02,801.325927734375
2016-09-06,816.2078857421875
2016-09-07,811.9869995117188
2016-09-08,828.1310424804688
2016-09-09,809.3325805664062
2016-09-12,799.3242797851562
2016-09-14,790.621337890625
2016-09-15,795.4512329101562
2016-09-16,793.4498901367188
2016-09-19,793.6673583984375
2016-09-20,785.7911376953125
2016-09-21,794.62451171875
2016-09-22,792.1008911132812
2016-09-23,792.448974609375
2016-09-26,776.8269653320312
2016-09-27,780.9175415039062
2016-09-28,772.0840454101562
2016-09-29,764.3817749023438
2016-09-30,755.2872924804688
2016-10-03,756.070556640625
2016-10-04,748.8035278320312
2016-10-05,757.985107421875
2016-10-06,769.734130859375
2016-10-07,763.4679565429688
2016-10-10,762.5106811523438
2016-10-13,750.2393798828125
2016-10-14,733.007568359375
2016-10-17,739.0997314453125
2016-10-18,744.6260986328125
2016-10-19,736.2711791992188
2016-10-20,731.3104858398438
2016-10-21,740.7968139648438
2016-10-24,738.3163452148438
2016-10-25,724.3917236328125
2016-10-26,733.5297241210938
2016-10-27,731.3104858398438
2016-10-28,728.00341796875
2016-11-01,733.0498657226562
2016-11-02,738.1839599609375
2016-11-03,736.6920776367188
2016-11-04,744.23974609375
2016-11-07,735.15625
2016-11-08,741.2557983398438
2016-11-09,726.9501342773438
2016-11-10,718.3931884765625
2016-11-11,703.6487426757812
2016-11-15,706.8961791992188
2016-11-16,709.7922973632812
2016-11-17,712.3374633789062
2016-11-18,704.6141967773438
2016-11-21,700.1383056640625
2016-11-22,719.5780639648438
2016-11-23,729.9342651367188
2016-11-24,724.3173217773438
2016-11-25,731.6017456054688
2016-11-28,735.3317260742188
2016-11-29,730.8118286132812
2016-11-30,740.729248046875
2016-12-01,744.3274536132812
2016-12-02,729.7147827148438
2016-12-05,741.5192260742188
2016-12-06,733.7081298828125
2016-12-07,731.6895141601562
2016-12-08,739.8516235351562
2016-12-09,741.6507568359375
2016-12-12,730.72412109375
2016-12-13,729.4515991210938
2016-12-14,721.2454833984375
2016-12-15,716.198974609375
2016-12-16,716.9889526367188
2016-12-19,710.669921875
2016-12-20,703.3416748046875
2016-12-21,699.304443359375
2016-12-22,690.7474365234375
2016-12-23,692.8977661132812
2016-12-26,703.6926879882812
2016-12-27,708.0371704101562
2016-12-28,711.152587890625
2016-12-29,718.3492431640625
2016-12-30,725.23876953125
2017-01-02,724.3611450195312
2017-01-03,728.3104858398438
2017-01-04,721.0699462890625
2017-01-05,731.2068481445312
2017-01-06,731.7333374023438
2017-01-09,729.3636474609375
2017-01-10,728.9249877929688
2017-01-11,738.5350952148438
2017-01-12,724.8439331054688
2017-01-13,726.6430053710938
2017-01-16,726.2481689453125
2017-01-17,737.7891235351562
2017-01-18,759.1157836914062
2017-01-19,755.0346069335938
2017-01-20,755.1663208007812
2017-01-23,756.8778076171875
2017-01-24,755.07861328125
2017-01-25,762.8458251953125
2017-01-27,751.2169799804688
2017-01-30,749.1106567382812
2017-01-31,750.7342529296875
2017-02-01,749.5494995117188
2017-02-02,741.8701171875
2017-02-03,745.7756958007812
2017-02-06,755.254150390625
2017-02-07,750.6027221679688
2017-02-08,748.5839233398438
2017-02-09,746.6531982421875
2017-02-10,746.784912109375
2017-02-13,756.7900390625
2017-02-14,744.371337890625
2017-02-15,746.0388793945312
2017-02-16,742.5721435546875
2017-02-17,738.315673828125
2017-02-20,749.9005737304688
2017-02-21,757.1849365234375
2017-02-22,758.4136962890625
2017-02-23,753.2354736328125
2017-02-27,760.4322509765625
2017-02-28,759.949462890625
2017-03-01,768.3748779296875
2017-03-02,770.130126953125
2017-03-03,769.8230590820312
2017-03-06,766.2685546875
2017-03-07,765.3471069335938
2017-03-08,764.688720703125
2017-03-09,763.8111572265625
2017-03-10,768.1115112304688
2017-03-14,801.9447631835938
2017-03-15,790.3159790039062
2017-03-16,795.318359375
2017-03-17,792.1150512695312
2017-03-20,788.5167236328125
2017-03-21,792.9049682617188
2017-03-22,794.221435546875
2017-03-23,791.6324462890625
2017-03-24,790.0526123046875
2017-03-27,788.8238525390625
2017-03-28,792.59765625
2017-03-29,800.8914794921875
2017-03-30,806.7279052734375
2017-03-31,800.1893310546875
2017-04-03,808.00048828125
2017-04-05,820.9016723632812
2017-04-06,820.2874145507812
2017-04-07,811.3793334960938
2017-04-10,812.6517333984375
2017-04-11,810.6773071289062
2017-04-12,810.7210083007812
2017-04-13,810.808837890625
2017-04-17,802.2080078125
2017-04-18,801.0670166015625
2017-04-19,797.380859375
2017-04-20,803.6560668945312
2017-04-21,795.4938354492188
2017-04-24,793.8703002929688
2017-04-25,810.9404907226562
2017-04-26,826.1676025390625
2017-04-27,831.389404296875
2017-04-28,820.5508422851562
2017-05-02,814.5387573242188
2017-05-03,819.7169189453125
2017-05-04,839.6393432617188
2017-05-05,837.1819458007812
2017-05-08,838.0156860351562
2017-05-09,835.558349609375
2017-05-10,874.4378662109375
2017-05-11,858.9912719726562
2017-05-12,860.263916015625
2017-05-15,862.9407348632812
2017-05-16,877.9921875
2017-05-17,885.89111328125
2017-05-18,869.0840454101562
2017-05-19,884.662353515625
2017-05-22,893.9653930664062
2017-05-23,899.4068603515625
2017-05-24,911.0354614257812
2017-05-25,915.7747192382812
2017-05-26,913.5805053710938
2017-05-29,941.05078125
2017-05-30,941.35791015625
2017-05-31,936.4432373046875
2017-06-01,961.3240966796875
2017-06-02,953.4692993164062
2017-06-05,963.4304809570312
2017-06-06,957.9891357421875
2017-06-07,970.9783325195312
2017-06-08,959.7008666992188
2017-06-09,961.3240966796875
2017-06-12,965.0980224609375
2017-06-13,967.81884765625
2017-06-14,977.4288940429688
2017-06-15,968.9159545898438
2017-06-16,958.2088012695312
2017-06-19,961.5877075195312
2017-06-20,959.3056030273438
2017-06-21,985.9860229492188
2017-06-22,968.8069458007812
2017-06-23,972.2162475585938
2017-06-27,967.0802001953125
2017-06-28,965.2205810546875
2017-06-29,963.5380249023438
2017-06-30,956.0113525390625
2017-07-03,972.0833129882812
2017-07-04,963.5380249023438
2017-07-05,971.1535034179688
2017-07-06,967.43408203125
2017-07-07,972.0390014648438
2017-07-10,970.7550048828125
2017-07-11,979.7875366210938
2017-07-12,1002.1025390625
2017-07-13,1004.8033447265625
2017-07-14,1008.8767700195312
2017-07-17,1020.9641723632812
2017-07-18,1025.303466796875
2017-07-19,1022.2037963867188
2017-07-20,1020.9201049804688
2017-07-21,1026.0115966796875
2017-07-24,1026.631591796875
2017-07-25,1017.99755859375
2017-07-26,1031.236328125
2017-07-27,1037.744873046875
2017-07-28,1021.7611694335938
2017-07-31,1023.443603515625
2017-08-01,1039.56005859375
2017-08-02,1034.955078125
2017-08-03,1035.97412109375
2017-08-04,1055.6324462890625
2017-08-07,1050.496337890625
2017-08-08,1054.6583251953125
2017-08-09,1049.6551513671875
2017-08-10,1036.681884765625
2017-08-11,1020.831298828125
2017-08-14,1023.3992309570312
2017-08-16,1050.54052734375
2017-08-17,1042.52685546875
2017-08-18,1064.576171875
2017-08-21,1055.056640625
2017-08-22,1062.273681640625
2017-08-23,1052.1346435546875
2017-08-24,1044.6522216796875
2017-08-28,1062.3624267578125
2017-08-29,1054.17138671875
2017-08-30,1066.4359130859375
2017-08-31,1080.117431640625
2017-09-01,1076.92919921875
2017-09-04,1060.1043701171875
2017-09-05,1067.23291015625
2017-09-06,1068.2957763671875
2017-09-07,1070.3763427734375
2017-09-08,1069.313720703125
2017-09-11,1080.2498779296875
2017-09-12,1106.72705078125
2017-09-13,1107.7454833984375
2017-09-14,1105.0003662109375
2017-09-15,1103.362060546875
2017-09-18,1133.5142822265625
2017-09-19,1132.8499755859375
2017-09-20,1115.183837890625
2017-09-21,1112.837158203125
2017-09-22,1097.34033203125
2017-09-25,1104.3804931640625
2017-09-26,1077.9918212890625
2017-09-27,1067.8526611328125
2017-09-28,1065.1075439453125
2017-09-29,1039.515869140625
2017-10-03,1050.54052734375
2017-10-04,1060.4141845703125
2017-10-05,1051.6920166015625
2017-10-06,1069.092529296875
2017-10-09,1080.56005859375
2017-10-10,1070.77490234375
2017-10-11,1078.61181640625
2017-10-12,1098.9344482421875
2017-10-13,1105.6644287109375
2017-10-16,1134.6212158203125
2017-10-17,1135.3740234375
2017-10-18,1119.25732421875
2017-10-19,1113.72265625
2017-10-23,1106.8602294921875
2017-10-24,1124.658935546875
2017-10-25,1126.7843017578125
2017-10-26,1127.891357421875
2017-10-27,1115.892333984375
2017-10-30,1092.9132080078125
2017-10-31,1095.7911376953125
2017-11-01,1121.2371826171875
2017-11-02,1106.531005859375
2017-11-03,1104.7484130859375
2017-11-06,1105.7288818359375
2017-11-07,1100.024658203125
2017-11-08,1101.0050048828125
2017-11-09,1116.691650390625
2017-11-10,1150.3375244140625
2017-11-13,1140.399658203125
2017-11-14,1144.3212890625
2017-11-15,1127.476318359375
2017-11-16,1137.725830078125
2017-11-17,1139.196533203125
2017-11-20,1135.943115234375
2017-11-21,1138.4833984375
2017-11-22,1132.3336181640625
2017-11-23,1129.7044677734375
2017-11-24,1128.322509765625
2017-11-27,1123.287109375
2017-11-28,1130.0162353515625
2017-11-29,1137.4140625
2017-11-30,1134.1162109375
2017-12-01,1114.5526123046875
2017-12-04,1130.6849365234375
2017-12-05,1123.9110107421875
2017-12-06,1136.923828125
2017-12-07,1151.4962158203125
2017-12-08,1182.423828125
2017-12-11,1180.1065673828125
2017-12-12,1171.7283935546875
2017-12-13,1172.0850830078125
2017-12-14,1177.9228515625
2017-12-15,1180.55224609375
2017-12-18,1186.9693603515625
2017-12-19,1202.968017578125
2017-12-20,1214.51025390625
2017-12-21,1201.8538818359375
2017-12-22,1209.028564453125
2017-12-26,1201.5419921875
2017-12-27,1205.4189453125
2017-12-28,1207.2462158203125
2017-12-29,1219.14501953125
2018-01-01,1198.3336181640625
2018-01-02,1193.07470703125
2018-01-03,1203.547119140625
2018-01-04,1205.240966796875
2018-01-05,1209.073486328125
2018-01-08,1219.6351318359375
2018-01-09,1213.30712890625
2018-01-10,1217.31787109375
2018-01-11,1228.770751953125
2018-01-12,1224.6263427734375
2018-01-15,1218.5655517578125
2018-01-16,1231.7562255859375
2018-01-17,1222.1304931640625
2018-01-18,1209.429931640625
2018-01-19,1214.331787109375
2018-01-22,1207.7808837890625
2018-01-23,1219.5904541015625
2018-01-24,1217.40673828125
2018-01-25,1223.51220703125
2018-01-29,1245.393310546875
2018-01-30,1248.022705078125
2018-01-31,1220.4818115234375
2018-02-01,1222.1751708984375
2018-02-02,1223.021728515625
2018-02-05,1208.3603515625
2018-02-06,1181.26513671875
2018-02-07,1169.946044921875
2018-02-08,1185.0086669921875
2018-02-09,1188.1282958984375
2018-02-12,1198.2889404296875
2018-02-14,1202.70068359375
2018-02-15,1210.4993896484375
2018-02-16,1205.1070556640625
2018-02-19,1190.668212890625
2018-02-20,1187.01416015625
2018-02-21,1185.9443359375
2018-02-22,1182.24560546875
2018-02-23,1179.3043212890625
2018-02-26,1188.35107421875
2018-02-27,1199.982177734375
2018-02-28,1174.491455078125
2018-03-01,1180.2845458984375
2018-03-05,1158.448486328125
2018-03-06,1152.6102294921875
2018-03-07,1153.189697265625
2018-03-08,1152.5657958984375
2018-03-09,1159.33984375
2018-03-12,1180.240234375
2018-03-13,1176.987060546875
2018-03-14,1173.734130859375
2018-03-15,1158.62646484375
2018-03-16,1157.9134521484375
2018-03-19,1167.049072265625
2018-03-20,1170.480712890625
2018-03-21,1172.5753173828125
2018-03-22,1169.23291015625
2018-03-23,1160.1417236328125
2018-03-26,1180.32958984375
2018-03-27,1187.9052734375
2018-03-28,1188.3956298828125
2018-04-02,1204.3941650390625
2018-04-03,1201.8092041015625
2018-04-04,1209.87548828125
2018-04-05,1231.9349365234375
2018-04-06,1225.3392333984375
2018-04-09,1240.312744140625
2018-04-10,1240.223876953125
2018-04-11,1255.9549560546875
2018-04-12,1259.1632080078125
2018-04-13,1257.2027587890625
2018-04-16,1265.1798095703125
2018-04-17,1288.3978271484375
2018-04-18,1292.8095703125
2018-04-19,1296.107177734375
2018-04-20,1308.228759765625
2018-04-23,1294.8150634765625
2018-04-24,1300.9649658203125
2018-04-25,1300.5640869140625
2018-04-26,1329.129638671875
2018-04-27,1313.710205078125
2018-04-30,1344.86083984375
2018-05-02,1311.9273681640625
2018-05-03,1294.32470703125
2018-05-04,1305.02001953125
2018-05-07,1335.0565185546875
2018-05-08,1333.4075927734375
2018-05-09,1333.3631591796875
2018-05-10,1324.8961181640625
2018-05-11,1340.5826416015625
2018-05-14,1340.0924072265625
2018-05-15,1350.7431640625
2018-05-16,1402.972412109375
2018-05-17,1399.139892578125
2018-05-18,1431.2261962890625
2018-05-21,1407.02783203125
2018-05-22,1403.15087890625
2018-05-23,1397.6246337890625
2018-05-24,1391.385986328125
2018-05-25,1404.4429931640625
2018-05-28,1410.771240234375
2018-05-29,1401.7247314453125
2018-05-30,1413.400634765625
2018-05-31,1436.261962890625
2018-06-01,1416.1190185546875
2018-06-04,1393.2574462890625
2018-06-05,1392.9007568359375
2018-06-06,1400.3433837890625
2018-06-07,1428.775146484375
2018-06-08,1422.1348876953125
2018-06-11,1427.3048095703125
2018-06-12,1460.3265380859375
2018-06-13,1444.951904296875
2018-06-14,1434.6129150390625
2018-06-15,1445.041015625
2018-06-18,1433.67724609375
2018-06-19,1426.947998046875
2018-06-20,1428.196044921875
2018-06-21,1430.934814453125
2018-06-22,1444.0908203125
2018-06-25,1450.421875
2018-06-26,1456.3482666015625
2018-06-27,1445.168212890625
2018-06-28,1439.2864990234375
2018-06-29,1473.77001953125
2018-07-02,1475.8353271484375
2018-07-03,1475.88037109375
2018-07-04,1505.0657958984375
2018-07-05,1515.8416748046875
2018-07-06,1507.1309814453125
2018-07-09,1519.343994140625
2018-07-10,1514.94384765625
2018-07-11,1542.9166259765625
2018-07-12,1564.648681640625
2018-07-13,1564.91796875
2018-07-16,1572.640869140625
2018-07-17,1510.184326171875
2018-07-18,1476.1048583984375
2018-07-19,1479.4273681640625
2018-07-20,1486.970458984375
2018-07-23,1517.323486328125
2018-07-24,1497.791748046875
2018-07-25,1484.366455078125
2018-07-26,1499.632568359375
2018-07-27,1489.799560546875
2018-07-30,1516.47021484375
2018-07-31,1555.0399169921875
2018-08-01,1557.419677734375
2018-08-02,1570.17138671875
2018-08-03,1583.1925048828125
2018-08-06,1553.8275146484375
2018-08-07,1553.6031494140625
2018-08-08,1577.9393310546875
2018-08-09,1575.2899169921875
2018-08-10,1573.9429931640625
2018-08-13,1552.525390625
2018-08-14,1566.354736328125
2018-08-16,1560.203369140625
2018-08-17,1602.7242431640625
2018-08-20,1595.7646484375
2018-08-21,1573.763427734375
2018-08-23,1591.9925537109375
2018-08-24,1599.31201171875
2018-08-27,1609.50439453125
2018-08-28,1590.55615234375
2018-08-29,1576.771728515625
2018-08-30,1592.0379638671875
2018-08-31,1598.5484619140625
2018-09-03,1525.8095703125
2018-09-04,1482.7950439453125
2018-09-05,1447.32373046875
2018-09-06,1444.5396728515625
2018-09-07,1471.61474609375
2018-09-10,1446.06640625
2018-09-11,1428.4202880859375
2018-09-12,1460.92822265625
2018-09-14,1463.1285400390625
2018-09-17,1441.711181640625
2018-09-18,1495.142578125
2018-09-19,1479.1131591796875
2018-09-21,1455.9443359375
2018-09-24,1428.2406005859375
2018-09-25,1464.5203857421875
2018-09-26,1446.470703125
2018-09-27,1454.866943359375
2018-09-28,1444.3597412109375
2018-10-01,1474.8026123046875
2018-10-03,1453.744384765625
2018-10-04,1413.423583984375
2018-10-05,1399.594482421875
2018-10-08,1400.3126220703125
2018-10-09,1358.19580078125
2018-10-10,1371.8455810546875
2018-10-11,1370.453857421875
2018-10-12,1409.5172119140625
2018-10-15,1370.6334228515625
2018-10-16,1388.5037841796875
2018-10-17,1402.6923828125
2018-10-19,1417.419921875
2018-10-22,1423.2568359375
2018-10-23,1393.7574462890625
2018-10-24,1424.199462890625
2018-10-25,1419.32275390625
2018-10-26,1407.3111572265625
2018-10-29,1402.4794921875
2018-10-30,1438.7403564453125
2018-10-31,1464.6148681640625
2018-11-01,1451.92626953125
2018-11-02,1479.7425537109375
2018-11-05,1481.1876220703125
2018-11-06,1473.872314453125
2018-11-07,1484.619384765625
2018-11-09,1510.5845947265625
2018-11-12,1494.057373046875
2018-11-13,1509.2298583984375
2018-11-14,1549.3289794921875
2018-11-15,1540.794677734375
2018-11-16,1525.4864501953125
2018-11-19,1536.5950927734375
2018-11-20,1529.9117431640625
2018-11-21,1526.254150390625
2018-11-22,1512.842529296875
2018-11-26,1575.068603515625
2018-11-27,1565.4049072265625
2018-11-28,1564.41162109375
2018-11-29,1597.1953125
2018-11-30,1584.099853515625
2018-12-03,1648.7642822265625
2018-12-04,1632.55322265625
2018-12-05,1669.0849609375
2018-12-06,1626.9990234375
2018-12-07,1647.5904541015625
2018-12-10,1621.85107421875
2018-12-11,1621.0384521484375
2018-12-12,1660.956787109375
2018-12-13,1675.8133544921875
2018-12-14,1680.3289794921875
2018-12-17,1671.4329833984375
2018-12-18,1662.4468994140625
2018-12-19,1666.104736328125
2018-12-20,1656.5765380859375
2018-12-21,1628.80517578125
2018-12-24,1611.7808837890625
2018-12-26,1618.0579833984375
2018-12-27,1639.100830078125
2018-12-28,1645.55810546875
2018-12-31,1643.3907470703125
2019-01-01,1626.6376953125
2019-01-02,1611.7357177734375
2019-01-03,1615.1678466796875
2019-01-04,1609.1168212890625
2019-01-07,1612.0521240234375
2019-01-08,1599.317626953125
2019-01-09,1612.09716796875
2019-01-10,1613.1807861328125
2019-01-11,1598.0079345703125
2019-01-14,1593.0408935546875
2019-01-15,1616.477294921875
2019-01-16,1600.853271484375
2019-01-17,1581.842041015625
2019-01-18,1575.158935546875
2019-01-21,1577.6876220703125
2019-01-22,1580.66796875
2019-01-23,1596.021240234375
2019-01-24,1589.0673828125
2019-01-25,1586.6287841796875
2019-01-28,1574.16552734375
2019-01-29,1586.538330078125
2019-01-30,1565.4500732421875
2019-01-31,1592.4541015625
2019-02-01,1625.0120849609375
2019-02-04,1627.9923095703125
2019-02-05,1645.016357421875
2019-02-06,1652.69287109375
2019-02-07,1660.9117431640625
2019-02-08,1641.2686767578125
2019-02-11,1629.979248046875
2019-02-12,1620.6768798828125
2019-02-14,1612.1424560546875
2019-02-15,1601.07861328125
2019-02-18,1582.20361328125
2019-02-19,1569.6044921875
2019-02-20,1565.5855712890625
2019-02-21,1584.7320556640625
2019-02-22,1597.24072265625
2019-02-25,1598.6854248046875
2019-02-26,1600.5821533203125
2019-02-27,1568.294677734375
2019-02-28,1564.8179931640625
2019-03-01,1566.6241455078125
2019-03-05,1557.5477294921875
2019-03-06,1535.1497802734375
2019-03-07,1540.2076416015625
2019-03-08,1536.775634765625
2019-03-11,1548.83251953125
2019-03-12,1566.759765625
2019-03-13,1578.31982421875
2019-03-14,1569.017578125
2019-03-15,1533.8857421875
2019-03-18,1533.1181640625
2019-03-19,1535.014404296875
2019-03-20,1524.0865478515625
2019-03-22,1515.5068359375
2019-03-25,1511.7137451171875
2019-03-26,1520.699951171875
2019-03-27,1517.9903564453125
2019-03-28,1520.7900390625
2019-04-01,1526.29931640625
2019-04-02,1523.725341796875
2019-04-03,1508.9588623046875
2019-04-04,1505.1207275390625
2019-04-05,1498.39208984375
2019-04-08,1503.6304931640625
2019-04-09,1517.7193603515625
2019-04-10,1530.0472412109375
2019-04-11,1544.7230224609375
2019-04-12,1554.88330078125
2019-04-15,1555.2447509765625
2019-04-16,1570.146484375
2019-04-18,1571.3658447265625
2019-04-22,1571.3204345703125
2019-04-23,1575.2490234375
2019-04-24,1582.8355712890625
2019-04-25,1566.2176513671875
2019-04-26,1578.0938720703125
2019-04-30,1587.44140625
2019-05-02,1556.599365234375
2019-05-03,1529.5054931640625
2019-05-06,1507.2430419921875
2019-05-07,1533.0726318359375
2019-05-08,1525.125
2019-05-09,1538.7174072265625
2019-05-10,1523.996337890625
2019-05-13,1537.1368408203125
2019-05-14,1533.975830078125
2019-05-15,1509.18505859375
2019-05-16,1524.6734619140625
2019-05-17,1568.5660400390625
2019-05-20,1600.80810546875
2019-05-21,1612.3228759765625
2019-05-22,1597.0147705078125
2019-05-23,1583.96435546875
2019-05-24,1580.126220703125
2019-05-27,1600.3114013671875
2019-05-28,1604.7816162109375
2019-05-29,1608.3489990234375
2019-05-30,1611.4197998046875
2019-05-31,1615.258056640625
