Date,FE
2016-10-31,23.78780746459961
2016-11-01,23.21895408630371
2016-11-02,23.14263916015625
2016-11-03,23.346019744873047
2016-11-04,23.542381286621094
2016-11-07,24.1314640045166
2016-11-08,24.194578170776367
2016-11-09,23.48628044128418
2016-11-10,22.336158752441406
2016-11-11,22.174863815307617
2016-11-14,22.32914161682129
2016-11-15,22.50446891784668
2016-11-16,22.35017967224121
2016-11-17,22.413299560546875
2016-11-18,22.02057647705078
2016-11-21,22.378238677978516
2016-11-22,22.37122344970703
2016-11-23,22.08369255065918
2016-11-25,22.539527893066406
2016-11-28,22.855117797851562
2016-11-29,22.827064514160156
2016-11-30,21.943435668945312
2016-12-01,21.733047485351562
2016-12-02,21.438499450683594
2016-12-05,21.38941192626953
2016-12-06,21.298246383666992
2016-12-07,21.080852508544922
2016-12-08,21.41044807434082
2016-12-09,21.550710678100586
2016-12-12,21.782142639160156
2016-12-13,22.167844772338867
2016-12-14,21.943435668945312
2016-12-15,21.9644718170166
2016-12-16,22.28706932067871
2016-12-19,22.195898056030273
2016-12-20,21.943435668945312
2016-12-21,22.03460121154785
2016-12-22,21.89434242248535
2016-12-23,21.929405212402344
2016-12-27,21.936420440673828
2016-12-28,21.627849578857422
2016-12-29,21.82421112060547
2016-12-30,21.719018936157227
2017-01-03,21.70499610900879
2017-01-04,21.719018936157227
2017-01-05,21.634864807128906
2017-01-06,21.83122444152832
2017-01-09,21.7470703125
2017-01-10,21.298246383666992
2017-01-11,21.550710678100586
2017-01-12,21.515647888183594
2017-01-13,21.466552734375
2017-01-17,21.84524917602539
2017-01-18,21.57175064086914
2017-01-19,21.25617218017578
2017-01-20,21.066822052001953
2017-01-23,20.765260696411133
2017-01-24,20.74422264099121
2017-01-25,20.898508071899414
2017-01-26,20.91253089904785
2017-01-27,21.031749725341797
2017-01-30,20.91253089904785
2017-01-31,21.2631778717041
2017-02-01,20.926563262939453
2017-02-02,21.00370216369629
2017-02-03,21.21664810180664
2017-02-06,21.209550857543945
2017-02-07,21.287628173828125
2017-02-08,21.323118209838867
2017-02-09,21.209550857543945
2017-02-10,21.614154815673828
2017-02-13,21.67093849182129
2017-02-14,21.55026626586914
2017-02-15,21.578657150268555
2017-02-16,21.73482322692871
2017-02-17,22.011653900146484
2017-02-21,22.23879623413086
2017-02-22,21.85548973083496
2017-02-23,22.281381607055664
2017-02-24,22.941518783569336
2017-02-27,22.579513549804688
2017-02-28,23.019603729248047
2017-03-01,22.402055740356445
2017-03-02,22.458843231201172
2017-03-03,22.529823303222656
2017-03-06,22.231700897216797
2017-03-07,22.132322311401367
2017-03-08,22.082637786865234
2017-03-09,22.075538635253906
2017-03-10,22.189111709594727
2017-03-13,22.075538635253906
2017-03-14,22.00455093383789
2017-03-15,22.423349380493164
2017-03-16,22.096830368041992
2017-03-17,22.260087966918945
2017-03-20,21.976158142089844
2017-03-21,22.260087966918945
2017-03-22,22.295583724975586
2017-03-23,22.146520614624023
2017-03-24,22.245895385742188
2017-03-27,22.281381607055664
2017-03-28,22.43754768371582
2017-03-29,22.40915298461914
2017-03-30,22.267189025878906
2017-03-31,22.58660888671875
2017-04-03,22.331071853637695
2017-04-04,22.52272605895996
2017-04-05,22.558216094970703
2017-04-06,22.544021606445312
2017-04-07,22.231700897216797
2017-04-10,22.430448532104492
2017-04-11,22.316879272460938
2017-04-12,22.43754768371582
2017-04-13,22.19620704650879
2017-04-17,22.309782028198242
2017-04-18,22.33816909790039
2017-04-19,21.8980770111084
2017-04-20,21.763212203979492
2017-04-21,21.727725982666016
2017-04-24,21.798707962036133
2017-04-25,21.727725982666016
2017-04-26,21.663835525512695
2017-04-27,21.663835525512695
2017-04-28,21.25214385986328
2017-05-01,20.911420822143555
2017-05-02,20.606201171875
2017-05-03,20.80744743347168
2017-05-04,20.749948501586914
2017-05-05,20.721200942993164
2017-05-08,20.886507034301758
2017-05-09,20.67088508605957
2017-05-10,20.735576629638672
2017-05-11,20.706823348999023
2017-05-12,20.642133712768555
2017-05-15,20.79306983947754
2017-05-16,20.620574951171875
2017-05-17,20.548702239990234
2017-05-18,20.239641189575195
2017-05-19,20.297142028808594
2017-05-22,20.44089126586914
2017-05-23,20.484018325805664
2017-05-24,20.606201171875
2017-05-25,20.74276351928711
2017-05-26,20.7858829498291
2017-05-30,20.97994613647461
2017-05-31,21.015886306762695
2017-06-01,21.123693466186523
2017-06-02,21.16681480407715
2017-06-05,20.922443389892578
2017-06-06,20.886507034301758
2017-06-07,20.944011688232422
2017-06-08,20.749948501586914
2017-06-09,20.922443389892578
2017-06-12,21.209938049316406
2017-06-13,21.109315872192383
2017-06-14,21.267440795898438
2017-06-15,21.411190032958984
2017-06-16,21.51181411743164
2017-06-19,21.468685150146484
2017-06-20,21.468685150146484
2017-06-21,21.152441024780273
2017-06-22,20.972755432128906
2017-06-23,20.778697967529297
2017-06-26,21.62681007385254
2017-06-27,21.360876083374023
2017-06-28,20.91525650024414
2017-06-29,20.714008331298828
2017-06-30,20.9583797454834
2017-07-03,20.886507034301758
2017-07-05,20.994321823120117
2017-07-06,21.066192626953125
2017-07-07,21.023067474365234
2017-07-10,21.066192626953125
2017-07-11,21.044631958007812
2017-07-12,21.36806297302246
2017-07-13,21.317750930786133
2017-07-14,21.705867767333984
2017-07-17,21.7346134185791
2017-07-18,21.88555335998535
2017-07-19,22.15867805480957
2017-07-20,22.446163177490234
2017-07-21,22.81272315979004
2017-07-24,22.460538864135742
2017-07-25,22.18742561340332
2017-07-26,22.352733612060547
2017-07-27,22.460538864135742
2017-07-28,23.107402801513672
2017-07-31,22.934911727905273
2017-08-01,22.949289321899414
2017-08-02,23.15053367614746
2017-08-03,23.303173065185547
2017-08-04,23.310441970825195
2017-08-07,23.10691261291504
2017-08-08,23.22321891784668
2017-08-09,22.976083755493164
2017-08-10,23.288637161254883
2017-08-11,23.38312530517578
2017-08-14,23.608448028564453
2017-08-15,23.76836585998535
2017-08-16,23.761089324951172
2017-08-17,23.732017517089844
2017-08-18,23.862855911254883
2017-08-21,23.92827033996582
2017-08-22,23.91373634338379
2017-08-23,23.935535430908203
2017-08-24,23.746557235717773
2017-08-25,23.761089324951172
2017-08-28,23.84105110168457
2017-08-29,23.73929214477539
2017-08-30,23.6956729888916
2017-08-31,23.68114471435547
2017-09-01,23.564838409423828
2017-09-05,23.637527465820312
2017-09-06,23.477619171142578
2017-09-07,23.346786499023438
2017-09-08,23.412202835083008
2017-09-11,23.63025665283203
2017-09-12,23.085111618041992
2017-09-13,22.881591796875
2017-09-14,22.997892379760742
2017-09-15,22.983354568481445
2017-09-18,22.71441078186035
2017-09-19,22.8016414642334
2017-09-20,22.67080307006836
2017-09-21,22.6417293548584
2017-09-22,22.452743530273438
2017-09-25,22.612655639648438
2017-09-26,22.409137725830078
2017-09-27,21.84944725036621
2017-09-28,21.856721878051758
2017-09-29,22.409137725830078
2017-10-02,22.42367172241211
2017-10-03,22.5472354888916
2017-10-04,22.787097930908203
2017-10-05,22.772567749023438
2017-10-06,22.808908462524414
2017-10-09,22.830711364746094
2017-10-10,22.9615421295166
2017-10-11,23.13599395751953
2017-10-12,23.586645126342773
2017-10-13,23.615724563598633
2017-10-16,23.303173065185547
2017-10-17,23.38312530517578
2017-10-18,23.252288818359375
2017-10-19,23.477619171142578
2017-10-20,23.354049682617188
2017-10-23,23.354049682617188
2017-10-24,23.266826629638672
2017-10-25,23.150529861450195
2017-10-26,23.099651336669922
2017-10-27,23.477619171142578
2017-10-30,23.746557235717773
2017-10-31,23.9500732421875
2017-11-01,23.666603088378906
2017-11-02,23.6956729888916
2017-11-03,23.804704666137695
2017-11-06,24.083980560302734
2017-11-07,24.355911254882812
2017-11-08,24.789527893066406
2017-11-09,24.69398307800293
2017-11-10,24.899768829345703
2017-11-13,25.142290115356445
2017-11-14,25.759647369384766
2017-11-15,25.561206817626953
2017-11-16,25.45832061767578
2017-11-17,25.46566390991211
2017-11-20,25.392173767089844
2017-11-21,25.156997680664062
2017-11-22,25.164344787597656
2017-11-24,24.943859100341797
2017-11-27,24.943859100341797
2017-11-28,24.649890899658203
2017-11-29,24.745424270629883
2017-11-30,25.090852737426758
2017-12-01,24.811574935913086
2017-12-04,23.944347381591797
2017-12-05,23.77530860900879
2017-12-06,23.79000473022461
2017-12-07,24.0472354888916
2017-12-08,24.128080368041992
2017-12-11,24.355911254882812
2017-12-12,24.003141403198242
2017-12-13,23.71651268005371
2017-12-14,23.606273651123047
2017-12-15,23.39314079284668
2017-12-18,23.157960891723633
2017-12-19,22.79048728942871
2017-12-20,22.481821060180664
2017-12-21,22.481821060180664
2017-12-22,22.400968551635742
2017-12-26,22.28338050842285
2017-12-27,22.28338050842285
2017-12-28,22.37891960144043
2017-12-29,22.503864288330078
2018-01-02,22.650848388671875
2018-01-03,22.327482223510742
2018-01-04,22.28338050842285
2018-01-05,22.129039764404297
2018-01-08,22.334827423095703
2018-01-09,22.092296600341797
2018-01-10,21.915910720825195
2018-01-11,22.22458267211914
2018-01-12,22.099647521972656
2018-01-16,21.98940658569336
2018-01-17,21.98940658569336
2018-01-18,21.72482681274414
2018-01-19,21.60723114013672
2018-01-22,23.84880256652832
2018-01-23,23.518077850341797
2018-01-24,22.85663414001465
2018-01-25,23.58422088623047
2018-01-26,23.58422088623047
2018-01-29,23.643016815185547
2018-01-30,23.753259658813477
2018-01-31,24.17952537536621
2018-02-01,23.973739624023438
2018-02-02,23.59892463684082
2018-02-05,23.224103927612305
2018-02-06,22.96390724182129
2018-02-07,22.90443992614746
2018-02-08,22.778057098388672
2018-02-09,23.261272430419922
2018-02-12,23.417387008666992
2018-02-13,23.86343765258789
2018-02-14,23.751922607421875
2018-02-15,24.376386642456055
2018-02-16,24.554805755615234
2018-02-20,24.383821487426758
2018-02-21,24.354084014892578
2018-02-22,24.4730281829834
2018-02-23,25.127233505249023
2018-02-26,25.03058624267578
2018-02-27,24.458162307739258
2018-02-28,24.034421920776367
2018-03-01,24.019554138183594
2018-03-02,23.99724769592285
2018-03-05,24.25743865966797
2018-03-06,23.677583694458008
2018-03-07,23.484294891357422
2018-03-08,23.64041519165039
2018-03-09,24.272306442260742
2018-03-12,24.30948257446289
2018-03-13,24.52507209777832
2018-03-14,24.84473419189453
2018-03-15,25.03802490234375
2018-03-16,25.19413948059082
2018-03-19,25.11979866027832
2018-03-20,25.082622528076172
2018-03-21,25.320518493652344
2018-03-22,25.61044692993164
2018-03-23,25.082622528076172
2018-03-26,25.268482208251953
2018-03-27,25.669919967651367
2018-03-28,25.565839767456055
2018-03-29,25.283349990844727
2018-04-02,25.17183494567871
2018-04-03,25.298215866088867
2018-04-04,25.409730911254883
2018-04-05,25.536100387573242
2018-04-06,25.42459487915039
2018-04-09,25.379989624023438
2018-04-10,25.565839767456055
2018-04-11,25.647613525390625
2018-04-12,25.34282112121582
2018-04-13,25.580705642700195
2018-04-16,25.729394912719727
2018-04-17,26.06392478942871
2018-04-18,26.093658447265625
2018-04-19,25.92267608642578
2018-04-20,25.603012084960938
2018-04-23,25.647613525390625
2018-04-24,25.491504669189453
2018-04-25,25.39486312866211
2018-04-26,25.491504669189453
2018-04-27,25.498933792114258
2018-04-30,25.573272705078125
2018-05-01,25.186704635620117
2018-05-02,25.283349990844727
2018-05-03,25.186704635620117
2018-05-04,25.63002586364746
2018-05-07,25.64505386352539
2018-05-08,24.976314544677734
2018-05-09,25.18670082092285
2018-05-10,25.479747772216797
2018-05-11,25.592458724975586
2018-05-14,25.359521865844727
2018-05-15,25.26935386657715
2018-05-16,25.299409866333008
2018-05-17,24.983827590942383
2018-05-18,24.931230545043945
2018-05-21,25.111560821533203
2018-05-22,25.216760635375977
2018-05-23,25.43465805053711
2018-05-24,25.502283096313477
2018-05-25,25.622507095336914
2018-05-29,25.592458724975586
2018-05-30,25.720195770263672
2018-05-31,25.862957000732422
2018-06-01,25.69765281677246
2018-06-04,25.412120819091797
2018-06-05,25.502283096313477
2018-06-06,24.923715591430664
2018-06-07,25.05145263671875
2018-06-08,25.036428451538086
2018-06-11,24.7734432220459
2018-06-12,25.036428451538086
2018-06-13,25.26935386657715
2018-06-14,25.75025177001953
2018-06-15,26.07334327697754
2018-06-18,26.10340690612793
2018-06-19,26.238651275634766
2018-06-20,26.216110229492188
2018-06-21,26.411479949951172
2018-06-22,26.36639404296875
2018-06-25,27.200439453125
2018-06-26,27.095247268676758
2018-06-27,27.4033145904541
2018-06-28,27.192922592163086
2018-06-29,26.982534408569336
2018-07-02,27.21547508239746
2018-07-03,27.37325668334961
2018-07-05,27.54608154296875
2018-07-06,27.62872886657715
2018-07-09,26.53921890258789
2018-07-10,26.591806411743164
2018-07-11,26.975025177001953
2018-07-12,26.787166595458984
2018-07-13,26.929935455322266
2018-07-16,27.16286277770996
2018-07-17,27.245521545410156
2018-07-18,26.79468536376953
2018-07-19,26.779664993286133
2018-07-20,26.531696319580078
2018-07-23,26.17102813720703
2018-07-24,25.96063995361328
2018-07-25,26.088369369506836
2018-07-26,26.456554412841797
2018-07-27,26.306276321411133
2018-07-30,26.22362518310547
2018-07-31,26.621864318847656
2018-08-01,27.39579963684082
2018-08-02,27.36573600769043
2018-08-03,27.46341896057129
2018-08-06,27.501367568969727
2018-08-07,27.433067321777344
2018-08-08,27.319232940673828
2018-08-09,27.546903610229492
2018-08-10,27.501367568969727
2018-08-13,27.592432022094727
2018-08-14,27.607614517211914
2018-08-15,27.812501907348633
2018-08-16,28.131227493286133
2018-08-17,28.30577278137207
2018-08-20,28.138818740844727
2018-08-21,27.918743133544922
2018-08-22,27.73661994934082
2018-08-23,27.911155700683594
2018-08-24,28.11605453491211
2018-08-27,27.956687927246094
2018-08-28,28.199525833129883
2018-08-29,28.434778213500977
2018-08-30,28.366487503051758
2018-08-31,28.366487503051758
2018-09-04,28.510663986206055
2018-09-05,28.68520736694336
2018-09-06,28.80661964416504
2018-09-07,28.465129852294922
2018-09-10,28.935632705688477
2018-09-11,28.82179832458496
2018-09-12,28.647254943847656
2018-09-13,28.677614212036133
2018-09-14,28.707969665527344
2018-09-17,28.783863067626953
2018-09-18,28.730731964111328
2018-09-19,27.926340103149414
2018-09-20,27.97187042236328
2018-09-21,28.002222061157227
2018-09-24,27.97187042236328
2018-09-25,27.607614517211914
2018-09-26,27.25094223022461
2018-09-27,27.721437454223633
2018-09-28,28.207109451293945
2018-10-01,28.085695266723633
2018-10-02,28.4044246673584
2018-10-03,27.850448608398438
2018-10-04,28.18434715270996
2018-10-05,28.82179832458496
2018-10-08,28.874919891357422
2018-10-09,29.10257339477539
2018-10-10,28.874919891357422
2018-10-11,28.23746681213379
2018-10-12,28.267818450927734
2018-10-15,28.389244079589844
2018-10-16,28.68520736694336
2018-10-17,28.776269912719727
2018-10-18,28.882505416870117
2018-10-19,29.482017517089844
2018-10-22,29.30746841430664
2018-10-23,29.019105911254883
2018-10-24,29.375764846801758
2018-10-25,28.753498077392578
2018-10-26,27.85803985595703
2018-10-29,28.275413513183594
2018-10-30,28.252649307250977
2018-10-31,28.29059410095215
2018-11-01,28.207109451293945
2018-11-02,28.169178009033203
2018-11-05,28.44236183166504
2018-11-06,28.702878952026367
2018-11-07,28.925085067749023
2018-11-08,28.88677406311035
2018-11-09,29.11664390563965
2018-11-12,29.72196388244629
2018-11-13,29.63768196105957
2018-11-14,29.36949920654297
2018-11-15,29.74495506286621
2018-11-16,29.70663833618164
2018-11-19,29.530405044555664
2018-11-20,29.078332901000977
2018-11-21,28.58028793334961
2018-11-23,28.733530044555664
2018-11-26,28.879106521606445
2018-11-27,29.032358169555664
2018-11-28,28.810144424438477
2018-11-29,28.465351104736328
2018-11-30,28.986387252807617
2018-12-03,29.568721771240234
2018-12-04,29.538066864013672
2018-12-06,29.944171905517578
2018-12-07,30.059112548828125
2018-12-10,30.2966365814209
2018-12-11,30.35027503967285
2018-12-12,30.059112548828125
2018-12-13,30.22001075744629
2018-12-14,29.974824905395508
2018-12-17,28.902099609375
2018-12-18,28.833139419555664
2018-12-19,28.626258850097656
2018-12-20,28.656911849975586
2018-12-21,28.496000289916992
2018-12-24,27.461593627929688
2018-12-26,28.04392433166504
2018-12-27,28.373397827148438
2018-12-28,28.549636840820312
2018-12-31,28.771835327148438
2019-01-02,28.135879516601562
2019-01-03,28.12821388244629
2019-01-04,28.480670928955078
2019-01-07,28.840797424316406
2019-01-08,29.25456428527832
2019-01-09,29.078332901000977
2019-01-10,29.561052322387695
2019-01-11,29.40015411376953
2019-01-14,29.11664390563965
2019-01-15,29.208593368530273
2019-01-16,29.484424591064453
2019-01-17,29.660659790039062
2019-01-18,29.783254623413086
2019-01-22,29.691314697265625
2019-01-23,30.166372299194336
2019-01-24,30.097415924072266
2019-01-25,29.72196388244629
2019-01-28,29.568721771240234
2019-01-29,29.545730590820312
2019-01-30,29.691314697265625
2019-01-31,30.036117553710938
2019-02-01,29.714292526245117
2019-02-04,29.530405044555664
2019-02-05,29.645341873168945
2019-02-06,29.91618537902832
2019-02-07,30.41916847229004
2019-02-08,30.558462142944336
2019-02-11,30.45012092590332
2019-02-12,30.581668853759766
2019-02-13,30.57393455505371
2019-02-14,30.527511596679688
2019-02-15,30.635848999023438
2019-02-19,30.643569946289062
2019-02-20,30.635848999023438
2019-02-21,30.99180793762207
2019-02-22,31.51027488708496
2019-02-25,31.28586196899414
2019-02-26,31.55669403076172
2019-02-27,31.51027488708496
2019-02-28,31.533475875854492
2019-03-01,31.64955711364746
2019-03-04,31.525745391845703
2019-03-05,31.278120040893555
2019-03-06,31.51027488708496
2019-03-07,31.55669403076172
2019-03-08,31.641817092895508
2019-03-11,32.005523681640625
2019-03-12,32.17576217651367
2019-03-13,32.20671081542969
2019-03-14,31.889440536499023
2019-03-15,31.904926300048828
2019-03-18,31.912662506103516
2019-03-19,31.2703857421875
2019-03-20,31.409664154052734
2019-03-21,31.912662506103516
2019-03-22,32.322784423828125
2019-03-25,32.39243698120117
2019-03-26,32.50077438354492
2019-03-27,32.284095764160156
2019-03-28,32.036468505859375
2019-03-29,32.198974609375
2019-04-01,32.075164794921875
2019-04-02,31.990039825439453
2019-04-03,31.796585083007812
2019-04-04,30.519765853881836
2019-04-05,31.70372200012207
2019-04-08,31.278120040893555
2019-04-09,31.610858917236328
2019-04-10,31.59538459777832
2019-04-11,31.889440536499023
2019-04-12,32.01325225830078
2019-04-15,31.943607330322266
2019-04-16,31.309070587158203
