Date,SHRIRAMFIN.NS
2015-12-31,146.87355041503906
2016-01-01,148.07078552246094
2016-01-04,143.82899475097656
2016-01-05,147.9339599609375
2016-01-06,149.2510223388672
2016-01-07,140.51931762695312
2016-01-08,144.0085906982422
2016-01-11,139.91213989257812
2016-01-12,138.20172119140625
2016-01-13,137.97079467773438
2016-01-14,136.7991485595703
2016-01-15,130.82981872558594
2016-01-18,131.2317657470703
2016-01-19,132.60009765625
2016-01-20,128.30697631835938
2016-01-21,126.7504653930664
2016-01-22,128.7259979248047
2016-01-25,128.1615753173828
2016-01-27,127.81092834472656
2016-01-28,128.40956115722656
2016-01-29,144.40194702148438
2016-02-01,138.4753875732422
2016-02-02,137.0301055908203
2016-02-03,137.5431671142578
2016-02-04,142.41790771484375
2016-02-05,143.91452026367188
2016-02-08,146.4886474609375
2016-02-09,139.9036102294922
2016-02-10,138.6207733154297
2016-02-11,133.32701110839844
2016-02-12,134.54995727539062
2016-02-15,139.0911407470703
2016-02-16,138.3983917236328
2016-02-17,142.63168334960938
2016-02-18,142.80270385742188
2016-02-19,141.3146514892578
2016-02-22,143.93161010742188
2016-02-23,138.43260192871094
2016-02-24,139.40756225585938
2016-02-25,136.1406707763672
2016-02-26,136.8505096435547
2016-02-29,137.78265380859375
2016-03-01,145.402587890625
2016-03-02,148.39578247070312
2016-03-03,150.22596740722656
2016-03-04,155.8190155029297
2016-03-08,157.7090301513672
2016-03-09,160.13778686523438
2016-03-10,158.14520263671875
2016-03-11,158.4958038330078
2016-03-14,161.1127166748047
2016-03-15,158.21359252929688
2016-03-16,155.8703155517578
2016-03-17,156.0157012939453
2016-03-18,155.63938903808594
2016-03-21,159.33395385742188
2016-03-22,159.6759796142578
2016-03-23,155.05783081054688
2016-03-28,154.9124755859375
2016-03-29,157.89720153808594
2016-03-30,162.1817626953125
2016-03-31,163.0284423828125
2016-04-01,158.45306396484375
2016-04-04,157.931396484375
2016-04-05,158.0938720703125
2016-04-06,158.44448852539062
2016-04-07,161.89100646972656
2016-04-08,161.79693603515625
2016-04-11,162.97708129882812
2016-04-12,165.2947540283203
2016-04-13,168.6556854248047
2016-04-18,171.05029296875
2016-04-20,169.87864685058594
2016-04-21,165.21775817871094
2016-04-22,163.2678680419922
2016-04-25,167.5353546142578
2016-04-26,169.05763244628906
2016-04-27,170.08387756347656
2016-04-28,164.927001953125
2016-04-29,161.26670837402344
2016-05-02,185.2382049560547
2016-05-03,178.33665466308594
2016-05-04,178.30238342285156
2016-05-05,175.99334716796875
2016-05-06,179.74777221679688
2016-05-09,179.43130493164062
2016-05-10,181.877197265625
2016-05-11,185.47760009765625
2016-05-12,191.5069122314453
2016-05-13,183.0146026611328
2016-05-16,183.2968292236328
2016-05-17,187.9406280517578
2016-05-18,194.26922607421875
2016-05-19,188.291259765625
2016-05-20,183.45933532714844
2016-05-23,190.73716735839844
2016-05-24,197.8183135986328
2016-05-25,195.37237548828125
2016-05-26,204.6685028076172
2016-05-27,204.2323760986328
2016-05-30,205.2757110595703
2016-05-31,201.89759826660156
2016-06-01,198.81890869140625
2016-06-02,197.8268585205078
2016-06-03,200.40957641601562
2016-06-06,196.71510314941406
2016-06-07,200.46090698242188
2016-06-08,206.88351440429688
2016-06-09,204.75401306152344
2016-06-10,202.6331024169922
2016-06-13,198.2715301513672
2016-06-14,198.81890869140625
2016-06-15,198.4169464111328
2016-06-16,198.4084014892578
2016-06-17,195.244140625
2016-06-20,194.78228759765625
2016-06-21,197.72422790527344
2016-06-22,197.63868713378906
2016-06-23,196.5183868408203
2016-06-24,196.16775512695312
2016-06-27,197.80120849609375
2016-06-28,197.20254516601562
2016-06-29,195.817138671875
2016-06-30,205.91712951660156
2016-07-01,209.80831909179688
2016-07-04,212.17724609375
2016-07-05,210.5266876220703
2016-07-07,207.47360229492188
2016-07-08,207.09730529785156
2016-07-11,218.87350463867188
2016-07-12,222.5338134765625
2016-07-13,220.00241088867188
2016-07-14,217.80455017089844
2016-07-15,217.4795684814453
2016-07-18,211.1982879638672
2016-07-19,206.63565063476562
2016-07-20,204.93429565429688
2016-07-21,200.4833221435547
2016-07-22,202.43385314941406
2016-07-25,206.0083770751953
2016-07-26,208.4400634765625
2016-07-27,216.3367462158203
2016-07-28,211.8685302734375
2016-07-29,220.0058135986328
2016-08-01,223.15927124023438
2016-08-02,220.6072235107422
2016-08-03,213.03717041015625
2016-08-04,217.10147094726562
2016-08-05,223.3053436279297
2016-08-08,221.5696563720703
2016-08-09,221.45791625976562
2016-08-10,219.43003845214844
2016-08-11,219.7652130126953
2016-08-12,222.72105407714844
2016-08-16,218.57080078125
2016-08-17,219.53318786621094
2016-08-18,220.5642852783203
2016-08-19,218.38180541992188
2016-08-22,219.4214630126953
2016-08-23,217.6342315673828
2016-08-24,217.35923767089844
2016-08-25,214.62680053710938
2016-08-26,216.1992645263672
2016-08-29,216.147705078125
2016-08-30,218.11538696289062
2016-08-31,212.59034729003906
2016-09-01,206.48956298828125
2016-09-02,209.05877685546875
2016-09-06,212.73638916015625
2016-09-07,207.45193481445312
2016-09-08,209.05015563964844
2016-09-09,210.1156768798828
2016-09-12,201.96128845214844
2016-09-14,198.60150146484375
2016-09-15,196.98609924316406
2016-09-16,194.80361938476562
2016-09-19,194.2278594970703
2016-09-20,195.87765502929688
2016-09-21,196.16122436523438
2016-09-22,203.9633331298828
2016-09-23,203.94615173339844
2016-09-26,199.27175903320312
2016-09-27,197.27822875976562
2016-09-28,202.7689971923828
2016-09-29,193.07647705078125
2016-09-30,199.80450439453125
2016-10-03,209.5142059326172
2016-10-04,208.51742553710938
2016-10-05,211.7568359375
2016-10-06,207.32305908203125
2016-10-07,204.67649841308594
2016-10-10,202.4510498046875
2016-10-13,197.8539581298828
2016-10-14,198.82492065429688
2016-10-17,194.45126342773438
2016-10-18,198.27500915527344
2016-10-19,196.20419311523438
2016-10-20,195.81752014160156
2016-10-21,197.87977600097656
2016-10-24,198.42108154296875
2016-10-25,198.8593292236328
2016-10-26,193.84120178222656
2016-10-27,187.4998321533203
2016-10-28,185.5665283203125
2016-11-01,181.08973693847656
2016-11-02,182.67079162597656
2016-11-03,180.5490264892578
2016-11-04,177.823486328125
2016-11-07,178.54798889160156
2016-11-08,182.2395477294922
2016-11-09,170.42318725585938
2016-11-10,166.71435546875
2016-11-11,152.15521240234375
2016-11-15,144.4530029296875
2016-11-16,147.0060577392578
2016-11-17,145.77268981933594
2016-11-18,143.47840881347656
2016-11-21,142.92637634277344
2016-11-22,142.4002227783203
2016-11-23,147.0319366455078
2016-11-24,150.36123657226562
2016-11-25,157.68389892578125
2016-11-28,160.0817108154297
2016-11-29,156.72654724121094
2016-11-30,156.01925659179688
2016-12-01,155.5276336669922
2016-12-02,154.4840087890625
2016-12-05,154.64784240722656
2016-12-06,158.7965087890625
2016-12-07,154.94114685058594
2016-12-08,156.942138671875
2016-12-09,153.48348999023438
2016-12-12,149.69708251953125
2016-12-13,145.56568908691406
2016-12-14,145.04815673828125
2016-12-15,147.0319366455078
2016-12-16,146.34193420410156
2016-12-19,143.02125549316406
2016-12-20,139.83860778808594
2016-12-21,139.66610717773438
2016-12-22,136.5265350341797
2016-12-23,138.631103515625
2016-12-26,135.4571075439453
2016-12-27,139.4418182373047
2016-12-28,140.52857971191406
2016-12-29,143.5301055908203
2016-12-30,147.22164916992188
2017-01-02,152.5605926513672
2017-01-03,154.03553771972656
2017-01-04,157.2871856689453
2017-01-05,157.8132781982422
2017-01-06,160.0557861328125
2017-01-09,160.34042358398438
2017-01-10,162.05679321289062
2017-01-11,166.60226440429688
2017-01-12,162.60025024414062
2017-01-13,164.79098510742188
2017-01-16,165.73973083496094
2017-01-17,164.77371215820312
2017-01-18,163.43685913085938
2017-01-19,162.6605682373047
2017-01-20,157.3647918701172
2017-01-23,158.75341796875
2017-01-24,162.72959899902344
2017-01-25,164.10960388183594
2017-01-27,165.8518524169922
2017-01-30,168.7154083251953
2017-01-31,164.6961212158203
2017-02-01,169.0086212158203
2017-02-02,167.447509765625
2017-02-03,166.2831268310547
2017-02-06,166.34349060058594
2017-02-07,163.7818603515625
2017-02-08,164.67889404296875
2017-02-09,164.30799865722656
2017-02-10,166.40390014648438
2017-02-13,166.6885223388672
2017-02-14,164.06646728515625
2017-02-15,161.0390625
2017-02-16,162.52256774902344
2017-02-17,162.0913543701172
2017-02-20,162.45359802246094
2017-02-21,163.6179656982422
2017-02-22,162.91934204101562
2017-02-23,161.04769897460938
2017-02-27,161.0390625
2017-02-28,160.2886962890625
2017-03-01,159.67630004882812
2017-03-02,155.11363220214844
2017-03-03,158.63267517089844
2017-03-06,161.06494140625
2017-03-07,164.25621032714844
2017-03-08,165.6535186767578
2017-03-09,165.765625
2017-03-10,165.48963928222656
2017-03-14,174.83921813964844
2017-03-15,184.26646423339844
2017-03-16,181.13552856445312
2017-03-17,182.26544189453125
2017-03-20,181.7651824951172
2017-03-21,181.06651306152344
2017-03-22,178.42726135253906
2017-03-23,178.17710876464844
2017-03-24,178.004638671875
2017-03-27,176.08982849121094
2017-03-28,185.1979522705078
2017-03-29,183.23143005371094
2017-03-30,181.59266662597656
2017-03-31,185.95697021484375
2017-04-03,190.45924377441406
2017-04-05,191.05438232421875
2017-04-06,188.71697998046875
2017-04-07,187.7078399658203
2017-04-10,187.9320831298828
2017-04-11,187.0092010498047
2017-04-12,184.02488708496094
2017-04-13,181.27352905273438
2017-04-17,186.03456115722656
2017-04-18,182.92958068847656
2017-04-19,188.88087463378906
2017-04-20,185.43081665039062
2017-04-21,181.73065185546875
2017-04-24,181.7392578125
2017-04-25,188.1304931640625
2017-04-26,181.7651824951172
2017-04-27,179.48814392089844
2017-04-28,179.16900634765625
2017-05-02,173.99398803710938
2017-05-03,175.69308471679688
2017-05-04,175.8914794921875
2017-05-05,172.6571044921875
2017-05-08,172.30343627929688
2017-05-09,173.24354553222656
2017-05-10,174.5028533935547
2017-05-11,175.04620361328125
2017-05-12,170.7423095703125
2017-05-15,171.84628295898438
2017-05-16,174.27859497070312
2017-05-17,174.6839599609375
2017-05-18,171.57894897460938
2017-05-19,172.3379364013672
2017-05-22,172.05331420898438
2017-05-23,165.4637451171875
2017-05-24,162.96246337890625
2017-05-25,166.2227783203125
2017-05-26,170.17303466796875
2017-05-29,171.40646362304688
2017-05-30,173.31260681152344
2017-05-31,175.95184326171875
2017-06-01,177.20249938964844
2017-06-02,176.9782257080078
2017-06-05,176.15023803710938
2017-06-06,171.9584197998047
2017-06-07,172.52767944335938
2017-06-08,172.5104522705078
2017-06-09,171.1045379638672
2017-06-12,170.2420196533203
2017-06-13,167.50787353515625
2017-06-14,164.68746948242188
2017-06-15,168.02540588378906
2017-06-16,169.784912109375
2017-06-19,171.52716064453125
2017-06-20,171.2166748046875
2017-06-21,173.4641571044922
2017-06-22,172.214599609375
2017-06-23,167.89315795898438
2017-06-27,171.71998596191406
2017-06-28,173.50755310058594
2017-06-29,171.4770050048828
2017-06-30,173.51622009277344
2017-07-03,178.55787658691406
2017-07-04,181.4995880126953
2017-07-05,190.1684112548828
2017-07-06,192.8237762451172
2017-07-07,189.11846923828125
2017-07-10,183.18299865722656
2017-07-11,175.96331787109375
2017-07-12,179.3041534423828
2017-07-13,178.11534118652344
2017-07-14,179.20001220703125
2017-07-17,175.0347900390625
2017-07-18,167.40721130371094
2017-07-19,168.18820190429688
2017-07-20,166.56552124023438
2017-07-21,167.85848999023438
2017-07-24,167.3291778564453
2017-07-25,173.22987365722656
2017-07-26,170.44436645507812
2017-07-27,170.27951049804688
2017-07-28,168.3617706298828
2017-07-31,176.5012969970703
2017-08-01,179.4169464111328
2017-08-02,176.72694396972656
2017-08-03,172.83938598632812
2017-08-04,172.1885223388672
2017-08-07,171.48568725585938
2017-08-08,168.49191284179688
2017-08-09,163.61517333984375
2017-08-10,162.0531768798828
2017-08-11,165.22914123535156
2017-08-14,168.9344940185547
2017-08-16,169.75018310546875
2017-08-17,169.51588439941406
2017-08-18,168.75222778320312
2017-08-21,166.53079223632812
2017-08-22,166.33120727539062
2017-08-23,168.5699920654297
2017-08-24,169.21214294433594
2017-08-28,170.33154296875
2017-08-29,168.62210083007812
2017-08-30,169.26419067382812
2017-08-31,170.94772338867188
2017-09-01,176.9612274169922
2017-09-04,185.83831787109375
2017-09-05,186.3069305419922
2017-09-06,183.9292755126953
2017-09-07,186.93174743652344
2017-09-08,183.00079345703125
2017-09-11,183.44332885742188
2017-09-12,186.1680908203125
2017-09-13,183.9206085205078
2017-09-14,186.8275604248047
2017-09-15,187.86019897460938
2017-09-18,188.2246551513672
2017-09-19,185.56068420410156
2017-09-20,185.3003387451172
2017-09-21,184.96192932128906
2017-09-22,173.75048828125
2017-09-25,170.4357147216797
2017-09-26,174.705078125
2017-09-27,182.15040588378906
2017-09-28,182.966064453125
2017-09-29,182.99212646484375
2017-10-03,184.2069854736328
2017-10-04,181.95947265625
2017-10-05,183.5127410888672
2017-10-06,182.8185272216797
2017-10-09,184.98793029785156
2017-10-10,187.63461303710938
2017-10-11,190.8539581298828
2017-10-12,191.7303924560547
2017-10-13,190.13375854492188
2017-10-16,190.9841766357422
2017-10-17,192.2857208251953
2017-10-18,191.64361572265625
2017-10-19,188.26806640625
2017-10-23,192.83245849609375
2017-10-24,193.71755981445312
2017-10-25,189.1358184814453
2017-10-26,194.1687774658203
2017-10-27,201.23231506347656
2017-10-30,204.97230529785156
2017-10-31,202.7074737548828
2017-11-01,207.7925262451172
2017-11-02,225.94595336914062
2017-11-03,225.6769561767578
2017-11-06,227.00462341308594
2017-11-07,222.31871032714844
2017-11-08,220.98239135742188
2017-11-09,219.26425170898438
2017-11-10,218.77635192871094
2017-11-13,223.01910400390625
2017-11-14,217.73965454101562
2017-11-15,212.43402099609375
2017-11-16,213.6362762451172
2017-11-17,226.67816162109375
2017-11-20,222.96685791015625
2017-11-21,220.76272583007812
2017-11-22,217.8180694580078
2017-11-23,215.047607421875
2017-11-24,215.98851013183594
2017-11-27,220.22256469726562
2017-11-28,222.3221435546875
2017-11-29,233.4212646484375
2017-11-30,231.31298828125
2017-12-01,231.3478546142578
2017-12-04,225.4497833251953
2017-12-05,239.17124938964844
2017-12-06,233.9440155029297
2017-12-07,234.78909301757812
2017-12-08,239.65908813476562
2017-12-11,242.4468994140625
2017-12-12,237.60304260253906
2017-12-13,238.84889221191406
2017-12-14,238.00379943847656
2017-12-15,245.12159729003906
2017-12-18,246.86387634277344
2017-12-19,253.58087158203125
2017-12-20,250.03509521484375
2017-12-21,250.54043579101562
2017-12-22,255.2623291015625
2017-12-26,254.81802368164062
2017-12-27,253.2760009765625
2017-12-28,253.3195343017578
2017-12-29,258.1199035644531
2018-01-01,256.7347717285156
2018-01-02,254.97482299804688
2018-01-03,253.01466369628906
2018-01-04,255.9331512451172
2018-01-05,257.8846740722656
2018-01-08,263.08575439453125
2018-01-09,264.11376953125
2018-01-10,265.0372314453125
2018-01-11,262.2145690917969
2018-01-12,263.08575439453125
2018-01-15,261.3084716796875
2018-01-16,263.2687683105469
2018-01-17,262.2493896484375
2018-01-18,253.74647521972656
2018-01-19,248.8154296875
2018-01-22,257.2225341796875
2018-01-23,255.9244842529297
2018-01-24,250.54043579101562
2018-01-25,251.98658752441406
2018-01-29,249.41661071777344
2018-01-30,239.5545654296875
2018-01-31,240.4083709716797
2018-02-01,240.46063232421875
2018-02-02,230.32850646972656
2018-02-05,234.49285888671875
2018-02-06,237.3765411376953
2018-02-07,230.9035186767578
2018-02-08,233.06410217285156
2018-02-09,228.48158264160156
2018-02-12,231.02548217773438
2018-02-14,234.9197540283203
2018-02-15,236.99319458007812
2018-02-16,229.72740173339844
2018-02-19,224.73536682128906
2018-02-20,225.23199462890625
2018-02-21,219.86537170410156
2018-02-22,226.2425994873047
2018-02-23,230.49404907226562
2018-02-26,235.0330352783203
2018-02-27,234.95458984375
2018-02-28,232.41070556640625
2018-03-01,233.2296142578125
2018-03-05,238.6049346923828
2018-03-06,236.2701416015625
2018-03-07,230.8773956298828
2018-03-08,231.08645629882812
2018-03-09,233.25575256347656
2018-03-12,234.126953125
2018-03-13,236.35723876953125
2018-03-14,239.7810821533203
2018-03-15,254.5043182373047
2018-03-16,251.9169464111328
2018-03-19,244.63365173339844
2018-03-20,240.0772705078125
2018-03-21,243.40528869628906
2018-03-22,244.1283416748047
2018-03-23,242.90867614746094
2018-03-26,247.26470947265625
2018-03-27,253.29336547851562
2018-03-28,250.83660888671875
2018-04-02,255.82858276367188
2018-04-03,258.0066223144531
2018-04-04,253.54603576660156
2018-04-05,268.008056640625
2018-04-06,276.240966796875
2018-04-09,271.67584228515625
2018-04-10,271.9981384277344
2018-04-11,273.02618408203125
2018-04-12,277.4257507324219
2018-04-13,279.9957275390625
2018-04-16,272.1637268066406
2018-04-17,272.4512023925781
2018-04-18,273.49658203125
2018-04-19,275.1170349121094
2018-04-20,273.94964599609375
2018-04-23,276.9378662109375
2018-04-24,283.2889099121094
2018-04-25,280.9975891113281
2018-04-26,285.5801696777344
2018-04-27,283.5328674316406
2018-04-30,280.5881652832031
2018-05-02,270.63037109375
2018-05-03,274.28070068359375
2018-05-04,278.74127197265625
2018-05-07,273.56634521484375
2018-05-08,269.0882873535156
2018-05-09,267.3633117675781
2018-05-10,261.32586669921875
2018-05-11,259.1827392578125
2018-05-14,251.716552734375
2018-05-15,256.3077087402344
2018-05-16,250.18321228027344
2018-05-17,252.5180206298828
2018-05-18,245.87948608398438
2018-05-21,245.4003143310547
2018-05-22,252.1695556640625
2018-05-23,252.84912109375
2018-05-24,257.53619384765625
2018-05-25,260.8815612792969
2018-05-28,268.45233154296875
2018-05-29,265.9259033203125
2018-05-30,259.0870056152344
2018-05-31,253.3978729248047
2018-06-01,254.23426818847656
2018-06-04,251.85598754882812
2018-06-05,240.59999084472656
2018-06-06,249.23361206054688
2018-06-07,254.44337463378906
2018-06-08,251.9605255126953
2018-06-11,254.82672119140625
2018-06-12,262.2580871582031
2018-06-13,262.6327209472656
2018-06-14,258.76458740234375
2018-06-15,255.3145751953125
2018-06-18,255.68051147460938
2018-06-19,255.5846405029297
2018-06-20,259.7751159667969
2018-06-21,258.4683837890625
2018-06-22,260.3153076171875
2018-06-25,255.82858276367188
2018-06-26,250.20936584472656
2018-06-27,239.5458526611328
2018-06-28,227.14865112304688
2018-06-29,226.4167938232422
2018-07-02,224.06455993652344
2018-07-03,225.98992919921875
2018-07-04,199.54893493652344
2018-07-05,200.7424774169922
2018-07-06,193.7205810546875
2018-07-09,198.79098510742188
2018-07-10,210.15147399902344
2018-07-11,210.13406372070312
2018-07-12,211.43212890625
2018-07-13,218.46273803710938
2018-07-16,211.22305297851562
2018-07-17,220.70172119140625
2018-07-18,216.78890991210938
2018-07-19,207.02879333496094
2018-07-20,205.29559326171875
2018-07-23,212.4209442138672
2018-07-24,221.4282684326172
2018-07-25,224.7283477783203
2018-07-26,247.02346801757812
2018-07-27,247.67999267578125
2018-07-30,247.89881896972656
2018-07-31,241.97271728515625
2018-08-01,244.15232849121094
2018-08-02,243.79345703125
2018-08-03,250.8312225341797
2018-08-06,249.28189086914062
2018-08-07,247.95130920410156
2018-08-08,249.78082275390625
2018-08-09,247.87258911132812
2018-08-10,247.59243774414062
2018-08-13,236.16917419433594
2018-08-14,231.10960388183594
2018-08-16,231.04833984375
2018-08-17,232.29136657714844
2018-08-20,233.08792114257812
2018-08-21,232.2388458251953
2018-08-23,230.97830200195312
2018-08-24,228.1422119140625
2018-08-27,237.73602294921875
2018-08-28,233.89324951171875
2018-08-29,236.16038513183594
2018-08-30,234.96116638183594
2018-08-31,233.85821533203125
2018-09-03,229.98040771484375
2018-09-04,227.1092987060547
2018-09-05,220.57041931152344
2018-09-06,209.7686309814453
2018-09-07,212.28085327148438
2018-09-10,208.73570251464844
2018-09-11,207.7465362548828
2018-09-12,206.11839294433594
2018-09-14,212.72731018066406
2018-09-17,209.59356689453125
2018-09-18,208.10546875
2018-09-19,208.69192504882812
2018-09-21,203.2735595703125
2018-09-24,198.7479705810547
2018-09-25,206.03086853027344
2018-09-26,208.14920043945312
2018-09-27,201.30397033691406
2018-09-28,201.49661254882812
2018-10-01,199.46575927734375
2018-10-03,188.70773315429688
2018-10-04,191.56138610839844
2018-10-05,182.77285766601562
2018-10-08,164.66189575195312
2018-10-09,167.34043884277344
2018-10-10,189.0666046142578
2018-10-11,183.18429565429688
2018-10-12,182.06382751464844
2018-10-15,182.56277465820312
2018-10-16,187.77113342285156
2018-10-17,176.1639862060547
2018-10-19,176.7767333984375
2018-10-22,178.11602783203125
2018-10-23,175.9976348876953
2018-10-24,184.34849548339844
2018-10-25,189.88946533203125
2018-10-26,187.6310577392578
2018-10-29,189.75816345214844
2018-10-30,196.03440856933594
2018-10-31,203.9212646484375
2018-11-01,212.4209442138672
2018-11-02,219.53753662109375
2018-11-05,218.96627807617188
2018-11-06,213.27130126953125
2018-11-07,215.0202178955078
2018-11-09,216.17152404785156
2018-11-12,213.86016845703125
2018-11-13,213.82496643066406
2018-11-14,217.84133911132812
2018-11-15,221.5588836669922
2018-11-16,217.11187744140625
2018-11-19,214.510498046875
2018-11-20,209.6240234375
2018-11-21,208.38487243652344
2018-11-22,203.09417724609375
2018-11-26,195.00872802734375
2018-11-27,193.41802978515625
2018-11-28,199.1832733154297
2018-11-29,207.04901123046875
2018-11-30,203.1029510498047
2018-12-03,204.43003845214844
2018-12-04,202.09231567382812
2018-12-05,197.43435668945312
2018-12-06,194.23532104492188
2018-12-07,192.27552795410156
2018-12-10,191.80970764160156
2018-12-11,201.1782684326172
2018-12-12,203.06781005859375
2018-12-13,206.00318908691406
2018-12-14,207.16323852539062
2018-12-17,210.265625
2018-12-18,210.9511260986328
2018-12-19,224.1163787841797
2018-12-20,222.71897888183594
2018-12-21,211.01266479492188
2018-12-24,210.8719940185547
2018-12-26,214.44895935058594
2018-12-27,215.61782836914062
2018-12-28,215.2223358154297
2018-12-31,217.94679260253906
2019-01-01,216.15394592285156
2019-01-02,210.1162109375
2019-01-03,202.64599609375
2019-01-04,204.35972595214844
2019-01-07,206.75900268554688
2019-01-08,209.6504364013672
2019-01-09,212.67369079589844
2019-01-10,208.52549743652344
2019-01-11,209.11434936523438
2019-01-14,205.48464965820312
2019-01-15,208.8506317138672
2019-01-16,208.8506317138672
2019-01-17,202.04833984375
2019-01-18,199.6403045654297
2019-01-21,195.93154907226562
2019-01-22,192.67098999023438
2019-01-23,191.24722290039062
2019-01-24,195.9051513671875
2019-01-25,196.8894805908203
2019-01-28,185.5610809326172
2019-01-29,180.44615173339844
2019-01-30,178.35447692871094
2019-01-31,178.4687042236328
2019-02-01,184.04945373535156
2019-02-04,180.12098693847656
2019-02-05,187.74057006835938
2019-02-06,187.74057006835938
2019-02-07,193.49710083007812
2019-02-08,188.35581970214844
2019-02-11,185.65774536132812
2019-02-12,183.26724243164062
2019-02-14,184.0142364501953
2019-02-15,176.12217712402344
2019-02-18,176.28038024902344
2019-02-19,175.9376220703125
2019-02-20,184.7349395751953
2019-02-21,185.52589416503906
2019-02-22,188.74253845214844
2019-02-25,193.22467041015625
2019-02-26,198.568115234375
2019-02-27,198.43624877929688
2019-02-28,200.77401733398438
2019-03-01,203.87635803222656
2019-03-05,215.98696899414062
2019-03-06,218.03466796875
2019-03-07,216.03968811035156
2019-03-08,214.510498046875
2019-03-11,221.37432861328125
2019-03-12,223.65936279296875
2019-03-13,225.03915405273438
2019-03-14,219.1508026123047
2019-03-15,222.71897888183594
2019-03-18,217.5952606201172
2019-03-19,214.59837341308594
2019-03-20,212.1112060546875
2019-03-22,210.66989135742188
2019-03-25,210.8719940185547
2019-03-26,211.6454315185547
2019-03-27,218.95745849609375
2019-03-28,224.6788330078125
2019-04-01,217.2612762451172
2019-04-02,210.60838317871094
2019-04-03,210.65232849121094
2019-04-04,212.3309326171875
2019-04-05,215.0905303955078
2019-04-08,218.26319885253906
2019-04-09,214.95870971679688
2019-04-10,210.37985229492188
2019-04-11,212.6385040283203
2019-04-12,215.32781982421875
2019-04-15,214.60714721679688
2019-04-16,216.12757873535156
2019-04-18,213.67559814453125
2019-04-22,205.3791961669922
2019-04-23,204.9397735595703
2019-04-24,207.23358154296875
2019-04-25,202.68109130859375
2019-04-26,199.5875701904297
2019-04-30,195.27239990234375
2019-05-02,192.08213806152344
2019-05-03,189.77076721191406
2019-05-06,186.11474609375
2019-05-07,179.81336975097656
2019-05-08,180.56040954589844
2019-05-09,181.579833984375
2019-05-10,179.10150146484375
2019-05-13,173.58230590820312
2019-05-14,179.01358032226562
2019-05-15,179.28604125976562
2019-05-16,176.1924591064453
2019-05-17,181.53591918945312
2019-05-20,192.89947509765625
2019-05-21,190.89572143554688
2019-05-22,187.1605682373047
2019-05-23,187.00238037109375
