Date,RI.PA
2016-01-21,80.49118041992188
2016-01-22,82.85974884033203
2016-01-25,82.45829772949219
2016-01-26,83.34151458740234
2016-01-27,83.50206756591797
2016-01-28,83.22106170654297
2016-01-29,86.67354583740234
2016-02-01,87.27571105957031
2016-02-02,85.95092010498047
2016-02-03,85.06773376464844
2016-02-04,83.42176818847656
2016-02-05,81.17364501953125
2016-02-08,80.53133392333984
2016-02-09,78.89339447021484
2016-02-10,79.95323181152344
2016-02-11,74.581787109375
2016-02-12,74.91901397705078
2016-02-15,76.66934204101562
2016-02-16,75.45696258544922
2016-02-17,77.72117614746094
2016-02-18,77.56861877441406
2016-02-19,77.72117614746094
2016-02-22,79.11016082763672
2016-02-23,79.39923095703125
2016-02-24,77.93795013427734
2016-02-25,78.9094467163086
2016-02-26,78.95763397216797
2016-02-29,78.77296447753906
2016-03-01,80.61161041259766
2016-03-02,78.8853759765625
2016-03-03,78.5320816040039
2016-03-04,79.69628143310547
2016-03-07,79.33499145507812
2016-03-08,79.1985092163086
2016-03-09,80.29045867919922
2016-03-10,79.5919189453125
2016-03-11,81.21379852294922
2016-03-14,82.25755310058594
2016-03-15,82.49845886230469
2016-03-16,82.01668548583984
2016-03-17,81.69554901123047
2016-03-18,81.9364013671875
2016-03-21,81.65538787841797
2016-03-22,81.53494262695312
2016-03-23,83.50206756591797
2016-03-24,80.2743911743164
2016-03-29,79.7685546875
2016-03-30,80.49118041992188
2016-03-31,78.68463134765625
2016-04-01,77.15108489990234
2016-04-04,78.27516174316406
2016-04-05,77.8817367553711
2016-04-06,77.83355712890625
2016-04-07,77.40804290771484
2016-04-08,77.83355712890625
2016-04-11,77.58465576171875
2016-04-12,78.138671875
2016-04-13,79.51165008544922
2016-04-14,80.12985229492188
2016-04-15,80.33060455322266
2016-04-18,80.69190216064453
2016-04-19,82.13712310791016
2016-04-20,83.26119995117188
2016-04-21,79.20653533935547
2016-04-22,77.48029327392578
2016-04-25,77.59268951416016
2016-04-26,76.9583969116211
2016-04-27,77.04672241210938
2016-04-28,76.55695343017578
2016-04-29,75.69783782958984
2016-05-02,76.57300567626953
2016-05-03,75.27232360839844
2016-05-04,75.0555191040039
2016-05-05,75.85037994384766
2016-05-06,76.52482604980469
2016-05-09,77.5605697631836
2016-05-10,77.72919464111328
2016-05-11,76.8138656616211
2016-05-12,76.50877380371094
2016-05-13,76.9905014038086
2016-05-16,77.26351165771484
2016-05-17,76.23579406738281
2016-05-18,75.95477294921875
2016-05-19,75.35259246826172
2016-05-20,76.13140106201172
2016-05-23,75.87447357177734
2016-05-24,77.44013977050781
2016-05-25,78.17882537841797
2016-05-26,79.19046020507812
2016-05-27,78.87733459472656
2016-05-30,79.64010620117188
2016-05-31,78.61239624023438
2016-06-01,78.54013061523438
2016-06-02,78.52407836914062
2016-06-03,78.69267272949219
2016-06-06,79.09413146972656
2016-06-07,78.99776458740234
2016-06-08,78.4277114868164
2016-06-09,77.70510864257812
2016-06-10,76.19563293457031
2016-06-13,74.99128723144531
2016-06-14,73.89934539794922
2016-06-15,74.35699462890625
2016-06-16,74.27670288085938
2016-06-17,73.52999877929688
2016-06-20,75.92263793945312
2016-06-21,76.7496337890625
2016-06-22,76.76570129394531
2016-06-23,77.59268951416016
2016-06-24,76.41242218017578
2016-06-27,75.81024932861328
2016-06-28,76.3722915649414
2016-06-29,78.83719635009766
2016-06-30,80.37073516845703
2016-07-01,81.09335327148438
2016-07-04,80.29045867919922
2016-07-05,80.03351593017578
2016-07-06,79.23139953613281
2016-07-07,80.02540588378906
2016-07-08,80.34950256347656
2016-07-11,80.80323791503906
2016-07-12,80.5601577758789
2016-07-13,80.59258270263672
2016-07-14,80.68981170654297
2016-07-15,80.86803436279297
2016-07-18,80.61689758300781
2016-07-19,80.21987915039062
2016-07-20,81.30558776855469
2016-07-21,81.3460693359375
2016-07-22,82.03478240966797
2016-07-25,82.11578369140625
2016-07-26,82.92601013183594
2016-07-27,81.87273406982422
2016-07-28,82.56140899658203
2016-07-29,82.80448913574219
2016-08-01,82.43988037109375
2016-08-02,81.7511978149414
2016-08-03,81.3460693359375
2016-08-04,82.27783203125
2016-08-05,83.49315643310547
2016-08-08,82.76396942138672
2016-08-09,84.01980590820312
2016-08-10,84.01980590820312
2016-08-11,85.96434020996094
2016-08-12,85.96434020996094
2016-08-15,86.08587646484375
2016-08-16,85.72128295898438
2016-08-17,85.03257751464844
2016-08-18,84.6274642944336
2016-08-19,85.35665893554688
2016-08-22,85.03257751464844
2016-08-23,84.6274642944336
2016-08-24,83.33110809326172
2016-08-25,83.2906265258789
2016-08-26,83.41212463378906
2016-08-29,83.2906265258789
2016-08-30,83.8577651977539
2016-08-31,83.37162780761719
2016-09-01,85.316162109375
2016-09-02,86.65303039550781
2016-09-05,86.57200622558594
2016-09-06,86.61251831054688
2016-09-07,86.81505584716797
2016-09-08,85.64024353027344
2016-09-09,84.3438949584961
2016-09-12,84.26287841796875
2016-09-13,83.33110809326172
2016-09-14,82.72346496582031
2016-09-15,83.57418060302734
2016-09-16,82.80448913574219
2016-09-19,83.97930145263672
2016-09-20,84.42489624023438
2016-09-21,84.83003234863281
2016-09-22,86.1668930053711
2016-09-23,86.1668930053711
2016-09-26,85.72128295898438
2016-09-27,85.5997314453125
2016-09-28,85.35665893554688
2016-09-29,85.15411376953125
2016-09-30,85.35665893554688
2016-10-03,86.24789428710938
2016-10-04,87.26068115234375
2016-10-05,85.76176452636719
2016-10-06,85.35665893554688
2016-10-07,83.7362060546875
2016-10-10,85.23515319824219
2016-10-11,85.23515319824219
2016-10-12,84.06031799316406
2016-10-13,83.7362060546875
2016-10-14,84.58695983886719
2016-10-17,84.74899291992188
2016-10-18,86.2073974609375
2016-10-19,87.86836242675781
2016-10-20,88.92164611816406
2016-10-21,89.32674407958984
2016-10-24,88.47601318359375
2016-10-25,87.30118560791016
2016-10-26,87.17967224121094
2016-10-27,87.9898910522461
2016-10-28,87.90888977050781
2016-10-31,87.78733825683594
2016-11-01,87.34171295166016
2016-11-02,86.24789428710938
2016-11-03,85.27566528320312
2016-11-04,84.70850372314453
2016-11-07,85.316162109375
2016-11-08,85.96434020996094
2016-11-09,85.11361694335938
2016-11-10,81.83222198486328
2016-11-11,81.3865966796875
2016-11-14,81.30558776855469
2016-11-15,82.39936828613281
2016-11-16,82.80448913574219
2016-11-17,83.25011444091797
2016-11-18,83.2095947265625
2016-11-21,82.48038482666016
2016-11-22,82.11578369140625
2016-11-23,81.1030044555664
2016-11-24,79.40153503417969
2016-11-25,80.11454010009766
2016-11-28,80.15544891357422
2016-11-29,80.23728942871094
2016-11-30,81.01470184326172
2016-12-01,79.01799011230469
2016-12-02,79.54170989990234
2016-12-05,79.63992309570312
2016-12-06,79.88541412353516
2016-12-07,80.13090515136719
2016-12-08,80.51551818847656
2016-12-09,82.6104507446289
2016-12-12,83.1014633178711
2016-12-13,83.1014633178711
2016-12-14,82.73320770263672
2016-12-15,82.93778228759766
2016-12-16,83.91978454589844
2016-12-19,84.28801727294922
2016-12-20,84.4107894897461
2016-12-21,83.83794403076172
2016-12-22,83.67428588867188
2016-12-23,83.5106201171875
2016-12-27,83.91978454589844
2016-12-28,83.7561264038086
2016-12-29,84.04253387451172
2016-12-30,84.24710845947266
2017-01-02,84.5744400024414
2017-01-03,84.45170593261719
2017-01-04,84.61536407470703
2017-01-05,84.94270324707031
2017-01-06,85.67919921875
2017-01-09,85.96561431884766
2017-01-10,85.76102447509766
2017-01-11,85.76102447509766
2017-01-12,85.22911834716797
2017-01-13,86.90666961669922
2017-01-16,86.66118621826172
2017-01-17,86.1292724609375
2017-01-18,87.39768981933594
2017-01-19,88.74793243408203
2017-01-20,88.05236053466797
2017-01-23,89.03433990478516
2017-01-24,89.6480941772461
2017-01-25,89.1570816040039
2017-01-26,90.63008880615234
2017-01-27,90.38459777832031
2017-01-30,89.32077026367188
2017-01-31,88.66610717773438
2017-02-01,88.01144409179688
2017-02-02,88.70702362060547
2017-02-03,89.52534484863281
2017-02-06,89.11617279052734
2017-02-07,89.11617279052734
2017-02-08,88.74793243408203
2017-02-09,87.60226440429688
2017-02-10,88.2978515625
2017-02-13,89.1570816040039
2017-02-14,87.8068618774414
2017-02-15,88.17510223388672
2017-02-16,88.42060089111328
2017-02-17,88.54335021972656
2017-02-20,88.33876037597656
2017-02-21,88.62520599365234
2017-02-22,88.70702362060547
2017-02-23,89.19801330566406
2017-02-24,88.33876037597656
2017-02-27,88.70702362060547
2017-02-28,88.2978515625
2017-03-01,89.19801330566406
2017-03-02,89.03433990478516
2017-03-03,88.70702362060547
2017-03-06,88.74793243408203
2017-03-07,88.01144409179688
2017-03-08,88.13418579101562
2017-03-09,88.46151733398438
2017-03-10,88.37968444824219
2017-03-13,88.78886413574219
2017-03-14,89.03433990478516
2017-03-15,88.66610717773438
2017-03-16,88.9115982055664
2017-03-17,90.01634216308594
2017-03-20,90.05726623535156
2017-03-21,90.01634216308594
2017-03-22,90.54827880859375
2017-03-23,88.74793243408203
2017-03-24,88.42060089111328
2017-03-27,88.25692749023438
2017-03-28,89.03433990478516
2017-03-29,89.6480941772461
2017-03-30,89.85267639160156
2017-03-31,90.75284576416016
2017-04-03,90.83467864990234
2017-04-04,91.36658477783203
2017-04-05,91.40751647949219
2017-04-06,91.48934173583984
2017-04-07,91.44844818115234
2017-04-10,91.98033142089844
2017-04-11,92.34857940673828
2017-04-12,93.1259994506836
2017-04-13,93.53517150878906
2017-04-18,92.5940933227539
2017-04-19,92.71685028076172
2017-04-20,93.69882202148438
2017-04-21,94.10800170898438
2017-04-24,95.29457092285156
2017-04-25,94.10800170898438
2017-04-26,94.47624969482422
2017-04-27,93.9034194946289
2017-04-28,93.98526763916016
2017-05-02,94.68082427978516
2017-05-03,95.0081558227539
2017-05-04,97.0539779663086
2017-05-05,97.62681579589844
2017-05-08,97.38131713867188
2017-05-09,98.36329650878906
2017-05-10,98.48605346679688
2017-05-11,98.60880279541016
2017-05-12,99.3453140258789
2017-05-15,98.40422058105469
2017-05-16,99.63172149658203
2017-05-17,98.36329650878906
2017-05-18,96.8084945678711
2017-05-19,97.54498291015625
2017-05-22,98.0359878540039
2017-05-23,98.44515228271484
2017-05-24,98.44515228271484
2017-05-25,98.48605346679688
2017-05-26,98.36329650878906
2017-05-29,98.15872192382812
2017-05-30,98.28146362304688
2017-05-31,98.93614959716797
2017-06-01,99.63172149658203
2017-06-02,100.24547576904297
2017-06-05,99.8772201538086
2017-06-06,99.9999771118164
2017-06-07,99.79539489746094
2017-06-08,98.5678939819336
2017-06-09,99.01798248291016
2017-06-12,98.60880279541016
2017-06-13,98.36329650878906
2017-06-14,99.30438232421875
2017-06-15,98.85432434082031
2017-06-16,100.77739715576172
2017-06-19,101.47298431396484
2017-06-20,101.26839447021484
2017-06-21,100.81830596923828
2017-06-22,100.16365051269531
2017-06-23,99.67265319824219
2017-06-26,100.77739715576172
2017-06-27,99.3453140258789
2017-06-28,98.36329650878906
2017-06-29,96.23564910888672
2017-06-30,95.94923400878906
2017-07-03,96.56298828125
2017-07-04,96.48114013671875
2017-07-05,96.51415252685547
2017-07-06,95.77174377441406
2017-07-07,95.56550598144531
2017-07-10,95.68925476074219
2017-07-11,94.98807525634766
2017-07-12,96.1429443359375
2017-07-13,96.1429443359375
2017-07-14,97.05032348632812
2017-07-17,97.09158325195312
2017-07-18,96.39041137695312
2017-07-19,96.92658996582031
2017-07-20,96.39041137695312
2017-07-21,95.31803131103516
2017-07-24,94.61685180664062
2017-07-25,95.77174377441406
2017-07-26,97.33905792236328
2017-07-27,97.4627914428711
2017-07-28,97.25656127929688
2017-07-31,96.72035217285156
2017-08-01,96.39041137695312
2017-08-02,96.63787841796875
2017-08-03,96.76162719726562
2017-08-04,98.8651351928711
2017-08-07,98.20520782470703
2017-08-08,98.49392700195312
2017-08-09,97.13284301757812
2017-08-10,96.80286407470703
2017-08-11,95.68925476074219
2017-08-14,96.55540466308594
2017-08-15,97.33905792236328
2017-08-16,98.20520782470703
2017-08-17,97.87525177001953
2017-08-18,96.72035217285156
2017-08-21,96.84412384033203
2017-08-22,96.51415252685547
2017-08-23,96.1429443359375
2017-08-24,96.18418884277344
2017-08-25,96.26668548583984
2017-08-28,95.81298065185547
2017-08-29,95.35926055908203
2017-08-30,96.55540466308594
2017-08-31,94.69934844970703
2017-09-01,93.46199035644531
2017-09-04,93.37950897216797
2017-09-05,94.20442199707031
2017-09-06,94.7406005859375
2017-09-07,94.0394287109375
2017-09-08,95.23553466796875
2017-09-11,96.26668548583984
2017-09-12,95.48302459716797
2017-09-13,96.30790710449219
2017-09-14,95.81298065185547
2017-09-15,94.94681549072266
2017-09-18,95.31803131103516
2017-09-19,94.86433410644531
2017-09-20,93.54447937011719
2017-09-21,94.61685180664062
2017-09-22,95.15304565429688
2017-09-25,95.73047637939453
2017-09-26,96.80286407470703
2017-09-27,96.01919555664062
2017-09-28,96.22543334960938
2017-09-29,96.55540466308594
2017-10-02,97.9164810180664
2017-10-03,97.99897766113281
2017-10-04,98.61766815185547
2017-10-05,98.94761657714844
2017-10-06,98.45268249511719
2017-10-09,99.64879608154297
2017-10-10,100.6386947631836
2017-10-11,100.43245697021484
2017-10-12,100.43245697021484
2017-10-13,100.39122009277344
2017-10-16,100.22623443603516
2017-10-17,100.06124114990234
2017-10-18,100.80364990234375
2017-10-19,104.18578338623047
2017-10-20,105.54686737060547
2017-10-23,105.6706314086914
2017-10-24,105.71186828613281
2017-10-25,103.93832397460938
2017-10-26,104.4332504272461
2017-10-27,105.62938690185547
2017-10-30,106.20680236816406
2017-10-31,106.20680236816406
2017-11-01,106.37178802490234
2017-11-02,106.08307647705078
2017-11-03,106.45427703857422
2017-11-06,106.78424835205078
2017-11-07,105.83560943603516
2017-11-08,106.49552917480469
2017-11-09,105.8768539428711
2017-11-10,105.2581558227539
2017-11-13,104.4332504272461
2017-11-14,104.14454650878906
2017-11-15,104.26828002929688
2017-11-16,105.34066772460938
2017-11-17,105.71186828613281
2017-11-20,106.44393157958984
2017-11-21,107.0678939819336
2017-11-22,107.19268035888672
2017-11-23,107.40068054199219
2017-11-24,107.85821533203125
2017-11-27,107.56703186035156
2017-11-28,108.35736083984375
2017-11-29,108.64854431152344
2017-11-30,109.02290344238281
2017-12-01,107.3174819946289
2017-12-04,108.1077880859375
2017-12-05,109.02290344238281
2017-12-06,110.14598846435547
2017-12-07,109.97957611083984
2017-12-08,109.8132095336914
2017-12-11,109.18927764892578
2017-12-12,107.77500915527344
2017-12-13,107.60862731933594
2017-12-14,107.35906219482422
2017-12-15,107.40068054199219
2017-12-18,109.06450653076172
2017-12-19,108.73172760009766
2017-12-20,107.89981079101562
2017-12-21,108.7733154296875
2017-12-22,108.81492614746094
2017-12-27,109.73001861572266
2017-12-28,109.52204895019531
2017-12-29,109.77161407470703
2018-01-02,108.35736083984375
2018-01-03,109.14767456054688
2018-01-04,109.18927764892578
2018-01-05,109.77161407470703
2018-01-08,110.06280517578125
2018-01-09,110.97789764404297
2018-01-10,109.68843841552734
2018-01-11,109.60523986816406
2018-01-12,108.9397201538086
2018-01-15,108.64854431152344
2018-01-16,108.52375793457031
2018-01-17,108.9813003540039
2018-01-18,108.9397201538086
2018-01-19,108.14938354492188
2018-01-22,108.23258972167969
2018-01-23,109.27247619628906
2018-01-24,106.81831359863281
2018-01-25,106.61031341552734
2018-01-26,108.23258972167969
2018-01-29,106.5687484741211
2018-01-30,107.35906219482422
2018-01-31,106.73512268066406
2018-02-01,106.98471069335938
2018-02-02,105.57044982910156
2018-02-05,104.19776916503906
2018-02-06,102.0347900390625
2018-02-07,103.69861602783203
2018-02-08,105.90320587158203
2018-02-09,105.98641204833984
2018-02-12,107.40068054199219
2018-02-13,107.27586364746094
2018-02-14,109.35566711425781
2018-02-15,109.27247619628906
2018-02-16,111.97621154785156
2018-02-19,111.10269165039062
2018-02-20,110.64514923095703
2018-02-21,111.72664642333984
2018-02-22,111.72664642333984
2018-02-23,111.97621154785156
2018-02-26,112.76654052734375
2018-02-27,112.43374633789062
2018-02-28,112.3089828491211
2018-03-01,110.76992797851562
2018-03-02,108.52375793457031
2018-03-05,109.06450653076172
2018-03-06,108.89811706542969
2018-03-07,109.8132095336914
2018-03-08,111.06110382080078
2018-03-09,111.22748565673828
2018-03-12,112.3089828491211
2018-03-13,112.0177993774414
2018-03-14,111.85140228271484
2018-03-15,112.6417236328125
2018-03-16,110.97789764404297
2018-03-19,109.77161407470703
2018-03-20,111.06110382080078
2018-03-21,110.85311126708984
2018-03-22,111.14430236816406
2018-03-23,110.93632507324219
2018-03-26,109.8132095336914
2018-03-27,110.14598846435547
2018-03-28,111.47705841064453
2018-03-29,112.5169448852539
2018-04-03,113.05769348144531
2018-04-04,114.5551528930664
2018-04-05,115.96941375732422
2018-04-06,116.26057434082031
2018-04-09,116.42698669433594
2018-04-10,116.13578796386719
2018-04-11,115.96941375732422
2018-04-12,115.2206802368164
2018-04-13,116.26057434082031
2018-04-16,116.75973510742188
2018-04-17,116.46858215332031
2018-04-18,115.96941375732422
2018-04-19,115.38707733154297
2018-04-20,115.63665771484375
2018-04-23,113.5152587890625
2018-04-24,113.05769348144531
2018-04-25,113.05769348144531
2018-04-26,113.18250274658203
2018-04-27,114.72152709960938
2018-04-30,114.43036651611328
2018-05-02,114.30557250976562
2018-05-03,114.97109985351562
2018-05-04,114.72152709960938
2018-05-07,114.88792419433594
2018-05-08,114.92951965332031
2018-05-09,114.63835144042969
2018-05-10,115.38707733154297
2018-05-11,115.09589385986328
2018-05-14,115.67825317382812
2018-05-15,115.71983337402344
2018-05-16,116.26057434082031
2018-05-17,116.26057434082031
2018-05-18,115.63665771484375
2018-05-21,117.550048828125
2018-05-22,117.25888061523438
2018-05-23,117.8828125
2018-05-24,119.1307144165039
2018-05-25,121.12732696533203
2018-05-28,121.33531951904297
2018-05-29,121.12732696533203
2018-05-30,120.17060852050781
2018-05-31,119.5466537475586
2018-06-01,118.71473693847656
2018-06-04,119.46347045898438
2018-06-05,119.79621124267578
2018-06-06,117.67483520507812
2018-06-07,116.884521484375
2018-06-08,117.38365936279297
2018-06-11,118.04920959472656
2018-06-12,120.2121810913086
2018-06-13,120.50338745117188
2018-06-14,120.54496765136719
2018-06-15,122.49999237060547
2018-06-18,120.12899780273438
2018-06-19,118.63155364990234
2018-06-20,117.75801849365234
2018-06-21,116.34378814697266
2018-06-22,117.46685028076172
2018-06-25,116.05259704589844
2018-06-26,115.76144409179688
2018-06-27,116.13578796386719
2018-06-28,115.92782592773438
2018-06-29,116.38534545898438
2018-07-02,115.76144409179688
2018-07-03,115.2206802368164
2018-07-04,115.3128662109375
2018-07-05,114.97765350341797
2018-07-06,115.60617065429688
2018-07-09,115.52239227294922
2018-07-10,115.73189544677734
2018-07-11,114.72624206542969
2018-07-12,115.94136810302734
2018-07-13,115.68999481201172
2018-07-16,115.3128662109375
2018-07-17,115.39667510986328
2018-07-18,115.39667510986328
2018-07-19,115.22907257080078
2018-07-20,116.23471069335938
2018-07-23,115.01956176757812
2018-07-24,114.93575286865234
2018-07-25,115.56426239013672
2018-07-26,115.39667510986328
2018-07-27,115.3547592163086
2018-07-30,114.81005096435547
2018-07-31,115.60617065429688
2018-08-01,116.15090942382812
2018-08-02,117.70125579833984
2018-08-03,117.82697296142578
2018-08-06,117.24032592773438
2018-08-07,117.07274627685547
2018-08-08,117.32415008544922
2018-08-09,117.40794372558594
2018-08-10,116.276611328125
2018-08-13,116.52801513671875
2018-08-14,117.15653991699219
2018-08-15,115.73189544677734
2018-08-16,116.65372467041016
2018-08-17,116.44418334960938
2018-08-20,116.86322021484375
2018-08-21,116.61180877685547
2018-08-22,116.19277954101562
2018-08-23,115.94136810302734
2018-08-24,115.9832763671875
2018-08-27,115.8995132446289
2018-08-28,116.02519226074219
2018-08-29,116.02519226074219
2018-08-30,113.6368179321289
2018-08-31,113.97201538085938
2018-09-03,114.18152618408203
2018-09-04,114.18152618408203
2018-09-05,112.88257598876953
2018-09-06,111.2484130859375
2018-09-07,112.21216583251953
2018-09-10,112.5473861694336
2018-09-11,112.5473861694336
2018-09-12,112.96640014648438
2018-09-13,112.46356964111328
2018-09-14,112.96640014648438
2018-09-17,112.63117218017578
2018-09-18,112.58927917480469
2018-09-19,111.91885375976562
2018-09-20,112.5473861694336
2018-09-21,114.39103698730469
2018-09-24,114.05583953857422
2018-09-25,114.81005096435547
2018-09-26,116.02519226074219
2018-09-27,118.03645324707031
2018-09-28,118.41357421875
2018-10-01,118.41357421875
2018-10-02,117.53365325927734
2018-10-03,118.83260345458984
2018-10-04,115.68999481201172
2018-10-05,115.4385757446289
2018-10-08,113.93012237548828
2018-10-09,115.48048400878906
2018-10-10,110.7874984741211
2018-10-11,109.02764892578125
2018-10-12,109.53046417236328
2018-10-15,108.39912414550781
2018-10-16,109.48855590820312
2018-10-17,108.86004638671875
2018-10-18,109.61427307128906
2018-10-19,110.7874984741211
2018-10-22,111.16461944580078
2018-10-23,108.52483367919922
2018-10-24,109.27906036376953
2018-10-25,111.12273406982422
2018-10-26,111.79315185546875
2018-10-29,110.1170883178711
2018-10-30,111.2065200805664
2018-10-31,112.96640014648438
2018-11-01,114.1396255493164
2018-11-02,114.76815795898438
2018-11-05,115.60617065429688
2018-11-06,115.8995132446289
2018-11-07,118.03645324707031
2018-11-08,118.32977294921875
2018-11-09,119.33540344238281
2018-11-12,119.88014221191406
2018-11-13,121.5142822265625
2018-11-14,116.65372467041016
2018-11-15,116.44418334960938
2018-11-16,117.65933227539062
2018-11-19,117.19843292236328
2018-11-20,117.36602783203125
2018-11-21,117.7431640625
2018-11-22,117.36602783203125
2018-11-23,118.16217041015625
2018-11-26,117.7431640625
2018-11-27,118.79068756103516
2018-11-28,118.87530517578125
2018-11-29,118.74838256835938
2018-11-30,119.4675521850586
2018-12-03,119.29833984375
2018-12-04,120.39823913574219
2018-12-05,120.14443969726562
2018-12-06,116.71778106689453
2018-12-07,116.76010131835938
2018-12-10,116.29473114013672
2018-12-11,118.87530517578125
2018-12-12,125.8978500366211
2018-12-13,125.39017486572266
2018-12-14,125.55941772460938
2018-12-17,124.07872772216797
2018-12-18,122.5557861328125
2018-12-19,123.19035339355469
2018-12-20,121.83660125732422
2018-12-21,120.39823913574219
2018-12-24,119.84829711914062
2018-12-27,118.32534790039062
2018-12-28,119.63676452636719
2018-12-31,121.24435424804688
2019-01-02,119.4675521850586
2019-01-03,117.56385803222656
2019-01-04,119.38294982910156
2019-01-07,117.31001281738281
2019-01-08,117.35234832763672
2019-01-09,116.97158813476562
2019-01-10,117.18312072753906
2019-01-11,117.14081573486328
2019-01-14,115.53325653076172
2019-01-15,117.013916015625
2019-01-16,116.08320617675781
2019-01-17,116.97158813476562
2019-01-18,118.11382293701172
2019-01-21,117.35234832763672
2019-01-22,118.4522705078125
2019-01-23,120.14443969726562
2019-01-24,120.31365966796875
2019-01-25,119.72140502929688
2019-01-28,119.29833984375
2019-01-29,120.86360931396484
2019-01-30,120.90592193603516
2019-01-31,122.68269348144531
2019-02-01,123.82492065429688
2019-02-04,123.10572814941406
2019-02-05,125.8978500366211
2019-02-06,124.9248275756836
2019-02-07,126.4477767944336
2019-02-08,127.37845611572266
2019-02-11,126.74390411376953
2019-02-12,125.1363296508789
2019-02-13,125.17865753173828
2019-02-14,126.0670394897461
2019-02-15,127.37845611572266
2019-02-18,126.91312408447266
2019-02-19,126.4477767944336
2019-02-20,127.75923919677734
2019-02-21,129.40908813476562
2019-02-22,128.5207061767578
2019-02-25,127.50538635253906
2019-02-26,127.92843627929688
2019-02-27,126.91312408447266
2019-02-28,128.09765625
2019-03-01,129.57827758789062
2019-03-04,130.29750061035156
2019-03-05,130.17059326171875
2019-03-06,130.29750061035156
2019-03-07,132.03195190429688
2019-03-08,131.6089324951172
2019-03-11,131.3128204345703
2019-03-12,131.1012725830078
2019-03-13,131.43971252441406
2019-03-14,133.25880432128906
2019-03-15,134.35867309570312
2019-03-18,133.5972137451172
2019-03-19,132.8780517578125
2019-03-20,133.5972137451172
2019-03-21,135.45864868164062
2019-03-22,133.25880432128906
2019-03-25,134.1894989013672
2019-03-26,135.28939819335938
2019-03-27,134.82408142089844
2019-03-28,135.37400817871094
2019-03-29,135.37400817871094
2019-04-01,134.10487365722656
2019-04-02,136.05088806152344
2019-04-03,135.7124481201172
2019-04-04,135.37400817871094
2019-04-05,135.54322814941406
2019-04-08,135.7124481201172
2019-04-09,135.24710083007812
2019-04-10,135.37400817871094
2019-04-11,135.50091552734375
2019-04-12,134.35867309570312
2019-04-15,134.48561096191406
2019-04-16,132.07427978515625
