Date,CENCOSUD.SN
2016-06-15,1364.7518310546875
2016-06-16,1367.359619140625
2016-06-17,1346.9317626953125
2016-06-20,1350.4088134765625
2016-06-21,1373.444580078125
2016-06-22,1378.0081787109375
2016-06-23,1381.2679443359375
2016-06-24,1367.939208984375
2016-06-28,1357.2906494140625
2016-06-29,1368.5185546875
2016-06-30,1368.2288818359375
2016-07-01,1381.412841796875
2016-07-04,1386.338623046875
2016-07-05,1376.269775390625
2016-07-06,1374.0963134765625
2016-07-07,1375.18310546875
2016-07-08,1370.546875
2016-07-11,1320.491455078125
2016-07-12,1328.5322265625
2016-07-13,1298.3975830078125
2016-07-14,1317.2318115234375
2016-07-15,1285.43115234375
2016-07-18,1309.0462646484375
2016-07-19,1315.855224609375
2016-07-20,1307.017822265625
2016-07-21,1322.3026123046875
2016-07-22,1324.4754638671875
2016-07-25,1334.4722900390625
2016-07-26,1345.483154296875
2016-07-27,1358.88427734375
2016-07-28,1350.191650390625
2016-07-29,1349.5396728515625
2016-08-01,1350.9884033203125
2016-08-02,1349.177490234375
2016-08-03,1345.483154296875
2016-08-04,1359.680908203125
2016-08-05,1363.8824462890625
2016-08-08,1368.953369140625
2016-08-09,1376.052490234375
2016-08-10,1368.8084716796875
2016-08-11,1405.1002197265625
2016-08-12,1428.570556640625
2016-08-16,1453.0548095703125
2016-08-17,1440.5230712890625
2016-08-18,1431.975341796875
2016-08-19,1419.1534423828125
2016-08-22,1432.554931640625
2016-08-23,1496.8082275390625
2016-08-24,1502.4586181640625
2016-08-25,1515.6424560546875
2016-08-26,1446.9700927734375
2016-08-29,1429.150146484375
2016-08-30,1443.9276123046875
2016-08-31,1447.114990234375
2016-09-01,1444.507080078125
2016-09-02,1439.0018310546875
2016-09-05,1431.3232421875
2016-09-06,1435.5247802734375
2016-09-07,1434.2930908203125
2016-09-08,1431.975341796875
2016-09-09,1420.385009765625
2016-09-12,1412.3443603515625
2016-09-13,1418.4290771484375
2016-09-14,1448.2740478515625
2016-09-15,1448.70849609375
2016-09-16,1432.26513671875
2016-09-20,1447.3323974609375
2016-09-21,1438.5672607421875
2016-09-22,1459.502197265625
2016-09-23,1451.46142578125
2016-09-26,1448.63623046875
2016-09-27,1440.8128662109375
2016-09-28,1439.870849609375
2016-09-29,1448.201416015625
2016-09-30,1430.9610595703125
2016-10-03,1421.2540283203125
2016-10-04,1445.5936279296875
2016-10-05,1436.3939208984375
2016-10-06,1425.6005859375
2016-10-07,1415.8212890625
2016-10-11,1433.4964599609375
2016-10-12,1424.5140380859375
2016-10-13,1436.538818359375
2016-10-14,1458.9227294921875
2016-10-17,1484.7110595703125
2016-10-18,1511.87548828125
2016-10-19,1549.9058837890625
2016-10-20,1520.568359375
2016-10-21,1520.71337890625
2016-10-24,1570.7685546875
2016-10-25,1576.7808837890625
2016-10-26,1576.5635986328125
2016-10-27,1573.665771484375
2016-10-28,1542.5897216796875
2016-11-02,1561.6409912109375
2016-11-03,1514.1934814453125
2016-11-04,1497.3878173828125
2016-11-07,1515.4974365234375
2016-11-08,1555.6287841796875
2016-11-09,1537.8084716796875
2016-11-10,1468.701904296875
2016-11-11,1435.597412109375
2016-11-14,1396.6973876953125
2016-11-15,1430.5264892578125
2016-11-16,1443.637939453125
2016-11-17,1447.5496826171875
2016-11-18,1427.6290283203125
2016-11-21,1441.609619140625
2016-11-22,1432.1925048828125
2016-11-23,1431.395751953125
2016-11-24,1409.5916748046875
2016-11-25,1423.2100830078125
2016-11-28,1408.867431640625
2016-11-29,1380.47119140625
2016-11-30,1437.4805908203125
2016-12-01,1442.1890869140625
2016-12-02,1425.6519775390625
2016-12-05,1438.6767578125
2016-12-06,1429.017822265625
2016-12-07,1421.33447265625
2016-12-09,1433.26171875
2016-12-12,1422.43212890625
2016-12-13,1428.79833984375
2016-12-14,1413.2855224609375
2016-12-15,1420.1639404296875
2016-12-16,1417.017333984375
2016-12-19,1410.9437255859375
2016-12-20,1411.3828125
2016-12-21,1404.797119140625
2016-12-22,1369.96630859375
2016-12-23,1344.940673828125
2016-12-26,1339.6722412109375
2016-12-27,1335.9404296875
2016-12-28,1361.8438720703125
2016-12-29,1371.576171875
2016-12-30,1375.6005859375
2017-01-03,1383.283935546875
2017-01-04,1404.138671875
2017-01-05,1371.283447265625
2017-01-06,1366.1611328125
2017-01-09,1368.7222900390625
2017-01-10,1368.0634765625
2017-01-11,1367.185791015625
2017-01-12,1384.3084716796875
2017-01-13,1385.479248046875
2017-01-16,1380.35693359375
2017-01-17,1381.6009521484375
2017-01-18,1381.7474365234375
2017-01-19,1378.8935546875
2017-01-20,1373.0396728515625
2017-01-23,1368.7222900390625
2017-01-24,1375.673828125
2017-01-25,1411.8218994140625
2017-01-26,1410.138671875
2017-01-27,1397.1871337890625
2017-01-30,1390.8941650390625
2017-01-31,1379.25927734375
2017-02-01,1389.5037841796875
2017-02-02,1405.08984375
2017-02-03,1413.578125
2017-02-06,1395.13818359375
2017-02-07,1386.796142578125
2017-02-08,1392.723388671875
2017-02-09,1417.9683837890625
2017-02-10,1427.4810791015625
2017-02-13,1438.16455078125
2017-02-14,1432.74951171875
2017-02-15,1424.261474609375
2017-02-16,1423.38330078125
2017-02-17,1421.114990234375
2017-02-20,1420.1639404296875
2017-02-21,1434.213134765625
2017-02-22,1438.2376708984375
2017-02-23,1423.6761474609375
2017-02-24,1417.16357421875
2017-02-27,1419.1392822265625
2017-02-28,1403.0411376953125
2017-03-01,1405.1630859375
2017-03-02,1414.822021484375
2017-03-03,1397.7724609375
2017-03-06,1423.1640625
2017-03-07,1411.529052734375
2017-03-08,1415.91943359375
2017-03-09,1406.1142578125
2017-03-10,1407.7972412109375
2017-03-13,1404.6507568359375
2017-03-14,1401.2115478515625
2017-03-15,1408.6021728515625
2017-03-16,1417.4560546875
2017-03-17,1461.141357421875
2017-03-20,1439.26220703125
2017-03-21,1453.8238525390625
2017-03-22,1453.97021484375
2017-03-23,1471.5321044921875
2017-03-24,1499.5577392578125
2017-03-27,1498.6064453125
2017-03-28,1522.4613037109375
2017-03-29,1511.6314697265625
2017-03-30,1498.6796875
2017-03-31,1483.8253173828125
2017-04-03,1494.216064453125
2017-04-04,1503.50927734375
2017-04-05,1503.728515625
2017-04-06,1516.680419921875
2017-04-07,1507.5335693359375
2017-04-10,1505.4114990234375
2017-04-11,1488.947509765625
2017-04-12,1481.26416015625
2017-04-13,1468.166015625
2017-04-17,1461.946044921875
2017-04-18,1450.457763671875
2017-04-19,1450.457763671875
2017-04-20,1441.3109130859375
2017-04-21,1437.7254638671875
2017-04-24,1451.1895751953125
2017-04-25,1430.554443359375
2017-04-26,1412.6998291015625
2017-04-27,1391.7720947265625
2017-04-28,1391.1136474609375
2017-05-02,1409.041259765625
2017-05-03,1411.3096923828125
2017-05-04,1398.796875
2017-05-05,1397.1138916015625
2017-05-08,1397.333251953125
2017-05-09,1396.967529296875
2017-05-10,1397.991943359375
2017-05-11,1397.626220703125
2017-05-12,1390.563720703125
2017-05-15,1393.4627685546875
2017-05-16,1396.5849609375
2017-05-17,1396.8824462890625
2017-05-18,1353.467041015625
2017-05-19,1354.87939453125
2017-05-22,1337.18603515625
2017-05-23,1355.9947509765625
2017-05-24,1354.6563720703125
2017-05-25,1357.1842041015625
2017-05-29,1354.1361083984375
2017-05-30,1357.258544921875
2017-05-31,1349.9730224609375
2017-06-01,1370.4171142578125
2017-06-02,1380.75048828125
2017-06-05,1386.549072265625
2017-06-06,1387.0694580078125
2017-06-07,1373.539306640625
2017-06-08,1358.8197021484375
2017-06-09,1362.7596435546875
2017-06-12,1354.1361083984375
2017-06-13,1355.177001953125
2017-06-14,1360.1578369140625
2017-06-15,1350.71630859375
2017-06-16,1335.4019775390625
2017-06-19,1321.648681640625
2017-06-20,1304.9962158203125
2017-06-21,1309.2335205078125
2017-06-22,1319.3441162109375
2017-06-23,1315.0322265625
2017-06-27,1312.727783203125
2017-06-28,1308.1927490234375
2017-06-29,1300.53564453125
2017-06-30,1310.794921875
2017-07-03,1310.720458984375
2017-07-04,1318.005859375
2017-07-05,1322.8382568359375
2017-07-06,1319.41845703125
2017-07-07,1330.1236572265625
2017-07-10,1323.8046875
2017-07-11,1324.3994140625
2017-07-12,1360.08349609375
2017-07-13,1377.033447265625
2017-07-14,1385.4339599609375
2017-07-17,1389.59716796875
2017-07-18,1375.026123046875
2017-07-19,1384.2445068359375
2017-07-20,1380.3787841796875
2017-07-21,1373.9853515625
2017-07-24,1377.107666015625
2017-07-25,1395.5445556640625
2017-07-26,1389.1510009765625
2017-07-27,1384.6904296875
2017-07-28,1390.1917724609375
2017-07-31,1375.84375
2017-08-01,1407.8109130859375
2017-08-02,1438.960205078125
2017-08-03,1421.341064453125
2017-08-04,1421.117919921875
2017-08-07,1413.1634521484375
2017-08-08,1420.0029296875
2017-08-09,1428.849609375
2017-08-10,1422.2332763671875
2017-08-11,1397.3287353515625
2017-08-14,1411.0819091796875
2017-08-16,1424.7608642578125
2017-08-17,1426.7679443359375
2017-08-18,1422.1588134765625
2017-08-21,1422.6048583984375
2017-08-22,1427.7344970703125
2017-08-23,1419.780029296875
2017-08-24,1421.266845703125
2017-08-25,1415.1705322265625
2017-08-28,1405.8780517578125
2017-08-29,1405.43212890625
2017-08-30,1399.9306640625
2017-08-31,1404.4654541015625
2017-09-01,1405.134521484375
2017-09-04,1398.0721435546875
2017-09-05,1405.8035888671875
2017-09-06,1399.1129150390625
2017-09-07,1412.4200439453125
2017-09-08,1390.1917724609375
2017-09-11,1390.1917724609375
2017-09-12,1397.4775390625
2017-09-13,1387.9613037109375
2017-09-14,1393.90869140625
2017-09-15,1395.7674560546875
2017-09-20,1405.06005859375
2017-09-21,1415.02197265625
2017-09-22,1431.451416015625
2017-09-25,1433.310302734375
2017-09-26,1408.0338134765625
2017-09-27,1416.21142578125
2017-09-28,1427.5113525390625
2017-09-29,1456.3560791015625
2017-10-02,1447.8067626953125
2017-10-03,1456.3560791015625
2017-10-04,1457.0994873046875
2017-10-05,1437.770751953125
2017-10-06,1427.36279296875
2017-10-10,1427.28857421875
2017-10-11,1425.206787109375
2017-10-12,1421.7872314453125
2017-10-13,1424.7608642578125
2017-10-16,1424.9095458984375
2017-10-17,1421.638427734375
2017-10-18,1429.7415771484375
2017-10-19,1416.13720703125
2017-10-20,1412.4200439453125
2017-10-23,1428.3292236328125
2017-10-24,1414.5760498046875
2017-10-25,1402.904296875
2017-10-26,1410.7099609375
2017-10-30,1422.7535400390625
2017-10-31,1416.285888671875
2017-11-02,1405.06005859375
2017-11-03,1404.4654541015625
2017-11-06,1430.7825927734375
2017-11-07,1418.2188720703125
2017-11-08,1401.99072265625
2017-11-09,1369.309326171875
2017-11-10,1350.0010986328125
2017-11-13,1345.493408203125
2017-11-14,1340.60986328125
2017-11-15,1328.43896484375
2017-11-16,1324.4571533203125
2017-11-17,1358.6409912109375
2017-11-20,1277.5762939453125
2017-11-21,1299.66455078125
2017-11-22,1260.6722412109375
2017-11-23,1242.0401611328125
2017-11-24,1243.2423095703125
2017-11-27,1231.44677734375
2017-11-28,1210.56103515625
2017-11-29,1177.50390625
2017-11-30,1191.6282958984375
2017-12-01,1217.247314453125
2017-12-04,1256.5400390625
2017-12-05,1202.0711669921875
2017-12-06,1195.685302734375
2017-12-07,1178.4805908203125
2017-12-11,1187.796630859375
2017-12-12,1221.154052734375
2017-12-13,1270.288818359375
2017-12-14,1246.0220947265625
2017-12-15,1284.338134765625
2017-12-18,1393.2005615234375
2017-12-19,1402.3663330078125
2017-12-20,1373.591796875
2017-12-21,1349.926025390625
2017-12-22,1356.837890625
2017-12-26,1352.781005859375
2017-12-27,1348.949462890625
2017-12-28,1350.3017578125
2017-12-29,1365.027099609375
2018-01-02,1378.39990234375
2018-01-03,1406.42333984375
2018-01-04,1390.49560546875
2018-01-05,1402.3663330078125
2018-01-08,1411.156494140625
2018-01-09,1421.3739013671875
2018-01-10,1404.845703125
2018-01-11,1408.301513671875
2018-01-12,1405.0709228515625
2018-01-15,1412.583984375
2018-01-17,1413.410400390625
2018-01-18,1433.995849609375
2018-01-19,1448.1954345703125
2018-01-22,1438.65380859375
2018-01-23,1433.019287109375
2018-01-24,1428.586669921875
2018-01-25,1421.5244140625
2018-01-26,1426.182373046875
2018-01-29,1416.791259765625
2018-01-30,1407.9261474609375
2018-01-31,1414.9129638671875
2018-02-01,1419.1953125
2018-02-02,1405.1461181640625
2018-02-05,1395.9803466796875
2018-02-06,1386.5892333984375
2018-02-07,1390.646240234375
2018-02-08,1371.337890625
2018-02-09,1359.84326171875
2018-02-12,1359.84326171875
2018-02-13,1354.5841064453125
2018-02-14,1358.716064453125
2018-02-15,1359.61767578125
2018-02-16,1355.3353271484375
2018-02-19,1356.837890625
2018-02-20,1356.3870849609375
2018-02-21,1360.9700927734375
2018-02-22,1366.9052734375
2018-02-23,1363.97509765625
2018-02-26,1359.7679443359375
2018-02-27,1361.495849609375
2018-02-28,1358.941650390625
2018-03-01,1358.265380859375
2018-03-02,1389.59423828125
2018-03-05,1394.4027099609375
2018-03-06,1381.3302001953125
2018-03-07,1383.7342529296875
2018-03-08,1384.260009765625
2018-03-09,1393.7265625
2018-03-12,1390.0450439453125
2018-03-13,1389.59423828125
2018-03-14,1384.260009765625
2018-03-15,1366.6048583984375
2018-03-16,1379.902587890625
2018-03-19,1388.3172607421875
2018-03-20,1372.3145751953125
2018-03-21,1372.3145751953125
2018-03-22,1367.4312744140625
2018-03-23,1364.876708984375
2018-03-26,1364.951904296875
2018-03-27,1364.0504150390625
2018-03-28,1369.234130859375
2018-03-29,1388.3924560546875
2018-04-02,1378.39990234375
2018-04-03,1381.4803466796875
2018-04-04,1382.3819580078125
2018-04-05,1378.0242919921875
2018-04-06,1374.34326171875
2018-04-09,1380.503662109375
2018-04-10,1386.8897705078125
2018-04-11,1385.1617431640625
2018-04-12,1394.853271484375
2018-04-13,1387.49072265625
2018-04-16,1384.110107421875
2018-04-17,1385.7626953125
2018-04-18,1387.8665771484375
2018-04-19,1385.2369384765625
2018-04-20,1387.4156494140625
2018-04-23,1388.0166015625
2018-04-24,1376.822265625
2018-04-25,1362.2471923828125
2018-04-26,1368.48291015625
2018-04-27,1365.3275146484375
2018-04-30,1368.7833251953125
2018-05-02,1371.5631103515625
2018-05-03,1360.7447509765625
2018-05-04,1346.0191650390625
2018-05-07,1368.80078125
2018-05-08,1364.457763671875
2018-05-09,1338.094970703125
2018-05-10,1341.2191162109375
2018-05-11,1330.0948486328125
2018-05-14,1334.20947265625
2018-05-15,1348.0765380859375
2018-05-16,1335.8856201171875
2018-05-17,1337.3330078125
2018-05-18,1324.456787109375
2018-05-22,1326.2091064453125
2018-05-23,1321.8662109375
2018-05-24,1309.52294921875
2018-05-25,1325.21875
2018-05-28,1298.0941162109375
2018-05-29,1261.7501220703125
2018-05-30,1287.2747802734375
2018-05-31,1275.0076904296875
2018-06-01,1270.893310546875
2018-06-04,1307.0848388671875
2018-06-05,1298.77978515625
2018-06-06,1291.6939697265625
2018-06-07,1299.617919921875
2018-06-08,1316.1517333984375
2018-06-11,1337.6380615234375
2018-06-12,1343.2762451171875
2018-06-13,1337.028564453125
2018-06-14,1315.0089111328125
2018-06-15,1319.5042724609375
2018-06-18,1282.779296875
2018-06-19,1283.998291015625
2018-06-20,1284.6842041015625
2018-06-21,1283.236328125
2018-06-22,1271.7313232421875
2018-06-25,1241.48291015625
2018-06-26,1231.04443359375
2018-06-27,1229.901611328125
2018-06-28,1222.434814453125
2018-06-29,1226.85400390625
2018-07-03,1186.4718017578125
2018-07-04,1176.4144287109375
2018-07-05,1176.261962890625
2018-07-06,1169.2523193359375
2018-07-09,1158.35693359375
2018-07-10,1198.2054443359375
2018-07-11,1207.1962890625
2018-07-12,1194.70068359375
2018-07-13,1183.271728515625
2018-07-17,1213.672607421875
2018-07-18,1223.0443115234375
2018-07-19,1246.206787109375
2018-07-20,1280.34130859375
2018-07-23,1282.779296875
2018-07-24,1290.855712890625
2018-07-25,1296.72265625
2018-07-26,1312.265869140625
2018-07-27,1282.9317626953125
2018-07-30,1304.265625
2018-07-31,1331.16162109375
2018-08-01,1280.1126708984375
2018-08-02,1294.2083740234375
2018-08-03,1276.83642578125
2018-08-06,1290.4747314453125
2018-08-07,1270.28369140625
2018-08-08,1249.0260009765625
2018-08-09,1234.2445068359375
2018-08-10,1234.8541259765625
2018-08-13,1219.92041015625
2018-08-14,1234.39697265625
2018-08-16,1234.778076171875
2018-08-17,1222.1298828125
2018-08-20,1235.9207763671875
2018-08-21,1233.7874755859375
2018-08-22,1255.9595947265625
2018-08-23,1263.8072509765625
2018-08-24,1262.4359130859375
2018-08-27,1272.1885986328125
2018-08-28,1258.321533203125
2018-08-29,1233.177978515625
2018-08-30,1206.8153076171875
2018-08-31,1229.5206298828125
2018-09-03,1207.8057861328125
2018-09-04,1158.7379150390625
2018-09-05,1153.6328125
2018-09-06,1159.2711181640625
2018-09-07,1163.156982421875
2018-09-10,1145.404052734375
2018-09-11,1155.15673828125
2018-09-12,1193.7100830078125
2018-09-13,1217.1773681640625
2018-09-14,1209.1773681640625
2018-09-20,1232.9493408203125
2018-09-21,1259.15966796875
2018-09-24,1245.52099609375
2018-09-25,1237.139892578125
2018-09-26,1214.0535888671875
2018-09-27,1204.681884765625
2018-09-28,1191.50048828125
2018-10-01,1186.0147705078125
2018-10-02,1194.85302734375
2018-10-03,1200.8721923828125
2018-10-04,1183.57666015625
2018-10-05,1182.890869140625
2018-10-08,1221.0633544921875
2018-10-09,1205.596435546875
2018-10-10,1181.595458984375
2018-10-11,1180.14794921875
2018-10-12,1162.090087890625
2018-10-16,1144.0323486328125
2018-10-17,1148.2230224609375
2018-10-18,1151.3470458984375
2018-10-19,1152.18505859375
2018-10-22,1155.9947509765625
2018-10-23,1142.3563232421875
2018-10-24,1144.7943115234375
2018-10-25,1139.61328125
2018-10-26,1134.6610107421875
2018-10-29,1119.65087890625
2018-10-30,1092.2215576171875
2018-10-31,1103.8028564453125
2018-11-05,1119.87939453125
2018-11-06,1094.43115234375
2018-11-07,1103.4979248046875
2018-11-08,1104.0316162109375
2018-11-09,1093.1358642578125
2018-11-12,1092.6025390625
2018-11-13,1069.9735107421875
2018-11-14,1045.7440185546875
2018-11-15,1046.4298095703125
2018-11-16,1053.5919189453125
2018-11-19,1035.8388671875
2018-11-20,1022.6577758789062
2018-11-21,1019.5337524414062
2018-11-22,1019.610107421875
2018-11-23,995.7616577148438
2018-11-26,994.1618041992188
2018-11-27,986.3137817382812
2018-11-28,962.3892211914062
2018-11-29,967.7227783203125
2018-11-30,949.8174438476562
2018-12-03,965.1322021484375
2018-12-04,963.0750122070312
2018-12-05,952.5604248046875
2018-12-06,934.6550903320312
2018-12-07,932.6741943359375
2018-12-10,915.9116821289062
2018-12-11,929.47412109375
2018-12-12,936.7884521484375
2018-12-13,937.9313354492188
2018-12-14,924.6739501953125
2018-12-17,908.8258666992188
2018-12-18,886.8823852539062
2018-12-19,885.6632690429688
2018-12-20,902.501953125
2018-12-21,930.4645385742188
2018-12-24,921.7786865234375
2018-12-26,931.759765625
2018-12-27,942.4268188476562
2018-12-28,957.2842407226562
2019-01-02,960.5606689453125
2019-01-03,970.7704467773438
2019-01-04,984.865966796875
2019-01-07,981.9708862304688
2019-01-08,1013.6668701171875
2019-01-09,1052.3726806640625
2019-01-10,1042.5440673828125
2019-01-11,1054.5059814453125
2019-01-14,1043.83935546875
2019-01-15,1059.0777587890625
2019-01-16,1070.5067138671875
2019-01-17,1043.76318359375
2019-01-18,1074.3162841796875
2019-01-21,1055.649169921875
2019-01-22,1035.8388671875
2019-01-23,1027.07666015625
2019-01-24,1009.5525512695312
2019-01-25,1013.3621215820312
2019-01-28,1043.83935546875
2019-01-29,1008.0286254882812
2019-01-30,1005.7427978515625
2019-01-31,1009.5525512695312
2019-02-01,1015.6478881835938
2019-02-04,1013.285888671875
2019-02-05,975.2659301757812
2019-02-06,929.5503540039062
2019-02-07,937.9313354492188
2019-02-08,921.9309692382812
2019-02-11,921.9309692382812
2019-02-12,920.4071044921875
2019-02-13,929.5503540039062
2019-02-14,923.454833984375
2019-02-15,937.16943359375
2019-02-18,925.7406616210938
2019-02-19,944.02685546875
2019-02-20,975.2659301757812
2019-02-21,965.2847290039062
2019-02-22,975.189697265625
2019-02-25,963.7609252929688
2019-02-26,959.2654418945312
2019-02-27,952.4081420898438
2019-02-28,930.3121337890625
2019-03-01,933.51220703125
2019-03-04,933.2836303710938
2019-03-05,924.4454956054688
2019-03-06,937.0933227539062
2019-03-07,929.5503540039062
2019-03-08,930.3121337890625
2019-03-11,956.2177124023438
2019-03-12,937.16943359375
2019-03-13,933.35986328125
2019-03-14,921.9309692382812
2019-03-15,925.6643676757812
2019-03-18,931.6836547851562
2019-03-19,927.2644653320312
2019-03-20,923.8357543945312
2019-03-21,923.9882202148438
2019-03-22,910.5020141601562
2019-03-25,895.2635498046875
2019-03-26,906.6924438476562
2019-03-27,894.8826293945312
2019-03-28,896.7874145507812
2019-03-29,897.6255493164062
2019-04-01,902.8828735351562
2019-04-02,914.692626953125
2019-04-03,959.2654418945312
2019-04-04,975.2659301757812
2019-04-05,990.5043334960938
2019-04-08,1020.9815063476562
2019-04-09,1025.552978515625
2019-04-10,1028.6007080078125
2019-04-11,1024.791015625
2019-04-12,1021.8959350585938
2019-04-15,1041.4010009765625
