Date,TFC
2015-08-03,27.269010543823242
2015-08-04,27.485427856445312
2015-08-05,27.640981674194336
2015-08-06,27.519241333007812
2015-08-07,27.241947174072266
2015-08-10,27.708608627319336
2015-08-11,27.194612503051758
2015-08-12,26.765653610229492
2015-08-13,27.024389266967773
2015-08-14,27.446542739868164
2015-08-17,27.364835739135742
2015-08-18,27.29674530029297
2015-08-19,26.94948959350586
2015-08-20,26.275409698486328
2015-08-21,25.601341247558594
2015-08-24,24.219135284423828
2015-08-25,23.68123435974121
2015-08-26,24.72980499267578
2015-08-27,25.349407196044922
2015-08-28,25.260896682739258
2015-08-31,25.13832664489746
2015-09-01,24.055728912353516
2015-09-02,24.430206298828125
2015-09-03,24.838741302490234
2015-09-04,24.42340087890625
2015-09-08,25.00896453857422
2015-09-09,24.695762634277344
2015-09-10,24.97491455078125
2015-09-11,24.81151008605957
2015-09-14,24.893217086791992
2015-09-15,25.24728012084961
2015-09-16,25.24728012084961
2015-09-17,24.620866775512695
2015-09-18,24.03529930114746
2015-09-21,24.334890365600586
2015-09-22,24.001258850097656
2015-09-23,23.987634658813477
2015-09-24,23.865070343017578
2015-09-25,24.294038772583008
2015-09-28,23.72890853881836
2015-09-29,23.946775436401367
2015-09-30,24.23956871032715
2015-10-01,24.259992599487305
2015-10-02,24.34169578552246
2015-10-05,24.900026321411133
2015-10-06,24.797887802124023
2015-10-07,25.063440322875977
2015-10-08,25.131519317626953
2015-10-09,24.879600524902344
2015-10-12,24.99534797668457
2015-10-13,24.661714553833008
2015-10-14,24.34169578552246
2015-10-15,25.097476959228516
2015-10-16,24.84556007385254
2015-10-19,24.6821346282959
2015-10-20,25.022581100463867
2015-10-21,24.702573776245117
2015-10-22,25.13832664489746
2015-10-23,25.642194747924805
2015-10-26,25.3902645111084
2015-10-27,25.131519317626953
2015-10-28,25.88731575012207
2015-10-29,25.710281372070312
2015-10-30,25.294940948486328
2015-11-02,25.737518310546875
2015-11-03,25.723901748657227
2015-11-04,25.75113868713379
2015-11-05,25.975828170776367
2015-11-06,26.58181381225586
2015-11-09,26.31627082824707
2015-11-10,26.281986236572266
2015-11-11,26.268266677856445
2015-11-12,25.911724090576172
2015-11-13,25.610017776489258
2015-11-16,26.000852584838867
2015-11-17,25.9185791015625
2015-11-18,26.295696258544922
2015-11-19,26.42597770690918
2015-11-20,26.501405715942383
2015-11-23,26.583690643310547
2015-11-24,26.391693115234375
2015-11-25,26.38484001159668
2015-11-27,26.508255004882812
2015-11-30,26.4808292388916
2015-12-01,26.720823287963867
2015-12-02,26.391693115234375
2015-12-03,25.97343635559082
2015-12-04,26.707111358642578
2015-12-07,26.535688400268555
2015-12-08,25.98714828491211
2015-12-09,25.534582138061523
2015-12-10,25.754013061523438
2015-12-11,25.239761352539062
2015-12-14,25.30831527709961
2015-12-15,25.83629035949707
2015-12-16,26.281986236572266
2015-12-17,25.93915367126465
2015-12-18,25.52773666381836
2015-12-21,25.562026977539062
2015-12-22,25.808874130249023
2015-12-23,26.220273971557617
2015-12-24,26.240848541259766
2015-12-28,26.11742401123047
2015-12-29,26.42597770690918
2015-12-30,26.172279357910156
2015-12-31,25.925434112548828
2016-01-04,25.130050659179688
2016-01-05,25.136905670166016
2016-01-06,24.78721046447754
2016-01-07,24.08096694946289
2016-01-08,23.55984878540039
2016-01-11,23.779264450073242
2016-01-12,23.93011474609375
2016-01-13,23.121015548706055
2016-01-14,23.326723098754883
2016-01-15,22.72332191467285
2016-01-19,22.572467803955078
2016-01-20,22.531328201293945
2016-01-21,21.79080581665039
2016-01-22,21.907363891601562
2016-01-25,21.33139991760254
2016-01-26,21.5782413482666
2016-01-27,21.701669692993164
2016-01-28,21.87993621826172
2016-01-29,22.394195556640625
2016-02-01,22.14049530029297
2016-02-02,21.653669357299805
2016-02-03,21.79080581665039
2016-02-04,22.051361083984375
2016-02-05,21.9827880859375
2016-02-08,21.48224449157715
2016-02-09,21.66738510131836
2016-02-10,21.62588882446289
2016-02-11,20.941213607788086
2016-02-12,21.84027862548828
2016-02-16,22.531869888305664
2016-02-17,22.76700210571289
2016-02-18,22.310558319091797
2016-02-19,22.39354705810547
2016-02-22,22.80158805847168
2016-02-23,22.199905395507812
2016-02-24,22.130741119384766
2016-02-25,22.469619750976562
2016-02-26,23.029800415039062
2016-02-29,22.24139976501465
2016-03-01,23.133546829223633
2016-03-02,23.382509231567383
2016-03-03,23.700645446777344
2016-03-04,23.85279655456543
2016-03-07,23.755977630615234
2016-03-08,23.278778076171875
2016-03-09,23.14046287536621
2016-03-10,23.278778076171875
2016-03-11,23.825130462646484
2016-03-14,23.776721954345703
2016-03-15,23.686813354492188
2016-03-16,23.48625373840332
2016-03-17,23.617658615112305
2016-03-18,23.977279663085938
2016-03-21,23.949615478515625
2016-03-22,23.790555953979492
2016-03-23,23.61074447631836
2016-03-24,23.29952621459961
2016-03-28,23.209609985351562
2016-03-29,23.043638229370117
2016-03-30,23.18886947631836
2016-03-31,23.00905990600586
2016-04-01,23.17503547668457
2016-04-04,23.29952621459961
2016-04-05,22.86381721496582
2016-04-06,22.912242889404297
2016-04-07,22.435043334960938
2016-04-08,22.469619750976562
2016-04-11,22.559526443481445
2016-04-12,22.856908798217773
2016-04-13,23.659149169921875
2016-04-14,23.85970687866211
2016-04-15,23.534666061401367
2016-04-18,23.686813354492188
2016-04-19,24.004945755004883
2016-04-20,24.35074234008789
2016-04-21,24.302322387695312
2016-04-22,24.77952766418457
2016-04-25,24.52363395690918
2016-04-26,25.007749557495117
2016-04-27,25.000831604003906
2016-04-28,24.620454788208008
2016-04-29,24.468305587768555
2016-05-02,24.48904800415039
2016-05-03,24.08793830871582
2016-05-04,23.589994430541992
2016-05-05,23.513914108276367
2016-05-06,23.527751922607422
2016-05-09,23.327192306518555
2016-05-10,23.776721954345703
2016-05-11,23.658184051513672
2016-05-12,23.518735885620117
2016-05-13,23.09339714050293
2016-05-16,23.3792781829834
2016-05-17,23.442028045654297
2016-05-18,24.278743743896484
2016-05-19,24.41122817993164
2016-05-20,24.460037231445312
2016-05-23,24.390310287475586
2016-05-24,24.78078269958496
2016-05-25,25.35950469970703
2016-05-26,25.192167282104492
2016-05-27,25.345565795898438
2016-05-31,25.35950469970703
2016-06-01,25.568683624267578
2016-06-02,25.74997329711914
2016-06-03,25.35950469970703
2016-06-06,25.645389556884766
2016-06-07,25.53382110595703
2016-06-08,25.526853561401367
2016-06-09,25.22702407836914
2016-06-10,25.045734405517578
2016-06-13,24.94115447998047
2016-06-14,24.66921615600586
2016-06-15,24.80169677734375
2016-06-16,24.79472541809082
2016-06-17,24.927200317382812
2016-06-20,24.934175491333008
2016-06-21,25.09455108642578
2016-06-22,25.087575912475586
2016-06-23,25.763927459716797
2016-06-24,24.0695743560791
2016-06-27,23.04458999633789
2016-06-28,23.79065704345703
2016-06-29,24.181129455566406
2016-06-30,24.829586029052734
2016-07-01,24.59252166748047
2016-07-05,23.860389709472656
2016-07-06,24.027732849121094
2016-07-07,24.243886947631836
2016-07-08,24.557653427124023
2016-07-11,24.66921615600586
2016-07-12,25.11546516418457
2016-07-13,25.03179931640625
2016-07-14,25.568683624267578
2016-07-15,25.638418197631836
2016-07-18,25.57565689086914
2016-07-19,25.53382110595703
2016-07-20,25.4083251953125
2016-07-21,25.512908935546875
2016-07-22,25.715112686157227
2016-07-25,25.652366638183594
2016-07-26,25.79180908203125
2016-07-27,25.763927459716797
2016-07-28,25.875492095947266
2016-07-29,25.708139419555664
2016-08-01,25.568683624267578
2016-08-02,25.366483688354492
2016-08-03,25.896404266357422
2016-08-04,25.777868270874023
2016-08-05,26.537893295288086
2016-08-08,26.49603843688965
2016-08-09,26.49603843688965
2016-08-10,26.095447540283203
2016-08-11,26.13761329650879
2016-08-12,26.011106491088867
2016-08-15,26.376571655273438
2016-08-16,26.35548973083496
2016-08-17,26.47496795654297
2016-08-18,26.53118896484375
2016-08-19,26.56633186340332
2016-08-22,26.55930519104004
2016-08-23,26.608497619628906
2016-08-24,26.545244216918945
2016-08-25,26.64363670349121
2016-08-26,26.69986343383789
2016-08-29,26.77015495300293
2016-08-30,26.938823699951172
2016-08-31,27.058300018310547
2016-09-01,26.93179702758789
2016-09-02,27.051271438598633
2016-09-06,26.60147476196289
2016-09-07,26.608497619628906
2016-09-08,26.86853790283203
2016-09-09,26.84745979309082
2016-09-12,27.205900192260742
2016-09-13,26.545244216918945
2016-09-14,26.306289672851562
2016-09-15,26.784204483032227
2016-09-16,26.594444274902344
2016-09-19,26.76312255859375
2016-09-20,26.671756744384766
2016-09-21,26.89665412902832
2016-09-22,26.805282592773438
2016-09-23,26.615528106689453
2016-09-26,26.025165557861328
2016-09-27,26.28521156311035
2016-09-28,26.46091651916504
2016-09-29,26.20087242126465
2016-09-30,26.51010513305664
2016-10-03,26.43279266357422
2016-10-04,26.903684616088867
2016-10-05,27.297256469726562
2016-10-06,27.381589889526367
2016-10-07,27.332395553588867
2016-10-10,27.54323959350586
2016-10-11,27.234010696411133
2016-10-12,27.205900192260742
2016-10-13,26.615528106689453
2016-10-14,26.629579544067383
2016-10-17,26.306289672851562
2016-10-18,26.629579544067383
2016-10-19,27.24807357788086
2016-10-20,27.381589889526367
2016-10-21,27.269142150878906
2016-10-24,27.353473663330078
2016-10-25,27.32537078857422
2016-10-26,27.451879501342773
2016-10-27,27.64163589477539
2016-10-28,27.515134811401367
2016-10-31,27.550268173217773
2016-11-01,27.43079376220703
2016-11-02,27.14263343811035
2016-11-03,27.065326690673828
2016-11-04,26.88260269165039
2016-11-07,27.648666381835938
2016-11-08,27.53535270690918
2016-11-09,28.760570526123047
2016-11-10,29.334209442138672
2016-11-11,29.63875389099121
2016-11-14,30.346952438354492
2016-11-15,30.439027786254883
2016-11-16,30.325712203979492
2016-11-17,31.168487548828125
2016-11-18,31.50844383239746
2016-11-21,31.60049819946289
2016-11-22,31.515518188476562
2016-11-23,31.59341812133789
2016-11-25,31.621747970581055
2016-11-28,31.18973731994629
2016-11-29,31.26764488220215
2016-11-30,32.046669006347656
2016-12-01,32.46451950073242
2016-12-02,32.018341064453125
2016-12-05,32.2449836730957
2016-12-06,32.57783889770508
2016-12-07,32.924861907958984
2016-12-08,33.271881103515625
2016-12-09,33.463111877441406
2016-12-12,33.1939811706543
2016-12-13,33.32852554321289
2016-12-14,33.13023376464844
2016-12-15,33.25770950317383
2016-12-16,32.99568557739258
2016-12-19,33.186893463134766
2016-12-20,33.74638366699219
2016-12-21,33.56932830810547
2016-12-22,33.50559997558594
2016-12-23,33.66848373413086
2016-12-27,33.78887176513672
2016-12-28,33.42768096923828
2016-12-29,33.08774185180664
2016-12-30,33.30021286010742
2017-01-03,33.271881103515625
2017-01-04,33.52683639526367
2017-01-05,33.09483337402344
2017-01-06,33.314369201660156
2017-01-09,33.09483337402344
2017-01-10,33.045257568359375
2017-01-11,33.12315368652344
2017-01-12,32.81862258911133
2017-01-13,32.94609451293945
2017-01-17,32.26622009277344
2017-01-18,32.719459533691406
2017-01-19,32.07499694824219
2017-01-20,32.16707229614258
2017-01-23,32.152896881103516
2017-01-24,32.549503326416016
2017-01-25,33.271881103515625
2017-01-26,33.44184875488281
2017-01-27,33.26480484008789
2017-01-30,32.91777801513672
2017-01-31,32.7123908996582
2017-02-01,32.54241943359375
2017-02-02,32.443267822265625
2017-02-03,33.00984573364258
2017-02-06,32.88235855102539
2017-02-07,32.854034423828125
2017-02-08,32.64018249511719
2017-02-09,33.08213806152344
2017-02-10,33.23896408081055
2017-02-13,33.48844909667969
2017-02-14,34.122859954833984
2017-02-15,34.40085983276367
2017-02-16,34.21553421020508
2017-02-17,34.18700408935547
2017-02-21,34.20840072631836
2017-02-22,34.32245635986328
2017-02-23,34.59332275390625
2017-02-24,34.293941497802734
2017-02-27,34.343833923339844
2017-02-28,34.37234878540039
2017-03-01,35.42733383178711
2017-03-02,34.61471176147461
2017-03-03,34.67173767089844
2017-03-06,34.379478454589844
2017-03-07,34.16563034057617
2017-03-08,34.21553421020508
2017-03-09,34.27254104614258
2017-03-10,34.0088005065918
2017-03-13,33.987430572509766
2017-03-14,33.880496978759766
2017-03-15,33.516963958740234
2017-03-16,33.72367858886719
2017-03-17,33.381526947021484
2017-03-20,32.953834533691406
2017-03-21,31.36422348022461
2017-03-22,31.42838478088379
2017-03-23,31.59233856201172
2017-03-24,31.656496047973633
2017-03-27,31.485416412353516
2017-03-28,32.00579071044922
2017-03-29,31.699254989624023
2017-03-30,32.241004943847656
2017-03-31,31.863208770751953
2017-04-03,31.87745475769043
2017-04-04,31.74917221069336
2017-04-05,31.349979400634766
2017-04-06,31.58521842956543
2017-04-07,31.414127349853516
2017-04-10,31.21454429626465
2017-04-11,31.093355178833008
2017-04-12,30.815364837646484
2017-04-13,30.38052749633789
2017-04-17,30.75833511352539
2017-04-18,30.34489631652832
2017-04-19,30.38766098022461
2017-04-20,31.128992080688477
2017-04-21,30.60151481628418
2017-04-24,31.17177391052246
2017-04-25,31.1147403717041
2017-04-26,31.243057250976562
2017-04-27,31.06485366821289
2017-04-28,30.77971076965332
2017-05-01,31.06485366821289
2017-05-02,30.986434936523438
2017-05-03,31.47116470336914
2017-05-04,31.406999588012695
2017-05-05,31.17177391052246
2017-05-08,31.17890167236328
2017-05-09,30.986434936523438
2017-05-10,31.129995346069336
2017-05-11,30.885950088500977
2017-05-12,30.8715877532959
2017-05-15,31.129995346069336
2017-05-16,31.388395309448242
2017-05-17,30.153812408447266
2017-05-18,30.23994255065918
2017-05-19,30.326078414916992
2017-05-22,30.433740615844727
2017-05-23,30.885950088500977
2017-05-24,30.541410446166992
2017-05-25,30.598834991455078
2017-05-26,30.548603057861328
2017-05-30,30.19687843322754
2017-05-31,29.895418167114258
2017-06-01,30.448101043701172
2017-06-02,30.261484146118164
2017-06-05,30.326078414916992
2017-06-06,30.103567123413086
2017-06-07,30.33326530456543
2017-06-08,31.137165069580078
2017-06-09,31.661155700683594
2017-06-12,31.64678955078125
2017-06-13,31.790348052978516
2017-06-14,31.962596893310547
2017-06-15,31.876483917236328
2017-06-16,31.819055557250977
2017-06-19,31.847780227661133
2017-06-20,31.546300888061523
2017-06-21,31.33096694946289
2017-06-22,31.10845375061035
2017-06-23,30.986438751220703
2017-06-26,31.187416076660156
2017-06-27,31.452991485595703
2017-06-28,32.142051696777344
2017-06-29,32.73781967163086
2017-06-30,32.59425354003906
2017-07-03,33.103885650634766
2017-07-05,33.11823654174805
2017-07-06,32.680389404296875
2017-07-07,32.63733673095703
2017-07-10,32.551185607910156
2017-07-11,32.57271957397461
2017-07-12,32.60861587524414
2017-07-13,32.70193099975586
2017-07-14,32.16358184814453
2017-07-17,32.2353630065918
2017-07-18,32.02004623413086
2017-07-19,32.12770080566406
2017-07-20,33.20436477661133
2017-07-21,33.218727111816406
2017-07-24,33.44123077392578
2017-07-25,33.88624954223633
2017-07-26,33.55607604980469
2017-07-27,33.649391174316406
2017-07-28,33.649391174316406
2017-07-31,33.965213775634766
2017-08-01,34.345638275146484
2017-08-02,34.40305709838867
2017-08-03,34.33845901489258
2017-08-04,34.71169662475586
2017-08-07,34.568153381347656
2017-08-08,34.63274383544922
2017-08-09,34.466522216796875
2017-08-10,33.736572265625
2017-08-11,33.469173431396484
2017-08-14,33.866661071777344
2017-08-15,33.96061706542969
2017-08-16,33.8377685546875
2017-08-17,33.36076354980469
2017-08-18,33.331851959228516
2017-08-21,33.15839385986328
2017-08-22,33.339073181152344
2017-08-23,33.35353088378906
2017-08-24,33.35353088378906
2017-08-25,33.35353088378906
2017-08-28,33.3463020324707
2017-08-29,33.29570770263672
2017-08-30,33.461944580078125
2017-08-31,33.3101692199707
2017-09-01,33.454708099365234
2017-09-05,32.797019958496094
2017-09-06,32.572998046875
2017-09-07,31.55396842956543
2017-09-08,31.777986526489258
2017-09-11,32.2911376953125
2017-09-12,32.37063980102539
2017-09-13,32.312808990478516
2017-09-14,31.85027313232422
2017-09-15,31.900861740112305
2017-09-18,31.973134994506836
2017-09-19,32.26945495605469
2017-09-20,32.421226501464844
2017-09-21,32.69586944580078
2017-09-22,32.681392669677734
2017-09-25,32.760894775390625
2017-09-26,32.659725189208984
2017-09-27,33.302947998046875
2017-09-28,33.461944580078125
2017-09-29,33.92448043823242
2017-10-02,34.08348083496094
2017-10-03,33.88112258911133
2017-10-04,33.512535095214844
2017-10-05,34.415931701660156
2017-10-06,34.466522216796875
2017-10-09,34.314754486083984
2017-10-10,34.48096466064453
2017-10-11,34.22079086303711
2017-10-12,33.85942459106445
2017-10-13,33.75102615356445
2017-10-16,33.98952865600586
2017-10-17,33.620933532714844
2017-10-18,33.635398864746094
2017-10-19,33.779937744140625
2017-10-20,34.32920455932617
2017-10-23,34.264156341552734
2017-10-24,34.387020111083984
2017-10-25,34.531558990478516
2017-10-26,35.138648986816406
2017-10-27,35.22537612915039
2017-10-30,35.49277114868164
2017-10-31,35.58674621582031
2017-11-01,35.81078338623047
2017-11-02,35.83968734741211
2017-11-03,35.80355453491211
2017-11-06,35.760189056396484
2017-11-07,34.85679244995117
2017-11-08,34.509883880615234
2017-11-09,34.02228927612305
2017-11-10,33.571083068847656
2017-11-13,33.83307647705078
2017-11-14,34.087791442871094
2017-11-15,34.073246002197266
2017-11-16,34.0368537902832
2017-11-17,34.073246002197266
2017-11-20,34.18967819213867
2017-11-21,33.891292572021484
2017-11-22,33.83307647705078
2017-11-24,33.72391128540039
2017-11-27,33.83307647705078
2017-11-28,34.58993148803711
2017-11-29,35.74705123901367
2017-11-30,35.965389251708984
2017-12-01,36.09637451171875
2017-12-04,36.562137603759766
2017-12-05,36.24919891357422
2017-12-06,35.93627166748047
2017-12-07,36.08183288574219
2017-12-08,36.24919891357422
2017-12-11,36.205535888671875
2017-12-12,36.591243743896484
2017-12-13,35.965389251708984
2017-12-14,35.63789749145508
2017-12-15,36.04542922973633
2017-12-18,36.39476013183594
2017-12-19,36.409305572509766
2017-12-20,36.27104187011719
2017-12-21,36.67129898071289
2017-12-22,36.714962005615234
2017-12-26,36.416587829589844
2017-12-27,36.37291717529297
2017-12-28,36.47480010986328
2017-12-29,36.1837158203125
2018-01-02,36.329261779785156
2018-01-03,36.72224044799805
2018-01-04,37.166168212890625
2018-01-05,37.2826042175293
2018-01-08,37.47909927368164
2018-01-09,37.90847396850586
2018-01-10,38.359676361083984
2018-01-11,38.687164306640625
2018-01-12,38.672607421875
2018-01-16,38.62894058227539
2018-01-17,38.77449417114258
2018-01-18,39.400367736816406
2018-01-19,39.88066864013672
2018-01-22,39.93889236450195
2018-01-23,39.931617736816406
2018-01-24,40.026222229003906
2018-01-25,39.80061721801758
2018-01-26,40.35371017456055
2018-01-29,40.31003952026367
2018-01-30,40.04805374145508
2018-01-31,40.16447830200195
2018-02-01,40.53565216064453
2018-02-02,40.10627365112305
2018-02-05,38.490665435791016
2018-02-06,39.087425231933594
2018-02-07,39.16748046875
2018-02-08,37.39545822143555
2018-02-09,38.38398361206055
2018-02-12,38.80868148803711
2018-02-13,39.05031967163086
2018-02-14,40.08277130126953
2018-02-15,40.148685455322266
2018-02-16,40.243873596191406
2018-02-20,39.98025894165039
2018-02-21,40.33906173706055
2018-02-22,39.775238037109375
2018-02-23,40.53676986694336
2018-02-26,40.85162353515625
2018-02-27,40.236541748046875
2018-02-28,39.79719543457031
2018-03-01,39.46037292480469
2018-03-02,39.75327682495117
2018-03-05,40.24794006347656
2018-03-06,40.489768981933594
2018-03-07,40.321224212646484
2018-03-08,40.321224212646484
2018-03-09,41.0614013671875
2018-03-12,40.746273040771484
2018-03-13,40.585044860839844
2018-03-14,40.02808380126953
2018-03-15,40.020755767822266
2018-03-16,40.33589172363281
2018-03-19,40.277259826660156
2018-03-20,40.05007553100586
2018-03-21,40.101383209228516
2018-03-22,38.335208892822266
2018-03-23,37.14066696166992
2018-03-26,38.269264221191406
2018-03-27,37.800235748291016
2018-03-28,37.763587951660156
2018-03-29,38.13733673095703
2018-04-02,37.323875427246094
2018-04-03,38.064048767089844
2018-04-04,38.599037170410156
2018-04-05,38.76026153564453
2018-04-06,37.463111877441406
2018-04-09,37.844207763671875
2018-04-10,38.525753021240234
2018-04-11,38.25459289550781
2018-04-12,38.87751007080078
2018-04-13,38.07138442993164
2018-04-16,38.1080322265625
2018-04-17,37.4411506652832
2018-04-18,37.10403060913086
2018-04-19,38.37186050415039
2018-04-20,38.628353118896484
2018-04-23,39.22929000854492
2018-04-24,39.58838653564453
2018-04-25,39.419822692871094
2018-04-26,39.07539367675781
2018-04-27,39.14134216308594
2018-04-30,38.69430160522461
2018-05-01,38.892173767089844
2018-05-02,38.7382698059082
2018-05-03,38.43781280517578
2018-05-04,38.921485900878906
2018-05-07,39.375858306884766
2018-05-08,39.734954833984375
2018-05-09,40.24794006347656
2018-05-10,40.61319351196289
2018-05-11,40.62794876098633
2018-05-14,40.583683013916016
2018-05-15,40.94523620605469
2018-05-16,40.81241989135742
2018-05-17,40.90096664428711
2018-05-18,40.51726531982422
2018-05-21,40.45823669433594
2018-05-22,40.97475814819336
2018-05-23,40.78290939331055
2018-05-24,40.55416488647461
2018-05-25,40.443477630615234
2018-05-29,38.716827392578125
2018-05-30,39.17431640625
2018-05-31,38.73896789550781
2018-06-01,39.25547790527344
2018-06-04,39.56540298461914
2018-06-05,39.34403610229492
2018-06-06,40.13356399536133
2018-06-07,40.155704498291016
2018-06-08,40.28852462768555
2018-06-11,39.993370056152344
2018-06-12,39.845794677734375
2018-06-13,39.690834045410156
2018-06-14,38.694698333740234
2018-06-15,38.60615539550781
2018-06-18,38.57663345336914
2018-06-19,38.539737701416016
2018-06-20,38.355262756347656
2018-06-21,38.4142951965332
2018-06-22,38.082244873046875
2018-06-25,38.15604019165039
2018-06-26,37.949432373046875
2018-06-27,37.40339660644531
2018-06-28,37.37386703491211
2018-06-29,37.21891403198242
2018-07-02,37.75020217895508
2018-07-03,37.248443603515625
2018-07-05,37.484554290771484
2018-07-06,37.78709411621094
2018-07-09,38.797996520996094
2018-07-10,38.60615539550781
2018-07-11,38.27409744262695
2018-07-12,38.03797149658203
2018-07-13,37.580482482910156
2018-07-16,38.10438537597656
2018-07-17,38.37002182006836
2018-07-18,39.093143463134766
2018-07-19,37.27794647216797
2018-07-20,36.84999084472656
2018-07-23,37.447669982910156
2018-07-24,37.521461486816406
2018-07-25,37.396018981933594
2018-07-26,37.67641830444336
2018-07-27,37.86825942993164
2018-07-30,37.95680236816406
2018-07-31,37.491947174072266
2018-08-01,37.71331024169922
2018-08-02,37.86825942993164
2018-08-03,38.074867248535156
2018-08-06,37.942039489746094
2018-08-07,38.15604019165039
2018-08-08,38.37739944458008
2018-08-09,38.076210021972656
2018-08-10,37.74156951904297
2018-08-13,37.56307601928711
2018-08-14,38.55959701538086
2018-08-15,38.17289352416992
2018-08-16,38.81989288330078
2018-08-17,38.99093246459961
2018-08-20,38.88682556152344
2018-08-21,39.19916915893555
2018-08-22,39.184295654296875
2018-08-23,38.6785888671875
2018-08-24,38.45549392700195
2018-08-27,38.85708236694336
2018-08-28,38.76039505004883
2018-08-29,38.6711540222168
2018-08-30,38.32162094116211
2018-08-31,38.418304443359375
2018-09-04,38.77528381347656
2018-09-05,38.90913009643555
2018-09-06,38.85708236694336
2018-09-07,38.65628433227539
2018-09-10,38.49267578125
2018-09-11,38.57448196411133
2018-09-12,37.682071685791016
2018-09-13,37.15406036376953
2018-09-14,37.33997344970703
2018-09-17,37.36228942871094
2018-09-18,37.22843551635742
2018-09-19,37.905181884765625
2018-09-20,38.351375579833984
2018-09-21,38.254703521728516
2018-09-24,37.68950653076172
2018-09-25,37.41435241699219
2018-09-26,36.99788284301758
2018-09-27,36.36576461791992
2018-09-28,36.09804153442383
2018-10-01,35.956729888916016
2018-10-02,35.897239685058594
2018-10-03,36.41038131713867
2018-10-04,36.73016357421875
2018-10-05,36.43269348144531
2018-10-08,36.990447998046875
2018-10-09,36.75990676879883
2018-10-10,36.23933792114258
2018-10-11,35.27999496459961
2018-10-12,34.863548278808594
2018-10-15,34.79659652709961
2018-10-16,35.01970672607422
2018-10-17,35.48078155517578
2018-10-18,35.90468215942383
2018-10-19,36.3806266784668
2018-10-22,35.012271881103516
2018-10-23,35.027137756347656
2018-10-24,34.253726959228516
2018-10-25,34.960208892822266
