Date,JUNIORBEES.NS
2016-08-17,228.9600067138672
2016-08-18,229.85000610351562
2016-08-19,230.88999938964844
2016-08-22,229.02999877929688
2016-08-23,227.66000366210938
2016-08-24,229.77000427246094
2016-08-25,229.1699981689453
2016-08-26,228.57000732421875
2016-08-29,229.08999633789062
2016-08-30,231.8699951171875
2016-08-31,230.8800048828125
2016-09-01,231.1300048828125
2016-09-02,231.92999267578125
2016-09-06,235.52999877929688
2016-09-07,235.38999938964844
2016-09-08,235.8699951171875
2016-09-09,235.33999633789062
2016-09-12,229.6999969482422
2016-09-14,230.94000244140625
2016-09-15,231.16000366210938
2016-09-16,231.97999572753906
2016-09-19,231.13999938964844
2016-09-20,232.22000122070312
2016-09-21,230.47999572753906
2016-09-22,233.33999633789062
2016-09-23,234.88999938964844
2016-09-26,233.72999572753906
2016-09-27,233.02000427246094
2016-09-28,234.92999267578125
2016-09-29,227.36000061035156
2016-09-30,230.0800018310547
2016-10-03,236.41000366210938
2016-10-04,237.99000549316406
2016-10-05,238.0
2016-10-06,237.97999572753906
2016-10-07,238.02000427246094
2016-10-10,239.49000549316406
2016-10-13,234.27999877929688
2016-10-14,235.63999938964844
2016-10-17,234.05999755859375
2016-10-18,238.00999450683594
2016-10-19,237.92999267578125
2016-10-20,237.39999389648438
2016-10-21,238.25
2016-10-24,237.55999755859375
2016-10-25,238.36000061035156
2016-10-26,236.44000244140625
2016-10-27,234.60000610351562
2016-10-28,237.89999389648438
2016-11-01,239.5
2016-11-02,235.27999877929688
2016-11-03,233.8800048828125
2016-11-04,230.3000030517578
2016-11-07,230.57000732421875
2016-11-08,232.85000610351562
2016-11-09,227.39999389648438
2016-11-10,231.80999755859375
2016-11-11,225.5399932861328
2016-11-15,211.58999633789062
2016-11-16,215.30999755859375
2016-11-17,214.82000732421875
2016-11-18,214.30999755859375
2016-11-21,215.60000610351562
2016-11-22,218.75999450683594
2016-11-23,219.32000732421875
2016-11-24,216.88999938964844
2016-11-25,220.74000549316406
2016-11-28,220.4199981689453
2016-11-29,221.25999450683594
2016-11-30,222.92999267578125
2016-12-01,222.1199951171875
2016-12-02,219.22999572753906
2016-12-05,220.3000030517578
2016-12-06,221.58999633789062
2016-12-07,220.19000244140625
2016-12-08,225.3000030517578
2016-12-09,224.7899932861328
2016-12-12,222.25
2016-12-13,221.7899932861328
2016-12-14,218.72999572753906
2016-12-15,219.27999877929688
2016-12-16,217.3800048828125
2016-12-19,216.9600067138672
2016-12-20,215.7100067138672
2016-12-21,212.24000549316406
2016-12-22,211.47000122070312
2016-12-23,210.39999389648438
2016-12-26,206.85000610351562
2016-12-27,210.17999267578125
2016-12-28,211.1300048828125
2016-12-29,213.35000610351562
2016-12-30,216.16000366210938
2017-01-02,218.61000061035156
2017-01-03,219.49000549316406
2017-01-04,219.5399932861328
2017-01-05,221.11000061035156
2017-01-06,221.9499969482422
2017-01-09,222.41000366210938
2017-01-10,224.2100067138672
2017-01-11,225.97000122070312
2017-01-12,228.22999572753906
2017-01-13,229.41000366210938
2017-01-16,230.22000122070312
2017-01-17,228.3300018310547
2017-01-18,229.55999755859375
2017-01-19,231.14999389648438
2017-01-20,227.97000122070312
2017-01-23,229.60000610351562
2017-01-24,231.69000244140625
2017-01-25,235.64999389648438
2017-01-27,237.22999572753906
2017-01-30,237.19000244140625
2017-01-31,235.75999450683594
2017-02-01,239.3300018310547
2017-02-02,241.0399932861328
2017-02-03,240.6199951171875
2017-02-06,242.6699981689453
2017-02-07,243.05999755859375
2017-02-08,244.1699981689453
2017-02-09,244.8300018310547
2017-02-10,244.38999938964844
2017-02-13,243.67999267578125
2017-02-14,242.83999633789062
2017-02-15,239.72000122070312
2017-02-16,242.11000061035156
2017-02-17,243.97000122070312
2017-02-20,247.0399932861328
2017-02-21,248.33999633789062
2017-02-22,247.5399932861328
2017-02-23,245.5500030517578
2017-02-27,245.66000366210938
2017-02-28,247.0800018310547
2017-03-01,247.5
2017-03-02,244.52999877929688
2017-03-03,243.8800048828125
2017-03-06,245.4199981689453
2017-03-07,245.1699981689453
2017-03-08,242.47999572753906
2017-03-09,242.69000244140625
2017-03-10,243.17999267578125
2017-03-14,247.08999633789062
2017-03-15,247.6199951171875
2017-03-16,251.00999450683594
2017-03-17,250.85000610351562
2017-03-20,251.55999755859375
2017-03-21,251.4499969482422
2017-03-22,248.9600067138672
2017-03-23,251.47999572753906
2017-03-24,250.02999877929688
2017-03-27,250.3000030517578
2017-03-28,251.05999755859375
2017-03-29,252.1699981689453
2017-03-30,252.8699951171875
2017-03-31,253.11000061035156
2017-04-03,255.00999450683594
2017-04-05,256.9599914550781
2017-04-06,257.4700012207031
2017-04-07,259.1700134277344
2017-04-10,259.44000244140625
2017-04-11,262.1499938964844
2017-04-12,262.3699951171875
2017-04-13,262.739990234375
2017-04-17,261.17999267578125
2017-04-18,259.1000061035156
2017-04-19,260.29998779296875
2017-04-20,261.7900085449219
2017-04-21,261.7699890136719
2017-04-24,263.92999267578125
2017-04-25,267.739990234375
2017-04-26,267.0400085449219
2017-04-27,266.7200012207031
2017-04-28,266.70001220703125
2017-05-02,268.19000244140625
2017-05-03,267.9700012207031
2017-05-04,269.0299987792969
2017-05-05,265.5299987792969
2017-05-08,265.5299987792969
2017-05-09,268.1199951171875
2017-05-10,271.2099914550781
2017-05-11,271.57000732421875
2017-05-12,270.2099914550781
2017-05-15,272.7200012207031
2017-05-16,272.6000061035156
2017-05-17,272.2200012207031
2017-05-18,266.5899963378906
2017-05-19,264.8500061035156
2017-05-22,262.5400085449219
2017-05-23,259.4700012207031
2017-05-24,255.52999877929688
2017-05-25,257.7200012207031
2017-05-26,263.44000244140625
2017-05-29,261.6000061035156
2017-05-30,263.1400146484375
2017-05-31,264.6499938964844
2017-06-01,264.1199951171875
2017-06-02,265.510009765625
2017-06-05,268.6199951171875
2017-06-06,265.7900085449219
2017-06-07,267.6000061035156
2017-06-08,268.75
2017-06-09,268.989990234375
2017-06-12,268.6300048828125
2017-06-13,269.7799987792969
2017-06-14,268.1700134277344
2017-06-15,268.8800048828125
2017-06-16,269.4100036621094
2017-06-19,269.94000244140625
2017-06-20,270.0299987792969
2017-06-21,270.07000732421875
2017-06-22,268.4700012207031
2017-06-23,266.1400146484375
2017-06-27,262.67999267578125
2017-06-28,263.8999938964844
2017-06-29,264.010009765625
2017-06-30,266.6300048828125
2017-07-03,269.1000061035156
2017-07-04,269.7799987792969
2017-07-05,271.010009765625
2017-07-06,272.9700012207031
2017-07-07,273.29998779296875
2017-07-10,275.1600036621094
2017-07-11,273.6700134277344
2017-07-12,274.57000732421875
2017-07-13,277.2900085449219
2017-07-14,277.4599914550781
2017-07-17,277.9100036621094
2017-07-18,276.2799987792969
2017-07-19,280.0899963378906
2017-07-20,278.7699890136719
2017-07-21,279.25
2017-07-24,279.8900146484375
2017-07-25,281.239990234375
2017-07-26,280.9700012207031
2017-07-27,280.0400085449219
2017-07-28,280.9100036621094
2017-07-31,282.95001220703125
2017-08-01,282.9700012207031
2017-08-02,281.92999267578125
2017-08-03,281.6099853515625
2017-08-04,285.4700012207031
2017-08-07,289.5799865722656
2017-08-08,285.6600036621094
2017-08-09,281.7099914550781
2017-08-10,273.05999755859375
2017-08-11,272.5799865722656
2017-08-14,278.2900085449219
2017-08-16,280.9800109863281
2017-08-17,280.6600036621094
2017-08-18,280.0299987792969
2017-08-21,276.6099853515625
2017-08-22,275.0400085449219
2017-08-23,278.17999267578125
2017-08-24,281.5199890136719
2017-08-28,282.8299865722656
2017-08-29,280.1099853515625
2017-08-30,284.5899963378906
2017-08-31,285.05999755859375
2017-09-01,287.7799987792969
2017-09-04,286.9800109863281
2017-09-05,288.3500061035156
2017-09-06,288.739990234375
2017-09-07,290.17999267578125
2017-09-08,288.2799987792969
2017-09-11,291.5799865722656
2017-09-12,293.4100036621094
2017-09-13,291.7900085449219
2017-09-14,292.6199951171875
2017-09-15,292.9100036621094
2017-09-18,293.3599853515625
2017-09-19,295.04998779296875
2017-09-20,294.20001220703125
2017-09-21,291.20001220703125
2017-09-22,285.1400146484375
2017-09-25,280.760009765625
2017-09-26,281.55999755859375
2017-09-27,276.20001220703125
2017-09-28,276.44000244140625
2017-09-29,279.1300048828125
2017-10-03,283.82000732421875
2017-10-04,283.8299865722656
2017-10-05,284.05999755859375
2017-10-06,286.7099914550781
2017-10-09,285.989990234375
2017-10-10,287.489990234375
2017-10-11,285.9700012207031
2017-10-12,289.2699890136719
2017-10-13,290.3500061035156
2017-10-16,291.42999267578125
2017-10-17,291.8399963378906
2017-10-18,291.42999267578125
2017-10-19,291.94000244140625
2017-10-23,291.1199951171875
2017-10-24,291.7099914550781
2017-10-25,294.3800048828125
2017-10-26,296.80999755859375
2017-10-27,298.54998779296875
2017-10-30,301.45001220703125
2017-10-31,300.70001220703125
2017-11-01,304.8999938964844
2017-11-02,305.9100036621094
2017-11-03,306.1199951171875
2017-11-06,307.9800109863281
2017-11-07,302.92999267578125
2017-11-08,299.5899963378906
2017-11-09,301.9800109863281
2017-11-10,302.6700134277344
2017-11-13,300.8999938964844
2017-11-14,299.9800109863281
2017-11-15,296.0199890136719
2017-11-16,299.1400146484375
2017-11-17,303.3500061035156
2017-11-20,303.8399963378906
2017-11-21,303.7699890136719
2017-11-22,303.0199890136719
2017-11-23,304.05999755859375
2017-11-24,304.6099853515625
2017-11-27,305.32000732421875
2017-11-28,305.5
2017-11-29,304.9800109863281
2017-11-30,303.6300048828125
2017-12-01,300.8800048828125
2017-12-04,300.1400146484375
2017-12-05,300.3399963378906
2017-12-06,298.239990234375
2017-12-07,303.04998779296875
2017-12-08,304.7699890136719
2017-12-11,306.1300048828125
2017-12-12,303.7200012207031
2017-12-13,299.6199951171875
2017-12-14,300.2200012207031
2017-12-15,302.30999755859375
2017-12-18,304.94000244140625
2017-12-19,309.0899963378906
2017-12-20,309.8800048828125
2017-12-21,311.6000061035156
2017-12-22,313.1600036621094
2017-12-26,314.6400146484375
2017-12-27,313.20001220703125
2017-12-28,312.45001220703125
2017-12-29,314.30999755859375
2018-01-01,315.5
2018-01-02,313.1600036621094
2018-01-03,314.54998779296875
2018-01-04,318.8399963378906
2018-01-05,322.25
2018-01-08,324.5899963378906
2018-01-09,324.0400085449219
2018-01-10,322.6300048828125
2018-01-11,321.3599853515625
2018-01-12,321.8299865722656
2018-01-15,322.7699890136719
2018-01-16,317.489990234375
2018-01-17,319.239990234375
2018-01-18,314.0299987792969
2018-01-19,315.95001220703125
2018-01-22,320.1099853515625
2018-01-23,321.5400085449219
2018-01-24,320.0
2018-01-25,316.3500061035156
2018-01-29,314.2099914550781
2018-01-30,312.010009765625
2018-01-31,309.5899963378906
2018-02-01,309.9700012207031
2018-02-02,302.80999755859375
2018-02-05,300.7799987792969
2018-02-06,297.07000732421875
2018-02-07,299.75
2018-02-08,304.25
2018-02-09,302.1499938964844
2018-02-12,307.7099914550781
2018-02-14,306.95001220703125
2018-02-15,305.0400085449219
2018-02-16,301.3399963378906
2018-02-19,298.260009765625
2018-02-20,299.3399963378906
2018-02-21,297.8800048828125
2018-02-22,295.70001220703125
2018-02-23,300.510009765625
2018-02-26,301.760009765625
2018-02-27,301.5
2018-02-28,300.1300048828125
2018-03-01,298.760009765625
2018-03-05,295.760009765625
2018-03-06,292.6700134277344
2018-03-07,289.489990234375
2018-03-08,289.04998779296875
2018-03-09,289.260009765625
2018-03-12,291.4100036621094
2018-03-13,294.69000244140625
2018-03-14,295.9100036621094
2018-03-15,296.0400085449219
2018-03-16,293.0299987792969
2018-03-19,288.6300048828125
2018-03-20,290.57000732421875
2018-03-21,290.2699890136719
2018-03-22,289.8599853515625
2018-03-23,288.1099853515625
2018-03-26,290.7099914550781
2018-03-27,294.1199951171875
2018-03-28,293.8800048828125
2018-04-02,298.2900085449219
2018-04-03,300.69000244140625
2018-04-04,297.67999267578125
2018-04-05,302.4800109863281
2018-04-06,305.5899963378906
2018-04-09,307.0299987792969
2018-04-10,307.0299987792969
2018-04-11,307.2300109863281
2018-04-12,306.510009765625
2018-04-13,306.7900085449219
2018-04-16,308.1099853515625
2018-04-17,308.7799987792969
2018-04-18,307.9200134277344
2018-04-19,309.6300048828125
2018-04-20,307.6099853515625
2018-04-23,309.07000732421875
2018-04-24,309.9100036621094
2018-04-25,310.9599914550781
2018-04-26,309.44000244140625
2018-04-27,310.80999755859375
2018-04-30,313.79998779296875
2018-05-02,309.7699890136719
2018-05-03,306.1400146484375
2018-05-04,304.1199951171875
2018-05-07,305.3399963378906
2018-05-08,305.4200134277344
2018-05-09,303.57000732421875
2018-05-10,299.9599914550781
2018-05-11,299.7900085449219
2018-05-14,298.6199951171875
2018-05-15,296.57000732421875
2018-05-16,297.4800109863281
2018-05-17,297.7900085449219
2018-05-18,292.9100036621094
2018-05-21,288.57000732421875
2018-05-22,292.3800048828125
2018-05-23,291.0
2018-05-24,291.4100036621094
2018-05-25,294.8900146484375
2018-05-28,301.4200134277344
2018-05-29,301.5
2018-05-30,300.5299987792969
2018-05-31,299.4200134277344
2018-06-01,295.57000732421875
2018-06-04,292.3800048828125
2018-06-05,290.6700134277344
2018-06-06,294.010009765625
2018-06-07,298.8299865722656
2018-06-08,299.2300109863281
2018-06-11,300.55999755859375
2018-06-12,301.9599914550781
2018-06-13,302.1499938964844
2018-06-14,301.3299865722656
2018-06-15,297.7300109863281
2018-06-18,297.7300109863281
2018-06-19,295.17999267578125
2018-06-20,294.4800109863281
2018-06-21,293.8399963378906
2018-06-22,294.80999755859375
2018-06-25,291.510009765625
2018-06-26,291.6499938964844
2018-06-27,287.0
2018-06-28,285.29998779296875
2018-06-29,289.17999267578125
2018-07-02,286.95001220703125
2018-07-03,287.989990234375
2018-07-04,287.54998779296875
2018-07-05,287.0799865722656
2018-07-06,288.8500061035156
2018-07-09,290.7300109863281
2018-07-10,292.3500061035156
2018-07-11,290.9100036621094
2018-07-12,290.95001220703125
2018-07-13,288.67999267578125
2018-07-16,283.19000244140625
2018-07-17,286.2799987792969
2018-07-18,283.20001220703125
2018-07-19,281.45001220703125
2018-07-20,281.44000244140625
2018-07-23,288.05999755859375
2018-07-24,295.260009765625
2018-07-25,294.8500061035156
2018-07-26,297.8900146484375
2018-07-27,299.67999267578125
2018-07-30,302.70001220703125
2018-07-31,303.2900085449219
2018-08-01,305.6499938964844
2018-08-02,305.0899963378906
2018-08-03,306.92999267578125
2018-08-06,307.42999267578125
2018-08-07,306.17999267578125
2018-08-08,308.05999755859375
2018-08-09,308.0899963378906
2018-08-10,307.0400085449219
2018-08-13,303.17999267578125
2018-08-14,305.2900085449219
2018-08-16,303.0
2018-08-17,307.2900085449219
2018-08-20,311.2799987792969
2018-08-21,312.6000061035156
2018-08-23,314.42999267578125
2018-08-24,314.07000732421875
2018-08-27,316.69000244140625
2018-08-28,315.55999755859375
2018-08-29,318.5799865722656
2018-08-30,318.3999938964844
2018-08-31,321.0899963378906
2018-09-03,319.1000061035156
2018-09-04,308.8500061035156
2018-09-05,306.8800048828125
2018-09-06,309.6000061035156
2018-09-07,312.19000244140625
2018-09-10,308.19000244140625
2018-09-11,302.239990234375
2018-09-12,303.0899963378906
2018-09-14,307.57000732421875
2018-09-17,306.4700012207031
2018-09-18,301.9800109863281
2018-09-19,300.5299987792969
2018-09-21,294.95001220703125
2018-09-24,285.92999267578125
2018-09-25,288.0
2018-09-26,289.1000061035156
2018-09-27,285.5299987792969
2018-09-28,280.8999938964844
2018-10-01,280.80999755859375
2018-10-03,277.739990234375
2018-10-04,273.30999755859375
2018-10-05,266.5199890136719
2018-10-08,263.9200134277344
2018-10-09,262.92999267578125
2018-10-10,270.5400085449219
2018-10-11,266.0899963378906
2018-10-12,271.5299987792969
2018-10-15,272.9700012207031
2018-10-16,276.07000732421875
2018-10-17,270.5199890136719
2018-10-19,268.4599914550781
2018-10-22,267.2300109863281
2018-10-23,264.010009765625
2018-10-24,265.010009765625
2018-10-25,261.0299987792969
2018-10-26,261.05999755859375
2018-10-29,267.1000061035156
2018-10-30,268.75
2018-10-31,273.04998779296875
2018-11-01,275.1700134277344
2018-11-02,278.0899963378906
2018-11-05,280.3299865722656
2018-11-06,279.1099853515625
2018-11-07,280.67999267578125
2018-11-09,281.8900146484375
2018-11-12,278.6000061035156
2018-11-13,279.1400146484375
2018-11-14,279.54998779296875
2018-11-15,280.92999267578125
2018-11-16,282.260009765625
2018-11-19,283.1400146484375
2018-11-20,280.29998779296875
2018-11-21,282.2300109863281
2018-11-22,280.3699951171875
2018-11-26,281.6099853515625
2018-11-27,280.760009765625
2018-11-28,280.3999938964844
2018-11-29,282.7099914550781
2018-11-30,284.0899963378906
2018-12-03,285.1199951171875
2018-12-04,284.3699951171875
2018-12-05,279.5299987792969
2018-12-06,276.3299865722656
2018-12-07,277.4100036621094
2018-12-10,272.7099914550781
2018-12-11,276.8699951171875
2018-12-12,283.2300109863281
2018-12-13,285.8900146484375
2018-12-14,286.3999938964844
2018-12-17,288.1400146484375
2018-12-18,290.5899963378906
2018-12-19,294.79998779296875
2018-12-20,293.1000061035156
2018-12-21,288.4700012207031
2018-12-24,284.739990234375
2018-12-26,286.1099853515625
2018-12-27,286.760009765625
2018-12-28,289.3500061035156
2018-12-31,290.7699890136719
2019-01-01,289.7099914550781
2019-01-02,287.45001220703125
2019-01-03,285.17999267578125
2019-01-04,285.7699890136719
2019-01-07,285.5
2019-01-08,285.510009765625
2019-01-09,285.6600036621094
2019-01-10,286.6400146484375
2019-01-11,285.7300109863281
2019-01-14,283.94000244140625
2019-01-15,285.5299987792969
2019-01-16,285.9700012207031
2019-01-17,286.010009765625
2019-01-18,282.4800109863281
2019-01-21,282.04998779296875
2019-01-22,282.7200012207031
2019-01-23,281.1600036621094
2019-01-24,280.6099853515625
2019-01-25,277.29998779296875
2019-01-28,271.8800048828125
2019-01-29,272.57000732421875
2019-01-30,271.4100036621094
2019-01-31,272.8500061035156
2019-02-01,276.8800048828125
2019-02-04,274.3800048828125
2019-02-05,272.42999267578125
2019-02-06,274.8900146484375
2019-02-07,278.4100036621094
2019-02-08,273.9800109863281
2019-02-11,270.8699951171875
2019-02-12,268.8699951171875
2019-02-14,267.54998779296875
2019-02-15,262.9800109863281
2019-02-18,260.2699890136719
2019-02-19,261.4599914550781
2019-02-20,265.45001220703125
2019-02-21,267.05999755859375
2019-02-22,268.7900085449219
2019-02-25,270.3800048828125
2019-02-26,270.239990234375
2019-02-27,271.54998779296875
2019-02-28,273.3999938964844
2019-03-01,276.8599853515625
2019-03-05,282.6000061035156
2019-03-06,284.2699890136719
2019-03-07,283.6600036621094
2019-03-08,282.69000244140625
2019-03-11,289.7200012207031
2019-03-12,290.989990234375
2019-03-13,288.45001220703125
2019-03-14,288.4800109863281
2019-03-15,288.260009765625
2019-03-18,288.6000061035156
2019-03-19,289.2099914550781
2019-03-20,288.6499938964844
2019-03-22,287.0
2019-03-25,283.3399963378906
2019-03-26,286.1300048828125
2019-03-27,285.4800109863281
2019-03-28,289.1600036621094
2019-04-01,291.4800109863281
2019-04-02,289.57000732421875
2019-04-03,289.75
2019-04-04,288.6700134277344
2019-04-05,289.2900085449219
2019-04-08,289.32000732421875
2019-04-09,289.07000732421875
2019-04-10,289.5299987792969
2019-04-11,290.07000732421875
2019-04-12,290.7799987792969
2019-04-15,292.32000732421875
2019-04-16,294.0400085449219
2019-04-18,292.32000732421875
2019-04-22,287.7200012207031
2019-04-23,286.9599914550781
2019-04-24,288.3399963378906
2019-04-25,287.95001220703125
2019-04-26,288.2300109863281
2019-04-30,285.7799987792969
2019-05-02,285.55999755859375
2019-05-03,284.0899963378906
2019-05-06,279.32000732421875
2019-05-07,278.29998779296875
2019-05-08,275.6199951171875
2019-05-09,274.80999755859375
2019-05-10,272.94000244140625
2019-05-13,269.0
2019-05-14,269.2099914550781
2019-05-15,268.17999267578125
2019-05-16,267.7699890136719
2019-05-17,270.54998779296875
2019-05-20,279.42999267578125
2019-05-21,277.4700012207031
2019-05-22,276.75
2019-05-23,277.3399963378906
2019-05-24,284.32000732421875
2019-05-27,285.29998779296875
2019-05-28,287.05999755859375
2019-05-29,284.7300109863281
2019-05-30,285.239990234375
2019-05-31,286.0
2019-06-03,288.94000244140625
