Date,PGS.OL
2015-08-24,31.734418869018555
2015-08-25,33.02362823486328
2015-08-26,33.578983306884766
2015-08-27,34.09466552734375
2015-08-28,35.810306549072266
2015-08-31,36.67308807373047
2015-09-01,36.930931091308594
2015-09-02,35.145870208740234
2015-09-03,35.20537185668945
2015-09-04,33.301307678222656
2015-09-07,32.36910629272461
2015-09-08,33.172386169433594
2015-09-09,33.50956344604492
2015-09-10,31.41707420349121
2015-09-11,30.33612060546875
2015-09-14,30.742717742919922
2015-09-15,31.87325668334961
2015-09-16,33.122798919677734
2015-09-17,32.30960464477539
2015-09-18,32.44844436645508
2015-09-21,32.835205078125
2015-09-22,32.66661834716797
2015-09-23,32.23027038574219
2015-09-24,32.517860412597656
2015-09-25,33.311222076416016
2015-09-28,32.12118148803711
2015-09-29,33.22196960449219
2015-09-30,32.45835876464844
2015-10-01,32.21043395996094
2015-10-02,30.752634048461914
2015-10-05,31.585664749145508
2015-10-06,33.301307678222656
2015-10-07,37.059852600097656
2015-10-08,37.71437454223633
2015-10-09,38.577152252197266
2015-10-12,36.7623405456543
2015-10-13,36.39541244506836
2015-10-14,36.593753814697266
2015-10-15,36.89126205444336
2015-10-16,35.46321487426758
2015-10-19,33.81698989868164
2015-10-20,34.51118087768555
2015-10-21,33.826908111572266
2015-10-22,34.31283950805664
2015-10-23,35.780555725097656
2015-10-26,35.800392150878906
2015-10-27,33.71781921386719
2015-10-28,36.821842193603516
2015-10-29,34.8582763671875
2015-10-30,35.086368560791016
2015-11-02,36.33591079711914
2015-11-03,36.821842193603516
2015-11-04,38.95399856567383
2015-11-05,41.8795166015625
2015-11-06,41.155574798583984
2015-11-09,41.77042770385742
2015-11-10,40.48121643066406
2015-11-11,39.6085205078125
2015-11-12,38.438316345214844
2015-11-13,37.91271209716797
2015-11-16,37.833377838134766
2015-11-17,38.67632293701172
2015-11-18,40.31262969970703
2015-11-19,39.568851470947266
2015-11-20,39.1920051574707
2015-11-23,39.66802215576172
2015-11-24,40.24320983886719
2015-11-25,39.23167419433594
2015-11-26,40.45146560668945
2015-11-27,40.600223541259766
2015-11-30,40.4713020324707
2015-12-01,40.49113464355469
2015-12-02,39.618438720703125
2015-12-03,39.915950775146484
2015-12-04,39.063087463378906
2015-12-07,36.52433395385742
2015-12-08,36.17723846435547
2015-12-09,37.85321044921875
2015-12-10,37.52595138549805
2015-12-11,36.19707107543945
2015-12-14,35.16570281982422
2015-12-15,36.107818603515625
2015-12-16,36.64333724975586
2015-12-17,35.41362762451172
2015-12-18,34.25333786010742
2015-12-21,33.7475700378418
2015-12-22,34.9376106262207
2015-12-23,35.70122146606445
2015-12-28,35.69130325317383
2015-12-29,36.544166564941406
2015-12-30,36.048316955566406
2016-01-04,36.52433395385742
2016-01-05,33.370723724365234
2016-01-06,30.52454376220703
2016-01-07,26.835418701171875
2016-01-08,25.546207427978516
2016-01-11,25.665210723876953
2016-01-12,25.556123733520508
2016-01-13,26.032140731811523
2016-01-14,25.476787567138672
2016-01-15,24.524755477905273
2016-01-18,24.5743408203125
2016-01-19,24.88176727294922
2016-01-20,22.938034057617188
2016-01-21,23.09670639038086
2016-01-22,25.387535095214844
2016-01-25,24.42558479309082
2016-01-26,25.18919563293457
2016-01-27,24.415668487548828
2016-01-28,26.97425651550293
2016-01-29,26.081724166870117
2016-02-01,25.585874557495117
2016-02-02,23.50330352783203
2016-02-03,23.721477508544922
2016-02-04,25.09994125366211
2016-02-05,27.19243049621582
2016-02-08,24.435501098632812
2016-02-09,22.84878158569336
2016-02-10,22.253761291503906
2016-02-11,20.72654151916504
2016-02-12,21.16288948059082
2016-02-15,24.13799285888672
2016-02-16,21.817413330078125
2016-02-17,23.047121047973633
2016-02-18,22.828947067260742
2016-02-19,20.528202056884766
2016-02-22,20.825712203979492
2016-02-23,19.734840393066406
2016-02-24,17.483680725097656
2016-02-25,17.68202018737793
2016-02-26,20.151355743408203
2016-02-29,19.62575340270996
2016-03-01,21.28189468383789
2016-03-02,20.250526428222656
2016-03-03,22.809112548828125
2016-03-04,26.47840690612793
2016-03-07,26.379234313964844
2016-03-08,25.823883056640625
2016-03-09,24.67350959777832
2016-03-10,25.43712043762207
2016-03-11,25.784215927124023
2016-03-14,25.794132232666016
2016-03-15,23.800813674926758
2016-03-16,24.435501098632812
2016-03-17,24.891685485839844
2016-03-18,26.280065536499023
2016-03-21,25.020605087280273
2016-03-22,25.476787567138672
2016-03-23,24.693344116210938
2016-03-29,21.797578811645508
2016-03-30,23.602474212646484
2016-03-31,22.94795036315918
2016-04-01,22.402515411376953
2016-04-04,21.728160858154297
2016-04-05,20.736459732055664
2016-04-06,20.835628509521484
2016-04-07,20.44886589050293
2016-04-08,22.412433624267578
2016-04-11,23.423967361450195
2016-04-12,23.89998435974121
2016-04-13,25.784215927124023
2016-04-14,26.18089485168457
2016-04-15,25.74454689025879
2016-04-18,25.575958251953125
2016-04-19,27.559358596801758
2016-04-20,27.28168296813965
2016-04-21,28.075042724609375
2016-04-22,27.07342529296875
2016-04-25,26.63707733154297
2016-04-26,26.954421997070312
2016-04-27,28.779151916503906
2016-04-28,28.184131622314453
2016-04-29,28.253549575805664
2016-05-02,25.853633880615234
2016-05-03,23.612390518188477
2016-05-04,23.18596076965332
2016-05-06,21.420732498168945
2016-05-09,21.470317840576172
2016-05-10,20.825712203979492
2016-05-11,22.14467430114746
2016-05-12,22.164508819580078
2016-05-13,20.716625213623047
2016-05-18,21.44056510925293
2016-05-19,19.8637638092041
2016-05-20,21.172807693481445
2016-05-23,21.321561813354492
2016-05-24,21.74799346923828
2016-05-25,24.812349319458008
2016-05-26,24.306581497192383
2016-05-27,24.723094940185547
2016-05-30,23.602474212646484
2016-05-31,23.840482711791992
2016-06-01,22.11492347717285
2016-06-02,22.224010467529297
2016-06-03,22.124839782714844
2016-06-06,23.304964065551758
2016-06-07,24.782596588134766
2016-06-08,25.40736961364746
2016-06-09,24.70326042175293
2016-06-10,24.35616683959961
2016-06-13,22.769445419311523
2016-06-14,22.581022262573242
2016-06-15,21.64882469177246
2016-06-16,19.58608627319336
2016-06-17,21.638906478881836
2016-06-20,21.95625114440918
2016-06-21,21.25214385986328
2016-06-22,21.876914978027344
2016-06-23,21.86699867248535
2016-06-24,20.94471549987793
2016-06-27,18.991065979003906
2016-06-28,19.80426025390625
2016-06-29,19.576168060302734
2016-06-30,19.55633544921875
2016-07-01,18.901813507080078
2016-07-04,19.169572830200195
2016-07-05,17.662187576293945
2016-07-06,15.748205184936523
2016-07-07,17.850610733032227
2016-07-08,18.534883499145508
2016-07-11,17.424179077148438
2016-07-12,17.017581939697266
2016-07-13,18.058866500854492
2016-07-14,17.235755920410156
2016-07-15,17.037416458129883
2016-07-18,16.93824577331543
2016-07-19,16.343225479125977
2016-07-20,16.35314178466797
2016-07-21,20.399280548095703
2016-07-22,19.58608627319336
2016-07-25,18.782808303833008
2016-07-26,17.791107177734375
2016-07-27,17.77127456665039
2016-07-28,16.620901107788086
2016-07-29,16.640735626220703
2016-08-01,16.531648635864258
2016-08-02,15.282106399536133
2016-08-03,14.93501091003418
2016-08-04,16.442394256591797
2016-08-05,16.93824577331543
2016-08-08,17.820859909057617
2016-08-09,18.62413787841797
2016-08-10,18.296876907348633
2016-08-11,17.910112380981445
2016-08-12,18.396045684814453
2016-08-15,18.286958694458008
2016-08-16,18.396045684814453
2016-08-17,17.017581939697266
2016-08-18,17.820859909057617
2016-08-19,18.733224868774414
2016-08-22,18.455547332763672
2016-08-23,18.63405418395996
2016-08-24,18.88197898864746
2016-08-25,18.187789916992188
2016-08-26,18.832393646240234
2016-08-29,17.90019416809082
2016-08-30,18.148120880126953
2016-08-31,17.58285140991211
2016-09-01,18.0886173248291
2016-09-02,18.098535537719727
2016-09-05,19.12990379333496
2016-09-06,18.574552536010742
2016-09-07,18.62413787841797
2016-09-08,18.48529815673828
2016-09-09,18.366294860839844
2016-09-12,17.46384620666504
2016-09-13,16.462228775024414
2016-09-14,16.779573440551758
2016-09-15,16.26388931274414
2016-09-16,16.055631637573242
2016-09-19,16.769657135009766
2016-09-20,16.392810821533203
2016-09-21,16.8489933013916
2016-09-22,17.206005096435547
2016-09-23,17.37459373474121
2016-09-26,16.789491653442383
2016-09-27,15.946544647216797
2016-09-28,15.758122444152832
2016-09-29,17.43409538269043
2016-09-30,17.40434455871582
2016-10-03,18.366294860839844
2016-10-04,18.84231185913086
2016-10-05,19.21915626525879
2016-10-06,19.486915588378906
2016-10-07,20.131521224975586
2016-10-10,22.84878158569336
2016-10-11,22.253761291503906
2016-10-12,25.942886352539062
2016-10-13,24.990854263305664
2016-10-14,25.228862762451172
2016-10-17,25.65529441833496
2016-10-18,24.663593292236328
2016-10-19,24.564422607421875
2016-10-20,24.247079849243164
2016-10-21,25.080108642578125
2016-10-24,24.336332321166992
2016-10-25,24.336332321166992
2016-10-26,23.304964065551758
2016-10-27,23.18596076965332
2016-10-28,23.354549407958984
2016-10-31,22.045503616333008
2016-11-01,22.333097457885742
2016-11-02,21.718242645263672
2016-11-03,21.37114715576172
2016-11-04,21.024051666259766
2016-11-07,21.728160858154297
2016-11-08,20.766210556030273
2016-11-09,21.86699867248535
2016-11-10,22.323179244995117
2016-11-11,21.03396987915039
2016-11-14,20.250526428222656
2016-11-15,21.232309341430664
2016-11-16,21.7678279876709
2016-11-17,22.0157527923584
2016-11-18,21.916582107543945
2016-11-21,21.698408126831055
2016-11-22,22.868614196777344
2016-11-23,25.241092681884766
2016-11-24,24.555139541625977
2016-11-25,23.779714584350586
2016-11-28,23.918893814086914
2016-11-29,23.461591720581055
2016-11-30,24.75396728515625
2016-12-01,26.145755767822266
2016-12-02,25.76798439025879
2016-12-05,26.65276527404785
2016-12-06,26.583175659179688
2016-12-07,28.25332260131836
2016-12-08,29.47610855102539
2016-12-09,29.37669563293457
2016-12-12,30.86789894104004
2016-12-13,30.221710205078125
2016-12-14,28.91939353942871
2016-12-15,28.21355628967285
2016-12-16,28.183732986450195
2016-12-19,28.501855850219727
2016-12-20,29.03868865966797
2016-12-21,28.720565795898438
2016-12-22,28.561504364013672
2016-12-23,28.004789352416992
2016-12-27,29.426401138305664
2016-12-28,30.798309326171875
2016-12-29,28.660917282104492
2016-12-30,29.02874755859375
2017-01-02,30.05270767211914
2017-01-03,30.102413177490234
2017-01-04,28.780214309692383
2017-01-05,29.128162384033203
2017-01-06,29.02874755859375
2017-01-09,29.307106018066406
2017-01-10,30.02288246154785
2017-01-11,30.112354278564453
2017-01-12,30.02288246154785
2017-01-13,29.59540557861328
2017-01-16,28.730506896972656
2017-01-17,29.297164916992188
2017-01-18,28.631093978881836
2017-01-19,29.326988220214844
2017-01-20,29.72464370727539
2017-01-23,28.839862823486328
2017-01-24,28.740449905395508
2017-01-25,29.82405662536621
2017-01-26,29.525815963745117
2017-01-27,29.426401138305664
2017-01-30,28.084320068359375
2017-01-31,27.189598083496094
2017-02-01,28.35273551940918
2017-02-02,27.33871841430664
2017-02-03,27.68666648864746
2017-02-06,27.388425827026367
2017-02-07,27.44807243347168
2017-02-08,26.483762741088867
2017-02-09,27.34865951538086
2017-02-10,27.55742835998535
2017-02-13,28.392501831054688
2017-02-14,28.004789352416992
2017-02-15,26.006576538085938
2017-02-16,24.913028717041016
2017-02-17,24.1773681640625
2017-02-20,23.95865821838379
2017-02-21,24.942852020263672
2017-02-22,24.1773681640625
2017-02-23,23.51129722595215
2017-02-24,22.964523315429688
2017-02-27,23.739948272705078
2017-02-28,23.411884307861328
2017-03-01,24.1773681640625
2017-03-02,24.048131942749023
2017-03-03,24.475608825683594
2017-03-06,23.561004638671875
2017-03-07,24.575021743774414
2017-03-08,23.312471389770508
2017-03-09,22.01015281677246
2017-03-10,22.37798309326172
2017-03-13,22.715988159179688
2017-03-14,22.397865295410156
2017-03-15,23.04405403137207
2017-03-16,22.60663414001465
2017-03-17,22.477397918701172
2017-03-20,22.417749404907227
2017-03-21,22.427690505981445
2017-03-22,21.91073989868164
2017-03-23,22.04991912841797
2017-03-24,22.000211715698242
2017-03-27,20.8967227935791
2017-03-28,21.940563201904297
2017-03-29,21.711912155151367
2017-03-30,22.666282653808594
2017-03-31,22.517162322998047
2017-04-03,22.556928634643555
2017-04-04,22.3680419921875
2017-04-05,23.660417556762695
2017-04-06,23.481473922729492
2017-04-07,23.392000198364258
2017-04-10,23.809537887573242
2017-04-11,23.312471389770508
2017-04-12,23.471532821655273
2017-04-13,23.471532821655273
2017-04-18,22.81540298461914
2017-04-19,22.467456817626953
2017-04-20,21.82126808166504
2017-04-21,20.87683868408203
2017-04-24,20.290298461914062
2017-04-25,20.13123893737793
2017-04-26,20.33006477355957
2017-04-27,19.78329086303711
2017-04-28,20.10141372680664
2017-05-02,20.091472625732422
2017-05-03,19.45522689819336
2017-05-04,18.043554306030273
2017-05-05,18.41138458251953
2017-05-08,19.127161026000977
2017-05-09,19.23651695251465
2017-05-10,18.888568878173828
2017-05-11,19.09733772277832
2017-05-12,19.89264488220215
2017-05-15,20.44936180114746
2017-05-16,19.604345321655273
2017-05-18,19.345870971679688
2017-05-19,20.22071075439453
2017-05-22,20.518951416015625
2017-05-23,20.379772186279297
2017-05-24,20.697895050048828
2017-05-26,20.67801284790039
2017-05-29,20.00200080871582
2017-05-30,19.504932403564453
2017-05-31,18.06343650817871
2017-06-01,17.954082489013672
2017-06-02,17.327775955200195
2017-06-06,16.900297164916992
2017-06-07,17.695606231689453
2017-06-08,16.71141242980957
2017-06-09,16.920181274414062
2017-06-12,16.631881713867188
2017-06-13,15.906163215637207
2017-06-14,15.607922554016113
2017-06-15,14.743024826049805
2017-06-16,14.812614440917969
2017-06-19,14.007365226745605
2017-06-20,13.808538436889648
2017-06-21,14.50443172454834
2017-06-22,13.689242362976074
2017-06-23,14.285722732543945
2017-06-26,14.593905448913574
2017-06-27,14.63366985321045
2017-06-28,14.335429191589355
2017-06-29,14.285722732543945
2017-06-30,14.414959907531738
2017-07-03,15.011441230773926
2017-07-04,16.16463851928711
2017-07-05,16.104990005493164
2017-07-06,16.04534149169922
2017-07-07,15.230151176452637
2017-07-10,15.458802223205566
2017-07-11,15.448861122131348
2017-07-12,16.761119842529297
2017-07-13,16.214345932006836
2017-07-14,16.39328956604004
2017-07-17,17.079242706298828
2017-07-18,16.81082534790039
2017-07-19,16.959945678710938
2017-07-20,17.49677848815918
2017-07-21,16.989770889282227
2017-07-24,17.138891220092773
