Date,TGMA3.SA
2015-08-24,3.9880788326263428
2015-08-25,3.8117761611938477
2015-08-26,3.830014228820801
2015-08-27,3.7996175289154053
2015-08-28,3.495647668838501
2015-08-31,3.222075939178467
2015-09-01,3.02213978767395
2015-09-02,3.0283074378967285
2015-09-03,3.0838160514831543
2015-09-04,2.960462808609009
2015-09-08,3.0036356449127197
2015-09-09,3.0838160514831543
2015-09-10,3.0838160514831543
2015-09-11,3.176330089569092
2015-09-14,3.1454920768737793
2015-09-15,3.0838160514831543
2015-09-16,3.0529775619506836
2015-09-17,2.9727981090545654
2015-09-18,2.71992564201355
2015-09-21,2.664416790008545
2015-09-22,2.590404748916626
2015-09-23,2.417711019515991
2015-09-24,2.3745386600494385
2015-09-25,2.251185894012451
2015-09-28,2.2203471660614014
2015-09-29,2.115497589111328
2015-09-30,2.2080118656158447
2015-10-01,2.1216652393341064
2015-10-02,2.134000778198242
2015-10-05,2.2820239067077637
2015-10-06,2.6212432384490967
2015-10-07,2.7137575149536133
2015-10-08,2.7754340171813965
2015-10-09,2.904954433441162
2015-10-13,2.978966236114502
2015-10-14,2.9296252727508545
2015-10-15,2.800104856491089
2015-10-16,2.49172306060791
2015-10-19,2.5287280082702637
2015-10-20,2.467052698135376
2015-10-21,2.405376434326172
2015-10-22,2.5287280082702637
2015-10-23,2.467052698135376
2015-10-26,2.4362142086029053
2015-10-27,2.3992080688476562
2015-10-28,2.2573533058166504
2015-10-29,2.2203471660614014
2015-10-30,2.2203471660614014
2015-11-03,2.4362142086029053
2015-11-04,2.49172306060791
2015-11-05,2.5719025135040283
2015-11-06,2.6829190254211426
2015-11-09,2.763098955154419
2015-11-10,2.726092576980591
2015-11-11,2.71992564201355
2015-11-12,2.6089084148406982
2015-11-13,2.670583963394165
2015-11-16,2.7322604656219482
2015-11-17,2.71992564201355
2015-11-18,2.6829190254211426
2015-11-19,2.750763177871704
2015-11-23,2.7384283542633057
2015-11-24,2.750763177871704
2015-11-25,2.763098955154419
2015-11-26,2.7445952892303467
2015-11-27,2.6829190254211426
2015-11-30,2.4732205867767334
2015-12-01,2.5287280082702637
2015-12-02,2.5348963737487793
2015-12-03,2.633578300476074
2015-12-04,2.5595672130584717
2015-12-07,2.5965726375579834
2015-12-08,2.670583963394165
2015-12-09,2.769266128540039
2015-12-10,2.7322604656219482
2015-12-11,2.750763177871704
2015-12-14,2.750763177871704
2015-12-15,2.6829190254211426
2015-12-16,2.56573486328125
2015-12-17,2.7014224529266357
2015-12-18,2.6520817279815674
2015-12-21,2.6829190254211426
2015-12-22,2.6829190254211426
2015-12-23,2.7322604656219482
2015-12-28,2.7384283542633057
2015-12-29,2.750763177871704
2015-12-30,2.8987863063812256
2016-01-04,2.781601905822754
2016-01-05,2.8186075687408447
2016-01-06,2.6767520904541016
2016-01-07,2.3992080688476562
2016-01-08,2.294358730316162
2016-01-11,2.1648385524749756
2016-01-12,2.096994400024414
2016-01-13,2.035318374633789
2016-01-14,2.1648385524749756
2016-01-15,2.2820239067077637
2016-01-18,2.2265148162841797
2016-01-19,2.2265148162841797
2016-01-20,2.0661566257476807
2016-01-21,2.059988498687744
2016-01-22,1.9489710330963135
2016-01-26,1.850289225578308
2016-01-27,1.9983125925064087
2016-01-28,1.9859777688980103
2016-01-29,2.016815662384033
2016-02-01,2.035318374633789
2016-02-02,2.035318374633789
2016-02-03,2.035318374633789
2016-02-04,2.0476534366607666
2016-02-05,2.134000778198242
2016-02-10,2.0661566257476807
2016-02-11,1.9551388025283813
2016-02-12,2.02915096282959
2016-02-15,2.0476534366607666
2016-02-16,2.1586711406707764
2016-02-17,2.2388505935668945
2016-02-18,2.1586711406707764
2016-02-19,2.251185894012451
2016-02-22,2.263521194458008
2016-02-23,2.263521194458008
2016-02-24,2.3190293312072754
2016-02-25,2.294358730316162
2016-02-26,2.288191318511963
2016-02-29,2.44854998588562
2016-03-01,2.590404748916626
2016-03-02,2.645914077758789
2016-03-03,2.806272268295288
2016-03-04,3.0344746112823486
2016-03-07,2.9172894954681396
2016-03-08,2.923456907272339
2016-03-09,2.867948293685913
2016-03-10,2.880283832550049
2016-03-11,2.7445952892303467
2016-03-14,2.7014224529266357
2016-03-15,2.6520817279815674
2016-03-16,2.5965726375579834
2016-03-17,2.6212432384490967
2016-03-18,2.6520817279815674
2016-03-21,2.7322604656219482
2016-03-22,2.9913012981414795
2016-03-23,2.9542958736419678
2016-03-24,2.997468948364258
2016-03-28,3.1331570148468018
2016-03-29,3.059145212173462
2016-03-30,2.867948293685913
2016-03-31,2.7754340171813965
2016-04-01,2.763098955154419
2016-04-04,2.6212432384490967
2016-04-05,2.590404748916626
2016-04-06,2.590404748916626
2016-04-07,2.6582493782043457
2016-04-08,2.8371100425720215
2016-04-11,2.9851338863372803
2016-04-12,3.0838160514831543
2016-04-13,3.096151351928711
2016-04-14,2.9913012981414795
2016-04-15,3.176330089569092
2016-04-18,3.1269891262054443
2016-04-19,3.2195026874542236
2016-04-20,3.2195026874542236
2016-04-22,3.1701622009277344
2016-04-25,3.1886651515960693
2016-04-26,3.2071685791015625
2016-04-27,3.6697402000427246
2016-04-28,3.6265668869018555
2016-04-29,3.540220260620117
2016-05-02,3.6203994750976562
2016-05-03,3.4106998443603516
2016-05-04,3.3675262928009033
2016-05-05,3.41686749458313
2016-05-06,3.571058511734009
2016-05-09,3.3305211067199707
2016-05-10,3.490879535675049
2016-05-11,3.490879535675049
2016-05-12,3.4847114086151123
2016-05-13,3.404531955718994
2016-05-16,3.2935149669647217
2016-05-17,3.2071685791015625
2016-05-18,3.1393239498138428
2016-05-19,3.25650954246521
2016-05-20,3.244173526763916
2016-05-23,3.176330089569092
2016-05-24,3.1393239498138428
2016-05-25,3.1886651515960693
2016-05-27,3.0653128623962402
2016-05-30,3.0899837017059326
2016-05-31,2.9111218452453613
2016-06-01,3.02213978767395
2016-06-02,2.9851338863372803
2016-06-03,3.0776476860046387
2016-06-06,3.0098037719726562
2016-06-07,2.935793161392212
2016-06-08,3.1393239498138428
2016-06-09,3.0838160514831543
2016-06-10,3.02213978767395
2016-06-13,3.0344746112823486
2016-06-14,2.966630220413208
2016-06-15,3.1331570148468018
2016-06-16,3.120821714401245
2016-06-17,3.1454920768737793
2016-06-20,3.2071685791015625
2016-06-21,3.1639952659606934
2016-06-22,3.2133359909057617
2016-06-23,3.2688450813293457
2016-06-24,3.2935149669647217
2016-06-27,3.25650954246521
2016-06-28,3.3428566455841064
2016-06-29,3.503214120864868
2016-06-30,3.6820755004882812
2016-07-01,3.8239314556121826
2016-07-04,3.8054287433624268
2016-07-05,3.712913990020752
2016-07-06,3.7252488136291504
2016-07-07,3.965786933898926
2016-07-08,4.329677104949951
2016-07-11,4.6195549964904785
2016-07-12,4.564047813415527
2016-07-13,4.440694332122803
2016-07-14,4.687399387359619
2016-07-15,4.866261005401611
2016-07-18,5.026618957519531
2016-07-19,5.10679817199707
2016-07-20,5.014283657073975
2016-07-21,5.088294982910156
2016-07-22,5.279491901397705
2016-07-25,5.415180206298828
2016-07-26,5.180809497833252
2016-07-27,5.119134426116943
2016-07-28,5.297995567321777
2016-07-29,5.260989665985107
2016-08-01,5.390510082244873
2016-08-02,5.489190578460693
2016-08-03,5.6372151374816895
2016-08-04,5.550868034362793
2016-08-05,5.5817060470581055
2016-08-08,5.550868034362793
2016-08-09,5.544700622558594
2016-08-10,5.427515029907227
2016-08-11,5.569369792938232
2016-08-12,5.550868034362793
2016-08-15,5.433683395385742
2016-08-16,5.470688819885254
2016-08-17,5.365838050842285
2016-08-18,5.267156600952148
2016-08-19,5.353504180908203
2016-08-22,5.100630283355713
2016-08-23,5.174642562866211
2016-08-24,5.3350019454956055
2016-08-25,5.149971961975098
2016-08-26,5.273325443267822
2016-08-29,5.396677494049072
2016-08-30,5.396677494049072
2016-08-31,5.365838050842285
2016-09-01,5.458354473114014
2016-09-02,5.458354473114014
2016-09-05,5.495359897613525
2016-09-06,5.550868034362793
2016-09-08,5.5200300216674805
2016-09-09,5.396677494049072
2016-09-12,5.248655319213867
2016-09-13,5.100630283355713
2016-09-14,4.995782375335693
2016-09-15,4.989614486694336
2016-09-16,4.8724284172058105
2016-09-19,5.026618957519531
2016-09-20,5.119134426116943
2016-09-21,5.1314697265625
2016-09-22,5.16847562789917
2016-09-23,5.137635231018066
2016-09-26,5.057456016540527
2016-09-27,5.045120716094971
2016-09-28,5.069792747497559
2016-09-29,5.10679817199707
2016-09-30,5.119134426116943
2016-10-03,5.125301837921143
2016-10-04,5.100630283355713
2016-10-05,5.100630283355713
2016-10-06,5.119134426116943
2016-10-07,5.10679817199707
2016-10-10,5.304163455963135
2016-10-11,5.384341239929199
2016-10-13,5.248655319213867
2016-10-14,5.2178168296813965
2016-10-17,5.2178168296813965
2016-10-18,5.236319065093994
2016-10-19,5.186977386474609
2016-10-20,4.989614486694336
2016-10-21,5.001948833465576
2016-10-24,5.008116722106934
2016-10-25,5.038954734802246
2016-10-26,5.211647987365723
2016-10-27,5.174642562866211
2016-10-28,5.149971961975098
2016-10-31,4.958775520324707
2016-11-01,4.946441173553467
2016-11-03,4.687399387359619
2016-11-04,4.59488582611084
2016-11-07,4.915602684020996
2016-11-08,4.810752868652344
2016-11-09,4.656562328338623
2016-11-10,4.656562328338623
2016-11-11,4.823086738586426
2016-11-14,4.7984161376953125
2016-11-16,4.934105396270752
2016-11-17,4.749077320098877
2016-11-18,4.662729740142822
2016-11-21,4.59488582611084
2016-11-22,4.59488582611084
2016-11-23,4.687399387359619
2016-11-24,4.687399387359619
2016-11-25,4.693567276000977
2016-11-28,4.687399387359619
2016-11-29,4.650393486022949
2016-11-30,4.749077320098877
2016-12-01,4.557879447937012
2016-12-02,4.520873546600342
2016-12-05,4.545544147491455
2016-12-06,4.502371788024902
2016-12-07,4.440694332122803
2016-12-08,4.403689384460449
2016-12-09,4.440694332122803
2016-12-12,4.366683483123779
2016-12-13,4.391353607177734
2016-12-14,4.317342281341553
2016-12-15,4.280337333679199
2016-12-16,4.379017353057861
2016-12-19,4.379017353057861
2016-12-20,4.490036487579346
2016-12-21,4.502371788024902
2016-12-22,4.48386812210083
2016-12-23,4.496203422546387
2016-12-26,4.527042388916016
2016-12-27,4.551712989807129
2016-12-28,4.681232452392578
2016-12-29,4.742908954620361
2017-01-02,4.60722017288208
2017-01-03,4.656562328338623
2017-01-04,4.878596305847168
2017-01-05,5.174642562866211
2017-01-06,5.1129655838012695
2017-01-09,5.180809497833252
2017-01-10,5.082128524780273
2017-01-11,5.365838050842285
2017-01-12,5.4398512840271
2017-01-13,5.483025074005127
2017-01-16,5.4398512840271
2017-01-17,5.587874889373779
2017-01-18,5.550868034362793
2017-01-19,5.384341239929199
2017-01-20,5.643382549285889
2017-01-23,5.501526355743408
2017-01-24,5.489190578460693
2017-01-26,5.643382549285889
2017-01-27,5.785239219665527
2017-01-30,5.828410625457764
2017-01-31,5.803740978240967
2017-02-01,5.791406154632568
2017-02-02,5.791406154632568
2017-02-03,5.797572612762451
2017-02-06,5.859250545501709
2017-02-07,5.865418910980225
2017-02-08,6.075118064880371
2017-02-09,6.1306257247924805
2017-02-10,6.31565523147583
2017-02-13,6.543857097625732
2017-02-14,6.506851673126221
2017-02-15,6.784392356872559
2017-02-16,6.981759071350098
2017-02-17,6.901579856872559
2017-02-20,6.95092248916626
2017-02-21,7.0002617835998535
2017-02-22,6.938584327697754
2017-02-23,6.846071720123291
2017-02-24,6.870743274688721
2017-03-01,6.661042213439941
2017-03-02,6.784392356872559
2017-03-03,6.722718238830566
2017-03-06,6.605533123016357
2017-03-07,6.753556728363037
2017-03-08,6.654873847961426
2017-03-09,6.506851673126221
2017-03-10,6.778224945068359
2017-03-13,7.388822555541992
2017-03-14,7.586186408996582
2017-03-15,7.401156902313232
2017-03-16,7.308642864227295
2017-03-17,7.327144622802734
2017-03-20,7.401156902313232
2017-03-21,7.160619258880615
2017-03-22,7.431997299194336
2017-03-23,7.370318412780762
2017-03-24,7.308642864227295
2017-03-27,7.154451847076416
2017-03-28,7.271637916564941
2017-03-29,7.234632968902588
2017-03-30,7.327144622802734
2017-03-31,7.12361478805542
2017-04-03,7.370318412780762
2017-04-04,7.39499044418335
2017-04-05,7.586186408996582
2017-04-06,7.308642864227295
2017-04-07,7.216129302978516
2017-04-10,7.12361478805542
2017-04-11,7.092776775360107
2017-04-12,7.006428241729736
2017-04-13,6.938584327697754
2017-04-17,7.444329738616943
2017-04-18,7.518341064453125
2017-04-19,7.419660568237305
2017-04-20,7.4134931564331055
2017-04-24,7.524510860443115
2017-04-25,7.456665515899658
2017-04-26,7.462833881378174
2017-04-27,7.524510860443115
2017-04-28,8.042590141296387
2017-05-02,8.093221664428711
2017-05-03,8.068320274353027
2017-05-04,8.030965805053711
2017-05-05,8.124350547790527
2017-05-08,8.186604499816895
2017-05-09,8.404499053955078
2017-05-10,8.429402351379395
2017-05-11,8.603716850280762
2017-05-12,8.703326225280762
2017-05-15,8.659749031066895
2017-05-16,8.778033256530762
2017-05-17,8.778033256530762
2017-05-18,7.59517765045166
2017-05-19,7.837974548339844
2017-05-22,7.46444034576416
2017-05-23,7.47066593170166
2017-05-24,7.9126811027526855
2017-05-25,8.093221664428711
2017-05-26,8.248860359191895
2017-05-29,8.248860359191895
2017-05-30,8.273761749267578
2017-05-31,8.404499053955078
2017-06-01,8.510334968566895
2017-06-02,8.304889678955078
2017-06-05,8.404499053955078
2017-06-06,8.466754913330078
2017-06-07,8.871416091918945
2017-06-08,8.778033256530762
2017-06-09,8.616168975830078
2017-06-12,8.572590827941895
2017-06-13,8.690875053405762
2017-06-14,8.709553718566895
2017-06-15,8.709553718566895
2017-06-16,8.715777397155762
2017-06-19,8.715777397155762
2017-06-20,8.715777397155762
2017-06-21,8.553915023803711
2017-06-22,8.622395515441895
2017-06-23,8.560138702392578
2017-06-26,8.591264724731445
2017-06-27,8.585041046142578
2017-06-28,8.529010772705078
2017-06-29,8.529010772705078
2017-06-30,8.591264724731445
2017-07-03,8.591264724731445
2017-07-04,8.616168975830078
2017-07-05,8.585041046142578
2017-07-06,8.566363334655762
2017-07-07,8.466754913330078
2017-07-10,8.560138702392578
2017-07-11,8.641071319580078
2017-07-12,8.715777397155762
2017-07-13,8.858964920043945
2017-07-14,8.871416091918945
2017-07-17,9.269854545593262
2017-07-18,9.319655418395996
2017-07-19,9.151568412780762
2017-07-20,9.151568412780762
2017-07-21,9.033280372619629
2017-07-24,9.157793045043945
2017-07-25,9.182694435119629
2017-07-26,9.083084106445312
2017-07-27,8.964798927307129
2017-07-28,9.058181762695312
2017-07-31,9.126663208007812
2017-08-01,9.101763725280762
2017-08-02,9.083084106445312
2017-08-03,9.039507865905762
2017-08-04,8.933671951293945
2017-08-07,8.933671951293945
2017-08-08,9.089310646057129
2017-08-09,9.263626098632812
2017-08-10,9.449258804321289
2017-08-11,9.512466430664062
2017-08-14,9.733685493469238
2017-08-15,9.60727310180664
2017-08-16,9.796891212463379
2017-08-17,9.708402633666992
2017-08-18,9.923301696777344
2017-08-21,9.74632453918457
2017-08-22,9.86009693145752
2017-08-23,9.954904556274414
2017-08-24,10.11291790008545
2017-08-25,10.163485527038574
2017-08-28,10.176124572753906
2017-08-29,10.163485527038574
2017-08-30,9.94226360321045
2017-08-31,9.992826461791992
2017-09-01,10.081316947937012
2017-09-04,10.131881713867188
2017-09-05,10.207725524902344
2017-09-06,10.770258903503418
2017-09-07,10.770258903503418
2017-09-08,11.067326545715332
2017-09-11,11.629854202270508
2017-09-12,11.756267547607422
2017-09-13,12.198708534240723
2017-09-14,12.514738082885742
2017-09-15,13.235283851623535
2017-09-18,13.146791458129883
2017-09-19,12.868687629699707
2017-09-20,12.54633903503418
2017-09-21,12.957178115844727
2017-09-22,12.893970489501953
2017-09-25,12.60954761505127
2017-09-26,12.54633903503418
2017-09-27,12.388327598571777
2017-09-28,12.445213317871094
2017-09-29,12.767561912536621
2017-10-02,12.767561912536621
2017-10-03,13.273204803466797
2017-10-04,13.842059135437012
2017-10-05,13.658759117126465
2017-10-06,13.374333381652832
2017-10-09,13.273204803466797
2017-10-10,13.254241943359375
2017-10-11,13.273204803466797
2017-10-12,13.273204803466797
2017-10-13,13.304807662963867
2017-10-16,13.709327697753906
2017-10-17,13.273204803466797
2017-10-18,13.247920036315918
2017-10-19,12.893970489501953
2017-10-20,12.6348295211792
2017-10-23,12.767561912536621
2017-10-24,13.1341552734375
2017-10-25,12.893970489501953
2017-10-26,12.451533317565918
2017-10-27,12.261916160583496
2017-10-30,11.560331344604492
2017-10-31,11.377034187316895
2017-11-01,11.124212265014648
2017-11-02,11.124212265014648
2017-11-03,11.440239906311035
2017-11-06,11.471844673156738
2017-11-07,11.079965591430664
2017-11-08,12.331440925598145
2017-11-09,11.408634185791016
2017-11-10,11.72438907623291
2017-11-13,12.066802024841309
2017-11-14,11.914618492126465
2017-11-15,11.914618492126465
2017-11-16,12.364822387695312
2017-11-17,12.593099594116211
2017-11-20,12.593099594116211
2017-11-21,12.821372032165527
2017-11-22,12.808691024780273
2017-11-23,12.650168418884277
2017-11-24,12.808691024780273
2017-11-27,12.662846565246582
2017-11-28,12.68187141418457
2017-11-29,12.580416679382324
2017-11-30,12.206298828125
2017-12-01,12.68187141418457
2017-12-04,12.675530433654785
2017-12-05,12.491643905639648
2017-12-06,12.30141544342041
2017-12-07,12.028754234313965
2017-12-08,12.282391548156738
2017-12-11,12.27605152130127
2017-12-12,12.136548042297363
2017-12-13,12.428234100341797
2017-12-14,12.161914825439453
2017-12-15,12.440914154052734
2017-12-18,12.440914154052734
2017-12-19,12.288732528686523
2017-12-20,11.920954704284668
2017-12-21,12.187274932861328
2017-12-22,12.282391548156738
2017-12-25,12.282391548156738
2017-12-26,12.453598976135254
2017-12-27,12.453598976135254
2017-12-28,12.561391830444336
2017-12-29,12.561391830444336
2018-01-02,12.68187141418457
2018-01-03,12.68187141418457
2018-01-04,13.170126914978027
2018-01-05,13.315963745117188
2018-01-08,13.315963745117188
2018-01-09,13.125737190246582
2018-01-10,13.106712341308594
2018-01-11,12.935506820678711
2018-01-12,12.986235618591309
2018-01-15,13.055984497070312
2018-01-16,13.227190971374512
2018-01-17,13.22084903717041
2018-01-18,12.998918533325195
2018-01-19,13.125737190246582
2018-01-22,13.043302536010742
2018-01-23,12.68187141418457
2018-01-24,13.09403133392334
2018-01-25,13.09403133392334
2018-01-26,13.569602012634277
2018-01-29,13.734465599060059
2018-01-30,13.816898345947266
2018-01-31,13.85494613647461
2018-02-01,14.15296459197998
2018-02-02,13.633011817932129
2018-02-05,13.886649131774902
2018-02-06,13.950054168701172
2018-02-07,13.88031005859375
2018-02-08,13.950054168701172
2018-02-09,13.633011817932129
2018-02-14,14.01346492767334
2018-02-15,13.633011817932129
2018-02-16,13.950054168701172
2018-02-19,14.108580589294434
2018-02-20,14.140284538269043
2018-02-21,14.298805236816406
2018-02-22,14.33685302734375
2018-02-23,14.387581825256348
2018-02-26,14.393918991088867
2018-02-27,14.184675216674805
2018-02-28,14.076875686645508
2018-03-01,14.01346492767334
2018-03-02,14.070536613464355
2018-03-05,14.1656494140625
2018-03-06,14.184675216674805
2018-03-07,14.267102241516113
2018-03-08,14.159310340881348
2018-03-09,14.666583061218262
2018-03-12,14.983631134033203
2018-03-13,14.761697769165039
2018-03-14,14.54610538482666
2018-03-15,14.77437973022461
2018-03-16,14.806085586547852
2018-03-19,14.552452087402344
2018-03-20,14.679261207580566
2018-03-21,15.345063209533691
2018-03-22,15.345063209533691
2018-03-23,15.218244552612305
2018-03-26,15.243609428405762
2018-03-27,14.932905197143555
2018-03-28,15.471882820129395
2018-03-29,15.395792007446289
2018-04-02,15.034358024597168
2018-04-03,14.901198387145996
2018-04-04,14.86949348449707
2018-04-05,14.615857124328613
2018-04-06,14.457331657409668
2018-04-09,14.311491966247559
2018-04-10,14.710969924926758
2018-04-11,14.691946983337402
2018-04-12,14.977288246154785
2018-04-13,14.647563934326172
2018-04-16,14.222719192504883
2018-04-17,14.393918991088867
2018-04-18,14.729989051818848
2018-04-19,14.799745559692383
2018-04-20,14.837788581848145
2018-04-23,15.045472145080566
2018-04-24,14.993435859680176
