Date,ASML.AS
2016-06-23,81.07320404052734
2016-06-24,78.36863708496094
2016-06-27,76.54417419433594
2016-06-28,77.24095916748047
2016-06-29,79.17539978027344
2016-06-30,81.03650665283203
2016-07-01,80.76148986816406
2016-07-04,80.02804565429688
2016-07-05,79.0928955078125
2016-07-06,77.61683654785156
2016-07-07,78.47863006591797
2016-07-08,80.0372085571289
2016-07-11,82.6867904663086
2016-07-12,83.07184600830078
2016-07-13,83.42937469482422
2016-07-14,84.75875854492188
2016-07-15,84.34619903564453
2016-07-18,85.26300811767578
2016-07-19,86.65655517578125
2016-07-20,89.21443939208984
2016-07-21,88.36180877685547
2016-07-22,88.01343536376953
2016-07-25,88.75603485107422
2016-07-26,89.98453521728516
2016-07-27,90.93802642822266
2016-07-28,90.58049011230469
2016-07-29,90.70885467529297
2016-08-01,90.07621765136719
2016-08-02,89.26945495605469
2016-08-03,89.1777572631836
2016-08-04,90.69965362548828
2016-08-05,90.67215728759766
2016-08-08,90.59881591796875
2016-08-09,90.8096923828125
2016-08-10,89.84703826904297
2016-08-11,90.88304138183594
2016-08-12,90.92886352539062
2016-08-15,91.08472442626953
2016-08-16,89.76453399658203
2016-08-17,85.38218688964844
2016-08-18,86.088134765625
2016-08-19,86.64737701416016
2016-08-22,86.6015396118164
2016-08-23,87.91258239746094
2016-08-24,87.61002349853516
2016-08-25,86.619873046875
2016-08-26,87.09661102294922
2016-08-29,87.54586029052734
2016-08-30,88.60018157958984
2016-08-31,87.43583679199219
2016-09-01,87.43583679199219
2016-09-02,88.7010269165039
2016-09-05,88.10511779785156
2016-09-06,88.06843566894531
2016-09-07,88.22427368164062
2016-09-08,84.95130157470703
2016-09-09,84.4195556640625
2016-09-12,83.37438201904297
2016-09-13,83.0260009765625
2016-09-14,82.6684341430664
2016-09-15,84.07115173339844
2016-09-16,83.42021942138672
2016-09-19,84.96045684814453
2016-09-20,85.97811889648438
2016-09-21,86.93158721923828
2016-09-22,89.21443939208984
2016-09-23,89.159423828125
2016-09-26,88.76518249511719
2016-09-27,89.19609832763672
2016-09-28,89.18692779541016
2016-09-29,88.59099578857422
2016-09-30,89.56282043457031
2016-10-03,89.26028442382812
2016-10-04,89.78284454345703
2016-10-05,89.28778076171875
2016-10-06,88.71018981933594
2016-10-07,87.10578155517578
2016-10-10,88.49017333984375
2016-10-11,85.81307983398438
2016-10-12,84.6212387084961
2016-10-13,83.09933471679688
2016-10-14,84.55706024169922
2016-10-17,84.13534545898438
2016-10-18,85.0979995727539
2016-10-19,86.9774398803711
2016-10-20,86.4365234375
2016-10-21,88.19677734375
2016-10-24,88.40766143798828
2016-10-25,87.89423370361328
2016-10-26,87.81173706054688
2016-10-27,87.9400863647461
2016-10-28,88.23346710205078
2016-10-31,88.4718246459961
2016-11-01,86.48235321044922
2016-11-02,85.95977783203125
2016-11-03,84.69458770751953
2016-11-04,84.69458770751953
2016-11-07,86.55570220947266
2016-11-08,86.53736114501953
2016-11-09,86.48235321044922
2016-11-10,85.34552001953125
2016-11-11,83.60359191894531
2016-11-14,84.75875854492188
2016-11-15,85.12547302246094
2016-11-16,85.9322738647461
2016-11-17,87.94924926757812
2016-11-18,90.33293151855469
2016-11-21,90.2320785522461
2016-11-22,90.74549865722656
2016-11-23,91.22225952148438
2016-11-24,91.10306549072266
2016-11-25,90.01204681396484
2016-11-28,89.68201446533203
2016-11-29,89.43447875976562
2016-11-30,89.49864959716797
2016-12-01,87.28914642333984
2016-12-02,85.9873046875
2016-12-05,87.56419372558594
2016-12-06,87.52751922607422
2016-12-07,87.5091781616211
2016-12-08,89.3061294555664
2016-12-09,89.08609008789062
2016-12-12,89.11359405517578
2016-12-13,90.0303955078125
2016-12-14,89.84703826904297
2016-12-15,92.64329528808594
2016-12-16,93.51425170898438
2016-12-19,96.58555603027344
2016-12-20,96.76893615722656
2016-12-21,96.90643310546875
2016-12-22,96.67723083496094
2016-12-23,97.04398345947266
2016-12-27,97.63988494873047
2016-12-28,98.09828186035156
2016-12-29,97.2731704711914
2016-12-30,97.77741241455078
2017-01-02,98.1441421508789
2017-01-03,97.73157501220703
2017-01-04,96.40220642089844
2017-01-05,96.63140106201172
2017-01-06,96.63140106201172
2017-01-09,97.50237274169922
2017-01-10,97.82324981689453
2017-01-11,98.09828186035156
2017-01-12,97.68574523925781
2017-01-13,99.51935577392578
2017-01-16,98.83175659179688
2017-01-17,98.78590393066406
2017-01-18,105.43274688720703
2017-01-19,104.88267517089844
2017-01-20,104.56178283691406
2017-01-23,103.55327606201172
2017-01-24,104.37840270996094
2017-01-25,104.56178283691406
2017-01-26,104.37840270996094
2017-01-27,104.0116958618164
2017-01-30,103.59912109375
2017-01-31,103.04906463623047
2017-02-01,103.46160888671875
2017-02-02,104.24090576171875
2017-02-03,104.83682250976562
2017-02-06,104.47010803222656
2017-02-07,105.43274688720703
2017-02-08,105.84529113769531
2017-02-09,107.6330795288086
2017-02-10,107.40386962890625
2017-02-13,108.91661071777344
2017-02-14,109.191650390625
2017-02-15,109.78755950927734
2017-02-16,109.28331756591797
2017-02-17,108.77911376953125
2017-02-20,108.54991149902344
2017-02-21,110.20014953613281
2017-02-22,107.72476196289062
2017-02-23,107.03714752197266
2017-02-24,106.02867126464844
2017-02-27,105.75360107421875
2017-02-28,104.92850494384766
2017-03-01,106.94548797607422
2017-03-02,106.34955596923828
2017-03-03,106.25786590576172
2017-03-06,104.88267517089844
2017-03-07,104.42426300048828
2017-03-08,104.83682250976562
2017-03-09,105.24938201904297
2017-03-10,106.8996353149414
2017-03-13,106.71625518798828
2017-03-14,107.0830078125
2017-03-15,107.54138946533203
2017-03-16,107.67890930175781
2017-03-17,108.91661071777344
2017-03-20,109.65006256103516
2017-03-21,107.81645202636719
2017-03-22,109.191650390625
2017-03-23,110.20014953613281
2017-03-24,112.7213363647461
2017-03-27,111.89624786376953
2017-03-28,113.31727600097656
2017-03-29,113.31727600097656
2017-03-30,113.7298583984375
2017-03-31,114.05073547363281
2017-04-03,113.36312103271484
2017-04-04,114.0048828125
2017-04-05,113.17976379394531
2017-04-06,112.7213363647461
2017-04-07,113.63815307617188
2017-04-10,112.58384704589844
2017-04-11,111.57535552978516
2017-04-12,111.6670150756836
2017-04-13,111.85040283203125
2017-04-18,111.80455780029297
2017-04-19,109.74174499511719
2017-04-20,110.75021362304688
2017-04-21,111.48367309570312
2017-04-24,112.4463119506836
2017-04-25,112.85887908935547
2017-04-26,111.71287536621094
2017-04-27,112.3088150024414
2017-04-28,112.3550796508789
2017-05-02,114.29942321777344
2017-05-03,113.88277435302734
2017-05-04,113.83647918701172
2017-05-05,113.60501861572266
2017-05-08,113.04949951171875
2017-05-09,114.6697769165039
2017-05-10,113.88277435302734
2017-05-11,113.55872344970703
2017-05-12,114.39202117919922
2017-05-15,114.7623519897461
2017-05-16,114.34571075439453
2017-05-17,111.799560546875
2017-05-18,111.56808471679688
2017-05-19,111.52181243896484
2017-05-22,110.31816864013672
2017-05-23,110.73479461669922
2017-05-24,110.45704650878906
2017-05-25,111.0125503540039
2017-05-26,110.91998291015625
2017-05-29,110.41072845458984
2017-05-30,110.22557067871094
2017-05-31,108.79045104980469
2017-06-01,109.90150451660156
2017-06-02,110.13297271728516
2017-06-05,109.48486328125
2017-06-06,109.2533950805664
2017-06-07,109.99410247802734
2017-06-08,110.73479461669922
2017-06-09,111.0125503540039
2017-06-12,106.66094207763672
2017-06-13,108.04976654052734
2017-06-14,108.04976654052734
2017-06-15,106.10542297363281
2017-06-16,107.40165710449219
2017-06-19,108.7441635131836
2017-06-20,107.54051208496094
2017-06-21,108.14234924316406
2017-06-22,108.60529327392578
2017-06-23,111.10516357421875
2017-06-26,110.73479461669922
2017-06-27,109.80892944335938
2017-06-28,109.20711517333984
2017-06-29,105.13327026367188
2017-06-30,105.64248657226562
2017-07-03,106.15171813964844
2017-07-04,105.82765197753906
2017-07-05,106.7535400390625
2017-07-06,106.79981231689453
2017-07-07,107.86455535888672
2017-07-10,108.97563171386719
2017-07-11,108.79045104980469
2017-07-12,110.91998291015625
2017-07-13,111.47550201416016
2017-07-14,112.5865707397461
2017-07-17,112.63282775878906
2017-07-18,113.60501861572266
2017-07-19,120.17875671386719
2017-07-20,122.3082504272461
2017-07-21,121.84532165527344
2017-07-24,121.9378890991211
2017-07-25,121.75273895263672
2017-07-26,122.53971862792969
2017-07-27,123.0489273071289
2017-07-28,120.22503662109375
2017-07-31,118.65103912353516
2017-08-01,118.46588134765625
2017-08-02,117.63258361816406
2017-08-03,118.7899398803711
2017-08-04,120.22503662109375
2017-08-07,121.33609771728516
2017-08-08,121.56754302978516
2017-08-09,120.73424530029297
2017-08-10,119.57691192626953
2017-08-11,117.81776428222656
2017-08-14,119.3454360961914
2017-08-15,120.27130126953125
2017-08-16,120.9657211303711
2017-08-17,120.3176498413086
2017-08-18,119.53062438964844
2017-08-21,118.69735717773438
2017-08-22,120.8731460571289
2017-08-23,120.45651245117188
2017-08-24,120.08612060546875
2017-08-25,119.99356079101562
2017-08-28,118.92879486083984
2017-08-29,119.25283813476562
2017-08-30,119.43804168701172
2017-08-31,120.82685089111328
2017-09-01,122.3082504272461
2017-09-04,120.91944122314453
2017-09-05,121.15091705322266
2017-09-06,121.42863464355469
2017-09-07,123.32669830322266
2017-09-08,123.2804183959961
2017-09-11,125.31739807128906
2017-09-12,124.80813598632812
2017-09-13,124.99329376220703
2017-09-14,125.68770599365234
2017-09-15,125.78032684326172
2017-09-18,128.69680786132812
2017-09-19,130.22450256347656
2017-09-20,128.32644653320312
2017-09-21,127.86354064941406
2017-09-22,128.65052795410156
2017-09-25,126.93762969970703
2017-09-26,127.26165771484375
2017-09-27,130.5948486328125
2017-09-28,132.53916931152344
2017-09-29,133.37245178222656
2017-10-02,134.80760192871094
2017-10-03,134.06690979003906
2017-10-04,134.34466552734375
2017-10-05,132.95587158203125
2017-10-06,132.7706756591797
2017-10-09,134.43722534179688
2017-10-10,133.55764770507812
2017-10-11,133.92799377441406
2017-10-12,134.668701171875
2017-10-13,137.30747985839844
2017-10-16,137.95559692382812
2017-10-17,137.49261474609375
2017-10-18,134.29837036132812
2017-10-19,137.49261474609375
2017-10-20,137.49261474609375
2017-10-23,140.5480194091797
2017-10-24,139.94619750976562
2017-10-25,139.29808044433594
2017-10-26,140.96463012695312
2017-10-27,141.93679809570312
2017-10-30,141.42759704589844
2017-10-31,143.32568359375
2017-11-01,144.8533172607422
2017-11-02,144.20523071289062
2017-11-03,145.9180908203125
2017-11-06,146.47360229492188
2017-11-07,146.70510864257812
2017-11-08,144.76075744628906
2017-11-09,142.0757293701172
2017-11-10,141.6591033935547
2017-11-13,141.3350372314453
2017-11-14,141.61276245117188
2017-11-15,139.80731201171875
2017-11-16,142.16830444335938
2017-11-17,141.52015686035156
2017-11-20,143.09420776367188
2017-11-21,145.36257934570312
2017-11-22,143.74229431152344
2017-11-23,144.29782104492188
2017-11-24,144.25152587890625
2017-11-27,143.74229431152344
2017-11-28,143.6959991455078
2017-11-29,136.9833984375
2017-11-30,136.65933227539062
2017-12-01,133.46507263183594
2017-12-04,132.58546447753906
2017-12-05,134.62242126464844
2017-12-06,133.51136779785156
2017-12-07,134.9464874267578
2017-12-08,135.96493530273438
2017-12-11,135.87234497070312
2017-12-12,136.79823303222656
2017-12-13,136.61305236816406
2017-12-14,135.409423828125
2017-12-15,135.0390625
2017-12-18,137.7703857421875
2017-12-19,138.0944366455078
2017-12-20,136.84449768066406
2017-12-21,136.79823303222656
2017-12-22,136.10382080078125
2017-12-27,135.64088439941406
2017-12-28,134.7612762451172
2017-12-29,134.3909454345703
2018-01-02,135.17796325683594
2018-01-03,137.21487426757812
2018-01-04,138.74256896972656
2018-01-05,140.59432983398438
2018-01-08,142.35350036621094
2018-01-09,141.98313903808594
2018-01-10,139.20553588867188
2018-01-11,137.21487426757812
2018-01-12,138.2796173095703
2018-01-15,140.5480194091797
2018-01-16,142.2608642578125
2018-01-17,149.29754638671875
2018-01-18,154.25099182128906
2018-01-19,154.52871704101562
2018-01-22,154.20469665527344
2018-01-23,154.62130737304688
2018-01-24,151.1956024169922
2018-01-25,151.61221313476562
2018-01-26,153.5102996826172
2018-01-29,152.0288848876953
2018-01-30,151.01039123535156
2018-01-31,151.10301208496094
2018-02-01,150.22341918945312
2018-02-02,146.42735290527344
2018-02-05,145.50146484375
2018-02-06,140.87208557128906
2018-02-07,144.15896606445312
2018-02-08,137.02967834472656
2018-02-09,136.28895568847656
2018-02-12,139.66842651367188
2018-02-13,138.32591247558594
2018-02-14,141.38128662109375
2018-02-15,142.8627166748047
2018-02-16,144.25152587890625
2018-02-19,142.81643676757812
2018-02-20,147.44578552246094
2018-02-21,147.53839111328125
2018-02-22,145.871826171875
2018-02-23,146.7976837158203
2018-02-26,149.52903747558594
2018-02-27,150.08456420898438
2018-02-28,149.3438720703125
2018-03-01,146.7513885498047
2018-03-02,142.90896606445312
2018-03-05,147.95504760742188
2018-03-06,150.31600952148438
2018-03-07,153.3714141845703
2018-03-08,154.66763305664062
2018-03-09,156.65829467773438
2018-03-12,159.1581268310547
2018-03-13,156.98233032226562
2018-03-14,157.49156188964844
2018-03-15,160.77841186523438
2018-03-16,161.28768920898438
2018-03-19,158.7415008544922
2018-03-20,160.77841186523438
2018-03-21,161.38023376464844
2018-03-22,156.56564331054688
2018-03-23,151.38075256347656
2018-03-26,151.28817749023438
2018-03-27,154.25099182128906
2018-03-28,147.2606201171875
2018-03-29,148.27908325195312
2018-04-03,150.2697296142578
2018-04-04,145.36257934570312
2018-04-05,151.8437042236328
2018-04-06,149.25128173828125
2018-04-09,150.68638610839844
2018-04-10,153.27880859375
2018-04-11,153.5102996826172
2018-04-12,155.22315979003906
2018-04-13,155.08425903320312
2018-04-16,153.97325134277344
2018-04-17,157.16749572753906
2018-04-18,153.9269256591797
2018-04-19,148.83462524414062
2018-04-20,146.33474731445312
2018-04-23,148.04763793945312
2018-04-24,148.09390258789062
2018-04-25,146.84400939941406
2018-04-26,148.78831481933594
2018-04-27,148.74160766601562
2018-04-30,147.10711669921875
2018-05-02,149.20860290527344
2018-05-03,148.97509765625
2018-05-04,150.93653869628906
2018-05-07,152.43096923828125
2018-05-08,152.05734252929688
2018-05-09,154.67262268066406
2018-05-10,156.26040649414062
2018-05-11,156.2136993408203
2018-05-14,158.08177185058594
2018-05-15,157.94161987304688
2018-05-16,159.7162628173828
2018-05-17,161.72438049316406
2018-05-18,158.03504943847656
2018-05-21,159.76295471191406
2018-05-22,160.69696044921875
2018-05-23,158.8756561279297
2018-05-24,158.96905517578125
2018-05-25,160.79039001464844
2018-05-28,159.66957092285156
2018-05-29,158.64215087890625
2018-05-30,158.50204467773438
2018-05-31,156.3538055419922
2018-06-01,160.69696044921875
2018-06-04,161.7711181640625
2018-06-05,166.53456115722656
2018-06-06,168.1223602294922
2018-06-07,165.60055541992188
2018-06-08,164.05941772460938
2018-06-11,166.25436401367188
2018-06-12,165.69393920898438
2018-06-13,170.17723083496094
2018-06-14,173.35284423828125
2018-06-15,171.99855041503906
2018-06-18,169.8036346435547
2018-06-19,165.08682250976562
2018-06-20,165.64727783203125
2018-06-21,165.133544921875
2018-06-22,165.64727783203125
2018-06-25,157.287841796875
2018-06-26,158.40866088867188
2018-06-27,159.48277282714844
2018-06-28,154.85939025878906
2018-06-29,158.50204467773438
2018-07-02,155.6533203125
2018-07-03,155.98019409179688
2018-07-04,154.01873779296875
2018-07-05,155.9335174560547
2018-07-06,156.02691650390625
2018-07-09,157.6614532470703
2018-07-10,159.24925231933594
2018-07-11,156.07362365722656
2018-07-12,158.78225708007812
2018-07-13,159.66957092285156
2018-07-16,159.80972290039062
2018-07-17,160.69696044921875
2018-07-18,173.77320861816406
2018-07-19,173.7264862060547
2018-07-20,176.0148162841797
2018-07-23,175.03408813476562
2018-07-24,173.8199005126953
2018-07-25,172.3721923828125
2018-07-26,172.9792938232422
2018-07-27,173.63308715820312
2018-07-30,171.95184326171875
2018-07-31,171.39144897460938
2018-08-01,171.6249542236328
2018-08-02,172.32545471191406
2018-08-03,171.71835327148438
2018-08-06,172.3721923828125
2018-08-07,172.55897521972656
2018-08-08,172.4655303955078
2018-08-09,170.92446899414062
2018-08-10,167.37518310546875
2018-08-13,168.16909790039062
2018-08-14,169.00970458984375
2018-08-15,162.5556640625
2018-08-16,162.4249267578125
2018-08-17,160.3513946533203
2018-08-20,161.8458251953125
2018-08-21,162.0700225830078
2018-08-22,161.4722137451172
2018-08-23,161.86447143554688
2018-08-24,162.89190673828125
2018-08-27,166.27304077148438
2018-08-28,164.21820068359375
2018-08-29,165.41378784179688
2018-08-30,165.04014587402344
2018-08-31,164.06878662109375
2018-09-03,165.67529296875
2018-09-04,160.37008666992188
2018-09-05,156.27911376953125
2018-09-06,149.12452697753906
2018-09-07,148.5267791748047
2018-09-10,149.62890625
2018-09-11,147.36859130859375
2018-09-12,141.82054138183594
2018-09-13,146.07968139648438
2018-09-14,146.99501037597656
2018-09-17,147.1818389892578
2018-09-18,149.6849365234375
2018-09-19,150.41348266601562
2018-09-20,151.2354278564453
2018-09-21,151.01123046875
2018-09-24,151.44091796875
2018-09-25,151.55299377441406
2018-09-26,150.88050842285156
2018-09-27,151.7211456298828
2018-09-28,150.28274536132812
2018-10-01,154.01873779296875
2018-10-02,154.78469848632812
2018-10-03,154.00010681152344
2018-10-04,152.05734252929688
2018-10-05,149.6849365234375
2018-10-08,147.3312225341797
2018-10-09,148.62022399902344
2018-10-10,140.43821716308594
2018-10-11,140.1020050048828
2018-10-12,139.52288818359375
2018-10-15,140.27011108398438
2018-10-16,144.77206420898438
2018-10-17,149.79701232910156
2018-10-18,145.0709228515625
2018-10-19,143.66995239257812
2018-10-22,142.69854736328125
2018-10-23,138.10324096679688
2018-10-24,133.05953979492188
2018-10-25,137.78564453125
2018-10-26,136.32859802246094
2018-10-29,135.63743591308594
2018-10-30,137.9911651611328
2018-10-31,140.9612579345703
2018-11-01,141.93267822265625
2018-11-02,142.8106231689453
2018-11-05,140.363525390625
2018-11-06,144.286376953125
2018-11-07,144.52920532226562
2018-11-08,143.50177001953125
2018-11-09,142.17550659179688
2018-11-12,139.07456970214844
2018-11-13,143.053466796875
2018-11-14,142.9227294921875
2018-11-15,142.25022888183594
2018-11-16,137.9911651611328
2018-11-19,134.4605255126953
2018-11-20,131.95741271972656
2018-11-21,135.71212768554688
2018-11-22,133.32106018066406
2018-11-23,134.9649200439453
2018-11-26,136.9823760986328
2018-11-27,138.77569580078125
2018-11-28,139.9712371826172
2018-11-29,141.2601776123047
2018-11-30,139.2613983154297
2018-12-03,143.87539672851562
2018-12-04,143.053466796875
2018-12-05,139.46685791015625
2018-12-06,134.08694458007812
2018-12-07,132.21893310546875
2018-12-10,131.35964965820312
2018-12-11,133.50782775878906
2018-12-12,136.7021942138672
2018-12-13,135.17042541503906
2018-12-14,134.5726318359375
2018-12-17,134.94622802734375
2018-12-18,133.69464111328125
2018-12-19,131.6772003173828
2018-12-20,125.88634490966797
2018-12-21,124.20510864257812
2018-12-24,122.24369049072266
2018-12-27,123.86883544921875
2018-12-28,127.60490417480469
2018-12-31,128.10928344726562
2019-01-02,128.38949584960938
2019-01-03,123.04692840576172
2019-01-04,124.87757873535156
2019-01-07,127.9971694946289
2019-01-08,127.1378402709961
2019-01-09,131.6958770751953
2019-01-10,130.89260864257812
2019-01-11,131.49037170410156
2019-01-14,129.73443603515625
2019-01-15,130.3135528564453
2019-01-16,129.92124938964844
2019-01-17,128.42684936523438
2019-01-18,133.4517822265625
2019-01-21,134.06826782226562
2019-01-22,132.03211975097656
2019-01-23,133.208984375
2019-01-24,138.9811553955078
2019-01-25,144.2489776611328
2019-01-28,143.1282196044922
2019-01-29,141.65245056152344
2019-01-30,142.4370574951172
2019-01-31,143.1094970703125
2019-02-01,145.2390594482422
2019-02-04,146.17306518554688
2019-02-05,148.134521484375
2019-02-06,153.17813110351562
2019-02-07,149.44210815429688
2019-02-08,147.27520751953125
2019-02-11,148.22789001464844
2019-02-12,149.98385620117188
2019-02-13,150.67501831054688
2019-02-14,151.79586791992188
2019-02-15,152.31887817382812
2019-02-18,151.31016540527344
2019-02-19,150.50689697265625
2019-02-20,151.1607208251953
2019-02-21,149.77838134765625
2019-02-22,152.1134033203125
2019-02-25,154.07481384277344
2019-02-26,152.8419189453125
2019-02-27,151.01123046875
2019-02-28,150.48822021484375
2019-03-01,150.8057861328125
2019-03-04,153.0661163330078
2019-03-05,153.1034698486328
2019-03-06,150.32009887695312
2019-03-07,148.8817138671875
2019-03-08,147.85427856445312
2019-03-11,150.54425048828125
2019-03-12,151.31016540527344
2019-03-13,151.2354278564453
2019-03-14,151.4595947265625
2019-03-15,158.50204467773438
2019-03-18,156.3538055419922
2019-03-19,156.89553833007812
2019-03-20,155.2143096923828
2019-03-21,158.3899688720703
2019-03-22,156.26040649414062
2019-03-25,154.20559692382812
2019-03-26,155.0461883544922
2019-03-27,152.5056915283203
2019-03-28,152.58041381835938
2019-03-29,156.1670379638672
2019-04-01,159.24925231933594
2019-04-02,161.11729431152344
2019-04-03,164.59181213378906
2019-04-04,165.17092895507812
2019-04-05,167.48724365234375
2019-04-08,167.8795623779297
2019-04-09,167.37518310546875
2019-04-10,166.06756591796875
2019-04-11,164.6665496826172
2019-04-12,166.92686462402344
2019-04-15,165.3763885498047
2019-04-16,168.3091583251953
