Date,LIFCO-B.ST
2015-12-22,39.639549255371094
2015-12-23,40.021575927734375
2015-12-28,40.021575927734375
2015-12-29,39.43943405151367
2015-12-30,38.56624984741211
2016-01-04,38.74816131591797
2016-01-05,38.65719985961914
2016-01-07,37.3656005859375
2016-01-08,37.3656005859375
2016-01-11,36.27409744262695
2016-01-12,36.56516647338867
2016-01-13,36.710689544677734
2016-01-14,36.201332092285156
2016-01-15,34.582279205322266
2016-01-18,33.836421966552734
2016-01-19,33.74546432495117
2016-01-20,32.963226318359375
2016-01-21,33.327049255371094
2016-01-22,34.12748336791992
2016-01-25,34.98249435424805
2016-01-26,34.927921295166016
2016-01-27,35.20079040527344
2016-01-28,34.964298248291016
2016-01-29,34.582279205322266
2016-02-01,35.14621353149414
2016-02-02,34.67323684692383
2016-02-03,33.8000373840332
2016-02-04,34.218441009521484
2016-02-05,33.8182258605957
2016-02-08,31.871726989746094
2016-02-09,31.83533477783203
2016-02-10,32.03545379638672
2016-02-11,31.83533477783203
2016-02-12,32.59939193725586
2016-02-15,33.381629943847656
2016-02-16,33.618125915527344
2016-02-17,34.70961380004883
2016-02-18,36.510581970214844
2016-02-19,36.87441635131836
2016-02-22,37.729427337646484
2016-02-23,38.05687713623047
2016-02-24,38.51166915893555
2016-02-25,38.93007278442383
2016-02-26,39.293914794921875
2016-02-29,39.712310791015625
2016-03-01,40.69466018676758
2016-03-02,40.42178726196289
2016-03-03,40.22168731689453
2016-03-04,39.89423751831055
2016-03-07,39.76688766479492
2016-03-08,39.403053283691406
2016-03-09,39.14837646484375
2016-03-10,38.34794235229492
2016-03-11,39.20294952392578
2016-03-14,39.09379577636719
2016-03-15,38.83911895751953
2016-03-16,39.166568756103516
2016-03-17,40.2034912109375
2016-03-18,38.52985382080078
2016-03-21,37.74761962890625
2016-03-22,38.34794235229492
2016-03-23,38.111454010009766
2016-03-24,38.56624984741211
2016-03-29,38.56624984741211
2016-03-30,39.38486862182617
2016-03-31,39.65773391723633
2016-04-01,39.18476104736328
2016-04-04,38.51166915893555
2016-04-05,38.0386848449707
2016-04-06,38.948272705078125
2016-04-07,38.52985382080078
2016-04-08,38.47528076171875
2016-04-11,38.12964630126953
2016-04-12,38.43889617919922
2016-04-13,38.02050018310547
2016-04-14,37.420169830322266
2016-04-15,37.201873779296875
2016-04-18,37.183677673339844
2016-04-19,38.202415466308594
2016-04-20,38.65719985961914
2016-04-21,39.475830078125
2016-04-22,38.56624984741211
2016-04-25,38.38432312011719
2016-04-26,38.40251922607422
2016-04-27,38.87550354003906
2016-04-28,38.00230026245117
2016-04-29,37.83857345581055
2016-05-02,37.69304656982422
2016-05-03,38.45709991455078
2016-05-04,38.74816131591797
2016-05-06,38.85730743408203
2016-05-09,38.948272705078125
2016-05-10,39.31209945678711
2016-05-11,39.23933410644531
2016-05-12,40.585506439208984
2016-05-13,42.41102981567383
2016-05-16,43.0010986328125
2016-05-17,43.79399871826172
2016-05-18,44.56846237182617
2016-05-19,43.36988830566406
2016-05-20,43.886199951171875
2016-05-23,43.720237731933594
2016-05-24,45.25072479248047
2016-05-25,45.5457649230957
2016-05-26,45.5457649230957
2016-05-27,45.60107421875
2016-05-30,45.78547668457031
2016-05-31,45.91455078125
2016-06-01,45.14008331298828
2016-06-02,45.176971435546875
2016-06-03,44.070594787597656
2016-06-07,42.31883239746094
2016-06-08,43.14860916137695
2016-06-09,43.05641555786133
2016-06-10,42.908897399902344
2016-06-13,42.023799896240234
2016-06-14,40.93586349487305
2016-06-15,40.567073822021484
2016-06-16,39.88480758666992
2016-06-17,40.69614791870117
2016-06-20,42.042236328125
2016-06-21,42.908897399902344
2016-06-22,42.89046096801758
2016-06-23,44.67909240722656
2016-06-27,42.189754486083984
2016-06-28,42.65074157714844
2016-06-29,43.886199951171875
2016-06-30,44.71598434448242
2016-07-01,45.195404052734375
2016-07-04,44.53158187866211
2016-07-05,43.923072814941406
2016-07-06,43.51741027832031
2016-07-07,43.84931564331055
2016-07-08,44.62378692626953
2016-07-11,45.213844299316406
2016-07-12,46.080509185791016
2016-07-13,45.91455078125
2016-07-14,45.36136245727539
2016-07-15,47.26063537597656
2016-07-18,48.49608612060547
2016-07-19,47.88758087158203
2016-07-20,48.45921325683594
2016-07-21,48.77268981933594
2016-07-22,48.55141067504883
2016-07-25,49.32587432861328
2016-07-26,49.69466781616211
2016-07-27,50.10033416748047
2016-07-28,48.12730407714844
2016-07-29,47.850704193115234
2016-08-01,47.90602493286133
2016-08-02,46.744327545166016
2016-08-03,46.246463775634766
2016-08-04,47.02092361450195
2016-08-05,47.81382369995117
2016-08-08,47.481910705566406
2016-08-09,47.59255599975586
2016-08-10,47.02092361450195
2016-08-11,47.463478088378906
2016-08-12,47.74007034301758
2016-08-15,47.998226165771484
2016-08-16,47.481910705566406
2016-08-17,46.09894561767578
2016-08-18,45.822349548339844
2016-08-19,45.2322883605957
2016-08-22,44.45782470703125
2016-08-23,44.9188117980957
2016-08-24,46.412418365478516
2016-08-25,45.195404052734375
2016-08-26,46.799644470214844
2016-08-29,45.60107421875
2016-08-30,45.73015594482422
2016-08-31,46.09894561767578
2016-09-01,44.71598434448242
2016-09-02,44.03370666503906
2016-09-05,44.18122863769531
2016-09-06,44.97412872314453
2016-09-07,45.32448196411133
2016-09-08,45.10321044921875
2016-09-09,44.16279602050781
2016-09-12,43.70179748535156
2016-09-13,43.55428695678711
2016-09-14,43.14860916137695
2016-09-15,42.22663497924805
2016-09-16,43.55428695678711
2016-09-19,43.664920806884766
2016-09-20,43.05641555786133
2016-09-21,43.36988830566406
2016-09-22,44.49470138549805
2016-09-23,44.73441696166992
2016-09-26,43.646488189697266
2016-09-27,43.05641555786133
2016-09-28,42.96421813964844
2016-09-29,42.908897399902344
2016-09-30,42.79825973510742
2016-10-03,42.33727264404297
2016-10-04,42.77982711791992
2016-10-05,43.01953125
2016-10-06,42.83513641357422
2016-10-07,44.070594787597656
2016-10-10,44.439388275146484
2016-10-11,44.218101501464844
2016-10-12,43.646488189697266
2016-10-13,43.36988830566406
2016-10-14,44.27342987060547
2016-10-17,43.77556228637695
2016-10-18,44.80817413330078
2016-10-19,44.9003791809082
2016-10-20,44.642215728759766
2016-10-21,44.42094039916992
2016-10-24,44.34718704223633
2016-10-25,43.33301544189453
2016-10-26,43.33301544189453
2016-10-27,42.55854415893555
2016-10-28,41.7103271484375
2016-10-31,42.15288162231445
2016-11-01,41.286216735839844
2016-11-02,41.35997772216797
2016-11-03,41.67344665527344
2016-11-04,40.75147247314453
2016-11-07,41.636573791503906
2016-11-08,41.728763580322266
2016-11-09,42.097557067871094
2016-11-10,41.95003890991211
2016-11-11,41.67344665527344
2016-11-14,41.23089599609375
2016-11-15,41.08338928222656
2016-11-16,41.47060775756836
2016-11-17,41.931602478027344
2016-11-18,42.17131423950195
2016-11-21,42.945777893066406
2016-11-22,42.55854415893555
2016-11-23,42.466346740722656
2016-11-24,43.13017654418945
2016-11-25,43.44364547729492
2016-11-28,42.22663497924805
2016-11-29,40.97274398803711
2016-11-30,40.45643615722656
2016-12-01,40.01388931274414
2016-12-02,40.106082916259766
2016-12-05,41.04650115966797
2016-12-06,41.95003890991211
2016-12-07,40.43800354003906
2016-12-08,40.12451934814453
2016-12-09,40.76991271972656
2016-12-12,41.41529083251953
2016-12-13,42.52166748046875
2016-12-14,41.82096862792969
2016-12-15,42.097557067871094
2016-12-16,41.931602478027344
2016-12-19,42.042236328125
2016-12-20,41.58124542236328
2016-12-21,41.06494140625
2016-12-22,41.396854400634766
2016-12-23,42.023799896240234
2016-12-27,43.425209045410156
2016-12-28,42.72450256347656
2016-12-29,41.89472198486328
2016-12-30,43.0010986328125
2017-01-02,42.98265838623047
2017-01-03,42.632301330566406
2017-01-04,42.24507141113281
2017-01-05,42.0053596496582
2017-01-09,41.89472198486328
2017-01-10,42.48479080200195
2017-01-11,42.466346740722656
2017-01-12,42.65074157714844
2017-01-13,42.11600112915039
2017-01-16,42.50322723388672
2017-01-17,42.613868713378906
2017-01-18,42.59542465209961
2017-01-19,43.20393371582031
2017-01-20,43.277687072753906
2017-01-23,43.646488189697266
2017-01-24,45.176971435546875
2017-01-25,44.62378692626953
2017-01-26,45.36136245727539
2017-01-27,45.508872985839844
2017-01-30,45.52731704711914
2017-01-31,46.080509185791016
2017-02-01,45.63795852661133
2017-02-02,44.16279602050781
2017-02-03,44.14434814453125
2017-02-06,43.867759704589844
2017-02-07,43.959957122802734
2017-02-08,44.73441696166992
2017-02-09,44.642215728759766
2017-02-10,44.67909240722656
2017-02-13,44.80817413330078
2017-02-14,44.070594787597656
2017-02-15,44.56846237182617
2017-02-16,44.439388275146484
2017-02-17,44.62378692626953
2017-02-20,44.218101501464844
2017-02-21,44.27342987060547
2017-02-22,44.42094039916992
2017-02-23,44.99257278442383
2017-02-24,43.886199951171875
2017-02-27,44.3287467956543
2017-02-28,44.125911712646484
2017-03-01,44.863494873046875
2017-03-02,44.14434814453125
2017-03-03,44.18122863769531
2017-03-06,44.56846237182617
2017-03-07,43.77556228637695
2017-03-08,43.978397369384766
2017-03-09,44.08903121948242
2017-03-10,43.886199951171875
2017-03-13,44.80817413330078
2017-03-14,44.80817413330078
2017-03-15,44.34718704223633
2017-03-16,44.642215728759766
2017-03-17,43.70179748535156
2017-03-20,44.16279602050781
2017-03-21,43.904632568359375
2017-03-22,42.742942810058594
2017-03-23,43.0010986328125
2017-03-24,42.908897399902344
2017-03-27,42.7060661315918
2017-03-28,42.59542465209961
2017-03-29,42.853580474853516
2017-03-30,43.14860916137695
2017-03-31,43.886199951171875
2017-04-03,44.125911712646484
2017-04-04,44.439388275146484
2017-04-05,44.42094039916992
2017-04-06,44.291866302490234
2017-04-07,44.77128982543945
2017-04-10,45.85923767089844
2017-04-11,46.744327545166016
2017-04-12,46.799644470214844
2017-04-13,46.338661193847656
2017-04-18,46.246463775634766
2017-04-19,46.246463775634766
2017-04-20,46.68901062011719
2017-04-21,46.338661193847656
2017-04-24,46.947166442871094
2017-04-25,47.2237663269043
2017-04-26,48.422332763671875
2017-04-27,48.55141067504883
2017-04-28,49.69466781616211
2017-05-02,49.786861419677734
2017-05-03,49.65778732299805
2017-05-04,49.76841735839844
2017-05-05,50.777244567871094
2017-05-08,49.82447052001953
2017-05-09,49.73106002807617
2017-05-10,49.50687026977539
2017-05-11,49.50687026977539
2017-05-12,48.79696273803711
2017-05-15,48.479373931884766
2017-05-16,46.05073547363281
2017-05-17,46.51778030395508
2017-05-18,45.770511627197266
2017-05-19,45.75182342529297
2017-05-22,45.93864822387695
2017-05-23,46.218868255615234
2017-05-24,46.74195861816406
2017-05-26,46.088096618652344
2017-05-29,45.26609802246094
2017-05-30,47.00350570678711
2017-05-31,47.769466400146484
2017-06-01,51.31901550292969
2017-06-02,51.5618782043457
2017-06-05,51.35638427734375
2017-06-06,51.35638427734375
2017-06-07,51.449790954589844
2017-06-08,51.87947082519531
2017-06-09,52.15969467163086
2017-06-12,51.09483337402344
2017-06-13,52.88828659057617
2017-06-14,52.197059631347656
2017-06-15,51.82342529296875
2017-06-16,53.24324035644531
2017-06-19,53.0190544128418
2017-06-20,53.261924743652344
2017-06-21,52.68278884887695
2017-06-22,53.598201751708984
2017-06-23,53.598201751708984
2017-06-26,53.80369567871094
2017-06-27,50.90802001953125
2017-06-28,51.5618782043457
2017-06-29,50.40360641479492
2017-06-30,50.590423583984375
2017-07-03,51.188236236572266
2017-07-04,50.2167854309082
2017-07-05,50.347564697265625
2017-07-06,49.207969665527344
2017-07-07,50.011287689208984
2017-07-10,50.2167854309082
2017-07-11,50.347564697265625
2017-07-12,50.62778854370117
2017-07-13,50.94537353515625
2017-07-14,51.84210205078125
2017-07-17,53.05642318725586
2017-07-18,51.91683578491211
2017-07-19,52.589378356933594
2017-07-20,53.3927001953125
2017-07-21,51.93551254272461
2017-07-24,51.412418365478516
2017-07-25,51.617919921875
2017-07-26,51.24428939819336
2017-07-27,51.505828857421875
2017-07-28,50.590423583984375
2017-07-31,50.27283477783203
2017-08-01,51.15087890625
2017-08-02,50.777244567871094
2017-08-03,50.777244567871094
2017-08-04,50.814605712890625
2017-08-07,51.82342529296875
2017-08-08,51.33769607543945
2017-08-09,51.375057220458984
2017-08-10,50.62778854370117
2017-08-11,51.00142288208008
2017-08-14,51.038787841796875
2017-08-15,50.96406173706055
2017-08-16,51.5618782043457
2017-08-17,51.412418365478516
2017-08-18,51.412418365478516
2017-08-21,51.20692443847656
2017-08-22,51.80474090576172
2017-08-23,50.51569366455078
2017-08-24,51.26296615600586
2017-08-25,50.478328704833984
2017-08-28,49.41347122192383
2017-08-29,47.67605972290039
2017-08-30,48.18046951293945
2017-08-31,48.572784423828125
2017-09-01,50.254150390625
2017-09-04,49.600284576416016
2017-09-05,49.65633010864258
2017-09-06,49.207969665527344
2017-09-07,49.3200569152832
2017-09-08,49.43214797973633
2017-09-11,49.357425689697266
2017-09-12,50.62778854370117
2017-09-13,51.15087890625
2017-09-14,50.55305099487305
2017-09-15,48.68486404418945
2017-09-18,48.759605407714844
2017-09-19,49.09587860107422
2017-09-20,49.67501449584961
2017-09-21,49.52555847167969
2017-09-22,49.544246673583984
2017-09-25,49.50687026977539
2017-09-26,49.50687026977539
2017-09-27,49.562923431396484
2017-09-28,49.581600189208984
2017-09-29,49.61896514892578
2017-10-02,51.00142288208008
2017-10-03,50.40360641479492
2017-10-04,51.91683578491211
2017-10-05,52.9443359375
2017-10-06,53.46742630004883
2017-10-09,52.832244873046875
2017-10-10,51.5992431640625
2017-10-11,51.169559478759766
2017-10-12,50.51569366455078
2017-10-13,50.814605712890625
2017-10-16,50.72119903564453
2017-10-17,50.72119903564453
2017-10-18,50.94537353515625
2017-10-19,51.20692443847656
2017-10-20,51.74869918823242
2017-10-23,52.047607421875
2017-10-24,52.346519470214844
2017-10-25,52.23442077636719
2017-10-26,52.75751495361328
2017-10-27,53.990516662597656
2017-10-30,54.15865707397461
2017-10-31,56.0455207824707
2017-11-01,56.774112701416016
2017-11-02,56.79279327392578
2017-11-03,58.04448318481445
2017-11-06,57.24115753173828
2017-11-07,57.11038589477539
2017-11-08,55.91474151611328
2017-11-09,54.7751579284668
2017-11-10,54.73779296875
2017-11-13,53.841060638427734
2017-11-14,54.17734146118164
2017-11-15,54.17734146118164
2017-11-16,55.93342590332031
2017-11-17,56.02683639526367
2017-11-20,55.33560562133789
2017-11-21,55.391658782958984
2017-11-22,55.952117919921875
2017-11-23,55.6718864440918
2017-11-24,55.84001541137695
2017-11-27,55.09274673461914
2017-11-28,55.29825210571289
2017-11-29,54.42020034790039
2017-11-30,53.97183609008789
2017-12-01,53.336647033691406
2017-12-04,53.80369567871094
2017-12-05,53.747657775878906
2017-12-06,52.383880615234375
2017-12-07,52.43992233276367
2017-12-08,52.720157623291016
2017-12-11,52.963016510009766
2017-12-12,54.45756149291992
2017-12-13,54.13996887207031
2017-12-14,53.4487419128418
2017-12-15,52.77619552612305
2017-12-18,53.11247253417969
2017-12-19,53.22456741333008
2017-12-20,53.78501892089844
2017-12-21,54.532291412353516
2017-12-22,55.09274673461914
2017-12-27,53.990516662597656
2017-12-28,53.953155517578125
2017-12-29,53.13115310668945
2018-01-02,52.963016510009766
2018-01-03,56.60597229003906
2018-01-04,55.6718864440918
2018-01-05,56.979610443115234
2018-01-08,57.82029342651367
2018-01-09,57.72688674926758
2018-01-10,57.16643142700195
2018-01-11,57.073020935058594
2018-01-12,56.1389274597168
2018-01-15,55.858707427978516
2018-01-16,55.48506546020508
2018-01-17,55.391658782958984
2018-01-18,55.858707427978516
2018-01-19,56.51256561279297
2018-01-22,56.79279327392578
2018-01-23,57.16643142700195
2018-01-24,57.25983810424805
2018-01-25,56.979610443115234
2018-01-26,59.128021240234375
2018-01-29,59.314842224121094
2018-01-30,59.40825271606445
2018-01-31,59.314842224121094
2018-02-01,59.50166320800781
2018-02-02,58.66097640991211
2018-02-05,56.979610443115234
2018-02-06,55.57847595214844
2018-02-07,58.19392776489258
2018-02-08,56.69937515258789
2018-02-09,55.391658782958984
2018-02-12,56.60597229003906
2018-02-13,56.60597229003906
2018-02-14,56.79279327392578
2018-02-15,57.91370391845703
2018-02-16,59.03461456298828
2018-02-19,60.902793884277344
2018-02-20,62.21052932739258
2018-02-21,63.2380256652832
2018-02-22,63.33144760131836
2018-02-23,62.7709846496582
2018-02-26,63.14462661743164
2018-02-27,63.798484802246094
2018-02-28,63.33144760131836
2018-03-01,61.743473052978516
2018-03-02,61.463253021240234
2018-03-05,64.07870483398438
2018-03-06,64.63916015625
2018-03-07,63.33144760131836
2018-03-08,63.985294342041016
2018-03-09,65.38644409179688
2018-03-12,65.0127944946289
2018-03-13,65.1062240600586
2018-03-14,63.985294342041016
2018-03-15,63.61166000366211
2018-03-16,63.14462661743164
2018-03-19,61.743473052978516
2018-03-20,61.36983871459961
2018-03-21,59.03461456298828
2018-03-22,57.4466552734375
2018-03-23,59.221435546875
2018-03-26,58.75438690185547
2018-03-27,59.6884765625
2018-03-28,60.0621223449707
2018-03-29,59.96870422363281
2018-04-03,60.622581481933594
2018-04-04,59.6884765625
2018-04-05,61.743473052978516
2018-04-06,63.518253326416016
2018-04-09,64.07870483398438
2018-04-10,64.73258209228516
2018-04-11,63.051212310791016
2018-04-12,63.89189529418945
2018-04-13,63.518253326416016
2018-04-16,64.5457534790039
2018-04-17,63.42484664916992
2018-04-18,65.19962310791016
2018-04-19,65.38644409179688
2018-04-20,63.985294342041016
2018-04-23,65.85347747802734
2018-04-24,59.40825271606445
2018-04-25,62.24622344970703
2018-04-26,61.205631256103516
2018-04-27,60.638038635253906
2018-04-30,60.354244232177734
2018-05-02,60.638038635253906
2018-05-03,61.205631256103516
2018-05-04,60.732635498046875
2018-05-07,61.77323532104492
2018-05-08,62.15161895751953
2018-05-09,61.300235748291016
2018-05-11,60.92184066772461
2018-05-14,59.78664779663086
2018-05-15,60.92184066772461
2018-05-16,60.4488410949707
2018-05-17,60.16504669189453
2018-05-18,60.638038635253906
2018-05-21,61.678627014160156
2018-05-22,61.39483642578125
2018-05-23,60.638038635253906
2018-05-24,60.354244232177734
2018-05-25,60.16504669189453
2018-05-28,60.82724380493164
2018-05-29,60.354244232177734
2018-05-30,60.259647369384766
2018-05-31,59.59744644165039
2018-06-01,61.39483642578125
2018-06-04,61.01643371582031
2018-06-05,60.259647369384766
2018-06-06,60.259647369384766
2018-06-07,59.78664779663086
2018-06-08,59.88124465942383
2018-06-11,59.50284957885742
2018-06-12,60.4488410949707
2018-06-13,61.11103057861328
2018-06-14,62.435420989990234
2018-06-15,63.09761047363281
2018-06-18,61.01643371582031
2018-06-19,61.205631256103516
2018-06-20,60.259647369384766
2018-06-21,60.16504669189453
2018-06-22,60.16504669189453
2018-06-25,60.259647369384766
2018-06-26,60.259647369384766
2018-06-27,59.97584533691406
2018-06-28,58.84065628051758
2018-06-29,60.354244232177734
2018-07-02,58.74605178833008
2018-07-03,57.610870361328125
2018-07-04,57.89466857910156
2018-07-05,57.42166519165039
2018-07-06,58.55685806274414
2018-07-09,59.69205093383789
2018-07-10,60.732635498046875
2018-07-11,61.205631256103516
2018-07-12,62.435420989990234
2018-07-13,62.435420989990234
2018-07-16,62.81382369995117
2018-07-17,61.300235748291016
2018-07-18,64.32740020751953
2018-07-19,71.32774353027344
2018-07-20,71.70614624023438
2018-07-23,71.80073547363281
2018-07-24,74.35490417480469
2018-07-25,75.39550018310547
2018-07-26,76.34149169921875
2018-07-27,76.24688720703125
2018-07-30,75.206298828125
2018-07-31,74.63871002197266
2018-08-01,73.5035171508789
2018-08-02,73.7873306274414
2018-08-03,73.6927261352539
2018-08-06,74.44950866699219
2018-08-07,75.58470153808594
2018-08-08,74.35490417480469
2018-08-09,74.07111358642578
2018-08-10,74.35490417480469
2018-08-13,73.97651672363281
2018-08-14,72.7467269897461
2018-08-15,71.70614624023438
2018-08-16,72.27373504638672
2018-08-17,73.97651672363281
2018-08-20,73.6927261352539
2018-08-21,71.98992919921875
2018-08-22,72.27373504638672
2018-08-23,73.21971893310547
2018-08-24,72.84132385253906
2018-08-27,73.7873306274414
2018-08-28,74.35490417480469
2018-08-29,73.030517578125
2018-08-30,72.93592071533203
2018-08-31,72.46293640136719
2018-09-03,71.89533233642578
2018-09-04,72.36832427978516
2018-09-05,70.94935607910156
2018-09-06,71.80073547363281
2018-09-07,71.98992919921875
2018-09-10,72.55753326416016
2018-09-11,74.9225082397461
2018-09-12,75.30089569091797
2018-09-13,75.7739028930664
2018-09-14,77.7604751586914
2018-09-17,77.47667694091797
2018-09-18,78.04428100585938
2018-09-19,77.47667694091797
2018-09-20,76.43609619140625
2018-09-21,77.00369262695312
2018-09-24,76.81448364257812
2018-09-25,77.38208770751953
2018-09-26,75.86849212646484
2018-09-27,75.96310424804688
2018-09-28,75.39550018310547
2018-10-01,75.11170959472656
2018-10-02,75.58470153808594
2018-10-03,76.34149169921875
2018-10-04,76.53069305419922
2018-10-05,74.82791137695312
2018-10-08,74.44950866699219
2018-10-09,74.07111358642578
2018-10-10,71.80073547363281
2018-10-11,72.08452606201172
2018-10-12,70.28714752197266
2018-10-15,67.44918060302734
2018-10-16,69.34115600585938
2018-10-17,70.38175201416016
2018-10-18,71.13854217529297
2018-10-19,68.3005599975586
2018-10-22,67.82757568359375
2018-10-23,66.21939086914062
2018-10-24,65.0842056274414
2018-10-25,63.47600173950195
2018-10-26,65.93560028076172
2018-10-29,68.8681640625
2018-10-30,71.42234802246094
2018-10-31,73.59813690185547
2018-11-01,73.030517578125
2018-11-02,74.35490417480469
2018-11-05,71.80073547363281
2018-11-06,71.42234802246094
2018-11-07,73.030517578125
2018-11-08,73.7873306274414
2018-11-09,71.89533233642578
2018-11-12,70.85474395751953
2018-11-13,70.57095336914062
2018-11-14,68.5843734741211
2018-11-15,67.63837432861328
2018-11-16,67.73297119140625
2018-11-19,66.59778594970703
2018-11-20,63.57061004638672
2018-11-21,63.94902038574219
2018-11-22,63.759822845458984
2018-11-23,64.61119842529297
2018-11-26,66.69237518310547
2018-11-27,65.36800384521484
2018-11-28,64.70579528808594
2018-11-29,64.70579528808594
2018-11-30,64.70579528808594
2018-12-03,65.17880249023438
2018-12-04,65.74639129638672
2018-12-05,64.23280334472656
2018-12-06,62.24622344970703
2018-12-07,64.70579528808594
2018-12-10,65.93560028076172
2018-12-11,64.89498901367188
2018-12-12,66.40858459472656
2018-12-13,67.16537475585938
2018-12-14,66.50318908691406
2018-12-17,65.84098052978516
2018-12-18,64.8003921508789
2018-12-19,64.89498901367188
2018-12-20,63.00302505493164
2018-12-21,62.05702209472656
2018-12-27,61.58403396606445
2018-12-28,61.96242141723633
2019-01-02,63.00302505493164
2019-01-03,61.39483642578125
2019-01-04,64.04360961914062
2019-01-07,67.16537475585938
2019-01-08,66.3139877319336
2019-01-09,68.5843734741211
2019-01-10,67.54377746582031
2019-01-11,67.73297119140625
2019-01-14,66.40858459472656
2019-01-15,67.73297119140625
2019-01-16,67.73297119140625
2019-01-17,67.73297119140625
2019-01-18,69.43576049804688
2019-01-21,70.47633361816406
2019-01-22,69.34115600585938
2019-01-23,68.67896270751953
2019-01-24,68.5843734741211
2019-01-25,68.3005599975586
2019-01-28,67.63837432861328
2019-01-29,69.1519546508789
2019-01-30,68.8681640625
2019-01-31,68.48976135253906
2019-02-01,68.67896270751953
2019-02-04,69.1519546508789
2019-02-05,71.04393768310547
2019-02-06,73.7873306274414
2019-02-07,70.00334930419922
2019-02-08,70.28714752197266
2019-02-11,71.42234802246094
2019-02-12,70.47633361816406
2019-02-13,70.94935607910156
2019-02-14,70.94935607910156
2019-02-15,69.53035736083984
2019-02-18,70.47633361816406
2019-02-19,70.38175201416016
2019-02-20,70.7601547241211
2019-02-21,70.00334930419922
2019-02-22,70.00334930419922
2019-02-25,71.70614624023438
2019-02-26,72.6521224975586
2019-02-27,71.89533233642578
2019-02-28,71.5169448852539
2019-03-01,71.89533233642578
2019-03-04,73.030517578125
2019-03-05,72.36832427978516
2019-03-06,71.80073547363281
2019-03-07,70.00334930419922
2019-03-08,69.62495422363281
2019-03-11,70.66554260253906
2019-03-12,70.38175201416016
2019-03-13,71.32774353027344
2019-03-14,72.08452606201172
2019-03-15,72.55753326416016
2019-03-18,71.98992919921875
2019-03-19,72.6521224975586
2019-03-20,74.35490417480469
2019-03-21,73.12512969970703
2019-03-22,72.93592071533203
2019-03-25,71.61153411865234
2019-03-26,71.70614624023438
2019-03-27,72.93592071533203
2019-03-28,72.27373504638672
2019-03-29,71.70614624023438
2019-04-01,73.7873306274414
2019-04-02,74.05220031738281
2019-04-03,76.24688720703125
2019-04-04,75.94417572021484
2019-04-05,73.82516479492188
2019-04-08,74.01435852050781
2019-04-09,74.05220031738281
2019-04-10,74.46844482421875
2019-04-11,75.56578063964844
2019-04-12,75.71714782714844
2019-04-15,76.13336944580078
2019-04-16,77.23072814941406
2019-04-17,76.51176452636719
2019-04-18,77.38208770751953
2019-04-23,78.97135162353516
2019-04-24,78.70646667480469
2019-04-25,80.37140655517578
2019-04-26,81.73365783691406
2019-04-29,85.74956512451172
2019-04-30,86.51451110839844
2019-05-02,85.63482666015625
