Date,MU
2016-10-13,16.457435607910156
2016-10-14,16.73090934753418
2016-10-17,16.59416961669922
2016-10-18,17.00438690185547
2016-10-19,16.81881332397461
2016-10-20,16.799278259277344
2016-10-21,16.54533576965332
2016-10-24,16.66254425048828
2016-10-25,17.131359100341797
2016-10-26,17.229022979736328
2016-10-27,17.121593475341797
2016-10-28,16.799278259277344
2016-10-31,16.760215759277344
2016-11-01,16.584402084350586
2016-11-02,16.29139518737793
2016-11-03,16.232789993286133
2016-11-04,16.29139518737793
2016-11-07,16.97508430480957
2016-11-08,17.00438690185547
2016-11-09,16.799278259277344
2016-11-10,16.59416961669922
2016-11-11,17.258331298828125
2016-11-14,17.297395706176758
2016-11-15,17.678314208984375
2016-11-16,17.815046310424805
2016-11-17,18.7331485748291
2016-11-18,18.762449264526367
2016-11-21,19.035924911499023
2016-11-22,19.280101776123047
2016-11-23,19.446142196655273
2016-11-25,19.66101837158203
2016-11-28,19.52427864074707
2016-11-29,18.96755599975586
2016-11-30,19.074996948242188
2016-12-01,18.049457550048828
2016-12-02,18.352237701416016
2016-12-05,18.17643165588379
2016-12-06,18.61594581604004
2016-12-07,19.96379280090332
2016-12-08,20.178668975830078
2016-12-09,20.02239418029785
2016-12-12,19.55358123779297
2016-12-13,19.66101837158203
2016-12-14,19.55358123779297
2016-12-15,19.817291259765625
2016-12-16,19.79775619506836
2016-12-19,19.875890731811523
2016-12-20,20.168901443481445
2016-12-21,20.100534439086914
2016-12-22,22.64972686767578
2016-12-23,22.718095779418945
2016-12-27,22.757164001464844
2016-12-28,22.249279022216797
2016-12-29,21.751163482666016
2016-12-30,21.409313201904297
2017-01-03,22.024633407592773
2017-01-04,21.839065551757812
2017-01-05,21.59488868713379
2017-01-06,21.52651596069336
2017-01-09,21.819528579711914
2017-01-10,21.95627212524414
2017-01-11,22.259044647216797
2017-01-12,21.79022789001465
2017-01-13,21.66325569152832
2017-01-17,21.233505249023438
2017-01-18,21.79999542236328
2017-01-19,21.20420265197754
2017-01-20,21.448381423950195
2017-01-23,21.380014419555664
2017-01-24,22.317649841308594
2017-01-25,23.0111083984375
2017-01-26,22.97203826904297
2017-01-27,23.411550521850586
2017-01-30,23.616662979125977
2017-01-31,23.548294067382812
2017-02-01,24.173385620117188
2017-02-02,24.212451934814453
2017-02-03,24.026874542236328
2017-02-06,23.77293586730957
2017-02-07,24.026874542236328
2017-02-08,23.645959854125977
2017-02-09,23.880373001098633
2017-02-10,23.489688873291016
2017-02-13,23.343183517456055
2017-02-14,22.58135414123535
2017-02-15,22.483686447143555
2017-02-16,22.444616317749023
2017-02-17,22.805999755859375
2017-02-21,23.216218948364258
2017-02-22,23.196685791015625
2017-02-23,22.932971954345703
2017-02-24,22.698564529418945
2017-02-27,23.20644760131836
2017-02-28,22.893903732299805
2017-03-01,23.978038787841797
2017-03-02,24.124544143676758
2017-03-03,24.974279403686523
2017-03-06,25.11101531982422
2017-03-07,25.042644500732422
2017-03-08,24.788707733154297
2017-03-09,24.56406021118164
2017-03-10,24.593366622924805
2017-03-13,25.10125160217285
2017-03-14,24.984041213989258
2017-03-15,25.51146697998047
2017-03-16,25.433334350585938
2017-03-17,25.198915481567383
2017-03-20,25.599363327026367
2017-03-21,24.925443649291992
2017-03-22,25.45285987854004
2017-03-23,25.853309631347656
2017-03-24,27.76764488220215
2017-03-27,28.08995819091797
2017-03-28,28.021587371826172
2017-03-29,27.836013793945312
2017-03-30,28.29506492614746
2017-03-31,28.22669792175293
2017-04-03,27.972759246826172
2017-04-04,27.923917770385742
2017-04-05,27.60161018371582
2017-04-06,27.953224182128906
2017-04-07,27.85555076599121
2017-04-10,26.99605369567871
2017-04-11,26.54676628112793
2017-04-12,26.068185806274414
2017-04-13,26.117021560668945
2017-04-17,26.497934341430664
2017-04-18,26.507701873779297
2017-04-19,26.624906539916992
2017-04-20,27.30859375
2017-04-21,26.683507919311523
2017-04-24,25.95097541809082
2017-04-25,26.361190795898438
2017-04-26,26.165857315063477
2017-04-27,26.986284255981445
2017-04-28,27.02535057067871
2017-05-01,27.630910873413086
2017-05-02,27.12302017211914
2017-05-03,27.347667694091797
2017-05-04,27.142559051513672
2017-05-05,27.543004989624023
2017-05-08,27.406267166137695
2017-05-09,28.1387939453125
2017-05-10,28.63691520690918
2017-05-11,28.353668212890625
2017-05-12,28.256000518798828
2017-05-15,28.1583309173584
2017-05-16,28.34389877319336
2017-05-17,26.370960235595703
2017-05-18,26.83977699279785
2017-05-19,27.17186164855957
2017-05-22,27.406267166137695
2017-05-23,27.630910873413086
2017-05-24,28.31460189819336
2017-05-25,28.744348526000977
2017-05-26,29.06665802001953
2017-05-30,29.984760284423828
2017-05-31,30.053133010864258
2017-06-01,30.04336166381836
2017-06-02,30.48287582397461
2017-06-05,30.48287582397461
2017-06-06,30.834489822387695
2017-06-07,31.74282455444336
2017-06-08,31.69398307800293
2017-06-09,29.88709259033203
2017-06-12,30.473114013671875
2017-06-13,30.805191040039062
2017-06-14,30.33637237548828
2017-06-15,29.848020553588867
2017-06-16,29.164331436157227
2017-06-19,30.473114013671875
2017-06-20,30.111730575561523
2017-06-21,31.26424217224121
2017-06-22,31.14703369140625
2017-06-23,30.990764617919922
2017-06-26,31.74282455444336
2017-06-27,30.922391891479492
2017-06-28,31.4888858795166
2017-06-29,30.736820220947266
2017-06-30,29.164331436157227
2017-07-03,28.461103439331055
2017-07-05,29.7991886138916
2017-07-06,29.39873695373535
2017-07-07,29.496410369873047
2017-07-10,29.78942108154297
2017-07-11,30.639148712158203
2017-07-12,30.717288970947266
2017-07-13,30.40473747253418
2017-07-14,31.049365997314453
2017-07-17,30.98099708557129
2017-07-18,31.156803131103516
2017-07-19,31.07866859436035
2017-07-20,31.25446891784668
2017-07-21,31.26424217224121
2017-07-24,30.93216323852539
2017-07-25,29.203397750854492
2017-07-26,29.115497589111328
2017-07-27,29.535480499267578
2017-07-28,28.597841262817383
2017-07-31,27.464872360229492
2017-08-01,27.67974090576172
2017-08-02,27.96298599243164
2017-08-03,27.18162727355957
2017-08-04,27.26953125
2017-08-07,27.923917770385742
2017-08-08,28.168094635009766
2017-08-09,27.914154052734375
2017-08-10,26.849544525146484
2017-08-11,27.357433319091797
2017-08-14,28.558774948120117
2017-08-15,28.988523483276367
2017-08-16,29.974994659423828
2017-08-17,28.9299259185791
2017-08-18,29.67221450805664
2017-08-21,28.871320724487305
2017-08-22,29.740585327148438
2017-08-23,29.740585327148438
2017-08-24,29.515945434570312
2017-08-25,29.58431053161621
2017-08-28,30.355911254882812
2017-08-29,30.74658966064453
2017-08-30,30.873559951782227
2017-08-31,31.22517204284668
2017-09-01,31.84049415588379
2017-09-05,31.322845458984375
2017-09-06,31.498645782470703
2017-09-07,32.026065826416016
2017-09-08,31.69398307800293
2017-09-11,32.660919189453125
2017-09-12,33.49112319946289
2017-09-13,33.78413009643555
2017-09-14,33.77436828613281
2017-09-15,33.84273910522461
2017-09-18,34.60456466674805
2017-09-19,35.11244201660156
2017-09-20,35.131980895996094
2017-09-21,35.07338333129883
2017-09-22,35.229652404785156
2017-09-25,34.05760955810547
2017-09-26,33.3836784362793
2017-09-27,36.22589111328125
2017-09-28,37.07562255859375
2017-09-29,38.41370391845703
2017-10-02,39.07785415649414
2017-10-03,39.429466247558594
2017-10-04,38.63835144042969
2017-10-05,38.45276641845703
2017-10-06,38.74578094482422
2017-10-09,40.00572204589844
2017-10-10,41.00196075439453
2017-10-11,40.64059066772461
2017-10-12,39.63458251953125
2017-10-13,39.458770751953125
2017-10-16,40.52337646484375
2017-10-17,39.44900131225586
2017-10-18,40.679656982421875
2017-10-19,40.347572326660156
2017-10-20,40.53314208984375
2017-10-23,40.59175109863281
2017-10-24,40.63081741333008
2017-10-25,40.103397369384766
2017-10-26,39.65412139892578
2017-10-27,39.898292541503906
2017-10-30,40.679656982421875
2017-10-31,43.27767562866211
2017-11-01,43.3460578918457
2017-11-02,43.30698776245117
2017-11-03,42.691654205322266
2017-11-06,42.242374420166016
2017-11-07,42.926063537597656
2017-11-08,43.062808990478516
2017-11-09,42.48653793334961
2017-11-10,43.736724853515625
2017-11-13,44.537620544433594
2017-11-14,44.732967376708984
2017-11-15,44.3032112121582
2017-11-16,45.1041145324707
2017-11-17,45.084571838378906
2017-11-20,46.53010177612305
2017-11-21,48.249088287353516
2017-11-22,47.99515151977539
2017-11-24,48.5225715637207
2017-11-27,46.93054962158203
2017-11-28,46.81334686279297
2017-11-29,42.7209587097168
2017-11-30,41.40241622924805
2017-12-01,41.01172637939453
2017-12-04,38.97041702270508
2017-12-05,40.249900817871094
2017-12-06,40.61128234863281
2017-12-07,42.19354248046875
2017-12-08,42.20330047607422
2017-12-11,42.007965087890625
2017-12-12,40.88475799560547
2017-12-13,41.070335388183594
2017-12-14,41.25590515136719
2017-12-15,41.412174224853516
2017-12-18,42.691654205322266
2017-12-19,42.95536422729492
2017-12-20,44.684120178222656
2017-12-21,43.38511276245117
2017-12-22,43.09210968017578
2017-12-26,41.26567077636719
2017-12-27,41.49031066894531
2017-12-28,40.8359260559082
2017-12-29,40.1619987487793
2018-01-02,42.652591705322266
2018-01-03,43.932071685791016
2018-01-04,45.78780746459961
2018-01-05,44.732967376708984
2018-01-08,44.48878860473633
2018-01-09,41.968894958496094
2018-01-10,42.30098342895508
2018-01-11,41.82239532470703
2018-01-12,41.812625885009766
2018-01-16,41.920066833496094
2018-01-17,43.22883224487305
2018-01-18,42.96514129638672
2018-01-19,41.754024505615234
2018-01-22,41.88099670410156
2018-01-23,42.926063537597656
2018-01-24,42.07633972167969
2018-01-25,42.007965087890625
2018-01-26,42.652591705322266
2018-01-29,42.281436920166016
2018-01-30,40.69918441772461
2018-01-31,42.7014274597168
2018-02-01,41.50007629394531
2018-02-02,39.868988037109375
2018-02-05,38.482078552246094
2018-02-06,42.85769271850586
2018-02-07,41.03125762939453
2018-02-08,39.06809616088867
2018-02-09,39.468536376953125
2018-02-12,41.20706558227539
2018-02-13,41.63682174682617
2018-02-14,42.437713623046875
2018-02-15,42.48653793334961
2018-02-16,43.18000030517578
2018-02-20,43.85393142700195
2018-02-21,43.50232696533203
2018-02-22,43.21908187866211
2018-02-23,45.445953369140625
2018-02-26,46.8621711730957
2018-02-27,47.44819641113281
2018-02-28,47.6728401184082
2018-03-01,46.51056671142578
2018-03-02,47.965850830078125
2018-03-05,50.81782531738281
2018-03-06,52.48797607421875
2018-03-07,52.71261978149414
2018-03-08,53.933502197265625
2018-03-09,53.31818771362305
2018-03-12,57.986820220947266
2018-03-13,58.045413970947266
2018-03-14,58.38726806640625
2018-03-15,57.46916198730469
2018-03-16,59.16862106323242
2018-03-19,58.73887634277344
2018-03-20,59.72534942626953
2018-03-21,59.64720916748047
2018-03-22,57.54729461669922
2018-03-23,52.9470329284668
2018-03-26,54.26557922363281
2018-03-27,51.17919921875
2018-03-28,50.29039001464844
2018-03-29,50.92525100708008
2018-04-02,48.89372253417969
2018-04-03,50.3490104675293
2018-04-04,52.14614486694336
2018-04-05,48.67884826660156
2018-04-06,47.33098602294922
2018-04-09,46.84263610839844
2018-04-10,49.30392837524414
2018-04-11,49.30392837524414
2018-04-12,51.364768981933594
2018-04-13,51.013160705566406
2018-04-16,50.44667434692383
2018-04-17,51.04246520996094
2018-04-18,52.7516975402832
2018-04-19,50.22203063964844
2018-04-20,49.44065856933594
2018-04-23,47.877952575683594
2018-04-24,46.01244354248047
2018-04-25,46.491024017333984
2018-04-26,48.97184753417969
2018-04-27,46.41289520263672
2018-04-30,44.90877151489258
2018-05-01,45.69989776611328
2018-05-02,44.82086944580078
2018-05-03,45.533851623535156
2018-05-04,46.47149658203125
2018-05-07,47.35053253173828
2018-05-08,47.43843460083008
2018-05-09,49.82158660888672
2018-05-10,51.433135986328125
2018-05-11,50.612709045410156
2018-05-14,51.765220642089844
2018-05-15,52.7516975402832
2018-05-16,55.18368148803711
2018-05-17,53.42561721801758
2018-05-18,52.14614486694336
2018-05-21,54.187442779541016
2018-05-22,57.65473937988281
2018-05-23,58.57284164428711
2018-05-24,60.057430267333984
2018-05-25,59.92068862915039
2018-05-29,61.16109085083008
2018-05-30,61.11226272583008
2018-05-31,56.248291015625
2018-06-01,57.371490478515625
2018-06-04,57.72309875488281
2018-06-05,58.025882720947266
2018-06-06,58.03564453125
2018-06-07,58.24076461791992
2018-06-08,59.95975112915039
2018-06-11,59.95975112915039
2018-06-12,59.13932418823242
2018-06-13,58.65097427368164
2018-06-14,57.801239013671875
2018-06-15,56.87337112426758
2018-06-18,57.08824920654297
2018-06-19,57.86960220336914
2018-06-20,57.57659912109375
2018-06-21,58.05518341064453
2018-06-22,55.76969909667969
2018-06-25,51.921485900878906
2018-06-26,53.31818771362305
2018-06-27,51.04246520996094
2018-06-28,51.90195083618164
2018-06-29,51.21826934814453
2018-07-02,53.21073532104492
2018-07-03,50.28063201904297
2018-07-05,51.60895538330078
2018-07-06,51.9898681640625
2018-07-09,53.04469299316406
2018-07-10,54.44137954711914
2018-07-11,52.917720794677734
2018-07-12,54.15814208984375
2018-07-13,55.037166595458984
2018-07-16,54.841835021972656
2018-07-17,55.632957458496094
2018-07-18,56.111549377441406
2018-07-19,54.91020584106445
2018-07-20,53.738162994384766
2018-07-23,53.025169372558594
2018-07-24,51.93125915527344
2018-07-25,52.14614486694336
2018-07-26,52.50751495361328
2018-07-27,52.70286178588867
2018-07-30,51.774986267089844
2018-07-31,51.56011962890625
2018-08-01,51.07176971435547
2018-08-02,52.15591049194336
2018-08-03,51.579647064208984
2018-08-06,51.44290542602539
2018-08-07,51.804290771484375
2018-08-08,52.14614486694336
2018-08-09,51.04246520996094
2018-08-10,50.17319869995117
2018-08-13,50.143898010253906
2018-08-14,49.44065856933594
2018-08-15,46.38359832763672
2018-08-16,46.0026741027832
2018-08-17,46.01244354248047
2018-08-20,46.950077056884766
2018-08-21,48.77650451660156
2018-08-22,49.069522857666016
2018-08-23,48.542110443115234
2018-08-24,49.5188102722168
2018-08-27,50.85688781738281
2018-08-28,51.12059783935547
2018-08-29,50.62247848510742
2018-08-30,51.53080749511719
2018-08-31,51.2963981628418
2018-09-04,50.72015380859375
2018-09-05,48.38582992553711
2018-09-06,43.60976028442383
2018-09-07,43.81486129760742
2018-09-10,43.85393142700195
2018-09-11,42.58422088623047
2018-09-12,40.76756286621094
2018-09-13,42.60375213623047
2018-09-14,43.267913818359375
2018-09-17,42.5646858215332
2018-09-18,44.27391815185547
2018-09-19,44.01021194458008
2018-09-20,44.98691177368164
2018-09-21,43.697654724121094
2018-09-24,44.10787582397461
2018-09-25,43.59999084472656
2018-09-26,43.31674575805664
2018-09-27,43.941837310791016
2018-09-28,44.17624282836914
2018-10-01,44.09810256958008
2018-10-02,44.69389343261719
2018-10-03,44.09810256958008
2018-10-04,43.131168365478516
2018-10-05,42.5646858215332
2018-10-08,42.066566467285156
2018-10-09,41.28520965576172
2018-10-10,40.64059066772461
2018-10-11,40.99219512939453
2018-10-12,41.48054885864258
2018-10-15,41.353580474853516
2018-10-16,42.20330047607422
2018-10-17,41.36333465576172
2018-10-18,40.33780288696289
2018-10-19,39.50761032104492
2018-10-22,38.833683013916016
2018-10-23,37.778839111328125
2018-10-24,34.60456466674805
2018-10-25,35.923118591308594
2018-10-26,34.57526397705078
2018-10-29,33.85249328613281
2018-10-30,35.171051025390625
2018-10-31,36.84121322631836
2018-11-01,39.18529510498047
2018-11-02,39.3806266784668
2018-11-05,38.98995590209961
2018-11-06,38.872745513916016
2018-11-07,39.97642135620117
2018-11-08,39.497840881347656
2018-11-09,38.198829650878906
2018-11-12,36.5677375793457
2018-11-13,36.968177795410156
2018-11-14,37.14398956298828
2018-11-15,38.98019027709961
2018-11-16,38.52113723754883
2018-11-19,35.971946716308594
2018-11-20,35.27849197387695
2018-11-21,35.53242874145508
2018-11-23,35.551971435546875
2018-11-26,35.71800231933594
2018-11-27,36.13798522949219
2018-11-28,37.808143615722656
2018-11-29,37.02678298950195
2018-11-30,37.66164779663086
2018-12-03,39.09737777709961
2018-12-04,36.020790100097656
2018-12-06,36.7923698425293
2018-12-07,34.48735809326172
2018-12-10,33.98924255371094
2018-12-11,34.38969039916992
2018-12-12,35.190582275390625
2018-12-13,34.2041130065918
2018-12-14,33.403228759765625
2018-12-17,33.09067153930664
2018-12-18,33.315311431884766
2018-12-19,30.678220748901367
2018-12-20,30.551252365112305
2018-12-21,29.613611221313477
2018-12-24,28.34389877319336
2018-12-26,30.170331954956055
2018-12-27,31.18610382080078
2018-12-28,30.834489822387695
2018-12-31,30.990764617919922
2019-01-02,31.987001419067383
2019-01-03,30.27777099609375
2019-01-04,31.93816566467285
2019-01-07,33.2078742980957
2019-01-08,32.95393753051758
2019-01-09,34.61432647705078
2019-01-10,35.07338333129883
2019-01-11,35.171051025390625
2019-01-14,33.86226272583008
2019-01-15,33.198116302490234
2019-01-16,32.79766082763672
2019-01-17,33.09067153930664
2019-01-18,34.92686462402344
2019-01-22,33.08090591430664
2019-01-23,33.44229507446289
2019-01-24,35.73753356933594
2019-01-25,38.05231857299805
2019-01-28,37.19282913208008
2019-01-29,36.518898010253906
2019-01-30,37.349098205566406
2019-01-31,37.329559326171875
2019-02-01,38.67741012573242
2019-02-04,38.55044174194336
2019-02-05,38.45276641845703
2019-02-06,40.552677154541016
2019-02-07,38.46253967285156
2019-02-08,37.68118667602539
2019-02-11,37.68118667602539
2019-02-12,39.458770751953125
2019-02-13,40.708946228027344
2019-02-14,41.24613952636719
2019-02-15,41.01172637939453
2019-02-19,40.982425689697266
2019-02-20,41.22660446166992
2019-02-21,40.56244659423828
2019-02-22,41.578216552734375
2019-02-25,41.754024505615234
2019-02-26,41.959129333496094
2019-02-27,40.357337951660156
2019-02-28,39.92758560180664
2019-03-01,40.61128234863281
2019-03-04,40.103397369384766
2019-03-05,39.058319091796875
2019-03-06,37.04631423950195
2019-03-07,36.948646545410156
2019-03-08,37.749549865722656
2019-03-11,38.12069320678711
2019-03-12,38.33556365966797
2019-03-13,37.92534637451172
2019-03-14,37.515132904052734
2019-03-15,38.618804931640625
2019-03-18,38.68717575073242
2019-03-19,39.429466247558594
2019-03-20,39.195064544677734
2019-03-21,42.96514129638672
2019-03-22,40.65034866333008
2019-03-25,39.60527038574219
2019-03-26,39.3806266784668
2019-03-27,38.3160285949707
2019-03-28,38.4234619140625
2019-03-29,40.367103576660156
2019-04-01,41.26567077636719
2019-04-02,41.45124053955078
2019-04-03,42.87723159790039
2019-04-04,41.89076232910156
2019-04-05,42.31074523925781
2019-04-08,41.90052032470703
2019-04-09,40.74802017211914
2019-04-10,41.18753433227539
2019-04-11,41.29496765136719
2019-04-12,41.03125762939453
2019-04-15,40.84568786621094
2019-04-16,41.7637939453125
