Date,T
2015-12-17,12.748920440673828
2015-12-18,12.587824821472168
2015-12-21,12.77139663696289
2015-12-22,12.89128589630127
2015-12-23,13.029895782470703
2015-12-24,12.984945297241211
2015-12-28,13.022405624389648
2015-12-29,13.086094856262207
2015-12-30,13.014915466308594
2015-12-31,12.89128589630127
2016-01-04,12.868805885314941
2016-01-05,12.958720207214355
2016-01-06,12.99898910522461
2016-01-07,12.789082527160645
2016-01-08,12.800532341003418
2016-01-11,12.957006454467773
2016-01-12,12.937923431396484
2016-01-13,12.876863479614258
2016-01-14,13.090583801269531
2016-01-15,12.972272872924805
2016-01-19,13.170733451843262
2016-01-20,12.937923431396484
2016-01-21,13.18217945098877
2016-01-22,13.411169052124023
2016-01-25,13.357742309570312
2016-01-26,13.51039981842041
2016-01-27,13.540933609008789
2016-01-28,13.560015678405762
2016-01-29,13.762287139892578
2016-02-01,13.808090209960938
2016-02-02,13.762287139892578
2016-02-03,14.014180183410645
2016-02-04,13.94166374206543
2016-02-05,14.075238227844238
2016-02-08,14.163021087646484
2016-02-09,13.987462997436523
2016-02-10,13.903499603271484
2016-02-11,13.819537162780762
2016-02-12,13.918766975402832
2016-02-16,13.987462997436523
2016-02-17,13.983643531799316
2016-02-18,14.117220878601074
2016-02-19,13.956931114196777
2016-02-22,14.067611694335938
2016-02-23,14.02181339263916
2016-02-24,14.159208297729492
2016-02-25,14.262250900268555
2016-02-26,14.170653343200684
2016-02-29,14.10195255279541
2016-03-01,14.26988410949707
2016-03-02,14.384380340576172
2016-03-03,14.498871803283691
2016-03-04,14.47597885131836
2016-03-07,14.552305221557617
2016-03-08,14.53703784942627
2016-03-09,14.4950532913208
2016-03-10,14.620999336242676
2016-03-11,14.640085220336914
2016-03-14,14.624818801879883
2016-03-15,14.701151847839355
2016-03-16,14.796561241149902
2016-03-17,14.930133819580078
2016-03-18,14.716414451599121
2016-03-21,14.853806495666504
2016-03-22,14.743128776550293
2016-03-23,14.708781242370605
2016-03-24,14.838534355163574
2016-03-28,14.911053657531738
2016-03-29,15.056084632873535
2016-03-30,15.02554702758789
2016-03-31,14.949219703674316
2016-04-01,14.903420448303223
2016-04-04,15.021735191345215
2016-04-05,14.956853866577148
2016-04-06,14.990030288696289
2016-04-07,14.970632553100586
2016-04-08,14.935712814331055
2016-04-11,14.893046379089355
2016-04-12,15.001665115356445
2016-04-13,14.838735580444336
2016-04-14,14.904683113098145
2016-04-15,14.927958488464355
2016-04-18,14.993912696838379
2016-04-19,15.098654747009277
2016-04-20,15.021062850952148
2016-04-21,14.687435150146484
2016-04-22,14.768905639648438
2016-04-25,14.823217391967773
2016-04-26,14.776663780212402
2016-04-27,15.021062850952148
2016-04-28,14.990030288696289
2016-04-29,15.059857368469238
2016-05-02,15.168482780456543
2016-05-03,15.094770431518555
2016-05-04,15.08313274383545
2016-05-05,15.028826713562012
2016-05-06,15.125805854797363
2016-05-09,15.0753755569458
2016-05-10,15.24995231628418
2016-05-11,15.199520111083984
2016-05-12,15.343058586120605
2016-05-13,15.18787670135498
2016-05-16,15.238313674926758
2016-05-17,15.172358512878418
2016-05-18,14.91632080078125
2016-05-19,14.912443161010742
2016-05-20,14.91632080078125
2016-05-23,14.865888595581055
2016-05-24,14.935712814331055
2016-05-25,14.982271194458008
2016-05-26,15.067620277404785
2016-05-27,15.125805854797363
2016-05-31,15.18787670135498
2016-06-01,15.024945259094238
2016-06-02,15.067620277404785
2016-06-03,15.21115779876709
2016-06-06,15.261587142944336
2016-06-07,15.436161994934082
2016-06-08,15.463316917419434
2016-06-09,15.552542686462402
2016-06-10,15.645645141601562
2016-06-13,15.59133529663086
2016-06-14,15.665050506591797
2016-06-15,15.630128860473633
2016-06-16,15.707720756530762
2016-06-17,15.800825119018555
2016-06-20,15.820219993591309
2016-06-21,15.932727813720703
2016-06-22,16.02194595336914
2016-06-23,16.2469539642334
2016-06-24,16.107295989990234
2016-06-27,16.30514907836914
2016-06-28,16.301273345947266
2016-06-29,16.50299835205078
2016-06-30,16.762920379638672
2016-07-01,16.863780975341797
2016-07-05,16.817230224609375
2016-07-06,16.96901512145996
2016-07-07,16.65404510498047
2016-07-08,16.776098251342773
2016-07-11,16.736724853515625
2016-07-12,16.69735336303711
2016-07-13,16.768220901489258
2016-07-14,16.839088439941406
2016-07-15,16.886337280273438
2016-07-18,16.87058448791504
2016-07-19,16.839088439941406
2016-07-20,16.815467834472656
2016-07-21,16.740657806396484
2016-07-22,16.97295379638672
2016-07-25,16.90601921081543
2016-07-26,16.685543060302734
2016-07-27,16.83514976501465
2016-07-28,16.764286041259766
2016-07-29,17.043821334838867
2016-08-01,17.000513076782227
2016-08-02,16.992639541625977
2016-08-03,16.984764099121094
2016-08-04,16.96114158630371
2016-08-05,16.992639541625977
2016-08-08,16.902082443237305
2016-08-09,16.96114158630371
2016-08-10,17.008392333984375
2016-08-11,17.08319091796875
2016-08-12,17.039884567260742
2016-08-15,16.93752098083496
2016-08-16,16.520187377929688
2016-08-17,16.480810165405273
2016-08-18,16.29970359802246
2016-08-19,16.146150588989258
2016-08-22,16.106782913208008
2016-08-23,16.083158493041992
2016-08-24,16.091033935546875
2016-08-25,16.16977882385254
2016-08-26,16.016231536865234
2016-08-29,16.142215728759766
2016-08-30,16.09891128540039
2016-08-31,16.094974517822266
2016-09-01,16.126468658447266
2016-09-02,16.12253189086914
2016-09-06,16.23277473449707
2016-09-07,16.248516082763672
2016-09-08,16.217021942138672
2016-09-09,15.634325981140137
2016-09-12,16.02804183959961
2016-09-13,15.73669147491455
2016-09-14,15.705196380615234
2016-09-15,15.925679206848145
2016-09-16,15.827247619628906
2016-09-19,15.772127151489258
2016-09-20,15.732752799987793
2016-09-21,15.97292423248291
2016-09-22,16.18552589416504
2016-09-23,16.252458572387695
2016-09-26,16.19734001159668
2016-09-27,16.32332420349121
2016-09-28,16.083158493041992
2016-09-29,16.03590965270996
2016-09-30,15.988668441772461
2016-10-03,16.051664352416992
2016-10-04,15.709136009216309
2016-10-05,15.667329788208008
2016-10-06,15.647330284118652
2016-10-07,15.551305770874023
2016-10-10,15.607316017150879
2016-10-11,15.643322944641113
2016-10-12,15.73534870147705
2016-10-13,15.751349449157715
2016-10-14,15.691336631774902
2016-10-17,15.711344718933105
2016-10-18,15.747347831726074
2016-10-19,15.755352973937988
2016-10-20,15.463286399841309
2016-10-21,14.999189376831055
2016-10-24,14.747138023376465
2016-10-25,14.683123588562012
2016-10-26,14.575100898742676
2016-10-27,14.611108779907227
2016-10-28,14.607110977172852
2016-10-31,14.71912956237793
2016-11-01,14.627110481262207
2016-11-02,14.551095008850098
2016-11-03,14.655119895935059
2016-11-04,14.60310173034668
2016-11-07,14.727134704589844
2016-11-08,14.799148559570312
2016-11-09,14.979183197021484
2016-11-10,14.631115913391113
2016-11-11,14.607110977172852
2016-11-14,14.455076217651367
2016-11-15,14.711126327514648
2016-11-16,14.863161087036133
2016-11-17,14.967184066772461
2016-11-18,15.027195930480957
2016-11-21,15.099214553833008
2016-11-22,15.423280715942383
2016-11-23,15.49530029296875
2016-11-25,15.687336921691895
2016-11-28,15.81935977935791
2016-11-29,15.79535961151123
2016-11-30,15.455290794372559
2016-12-01,15.555307388305664
2016-12-02,15.447283744812012
2016-12-05,15.455290794372559
2016-12-06,15.743351936340332
2016-12-07,16.183443069458008
2016-12-08,16.167438507080078
2016-12-09,16.155439376831055
2016-12-12,16.451499938964844
2016-12-13,16.54751968383789
2016-12-14,16.443498611450195
2016-12-15,16.60352897644043
2016-12-16,16.671546936035156
2016-12-19,16.851581573486328
2016-12-20,16.99161720275879
2016-12-21,16.947608947753906
2016-12-22,17.091632843017578
2016-12-23,17.09563636779785
2016-12-27,17.063629150390625
2016-12-28,17.011615753173828
2016-12-29,17.06763458251953
2016-12-30,17.015621185302734
2017-01-03,17.2116641998291
2017-01-04,17.111644744873047
2017-01-05,17.063629150390625
2017-01-06,16.786867141723633
2017-01-09,16.575607299804688
2017-01-10,16.579668045043945
2017-01-11,16.498416900634766
2017-01-12,16.660924911499023
2017-01-13,16.640609741210938
2017-01-17,16.70155143737793
2017-01-18,16.575607299804688
2017-01-19,16.656858444213867
2017-01-20,16.83968162536621
2017-01-23,17.063121795654297
2017-01-24,16.803117752075195
2017-01-25,16.815309524536133
2017-01-26,16.969680786132812
2017-01-27,17.067184448242188
2017-01-30,16.989999771118164
2017-01-31,17.128124237060547
2017-02-01,17.087499618530273
2017-02-02,16.729991912841797
2017-02-03,16.758424758911133
2017-02-06,16.68123435974121
2017-02-07,16.705612182617188
2017-02-08,16.742176055908203
2017-02-09,16.782804489135742
2017-02-10,16.81123924255371
2017-02-13,16.514671325683594
2017-02-14,16.555295944213867
2017-02-15,16.705612182617188
2017-02-16,16.758424758911133
2017-02-17,16.85186767578125
2017-02-21,16.953432083129883
2017-02-22,16.896560668945312
2017-02-23,17.04281234741211
2017-02-24,17.209379196166992
2017-02-27,16.989999771118164
2017-02-28,16.977811813354492
2017-03-01,17.07938003540039
2017-03-02,17.091567993164062
2017-03-03,17.067184448242188
2017-03-06,17.046876907348633
2017-03-07,17.014375686645508
2017-03-08,16.969680786132812
2017-03-09,17.03875160217285
2017-03-10,17.205318450927734
2017-03-13,17.213449478149414
2017-03-14,17.099693298339844
2017-03-15,17.302825927734375
2017-03-16,17.241884231567383
2017-03-17,17.310941696166992
2017-03-20,17.233760833740234
2017-03-21,17.09562873840332
2017-03-22,16.92093276977539
2017-03-23,16.92093276977539
2017-03-24,16.933116912841797
2017-03-27,16.855932235717773
2017-03-28,16.88436508178711
2017-03-29,16.83968162536621
2017-03-30,16.96562385559082
2017-03-31,16.880308151245117
2017-04-03,16.888431549072266
2017-04-04,16.937185287475586
2017-04-05,16.864057540893555
2017-04-06,16.75623893737793
2017-04-07,16.752117156982422
2017-04-10,16.665437698364258
2017-04-11,16.63654899597168
2017-04-12,16.739727020263672
2017-04-13,16.62417221069336
2017-04-17,16.63242530822754
2017-04-18,16.611785888671875
2017-04-19,16.611785888671875
2017-04-20,16.657184600830078
2017-04-21,16.47971534729004
2017-04-24,16.516864776611328
2017-04-25,16.483844757080078
2017-04-26,16.690202713012695
2017-04-27,16.471458435058594
2017-04-28,16.35590362548828
2017-05-01,16.137163162231445
2017-05-02,16.075258255004883
2017-05-03,15.848267555236816
2017-05-04,15.687304496765137
2017-05-05,15.914299011230469
2017-05-08,15.918432235717773
2017-05-09,15.773972511291504
2017-05-10,15.868903160095215
2017-05-11,15.864775657653809
2017-05-12,15.885409355163574
2017-05-15,15.926681518554688
2017-05-16,15.761589050292969
2017-05-17,15.460311889648438
2017-05-18,15.662543296813965
2017-05-19,15.782230377197266
2017-05-22,15.786360740661621
2017-05-23,15.811121940612793
2017-05-24,15.745087623596191
2017-05-25,15.77810001373291
2017-05-26,15.732706069946289
2017-05-30,15.910173416137695
2017-05-31,15.901917457580566
2017-06-01,16.04224395751953
2017-06-02,16.04224395751953
2017-06-05,16.017478942871094
2017-06-06,15.984461784362793
2017-06-07,15.996842384338379
2017-06-08,15.889540672302246
2017-06-09,16.009225845336914
2017-06-12,16.124786376953125
2017-06-13,15.963823318481445
2017-06-14,15.980334281921387
2017-06-15,16.029861450195312
2017-06-16,16.079383850097656
2017-06-19,16.058752059936523
2017-06-20,15.955572128295898
2017-06-21,15.745087623596191
2017-06-22,15.724452018737793
2017-06-23,15.662543296813965
2017-06-26,15.745087623596191
2017-06-27,15.559367179870605
2017-06-28,15.658414840698242
2017-06-29,15.526350975036621
2017-06-30,15.57174301147461
2017-07-03,15.728580474853516
2017-07-05,15.732706069946289
2017-07-06,15.610424041748047
2017-07-07,15.526453971862793
2017-07-10,15.463472366333008
2017-07-11,15.366905212402344
2017-07-12,15.463472366333008
2017-07-13,15.203165054321289
2017-07-14,15.240947723388672
2017-07-17,15.278733253479004
2017-07-18,15.11078929901123
2017-07-19,15.169572830200195
2017-07-20,15.3333158493042
2017-07-21,15.329119682312012
2017-07-24,15.21155834197998
2017-07-25,15.207359313964844
2017-07-26,15.967309951782227
2017-07-27,16.546714782714844
2017-07-28,16.37457275390625
2017-07-31,16.37457275390625
2017-08-01,16.324186325073242
2017-08-02,16.06807518005371
2017-08-03,16.0722713470459
2017-08-04,16.135250091552734
2017-08-07,16.17304229736328
2017-08-08,16.10586166381836
2017-08-09,16.10586166381836
2017-08-10,16.034481048583984
2017-08-11,15.99670124053955
2017-08-14,16.164644241333008
2017-08-15,16.02189064025879
2017-08-16,16.05127716064453
2017-08-17,15.786767959594727
2017-08-18,15.690197944641113
2017-08-21,15.778368949890137
2017-08-22,15.94631290435791
2017-08-23,15.921119689941406
2017-08-24,15.820352554321289
2017-08-25,15.95051097869873
2017-08-28,15.929523468017578
2017-08-29,15.891732215881348
2017-08-30,15.816156387329102
2017-08-31,15.727982521057129
2017-09-01,15.736385345458984
2017-09-05,15.5726318359375
2017-09-06,15.354308128356934
2017-09-07,14.947044372558594
2017-09-08,14.942845344543457
2017-09-11,15.00582504272461
2017-09-12,15.224149703979492
2017-09-13,15.345911979675293
2017-09-14,15.249346733093262
2017-09-15,15.576835632324219
2017-09-18,15.711187362670898
2017-09-19,16.042877197265625
2017-09-20,16.135250091552734
2017-09-21,16.04707908630371
2017-09-22,16.202425003051758
2017-09-25,16.424955368041992
2017-09-26,16.25701141357422
2017-09-27,16.278003692626953
2017-09-28,16.39136505126953
2017-09-29,16.445947647094727
2017-10-02,16.420757293701172
2017-10-03,16.57610321044922
2017-10-04,16.584503173828125
2017-10-05,16.58869743347168
2017-10-06,16.47291374206543
2017-10-09,16.349123001098633
2017-10-10,16.43449592590332
2017-10-11,16.302167892456055
2017-10-12,15.3075590133667
2017-10-13,15.23926067352295
2017-10-16,15.43989086151123
2017-10-17,15.46550178527832
2017-10-18,15.2435302734375
2017-10-19,15.234992027282715
2017-10-20,15.1709623336792
2017-10-23,15.047167778015137
2017-10-24,14.880688667297363
2017-10-25,14.295878410339355
2017-10-26,14.376982688903809
2017-10-27,14.500777244567871
2017-10-30,14.317218780517578
2017-10-31,14.364175796508789
2017-11-01,14.321489334106445
2017-11-02,14.159280776977539
2017-11-03,14.214773178100586
2017-11-06,14.026951789855957
2017-11-07,14.116595268249512
2017-11-08,14.274537086486816
2017-11-09,14.513582229614258
2017-11-10,14.607491493225098
2017-11-13,14.586148262023926
2017-11-14,14.39405632019043
2017-11-15,14.432476043701172
2017-11-16,14.735552787780762
2017-11-17,14.731283187866211
2017-11-20,14.786783218383789
2017-11-21,14.654446601867676
2017-11-22,14.88495922088623
2017-11-24,14.859347343444824
2017-11-27,14.803854942321777
2017-11-28,15.119735717773438
2017-11-29,15.572216987609863
2017-11-30,15.529532432556152
2017-12-01,15.58076000213623
2017-12-04,15.909446716308594
2017-12-05,15.602099418640137
2017-12-06,15.414278984069824
2017-12-07,15.43989086151123
2017-12-08,15.67894172668457
2017-12-11,15.751504898071289
2017-12-12,16.26375389099121
2017-12-13,16.23813819885254
2017-12-14,16.110074996948242
2017-12-15,16.323511123657227
2017-12-18,16.41741943359375
2017-12-19,16.242408752441406
2017-12-20,16.455841064453125
2017-12-21,16.596704483032227
2017-12-22,16.622318267822266
2017-12-26,16.673542022705078
2017-12-27,16.600976943969727
2017-12-28,16.72477149963379
2017-12-29,16.596704483032227
2018-01-02,16.451570510864258
2018-01-03,16.071659088134766
2018-01-04,16.221065521240234
2018-01-05,16.28082847595215
2018-01-08,16.32777976989746
2018-01-09,16.285213470458984
2018-01-10,15.907289505004883
2018-01-11,15.846475601196289
2018-01-12,16.028921127319336
2018-01-16,15.950729370117188
2018-01-17,16.0072021484375
2018-01-18,16.13751792907715
2018-01-19,16.163583755493164
2018-01-22,16.450279235839844
2018-01-23,16.154895782470703
2018-01-24,16.081050872802734
2018-01-25,16.26783561706543
2018-01-26,16.428556442260742
2018-01-29,16.185300827026367
2018-01-30,16.26348876953125
2018-01-31,16.26783561706543
2018-02-01,17.010637283325195
2018-02-02,16.537151336669922
2018-02-05,15.911641120910645
2018-02-06,15.998514175415039
2018-02-07,16.04195213317871
2018-02-08,15.451183319091797
2018-02-09,15.659692764282227
2018-02-12,15.79869556427002
2018-02-13,15.898603439331055
2018-02-14,15.816073417663574
2018-02-15,16.072357177734375
2018-02-16,16.133174896240234
2018-02-20,15.972448348999023
2018-02-21,15.772631645202637
2018-02-22,15.842133522033691
2018-02-23,15.950729370117188
2018-02-26,16.27217674255371
2018-02-27,16.015888214111328
2018-02-28,15.768291473388672
2018-03-01,15.637969017028809
2018-03-02,15.790007591247559
2018-03-05,15.942044258117676
2018-03-06,16.015888214111328
2018-03-07,16.033266067504883
2018-03-08,16.12013816833496
2018-03-09,16.09407615661621
2018-03-12,16.228734970092773
2018-03-13,16.241771697998047
2018-03-14,16.08538818359375
2018-03-15,16.089736938476562
2018-03-16,16.072357177734375
2018-03-19,15.889918327331543
2018-03-20,15.785662651062012
2018-03-21,15.637969017028809
2018-03-22,15.364307403564453
2018-03-23,15.073267936706543
2018-03-26,15.068924903869629
2018-03-27,15.16014575958252
2018-03-28,15.4468412399292
2018-03-29,15.48593521118164
2018-04-02,15.24702262878418
2018-04-03,15.364307403564453
2018-04-04,15.58584213256836
2018-04-05,15.698782920837402
2018-04-06,15.477250099182129
2018-04-09,15.566658973693848
2018-04-10,15.849925994873047
2018-04-11,15.602068901062012
2018-04-12,15.562231063842773
2018-04-13,15.553378105163574
2018-04-16,15.774682998657227
2018-04-17,15.650753021240234
2018-04-18,15.584357261657715
2018-04-19,15.411739349365234
2018-04-20,15.345349311828613
2018-04-23,15.442724227905273
2018-04-24,15.491408348083496
2018-04-25,15.579930305480957
2018-04-26,14.650446891784668
2018-04-27,14.623895645141602
2018-04-30,14.473403930664062
2018-05-01,14.402589797973633
2018-05-02,14.190130233764648
2018-05-03,14.1370210647583
2018-05-04,14.225543975830078
2018-05-07,14.181280136108398
2018-05-08,14.030795097351074
2018-05-09,13.898005485534668
2018-05-10,14.110465049743652
2018-05-11,14.291934967041016
2018-05-14,14.247666358947754
2018-05-15,14.203413009643555
2018-05-16,14.296358108520508
2018-05-17,14.132596015930176
2018-05-18,14.185704231262207
2018-05-21,14.424713134765625
2018-05-22,14.353898048400879
2018-05-23,14.309636116027832
2018-05-24,14.50881576538086
2018-05-25,14.38930892944336
2018-05-29,14.309636116027832
2018-05-30,14.41586685180664
2018-05-31,14.305209159851074
2018-06-01,14.371604919433594
2018-06-04,14.34504508972168
2018-06-05,14.464554786682129
2018-06-06,14.774378776550293
2018-06-07,14.96470832824707
2018-06-08,14.973556518554688
2018-06-11,15.128473281860352
2018-06-12,15.203712463378906
2018-06-13,14.260950088500977
2018-06-14,14.393732070922852
2018-06-15,14.672576904296875
2018-06-18,14.247666358947754
2018-06-19,14.336194038391113
2018-06-20,14.163572311401367
2018-06-21,13.986533164978027
2018-06-22,14.02636432647705
2018-06-25,14.03521728515625
2018-06-26,13.995384216308594
2018-06-27,14.008659362792969
2018-06-28,14.247666358947754
2018-06-29,14.212264060974121
2018-07-02,14.256523132324219
2018-07-03,14.47783088684082
2018-07-05,14.429144859313965
2018-07-06,14.464554786682129
2018-07-09,14.524185180664062
2018-07-10,14.682302474975586
2018-07-11,14.397687911987305
2018-07-12,14.56032657623291
2018-07-13,14.307339668273926
2018-07-16,14.41124439239502
2018-07-17,14.348000526428223
2018-07-18,14.325410842895508
2018-07-19,14.126632690429688
2018-07-20,14.049834251403809
2018-07-23,14.004660606384277
2018-07-24,14.31185531616211
2018-07-25,13.665836334228516
2018-07-26,13.71101188659668
2018-07-27,14.040801048278809
2018-07-30,14.4564208984375
2018-07-31,14.442867279052734
2018-08-01,14.41124439239502
2018-08-02,14.388655662536621
2018-08-03,14.578400611877441
2018-08-06,14.506115913391113
2018-08-07,14.637125968933105
2018-08-08,14.619056701660156
2018-08-09,14.677783012390137
2018-08-10,14.573875427246094
2018-08-13,14.551290512084961
2018-08-14,14.564845085144043
2018-08-15,14.668746948242188
2018-08-16,14.948844909667969
2018-08-17,14.921736717224121
2018-08-20,14.957876205444336
2018-08-21,15.088889122009277
2018-08-22,14.763616561889648
2018-08-23,14.677783012390137
2018-08-24,14.7455472946167
2018-08-27,14.831384658813477
2018-08-28,14.759103775024414
2018-08-29,14.56032657623291
2018-08-30,14.438352584838867
2018-08-31,14.429319381713867
2018-09-04,14.393174171447754
2018-09-05,14.465455055236816
2018-09-06,14.537731170654297
2018-09-07,14.51063060760498
2018-09-10,14.632608413696289
2018-09-11,14.759103775024414
2018-09-12,15.097922325134277
2018-09-13,15.21538257598877
2018-09-14,15.179238319396973
2018-09-17,15.18828010559082
2018-09-18,15.233454704284668
2018-09-19,15.075338363647461
2018-09-20,15.10696029663086
2018-09-21,15.260558128356934
2018-09-24,15.319291114807129
2018-09-25,15.2515230178833
2018-09-26,15.066303253173828
2018-09-27,15.097922325134277
2018-09-28,15.170207023620605
2018-10-01,15.129548072814941
2018-10-02,15.323801040649414
2018-10-03,15.323801040649414
2018-10-04,15.414159774780273
2018-10-05,15.355428695678711
2018-10-08,15.409643173217773
2018-10-09,15.433598518371582
2018-10-10,15.134136199951172
2018-10-11,14.627366065979004
2018-10-12,14.857715606689453
2018-10-15,14.908395767211914
2018-10-16,14.922212600708008
2018-10-17,15.005146980285645
2018-10-18,14.972896575927734
2018-10-19,15.143354415893555
2018-10-22,15.051212310791016
2018-10-23,15.212459564208984
2018-10-24,13.986985206604004
2018-10-25,13.811919212341309
2018-10-26,13.40188980102539
2018-10-29,13.655280113220215
2018-10-30,14.037666320800781
2018-10-31,14.134411811828613
2018-11-01,14.046878814697266
2018-11-02,14.06069564819336
2018-11-05,14.111374855041504
2018-11-06,14.263409614562988
2018-11-07,14.327905654907227
2018-11-08,14.300263404846191
2018-11-09,14.139021873474121
2018-11-12,14.18048095703125
2018-11-13,13.973163604736328
2018-11-14,14.056090354919434
2018-11-15,13.87641716003418
2018-11-16,13.954734802246094
2018-11-19,13.982380867004395
2018-11-20,13.553927421569824
2018-11-21,13.715167999267578
2018-11-23,13.526280403137207
2018-11-26,13.798099517822266
2018-11-27,14.023843765258789
2018-11-28,14.162055015563965
2018-11-29,14.083732604980469
2018-11-30,14.392407417297363
2018-12-03,14.608940124511719
2018-12-04,14.157447814941406
2018-12-06,14.065301895141602
2018-12-07,13.88563060760498
2018-12-10,13.779669761657715
2018-12-11,13.68292236328125
2018-12-12,13.894847869873047
2018-12-13,13.779669761657715
2018-12-14,13.922487258911133
2018-12-17,13.756631851196289
2018-12-18,13.70595645904541
2018-12-19,13.738205909729004
2018-12-20,13.199178695678711
2018-12-21,13.042542457580566
2018-12-24,12.604877471923828
2018-12-26,12.936582565307617
2018-12-27,12.968829154968262
2018-12-28,13.111647605895996
2018-12-31,13.148502349853516
2019-01-02,13.609206199645996
2019-01-03,13.627636909484863
2019-01-04,13.977767944335938
2019-01-07,14.231162071228027
2019-01-08,14.410834312438965
2019-01-09,14.173155784606934
2019-01-10,14.314420700073242
2019-01-11,14.535725593566895
2019-01-14,14.418014526367188
2019-01-15,14.408589363098145
2019-01-16,14.38976001739502
2019-01-17,14.42742919921875
2019-01-18,14.578105926513672
2019-01-22,14.399176597595215
2019-01-23,14.545141220092773
2019-01-24,14.408589363098145
2019-01-25,14.436842918395996
2019-01-28,14.441554069519043
2019-01-29,14.45567798614502
2019-01-30,13.829422950744629
2019-01-31,14.154321670532227
2019-02-01,14.126070022583008
2019-02-04,13.942429542541504
2019-02-05,13.951848030090332
2019-02-06,13.918886184692383
2019-02-07,13.86709213256836
2019-02-08,13.91418170928955
2019-02-11,13.989518165588379
2019-02-12,14.03660774230957
2019-02-13,14.05073070526123
2019-02-14,14.02718734741211
2019-02-15,14.347379684448242
2019-02-19,14.422719955444336
2019-02-20,14.526308059692383
2019-02-21,14.516894340515137
2019-02-22,14.667572021484375
2019-02-25,14.658148765563965
2019-02-26,14.700530052185059
2019-02-27,14.625190734863281
2019-02-28,14.653443336486816
2019-03-01,14.512185096740723
2019-03-04,14.116655349731445
2019-03-05,14.102527618408203
2019-03-06,14.03660774230957
2019-03-07,14.088401794433594
2019-03-08,14.107239723205566
2019-03-11,14.229663848876953
2019-03-12,14.422719955444336
2019-03-13,14.257912635803223
2019-03-14,14.257912635803223
2019-03-15,14.441554069519043
2019-03-18,14.502767562866211
2019-03-19,14.446260452270508
2019-03-20,14.366212844848633
2019-03-21,14.625190734863281
2019-03-22,14.629899978637695
2019-03-25,14.488641738891602
2019-03-26,14.780580520629883
2019-03-27,14.785286903381348
2019-03-28,14.60164737701416
2019-03-29,14.766453742980957
2019-04-01,15.044264793395996
2019-04-02,14.893588066101074
2019-04-03,15.006598472595215
2019-04-04,15.058393478393555
2019-04-05,15.232614517211914
2019-04-08,15.251446723937988
2019-04-09,15.26839542388916
2019-04-10,15.330907821655273
2019-04-11,15.484798431396484
2019-04-12,15.484798431396484
2019-04-15,15.398236274719238
