Date,SOLB.BR
2016-02-29,3.1764283180236816
2016-03-01,3.193148374557495
2016-03-02,3.187574863433838
2016-03-03,3.16230845451355
2016-03-04,3.1872031688690186
2016-03-07,3.2202718257904053
2016-03-08,3.178286075592041
2016-03-09,3.1801443099975586
2016-03-10,3.1277544498443604
2016-03-11,3.244051218032837
2016-03-14,3.26151442527771
2016-03-15,3.2321617603302
2016-03-16,3.251110792160034
2016-03-17,3.2473950386047363
2016-03-18,3.217299222946167
2016-03-21,3.2303037643432617
2016-03-22,3.247023344039917
2016-03-23,3.2433080673217773
2016-03-24,3.1831159591674805
2016-03-29,3.2277023792266846
2016-03-30,3.331366539001465
2016-03-31,3.275261640548706
2016-04-01,3.2473950386047363
2016-04-04,3.219156265258789
2016-04-05,3.1281256675720215
2016-04-06,3.0772225856781006
2016-04-07,3.0474977493286133
2016-04-08,3.1203229427337646
2016-04-11,3.157850742340088
2016-04-12,3.1749417781829834
2016-04-13,3.2629992961883545
2016-04-14,3.259284734725952
2016-04-15,3.297926425933838
2016-04-18,3.289381504058838
2016-04-19,3.3677797317504883
2016-04-20,3.3967602252960205
2016-04-21,3.385613441467285
2016-04-22,3.3551461696624756
2016-04-25,3.324678659439087
2016-04-26,3.301642417907715
2016-04-27,3.3287649154663086
2016-04-28,3.365178346633911
2016-04-29,3.279348611831665
2016-05-02,3.3023855686187744
2016-05-03,3.443204402923584
2016-05-04,3.387843608856201
2016-05-05,3.3466010093688965
2016-05-06,3.351430654525757
2016-05-09,3.302013635635376
2016-05-10,3.3254215717315674
2016-05-11,3.3176190853118896
2016-05-12,3.2823219299316406
2016-05-13,3.6420154571533203
2016-05-16,3.63867449760437
2016-05-17,3.6574692726135254
2016-05-18,3.6528749465942383
2016-05-19,3.593566417694092
2016-05-20,3.6069319248199463
2016-05-23,3.612361192703247
2016-05-24,3.715106248855591
2016-05-25,3.7597968578338623
2016-05-26,3.8074095249176025
2016-05-27,3.791956663131714
2016-05-30,3.817434072494507
2016-05-31,3.8090806007385254
2016-06-01,3.7167763710021973
2016-06-02,3.7167763710021973
2016-06-03,3.675846576690674
2016-06-06,3.7334835529327393
2016-06-07,3.780679702758789
2016-06-08,3.770237922668457
2016-06-09,3.7222061157226562
2016-06-10,3.6253082752227783
2016-06-13,3.5543060302734375
2016-06-14,3.4716086387634277
2016-06-15,3.4987573623657227
2016-06-16,3.4824678897857666
2016-06-17,3.5459532737731934
2016-06-20,3.6449389457702637
2016-06-21,3.656633138656616
2016-06-22,3.6858696937561035
2016-06-23,3.764390468597412
2016-06-24,3.4686858654022217
2016-06-27,3.3488168716430664
2016-06-28,3.379723310470581
2016-06-29,3.440701961517334
2016-06-30,3.4824678897857666
2016-07-01,3.567253589630127
2016-07-04,3.526322364807129
2016-07-05,3.411465644836426
2016-07-06,3.3412981033325195
2016-07-07,3.345893383026123
2016-07-08,3.3772170543670654
2016-07-11,3.4820504188537598
2016-07-12,3.501681089401245
2016-07-13,3.5096163749694824
2016-07-14,3.562659502029419
2016-07-15,3.5856308937072754
2016-07-18,3.5973260402679443
2016-07-19,3.596907377243042
2016-07-20,3.6382558345794678
2016-07-21,3.626561164855957
2016-07-22,3.648698091506958
2016-07-25,3.668328046798706
2016-07-26,3.6725049018859863
2016-07-27,3.6971466541290283
2016-07-28,3.6624810695648193
2016-07-29,3.8763251304626465
2016-08-01,3.816180467605591
2016-08-02,3.7769198417663574
2016-08-03,3.7890331745147705
2016-08-04,3.784020185470581
2016-08-05,3.8734006881713867
2016-08-08,3.936466693878174
2016-08-09,3.997863292694092
2016-08-10,3.996609687805176
2016-08-11,4.064689636230469
2016-08-12,4.0408830642700195
2016-08-15,4.047565460205078
2016-08-16,4.0542473793029785
2016-08-17,4.037959098815918
2016-08-18,4.08056116104126
2016-08-19,4.066778182983398
2016-08-22,4.067194938659668
2016-08-23,4.085572719573975
2016-08-24,4.1022796630859375
2016-08-25,4.05048942565918
2016-08-26,4.09893798828125
2016-08-29,4.06886625289917
2016-08-30,4.113556861877441
2016-08-31,4.110214710235596
2016-09-01,4.154069423675537
2016-09-02,4.212124824523926
2016-09-05,4.226742744445801
2016-09-06,4.233007907867432
2016-09-07,4.247625350952148
2016-09-08,4.205859184265137
2016-09-09,4.13026237487793
2016-09-12,4.082231044769287
2016-09-13,4.068447589874268
2016-09-14,4.10854434967041
2016-09-15,4.105202674865723
2016-09-16,4.118568420410156
2016-09-19,4.1419572830200195
2016-09-20,4.119821548461914
2016-09-21,4.164928913116455
2016-09-22,4.245537281036377
2016-09-23,4.266420364379883
2016-09-26,4.205859184265137
2016-09-27,4.180799961090088
2016-09-28,4.274774074554443
2016-09-29,4.304010391235352
2016-09-30,4.29983377456665
2016-10-03,4.304010391235352
2016-10-04,4.316540241241455
2016-10-05,4.3228044509887695
2016-10-06,4.347864627838135
2016-10-07,4.266420364379883
2016-10-10,4.276862144470215
2016-10-11,4.255979537963867
2016-10-12,4.264331340789795
2016-10-13,4.283127307891846
2016-10-14,4.345776557922363
2016-10-17,4.339511871337891
2016-10-18,4.385454177856445
2016-10-19,4.387542724609375
2016-10-20,4.372924327850342
2016-10-21,4.372924327850342
2016-10-24,4.372924327850342
2016-10-25,4.40216064453125
2016-10-26,4.349952697753906
2016-10-27,4.306098461151123
2016-10-28,4.324892997741699
2016-10-31,4.366659641265869
2016-11-01,4.29983377456665
2016-11-02,4.274774074554443
2016-11-03,4.176623344421387
2016-11-04,4.180799961090088
2016-11-07,4.241360187530518
2016-11-08,4.148640155792236
2016-11-09,4.197505950927734
2016-11-10,4.25180196762085
2016-11-11,4.2246551513671875
2016-11-14,4.222565174102783
2016-11-15,4.276862144470215
2016-11-16,4.205859184265137
2016-11-17,4.22047758102417
2016-11-18,4.167852878570557
2016-11-21,4.226742744445801
2016-11-22,4.314450740814209
2016-11-23,4.354128837585449
2016-11-24,4.383366584777832
2016-11-25,4.450192451477051
2016-11-28,4.391718864440918
2016-11-29,4.414690017700195
2016-11-30,4.500311851501465
2016-12-01,4.448102951049805
2016-12-02,4.4397501945495605
2016-12-05,4.491957664489746
2016-12-06,4.5211944580078125
2016-12-07,4.6172566413879395
2016-12-08,4.640228271484375
2016-12-09,4.640228271484375
2016-12-12,4.644404411315918
2016-12-13,4.661110877990723
2016-12-14,4.659023284912109
2016-12-15,4.652758598327637
2016-12-16,4.669465065002441
2016-12-19,4.652758598327637
2016-12-20,4.667375564575195
2016-12-21,4.65484619140625
2016-12-22,4.656935214996338
2016-12-23,4.646493911743164
2016-12-27,4.66528844833374
2016-12-28,4.690348148345947
2016-12-29,4.667375564575195
2016-12-30,4.650669097900391
2017-01-02,4.669465065002441
2017-01-03,4.675729751586914
2017-01-04,4.650669097900391
2017-01-05,4.631874084472656
2017-01-06,4.6172566413879395
2017-01-09,4.598462104797363
2017-01-10,4.567137241363525
2017-01-11,4.588019847869873
2017-01-12,4.575490951538086
2017-01-13,4.610992431640625
2017-01-16,4.796980857849121
2017-01-17,4.799202919006348
2017-01-18,4.843639850616455
2017-01-19,4.850305080413818
2017-01-20,4.816977024078369
2017-01-23,4.794758319854736
2017-01-24,4.819198131561279
2017-01-25,4.9080729484558105
2017-01-26,4.9191813468933105
2017-01-27,4.894741535186768
2017-01-30,4.870302200317383
2017-01-31,4.814754962921143
2017-02-01,4.881410598754883
2017-02-02,4.872524261474609
2017-02-03,4.854748249053955
2017-02-06,4.7858710289001465
2017-02-07,4.805867671966553
2017-02-08,4.823642253875732
2017-02-09,4.861413955688477
2017-02-10,4.925847053527832
2017-02-13,5.02583122253418
2017-02-14,5.001391410827637
2017-02-15,5.050271987915039
2017-02-16,5.061381816864014
2017-02-17,5.150256156921387
2017-02-20,5.165809154510498
2017-02-21,5.170251846313477
2017-02-22,5.1147050857543945
2017-02-23,5.096930027008057
2017-02-24,4.974728107452393
2017-02-27,4.888076305389404
2017-02-28,4.885854721069336
2017-03-01,4.959175109863281
2017-03-02,4.936956882476807
2017-03-03,4.916959762573242
2017-03-06,4.872524261474609
2017-03-07,4.8747453689575195
2017-03-08,4.930292129516602
2017-03-09,4.93251371383667
2017-03-10,4.863635540008545
2017-03-13,4.925847053527832
2017-03-14,4.9125165939331055
2017-03-15,4.95028829574585
2017-03-16,4.963619709014893
2017-03-17,4.974728107452393
2017-03-20,4.934735298156738
2017-03-21,4.839195251464844
2017-03-22,4.828086853027344
2017-03-23,4.9547319412231445
2017-03-24,4.959175109863281
2017-03-27,4.885854721069336
2017-03-28,4.961398601531982
2017-03-29,5.034719467163086
2017-03-30,5.070268630981445
2017-03-31,5.090264797210693
2017-04-03,5.103596210479736
2017-04-04,5.070268630981445
2017-04-05,5.090264797210693
2017-04-06,5.074711322784424
2017-04-07,5.090264797210693
2017-04-10,5.092487812042236
2017-04-11,5.08359956741333
2017-04-12,5.074711322784424
2017-04-13,5.08582067489624
2017-04-18,5.021387100219727
2017-04-19,5.02583122253418
2017-04-20,4.99916934967041
2017-04-21,4.9680633544921875
2017-04-24,5.188027381896973
2017-04-25,5.148033618927002
2017-04-26,5.168029308319092
2017-04-27,5.159142017364502
2017-04-28,5.188027381896973
2017-05-02,5.228020191192627
2017-05-03,5.370218276977539
2017-05-04,5.467981338500977
2017-05-05,5.532413005828857
2017-05-08,5.452427864074707
2017-05-09,5.423542499542236
2017-05-10,5.434652328491211
2017-05-11,5.396880626678467
2017-05-12,5.794408798217773
2017-05-15,5.899185657501221
2017-05-16,5.879691123962402
2017-05-17,5.765168190002441
2017-05-18,5.7261810302734375
2017-05-19,5.735927581787109
2017-05-22,5.7261810302734375
2017-05-23,5.77491569519043
2017-05-24,5.723743915557861
2017-05-25,5.7261810302734375
2017-05-26,5.731054782867432
2017-05-29,5.767604827880859
2017-05-30,5.748112201690674
2017-05-31,5.672574996948242
2017-06-01,5.7139973640441895
2017-06-02,5.752985000610352
2017-06-05,5.69937801361084
2017-06-06,5.675010681152344
2017-06-07,5.687195301055908
2017-06-08,5.7261810302734375
2017-06-09,5.828520774841309
2017-06-12,5.840705394744873
2017-06-13,5.930861949920654
2017-06-14,5.911366939544678
2017-06-15,5.891875267028809
2017-06-16,5.904058933258057
2017-06-19,5.9869065284729
2017-06-20,5.913804054260254
2017-06-21,5.8967485427856445
2017-06-22,5.855324745178223
2017-06-23,5.838269233703613
2017-06-26,5.8821282386779785
2017-06-27,5.799281120300293
2017-06-28,5.804153919219971
2017-06-29,5.762732028961182
2017-06-30,5.7261810302734375
2017-07-03,5.857762336730957
2017-07-04,5.7895355224609375
2017-07-05,5.869945049285889
2017-07-06,5.865071773529053
2017-07-07,5.852889060974121
2017-07-10,5.8821282386779785
2017-07-11,5.879691123962402
2017-07-12,5.9601030349731445
2017-07-13,5.996654033660889
2017-07-14,6.0380754470825195
2017-07-17,6.116048812866211
2017-07-18,6.0088348388671875
2017-07-19,6.096555709838867
2017-07-20,6.0380754470825195
2017-07-21,5.9235520362854
2017-07-24,5.943045616149902
2017-07-25,5.9869065284729
2017-07-26,6.030766010284424
2017-07-27,5.974721908569336
2017-07-28,5.908932209014893
2017-07-31,5.911366939544678
2017-08-01,6.0234551429748535
2017-08-02,5.9601030349731445
2017-08-03,6.069752216339111
2017-08-04,6.064879417419434
2017-08-07,6.052696228027344
2017-08-08,6.084373474121094
2017-08-09,5.96741247177124
2017-08-10,5.930861949920654
2017-08-11,5.877255439758301
2017-08-14,5.950355529785156
2017-08-15,5.945481300354004
2017-08-16,6.01370906829834
2017-08-17,5.98934268951416
2017-08-18,5.969848155975342
2017-08-21,5.930861949920654
2017-08-22,6.003963470458984
2017-08-23,6.02101993560791
2017-08-24,6.0258917808532715
2017-08-25,6.003963470458984
2017-08-28,5.950355529785156
2017-08-29,5.872382164001465
2017-08-30,5.908932209014893
2017-08-31,5.938171863555908
2017-09-01,5.98934268951416
2017-09-04,5.9869065284729
2017-09-05,5.974721908569336
2017-09-06,5.957664489746094
2017-09-07,5.982032775878906
2017-09-08,6.033202648162842
2017-09-11,6.128232479095459
2017-09-12,6.142853736877441
2017-09-13,6.106302738189697
2017-09-14,6.155036449432373
2017-09-15,6.164783954620361
2017-09-18,6.269559860229492
2017-09-19,6.184275150299072
2017-09-20,6.116048812866211
2017-09-21,6.162346363067627
2017-09-22,6.123359680175781
2017-09-25,6.052696228027344
2017-09-26,6.094120025634766
2017-09-27,6.135541915893555
2017-09-28,6.240319728851318
2017-09-29,6.159909725189209
2017-10-02,6.152598857879639
2017-10-03,6.159909725189209
2017-10-04,6.184275150299072
2017-10-05,6.169656753540039
2017-10-06,6.125795841217041
2017-10-09,6.150163173675537
2017-10-10,6.086810111999512
2017-10-11,6.086810111999512
2017-10-12,6.130670070648193
2017-10-13,6.181840896606445
2017-10-16,6.142853736877441
2017-10-17,6.072189807891846
2017-10-18,6.096555709838867
2017-10-19,6.0429487228393555
2017-10-20,6.086810111999512
2017-10-23,6.111176490783691
2017-10-24,6.0600056648254395
2017-10-25,6.018581867218018
2017-10-26,6.186712741851807
2017-10-27,6.157472133636475
2017-10-30,6.140415191650391
2017-10-31,6.215951919555664
2017-11-01,6.30854606628418
2017-11-02,6.291490077972412
2017-11-03,6.3694634437561035
2017-11-06,6.335349082946777
2017-11-07,6.396267890930176
2017-11-08,6.174530029296875
2017-11-09,6.06731653213501
2017-11-10,6.001525402069092
2017-11-13,5.950355529785156
2017-11-14,5.884565830230713
2017-11-15,5.862634181976318
2017-11-16,5.8967485427856445
2017-11-17,5.899185657501221
2017-11-20,5.938171863555908
2017-11-21,5.869945049285889
2017-11-22,5.821211338043213
2017-11-23,5.816338062286377
2017-11-24,5.811464309692383
2017-11-27,5.767604827880859
2017-11-28,5.740801811218262
2017-11-29,5.73349142074585
2017-11-30,5.760293960571289
2017-12-01,5.6823225021362305
2017-12-04,5.706686973571777
2017-12-05,5.7018141746521
2017-12-06,5.706686973571777
2017-12-07,5.667701244354248
2017-12-08,5.679884910583496
2017-12-11,5.7091240882873535
2017-12-12,5.745675086975098
2017-12-13,5.687195301055908
2017-12-14,5.670138359069824
2017-12-15,5.69450569152832
2017-12-18,5.735927581787109
2017-12-19,5.667701244354248
2017-12-20,5.63358736038208
2017-12-21,5.65308141708374
2017-12-22,5.648208141326904
2017-12-27,5.675010681152344
2017-12-28,5.679884910583496
2017-12-29,5.648208141326904
2018-01-02,5.601910591125488
2018-01-03,5.655518054962158
2018-01-04,5.77491569519043
2018-01-05,5.843142032623291
2018-01-08,5.791972637176514
2018-01-09,5.828520774841309
2018-01-10,5.760293960571289
2018-01-11,5.755422115325928
2018-01-12,5.818774700164795
2018-01-15,5.830957889556885
2018-01-16,6.130338668823242
2018-01-17,6.096712112426758
2018-01-18,6.161377906799316
2018-01-19,6.1794843673706055
2018-01-22,6.187244415283203
2018-01-23,6.145858287811279
2018-01-24,6.122579574584961
2018-01-25,6.148446083068848
2018-01-26,6.1794843673706055
2018-01-29,6.171724319458008
2018-01-30,6.109645843505859
2018-01-31,6.029459476470947
2018-02-01,5.980312824249268
2018-02-02,5.861329555511475
2018-02-05,5.799248218536377
2018-02-06,5.747515678405762
2018-02-07,5.804422378540039
2018-02-08,5.6750898361206055
2018-02-09,5.6388773918151855
2018-02-12,5.641463756561279
2018-02-13,5.633703231811523
2018-02-14,5.731996059417725
2018-02-15,5.809595108032227
2018-02-16,5.799248218536377
2018-02-19,5.783727645874023
2018-02-20,5.892367839813232
2018-02-21,5.897541046142578
2018-02-22,5.93634033203125
2018-02-23,5.928581237792969
2018-02-26,6.008766174316406
2018-02-27,6.065671443939209
2018-02-28,5.85098123550415
2018-03-01,5.768208026885986
2018-03-02,5.66732931137085
2018-03-05,5.773382663726807
2018-03-06,5.7940754890441895
2018-03-07,5.869087219238281
2018-03-08,6.013940334320068
2018-03-09,6.037220001220703
2018-03-12,6.032045841217041
2018-03-13,5.967379570007324
2018-03-14,5.8897809982299805
2018-03-15,5.928581237792969
2018-03-16,5.9389262199401855
2018-03-19,5.902713298797607
2018-03-20,5.951859951019287
2018-03-21,6.024285793304443
2018-03-22,5.913061141967773
2018-03-23,5.8121819496154785
2018-03-26,5.747515678405762
2018-03-27,5.915647029876709
2018-03-28,5.85098123550415
2018-03-29,5.838047027587891
2018-04-03,5.7940754890441895
2018-04-04,5.680262088775635
2018-04-05,5.825114727020264
2018-04-06,5.845807075500488
2018-04-09,5.807007789611816
2018-04-10,5.86391544342041
2018-04-11,5.82252836227417
2018-04-12,5.874261856079102
2018-04-13,5.93634033203125
2018-04-16,5.884608268737793
2018-04-17,5.928581237792969
2018-04-18,5.933753490447998
2018-04-19,5.951859951019287
2018-04-20,5.980312824249268
2018-04-23,6.044979572296143
2018-04-24,6.065671443939209
2018-04-25,5.931166648864746
2018-04-26,5.97772741317749
2018-04-27,6.042391300201416
2018-04-30,5.980312824249268
2018-05-02,6.091538429260254
2018-05-03,5.742342948913574
2018-05-04,5.807007789611816
2018-05-07,5.845807075500488
2018-05-08,5.892367839813232
2018-05-09,5.954446315765381
2018-05-10,5.995833396911621
2018-05-11,6.0061798095703125
2018-05-14,5.951859951019287
2018-05-15,6.001006126403809
2018-05-16,6.063084602355957
2018-05-17,6.166550159454346
2018-05-18,6.107058048248291
2018-05-21,6.670375823974609
2018-05-22,6.653234481811523
2018-05-23,6.6446638107299805
2018-05-24,6.6875152587890625
2018-05-25,6.756074905395508
2018-05-28,6.741793632507324
2018-05-29,6.661804676055908
2018-05-30,6.70465612411499
2018-05-31,6.570390701293945
2018-06-01,6.621812343597412
2018-06-04,6.610384464263916
2018-06-05,6.558965682983398
2018-06-06,6.573248863220215
2018-06-07,6.507543563842773
2018-06-08,6.518970012664795
2018-06-11,6.530397415161133
2018-06-12,6.490403652191162
2018-06-13,6.496117115020752
2018-06-14,6.478978157043457
2018-06-15,6.436126232147217
2018-06-18,6.410417556762695
2018-06-19,6.356139659881592
2018-06-20,6.384705543518066
2018-06-21,6.279008388519287
2018-06-22,6.330429553985596
2018-06-25,6.196164131164551
2018-06-26,6.173310279846191
2018-06-27,6.219018459320068
2018-06-28,6.124748229980469
2018-06-29,6.179023742675781
2018-07-02,6.1561713218688965
2018-07-03,6.153314113616943
2018-07-04,6.044759273529053
2018-07-05,6.1333184242248535
2018-07-06,6.104750633239746
2018-07-09,6.113319396972656
2018-07-10,6.173310279846191
2018-07-11,6.070470809936523
2018-07-12,6.076182842254639
2018-07-13,6.124748229980469
2018-07-16,6.113319396972656
2018-07-17,6.2218756675720215
2018-07-18,6.293291091918945
2018-07-19,6.28757905960083
2018-07-20,6.256155490875244
2018-07-23,6.204733848571777
2018-07-24,6.319002628326416
2018-07-25,6.244728088378906
2018-07-26,6.319002628326416
2018-07-27,6.436126232147217
2018-07-30,6.476120471954346
2018-07-31,6.698941707611084
2018-08-01,6.6646623611450195
2018-08-02,6.518970012664795
2018-08-03,6.516114711761475
2018-08-06,6.507543563842773
2018-08-07,6.561821460723877
2018-08-08,6.581817626953125
2018-08-09,6.6275248527526855
2018-08-10,6.5503950119018555
2018-08-13,6.5361104011535645
2018-08-14,6.533254146575928
2018-08-15,6.4218430519104
2018-08-16,6.521827220916748
2018-08-17,6.4561238288879395
2018-08-20,6.498973369598389
2018-08-21,6.570390701293945
2018-08-22,6.561821460723877
2018-08-23,6.527541637420654
2018-08-24,6.538968086242676
2018-08-27,6.610384464263916
2018-08-28,6.6589484214782715
2018-08-29,6.701798439025879
2018-08-30,6.633238315582275
2018-08-31,6.570390701293945
2018-09-03,6.553250312805176
2018-09-04,6.4218430519104
2018-09-05,6.398990154266357
2018-09-06,6.341856002807617
2018-09-07,6.324715614318848
2018-09-10,6.347568988800049
2018-09-11,6.301862716674805
2018-09-12,6.310433387756348
2018-09-13,6.3075761795043945
2018-09-14,6.433269023895264
2018-09-17,6.484690189361572
2018-09-18,6.513256549835205
2018-09-19,6.65609073638916
2018-09-20,6.71036958694458
2018-09-21,6.65609073638916
2018-09-24,6.6875152587890625
2018-09-25,6.676088809967041
2018-09-26,6.616097927093506
2018-09-27,6.553250312805176
2018-09-28,6.598958492279053
2018-10-01,6.670375823974609
2018-10-02,6.6646623611450195
2018-10-03,6.78749942779541
2018-10-04,6.70465612411499
2018-10-05,6.564676761627197
2018-10-08,6.510400295257568
2018-10-09,6.57896089553833
2018-10-10,6.196164131164551
2018-10-11,6.030477046966553
2018-10-12,6.024763584136963
2018-10-15,5.987625598907471
2018-10-16,6.076182842254639
2018-10-17,6.039046287536621
2018-10-18,5.9676289558410645
2018-10-19,5.859074592590332
2018-10-22,5.8619303703308105
2018-10-23,5.66196346282959
2018-10-24,5.576262474060059
2018-10-25,5.677960395812988
2018-10-26,5.653964519500732
2018-10-29,5.74480676651001
2018-10-30,5.633396625518799
2018-10-31,5.7505202293396
2018-11-01,5.773374557495117
2018-11-02,5.884785175323486
2018-11-05,5.830508708953857
2018-11-06,5.721953868865967
2018-11-07,5.793370246887207
2018-11-08,5.685959339141846
2018-11-09,5.824794292449951
2018-11-12,5.810510635375977
2018-11-13,5.904780864715576
2018-11-14,5.864789009094238
2018-11-15,5.930491924285889
2018-11-16,5.873359203338623
2018-11-19,5.7619476318359375
2018-11-20,5.503130912780762
2018-11-21,5.53969669342041
2018-11-22,5.388863563537598
2018-11-23,5.4025750160217285
2018-11-26,5.473421096801758
2018-11-27,5.432285308837891
2018-11-28,5.396862030029297
2018-11-29,5.5099873542785645
2018-11-30,5.457424163818359
2018-12-03,5.633396625518799
2018-12-04,5.517985820770264
2018-12-05,5.504273891448975
2018-12-06,5.202607154846191
2018-12-07,5.294020652770996
2018-12-10,5.001495838165283
2018-12-11,5.106622695922852
2018-12-12,5.1431884765625
2018-12-13,5.162613391876221
2018-12-14,5.094052791595459
2018-12-17,4.9866414070129395
2018-12-18,5.063200950622559
2018-12-19,5.110049724578857
2018-12-20,4.970643997192383
2018-12-21,5.018636703491211
2018-12-24,4.952360153198242
2018-12-27,4.923794269561768
2018-12-28,4.984355449676514
2018-12-31,4.988926887512207
2019-01-02,4.9866414070129395
2019-01-03,4.863231658935547
2019-01-04,5.131760597229004
2019-01-07,5.1191911697387695
2019-01-08,5.248313903808594
2019-01-09,5.342013835906982
2019-01-10,5.284879684448242
2019-01-11,5.249456882476807
2019-01-14,5.233458995819092
2019-01-15,5.6552228927612305
2019-01-16,5.775572299957275
2019-01-17,5.774331569671631
2019-01-18,5.940589427947998
2019-01-21,5.806591510772705
2019-01-22,5.756961345672607
2019-01-23,5.740833282470703
2019-01-24,5.7656474113464355
2019-01-25,5.926940441131592
2019-01-28,5.887238025665283
2019-01-29,5.873589992523193
2019-01-30,5.961681842803955
2019-01-31,5.8984055519104
2019-02-01,5.923218727111816
2019-02-04,5.9368672370910645
2019-02-05,6.103124141693115
2019-02-06,6.085753917694092
2019-02-07,5.815275192260742
2019-02-08,5.756961345672607
2019-02-11,5.862423896789551
2019-02-12,5.955479145050049
2019-02-13,6.053494453430176
2019-02-14,5.987736225128174
2019-02-15,6.125457286834717
2019-02-18,6.18501091003418
2019-02-19,6.16143798828125
2019-02-20,6.25635290145874
2019-02-21,6.177568435668945
2019-02-22,6.222233772277832
2019-02-25,6.209826469421387
2019-02-26,6.340102195739746
2019-02-27,5.995181083679199
2019-02-28,6.1056060791015625
2019-03-01,6.265658855438232
2019-03-04,6.371121406555176
2019-03-05,6.253251552581787
2019-03-06,6.265658855438232
2019-03-07,6.1142897605896
2019-03-08,6.021235466003418
2019-03-11,6.108087539672852
2019-03-12,6.160196781158447
2019-03-13,6.243946075439453
2019-03-14,6.2346415519714355
2019-03-15,6.237741947174072
2019-03-18,6.281167507171631
2019-03-19,6.340102195739746
2019-03-20,6.247049331665039
2019-03-21,6.212928771972656
2019-03-22,5.980292320251465
2019-03-25,5.900884628295898
