Date,AIAENG.NS
2015-12-03,849.4524536132812
2015-12-04,850.0189819335938
2015-12-07,831.5115356445312
2015-12-08,826.7902221679688
2015-12-09,818.669677734375
2015-12-10,815.6953735351562
2015-12-11,812.2488403320312
2015-12-14,797.6129150390625
2015-12-15,801.1537475585938
2015-12-16,802.003662109375
2015-12-17,813.7596435546875
2015-12-18,822.4467163085938
2015-12-21,831.0393676757812
2015-12-22,829.0565185546875
2015-12-23,828.8204956054688
2015-12-24,839.91552734375
2015-12-28,843.0787353515625
2015-12-29,836.8938598632812
2015-12-30,838.2158203125
2015-12-31,842.889892578125
2016-01-01,855.4956665039062
2016-01-04,836.4217529296875
2016-01-05,827.2623901367188
2016-01-06,814.1845703125
2016-01-07,791.9473876953125
2016-01-08,795.3465576171875
2016-01-11,768.5769653320312
2016-01-12,757.0098876953125
2016-01-13,757.1514892578125
2016-01-14,760.8812866210938
2016-01-15,746.1980590820312
2016-01-18,755.4989624023438
2016-01-19,772.63720703125
2016-01-20,774.1952514648438
2016-01-21,773.4871215820312
2016-01-22,755.876708984375
2016-01-25,760.4090576171875
2016-01-27,762.25048828125
2016-01-28,763.2891845703125
2016-01-29,776.0838623046875
2016-02-01,789.16162109375
2016-02-02,792.4194946289062
2016-02-03,757.3875122070312
2016-02-04,770.3238525390625
2016-02-05,766.8772583007812
2016-02-08,762.8170166015625
2016-02-09,746.245361328125
2016-02-10,753.0439453125
2016-02-11,740.249267578125
2016-02-12,724.3858032226562
2016-02-15,692.84765625
2016-02-16,694.6417846679688
2016-02-17,699.174072265625
2016-02-18,694.1695556640625
2016-02-19,703.4705810546875
2016-02-22,704.5091552734375
2016-02-23,733.9227294921875
2016-02-24,736.4251098632812
2016-02-25,761.0230102539062
2016-02-26,727.5018920898438
2016-02-29,762.0615234375
2016-03-01,755.0740966796875
2016-03-02,787.2733154296875
2016-03-03,781.3244018554688
2016-03-04,787.5564575195312
2016-03-08,784.110107421875
2016-03-09,783.2601318359375
2016-03-10,780.238525390625
2016-03-11,779.4359741210938
2016-03-14,812.154296875
2016-03-15,830.5673828125
2016-03-16,850.8688354492188
2016-03-17,886.2145385742188
2016-03-18,881.49853515625
2016-03-21,887.5960693359375
2016-03-22,907.0313720703125
2016-03-23,893.7886962890625
2016-03-28,947.188232421875
2016-03-29,916.9395751953125
2016-03-30,904.1732177734375
2016-03-31,895.360595703125
2016-04-01,915.0341796875
2016-04-04,912.271240234375
2016-04-05,906.1738891601562
2016-04-06,906.50732421875
2016-04-07,905.1735229492188
2016-04-08,905.0783081054688
2016-04-11,910.6516723632812
2016-04-12,930.801513671875
2016-04-13,941.9483032226562
2016-04-18,982.629150390625
2016-04-20,973.6737670898438
2016-04-21,962.0028686523438
2016-04-22,941.5671997070312
2016-04-25,940.6144409179688
2016-04-26,932.2306518554688
2016-04-27,945.9497680664062
2016-04-28,975.3885498046875
2016-04-29,944.04443359375
2016-05-02,969.2434692382812
2016-05-03,957.048828125
2016-05-04,948.1886596679688
2016-05-05,933.0880737304688
2016-05-06,920.4169921875
2016-05-09,921.5602416992188
2016-05-10,930.0393676757812
2016-05-11,919.5119018554688
2016-05-12,926.8002319335938
2016-05-13,926.5142822265625
2016-05-16,907.8887939453125
2016-05-17,895.4559326171875
2016-05-18,893.2647094726562
2016-05-19,913.4144897460938
2016-05-20,888.786865234375
2016-05-23,886.833740234375
2016-05-24,884.880859375
2016-05-25,876.1634521484375
2016-05-26,892.8358764648438
2016-05-27,893.5504760742188
2016-05-30,894.8366088867188
2016-05-31,896.6943359375
2016-06-01,913.0811157226562
2016-06-02,954.190673828125
2016-06-03,956.19140625
2016-06-06,950.1893310546875
2016-06-07,953.2379150390625
2016-06-08,963.4320068359375
2016-06-09,980.9144287109375
2016-06-10,978.5802001953125
2016-06-13,969.3388671875
2016-06-14,997.8724365234375
2016-06-15,1004.303466796875
2016-06-16,994.6810302734375
2016-06-17,986.1066284179688
2016-06-20,969.2911376953125
2016-06-21,968.7196044921875
2016-06-22,959.5735473632812
2016-06-23,950.1416625976562
2016-06-24,932.5640869140625
2016-06-27,930.8969116210938
2016-06-28,928.5626220703125
2016-06-29,933.8026733398438
2016-06-30,980.1046142578125
2016-07-01,991.4893798828125
2016-07-04,989.4410400390625
2016-07-05,979.9615478515625
2016-07-07,974.9597778320312
2016-07-08,970.2439575195312
2016-07-11,963.2890625
2016-07-12,956.3819580078125
2016-07-13,964.0513305664062
2016-07-14,958.8590087890625
2016-07-15,950.6180419921875
2016-07-18,952.9521484375
2016-07-19,971.006103515625
2016-07-20,975.6743774414062
2016-07-21,983.5343017578125
2016-07-22,975.2457275390625
2016-07-25,986.3449096679688
2016-07-26,988.4408569335938
2016-07-27,985.1062622070312
2016-07-28,979.4376220703125
2016-07-29,980.3427124023438
2016-08-01,991.6324462890625
2016-08-02,969.815185546875
2016-08-03,983.67724609375
2016-08-04,1001.3500366210938
2016-08-05,1006.9711303710938
2016-08-08,996.8248901367188
2016-08-09,1016.1647338867188
2016-08-10,1053.225341796875
2016-08-11,1096.6690673828125
2016-08-12,1119.8675537109375
2016-08-16,1158.6904296875
2016-08-17,1192.1785888671875
2016-08-18,1241.3865966796875
2016-08-19,1214.4241943359375
2016-08-22,1163.6448974609375
2016-08-23,1148.30615234375
2016-08-24,1143.6854248046875
2016-08-25,1130.7762451171875
2016-08-26,1121.10595703125
2016-08-29,1192.1785888671875
2016-08-30,1224.1898193359375
2016-08-31,1220.9508056640625
2016-09-01,1192.226318359375
2016-09-02,1183.889892578125
2016-09-06,1200.1337890625
2016-09-07,1172.0765380859375
2016-09-08,1144.68603515625
2016-09-09,1164.9310302734375
2016-09-12,1130.4429931640625
2016-09-14,1107.6251220703125
2016-09-15,1101.480224609375
2016-09-16,1117.438232421875
2016-09-19,1119.8675537109375
2016-09-20,1103.433349609375
2016-09-21,1105.1483154296875
2016-09-22,1100.146484375
2016-09-23,1136.683349609375
2016-09-26,1145.9241943359375
2016-09-27,1188.60595703125
2016-09-28,1222.0462646484375
2016-09-29,1223.9993896484375
2016-09-30,1228.47705078125
2016-10-03,1249.3892822265625
2016-10-04,1257.8685302734375
2016-10-05,1246.1500244140625
2016-10-06,1242.5771484375
2016-10-07,1234.0029296875
2016-10-10,1200.4195556640625
2016-10-13,1218.1876220703125
2016-10-14,1220.5694580078125
2016-10-17,1222.66552734375
2016-10-18,1210.518310546875
2016-10-19,1228.906005859375
2016-10-20,1201.37255859375
2016-10-21,1190.74951171875
2016-10-24,1202.37255859375
2016-10-25,1194.22705078125
2016-10-26,1189.9874267578125
2016-10-27,1203.944580078125
2016-10-28,1231.668701171875
2016-11-01,1232.526123046875
2016-11-02,1230.5731201171875
2016-11-03,1221.5699462890625
2016-11-04,1187.033935546875
2016-11-07,1179.9840087890625
2016-11-08,1219.8072509765625
2016-11-09,1184.08056640625
2016-11-10,1190.51123046875
2016-11-11,1162.4542236328125
2016-11-15,1177.078125
2016-11-16,1149.5447998046875
2016-11-17,1181.50830078125
2016-11-18,1180.5079345703125
2016-11-21,1167.6937255859375
2016-11-22,1172.2193603515625
2016-11-23,1140.0653076171875
2016-11-24,1148.830078125
2016-11-25,1209.375244140625
2016-11-28,1264.6800537109375
2016-11-29,1262.203125
2016-11-30,1271.635009765625
2016-12-01,1257.677734375
2016-12-02,1231.8592529296875
2016-12-05,1207.850830078125
2016-12-06,1201.1341552734375
2016-12-07,1207.6602783203125
2016-12-08,1209.375244140625
2016-12-09,1224.61865234375
2016-12-12,1207.6126708984375
2016-12-13,1207.6126708984375
2016-12-14,1204.897216796875
2016-12-15,1216.5203857421875
2016-12-16,1254.5338134765625
2016-12-19,1226.4764404296875
2016-12-20,1240.52880859375
2016-12-21,1243.81591796875
2016-12-22,1224.1422119140625
2016-12-23,1214.9007568359375
2016-12-26,1203.8017578125
2016-12-27,1203.5635986328125
2016-12-28,1212.09033203125
2016-12-29,1199.467041015625
2016-12-30,1234.8126220703125
2017-01-02,1256.8677978515625
2017-01-03,1231.287841796875
2017-01-04,1238.4805908203125
2017-01-05,1232.6690673828125
2017-01-06,1211.5189208984375
2017-01-09,1222.8560791015625
2017-01-10,1230.7156982421875
2017-01-11,1253.819091796875
2017-01-12,1330.7032470703125
2017-01-13,1289.1173095703125
2017-01-16,1289.3553466796875
2017-01-17,1285.35400390625
2017-01-18,1277.446533203125
2017-01-19,1323.7484130859375
2017-01-20,1303.55078125
2017-01-23,1290.212890625
2017-01-24,1308.076171875
2017-01-25,1332.0845947265625
2017-01-27,1331.0367431640625
2017-01-30,1298.358642578125
2017-01-31,1290.308349609375
2017-02-01,1280.63818359375
2017-02-02,1238.9093017578125
2017-02-03,1304.0748291015625
2017-02-06,1319.1278076171875
2017-02-07,1315.173828125
2017-02-08,1292.642333984375
2017-02-09,1279.066162109375
2017-02-10,1302.3123779296875
2017-02-13,1318.222900390625
2017-02-14,1346.756591796875
2017-02-15,1381.9591064453125
2017-02-16,1476.6114501953125
2017-02-17,1434.5966796875
2017-02-20,1405.1270751953125
2017-02-21,1414.3453369140625
2017-02-22,1415.682861328125
2017-02-23,1409.6646728515625
2017-02-27,1412.8170166015625
2017-02-28,1414.6796875
2017-03-01,1412.1484375
2017-03-02,1403.7421875
2017-03-03,1379.2877197265625
2017-03-06,1394.2850341796875
2017-03-07,1411.33642578125
2017-03-08,1407.7064208984375
2017-03-09,1399.2047119140625
2017-03-10,1388.2669677734375
2017-03-14,1412.9124755859375
2017-03-15,1413.43798828125
2017-03-16,1428.1964111328125
2017-03-17,1436.6026611328125
2017-03-20,1456.519775390625
2017-03-21,1444.8658447265625
2017-03-22,1439.27734375
2017-03-23,1434.214599609375
2017-03-24,1440.423828125
2017-03-27,1416.54248046875
2017-03-28,1461.3914794921875
2017-03-29,1486.7535400390625
2017-03-30,1483.8878173828125
2017-03-31,1516.796142578125
2017-04-03,1517.6558837890625
2017-04-05,1503.709228515625
2017-04-06,1501.321044921875
2017-04-07,1479.3980712890625
2017-04-10,1466.072265625
2017-04-11,1466.1201171875
2017-04-12,1478.299560546875
2017-04-13,1460.388671875
2017-04-17,1456.519775390625
2017-04-18,1422.2740478515625
2017-04-19,1446.87158203125
2017-04-20,1461.1048583984375
2017-04-21,1453.5106201171875
2017-04-24,1470.7530517578125
2017-04-25,1464.6392822265625
2017-04-26,1463.20654296875
2017-04-27,1442.859619140625
2017-04-28,1439.564208984375
2017-05-02,1472.0426025390625
2017-05-03,1460.818359375
2017-05-04,1467.5052490234375
2017-05-05,1470.5142822265625
2017-05-08,1437.796875
2017-05-09,1425.47412109375
2017-05-10,1455.27783203125
2017-05-11,1441.283447265625
2017-05-12,1419.694580078125
2017-05-15,1442.0
2017-05-16,1438.2744140625
2017-05-17,1422.22607421875
2017-05-18,1357.6514892578125
2017-05-19,1355.5975341796875
2017-05-22,1381.9622802734375
2017-05-23,1350.630126953125
2017-05-24,1337.3521728515625
2017-05-25,1286.2462158203125
2017-05-26,1323.692138671875
2017-05-29,1366.0576171875
2017-05-30,1377.47265625
2017-05-31,1406.17822265625
2017-06-01,1379.2398681640625
2017-06-02,1414.6319580078125
2017-06-05,1398.822509765625
2017-06-06,1368.254638671875
2017-06-07,1341.173095703125
2017-06-08,1316.95751953125
2017-06-09,1297.5657958984375
2017-06-12,1286.389404296875
2017-06-13,1289.68505859375
2017-06-14,1294.89111328125
2017-06-15,1361.4720458984375
2017-06-16,1358.36767578125
2017-06-19,1318.3426513671875
2017-06-20,1331.8114013671875
2017-06-21,1332.6236572265625
2017-06-22,1322.9755859375
2017-06-23,1320.014404296875
2017-06-27,1286.771728515625
2017-06-28,1294.1748046875
2017-06-29,1322.354736328125
2017-06-30,1332.862548828125
2017-07-03,1329.1846923828125
2017-07-04,1323.5009765625
2017-07-05,1350.9166259765625
2017-07-06,1359.275146484375
2017-07-07,1354.451171875
2017-07-10,1355.9794921875
2017-07-11,1322.16357421875
2017-07-12,1360.660400390625
2017-07-13,1371.97998046875
2017-07-14,1346.570068359375
2017-07-17,1331.8114013671875
2017-07-18,1329.8056640625
2017-07-19,1332.6712646484375
2017-07-20,1311.0347900390625
2017-07-21,1314.235107421875
2017-07-24,1346.5225830078125
2017-07-25,1364.1468505859375
2017-07-26,1395.9566650390625
2017-07-27,1365.72314453125
2017-07-28,1390.1776123046875
2017-07-31,1385.4012451171875
2017-08-01,1406.7989501953125
2017-08-02,1359.0841064453125
2017-08-03,1348.7196044921875
2017-08-04,1377.2191162109375
2017-08-07,1379.23095703125
2017-08-08,1403.2279052734375
2017-08-09,1374.009765625
2017-08-10,1324.8184814453125
2017-08-11,1329.8955078125
2017-08-14,1346.947509765625
2017-08-16,1340.2415771484375
2017-08-17,1341.439208984375
2017-08-18,1355.4254150390625
2017-08-21,1356.0960693359375
2017-08-22,1326.4468994140625
2017-08-23,1277.7821044921875
2017-08-24,1288.7989501953125
2017-08-28,1255.17431640625
2017-08-29,1246.6484375
2017-08-30,1237.835205078125
2017-08-31,1255.9884033203125
2017-09-01,1259.868408203125
2017-09-04,1259.101806640625
2017-09-05,1261.496826171875
2017-09-06,1247.989501953125
2017-09-07,1239.6553955078125
2017-09-08,1257.425537109375
2017-09-11,1251.0550537109375
2017-09-12,1263.22119140625
2017-09-13,1252.396240234375
2017-09-14,1240.996337890625
2017-09-15,1251.6298828125
2017-09-18,1282.0931396484375
2017-09-19,1291.4332275390625
2017-09-20,1321.082275390625
2017-09-21,1323.6689453125
2017-09-22,1298.0911865234375
2017-09-25,1300.3902587890625
2017-09-26,1278.596435546875
2017-09-27,1287.40966796875
2017-09-28,1273.9984130859375
2017-09-29,1272.8487548828125
2017-10-03,1327.740234375
2017-10-04,1340.4332275390625
2017-10-05,1341.1995849609375
2017-10-06,1325.4891357421875
2017-10-09,1346.8514404296875
2017-10-10,1337.5113525390625
2017-10-11,1366.7772216796875
2017-10-12,1331.045166015625
2017-10-13,1342.0137939453125
2017-10-16,1356.670654296875
2017-10-17,1338.517333984375
2017-10-18,1349.5340576171875
2017-10-19,1348.384521484375
2017-10-23,1345.9893798828125
2017-10-24,1318.543701171875
2017-10-25,1324.9144287109375
2017-10-26,1322.183837890625
2017-10-27,1316.7235107421875
2017-10-30,1323.6689453125
2017-10-31,1318.7352294921875
2017-11-01,1308.1019287109375
2017-11-02,1309.1556396484375
2017-11-03,1319.26220703125
2017-11-06,1325.15380859375
2017-11-07,1331.0931396484375
2017-11-08,1371.2796630859375
2017-11-09,1357.4371337890625
2017-11-10,1342.540771484375
2017-11-13,1350.8751220703125
2017-11-14,1374.968017578125
2017-11-15,1326.1116943359375
2017-11-16,1345.558349609375
2017-11-17,1334.110595703125
2017-11-20,1332.3385009765625
2017-11-21,1361.4605712890625
2017-11-22,1385.8409423828125
2017-11-23,1383.8768310546875
2017-11-24,1380.1888427734375
2017-11-27,1367.0169677734375
2017-11-28,1368.40576171875
2017-11-29,1391.0137939453125
2017-11-30,1411.6102294921875
2017-12-01,1418.076416015625
2017-12-04,1417.7889404296875
2017-12-05,1428.56591796875
2017-12-06,1438.0499267578125
2017-12-07,1440.6842041015625
2017-12-08,1440.9716796875
2017-12-11,1463.5318603515625
2017-12-12,1494.1387939453125
2017-12-13,1506.40087890625
2017-12-14,1525.0333251953125
2017-12-15,1581.07421875
2017-12-18,1600.2333984375
2017-12-19,1584.1875
2017-12-20,1580.5472412109375
2017-12-21,1581.9364013671875
2017-12-22,1552.4310302734375
2017-12-26,1523.4046630859375
2017-12-27,1522.8775634765625
2017-12-28,1513.777099609375
2017-12-29,1485.1817626953125
2018-01-01,1472.057861328125
2018-01-02,1461.280517578125
2018-01-03,1475.0274658203125
2018-01-04,1506.3050537109375
2018-01-05,1530.58935546875
2018-01-08,1510.3284912109375
2018-01-09,1491.5042724609375
2018-01-10,1540.9832763671875
2018-01-11,1548.4075927734375
2018-01-12,1572.1173095703125
2018-01-15,1501.46728515625
2018-01-16,1508.8436279296875
2018-01-17,1515.645263671875
2018-01-18,1514.6392822265625
2018-01-19,1532.5531005859375
2018-01-22,1526.326416015625
2018-01-23,1511.5257568359375
2018-01-24,1518.2315673828125
2018-01-25,1533.17578125
2018-01-29,1523.9315185546875
2018-01-30,1498.4019775390625
2018-01-31,1471.291259765625
2018-02-01,1437.5230712890625
2018-02-02,1368.8370361328125
2018-02-05,1389.5767822265625
2018-02-06,1373.4830322265625
2018-02-07,1384.2122802734375
2018-02-08,1380.1407470703125
2018-02-09,1385.8885498046875
2018-02-12,1390.4388427734375
2018-02-14,1406.48486328125
2018-02-15,1403.1318359375
2018-02-16,1389.097900390625
2018-02-19,1401.742919921875
2018-02-20,1380.9073486328125
2018-02-21,1400.0185546875
2018-02-22,1422.1475830078125
2018-02-23,1412.2806396484375
2018-02-26,1388.5230712890625
2018-02-27,1391.5885009765625
2018-02-28,1379.0870361328125
2018-03-01,1382.8231201171875
2018-03-05,1355.3775634765625
2018-03-06,1343.0198974609375
2018-03-07,1312.8917236328125
2018-03-08,1365.8673095703125
2018-03-09,1385.505615234375
2018-03-12,1382.2965087890625
2018-03-13,1387.038330078125
2018-03-14,1364.28662109375
2018-03-15,1377.4586181640625
2018-03-16,1290.427490234375
2018-03-19,1297.9954833984375
2018-03-20,1335.020751953125
2018-03-21,1342.6844482421875
2018-03-22,1347.7615966796875
2018-03-23,1344.6483154296875
2018-03-26,1354.8505859375
2018-03-27,1377.5543212890625
2018-03-28,1380.8114013671875
2018-04-02,1381.2904052734375
2018-04-03,1364.142822265625
2018-04-04,1387.119384765625
2018-04-05,1396.897705078125
2018-04-06,1377.0040283203125
2018-04-09,1358.073486328125
2018-04-10,1360.1929931640625
2018-04-11,1363.998291015625
2018-04-12,1364.4320068359375
2018-04-13,1368.1409912109375
2018-04-16,1377.3411865234375
2018-04-17,1371.416259765625
2018-04-18,1361.78271484375
2018-04-19,1383.843994140625
2018-04-20,1363.2757568359375
2018-04-23,1365.684326171875
2018-04-24,1372.8614501953125
2018-04-25,1353.1123046875
2018-04-26,1361.58984375
2018-04-27,1383.0732421875
2018-04-30,1390.972900390625
2018-05-02,1366.455078125
2018-05-03,1365.3953857421875
2018-05-04,1357.3992919921875
2018-05-07,1387.3603515625
2018-05-08,1394.6817626953125
2018-05-09,1396.6087646484375
2018-05-10,1386.6376953125
2018-05-11,1408.79541015625
2018-05-14,1410.4814453125
2018-05-15,1416.165283203125
2018-05-16,1454.941162109375
2018-05-17,1509.468505859375
2018-05-18,1507.1082763671875
2018-05-21,1478.4959716796875
2018-05-22,1502.2913818359375
2018-05-23,1500.8941650390625
2018-05-24,1502.965576171875
2018-05-25,1508.5050048828125
2018-05-28,1520.88427734375
2018-05-29,1525.4603271484375
2018-05-30,1517.320068359375
2018-05-31,1485.7694091796875
2018-06-01,1504.98876953125
2018-06-04,1498.437744140625
2018-06-05,1498.0042724609375
2018-06-06,1493.091064453125
2018-06-07,1492.127685546875
2018-06-08,1489.0447998046875
2018-06-11,1491.501220703125
2018-06-12,1493.2835693359375
2018-06-13,1482.1082763671875
2018-06-14,1513.3702392578125
2018-06-15,1492.85009765625
2018-06-18,1457.590576171875
2018-06-19,1481.6749267578125
2018-06-20,1492.8021240234375
2018-06-21,1488.948486328125
2018-06-22,1462.9852294921875
2018-06-25,1476.6171875
2018-06-26,1453.9779052734375
2018-06-27,1425.943603515625
2018-06-28,1434.99951171875
2018-06-29,1445.162841796875
2018-07-02,1468.1876220703125
2018-07-03,1460.1434326171875
2018-07-04,1492.70556640625
2018-07-05,1493.6207275390625
2018-07-06,1485.1429443359375
2018-07-09,1522.76318359375
2018-07-10,1551.519775390625
2018-07-11,1586.7313232421875
2018-07-12,1572.9068603515625
2018-07-13,1547.3773193359375
2018-07-16,1484.9022216796875
2018-07-17,1531.337158203125
2018-07-18,1546.510498046875
2018-07-19,1539.1884765625
2018-07-20,1541.356201171875
2018-07-23,1536.346435546875
2018-07-24,1541.3082275390625
2018-07-25,1588.17626953125
2018-07-26,1583.7930908203125
2018-07-27,1588.8505859375
2018-07-30,1591.2591552734375
2018-07-31,1589.5733642578125
2018-08-01,1620.4495849609375
2018-08-02,1638.99462890625
2018-08-03,1638.7054443359375
2018-08-06,1659.4664306640625
2018-08-07,1691.4505615234375
2018-08-08,1722.519287109375
2018-08-09,1694.14794921875
2018-08-10,1651.61474609375
2018-08-13,1643.9078369140625
2018-08-14,1727.5771484375
2018-08-16,1722.23046875
2018-08-17,1758.0198974609375
2018-08-20,1720.0628662109375
2018-08-21,1727.5289306640625
2018-08-23,1696.70068359375
2018-08-24,1655.3238525390625
2018-08-27,1662.1156005859375
2018-08-28,1664.475830078125
2018-08-29,1638.464599609375
2018-08-30,1666.113525390625
2018-08-31,1694.3404541015625
2018-09-03,1652.0963134765625
2018-09-04,1637.212158203125
2018-09-05,1690.14990234375
2018-09-06,1700.3134765625
2018-09-07,1667.8958740234375
2018-09-10,1697.0860595703125
2018-09-11,1678.73388671875
2018-09-12,1703.0592041015625
2018-09-14,1698.91650390625
2018-09-17,1702.28857421875
2018-09-18,1686.826171875
2018-09-19,1730.5635986328125
2018-09-21,1722.519287109375
2018-09-24,1671.6048583984375
2018-09-25,1674.783935546875
2018-09-26,1698.7720947265625
2018-09-27,1683.5509033203125
2018-09-28,1712.98193359375
2018-10-01,1676.0845947265625
2018-10-03,1677.4814453125
2018-10-04,1640.6322021484375
2018-10-05,1635.7672119140625
2018-10-08,1526.6165771484375
2018-10-09,1471.94482421875
2018-10-10,1465.3936767578125
2018-10-11,1427.6295166015625
2018-10-12,1462.7928466796875
2018-10-15,1511.443359375
2018-10-16,1530.4217529296875
2018-10-17,1521.3660888671875
2018-10-19,1468.66943359375
2018-10-22,1442.176513671875
2018-10-23,1458.6021728515625
2018-10-24,1526.8092041015625
2018-10-25,1568.5716552734375
2018-10-26,1636.92333984375
2018-10-29,1646.0753173828125
2018-10-30,1667.7032470703125
2018-10-31,1650.1697998046875
2018-11-01,1623.773193359375
2018-11-02,1646.0753173828125
2018-11-05,1658.0694580078125
2018-11-06,1661.7783203125
2018-11-07,1654.312255859375
2018-11-09,1687.8377685546875
2018-11-12,1640.19873046875
2018-11-13,1637.934814453125
2018-11-14,1628.49365234375
2018-11-15,1607.106689453125
2018-11-16,1619.9678955078125
2018-11-19,1619.7750244140625
2018-11-20,1580.9510498046875
2018-11-21,1535.046142578125
2018-11-22,1512.7921142578125
2018-11-26,1495.0660400390625
2018-11-27,1489.382080078125
2018-11-28,1536.0576171875
2018-11-29,1558.4561767578125
2018-11-30,1637.5977783203125
2018-12-03,1661.2965087890625
2018-12-04,1677.9150390625
2018-12-05,1629.21630859375
2018-12-06,1617.607421875
2018-12-07,1615.247314453125
2018-12-10,1598.4844970703125
2018-12-11,1561.5390625
2018-12-12,1597.328369140625
2018-12-13,1581.1436767578125
2018-12-14,1562.0206298828125
2018-12-17,1562.21337890625
2018-12-18,1578.494384765625
2018-12-19,1583.55224609375
2018-12-20,1570.3538818359375
2018-12-21,1553.0130615234375
2018-12-24,1571.0284423828125
2018-12-26,1577.5792236328125
2018-12-27,1628.5418701171875
2018-12-28,1618.1373291015625
2018-12-31,1615.72900390625
2019-01-01,1613.0797119140625
2019-01-02,1592.0299072265625
2019-01-03,1616.16259765625
2019-01-04,1588.0799560546875
2019-01-07,1597.9063720703125
2019-01-08,1575.8453369140625
2019-01-09,1593.37841796875
2019-01-10,1609.9005126953125
2019-01-11,1598.5325927734375
2019-01-14,1596.17236328125
2019-01-15,1605.6136474609375
2019-01-16,1577.9163818359375
2019-01-17,1584.708251953125
2019-01-18,1620.738525390625
2019-01-21,1600.9893798828125
2019-01-22,1603.9755859375
2019-01-23,1579.3614501953125
2019-01-24,1567.9454345703125
2019-01-25,1553.0611572265625
2019-01-28,1576.23046875
2019-01-29,1560.623779296875
2019-01-30,1565.537109375
2019-01-31,1548.340576171875
2019-02-01,1541.2598876953125
2019-02-04,1565.63330078125
2019-02-05,1558.1190185546875
2019-02-06,1552.6759033203125
2019-02-07,1547.6663818359375
2019-02-08,1600.3629150390625
2019-02-11,1606.8658447265625
2019-02-12,1593.5714111328125
2019-02-14,1596.6060791015625
2019-02-15,1633.455322265625
2019-02-18,1590.2476806640625
2019-02-19,1580.6136474609375
2019-02-20,1556.047607421875
2019-02-21,1556.384765625
2019-02-22,1639.0909423828125
2019-02-25,1618.619140625
2019-02-26,1660.5260009765625
2019-02-27,1657.009765625
2019-02-28,1652.5782470703125
2019-03-01,1711.34423828125
2019-03-05,1726.9990234375
2019-03-06,1732.6348876953125
2019-03-07,1724.5426025390625
2019-03-08,1762.7884521484375
2019-03-11,1727.1436767578125
2019-03-12,1696.2191162109375
2019-03-13,1706.430908203125
2019-03-14,1690.390625
2019-03-15,1694.822265625
2019-03-18,1662.838134765625
2019-03-19,1633.647705078125
2019-03-20,1644.77490234375
2019-03-22,1649.591796875
2019-03-25,1656.04638671875
2019-03-26,1647.5203857421875
2019-03-27,1698.3387451171875
2019-03-28,1769.869384765625
2019-04-01,1710.14013671875
2019-04-02,1707.876220703125
2019-04-03,1663.126953125
2019-04-04,1643.8115234375
2019-04-05,1647.1351318359375
2019-04-08,1635.14111328125
2019-04-09,1707.49072265625
2019-04-10,1733.0684814453125
2019-04-11,1692.6546630859375
2019-04-12,1708.4058837890625
2019-04-15,1729.5521240234375
2019-04-16,1715.0050048828125
2019-04-18,1741.353515625
2019-04-22,1734.17626953125
2019-04-23,1743.2320556640625
2019-04-24,1734.5616455078125
2019-04-25,1729.359375
2019-04-26,1737.162841796875
2019-04-30,1748.2415771484375
2019-05-02,1709.369140625
2019-05-03,1695.448486328125
2019-05-06,1668.13671875
2019-05-07,1659.0328369140625
2019-05-08,1612.1644287109375
2019-05-09,1637.98291015625
2019-05-10,1678.58935546875
2019-05-13,1681.6239013671875
2019-05-14,1665.3428955078125
