Date,PERSISTENT.NS
2016-07-11,306.5348205566406
2016-07-12,300.9331970214844
2016-07-13,301.5655822753906
2016-07-14,306.5800476074219
2016-07-15,296.1446228027344
2016-07-18,290.7236328125
2016-07-19,289.5490417480469
2016-07-20,289.09735107421875
2016-07-21,285.6187744140625
2016-07-22,297.9515686035156
2016-07-25,300.6169128417969
2016-07-26,312.27203369140625
2016-07-27,314.5759582519531
2016-07-28,314.03387451171875
2016-07-29,310.08111572265625
2016-08-01,306.8736572265625
2016-08-02,304.86334228515625
2016-08-03,305.90240478515625
2016-08-04,302.15289306640625
2016-08-05,305.1118469238281
2016-08-08,302.8757019042969
2016-08-09,304.5019226074219
2016-08-10,301.7463073730469
2016-08-11,304.8182067871094
2016-08-12,307.8223876953125
2016-08-16,306.6929931640625
2016-08-17,305.24737548828125
2016-08-18,300.00714111328125
2016-08-19,292.2369689941406
2016-08-22,291.1302490234375
2016-08-23,292.6887512207031
2016-08-24,290.0008544921875
2016-08-25,289.27801513671875
2016-08-26,285.0315856933594
2016-08-29,274.6864929199219
2016-08-30,279.74609375
2016-08-31,281.1916809082031
2016-09-01,282.45660400390625
2016-09-02,279.4072570800781
2016-09-06,280.67218017578125
2016-09-07,277.1033630371094
2016-09-08,273.6248779296875
2016-09-09,278.41339111328125
2016-09-12,278.7747802734375
2016-09-14,280.062255859375
2016-09-15,279.63311767578125
2016-09-16,276.7419738769531
2016-09-19,277.1259765625
2016-09-20,273.7152099609375
2016-09-21,271.5694274902344
2016-09-22,271.7049560546875
2016-09-23,268.99444580078125
2016-09-26,272.04376220703125
2016-09-27,273.082763671875
2016-09-28,282.0274353027344
2016-09-29,279.6105651855469
2016-09-30,289.16510009765625
2016-10-03,289.1876220703125
2016-10-04,298.787353515625
2016-10-05,314.2823486328125
2016-10-06,310.3521423339844
2016-10-07,304.8859558105469
2016-10-10,305.42803955078125
2016-10-13,306.1508483886719
2016-10-14,310.19403076171875
2016-10-17,309.58416748046875
2016-10-18,312.0010681152344
2016-10-19,313.89837646484375
2016-10-20,309.3357238769531
2016-10-21,305.6087951660156
2016-10-24,298.10980224609375
2016-10-25,297.4546813964844
2016-10-26,297.5224304199219
2016-10-27,298.6744079589844
2016-10-28,291.28826904296875
2016-11-01,299.916748046875
2016-11-02,300.097412109375
2016-11-03,295.2863464355469
2016-11-04,293.1630859375
2016-11-07,296.438232421875
2016-11-08,299.46502685546875
2016-11-09,296.52862548828125
2016-11-10,286.3415832519531
2016-11-11,289.14251708984375
2016-11-15,277.1259765625
2016-11-16,273.5345458984375
2016-11-17,274.0540771484375
2016-11-18,270.4851989746094
2016-11-21,266.7808837890625
2016-11-22,266.8034362792969
2016-11-23,266.4645690917969
2016-11-24,269.73974609375
2016-11-25,272.5406799316406
2016-11-28,272.2696533203125
2016-11-29,271.99859619140625
2016-11-30,275.27374267578125
2016-12-01,273.7152099609375
2016-12-02,269.5365295410156
2016-12-05,268.1813049316406
2016-12-06,270.9369812011719
2016-12-07,271.072509765625
2016-12-08,271.90826416015625
2016-12-09,271.3435974121094
2016-12-12,271.1402893066406
2016-12-13,270.9369812011719
2016-12-14,271.54681396484375
2016-12-15,273.91851806640625
2016-12-16,277.5551452636719
2016-12-19,274.59613037109375
2016-12-20,273.263427734375
2016-12-21,275.52227783203125
2016-12-22,272.5632019042969
2016-12-23,271.5920104980469
2016-12-26,271.43389892578125
2016-12-27,270.3271179199219
2016-12-28,277.4195251464844
2016-12-29,282.14031982421875
2016-12-30,278.5037536621094
2017-01-02,281.37237548828125
2017-01-03,283.6085510253906
2017-01-04,292.21435546875
2017-01-05,291.51422119140625
2017-01-06,289.07470703125
2017-01-09,287.3354797363281
2017-01-10,286.6352233886719
2017-01-11,286.0931701660156
2017-01-12,286.83856201171875
2017-01-13,286.59014892578125
2017-01-16,280.35589599609375
2017-01-17,283.76666259765625
2017-01-18,285.9576110839844
2017-01-19,286.31903076171875
2017-01-20,285.09930419921875
2017-01-23,276.6289978027344
2017-01-24,279.67828369140625
2017-01-25,278.4360656738281
2017-01-27,273.7152099609375
2017-01-30,271.45654296875
2017-01-31,271.29669189453125
2017-02-01,267.3953857421875
2017-02-02,272.46026611328125
2017-02-03,272.985107421875
2017-02-06,273.7380676269531
2017-02-07,274.35400390625
2017-02-08,275.8598327636719
2017-02-09,281.0160827636719
2017-02-10,279.4875183105469
2017-02-13,284.50689697265625
2017-02-14,286.53741455078125
2017-02-15,283.8223876953125
2017-02-16,287.3815612792969
2017-02-17,287.22186279296875
2017-02-20,287.5640869140625
2017-02-21,288.4766845703125
2017-02-22,287.7694396972656
2017-02-23,284.64373779296875
2017-02-27,287.2446594238281
2017-02-28,290.37030029296875
2017-03-01,292.21844482421875
2017-03-02,291.2601623535156
2017-03-03,292.40093994140625
2017-03-06,284.7578125
2017-03-07,284.0049133300781
2017-03-08,281.2442932128906
2017-03-09,283.02386474609375
2017-03-10,280.1490783691406
2017-03-14,285.1000671386719
2017-03-15,289.22955322265625
2017-03-16,288.864501953125
2017-03-17,291.0776672363281
2017-03-20,287.40435791015625
2017-03-21,285.4878845214844
2017-03-22,280.4913024902344
2017-03-23,275.8826599121094
2017-03-24,274.9244079589844
2017-03-27,271.8215026855469
2017-03-28,271.66180419921875
2017-03-29,274.1943664550781
2017-03-30,273.6923828125
2017-03-31,271.8215026855469
2017-04-03,268.4905090332031
2017-04-05,265.91241455078125
2017-04-06,263.3570556640625
2017-04-07,259.8663024902344
2017-04-10,257.6075744628906
2017-04-11,257.3565979003906
2017-04-12,258.474609375
2017-04-13,257.9270324707031
2017-04-17,258.8624572753906
2017-04-18,259.1590270996094
2017-04-19,257.174072265625
2017-04-20,259.1590270996094
2017-04-21,257.767333984375
2017-04-24,257.4250793457031
2017-04-25,259.22747802734375
2017-04-26,265.04541015625
2017-04-27,265.1595153808594
2017-04-28,267.2585144042969
2017-05-02,267.64642333984375
2017-05-03,262.1478271484375
2017-05-04,265.75262451171875
2017-05-05,266.5740051269531
2017-05-08,266.02642822265625
2017-05-09,264.3152770996094
2017-05-10,266.52838134765625
2017-05-11,266.6424255371094
2017-05-12,267.2585144042969
2017-05-15,266.5740051269531
2017-05-16,266.87060546875
2017-05-17,266.9390563964844
2017-05-18,266.4827575683594
2017-05-19,263.4939270019531
2017-05-22,264.52069091796875
2017-05-23,263.03759765625
2017-05-24,264.999755859375
2017-05-25,266.3915100097656
2017-05-26,267.0987243652344
2017-05-29,264.45220947265625
2017-05-30,274.0574035644531
2017-05-31,276.726806640625
2017-06-01,277.4569091796875
2017-06-02,277.73065185546875
2017-06-05,274.4908142089844
2017-06-06,283.5942077636719
2017-06-07,288.08880615234375
2017-06-08,291.0092468261719
2017-06-09,288.4309997558594
2017-06-12,299.4052429199219
2017-06-13,301.8464660644531
2017-06-14,298.90325927734375
2017-06-15,301.4129333496094
2017-06-16,305.7022399902344
2017-06-19,309.672119140625
2017-06-20,311.1551513671875
2017-06-21,311.1551513671875
2017-06-22,299.6562194824219
2017-06-23,301.48150634765625
2017-06-27,294.13494873046875
2017-06-28,296.9639892578125
2017-06-29,302.7590026855469
2017-06-30,311.26922607421875
2017-07-03,305.4513854980469
2017-07-04,309.53521728515625
2017-07-05,312.4555969238281
2017-07-06,307.3678283691406
2017-07-07,304.62994384765625
2017-07-10,302.85040283203125
2017-07-11,302.59942626953125
2017-07-12,302.43896484375
2017-07-13,299.8490905761719
2017-07-14,298.9094543457031
2017-07-17,299.2302551269531
2017-07-18,302.43896484375
2017-07-19,303.9974670410156
2017-07-20,300.3303527832031
2017-07-21,301.843017578125
2017-07-24,290.8418884277344
2017-07-25,295.4028015136719
2017-07-26,292.7442321777344
2017-07-27,296.66339111328125
2017-07-28,295.6319885253906
2017-07-31,296.3883361816406
2017-08-01,295.1965637207031
2017-08-02,296.27374267578125
2017-08-03,291.0253601074219
2017-08-04,292.40045166015625
2017-08-07,284.9288024902344
2017-08-08,282.1556701660156
2017-08-09,277.75518798828125
2017-08-10,281.92645263671875
2017-08-11,279.8408203125
2017-08-14,279.7720031738281
2017-08-16,286.5790100097656
2017-08-17,282.7514953613281
2017-08-18,285.7080993652344
2017-08-21,287.9312744140625
2017-08-22,284.2182922363281
2017-08-23,283.7829284667969
2017-08-24,282.6598815917969
2017-08-28,288.22918701171875
2017-08-29,284.4246826171875
2017-08-30,282.63690185546875
2017-08-31,285.2955627441406
2017-09-01,285.0434875488281
2017-09-04,280.5971374511719
2017-09-05,280.20751953125
2017-09-06,274.890380859375
2017-09-07,282.8202819824219
2017-09-08,281.3993225097656
2017-09-11,279.1761169433594
2017-09-12,285.2955627441406
2017-09-13,282.8890686035156
2017-09-14,284.2412109375
2017-09-15,288.893798828125
2017-09-18,290.6815185546875
2017-09-19,288.4354553222656
2017-09-20,290.26898193359375
2017-09-21,293.4317626953125
2017-09-22,294.3714294433594
2017-09-25,292.1712646484375
2017-09-26,298.5426940917969
2017-09-27,297.64886474609375
2017-09-28,295.0590515136719
2017-09-29,307.0227966308594
2017-10-03,303.9286804199219
2017-10-04,290.26898193359375
2017-10-05,293.2942810058594
2017-10-06,297.3738708496094
2017-10-09,297.5113525390625
2017-10-10,303.1952819824219
2017-10-11,301.6826171875
2017-10-12,300.2615966796875
2017-10-13,301.70550537109375
2017-10-16,304.79962158203125
2017-10-17,302.5306701660156
2017-10-18,299.1386413574219
2017-10-19,305.7164001464844
2017-10-23,306.0601806640625
2017-10-24,300.5137939453125
2017-10-25,301.04083251953125
2017-10-26,301.15545654296875
2017-10-27,299.6199035644531
2017-10-30,295.8382873535156
2017-10-31,298.7718505859375
2017-11-01,301.5680236816406
2017-11-02,300.1241455078125
2017-11-03,300.1699523925781
2017-11-06,297.5802001953125
2017-11-07,298.4052429199219
2017-11-08,297.4884948730469
2017-11-09,303.9286804199219
2017-11-10,297.6717529296875
2017-11-13,295.2423400878906
2017-11-14,295.35699462890625
2017-11-15,295.6319885253906
2017-11-16,294.6923522949219
2017-11-17,296.1133117675781
2017-11-20,297.7176208496094
2017-11-21,299.34490966796875
2017-11-22,299.98663330078125
2017-11-23,300.0782775878906
2017-11-24,298.4281311035156
2017-11-27,299.7345275878906
2017-11-28,296.1133117675781
2017-11-29,297.94677734375
2017-11-30,299.8949279785156
2017-12-01,299.9637145996094
2017-12-04,298.886474609375
2017-12-05,297.1217041015625
2017-12-06,297.4884948730469
2017-12-07,296.66339111328125
2017-12-08,296.25079345703125
2017-12-11,297.5113525390625
2017-12-12,296.0445251464844
2017-12-13,294.1422424316406
2017-12-14,297.740478515625
2017-12-15,297.3280334472656
2017-12-18,297.09881591796875
2017-12-19,299.9637145996094
2017-12-20,296.6404724121094
2017-12-21,297.7176208496094
2017-12-22,297.9009704589844
2017-12-26,317.3821105957031
2017-12-27,312.1107177734375
2017-12-28,319.6740417480469
2017-12-29,329.11663818359375
2018-01-01,326.274658203125
2018-01-02,325.0600280761719
2018-01-03,319.03228759765625
2018-01-04,324.7619934082031
2018-01-05,329.8500061035156
2018-01-08,329.3916320800781
2018-01-09,340.3927307128906
2018-01-10,340.9656982421875
2018-01-11,344.47235107421875
2018-01-12,357.3528137207031
2018-01-15,342.15753173828125
2018-01-16,345.6871032714844
2018-01-17,353.06707763671875
2018-01-18,344.839111328125
2018-01-19,352.5398254394531
2018-01-22,361.6156921386719
2018-01-23,363.83892822265625
2018-01-24,362.09710693359375
2018-01-25,362.41796875
2018-01-29,358.4987487792969
2018-01-30,357.7883605957031
2018-01-31,361.1344299316406
2018-02-01,359.4385070800781
2018-02-02,362.745361328125
2018-02-05,356.3165588378906
2018-02-06,362.8841552734375
2018-02-07,350.97454833984375
2018-02-08,367.2779235839844
2018-02-09,368.2955017089844
2018-02-12,362.2828674316406
2018-02-14,367.1161193847656
2018-02-15,358.62908935546875
2018-02-16,353.5183410644531
2018-02-19,346.6269836425781
2018-02-20,346.67327880859375
2018-02-21,351.0670471191406
2018-02-22,361.8435363769531
2018-02-23,380.0894775390625
2018-02-26,401.2955017089844
2018-02-27,391.8834533691406
2018-02-28,395.56036376953125
2018-03-01,386.10211181640625
2018-03-05,379.74261474609375
2018-03-06,385.8246154785156
2018-03-07,386.7264404296875
2018-03-08,385.6396179199219
2018-03-09,379.41876220703125
2018-03-12,382.2632141113281
2018-03-13,393.10906982421875
2018-03-14,388.5533447265625
2018-03-15,390.5190124511719
2018-03-16,377.4068908691406
2018-03-19,371.0705261230469
2018-03-20,375.1868591308594
2018-03-21,369.914306640625
2018-03-22,364.410400390625
2018-03-23,362.1209716796875
2018-03-26,360.31719970703125
2018-03-27,362.6528625488281
2018-03-28,321.0040588378906
2018-04-02,317.85894775390625
2018-04-03,311.8231201171875
2018-04-04,313.0025634765625
2018-04-05,312.33197021484375
2018-04-06,314.9682312011719
2018-04-09,311.8463439941406
2018-04-10,310.5281677246094
2018-04-11,306.4581604003906
2018-04-12,311.4300231933594
2018-04-13,318.48333740234375
2018-04-16,316.63323974609375
2018-04-17,316.86456298828125
2018-04-18,312.9563903808594
2018-04-19,323.6634521484375
2018-04-20,339.4580993652344
2018-04-23,345.3782043457031
2018-04-24,335.9198913574219
2018-04-25,355.41461181640625
2018-04-26,358.4671936035156
2018-04-27,358.60595703125
2018-04-30,373.5450134277344
2018-05-02,358.3977966308594
2018-05-03,360.6409606933594
2018-05-04,358.83709716796875
2018-05-07,361.0804443359375
2018-05-08,356.085205078125
2018-05-09,360.178466796875
2018-05-10,358.90655517578125
2018-05-11,371.8568420410156
2018-05-14,368.9892578125
2018-05-15,362.352294921875
2018-05-16,370.746826171875
2018-05-17,372.989990234375
2018-05-18,367.4167175292969
2018-05-21,371.2092590332031
2018-05-22,380.89886474609375
2018-05-23,382.6563720703125
2018-05-24,390.07965087890625
2018-05-25,386.7033386230469
2018-05-28,373.79937744140625
2018-05-29,385.708984375
2018-05-30,383.3963623046875
2018-05-31,364.4797668457031
2018-06-01,364.3410339355469
2018-06-04,358.4671936035156
2018-06-05,351.205810546875
2018-06-06,350.812744140625
2018-06-07,355.4609375
2018-06-08,354.67462158203125
2018-06-11,366.7461242675781
2018-06-12,382.5870056152344
2018-06-13,374.6087341308594
2018-06-14,380.6907043457031
2018-06-15,375.23309326171875
2018-06-18,375.6955871582031
2018-06-19,382.3557434082031
2018-06-20,376.7593994140625
2018-06-21,380.8294982910156
2018-06-22,384.7145690917969
2018-06-25,382.3557434082031
2018-06-26,380.6676330566406
2018-06-27,369.89117431640625
2018-06-28,362.0516052246094
2018-06-29,375.3025207519531
2018-07-02,370.3536682128906
2018-07-03,373.70684814453125
2018-07-04,383.5582275390625
2018-07-05,379.465087890625
2018-07-06,386.9114685058594
2018-07-09,393.8953552246094
2018-07-10,396.3465881347656
2018-07-11,390.38031005859375
2018-07-12,390.4264831542969
2018-07-13,378.97943115234375
2018-07-16,375.21002197265625
2018-07-17,380.94512939453125
2018-07-18,385.870849609375
2018-07-19,383.4803161621094
2018-07-20,382.5055236816406
2018-07-23,390.3733825683594
2018-07-24,393.83148193359375
2018-07-25,389.1897277832031
2018-07-26,393.52978515625
2018-07-27,387.3793640136719
2018-07-30,384.2694091796875
2018-07-31,387.7972412109375
2018-08-01,385.824462890625
2018-08-02,385.87078857421875
2018-08-03,387.1705017089844
2018-08-06,396.9182434082031
2018-08-07,400.0513916015625
2018-08-08,390.9535827636719
2018-08-09,390.0716247558594
2018-08-10,394.2491455078125
2018-08-13,395.3864440917969
2018-08-14,402.9293212890625
2018-08-16,402.81329345703125
2018-08-17,404.64678955078125
2018-08-20,404.3682861328125
2018-08-21,393.90106201171875
2018-08-23,405.04132080078125
2018-08-24,400.97979736328125
2018-08-27,393.83148193359375
2018-08-28,393.2280578613281
2018-08-29,389.7698974609375
2018-08-30,390.83758544921875
2018-08-31,384.1533508300781
2018-09-03,388.5863037109375
2018-09-04,389.70025634765625
2018-09-05,373.19879150390625
2018-09-06,392.9031066894531
2018-09-07,403.64886474609375
2018-09-10,410.79718017578125
2018-09-11,407.2230224609375
2018-09-12,390.5357971191406
2018-09-14,393.5065612792969
2018-09-17,393.5529479980469
2018-09-18,386.1957702636719
2018-09-19,382.8304748535156
2018-09-21,376.7032470703125
2018-09-24,378.281494140625
2018-09-25,375.75177001953125
2018-09-26,368.0000305175781
2018-09-27,361.7335510253906
2018-09-28,365.95758056640625
2018-10-01,351.9394226074219
2018-10-03,343.4681701660156
2018-10-04,332.7689514160156
2018-10-05,331.0978698730469
2018-10-08,332.7689514160156
2018-10-09,331.3067321777344
2018-10-10,322.48736572265625
2018-10-11,318.4954528808594
2018-10-12,319.6094970703125
2018-10-15,313.4591064453125
2018-10-16,321.2341613769531
2018-10-17,318.4954528808594
2018-10-19,306.7517395019531
2018-10-22,259.73052978515625
2018-10-23,256.9919128417969
2018-10-24,265.76483154296875
2018-10-25,259.5448913574219
2018-10-26,258.4076843261719
2018-10-29,256.0868225097656
2018-10-30,257.71136474609375
2018-10-31,262.9101867675781
2018-11-01,259.56817626953125
2018-11-02,260.0554504394531
2018-11-05,261.401611328125
2018-11-06,259.6377258300781
2018-11-07,263.5600280761719
2018-11-09,259.56817626953125
2018-11-12,255.4833526611328
2018-11-13,250.3541717529297
2018-11-14,252.65188598632812
2018-11-15,249.6115264892578
2018-11-16,256.3420715332031
2018-11-19,259.35919189453125
2018-11-20,255.92431640625
2018-11-21,250.98085021972656
2018-11-22,257.1776428222656
2018-11-26,261.9354553222656
2018-11-27,262.26031494140625
2018-11-28,279.48126220703125
2018-11-29,276.8354797363281
2018-11-30,281.082763671875
2018-12-03,280.54888916015625
2018-12-04,282.3128356933594
2018-12-05,281.10595703125
2018-12-06,280.6185302734375
2018-12-07,284.1463317871094
2018-12-10,276.30169677734375
2018-12-11,283.1714782714844
2018-12-12,285.5388488769531
2018-12-13,286.4208068847656
2018-12-14,284.5872497558594
2018-12-17,282.6841735839844
2018-12-18,286.0262451171875
2018-12-19,286.3047180175781
2018-12-20,283.9606628417969
2018-12-21,283.75177001953125
2018-12-24,289.9021301269531
2018-12-26,292.36224365234375
2018-12-27,292.45501708984375
2018-12-28,292.6407470703125
2018-12-31,289.0201721191406
2019-01-01,290.62152099609375
2019-01-02,290.2038269042969
2019-01-03,284.796142578125
2019-01-04,267.9697265625
2019-01-07,264.6741027832031
2019-01-08,264.6508483886719
2019-01-09,262.2835388183594
2019-01-10,261.0070495605469
2019-01-11,254.18362426757812
2019-01-14,255.97071838378906
2019-01-15,254.9727325439453
2019-01-16,256.1100158691406
2019-01-17,255.25120544433594
2019-01-18,255.6457977294922
2019-01-21,252.95358276367188
2019-01-22,252.90713500976562
2019-01-23,252.8375244140625
2019-01-24,256.17962646484375
2019-01-25,260.8446044921875
2019-01-28,262.2371520996094
2019-01-29,270.80120849609375
2019-01-30,279.3652648925781
2019-01-31,279.48126220703125
2019-02-01,287.23309326171875
2019-02-04,300.89410400390625
2019-02-05,303.1513671875
2019-02-06,309.54681396484375
2019-02-07,304.773681640625
2019-02-08,299.15411376953125
2019-02-11,300.0475769042969
2019-02-12,303.0338134765625
2019-02-14,307.9714660644531
2019-02-15,302.4459228515625
2019-02-18,300.9881286621094
2019-02-19,301.2466735839844
2019-02-20,292.8291320800781
2019-02-21,295.015869140625
2019-02-22,282.9066467285156
2019-02-25,282.7891540527344
2019-02-26,296.42657470703125
2019-02-27,303.0102233886719
2019-02-28,308.1124572753906
2019-03-01,314.6255187988281
2019-03-05,320.97406005859375
2019-03-06,314.8607482910156
2019-03-07,301.881591796875
2019-03-08,305.079345703125
2019-03-11,318.176025390625
2019-03-12,323.8191223144531
2019-03-13,308.2535705566406
2019-03-14,316.4595947265625
2019-03-15,314.08477783203125
2019-03-18,309.358642578125
2019-03-19,304.4209899902344
2019-03-20,300.4472961425781
2019-03-22,296.6147766113281
2019-03-25,298.4487609863281
2019-03-26,299.2481384277344
2019-03-27,293.4404602050781
2019-03-28,299.4597473144531
2019-04-01,295.72119140625
2019-04-02,296.2620544433594
2019-04-03,295.015869140625
2019-04-04,290.4073181152344
2019-04-05,294.6866149902344
2019-04-08,295.1098937988281
2019-04-09,293.74615478515625
2019-04-10,294.0047912597656
2019-04-11,292.8291320800781
2019-04-12,287.2565612792969
2019-04-15,285.0934753417969
2019-04-16,289.6314697265625
2019-04-18,295.79180908203125
2019-04-22,298.5192565917969
2019-04-23,300.2827453613281
2019-04-24,300.2827453613281
2019-04-25,301.2702331542969
2019-04-26,300.9645690917969
2019-04-30,299.20111083984375
2019-05-02,295.486083984375
2019-05-03,291.7945861816406
2019-05-06,295.1098937988281
2019-05-07,292.42950439453125
2019-05-08,286.41015625
2019-05-09,287.0685119628906
2019-05-10,286.1749572753906
2019-05-13,286.198486328125
2019-05-14,290.8540954589844
2019-05-15,286.1514892578125
2019-05-16,285.1875
2019-05-17,284.8583068847656
2019-05-20,284.8583068847656
2019-05-21,286.8803405761719
2019-05-22,284.7407531738281
2019-05-23,284.0823669433594
2019-05-24,281.9661560058594
2019-05-27,282.060302734375
2019-05-28,271.7381286621094
2019-05-29,270.7505798339844
2019-05-30,271.7616271972656
2019-05-31,273.66619873046875
2019-06-03,274.8652648925781
2019-06-04,279.26214599609375
2019-06-06,281.9191589355469
2019-06-07,287.46826171875
2019-06-10,286.4571533203125
2019-06-11,297.90789794921875
2019-06-12,297.6727600097656
2019-06-13,293.58160400390625
2019-06-14,296.2620544433594
2019-06-17,290.6424560546875
2019-06-18,298.8484191894531
