Date,HCLTECH.NS
2016-11-21,302.949462890625
2016-11-22,304.44757080078125
2016-11-23,304.9867858886719
2016-11-24,306.724609375
2016-11-25,320.366943359375
2016-11-28,322.0048828125
2016-11-29,321.70526123046875
2016-11-30,321.1059875488281
2016-12-01,320.8263854980469
2016-12-02,317.03118896484375
2016-12-05,316.9513244628906
2016-12-06,311.95782470703125
2016-12-07,313.7354736328125
2016-12-08,317.5306396484375
2016-12-09,320.90625
2016-12-12,319.508056640625
2016-12-13,319.967529296875
2016-12-14,327.89727783203125
2016-12-15,332.431396484375
2016-12-16,327.8174133300781
2016-12-19,329.4552917480469
2016-12-20,331.6325378417969
2016-12-21,327.89727783203125
2016-12-22,326.4191589355469
2016-12-23,317.0912170410156
2016-12-26,315.7529602050781
2016-12-27,321.52545166015625
2016-12-28,322.4043273925781
2016-12-29,327.3179931640625
2016-12-30,330.75360107421875
2017-01-02,330.9732666015625
2017-01-03,333.6299743652344
2017-01-04,342.3387451171875
2017-01-05,337.425048828125
2017-01-06,325.34063720703125
2017-01-09,334.8882141113281
2017-01-10,334.70849609375
2017-01-11,332.8708801269531
2017-01-12,338.6434631347656
2017-01-13,339.6621398925781
2017-01-16,331.79229736328125
2017-01-17,334.6685485839844
2017-01-18,337.185302734375
2017-01-19,337.2252197265625
2017-01-20,335.06793212890625
2017-01-23,342.4784240722656
2017-01-24,339.0828552246094
2017-01-25,336.0667724609375
2017-01-27,337.2452697753906
2017-01-30,335.66717529296875
2017-01-31,324.04229736328125
2017-02-01,327.58392333984375
2017-02-02,332.8963623046875
2017-02-03,334.3452453613281
2017-02-06,331.66888427734375
2017-02-07,328.2882080078125
2017-02-08,325.3905029296875
2017-02-09,329.8980712890625
2017-02-10,333.39947509765625
2017-02-13,332.9566650390625
2017-02-14,334.8483581542969
2017-02-15,334.16412353515625
2017-02-16,340.080322265625
2017-02-17,337.7662048339844
2017-02-20,339.6778259277344
2017-02-21,342.6158447265625
2017-02-22,335.7337951660156
2017-02-23,339.215087890625
2017-02-27,338.0479431152344
2017-02-28,338.1083068847656
2017-03-01,341.7303771972656
2017-03-02,339.5772399902344
2017-03-03,343.2597961425781
2017-03-06,344.3263244628906
2017-03-07,345.05078125
2017-03-08,341.1669921875
2017-03-09,339.8187255859375
2017-03-10,340.62359619140625
2017-03-14,343.54150390625
2017-03-15,339.2352294921875
2017-03-16,344.26593017578125
2017-03-17,348.431396484375
2017-03-20,347.8679504394531
2017-03-21,345.8355407714844
2017-03-22,351.2487487792969
2017-03-23,352.8182678222656
2017-03-24,351.3694763183594
2017-03-27,342.95794677734375
2017-03-28,346.0769958496094
2017-03-29,353.20062255859375
2017-03-30,352.49627685546875
2017-03-31,352.05364990234375
2017-04-03,348.63275146484375
2017-04-05,342.2939147949219
2017-04-06,343.50128173828125
2017-04-07,341.8109436035156
2017-04-10,335.2709655761719
2017-04-11,335.5727844238281
2017-04-12,334.70745849609375
2017-04-13,325.6319580078125
2017-04-17,326.3161926269531
2017-04-18,325.2093811035156
2017-04-19,325.4307861328125
2017-04-20,327.9663391113281
2017-04-21,327.10089111328125
2017-04-24,329.83770751953125
2017-04-25,329.9986267089844
2017-04-26,322.0701599121094
2017-04-27,325.8734436035156
2017-04-28,327.64422607421875
2017-05-02,330.8438720703125
2017-05-03,336.09600830078125
2017-05-04,329.2138671875
2017-05-05,333.8824157714844
2017-05-08,338.1485900878906
2017-05-09,341.99200439453125
2017-05-10,339.5169372558594
2017-05-11,337.54473876953125
2017-05-12,341.1468811035156
2017-05-15,341.5091552734375
2017-05-16,341.9316711425781
2017-05-17,343.52142333984375
2017-05-18,341.44873046875
2017-05-19,339.9595947265625
2017-05-22,345.0910339355469
2017-05-23,348.08929443359375
2017-05-24,346.447998046875
2017-05-25,348.3730163574219
2017-05-26,348.1703796386719
2017-05-29,350.33856201171875
2017-05-30,351.8381042480469
2017-05-31,350.257568359375
2017-06-01,349.447021484375
2017-06-02,347.68408203125
2017-06-05,348.00823974609375
2017-06-06,360.4704895019531
2017-06-07,356.84320068359375
2017-06-08,351.9191589355469
2017-06-09,348.839111328125
2017-06-12,350.78448486328125
2017-06-13,343.3274230957031
2017-06-14,345.961669921875
2017-06-15,342.2128601074219
2017-06-16,340.0244140625
2017-06-19,341.44287109375
2017-06-20,346.20489501953125
2017-06-21,341.8278503417969
2017-06-22,344.13800048828125
2017-06-23,345.2321472167969
2017-06-27,340.5107421875
2017-06-28,343.8340148925781
2017-06-29,343.50970458984375
2017-06-30,344.8471374511719
2017-07-03,339.67999267578125
2017-07-04,341.057861328125
2017-07-05,339.4164123535156
2017-07-06,340.693115234375
2017-07-07,337.14703369140625
2017-07-10,344.34051513671875
2017-07-11,344.7458801269531
2017-07-12,346.1035461425781
2017-07-13,347.9677429199219
2017-07-14,344.6241760253906
2017-07-17,351.8177185058594
2017-07-18,356.92431640625
2017-07-19,362.8818359375
2017-07-20,358.930419921875
2017-07-21,366.7522277832031
2017-07-24,367.7451171875
2017-07-25,362.7399597167969
2017-07-26,361.78765869140625
2017-07-27,360.79473876953125
2017-07-28,361.94964599609375
2017-07-31,361.8686828613281
2017-08-01,358.3427429199219
2017-08-02,357.4511413574219
2017-08-03,355.7248229980469
2017-08-04,361.7770690917969
2017-08-07,359.8882751464844
2017-08-08,358.26348876953125
2017-08-09,356.9433898925781
2017-08-10,358.629150390625
2017-08-11,354.3234558105469
2017-08-14,349.3678894042969
2017-08-16,351.1552429199219
2017-08-17,353.9579162597656
2017-08-18,355.92791748046875
2017-08-21,355.0343017578125
2017-08-22,355.7654113769531
2017-08-23,357.451171875
2017-08-24,352.373779296875
2017-08-28,352.4347229003906
2017-08-29,346.3011474609375
2017-08-30,344.9403381347656
2017-08-31,351.4801330566406
2017-09-01,351.66290283203125
2017-09-04,349.5710144042969
2017-09-05,349.28668212890625
2017-09-06,345.6918029785156
2017-09-07,349.0429382324219
2017-09-08,349.1241760253906
2017-09-11,349.6116027832031
2017-09-12,350.9723205566406
2017-09-13,353.9172058105469
2017-09-14,357.77606201171875
2017-09-15,360.31494140625
2017-09-18,364.49859619140625
2017-09-19,362.9957580566406
2017-09-20,361.2897033691406
2017-09-21,353.5111083984375
2017-09-22,359.2587585449219
2017-09-25,355.0343017578125
2017-09-26,354.8718566894531
2017-09-27,355.27801513671875
2017-09-28,355.5014953613281
2017-09-29,355.3389892578125
2017-10-03,358.48699951171875
2017-10-04,360.132080078125
2017-10-05,362.7926330566406
2017-10-06,368.7839660644531
2017-10-09,366.7124328613281
2017-10-10,365.41259765625
2017-10-11,369.21044921875
2017-10-12,372.0740966796875
2017-10-13,376.3392028808594
2017-10-16,374.9175109863281
2017-10-17,375.0393981933594
2017-10-18,375.2019348144531
2017-10-19,374.6331787109375
2017-10-23,380.7058410644531
2017-10-24,371.4851989746094
2017-10-25,368.438720703125
2017-10-26,353.00323486328125
2017-10-27,347.2760314941406
2017-10-30,339.72076416015625
2017-10-31,347.6212463378906
2017-11-01,342.2673645019531
2017-11-02,349.2904968261719
2017-11-03,344.9137268066406
2017-11-06,344.05877685546875
2017-11-07,356.9652099609375
2017-11-08,357.7184753417969
2017-11-09,356.6395263671875
2017-11-10,353.0159912109375
2017-11-13,354.01348876953125
2017-11-14,354.1355285644531
2017-11-15,345.40234375
2017-11-16,346.8477478027344
2017-11-17,342.00262451171875
2017-11-20,342.8779602050781
2017-11-21,341.0663146972656
2017-11-22,342.8779602050781
2017-11-23,347.58056640625
2017-11-24,349.49407958984375
2017-11-27,350.4305419921875
2017-11-28,349.8401794433594
2017-11-29,347.3566589355469
2017-11-30,345.2597961425781
2017-12-01,337.93121337890625
2017-12-04,345.2394104003906
2017-12-05,345.2597961425781
2017-12-06,349.5755615234375
2017-12-07,351.570556640625
2017-12-08,354.4002685546875
2017-12-11,358.2884826660156
2017-12-12,356.33416748046875
2017-12-13,352.73089599609375
2017-12-14,359.44879150390625
2017-12-15,363.0928955078125
2017-12-18,360.32415771484375
2017-12-19,353.9931335449219
2017-12-20,354.1560363769531
2017-12-21,362.4617614746094
2017-12-22,361.09783935546875
2017-12-26,361.7287902832031
2017-12-27,359.77459716796875
2017-12-28,357.59637451171875
2017-12-29,362.5635070800781
2018-01-01,357.75927734375
2018-01-02,363.4999084472656
2018-01-03,365.3320617675781
2018-01-04,363.6221618652344
2018-01-05,366.45172119140625
2018-01-08,366.6349182128906
2018-01-09,363.92742919921875
2018-01-10,372.8846130371094
2018-01-11,373.31219482421875
2018-01-12,376.9765319824219
2018-01-15,370.1974792480469
2018-01-16,386.4832458496094
2018-01-17,387.9490966796875
2018-01-18,388.5190734863281
2018-01-19,390.16802978515625
2018-01-22,393.4455261230469
2018-01-23,405.2526550292969
2018-01-24,414.6578674316406
2018-01-25,411.0341796875
2018-01-29,412.8700256347656
2018-01-30,408.1173095703125
2018-01-31,402.4672546386719
2018-02-01,401.7940979003906
2018-02-02,404.24176025390625
2018-02-05,405.1597595214844
2018-02-06,389.1270751953125
2018-02-07,382.8853759765625
2018-02-08,385.25146484375
2018-02-09,393.26788330078125
2018-02-12,383.1302185058594
2018-02-14,382.5794372558594
2018-02-15,383.3545227050781
2018-02-16,382.2939147949219
2018-02-19,372.95172119140625
2018-02-20,370.19805908203125
2018-02-21,384.6600036621094
2018-02-22,383.8848876953125
2018-02-23,389.841064453125
2018-02-26,385.94500732421875
2018-02-27,387.51568603515625
2018-02-28,383.59930419921875
2018-03-01,384.61920166015625
2018-03-05,380.254150390625
2018-03-06,380.5396728515625
2018-03-07,387.37286376953125
2018-03-08,387.8216552734375
2018-03-09,384.70074462890625
2018-03-12,394.7568054199219
2018-03-13,390.41217041015625
2018-03-14,393.69610595703125
2018-03-15,391.289306640625
2018-03-16,394.7364196777344
2018-03-19,377.9695129394531
2018-03-20,382.3346252441406
2018-03-21,382.39581298828125
2018-03-22,379.62176513671875
2018-03-23,390.5753479003906
2018-03-26,394.5120849609375
2018-03-27,396.5519104003906
2018-03-28,395.1444091796875
2018-04-02,399.5910339355469
2018-04-03,395.4095764160156
2018-04-04,391.33001708984375
2018-04-05,392.4723205566406
2018-04-06,388.63751220703125
2018-04-09,388.88232421875
2018-04-10,386.9241943359375
2018-04-11,394.6140441894531
2018-04-12,412.0540771484375
2018-04-13,404.3845520019531
2018-04-16,407.9133605957031
2018-04-17,412.441650390625
2018-04-18,406.66912841796875
2018-04-19,415.5216979980469
2018-04-20,433.39007568359375
2018-04-23,443.85418701171875
2018-04-24,433.2269287109375
2018-04-25,436.0214538574219
2018-04-26,439.48907470703125
2018-04-27,424.9454040527344
2018-04-30,429.4737548828125
2018-05-02,408.15814208984375
2018-05-03,377.6431579589844
2018-05-04,379.3362121582031
2018-05-07,378.6630859375
2018-05-08,375.3586730957031
2018-05-09,379.2017822265625
2018-05-10,380.3055419921875
2018-05-11,381.38897705078125
2018-05-14,378.3022766113281
2018-05-15,378.17962646484375
2018-05-16,376.2376403808594
2018-05-17,371.94482421875
2018-05-18,364.1563415527344
2018-05-21,366.3028564453125
2018-05-22,369.9618835449219
2018-05-23,365.64862060546875
2018-05-24,372.74200439453125
2018-05-25,374.5
2018-05-28,365.7099304199219
2018-05-29,370.0436706542969
2018-05-30,370.9635925292969
2018-05-31,372.19012451171875
2018-06-01,369.9414367675781
2018-06-04,368.2447814941406
2018-06-05,361.8463134765625
2018-06-06,371.6177673339844
2018-06-07,376.6873474121094
2018-06-08,379.6923828125
2018-06-11,372.701171875
2018-06-12,374.0094299316406
2018-06-13,377.648193359375
2018-06-14,383.0653991699219
2018-06-15,387.7057189941406
2018-06-18,381.53216552734375
2018-06-19,376.31951904296875
2018-06-20,372.4353942871094
2018-06-21,369.0011901855469
2018-06-22,369.9210510253906
2018-06-25,371.5973205566406
2018-06-26,372.2106628417969
2018-06-27,376.5647277832031
2018-06-28,371.8834228515625
2018-06-29,378.6907043457031
2018-07-02,378.62939453125
2018-07-03,383.2901306152344
2018-07-04,378.4454345703125
2018-07-05,380.6531982421875
2018-07-06,385.9067077636719
2018-07-09,393.12286376953125
2018-07-10,400.4820556640625
2018-07-11,406.1649169921875
2018-07-12,411.3163757324219
2018-07-13,402.03558349609375
2018-07-16,397.4360656738281
2018-07-17,400.7886657714844
2018-07-18,404.7135314941406
2018-07-19,401.52459716796875
2018-07-20,408.5157775878906
2018-07-23,410.82586669921875
2018-07-24,405.4085693359375
2018-07-25,394.24725341796875
2018-07-26,389.4637451171875
2018-07-27,393.8996887207031
2018-07-30,387.23553466796875
2018-07-31,394.5742492675781
2018-08-01,400.1140441894531
2018-08-02,393.4977111816406
2018-08-03,394.7882995605469
2018-08-06,391.8589782714844
2018-08-07,396.8980712890625
2018-08-08,395.1568908691406
2018-08-09,391.9204406738281
2018-08-10,395.7509460449219
2018-08-13,402.715576171875
2018-08-14,409.5571594238281
2018-08-16,408.553466796875
2018-08-17,410.9295959472656
2018-08-20,404.8663635253906
2018-08-21,411.5645751953125
2018-08-23,420.18841552734375
2018-08-24,419.2461242675781
2018-08-27,425.65765380859375
2018-08-28,426.37457275390625
2018-08-29,423.1380615234375
2018-08-30,416.4602966308594
2018-08-31,428.70965576171875
2018-09-03,429.81585693359375
2018-09-04,440.9591369628906
2018-09-05,442.0243225097656
2018-09-06,446.0596923828125
2018-09-07,439.9759521484375
2018-09-10,446.01873779296875
2018-09-11,444.5439453125
2018-09-12,445.24029541015625
2018-09-14,438.64447021484375
2018-09-17,441.7989807128906
2018-09-18,444.05230712890625
2018-09-19,445.44512939453125
2018-09-21,444.4619140625
2018-09-24,449.1322937011719
2018-09-25,457.3463134765625
2018-09-26,446.6128845214844
2018-09-27,447.4526062011719
2018-09-28,445.6500244140625
2018-10-01,449.99261474609375
2018-10-03,447.0839538574219
2018-10-04,441.26641845703125
2018-10-05,444.0931701660156
2018-10-08,439.218017578125
2018-10-09,437.7022399902344
2018-10-10,430.9015197753906
2018-10-11,413.3671875
2018-10-12,403.5963439941406
2018-10-15,410.8886413574219
2018-10-16,411.072998046875
2018-10-17,419.6148681640625
2018-10-19,392.6784973144531
2018-10-22,401.5069274902344
2018-10-23,389.8310852050781
2018-10-24,401.7732238769531
2018-10-25,411.6670837402344
2018-10-26,395.9967346191406
2018-10-29,403.80120849609375
2018-10-30,412.5039978027344
2018-10-31,433.33758544921875
2018-11-01,414.1666564941406
2018-11-02,412.4013671875
2018-11-05,419.0312805175781
2018-11-06,422.3769836425781
2018-11-07,423.4647521972656
2018-11-09,421.9664001464844
2018-11-12,425.6199951171875
2018-11-13,424.1420593261719
2018-11-14,409.3227233886719
2018-11-15,405.8948059082031
2018-11-16,419.6264953613281
2018-11-19,426.9747009277344
2018-11-20,414.18719482421875
2018-11-21,404.4170227050781
2018-11-22,401.91278076171875
2018-11-26,410.7183532714844
2018-11-27,420.0164489746094
2018-11-28,428.2061462402344
2018-11-29,416.03448486328125
2018-11-30,416.6707458496094
2018-12-03,417.9844970703125
2018-12-04,425.39410400390625
2018-12-05,431.46978759765625
2018-12-06,415.6445617675781
2018-12-07,394.89312744140625
2018-12-10,386.7033386230469
2018-12-11,392.7994689941406
2018-12-12,398.7108459472656
2018-12-13,401.5023498535156
2018-12-14,394.58514404296875
2018-12-17,398.8750915527344
2018-12-18,404.4375
2018-12-19,392.9226379394531
2018-12-20,393.8873291015625
2018-12-21,391.814208984375
2018-12-24,384.99969482421875
2018-12-26,387.03173828125
2018-12-27,389.49481201171875
2018-12-28,393.41522216796875
2018-12-31,395.8782043457031
2019-01-01,394.03094482421875
2019-01-02,388.4890441894531
2019-01-03,389.3100280761719
2019-01-04,382.74188232421875
2019-01-07,386.5185241699219
2019-01-08,387.99639892578125
2019-01-09,385.2255554199219
2019-01-10,384.17864990234375
2019-01-11,385.9027404785156
2019-01-14,384.73284912109375
2019-01-15,389.04327392578125
2019-01-16,385.1639404296875
2019-01-17,391.9168701171875
2019-01-18,396.67877197265625
2019-01-21,396.4530334472656
2019-01-22,386.190185546875
2019-01-23,387.7091064453125
2019-01-24,388.5301513671875
2019-01-25,397.9513854980469
2019-01-28,401.3996276855469
2019-01-29,405.7716369628906
2019-01-30,418.0665283203125
2019-01-31,412.6477355957031
2019-02-01,428.51409912109375
2019-02-04,428.904052734375
2019-02-05,430.94000244140625
2019-02-06,434.00408935546875
2019-02-07,437.1711730957031
2019-02-08,439.453857421875
2019-02-11,443.93719482421875
2019-02-12,435.48492431640625
2019-02-14,436.51312255859375
2019-02-15,434.847412109375
2019-02-18,430.3436584472656
2019-02-19,427.3617248535156
2019-02-20,435.1352844238281
2019-02-21,433.26385498046875
2019-02-22,438.5079650878906
2019-02-25,445.1299133300781
2019-02-26,435.50543212890625
2019-02-27,436.1223449707031
2019-02-28,433.4694519042969
2019-03-01,432.93475341796875
2019-03-05,432.9142150878906
2019-03-06,429.089111328125
2019-03-07,425.51080322265625
2019-03-08,415.0226745605469
2019-03-11,413.1100769042969
2019-03-12,416.7912902832031
2019-03-13,422.960693359375
2019-03-14,414.07672119140625
2019-03-15,423.3515625
2019-03-18,416.75018310546875
2019-03-19,426.1893615722656
2019-03-20,426.9092712402344
2019-03-22,421.5212707519531
2019-03-25,418.559814453125
2019-03-26,425.5314025878906
2019-03-27,429.0481262207031
2019-03-28,445.3973388671875
2019-04-01,456.8519287109375
2019-04-02,453.4999084472656
2019-04-03,460.9032287597656
2019-04-04,451.6285400390625
2019-04-05,449.4691162109375
2019-04-08,450.9291687011719
2019-04-09,459.8954772949219
2019-04-10,451.89581298828125
2019-04-11,447.84442138671875
2019-04-12,445.62335205078125
2019-04-15,453.7671813964844
2019-04-16,455.330078125
2019-04-18,453.5203857421875
2019-04-22,452.88287353515625
2019-04-23,453.2529602050781
2019-04-24,468.4505310058594
2019-04-25,466.2912292480469
2019-04-26,468.77960205078125
2019-04-30,486.7123718261719
2019-05-02,477.1289367675781
2019-05-03,470.13690185546875
2019-05-06,467.2578430175781
2019-05-07,465.4891662597656
2019-05-08,465.83880615234375
2019-05-09,467.4840393066406
2019-05-10,446.93951416015625
2019-05-13,445.7056884765625
2019-05-14,439.20721435546875
2019-05-15,439.0426330566406
2019-05-16,441.8447265625
2019-05-17,437.9093933105469
2019-05-20,442.3803405761719
2019-05-21,435.1897277832031
2019-05-22,437.2088928222656
2019-05-23,439.4341125488281
2019-05-24,439.2486267089844
2019-05-27,438.5274963378906
2019-05-28,441.45330810546875
2019-05-29,447.0986633300781
2019-05-30,444.2965393066406
