Date,FBK.MI
2016-02-22,4.83187198638916
2016-02-23,4.849968910217285
2016-02-24,4.886162757873535
2016-02-25,5.009222507476807
2016-02-26,5.09246826171875
2016-02-29,5.103326320648193
2016-03-01,5.172093391418457
2016-03-02,5.125041961669922
2016-03-03,5.168474197387695
2016-03-04,5.125041961669922
2016-03-07,4.954931259155273
2016-03-08,4.8427300453186035
2016-03-09,4.781200885772705
2016-03-10,4.954931259155273
2016-03-11,5.067131996154785
2016-03-14,5.088849067687988
2016-03-15,5.103326320648193
2016-03-16,5.04903507232666
2016-03-17,5.005602836608887
2016-03-18,4.991125106811523
2016-03-21,5.067131996154785
2016-03-22,5.125041961669922
2016-03-23,5.172093391418457
2016-03-24,5.19019079208374
2016-03-29,5.233623027801514
2016-03-30,5.356682300567627
2016-03-31,5.356682300567627
2016-04-01,5.233623027801514
2016-04-04,5.128661632537842
2016-04-05,5.020081043243408
2016-04-06,4.980266571044922
2016-04-07,4.83187198638916
2016-04-08,4.94769287109375
2016-04-11,4.97302770614624
2016-04-12,4.907878875732422
2016-04-13,5.023699760437012
2016-04-14,5.114184379577637
2016-04-15,5.12142276763916
2016-04-18,5.3354411125183105
2016-04-19,5.234063625335693
2016-04-20,5.282874584197998
2016-04-21,5.271611213684082
2016-04-22,5.230309009552002
2016-04-25,5.166478633880615
2016-04-26,5.331686019897461
2016-04-27,5.3016486167907715
2016-04-28,5.391761779785156
2016-04-29,5.264101505279541
2016-05-02,5.256591796875
2016-05-03,5.05759334564209
2016-05-04,5.098894119262695
2016-05-05,4.967479705810547
2016-05-06,4.888630390167236
2016-05-09,4.787253379821777
2016-05-10,4.791007995605469
2016-05-11,4.7647247314453125
2016-05-12,4.700894832611084
2016-05-13,4.791007995605469
2016-05-16,4.9637250900268555
2016-05-17,4.903649806976318
2016-05-18,4.9637250900268555
2016-05-19,4.90740442276001
2016-05-20,4.775989055633545
2016-05-23,4.738442420959473
2016-05-24,4.843574047088623
2016-05-25,4.918668270111084
2016-05-26,4.986253261566162
2016-05-27,4.978743553161621
2016-05-30,5.016290187835693
2016-05-31,4.926177978515625
2016-06-01,4.952460765838623
2016-06-02,4.971233367919922
2016-06-03,4.8548383712768555
2016-06-06,4.926177978515625
2016-06-07,4.967479705810547
2016-06-08,4.877366542816162
2016-06-09,4.802272319793701
2016-06-10,4.622046947479248
2016-06-13,4.5619707107543945
2016-06-14,4.44182014465332
2016-06-15,4.449329853057861
2016-06-16,4.456839084625244
2016-06-17,4.5694804191589355
2016-06-20,4.753460884094238
2016-06-21,4.730932235717773
2016-06-22,4.806027412414551
2016-06-23,4.974989414215088
2016-06-24,4.490632057189941
2016-06-27,4.130179405212402
2016-06-28,4.396764278411865
2016-06-29,4.33668851852417
2016-06-30,4.393009185791016
2016-07-01,4.33668851852417
2016-07-04,4.175236225128174
2016-07-05,4.100141525268555
2016-07-06,3.874859571456909
2016-07-07,3.942444086074829
2016-07-08,4.2653489112854
2016-07-11,4.317914962768555
2016-07-12,4.2653489112854
2016-07-13,4.190254211425781
2016-07-14,4.2653489112854
2016-07-15,4.201518535614014
2016-07-18,4.235311508178711
2016-07-19,4.235311508178711
2016-07-20,4.310405254364014
2016-07-21,4.317914962768555
2016-07-22,4.250329494476318
2016-07-25,4.246574878692627
2016-07-26,4.276613235473633
2016-07-27,4.096386432647705
2016-07-28,3.931180000305176
2016-07-29,3.9875004291534424
2016-08-01,3.942444086074829
2016-08-02,3.8373124599456787
2016-08-03,3.8373124599456787
2016-08-04,3.9386894702911377
2016-08-05,3.976236581802368
2016-08-08,3.934934616088867
2016-08-09,3.9724817276000977
2016-08-10,3.957462787628174
2016-08-11,3.946199417114258
2016-08-12,3.9987642765045166
2016-08-16,3.9386894702911377
2016-08-17,3.8298027515411377
2016-08-18,3.8260481357574463
2016-08-19,3.77348256111145
2016-08-22,3.7547085285186768
2016-08-23,4.051330089569092
2016-08-24,4.130179405212402
2016-08-25,4.070104122161865
2016-08-26,4.043821334838867
2016-08-29,4.0137834548950195
2016-08-30,4.058839797973633
2016-08-31,4.09263277053833
2016-09-01,4.137689590454102
2016-09-02,4.122669696807861
2016-09-05,4.100141525268555
2016-09-06,4.055085182189941
2016-09-07,4.073859214782715
2016-09-08,4.032557010650635
2016-09-09,4.032557010650635
2016-09-12,3.9124064445495605
2016-09-13,3.822293281555176
2016-09-14,3.946199417114258
2016-09-15,3.931180000305176
2016-09-16,3.814783811569214
2016-09-19,3.9048969745635986
2016-09-20,3.9011428356170654
2016-09-21,3.9124064445495605
2016-09-22,3.9724817276000977
2016-09-23,3.889878034591675
2016-09-26,3.8110294342041016
2016-09-27,3.8861238956451416
2016-09-28,3.8973875045776367
2016-09-29,3.882368326187134
2016-09-30,3.871105194091797
2016-10-03,3.8523309230804443
2016-10-04,3.822293281555176
2016-10-05,3.889878034591675
2016-10-06,3.874859571456909
2016-10-07,3.7885005474090576
2016-10-10,3.7622182369232178
2016-10-11,3.612029552459717
2016-10-12,3.5955097675323486
2016-10-13,3.796010732650757
2016-10-14,3.882368326187134
2016-10-17,3.9011428356170654
2016-10-18,3.8861238956451416
2016-10-19,3.9011428356170654
2016-10-20,3.9612178802490234
2016-10-21,3.9799911975860596
2016-10-24,4.02504825592041
2016-10-25,3.964972734451294
2016-10-26,4.017538070678711
2016-10-27,4.0888776779174805
2016-10-28,4.145198822021484
2016-10-31,3.9950103759765625
2016-11-01,3.9274251461029053
2016-11-02,3.8298027515411377
2016-11-03,3.8335580825805664
2016-11-04,3.7847461700439453
2016-11-07,3.8072752952575684
2016-11-08,3.7847461700439453
2016-11-09,3.814783811569214
2016-11-10,3.822293281555176
2016-11-11,3.792255163192749
2016-11-14,3.751704692840576
2016-11-15,3.7351839542388916
2016-11-16,3.6405656337738037
2016-11-17,3.604520320892334
2016-11-18,3.5444445610046387
2016-11-21,3.5444445610046387
2016-11-22,3.538437604904175
2016-11-23,3.541440963745117
2016-11-24,3.556459665298462
2016-11-25,3.6000149250030518
2016-11-28,3.470853090286255
2016-11-29,3.5879998207092285
2016-11-30,3.664595365524292
2016-12-01,3.645071268081665
2016-12-02,3.6691014766693115
2016-12-05,3.577486753463745
2016-12-06,3.739689826965332
2016-12-07,3.7847461700439453
2016-12-08,3.9048969745635986
2016-12-09,3.848576068878174
2016-12-12,3.8072752952575684
2016-12-13,4.100141525268555
2016-12-14,4.073859214782715
2016-12-15,4.141443252563477
2016-12-16,4.103896141052246
2016-12-19,4.010028839111328
2016-12-20,4.040066242218018
2016-12-21,4.115160942077637
2016-12-22,4.09263277053833
2016-12-23,4.137689590454102
2016-12-27,4.122669696807861
2016-12-28,4.017538070678711
2016-12-29,4.032557010650635
2016-12-30,4.002519130706787
2017-01-02,4.122669696807861
2017-01-03,4.0888776779174805
2017-01-04,4.077613353729248
2017-01-05,4.167726993560791
2017-01-06,4.152707099914551
2017-01-09,4.073859214782715
2017-01-10,4.122669696807861
2017-01-11,4.148952960968018
2017-01-12,4.055085182189941
2017-01-13,4.145198822021484
2017-01-16,4.085123538970947
2017-01-17,4.077613353729248
2017-01-18,4.145198822021484
2017-01-19,4.182745456695557
2017-01-20,4.220292568206787
2017-01-23,4.122669696807861
2017-01-24,4.175236225128174
2017-01-25,4.317914962768555
2017-01-26,4.239065647125244
2017-01-27,4.276613235473633
2017-01-30,4.175236225128174
2017-01-31,4.122669696807861
2017-02-01,4.201518535614014
2017-02-02,4.16021728515625
2017-02-03,4.201518535614014
2017-02-06,4.0137834548950195
2017-02-07,4.077613353729248
2017-02-08,4.115160942077637
2017-02-09,4.1264238357543945
2017-02-10,4.062594890594482
2017-02-13,4.085123538970947
2017-02-14,4.115160942077637
2017-02-15,4.09263277053833
2017-02-16,4.077613353729248
2017-02-17,4.070104122161865
2017-02-20,4.09263277053833
2017-02-21,4.070104122161865
2017-02-22,4.040066242218018
2017-02-23,4.055085182189941
2017-02-24,4.02504825592041
2017-02-27,4.036311626434326
2017-02-28,4.055085182189941
2017-03-01,4.133934497833252
2017-03-02,4.190254211425781
2017-03-03,4.287877559661865
2017-03-06,4.302896022796631
2017-03-07,4.310405254364014
2017-03-08,4.33293342590332
2017-03-09,4.393009185791016
2017-03-10,4.468102931976318
2017-03-13,4.468102931976318
2017-03-14,4.44557523727417
2017-03-15,4.468102931976318
2017-03-16,4.6370649337768555
2017-03-17,4.693386077880859
2017-03-20,4.723423957824707
2017-03-21,4.6370649337768555
2017-03-22,4.6708574295043945
2017-03-23,4.791007995605469
2017-03-24,4.843574047088623
2017-03-27,4.8097825050354
2017-03-28,4.839819431304932
2017-03-29,4.791007995605469
2017-03-30,4.791007995605469
2017-03-31,4.791007995605469
2017-04-03,4.813536167144775
2017-04-04,4.798517227172852
2017-04-05,4.72717809677124
2017-04-06,4.72717809677124
2017-04-07,4.730932235717773
2017-04-10,4.791007995605469
2017-04-11,4.775989055633545
2017-04-12,4.851083278656006
2017-04-13,4.813536167144775
2017-04-18,4.821045875549316
2017-04-19,4.903649806976318
2017-04-20,4.836063861846924
2017-04-21,4.775989055633545
2017-04-24,5.070561408996582
2017-04-25,5.137330532073975
2017-04-26,5.101982116699219
2017-04-27,5.074488639831543
2017-04-28,5.1294755935668945
2017-05-02,5.1687517166137695
2017-05-03,5.101982116699219
2017-05-04,5.23552131652832
2017-05-05,5.33371114730835
2017-05-08,5.341567516326904
2017-05-09,5.376916408538818
2017-05-10,5.341567516326904
2017-05-11,5.204100608825684
2017-05-12,5.282653331756592
2017-05-15,5.200172424316406
2017-05-16,5.223738670349121
2017-05-17,5.050922870635986
2017-05-18,5.15696907043457
2017-05-19,5.290509223937988
2017-05-22,5.266942024230957
2017-05-23,5.33371114730835
2017-05-24,5.369060516357422
2017-05-25,5.349422931671143
2017-05-26,5.384771347045898
2017-05-29,5.215883731842041
2017-05-30,5.219810962677002
2017-05-31,5.255159378051758
2017-06-01,5.329783916473389
2017-06-02,5.325856685638428
2017-06-05,5.251231670379639
2017-06-06,5.372988700866699
2017-06-07,5.43975830078125
2017-06-08,5.616501331329346
2017-06-09,5.5772247314453125
2017-06-12,5.541875839233398
2017-06-13,5.632211208343506
2017-06-14,5.624356269836426
2017-06-15,5.506527423858643
2017-06-16,5.5379486083984375
2017-06-19,5.620428085327148
2017-06-20,5.553658962249756
2017-06-21,5.502600193023682
2017-06-22,5.412264347076416
2017-06-23,5.369060516357422
2017-06-26,5.369060516357422
2017-06-27,5.341567516326904
2017-06-28,5.541875839233398
2017-06-29,5.522238254547119
2017-06-30,5.412264347076416
2017-07-03,5.612573146820068
2017-07-04,5.691125392913818
2017-07-05,5.757895469665527
2017-07-06,5.875723838806152
2017-07-07,5.710763931274414
2017-07-10,5.734329700469971
2017-07-11,5.640066623687744
2017-07-12,5.757895469665527
2017-07-13,5.640066623687744
2017-07-14,5.659704208374023
2017-07-17,5.726474285125732
2017-07-18,5.683270454406738
2017-07-19,5.671487808227539
2017-07-20,5.655776500701904
2017-07-21,5.612573146820068
2017-07-24,5.710763931274414
2017-07-25,5.777533054351807
2017-07-26,5.7736053466796875
2017-07-27,5.867868423461914
2017-07-28,5.836447715759277
2017-07-31,5.824665069580078
2017-08-01,5.840374946594238
2017-08-02,5.828592777252197
2017-08-03,5.777533054351807
2017-08-04,5.871795654296875
2017-08-07,5.934637546539307
2017-08-08,5.950348377227783
2017-08-09,5.9071455001831055
2017-08-10,5.797171115875244
2017-08-11,5.702908992767334
2017-08-14,5.789316177368164
2017-08-16,5.891434669494629
2017-08-17,5.785387992858887
2017-08-18,5.793243885040283
2017-08-21,5.706836223602295
2017-08-22,5.687197685241699
2017-08-23,5.569369792938232
2017-08-24,5.5772247314453125
2017-08-25,5.5772247314453125
2017-08-28,5.553658962249756
2017-08-29,5.467251300811768
2017-08-30,5.592934608459473
2017-08-31,5.667559623718262
2017-09-01,5.655776500701904
2017-09-04,5.569369792938232
2017-09-05,5.479034423828125
2017-09-06,5.416192054748535
2017-09-07,5.39262580871582
2017-09-08,5.459395408630371
2017-09-11,5.659704208374023
2017-09-12,5.750040054321289
2017-09-13,5.761822700500488
2017-09-14,5.730401992797852
2017-09-15,5.753967761993408
2017-09-18,5.8010993003845215
2017-09-19,5.808954238891602
2017-09-20,5.871795654296875
2017-09-21,5.9150004386901855
2017-09-22,5.8796515464782715
2017-09-25,5.793243885040283
2017-09-26,5.867868423461914
2017-09-27,5.852158069610596
2017-09-28,5.844303131103516
2017-09-29,5.891434669494629
2017-10-02,5.860013484954834
2017-10-03,5.848230838775635
2017-10-04,5.722546577453613
2017-10-05,5.695053577423096
2017-10-06,5.663632392883301
2017-10-09,5.655776500701904
2017-10-10,5.647921562194824
2017-10-11,5.753967761993408
2017-10-12,5.718619346618652
2017-10-13,5.777533054351807
2017-10-16,5.832520484924316
2017-10-17,5.718619346618652
2017-10-18,5.753967761993408
2017-10-19,5.695053577423096
2017-10-20,5.750040054321289
2017-10-23,5.765750885009766
2017-10-24,6.115309238433838
2017-10-25,6.083887577056885
2017-10-26,6.260631084442139
2017-10-27,6.244920253753662
2017-10-30,6.311690330505371
2017-10-31,6.307762622833252
2017-11-01,6.299907207489014
2017-11-02,6.292052268981934
2017-11-03,6.2567033767700195
2017-11-06,6.237066268920898
2017-11-07,6.252776145935059
2017-11-08,6.264559268951416
2017-11-09,6.201716899871826
2017-11-10,6.233137607574463
2017-11-13,6.115309238433838
2017-11-14,6.060322284698486
2017-11-15,6.009263038635254
2017-11-16,6.127091884613037
2017-11-17,6.225282669067383
2017-11-20,6.280268669128418
2017-11-21,6.370604515075684
2017-11-22,6.374532222747803
2017-11-23,6.331328392028809
2017-11-24,6.398098468780518
2017-11-27,6.370604515075684
2017-11-28,6.453084468841553
2017-11-29,6.586623668670654
2017-11-30,6.653393745422363
2017-12-01,6.539491653442383
2017-12-04,6.606261730194092
2017-12-05,6.6376824378967285
2017-12-06,6.563057899475098
2017-12-07,6.712307929992676
2017-12-08,6.830136299133301
2017-12-11,6.688742637634277
2017-12-12,6.790860176086426
2017-12-13,6.680886745452881
2017-12-14,6.724091053009033
2017-12-15,6.688742637634277
2017-12-18,6.779078006744385
2017-12-19,6.75551176071167
2017-12-20,6.763365745544434
2017-12-21,6.830136299133301
2017-12-22,6.85762882232666
2017-12-27,6.861557960510254
2017-12-28,6.810498237609863
2017-12-29,6.704452037811279
2018-01-02,6.633755207061768
2018-01-03,6.645538330078125
2018-01-04,6.912615776062012
2018-01-05,6.999024391174316
2018-01-08,6.99116849899292
2018-01-09,7.332871913909912
2018-01-10,7.403570652008057
2018-01-11,7.5803117752075195
2018-01-12,7.541036128997803
2018-01-15,7.55281925201416
2018-01-16,7.46641206741333
2018-01-17,7.497832775115967
2018-01-18,7.603877544403076
2018-01-19,7.623517036437988
2018-01-22,7.666719913482666
2018-01-23,7.804187297821045
2018-01-24,7.757055282592773
2018-01-25,7.886666774749756
2018-01-26,7.933797836303711
2018-01-29,7.918088436126709
2018-01-30,7.784549236297607
2018-01-31,7.863101482391357
2018-02-01,7.87488317489624
2018-02-02,7.740559101104736
2018-02-05,7.658865451812744
2018-02-06,7.319518566131592
2018-02-07,7.508044242858887
2018-02-08,7.531610488891602
2018-02-09,7.237823963165283
2018-02-12,7.266102313995361
2018-02-13,7.244108200073242
2018-02-14,7.300665378570557
2018-02-15,7.490762233734131
2018-02-16,7.591310501098633
2018-02-19,7.591310501098633
2018-02-20,7.696569442749023
2018-02-21,7.773551940917969
2018-02-22,7.800258159637451
2018-02-23,7.778264999389648
2018-02-26,7.833251476287842
2018-02-27,7.918088436126709
2018-02-28,7.949507713317871
2018-03-01,7.969147205352783
2018-03-02,7.696569442749023
2018-03-05,7.520613193511963
2018-03-06,7.830109596252441
2018-03-07,7.961291313171387
2018-03-08,7.969147205352783
2018-03-09,8.083047866821289
2018-03-12,8.090904235839844
2018-03-13,7.941653728485107
2018-03-14,7.953435897827148
2018-03-15,8.043771743774414
2018-03-16,8.110541343688965
2018-03-19,7.941653728485107
2018-03-20,8.145891189575195
2018-03-21,8.071264266967773
2018-03-22,7.867029190063477
2018-03-23,7.839535713195801
2018-03-26,7.694998741149902
2018-03-27,7.710709095001221
2018-03-28,7.64158296585083
2018-03-29,7.673003196716309
2018-04-03,7.614874839782715
2018-04-04,7.655723571777344
2018-04-05,7.855245590209961
2018-04-06,7.594452857971191
2018-04-09,7.654151916503906
2018-04-10,7.696569442749023
2018-04-11,7.596024036407471
2018-04-12,7.561459541320801
2018-04-13,7.591310501098633
2018-04-16,7.673003196716309
2018-04-17,7.753127098083496
2018-04-18,7.831680774688721
2018-04-19,7.826967239379883
2018-04-20,7.79554557800293
2018-04-23,8.038979530334473
2018-04-24,8.087505340576172
2018-04-25,8.016334533691406
2018-04-26,7.969427108764648
2018-04-27,7.97428035736084
2018-04-30,8.009864807128906
2018-05-02,8.074564933776855
2018-05-03,7.98560094833374
2018-05-04,8.148160934448242
2018-05-07,8.216904640197754
2018-05-08,7.932223796844482
2018-05-09,8.016334533691406
2018-05-10,7.861054420471191
2018-05-11,7.859437465667725
2018-05-14,7.878846645355225
2018-05-15,7.867524147033691
2018-05-16,7.43726921081543
2018-05-17,7.4194769859313965
2018-05-18,7.251255989074707
2018-05-21,7.196261882781982
2018-05-22,7.430798530578613
2018-05-23,7.404918670654297
2018-05-24,7.425947189331055
2018-05-25,7.105682373046875
2018-05-28,6.592934608459473
2018-05-29,6.43441915512085
2018-05-30,6.848499298095703
2018-05-31,6.918051242828369
2018-06-01,7.107299327850342
2018-06-04,6.926138877868652
2018-06-05,6.817767143249512
2018-06-06,7.222141742706299
2018-06-07,7.201114177703857
2018-06-08,7.147737503051758
2018-06-11,7.264197826385498
2018-06-12,7.616811752319336
2018-06-13,7.586080074310303
2018-06-14,7.704156398773193
2018-06-15,7.668571949005127
2018-06-18,7.637839317321777
2018-06-19,7.704156398773193
2018-06-20,7.781796932220459
2018-06-21,7.707391738891602
2018-06-22,7.802824020385742
2018-06-25,7.6297526359558105
2018-06-26,7.694452285766602
2018-06-27,7.658866882324219
2018-06-28,7.69768762588501
2018-06-29,7.822235107421875
2018-07-02,7.830322265625
2018-07-03,7.951634407043457
2018-07-04,8.053537368774414
2018-07-05,8.030892372131348
2018-07-06,7.950016498565674
2018-07-09,8.053537368774414
2018-07-10,8.072946548461914
2018-07-11,8.068094253540039
2018-07-12,8.192643165588379
2018-07-13,8.253297805786133
2018-07-16,8.289691925048828
2018-07-17,8.29778003692627
2018-07-18,8.31395435333252
2018-07-19,8.27756118774414
2018-07-20,8.184555053710938
2018-07-23,8.23307991027832
2018-07-24,8.253297805786133
2018-07-25,8.212860107421875
2018-07-26,8.285648345947266
2018-07-27,8.253297805786133
2018-07-30,8.24925422668457
2018-07-31,8.12794303894043
2018-08-01,8.245210647583008
2018-08-02,8.148160934448242
2018-08-03,8.131986618041992
2018-08-06,8.06647777557373
2018-08-07,8.176466941833496
2018-08-08,8.07941722869873
2018-08-09,8.1400728225708
2018-08-10,8.085887908935547
2018-08-13,8.12389850616455
2018-08-14,8.208817481994629
2018-08-16,8.224991798400879
2018-08-17,8.253297805786133
2018-08-20,8.224991798400879
2018-08-21,8.309910774230957
2018-08-22,8.212860107421875
2018-08-23,8.229036331176758
2018-08-24,8.23307991027832
2018-08-27,8.208817481994629
2018-08-28,8.1885986328125
2018-08-29,8.334174156188965
2018-08-30,8.29778003692627
2018-08-31,8.301823616027832
2018-09-03,8.317998886108398
2018-09-04,8.60510540008545
2018-09-05,8.778985977172852
2018-09-06,8.778985977172852
2018-09-07,8.77090072631836
2018-09-10,8.896254539489746
2018-09-11,8.956910133361816
2018-09-12,9.037786483764648
2018-09-13,9.041831016540527
2018-09-14,9.118660926818848
2018-09-17,9.223798751831055
2018-09-18,9.332980155944824
2018-09-19,9.320849418640137
2018-09-20,9.227842330932617
2018-09-21,9.417900085449219
2018-09-24,9.446205139160156
2018-09-25,9.616043090820312
2018-09-26,9.616043090820312
2018-09-27,9.482599258422852
2018-09-28,9.312762260437012
2018-10-01,9.39768123626709
2018-10-02,9.300630569458008
2018-10-03,9.280411720275879
2018-10-04,9.195493698120117
2018-10-05,9.114618301391602
2018-10-08,8.677892684936523
2018-10-09,8.653630256652832
2018-10-10,8.253297805786133
2018-10-11,8.051921844482422
2018-10-12,7.899874210357666
2018-10-15,7.885317802429199
2018-10-16,8.119854927062988
2018-10-17,7.833556652069092
2018-10-18,7.468001842498779
2018-10-19,7.252874851226807
2018-10-22,7.241551876068115
2018-10-23,7.160676956176758
2018-10-24,7.057156562805176
2018-10-25,7.320809364318848
2018-10-26,7.095977306365967
2018-10-29,7.3159565925598145
2018-10-30,7.338602066040039
2018-10-31,7.477707386016846
2018-11-01,7.5909318923950195
2018-11-02,7.922519207000732
2018-11-05,7.751064300537109
2018-11-06,7.765621662139893
2018-11-07,7.785031795501709
2018-11-08,7.98721981048584
2018-11-09,8.008247375488281
2018-11-12,7.945165157318115
2018-11-13,7.966193199157715
2018-11-14,7.883698463439941
2018-11-15,7.780179977416992
2018-11-16,7.789885520935059
2018-11-19,7.830322265625
2018-11-20,7.762386322021484
2018-11-21,7.789885520935059
2018-11-22,7.742977142333984
2018-11-23,7.841644763946533
2018-11-26,7.922519207000732
2018-11-27,7.980749607086182
2018-11-28,7.911197662353516
2018-11-29,7.684747219085693
2018-11-30,7.658866882324219
2018-12-03,7.8513503074646
2018-12-04,7.749446868896484
2018-12-05,7.861054420471191
2018-12-06,7.328896999359131
2018-12-07,7.390361309051514
2018-12-10,7.225376129150391
2018-12-11,7.249639511108398
2018-12-12,7.442121505737305
2018-12-13,7.4938812255859375
2018-12-14,7.395213603973389
2018-12-17,7.265815258026123
2018-12-18,7.218906879425049
2018-12-19,7.354776859283447
2018-12-20,7.018336772918701
2018-12-21,7.052304744720459
2018-12-27,6.9309916496276855
2018-12-28,7.0992112159729
2019-01-02,7.079801559448242
2019-01-03,6.992456912994385
2019-01-04,7.238316535949707
2019-01-07,7.278753757476807
2019-01-08,7.5844621658325195
2019-01-09,7.623282432556152
2019-01-10,7.5682878494262695
2019-01-11,7.555346965789795
2019-01-14,7.540789604187012
2019-01-15,7.644309043884277
2019-01-16,8.074564933776855
2019-01-17,7.93707799911499
2019-01-18,8.008247375488281
2019-01-21,7.966193199157715
2019-01-22,7.885317802429199
2019-01-23,7.906344413757324
2019-01-24,7.928989410400391
2019-01-25,7.966193199157715
2019-01-28,7.788267612457275
2019-01-29,7.880464553833008
2019-01-30,7.857818603515625
2019-01-31,7.67342472076416
2019-02-01,7.5715227127075195
2019-02-04,7.831938743591309
2019-02-05,7.925755500793457
2019-02-06,8.017951965332031
2019-02-07,7.807677268981934
2019-02-08,7.822235107421875
2019-02-11,7.925755500793457
2019-02-12,8.00339412689209
2019-02-13,8.398874282836914
2019-02-14,8.237123489379883
2019-02-15,8.45144271850586
2019-02-18,8.576798439025879
2019-02-19,8.38674259185791
2019-02-20,8.269474029541016
2019-02-21,8.07941722869873
2019-02-22,8.180511474609375
2019-02-25,8.27756118774414
2019-02-26,8.261385917663574
2019-02-27,8.350348472595215
2019-02-28,8.83559799194336
2019-03-01,8.920516967773438
2019-03-04,9.082268714904785
2019-03-05,9.159098625183105
2019-03-06,9.187405586242676
2019-03-07,9.021612167358398
2019-03-08,9.07418155670166
2019-03-11,9.284456253051758
2019-03-12,9.187405586242676
2019-03-13,9.17931842803955
2019-03-14,9.231886863708496
2019-03-15,9.34915542602539
2019-03-18,9.381505966186523
2019-03-19,9.320849418640137
2019-03-20,9.3248929977417
2019-03-21,9.381505966186523
2019-03-22,9.3248929977417
2019-03-25,9.17931842803955
2019-03-26,9.227842330932617
2019-03-27,9.268280029296875
2019-03-28,9.365330696105957
2019-03-29,9.482599258422852
2019-04-01,9.591780662536621
2019-04-02,9.405768394470215
2019-04-03,9.616043090820312
2019-04-04,9.595824241638184
2019-04-05,9.656479835510254
2019-04-08,9.56751823425293
2019-04-09,9.458335876464844
2019-04-10,9.466423988342285
2019-04-11,9.474513053894043
