Date,BRPR3.SA
2016-10-05,420.81890869140625
2016-10-06,419.3388977050781
2016-10-07,421.3122863769531
2016-10-10,421.80560302734375
2016-10-11,421.80560302734375
2016-10-13,421.3122863769531
2016-10-14,419.8322448730469
2016-10-17,419.3388977050781
2016-10-18,420.81890869140625
2016-10-19,426.7390441894531
2016-10-20,422.2989501953125
2016-10-21,421.3122863769531
2016-10-24,425.25897216796875
2016-10-25,420.81890869140625
2016-10-26,427.7257080078125
2016-10-27,422.79229736328125
2016-10-28,421.3122863769531
2016-10-31,423.7789611816406
2016-11-01,423.2856140136719
2016-11-03,414.8988342285156
2016-11-04,421.3122863769531
2016-11-07,431.67242431640625
2016-11-08,453.8726806640625
2016-11-09,440.5525207519531
2016-11-10,407.00543212890625
2016-11-11,384.8050842285156
2016-11-14,372.9649658203125
2016-11-16,389.7384948730469
2016-11-17,377.405029296875
2016-11-18,378.8850402832031
2016-11-21,378.8850402832031
2016-11-22,375.431640625
2016-11-23,384.8050842285156
2016-11-24,379.8717041015625
2016-11-25,380.8583984375
2016-11-28,384.8050842285156
2016-11-29,380.8583984375
2016-11-30,389.7384948730469
2016-12-01,378.8850402832031
2016-12-02,374.9383239746094
2016-12-05,376.91168212890625
2016-12-06,378.8850402832031
2016-12-07,387.76513671875
2016-12-08,382.33843994140625
2016-12-09,381.3517761230469
2016-12-12,374.9383239746094
2016-12-13,374.9383239746094
2016-12-14,371.48492431640625
2016-12-15,365.0715026855469
2016-12-16,372.47161865234375
2016-12-19,375.431640625
2016-12-20,370.49822998046875
2016-12-21,371.48492431640625
2016-12-22,370.99163818359375
2016-12-23,375.92498779296875
2016-12-26,380.8583984375
2016-12-27,372.47161865234375
2016-12-28,368.03155517578125
2016-12-29,370.0049133300781
2017-01-02,368.52490234375
2017-01-03,378.39166259765625
2017-01-04,394.671875
2017-01-05,397.1385803222656
2017-01-06,393.19189453125
2017-01-09,390.2318115234375
2017-01-10,384.3117980957031
2017-01-11,384.8050842285156
2017-01-12,396.645263671875
2017-01-13,394.1785583496094
2017-01-16,390.2318115234375
2017-01-17,389.7384948730469
2017-01-18,382.33843994140625
2017-01-19,370.99163818359375
2017-01-20,377.405029296875
2017-01-23,380.3650817871094
2017-01-24,384.3117980957031
2017-01-26,387.76513671875
2017-01-27,389.7384948730469
2017-01-30,392.2052001953125
2017-01-31,393.19189453125
2017-02-01,411.9388427734375
2017-02-02,412.43212890625
2017-02-03,426.7390441894531
2017-02-06,423.7789611816406
2017-02-07,426.7390441894531
2017-02-08,424.76568603515625
2017-02-09,441.5391540527344
2017-02-10,449.4326171875
2017-02-13,456.33941650390625
2017-02-14,461.2727966308594
2017-02-15,456.33941650390625
2017-02-16,455.8460388183594
2017-02-17,466.2061462402344
2017-02-20,465.2195129394531
2017-02-21,476.0729675292969
2017-02-22,469.6595764160156
2017-02-23,467.6861572265625
2017-02-24,466.2061462402344
2017-03-01,460.77947998046875
2017-03-02,463.2462158203125
2017-03-03,465.71295166015625
2017-03-06,469.6595764160156
2017-03-07,465.71295166015625
2017-03-08,457.8193664550781
2017-03-09,457.3260192871094
2017-03-10,451.4059753417969
2017-03-13,449.9259948730469
2017-03-14,448.93927001953125
2017-03-15,444.0058288574219
2017-03-16,441.5391540527344
2017-03-17,439.5657958984375
2017-03-20,444.4991760253906
2017-03-21,443.5125427246094
2017-03-22,433.6457214355469
2017-03-23,444.0058288574219
2017-03-24,433.15234375
2017-03-27,433.15234375
2017-03-28,436.1123962402344
2017-03-29,452.3927001953125
2017-03-30,443.0191955566406
2017-03-31,451.89935302734375
2017-04-03,453.8726806640625
2017-04-04,451.4059753417969
2017-04-05,455.8460388183594
2017-04-06,449.4326171875
2017-04-07,454.85931396484375
2017-04-10,461.2727966308594
2017-04-11,463.739501953125
2017-04-12,454.85931396484375
2017-04-13,457.8193664550781
2017-04-17,453.8726806640625
2017-04-18,460.77947998046875
2017-04-19,460.2861328125
2017-04-20,463.2462158203125
2017-04-24,462.7528381347656
2017-04-25,463.739501953125
2017-04-26,464.7261657714844
2017-04-27,458.80615234375
2017-04-28,465.71295166015625
2017-05-02,466.8529968261719
2017-05-03,471.303955078125
2017-05-04,469.32574462890625
2017-05-05,474.7657470703125
2017-05-08,478.7221374511719
2017-05-09,478.2276306152344
2017-05-10,483.1731262207031
2017-05-11,481.19488525390625
2017-05-12,486.1404113769531
2017-05-15,484.6567077636719
2017-05-16,490.0967712402344
2017-05-17,488.1185302734375
2017-05-18,430.7510681152344
2017-05-19,439.1583557128906
2017-05-22,410.4745788574219
2017-05-23,420.3655090332031
2017-05-24,436.6856994628906
2017-05-25,435.2019348144531
2017-05-26,437.18017578125
2017-05-29,437.18017578125
2017-05-30,437.18017578125
2017-05-31,432.234619140625
2017-06-01,432.72918701171875
2017-06-02,440.1474304199219
2017-06-05,442.1256103515625
2017-06-06,441.1365661621094
2017-06-07,446.08197021484375
2017-06-08,440.1474304199219
2017-06-09,440.1474304199219
2017-06-12,433.71832275390625
2017-06-13,433.71832275390625
2017-06-14,433.71832275390625
2017-06-15,433.71832275390625
2017-06-16,441.1365661621094
2017-06-19,450.5329284667969
2017-06-20,451.5220031738281
2017-06-21,454.48931884765625
2017-06-22,455.9730224609375
2017-06-23,454.98388671875
2017-06-26,451.0274963378906
2017-06-27,454.48931884765625
2017-06-28,454.48931884765625
2017-06-29,453.9947509765625
2017-06-30,445.58746337890625
2017-07-03,460.9184265136719
2017-07-04,463.39117431640625
2017-07-05,457.4565734863281
2017-07-06,452.5111389160156
2017-07-07,450.038330078125
2017-07-10,447.565673828125
2017-07-11,447.565673828125
2017-07-12,460.9184265136719
2017-07-13,465.8638916015625
2017-07-14,457.4565734863281
2017-07-17,462.402099609375
2017-07-18,460.9184265136719
2017-07-19,462.402099609375
2017-07-20,465.8638916015625
2017-07-21,467.3475341796875
2017-07-24,467.3475341796875
2017-07-25,469.8202819824219
2017-07-26,471.303955078125
2017-07-27,484.16217041015625
2017-07-28,489.6022644042969
2017-07-31,482.1839599609375
2017-08-01,488.6130676269531
2017-08-02,519.2750854492188
2017-08-03,524.2205810546875
2017-08-04,519.2750854492188
2017-08-07,521.7478637695312
2017-08-08,537.5733032226562
2017-08-09,504.4386901855469
2017-08-10,501.9659118652344
2017-08-11,506.4168395996094
2017-08-14,511.3622741699219
2017-08-15,511.3622741699219
2017-08-16,509.38409423828125
2017-08-17,510.8677978515625
2017-08-18,520.26416015625
2017-08-21,521.7478637695312
2017-08-22,531.6387939453125
2017-08-23,540.54052734375
2017-08-24,534.1115112304688
2017-08-25,540.0460815429688
2017-08-28,539.551513671875
2017-08-29,539.0569458007812
2017-08-30,541.0350952148438
2017-08-31,543.5079345703125
2017-09-01,541.5297241210938
2017-09-04,539.0569458007812
2017-09-05,548.9479370117188
2017-09-06,557.3553466796875
2017-09-07,557.3553466796875
2017-09-08,567.7407836914062
2017-09-11,567.2461547851562
2017-09-12,563.7843627929688
2017-09-13,567.7407836914062
2017-09-14,568.7299194335938
2017-09-15,583.07177734375
2017-09-18,586.5335693359375
2017-09-19,589.00634765625
2017-09-20,568.7299194335938
2017-09-21,569.7189331054688
2017-09-22,568.7299194335938
2017-09-25,556.3660888671875
2017-09-26,558.8388671875
2017-09-27,544.0025024414062
2017-09-28,537.5733032226562
2017-09-29,552.4097290039062
2017-10-02,550.4315795898438
2017-10-03,558.8388671875
2017-10-04,557.3553466796875
2017-10-05,563.7843627929688
2017-10-06,551.420654296875
2017-10-09,555.8715209960938
2017-10-10,566.2571411132812
2017-10-11,563.289794921875
2017-10-12,563.289794921875
2017-10-13,565.2680053710938
2017-10-16,568.7299194335938
2017-10-17,562.7952880859375
2017-10-18,568.7299194335938
2017-10-19,563.289794921875
2017-10-20,554.387939453125
2017-10-23,549.4425048828125
2017-10-24,541.5297241210938
2017-10-25,538.0679321289062
2017-10-26,531.6387939453125
2017-10-27,519.2750854492188
2017-10-30,521.2532958984375
2017-10-31,516.3078002929688
2017-11-01,541.5297241210938
2017-11-02,541.5297241210938
2017-11-03,531.1442260742188
2017-11-06,526.693359375
2017-11-07,524.2205810546875
2017-11-08,524.2205810546875
2017-11-09,514.8241577148438
2017-11-10,514.8241577148438
2017-11-13,513.8349609375
2017-11-14,506.4168395996094
2017-11-15,506.4168395996094
2017-11-16,509.8785705566406
2017-11-17,520.7587280273438
2017-11-20,520.7587280273438
2017-11-21,537.5733032226562
2017-11-22,554.387939453125
2017-11-23,546.4751586914062
2017-11-24,544.0025024414062
2017-11-27,546.4751586914062
2017-11-28,552.4097290039062
2017-11-29,553.8933715820312
2017-11-30,544.0025024414062
2017-12-01,539.0569458007812
2017-12-04,552.4097290039062
2017-12-05,544.0025024414062
2017-12-06,544.0025024414062
2017-12-07,535.5951538085938
2017-12-08,536.584228515625
2017-12-11,533.616943359375
2017-12-12,525.2095947265625
2017-12-13,524.715087890625
2017-12-14,519.2750854492188
2017-12-15,529.166015625
2017-12-18,529.166015625
2017-12-19,517.296875
2017-12-20,524.715087890625
2017-12-21,537.0787353515625
2017-12-22,537.0787353515625
2017-12-25,537.0787353515625
2017-12-26,524.715087890625
2017-12-27,527.682373046875
2017-12-28,524.2205810546875
2017-12-29,524.2205810546875
2018-01-02,518.780517578125
2018-01-03,535.1005249023438
2018-01-04,542.518798828125
2018-01-05,552.4097290039062
2018-01-08,553.8933715820312
2018-01-09,551.420654296875
2018-01-10,548.453369140625
2018-01-11,550.9261474609375
2018-01-12,546.4751586914062
2018-01-15,557.3553466796875
2018-01-16,555.8715209960938
2018-01-17,558.3443603515625
2018-01-18,556.3660888671875
2018-01-19,558.8388671875
2018-01-22,553.8933715820312
2018-01-23,553.8933715820312
2018-01-24,562.7952880859375
2018-01-25,562.7952880859375
2018-01-26,576.1480712890625
2018-01-29,563.7843627929688
2018-01-30,547.9588012695312
2018-01-31,547.9588012695312
2018-02-01,528.1769409179688
2018-02-02,509.8785705566406
2018-02-05,491.08587646484375
2018-02-06,502.4604187011719
2018-02-07,469.8202819824219
2018-02-08,477.2384948730469
2018-02-09,464.87481689453125
2018-02-14,466.3584899902344
2018-02-15,452.5111389160156
2018-02-16,452.5111389160156
2018-02-19,450.038330078125
2018-02-20,450.038330078125
2018-02-21,432.72918701171875
2018-02-22,444.1037902832031
2018-02-23,452.5111389160156
2018-02-26,441.1365661621094
2018-02-27,445.58746337890625
2018-02-28,444.1037902832031
2018-03-01,440.64202880859375
2018-03-02,442.6202087402344
2018-03-05,444.1037902832031
2018-03-06,436.1910095214844
2018-03-07,439.6528625488281
2018-03-08,440.64202880859375
2018-03-09,434.2128601074219
2018-03-12,437.6747131347656
2018-03-13,442.6202087402344
2018-03-14,444.59844970703125
2018-03-15,438.6637878417969
2018-03-16,431.7401123046875
2018-03-19,445.09295654296875
2018-03-20,437.18017578125
2018-03-21,441.1365661621094
2018-03-22,460.4239196777344
2018-03-23,462.402099609375
2018-03-26,454.98388671875
2018-03-27,450.038330078125
2018-03-28,443.6092529296875
2018-03-29,447.0710754394531
2018-04-02,450.5329284667969
2018-04-03,440.1474304199219
2018-04-04,435.2019348144531
2018-04-05,432.72918701171875
2018-04-06,436.1910095214844
2018-04-09,420.3655090332031
2018-04-10,432.234619140625
2018-04-11,443.6092529296875
2018-04-12,445.09295654296875
2018-04-13,443.6092529296875
2018-04-16,439.6528625488281
2018-04-17,451.5220031738281
2018-04-18,472.2930603027344
2018-04-19,463.39117431640625
2018-04-20,464.3802795410156
2018-04-23,462.402099609375
2018-04-24,444.59844970703125
2018-04-25,438.6637878417969
2018-04-26,450.038330078125
2018-04-27,450.038330078125
2018-04-30,440.1474304199219
2018-05-02,434.7620544433594
2018-05-03,421.66375732421875
2018-05-04,423.6788635253906
2018-05-07,430.7318115234375
2018-05-08,448.3641052246094
2018-05-09,429.72430419921875
2018-05-10,410.5805969238281
2018-05-11,411.5881652832031
2018-05-14,389.9256286621094
2018-05-15,385.8953857421875
2018-05-16,382.8727111816406
2018-05-17,382.3689270019531
2018-05-18,365.2403869628906
2018-05-21,354.6610412597656
2018-05-22,354.6610412597656
2018-05-23,353.6534423828125
2018-05-24,362.7215270996094
2018-05-25,370.2782287597656
2018-05-28,355.1648254394531
2018-05-29,356.1723937988281
2018-05-30,385.39166259765625
2018-06-01,380.85760498046875
2018-06-04,387.91046142578125
2018-06-05,386.399169921875
2018-06-06,385.39166259765625
2018-06-07,362.7215270996094
2018-06-08,370.7820129394531
2018-06-11,383.37652587890625
2018-06-12,387.40673828125
2018-06-13,388.9180603027344
2018-06-14,388.9180603027344
2018-06-15,387.91046142578125
2018-06-18,388.9180603027344
2018-06-19,402.5201721191406
2018-06-20,403.02392578125
2018-06-21,415.1146240234375
2018-06-22,418.1372985839844
2018-06-25,428.212890625
2018-06-26,463.4775085449219
2018-06-27,467.5076904296875
2018-06-28,446.8527526855469
2018-06-29,458.43963623046875
2018-07-02,461.4623718261719
2018-07-03,461.4623718261719
2018-07-04,472.041748046875
2018-07-05,467.0039978027344
2018-07-06,464.485107421875
2018-07-10,473.5531005859375
2018-07-11,462.46990966796875
2018-07-12,474.5606384277344
2018-07-13,472.041748046875
2018-07-16,484.63629150390625
2018-07-17,503.2760925292969
2018-07-18,493.7042541503906
2018-07-19,498.7421569824219
2018-07-20,497.7344970703125
2018-07-23,501.7646789550781
2018-07-24,487.1551818847656
2018-07-25,465.9963684082031
2018-07-26,463.4775085449219
2018-07-27,461.4623718261719
2018-07-30,463.4775085449219
2018-07-31,454.409423828125
2018-08-01,458.9434509277344
2018-08-02,453.4019470214844
2018-08-03,457.9358825683594
2018-08-06,458.43963623046875
2018-08-07,455.9208068847656
2018-08-08,455.9208068847656
2018-08-09,437.28094482421875
2018-08-10,432.2431335449219
2018-08-13,423.6788635253906
2018-08-14,421.66375732421875
2018-08-15,410.07684326171875
2018-08-16,415.6184387207031
2018-08-17,427.7091369628906
2018-08-20,423.1750793457031
2018-08-21,439.29608154296875
2018-08-22,448.867919921875
2018-08-23,444.33380126953125
2018-08-24,454.409423828125
2018-08-27,458.43963623046875
2018-08-28,450.8830261230469
2018-08-29,448.3641052246094
2018-08-30,464.485107421875
2018-08-31,463.4775085449219
2018-09-03,453.4019470214844
2018-09-04,454.409423828125
2018-09-05,450.8830261230469
2018-09-06,445.84521484375
2018-09-10,440.3035583496094
2018-09-11,433.25067138671875
2018-09-12,423.1750793457031
2018-09-13,417.6335144042969
2018-09-14,423.1750793457031
2018-09-17,434.2582702636719
2018-09-18,429.72430419921875
2018-09-19,427.7091369628906
2018-09-20,431.7394104003906
2018-09-21,428.212890625
2018-09-24,385.39166259765625
2018-09-25,378.8424377441406
2018-09-26,375.3160095214844
2018-09-27,387.91046142578125
2018-09-28,385.39166259765625
2018-10-01,367.7593078613281
2018-10-02,366.7518005371094
2018-10-03,340.05145263671875
2018-10-04,337.5325012207031
2018-10-05,337.02874755859375
2018-10-08,352.64593505859375
2018-10-09,357.179931640625
2018-10-10,346.6005554199219
2018-10-11,340.05145263671875
2018-10-15,339.5476379394531
2018-10-16,340.05145263671875
2018-10-17,338.5400695800781
2018-10-18,337.5325012207031
2018-10-19,346.6005554199219
2018-10-22,361.2101745605469
2018-10-23,378.8424377441406
2018-10-24,385.8953857421875
2018-10-25,376.32354736328125
2018-10-26,384.8878479003906
2018-10-29,381.36138916015625
2018-10-30,398.4898986816406
2018-10-31,393.4521179199219
2018-11-01,403.02392578125
2018-11-05,408.061767578125
2018-11-06,406.55035400390625
2018-11-07,409.06927490234375
2018-11-08,397.9861145019531
2018-11-09,397.4823303222656
2018-11-12,394.4596862792969
2018-11-13,392.4445495605469
2018-11-14,386.9029541015625
2018-11-16,398.4898986816406
2018-11-19,392.9483337402344
2018-11-21,395.9709777832031
2018-11-22,399.4974365234375
2018-11-23,400.5050048828125
2018-11-26,395.46722412109375
2018-11-27,395.46722412109375
2018-11-28,398.4898986816406
2018-11-29,397.9861145019531
2018-11-30,387.40673828125
2018-12-03,390.429443359375
2018-12-04,395.46722412109375
2018-12-05,397.9861145019531
2018-12-06,402.5201721191406
2018-12-07,417.1297912597656
2018-12-10,412.09197998046875
2018-12-11,424.1826477050781
2018-12-12,437.7847595214844
2018-12-13,436.7771911621094
2018-12-14,429.72430419921875
2018-12-17,428.212890625
2018-12-18,428.212890625
2018-12-19,424.68646240234375
2018-12-20,428.212890625
2018-12-21,428.212890625
2018-12-26,418.6410827636719
2018-12-27,417.6335144042969
2018-12-28,413.0995178222656
2019-01-02,413.0995178222656
2019-01-03,413.0995178222656
2019-01-04,413.0995178222656
2019-01-07,412.09197998046875
2019-01-08,407.55792236328125
2019-01-09,414.1070556640625
2019-01-10,422.67132568359375
2019-01-11,420.65618896484375
2019-01-14,433.7545166015625
2019-01-15,428.212890625
2019-01-16,425.6940002441406
2019-01-17,439.29608154296875
2019-01-18,434.7620544433594
2019-01-21,444.33380126953125
2019-01-22,437.7847595214844
2019-01-23,433.25067138671875
2019-01-24,433.25067138671875
2019-01-28,438.2884826660156
2019-01-29,442.8225402832031
2019-01-30,443.3262634277344
2019-01-31,443.3262634277344
2019-02-01,443.3262634277344
2019-02-04,445.84521484375
2019-02-05,452.898193359375
2019-02-06,448.3641052246094
2019-02-07,438.2884826660156
2019-02-08,458.43963623046875
2019-02-11,451.38677978515625
2019-02-12,455.9208068847656
2019-02-13,452.898193359375
2019-02-14,460.9586181640625
2019-02-15,461.96612548828125
2019-02-18,452.898193359375
2019-02-19,463.9812927246094
2019-02-20,455.9208068847656
2019-02-21,443.83001708984375
2019-02-22,441.8149719238281
2019-02-25,434.7620544433594
2019-02-26,443.3262634277344
2019-02-27,446.3489990234375
2019-02-28,441.31121826171875
2019-03-01,437.7847595214844
2019-03-06,443.83001708984375
2019-03-07,435.2658386230469
2019-03-08,443.83001708984375
2019-03-11,452.898193359375
2019-03-12,446.3489990234375
2019-03-13,451.8905334472656
2019-03-14,457.43212890625
2019-03-15,455.9208068847656
2019-03-18,453.4019470214844
2019-03-19,446.8527526855469
2019-03-20,448.867919921875
2019-03-21,447.86029052734375
2019-03-22,434.7620544433594
2019-03-25,428.212890625
2019-03-26,432.2431335449219
2019-03-27,420.15240478515625
2019-03-28,432.7469177246094
2019-03-29,448.3641052246094
2019-04-01,456.9283752441406
2019-04-02,453.4019470214844
2019-04-03,451.38677978515625
2019-04-04,445.3414306640625
2019-04-05,444.33380126953125
2019-04-08,446.3489990234375
2019-04-09,450.37921142578125
2019-04-10,449.8754577636719
2019-04-11,442.3187255859375
2019-04-12,426.1977844238281
2019-04-15,418.1372985839844
2019-04-16,420.65618896484375
2019-04-17,418.1372985839844
2019-04-18,423.1750793457031
2019-04-22,418.1372985839844
2019-04-23,423.6788635253906
2019-04-24,424.1826477050781
2019-04-25,435.2658386230469
2019-04-26,440.807373046875
2019-04-29,438.7923278808594
2019-04-30,440.807373046875
2019-05-02,433.25067138671875
2019-05-03,433.25067138671875
2019-05-06,433.25067138671875
2019-05-07,433.25067138671875
2019-05-08,435.76959228515625
2019-05-09,430.7318115234375
2019-05-10,434.2582702636719
2019-05-13,424.1826477050781
2019-05-14,430.7318115234375
2019-05-15,439.7998352050781
2019-05-16,436.7771911621094
2019-05-17,427.7091369628906
2019-05-20,430.7318115234375
2019-05-21,428.7166442871094
2019-05-22,421.1600036621094
2019-05-23,425.6940002441406
2019-05-24,430.22802734375
2019-05-27,435.2658386230469
2019-05-28,433.25067138671875
2019-05-29,432.7469177246094
2019-05-30,434.2582702636719
2019-05-31,441.8149719238281
2019-06-03,442.8225402832031
2019-06-04,471.0342102050781
2019-06-05,472.5455627441406
2019-06-06,474.056884765625
