Date,MMM
2016-02-25,97.14183807373047
2016-02-26,96.70195770263672
2016-02-29,95.84654998779297
2016-03-01,97.50846862792969
2016-03-02,97.39846801757812
2016-03-03,97.38014221191406
2016-03-04,97.80171966552734
2016-03-07,98.10720825195312
2016-03-08,97.88114929199219
2016-03-09,97.81393432617188
2016-03-10,97.6917495727539
2016-03-11,98.90762329101562
2016-03-14,98.8648681640625
2016-03-15,99.23143005371094
2016-03-16,99.52474212646484
2016-03-17,100.0501937866211
2016-03-18,101.01554870605469
2016-03-21,100.7161865234375
2016-03-22,100.7589340209961
2016-03-23,100.36786651611328
2016-03-24,100.48397064208984
2016-03-28,101.59597778320312
2016-03-29,100.44121551513672
2016-03-30,101.8831787109375
2016-03-31,101.80982971191406
2016-04-01,102.3597412109375
2016-04-04,101.6693115234375
2016-04-05,101.308837890625
2016-04-06,101.91983795166016
2016-04-07,102.13367462158203
2016-04-08,101.80982971191406
2016-04-11,101.7854232788086
2016-04-12,102.66524505615234
2016-04-13,103.00739288330078
2016-04-14,102.74464416503906
2016-04-15,103.12348175048828
2016-04-18,103.59395599365234
2016-04-19,103.655029296875
2016-04-20,103.2212142944336
2016-04-21,103.0501480102539
2016-04-22,103.0501480102539
2016-04-25,102.87908172607422
2016-04-26,101.53491973876953
2016-04-27,102.500244140625
2016-04-28,102.03591918945312
2016-04-29,102.26806640625
2016-05-02,102.8546371459961
2016-05-03,102.6285629272461
2016-05-04,102.13367462158203
2016-05-05,102.50640106201172
2016-05-06,103.19066619873047
2016-05-09,102.96463012695312
2016-05-10,104.02775573730469
2016-05-11,103.72837829589844
2016-05-12,103.96051788330078
2016-05-13,102.8424301147461
2016-05-16,103.59395599365234
2016-05-17,102.53081512451172
2016-05-18,102.6046142578125
2016-05-19,101.55286407470703
2016-05-20,101.4913558959961
2016-05-23,102.16791534423828
2016-05-24,103.71788024902344
2016-05-25,104.55438232421875
2016-05-26,103.89010620117188
2016-05-27,103.87777709960938
2016-05-31,103.52720642089844
2016-06-01,103.75479125976562
2016-06-02,103.35497283935547
2016-06-03,103.56412506103516
2016-06-06,104.60973358154297
2016-06-07,105.12022399902344
2016-06-08,105.43392181396484
2016-06-09,104.64044189453125
2016-06-10,103.6748275756836
2016-06-13,102.7952651977539
2016-06-14,103.09049224853516
2016-06-15,103.20738983154297
2016-06-16,104.5174789428711
2016-06-17,103.90853118896484
2016-06-20,105.31707000732422
2016-06-21,105.40315246582031
2016-06-22,105.31707000732422
2016-06-23,107.08840942382812
2016-06-24,104.01925659179688
2016-06-27,102.8321762084961
2016-06-28,104.3083267211914
2016-06-29,105.49542236328125
2016-06-30,107.7096176147461
2016-07-01,107.96794891357422
2016-07-05,108.0233154296875
2016-07-06,107.7342758178711
2016-07-07,107.55583190917969
2016-07-08,108.93976593017578
2016-07-11,109.4871826171875
2016-07-12,110.1944580078125
2016-07-13,110.22525024414062
2016-07-14,111.26467895507812
2016-07-15,111.57225036621094
2016-07-18,111.39385986328125
2016-07-19,111.47380065917969
2016-07-20,111.58451080322266
2016-07-21,110.87107849121094
2016-07-22,110.98176574707031
2016-07-25,110.48357391357422
2016-07-26,109.27189636230469
2016-07-27,109.64706420898438
2016-07-28,109.46869659423828
2016-07-29,109.70243835449219
2016-08-01,109.65936279296875
2016-08-02,109.70243835449219
2016-08-03,109.71472930908203
2016-08-04,109.36416625976562
2016-08-05,109.8315658569336
2016-08-08,109.83777618408203
2016-08-09,109.72087860107422
2016-08-10,109.98538208007812
2016-08-11,111.32622528076172
2016-08-12,110.87718963623047
2016-08-15,111.0555419921875
2016-08-16,110.24982452392578
2016-08-17,111.32051849365234
2016-08-18,110.89347839355469
2016-08-19,111.15959167480469
2016-08-22,110.82539367675781
2016-08-23,111.2586669921875
2016-08-24,111.03583526611328
2016-08-25,111.14102935791016
2016-08-26,111.03583526611328
2016-08-29,111.71043395996094
2016-08-30,111.49380493164062
2016-08-31,110.93061828613281
2016-09-01,111.38860321044922
2016-09-02,111.90227508544922
2016-09-06,111.68571472167969
2016-09-07,111.24625396728516
2016-09-08,111.46283721923828
2016-09-09,108.70257568359375
2016-09-12,110.2250747680664
2016-09-13,108.96874237060547
2016-09-14,108.69024658203125
2016-09-15,109.29055786132812
2016-09-16,108.34359741210938
2016-09-19,109.37102508544922
2016-09-20,109.91565704345703
2016-09-21,111.1472396850586
2016-09-22,111.30815887451172
2016-09-23,109.7856674194336
2016-09-26,108.89448547363281
2016-09-27,109.11103820800781
2016-09-28,109.90943908691406
2016-09-29,108.53550720214844
2016-09-30,109.06773376464844
2016-10-03,108.33126068115234
2016-10-04,106.25176239013672
2016-10-05,106.6911849975586
2016-10-06,106.22703552246094
2016-10-07,106.0351791381836
2016-10-10,105.91757202148438
2016-10-11,105.01396942138672
2016-10-12,105.03877258300781
2016-10-13,105.22441101074219
2016-10-14,105.4162826538086
2016-10-17,105.34201049804688
2016-10-18,105.18109893798828
2016-10-19,105.15632629394531
2016-10-20,105.1253890991211
2016-10-21,104.902587890625
2016-10-24,105.998046875
2016-10-25,102.87881469726562
2016-10-26,103.05211639404297
2016-10-27,102.5879135131836
2016-10-28,102.59410858154297
2016-10-31,102.30323028564453
2016-11-01,101.65340423583984
2016-11-02,102.56938934326172
2016-11-03,103.2501449584961
2016-11-04,103.03353881835938
2016-11-07,105.0511474609375
2016-11-08,105.8495101928711
2016-11-09,105.4533920288086
2016-11-10,107.86091613769531
2016-11-11,108.35603332519531
2016-11-14,107.0130615234375
2016-11-15,107.83611297607422
2016-11-16,107.13853454589844
2016-11-17,107.61192321777344
2016-11-18,107.73026275634766
2016-11-21,106.8333511352539
2016-11-22,107.07625579833984
2016-11-23,107.28804016113281
2016-11-25,108.06039428710938
2016-11-28,107.44377136230469
2016-11-29,107.61192321777344
2016-11-30,106.97039031982422
2016-12-01,107.52474212646484
2016-12-02,107.40013122558594
2016-12-05,106.89562225341797
2016-12-06,107.00774383544922
2016-12-07,109.65486907958984
2016-12-08,109.54905700683594
2016-12-09,111.17469787597656
2016-12-12,111.8909912109375
2016-12-13,111.38644409179688
2016-12-14,109.99747467041016
2016-12-15,109.63624572753906
2016-12-16,110.52692413330078
2016-12-19,110.96913146972656
2016-12-20,111.27436065673828
2016-12-21,111.1373291015625
2016-12-22,111.61690521240234
2016-12-23,111.33663940429688
2016-12-27,111.44251251220703
2016-12-28,110.91930389404297
2016-12-29,111.12483978271484
2016-12-30,111.22451782226562
2017-01-03,110.9006118774414
2017-01-04,111.0688247680664
2017-01-05,110.68885803222656
2017-01-06,111.01273345947266
2017-01-09,110.41480255126953
2017-01-10,109.98502349853516
2017-01-11,110.80097961425781
2017-01-12,110.52071380615234
2017-01-13,110.48954010009766
2017-01-17,110.40856170654297
2017-01-18,111.17469787597656
2017-01-19,111.29305267333984
2017-01-20,111.17469787597656
2017-01-23,111.18716430664062
2017-01-24,109.60507202148438
2017-01-25,110.0784683227539
2017-01-26,110.13449096679688
2017-01-27,110.54559326171875
2017-01-30,109.26251220703125
2017-01-31,108.88874816894531
2017-02-01,109.10677337646484
2017-02-02,108.49016571044922
2017-02-03,109.02581024169922
2017-02-06,109.06317138671875
2017-02-07,109.47428131103516
2017-02-08,110.29019165039062
2017-02-09,110.98162078857422
2017-02-10,111.49235534667969
2017-02-13,112.75051879882812
2017-02-14,113.1117935180664
2017-02-15,113.9111328125
2017-02-16,114.9831314086914
2017-02-17,114.69475555419922
2017-02-21,114.95807647705078
2017-02-22,116.63192749023438
2017-02-23,117.3529281616211
2017-02-24,117.49085998535156
2017-02-27,117.17736053466797
2017-02-28,116.82630157470703
2017-03-01,119.02677154541016
2017-03-02,119.04556274414062
2017-03-03,118.68196105957031
2017-03-06,118.42494201660156
2017-03-07,118.5440444946289
2017-03-08,118.80738067626953
2017-03-09,119.05184936523438
2017-03-10,119.87313842773438
2017-03-13,120.06742858886719
2017-03-14,119.3214111328125
2017-03-15,119.86682891845703
2017-03-16,119.30887603759766
2017-03-17,120.59407043457031
2017-03-20,121.00159454345703
2017-03-21,120.4498291015625
2017-03-22,120.50628662109375
2017-03-23,120.45613861083984
2017-03-24,120.06118774414062
2017-03-27,119.38414001464844
2017-03-28,119.73518371582031
2017-03-29,119.54086303710938
2017-03-30,119.91698455810547
2017-03-31,119.94833374023438
2017-04-03,119.56594848632812
2017-04-04,119.23367309570312
2017-04-05,119.26499938964844
2017-04-06,119.04556274414062
2017-04-07,119.1082992553711
2017-04-10,118.93270111083984
2017-04-11,119.15840911865234
2017-04-12,118.92647552490234
2017-04-13,118.26819610595703
2017-04-17,119.34025573730469
2017-04-18,119.25247192382812
2017-04-19,119.00796508789062
2017-04-20,119.8417739868164
2017-04-21,120.05491638183594
2017-04-24,121.76642608642578
2017-04-25,122.33062744140625
2017-04-26,122.2491226196289
2017-04-27,122.94503784179688
2017-04-28,122.76950073242188
2017-05-01,122.13004302978516
2017-05-02,123.20829772949219
2017-05-03,123.89794158935547
2017-05-04,125.0765380859375
2017-05-05,125.00762176513672
2017-05-08,124.53742980957031
2017-05-09,124.1048355102539
2017-05-10,123.27728271484375
2017-05-11,123.34619140625
2017-05-12,123.23341369628906
2017-05-15,123.89794158935547
2017-05-16,124.07347869873047
2017-05-17,122.87835693359375
2017-05-18,123.13063049316406
2017-05-19,123.48377227783203
2017-05-22,125.19288635253906
2017-05-23,124.70098114013672
2017-05-24,124.54962158203125
2017-05-25,125.84245300292969
2017-05-26,126.55516815185547
2017-05-30,127.67143249511719
2017-05-31,128.95159912109375
2017-06-01,128.87596130371094
2017-06-02,130.35806274414062
2017-06-05,130.0552978515625
2017-06-06,129.54446411132812
2017-06-07,129.292236328125
2017-06-08,129.87872314453125
2017-06-09,130.5030517578125
2017-06-12,130.79319763183594
2017-06-13,131.87789916992188
2017-06-14,132.4455108642578
2017-06-15,133.2527618408203
2017-06-16,134.48255920410156
2017-06-19,134.55821228027344
2017-06-20,134.55821228027344
2017-06-21,134.24293518066406
2017-06-22,133.8393096923828
2017-06-23,134.26812744140625
2017-06-26,134.085205078125
2017-06-27,132.30047607421875
2017-06-28,132.83021545410156
2017-06-29,131.08328247070312
2017-06-30,131.2976837158203
2017-07-03,132.33201599121094
2017-07-05,132.287841796875
2017-07-06,131.19046020507812
2017-07-07,132.18064880371094
2017-07-10,132.74826049804688
2017-07-11,132.2248077392578
2017-07-12,133.25904846191406
2017-07-13,133.12664794921875
2017-07-14,133.5554656982422
2017-07-17,133.49871826171875
2017-07-18,133.26539611816406
2017-07-19,133.76361083984375
2017-07-20,133.98431396484375
2017-07-21,133.17079162597656
2017-07-24,132.43917846679688
2017-07-25,125.74787902832031
2017-07-26,125.5208740234375
2017-07-27,126.16410064697266
2017-07-28,125.95599365234375
2017-07-31,126.87042999267578
2017-08-01,128.13807678222656
2017-08-02,129.54446411132812
2017-08-03,130.93826293945312
2017-08-04,130.9571075439453
2017-08-07,130.82472229003906
2017-08-08,130.18768310546875
2017-08-09,130.21925354003906
2017-08-10,130.0615997314453
2017-08-11,129.9039306640625
2017-08-14,130.7805633544922
2017-08-15,130.66073608398438
2017-08-16,131.12744140625
2017-08-17,129.5066375732422
2017-08-18,128.3588104248047
2017-08-21,129.00210571289062
2017-08-22,129.57603454589844
2017-08-23,128.55162048339844
2017-08-24,128.2027587890625
2017-08-25,128.20912170410156
2017-08-28,128.41839599609375
2017-08-29,128.71022033691406
2017-08-30,129.19859313964844
2017-08-31,129.59820556640625
2017-09-01,129.11611938476562
2017-09-05,127.47967529296875
2017-09-06,128.15834045410156
2017-09-07,129.68698120117188
2017-09-08,130.46713256835938
2017-09-11,132.92190551757812
2017-09-12,132.97265625
2017-09-13,132.87744140625
2017-09-14,134.10801696777344
2017-09-15,135.32586669921875
2017-09-18,135.5858917236328
2017-09-19,135.45909118652344
2017-09-20,133.52444458007812
2017-09-21,133.48004150390625
2017-09-22,133.68304443359375
2017-09-25,133.6639862060547
2017-09-26,133.8542938232422
2017-09-27,132.87112426757812
2017-09-28,132.91558837890625
2017-09-29,133.1375274658203
2017-10-02,134.9515838623047
2017-10-03,136.09967041015625
2017-10-04,137.33651733398438
2017-10-05,137.24139404296875
2017-10-06,137.33651733398438
2017-10-09,137.4380340576172
2017-10-10,137.48240661621094
2017-10-11,137.3302001953125
2017-10-12,138.01524353027344
2017-10-13,138.09768676757812
2017-10-16,138.73204040527344
2017-10-17,138.11669921875
2017-10-18,138.44656372070312
2017-10-19,139.06178283691406
2017-10-20,140.38116455078125
2017-10-23,140.5270233154297
2017-10-24,148.83621215820312
2017-10-25,150.75807189941406
2017-10-26,147.75157165527344
2017-10-27,148.893310546875
2017-10-30,146.5337677001953
2017-10-31,146.00732421875
2017-11-01,146.0009307861328
2017-11-02,147.30130004882812
2017-11-03,147.29490661621094
2017-11-06,146.0834197998047
2017-11-07,145.91847229003906
2017-11-08,145.77894592285156
2017-11-09,144.86557006835938
2017-11-10,144.26934814453125
2017-11-13,144.7577667236328
2017-11-14,145.46182250976562
2017-11-15,144.23765563964844
2017-11-16,145.51895141601562
2017-11-17,145.48085021972656
2017-11-20,146.8318634033203
2017-11-21,148.4810028076172
2017-11-22,147.6300048828125
2017-11-24,147.50244140625
2017-11-27,149.17271423339844
2017-11-28,150.21180725097656
2017-11-29,151.72906494140625
2017-11-30,154.99940490722656
2017-12-01,153.73077392578125
2017-12-04,152.52587890625
2017-12-05,151.8883819580078
2017-12-06,152.14976501464844
2017-12-07,153.1889190673828
2017-12-08,151.80552673339844
2017-12-11,152.55140686035156
2017-12-12,150.81741333007812
2017-12-13,152.43028259277344
2017-12-14,151.77362060546875
2017-12-15,151.72265625
2017-12-18,151.9904327392578
2017-12-19,151.9712677001953
2017-12-20,151.03421020507812
2017-12-21,149.67001342773438
2017-12-22,149.6380615234375
2017-12-26,150.0970916748047
2017-12-27,150.57518005371094
2017-12-28,150.2691650390625
2017-12-29,150.0460662841797
2018-01-02,150.21820068359375
2018-01-03,150.21180725097656
2018-01-04,152.1752471923828
2018-01-05,153.36099243164062
2018-01-08,152.86378479003906
2018-01-09,153.81362915039062
2018-01-10,153.724365234375
2018-01-11,154.4702606201172
2018-01-12,155.8472137451172
2018-01-16,156.01937866210938
2018-01-17,158.16773986816406
2018-01-18,156.76524353027344
2018-01-19,158.21229553222656
2018-01-22,157.65133666992188
2018-01-23,157.0201873779297
2018-01-24,157.89993286132812
2018-01-25,160.8770294189453
2018-01-26,164.8740692138672
2018-01-29,163.20387268066406
2018-01-30,160.3542938232422
2018-01-31,159.6912841796875
2018-02-01,158.059326171875
2018-02-02,156.2935028076172
2018-02-05,147.54074096679688
2018-02-06,148.93682861328125
2018-02-07,148.65634155273438
2018-02-08,142.09014892578125
2018-02-09,143.5691680908203
2018-02-12,146.1063690185547
2018-02-13,147.48973083496094
2018-02-14,147.89772033691406
2018-02-15,150.61019897460938
2018-02-16,151.7644805908203
2018-02-20,150.73846435546875
2018-02-21,148.88526916503906
2018-02-22,151.33480834960938
2018-02-23,151.9888458251953
2018-02-26,156.55458068847656
2018-02-27,154.40000915527344
2018-02-28,151.02064514160156
2018-03-01,148.3466033935547
2018-03-02,147.72459411621094
2018-03-05,149.2892303466797
2018-03-06,149.8342742919922
2018-03-07,151.0590362548828
2018-03-08,151.55284118652344
2018-03-09,154.76547241210938
2018-03-12,153.77157592773438
2018-03-13,152.34158325195312
2018-03-14,150.23825073242188
2018-03-15,151.25146484375
2018-03-16,152.1171417236328
2018-03-19,148.48768615722656
2018-03-20,149.0583953857422
2018-03-21,150.14207458496094
2018-03-22,143.10757446289062
2018-03-23,138.09939575195312
2018-03-26,141.22872924804688
2018-03-27,138.42649841308594
2018-03-28,138.85609436035156
2018-03-29,140.7670440673828
2018-04-02,136.34243774414062
2018-04-03,138.72146606445312
2018-04-04,139.5101776123047
2018-04-05,140.22198486328125
2018-04-06,136.10516357421875
2018-04-09,136.46429443359375
2018-04-10,139.1382293701172
2018-04-11,137.43899536132812
2018-04-12,138.7791748046875
2018-04-13,138.20204162597656
2018-04-16,139.59996032714844
2018-04-17,141.13253784179688
2018-04-18,140.7670440673828
2018-04-19,140.33743286132812
2018-04-20,139.63198852539062
2018-04-23,138.432861328125
2018-04-24,128.9744873046875
2018-04-25,127.5059814453125
2018-04-26,126.3837890625
2018-04-27,125.76180267333984
2018-04-30,124.65238952636719
2018-05-01,125.05644989013672
2018-05-02,124.72293090820312
2018-05-03,125.47964477539062
2018-05-04,127.83943939208984
2018-05-07,128.41656494140625
2018-05-08,129.3656463623047
2018-05-09,130.44296264648438
2018-05-10,131.47531127929688
2018-05-11,131.5586700439453
2018-05-14,131.94346618652344
2018-05-15,129.79527282714844
2018-05-16,128.384521484375
2018-05-17,129.35935974121094
2018-05-18,128.45550537109375
2018-05-21,130.2633056640625
2018-05-22,128.46197509765625
2018-05-23,128.2682647705078
2018-05-24,128.74607849121094
2018-05-25,128.50071716308594
2018-05-29,126.37655639648438
2018-05-30,128.27476501464844
2018-05-31,127.33857727050781
2018-06-01,128.8622589111328
2018-06-04,129.81134033203125
2018-06-05,129.9017333984375
2018-06-06,131.61912536621094
2018-06-07,132.40040588378906
2018-06-08,133.3817138671875
2018-06-11,132.43264770507812
2018-06-12,132.30349731445312
2018-06-13,132.28411865234375
2018-06-14,131.47061157226562
2018-06-15,132.33583068847656
2018-06-18,131.81930541992188
2018-06-19,128.733154296875
2018-06-20,127.88738250732422
2018-06-21,126.2345199584961
2018-06-22,126.86726379394531
2018-06-25,126.41532135009766
2018-06-26,126.91893005371094
2018-06-27,125.84716033935547
2018-06-28,126.52507781982422
2018-06-29,127.00931549072266
2018-07-02,126.2345199584961
2018-07-03,126.43468475341797
2018-07-05,127.40959930419922
2018-07-06,127.48709869384766
2018-07-09,129.46917724609375
2018-07-10,130.08250427246094
2018-07-11,127.62910461425781
2018-07-12,128.6879425048828
2018-07-13,129.88882446289062
2018-07-16,129.84365844726562
2018-07-17,130.4634246826172
2018-07-18,130.54737854003906
2018-07-19,130.15997314453125
2018-07-20,130.38597106933594
2018-07-23,128.37803649902344
2018-07-24,129.5659942626953
2018-07-25,131.9548797607422
2018-07-26,134.26620483398438
2018-07-27,133.91758728027344
2018-07-30,132.43264770507812
2018-07-31,137.08120727539062
2018-08-01,133.6787109375
2018-08-02,132.6973419189453
2018-08-03,133.83364868164062
2018-08-06,133.4527587890625
2018-08-07,134.66006469726562
2018-08-08,133.73684692382812
2018-08-09,132.2130889892578
2018-08-10,130.3923797607422
2018-08-13,129.02371215820312
2018-08-14,129.46275329589844
2018-08-15,130.0244140625
2018-08-16,131.1607208251953
2018-08-17,132.20668029785156
2018-08-20,132.09693908691406
2018-08-21,132.80064392089844
2018-08-22,131.8773956298828
2018-08-23,131.77989196777344
2018-08-24,133.43075561523438
2018-08-27,135.40670776367188
2018-08-28,136.12167358398438
2018-08-29,136.7910919189453
2018-08-30,136.6351318359375
2018-08-31,137.090087890625
2018-09-04,135.58216857910156
2018-09-05,137.6815643310547
2018-09-06,138.2730255126953
2018-09-07,138.16250610351562
2018-09-10,138.396484375
2018-09-11,137.64906311035156
2018-09-12,134.35374450683594
2018-09-13,135.87466430664062
2018-09-14,135.1142120361328
2018-09-17,136.18667602539062
2018-09-18,137.4865264892578
2018-09-19,138.52000427246094
2018-09-20,139.91741943359375
2018-09-21,140.60641479492188
2018-09-24,138.77349853515625
2018-09-25,136.90811157226562
2018-09-26,137.1875762939453
2018-09-27,136.56361389160156
2018-09-28,136.95359802246094
2018-10-01,137.91554260253906
2018-10-02,140.20338439941406
2018-10-03,140.23587036132812
2018-10-04,138.98800659179688
2018-10-05,138.56549072265625
2018-10-08,139.33245849609375
2018-10-09,136.76510620117188
2018-10-10,131.38995361328125
2018-10-11,127.86709594726562
2018-10-12,128.84207153320312
2018-10-15,129.30352783203125
2018-10-16,131.5069122314453
2018-10-17,131.89688110351562
2018-10-18,130.23948669433594
2018-10-19,129.89503479003906
2018-10-22,130.87644958496094
2018-10-23,125.15029907226562
2018-10-24,119.94407653808594
2018-10-25,120.236572265625
2018-10-26,120.21053314208984
2018-10-29,120.75653839111328
2018-10-30,123.36939239501953
2018-10-31,123.6618423461914
2018-11-01,124.93575286865234
2018-11-02,125.31928253173828
2018-11-05,125.60528564453125
2018-11-06,126.93769073486328
2018-11-07,130.83091735839844
2018-11-08,132.63784790039062
2018-11-09,130.7074737548828
2018-11-12,128.06861877441406
2018-11-13,128.93304443359375
2018-11-14,128.73158264160156
2018-11-15,133.1837921142578
2018-11-16,135.8421630859375
2018-11-19,133.6192626953125
2018-11-20,130.32395935058594
2018-11-21,130.02294921875
2018-11-23,128.7861328125
2018-11-26,130.78858947753906
2018-11-27,131.33175659179688
2018-11-28,133.7203369140625
2018-11-29,133.86428833007812
2018-11-30,136.0630645751953
2018-12-03,136.61277770996094
2018-12-04,132.31988525390625
2018-12-06,132.63401794433594
2018-12-07,129.72848510742188
2018-12-10,129.7808380126953
2018-12-11,129.2180633544922
2018-12-12,130.7559051513672
2018-12-13,132.27410888671875
2018-12-14,128.3280792236328
2018-12-17,126.18165588378906
2018-12-18,127.3202896118164
2018-12-19,124.31007385253906
2018-12-20,122.62167358398438
2018-12-21,120.2461929321289
2018-12-24,116.8891372680664
2018-12-26,121.88872528076172
2018-12-27,124.7942886352539
2018-12-28,123.9239501953125
2018-12-31,124.68958282470703
2019-01-02,124.9578628540039
2019-01-03,120.25274658203125
2019-01-04,125.20002746582031
2019-01-07,124.91206359863281
2019-01-08,125.43557739257812
2019-01-09,125.8413314819336
2019-01-10,126.69206237792969
2019-01-11,125.782470703125
2019-01-14,125.75629425048828
2019-01-15,123.64253234863281
2019-01-16,123.99591064453125
2019-01-17,125.45523834228516
2019-01-18,128.17098999023438
2019-01-22,125.81517028808594
2019-01-23,125.83477020263672
2019-01-24,125.98528289794922
2019-01-25,128.1971893310547
2019-01-28,126.4302749633789
2019-01-29,128.88427734375
2019-01-30,130.40249633789062
2019-01-31,131.07655334472656
2019-02-01,130.33050537109375
2019-02-04,131.0176544189453
2019-02-05,131.61317443847656
2019-02-06,132.56201171875
2019-02-07,130.77552795410156
2019-02-08,130.7623748779297
2019-02-11,131.4757843017578
2019-02-12,135.1796417236328
2019-02-13,137.24099731445312
2019-02-14,135.0336456298828
2019-02-15,137.6231689453125
2019-02-19,137.32664489746094
2019-02-20,137.4056854248047
2019-02-21,136.9049835205078
2019-02-22,137.94602966308594
2019-02-25,138.7565155029297
2019-02-26,137.96583557128906
2019-02-27,137.7352294921875
2019-02-28,136.654541015625
2019-03-01,136.720458984375
2019-03-04,136.30532836914062
2019-03-05,134.31536865234375
2019-03-06,133.63006591796875
2019-03-07,131.6928253173828
2019-03-08,132.3715362548828
2019-03-11,136.46348571777344
2019-03-12,135.60687255859375
2019-03-13,136.17355346679688
2019-03-14,136.64797973632812
2019-03-15,137.1092071533203
2019-03-18,137.37939453125
2019-03-19,137.7285919189453
2019-03-20,137.25418090820312
2019-03-21,138.11737060546875
2019-03-22,134.85569763183594
2019-03-25,133.90025329589844
2019-03-26,136.5557098388672
2019-03-27,136.5029754638672
2019-03-28,137.4056854248047
2019-03-29,136.91151428222656
2019-04-01,139.65264892578125
2019-04-02,139.7778778076172
2019-04-03,140.43679809570312
2019-04-04,141.68873596191406
2019-04-05,141.9391632080078
2019-04-08,141.68214416503906
2019-04-09,139.6658477783203
2019-04-10,139.76470947265625
2019-04-11,140.7003936767578
2019-04-12,143.26358032226562
2019-04-15,142.21583557128906
2019-04-16,142.92091369628906
2019-04-17,143.4085235595703
2019-04-18,144.22561645507812
