Date,UHS
2015-12-09,114.05299377441406
2015-12-10,116.31962585449219
2015-12-11,114.76370239257812
2015-12-14,111.56543731689453
2015-12-15,113.63040161132812
2015-12-16,112.132080078125
2015-12-17,111.52703094482422
2015-12-18,110.41290283203125
2015-12-21,114.42759704589844
2015-12-22,113.11176300048828
2015-12-23,116.3100357055664
2015-12-24,115.86823272705078
2015-12-28,114.62924194335938
2015-12-29,116.59817504882812
2015-12-30,115.27275085449219
2015-12-31,114.76370239257812
2016-01-04,113.25582122802734
2016-01-05,113.74565887451172
2016-01-06,111.1236343383789
2016-01-07,108.43439483642578
2016-01-08,107.93494415283203
2016-01-11,109.93267822265625
2016-01-12,107.85811614990234
2016-01-13,104.78469848632812
2016-01-14,106.78240203857422
2016-01-15,104.85193634033203
2016-01-19,103.12313079833984
2016-01-20,103.14234161376953
2016-01-21,102.71973419189453
2016-01-22,103.26719665527344
2016-01-25,104.17001342773438
2016-01-26,107.47393798828125
2016-01-27,106.6863784790039
2016-01-28,103.74739074707031
2016-01-29,108.18466186523438
2016-02-01,110.51856231689453
2016-02-02,107.666015625
2016-02-03,107.1666030883789
2016-02-04,107.42593383789062
2016-02-05,104.72705078125
2016-02-08,100.33783721923828
2016-02-09,101.34630584716797
2016-02-10,104.67903900146484
2016-02-11,97.62934875488281
2016-02-12,100.13613891601562
2016-02-16,101.90335083007812
2016-02-17,103.47847747802734
2016-02-18,103.07508850097656
2016-02-19,102.75814056396484
2016-02-22,105.6778793334961
2016-02-23,105.38977813720703
2016-02-24,106.2829818725586
2016-02-25,106.87844848632812
2016-02-26,108.95490264892578
2016-02-29,106.09982299804688
2016-03-01,109.34902954101562
2016-03-02,110.89674377441406
2016-03-03,112.95394897460938
2016-03-04,111.06978607177734
2016-03-07,109.96426391601562
2016-03-08,107.49368286132812
2016-03-09,108.63768768310547
2016-03-10,108.5799560546875
2016-03-11,111.21395874023438
2016-03-14,110.92558288574219
2016-03-15,107.75325775146484
2016-03-16,109.3201904296875
2016-03-17,109.33941650390625
2016-03-18,112.13684844970703
2016-03-21,112.0983657836914
2016-03-22,114.30937957763672
2016-03-23,114.0306167602539
2016-03-24,113.34807586669922
2016-03-28,114.54011535644531
2016-03-29,119.115966796875
2016-03-30,120.48101806640625
2016-03-31,119.89459991455078
2016-04-01,120.53868865966797
2016-04-04,119.84652709960938
2016-04-05,117.93352508544922
2016-04-06,119.4043197631836
2016-04-07,118.27961730957031
2016-04-08,118.45263671875
2016-04-11,117.02991485595703
2016-04-12,117.7508773803711
2016-04-13,120.37525177001953
2016-04-14,120.84626770019531
2016-04-15,120.52908325195312
2016-04-18,121.24043273925781
2016-04-19,120.8847427368164
2016-04-20,123.36494445800781
2016-04-21,122.74010467529297
2016-04-22,124.18204498291016
2016-04-25,122.86505126953125
2016-04-26,127.07559204101562
2016-04-27,127.0083236694336
2016-04-28,129.6903533935547
2016-04-29,128.50794982910156
2016-05-02,128.97898864746094
2016-05-03,128.7001953125
2016-05-04,128.1041717529297
2016-05-05,128.40223693847656
2016-05-06,128.6906280517578
2016-05-09,129.84420776367188
2016-05-10,129.82496643066406
2016-05-11,130.5266876220703
2016-05-12,128.13304138183594
2016-05-13,128.44064331054688
2016-05-16,129.79612731933594
2016-05-17,129.2096710205078
2016-05-18,128.3733367919922
2016-05-19,128.51751708984375
2016-05-20,128.9213409423828
2016-05-23,126.9313735961914
2016-05-24,129.63272094726562
2016-05-25,130.53628540039062
2016-05-26,129.24813842773438
2016-05-27,129.5752716064453
2016-05-31,129.73875427246094
2016-06-01,130.75856018066406
2016-06-02,132.1534423828125
2016-06-03,130.23904418945312
2016-06-06,131.75904846191406
2016-06-07,132.60568237304688
2016-06-08,133.47145080566406
2016-06-09,132.75955200195312
2016-06-10,130.03700256347656
2016-06-13,127.01629638671875
2016-06-14,128.34384155273438
2016-06-15,127.1220703125
2016-06-16,126.81425476074219
2016-06-17,126.26587677001953
2016-06-20,127.60304260253906
2016-06-21,127.6223373413086
2016-06-22,129.719482421875
2016-06-23,133.02891540527344
2016-06-24,131.12413024902344
2016-06-27,124.44766235351562
2016-06-28,127.06436157226562
2016-06-29,128.37271118164062
2016-06-30,129.0076446533203
2016-07-01,128.46890258789062
2016-07-05,127.32410430908203
2016-07-06,128.2476806640625
2016-07-07,129.6233367919922
2016-07-08,131.951416015625
2016-07-11,132.02838134765625
2016-07-12,131.3646240234375
2016-07-13,131.42236328125
2016-07-14,129.96966552734375
2016-07-15,130.09471130371094
2016-07-18,130.64305114746094
2016-07-19,130.7200469970703
2016-07-20,130.83547973632812
2016-07-21,132.0957489013672
2016-07-22,132.98080444335938
2016-07-25,131.451171875
2016-07-26,133.02891540527344
2016-07-27,125.64054870605469
2016-07-28,125.04407501220703
2016-07-29,124.61116790771484
2016-08-01,123.35094451904297
2016-08-02,120.52256774902344
2016-08-03,123.08159637451172
2016-08-04,122.82181549072266
2016-08-05,122.41778564453125
2016-08-08,122.06179809570312
2016-08-09,121.36914825439453
2016-08-10,121.42686462402344
2016-08-11,122.00410461425781
2016-08-12,121.57118225097656
2016-08-15,121.51347351074219
2016-08-16,118.02130889892578
2016-08-17,116.25118255615234
2016-08-18,116.30890655517578
2016-08-19,116.68411254882812
2016-08-22,116.96308135986328
2016-08-23,116.86685943603516
2016-08-24,115.77978515625
2016-08-25,115.55853271484375
2016-08-26,114.91395568847656
2016-08-29,116.58789825439453
2016-08-30,116.53013610839844
2016-08-31,116.0487060546875
2016-09-01,114.40229034423828
2016-09-02,116.21239471435547
2016-09-06,115.2206802368164
2016-09-07,117.65663146972656
2016-09-08,117.03079986572266
2016-09-09,115.64432525634766
2016-09-12,117.84918212890625
2016-09-13,116.87674713134766
2016-09-14,116.06796264648438
2016-09-15,117.46405792236328
2016-09-16,118.91793060302734
2016-09-19,118.68682098388672
2016-09-20,117.94548797607422
2016-09-21,118.23432922363281
2016-09-22,119.63043212890625
2016-09-23,118.35948944091797
2016-09-26,116.56863403320312
2016-09-27,117.19446563720703
2016-09-28,118.38835144042969
2016-09-29,117.63739013671875
2016-09-30,118.6386947631836
2016-10-03,116.27977752685547
2016-10-04,116.40496826171875
2016-10-05,115.61544036865234
2016-10-06,115.5287857055664
2016-10-07,115.69247436523438
2016-10-10,117.82994079589844
2016-10-11,116.587890625
2016-10-12,117.31963348388672
2016-10-13,120.03478240966797
2016-10-14,118.77349853515625
2016-10-17,118.86976623535156
2016-10-18,121.17091369628906
2016-10-19,119.23565673828125
2016-10-20,119.86148834228516
2016-10-21,118.96604919433594
2016-10-24,119.79408264160156
2016-10-25,117.07893371582031
2016-10-26,114.66226196289062
2016-10-27,117.80103302001953
2016-10-28,116.0487060546875
2016-10-31,116.2220230102539
2016-11-01,115.81764221191406
2016-11-02,116.40496826171875
2016-11-03,114.23863220214844
2016-11-04,115.87541198730469
2016-11-07,120.24661254882812
2016-11-08,123.29875183105469
2016-11-09,114.82594299316406
2016-11-10,116.50125122070312
2016-11-11,114.32525634765625
2016-11-14,116.64566802978516
2016-11-15,117.84918212890625
2016-11-16,115.63468933105469
2016-11-17,119.28376770019531
2016-11-18,118.09951782226562
2016-11-21,118.48464965820312
2016-11-22,116.77084350585938
2016-11-23,117.54109954833984
2016-11-25,118.59054565429688
2016-11-28,118.1861801147461
2016-11-29,118.6968994140625
2016-11-30,118.54271697998047
2016-12-01,119.57376098632812
2016-12-02,120.11338806152344
2016-12-05,120.2386703491211
2016-12-06,121.77080535888672
2016-12-07,107.30709075927734
2016-12-08,108.38631439208984
2016-12-09,107.99122619628906
2016-12-12,107.90451049804688
2016-12-13,105.02333068847656
2016-12-14,97.85411834716797
2016-12-15,104.61857604980469
2016-12-16,103.18285369873047
2016-12-19,102.75887298583984
2016-12-20,102.49870300292969
2016-12-21,102.86486053466797
2016-12-22,102.93229675292969
2016-12-23,104.00190734863281
2016-12-27,103.2695541381836
2016-12-28,102.27705383300781
2016-12-29,102.527587890625
2016-12-30,102.5083236694336
2017-01-03,102.82628631591797
2017-01-04,104.84986114501953
2017-01-05,104.81134033203125
2017-01-06,104.5608139038086
2017-01-09,107.48050689697266
2017-01-10,108.25140380859375
2017-01-11,108.04905700683594
2017-01-12,108.3092269897461
2017-01-13,108.56938934326172
2017-01-17,110.14008331298828
2017-01-18,109.4655532836914
2017-01-19,107.68285369873047
2017-01-20,108.64649963378906
2017-01-23,107.37451934814453
2017-01-24,108.14542388916016
2017-01-25,109.8509750366211
2017-01-26,108.99339294433594
2017-01-27,108.81993865966797
2017-01-30,108.64649963378906
2017-01-31,108.53085327148438
2017-02-01,109.7931900024414
2017-02-02,108.64649963378906
2017-02-03,109.70647430419922
2017-02-06,108.791015625
2017-02-07,109.26319885253906
2017-02-08,109.63899993896484
2017-02-09,112.03836059570312
2017-02-10,112.21183776855469
2017-02-13,113.58975982666016
2017-02-14,116.88529205322266
2017-02-15,117.95492553710938
2017-02-16,117.68509674072266
2017-02-17,118.4752426147461
2017-02-21,120.11338806152344
2017-02-22,119.24612426757812
2017-02-23,120.01702117919922
2017-02-24,121.39501190185547
2017-02-27,122.13752746582031
2017-02-28,121.12495422363281
2017-03-01,121.08638000488281
2017-03-02,118.45365905761719
2017-03-03,121.10567474365234
2017-03-06,122.05072784423828
2017-03-07,119.34085083007812
2017-03-08,119.39872741699219
2017-03-09,119.52412414550781
2017-03-10,117.4796371459961
2017-03-13,117.63396453857422
2017-03-14,115.77268981933594
2017-03-15,117.14210510253906
2017-03-16,116.39952087402344
2017-03-17,115.8016357421875
2017-03-20,115.24231719970703
2017-03-21,113.86325073242188
2017-03-22,114.49006652832031
2017-03-23,114.59619140625
2017-03-24,117.54713439941406
2017-03-27,121.48179626464844
2017-03-28,120.99958038330078
2017-03-29,120.12200927734375
2017-03-30,121.18285369873047
2017-03-31,120.01590728759766
2017-04-03,120.61382293701172
2017-04-04,118.65617370605469
2017-04-05,119.24444580078125
2017-04-06,119.56267547607422
2017-04-07,118.86832427978516
2017-04-10,119.05155944824219
2017-04-11,118.49221801757812
2017-04-12,118.67544555664062
2017-04-13,117.469970703125
2017-04-17,117.65322875976562
2017-04-18,115.61842346191406
2017-04-19,115.8112564086914
2017-04-20,114.88549041748047
2017-04-21,114.6058349609375
2017-04-24,116.59242248535156
2017-04-25,117.09390258789062
2017-04-26,114.24898529052734
2017-04-27,113.99822998046875
2017-04-28,116.45738983154297
2017-05-01,116.1487808227539
2017-05-02,119.96770477294922
2017-05-03,119.3022689819336
2017-05-04,118.13540649414062
2017-05-05,117.64360046386719
2017-05-08,116.99745178222656
2017-05-09,118.13540649414062
2017-05-10,119.20587158203125
2017-05-11,118.45365905761719
2017-05-12,117.93289184570312
2017-05-15,117.5085678100586
2017-05-16,116.5538330078125
2017-05-17,114.37435150146484
2017-05-18,114.20077514648438
2017-05-19,114.45152282714844
2017-05-22,115.6087417602539
2017-05-23,114.6058349609375
2017-05-24,111.92485809326172
2017-05-25,113.13032531738281
2017-05-26,111.93450164794922
2017-05-30,111.12372589111328
2017-05-31,109.70487213134766
2017-06-01,111.77043151855469
2017-06-02,110.17786407470703
2017-06-05,110.84381866455078
2017-06-06,109.5504379272461
2017-06-07,109.00994110107422
2017-06-08,108.42117309570312
2017-06-09,109.48291778564453
2017-06-12,111.56771850585938
2017-06-13,111.80899810791016
2017-06-14,112.82247161865234
2017-06-15,111.9924087524414
2017-06-16,111.06583404541016
2017-06-19,111.50016021728516
2017-06-20,110.1585464477539
2017-06-21,109.28020477294922
2017-06-22,111.20093536376953
2017-06-23,111.41329193115234
2017-06-26,111.84764099121094
2017-06-27,113.9324951171875
2017-06-28,116.22964477539062
2017-06-29,117.63883972167969
2017-06-30,117.8319091796875
2017-07-03,117.31069946289062
2017-07-05,118.06352233886719
2017-07-06,115.57331085205078
2017-07-07,117.79326629638672
2017-07-10,117.51335906982422
2017-07-11,117.88980102539062
2017-07-12,118.53650665283203
2017-07-13,118.78742218017578
2017-07-14,119.83948516845703
2017-07-17,119.7816162109375
2017-07-18,119.16387176513672
2017-07-19,119.37621307373047
2017-07-20,120.65027618408203
2017-07-21,120.0904769897461
2017-07-24,120.00360107421875
2017-07-25,118.62335968017578
2017-07-26,108.9520263671875
2017-07-27,106.51969909667969
2017-07-28,107.62004089355469
2017-07-31,106.97335815429688
2017-08-01,107.3111801147461
2017-08-02,104.85955810546875
2017-08-03,104.60861206054688
2017-08-04,104.32870483398438
2017-08-07,103.5179443359375
2017-08-08,103.62408447265625
2017-08-09,103.13184356689453
2017-08-10,101.70336151123047
2017-08-11,103.84611511230469
2017-08-14,103.9426498413086
2017-08-15,104.4831314086914
2017-08-16,104.89817810058594
2017-08-17,103.45038604736328
2017-08-18,104.232177734375
2017-08-21,104.0874252319336
2017-08-22,104.70513916015625
2017-08-23,104.21290588378906
2017-08-24,104.84026336669922
2017-08-25,105.14911651611328
2017-08-28,105.27460479736328
2017-08-29,103.20909118652344
2017-08-30,102.92891693115234
2017-08-31,104.46501922607422
2017-09-01,105.4021224975586
2017-09-05,104.38771057128906
2017-09-06,103.82738494873047
2017-09-07,106.3199234008789
2017-09-08,106.75470733642578
2017-09-11,108.77383422851562
2017-09-12,108.64825439453125
2017-09-13,107.77873229980469
2017-09-14,107.77873229980469
2017-09-15,106.91891479492188
2017-09-18,105.22821807861328
2017-09-19,104.32974243164062
2017-09-20,106.41654205322266
2017-09-21,104.7548599243164
2017-09-22,105.58570098876953
2017-09-25,104.233154296875
2017-09-26,105.31517028808594
2017-09-27,106.05908203125
2017-09-28,106.0107421875
2017-09-29,107.17977142333984
2017-10-02,108.426025390625
2017-10-03,108.79315948486328
2017-10-04,108.3004379272461
2017-10-05,108.33909606933594
2017-10-06,106.40689849853516
2017-10-09,103.49888610839844
2017-10-10,102.96755981445312
2017-10-11,104.09788513183594
2017-10-12,102.3299331665039
2017-10-13,101.97246551513672
2017-10-16,102.02078247070312
2017-10-17,104.78382873535156
2017-10-18,104.8417739868164
2017-10-19,106.7933120727539
2017-10-20,109.02503967285156
2017-10-23,109.13129425048828
2017-10-24,107.72075653076172
2017-10-25,106.99620819091797
2017-10-26,100.3397445678711
2017-10-27,99.98229217529297
2017-10-30,98.81330108642578
2017-10-31,99.21903991699219
2017-11-01,98.65874481201172
2017-11-02,98.92922973632812
2017-11-03,98.16600799560547
2017-11-06,98.30126953125
2017-11-07,97.6249771118164
2017-11-08,97.32550048828125
2017-11-09,96.4076919555664
2017-11-10,94.39820098876953
2017-11-13,94.44649505615234
2017-11-14,93.7122573852539
2017-11-15,92.5239486694336
2017-11-16,95.04549407958984
2017-11-17,93.92478942871094
2017-11-20,93.5963134765625
2017-11-21,95.42228698730469
2017-11-22,97.1708984375
2017-11-24,97.07431030273438
2017-11-27,97.32550048828125
2017-11-28,98.8615951538086
2017-11-29,103.82738494873047
2017-11-30,104.7750473022461
2017-12-01,104.49461364746094
2017-12-04,102.75399017333984
2017-12-05,102.45423126220703
2017-12-06,104.10781860351562
2017-12-07,106.69940185546875
2017-12-08,107.87911987304688
2017-12-11,107.31827545166016
2017-12-12,108.73011016845703
2017-12-13,110.12258911132812
2017-12-14,109.20394897460938
2017-12-15,109.69710540771484
2017-12-18,109.38768005371094
2017-12-19,109.31031799316406
2017-12-20,109.05886840820312
2017-12-21,110.98322296142578
2017-12-22,111.26364135742188
2017-12-26,110.60608673095703
2017-12-27,110.39335632324219
2017-12-28,110.59642028808594
2017-12-29,109.61006927490234
2018-01-02,111.78585052490234
2018-01-03,109.64874267578125
2018-01-04,109.06855773925781
2018-01-05,108.2756118774414
2018-01-08,106.51565551757812
2018-01-09,107.134521484375
2018-01-10,106.7187271118164
2018-01-11,111.1379165649414
2018-01-12,112.80121612548828
2018-01-16,112.57875061035156
2018-01-17,112.22097778320312
2018-01-18,113.4490737915039
2018-01-19,114.19367218017578
2018-01-22,113.92292785644531
2018-01-23,113.38140106201172
2018-01-24,114.09696960449219
2018-01-25,115.19937133789062
2018-01-26,117.23008728027344
2018-01-29,116.30174255371094
2018-01-30,118.4871826171875
2018-01-31,117.4911880493164
2018-02-01,117.2881088256836
2018-02-02,115.3637466430664
2018-02-05,109.79379272460938
2018-02-06,113.0042724609375
2018-02-07,113.2557144165039
2018-02-08,111.0799331665039
2018-02-09,111.47640991210938
2018-02-12,111.79551696777344
2018-02-13,112.36604309082031
2018-02-14,112.99459075927734
2018-02-15,114.59014129638672
2018-02-16,114.00993347167969
2018-02-20,113.3136978149414
2018-02-21,111.66014099121094
2018-02-22,112.85921478271484
2018-02-23,112.56910705566406
2018-02-26,112.86888122558594
2018-02-27,113.7198486328125
2018-02-28,110.52600860595703
2018-03-01,112.2874526977539
2018-03-02,119.8558578491211
2018-03-05,119.86553192138672
2018-03-06,120.93017578125
2018-03-07,122.13994598388672
2018-03-08,123.17552185058594
2018-03-09,122.58515167236328
2018-03-12,122.21736907958984
2018-03-13,119.90426635742188
2018-03-14,119.2945327758789
2018-03-15,119.8462142944336
2018-03-16,119.53650665283203
2018-03-19,119.11064910888672
2018-03-20,118.94612121582031
2018-03-21,120.2236557006836
2018-03-22,119.07196807861328
2018-03-23,117.27175903320312
2018-03-26,116.36203002929688
2018-03-27,116.56525421142578
2018-03-28,117.47501373291016
2018-03-29,114.60057067871094
2018-04-02,112.6358642578125
2018-04-03,114.24246978759766
2018-04-04,115.51031494140625
2018-04-05,117.75569152832031
2018-04-06,114.68767547607422
2018-04-09,115.31675720214844
2018-04-10,116.20714569091797
2018-04-11,115.23933410644531
2018-04-12,116.23619079589844
2018-04-13,115.79100036621094
2018-04-16,116.6717300415039
2018-04-17,116.94271087646484
2018-04-18,117.5911636352539
2018-04-19,117.600830078125
2018-04-20,116.64268493652344
2018-04-23,116.27490997314453
2018-04-24,116.63301086425781
2018-04-25,118.11378479003906
2018-04-26,111.31962585449219
2018-04-27,110.66148376464844
2018-04-30,110.52600860595703
2018-05-01,111.30994415283203
2018-05-02,113.91341400146484
2018-05-03,113.5843505859375
2018-05-04,113.98114776611328
2018-05-07,113.60368347167969
2018-05-08,112.21971130371094
2018-05-09,113.49722290039062
2018-05-10,113.98114776611328
2018-05-11,114.55217742919922
2018-05-14,114.89090728759766
2018-05-15,113.63275146484375
2018-05-16,114.6683120727539
2018-05-17,114.88121795654297
2018-05-18,114.06827545166016
2018-05-21,114.91995239257812
2018-05-22,114.87155151367188
2018-05-23,112.78107452392578
2018-05-24,112.21971130371094
2018-05-25,112.93590545654297
2018-05-29,111.89064025878906
2018-05-30,113.22625732421875
2018-05-31,111.3761215209961
2018-06-01,110.5721435546875
2018-06-04,111.87012481689453
2018-06-05,112.49008178710938
2018-06-06,112.40290069580078
2018-06-07,112.88724517822266
2018-06-08,111.68609619140625
2018-06-11,113.08094787597656
2018-06-12,112.37384796142578
2018-06-13,111.56985473632812
2018-06-14,110.99833679199219
2018-06-15,111.86045837402344
2018-06-18,111.55047607421875
2018-06-19,111.47297668457031
2018-06-20,112.76131439208984
2018-06-21,111.90886688232422
2018-06-22,111.40518188476562
2018-06-25,111.01771545410156
2018-06-26,110.97895050048828
2018-06-27,109.94249725341797
2018-06-28,108.62512969970703
2018-06-29,107.94708251953125
2018-07-02,107.50149536132812
2018-07-03,107.90834045410156
2018-07-05,107.88895416259766
2018-07-06,108.5670394897461
2018-07-09,110.2621841430664
2018-07-10,111.6279525756836
2018-07-11,111.23082733154297
2018-07-12,110.9402084350586
2018-07-13,111.14363098144531
2018-07-16,111.11459350585938
2018-07-17,111.366455078125
2018-07-18,109.14822387695312
2018-07-19,109.23538970947266
2018-07-20,109.13853454589844
2018-07-23,111.87981414794922
2018-07-24,110.74652099609375
2018-07-25,114.4177017211914
2018-07-26,121.00455474853516
2018-07-27,121.06267547607422
2018-07-30,121.0433120727539
2018-07-31,118.27296447753906
2018-08-01,117.61426544189453
2018-08-02,118.7669677734375
2018-08-03,120.29744720458984
2018-08-06,120.46210479736328
2018-08-07,120.83023071289062
2018-08-08,118.99944305419922
2018-08-09,119.79373931884766
2018-08-10,120.51054382324219
2018-08-13,120.52022552490234
2018-08-14,121.18862915039062
2018-08-15,121.52764129638672
2018-08-16,121.44046783447266
2018-08-17,123.79429626464844
2018-08-20,123.30029296875
2018-08-21,124.37547302246094
2018-08-22,124.9276123046875
2018-08-23,123.70711517333984
2018-08-24,124.08489227294922
2018-08-27,123.44556427001953
2018-08-28,123.42620849609375
2018-08-29,124.36580657958984
2018-08-30,125.18916320800781
2018-08-31,126.17792510986328
2018-09-04,124.21974182128906
2018-09-05,123.22124481201172
2018-09-06,122.84320068359375
2018-09-07,123.03706359863281
2018-09-10,121.544189453125
2018-09-11,120.15794372558594
2018-09-12,120.24516296386719
2018-09-13,122.15491485595703
2018-09-14,122.0094985961914
2018-09-17,122.1742935180664
2018-09-18,123.86106872558594
2018-09-19,122.29063415527344
2018-09-20,122.87226867675781
2018-09-21,122.86259460449219
2018-09-24,123.12431335449219
2018-09-25,122.13551330566406
2018-09-26,122.49418640136719
2018-09-27,122.46513366699219
2018-09-28,123.92892456054688
2018-10-01,124.75292205810547
2018-10-02,121.66053771972656
2018-10-03,121.14674377441406
2018-10-04,121.28244018554688
2018-10-05,121.46664428710938
2018-10-08,122.46513366699219
2018-10-09,123.66720581054688
2018-10-10,122.0094985961914
2018-10-11,117.15277862548828
2018-10-12,118.79107666015625
2018-10-15,119.14976501464844
2018-10-16,120.80744934082031
2018-10-17,121.79623413085938
2018-10-18,122.51358795166016
2018-10-19,121.94165802001953
2018-10-22,122.32941436767578
2018-10-23,121.7090072631836
2018-10-24,118.28697204589844
2018-10-25,117.83139038085938
2018-10-26,112.07308959960938
2018-10-29,115.11701965332031
2018-10-30,117.14306640625
2018-10-31,117.8410415649414
2018-11-01,119.71200561523438
2018-11-02,119.68292236328125
2018-11-05,120.30335998535156
2018-11-06,122.08708953857422
2018-11-07,125.5284652709961
2018-11-08,126.26522064208984
2018-11-09,127.46726989746094
2018-11-12,126.10038757324219
2018-11-13,123.93863677978516
2018-11-14,123.39574432373047
2018-11-15,124.09368896484375
2018-11-16,128.9310760498047
2018-11-19,127.08919525146484
2018-11-20,126.11979675292969
2018-11-21,126.68205261230469
2018-11-23,127.80652618408203
2018-11-26,128.20401000976562
2018-11-27,128.63052368164062
2018-11-28,130.97653198242188
2018-11-29,133.64239501953125
2018-11-30,133.86553955078125
2018-12-03,132.8856964111328
2018-12-04,130.56710815429688
2018-12-06,127.70529174804688
2018-12-07,122.44731903076172
2018-12-10,123.51444244384766
2018-12-11,125.21215057373047
2018-12-12,127.34638214111328
2018-12-13,128.0254669189453
2018-12-14,117.52883911132812
2018-12-17,114.94835662841797
2018-12-18,116.12220764160156
2018-12-19,112.59101104736328
2018-12-20,111.921630859375
2018-12-21,111.09701538085938
2018-12-24,110.02989959716797
2018-12-26,113.92002868652344
2018-12-27,113.21187591552734
2018-12-28,112.72679138183594
2018-12-31,113.07603454589844
2019-01-02,113.92974090576172
2019-01-03,112.51337432861328
2019-01-04,115.0162582397461
2019-01-07,114.76405334472656
2019-01-08,118.35346221923828
2019-01-09,120.59439849853516
2019-01-10,121.91376495361328
2019-01-11,121.97195434570312
2019-01-14,121.50631713867188
2019-01-15,123.23309326171875
2019-01-16,125.76509094238281
2019-01-17,126.61881256103516
2019-01-18,128.0254669189453
2019-01-22,126.70606994628906
2019-01-23,126.54116821289062
2019-01-24,125.94939422607422
2019-01-25,127.22026062011719
2019-01-28,126.53148651123047
2019-01-29,128.59783935546875
2019-01-30,129.04409790039062
2019-01-31,128.56871032714844
2019-02-01,131.47903442382812
2019-02-04,130.65444946289062
2019-02-05,130.87754821777344
2019-02-06,131.0230712890625
2019-02-07,128.96649169921875
2019-02-08,127.55980682373047
2019-02-11,128.73367309570312
2019-02-12,129.3642120361328
2019-02-13,130.1014404296875
2019-02-14,129.73281860351562
2019-02-15,131.47903442382812
2019-02-19,131.22682189941406
2019-02-20,130.3052215576172
2019-02-21,130.5283966064453
2019-02-22,131.97378540039062
2019-02-25,130.38279724121094
2019-02-26,129.63580322265625
2019-02-27,129.27688598632812
2019-02-28,134.78155517578125
2019-03-01,136.69407653808594
2019-03-04,133.23789978027344
2019-03-05,133.2281951904297
2019-03-06,128.95654296875
2019-03-07,125.74304962158203
2019-03-08,125.42265319824219
2019-03-11,125.91777801513672
2019-03-12,127.26722717285156
2019-03-13,128.82061767578125
2019-03-14,130.2089080810547
2019-03-15,130.3253936767578
2019-03-18,131.87872314453125
2019-03-19,131.4806671142578
2019-03-20,130.11178588867188
2019-03-21,132.5874786376953
2019-03-22,131.36419677734375
2019-03-25,130.4515838623047
2019-03-26,130.22830200195312
2019-03-27,128.89822387695312
2019-03-28,129.61668395996094
2019-03-29,129.8690948486328
2019-04-01,130.8205108642578
2019-04-02,129.84967041015625
2019-04-03,130.3350830078125
2019-04-04,130.06326293945312
2019-04-05,130.7914276123047
2019-04-08,129.12155151367188
2019-04-09,129.94677734375
2019-04-10,130.56809997558594
2019-04-11,128.55848693847656
2019-04-12,128.92739868164062
2019-04-15,128.869140625
2019-04-16,122.64604949951172
2019-04-17,119.08307647705078
2019-04-18,120.8791275024414
