Date,JKLAKSHMI.NS
2016-01-14,289.190673828125
2016-01-15,270.8323669433594
2016-01-18,260.3756103515625
2016-01-19,265.53302001953125
2016-01-20,265.29644775390625
2016-01-21,270.7377014160156
2016-01-22,283.18157958984375
2016-01-25,283.7020568847656
2016-01-27,283.370849609375
2016-01-28,284.6483154296875
2016-01-29,285.45269775390625
2016-02-01,285.1688537597656
2016-02-02,269.64947509765625
2016-02-03,258.4830627441406
2016-02-04,255.64410400390625
2016-02-05,261.3692932128906
2016-02-08,260.281005859375
2016-02-09,254.93441772460938
2016-02-10,255.64410400390625
2016-02-11,252.19007873535156
2016-02-12,248.87802124023438
2016-02-15,255.31288146972656
2016-02-16,247.6005859375
2016-02-17,244.7616424560547
2016-02-18,247.55323791503906
2016-02-19,253.37301635742188
2016-02-22,256.11724853515625
2016-02-23,255.50218200683594
2016-02-24,250.77066040039062
2016-02-25,251.90623474121094
2016-02-26,252.85256958007812
2016-02-29,254.555908203125
2016-03-01,272.299072265625
2016-03-02,273.7185974121094
2016-03-03,272.4883117675781
2016-03-04,273.3873291015625
2016-03-08,279.30169677734375
2016-03-09,283.1343078613281
2016-03-10,285.0741882324219
2016-03-11,281.9986877441406
2016-03-14,277.0779113769531
2016-03-15,289.71112060546875
2016-03-16,288.7174987792969
2016-03-17,295.2943115234375
2016-03-18,311.6180114746094
2016-03-21,319.89825439453125
2016-03-22,318.2421569824219
2016-03-23,319.1411437988281
2016-03-28,314.69354248046875
2016-03-29,310.056640625
2016-03-30,318.999267578125
2016-03-31,321.4595947265625
2016-04-01,318.05291748046875
2016-04-04,316.8227233886719
2016-04-05,309.06298828125
2016-04-06,313.841796875
2016-04-07,308.6844787597656
2016-04-08,319.5196838378906
2016-04-11,327.7998046875
2016-04-12,325.1974792480469
2016-04-13,326.8062744140625
2016-04-18,346.5840148925781
2016-04-20,349.4701843261719
2016-04-21,338.1618957519531
2016-04-22,328.6042175292969
2016-04-25,344.927978515625
2016-04-26,345.82696533203125
2016-04-27,341.7104797363281
2016-04-28,331.96356201171875
2016-04-29,331.1119384765625
2016-05-02,329.2193298339844
2016-05-03,328.1783752441406
2016-05-04,323.0683288574219
2016-05-05,318.1948547363281
2016-05-06,312.9429016113281
2016-05-09,318.5733337402344
2016-05-10,319.0938720703125
2016-05-11,321.2230529785156
2016-05-12,325.85986328125
2016-05-13,323.7780456542969
2016-05-16,321.08111572265625
2016-05-17,321.7434997558594
2016-05-18,324.96099853515625
2016-05-19,337.4521484375
2016-05-20,331.1119384765625
2016-05-23,329.5978088378906
2016-05-24,323.8726806640625
2016-05-25,326.0491943359375
2016-05-26,327.0901184082031
2016-05-27,327.18475341796875
2016-05-30,324.96099853515625
2016-05-31,320.7498779296875
2016-06-01,326.4750061035156
2016-06-02,321.2230529785156
2016-06-03,321.0338134765625
2016-06-06,318.999267578125
2016-06-07,326.4750061035156
2016-06-08,330.92266845703125
2016-06-09,333.9981384277344
2016-06-10,336.45849609375
2016-06-13,341.8524475097656
2016-06-14,354.9114685058594
2016-06-15,354.67486572265625
2016-06-16,352.40374755859375
2016-06-17,358.2235412597656
2016-06-20,370.1942443847656
2016-06-21,369.5792236328125
2016-06-22,367.6865539550781
2016-06-23,364.18524169921875
2016-06-24,364.8476257324219
2016-06-27,365.036865234375
2016-06-28,366.7876281738281
2016-06-29,365.8412780761719
2016-06-30,365.1315612792969
2016-07-01,378.75836181640625
2016-07-04,378.6636962890625
2016-07-05,376.629150390625
2016-07-07,381.7391662597656
2016-07-08,375.0204162597656
2016-07-11,383.1112976074219
2016-07-12,381.6918640136719
2016-07-13,374.40533447265625
2016-07-14,380.035888671875
2016-07-15,374.1214294433594
2016-07-18,380.3670349121094
2016-07-19,388.5998840332031
2016-07-20,394.8455505371094
2016-07-21,397.4005432128906
2016-07-22,397.4005432128906
2016-07-25,399.482421875
2016-07-26,399.95550537109375
2016-07-27,399.6717224121094
2016-07-28,401.0911560058594
2016-07-29,402.132080078125
2016-08-01,404.8290710449219
2016-08-02,406.86358642578125
2016-08-03,403.2203674316406
2016-08-04,400.2867431640625
2016-08-05,403.9773254394531
2016-08-08,423.66046142578125
2016-08-09,416.94171142578125
2016-08-10,417.3675231933594
2016-08-11,415.0964050292969
2016-08-12,402.6998596191406
2016-08-16,410.41217041015625
2016-08-17,422.57220458984375
2016-08-18,421.05816650390625
2016-08-19,414.7652282714844
2016-08-22,407.9991455078125
2016-08-23,417.4149169921875
2016-08-24,427.9661865234375
2016-08-25,425.12725830078125
2016-08-26,428.9598083496094
2016-08-29,428.72314453125
2016-08-30,429.2911376953125
2016-08-31,427.9656066894531
2016-09-01,434.1200256347656
2016-09-02,436.8658142089844
2016-09-06,437.19720458984375
2016-09-07,444.6297607421875
2016-09-08,446.1920166015625
2016-09-09,449.22186279296875
2016-09-12,435.2561950683594
2016-09-14,438.0966491699219
2016-09-15,448.03839111328125
2016-09-16,444.913818359375
2016-09-19,443.20947265625
2016-09-20,440.9371643066406
2016-09-21,445.008544921875
2016-09-22,446.6181335449219
2016-09-23,456.512451171875
2016-09-26,458.690185546875
2016-09-27,463.70831298828125
2016-09-28,470.5254821777344
2016-09-29,464.0397644042969
2016-09-30,472.7031555175781
2016-10-03,469.38934326171875
2016-10-04,469.0578918457031
2016-10-05,482.4554748535156
2016-10-06,480.6092224121094
2016-10-07,477.8160095214844
2016-10-10,470.6201477050781
2016-10-13,455.4709167480469
2016-10-14,465.50732421875
2016-10-17,458.07470703125
2016-10-18,464.1817321777344
2016-10-19,458.8321533203125
2016-10-20,480.4671630859375
2016-10-21,472.13507080078125
2016-10-24,479.2362976074219
2016-10-25,473.83941650390625
2016-10-26,462.4774169921875
2016-10-27,455.5182800292969
2016-10-28,461.00982666015625
2016-11-01,470.194091796875
2016-11-02,456.08636474609375
2016-11-03,454.2400817871094
2016-11-04,442.5467224121094
2016-11-07,441.6473388671875
2016-11-08,440.7950744628906
2016-11-09,416.3196716308594
2016-11-10,423.0421142578125
2016-11-11,392.83831787109375
2016-11-15,361.4037170410156
2016-11-16,358.7052307128906
2016-11-17,342.0411071777344
2016-11-18,331.4366149902344
2016-11-21,326.6551818847656
2016-11-22,328.50152587890625
2016-11-23,350.32586669921875
2016-11-24,342.845947265625
2016-11-25,351.225341796875
2016-11-28,358.46856689453125
2016-11-29,355.1073303222656
2016-11-30,390.9920959472656
2016-12-01,364.4335021972656
2016-12-02,354.68121337890625
2016-12-05,353.78179931640625
2016-12-06,359.5574035644531
2016-12-07,358.46856689453125
2016-12-08,360.6935729980469
2016-12-09,358.46856689453125
2016-12-12,347.9114074707031
2016-12-13,340.5261535644531
2016-12-14,337.9223937988281
2016-12-15,333.23565673828125
2016-12-16,320.7375183105469
2016-12-19,318.08642578125
2016-12-20,320.0747375488281
2016-12-21,322.25238037109375
2016-12-22,317.8970642089844
2016-12-23,321.2109069824219
2016-12-26,328.4541320800781
2016-12-27,333.9930725097656
2016-12-28,332.4781494140625
2016-12-29,331.8154296875
2016-12-30,331.9100646972656
2017-01-02,345.59173583984375
2017-01-03,344.5975646972656
2017-01-04,343.93475341796875
2017-01-05,340.9522705078125
2017-01-06,337.9223937988281
2017-01-09,339.2952880859375
2017-01-10,337.591064453125
2017-01-11,339.626708984375
2017-01-12,346.964599609375
2017-01-13,345.35504150390625
2017-01-16,348.2901611328125
2017-01-17,348.05352783203125
2017-01-18,350.32586669921875
2017-01-19,347.53271484375
2017-01-20,339.0112609863281
2017-01-23,332.7148132324219
2017-01-24,335.93408203125
2017-01-25,339.626708984375
2017-01-27,348.4794921875
2017-01-30,351.7934265136719
2017-01-31,352.5035705566406
2017-02-01,362.72930908203125
2017-02-02,371.4874267578125
2017-02-03,373.00238037109375
2017-02-06,378.8253479003906
2017-02-07,371.0613708496094
2017-02-08,367.1320495605469
2017-02-09,360.31488037109375
2017-02-10,365.0490417480469
2017-02-13,367.1793518066406
2017-02-14,366.37457275390625
2017-02-15,361.6877746582031
2017-02-16,368.3155822753906
2017-02-17,366.46923828125
2017-02-20,367.7000732421875
2017-02-21,373.4283447265625
2017-02-22,372.4815673828125
2017-02-23,374.6119689941406
2017-02-27,383.51214599609375
2017-02-28,389.05108642578125
2017-03-01,385.26373291015625
2017-03-02,386.6839904785156
2017-03-03,383.7488098144531
2017-03-06,389.8558349609375
2017-03-07,386.447265625
2017-03-08,387.7727966308594
2017-03-09,388.3883056640625
2017-03-10,395.6788330078125
2017-03-14,406.946044921875
2017-03-15,408.0822448730469
2017-03-16,407.37213134765625
2017-03-17,403.3954772949219
2017-03-20,407.1354675292969
2017-03-21,425.83526611328125
2017-03-22,421.0538024902344
2017-03-23,417.0297546386719
2017-03-24,411.7275390625
2017-03-27,410.7333679199219
2017-03-28,426.07196044921875
2017-03-29,426.3559875488281
2017-03-30,426.7821044921875
2017-03-31,436.43975830078125
2017-04-03,440.8898010253906
2017-04-05,433.69390869140625
2017-04-06,428.91253662109375
2017-04-07,428.2023620605469
2017-04-10,424.4150390625
2017-04-11,435.1141662597656
2017-04-12,432.3210144042969
2017-04-13,432.46307373046875
2017-04-17,431.18487548828125
2017-04-18,428.81781005859375
2017-04-19,430.4747009277344
2017-04-20,441.1739196777344
2017-04-21,443.872314453125
2017-04-24,462.9981689453125
2017-04-25,457.8853454589844
2017-04-26,448.7484436035156
2017-04-27,442.1206970214844
2017-04-28,436.62908935546875
2017-05-02,440.74774169921875
2017-05-03,445.0558166503906
2017-05-04,464.3711242675781
2017-05-05,460.5364074707031
2017-05-08,464.13446044921875
2017-05-09,474.4074401855469
2017-05-10,484.44384765625
2017-05-11,476.6798400878906
2017-05-12,477.4846496582031
2017-05-15,483.6390380859375
2017-05-16,499.4509582519531
2017-05-17,488.7519226074219
2017-05-18,453.48260498046875
2017-05-19,444.5824279785156
2017-05-22,450.4527893066406
2017-05-23,459.7790222167969
2017-05-24,456.2757568359375
2017-05-25,452.6304931640625
2017-05-26,455.5655822753906
2017-05-29,469.90997314453125
2017-05-30,469.0578918457031
2017-05-31,463.47161865234375
2017-06-01,460.0630798339844
2017-06-02,462.85626220703125
2017-06-05,472.3717956542969
2017-06-06,464.13446044921875
2017-06-07,461.34130859375
2017-06-08,457.4119873046875
2017-06-09,454.8554992675781
2017-06-12,448.6064453125
2017-06-13,446.996826171875
2017-06-14,456.65447998046875
2017-06-15,452.7724609375
2017-06-16,470.5254821777344
2017-06-19,468.9158935546875
2017-06-20,458.642822265625
2017-06-21,468.53717041015625
2017-06-22,462.9035339355469
2017-06-23,463.5663146972656
2017-06-27,467.069580078125
2017-06-28,458.2640686035156
2017-06-29,457.2698974609375
2017-06-30,459.1162414550781
2017-07-03,454.0033264160156
2017-07-04,450.7841491699219
2017-07-05,449.36395263671875
2017-07-06,449.3165588378906
2017-07-07,445.2452087402344
2017-07-10,445.8133239746094
2017-07-11,439.8482971191406
2017-07-12,445.33990478515625
2017-07-13,444.7244567871094
2017-07-14,436.9132080078125
2017-07-17,443.20947265625
2017-07-18,441.22119140625
2017-07-19,445.7186584472656
2017-07-20,440.9844665527344
2017-07-21,440.8424987792969
2017-07-24,441.6473388671875
2017-07-25,442.6887512207031
2017-07-26,434.87744140625
2017-07-27,434.87744140625
2017-07-28,419.7282409667969
2017-07-31,433.315185546875
2017-08-01,430.75872802734375
2017-08-02,430.9481201171875
2017-08-03,430.00128173828125
2017-08-04,425.64593505859375
2017-08-07,422.3793640136719
2017-08-08,416.8877258300781
2017-08-09,406.6147155761719
2017-08-10,395.394775390625
2017-08-11,396.05755615234375
2017-08-14,398.8033447265625
2017-08-16,396.2942810058594
2017-08-17,396.3889465332031
2017-08-18,394.6846618652344
2017-08-21,391.32342529296875
2017-08-22,390.5186767578125
2017-08-23,394.6846618652344
2017-08-24,389.80853271484375
2017-08-28,391.0867004394531
2017-08-29,392.0335388183594
2017-08-30,395.4958190917969
2017-08-31,403.6532287597656
2017-09-01,417.5019836425781
2017-09-04,407.7794189453125
2017-09-05,409.5816345214844
2017-09-06,406.3091735839844
2017-09-07,400.9499206542969
2017-09-08,400.7127685546875
2017-09-11,397.2980041503906
2017-09-12,406.0720520019531
2017-09-13,402.75213623046875
2017-09-14,404.5543212890625
2017-09-15,408.6805419921875
2017-09-18,403.0841064453125
2017-09-19,397.6300048828125
2017-09-20,396.1123046875
2017-09-21,394.26263427734375
2017-09-22,383.8286437988281
2017-09-25,369.9798278808594
2017-09-26,367.2765808105469
2017-09-27,366.7073974609375
2017-09-28,365.23712158203125
2017-09-29,367.98797607421875
2017-10-03,366.3280029296875
2017-10-04,368.5096130371094
2017-10-05,373.7740783691406
2017-10-06,374.3905944824219
2017-10-09,376.95172119140625
2017-10-10,366.7073974609375
2017-10-11,357.79107666015625
2017-10-12,365.4268798828125
2017-10-13,365.0474548339844
2017-10-16,371.9718017578125
2017-10-17,372.5883483886719
2017-10-18,370.40673828125
2017-10-19,382.4058532714844
2017-10-23,386.5320129394531
2017-10-24,394.689453125
2017-10-25,406.9731140136719
2017-10-26,417.8339538574219
2017-10-27,417.9288024902344
2017-10-30,418.3082275390625
2017-10-31,410.9095764160156
2017-11-01,413.138671875
2017-11-02,412.5695495605469
2017-11-03,416.0317687988281
2017-11-06,419.20941162109375
2017-11-07,414.5614929199219
2017-11-08,413.89752197265625
2017-11-09,430.5444641113281
2017-11-10,418.4979553222656
2017-11-13,417.4071350097656
2017-11-14,416.1266174316406
2017-11-15,410.76727294921875
2017-11-16,414.5614929199219
2017-11-17,405.3606262207031
2017-11-20,387.1485595703125
2017-11-21,378.2796325683594
2017-11-22,373.25238037109375
2017-11-23,373.06268310546875
2017-11-24,371.6872863769531
2017-11-27,387.8125305175781
2017-11-28,387.1485595703125
2017-11-29,388.47650146484375
2017-11-30,388.5239562988281
2017-12-01,388.9033508300781
2017-12-04,389.1405029296875
2017-12-05,390.42108154296875
2017-12-06,390.8953552246094
2017-12-07,390.0890808105469
2017-12-08,393.9306335449219
2017-12-11,392.6975402832031
2017-12-12,390.37359619140625
2017-12-13,407.2577209472656
2017-12-14,417.69171142578125
2017-12-15,416.0317687988281
2017-12-18,410.4353332519531
2017-12-19,418.3082275390625
2017-12-20,435.0975341796875
2017-12-21,428.69488525390625
2017-12-22,421.3909912109375
2017-12-26,417.0277099609375
2017-12-27,412.7117919921875
2017-12-28,409.676513671875
2017-12-29,417.2648620605469
2018-01-01,417.5019836425781
2018-01-02,418.1185302734375
2018-01-03,419.1619567871094
2018-01-04,424.85321044921875
2018-01-05,424.5686340332031
2018-01-08,427.4143371582031
2018-01-09,421.10650634765625
2018-01-10,423.5252685546875
2018-01-11,426.2760314941406
2018-01-12,423.0509948730469
2018-01-15,415.8894348144531
2018-01-16,425.23260498046875
2018-01-17,424.66351318359375
2018-01-18,420.5373229980469
2018-01-19,411.33648681640625
2018-01-22,408.53826904296875
2018-01-23,406.1668701171875
2018-01-24,402.3253173828125
2018-01-25,399.3847961425781
2018-01-29,391.5592956542969
2018-01-30,391.89129638671875
2018-01-31,390.56329345703125
2018-02-01,391.9861755371094
2018-02-02,384.350341796875
2018-02-05,388.28680419921875
2018-02-06,380.9830017089844
2018-02-07,385.2989196777344
2018-02-08,397.6773681640625
2018-02-09,393.7409362792969
2018-02-12,401.9932556152344
2018-02-14,403.6532287597656
2018-02-15,400.9973449707031
2018-02-16,399.1002197265625
2018-02-19,394.54718017578125
2018-02-20,397.5351257324219
2018-02-21,398.53106689453125
2018-02-22,398.95794677734375
2018-02-23,403.89031982421875
2018-02-26,410.8621826171875
2018-02-27,413.4706726074219
2018-02-28,402.9892578125
2018-03-01,409.39190673828125
2018-03-05,406.0720520019531
2018-03-06,404.3172302246094
2018-03-07,398.104248046875
2018-03-08,392.7923889160156
2018-03-09,397.4877014160156
2018-03-12,400.8550720214844
2018-03-13,403.51092529296875
2018-03-14,402.1355895996094
2018-03-15,417.2174377441406
2018-03-16,402.4201354980469
2018-03-19,398.2465515136719
2018-03-20,398.2939147949219
2018-03-21,412.948974609375
2018-03-22,421.81787109375
2018-03-23,428.88458251953125
2018-03-26,434.43353271484375
2018-03-27,439.41339111328125
2018-03-28,437.6585693359375
2018-04-02,420.72705078125
2018-04-03,419.63623046875
2018-04-04,413.0912170410156
2018-04-05,409.81878662109375
2018-04-06,416.88543701171875
2018-04-09,412.0953063964844
2018-04-10,415.08319091796875
2018-04-11,410.9570007324219
2018-04-12,408.9176330566406
2018-04-13,403.7955627441406
2018-04-16,399.85906982421875
2018-04-17,398.95794677734375
2018-04-18,400.7127685546875
2018-04-19,404.0326232910156
2018-04-20,398.19903564453125
2018-04-23,397.1082763671875
2018-04-24,397.72479248046875
2018-04-25,388.09710693359375
2018-04-26,379.8447570800781
2018-04-27,377.473388671875
2018-04-30,387.6702880859375
2018-05-02,391.9861755371094
2018-05-03,387.1485595703125
2018-05-04,386.864013671875
2018-05-07,392.318115234375
2018-05-08,388.0022277832031
2018-05-09,380.5087585449219
2018-05-10,373.7266540527344
2018-05-11,370.54901123046875
2018-05-14,365.8063049316406
2018-05-15,364.051513671875
2018-05-16,365.0000305175781
2018-05-17,357.98077392578125
2018-05-18,359.8304748535156
2018-05-21,362.3441162109375
2018-05-22,365.8063049316406
2018-05-23,363.76690673828125
2018-05-24,361.34814453125
2018-05-25,354.3763732910156
2018-05-28,351.53070068359375
2018-05-29,350.4873046875
2018-05-30,348.68511962890625
2018-05-31,342.18756103515625
2018-06-01,339.00994873046875
2018-06-04,326.67877197265625
2018-06-05,313.35174560546875
2018-06-06,320.22869873046875
2018-06-07,321.65155029296875
2018-06-08,313.6363220214844
2018-06-11,316.3871154785156
2018-06-12,314.9168701171875
2018-06-13,317.66766357421875
2018-06-14,317.3356018066406
2018-06-15,315.912841796875
2018-06-18,316.33966064453125
2018-06-19,302.8229675292969
2018-06-20,305.2892150878906
2018-06-21,306.90167236328125
2018-06-22,304.7674255371094
2018-06-25,302.8229675292969
2018-06-26,301.0680847167969
2018-06-27,291.77239990234375
2018-06-28,285.4645690917969
2018-06-29,294.191162109375
2018-07-02,295.8036804199219
2018-07-03,298.0802001953125
2018-07-04,301.58978271484375
2018-07-05,301.020751953125
2018-07-06,315.4859924316406
2018-07-09,328.2913513183594
2018-07-10,331.1844177246094
2018-07-11,329.7141418457031
2018-07-12,330.09356689453125
2018-07-13,329.9038391113281
2018-07-16,314.11065673828125
2018-07-17,315.4385070800781
2018-07-18,303.6766052246094
2018-07-19,306.90167236328125
2018-07-20,306.90167236328125
2018-07-23,304.1983337402344
2018-07-24,316.3871154785156
2018-07-25,309.9844055175781
2018-07-26,315.58087158203125
2018-07-27,319.6596374511719
2018-07-30,318.5213317871094
2018-07-31,321.3195495605469
2018-08-01,321.1772766113281
2018-08-02,315.6282653808594
2018-08-03,313.44659423828125
2018-08-06,304.7674255371094
2018-08-07,303.961181640625
2018-08-08,304.8149108886719
2018-08-09,311.17010498046875
2018-08-10,303.5817565917969
2018-08-13,301.447509765625
2018-08-14,307.9925231933594
2018-08-16,305.38397216796875
2018-08-17,311.5021057128906
2018-08-20,318.7110290527344
2018-08-21,319.75445556640625
2018-08-23,316.3871154785156
2018-08-24,316.14996337890625
2018-08-27,311.83404541015625
2018-08-28,311.6443786621094
2018-08-29,314.3951721191406
2018-08-30,306.4568786621094
2018-08-31,313.8247375488281
2018-09-03,313.63458251953125
2018-09-04,310.59234619140625
2018-09-05,309.5941467285156
2018-09-06,314.2525634765625
2018-09-07,314.0624084472656
2018-09-10,309.26141357421875
2018-09-11,309.9268798828125
2018-09-12,300.5150146484375
2018-09-14,300.56256103515625
2018-09-17,297.61541748046875
2018-09-18,295.0010070800781
2018-09-19,295.2861633300781
2018-09-21,302.84417724609375
2018-09-24,288.15594482421875
2018-09-25,290.5326843261719
2018-09-26,291.05560302734375
2018-09-27,293.3372497558594
2018-09-28,289.2967834472656
2018-10-01,283.64019775390625
2018-10-03,283.6876525878906
2018-10-04,282.8320617675781
2018-10-05,264.29345703125
2018-10-08,260.5382385253906
2018-10-09,266.8128356933594
2018-10-10,270.9958801269531
2018-10-11,257.5911560058594
2018-10-12,257.0206604003906
2018-10-15,254.45379638671875
2018-10-16,262.96258544921875
2018-10-17,263.96075439453125
2018-10-19,260.8709716796875
2018-10-22,253.31297302246094
2018-10-23,250.9837188720703
2018-10-24,254.45379638671875
2018-10-25,253.3604736328125
2018-10-26,252.69497680664062
2018-10-29,255.64219665527344
2018-10-30,253.78829956054688
2018-10-31,254.0260009765625
2018-11-01,253.83587646484375
2018-11-02,255.4520263671875
2018-11-05,252.12457275390625
2018-11-06,252.12457275390625
2018-11-07,262.6297302246094
2018-11-09,260.77587890625
2018-11-12,255.54708862304688
2018-11-13,254.31118774414062
2018-11-14,254.69142150878906
2018-11-15,256.83050537109375
2018-11-16,257.3058166503906
2018-11-19,256.2125549316406
2018-11-20,253.40797424316406
2018-11-21,258.1614685058594
2018-11-22,256.7829895019531
2018-11-26,257.5911560058594
2018-11-27,255.30941772460938
2018-11-28,251.221435546875
2018-11-29,256.4977722167969
2018-11-30,260.68084716796875
2018-12-03,261.0135803222656
2018-12-04,261.9642639160156
2018-12-05,258.0188903808594
2018-12-06,255.40444946289062
2018-12-07,257.78125
2018-12-10,252.21963500976562
2018-12-11,261.3463439941406
2018-12-12,265.7195129394531
2018-12-13,260.5382385253906
2018-12-14,266.2424011230469
2018-12-17,265.1966247558594
2018-12-18,265.9572448730469
2018-12-19,270.6631774902344
2018-12-20,272.6596374511719
2018-12-21,270.3304443359375
2018-12-24,266.2899475097656
2018-12-26,269.9976806640625
2018-12-27,273.4201965332031
2018-12-28,273.94305419921875
2018-12-31,278.55389404296875
2019-01-01,296.0467224121094
2019-01-02,298.8037109375
2019-01-03,298.9938659667969
2019-01-04,298.185791015625
2019-01-07,298.6136474609375
2019-01-08,297.6629333496094
2019-01-09,288.7739562988281
2019-01-10,281.2158508300781
2019-01-11,273.8004455566406
2019-01-14,283.0697021484375
2019-01-15,293.3372497558594
2019-01-16,291.293212890625
2019-01-17,286.8724670410156
2019-01-18,285.4465026855469
2019-01-21,279.7423400878906
2019-01-22,281.54864501953125
2019-01-23,281.406005859375
2019-01-24,279.3144836425781
2019-01-25,277.5556945800781
2019-01-28,283.35491943359375
2019-01-29,282.0239562988281
2019-01-30,284.923583984375
2019-01-31,283.35491943359375
2019-02-01,284.49578857421875
2019-02-04,286.20703125
2019-02-05,290.0097961425781
2019-02-06,291.8161315917969
2019-02-07,293.3847961425781
2019-02-08,286.4446716308594
2019-02-11,289.534423828125
2019-02-12,285.874267578125
2019-02-14,291.7210998535156
2019-02-15,294.1453552246094
2019-02-18,287.2528076171875
2019-02-19,295.9040832519531
2019-02-20,294.4305419921875
2019-02-21,297.2350769042969
2019-02-22,297.61541748046875
2019-02-25,299.61181640625
2019-02-26,300.22979736328125
2019-02-27,308.1205749511719
2019-02-28,311.6856689453125
2019-03-01,310.9251708984375
2019-03-05,317.96026611328125
2019-03-06,325.3282165527344
2019-03-07,326.27886962890625
2019-03-08,323.4267578125
2019-03-11,326.6592102050781
2019-03-12,338.49530029296875
2019-03-13,341.9178466796875
2019-03-14,333.5517272949219
2019-03-15,336.7840881347656
2019-03-18,328.9408264160156
2019-03-19,327.4196472167969
2019-03-20,325.3282165527344
2019-03-22,333.0763854980469
2019-03-25,330.93731689453125
2019-03-26,324.3299255371094
2019-03-27,340.15899658203125
2019-03-28,332.12567138671875
2019-04-01,347.52691650390625
2019-04-02,341.3473815917969
2019-04-03,331.9830627441406
2019-04-04,336.3087158203125
2019-04-05,339.5411071777344
2019-04-08,330.8897399902344
2019-04-09,333.6943359375
2019-04-10,337.5445861816406
2019-04-11,341.96533203125
2019-04-12,349.2856750488281
2019-04-15,354.32440185546875
2019-04-16,356.55853271484375
2019-04-18,354.9898376464844
2019-04-22,349.9512023925781
2019-04-23,342.963623046875
2019-04-24,334.4548034667969
2019-04-25,351.42474365234375
2019-04-26,352.0426940917969
2019-04-30,353.4687805175781
2019-05-02,348.4300842285156
2019-05-03,347.09912109375
2019-05-06,337.0692443847656
2019-05-07,349.8086242675781
2019-05-08,334.83514404296875
2019-05-09,335.5956726074219
2019-05-10,325.23309326171875
2019-05-13,323.2841796875
2019-05-14,325.0904846191406
2019-05-15,322.42852783203125
2019-05-16,325.66094970703125
2019-05-17,323.4267578125
2019-05-20,346.9089660644531
2019-05-21,350.94940185546875
2019-05-22,352.18536376953125
2019-05-23,344.4847106933594
2019-05-24,357.5567626953125
2019-05-27,372.9104919433594
2019-05-28,373.7186584472656
2019-05-29,372.14996337890625
2019-05-30,369.630615234375
2019-05-31,367.1112365722656
2019-06-03,367.3489074707031
2019-06-04,358.6025085449219
2019-06-06,335.6908264160156
2019-06-07,335.64324951171875
2019-06-10,340.8720703125
2019-06-11,344.4371643066406
2019-06-12,343.2012634277344
2019-06-13,335.92840576171875
2019-06-14,338.6379699707031
2019-06-17,336.8315734863281
2019-06-18,328.9408264160156
2019-06-19,315.9637756347656
