Date,MARUTI.NS
2016-04-11,3176.101318359375
2016-04-12,3262.884765625
2016-04-13,3407.051513671875
2016-04-18,3395.502197265625
2016-04-20,3350.854736328125
2016-04-21,3383.039306640625
2016-04-22,3484.156494140625
2016-04-25,3403.718994140625
2016-04-26,3534.83056640625
2016-04-27,3523.737060546875
2016-04-28,3421.97998046875
2016-04-29,3464.617919921875
2016-05-02,3497.669677734375
2016-05-03,3487.717529296875
2016-05-04,3480.048095703125
2016-05-05,3503.14794921875
2016-05-06,3486.8046875
2016-05-09,3511.958251953125
2016-05-10,3510.406494140625
2016-05-11,3551.72119140625
2016-05-12,3518.988525390625
2016-05-13,3511.73046875
2016-05-16,3544.006103515625
2016-05-17,3607.095703125
2016-05-18,3574.409423828125
2016-05-19,3585.09228515625
2016-05-20,3601.845947265625
2016-05-23,3573.451171875
2016-05-24,3582.900634765625
2016-05-25,3707.7568359375
2016-05-26,3759.84521484375
2016-05-27,3785.9580078125
2016-05-30,3717.617919921875
2016-05-31,3799.6533203125
2016-06-01,3803.077392578125
2016-06-02,3822.52490234375
2016-06-03,3851.10302734375
2016-06-06,3781.75830078125
2016-06-07,3775.960205078125
2016-06-08,3798.2841796875
2016-06-09,3806.547119140625
2016-06-10,3753.91064453125
2016-06-13,3775.138916015625
2016-06-14,3747.519775390625
2016-06-15,3843.47900390625
2016-06-16,3728.893798828125
2016-06-17,3756.64990234375
2016-06-20,3773.7236328125
2016-06-21,3795.818603515625
2016-06-22,3790.294921875
2016-06-23,3806.044677734375
2016-06-24,3716.065673828125
2016-06-27,3675.025146484375
2016-06-28,3723.96337890625
2016-06-29,3771.94287109375
2016-06-30,3823.02685546875
2016-07-01,3803.122802734375
2016-07-04,3810.79248046875
2016-07-05,3810.381103515625
2016-07-07,3780.936767578125
2016-07-08,3799.8359375
2016-07-11,3900.4970703125
2016-07-12,3990.29345703125
2016-07-13,3945.554443359375
2016-07-14,4043.15771484375
2016-07-15,4083.101806640625
2016-07-18,4067.30712890625
2016-07-19,4095.565673828125
2016-07-20,4080.454345703125
2016-07-21,4029.82763671875
2016-07-22,4030.74169921875
2016-07-25,4154.77490234375
2016-07-26,4082.41796875
2016-07-27,4161.71337890625
2016-07-28,4349.20458984375
2016-07-29,4343.81787109375
2016-08-01,4443.01806640625
2016-08-02,4552.3984375
2016-08-03,4449.95703125
2016-08-04,4464.38232421875
2016-08-05,4511.8603515625
2016-08-08,4557.6025390625
2016-08-09,4529.390625
2016-08-10,4438.77197265625
2016-08-11,4454.3388671875
2016-08-12,4472.5546875
2016-08-16,4441.146484375
2016-08-17,4464.56494140625
2016-08-18,4488.3046875
2016-08-19,4473.92431640625
2016-08-22,4416.99755859375
2016-08-23,4413.3896484375
2016-08-24,4518.1591796875
2016-08-25,4504.6025390625
2016-08-26,4492.9150390625
2016-08-29,4498.849609375
2016-08-30,4626.90087890625
2016-08-31,4646.208984375
2016-09-01,4652.73583984375
2016-09-02,4744.3984375
2016-09-06,4890.80859375
2016-09-07,4905.84033203125
2016-09-08,5046.82666015625
2016-09-09,4967.392578125
2016-09-12,4899.35986328125
2016-09-14,4931.4453125
2016-09-15,5012.810546875
2016-09-16,5123.96337890625
2016-09-19,5049.1259765625
2016-09-20,5070.22607421875
2016-09-21,5057.7216796875
2016-09-22,5145.8447265625
2016-09-23,5150.16455078125
2016-09-26,5119.91650390625
2016-09-27,5067.052734375
2016-09-28,5076.61474609375
2016-09-29,5000.12255859375
2016-09-30,5035.703125
2016-10-03,5222.97900390625
2016-10-04,5222.06005859375
2016-10-05,5230.51806640625
2016-10-06,5250.05517578125
2016-10-07,5225.5537109375
2016-10-10,5251.802734375
2016-10-13,5257.501953125
2016-10-14,5231.66796875
2016-10-17,5147.6826171875
2016-10-18,5173.0576171875
2016-10-19,5152.73876953125
2016-10-20,5189.42236328125
2016-10-21,5194.6630859375
2016-10-24,5253.2265625
2016-10-25,5315.33154296875
2016-10-26,5395.91455078125
2016-10-27,5387.685546875
2016-10-28,5402.39599609375
2016-11-01,5404.18896484375
2016-11-02,5327.419921875
2016-11-03,5337.48779296875
2016-11-04,5244.90673828125
2016-11-07,5255.1123046875
2016-11-08,5211.94677734375
2016-11-09,4958.1533203125
2016-11-10,4898.8994140625
2016-11-11,4720.31005859375
2016-11-15,4455.8515625
2016-11-16,4588.42626953125
2016-11-17,4528.4365234375
2016-11-18,4551.7431640625
2016-11-21,4401.47119140625
2016-11-22,4536.71142578125
2016-11-23,4487.34033203125
2016-11-24,4440.7275390625
2016-11-25,4480.67529296875
2016-11-28,4499.19970703125
2016-11-29,4677.92724609375
2016-11-30,4841.43798828125
2016-12-01,4828.658203125
2016-12-02,4659.4931640625
2016-12-05,4783.4716796875
2016-12-06,4721.18359375
2016-12-07,4704.12939453125
2016-12-08,4812.56982421875
2016-12-09,4812.93701171875
2016-12-12,4729.642578125
2016-12-13,4746.8798828125
2016-12-14,4726.5615234375
2016-12-15,4736.6748046875
2016-12-16,4770.32470703125
2016-12-19,4702.65771484375
2016-12-20,4696.17626953125
2016-12-21,4723.6201171875
2016-12-22,4674.47900390625
2016-12-23,4778.138671875
2016-12-26,4750.7421875
2016-12-27,4802.82470703125
2016-12-28,4809.48974609375
2016-12-29,4886.30419921875
2016-12-30,4890.669921875
2017-01-02,5025.31298828125
2017-01-03,5064.29541015625
2017-01-04,5058.5498046875
2017-01-05,5180.642578125
2017-01-06,5162.80615234375
2017-01-09,5202.29296875
2017-01-10,5217.32568359375
2017-01-11,5297.77099609375
2017-01-12,5311.56103515625
2017-01-13,5239.98828125
2017-01-16,5219.208984375
2017-01-17,5212.31396484375
2017-01-18,5226.15185546875
2017-01-19,5257.31787109375
2017-01-20,5211.90087890625
2017-01-23,5240.44873046875
2017-01-24,5274.6494140625
2017-01-25,5334.72998046875
2017-01-27,5438.94140625
2017-01-30,5419.68017578125
2017-01-31,5419.03662109375
2017-02-01,5681.01318359375
2017-02-02,5648.97314453125
2017-02-03,5622.40283203125
2017-02-06,5653.8916015625
2017-02-07,5712.2724609375
2017-02-08,5695.2177734375
2017-02-09,5660.6943359375
2017-02-10,5619.46044921875
2017-02-13,5536.48681640625
2017-02-14,5460.96044921875
2017-02-15,5390.03076171875
2017-02-16,5538.8310546875
2017-02-17,5506.8369140625
2017-02-20,5601.900390625
2017-02-21,5574.31982421875
2017-02-22,5589.4892578125
2017-02-23,5544.7607421875
2017-02-27,5471.6708984375
2017-02-28,5445.00927734375
2017-03-01,5442.3427734375
2017-03-02,5441.5615234375
2017-03-03,5413.060546875
2017-03-06,5456.36279296875
2017-03-07,5413.75
2017-03-08,5391.3642578125
2017-03-09,5483.53076171875
2017-03-10,5475.4404296875
2017-03-14,5637.98681640625
2017-03-15,5642.537109375
2017-03-16,5659.17822265625
2017-03-17,5693.33349609375
2017-03-20,5662.35009765625
2017-03-21,5586.4091796875
2017-03-22,5521.59326171875
2017-03-23,5548.25439453125
2017-03-24,5520.53515625
2017-03-27,5503.20556640625
2017-03-28,5492.58740234375
2017-03-29,5464.91357421875
2017-03-30,5476.35986328125
2017-03-31,5530.6943359375
2017-04-03,5582.45556640625
2017-04-05,5831.05517578125
2017-04-06,5784.39697265625
2017-04-07,5754.7021484375
2017-04-10,5763.43505859375
2017-04-11,5744.08154296875
2017-04-12,5658.30419921875
2017-04-13,5587.92626953125
2017-04-17,5622.494140625
2017-04-18,5642.35302734375
2017-04-19,5697.33154296875
2017-04-20,5767.7099609375
2017-04-21,5687.08056640625
2017-04-24,5808.94482421875
2017-04-25,5826.27490234375
2017-04-26,5889.80322265625
2017-04-27,5860.15380859375
2017-04-28,5998.79638671875
2017-05-02,6164.88134765625
2017-05-03,6108.33984375
2017-05-04,6104.47705078125
2017-05-05,6117.6708984375
2017-05-08,6095.9736328125
2017-05-09,6094.82373046875
2017-05-10,6194.53076171875
2017-05-11,6217.28515625
2017-05-12,6187.58935546875
2017-05-15,6273.7353515625
2017-05-16,6393.30078125
2017-05-17,6397.20849609375
2017-05-18,6280.30810546875
2017-05-19,6243.07373046875
2017-05-22,6161.38818359375
2017-05-23,6324.2548828125
2017-05-24,6315.796875
2017-05-25,6422.490234375
2017-05-26,6495.21337890625
2017-05-29,6559.248046875
2017-05-30,6571.24560546875
2017-05-31,6629.62646484375
2017-06-01,6570.41748046875
2017-06-02,6541.08984375
2017-06-05,6551.203125
2017-06-06,6538.69921875
2017-06-07,6624.7529296875
2017-06-08,6665.02197265625
2017-06-09,6863.009765625
2017-06-12,6779.162109375
2017-06-13,6756.45458984375
2017-06-14,6758.384765625
2017-06-15,6722.7578125
2017-06-16,6678.26123046875
2017-06-19,6664.7919921875
2017-06-20,6626.17822265625
2017-06-21,6682.21435546875
2017-06-22,6726.2529296875
2017-06-23,6637.119140625
2017-06-27,6604.205078125
2017-06-28,6642.54296875
2017-06-29,6641.900390625
2017-06-30,6635.69384765625
2017-07-03,6761.0966796875
2017-07-04,6781.46044921875
2017-07-05,6782.84033203125
2017-07-06,6871.46728515625
2017-07-07,6833.54345703125
2017-07-10,6831.38330078125
2017-07-11,6855.79248046875
2017-07-12,6873.8583984375
2017-07-13,6957.43017578125
2017-07-14,6947.9599609375
2017-07-17,6915.828125
2017-07-18,6940.697265625
2017-07-19,6951.86767578125
2017-07-20,6887.005859375
2017-07-21,6934.85888671875
2017-07-24,6945.47705078125
2017-07-25,6899.78466796875
2017-07-26,6955.31591796875
2017-07-27,6986.896484375
2017-07-28,7015.259765625
2017-07-31,7125.2158203125
2017-08-01,7222.716796875
2017-08-02,7167.00146484375
2017-08-03,7113.58642578125
2017-08-04,7143.8330078125
2017-08-07,7206.6728515625
2017-08-08,7130.59423828125
2017-08-09,7043.89697265625
2017-08-10,6967.72705078125
2017-08-11,6856.15966796875
2017-08-14,6995.0322265625
2017-08-16,7080.25830078125
2017-08-17,6971.12841796875
2017-08-18,6986.16064453125
2017-08-21,6897.07177734375
2017-08-22,6891.74072265625
2017-08-23,6962.4853515625
2017-08-24,7069.08642578125
2017-08-28,7037.654296875
2017-08-29,6984.26220703125
2017-08-30,7017.64404296875
2017-08-31,7150.2900390625
2017-09-01,7254.29052734375
2017-09-04,7262.833984375
2017-09-05,7258.83984375
2017-09-06,7286.18701171875
2017-09-07,7353.55517578125
2017-09-08,7401.4228515625
2017-09-11,7560.8125
2017-09-12,7572.04833984375
2017-09-13,7542.4267578125
2017-09-14,7493.81640625
2017-09-15,7521.20849609375
2017-09-18,7575.1591796875
2017-09-19,7550.87646484375
2017-09-20,7540.15185546875
2017-09-21,7563.18115234375
2017-09-22,7491.91259765625
2017-09-25,7396.03759765625
2017-09-26,7326.34765625
2017-09-27,7187.1083984375
2017-09-28,7333.26513671875
2017-09-29,7408.34033203125
2017-10-03,7324.86181640625
2017-10-04,7286.6982421875
2017-10-05,7271.70068359375
2017-10-06,7338.6982421875
2017-10-09,7332.6630859375
2017-10-10,7329.87646484375
2017-10-11,7266.22265625
2017-10-12,7339.67333984375
2017-10-13,7311.72265625
2017-10-16,7281.86962890625
2017-10-17,7278.99072265625
2017-10-18,7228.05859375
2017-10-19,7178.890625
2017-10-23,7260.0478515625
2017-10-24,7312.51220703125
2017-10-25,7308.05419921875
2017-10-26,7491.7724609375
2017-10-27,7534.85888671875
2017-10-30,7609.88720703125
2017-10-31,7624.7451171875
2017-11-01,7649.9560546875
2017-11-02,7638.25537109375
2017-11-03,7632.31298828125
2017-11-06,7716.626953125
2017-11-07,7633.14794921875
2017-11-08,7644.01220703125
2017-11-09,7618.75537109375
2017-11-10,7598.97705078125
2017-11-13,7529.98388671875
2017-11-14,7542.751953125
2017-11-15,7546.74462890625
2017-11-16,7580.5908203125
2017-11-17,7752.05224609375
2017-11-20,7823.8310546875
2017-11-21,7823.041015625
2017-11-22,7905.08154296875
2017-11-23,7858.884765625
2017-11-24,7881.68115234375
2017-11-27,7900.85595703125
2017-11-28,8008.15380859375
2017-11-29,8051.98095703125
2017-11-30,7984.8916015625
2017-12-01,7994.08349609375
2017-12-04,7893.6142578125
2017-12-05,7893.2412109375
2017-12-06,7997.2421875
2017-12-07,8247.95703125
2017-12-08,8396.388671875
2017-12-11,8481.400390625
2017-12-12,8479.125
2017-12-13,8469.189453125
2017-12-14,8461.8544921875
2017-12-15,8511.2080078125
2017-12-18,8644.1767578125
2017-12-19,9101.408203125
2017-12-20,9038.6357421875
2017-12-21,8943.1328125
2017-12-22,9007.1572265625
2017-12-26,8987.6572265625
2017-12-27,8955.25
2017-12-28,8941.416015625
2017-12-29,9034.5966796875
2018-01-01,8962.4931640625
2018-01-02,8871.6318359375
2018-01-03,8744.0009765625
2018-01-04,8715.8173828125
2018-01-05,8760.017578125
2018-01-08,8774.0390625
2018-01-09,8713.310546875
2018-01-10,8706.16015625
2018-01-11,8672.685546875
2018-01-12,8783.51171875
2018-01-15,8690.0029296875
2018-01-16,8656.2041015625
2018-01-17,8648.63671875
2018-01-18,8699.5224609375
2018-01-19,8657.966796875
2018-01-22,8645.1064453125
2018-01-23,8722.4580078125
2018-01-24,8761.0400390625
2018-01-25,8615.4853515625
2018-01-29,8942.8076171875
2018-01-30,8887.8818359375
2018-01-31,8830.451171875
2018-02-01,8730.3037109375
2018-02-02,8348.4267578125
2018-02-05,8432.0
2018-02-06,8342.8564453125
2018-02-07,8284.541015625
2018-02-08,8385.6630859375
2018-02-09,8297.8212890625
2018-02-12,8466.58984375
2018-02-14,8358.6416015625
2018-02-15,8375.9599609375
2018-02-16,8205.751953125
2018-02-19,8101.65966796875
2018-02-20,8099.6171875
2018-02-21,8155.4248046875
2018-02-22,8017.34619140625
2018-02-23,8077.47119140625
2018-02-26,8362.1240234375
2018-02-27,8256.12890625
2018-02-28,8218.751953125
2018-03-01,8239.646484375
2018-03-05,8166.892578125
2018-03-06,8001.04833984375
2018-03-07,8059.1787109375
2018-03-08,8105.837890625
2018-03-09,8042.0
2018-03-12,8181.00537109375
2018-03-13,8130.6318359375
2018-03-14,8214.4345703125
2018-03-15,8206.30859375
2018-03-16,8056.810546875
2018-03-19,8146.83544921875
2018-03-20,8173.671875
2018-03-21,8240.759765625
2018-03-22,8075.38134765625
2018-03-23,7992.46044921875
2018-03-26,8139.2216796875
2018-03-27,8220.005859375
2018-03-28,8228.177734375
2018-04-02,8364.771484375
2018-04-03,8381.716796875
2018-04-04,8369.69140625
2018-04-05,8480.2861328125
2018-04-06,8548.62890625
2018-04-09,8628.904296875
2018-04-10,8611.07421875
2018-04-11,8638.0498046875
2018-04-12,8547.0048828125
2018-04-13,8472.2529296875
2018-04-16,8572.5849609375
2018-04-17,8506.052734375
2018-04-18,8469.978515625
2018-04-19,8429.2607421875
2018-04-20,8380.3701171875
2018-04-23,8417.375
2018-04-24,8417.189453125
2018-04-25,8296.427734375
2018-04-26,8307.4306640625
2018-04-27,8155.9814453125
2018-04-30,8185.32421875
2018-05-02,8119.90625
2018-05-03,8130.5380859375
2018-05-04,8058.34130859375
2018-05-07,8119.1630859375
2018-05-08,8148.4130859375
2018-05-09,8095.62451171875
2018-05-10,8083.18212890625
2018-05-11,8125.2919921875
2018-05-14,8085.08544921875
2018-05-15,8103.28515625
2018-05-16,8074.498046875
2018-05-17,8076.2626953125
2018-05-18,7903.03857421875
2018-05-21,7826.47802734375
2018-05-22,7949.18798828125
2018-05-23,7890.45556640625
2018-05-24,7809.9951171875
2018-05-25,7937.58154296875
2018-05-28,8087.21923828125
2018-05-29,8092.421875
2018-05-30,7974.7705078125
2018-05-31,7927.41357421875
2018-06-01,8179.65869140625
2018-06-04,8124.8740234375
2018-06-05,8181.09912109375
2018-06-06,8210.765625
2018-06-07,8274.74609375
2018-06-08,8294.4326171875
2018-06-11,8378.1884765625
2018-06-12,8372.7099609375
2018-06-13,8326.8388671875
2018-06-14,8318.1572265625
2018-06-15,8312.212890625
2018-06-18,8332.50390625
2018-06-19,8229.5703125
2018-06-20,8309.1484375
2018-06-21,8229.9892578125
2018-06-22,8240.994140625
2018-06-25,8164.94189453125
2018-06-26,8293.41015625
2018-06-27,8262.720703125
2018-06-28,8144.7919921875
2018-06-29,8195.2109375
2018-07-02,8190.98828125
2018-07-03,8334.08203125
2018-07-04,8562.1845703125
2018-07-05,8679.4189453125
2018-07-06,8651.9775390625
2018-07-09,8705.2783203125
2018-07-10,8850.2314453125
2018-07-11,8714.3779296875
2018-07-12,8679.3701171875
2018-07-13,8757.4169921875
2018-07-16,8714.9345703125
2018-07-17,8770.744140625
2018-07-18,8697.7568359375
2018-07-19,8718.4638671875
2018-07-20,8727.611328125
2018-07-23,9008.0859375
2018-07-24,9130.146484375
2018-07-25,9061.8974609375
2018-07-26,8725.103515625
2018-07-27,8645.38671875
2018-07-30,8711.779296875
2018-07-31,8840.5244140625
2018-08-01,8674.3564453125
2018-08-02,8489.38671875
2018-08-03,8530.798828125
2018-08-06,8623.099609375
2018-08-07,8739.263671875
2018-08-08,8549.744140625
2018-08-09,8492.7744140625
2018-08-10,8494.818359375
2018-08-13,8432.23046875
2018-08-14,8555.658203125
2018-08-16,8619.3154296875
2018-08-17,8573.9267578125
2018-08-20,8501.0869140625
2018-08-21,8537.578125
2018-08-23,8640.62890625
2018-08-24,8584.88671875
2018-08-27,8661.193359375
2018-08-28,8832.349609375
2018-08-29,8776.279296875
2018-08-30,8624.234375
2018-08-31,8521.74609375
2018-09-03,8339.767578125
2018-09-04,8308.2421875
2018-09-05,8334.09765625
2018-09-06,8206.45703125
2018-09-07,8168.37451171875
2018-09-10,8093.6162109375
2018-09-11,7978.99560546875
2018-09-12,7957.35400390625
2018-09-14,8081.71875
2018-09-17,7998.43359375
2018-09-18,7868.54345703125
2018-09-19,7691.67041015625
2018-09-21,7532.22216796875
2018-09-24,7300.73291015625
2018-09-25,7494.0947265625
2018-09-26,7347.10546875
2018-09-27,7075.89501953125
2018-09-28,6883.75244140625
2018-10-01,6992.423828125
2018-10-03,6788.2421875
2018-10-04,6743.97705078125
2018-10-05,6468.1748046875
2018-10-08,6454.498046875
2018-10-09,6276.22021484375
2018-10-10,6544.5263671875
2018-10-11,6441.1484375
2018-10-12,6826.83935546875
2018-10-15,6728.2861328125
2018-10-16,6699.150390625
2018-10-17,6450.60986328125
2018-10-19,6329.61962890625
2018-10-22,6381.84716796875
2018-10-23,6343.53076171875
2018-10-24,6340.72021484375
2018-10-25,6298.4697265625
2018-10-26,6292.9423828125
2018-10-29,6369.2001953125
2018-10-30,6273.92431640625
2018-10-31,6198.4169921875
2018-11-01,6287.74267578125
2018-11-02,6684.67626953125
2018-11-05,6723.83544921875
2018-11-06,6628.044921875
2018-11-07,6677.6025390625
2018-11-09,6823.37353515625
2018-11-12,6640.03662109375
2018-11-13,6698.72900390625
2018-11-14,6903.5185546875
2018-11-15,7005.86669921875
2018-11-16,6877.42822265625
2018-11-19,6943.42724609375
2018-11-20,6870.6357421875
2018-11-21,6955.4658203125
2018-11-22,6942.91162109375
2018-11-26,7077.44091796875
2018-11-27,7164.470703125
2018-11-28,7095.708984375
2018-11-29,7069.99267578125
2018-11-30,7177.58740234375
2018-12-03,7288.4609375
2018-12-04,7233.84326171875
2018-12-05,7076.8310546875
2018-12-06,6754.2353515625
2018-12-07,6851.89990234375
2018-12-10,6886.140625
2018-12-11,6843.84326171875
2018-12-12,6999.82470703125
2018-12-13,7185.92578125
2018-12-14,7178.10205078125
2018-12-17,7245.4599609375
2018-12-18,7281.34130859375
2018-12-19,7434.65234375
2018-12-20,7313.8486328125
2018-12-21,7060.20263671875
2018-12-24,7053.50537109375
2018-12-26,7090.9306640625
2018-12-27,7026.1494140625
2018-12-28,7031.3955078125
2018-12-31,6993.87646484375
2019-01-01,7004.46142578125
2019-01-02,6808.71142578125
2019-01-03,6748.84912109375
2019-01-04,6777.4697265625
2019-01-07,6896.9609375
2019-01-08,6969.51806640625
2019-01-09,7019.54443359375
2019-01-10,6924.64501953125
2019-01-11,6858.03564453125
2019-01-14,6940.6640625
2019-01-15,6890.49755859375
2019-01-16,6848.43408203125
2019-01-17,6872.79150390625
2019-01-18,6893.1201171875
2019-01-21,6753.017578125
2019-01-22,6622.283203125
2019-01-23,6600.31494140625
2019-01-24,6595.81787109375
2019-01-25,6101.92333984375
2019-01-28,6099.72216796875
2019-01-29,6114.61767578125
2019-01-30,6134.57177734375
2019-01-31,6221.60302734375
2019-02-01,6522.46484375
2019-02-04,6546.728515625
2019-02-05,6645.47021484375
2019-02-06,6729.59765625
2019-02-07,6841.2197265625
2019-02-08,6683.55224609375
2019-02-11,6724.44482421875
2019-02-12,6710.017578125
2019-02-14,6574.177734375
2019-02-15,6492.251953125
2019-02-18,6410.4208984375
2019-02-19,6374.68017578125
2019-02-20,6417.16552734375
2019-02-21,6371.86865234375
2019-02-22,6475.716796875
2019-02-25,6487.427734375
2019-02-26,6468.12890625
2019-02-27,6528.27294921875
2019-02-28,6398.24169921875
2019-03-01,6497.0302734375
2019-03-05,6668.09375
2019-03-06,6611.087890625
2019-03-07,6584.998046875
2019-03-08,6527.52392578125
2019-03-11,6634.50927734375
2019-03-12,6705.052734375
2019-03-13,6643.08056640625
2019-03-14,6638.63134765625
2019-03-15,6636.4765625
2019-03-18,6458.4794921875
2019-03-19,6394.0263671875
2019-03-20,6251.95556640625
2019-03-22,6138.7412109375
2019-03-25,6110.54248046875
2019-03-26,6169.65673828125
2019-03-27,6106.23291015625
2019-03-28,6179.5390625
2019-04-01,6408.5458984375
2019-04-02,6454.45166015625
2019-04-03,6626.07763671875
2019-04-04,6663.73828125
2019-04-05,6658.6796875
2019-04-08,6679.05517578125
2019-04-09,6760.65283203125
2019-04-10,6732.3603515625
2019-04-11,6733.76513671875
2019-04-12,6878.974609375
2019-04-15,6888.01416015625
2019-04-16,6987.36474609375
2019-04-18,6976.9658203125
2019-04-22,6858.73828125
2019-04-23,6603.59375
2019-04-24,6573.427734375
2019-04-25,6469.01904296875
2019-04-26,6410.5615234375
2019-04-30,6245.25830078125
2019-05-02,6261.04345703125
2019-05-03,6286.10400390625
2019-05-06,6285.77587890625
2019-05-07,6278.6083984375
2019-05-08,6230.03466796875
2019-05-09,6206.42626953125
2019-05-10,6212.65576171875
2019-05-13,6130.35693359375
2019-05-14,6160.75634765625
2019-05-15,6083.5146484375
2019-05-16,6070.3056640625
2019-05-17,6283.15234375
2019-05-20,6637.03857421875
2019-05-21,6441.00830078125
2019-05-22,6463.91259765625
2019-05-23,6491.50341796875
2019-05-24,6645.04833984375
2019-05-27,6621.90869140625
2019-05-28,6608.98046875
2019-05-29,6456.0908203125
2019-05-30,6433.84130859375
2019-05-31,6435.85498046875
2019-06-03,6579.236328125
2019-06-04,6606.31103515625
2019-06-06,6547.197265625
2019-06-07,6509.30224609375
2019-06-10,6529.6318359375
2019-06-11,6537.4541015625
2019-06-12,6419.1328125
2019-06-13,6356.083984375
2019-06-14,6321.140625
2019-06-17,6165.8623046875
2019-06-18,6032.22314453125
2019-06-19,6018.7802734375
2019-06-20,6198.74462890625
2019-06-21,6011.84765625
2019-06-24,6051.80322265625
2019-06-25,6110.4482421875
2019-06-26,6070.91455078125
2019-06-27,6076.91064453125
2019-06-28,6121.83154296875
2019-07-01,6096.724609375
2019-07-02,6145.57958984375
2019-07-03,6121.03466796875
