Date,BF-B
2015-12-14,34.35877227783203
2015-12-15,34.48123550415039
2015-12-16,35.12751770019531
2015-12-17,34.52204895019531
2015-12-18,34.1070671081543
2015-12-21,34.192108154296875
2015-12-22,34.73295211791992
2015-12-23,35.09690856933594
2015-12-24,34.6615104675293
2015-12-28,34.67851638793945
2015-12-29,34.698936462402344
2015-12-30,34.498252868652344
2015-12-31,33.77032470703125
2016-01-04,33.066192626953125
2016-01-05,33.08320236206055
2016-01-06,32.44371795654297
2016-01-07,31.756624221801758
2016-01-08,31.64437484741211
2016-01-11,31.9403018951416
2016-01-12,32.1682014465332
2016-01-13,31.127338409423828
2016-01-14,31.54572868347168
2016-01-15,31.294002532958984
2016-01-19,31.508296966552734
2016-01-20,31.23958396911621
2016-01-21,30.817808151245117
2016-01-22,31.3586368560791
2016-01-25,31.34162712097168
2016-01-26,31.885868072509766
2016-01-27,31.549123764038086
2016-01-28,32.24982452392578
2016-01-29,33.28049850463867
2016-02-01,32.74985885620117
2016-02-02,32.589996337890625
2016-02-03,32.76347351074219
2016-02-04,32.7430534362793
2016-02-05,32.794071197509766
2016-02-08,32.08317184448242
2016-02-09,32.60699462890625
2016-02-10,32.40971755981445
2016-02-11,32.511741638183594
2016-02-12,33.0015754699707
2016-02-16,33.409767150878906
2016-02-17,33.960811614990234
2016-02-18,34.420021057128906
2016-02-19,34.698936462402344
2016-02-22,34.960845947265625
2016-02-23,34.95404052734375
2016-02-24,34.8179931640625
2016-02-25,35.1683464050293
2016-02-26,34.052650451660156
2016-02-29,33.494789123535156
2016-03-01,33.219268798828125
2016-03-02,32.719242095947266
2016-03-03,32.9471435546875
2016-03-04,33.34172821044922
2016-03-07,33.29053497314453
2016-03-08,33.45096206665039
2016-03-09,33.222259521484375
2016-03-10,33.29053497314453
2016-03-11,33.41340637207031
2016-03-14,33.24614334106445
2016-03-15,32.68977737426758
2016-03-16,32.539588928222656
2016-03-17,33.39292526245117
2016-03-18,33.34856414794922
2016-03-21,33.35540008544922
2016-03-22,33.287113189697266
2016-03-23,32.97991180419922
2016-03-24,32.9389533996582
2016-03-28,32.952606201171875
2016-03-29,33.614784240722656
2016-03-30,33.63185501098633
2016-03-31,33.61137771606445
2016-04-01,33.850318908691406
2016-04-04,33.556766510009766
2016-04-05,33.50557327270508
2016-04-06,33.515811920166016
2016-04-07,32.614681243896484
2016-04-08,32.85020065307617
2016-04-11,32.44743347167969
2016-04-12,32.771690368652344
2016-04-13,32.44060516357422
2016-04-14,32.505462646484375
2016-04-15,32.635162353515625
2016-04-18,32.39623260498047
2016-04-19,32.976505279541016
2016-04-20,33.293949127197266
2016-04-21,32.01051712036133
2016-04-22,31.82960319519043
2016-04-25,32.1060905456543
2016-04-26,31.86373519897461
2016-04-27,32.249446868896484
2016-04-28,32.566898345947266
2016-04-29,32.87751388549805
2016-05-02,33.0106201171875
2016-05-03,32.7443962097168
2016-05-04,32.706844329833984
2016-05-05,32.77510452270508
2016-05-06,33.2017822265625
2016-05-09,33.468021392822266
2016-05-10,33.77864456176758
2016-05-11,33.42024230957031
2016-05-12,33.57724380493164
2016-05-13,33.32465744018555
2016-05-16,33.45096206665039
2016-05-17,33.007205963134766
2016-05-18,32.53276443481445
2016-05-19,32.53276443481445
2016-05-20,32.601036071777344
2016-05-23,32.55324172973633
2016-05-24,32.79899597167969
2016-05-25,32.95602035522461
2016-05-26,33.06525421142578
2016-05-27,33.57383728027344
2016-05-31,33.474857330322266
2016-06-01,33.242740631103516
2016-06-02,33.242733001708984
2016-06-03,33.32151412963867
2016-06-06,33.62295150756836
2016-06-07,33.34548568725586
2016-06-08,34.5272331237793
2016-06-09,33.87299728393555
2016-06-10,33.64007568359375
2016-06-13,33.31809997558594
2016-06-14,33.554439544677734
2016-06-15,33.53388977050781
2016-06-16,33.44483947753906
2016-06-17,33.112571716308594
2016-06-20,33.51676940917969
2016-06-21,33.4996337890625
2016-06-22,33.11943054199219
2016-06-23,33.55786895751953
2016-06-24,32.16376495361328
2016-06-27,32.204864501953125
2016-06-28,32.29392623901367
2016-06-29,32.8762321472168
2016-06-30,34.17101287841797
2016-07-01,33.869571685791016
2016-07-05,33.64693832397461
2016-07-06,33.23590087890625
2016-07-07,33.256446838378906
2016-07-08,33.66062927246094
2016-07-11,33.76339340209961
2016-07-12,33.712005615234375
2016-07-13,33.564720153808594
2016-07-14,33.72228240966797
2016-07-15,33.794219970703125
2016-07-18,33.62295150756836
2016-07-19,33.64350891113281
2016-07-20,33.842185974121094
2016-07-21,33.732547760009766
2016-07-22,34.21553421020508
2016-07-25,33.79764938354492
2016-07-26,33.626365661621094
2016-07-27,33.088600158691406
2016-07-28,33.571571350097656
2016-07-29,33.63323211669922
2016-08-01,33.475669860839844
2016-08-02,33.181087493896484
2016-08-03,33.181087493896484
2016-08-04,33.170799255371094
2016-08-05,33.39688491821289
2016-08-08,33.253013610839844
2016-08-09,33.324954986572266
2016-08-10,33.71885681152344
2016-08-11,33.55786895751953
2016-08-12,33.55786895751953
2016-08-15,33.6092529296875
2016-08-16,34.085357666015625
2016-08-17,34.16072463989258
2016-08-18,34.133304595947266
2016-08-19,34.5272331237793
2016-08-22,34.479278564453125
2016-08-23,34.465576171875
2016-08-24,34.78757095336914
2016-08-25,34.958824157714844
2016-08-26,34.602603912353516
2016-08-29,34.97938537597656
2016-08-30,34.59446334838867
2016-08-31,33.3709716796875
2016-09-01,32.931060791015625
2016-09-02,33.07540512084961
2016-09-06,32.8348388671875
2016-09-07,32.25746154785156
2016-09-08,32.161231994628906
2016-09-09,31.329526901245117
2016-09-12,31.920658111572266
2016-09-13,31.28142547607422
2016-09-14,31.143936157226562
2016-09-15,31.357027053833008
2016-09-16,31.693836212158203
2016-09-19,31.90003776550293
2016-09-20,32.003143310546875
2016-09-21,32.216217041015625
2016-09-22,32.69049072265625
2016-09-23,32.566776275634766
2016-09-26,32.2780876159668
2016-09-27,32.415550231933594
2016-09-28,32.436180114746094
2016-09-29,32.360572814941406
2016-09-30,32.60801315307617
2016-10-03,32.42242431640625
2016-10-04,32.16810607910156
2016-10-05,31.996267318725586
2016-10-06,32.07875061035156
2016-10-07,31.879417419433594
2016-10-10,32.14748764038086
2016-10-11,31.879417419433594
2016-10-12,31.556365966796875
2016-10-13,31.542612075805664
2016-10-14,31.171449661254883
2016-10-17,30.923995971679688
2016-10-18,31.19206428527832
2016-10-19,31.020214080810547
2016-10-20,30.697160720825195
2016-10-21,30.930866241455078
2016-10-24,31.185190200805664
2016-10-25,31.253934860229492
2016-10-26,31.253934860229492
2016-10-27,31.24704933166504
2016-10-28,31.638845443725586
2016-10-31,31.735078811645508
2016-11-01,31.460132598876953
2016-11-02,31.693836212158203
2016-11-03,31.583850860595703
2016-11-04,31.638845443725586
2016-11-07,32.27121353149414
2016-11-08,32.33306884765625
2016-11-09,31.363893508911133
2016-11-10,31.130205154418945
2016-11-11,31.164567947387695
2016-11-14,31.1164493560791
2016-11-15,31.31578826904297
2016-11-16,31.274547576904297
2016-11-17,31.542612075805664
2016-11-18,31.501371383666992
2016-11-21,32.06499481201172
2016-11-22,32.003143310546875
2016-11-23,31.494495391845703
2016-11-25,32.08563232421875
2016-11-28,32.09250259399414
2016-11-29,32.25746154785156
2016-11-30,31.293474197387695
2016-12-01,30.77593421936035
2016-12-02,31.072660446166992
2016-12-05,31.107158660888672
2016-12-06,31.0174503326416
2016-12-07,30.610326766967773
2016-12-08,31.493581771850586
2016-12-09,31.65228843688965
2016-12-12,31.334871292114258
2016-12-13,31.43838119506836
2016-12-14,30.879425048828125
2016-12-15,31.148563385009766
2016-12-16,31.300365447998047
2016-12-19,31.362476348876953
2016-12-20,31.286563873291016
2016-12-21,31.286563873291016
2016-12-22,31.0174503326416
2016-12-23,30.934642791748047
2016-12-27,31.045055389404297
2016-12-28,30.94844627380371
2016-12-29,31.14164924621582
2016-12-30,30.996761322021484
2017-01-03,31.107158660888672
2017-01-04,31.45217514038086
2017-01-05,31.245162963867188
2017-01-06,31.093358993530273
2017-01-09,30.879425048828125
2017-01-10,30.75524139404297
2017-01-11,30.603424072265625
2017-01-12,30.479202270507812
2017-01-13,30.334318161010742
2017-01-17,30.679332733154297
2017-01-18,30.893245697021484
2017-01-19,30.782840728759766
2017-01-20,31.065763473510742
2017-01-23,31.362476348876953
2017-01-24,31.64540672302246
2017-01-25,31.769590377807617
2017-01-26,31.528079986572266
2017-01-27,31.45907974243164
2017-01-30,31.3831729888916
2017-01-31,31.46597671508789
2017-02-01,31.058853149414062
2017-02-02,31.148563385009766
2017-02-03,31.534984588623047
2017-02-06,31.362476348876953
2017-02-07,31.590187072753906
2017-02-08,31.873109817504883
2017-02-09,32.197418212890625
2017-02-10,32.404441833496094
2017-02-13,32.34233474731445
2017-02-14,32.521751403808594
2017-02-15,32.77707290649414
2017-02-16,32.99787902832031
2017-02-17,33.260101318359375
2017-02-21,33.39120864868164
2017-02-22,33.653419494628906
2017-02-23,33.75691604614258
2017-02-24,33.729312896728516
2017-02-27,33.67411422729492
2017-02-28,33.64651870727539
2017-03-01,33.67411422729492
2017-03-02,33.73160934448242
2017-03-03,33.90476608276367
2017-03-06,33.57921600341797
2017-03-07,32.52641677856445
2017-03-08,32.11083984375
2017-03-09,32.006927490234375
2017-03-10,32.13853454589844
2017-03-13,32.020782470703125
2017-03-14,32.096981048583984
2017-03-15,32.422523498535156
2017-03-16,32.33248519897461
2017-03-17,32.408668518066406
2017-03-20,32.422523498535156
2017-03-21,32.7480583190918
2017-03-22,32.91428756713867
2017-03-23,32.810401916503906
2017-03-24,32.616451263427734
2017-03-27,32.464080810546875
2017-03-28,32.429443359375
2017-03-29,32.36711502075195
2017-03-30,32.11083984375
2017-03-31,31.986148834228516
2017-04-03,31.778356552124023
2017-04-04,31.736799240112305
2017-04-05,31.6536922454834
2017-04-06,31.625988006591797
2017-04-07,31.632896423339844
2017-04-10,31.847620010375977
2017-04-11,31.82684898376465
2017-04-12,31.82684898376465
2017-04-13,31.49437713623047
2017-04-17,31.81298828125
2017-04-18,32.055423736572266
2017-04-19,32.020782470703125
2017-04-20,31.94461441040039
2017-04-21,32.04154968261719
2017-04-24,32.51255798339844
2017-04-25,32.77576446533203
2017-04-26,32.38788604736328
2017-04-27,32.401729583740234
2017-04-28,32.77576446533203
2017-05-01,32.803466796875
2017-05-02,32.900447845458984
2017-05-03,32.82424545288086
2017-05-04,33.52381896972656
2017-05-05,33.946327209472656
2017-05-08,34.20953369140625
2017-05-09,34.223388671875
2017-05-10,34.112571716308594
2017-05-11,34.361900329589844
2017-05-12,34.077919006347656
2017-05-15,34.26494216918945
2017-05-16,34.95065689086914
2017-05-17,36.21125793457031
2017-05-18,36.41904067993164
2017-05-19,36.66148376464844
2017-05-22,39.425113677978516
2017-05-23,36.97315216064453
2017-05-24,37.63809585571289
2017-05-25,35.740264892578125
2017-05-26,35.83030319213867
2017-05-30,35.64329147338867
2017-05-31,35.98268508911133
2017-06-01,36.693756103515625
2017-06-02,36.519996643066406
2017-06-05,36.374019622802734
2017-06-06,36.36708068847656
2017-06-07,35.241031646728516
2017-06-08,34.233158111572266
2017-06-09,34.17058563232422
2017-06-12,34.25400161743164
2017-06-13,34.22618865966797
2017-06-14,34.295711517333984
2017-06-15,34.57374572753906
2017-06-16,34.38607406616211
2017-06-19,34.42082977294922
2017-06-20,34.32352066040039
2017-06-21,33.941200256347656
2017-06-22,33.878662109375
2017-06-23,33.99681854248047
2017-06-26,33.9898681640625
2017-06-27,33.7674446105957
2017-06-28,34.21229553222656
2017-06-29,33.8856201171875
2017-06-30,33.78134536743164
2017-07-03,33.524166107177734
2017-07-05,33.503318786621094
2017-07-06,33.59367370605469
2017-07-07,33.482460021972656
2017-07-10,32.912479400634766
2017-07-11,32.91943359375
2017-07-12,33.1488037109375
2017-07-13,32.85687255859375
2017-07-14,32.94028091430664
2017-07-17,33.11405563354492
2017-07-18,33.46855545043945
2017-07-19,33.482460021972656
2017-07-20,33.45465087890625
2017-07-21,33.545021057128906
2017-07-24,33.35039138793945
2017-07-25,33.941200256347656
2017-07-26,34.05242156982422
2017-07-27,35.1923828125
2017-07-28,34.775325775146484
2017-07-31,34.337425231933594
2017-08-01,34.17058563232422
2017-08-02,34.01766586303711
2017-08-03,33.72574996948242
2017-08-04,33.72574996948242
2017-08-07,34.07328414916992
2017-08-08,34.02460861206055
2017-08-09,33.71878433227539
2017-08-10,33.39208984375
2017-08-11,33.67013168334961
2017-08-14,34.08024215698242
2017-08-15,34.28181076049805
2017-08-16,34.844825744628906
2017-08-17,35.1993293762207
2017-08-18,35.359195709228516
2017-08-21,35.38004684448242
2017-08-22,35.373104095458984
2017-08-23,35.12287139892578
2017-08-24,34.719722747802734
2017-08-25,35.039466857910156
2017-08-28,34.78227233886719
2017-08-29,35.58857345581055
2017-08-30,36.93705368041992
2017-08-31,36.8675422668457
2017-09-01,37.10386657714844
2017-09-05,37.22898864746094
2017-09-06,37.69140625
2017-09-07,37.84485626220703
2017-09-08,37.8936882019043
2017-09-11,38.116878509521484
2017-09-12,37.92855453491211
2017-09-13,37.85182571411133
2017-09-14,37.809974670410156
2017-09-15,37.60072708129883
2017-09-18,37.82393264770508
2017-09-19,37.83788299560547
2017-09-20,37.8867073059082
2017-09-21,37.65653991699219
2017-09-22,37.82393264770508
2017-09-25,37.872745513916016
2017-09-26,37.635623931884766
2017-09-27,37.30780792236328
2017-09-28,37.94947814941406
2017-09-29,37.872745513916016
2017-10-02,37.4263801574707
2017-10-03,37.62166213989258
2017-10-04,37.768131256103516
2017-10-05,38.033164978027344
2017-10-06,38.033164978027344
2017-10-09,37.865779876708984
2017-10-10,38.31216049194336
2017-10-11,38.57022476196289
2017-10-12,38.486534118652344
2017-10-13,38.535362243652344
2017-10-16,38.653926849365234
2017-10-17,39.107276916503906
2017-10-18,38.89106750488281
2017-10-19,38.89106750488281
2017-10-20,39.11425018310547
2017-10-23,39.30955123901367
2017-10-24,38.99568557739258
2017-10-25,38.821319580078125
2017-10-26,39.28862762451172
2017-10-27,38.97476577758789
2017-10-30,38.856178283691406
2017-10-31,39.76988220214844
2017-11-01,38.660888671875
2017-11-02,39.0096321105957
2017-11-03,38.786441802978516
2017-11-06,38.43074035644531
2017-11-07,38.87712097167969
2017-11-08,39.37929916381836
2017-11-09,39.59551239013672
2017-11-10,39.95122528076172
2017-11-13,40.57894515991211
2017-11-14,41.23457717895508
2017-11-15,40.111629486083984
2017-11-16,40.69751739501953
2017-11-17,40.8370246887207
2017-11-20,41.0462532043457
2017-11-21,41.06020736694336
2017-11-22,40.92070388793945
2017-11-24,41.03928756713867
2017-11-27,41.457759857177734
2017-11-28,41.48565673828125
2017-11-29,41.290367126464844
2017-11-30,41.7088623046875
2017-12-01,42.33658218383789
2017-12-04,43.30606460571289
2017-12-05,43.250274658203125
2017-12-06,46.07569122314453
2017-12-07,46.201629638671875
2017-12-08,46.5164909362793
2017-12-11,46.13865661621094
2017-12-12,45.79580307006836
2017-12-13,45.71883010864258
2017-12-14,46.06868362426758
2017-12-15,46.61444854736328
2017-12-18,47.27217102050781
2017-12-19,47.37013626098633
2017-12-20,47.2791748046875
2017-12-21,47.15322494506836
2017-12-22,47.43312072753906
2017-12-26,47.92989730834961
2017-12-27,47.9998779296875
2017-12-28,48.12582015991211
2017-12-29,48.04885482788086
2018-01-02,47.37013626098633
2018-01-03,47.71299362182617
2018-01-04,47.657005310058594
2018-01-05,47.71998977661133
2018-01-08,47.9998779296875
2018-01-09,47.19520950317383
2018-01-10,47.503082275390625
2018-01-11,46.60745620727539
2018-01-12,46.21562194824219
2018-01-16,46.46052169799805
2018-01-17,47.73398208618164
2018-01-18,47.33514404296875
2018-01-19,47.230186462402344
2018-01-22,47.328155517578125
2018-01-23,48.01387405395508
2018-01-24,48.16780471801758
2018-01-25,48.03485870361328
2018-01-26,48.685604095458984
2018-01-29,47.97188186645508
2018-01-30,48.03485870361328
2018-01-31,48.48966979980469
2018-02-01,48.12582015991211
2018-02-02,46.880340576171875
2018-02-05,45.22904968261719
2018-02-06,45.48794174194336
2018-02-07,45.53691101074219
2018-02-08,44.31242752075195
2018-02-09,45.73982238769531
2018-02-12,46.34856414794922
2018-02-13,46.79637908935547
2018-02-14,47.11824417114258
2018-02-15,48.14681625366211
2018-02-16,48.685604095458984
2018-02-20,47.79695510864258
2018-02-21,47.38412857055664
2018-02-22,47.51707458496094
2018-02-23,48.66459655761719
2018-02-26,48.32173156738281
2018-02-27,48.88850021362305
2018-02-28,48.83252716064453
2018-03-01,48.42844772338867
2018-03-02,49.251197814941406
2018-03-05,49.575740814208984
2018-03-06,49.15471649169922
2018-03-07,46.39173126220703
2018-03-08,46.90924835205078
2018-03-09,48.28635025024414
2018-03-12,47.733760833740234
2018-03-13,47.84778594970703
2018-03-14,47.68989181518555
2018-03-15,48.523170471191406
2018-03-16,48.29512405395508
2018-03-19,47.830238342285156
2018-03-20,48.54072570800781
2018-03-21,48.0319709777832
2018-03-22,47.31272506713867
2018-03-23,46.575931549072266
2018-03-26,47.3653450012207
2018-03-27,46.79521560668945
2018-03-28,47.207481384277344
2018-03-29,48.61958694458008
2018-04-02,47.58283996582031
2018-04-03,48.23527526855469
2018-04-04,48.89665222167969
2018-04-05,49.415016174316406
2018-04-06,48.6374626159668
2018-04-09,49.236263275146484
2018-04-10,49.63844680786133
2018-04-11,49.64738845825195
2018-04-12,49.504390716552734
2018-04-13,49.540138244628906
2018-04-16,49.960201263427734
2018-04-17,50.09426498413086
2018-04-18,49.388206481933594
2018-04-19,49.56693649291992
2018-04-20,48.70002365112305
2018-04-23,49.18263244628906
2018-04-24,48.58382797241211
2018-04-25,48.977081298828125
2018-04-26,49.692073822021484
2018-04-27,50.085323333740234
2018-04-30,50.085323333740234
2018-05-01,49.59377670288086
2018-05-02,48.02971267700195
2018-05-03,49.388206481933594
2018-05-04,49.9244499206543
2018-05-07,49.727821350097656
2018-05-08,49.55801010131836
2018-05-09,50.916507720947266
2018-05-10,51.32762145996094
2018-05-11,50.81819152832031
2018-05-14,51.22037124633789
2018-05-15,51.80129623413086
2018-05-16,52.06941604614258
2018-05-17,52.6593017578125
2018-05-18,52.92741394042969
2018-05-21,52.5341682434082
2018-05-22,52.239234924316406
2018-05-23,52.194557189941406
2018-05-24,52.32860565185547
2018-05-25,50.75562286376953
2018-05-29,50.68412780761719
2018-05-30,51.622554779052734
2018-05-31,50.550071716308594
2018-06-01,49.68312454223633
2018-06-04,50.058502197265625
2018-06-05,50.074623107910156
2018-06-06,47.027320861816406
2018-06-07,45.92491149902344
2018-06-08,47.4754524230957
2018-06-11,46.73155212402344
2018-06-12,47.29619598388672
2018-06-13,46.79429244995117
2018-06-14,47.448570251464844
2018-06-15,47.85188674926758
2018-06-18,47.6278190612793
2018-06-19,47.06317138671875
2018-06-20,45.360260009765625
2018-06-21,44.79560470581055
2018-06-22,44.64323425292969
2018-06-25,43.28988265991211
2018-06-26,43.73801040649414
2018-06-27,43.62148666381836
2018-06-28,44.15925598144531
2018-06-29,43.92622375488281
2018-07-02,44.14132308959961
2018-07-03,43.935176849365234
2018-07-05,45.30646896362305
2018-07-06,45.207889556884766
2018-07-09,45.62017822265625
2018-07-10,45.4857292175293
2018-07-11,45.37819290161133
2018-07-12,45.52158737182617
2018-07-13,45.72772979736328
2018-07-16,45.86216354370117
2018-07-17,47.17967987060547
2018-07-18,46.543338775634766
2018-07-19,46.910804748535156
2018-07-20,47.13487243652344
2018-07-23,47.23346710205078
2018-07-24,47.48442077636719
2018-07-25,49.16939926147461
2018-07-26,48.39861297607422
2018-07-27,48.066993713378906
2018-07-30,47.260345458984375
2018-07-31,47.69953536987305
2018-08-01,47.448570251464844
2018-08-02,47.64574432373047
2018-08-03,48.3896484375
2018-08-06,48.00425720214844
2018-08-07,47.99528884887695
2018-08-08,47.82500076293945
2018-08-09,48.066993713378906
2018-08-10,47.72640609741211
2018-08-13,47.70848846435547
2018-08-14,48.08492660522461
2018-08-15,47.90565490722656
2018-08-16,47.412723541259766
2018-08-17,48.013214111328125
2018-08-20,48.040103912353516
2018-08-21,47.70848846435547
2018-08-22,47.690555572509766
2018-08-23,47.35894012451172
2018-08-24,47.8608512878418
2018-08-27,47.17967987060547
2018-08-28,46.9018440246582
2018-08-29,46.9466552734375
2018-08-30,46.30134963989258
2018-08-31,46.803253173828125
2018-09-04,47.27827453613281
2018-09-05,47.59111404418945
2018-09-06,48.3282585144043
2018-09-07,48.5620002746582
2018-09-10,45.586429595947266
2018-09-11,45.65834045410156
2018-09-12,45.55046081542969
2018-09-13,45.19088363647461
2018-09-14,44.840293884277344
2018-09-17,44.13909149169922
2018-09-18,43.7255744934082
2018-09-19,43.52779769897461
2018-09-20,44.30989074707031
2018-09-21,45.199867248535156
2018-09-24,44.6065673828125
2018-09-25,45.10099411010742
2018-09-26,45.3886604309082
2018-09-27,45.568443298339844
2018-09-28,45.44258499145508
2018-10-01,45.9370231628418
2018-10-02,45.8651123046875
2018-10-03,45.136940002441406
2018-10-04,44.77735900878906
2018-10-05,44.66948699951172
2018-10-08,44.71442794799805
2018-10-09,45.10099411010742
2018-10-10,42.485015869140625
2018-10-11,41.127567291259766
2018-10-12,41.882694244384766
2018-10-15,42.17036437988281
2018-10-16,43.374969482421875
2018-10-17,43.060340881347656
2018-10-18,42.68278503417969
2018-10-19,43.23114013671875
2018-10-22,42.853580474853516
2018-10-23,42.30520248413086
2018-10-24,41.51412582397461
2018-10-25,42.12541961669922
2018-10-26,41.90068054199219
2018-10-29,41.52311325073242
2018-10-30,41.81977462768555
2018-10-31,41.65795135498047
2018-11-01,42.3861198425293
2018-11-02,42.47602081298828
2018-11-05,43.03337097167969
2018-11-06,43.752532958984375
2018-11-07,44.363834381103516
2018-11-08,43.83345031738281
2018-11-09,43.9772834777832
2018-11-12,43.401947021484375
2018-11-13,42.7906494140625
2018-11-14,42.41307830810547
2018-11-15,43.17720031738281
2018-11-16,43.66265106201172
2018-11-19,42.68278503417969
2018-11-20,42.08047103881836
2018-11-21,41.71189880371094
2018-11-23,41.963600158691406
2018-11-26,41.972591400146484
2018-11-27,42.83559799194336
2018-11-28,43.752532958984375
2018-11-29,43.4199333190918
2018-11-30,42.89852523803711
2018-12-03,44.0491943359375
2018-12-04,41.94563293457031
2018-12-06,42.212669372558594
2018-12-07,41.436798095703125
2018-12-10,41.851802825927734
2018-12-11,41.896907806396484
2018-12-12,41.969085693359375
2018-12-13,42.86222457885742
2018-12-14,42.45624923706055
2018-12-17,41.40070343017578
2018-12-18,41.61722946166992
2018-12-19,41.13908767700195
2018-12-20,41.40070343017578
2018-12-21,41.48190689086914
2018-12-24,41.27440643310547
2018-12-26,42.014190673828125
2018-12-27,42.63669967651367
2018-12-28,42.781028747558594
2018-12-31,42.925384521484375
2019-01-02,41.563114166259766
2019-01-03,40.913536071777344
2019-01-04,42.45624923706055
2019-01-07,42.266788482666016
2019-01-08,42.393104553222656
2019-01-09,41.90593719482422
2019-01-10,42.302886962890625
2019-01-11,42.275821685791016
2019-01-14,41.06690979003906
2019-01-15,41.49995422363281
2019-01-16,40.92255783081055
2019-01-17,41.00374984741211
2019-01-18,41.41875076293945
2019-01-22,41.35559844970703
2019-01-23,42.08635711669922
2019-01-24,41.148101806640625
2019-01-25,41.04887771606445
2019-01-28,40.9676628112793
2019-01-29,41.27440643310547
2019-01-30,41.97809600830078
2019-01-31,42.6276741027832
2019-02-01,42.8983268737793
2019-02-04,42.77201461791992
2019-02-05,42.970497131347656
2019-02-06,42.8983268737793
2019-02-07,43.40353775024414
2019-02-08,43.41255187988281
2019-02-11,43.502784729003906
2019-02-12,43.611045837402344
2019-02-13,43.818538665771484
2019-02-14,43.41255187988281
2019-02-15,44.143314361572266
2019-02-19,43.62907409667969
2019-02-20,43.52082061767578
2019-02-21,43.674190521240234
2019-02-22,44.0621223449707
2019-02-25,43.80049133300781
2019-02-26,44.37788391113281
2019-02-27,44.269615173339844
2019-02-28,44.648536682128906
2019-03-01,45.09751510620117
2019-03-04,46.13850402832031
2019-03-05,46.609214782714844
2019-03-06,44.21946334838867
2019-03-07,45.0522575378418
2019-03-08,45.18803024291992
2019-03-11,45.504859924316406
2019-03-12,45.694950103759766
2019-03-13,45.414344787597656
2019-03-14,45.432437896728516
2019-03-15,45.894107818603516
2019-03-18,46.21091079711914
2019-03-19,46.419124603271484
2019-03-20,45.830753326416016
2019-03-21,46.491539001464844
2019-03-22,46.83551788330078
2019-03-25,47.33338165283203
2019-03-26,47.72262191772461
2019-03-27,47.60495376586914
2019-03-28,47.65925979614258
2019-03-29,47.77692794799805
2019-04-01,48.51014709472656
2019-04-02,47.885562896728516
2019-04-03,47.66831588745117
2019-04-04,48.05754470825195
2019-04-05,48.17523956298828
2019-04-08,47.99419021606445
2019-04-09,47.849365234375
2019-04-10,47.98512268066406
2019-04-11,48.05754470825195
2019-04-12,48.22049331665039
2019-04-15,48.600669860839844
2019-04-16,47.59589385986328
