Date,EZJ.L
2019-03-28,1117.2294921875
2019-03-29,1116.72998046875
2019-04-01,1008.3046875
2019-04-02,1035.78564453125
2019-04-03,1055.2723388671875
2019-04-04,1058.270263671875
2019-04-05,1058.270263671875
2019-04-08,1048.277099609375
2019-04-09,1039.2833251953125
2019-04-10,1055.2723388671875
2019-04-11,1143.7113037109375
2019-04-12,1150.2069091796875
2019-04-15,1175.689208984375
2019-04-16,1204.1695556640625
2019-04-17,1211.6644287109375
2019-04-18,1218.159912109375
2019-04-23,1171.1923828125
2019-04-24,1173.19091796875
2019-04-25,1174.6898193359375
2019-04-26,1153.204833984375
2019-04-29,1165.196533203125
2019-04-30,1162.6981201171875
2019-05-01,1175.689208984375
2019-05-02,1140.2137451171875
2019-05-03,1116.230224609375
2019-05-07,1082.253662109375
2019-05-08,1049.2764892578125
2019-05-09,1034.786376953125
2019-05-10,1033.2874755859375
2019-05-13,1015.7994995117188
2019-05-14,999.810546875
2019-05-15,993.1151733398438
2019-05-16,972.3294677734375
2019-05-17,1024.293701171875
2019-05-20,989.3177490234375
2019-05-21,983.9215087890625
2019-05-22,926.5610961914062
2019-05-23,926.3611450195312
2019-05-24,918.36669921875
2019-05-28,908.7732543945312
2019-05-29,887.3880615234375
2019-05-30,888.9869384765625
2019-05-31,870.5996704101562
2019-06-03,854.2109375
2019-06-04,884.39013671875
2019-06-05,902.977294921875
2019-06-06,909.7725830078125
2019-06-07,909.3729248046875
2019-06-10,923.7630004882812
2019-06-11,924.362548828125
2019-06-12,919.5658569335938
2019-06-13,924.362548828125
2019-06-14,928.3597412109375
2019-06-17,887.7877807617188
2019-06-18,899.9793701171875
2019-06-19,867.201904296875
2019-06-20,891.98486328125
2019-06-21,882.5913696289062
2019-06-24,878.1943969726562
2019-06-25,860.0068969726562
2019-06-26,862.0054931640625
2019-06-27,909.3729248046875
2019-06-28,952.5430908203125
2019-07-01,965.3342895507812
2019-07-02,963.7353515625
2019-07-03,973.12890625
2019-07-04,1012.8015747070312
2019-07-05,1025.7926025390625
2019-07-08,1016.798828125
2019-07-09,982.7223510742188
2019-07-10,979.3246459960938
2019-07-11,963.7353515625
2019-07-12,990.7168579101562
2019-07-15,995.11376953125
2019-07-16,1048.7767333984375
2019-07-17,1033.787109375
2019-07-18,1075.2584228515625
2019-07-19,1099.2418212890625
2019-07-22,1106.73681640625
2019-07-23,1112.2330322265625
2019-07-24,1093.7457275390625
2019-07-25,1072.260498046875
2019-07-26,1029.789794921875
2019-07-29,1000.809814453125
2019-07-30,944.9483032226562
2019-07-31,963.335693359375
2019-08-01,959.3384399414062
2019-08-02,961.5369262695312
2019-08-05,953.1427001953125
2019-08-06,958.5390014648438
2019-08-07,997.312255859375
2019-08-08,1016.2991943359375
2019-08-09,987.319091796875
2019-08-12,960.3377685546875
2019-08-13,939.751953125
2019-08-14,905.17578125
2019-08-15,888.787109375
2019-08-16,886.3887329101562
2019-08-19,921.3646240234375
2019-08-20,913.3701171875
2019-08-21,922.7637329101562
2019-08-22,936.7540283203125
2019-08-23,935.1550903320312
2019-08-27,970.3308715820312
2019-08-28,944.1488647460938
2019-08-29,965.3342895507812
2019-08-30,962.736083984375
2019-09-02,953.9420776367188
2019-09-03,922.3638916015625
2019-09-04,927.3604736328125
2019-09-05,939.751953125
2019-09-06,945.34814453125
2019-09-09,939.751953125
2019-09-10,990.9166259765625
2019-09-11,1032.7877197265625
2019-09-12,1006.3060913085938
2019-09-13,1054.27294921875
2019-09-16,1035.2861328125
2019-09-17,1029.789794921875
2019-09-18,1030.28955078125
2019-09-19,1029.290283203125
2019-09-20,1056.771240234375
2019-09-23,1105.737548828125
2019-09-24,1126.223388671875
2019-09-25,1144.2110595703125
2019-09-26,1134.2178955078125
2019-09-27,1154.2041015625
2019-09-30,1149.20751953125
2019-10-01,1166.19580078125
2019-10-02,1143.7113037109375
2019-10-03,1121.226806640625
2019-10-04,1137.2158203125
2019-10-07,1171.69189453125
2019-10-08,1083.2529296875
2019-10-09,1106.73681640625
2019-10-10,1107.2364501953125
2019-10-11,1199.1729736328125
2019-10-14,1209.1661376953125
2019-10-15,1264.1282958984375
2019-10-16,1276.61962890625
2019-10-17,1255.134521484375
2019-10-18,1234.14892578125
2019-10-21,1264.1282958984375
2019-10-22,1240.64453125
2019-10-23,1232.1502685546875
2019-10-24,1210.1654052734375
2019-10-25,1202.670654296875
2019-10-28,1195.6754150390625
2019-10-29,1212.6636962890625
2019-10-30,1200.6719970703125
2019-10-31,1237.1468505859375
2019-11-01,1261.13037109375
2019-11-04,1309.09716796875
2019-11-05,1319.09033203125
2019-11-06,1329.0833740234375
2019-11-07,1337.5775146484375
2019-11-08,1302.601806640625
2019-11-11,1301.102783203125
2019-11-12,1305.0999755859375
2019-11-13,1303.60107421875
2019-11-14,1293.6080322265625
2019-11-15,1301.102783203125
2019-11-18,1275.620361328125
2019-11-19,1343.5733642578125
2019-11-20,1347.071044921875
2019-11-21,1331.5816650390625
2019-11-22,1346.5712890625
2019-11-25,1357.563720703125
2019-11-26,1339.076416015625
2019-11-27,1339.576171875
2019-11-28,1354.5657958984375
2019-11-29,1337.077880859375
2019-12-02,1324.0867919921875
2019-12-03,1305.5997314453125
2019-12-04,1372.553466796875
2019-12-05,1359.0628662109375
2019-12-06,1387.0435791015625
2019-12-09,1362.060791015625
2019-12-10,1333.08056640625
2019-12-11,1354.5657958984375
2019-12-12,1361.0615234375
2019-12-13,1468.9869384765625
2019-12-16,1499.9656982421875
2019-12-17,1426.0166015625
2019-12-18,1428.01513671875
2019-12-19,1429.0145263671875
2019-12-20,1427.515625
2019-12-23,1409.0283203125
2019-12-24,1418.0220947265625
2019-12-27,1419.5211181640625
2019-12-30,1420.5203857421875
2019-12-31,1423.518310546875
2020-01-02,1429.0145263671875
2020-01-03,1381.0477294921875
2020-01-06,1352.067626953125
2020-01-07,1369.0560302734375
2020-01-08,1406.5301513671875
2020-01-09,1437.5086669921875
2020-01-10,1497.967041015625
2020-01-13,1490.971923828125
2020-01-14,1507.960205078125
2020-01-15,1498.4666748046875
2020-01-16,1481.478271484375
2020-01-17,1476.481689453125
2020-01-20,1449.000732421875
2020-01-21,1515.95458984375
2020-01-22,1525.94775390625
2020-01-23,1472.9842529296875
2020-01-24,1481.478271484375
2020-01-27,1408.5286865234375
2020-01-28,1410.027587890625
2020-01-29,1408.5286865234375
2020-01-30,1387.0435791015625
2020-01-31,1392.0400390625
2020-02-03,1445.503173828125
2020-02-04,1482.4775390625
2020-02-05,1535.441162109375
2020-02-06,1533.942138671875
2020-02-07,1509.459228515625
2020-02-10,1491.97119140625
2020-02-11,1550.930419921875
2020-02-12,1526.947021484375
2020-02-13,1504.962158203125
2020-02-14,1497.46728515625
2020-02-17,1508.4598388671875
2020-02-18,1490.971923828125
2020-02-19,1504.4625244140625
2020-02-20,1515.95458984375
2020-02-21,1507.46044921875
2020-02-24,1256.1337890625
2020-02-25,1212.1640625
2020-02-26,1201.67138671875
2020-02-27,1109.6402587890625
2020-02-28,1100.143310546875
2020-03-02,1062.155517578125
2020-03-03,1069.653076171875
2020-03-04,1057.1571044921875
2020-03-05,1010.1724243164062
2020-03-06,999.6758422851562
2020-03-09,977.4829711914062
2020-03-10,1000.6754760742188
2020-03-11,924.7001342773438
2020-03-12,798.94091796875
2020-03-13,786.544921875
2020-03-16,634.59423828125
2020-03-17,595.6068115234375
2020-03-18,494.63958740234375
2020-03-19,507.0356140136719
2020-03-20,599.8054809570312
2020-03-23,521.2310180664062
2020-03-24,579.8119506835938
2020-03-25,650.5890502929688
2020-03-26,652.1885375976562
2020-03-27,594.607177734375
2020-03-30,551.821044921875
2020-03-31,570.8148803710938
2020-04-01,525.4295654296875
2020-04-02,497.038818359375
2020-04-03,474.84600830078125
2020-04-06,552.220947265625
2020-04-07,635.5938720703125
2020-04-08,645.7905883789062
2020-04-09,680.9791870117188
2020-04-14,669.5828247070312
2020-04-15,603.0045166015625
2020-04-16,588.2092895507812
2020-04-17,638.5928955078125
2020-04-20,612.0015869140625
2020-04-21,609.40234375
2020-04-22,585.2102661132812
2020-04-23,587.0096435546875
2020-04-24,572.8142700195312
2020-04-27,588.8090209960938
2020-04-28,572.0145263671875
2020-04-29,643.19140625
2020-04-30,603.0045166015625
2020-05-01,567.8158569335938
2020-05-04,526.8291625976562
2020-05-05,536.825927734375
2020-05-06,519.0316772460938
2020-05-07,531.227783203125
2020-05-11,499.8379211425781
2020-05-12,506.83563232421875
2020-05-13,488.3416442871094
2020-05-14,483.8431091308594
2020-05-15,499.1381530761719
2020-05-18,551.421142578125
2020-05-19,547.0226440429688
2020-05-20,550.2216186523438
2020-05-21,574.6136474609375
2020-05-22,557.2192993164062
2020-05-26,664.984375
2020-05-27,708.3703002929688
2020-05-28,739.7600708007812
2020-05-29,679.7796020507812
2020-06-01,705.7711181640625
2020-06-02,724.3651123046875
2020-06-03,784.145751953125
2020-06-04,832.72998046875
2020-06-05,890.9111328125
2020-06-08,879.9147338867188
2020-06-09,853.923095703125
2020-06-10,818.1347045898438
2020-06-11,759.95361328125
2020-06-12,804.739013671875
2020-06-15,767.3511352539062
2020-06-16,803.1395874023438
2020-06-17,791.9431762695312
2020-06-18,802.9396362304688
2020-06-19,797.7412719726562
2020-06-22,797.3414306640625
2020-06-23,787.3446655273438
2020-06-24,739.7600708007812
2020-06-25,669.7827758789062
2020-06-26,651.3887939453125
2020-06-29,686.177490234375
2020-06-30,679.7796020507812
2020-07-01,669.3829345703125
2020-07-02,683.9782104492188
2020-07-03,699.3731689453125
2020-07-06,715.7678833007812
2020-07-07,702.7720947265625
2020-07-08,656.5870971679688
2020-07-09,652.58837890625
2020-07-10,663.7847290039062
2020-07-13,663.1849975585938
2020-07-14,649.789306640625
2020-07-15,691.375732421875
2020-07-16,684.9779052734375
2020-07-17,662.7850341796875
2020-07-20,639.1927490234375
2020-07-21,620.7987060546875
2020-07-22,618.1995239257812
2020-07-23,614.6006469726562
2020-07-24,588.8090209960938
2020-07-27,542.0242309570312
2020-07-28,545.623046875
2020-07-29,540.6246337890625
2020-07-30,522.4305419921875
2020-07-31,493.0401306152344
2020-08-03,507.0356140136719
2020-08-04,551.421142578125
2020-08-05,587.0096435546875
2020-08-06,590.8084106445312
2020-08-07,574.8135986328125
2020-08-10,604.2041015625
2020-08-11,646.1904296875
2020-08-12,633.1947021484375
2020-08-13,610.6019897460938
2020-08-14,570.614990234375
2020-08-17,544.4234008789062
2020-08-18,556.4194946289062
2020-08-19,574.8135986328125
2020-08-20,554.2202758789062
2020-08-21,573.614013671875
2020-08-24,596.2067260742188
2020-08-25,602.2047729492188
2020-08-26,611.6016235351562
2020-08-27,627.9963989257812
2020-08-28,632.9947509765625
2020-09-01,603.2044067382812
2020-09-02,590.4085083007812
2020-09-03,628.3961791992188
2020-09-04,643.391357421875
2020-09-07,628.1962890625
2020-09-08,597.2063598632812
2020-09-09,584.6104125976562
2020-09-10,592.2080078125
2020-09-11,579.8119506835938
2020-09-14,589.8087158203125
2020-09-15,585.41015625
2020-09-16,589.8087158203125
2020-09-17,594.0074462890625
2020-09-18,539.425048828125
2020-09-21,495.03948974609375
2020-09-22,494.73956298828125
2020-09-23,505.23614501953125
2020-09-24,488.3416442871094
2020-09-25,486.0423889160156
2020-09-28,505.43609619140625
2020-09-29,489.6412048339844
2020-09-30,501.4374084472656
2020-10-01,501.03753662109375
2020-10-02,489.541259765625
2020-10-05,500.037841796875
2020-10-06,541.2245483398438
2020-10-07,523.2303466796875
2020-10-08,535.0265502929688
2020-10-09,512.433837890625
2020-10-12,497.73858642578125
2020-10-13,484.7427978515625
2020-10-14,496.6389465332031
2020-10-15,480.3442077636719
2020-10-16,470.54742431640625
2020-10-19,493.24005126953125
2020-10-20,521.2310180664062
2020-10-21,504.0365905761719
2020-10-22,534.4266967773438
2020-10-23,548.2222290039062
2020-10-26,519.4315185546875
2020-10-27,503.83660888671875
2020-10-28,487.7418212890625
2020-10-29,494.93951416015625
2020-10-30,505.6360168457031
2020-11-02,506.23583984375
2020-11-03,525.4295654296875
2020-11-04,540.6246337890625
2020-11-05,546.8226928710938
2020-11-06,532.4273071289062
2020-11-09,721.7659301757812
2020-11-10,708.9700927734375
2020-11-11,735.16162109375
2020-11-12,727.5640869140625
2020-11-13,736.1613159179688
2020-11-16,777.347900390625
2020-11-17,762.3527221679688
2020-11-18,755.9548950195312
2020-11-19,721.5659790039062
2020-11-20,732.5624389648438
2020-11-23,779.1473388671875
2020-11-24,839.7277221679688
2020-11-25,829.3310546875
2020-11-26,836.3287353515625
2020-11-27,838.528076171875
2020-11-30,805.1389770507812
2020-12-01,862.3203735351562
2020-12-02,872.317138671875
2020-12-03,916.9027099609375
2020-12-04,928.4989013671875
2020-12-07,896.9091796875
2020-12-08,854.7228393554688
2020-12-09,873.5167236328125
2020-12-10,850.1243286132812
2020-12-11,817.934814453125
2020-12-14,824.7326049804688
2020-12-15,825.5322875976562
2020-12-16,839.5277709960938
2020-12-17,842.9266967773438
2020-12-18,815.7354736328125
2020-12-21,756.95458984375
2020-12-22,774.748779296875
2020-12-23,831.7302856445312
2020-12-24,837.9282836914062
2020-12-29,862.72021484375
2020-12-30,851.5238647460938
2020-12-31,829.73095703125
2021-01-04,764.5520629882812
2021-01-05,753.5556030273438
2021-01-06,799.1409301757812
2021-01-07,798.3411254882812
2021-01-08,786.3450317382812
2021-01-11,771.1499633789062
2021-01-12,791.3433837890625
2021-01-13,762.5526733398438
2021-01-14,824.3326416015625
2021-01-15,831.7302856445312
2021-01-18,815.7354736328125
2021-01-19,844.926025390625
2021-01-20,832.5299682617188
2021-01-21,806.9382934570312
2021-01-22,780.3469848632812
2021-01-25,728.36376953125
2021-01-26,730.1632690429688
2021-01-27,713.7685546875
2021-01-28,746.3579711914062
2021-01-29,728.1639404296875
2021-02-01,749.3569946289062
2021-02-02,772.7494506835938
2021-02-03,783.745849609375
2021-02-04,796.5416870117188
2021-02-05,827.7316284179688
2021-02-08,824.9324951171875
2021-02-09,787.7445678710938
2021-02-10,762.752685546875
2021-02-11,762.3527221679688
2021-02-12,765.1519165039062
2021-02-15,815.3355712890625
2021-02-16,822.1334228515625
2021-02-17,805.3388061523438
2021-02-18,797.5413818359375
2021-02-19,830.9305419921875
2021-02-22,891.9108276367188
2021-02-23,932.0977172851562
2021-02-24,988.6793823242188
2021-02-25,970.8851928710938
2021-02-26,985.2804565429688
2021-03-01,1001.6751708984375
2021-03-02,999.6758422851562
2021-03-03,1045.1610107421875
2021-03-04,1025.1676025390625
2021-03-05,975.483642578125
2021-03-08,1012.1717529296875
2021-03-09,1003.674560546875
2021-03-10,992.0783081054688
2021-03-11,1031.6654052734375
2021-03-12,1027.1668701171875
2021-03-15,1047.160400390625
2021-03-16,1031.6654052734375
2021-03-17,1030.1658935546875
2021-03-18,1027.666748046875
2021-03-19,994.8773803710938
2021-03-22,940.8948974609375
2021-03-23,910.1049194335938
2021-03-24,943.2941284179688
2021-03-25,940.6949462890625
2021-03-26,964.6871948242188
2021-03-29,937.6959228515625
2021-03-30,989.6790771484375
2021-03-31,977.8829345703125
2021-04-01,1008.6729125976562
2021-04-06,1011.172119140625
2021-04-07,1020.169189453125
2021-04-08,991.6784057617188
2021-04-09,972.484619140625
2021-04-12,934.8968505859375
2021-04-13,923.7005004882812
2021-04-14,977.6829833984375
2021-04-15,989.6790771484375
2021-04-16,995.0773315429688
2021-04-19,987.0799560546875
2021-04-20,934.2969970703125
2021-04-21,965.8868408203125
2021-04-22,1011.172119140625
2021-04-23,986.0802612304688
2021-04-26,1028.1666259765625
2021-04-27,1025.6673583984375
2021-04-28,1030.1658935546875
2021-04-29,1013.6712646484375
2021-04-30,1035.6641845703125
2021-05-04,1039.1629638671875
2021-05-05,1017.170166015625
2021-05-06,1036.1639404296875
2021-05-07,1094.64501953125
2021-05-10,1069.653076171875
2021-05-11,1032.165283203125
2021-05-12,1020.6690063476562
2021-05-13,1005.174072265625
2021-05-14,1014.171142578125
2021-05-17,985.48046875
2021-05-18,1007.6732177734375
2021-05-19,982.6813354492188
2021-05-20,962.4878540039062
2021-05-21,974.2839965820312
2021-05-24,983.4810791015625
2021-05-25,985.08056640625
2021-05-26,986.4801025390625
2021-05-27,997.4765625
2021-05-28,1006.1737060546875
2021-06-01,1006.673583984375
2021-06-02,1010.1724243164062
2021-06-03,958.8890991210938
2021-06-04,933.6972045898438
2021-06-07,962.8878173828125
2021-06-08,966.6865844726562
2021-06-09,985.8803100585938
2021-06-10,946.8929443359375
2021-06-11,958.08935546875
2021-06-14,932.2976684570312
2021-06-15,932.2976684570312
2021-06-16,950.0919799804688
2021-06-17,973.2843627929688
2021-06-18,967.6862182617188
2021-06-21,973.08447265625
2021-06-22,977.4829711914062
2021-06-23,973.2843627929688
2021-06-24,969.0857543945312
2021-06-25,954.6903686523438
2021-06-28,899.308349609375
2021-06-29,892.1107177734375
2021-06-30,894.5098876953125
2021-07-01,917.90234375
2021-07-02,923.1006469726562
2021-07-05,952.8910522460938
2021-07-06,934.6968994140625
2021-07-07,904.7066650390625
2021-07-08,916.7027587890625
2021-07-09,933.097412109375
2021-07-12,899.308349609375
2021-07-13,877.5154418945312
2021-07-14,839.3277587890625
2021-07-15,822.3333129882812
2021-07-16,823.932861328125
2021-07-19,769.7504272460938
2021-07-20,776.9480590820312
2021-07-21,810.5371704101562
2021-07-22,810.3372192382812
2021-07-23,813.5361938476562
2021-07-26,845.5258178710938
2021-07-27,849.1246337890625
2021-07-28,888.5118408203125
2021-07-29,881.314208984375
2021-07-30,845.9257202148438
2021-08-02,846.1256103515625
2021-08-03,825.9321899414062
2021-08-04,826.931884765625
2021-08-05,853.5232543945312
2021-08-06,850.1243286132812
2021-08-09,827.9315185546875
2021-08-10,823.1331176757812
2021-08-11,828.3313598632812
2021-08-12,822.5332641601562
2021-08-13,817.1350708007812
2021-08-16,805.1389770507812
2021-08-17,788.9441528320312
2021-08-18,814.3358764648438
2021-08-19,800.5404052734375
2021-08-20,798.740966796875
2021-08-23,800.5404052734375
2021-08-24,843.1265869140625
2021-08-25,832.72998046875
2021-08-26,811.5368041992188
2021-08-27,808.7377319335938
2021-08-31,795.741943359375
2021-09-01,796.5416870117188
2021-09-02,802.7396850585938
2021-09-03,787.144775390625
2021-09-06,793.9425659179688
2021-09-07,777.747802734375
2021-09-08,788.7442016601562
2021-09-09,707.9703979492188
2021-09-10,680.5792846679688
2021-09-13,589.8087158203125
2021-09-14,575.0135498046875
2021-09-15,565.8165283203125
2021-09-16,606.4033203125
2021-09-17,630.1956787109375
2021-09-20,653.9879150390625
2021-09-21,655.1875610351562
2021-09-22,660.9856567382812
2021-09-23,653.5880737304688
2021-09-24,680.3793334960938
2021-09-27,709.1700439453125
2021-09-28,684.3780517578125
2021-09-29,679.7796020507812
2021-09-30,662.5851440429688
2021-10-01,703.5718383789062
2021-10-04,698.7734375
2021-10-05,693.1752319335938
2021-10-06,661.1856689453125
2021-10-07,638.9927978515625
2021-10-08,636.3936157226562
2021-10-11,647.7899169921875
2021-10-12,625.197265625
2021-10-13,608.0028686523438
2021-10-14,630.3955078125
2021-10-15,643.9911499023438
2021-10-18,626.7967529296875
2021-10-19,613.001220703125
2021-10-20,591.0083618164062
2021-10-21,599.6055297851562
2021-10-22,596.4065551757812
2021-10-25,593.6074829101562
2021-10-26,609.2024536132812
2021-10-27,608.2028198242188
2021-10-28,617.7996826171875
2021-10-29,622.7980346679688
2021-11-01,625.3971557617188
2021-11-02,609.2024536132812
2021-11-03,613.6010131835938
2021-11-04,619.5990600585938
2021-11-05,656.9869384765625
2021-11-08,650.189208984375
2021-11-09,630.1956787109375
2021-11-10,621.7984008789062
2021-11-11,614.0009155273438
2021-11-12,597.80615234375
2021-11-15,588.609130859375
2021-11-16,580.0119018554688
2021-11-17,573.4140625
2021-11-18,570.4150390625
2021-11-19,555.02001953125
2021-11-22,548.2222290039062
2021-11-23,555.219970703125
2021-11-24,556.8194580078125
2021-11-25,564.217041015625
2021-11-26,499.6379699707031
2021-11-29,502.43707275390625
2021-11-30,496.33905029296875
2021-12-01,517.8320922851562
2021-12-02,531.02783203125
2021-12-03,528.02880859375
2021-12-06,555.8197631835938
2021-12-07,554.0203857421875
2021-12-08,550.0216674804688
2021-12-09,536.0261840820312
2021-12-10,525.4295654296875
2021-12-13,503.6366882324219
2021-12-14,507.4354553222656
2021-12-15,485.7424621582031
2021-12-16,495.3393859863281
2021-12-17,508.2351989746094
2021-12-20,506.23583984375
2021-12-21,533.0271606445312
2021-12-22,536.6259765625
2021-12-23,552.02099609375
2021-12-24,562.8175048828125
2021-12-29,550.0216674804688
2021-12-30,556.8194580078125
2021-12-31,555.8197631835938
2022-01-04,607.203125
2022-01-05,616.4000854492188
2022-01-06,623.9976806640625
2022-01-07,621.5984497070312
2022-01-10,633.5945434570312
2022-01-11,629.3958740234375
2022-01-12,620.7987060546875
2022-01-13,634.794189453125
2022-01-14,635.3939208984375
2022-01-17,639.5925903320312
2022-01-18,633.7944946289062
2022-01-19,624.997314453125
2022-01-20,645.5906372070312
2022-01-21,627.9963989257812
2022-01-24,594.607177734375
2022-01-25,603.604248046875
2022-01-26,635.1940307617188
2022-01-27,635.5938720703125
2022-01-28,618.3994140625
2022-01-31,618.3994140625
2022-02-01,637.59326171875
2022-02-02,627.1966552734375
2022-02-03,627.1966552734375
2022-02-04,626.7967529296875
2022-02-07,649.389404296875
2022-02-08,675.3809814453125
2022-02-09,699.5731811523438
2022-02-10,727.1642456054688
2022-02-11,705.7711181640625
2022-02-14,693.9749755859375
2022-02-15,714.9681396484375
2022-02-16,714.5682983398438
2022-02-17,689.7763671875
2022-02-18,674.181396484375
2022-02-21,657.9866333007812
2022-02-22,668.7830810546875
2022-02-23,646.1904296875
2022-02-24,597.0064697265625
2022-02-25,625.9970092773438
2022-02-28,602.4046020507812
2022-03-01,546.02294921875
2022-03-02,551.421142578125
2022-03-03,510.6343994140625
2022-03-04,475.1459045410156
2022-03-07,439.3575134277344
2022-03-08,446.8551025390625
2022-03-09,503.036865234375
2022-03-10,482.24359130859375
2022-03-11,484.1429748535156
2022-03-14,506.0359191894531
2022-03-15,522.6304931640625
2022-03-16,550.0216674804688
2022-03-17,530.0281372070312
2022-03-18,538.4253540039062
2022-03-21,520.2313232421875
2022-03-22,527.8287963867188
2022-03-23,515.032958984375
2022-03-24,509.0349426269531
2022-03-25,516.232666015625
2022-03-28,535.6262817382812
2022-03-29,569.6152954101562
2022-03-30,550.2216186523438
2022-03-31,556.4194946289062
2022-04-01,554.8201293945312
2022-04-04,553.6204833984375
2022-04-05,539.0252075195312
2022-04-06,523.8301391601562
2022-04-07,519.0316772460938
2022-04-08,523.0304565429688
2022-04-11,542.424072265625
2022-04-12,552.220947265625
2022-04-13,556.0197143554688
2022-04-14,574.0138549804688
2022-04-19,562.0177612304688
2022-04-20,564.01708984375
2022-04-21,591.608154296875
2022-04-22,568.2157592773438
2022-04-25,568.2157592773438
2022-04-26,553.0206909179688
2022-04-27,555.8197631835938
2022-04-28,558.218994140625
2022-04-29,560.8181762695312
2022-05-03,551.0213623046875
2022-05-04,534.4266967773438
2022-05-05,517.6321411132812
2022-05-06,510.2345275878906
2022-05-09,491.84051513671875
2022-05-10,490.14105224609375
2022-05-11,505.23614501953125
2022-05-12,490.0411071777344
2022-05-13,498.538330078125
2022-05-16,499.43804931640625
2022-05-17,503.036865234375
2022-05-18,500.83758544921875
2022-05-19,501.4374084472656
2022-05-20,517.2322998046875
2022-05-23,526.4292602539062
2022-05-24,496.33905029296875
2022-05-25,508.2351989746094
2022-05-26,524.429931640625
2022-05-27,531.8275146484375
2022-05-30,535.0265502929688
2022-05-31,517.4321899414062
2022-06-01,507.2355041503906
2022-06-06,496.7389221191406
2022-06-07,487.8418273925781
2022-06-08,478.3448791503906
2022-06-09,467.14849853515625
2022-06-10,452.05340576171875
2022-06-13,423.06280517578125
2022-06-14,409.9670715332031
2022-06-15,424.86224365234375
2022-06-16,409.9670715332031
2022-06-17,436.85833740234375
2022-06-20,443.5561828613281
2022-06-21,415.56524658203125
2022-06-22,412.16632080078125
2022-06-23,398.2708435058594
2022-06-24,394.77197265625
2022-06-27,403.4691467285156
2022-06-28,411.5665588378906
2022-06-29,386.47467041015625
2022-06-30,366.48114013671875
2022-07-01,376.7778015136719
2022-07-04,360.1831970214844
2022-07-05,345.38800048828125
2022-07-06,357.0841979980469
2022-07-07,372.3792419433594
2022-07-08,376.2779541015625
2022-07-11,358.7836608886719
2022-07-12,369.2802429199219
2022-07-13,355.88458251953125
2022-07-14,364.2818603515625
2022-07-15,373.9787292480469
2022-07-18,382.5759582519531
2022-07-19,393.472412109375
2022-07-20,390.2734375
2022-07-21,382.77587890625
2022-07-22,378.97711181640625
2022-07-25,373.6788024902344
2022-07-26,373.1789855957031
2022-07-27,390.5733337402344
2022-07-28,389.77362060546875
2022-07-29,399.2705078125
2022-08-01,394.77197265625
2022-08-02,396.0715637207031
2022-08-03,402.26953125
2022-08-04,405.7684020996094
2022-08-05,399.7703552246094
2022-08-08,405.06866455078125
2022-08-09,395.9715881347656
2022-08-10,406.7680969238281
2022-08-11,404.3688659667969
2022-08-12,407.4678955078125
2022-08-15,422.4630126953125
2022-08-16,423.7625732421875
2022-08-17,404.5688171386719
2022-08-18,408.5675354003906
2022-08-19,382.8758544921875
2022-08-22,364.3818359375
2022-08-23,364.3818359375
2022-08-24,363.1822204589844
2022-08-25,363.5821228027344
2022-08-26,353.88525390625
2022-08-30,355.6846618652344
2022-08-31,359.683349609375
2022-09-01,347.5872802734375
2022-09-02,359.4834289550781
2022-09-05,352.5856628417969
2022-09-06,367.2808837890625
2022-09-07,366.081298828125
2022-09-08,355.184814453125
2022-09-09,358.7836608886719
2022-09-12,364.8816833496094
2022-09-13,353.5853576660156
2022-09-14,346.88751220703125
2022-09-15,358.8836364746094
2022-09-16,345.8878479003906
2022-09-20,352.4856872558594
2022-09-21,340.7894592285156
2022-09-22,322.2955017089844
2022-09-23,306.5006103515625
2022-09-26,301.50225830078125
2022-09-27,300.7024841308594
2022-09-28,296.9037170410156
2022-09-29,292.6051330566406
2022-09-30,296.30389404296875
2022-10-03,287.7066955566406
2022-10-04,301.2023010253906
2022-10-05,288.90631103515625
2022-10-06,295.3042297363281
2022-10-07,294.3045654296875
2022-10-10,295.9040222167969
2022-10-11,295.4042053222656
2022-10-12,285.007568359375
2022-10-13,292.6051330566406
2022-10-14,306.20068359375
2022-10-17,324.3948059082031
2022-10-18,325.5944519042969
2022-10-19,328.39349365234375
2022-10-20,327.4938049316406
2022-10-21,320.79595947265625
2022-10-24,312.6985778808594
2022-10-25,316.49737548828125
2022-10-26,335.6911315917969
2022-10-27,342.6888427734375
2022-10-28,328.39349365234375
2022-10-31,348.2870788574219
2022-11-01,353.88525390625
2022-11-02,342.788818359375
2022-11-03,347.2873840332031
2022-11-04,355.88458251953125
2022-11-07,366.081298828125
2022-11-08,381.5762634277344
2022-11-09,380.7764892578125
2022-11-10,399.7703552246094
2022-11-11,412.3663024902344
2022-11-14,420.863525390625
2022-11-15,416.56494140625
2022-11-16,390.6733093261719
2022-11-17,388.77392578125
2022-11-18,387.7742614746094
2022-11-21,387.97418212890625
2022-11-22,375.77813720703125
2022-11-23,386.47467041015625
2022-11-24,393.97222900390625
2022-11-25,404.76873779296875
2022-11-28,392.8725891113281
2022-11-29,382.77587890625
2022-11-30,390.97320556640625
2022-12-01,387.474365234375
2022-12-02,391.3730773925781
2022-12-05,392.47271728515625
2022-12-06,390.6733093261719
2022-12-07,379.1770324707031
2022-12-08,375.77813720703125
2022-12-09,383.47564697265625
2022-12-12,379.6768493652344
2022-12-13,369.68011474609375
2022-12-14,362.9822998046875
