Date,SSAB-A.ST
2016-01-11,9.827430725097656
2016-01-12,9.702301025390625
2016-01-13,9.55792236328125
2016-01-14,9.745615005493164
2016-01-15,9.225848197937012
2016-01-18,9.187348365783691
2016-01-19,9.249911308288574
2016-01-20,8.537639617919922
2016-01-21,8.913025856018066
2016-01-22,9.206597328186035
2016-01-25,9.057406425476074
2016-01-26,9.837056159973145
2016-01-27,9.548295974731445
2016-01-28,9.97662353515625
2016-01-29,9.894806861877441
2016-02-01,9.62048625946045
2016-02-02,9.052592277526855
2016-02-03,9.34616470336914
2016-02-04,10.4578857421875
2016-02-05,10.491576194763184
2016-02-08,9.683050155639648
2016-02-09,9.004467964172363
2016-02-10,9.086282730102539
2016-02-11,8.874526023864746
2016-02-12,10.43382453918457
2016-02-15,10.655205726623535
2016-02-16,9.678237915039062
2016-02-17,10.443449020385742
2016-02-18,10.35682201385498
2016-02-19,10.154690742492676
2016-02-22,11.473356246948242
2016-02-23,11.112407684326172
2016-02-24,10.804398536682129
2016-02-25,10.558953285217285
2016-02-26,10.953591346740723
2016-02-29,11.21347427368164
2016-03-01,11.74767780303955
2016-03-02,12.411825180053711
2016-03-03,12.739082336425781
2016-03-04,13.648673057556152
2016-03-07,13.66311264038086
2016-03-08,12.970090866088867
2016-03-09,12.897900581359863
2016-03-10,12.666893005371094
2016-03-11,13.258849143981934
2016-03-14,13.552421569824219
2016-03-15,12.946027755737305
2016-03-16,12.642830848693848
2016-03-17,13.287724494934082
2016-03-18,13.648673057556152
2016-03-21,13.629423141479492
2016-03-22,13.542794227600098
2016-03-23,13.441730499267578
2016-03-24,13.037467002868652
2016-03-29,13.340664863586426
2016-03-30,14.12031364440918
2016-03-31,14.081812858581543
2016-04-01,14.283943176269531
2016-04-04,14.534200668334961
2016-04-05,14.086625099182129
2016-04-06,14.115501403808594
2016-04-07,13.441730499267578
2016-04-08,14.1925048828125
2016-04-11,14.664144515991211
2016-04-12,14.630453109741211
2016-04-13,15.881744384765625
2016-04-14,15.722925186157227
2016-04-15,15.511168479919434
2016-04-18,15.44860553741455
2016-04-19,15.025092124938965
2016-04-20,15.410103797912598
2016-04-21,15.082841873168945
2016-04-22,16.030935287475586
2016-04-25,16.762460708618164
2016-04-26,16.478513717651367
2016-04-27,16.613265991210938
2016-04-28,16.911651611328125
2016-04-29,16.23788070678711
2016-05-02,15.799928665161133
2016-05-03,15.049156188964844
2016-05-04,14.885526657104492
2016-05-06,15.16465950012207
2016-05-09,14.105875968933105
2016-05-10,13.980746269226074
2016-05-11,14.322447776794434
2016-05-12,13.860431671142578
2016-05-13,14.110688209533691
2016-05-16,14.77001953125
2016-05-17,14.745959281921387
2016-05-18,14.673768043518066
2016-05-19,14.105875968933105
2016-05-20,14.158815383911133
2016-05-23,14.38019847869873
2016-05-24,14.317631721496582
2016-05-25,14.173253059387207
2016-05-26,14.707456588745117
2016-05-27,13.52354621887207
2016-05-30,14.471057891845703
2016-05-31,14.74306583404541
2016-06-01,13.988232612609863
2016-06-02,14.04943561553955
2016-06-03,13.899828910827637
2016-06-07,14.090237617492676
2016-06-08,14.1310396194458
2016-06-09,15.239489555358887
2016-06-10,14.661462783813477
2016-06-13,13.879427909851074
2016-06-14,13.131393432617188
2016-06-15,13.498612403869629
2016-06-16,12.961386680603027
2016-06-17,13.478208541870117
2016-06-20,13.784223556518555
2016-06-21,13.770621299743652
2016-06-22,13.668620109558105
2016-06-23,14.443853378295898
2016-06-27,12.838979721069336
2016-06-28,12.62817096710205
2016-06-29,13.151795387268066
2016-06-30,13.24699878692627
2016-07-01,14.981078147888184
2016-07-04,14.953875541687012
2016-07-05,14.450654983520508
2016-07-06,14.15143871307373
2016-07-07,14.287446975708008
2016-07-08,14.709066390991211
2016-07-11,15.64750862121582
2016-07-12,16.592748641967773
2016-07-13,17.667200088500977
2016-07-14,17.721599578857422
2016-07-15,17.742002487182617
2016-07-18,17.57879638671875
2016-07-19,17.163978576660156
2016-07-20,17.830406188964844
2016-07-21,17.320383071899414
2016-07-22,18.88445472717285
2016-07-25,19.299272537231445
2016-07-26,18.62604331970215
2016-07-27,18.592039108276367
2016-07-28,18.38803482055664
2016-07-29,18.29962921142578
2016-08-01,17.714801788330078
2016-08-02,16.803558349609375
2016-08-03,16.987167358398438
2016-08-04,17.497190475463867
2016-08-05,17.503992080688477
2016-08-08,18.020816802978516
2016-08-09,18.020816802978516
2016-08-10,17.755603790283203
2016-08-11,17.714801788330078
2016-08-12,17.619598388671875
2016-08-15,17.803205490112305
2016-08-16,17.898408889770508
2016-08-17,17.38838768005371
2016-08-18,17.78960418701172
2016-08-19,17.81680679321289
2016-08-22,17.694398880004883
2016-08-23,18.224822998046875
2016-08-24,18.306428909301758
2016-08-25,18.027616500854492
2016-08-26,18.177223205566406
2016-08-29,17.78960418701172
2016-08-30,17.742002487182617
2016-08-31,17.320383071899414
2016-09-01,17.551593780517578
2016-09-02,17.769201278686523
2016-09-05,18.211225509643555
2016-09-06,18.102418899536133
2016-09-07,18.292829513549805
2016-09-08,17.973215103149414
2016-09-09,18.007213592529297
2016-09-12,17.422388076782227
2016-09-13,17.055171966552734
2016-09-14,16.74915885925293
2016-09-15,16.470348358154297
2016-09-16,16.007925033569336
2016-09-19,16.327537536621094
2016-09-20,15.810715675354004
2016-09-21,15.885520935058594
2016-09-22,16.647151947021484
2016-09-23,16.55194664001465
2016-09-26,16.39554214477539
2016-09-27,16.279937744140625
2016-09-28,16.26633644104004
2016-09-29,17.082374572753906
2016-09-30,17.01436996459961
2016-10-03,17.191179275512695
2016-10-04,17.38838768005371
2016-10-05,17.476791381835938
2016-10-06,17.374784469604492
2016-10-07,18.109216690063477
2016-10-10,18.496837615966797
2016-10-11,18.16362190246582
2016-10-12,18.408432006835938
2016-10-13,18.45603370666504
2016-10-14,18.768848419189453
2016-10-17,18.6396427154541
2016-10-18,19.068063735961914
2016-10-19,19.66649055480957
2016-10-20,19.39447784423828
2016-10-21,19.877300262451172
2016-10-24,19.986103057861328
2016-10-25,19.700490951538086
2016-10-26,19.591684341430664
2016-10-27,19.74809455871582
2016-10-28,19.285673141479492
2016-10-31,19.469284057617188
2016-11-01,19.299272537231445
2016-11-02,19.149667739868164
2016-11-03,19.39447784423828
2016-11-04,18.86405372619629
2016-11-07,19.326475143432617
2016-11-08,19.278871536254883
2016-11-09,20.97894859313965
2016-11-10,21.522972106933594
2016-11-11,21.448171615600586
2016-11-14,23.474660873413086
2016-11-15,22.713029861450195
2016-11-16,22.407012939453125
2016-11-17,22.488616943359375
2016-11-18,22.9034366607666
2016-11-21,23.311452865600586
2016-11-22,24.7667179107666
2016-11-23,24.855125427246094
2016-11-24,25.33115005493164
2016-11-25,24.419906616210938
2016-11-28,24.100290298461914
2016-11-29,23.875879287719727
2016-11-30,24.24309730529785
2016-12-01,24.875526428222656
2016-12-02,24.26349639892578
2016-12-05,25.249542236328125
2016-12-06,25.031930923461914
2016-12-07,25.977176666259766
2016-12-08,26.242385864257812
2016-12-09,25.68476104736328
2016-12-12,26.711606979370117
2016-12-13,25.915973663330078
2016-12-14,25.752765655517578
2016-12-15,25.50115203857422
2016-12-16,25.773164749145508
2016-12-19,24.77351951599121
2016-12-20,24.46750831604004
2016-12-21,24.53550910949707
2016-12-22,23.821475982666016
2016-12-23,24.12748908996582
2016-12-27,24.134288787841797
2016-12-28,24.236295700073242
2016-12-29,23.372655868530273
2016-12-30,23.515466690063477
2017-01-02,23.801076889038086
2017-01-03,24.20229721069336
2017-01-04,23.780675888061523
2017-01-05,23.529064178466797
2017-01-09,23.066640853881836
2017-01-10,23.801076889038086
2017-01-11,23.801076889038086
2017-01-12,22.944238662719727
2017-01-13,23.508663177490234
2017-01-16,23.31825828552246
2017-01-17,22.65862464904785
2017-01-18,22.951040267944336
2017-01-19,22.80143165588379
2017-01-20,23.019041061401367
2017-01-23,23.08704376220703
2017-01-24,24.603513717651367
2017-01-25,25.2563419342041
2017-01-26,24.54910659790039
2017-01-27,25.283544540405273
2017-01-30,24.419906616210938
2017-01-31,24.440305709838867
2017-02-01,24.86192512512207
2017-02-02,25.283544540405273
2017-02-03,25.297143936157227
2017-02-06,25.419551849365234
2017-02-07,25.555559158325195
2017-02-08,25.127140045166016
2017-02-09,25.317543029785156
2017-02-10,26.085979461669922
2017-02-13,27.289636611938477
2017-02-14,26.99042320251465
2017-02-15,26.521202087402344
2017-02-16,26.133581161499023
2017-02-17,25.317543029785156
2017-02-20,25.3719482421875
2017-02-21,25.79356575012207
2017-02-22,25.63035774230957
2017-02-23,25.045534133911133
2017-02-24,24.753122329711914
2017-02-27,24.664716720581055
2017-02-28,24.29749870300293
2017-03-01,25.399147033691406
2017-03-02,24.759920120239258
2017-03-03,24.698719024658203
2017-03-06,24.80752182006836
2017-03-07,24.277099609375
2017-03-08,24.474308013916016
2017-03-09,23.855478286743164
2017-03-10,23.8350772857666
2017-03-13,24.54231071472168
2017-03-14,24.290699005126953
2017-03-15,24.83472442626953
2017-03-16,25.433151245117188
2017-03-17,25.854768753051758
2017-03-20,25.732364654541016
2017-03-21,24.7667179107666
2017-03-22,24.671518325805664
2017-03-23,24.53550910949707
2017-03-24,24.113887786865234
2017-03-27,23.182247161865234
2017-03-28,23.68547248840332
2017-03-29,23.977886199951172
2017-03-30,24.086688995361328
2017-03-31,24.120691299438477
2017-04-03,24.45390510559082
2017-04-04,24.34510040283203
2017-04-05,24.793920516967773
2017-04-06,24.725919723510742
2017-04-07,24.6511173248291
2017-04-10,24.705520629882812
2017-04-11,23.957483291625977
2017-04-12,23.515466690063477
2017-04-13,23.291053771972656
2017-04-18,22.77423095703125
2017-04-19,23.733074188232422
2017-04-20,24.100290298461914
2017-04-21,26.04517936706543
2017-04-24,26.31039047241211
2017-04-25,27.26923179626465
2017-04-26,27.038022994995117
2017-04-27,25.94317626953125
2017-04-28,26.262786865234375
2017-05-02,25.84796905517578
2017-05-03,25.059131622314453
2017-05-04,24.61711311340332
2017-05-05,25.324342727661133
2017-05-08,24.95712661743164
2017-05-09,25.691560745239258
2017-05-10,25.365148544311523
2017-05-11,25.235942840576172
2017-05-12,24.698719024658203
2017-05-15,24.977529525756836
2017-05-16,25.004728317260742
2017-05-17,24.351900100708008
2017-05-18,24.113887786865234
2017-05-19,24.311098098754883
2017-05-22,24.929927825927734
2017-05-23,25.21554183959961
2017-05-24,25.419551849365234
2017-05-26,25.093135833740234
2017-05-29,25.059131622314453
2017-05-30,24.855125427246094
2017-05-31,24.120691299438477
2017-06-01,24.304302215576172
2017-06-02,24.331501007080078
2017-06-05,24.05268669128418
2017-06-06,24.05268669128418
2017-06-07,24.54910659790039
2017-06-08,24.855125427246094
2017-06-09,25.7663631439209
2017-06-12,26.085979461669922
2017-06-13,26.47359848022461
2017-06-14,25.929574966430664
2017-06-15,25.018333435058594
2017-06-16,24.841522216796875
2017-06-19,25.691560745239258
2017-06-20,24.855125427246094
2017-06-21,25.317543029785156
2017-06-22,25.773164749145508
2017-06-23,25.773164749145508
2017-06-26,25.80036735534668
2017-06-27,26.276384353637695
2017-06-28,26.521202087402344
2017-06-29,26.085979461669922
2017-06-30,26.147186279296875
2017-07-03,26.94961929321289
2017-07-04,27.14002799987793
2017-07-05,27.065223693847656
2017-07-06,27.167226791381836
2017-07-07,26.92241668701172
2017-07-10,27.26923179626465
2017-07-11,27.772457122802734
2017-07-12,28.207679748535156
2017-07-13,28.228076934814453
2017-07-14,28.710899353027344
2017-07-17,29.7513484954834
2017-07-18,29.023714065551758
2017-07-19,29.37733268737793
2017-07-20,28.207679748535156
2017-07-21,28.846904754638672
2017-07-24,28.663297653198242
2017-07-25,29.214122772216797
2017-07-26,28.948909759521484
2017-07-27,28.69729995727539
2017-07-28,28.18047523498535
2017-07-31,27.73845672607422
2017-08-01,27.690853118896484
2017-08-02,27.20123291015625
2017-08-03,27.330434799194336
2017-08-04,27.724853515625
2017-08-07,28.50689125061035
2017-08-08,28.547693252563477
2017-08-09,28.010467529296875
2017-08-10,27.602449417114258
2017-08-11,26.806812286376953
2017-08-14,27.180830001831055
2017-08-15,26.691207885742188
2017-08-16,26.99042320251465
2017-08-17,26.99042320251465
2017-08-18,26.800012588500977
2017-08-21,26.60960578918457
2017-08-22,27.32363510131836
2017-08-23,26.94961929321289
2017-08-24,26.983617782592773
2017-08-25,27.289636611938477
2017-08-28,27.01762580871582
2017-08-29,26.466796875
2017-08-30,26.69800567626953
2017-08-31,27.43924331665039
2017-09-01,27.820056915283203
2017-09-04,27.47324562072754
2017-09-05,27.344036102294922
2017-09-06,27.26923179626465
2017-09-07,27.76565933227539
2017-09-08,28.126073837280273
2017-09-11,28.48649024963379
2017-09-12,28.221277236938477
2017-09-13,27.718055725097656
2017-09-14,27.316835403442383
2017-09-15,26.936016082763672
2017-09-18,26.575605392456055
2017-09-19,26.5143985748291
2017-09-20,26.72520637512207
2017-09-21,26.49399757385254
2017-09-22,26.22198486328125
2017-09-25,25.84796905517578
2017-09-26,25.54875373840332
2017-09-27,25.807167053222656
2017-09-28,26.01117515563965
2017-09-29,26.68440818786621
2017-10-02,26.793212890625
2017-10-03,26.793212890625
2017-10-04,26.902015686035156
2017-10-05,27.20123291015625
2017-10-06,26.94961929321289
2017-10-09,26.34439468383789
2017-10-10,26.303590774536133
2017-10-11,26.22878646850586
2017-10-12,26.7456111907959
2017-10-13,27.731657028198242
2017-10-16,28.214479446411133
2017-10-17,28.418485641479492
2017-10-18,28.34368324279785
2017-10-19,28.153274536132812
2017-10-20,27.90165901184082
2017-10-23,28.425289154052734
2017-10-24,28.459285736083984
2017-10-25,28.139671325683594
2017-10-26,27.76565933227539
2017-10-27,27.6092472076416
2017-10-30,27.90165901184082
2017-10-31,27.949264526367188
2017-11-01,29.01691246032715
2017-11-02,28.96931266784668
2017-11-03,28.914907455444336
2017-11-06,28.806102752685547
2017-11-07,28.69049644470215
2017-11-08,28.574893951416016
2017-11-09,28.02406883239746
2017-11-10,27.792858123779297
2017-11-13,27.133228302001953
2017-11-14,26.589200973510742
2017-11-15,26.779613494873047
2017-11-16,26.902015686035156
2017-11-17,26.691207885742188
2017-11-20,26.936016082763672
2017-11-21,27.446041107177734
2017-11-22,27.255638122558594
2017-11-23,27.344036102294922
2017-11-24,26.915618896484375
2017-11-27,26.36479377746582
2017-11-28,26.47359848022461
2017-11-29,26.847614288330078
2017-11-30,26.772809982299805
2017-12-01,26.521202087402344
2017-12-04,27.208026885986328
2017-12-05,26.94281768798828
2017-12-06,27.554847717285156
2017-12-07,27.64324951171875
2017-12-08,27.663650512695312
2017-12-11,28.377681732177734
2017-12-12,28.8673038482666
2017-12-13,28.948909759521484
2017-12-14,28.540891647338867
2017-12-15,27.58884620666504
2017-12-18,28.03087043762207
2017-12-19,28.8673038482666
2017-12-20,29.533737182617188
2017-12-21,29.907751083374023
2017-12-22,30.1933650970459
2017-12-27,30.417774200439453
2017-12-28,30.744190216064453
2017-12-29,30.533382415771484
2018-01-02,31.281414031982422
2018-01-03,31.886640548706055
2018-01-04,31.852645874023438
2018-01-05,31.41061782836914
2018-01-08,31.689434051513672
2018-01-09,32.512271881103516
2018-01-10,32.62787628173828
2018-01-11,32.6890754699707
2018-01-12,32.8998908996582
2018-01-15,32.87268829345703
2018-01-16,32.2198600769043
2018-01-17,32.45787048339844
2018-01-18,32.62787628173828
2018-01-19,33.04949188232422
2018-01-22,33.28070068359375
2018-01-23,32.94749069213867
2018-01-24,33.987937927246094
2018-01-25,33.45071029663086
2018-01-26,33.12429428100586
2018-01-29,34.287147521972656
2018-01-30,33.88593292236328
2018-01-31,33.9947395324707
2018-02-01,33.23310470581055
2018-02-02,32.179054260253906
2018-02-05,32.02945327758789
2018-02-06,31.519420623779297
2018-02-07,31.66903305053711
2018-02-08,30.75098991394043
2018-02-09,30.32257080078125
2018-02-12,30.574180603027344
2018-02-13,30.886995315551758
2018-02-14,31.492225646972656
2018-02-15,31.485422134399414
2018-02-16,32.0566520690918
2018-02-19,32.967891693115234
2018-02-20,33.6887321472168
2018-02-21,33.13109588623047
2018-02-22,33.3419075012207
2018-02-23,33.17190170288086
2018-02-26,33.54591751098633
2018-02-27,33.81113052368164
2018-02-28,33.80432891845703
2018-03-01,33.56631851196289
2018-03-02,32.62107849121094
2018-03-05,32.260658264160156
2018-03-06,32.260658264160156
2018-03-07,33.987937927246094
2018-03-08,33.34870910644531
2018-03-09,32.342262268066406
2018-03-12,32.29466247558594
2018-03-13,32.95429611206055
2018-03-14,32.78428268432617
2018-03-15,33.04949188232422
2018-03-16,32.78428268432617
2018-03-19,31.859437942504883
2018-03-20,32.41026306152344
2018-03-21,32.967891693115234
2018-03-22,32.14505386352539
2018-03-23,31.016202926635742
2018-03-26,30.900598526000977
2018-03-27,31.16581153869629
2018-03-28,30.859800338745117
2018-03-29,31.961444854736328
2018-04-03,31.383419036865234
2018-04-04,31.193010330200195
2018-04-05,32.13825607299805
2018-04-06,31.961444854736328
2018-04-09,31.879844665527344
2018-04-10,33.04949188232422
2018-04-11,33.01477813720703
2018-04-12,33.8132438659668
2018-04-13,34.28538131713867
2018-04-16,34.604766845703125
2018-04-17,35.66012954711914
2018-04-18,36.604400634765625
2018-04-19,36.25724411010742
2018-04-20,35.076900482177734
2018-04-23,35.285194396972656
2018-04-24,33.51469039916992
2018-04-25,33.466087341308594
2018-04-26,33.47997283935547
2018-04-27,33.972938537597656
2018-04-30,34.542274475097656
2018-05-02,34.785282135009766
2018-05-03,34.47284698486328
2018-05-04,34.9102668762207
2018-05-07,35.20187759399414
2018-05-08,35.68790054321289
2018-05-09,35.66012954711914
2018-05-11,35.66012954711914
2018-05-14,35.24353790283203
2018-05-15,35.229652404785156
2018-05-16,35.632354736328125
2018-05-17,35.674015045166016
2018-05-18,35.09078598022461
2018-05-21,34.89638137817383
2018-05-22,35.618465423583984
2018-05-23,34.646427154541016
2018-05-24,33.77853012084961
2018-05-25,33.72992706298828
2018-05-28,33.68826675415039
2018-05-29,33.278621673583984
2018-05-30,33.417484283447266
2018-05-31,33.0772705078125
2018-06-01,33.5841178894043
2018-06-04,33.257789611816406
2018-06-05,32.674564361572266
2018-06-06,32.674564361572266
2018-06-07,33.89656066894531
2018-06-08,33.27167892456055
2018-06-11,33.7577018737793
2018-06-12,32.9036865234375
2018-06-13,32.6190185546875
2018-06-14,33.34804916381836
2018-06-15,32.26491928100586
2018-06-18,32.202430725097656
2018-06-19,31.549768447875977
2018-06-20,31.2512149810791
2018-06-21,30.869338989257812
2018-06-22,30.869338989257812
2018-06-25,29.341840744018555
2018-06-26,29.529308319091797
2018-06-27,29.577909469604492
2018-06-28,29.18909454345703
2018-06-29,29.376556396484375
2018-07-02,29.01551055908203
2018-07-03,28.58503532409668
2018-07-04,28.328140258789062
2018-07-05,29.286300659179688
2018-07-06,29.772321701049805
2018-07-09,30.32082748413086
2018-07-10,30.008390426635742
2018-07-11,28.64752197265625
2018-07-12,29.154376983642578
2018-07-13,29.688997268676758
2018-07-16,29.43904685974121
2018-07-17,30.015329360961914
2018-07-18,30.952653884887695
2018-07-19,30.890169143676758
2018-07-20,28.4461727142334
2018-07-23,28.487831115722656
2018-07-24,29.855636596679688
2018-07-25,29.557079315185547
2018-07-26,29.702884674072266
2018-07-27,30.070878982543945
2018-07-30,29.98755645751953
2018-07-31,30.098648071289062
2018-08-01,29.52236557006836
2018-08-02,28.946081161499023
2018-08-03,29.50847816467285
2018-08-06,29.21686363220215
2018-08-07,29.869524002075195
2018-08-08,29.20992088317871
2018-08-09,29.20992088317871
2018-08-10,28.710012435913086
2018-08-13,28.682241439819336
2018-08-14,28.355911254882812
2018-08-15,27.34221076965332
2018-08-16,27.66159439086914
2018-08-17,27.40469741821289
2018-08-20,27.564393997192383
2018-08-21,27.835174560546875
2018-08-22,28.432287216186523
2018-08-23,27.911550521850586
2018-08-24,27.974035263061523
2018-08-27,28.18927574157715
2018-08-28,28.932191848754883
2018-08-29,29.112716674804688
2018-08-30,27.717140197753906
2018-08-31,27.67548179626465
2018-09-03,27.84211540222168
2018-09-04,28.092071533203125
2018-09-05,28.105958938598633
2018-09-06,27.75879669189453
2018-09-07,27.99486541748047
2018-09-10,28.126785278320312
2018-09-11,27.99486541748047
2018-09-12,28.68918228149414
2018-09-13,28.321195602416992
2018-09-14,29.00162696838379
2018-09-17,29.376556396484375
2018-09-18,29.598739624023438
2018-09-19,30.674930572509766
2018-09-20,31.112350463867188
2018-09-21,31.042919158935547
2018-09-24,30.84156608581543
2018-09-25,31.862211227416992
2018-09-26,31.2512149810791
2018-09-27,31.320646286010742
2018-09-28,31.022092819213867
2018-10-01,30.987377166748047
2018-10-02,31.20261573791504
2018-10-03,31.688636779785156
2018-10-04,31.160953521728516
2018-10-05,30.543012619018555
2018-10-08,30.34166145324707
2018-10-09,30.598556518554688
2018-10-10,29.973669052124023
2018-10-11,28.911365509033203
2018-10-12,28.758615493774414
2018-10-15,28.807218551635742
2018-10-16,29.314071655273438
2018-10-17,29.404329299926758
2018-10-18,29.25852394104004
2018-10-19,27.73102378845215
2018-10-22,27.40469741821289
2018-10-23,26.599292755126953
2018-10-24,25.67584800720215
2018-10-25,25.66196060180664
2018-10-26,24.4538516998291
2018-10-29,24.884323120117188
2018-10-30,24.84266471862793
2018-10-31,25.377290725708008
2018-11-01,25.467554092407227
2018-11-02,26.411823272705078
2018-11-05,25.61335563659668
2018-11-06,25.73833465576172
2018-11-07,25.939687728881836
2018-11-08,25.911916732788086
2018-11-09,25.203712463378906
2018-11-12,24.773235321044922
2018-11-13,24.544109344482422
2018-11-14,24.599653244018555
2018-11-15,24.412189483642578
2018-11-16,24.384414672851562
2018-11-19,24.00254249572754
2018-11-20,22.96106719970703
2018-11-21,23.509578704833984
2018-11-22,23.030498504638672
2018-11-23,22.676395416259766
2018-11-26,22.70416831970215
2018-11-27,22.07928466796875
2018-11-28,22.377840042114258
2018-11-29,22.48893165588379
2018-11-30,22.600021362304688
2018-12-03,23.204076766967773
2018-12-04,22.815261840820312
2018-12-05,22.53059196472168
2018-12-06,21.503002166748047
2018-12-07,21.836275100708008
2018-12-10,21.357196807861328
2018-12-11,22.00290870666504
2018-12-12,22.45421600341797
2018-12-13,22.287578582763672
2018-12-14,22.14177131652832
2018-12-17,22.044570922851562
2018-12-18,22.148714065551758
2018-12-19,22.357011795043945
2018-12-20,21.725183486938477
2018-12-21,21.73906898498535
2018-12-27,20.760082244873047
2018-12-28,21.169729232788086
2019-01-02,21.141958236694336
2019-01-03,20.63510513305664
2019-01-04,21.66269302368164
2019-01-07,21.864046096801758
2019-01-08,22.030681610107422
2019-01-09,22.613908767700195
2019-01-10,22.495874404907227
2019-01-11,22.64168357849121
2019-01-14,22.537534713745117
2019-01-15,22.55836296081543
2019-01-16,22.9680118560791
2019-01-17,23.322113037109375
2019-01-18,23.828962326049805
2019-01-21,23.47486114501953
2019-01-22,22.71111297607422
2019-01-23,22.565305709838867
2019-01-24,22.745826721191406
2019-01-25,23.25962257385254
2019-01-28,22.683338165283203
2019-01-29,23.606781005859375
2019-01-30,24.439964294433594
2019-01-31,24.84266471862793
2019-02-01,24.93292808532715
2019-02-04,24.169179916381836
2019-02-05,24.19001007080078
2019-02-06,24.391359329223633
2019-02-07,23.787303924560547
2019-02-08,23.24573516845703
2019-02-11,23.426259994506836
2019-02-12,23.454030990600586
2019-02-13,23.655385971069336
2019-02-14,23.25962257385254
2019-02-15,23.662328720092773
2019-02-18,23.717872619628906
2019-02-19,23.78036117553711
2019-02-20,24.828777313232422
2019-02-21,24.981529235839844
2019-02-22,25.28702735900879
2019-02-25,25.32868766784668
2019-02-26,25.300914764404297
2019-02-27,25.342575073242188
2019-02-28,25.141223907470703
2019-03-01,24.995418548583984
2019-03-04,24.84266471862793
2019-03-05,24.599653244018555
2019-03-06,24.56494140625
2019-03-07,23.905336380004883
2019-03-08,23.460975646972656
2019-03-11,23.898393630981445
2019-03-12,24.03725814819336
2019-03-13,24.266382217407227
2019-03-14,24.23166847229004
2019-03-15,24.016429901123047
2019-03-18,24.41913414001465
2019-03-19,24.689918518066406
2019-03-20,24.4538516998291
2019-03-21,24.502450942993164
2019-03-22,23.606781005859375
2019-03-25,23.155473709106445
2019-03-26,22.912464141845703
2019-03-27,22.815261840820312
2019-03-28,22.808317184448242
2019-03-29,23.211021423339844
2019-04-01,24.328872680664062
2019-04-02,24.856550216674805
2019-04-03,25.58558464050293
2019-04-04,25.828596115112305
2019-04-05,26.134098052978516
2019-04-08,26.37710952758789
2019-04-09,26.066280364990234
2019-04-10,26.08796501159668
2019-04-11,25.769906997680664
2019-04-12,26.203622817993164
2019-04-15,26.189165115356445
2019-04-16,26.254222869873047
2019-04-17,26.948165893554688
2019-04-18,27.01322364807129
2019-04-23,26.189165115356445
2019-04-24,25.85664939880371
2019-04-25,26.86142349243164
2019-04-26,26.15302085876465
2019-04-29,26.030134201049805
2019-04-30,25.900022506713867
