Date,AF.PA
2016-04-11,40.84712219238281
2016-04-12,41.68938446044922
2016-04-13,41.52294921875
2016-04-14,41.29094696044922
2016-04-15,41.35651397705078
2016-04-18,41.04886245727539
2016-04-19,41.98190689086914
2016-04-20,41.9365119934082
2016-04-21,40.20155715942383
2016-04-22,40.499122619628906
2016-04-25,40.095645904541016
2016-04-26,39.90399169921875
2016-04-27,40.100685119628906
2016-04-28,40.59999084472656
2016-04-29,39.50051498413086
2016-05-02,39.70729446411133
2016-05-03,38.834774017333984
2016-05-04,37.15025329589844
2016-05-05,36.227298736572266
2016-05-06,36.32816696166992
2016-05-09,36.79216766357422
2016-05-10,37.6293830871582
2016-05-11,37.639469146728516
2016-05-12,37.009037017822266
2016-05-13,36.50973129272461
2016-05-16,36.95355987548828
2016-05-17,36.80729675292969
2016-05-18,37.543643951416016
2016-05-19,37.14521026611328
2016-05-20,36.41390609741211
2016-05-23,37.084686279296875
2016-05-24,37.059471130371094
2016-05-25,37.60921096801758
2016-05-26,37.74034118652344
2016-05-27,37.38225173950195
2016-05-30,37.16033935546875
2016-05-31,36.514774322509766
2016-06-01,36.34329605102539
2016-06-02,36.620689392089844
2016-06-03,36.469383239746094
2016-06-06,34.492340087890625
2016-06-07,35.39512252807617
2016-06-08,34.552860260009766
2016-06-09,34.61842727661133
2016-06-10,33.04990768432617
2016-06-13,32.34381866455078
2016-06-14,31.58225440979004
2016-06-15,31.733558654785156
2016-06-16,30.921558380126953
2016-06-17,31.35025405883789
2016-06-20,32.26312255859375
2016-06-21,31.773906707763672
2016-06-22,32.126949310302734
2016-06-23,33.11547088623047
2016-06-24,29.842254638671875
2016-06-27,27.82486343383789
2016-06-28,28.419994354248047
2016-06-29,28.77303695678711
2016-06-30,28.85373306274414
2016-07-01,29.98347282409668
2016-07-04,29.302602767944336
2016-07-05,30.074254989624023
2016-07-06,28.571298599243164
2016-07-07,28.591472625732422
2016-07-08,28.858776092529297
2016-07-11,29.50434112548828
2016-07-12,30.170080184936523
2016-07-13,29.70608139038086
2016-07-14,30.29112434387207
2016-07-15,29.806949615478516
2016-07-18,29.695993423461914
2016-07-19,28.470428466796875
2016-07-20,28.087125778198242
2016-07-21,26.932167053222656
2016-07-22,27.169212341308594
2016-07-25,26.538776397705078
2016-07-26,26.301734924316406
2016-07-27,26.120168685913086
2016-07-28,25.731821060180664
2016-07-29,26.175647735595703
2016-08-01,26.326950073242188
2016-08-02,25.857908248901367
2016-08-03,24.733211517333984
2016-08-04,25.26277732849121
2016-08-05,25.635995864868164
2016-08-08,25.600690841674805
2016-08-09,25.99912452697754
2016-08-10,25.746950149536133
2016-08-11,25.777212142944336
2016-08-12,26.468168258666992
2016-08-15,25.888168334960938
2016-08-16,25.434255599975586
2016-08-17,25.040864944458008
2016-08-18,25.136690139770508
2016-08-19,24.90973472595215
2016-08-22,24.763473510742188
2016-08-23,24.965211868286133
2016-08-24,25.091299057006836
2016-08-25,24.75843048095703
2016-08-26,24.51129913330078
2016-08-29,24.37008285522461
2016-08-30,24.84416961669922
2016-08-31,24.829038619995117
2016-09-01,25.21738624572754
2016-09-02,25.424169540405273
2016-09-05,25.57547378540039
2016-09-06,25.615821838378906
2016-09-07,25.29303741455078
2016-09-08,25.630950927734375
2016-09-09,26.43790626525879
2016-09-12,25.519994735717773
2016-09-13,25.439298629760742
2016-09-14,24.385211944580078
2016-09-15,24.430604934692383
2016-09-16,24.077560424804688
2016-09-19,24.133037567138672
2016-09-20,23.457212448120117
2016-09-21,23.598430633544922
2016-09-22,24.052343368530273
2016-09-23,24.279298782348633
2016-09-26,23.800168991088867
2016-09-27,23.769908905029297
2016-09-28,24.289386749267578
2016-09-29,23.885908126831055
2016-09-30,24.12295150756836
2016-10-03,23.971647262573242
2016-10-04,23.936342239379883
2016-10-05,24.112863540649414
2016-10-06,23.704343795776367
2016-10-07,23.744691848754883
2016-10-10,24.143125534057617
2016-10-11,24.733211517333984
2016-10-12,24.894603729248047
2016-10-13,24.23390769958496
2016-10-14,24.697908401489258
2016-10-17,25.19721221923828
2016-10-18,25.59564781188965
2016-10-19,25.59060287475586
2016-10-20,26.952341079711914
2016-10-21,26.922080993652344
2016-10-24,27.5172119140625
2016-10-25,27.381038665771484
2016-10-26,28.011472702026367
2016-10-27,27.401212692260742
2016-10-28,27.99129867553711
2016-10-31,28.031646728515625
2016-11-01,27.99129867553711
2016-11-02,27.38608169555664
2016-11-03,29.05042839050293
2016-11-04,27.184341430664062
2016-11-07,27.64834213256836
2016-11-08,27.48695182800293
2016-11-09,27.360864639282227
2016-11-10,27.022951126098633
2016-11-11,27.002777099609375
2016-11-14,26.65477752685547
2016-11-15,27.587820053100586
2016-11-16,27.083473205566406
2016-11-17,27.06329917907715
2016-11-18,27.522254943847656
2016-11-21,27.10364532470703
2016-11-22,27.20956039428711
2016-11-23,26.811124801635742
2016-11-24,26.483299255371094
2016-11-25,26.316864013671875
2016-11-28,25.963821411132812
2016-11-29,26.316864013671875
2016-11-30,25.666255950927734
2016-12-01,25.52503776550293
2016-12-02,24.80886459350586
2016-12-05,25.111473083496094
2016-12-06,25.409038543701172
2016-12-07,25.409038543701172
2016-12-08,26.27651596069336
2016-12-09,26.024341583251953
2016-12-12,25.545211791992188
2016-12-13,25.88312530517578
2016-12-14,25.54016876220703
2016-12-15,26.11008071899414
2016-12-16,27.658428192138672
2016-12-19,27.698776245117188
2016-12-20,27.522254943847656
2016-12-21,27.033037185668945
2016-12-22,27.244863510131836
2016-12-23,27.28521156311035
2016-12-27,27.033037185668945
2016-12-28,26.614429473876953
2016-12-29,26.367298126220703
2016-12-30,26.094951629638672
2017-01-02,25.99912452697754
2017-01-03,26.094951629638672
2017-01-04,26.412689208984375
2017-01-05,26.80103874206543
2017-01-06,26.604341506958008
2017-01-09,26.185733795166016
2017-01-10,25.323299407958984
2017-01-11,25.4746036529541
2017-01-12,25.171995162963867
2017-01-13,25.15182113647461
2017-01-16,24.99043083190918
2017-01-17,25.14677619934082
2017-01-18,25.096342086791992
2017-01-19,25.136690139770508
2017-01-20,25.030776977539062
2017-01-23,25.514951705932617
2017-01-24,25.434255599975586
2017-01-25,25.842777252197266
2017-01-26,25.81756019592285
2017-01-27,25.963821411132812
2017-01-30,25.272863388061523
2017-01-31,24.697908401489258
2017-02-01,25.071125030517578
2017-02-02,24.95512580871582
2017-02-03,24.51129913330078
2017-02-06,24.37008285522461
2017-02-07,24.284343719482422
2017-02-08,25.45947265625
2017-02-09,25.646081924438477
2017-02-10,25.580516815185547
2017-02-13,26.629560470581055
2017-02-14,27.34069061279297
2017-02-15,27.688690185546875
2017-02-16,31.178775787353516
2017-02-17,32.58086395263672
2017-02-20,32.67164611816406
2017-02-21,33.438255310058594
2017-02-22,33.5139045715332
2017-02-23,33.48868942260742
2017-02-24,33.16086196899414
2017-02-27,32.53042984008789
2017-02-28,33.518951416015625
2017-03-01,34.99164581298828
2017-03-02,34.79494857788086
2017-03-03,35.09251403808594
2017-03-06,35.329559326171875
2017-03-07,34.60329818725586
2017-03-08,36.191993713378906
2017-03-09,37.73025131225586
2017-03-10,37.03425216674805
2017-03-13,37.26625442504883
2017-03-14,36.761905670166016
2017-03-15,36.79216766357422
2017-03-16,37.594078063964844
2017-03-17,38.54729461669922
2017-03-20,38.113555908203125
2017-03-21,37.94207763671875
2017-03-22,37.47808074951172
2017-03-23,37.901729583740234
2017-03-24,37.861385345458984
2017-03-27,36.12138366699219
2017-03-28,36.31303787231445
2017-03-29,35.601905822753906
2017-03-30,35.65738296508789
2017-03-31,35.79859924316406
2017-04-03,35.83894729614258
2017-04-04,35.309383392333984
2017-04-05,35.924686431884766
2017-04-06,35.74312210083008
2017-04-07,35.05216598510742
2017-04-10,36.46434020996094
2017-04-11,37.44277572631836
2017-04-12,37.906776428222656
2017-04-13,36.716514587402344
2017-04-18,36.31303787231445
2017-04-19,37.826080322265625
2017-04-20,38.34051513671875
2017-04-21,38.12868881225586
2017-04-24,40.4385986328125
2017-04-25,40.09060287475586
2017-04-26,39.84347152709961
2017-04-27,38.84990310668945
2017-04-28,38.91042709350586
2017-05-02,39.26346969604492
2017-05-03,38.45146942138672
2017-05-04,40.499122619628906
2017-05-05,42.264339447021484
2017-05-08,42.69303512573242
2017-05-09,43.141902923583984
2017-05-10,45.199642181396484
2017-05-11,45.47703552246094
2017-05-12,46.440338134765625
2017-05-15,48.11477279663086
2017-05-16,47.26242446899414
2017-05-17,46.1478157043457
2017-05-18,45.63338088989258
2017-05-19,46.90433883666992
2017-05-22,47.00520706176758
2017-05-23,47.549903869628906
2017-05-24,48.35686111450195
2017-05-25,49.35546875
2017-05-26,49.950599670410156
2017-05-29,49.637901306152344
2017-05-30,49.82955551147461
2017-05-31,50.686946868896484
2017-06-01,51.695640563964844
2017-06-02,52.426944732666016
2017-06-05,52.048683166503906
2017-06-06,54.06607437133789
2017-06-07,54.494773864746094
2017-06-08,55.3521614074707
2017-06-09,56.234771728515625
2017-06-12,55.32694625854492
2017-06-13,55.78085708618164
2017-06-14,56.461727142333984
2017-06-15,55.32694625854492
2017-06-16,55.125205993652344
2017-06-19,55.906944274902344
2017-06-20,55.02433776855469
2017-06-21,55.55390167236328
2017-06-22,56.33563995361328
2017-06-23,56.058250427246094
2017-06-26,58.7817268371582
2017-06-27,61.555641174316406
2017-06-28,62.009552001953125
2017-06-29,61.32868194580078
2017-06-30,62.96781539916992
2017-07-03,64.88433837890625
2017-07-04,63.346073150634766
2017-07-05,61.25303268432617
2017-07-06,62.791290283203125
2017-07-07,64.12781524658203
2017-07-10,63.900856018066406
2017-07-11,64.15303039550781
2017-07-12,64.78346252441406
2017-07-13,66.14520263671875
2017-07-14,67.35563659667969
2017-07-17,68.6417236328125
2017-07-18,67.05303192138672
2017-07-19,68.01129150390625
2017-07-20,62.36259460449219
2017-07-21,58.554771423339844
2017-07-24,60.59737777709961
2017-07-25,60.446075439453125
2017-07-26,60.899986267089844
2017-07-27,61.000858306884766
2017-07-28,58.47911834716797
2017-07-31,57.67216110229492
2017-08-01,60.09303283691406
2017-08-02,59.79042434692383
2017-08-03,61.10172653198242
2017-08-04,61.9591178894043
2017-08-07,63.62346649169922
2017-08-08,63.97650909423828
2017-08-09,62.715641021728516
2017-08-10,62.539119720458984
2017-08-11,60.57216262817383
2017-08-14,62.337379455566406
2017-08-15,64.80868530273438
2017-08-16,65.06085968017578
2017-08-17,64.83390045166016
2017-08-18,63.79998779296875
2017-08-21,64.27912139892578
2017-08-22,64.45564270019531
2017-08-23,63.346073150634766
2017-08-24,63.37129211425781
2017-08-25,63.119117736816406
2017-08-28,62.26172637939453
2017-08-29,62.160858154296875
2017-08-30,63.119117736816406
2017-08-31,64.70780944824219
2017-09-01,66.19564056396484
2017-09-04,64.9599838256836
2017-09-05,64.27912139892578
2017-09-06,64.60694122314453
2017-09-07,65.43911743164062
2017-09-08,67.0782470703125
2017-09-11,68.36433410644531
2017-09-12,69.59998321533203
2017-09-13,68.76781463623047
2017-09-14,68.3895492553711
2017-09-15,68.1121597290039
2017-09-18,68.06172943115234
2017-09-19,67.78433227539062
2017-09-20,67.02781677246094
2017-09-21,66.5486831665039
2017-09-22,66.8260726928711
2017-09-25,65.81737518310547
2017-09-26,66.57389831542969
2017-09-27,67.17911529541016
2017-09-28,66.64955139160156
2017-09-29,67.27998352050781
2017-10-02,68.59129333496094
2017-10-03,68.54085540771484
2017-10-04,68.36433410644531
2017-10-05,68.36433410644531
2017-10-06,67.98607635498047
2017-10-09,67.17911529541016
2017-10-10,66.87651062011719
2017-10-11,67.1286849975586
2017-10-12,67.22955322265625
2017-10-13,66.47303009033203
2017-10-16,65.06085968017578
2017-10-17,66.97737884521484
2017-10-18,66.95216369628906
2017-10-19,64.9599838256836
2017-10-20,65.4643325805664
2017-10-23,66.62433624267578
2017-10-24,66.14520263671875
2017-10-25,68.81824493408203
2017-10-26,69.62520599365234
2017-10-27,67.15390014648438
2017-10-30,67.70867919921875
2017-10-31,67.83477020263672
2017-11-01,70.91129302978516
2017-11-02,70.23042297363281
2017-11-03,64.9852066040039
2017-11-06,63.270423889160156
2017-11-07,61.12694549560547
2017-11-08,58.93303298950195
2017-11-09,56.36085891723633
2017-11-10,56.638248443603516
2017-11-13,55.125205993652344
2017-11-14,55.125205993652344
2017-11-15,56.51216125488281
2017-11-16,57.69738006591797
2017-11-17,55.3521614074707
2017-11-20,57.64694595336914
2017-11-21,59.31129455566406
2017-11-22,57.44520568847656
2017-11-23,58.277381896972656
2017-11-24,57.84868240356445
2017-11-27,58.60520553588867
2017-11-28,57.949554443359375
2017-11-29,58.25216293334961
2017-11-30,60.24433517456055
2017-12-01,60.79911804199219
2017-12-04,60.849552154541016
2017-12-05,61.50520324707031
2017-12-06,61.782596588134766
2017-12-07,63.01824951171875
2017-12-08,63.320858001708984
2017-12-11,63.74955368041992
2017-12-12,63.74955368041992
2017-12-13,64.30433654785156
2017-12-14,65.36346435546875
2017-12-15,67.22955322265625
2017-12-18,66.57389831542969
2017-12-19,67.40607452392578
2017-12-20,68.06172943115234
2017-12-21,68.4147720336914
2017-12-22,68.56607055664062
2017-12-27,68.81824493408203
2017-12-28,68.36433410644531
2017-12-29,68.49041748046875
2018-01-02,70.96172332763672
2018-01-03,72.09650421142578
2018-01-04,70.7599868774414
2018-01-05,70.91129302978516
2018-01-08,72.1217269897461
2018-01-09,71.69303131103516
2018-01-10,69.09563446044922
2018-01-11,67.1286849975586
2018-01-12,67.22955322265625
2018-01-15,64.37998962402344
2018-01-16,65.48955535888672
2018-01-17,65.16172790527344
2018-01-18,65.89302825927734
2018-01-19,66.17042541503906
2018-01-22,64.30433654785156
2018-01-23,63.79998779296875
2018-01-24,62.05998611450195
2018-01-25,61.32868194580078
2018-01-26,61.75737762451172
2018-01-29,62.26172637939453
2018-01-30,61.70694351196289
2018-01-31,63.09389877319336
2018-02-01,62.63998794555664
2018-02-02,61.303466796875
2018-02-05,60.294769287109375
2018-02-06,59.03390121459961
2018-02-07,58.25216293334961
2018-02-08,54.82259750366211
2018-02-09,53.28433609008789
2018-02-12,51.39303207397461
2018-02-13,51.72085952758789
2018-02-14,53.68781661987305
2018-02-15,53.965206146240234
2018-02-16,50.535640716552734
2018-02-19,50.485206604003906
2018-02-20,50.762596130371094
2018-02-21,50.8886833190918
2018-02-22,50.212860107421875
2018-02-23,49.91025161743164
2018-02-26,51.39303207397461
2018-02-27,50.485206604003906
2018-02-28,49.30503463745117
2018-03-01,49.99094772338867
2018-03-02,49.42607879638672
2018-03-05,49.50677490234375
2018-03-06,49.17390441894531
2018-03-07,51.49390411376953
2018-03-08,49.17390441894531
2018-03-09,47.13633728027344
2018-03-12,47.86259841918945
2018-03-13,48.477901458740234
2018-03-14,49.12346649169922
2018-03-15,47.681034088134766
2018-03-16,47.47929382324219
2018-03-19,47.91303253173828
2018-03-20,48.29633712768555
2018-03-21,47.11616516113281
2018-03-22,46.712684631347656
2018-03-23,45.431644439697266
2018-03-26,44.92729568481445
2018-03-27,44.513729095458984
2018-03-28,44.170772552490234
2018-03-29,45.44173049926758
2018-04-03,43.4546012878418
2018-04-04,43.010772705078125
2018-04-05,43.847991943359375
2018-04-06,44.453208923339844
2018-04-09,45.139122009277344
2018-04-10,44.07999038696289
2018-04-11,44.10016632080078
2018-04-12,44.120338439941406
2018-04-13,43.353729248046875
2018-04-16,43.585731506347656
2018-04-17,43.676513671875
2018-04-18,43.373905181884766
2018-04-19,42.607295989990234
2018-04-20,41.53807830810547
2018-04-23,40.77146911621094
2018-04-24,40.842079162597656
2018-04-25,41.104339599609375
2018-04-26,40.59999084472656
2018-04-27,40.61008071899414
2018-04-30,41.043819427490234
2018-05-02,43.65633773803711
2018-05-03,42.0323371887207
2018-05-04,40.831993103027344
2018-05-07,36.8173828125
2018-05-08,36.55512237548828
2018-05-09,35.959991455078125
2018-05-10,35.60694885253906
2018-05-11,37.32173156738281
2018-05-14,37.68486022949219
2018-05-15,36.3533821105957
2018-05-16,36.05077362060547
2018-05-17,36.21216583251953
2018-05-18,35.60694885253906
2018-05-21,36.191993713378906
2018-05-22,36.96868896484375
2018-05-23,36.31303787231445
2018-05-24,35.707820892333984
2018-05-25,36.44416427612305
2018-05-28,36.8476448059082
2018-05-29,36.1617317199707
2018-05-30,35.495994567871094
2018-05-31,34.35616683959961
2018-06-01,35.213558197021484
2018-06-04,37.140167236328125
2018-06-05,35.294254302978516
2018-06-06,35.556514739990234
2018-06-07,35.20347213745117
2018-06-08,34.396514892578125
2018-06-11,34.204864501953125
2018-06-12,34.416690826416016
2018-06-13,35.86920928955078
2018-06-14,36.565208435058594
2018-06-15,35.33460235595703
2018-06-18,36.28277587890625
2018-06-19,38.24972915649414
2018-06-20,37.83616638183594
2018-06-21,37.99755859375
2018-06-22,38.854949951171875
2018-06-25,37.52347183227539
2018-06-26,35.80868911743164
2018-06-27,35.45564651489258
2018-06-28,34.83025360107422
2018-06-29,35.2236442565918
2018-07-02,34.820167541503906
2018-07-03,35.38503646850586
2018-07-04,35.05216598510742
2018-07-05,34.86051559448242
2018-07-06,34.820167541503906
2018-07-09,37.02920913696289
2018-07-10,36.383644104003906
2018-07-11,35.9700813293457
2018-07-12,36.1617317199707
2018-07-13,36.434078216552734
2018-07-16,36.52486038208008
2018-07-17,36.80729675292969
2018-07-18,37.331817626953125
2018-07-19,37.17042541503906
2018-07-20,36.57529830932617
2018-07-23,36.08103561401367
2018-07-24,36.41390609741211
2018-07-25,36.67616653442383
2018-07-26,36.49460220336914
2018-07-27,37.604164123535156
2018-07-30,38.25981903076172
2018-07-31,39.389556884765625
2018-08-01,41.033729553222656
2018-08-02,42.062599182128906
2018-08-03,42.3046875
2018-08-06,43.32346725463867
2018-08-07,44.37251281738281
2018-08-08,45.38120651245117
2018-08-09,45.16938018798828
2018-08-10,45.139122009277344
2018-08-13,43.28312301635742
2018-08-14,44.28173065185547
2018-08-15,44.987815856933594
2018-08-16,45.643470764160156
2018-08-17,44.23129653930664
2018-08-20,45.15929412841797
2018-08-21,46.04694747924805
2018-08-22,46.90433883666992
2018-08-23,46.81355667114258
2018-08-24,46.74294662475586
2018-08-27,46.722774505615234
2018-08-28,46.45042419433594
2018-08-29,46.500858306884766
2018-08-30,43.2125129699707
2018-08-31,41.558250427246094
2018-09-03,42.28451156616211
2018-09-04,42.63755798339844
2018-09-05,42.16347122192383
2018-09-06,41.66920852661133
2018-09-07,41.93146896362305
2018-09-10,42.113033294677734
2018-09-11,42.052513122558594
2018-09-12,42.244163513183594
2018-09-13,42.062599182128906
2018-09-14,43.081382751464844
2018-09-17,43.98920822143555
2018-09-18,44.94746780395508
2018-09-19,45.50225067138672
2018-09-20,45.03825378417969
2018-09-21,45.18955612182617
2018-09-24,43.908512115478516
2018-09-25,42.36520767211914
2018-09-26,43.00068664550781
2018-09-27,43.80764389038086
2018-09-28,45.25007629394531
2018-10-01,43.44451141357422
2018-10-02,42.51651382446289
2018-10-03,43.293209075927734
2018-10-04,43.57564163208008
2018-10-05,42.57703399658203
2018-10-08,42.3349494934082
2018-10-09,44.533905029296875
2018-10-10,42.77877426147461
2018-10-11,40.31755828857422
2018-10-12,41.47755813598633
2018-10-15,40.12590408325195
2018-10-16,40.25703430175781
2018-10-17,40.80173110961914
2018-10-18,42.75859832763672
2018-10-19,41.47755813598633
2018-10-22,41.08416748046875
2018-10-23,40.45877456665039
2018-10-24,41.35651397705078
2018-10-25,42.193729400634766
2018-10-26,42.193729400634766
2018-10-29,42.38538360595703
2018-10-30,42.82920837402344
2018-10-31,43.17216491699219
2018-11-01,46.00659942626953
2018-11-02,46.87407684326172
2018-11-05,48.084510803222656
2018-11-06,47.812164306640625
2018-11-07,48.73007583618164
2018-11-08,48.54851150512695
2018-11-09,49.3857307434082
2018-11-12,48.24590301513672
2018-11-13,50.24311828613281
2018-11-14,49.738773345947266
2018-11-15,50.36416244506836
2018-11-16,48.65946960449219
2018-11-19,48.88138198852539
2018-11-20,48.225730895996094
2018-11-21,49.940513610839844
2018-11-22,50.343990325927734
2018-11-23,51.34259796142578
2018-11-26,51.44346618652344
2018-11-27,51.0147705078125
2018-11-28,49.587467193603516
2018-11-29,51.3173828125
2018-11-30,51.34259796142578
2018-12-03,50.0413818359375
2018-12-04,47.045555114746094
2018-12-05,46.79338073730469
2018-12-06,46.228511810302734
2018-12-07,45.66364288330078
2018-12-10,45.139122009277344
2018-12-11,46.29912185668945
2018-12-12,48.235816955566406
2018-12-13,47.08590316772461
2018-12-14,46.914424896240234
2018-12-17,45.93598937988281
2018-12-18,46.75303268432617
2018-12-19,47.2977294921875
2018-12-20,46.60173034667969
2018-12-21,47.338077545166016
2018-12-24,46.036861419677734
2018-12-27,45.57286071777344
2018-12-28,47.21703338623047
2018-12-31,47.812164306640625
2019-01-02,46.81355667114258
2019-01-03,45.87546920776367
2019-01-04,46.74294662475586
2019-01-07,47.681034088134766
2019-01-08,48.64937973022461
2019-01-09,47.35824966430664
2019-01-10,45.58294677734375
2019-01-11,45.98642349243164
2019-01-14,46.67233657836914
2019-01-15,44.251468658447266
2019-01-16,46.34955596923828
2019-01-17,47.2674674987793
2019-01-18,48.93181610107422
2019-01-21,51.49390411376953
2019-01-22,53.914772033691406
2019-01-23,55.78085708618164
2019-01-24,55.50346755981445
2019-01-25,55.60433578491211
2019-01-28,56.25999069213867
2019-01-29,56.48694610595703
2019-01-30,56.789554595947266
2019-01-31,55.478248596191406
2019-02-01,55.57912063598633
2019-02-04,54.79737854003906
2019-02-05,55.37738037109375
2019-02-06,55.679988861083984
2019-02-07,54.01564025878906
2019-02-08,51.56955337524414
2019-02-11,51.89738082885742
2019-02-12,51.846946716308594
2019-02-13,52.37651062011719
2019-02-14,50.913902282714844
2019-02-15,51.3173828125
2019-02-18,51.090423583984375
2019-02-19,52.32607650756836
2019-02-20,55.5286865234375
2019-02-21,58.05042266845703
2019-02-22,58.98346710205078
2019-02-25,60.92520523071289
2019-02-26,64.2034683227539
2019-02-27,56.66346740722656
2019-02-28,54.746944427490234
2019-03-01,57.72259521484375
2019-03-04,55.88172912597656
2019-03-05,55.301727294921875
2019-03-06,54.46955490112305
2019-03-07,53.46085739135742
2019-03-08,52.653900146484375
2019-03-11,53.914772033691406
2019-03-12,53.46085739135742
2019-03-13,53.561729431152344
2019-03-14,54.141727447509766
2019-03-15,54.26781463623047
2019-03-18,53.914772033691406
2019-03-19,54.09129333496094
2019-03-20,53.133033752441406
2019-03-21,52.14955520629883
2019-03-22,50.16242599487305
2019-03-25,49.869903564453125
2019-03-26,49.72868728637695
2019-03-27,50.93912124633789
2019-03-28,51.03998947143555
2019-03-29,50.56085968017578
2019-04-01,50.459991455078125
2019-04-02,50.913902282714844
2019-04-03,53.10781478881836
2019-04-04,54.01564025878906
2019-04-05,54.343467712402344
2019-04-08,53.763465881347656
2019-04-09,52.956512451171875
2019-04-10,53.5365104675293
2019-04-11,55.20085906982422
2019-04-12,55.15042495727539
2019-04-15,55.93216323852539
