Date,M&M.NS
2016-02-10,539.7046508789062
2016-02-11,514.2782592773438
2016-02-12,531.9215698242188
2016-02-15,560.018310546875
2016-02-16,550.546142578125
2016-02-17,547.967041015625
2016-02-18,553.9926147460938
2016-02-19,561.5930786132812
2016-02-22,564.697265625
2016-02-23,551.755859375
2016-02-24,556.275146484375
2016-02-25,561.04541015625
2016-02-26,561.5018920898438
2016-02-29,560.6116943359375
2016-03-01,578.8711547851562
2016-03-02,547.3964233398438
2016-03-03,554.79150390625
2016-03-04,555.2479248046875
2016-03-08,556.6402587890625
2016-03-09,564.0125732421875
2016-03-10,559.8128051757812
2016-03-11,557.142333984375
2016-03-14,553.2850952148438
2016-03-15,550.0897216796875
2016-03-16,553.307861328125
2016-03-17,547.0768432617188
2016-03-18,558.0781860351562
2016-03-21,560.5431518554688
2016-03-22,572.046630859375
2016-03-23,570.3120727539062
2016-03-28,567.8014526367188
2016-03-29,562.506103515625
2016-03-30,556.7999877929688
2016-03-31,552.6688232421875
2016-04-01,545.5932006835938
2016-04-04,568.7371826171875
2016-04-05,554.9512329101562
2016-04-06,557.0739135742188
2016-04-07,553.5589599609375
2016-04-08,562.506103515625
2016-04-11,564.2179565429688
2016-04-12,566.0210571289062
2016-04-13,608.24609375
2016-04-18,611.9893798828125
2016-04-20,605.3245849609375
2016-04-21,597.3817749023438
2016-04-22,605.3017578125
2016-04-25,605.530029296875
2016-04-26,618.014892578125
2016-04-27,632.1203002929688
2016-04-28,613.7467651367188
2016-04-29,607.5613403320312
2016-05-02,610.1177368164062
2016-05-03,605.2333374023438
2016-05-04,603.019287109375
2016-05-05,602.9508666992188
2016-05-06,607.492919921875
2016-05-09,616.0748901367188
2016-05-10,616.2117919921875
2016-05-11,615.435791015625
2016-05-12,609.1362915039062
2016-05-13,599.2532958984375
2016-05-16,600.8738403320312
2016-05-17,612.5827026367188
2016-05-18,605.3017578125
2016-05-19,598.477294921875
2016-05-20,590.2833862304688
2016-05-23,586.56298828125
2016-05-24,591.059326171875
2016-05-25,598.7968139648438
2016-05-26,611.2817993164062
2016-05-27,608.816650390625
2016-05-30,607.5156860351562
2016-05-31,603.61279296875
2016-06-01,608.8394775390625
2016-06-02,608.6112060546875
2016-06-03,618.1746826171875
2016-06-06,625.2503051757812
2016-06-07,629.0162963867188
2016-06-08,632.8279418945312
2016-06-09,626.939208984375
2016-06-10,628.0576782226562
2016-06-13,619.612548828125
2016-06-14,618.813720703125
2016-06-15,618.7911376953125
2016-06-16,613.4956665039062
2016-06-17,613.5185546875
2016-06-20,616.6453857421875
2016-06-21,623.94921875
2016-06-22,620.5941162109375
2016-06-23,627.5555419921875
2016-06-24,634.0148315429688
2016-06-27,635.338623046875
2016-06-28,643.0076293945312
2016-06-29,647.1843872070312
2016-06-30,652.7536010742188
2016-07-01,667.8860473632812
2016-07-04,668.93603515625
2016-07-05,666.3340454101562
2016-07-07,665.0103149414062
2016-07-08,663.48095703125
2016-07-11,671.926025390625
2016-07-12,673.3868408203125
2016-07-13,668.50244140625
2016-07-14,660.65087890625
2016-07-15,668.6620483398438
2016-07-18,670.4425659179688
2016-07-19,664.9189453125
2016-07-20,667.110107421875
2016-07-21,660.4131469726562
2016-07-22,663.036865234375
2016-07-25,673.6689453125
2016-07-26,666.9030151367188
2016-07-27,669.1353149414062
2016-07-28,668.5369262695312
2016-07-29,675.0957641601562
2016-08-01,676.6607055664062
2016-08-02,671.04541015625
2016-08-03,665.7754516601562
2016-08-04,660.8045043945312
2016-08-05,683.0353393554688
2016-08-08,689.4100341796875
2016-08-09,681.5394897460938
2016-08-10,666.9951171875
2016-08-11,654.3147583007812
2016-08-12,667.7774047851562
2016-08-16,664.463623046875
2016-08-17,667.616455078125
2016-08-18,672.10400390625
2016-08-19,671.5057373046875
2016-08-22,664.4175415039062
2016-08-23,664.0263061523438
2016-08-24,660.4131469726562
2016-08-25,650.7476196289062
2016-08-26,655.8106079101562
2016-08-29,654.682861328125
2016-08-30,660.9425048828125
2016-08-31,661.2186889648438
2016-09-01,669.0203247070312
2016-09-02,678.2485961914062
2016-09-06,685.7279052734375
2016-09-07,685.2216796875
2016-09-08,686.7634887695312
2016-09-09,677.7192993164062
2016-09-12,656.3168334960938
2016-09-14,649.6890869140625
2016-09-15,647.2496948242188
2016-09-16,647.4337768554688
2016-09-19,652.1975708007812
2016-09-20,648.9065551757812
2016-09-21,647.5489501953125
2016-09-22,650.6326293945312
2016-09-23,649.0216674804688
2016-09-26,635.2597045898438
2016-09-27,631.347412109375
2016-09-28,633.6718139648438
2016-09-29,627.9876098632812
2016-09-30,646.9963989257812
2016-10-03,664.5556640625
2016-10-04,651.4380493164062
2016-10-05,644.0047607421875
2016-10-06,631.8998413085938
2016-10-07,632.4060668945312
2016-10-10,633.7407836914062
2016-10-13,630.449951171875
2016-10-14,624.6275024414062
2016-10-17,604.3757934570312
2016-10-18,613.6961669921875
2016-10-19,611.1878051757812
2016-10-20,610.9577026367188
2016-10-21,610.6585083007812
2016-10-24,616.411865234375
2016-10-25,600.1414184570312
2016-10-26,602.4656982421875
2016-10-27,598.2312622070312
2016-10-28,603.7775268554688
2016-11-01,610.474365234375
2016-11-02,630.2428588867188
2016-11-03,626.3994750976562
2016-11-04,631.6466064453125
2016-11-07,634.2239990234375
2016-11-08,637.2847900390625
2016-11-09,613.6961669921875
2016-11-10,608.1500854492188
2016-11-11,570.8223266601562
2016-11-15,569.9478759765625
2016-11-16,569.5106811523438
2016-11-17,561.3639526367188
2016-11-18,570.6613159179688
2016-11-21,552.0435180664062
2016-11-22,561.1107177734375
2016-11-23,548.5455932617188
2016-11-24,535.6119995117188
2016-11-25,539.8924560546875
2016-11-28,535.0596923828125
2016-11-29,545.806884765625
2016-11-30,545.461669921875
2016-12-01,533.9551391601562
2016-12-02,527.2581787109375
2016-12-05,543.7128295898438
2016-12-06,540.9971923828125
2016-12-07,544.0349731445312
2016-12-08,556.5541381835938
2016-12-09,546.9575805664062
2016-12-12,536.4865112304688
2016-12-13,537.3150634765625
2016-12-14,540.3297729492188
2016-12-15,546.129150390625
2016-12-16,543.5745849609375
2016-12-19,541.756591796875
2016-12-20,542.4700317382812
2016-12-21,547.924072265625
2016-12-22,544.7713012695312
2016-12-23,539.2481689453125
2016-12-26,528.7080688476562
2016-12-27,537.2460327148438
2016-12-28,540.3988037109375
2016-12-29,540.7899169921875
2016-12-30,545.277587890625
2017-01-02,566.03564453125
2017-01-03,562.69873046875
2017-01-04,562.4225463867188
2017-01-05,564.9080200195312
2017-01-06,561.732177734375
2017-01-09,554.1607666015625
2017-01-10,558.5332641601562
2017-01-11,567.0482788085938
2017-01-12,558.4872436523438
2017-01-13,560.535400390625
2017-01-16,557.3826904296875
2017-01-17,554.3678588867188
2017-01-18,559.0396118164062
2017-01-19,557.2906494140625
2017-01-20,548.66064453125
2017-01-23,547.210693359375
2017-01-24,561.8472290039062
2017-01-25,572.4794311523438
2017-01-27,576.1154174804688
2017-01-30,573.3079223632812
2017-01-31,570.7763671875
2017-02-01,599.450927734375
2017-02-02,582.2139282226562
2017-02-03,580.2578125
2017-02-06,582.6511840820312
2017-02-07,579.452392578125
2017-02-08,587.8983154296875
2017-02-09,594.526123046875
2017-02-10,588.0594482421875
2017-02-13,597.7249755859375
2017-02-14,599.1978149414062
2017-02-15,598.737548828125
2017-02-16,607.4826049804688
2017-02-17,606.2399291992188
2017-02-20,605.6875
2017-02-21,603.7083740234375
2017-02-22,603.5013427734375
2017-02-23,600.57861328125
2017-02-27,595.515625
2017-02-28,603.9386596679688
2017-03-01,620.7843627929688
2017-03-02,609.85302734375
2017-03-03,608.4952392578125
2017-03-06,612.0623779296875
2017-03-07,607.666748046875
2017-03-08,599.9802856445312
2017-03-09,600.1644287109375
2017-03-10,599.612060546875
2017-03-14,610.3132934570312
2017-03-15,609.185546875
2017-03-16,607.9659423828125
2017-03-17,600.1182861328125
2017-03-20,598.4383544921875
2017-03-21,595.768798828125
2017-03-22,584.9295654296875
2017-03-23,586.632568359375
2017-03-24,587.2078857421875
2017-03-27,582.5823364257812
2017-03-28,587.76025390625
2017-03-29,584.8374633789062
2017-03-30,589.0718994140625
2017-03-31,592.3169555664062
2017-04-03,592.1328125
2017-04-05,594.0888061523438
2017-04-06,593.2373046875
2017-04-07,587.0928344726562
2017-04-10,589.5092163085938
2017-04-11,589.8546142578125
2017-04-12,589.1179809570312
2017-04-13,589.3712158203125
2017-04-17,584.2390747070312
2017-04-18,581.385498046875
2017-04-19,579.6825561523438
2017-04-20,585.3206787109375
2017-04-21,579.1071166992188
2017-04-24,582.0529174804688
2017-04-25,601.7752685546875
2017-04-26,622.6253051757812
2017-04-27,615.4682006835938
2017-04-28,614.7088623046875
2017-05-02,617.1942749023438
2017-05-03,620.7383422851562
2017-05-04,614.4097290039062
2017-05-05,608.1268920898438
2017-05-08,613.6961669921875
2017-05-09,618.4369506835938
2017-05-10,633.5106811523438
2017-05-11,633.3955688476562
2017-05-12,629.5753784179688
2017-05-15,633.16552734375
2017-05-16,628.8849487304688
2017-05-17,634.6154174804688
2017-05-18,622.67138671875
2017-05-19,613.7191772460938
2017-05-22,601.2230834960938
2017-05-23,612.9597778320312
2017-05-24,602.32763671875
2017-05-25,611.0036010742188
2017-05-26,617.1481323242188
2017-05-29,625.9853515625
2017-05-30,626.4685668945312
2017-05-31,652.1744995117188
2017-06-01,655.9947509765625
2017-06-02,652.8878173828125
2017-06-05,655.28125
2017-06-06,649.6430053710938
2017-06-07,659.0554809570312
2017-06-08,652.4276733398438
2017-06-09,656.6619873046875
2017-06-12,655.2122802734375
2017-06-13,652.4966430664062
2017-06-14,646.766357421875
2017-06-15,638.688720703125
2017-06-16,638.5277099609375
2017-06-19,638.9647216796875
2017-06-20,639.5171508789062
2017-06-21,638.4585571289062
2017-06-22,642.6701049804688
2017-06-23,633.4185791015625
2017-06-27,630.7030029296875
2017-06-28,624.1443481445312
2017-06-29,623.960205078125
2017-06-30,620.71533203125
2017-07-03,628.9309692382812
2017-07-04,623.7300415039062
2017-07-05,637.4689331054688
2017-07-06,633.3496704101562
2017-07-07,633.3265991210938
2017-07-10,629.3683471679688
2017-07-11,639.83935546875
2017-07-12,633.6487426757812
2017-07-13,636.761962890625
2017-07-14,639.1549072265625
2017-07-17,643.3599853515625
2017-07-18,641.2922973632812
2017-07-19,642.3378295898438
2017-07-20,647.4722290039062
2017-07-21,644.0338134765625
2017-07-24,645.3812866210938
2017-07-25,645.7762451171875
2017-07-26,656.7885131835938
2017-07-27,649.6793212890625
2017-07-28,646.891357421875
2017-07-31,652.0491333007812
2017-08-01,664.1068725585938
2017-08-02,657.2996215820312
2017-08-03,658.1824340820312
2017-08-04,658.90283203125
2017-08-07,650.8641967773438
2017-08-08,650.5156860351562
2017-08-09,646.9379272460938
2017-08-10,644.4984741210938
2017-08-11,626.376953125
2017-08-14,629.9547119140625
2017-08-16,637.1336669921875
2017-08-17,635.1822509765625
2017-08-18,636.5761108398438
2017-08-21,640.5952758789062
2017-08-22,638.7366943359375
2017-08-23,638.5277099609375
2017-08-24,638.9691162109375
2017-08-28,637.9932250976562
2017-08-29,639.8054809570312
2017-08-30,631.0700073242188
2017-08-31,624.8668823242188
2017-09-01,626.1677856445312
2017-09-04,617.2000122070312
2017-09-05,615.5039672851562
2017-09-06,611.7402954101562
2017-09-07,622.6132202148438
2017-09-08,601.9127807617188
2017-09-11,594.85009765625
2017-09-12,604.3987426757812
2017-09-13,607.465576171875
2017-09-14,599.752197265625
2017-09-15,601.3786010742188
2017-09-18,601.72705078125
2017-09-19,601.61083984375
2017-09-20,600.5421752929688
2017-09-21,600.0775146484375
2017-09-22,598.07958984375
2017-09-25,585.464111328125
2017-09-26,579.4932861328125
2017-09-27,572.4537963867188
2017-09-28,571.7800903320312
2017-09-29,582.7923583984375
2017-10-03,587.4622192382812
2017-10-04,598.8229370117188
2017-10-05,604.3987426757812
2017-10-06,605.4442138671875
2017-10-09,606.3038940429688
2017-10-10,606.4200439453125
2017-10-11,613.0877685546875
2017-10-12,621.77685546875
2017-10-13,615.8060913085938
2017-10-16,635.9255981445312
2017-10-17,638.1326293945312
2017-10-18,636.8316650390625
2017-10-19,639.2478637695312
2017-10-23,635.2052612304688
2017-10-24,627.5850219726562
2017-10-25,634.1134033203125
2017-10-26,637.94677734375
2017-10-27,644.8004150390625
2017-10-30,638.7831420898438
2017-10-31,624.8668823242188
2017-11-01,627.6315307617188
2017-11-02,620.475830078125
2017-11-03,618.3385009765625
2017-11-06,634.7872314453125
2017-11-07,629.0254516601562
2017-11-08,635.1822509765625
2017-11-09,632.5336303710938
2017-11-10,647.2398071289062
2017-11-13,655.7197265625
2017-11-14,664.2694702148438
2017-11-15,657.6017456054688
2017-11-16,656.9976196289062
2017-11-17,658.2987060546875
2017-11-20,654.23291015625
2017-11-21,657.9502563476562
2017-11-22,664.2230224609375
2017-11-23,659.1814575195312
2017-11-24,666.3603515625
2017-11-27,664.9199829101562
2017-11-28,666.7786254882812
2017-11-29,666.0350952148438
2017-11-30,653.5592041015625
2017-12-01,654.8834838867188
2017-12-04,650.9802856445312
2017-12-05,645.0327758789062
2017-12-06,635.3912353515625
2017-12-07,641.0135498046875
2017-12-08,645.009521484375
2017-12-11,658.99560546875
2017-12-12,659.413818359375
2017-12-13,656.3239135742188
2017-12-14,665.1987915039062
2017-12-15,689.2678833007812
2017-12-18,706.9479370117188
2017-12-19,723.14111328125
2017-12-20,716.3804321289062
2017-12-21,689.7324829101562
2017-12-22,693.4497680664062
2017-12-26,689.1284790039062
2017-12-27,693.9609375
2017-12-28,696.9346923828125
2017-12-29,698.0032348632812
2018-01-01,692.0093383789062
2018-01-02,699.6761474609375
2018-01-03,701.53466796875
2018-01-04,702.5570068359375
2018-01-05,702.8822021484375
2018-01-08,706.1813354492188
2018-01-09,708.5510864257812
2018-01-10,706.1348876953125
2018-01-11,712.4542236328125
2018-01-12,713.2439575195312
2018-01-15,705.5307006835938
2018-01-16,693.9144287109375
2018-01-17,692.6598510742188
2018-01-18,705.5772705078125
2018-01-19,711.2925415039062
2018-01-22,705.9024047851562
2018-01-23,714.6843872070312
2018-01-24,701.9994506835938
2018-01-25,704.2297973632812
2018-01-29,710.3167114257812
2018-01-30,710.827880859375
2018-01-31,709.1085205078125
2018-02-01,742.2849731445312
2018-02-02,715.7996215820312
2018-02-05,706.7388305664062
2018-02-06,698.6539916992188
2018-02-07,694.2861328125
2018-02-08,699.0255737304688
2018-02-09,697.027587890625
2018-02-12,693.2638549804688
2018-02-14,694.146728515625
2018-02-15,696.3770141601562
2018-02-16,691.1729125976562
2018-02-19,673.4232177734375
2018-02-20,658.8794555664062
2018-02-21,658.3218994140625
2018-02-22,670.9140014648438
2018-02-23,667.8473510742188
2018-02-26,683.4131469726562
2018-02-27,687.5022583007812
2018-02-28,676.861572265625
2018-03-01,680.7647094726562
2018-03-05,687.3163452148438
2018-03-06,669.009033203125
2018-03-07,657.7642822265625
2018-03-08,675.28173828125
2018-03-09,677.0010986328125
2018-03-12,684.9930419921875
2018-03-13,681.1829223632812
2018-03-14,676.72216796875
2018-03-15,682.9021606445312
2018-03-16,688.385009765625
2018-03-19,690.1971435546875
2018-03-20,688.57080078125
2018-03-21,692.6598510742188
2018-03-22,679.184814453125
2018-03-23,681.0899047851562
2018-03-26,693.728515625
2018-03-27,692.2416381835938
2018-03-28,686.6658325195312
2018-04-02,695.1690063476562
2018-04-03,715.6602172851562
2018-04-04,703.0680541992188
2018-04-05,719.842041015625
2018-04-06,717.3794555664062
2018-04-09,730.6220703125
2018-04-10,722.6300659179688
2018-04-11,733.22412109375
2018-04-12,732.1553955078125
2018-04-13,733.7816772460938
2018-04-16,744.7940673828125
2018-04-17,752.135498046875
2018-04-18,741.86669921875
2018-04-19,745.2122192382812
2018-04-20,742.9818725585938
2018-04-23,766.0286865234375
2018-04-24,779.2713012695312
2018-04-25,793.48974609375
2018-04-26,797.4857177734375
2018-04-27,801.714111328125
2018-04-30,811.5647583007812
2018-05-02,802.1323852539062
2018-05-03,803.9445190429688
2018-05-04,793.9078979492188
2018-05-07,822.9953002929688
2018-05-08,804.13037109375
2018-05-09,799.2979125976562
2018-05-10,795.9525146484375
2018-05-11,807.6616821289062
2018-05-14,792.3745727539062
2018-05-15,787.1703491210938
2018-05-16,792.7928466796875
2018-05-17,788.982666015625
2018-05-18,776.9016723632812
2018-05-21,767.5621337890625
2018-05-22,771.51171875
2018-05-23,772.99853515625
2018-05-24,783.4533081054688
2018-05-25,797.0676879882812
2018-05-28,789.865478515625
2018-05-29,808.7304077148438
2018-05-30,834.4722290039062
2018-05-31,857.7049560546875
2018-06-01,837.8641967773438
2018-06-04,849.8522338867188
2018-06-05,837.5853881835938
2018-06-06,849.66650390625
2018-06-07,855.2423095703125
2018-06-08,847.203857421875
2018-06-11,852.0360717773438
2018-06-12,852.7330932617188
2018-06-13,852.77978515625
2018-06-14,856.8685913085938
2018-06-15,845.1593627929688
2018-06-18,849.2947387695312
2018-06-19,828.3853759765625
2018-06-20,840.4662475585938
2018-06-21,821.1365966796875
2018-06-22,843.9976196289062
2018-06-25,841.5814819335938
2018-06-26,834.5186767578125
2018-06-27,829.5470581054688
2018-06-28,843.5795288085938
2018-06-29,834.2399291992188
2018-07-02,823.97119140625
2018-07-03,830.9874267578125
2018-07-04,836.4702758789062
2018-07-05,847.8541870117188
2018-07-06,859.5636596679688
2018-07-09,866.8121337890625
2018-07-10,864.7675170898438
2018-07-11,865.1858520507812
2018-07-12,857.9721069335938
2018-07-13,849.44677734375
2018-07-16,843.4977416992188
2018-07-17,864.2020874023438
2018-07-18,845.465087890625
2018-07-19,855.3489379882812
2018-07-20,852.3040771484375
2018-07-23,852.9131469726562
2018-07-24,862.2816772460938
2018-07-25,852.6320190429688
2018-07-26,855.9109497070312
2018-07-27,852.3978271484375
2018-07-30,874.3201904296875
2018-07-31,876.8497314453125
2018-08-01,871.041259765625
2018-08-02,853.7562255859375
2018-08-03,862.5159301757812
2018-08-06,873.5239868164062
2018-08-07,868.4649047851562
2018-08-08,869.682861328125
2018-08-09,874.2733764648438
2018-08-10,886.2183227539062
2018-08-13,894.2284545898438
2018-08-14,890.43408203125
2018-08-16,891.1836547851562
2018-08-17,900.786376953125
2018-08-20,908.3280639648438
2018-08-21,897.3200073242188
2018-08-23,902.285400390625
2018-08-24,907.1570434570312
2018-08-27,914.7923583984375
2018-08-28,918.5867309570312
2018-08-29,921.72509765625
2018-08-30,920.8819580078125
2018-08-31,904.346435546875
2018-09-03,887.9514770507812
2018-09-04,872.9149780273438
2018-09-05,870.71337890625
2018-09-06,875.9129638671875
2018-09-07,912.216064453125
2018-09-10,878.1613159179688
2018-09-11,883.5950927734375
2018-09-12,878.9107666015625
2018-09-14,891.7926635742188
2018-09-17,890.808837890625
2018-09-18,886.7804565429688
2018-09-19,888.9819946289062
2018-09-21,899.2874755859375
2018-09-24,839.4691772460938
2018-09-25,836.6118774414062
2018-09-26,836.939697265625
2018-09-27,822.0436401367188
2018-09-28,806.5856323242188
2018-10-01,794.07861328125
2018-10-03,741.61474609375
2018-10-04,744.5189208984375
2018-10-05,720.9569702148438
2018-10-08,725.92236328125
2018-10-09,716.5068969726562
2018-10-10,715.8511962890625
2018-10-11,684.044921875
2018-10-12,719.9733276367188
2018-10-15,701.7045288085938
2018-10-16,728.5924072265625
2018-10-17,711.4479370117188
2018-10-19,694.397216796875
2018-10-22,687.4175415039062
2018-10-23,683.8575439453125
2018-10-24,689.759765625
2018-10-25,687.4175415039062
2018-10-26,682.2179565429688
2018-10-29,702.173095703125
2018-10-30,699.1751098632812
2018-10-31,717.5842895507812
2018-11-01,708.3095092773438
2018-11-02,734.0729370117188
2018-11-05,726.4844970703125
2018-11-06,729.2481689453125
2018-11-07,742.8326416015625
2018-11-09,745.0342407226562
2018-11-12,731.59033203125
2018-11-13,740.16259765625
2018-11-14,721.0038452148438
2018-11-15,718.099609375
2018-11-16,719.130126953125
2018-11-19,732.0119018554688
2018-11-20,733.1830444335938
2018-11-21,720.5354614257812
2018-11-22,698.9877319335938
2018-11-26,700.6741943359375
2018-11-27,704.2809448242188
2018-11-28,701.142578125
2018-11-29,724.3765869140625
2018-11-30,740.9589233398438
2018-12-03,712.9937744140625
2018-12-04,693.5540161132812
2018-12-05,672.7089233398438
2018-12-06,666.0573120117188
2018-12-07,675.5663452148438
2018-12-10,665.6825561523438
2018-12-11,676.7374267578125
2018-12-12,703.3909301757812
2018-12-13,711.2605590820312
2018-12-14,709.4337158203125
2018-12-17,708.5904541015625
2018-12-18,722.2686157226562
2018-12-19,733.2298583984375
2018-12-20,745.2216186523438
2018-12-21,731.8245239257812
2018-12-24,738.8510131835938
2018-12-26,737.9609985351562
2018-12-27,745.408935546875
2018-12-28,752.81005859375
2018-12-31,753.0911865234375
2019-01-01,724.51708984375
2019-01-02,694.8656005859375
2019-01-03,672.9431762695312
2019-01-04,679.7821655273438
2019-01-07,683.4827880859375
2019-01-08,677.7212524414062
2019-01-09,680.43798828125
2019-01-10,686.90234375
2019-01-11,681.9370727539062
2019-01-14,678.7984619140625
2019-01-15,681.0001831054688
2019-01-16,680.3912963867188
2019-01-17,688.2607421875
2019-01-18,688.5418090820312
2019-01-21,684.1854248046875
2019-01-22,663.7620239257812
2019-01-23,651.9108276367188
2019-01-24,653.2692260742188
2019-01-25,640.3406982421875
2019-01-28,630.5504150390625
2019-01-29,627.3651123046875
2019-01-30,635.796875
2019-01-31,637.1083374023438
2019-02-01,644.93115234375
2019-02-04,631.862060546875
2019-02-05,641.6522216796875
2019-02-06,651.2081298828125
2019-02-07,656.6419677734375
2019-02-08,639.0289306640625
2019-02-11,606.66064453125
2019-02-12,607.7381591796875
2019-02-14,594.3410034179688
2019-02-15,587.9235229492188
2019-02-18,585.2536010742188
2019-02-19,592.6546630859375
2019-02-20,593.544677734375
2019-02-21,594.1536865234375
2019-02-22,605.7706298828125
2019-02-25,609.61181640625
2019-02-26,610.1738891601562
2019-02-27,614.7176513671875
2019-02-28,605.1148071289062
2019-03-01,608.6749267578125
2019-03-05,615.27978515625
2019-03-06,617.2940673828125
2019-03-07,629.3794555664062
2019-03-08,627.8336181640625
2019-03-11,638.0452880859375
2019-03-12,644.4628295898438
2019-03-13,640.9963989257812
2019-03-14,642.5890502929688
2019-03-15,650.7396850585938
2019-03-18,640.9963989257812
2019-03-19,645.8681030273438
2019-03-20,635.75
2019-03-22,635.9373779296875
2019-03-25,622.634033203125
2019-03-26,627.3182983398438
2019-03-27,618.371337890625
2019-03-28,614.5302734375
2019-04-01,619.1677856445312
2019-04-02,626.3814086914062
2019-04-03,616.8724365234375
2019-04-04,612.094482421875
2019-04-05,616.6382446289062
2019-04-08,624.882568359375
2019-04-09,625.6787719726562
2019-04-10,627.9273071289062
2019-04-11,630.2694091796875
2019-04-12,635.3753051757812
2019-04-15,640.0595092773438
2019-04-16,644.6502075195312
2019-04-18,641.4180297851562
2019-04-22,630.87841796875
2019-04-23,623.7114868164062
2019-04-24,625.9599609375
2019-04-25,623.1493530273438
2019-04-26,617.8092651367188
2019-04-30,604.5527954101562
2019-05-02,605.1148071289062
2019-05-03,605.0211791992188
2019-05-06,598.18212890625
2019-05-07,595.8400268554688
2019-05-08,582.3961791992188
2019-05-09,585.9562377929688
2019-05-10,589.0477905273438
2019-05-13,578.601806640625
2019-05-14,575.46337890625
2019-05-15,571.1538696289062
2019-05-16,567.03173828125
2019-05-17,580.5224609375
2019-05-20,612.0006713867188
2019-05-21,598.7911987304688
2019-05-22,600.1026611328125
2019-05-23,599.1190185546875
2019-05-24,623.430419921875
2019-05-27,636.45263671875
2019-05-28,628.2083129882812
2019-05-29,629.7073364257812
2019-05-30,619.917236328125
2019-05-31,606.1921997070312
2019-06-03,612.1412963867188
2019-06-04,609.6586303710938
2019-06-06,594.0599365234375
2019-06-07,603.3816528320312
2019-06-10,606.0985717773438
2019-06-11,596.6362915039062
2019-06-12,592.2799072265625
2019-06-13,600.571044921875
