Date,RAMCOCEM.NS
2016-01-18,348.6964111328125
2016-01-19,351.96917724609375
2016-01-20,347.0599365234375
2016-01-21,360.43994140625
2016-01-22,361.21002197265625
2016-01-25,371.4614562988281
2016-01-27,371.2208557128906
2016-01-28,378.3440246582031
2016-01-29,374.4455261230469
2016-02-01,370.88397216796875
2016-02-02,368.3331298828125
2016-02-03,366.2635803222656
2016-02-04,365.4452819824219
2016-02-05,366.40789794921875
2016-02-08,366.1191711425781
2016-02-09,360.05487060546875
2016-02-10,361.3062438964844
2016-02-11,354.2312316894531
2016-02-12,353.94244384765625
2016-02-15,361.8356018066406
2016-02-16,356.1563720703125
2016-02-17,357.263427734375
2016-02-18,356.4452209472656
2016-02-19,355.72320556640625
2016-02-22,355.6270446777344
2016-02-23,355.915771484375
2016-02-24,351.1028137207031
2016-02-25,349.22576904296875
2016-02-26,343.4984436035156
2016-02-29,346.434326171875
2016-03-01,352.30609130859375
2016-03-02,358.5628967285156
2016-03-03,360.151123046875
2016-03-04,351.7285461425781
2016-03-08,352.54669189453125
2016-03-09,359.044189453125
2016-03-10,364.7715759277344
2016-03-11,369.7288513183594
2016-03-14,377.8145446777344
2016-03-15,377.57391357421875
2016-03-16,376.0338134765625
2016-03-17,386.67041015625
2016-03-18,389.6283264160156
2016-03-21,408.39453125
2016-03-22,392.1498718261719
2016-03-23,397.92034912109375
2016-03-28,389.5313720703125
2016-03-29,387.0583190917969
2016-03-30,393.9925842285156
2016-03-31,387.7856750488281
2016-04-01,387.34930419921875
2016-04-04,393.168212890625
2016-04-05,392.8772277832031
2016-04-06,401.36322021484375
2016-04-07,409.50982666015625
2016-04-08,429.7307434082031
2016-04-11,422.2630615234375
2016-04-12,418.77166748046875
2016-04-13,426.19085693359375
2016-04-18,449.80615234375
2016-04-20,454.02490234375
2016-04-21,440.01092529296875
2016-04-22,435.0162658691406
2016-04-25,426.19085693359375
2016-04-26,437.2953796386719
2016-04-27,440.68975830078125
2016-04-28,438.8955993652344
2016-04-29,436.5679626464844
2016-05-02,440.8352355957031
2016-05-03,457.7102966308594
2016-05-04,468.7178039550781
2016-05-05,466.0022888183594
2016-05-06,458.6800537109375
2016-05-09,485.7867431640625
2016-05-10,485.2533874511719
2016-05-11,479.5314025878906
2016-05-12,471.918212890625
2016-05-13,474.9247131347656
2016-05-16,470.8514404296875
2016-05-17,472.3061218261719
2016-05-18,473.7608947753906
2016-05-19,475.9914855957031
2016-05-20,477.834228515625
2016-05-23,473.5184326171875
2016-05-24,466.8266296386719
2016-05-25,481.2770690917969
2016-05-26,480.21026611328125
2016-05-27,483.26519775390625
2016-05-30,483.6531982421875
2016-05-31,476.8643493652344
2016-06-01,473.8579406738281
2016-06-02,480.0163269042969
2016-06-03,485.88372802734375
2016-06-06,488.2113342285156
2016-06-07,518.8578491210938
2016-06-08,519.779296875
2016-06-09,521.5249633789062
2016-06-10,506.88055419921875
2016-06-13,515.3665771484375
2016-06-14,517.7910766601562
2016-06-15,525.9376220703125
2016-06-16,526.1801147460938
2016-06-17,532.1929931640625
2016-06-20,540.7760009765625
2016-06-21,538.2059326171875
2016-06-22,531.611083984375
2016-06-23,532.3385009765625
2016-06-24,528.8955688476562
2016-06-27,545.2857055664062
2016-06-28,552.0259399414062
2016-06-29,547.4193725585938
2016-06-30,536.9451904296875
2016-07-01,552.1715087890625
2016-07-04,557.7479858398438
2016-07-05,552.89892578125
2016-07-07,558.8631591796875
2016-07-08,560.511962890625
2016-07-11,575.0108642578125
2016-07-12,565.7005615234375
2016-07-13,562.2576293945312
2016-07-14,552.3654174804688
2016-07-15,547.4677734375
2016-07-18,542.8126831054688
2016-07-19,541.5033569335938
2016-07-20,546.7404174804688
2016-07-21,546.83740234375
2016-07-22,547.3223266601562
2016-07-25,541.1153564453125
2016-07-26,539.7092895507812
2016-07-27,538.7877807617188
2016-07-28,538.4968872070312
2016-07-29,533.2113647460938
2016-08-01,543.9763793945312
2016-08-02,536.6541748046875
2016-08-03,520.2156982421875
2016-08-04,518.7609252929688
2016-08-05,548.340576171875
2016-08-08,552.704833984375
2016-08-09,544.2673950195312
2016-08-10,530.8837890625
2016-08-11,523.0281372070312
2016-08-12,520.1670532226562
2016-08-16,524.2402954101562
2016-08-17,533.5993041992188
2016-08-18,550.9591674804688
2016-08-19,547.8072509765625
2016-08-22,536.8966674804688
2016-08-23,533.3568115234375
2016-08-24,545.0917358398438
2016-08-25,537.0421142578125
2016-08-26,542.76416015625
2016-08-29,545.9161376953125
2016-08-30,557.5540161132812
2016-08-31,560.1725463867188
2016-09-01,547.1284790039062
2016-09-02,540.6790161132812
2016-09-06,551.4925537109375
2016-09-07,546.303955078125
2016-09-08,567.7857666015625
2016-09-09,570.8406982421875
2016-09-12,558.669189453125
2016-09-14,565.40966796875
2016-09-15,569.2404174804688
2016-09-16,569.6769409179688
2016-09-19,564.2457885742188
2016-09-20,565.1671752929688
2016-09-21,562.2092895507812
2016-09-22,591.158447265625
2016-09-23,599.3051147460938
2016-09-26,579.7630615234375
2016-09-27,583.3514404296875
2016-09-28,582.2361450195312
2016-09-29,573.459228515625
2016-09-30,577.4354858398438
2016-10-03,596.8320922851562
2016-10-04,615.501220703125
2016-10-05,607.3546752929688
2016-10-06,603.329833984375
2016-10-07,600.1779174804688
2016-10-10,611.282470703125
2016-10-13,614.2889404296875
2016-10-14,640.7167358398438
2016-10-17,627.2362060546875
2016-10-18,617.7803344726562
2016-10-19,624.423583984375
2016-10-20,616.4225463867188
2016-10-21,607.30615234375
2016-10-24,601.97216796875
2016-10-25,611.185546875
2016-10-26,603.329833984375
2016-10-27,600.2264404296875
2016-10-28,596.4924926757812
2016-11-01,609.439697265625
2016-11-02,591.8375244140625
2016-11-03,584.6121826171875
2016-11-04,583.157470703125
2016-11-07,595.3286743164062
2016-11-08,597.3169555664062
2016-11-09,586.0670166015625
2016-11-10,597.850341796875
2016-11-11,569.6283569335938
2016-11-15,531.2716674804688
2016-11-16,549.552978515625
2016-11-17,537.2845458984375
2016-11-18,509.25653076171875
2016-11-21,507.46246337890625
2016-11-22,537.090576171875
2016-11-23,544.6553344726562
2016-11-24,546.9344482421875
2016-11-25,558.0390014648438
2016-11-28,564.5853271484375
2016-11-29,565.7490234375
2016-11-30,591.7889404296875
2016-12-01,580.9754028320312
2016-12-02,564.876220703125
2016-12-05,551.4440307617188
2016-12-06,555.4688720703125
2016-12-07,542.715576171875
2016-12-08,544.84912109375
2016-12-09,543.4915771484375
2016-12-12,542.8611450195312
2016-12-13,516.3363647460938
2016-12-14,505.3287658691406
2016-12-15,504.4074401855469
2016-12-16,508.43231201171875
2016-12-19,505.95916748046875
2016-12-20,503.3406677246094
2016-12-21,522.4948120117188
2016-12-22,506.29864501953125
2016-12-23,513.5238647460938
2016-12-26,491.120849609375
2016-12-27,502.3223876953125
2016-12-28,510.1293029785156
2016-12-29,523.0281372070312
2016-12-30,531.4656982421875
2017-01-02,541.4063110351562
2017-01-03,552.0259399414062
2017-01-04,557.9419555664062
2017-01-05,560.0756225585938
2017-01-06,560.3180541992188
2017-01-09,557.4086303710938
2017-01-10,585.9214477539062
2017-01-11,598.9171752929688
2017-01-12,594.0679931640625
2017-01-13,585.8245239257812
2017-01-16,586.1640014648438
2017-01-17,592.4678955078125
2017-01-18,604.63916015625
2017-01-19,599.8385620117188
2017-01-20,600.662841796875
2017-01-23,606.0939331054688
2017-01-24,621.3201904296875
2017-01-25,639.310546875
2017-01-27,642.6565551757812
2017-01-30,648.135986328125
2017-01-31,681.5465087890625
2017-02-01,693.0389404296875
2017-02-02,682.177001953125
2017-02-03,681.6434936523438
2017-02-06,693.5723876953125
2017-02-07,660.74365234375
2017-02-08,660.0647583007812
2017-02-09,659.531494140625
2017-02-10,668.0174560546875
2017-02-13,659.4345092773438
2017-02-14,647.6025390625
2017-02-15,637.0798950195312
2017-02-16,657.8342895507812
2017-02-17,654.0519409179688
2017-02-20,656.6219482421875
2017-02-21,657.4462890625
2017-02-22,646.7296142578125
2017-02-23,632.3277587890625
2017-02-27,633.87939453125
2017-02-28,645.56591796875
2017-03-01,648.184326171875
2017-03-02,639.310546875
2017-03-03,638.0982666015625
2017-03-06,634.412841796875
2017-03-07,634.80078125
2017-03-08,622.1929931640625
2017-03-09,611.4764404296875
2017-03-10,607.548583984375
2017-03-14,626.7028198242188
2017-03-15,618.798583984375
2017-03-16,624.084228515625
2017-03-17,615.5497436523438
2017-03-20,635.5767211914062
2017-03-21,635.3341674804688
2017-03-22,637.1284790039062
2017-03-23,635.6736450195312
2017-03-24,631.5033569335938
2017-03-27,622.4839477539062
2017-03-28,642.8988647460938
2017-03-29,637.8072509765625
2017-03-30,644.8870849609375
2017-03-31,652.354736328125
2017-04-03,654.2943725585938
2017-04-05,651.433349609375
2017-04-06,651.67578125
2017-04-07,653.7609252929688
2017-04-10,656.4765625
2017-04-11,651.5302734375
2017-04-12,646.4871826171875
2017-04-13,653.7609252929688
2017-04-17,643.7232055664062
2017-04-18,650.948486328125
2017-04-19,650.5120849609375
2017-04-20,665.350341796875
2017-04-21,650.6575317382812
2017-04-24,671.120849609375
2017-04-25,678.5401611328125
2017-04-26,679.6553344726562
2017-04-27,668.06591796875
2017-04-28,666.5626831054688
2017-05-02,666.9991455078125
2017-05-03,667.3385620117188
2017-05-04,660.5983276367188
2017-05-05,658.5615844726562
2017-05-08,665.8352661132812
2017-05-09,683.8255615234375
2017-05-10,694.9301147460938
2017-05-11,699.2457885742188
2017-05-12,686.7350463867188
2017-05-15,681.01318359375
2017-05-16,701.136962890625
2017-05-17,688.3352661132812
2017-05-18,678.6854858398438
2017-05-19,670.248046875
2017-05-22,653.1304931640625
2017-05-23,661.9075317382812
2017-05-24,657.4948120117188
2017-05-25,677.7642211914062
2017-05-26,675.3395385742188
2017-05-29,660.7921752929688
2017-05-30,670.0541381835938
2017-05-31,702.3007202148438
2017-06-01,700.5550537109375
2017-06-02,698.0335083007812
2017-06-05,692.0691528320312
2017-06-06,676.3579711914062
2017-06-07,659.8707885742188
2017-06-08,688.0443115234375
2017-06-09,691.5357666015625
2017-06-12,681.594970703125
2017-06-13,673.2060546875
2017-06-14,678.0066528320312
2017-06-15,680.6251831054688
2017-06-16,672.818115234375
2017-06-19,675.485107421875
2017-06-20,673.0606079101562
2017-06-21,676.260986328125
2017-06-22,666.7566528320312
2017-06-23,663.1197509765625
2017-06-27,660.1618041992188
2017-06-28,662.052978515625
2017-06-29,655.5551147460938
2017-06-30,673.98193359375
2017-07-03,675.873046875
2017-07-04,675.3395385742188
2017-07-05,688.3352661132812
2017-07-06,683.8255615234375
2017-07-07,684.5529174804688
2017-07-10,687.3169555664062
2017-07-11,687.3169555664062
2017-07-12,685.6683349609375
2017-07-13,690.8567504882812
2017-07-14,689.3050537109375
2017-07-17,678.9279174804688
2017-07-18,677.667236328125
2017-07-19,675.1456298828125
2017-07-20,659.7254028320312
2017-07-21,658.0767822265625
2017-07-24,655.11865234375
2017-07-25,646.875244140625
2017-07-26,649.4451904296875
2017-07-27,641.1646118164062
2017-07-28,651.6372680664062
2017-07-31,661.1842041015625
2017-08-01,669.27001953125
2017-08-02,681.0576782226562
2017-08-03,670.48779296875
2017-08-04,670.780029296875
2017-08-07,674.1409912109375
2017-08-08,669.562255859375
2017-08-09,655.2904052734375
2017-08-10,649.6888427734375
2017-08-11,644.3306884765625
2017-08-14,656.41064453125
2017-08-16,675.6022338867188
2017-08-17,676.5764770507812
2017-08-18,666.6397094726562
2017-08-21,645.20751953125
2017-08-22,643.794921875
2017-08-23,649.0068359375
2017-08-24,650.1758422851562
2017-08-28,661.3790283203125
2017-08-29,667.9548950195312
2017-08-30,675.991943359375
2017-08-31,672.9718627929688
2017-09-01,674.7255859375
2017-09-04,678.6709594726562
2017-09-05,708.3351440429688
2017-09-06,702.8309326171875
2017-09-07,711.5986328125
2017-09-08,706.0944213867188
2017-09-11,720.1229248046875
2017-09-12,723.5811767578125
2017-09-13,728.0137329101562
2017-09-14,732.9822387695312
2017-09-15,730.2057495117188
2017-09-18,730.1083374023438
2017-09-19,718.2232055664062
2017-09-20,714.2777099609375
2017-09-21,701.2235107421875
2017-09-22,689.7280883789062
2017-09-25,689.5818481445312
2017-09-26,677.0635986328125
2017-09-27,672.9718627929688
2017-09-28,661.0381469726562
2017-09-29,674.5306396484375
2017-10-03,676.040771484375
2017-10-04,677.4533081054688
2017-10-05,686.2696533203125
2017-10-06,687.0977172851562
2017-10-09,683.1522827148438
2017-10-10,676.771240234375
2017-10-11,674.6280517578125
2017-10-12,672.2413330078125
2017-10-13,666.8345336914062
2017-10-16,669.7571411132812
2017-10-17,674.7742309570312
2017-10-18,677.3558349609375
2017-10-19,670.8775024414062
2017-10-23,681.4961547851562
2017-10-24,686.7080688476562
2017-10-25,700.7363891601562
2017-10-26,704.4382934570312
2017-10-27,699.0316772460938
2017-10-30,710.3323364257812
2017-10-31,702.2463989257812
2017-11-01,702.6847534179688
2017-11-02,699.2264404296875
2017-11-03,702.97705078125
2017-11-06,714.61865234375
2017-11-07,694.7452392578125
2017-11-08,684.613525390625
2017-11-09,686.3670654296875
2017-11-10,679.8887329101562
2017-11-13,676.771240234375
2017-11-14,669.0750732421875
2017-11-15,682.7625732421875
2017-11-16,696.6448364257812
2017-11-17,708.3838500976562
2017-11-20,681.9345703125
2017-11-21,693.429931640625
2017-11-22,689.6792602539062
2017-11-23,692.0661010742188
2017-11-24,691.3841552734375
2017-11-27,686.12353515625
2017-11-28,694.6963500976562
2017-11-29,692.3096313476562
2017-11-30,681.9832153320312
2017-12-01,675.9432373046875
2017-12-04,675.0664672851562
2017-12-05,671.3157958984375
2017-12-06,670.000732421875
2017-12-07,670.5364379882812
2017-12-08,676.1381225585938
2017-12-11,683.3471069335938
2017-12-12,682.4215698242188
2017-12-13,682.4703369140625
2017-12-14,686.659423828125
2017-12-15,687.828369140625
2017-12-18,696.4500122070312
2017-12-19,695.6705932617188
2017-12-20,788.3650512695312
2017-12-21,773.0702514648438
2017-12-22,757.9702758789062
2017-12-26,777.4539794921875
2017-12-27,771.5115356445312
2017-12-28,775.8953857421875
2017-12-29,765.3253173828125
2018-01-01,760.1134643554688
2018-01-02,755.4859619140625
2018-01-03,773.3137817382812
2018-01-04,780.6688842773438
2018-01-05,779.5973510742188
2018-01-08,774.1904907226562
2018-01-09,781.7405395507812
2018-01-10,788.6085205078125
2018-01-11,776.86962890625
2018-01-12,770.6346435546875
2018-01-15,764.4485473632812
2018-01-16,765.715087890625
2018-01-17,766.78662109375
2018-01-18,769.2708129882812
2018-01-19,765.2766723632812
2018-01-22,761.0389404296875
2018-01-23,769.5631103515625
2018-01-24,760.8440551757812
2018-01-25,763.9615478515625
2018-01-29,761.6234130859375
2018-01-30,747.7412109375
2018-01-31,738.68115234375
2018-02-01,739.1197509765625
2018-02-02,717.3951416015625
2018-02-05,700.9799194335938
2018-02-06,713.936767578125
2018-02-07,711.5986328125
2018-02-08,706.4354248046875
2018-02-09,692.55322265625
2018-02-12,720.8048706054688
2018-02-14,717.8334350585938
2018-02-15,721.145751953125
2018-02-16,705.9970703125
2018-02-19,695.7680053710938
2018-02-20,713.2061157226562
2018-02-21,711.8422241210938
2018-02-22,695.6705932617188
2018-02-23,699.76220703125
2018-02-26,712.6702270507812
2018-02-27,730.44921875
2018-02-28,733.177001953125
2018-03-01,723.1915283203125
2018-03-05,715.7877197265625
2018-03-06,723.093994140625
2018-03-07,708.724853515625
2018-03-08,710.5757446289062
2018-03-09,707.1660766601562
2018-03-12,717.638671875
2018-03-13,718.1257934570312
2018-03-14,731.6183471679688
2018-03-15,730.8876953125
2018-03-16,721.6815185546875
2018-03-19,727.08837890625
2018-03-20,725.7244873046875
2018-03-21,715.349365234375
2018-03-22,717.0541381835938
2018-03-23,715.4468383789062
2018-03-26,720.902099609375
2018-03-27,723.6298217773438
2018-03-28,705.0716552734375
2018-04-02,722.0712890625
2018-04-03,732.9822387695312
2018-04-04,740.5808715820312
2018-04-05,774.2879028320312
2018-04-06,765.9585571289062
2018-04-09,768.2966918945312
2018-04-10,792.1643676757812
2018-04-11,788.7546997070312
2018-04-12,805.2672119140625
2018-04-13,809.9434204101562
2018-04-16,813.9862060546875
2018-04-17,808.4820556640625
2018-04-18,805.8516845703125
2018-04-19,810.1869506835938
2018-04-20,822.9487915039062
2018-04-23,833.713623046875
2018-04-24,838.7307739257812
2018-04-25,810.8688354492188
2018-04-26,789.2418823242188
2018-04-27,793.4794921875
2018-04-30,802.4420776367188
2018-05-02,802.3446655273438
2018-05-03,792.5540161132812
2018-05-04,793.6744995117188
2018-05-07,803.2702026367188
2018-05-08,812.9146728515625
2018-05-09,802.49072265625
2018-05-10,794.5025024414062
2018-05-11,818.5162963867188
2018-05-14,808.043701171875
2018-05-15,818.9058837890625
2018-05-16,810.6253662109375
2018-05-17,816.226806640625
2018-05-18,820.854248046875
2018-05-21,793.1385498046875
2018-05-22,771.3165893554688
2018-05-23,777.6975708007812
2018-05-24,771.2191772460938
2018-05-25,765.081787109375
2018-05-28,771.60888671875
2018-05-29,769.2708129882812
2018-05-30,760.064697265625
2018-05-31,753.58642578125
2018-06-01,746.620849609375
2018-06-04,741.5551147460938
2018-06-05,726.9421997070312
2018-06-06,729.0855102539062
2018-06-07,733.2745361328125
2018-06-08,728.8419799804688
2018-06-11,728.0625
2018-06-12,729.6212158203125
2018-06-13,719.0025634765625
2018-06-14,710.5757446289062
2018-06-15,712.037109375
2018-06-18,701.2235107421875
2018-06-19,689.0947875976562
2018-06-20,678.8170776367188
2018-06-21,671.2671508789062
2018-06-22,681.2525634765625
2018-06-25,682.2267456054688
2018-06-26,686.2696533203125
2018-06-27,686.12353515625
2018-06-28,669.562255859375
2018-06-29,684.2726440429688
2018-07-02,683.3471069335938
2018-07-03,685.831298828125
2018-07-04,683.7854614257812
2018-07-05,679.8400268554688
2018-07-06,681.8372192382812
2018-07-09,680.9603881835938
2018-07-10,678.3787231445312
2018-07-11,644.0383911132812
2018-07-12,652.1242065429688
2018-07-13,640.6775512695312
2018-07-16,621.7294921875
2018-07-17,645.0613403320312
2018-07-18,627.2335815429688
2018-07-19,613.1078491210938
2018-07-20,614.617919921875
2018-07-23,641.1646118164062
2018-07-24,671.072265625
2018-07-25,676.3817138671875
2018-07-26,705.440673828125
2018-07-27,706.712646484375
2018-07-30,700.5974731445312
2018-07-31,702.5054931640625
2018-08-01,697.5155639648438
2018-08-02,677.9959716796875
2018-08-03,664.7384643554688
2018-08-06,659.0147094726562
2018-08-07,650.355712890625
2018-08-08,648.1053466796875
2018-08-09,646.1484375
2018-08-10,647.46923828125
2018-08-13,636.1685180664062
2018-08-14,653.4866943359375
2018-08-16,645.5125122070312
2018-08-17,667.0377807617188
2018-08-20,666.1571655273438
2018-08-21,665.4232788085938
2018-08-23,668.9456787109375
2018-08-24,666.0103759765625
2018-08-27,661.5095825195312
2018-08-28,664.9341430664062
2018-08-29,675.5011596679688
2018-08-30,677.8492431640625
2018-08-31,674.4736328125
2018-09-03,664.8851928710938
2018-09-04,650.8938598632812
2018-09-05,634.60302734375
2018-09-06,649.2793579101562
2018-09-07,649.8175659179688
2018-09-10,635.2879638671875
2018-09-11,627.607421875
2018-09-12,627.9497680664062
2018-09-14,637.2937622070312
2018-09-17,630.1513061523438
2018-09-18,628.1943359375
2018-09-19,626.87353515625
2018-09-21,630.7384033203125
2018-09-24,621.834716796875
2018-09-25,635.483642578125
2018-09-26,640.2289428710938
2018-09-27,636.4620971679688
2018-09-28,629.2706909179688
2018-10-01,638.7124633789062
2018-10-03,623.5958862304688
2018-10-04,624.28076171875
2018-10-05,611.7569580078125
2018-10-08,604.4677124023438
2018-10-09,589.5468139648438
2018-10-10,588.9598388671875
2018-10-11,567.043212890625
2018-10-12,572.6201782226562
2018-10-15,572.4244384765625
2018-10-16,575.9468383789062
2018-10-17,565.0863647460938
2018-10-19,564.8417358398438
2018-10-22,559.6560668945312
2018-10-23,549.2359619140625
2018-10-24,558.531005859375
2018-10-25,558.7755126953125
2018-10-26,549.1870727539062
2018-10-29,552.75830078125
2018-10-30,589.0088500976562
2018-10-31,586.70947265625
2018-11-01,586.6605224609375
2018-11-02,590.3295288085938
2018-11-05,621.052001953125
2018-11-06,614.0073852539062
2018-11-07,614.0073852539062
2018-11-09,610.1915893554688
2018-11-12,593.2648315429688
2018-11-13,592.0908203125
2018-11-14,598.1080322265625
2018-11-15,615.132568359375
2018-11-16,605.984375
2018-11-19,611.267822265625
2018-11-20,613.46923828125
2018-11-21,614.3009033203125
2018-11-22,606.5714721679688
2018-11-26,587.1986694335938
2018-11-27,586.9541625976562
2018-11-28,586.8562622070312
2018-11-29,588.7152709960938
2018-11-30,590.182861328125
2018-12-03,596.7871704101562
2018-12-04,583.1870727539062
2018-12-05,584.6058959960938
2018-12-06,574.4302978515625
2018-12-07,581.719482421875
2018-12-10,569.635986328125
2018-12-11,587.6879272460938
2018-12-12,603.1469116210938
2018-12-13,611.1210327148438
2018-12-14,615.3281860351562
2018-12-17,632.45068359375
2018-12-18,628.781494140625
2018-12-19,646.2952270507812
2018-12-20,641.9901733398438
2018-12-21,615.5728759765625
2018-12-24,608.6260986328125
2018-12-26,607.1094360351562
2018-12-27,626.5311279296875
2018-12-28,624.134033203125
2018-12-31,626.0908813476562
2019-01-01,627.4118041992188
2019-01-02,624.3297119140625
2019-01-03,614.594482421875
2019-01-04,613.5670776367188
2019-01-07,615.03466796875
2019-01-08,618.1657104492188
2019-01-09,612.1973266601562
2019-01-10,616.453369140625
2019-01-11,614.7901000976562
2019-01-14,612.5885620117188
2019-01-15,616.453369140625
2019-01-16,620.2203369140625
2019-01-17,613.5670776367188
2019-01-18,609.4088134765625
2019-01-21,596.5914306640625
2019-01-22,589.1065673828125
2019-01-23,587.9813842773438
2019-01-24,586.7583618164062
2019-01-25,566.749755859375
2019-01-28,557.6505126953125
2019-01-29,561.2216186523438
2019-01-30,579.7626342773438
2019-01-31,587.7368774414062
2019-02-01,589.30224609375
2019-02-04,584.7036743164062
2019-02-05,583.6763305664062
2019-02-06,592.237548828125
2019-02-07,603.5382690429688
2019-02-08,598.05908203125
2019-02-11,587.5411376953125
2019-02-12,592.1885375976562
2019-02-14,595.8577270507812
2019-02-15,597.2274169921875
2019-02-18,586.46484375
2019-02-19,593.2648315429688
2019-02-20,609.3109741210938
2019-02-21,628.4879760742188
2019-02-22,623.5958862304688
2019-02-25,631.4232177734375
2019-02-26,633.3311767578125
2019-02-27,661.1183471679688
2019-02-28,656.4219360351562
2019-03-01,672.9570922851562
2019-03-05,702.5543823242188
2019-03-06,708.229248046875
2019-03-07,705.7342529296875
2019-03-08,708.5226440429688
2019-03-11,719.1875
2019-03-12,721.9760131835938
2019-03-13,710.4795532226562
2019-03-14,702.2119140625
2019-03-15,688.4652099609375
2019-03-18,694.2377319335938
2019-03-19,702.7011108398438
2019-03-20,692.3297729492188
2019-03-22,693.4061889648438
2019-03-25,693.5040283203125
2019-03-26,695.26513671875
2019-03-27,695.8033447265625
2019-03-28,693.1614990234375
2019-04-01,728.43359375
2019-04-02,725.3026733398438
2019-04-03,727.3082885742188
2019-04-04,735.478271484375
2019-04-05,743.0609741210938
2019-04-08,743.6969604492188
2019-04-09,735.478271484375
2019-04-10,740.3703002929688
2019-04-11,737.2882690429688
2019-04-12,754.0682983398438
2019-04-15,747.8062133789062
2019-04-16,768.1085205078125
2019-04-18,761.1618041992188
2019-04-22,744.8709716796875
2019-04-23,744.1372680664062
2019-04-24,755.3401489257812
2019-04-25,776.0827026367188
2019-04-26,766.9343872070312
2019-04-30,757.6883544921875
2019-05-02,760.7703247070312
2019-05-03,764.2926635742188
2019-05-06,754.2638549804688
2019-05-07,736.2609252929688
2019-05-08,733.4724731445312
2019-05-09,732.3472900390625
2019-05-10,728.2867431640625
2019-05-13,715.1270751953125
2019-05-14,720.7529907226562
2019-05-15,714.5889282226562
2019-05-16,717.8176879882812
2019-05-17,730.0479736328125
2019-05-20,766.494140625
2019-05-21,751.86669921875
2019-05-22,750.30126953125
2019-05-23,773.6365966796875
2019-05-24,796.8251342773438
2019-05-27,819.6712036132812
2019-05-28,802.5978393554688
2019-05-29,803.184814453125
2019-05-30,808.9086303710938
2019-05-31,798.4884033203125
2019-06-03,806.2669067382812
2019-06-04,790.6121215820312
2019-06-06,775.4955444335938
2019-06-07,775.6912231445312
2019-06-10,783.71435546875
2019-06-11,779.5071411132812
2019-06-12,773.2940063476562
2019-06-13,774.663818359375
2019-06-14,766.0538330078125
2019-06-17,755.6336059570312
2019-06-18,773.0984497070312
2019-06-19,772.804931640625
2019-06-20,783.3718872070312
2019-06-21,787.38330078125
2019-06-24,777.5013427734375
2019-06-25,782.8826293945312
2019-06-26,789.1444702148438
2019-06-27,780.5343627929688
2019-06-28,767.0322875976562
