Date,CAMS.NS
2021-01-15,1683.096923828125
2021-01-18,1686.3079833984375
2021-01-19,1683.6087646484375
2021-01-20,1670.4378662109375
2021-01-21,1666.993896484375
2021-01-22,1657.3134765625
2021-01-25,1660.5245361328125
2021-01-27,1673.7420654296875
2021-01-28,1676.860595703125
2021-01-29,1653.82275390625
2021-02-01,1672.7183837890625
2021-02-02,1684.353759765625
2021-02-03,1687.3785400390625
2021-02-04,1727.5430908203125
2021-02-05,1696.3609619140625
2021-02-08,1725.2626953125
2021-02-09,1740.2489013671875
2021-02-10,1743.506591796875
2021-02-11,1841.940185546875
2021-02-12,1796.7955322265625
2021-02-15,1782.0889892578125
2021-02-16,1770.8724365234375
2021-02-17,1770.171630859375
2021-02-18,1759.8917236328125
2021-02-19,1702.744384765625
2021-02-22,1604.99072265625
2021-02-23,1644.615234375
2021-02-24,1689.427001953125
2021-02-25,1688.67919921875
2021-02-26,1706.01513671875
2021-03-01,1739.5186767578125
2021-03-02,1772.3675537109375
2021-03-03,1772.8819580078125
2021-03-04,1777.6480712890625
2021-03-05,1776.15283203125
2021-03-08,1773.0220947265625
2021-03-09,1743.4434814453125
2021-03-10,1727.0892333984375
2021-03-12,1751.7613525390625
2021-03-15,1740.7802734375
2021-03-16,1745.5931396484375
2021-03-17,1729.42578125
2021-03-18,1742.9295654296875
2021-03-19,1726.8087158203125
2021-03-22,1743.7237548828125
2021-03-23,1757.5552978515625
2021-03-24,1721.248046875
2021-03-25,1661.156982421875
2021-03-26,1653.0263671875
2021-03-30,1695.875244140625
2021-03-31,1725.546875
2021-04-01,1716.2950439453125
2021-04-05,1710.5010986328125
2021-04-06,1701.29541015625
2021-04-07,1698.7723388671875
2021-04-08,1733.2105712890625
2021-04-09,1717.9305419921875
2021-04-12,1679.847900390625
2021-04-13,1675.595458984375
2021-04-15,1732.929931640625
2021-04-16,1931.661376953125
2021-04-19,1897.7374267578125
2021-04-20,1994.8834228515625
2021-04-22,1977.64111328125
2021-04-23,1958.856689453125
2021-04-26,2022.732666015625
2021-04-27,2133.429931640625
2021-04-28,2216.931396484375
2021-04-29,2213.053466796875
2021-04-30,2171.185302734375
2021-05-03,2162.0732421875
2021-05-04,2103.71142578125
2021-05-05,2097.590087890625
2021-05-06,2064.880615234375
2021-05-07,2062.91845703125
2021-05-10,2205.01611328125
2021-05-11,2175.718505859375
2021-05-12,2203.988037109375
2021-05-14,2126.888427734375
2021-05-17,2134.084228515625
2021-05-18,2171.4658203125
2021-05-19,2164.03662109375
2021-05-20,2178.661865234375
2021-05-21,2254.173583984375
2021-05-24,2370.337890625
2021-05-25,2300.947265625
2021-05-26,2264.173095703125
2021-05-27,2261.04248046875
2021-05-28,2345.104736328125
2021-05-31,2338.142578125
2021-06-01,2345.291259765625
2021-06-02,2351.693603515625
2021-06-03,2347.207763671875
2021-06-04,2367.20654296875
2021-06-07,2570.9853515625
2021-06-08,2517.99609375
2021-06-09,2506.5009765625
2021-06-10,2516.033203125
2021-06-11,2602.2919921875
2021-06-14,2657.570556640625
2021-06-15,2666.916015625
2021-06-16,2681.447998046875
2021-06-17,2656.63623046875
2021-06-18,2599.348388671875
2021-06-21,2613.13232421875
2021-06-22,2573.6484375
2021-06-23,2605.84326171875
2021-06-24,2595.5166015625
2021-06-25,2591.778564453125
2021-06-28,2607.805908203125
2021-06-29,2577.24609375
2021-06-30,2609.62841796875
2021-07-01,2599.861572265625
2021-07-02,2682.476318359375
2021-07-05,2653.50537109375
2021-07-06,2814.57421875
2021-07-07,2746.492431640625
2021-07-08,2736.539794921875
2021-07-09,2690.74658203125
2021-07-12,2676.261474609375
2021-07-13,2814.2939453125
2021-07-14,3229.746337890625
2021-07-15,3135.17041015625
2021-07-16,3209.186279296875
2021-07-19,3220.914794921875
2021-07-20,3195.963134765625
2021-07-22,3144.188720703125
2021-07-23,3093.62939453125
2021-07-26,2985.409912109375
2021-07-27,3015.455810546875
2021-07-28,2972.767333984375
2021-07-29,3086.49853515625
2021-07-30,3133.585693359375
2021-08-02,3280.474365234375
2021-08-03,3273.064453125
2021-08-04,3250.318115234375
2021-08-05,3191.740478515625
2021-08-06,3078.994140625
2021-08-09,3043.86669921875
2021-08-10,3001.001220703125
2021-08-11,2916.018798828125
2021-08-12,2882.392333984375
2021-08-13,2933.7001953125
2021-08-16,3037.44140625
2021-08-17,3002.220458984375
2021-08-18,3033.033203125
2021-08-20,2984.116455078125
2021-08-23,2884.08056640625
2021-08-24,2986.508544921875
2021-08-25,2995.18505859375
2021-08-26,3042.177978515625
2021-08-27,3228.50830078125
2021-08-30,3372.35546875
2021-08-31,3587.2578125
2021-09-01,3722.316650390625
2021-09-02,3577.670654296875
2021-09-03,3501.35302734375
2021-09-06,3547.688720703125
2021-09-07,3511.55078125
2021-09-08,3481.005126953125
2021-09-09,3466.43701171875
2021-09-13,3386.970703125
2021-09-14,3391.528564453125
2021-09-15,3389.649658203125
2021-09-16,3394.3486328125
2021-09-17,3392.891845703125
2021-09-20,3343.50146484375
2021-09-21,3224.796142578125
2021-09-22,3226.722412109375
2021-09-23,3200.59375
2021-09-24,3170.04833984375
2021-09-27,3060.88232421875
2021-09-28,3247.44677734375
2021-09-29,2946.1708984375
2021-09-30,2852.08935546875
2021-10-01,2806.08251953125
2021-10-04,2942.97509765625
2021-10-05,2920.32421875
2021-10-06,2930.14599609375
2021-10-07,2921.170166015625
2021-10-08,2935.69091796875
2021-10-11,2945.18408203125
2021-10-12,2928.923828125
2021-10-13,2896.545654296875
2021-10-14,2876.61962890625
2021-10-18,2908.4345703125
2021-10-19,2900.257568359375
2021-10-20,2908.011962890625
2021-10-21,2887.099609375
2021-10-22,2889.778076171875
2021-10-25,2755.9873046875
2021-10-26,2834.7958984375
2021-10-27,2832.5390625
2021-10-28,2836.393798828125
2021-10-29,2830.9892578125
2021-11-01,2805.236083984375
2021-11-02,2792.8310546875
2021-11-03,2784.418701171875
2021-11-04,2850.021728515625
2021-11-08,2835.641845703125
2021-11-09,2819.5224609375
2021-11-10,2819.005859375
2021-11-11,2819.099609375
2021-11-12,2816.843994140625
2021-11-15,2819.89892578125
2021-11-16,2968.2109375
2021-11-17,2954.67626953125
2021-11-18,2868.255126953125
2021-11-22,2798.75146484375
2021-11-23,2887.57080078125
2021-11-24,2865.17724609375
2021-11-25,2910.71875
2021-11-26,2880.546630859375
2021-11-29,2854.004638671875
2021-11-30,2901.71435546875
2021-12-01,2870.08056640625
2021-12-02,2805.115966796875
2021-12-03,2774.095703125
2021-12-06,2754.955322265625
2021-12-07,2741.754638671875
2021-12-08,2745.6201171875
2021-12-09,2754.860595703125
2021-12-10,2733.174072265625
2021-12-13,2589.05517578125
2021-12-14,2609.609375
2021-12-15,2624.50732421875
2021-12-16,2555.48828125
2021-12-17,2498.35009765625
2021-12-20,2467.70654296875
2021-12-21,2468.413330078125
2021-12-22,2455.826171875
2021-12-23,2446.962890625
2021-12-24,2440.504150390625
2021-12-27,2446.962890625
2021-12-28,2449.55615234375
2021-12-29,2484.86669921875
2021-12-30,2488.119873046875
2021-12-31,2513.8134765625
2022-01-03,2581.322998046875
2022-01-04,2582.45458984375
2022-01-05,2669.85986328125
2022-01-06,2624.460205078125
2022-01-07,2646.570556640625
2022-01-10,2648.59814453125
2022-01-11,2656.989501953125
2022-01-12,2686.266357421875
2022-01-13,2758.113525390625
2022-01-14,2777.0654296875
2022-01-17,2781.119873046875
2022-01-18,2715.966796875
2022-01-19,2703.190673828125
2022-01-20,2678.676025390625
2022-01-21,2557.8935546875
2022-01-24,2500.848388671875
2022-01-25,2471.3837890625
2022-01-27,2490.335205078125
2022-01-28,2531.39794921875
2022-01-31,2543.2783203125
2022-02-01,2607.25244140625
2022-02-02,2736.144287109375
2022-02-03,2732.32568359375
2022-02-04,2656.2822265625
2022-02-07,2637.18896484375
2022-02-08,2554.592529296875
2022-02-09,2506.93017578125
2022-02-10,2449.93310546875
2022-02-11,2384.874267578125
2022-02-14,2303.315185546875
2022-02-15,2289.454345703125
2022-02-16,2417.780517578125
2022-02-17,2360.827880859375
2022-02-18,2315.331787109375
2022-02-21,2289.198486328125
2022-02-22,2215.107666015625
2022-02-23,2189.25830078125
2022-02-24,2162.74658203125
2022-02-25,2233.0029296875
2022-02-28,2361.727294921875
2022-03-02,2318.5986328125
2022-03-03,2364.66259765625
2022-03-04,2286.310791015625
2022-03-07,2260.982666015625
2022-03-08,2258.426025390625
2022-03-09,2298.61962890625
2022-03-10,2325.2734375
2022-03-11,2361.5849609375
2022-03-14,2323.52197265625
2022-03-15,2279.682861328125
2022-03-16,2254.117919921875
2022-03-17,2247.2060546875
2022-03-21,2266.9951171875
2022-03-22,2248.578857421875
2022-03-23,2260.9345703125
2022-03-24,2254.30712890625
2022-03-25,2236.033203125
2022-03-28,2212.314453125
2022-03-29,2190.4892578125
2022-03-30,2203.17724609375
2022-03-31,2192.761962890625
2022-04-01,2289.198486328125
2022-04-04,2341.32275390625
2022-04-05,2437.6171875
2022-04-06,2429.0009765625
2022-04-07,2378.29736328125
2022-04-08,2383.362548828125
2022-04-11,2383.268310546875
2022-04-12,2366.84033203125
2022-04-13,2418.112060546875
2022-04-18,2434.4453125
2022-04-19,2427.48583984375
2022-04-20,2417.638916015625
2022-04-21,2453.05078125
2022-04-22,2485.764892578125
2022-04-25,2460.057373046875
2022-04-26,2440.268310546875
2022-04-27,2394.535400390625
2022-04-28,2382.46337890625
2022-04-29,2346.672119140625
2022-05-02,2309.98193359375
2022-05-04,2278.120361328125
2022-05-05,2292.512451171875
2022-05-06,2270.735107421875
2022-05-09,2235.701171875
2022-05-10,2170.842041015625
2022-05-11,2148.449462890625
2022-05-12,2080.796875
2022-05-13,2035.72705078125
2022-05-16,2045.2906494140625
2022-05-17,2079.234375
2022-05-18,2055.65869140625
2022-05-19,2031.0401611328125
2022-05-20,2131.642822265625
2022-05-23,2076.630859375
2022-05-24,2077.151611328125
2022-05-25,1994.586181640625
2022-05-26,1965.091796875
2022-05-27,1977.2115478515625
2022-05-30,2013.902587890625
2022-05-31,2202.088623046875
2022-06-01,2281.055908203125
2022-06-02,2312.4912109375
2022-06-03,2273.385986328125
2022-06-06,2272.344970703125
2022-06-07,2305.058349609375
2022-06-08,2299.235107421875
2022-06-09,2430.51611328125
2022-06-10,2450.3525390625
2022-06-13,2339.47607421875
2022-06-14,2219.03759765625
2022-06-15,2245.97509765625
2022-06-16,2194.65576171875
2022-06-17,2289.577392578125
2022-06-20,2344.02197265625
2022-06-21,2275.611572265625
2022-06-22,2172.119873046875
2022-06-23,2207.052734375
2022-06-24,2190.9189453125
2022-06-27,2187.25439453125
2022-06-28,2149.32421875
2022-06-29,2158.794677734375
2022-06-30,2148.990966796875
2022-07-01,2117.62841796875
2022-07-04,2060.613525390625
2022-07-05,2090.54931640625
2022-07-06,2123.482421875
2022-07-07,2158.604736328125
2022-07-08,2159.176025390625
2022-07-11,2164.410400390625
2022-07-12,2200.19970703125
2022-07-13,2212.19189453125
2022-07-14,2207.33837890625
2022-07-15,2197.6298828125
2022-07-18,2186.63623046875
2022-07-19,2266.875
2022-07-20,2280.2958984375
2022-07-21,2251.360107421875
2022-07-22,2309.89794921875
2022-07-25,2318.844970703125
2022-07-26,2290.765869140625
2022-07-27,2294.620849609375
2022-07-28,2316.417724609375
2022-07-29,2339.26171875
2022-08-01,2319.273193359375
2022-08-02,2335.31201171875
2022-08-03,2356.53759765625
2022-08-04,2325.03173828125
2022-08-05,2253.977783203125
2022-08-08,2216.666259765625
2022-08-10,2197.677001953125
2022-08-11,2253.930419921875
2022-08-12,2266.435302734375
2022-08-16,2298.603271484375
2022-08-17,2284.810302734375
2022-08-18,2270.348388671875
2022-08-19,2153.1298828125
2022-08-22,2102.87255859375
2022-08-23,2122.870849609375
2022-08-24,2128.9794921875
2022-08-25,2132.65478515625
2022-08-26,2148.166015625
2022-08-29,2155.7548828125
2022-08-30,2199.186767578125
2022-09-01,2186.109375
2022-09-02,2202.574951171875
2022-09-05,2196.84814453125
2022-09-06,2185.203125
2022-09-07,2200.7138671875
2022-09-08,2263.857421875
2022-09-09,2349.098876953125
2022-09-12,2459.254150390625
2022-09-13,2486.6015625
2022-09-14,2474.574462890625
2022-09-15,2474.765625
2022-09-16,2419.97412109375
2022-09-19,2349.671630859375
2022-09-20,2368.428466796875
2022-09-21,2329.91259765625
2022-09-22,2451.187744140625
2022-09-23,2433.2900390625
2022-09-26,2335.01953125
2022-09-27,2302.899169921875
2022-09-28,2326.094482421875
2022-09-29,2384.655517578125
2022-09-30,2412.52880859375
2022-10-03,2360.83984375
2022-10-04,2366.23291015625
2022-10-06,2373.439453125
2022-10-07,2355.5419921875
2022-10-10,2420.117431640625
2022-10-11,2440.687744140625
2022-10-12,2450.758056640625
2022-10-13,2478.58349609375
2022-10-14,2458.871826171875
2022-10-17,2480.44482421875
2022-10-18,2475.767333984375
2022-10-19,2448.610595703125
2022-10-20,2492.615478515625
2022-10-21,2516.001953125
2022-10-24,2545.6884765625
2022-10-25,2497.006103515625
2022-10-27,2475.337890625
2022-10-28,2447.846923828125
2022-10-31,2433.2900390625
2022-11-01,2383.46240234375
2022-11-02,2388.855712890625
2022-11-03,2360.601318359375
2022-11-04,2341.891845703125
2022-11-07,2338.45556640625
2022-11-09,2287.29150390625
2022-11-10,2252.403076171875
2022-11-11,2285.57373046875
2022-11-14,2265.909423828125
2022-11-15,2244.57568359375
2022-11-16,2254.39501953125
2022-11-17,2251.090087890625
2022-11-18,2195.334228515625
2022-11-21,2187.430419921875
2022-11-22,2182.448486328125
2022-11-23,2176.748291015625
2022-11-24,2202.949951171875
2022-11-25,2225.271728515625
2022-11-28,2257.50830078125
2022-11-29,2254.82666015625
2022-11-30,2202.23193359375
2022-12-01,2180.67626953125
2022-12-02,2179.90966796875
2022-12-05,2201.512939453125
2022-12-06,2173.92236328125
2022-12-07,2158.83349609375
2022-12-08,2110.83740234375
2022-12-09,2117.926513671875
2022-12-12,2102.502197265625
2022-12-13,2098.095947265625
2022-12-14,2094.981689453125
2022-12-15,2086.790771484375
2022-12-16,2115.05224609375
2022-12-19,2095.365234375
2022-12-20,2102.454833984375
2022-12-21,2109.639892578125
2022-12-22,2155.480224609375
2022-12-23,2077.97705078125
2022-12-26,2099.9638671875
2022-12-27,2121.854248046875
2022-12-28,2118.022216796875
2022-12-29,2116.82470703125
2022-12-30,2128.368408203125
2023-01-02,2100.63427734375
2023-01-03,2121.327392578125
2023-01-04,2114.33349609375
2023-01-05,2127.506591796875
2023-01-06,2127.506591796875
2023-01-09,2130.0927734375
2023-01-10,2132.68017578125
2023-01-11,2132.536376953125
2023-01-12,2141.87646484375
2023-01-13,2178.377197265625
2023-01-16,2196.148193359375
2023-01-17,2197.15380859375
2023-01-18,2199.453125
2023-01-19,2209.560302734375
2023-01-20,2221.439453125
2023-01-23,2221.391845703125
2023-01-24,2204.9619140625
2023-01-25,2183.16748046875
2023-01-27,2197.345458984375
2023-01-30,2167.024658203125
2023-01-31,2184.029296875
2023-02-01,2164.198486328125
2023-02-02,2163.71923828125
2023-02-03,2169.802734375
2023-02-06,2161.324462890625
2023-02-07,2165.49169921875
2023-02-08,2166.54541015625
2023-02-09,2158.49853515625
2023-02-10,2176.412841796875
2023-02-13,2183.55029296875
2023-02-14,2171.862548828125
2023-02-15,2203.864501953125
2023-02-16,2211.323974609375
2023-02-17,2214.3076171875
2023-02-20,2213.056640625
2023-02-21,2211.03515625
2023-02-22,2214.74072265625
2023-02-23,2214.74072265625
2023-02-24,2206.89599609375
2023-02-27,2182.593994140625
2023-02-28,2175.231201171875
2023-03-01,2169.119873046875
2023-03-02,2172.440185546875
2023-03-03,2225.95361328125
2023-03-06,2223.066162109375
2023-03-08,2213.15234375
2023-03-09,2214.499755859375
2023-03-10,2205.789794921875
2023-03-13,2164.2587890625
2023-03-14,2144.047119140625
2023-03-15,2134.181396484375
2023-03-16,2083.363525390625
2023-03-17,2078.40673828125
2023-03-20,2080.7646484375
2023-03-21,2086.250732421875
2023-03-22,2099.099853515625
2023-03-23,2081.53466796875
2023-03-24,2052.756591796875
2023-03-27,1983.459228515625
2023-03-28,1939.9072265625
2023-03-29,1941.6876220703125
2023-03-31,1954.729248046875
2023-04-03,2031.6307373046875
2023-04-05,2078.791748046875
2023-04-06,2094.479736328125
2023-04-10,2143.90283203125
2023-04-11,2108.96533203125
2023-04-12,2079.561279296875
2023-04-13,2057.76171875
2023-04-17,2021.236083984375
2023-04-18,2049.244140625
2023-04-19,2034.7586669921875
2023-04-20,2023.2091064453125
2023-04-21,1986.8759765625
2023-04-24,1958.290283203125
2023-04-25,1970.8023681640625
2023-04-26,1980.908447265625
2023-04-27,1971.2357177734375
2023-04-28,1983.8919677734375
2023-05-02,1972.24609375
2023-05-03,1973.7862548828125
2023-05-04,1984.3251953125
2023-05-05,1994.4794921875
2023-05-08,1977.9249267578125
2023-05-09,2031.1495361328125
2023-05-10,2010.16748046875
2023-05-11,2008.6754150390625
2023-05-12,1980.5716552734375
2023-05-15,1988.4639892578125
2023-05-16,1997.9921875
2023-05-17,1993.1318359375
2023-05-18,1992.02490234375
2023-05-19,2003.57470703125
2023-05-22,2054.681884765625
2023-05-23,2108.53173828125
2023-05-24,2090.14892578125
2023-05-25,2064.450927734375
2023-05-26,2054.970947265625
2023-05-29,2057.90576171875
2023-05-30,2062.0927734375
2023-05-31,2133.70068359375
2023-06-01,2146.2607421875
2023-06-02,2114.691650390625
2023-06-05,2113.34423828125
2023-06-06,2092.459228515625
2023-06-07,2098.233642578125
2023-06-08,2087.213623046875
2023-06-09,2070.8994140625
2023-06-12,2081.727294921875
2023-06-13,2082.689697265625
2023-06-14,2103.334716796875
2023-06-15,2113.777587890625
2023-06-16,2114.403076171875
2023-06-19,2097.60791015625
2023-06-20,2102.564697265625
2023-06-21,2105.596435546875
2023-06-22,2095.153564453125
2023-06-23,2075.85595703125
2023-06-26,2069.07080078125
2023-06-27,2055.259521484375
2023-06-28,2077.82958984375
2023-06-30,2116.039306640625
2023-07-03,2206.511474609375
2023-07-04,2203.67236328125
2023-07-05,2189.66845703125
2023-07-06,2214.93310546875
2023-07-07,2200.25537109375
2023-07-10,2162.045654296875
2023-07-11,2164.595703125
2023-07-12,2148.281982421875
2023-07-13,2157.1845703125
2023-07-14,2186.828857421875
2023-07-17,2186.925048828125
2023-07-18,2188.946533203125
2023-07-19,2194.769287109375
2023-07-20,2188.513427734375
2023-07-21,2209.158203125
2023-07-24,2248.234619140625
2023-07-25,2249.148681640625
2023-07-26,2242.1708984375
2023-07-27,2248.7158203125
2023-07-28,2246.02099609375
2023-07-31,2268.494384765625
2023-08-01,2282.11376953125
2023-08-02,2282.40234375
2023-08-03,2262.575439453125
2023-08-04,2223.546875
2023-08-07,2288.12890625
2023-08-08,2290.53515625
2023-08-09,2315.656005859375
2023-08-10,2322.3447265625
2023-08-11,2335.338134765625
2023-08-14,2381.968994140625
2023-08-16,2423.456787109375
2023-08-17,2461.499267578125
2023-08-18,2463.585693359375
2023-08-21,2427.872314453125
2023-08-22,2426.513916015625
2023-08-23,2420.3515625
2023-08-24,2365.51953125
2023-08-25,2343.296142578125
2023-08-28,2305.88427734375
2023-08-29,2298.120849609375
2023-08-30,2313.50244140625
2023-08-31,2305.30224609375
2023-09-01,2286.5234375
2023-09-04,2313.06591796875
2023-09-05,2374.885009765625
2023-09-06,2401.669677734375
2023-09-07,2370.420654296875
2023-09-08,2391.8193359375
2023-09-11,2527.685302734375
2023-09-12,2526.03564453125
2023-09-13,2514.196044921875
2023-09-14,2538.554443359375
2023-09-15,2519.387939453125
2023-09-18,2463.00341796875
2023-09-20,2469.69970703125
2023-09-21,2426.950439453125
2023-09-22,2410.06396484375
2023-09-25,2418.36181640625
2023-09-26,2423.2626953125
2023-09-27,2402.93115234375
2023-09-28,2366.150146484375
2023-09-29,2436.41259765625
2023-10-03,2443.10888671875
2023-10-04,2377.60205078125
2023-10-05,2400.408203125
2023-10-06,2415.886962890625
2023-10-09,2340.91845703125
2023-10-10,2342.228759765625
2023-10-11,2343.78125
2023-10-12,2487.216796875
2023-10-13,2446.214111328125
2023-10-16,2422.09814453125
2023-10-17,2494.15576171875
2023-10-18,2519.484619140625
2023-10-19,2464.119873046875
2023-10-20,2427.241943359375
2023-10-23,2343.53857421875
2023-10-25,2331.844482421875
2023-10-26,2233.633056640625
2023-10-27,2235.7197265625
2023-10-30,2213.058837890625
2023-10-31,2180.54833984375
2023-11-01,2171.42578125
2023-11-02,2196.609375
2023-11-03,2320.05322265625
2023-11-06,2344.072265625
2023-11-07,2335.823486328125
2023-11-08,2356.9794921875
2023-11-09,2306.126953125
2023-11-10,2353.77685546875
2023-11-13,2603.8671875
2023-11-15,2721.633544921875
2023-11-16,2755.842529296875
2023-11-17,2759.007568359375
2023-11-20,2780.23876953125
2023-11-21,2770.30517578125
2023-11-22,2681.533935546875
2023-11-23,2718.299072265625
2023-11-24,2713.38037109375
2023-11-28,2688.6923828125
2023-11-29,2711.384033203125
2023-11-30,2728.037841796875
2023-12-01,2720.490234375
2023-12-04,2818.366943359375
2023-12-05,2799.229736328125
2023-12-06,2683.72509765625
2023-12-07,2737.630615234375
2023-12-08,2673.10986328125
2023-12-11,2635.32275390625
2023-12-12,2637.5625
2023-12-13,2634.446044921875
2023-12-14,2673.548095703125
2023-12-15,2651.00244140625
2023-12-18,2620.373291015625
2023-12-19,2607.420654296875
2023-12-20,2586.04345703125
2023-12-21,2641.263671875
2023-12-22,2608.49169921875
2023-12-26,2587.991455078125
2023-12-27,2589.695556640625
2023-12-28,2593.98046875
2023-12-29,2582.1962890625
2024-01-01,2579.371826171875
2024-01-02,2600.0185546875
2024-01-03,2582.878173828125
2024-01-04,2637.659912109375
2024-01-05,2676.421142578125
2024-01-08,2692.24658203125
2024-01-09,2694.195068359375
2024-01-10,2689.1796875
2024-01-11,2720.781982421875
2024-01-12,2765.094482421875
2024-01-15,2765.094482421875
2024-01-16,2773.372802734375
2024-01-17,2750.29150390625
2024-01-18,2729.985595703125
2024-01-19,2731.495361328125
2024-01-23,2668.435302734375
2024-01-24,2661.56884765625
2024-01-25,2675.495849609375
2024-01-29,2670.675048828125
2024-01-30,2699.161865234375
2024-01-31,2821.38623046875
2024-02-01,2804.87841796875
2024-02-02,2809.94287109375
2024-02-05,2822.701171875
2024-02-06,2865.552490234375
2024-02-07,2777.560791015625
2024-02-08,2861.21826171875
2024-02-09,2829.420654296875
2024-02-12,2782.332275390625
2024-02-13,2751.995849609375
2024-02-14,2766.068603515625
2024-02-15,2833.559814453125
2024-02-16,2826.3720703125
2024-02-19,2823.731201171875
2024-02-20,2798.305419921875
2024-02-21,2923.578857421875
2024-02-22,2931.841796875
2024-02-23,3044.548828125
2024-02-26,3039.267578125
2024-02-27,3068.996826171875
2024-02-28,3014.623779296875
2024-02-29,3004.306884765625
2024-03-01,3040.58837890625
2024-03-04,2976.68017578125
2024-03-05,2995.163330078125
2024-03-06,2890.7197265625
2024-03-07,2837.86279296875
2024-03-11,2940.10546875
2024-03-12,2849.890869140625
2024-03-13,2684.3271484375
2024-03-14,2818.64599609375
2024-03-15,2928.712890625
2024-03-18,2862.06640625
2024-03-19,2763.05078125
2024-03-20,2769.358642578125
2024-03-21,2878.300048828125
2024-03-22,3020.931640625
2024-03-26,2954.6279296875
2024-03-27,2856.150146484375
2024-03-28,2851.309326171875
2024-04-01,2926.169677734375
2024-04-02,3115.88916015625
2024-04-03,3079.509765625
2024-04-04,3071.05078125
2024-04-05,3077.3095703125
2024-04-08,3001.666259765625
2024-04-09,2931.2548828125
2024-04-10,2982.84130859375
2024-04-12,3046.7001953125
2024-04-15,2961.8642578125
2024-04-16,3045.086669921875
2024-04-18,3131.046875
2024-04-19,3082.00341796875
2024-04-22,3167.083740234375
2024-04-23,3186.740234375
2024-04-24,3158.8203125
2024-04-25,3181.60546875
2024-04-26,3135.740966796875
2024-04-29,3219.011474609375
2024-04-30,3132.02490234375
2024-05-02,3236.516845703125
2024-05-03,3225.857421875
2024-05-06,3204.636474609375
2024-05-07,3109.874755859375
2024-05-08,3068.312744140625
2024-05-09,3027.043701171875
2024-05-10,3136.62109375
2024-05-13,3057.45751953125
2024-05-14,3129.7265625
2024-05-15,3222.092529296875
2024-05-16,3213.095458984375
2024-05-17,3240.575439453125
2024-05-21,3322.379638671875
2024-05-22,3405.94384765625
2024-05-23,3469.753662109375
2024-05-24,3340.911376953125
2024-05-27,3448.532958984375
2024-05-28,3380.028564453125
2024-05-29,3371.81396484375
2024-05-30,3384.96728515625
2024-05-31,3403.303466796875
2024-06-03,3471.318359375
2024-06-04,3229.720458984375
2024-06-05,3366.093017578125
2024-06-06,3300.669189453125
2024-06-07,3332.89208984375
2024-06-10,3371.6181640625
2024-06-11,3362.81689453125
2024-06-12,3546.326171875
2024-06-13,3584.46533203125
2024-06-14,3498.652099609375
2024-06-18,3568.720703125
2024-06-19,3492.637451171875
2024-06-20,3438.606689453125
2024-06-21,3470.4873046875
2024-06-24,3575.6640625
2024-06-25,3603.486328125
2024-06-26,3568.62255859375
2024-06-27,3472.736328125
2024-06-28,3533.026123046875
2024-07-01,3573.267822265625
2024-07-02,3679.911376953125
2024-07-03,3715.703857421875
2024-07-04,3642.750244140625
2024-07-05,3682.209716796875
2024-07-08,3695.66650390625
2024-07-09,3917.013671875
2024-07-10,4003.253662109375
2024-07-11,4042.543212890625
2024-07-12,3997.94970703125
2024-07-15,3969.5634765625
2024-07-16,4151.669921875
