Date,ENEL.MI
2016-04-15,2.2535436153411865
2016-04-18,2.294969081878662
2016-04-19,2.3233754634857178
2016-04-20,2.325742483139038
2016-04-21,2.3079888820648193
2016-04-22,2.3079888820648193
2016-04-25,2.2961525917053223
2016-04-26,2.325742483139038
2016-04-27,2.357698678970337
2016-04-28,2.3991241455078125
2016-04-29,2.3423123359680176
2016-05-02,2.3411290645599365
2016-05-03,2.3020706176757812
2016-05-04,2.306804895401001
2016-05-05,2.3292930126190186
2016-05-06,2.3091719150543213
2016-05-09,2.3020706176757812
2016-05-10,2.357698678970337
2016-05-11,2.349414110183716
2016-05-12,2.3707187175750732
2016-05-13,2.3707187175750732
2016-05-16,2.376635789871216
2016-05-17,2.337578058242798
2016-05-18,2.352964401245117
2016-05-19,2.331660270690918
2016-05-20,2.3612499237060547
2016-05-23,2.3399453163146973
2016-05-24,2.4038584232330322
2016-05-25,2.4109606742858887
2016-05-26,2.4298975467681885
2016-05-27,2.425163745880127
2016-05-30,2.4369990825653076
2016-05-31,2.4109606742858887
2016-06-01,2.389655590057373
2016-06-02,2.3979408740997314
2016-06-03,2.3778200149536133
2016-06-06,2.3979408740997314
2016-06-07,2.4346320629119873
2016-06-08,2.4417338371276855
2016-06-09,2.439366340637207
2016-06-10,2.356515884399414
2016-06-13,2.3186404705047607
2016-06-14,2.2783989906311035
2016-06-15,2.313906669616699
2016-06-16,2.325742483139038
2016-06-17,2.3790032863616943
2016-06-20,2.438170909881592
2016-06-21,2.444333553314209
2016-06-22,2.4073541164398193
2016-06-23,2.4665212631225586
2016-06-24,2.218759775161743
2016-06-27,2.2101314067840576
2016-06-28,2.306277275085449
2016-06-29,2.403656482696533
2016-06-30,2.4529621601104736
2016-07-01,2.4504966735839844
2016-07-04,2.4541947841644287
2016-07-05,2.438170909881592
2016-07-06,2.3925623893737793
2016-07-07,2.3765382766723633
2016-07-08,2.4221463203430176
2016-07-11,2.4394030570983887
2016-07-12,2.4504966735839844
2016-07-13,2.4541947841644287
2016-07-14,2.4591257572174072
2016-07-15,2.4603583812713623
2016-07-18,2.4628233909606934
2016-07-19,2.4467992782592773
2016-07-20,2.4504966735839844
2016-07-21,2.4800803661346436
2016-07-22,2.4825453758239746
2016-07-25,2.4825453758239746
2016-07-26,2.4763824939727783
2016-07-27,2.4800803661346436
2016-07-28,2.472684383392334
2016-07-29,2.5380146503448486
2016-08-01,2.5256879329681396
2016-08-02,2.4924070835113525
2016-08-03,2.4813129901885986
2016-08-04,2.4911739826202393
2016-08-05,2.5232226848602295
2016-08-08,2.5108964443206787
2016-08-09,2.503500461578369
2016-08-10,2.4985697269439697
2016-08-11,2.5330843925476074
2016-08-12,2.529386043548584
2016-08-16,2.470219135284424
2016-08-17,2.4246115684509277
2016-08-18,2.427076578140259
2016-08-19,2.3974928855895996
2016-08-22,2.40242338180542
2016-08-23,2.428309679031372
2016-08-24,2.429542064666748
2016-08-25,2.4357047080993652
2016-08-26,2.4517295360565186
2016-08-29,2.4135172367095947
2016-08-30,2.438170909881592
2016-08-31,2.4394030570983887
2016-09-01,2.432007312774658
2016-09-02,2.487476348876953
2016-09-05,2.4899415969848633
2016-09-06,2.4776153564453125
2016-09-07,2.545410394668579
2016-09-08,2.530618667602539
2016-09-09,2.496105194091797
2016-09-12,2.445566177368164
2016-09-13,2.4110524654388428
2016-09-14,2.41474986076355
2016-09-15,2.429542064666748
2016-09-16,2.3913304805755615
2016-09-19,2.427076578140259
2016-09-20,2.4196810722351074
2016-09-21,2.4098198413848877
2016-09-22,2.487476348876953
2016-09-23,2.4480316638946533
2016-09-26,2.417215347290039
2016-09-27,2.4209134578704834
2016-09-28,2.438170909881592
2016-09-29,2.4492642879486084
2016-09-30,2.445566177368164
2016-10-03,2.4098198413848877
2016-10-04,2.4122848510742188
2016-10-05,2.372840642929077
2016-10-06,2.359281301498413
2016-10-07,2.324767589569092
2016-10-10,2.36051344871521
2016-10-11,2.3383262157440186
2016-10-12,2.306277275085449
2016-10-13,2.3198366165161133
2016-10-14,2.3642120361328125
2016-10-17,2.3543505668640137
2016-10-18,2.4098198413848877
2016-10-19,2.417215347290039
2016-10-20,2.4369378089904785
2016-10-21,2.428309679031372
2016-10-24,2.4122848510742188
2016-10-25,2.4085872173309326
2016-10-26,2.432007312774658
2016-10-27,2.430774211883545
2016-10-28,2.429542064666748
2016-10-31,2.415982723236084
2016-11-01,2.415982723236084
2016-11-02,2.3703746795654297
2016-11-03,2.3629791736602783
2016-11-04,2.3531181812286377
2016-11-07,2.3666770458221436
2016-11-08,2.3839340209960938
2016-11-09,2.327232837677002
2016-11-10,2.247110605239868
2016-11-11,2.243412733078003
2016-11-14,2.2236905097961426
2016-11-15,2.2495758533477783
2016-11-16,2.2508084774017334
2016-11-17,2.2828574180603027
2016-11-18,2.228621006011963
2016-11-21,2.248342752456665
2016-11-22,2.318603992462158
2016-11-23,2.3075098991394043
2016-11-24,2.2976489067077637
2016-11-25,2.302579641342163
2016-11-28,2.2828574180603027
2016-11-29,2.3358607292175293
2016-11-30,2.3506531715393066
2016-12-01,2.3333959579467773
2016-12-02,2.36051344871521
2016-12-05,2.3075098991394043
2016-12-06,2.4221463203430176
2016-12-07,2.432007312774658
2016-12-08,2.4394030570983887
2016-12-09,2.444333553314209
2016-12-12,2.472684383392334
2016-12-13,2.5195250511169434
2016-12-14,2.4899415969848633
2016-12-15,2.513361692428589
2016-12-16,2.4788472652435303
2016-12-19,2.499802589416504
2016-12-20,2.5392472743988037
2016-12-21,2.5195250511169434
2016-12-22,2.5108964443206787
2016-12-23,2.5392472743988037
2016-12-27,2.5651328563690186
2016-12-28,2.5491087436676025
2016-12-29,2.5626676082611084
2016-12-30,2.5811572074890137
2017-01-02,2.602112054824829
2017-01-03,2.568830728530884
2017-01-04,2.572528839111328
2017-01-05,2.5762264728546143
2017-01-06,2.5651328563690186
2017-01-09,2.558969497680664
2017-01-10,2.540480136871338
2017-01-11,2.5491087436676025
2017-01-12,2.546642780303955
2017-01-13,2.5663654804229736
2017-01-16,2.5256879329681396
2017-01-17,2.554039239883423
2017-01-18,2.5565035343170166
2017-01-19,2.545410394668579
2017-01-20,2.5515737533569336
2017-01-23,2.5729942321777344
2017-01-24,2.5679545402526855
2017-01-25,2.52763295173645
2017-01-26,2.508732557296753
2017-01-27,2.4784915447235107
2017-01-30,2.425570011138916
2017-01-31,2.4343903064727783
2017-02-01,2.435650110244751
2017-02-02,2.4482507705688477
2017-02-03,2.467151165008545
2017-02-06,2.4192698001861572
2017-02-07,2.440690517425537
2017-02-08,2.508732557296753
2017-02-09,2.544013261795044
2017-02-10,2.550313949584961
2017-02-13,2.5402333736419678
2017-02-14,2.5326731204986572
2017-02-15,2.493612051010132
2017-02-16,2.5314133167266846
2017-02-17,2.545273780822754
2017-02-20,2.5213325023651123
2017-02-21,2.5263733863830566
2017-02-22,2.493612051010132
2017-02-23,2.503692626953125
2017-02-24,2.5200729370117188
2017-02-27,2.5578737258911133
2017-02-28,2.5528335571289062
2017-03-01,2.5780341625213623
2017-03-02,2.5994551181793213
2017-03-03,2.6032350063323975
2017-03-06,2.5994551181793213
2017-03-07,2.6082754135131836
2017-03-08,2.627176523208618
2017-03-09,2.6385159492492676
2017-03-10,2.6334760189056396
2017-03-13,2.6347365379333496
2017-03-14,2.627176523208618
2017-03-15,2.6196155548095703
2017-03-16,2.6775777339935303
2017-03-17,2.652376890182495
2017-03-20,2.6397762298583984
2017-03-21,2.658676862716675
2017-03-22,2.6775777339935303
2017-03-23,2.7103381156921387
2017-03-24,2.7015180587768555
2017-03-27,2.715378522872925
2017-03-28,2.734278440475464
2017-03-29,2.7418394088745117
2017-03-30,2.751919984817505
2017-03-31,2.780900239944458
2017-04-03,2.7796404361724854
2017-04-04,2.7746002674102783
2017-04-05,2.7619996070861816
2017-04-06,2.772080183029175
2017-04-07,2.772080183029175
2017-04-10,2.7430994510650635
2017-04-11,2.7594799995422363
2017-04-12,2.758219003677368
2017-04-13,2.7267189025878906
2017-04-18,2.672537088394165
2017-04-19,2.709078788757324
2017-04-20,2.672537088394165
2017-04-21,2.6397762298583984
2017-04-24,2.8048410415649414
2017-04-25,2.790980577468872
2017-04-26,2.7771201133728027
2017-04-27,2.770819902420044
2017-04-28,2.749399423599243
2017-05-02,2.787200450897217
2017-05-03,2.7935004234313965
2017-05-04,2.8565022945404053
2017-05-05,2.884223699569702
2017-05-08,2.877922773361206
2017-05-09,2.8665828704833984
2017-05-10,2.879183292388916
2017-05-11,2.87414288520813
2017-05-12,2.8766634464263916
2017-05-15,2.880443572998047
2017-05-16,2.9497456550598145
2017-05-17,2.9157233238220215
2017-05-18,2.9220244884490967
2017-05-19,2.951005220413208
2017-05-22,2.9799857139587402
2017-05-23,3.0152666568756104
2017-05-24,2.9862864017486572
2017-05-25,3.0051863193511963
2017-05-26,3.0291271209716797
2017-05-29,2.961085796356201
2017-05-30,2.9787259101867676
2017-05-31,2.997626781463623
2017-06-01,3.012747049331665
2017-06-02,2.9799857139587402
2017-06-05,2.9699060916900635
2017-06-06,3.011486768722534
2017-06-07,3.0215671062469482
2017-06-08,3.1135501861572266
2017-06-09,3.085829019546509
2017-06-12,3.0518085956573486
2017-06-13,3.055588483810425
2017-06-14,3.058108329772949
2017-06-15,3.064408540725708
2017-06-16,3.099689483642578
2017-06-19,3.107250452041626
2017-06-20,3.0820493698120117
2017-06-21,3.13749098777771
2017-06-22,3.1034698486328125
2017-06-23,3.085829019546509
2017-06-26,3.1185901165008545
2017-06-27,3.02408766746521
2017-06-28,3.049287796020508
2017-06-29,2.987545967102051
2017-06-30,2.957305431365967
2017-07-03,2.998886823654175
2017-07-04,2.9888062477111816
2017-07-05,2.9547853469848633
2017-07-06,2.961085796356201
2017-07-07,2.9736855030059814
2017-07-10,3.022827625274658
2017-07-11,3.017787456512451
2017-07-12,3.0694491863250732
2017-07-13,3.1324503421783447
2017-07-14,3.131190061569214
2017-07-17,3.10094952583313
2017-07-18,3.1248905658721924
2017-07-19,3.1286704540252686
2017-07-20,3.099689483642578
2017-07-21,3.0933897495269775
2017-07-24,3.119061231613159
2017-07-25,3.0792698860168457
2017-07-26,3.117776393890381
2017-07-27,3.1383135318756104
2017-07-28,3.089538812637329
2017-07-31,3.095957040786743
2017-08-01,3.1370303630828857
2017-08-02,3.131896495819092
2017-08-03,3.170403242111206
2017-08-04,3.1986422538757324
2017-08-07,3.197357416152954
2017-08-08,3.2153282165527344
2017-08-09,3.19222354888916
2017-08-10,3.1601340770721436
2017-08-11,3.1370303630828857
2017-08-14,3.228163957595825
2017-08-16,3.2506258487701416
2017-08-17,3.228163957595825
2017-08-18,3.2506258487701416
2017-08-21,3.2538349628448486
2017-08-22,3.234581232070923
2017-08-23,3.1960744857788086
2017-08-24,3.2602527141571045
2017-08-25,3.269879102706909
2017-08-28,3.2602527141571045
2017-08-29,3.228163957595825
2017-08-30,3.263460874557495
2017-08-31,3.263460874557495
2017-09-01,3.2987592220306396
2017-09-04,3.279505491256714
2017-09-05,3.28271484375
2017-09-06,3.3019680976867676
2017-09-07,3.330848455429077
2017-09-08,3.3212220668792725
2017-09-11,3.3661465644836426
2017-09-12,3.3340578079223633
2017-09-13,3.3115949630737305
2017-09-14,3.2987592220306396
2017-09-15,3.276296854019165
2017-09-18,3.305177688598633
2017-09-19,3.2987592220306396
2017-09-20,3.285923957824707
2017-09-21,3.289133310317993
2017-09-22,3.2730884552001953
2017-09-25,3.269879102706909
2017-09-26,3.269879102706909
2017-09-27,3.279505491256714
2017-09-28,3.234581232070923
2017-09-29,3.269879102706909
2017-10-02,3.279505491256714
2017-10-03,3.240999221801758
2017-10-04,3.1870901584625244
2017-10-05,3.2377898693084717
2017-10-06,3.1986422538757324
2017-10-09,3.2570438385009766
2017-10-10,3.276296854019165
2017-10-11,3.3340578079223633
2017-10-12,3.3148036003112793
2017-10-13,3.3180129528045654
2017-10-16,3.305177688598633
2017-10-17,3.327639579772949
2017-10-18,3.3180129528045654
2017-10-19,3.3083860874176025
2017-10-20,3.324430227279663
2017-10-23,3.350101947784424
2017-10-24,3.3340578079223633
2017-10-25,3.285923957824707
2017-10-26,3.395026683807373
2017-10-27,3.391817569732666
2017-10-30,3.414280414581299
2017-10-31,3.4174892902374268
2017-11-01,3.45599627494812
2017-11-02,3.443159818649292
2017-11-03,3.4495785236358643
2017-11-06,3.45920467376709
2017-11-07,3.462414503097534
2017-11-08,3.4399514198303223
2017-11-09,3.4239070415496826
2017-11-10,3.3854005336761475
2017-11-13,3.372565269470215
2017-11-14,3.3854005336761475
2017-11-15,3.3789825439453125
2017-11-16,3.398236036300659
2017-11-17,3.346892833709717
2017-11-20,3.3533103466033936
2017-11-21,3.4399514198303223
2017-11-22,3.4078621864318848
2017-11-23,3.45920467376709
2017-11-24,3.4367425441741943
2017-11-27,3.4174892902374268
2017-11-28,3.468831777572632
2017-11-29,3.513756513595581
2017-11-30,3.500920534133911
2017-12-01,3.4463694095611572
2017-12-04,3.5105481147766113
2017-12-05,3.5458455085754395
2017-12-06,3.5458455085754395
2017-12-07,3.5618906021118164
2017-12-08,3.5811431407928467
2017-12-11,3.536219358444214
2017-12-12,3.536219358444214
2017-12-13,3.4816675186157227
2017-12-14,3.4239070415496826
2017-12-15,3.4367425441741943
2017-12-18,3.504129648208618
2017-12-19,3.41107177734375
2017-12-20,3.3854005336761475
2017-12-21,3.395026683807373
2017-12-22,3.391817569732666
2017-12-27,3.3629376888275146
2017-12-28,3.330848455429077
2017-12-29,3.292341709136963
2018-01-02,3.276296854019165
2018-01-03,3.2602527141571045
2018-01-04,3.3629376888275146
2018-01-05,3.4271156787872314
2018-01-08,3.4174892902374268
2018-01-09,3.4174892902374268
2018-01-10,3.3533103466033936
2018-01-11,3.350101947784424
2018-01-12,3.3661465644836426
2018-01-15,3.401445150375366
2018-01-16,3.4463694095611572
2018-01-17,3.45599627494812
2018-01-18,3.4367425441741943
2018-01-19,3.45920467376709
2018-01-22,3.4461145401000977
2018-01-23,3.42975115776062
2018-01-24,3.3904788494110107
2018-01-25,3.3773884773254395
2018-01-26,3.3904788494110107
2018-01-29,3.353825569152832
2018-01-30,3.317171335220337
2018-01-31,3.344661235809326
2018-02-01,3.3158626556396484
2018-02-02,3.2530274391174316
2018-02-05,3.2131006717681885
2018-02-06,3.1214661598205566
2018-02-07,3.190192461013794
2018-02-08,3.090703248977661
2018-02-09,3.033104181289673
2018-02-12,3.0684492588043213
2018-02-13,3.0461950302124023
2018-02-14,3.1286661624908447
2018-02-15,3.1365203857421875
2018-02-16,3.1810293197631836
2018-02-19,3.127357006072998
2018-02-20,3.1221206188201904
2018-02-21,3.076303482055664
2018-02-22,3.090703248977661
2018-02-23,3.1646652221679688
2018-02-26,3.1587748527526855
2018-02-27,3.1659746170043945
2018-02-28,3.1280112266540527
2018-03-01,3.11688494682312
2018-03-02,3.048158884048462
2018-03-05,3.076958417892456
2018-03-06,3.0952847003936768
2018-03-07,3.1267027854919434
2018-03-08,3.167937994003296
2018-03-09,3.1653201580047607
2018-03-12,3.1633565425872803
2018-03-13,3.1875739097595215
2018-03-14,3.17448353767395
2018-03-15,3.196737289428711
2018-03-16,3.226846218109131
2018-03-19,3.17448353767395
2018-03-20,3.191500663757324
2018-03-21,3.190192461013794
2018-03-22,3.1391382217407227
2018-03-23,3.175137758255005
2018-03-26,3.1325926780700684
2018-03-27,3.1397929191589355
2018-03-28,3.2562994956970215
2018-03-29,3.2530274391174316
2018-04-03,3.243208885192871
2018-04-04,3.2484450340270996
2018-04-05,3.3053901195526123
2018-04-06,3.302771806716919
2018-04-09,3.3276448249816895
2018-04-10,3.3224074840545654
2018-04-11,3.313244342803955
2018-04-12,3.345970630645752
2018-04-13,3.3472800254821777
2018-04-16,3.3276448249816895
2018-04-17,3.3773884773254395
2018-04-18,3.400952100753784
2018-04-19,3.3983325958251953
2018-04-20,3.383934259414673
2018-04-23,3.404879093170166
2018-04-24,3.3930976390838623
2018-04-25,3.400952100753784
2018-04-26,3.4428420066833496
2018-04-27,3.436296224594116
2018-04-30,3.4480786323547363
2018-05-02,3.495204210281372
2018-05-03,3.482113838195801
2018-05-04,3.525313377380371
2018-05-07,3.5266218185424805
2018-05-08,3.4389145374298096
2018-05-09,3.42975115776062
2018-05-10,3.3210983276367188
2018-05-11,3.3184804916381836
2018-05-14,3.3433525562286377
2018-05-15,3.3629889488220215
2018-05-16,3.2379727363586426
2018-05-17,3.261536121368408
2018-05-18,3.2059013843536377
2018-05-21,3.2065556049346924
2018-05-22,3.1954283714294434
2018-05-23,3.192155599594116
2018-05-24,3.1803741455078125
2018-05-25,3.1077206134796143
2018-05-28,3.084158420562744
2018-05-29,3.0088870525360107
2018-05-30,3.1103391647338867
2018-05-31,3.0782670974731445
2018-06-01,3.098557710647583
2018-06-04,3.1332483291625977
2018-06-05,3.075648546218872
2018-06-06,3.0684492588043213
2018-06-07,3.0638678073883057
2018-06-08,3.006922960281372
2018-06-11,3.1155757904052734
2018-06-12,3.1214661598205566
2018-06-13,3.1293208599090576
2018-06-14,3.1895384788513184
2018-06-15,3.1888835430145264
2018-06-18,3.1640114784240723
2018-06-19,3.1620466709136963
2018-06-20,3.157465934753418
2018-06-21,3.084812641143799
2018-06-22,3.1064114570617676
2018-06-25,3.0645222663879395
2018-06-26,3.0880849361419678
2018-06-27,3.123430013656616
2018-06-28,3.1031394004821777
2018-06-29,3.1136114597320557
2018-07-02,3.105102777481079
2018-07-03,3.1555016040802
2018-07-04,3.144374370574951
2018-07-05,3.1771013736724854
2018-07-06,3.197392225265503
2018-07-09,3.1764471530914307
2018-07-10,3.171865224838257
2018-07-11,3.148956775665283
2018-07-12,3.1836462020874023
2018-07-13,3.1888835430145264
2018-07-16,3.1725192070007324
2018-07-17,3.194119453430176
2018-07-18,3.210482597351074
2018-07-19,3.2091739177703857
2018-07-20,3.211136817932129
2018-07-23,3.179523229598999
2018-07-24,3.155308723449707
2018-07-25,3.1364760398864746
2018-07-26,3.146564483642578
2018-07-27,3.1721248626708984
2018-07-30,3.1633803844451904
2018-07-31,3.208446741104126
2018-08-01,3.084010601043701
2018-08-02,3.0234732627868652
2018-08-03,3.044325113296509
2018-08-06,3.0449979305267334
2018-08-07,3.0846831798553467
2018-08-08,3.0833377838134766
2018-08-09,3.0692126750946045
2018-08-10,3.0059847831726074
2018-08-13,2.990514039993286
2018-08-14,3.0120389461517334
2018-08-16,2.9804255962371826
2018-08-17,2.9763896465301514
2018-08-20,2.9662997722625732
2018-08-21,2.997913122177124
2018-08-22,2.985133409500122
2018-08-23,2.950829267501831
2018-08-24,2.9629366397857666
2018-08-27,2.9515020847320557
2018-08-28,2.9299774169921875
2018-08-29,2.9400670528411865
2018-08-30,2.898364305496216
2018-08-31,2.865405321121216
2018-09-03,2.853970527648926
2018-09-04,2.886256694793701
2018-09-05,2.8855841159820557
2018-09-06,2.944775342941284
2018-09-07,2.96091890335083
2018-09-10,3.0671942234039307
2018-09-11,3.0846831798553467
2018-09-12,3.0658493041992188
2018-09-13,3.044325113296509
2018-09-14,3.0389437675476074
2018-09-17,3.066521644592285
2018-09-18,3.0597951412200928
2018-09-19,3.0362532138824463
2018-09-20,3.059122323989868
2018-09-21,3.1162970066070557
2018-09-24,3.073920726776123
2018-09-25,3.0934267044067383
2018-09-26,3.1014983654022217
2018-09-27,3.0806467533111572
2018-09-28,2.9676451683044434
2018-10-01,2.9474663734436035
2018-10-02,2.965627431869507
2018-10-03,3.040961980819702
2018-10-04,2.9999313354492188
2018-10-05,2.975044012069702
2018-10-08,2.9441025257110596
2018-10-09,2.965627431869507
2018-10-10,2.943430185317993
2018-10-11,2.923251152038574
2018-10-12,2.8842387199401855
2018-10-15,2.898364305496216
2018-10-16,2.9958956241607666
2018-10-17,2.968989849090576
2018-10-18,2.9346859455108643
2018-10-19,2.979752540588379
2018-10-22,2.9844605922698975
2018-10-23,2.966972589492798
2018-10-24,2.9461209774017334
2018-10-25,2.9844605922698975
2018-10-26,2.9461209774017334
2018-10-29,2.959573984146118
2018-10-30,2.950829267501831
2018-10-31,2.9151804447174072
2018-11-01,2.945448160171509
2018-11-02,2.9642817974090576
2018-11-05,2.9804255962371826
2018-11-06,2.9716808795928955
2018-11-07,3.0234732627868652
2018-11-08,3.006657600402832
2018-11-09,3.0154013633728027
2018-11-12,2.9999313354492188
2018-11-13,3.006657600402832
2018-11-14,3.0228002071380615
2018-11-15,2.9945499897003174
2018-11-16,3.026836633682251
2018-11-19,3.068539619445801
2018-11-20,3.0927541255950928
2018-11-21,3.133784532546997
2018-11-22,3.1324398517608643
2018-11-23,3.1647255420684814
2018-11-26,3.198357105255127
2018-11-27,3.204411268234253
2018-11-28,3.2151730060577393
2018-11-29,3.2003750801086426
2018-11-30,3.2218992710113525
2018-12-03,3.2380425930023193
2018-12-04,3.2272801399230957
2018-12-05,3.248804807662964
2018-12-06,3.192976236343384
2018-12-07,3.193648338317871
2018-12-10,3.189612627029419
2018-12-11,3.2333340644836426
2018-12-12,3.3167407512664795
2018-12-13,3.376603364944458
2018-12-14,3.3752591609954834
2018-12-17,3.3725688457489014
2018-12-18,3.3712234497070312
2018-12-19,3.4465582370758057
2018-12-20,3.4627010822296143
2018-12-21,3.4882607460021973
2018-12-27,3.395437717437744
2018-12-28,3.392747640609741
2019-01-02,3.4196534156799316
2019-01-03,3.4209978580474854
2019-01-04,3.4680821895599365
2019-01-07,3.466736316680908
2019-01-08,3.481534242630005
2019-01-09,3.4734630584716797
2019-01-10,3.531309127807617
2019-01-11,3.4976773262023926
2019-01-14,3.504403829574585
2019-01-15,3.5111303329467773
2019-01-16,3.5097854137420654
2019-01-17,3.524582862854004
2019-01-18,3.570321798324585
2019-01-21,3.5827560424804688
2019-01-22,3.5744662284851074
2019-01-23,3.546832323074341
2019-01-24,3.5786118507385254
2019-01-25,3.586902141571045
2019-01-28,3.567558526992798
2019-01-29,3.6214451789855957
2019-01-30,3.615917921066284
2019-01-31,3.6380245685577393
2019-02-01,3.5717036724090576
2019-02-04,3.58137583732605
2019-02-05,3.5744662284851074
2019-02-06,3.58137583732605
2019-02-07,3.5454516410827637
2019-02-08,3.524726152420044
2019-02-11,3.550978183746338
2019-02-12,3.5910472869873047
2019-02-13,3.603482246398926
2019-02-14,3.600719451904297
2019-02-15,3.617300033569336
2019-02-18,3.62282657623291
2019-02-19,3.61039137840271
2019-02-20,3.6145365238189697
2019-02-21,3.6242079734802246
2019-02-22,3.646315097808838
2019-02-25,3.6380245685577393
2019-02-26,3.669804096221924
2019-02-27,3.6615147590637207
2019-02-28,3.6753311157226562
2019-03-01,3.6711864471435547
2019-03-04,3.6642773151397705
