Date,GILLETTE.NS
2016-06-22,4022.021484375
2016-06-23,4041.502197265625
2016-06-24,3992.04443359375
2016-06-27,4007.83349609375
2016-06-28,4029.13720703125
2016-06-29,4028.513916015625
2016-06-30,4076.50439453125
2016-07-01,4241.06640625
2016-07-04,4176.5302734375
2016-07-05,4158.34033203125
2016-07-07,4179.6005859375
2016-07-08,4172.35107421875
2016-07-11,4241.11083984375
2016-07-12,4256.4990234375
2016-07-13,4261.21435546875
2016-07-14,4222.6533203125
2016-07-15,4214.55859375
2016-07-18,4180.845703125
2016-07-19,4230.83642578125
2016-07-20,4182.98046875
2016-07-21,4159.6748046875
2016-07-22,4195.47802734375
2016-07-25,4236.75244140625
2016-07-26,4162.87744140625
2016-07-27,4172.75
2016-07-28,4219.40673828125
2016-07-29,4222.60791015625
2016-08-01,4275.40185546875
2016-08-02,4133.43408203125
2016-08-03,4161.85400390625
2016-08-04,4160.16357421875
2016-08-05,4218.9169921875
2016-08-08,4321.21240234375
2016-08-09,4226.87841796875
2016-08-10,4182.53564453125
2016-08-11,4221.85205078125
2016-08-12,4264.5498046875
2016-08-16,4298.43994140625
2016-08-17,4185.73779296875
2016-08-18,4238.798828125
2016-08-19,4206.4638671875
2016-08-22,4254.36474609375
2016-08-23,4161.8095703125
2016-08-24,4040.03369140625
2016-08-25,3998.982421875
2016-08-26,4002.541015625
2016-08-29,4021.399658203125
2016-08-30,3986.261962890625
2016-08-31,3975.6328125
2016-09-01,3967.894287109375
2016-09-02,3967.583251953125
2016-09-06,4014.68212890625
2016-09-07,3991.777587890625
2016-09-08,4010.902099609375
2016-09-09,4005.43115234375
2016-09-12,3986.307373046875
2016-09-14,3978.56787109375
2016-09-15,3990.30908203125
2016-09-16,4003.56396484375
2016-09-19,4012.458740234375
2016-09-20,4005.11962890625
2016-09-21,3984.038818359375
2016-09-22,4000.760986328125
2016-09-23,3978.16748046875
2016-09-26,3949.168701171875
2016-09-27,3889.52685546875
2016-09-28,3859.728759765625
2016-09-29,3856.56982421875
2016-09-30,3860.484130859375
2016-10-03,3866.799072265625
2016-10-04,3893.70703125
2016-10-05,3884.9892578125
2016-10-06,3918.969970703125
2016-10-07,3868.712158203125
2016-10-10,3870.802490234375
2016-10-13,3791.990966796875
2016-10-14,3793.591552734375
2016-10-17,3745.513916015625
2016-10-18,3771.575927734375
2016-10-19,3791.056884765625
2016-10-20,3854.479736328125
2016-10-21,3869.156982421875
2016-10-24,3878.273681640625
2016-10-25,3843.138671875
2016-10-26,3827.304443359375
2016-10-27,3824.947509765625
2016-10-28,3794.391845703125
2016-11-01,3824.0576171875
2016-11-02,3882.455322265625
2016-11-03,3865.8212890625
2016-11-04,3759.87939453125
2016-11-07,3804.93310546875
2016-11-08,3826.54833984375
2016-11-09,3763.21435546875
2016-11-10,3736.884521484375
2016-11-11,3748.849609375
2016-11-15,3732.4814453125
2016-11-16,3852.83349609375
2016-11-17,3869.201416015625
2016-11-18,3822.58984375
2016-11-21,3820.366943359375
2016-11-22,3865.497802734375
2016-11-23,3895.301513671875
2016-11-24,3831.18017578125
2016-11-25,3807.27392578125
2016-11-28,3803.967041015625
2016-11-29,3838.060791015625
2016-11-30,3929.886962890625
2016-12-01,3941.9072265625
2016-12-02,3855.890380859375
2016-12-05,3879.707763671875
2016-12-06,3860.76123046875
2016-12-07,3833.503173828125
2016-12-08,3839.4912109375
2016-12-09,3826.175048828125
2016-12-12,3835.469482421875
2016-12-13,3837.212158203125
2016-12-14,3829.48193359375
2016-12-15,3839.267578125
2016-12-16,3839.58056640625
2016-12-19,3836.765869140625
2016-12-20,3836.944580078125
2016-12-21,3840.20556640625
2016-12-22,3831.894775390625
2016-12-23,3836.63134765625
2016-12-26,3843.244140625
2016-12-27,3837.212158203125
2016-12-28,3842.530029296875
2016-12-29,3843.06640625
2016-12-30,3846.551025390625
2017-01-02,3797.935546875
2017-01-03,3788.103759765625
2017-01-04,3784.84228515625
2017-01-05,3776.84375
2017-01-06,3772.017578125
2017-01-09,3772.732666015625
2017-01-10,3775.59326171875
2017-01-11,3768.9345703125
2017-01-12,3769.202880859375
2017-01-13,3773.40283203125
2017-01-16,3769.56005859375
2017-01-17,3768.3984375
2017-01-18,3772.777587890625
2017-01-19,3769.202880859375
2017-01-20,3753.206298828125
2017-01-23,3763.215087890625
2017-01-24,3772.510009765625
2017-01-25,3773.40283203125
2017-01-27,3772.9111328125
2017-01-30,3775.548095703125
2017-01-31,3769.29248046875
2017-02-01,3768.623046875
2017-02-02,3766.65576171875
2017-02-03,3772.1962890625
2017-02-06,3744.849609375
2017-02-07,3713.928466796875
2017-02-08,3744.67138671875
2017-02-09,3759.774658203125
2017-02-10,3731.936279296875
2017-02-13,3704.277099609375
2017-02-14,3714.0185546875
2017-02-15,3680.90673828125
2017-02-16,3683.587890625
2017-02-17,3682.02392578125
2017-02-20,3672.952880859375
2017-02-21,3690.06689453125
2017-02-22,3661.022216796875
2017-02-23,3662.54150390625
2017-02-27,3612.361083984375
2017-02-28,3607.534912109375
2017-03-01,3641.673583984375
2017-03-02,3653.15771484375
2017-03-03,3655.39208984375
2017-03-06,3663.43603515625
2017-03-07,3656.15185546875
2017-03-08,3650.47705078125
2017-03-09,3657.89453125
2017-03-10,3661.022216796875
2017-03-14,3660.575439453125
2017-03-15,3669.7353515625
2017-03-16,3725.32275390625
2017-03-17,3728.1376953125
2017-03-20,3732.6064453125
2017-03-21,3712.409423828125
2017-03-22,3685.510009765625
2017-03-23,3668.573974609375
2017-03-24,3657.760009765625
2017-03-27,3689.6201171875
2017-03-28,3661.961181640625
2017-03-29,3725.859130859375
2017-03-30,3735.28759765625
2017-03-31,3770.587890625
2017-04-03,3779.747802734375
2017-04-05,3745.47509765625
2017-04-06,3745.251953125
2017-04-07,3752.17822265625
2017-04-10,3731.62353515625
2017-04-11,3734.215576171875
2017-04-12,3732.383056640625
2017-04-13,3727.556884765625
2017-04-17,3694.356689453125
2017-04-18,3707.583740234375
2017-04-19,3731.578857421875
2017-04-20,3733.4560546875
2017-04-21,3717.861083984375
2017-04-24,3728.76318359375
2017-04-25,3731.26611328125
2017-04-26,3733.991943359375
2017-04-27,3753.473876953125
2017-04-28,3865.05029296875
2017-05-02,3869.07275390625
2017-05-03,3893.246337890625
2017-05-04,3973.58837890625
2017-05-05,3946.33154296875
2017-05-08,4302.6884765625
2017-05-09,4450.72705078125
2017-05-10,4485.3115234375
2017-05-11,4402.55712890625
2017-05-12,4429.01025390625
2017-05-15,4392.45849609375
2017-05-16,4398.4462890625
2017-05-17,4401.07470703125
2017-05-18,4338.7568359375
2017-05-19,4383.73095703125
2017-05-22,4318.830078125
2017-05-23,4257.572265625
2017-05-24,4229.38818359375
2017-05-25,4313.61767578125
2017-05-26,4326.44091796875
2017-05-29,4370.12353515625
2017-05-30,4400.84423828125
2017-05-31,4420.44921875
2017-06-01,4400.982421875
2017-06-02,4420.44921875
2017-06-05,4445.81982421875
2017-06-06,4440.56103515625
2017-06-07,4504.30908203125
2017-06-08,4467.8212890625
2017-06-09,4519.30078125
2017-06-12,4485.3505859375
2017-06-13,4467.083984375
2017-06-14,4455.3671875
2017-06-15,4446.787109375
2017-06-16,4438.6689453125
2017-06-19,4438.57763671875
2017-06-20,4486.4111328125
2017-06-21,4511.0888671875
2017-06-22,4518.97705078125
2017-06-23,4554.5419921875
2017-06-27,4526.17236328125
2017-06-28,4522.806640625
2017-06-29,4557.5400390625
2017-06-30,4714.97265625
2017-07-03,4739.74267578125
2017-07-04,4778.53662109375
2017-07-05,4760.455078125
2017-07-06,4773.41748046875
2017-07-07,4768.6669921875
2017-07-10,4812.76318359375
2017-07-11,4778.25927734375
2017-07-12,4756.6728515625
2017-07-13,4686.78955078125
2017-07-14,4730.88720703125
2017-07-17,4729.18115234375
2017-07-18,4717.8798828125
2017-07-19,4725.3984375
2017-07-20,4709.06787109375
2017-07-21,4757.22607421875
2017-07-24,4723.18408203125
2017-07-25,4706.578125
2017-07-26,4755.4736328125
2017-07-27,4794.9130859375
2017-07-28,4818.39111328125
2017-07-31,4837.30322265625
2017-08-01,4851.55859375
2017-08-02,4812.025390625
2017-08-03,4854.046875
2017-08-04,4912.814453125
2017-08-07,4935.09375
2017-08-08,4898.74560546875
2017-08-09,4835.3662109375
2017-08-10,4731.2568359375
2017-08-11,4740.57421875
2017-08-14,4907.97119140625
2017-08-16,4939.33740234375
2017-08-17,4932.41796875
2017-08-18,4931.31103515625
2017-08-21,4893.763671875
2017-08-22,4871.80712890625
2017-08-23,4874.0205078125
2017-08-24,4920.74853515625
2017-08-28,4858.4296875
2017-08-29,4857.23095703125
2017-08-30,4931.95751953125
2017-08-31,4979.37646484375
2017-09-01,4979.33056640625
2017-09-04,4908.98583984375
2017-09-05,4969.8740234375
2017-09-06,4973.84033203125
2017-09-07,4980.29833984375
2017-09-08,4981.267578125
2017-09-11,4979.74462890625
2017-09-12,4976.3779296875
2017-09-13,4950.0400390625
2017-09-14,4979.6064453125
2017-09-15,5040.17236328125
2017-09-18,5059.45458984375
2017-09-19,5057.10107421875
2017-09-20,5052.2119140625
2017-09-21,5070.2939453125
2017-09-22,5030.85498046875
2017-09-25,5028.59423828125
2017-09-26,5041.8330078125
2017-09-27,5065.1728515625
2017-09-28,5119.927734375
2017-09-29,5173.06494140625
2017-10-03,5202.58740234375
2017-10-04,5295.85791015625
2017-10-05,5268.18115234375
2017-10-06,5250.79150390625
2017-10-09,5304.85302734375
2017-10-10,5323.53466796875
2017-10-11,5319.521484375
2017-10-12,5332.34423828125
2017-10-13,5348.48876953125
2017-10-16,5360.29736328125
2017-10-17,5330.22314453125
2017-10-18,5347.935546875
2017-10-19,5382.392578125
2017-10-23,5300.470703125
2017-10-24,5310.6181640625
2017-10-25,5346.13720703125
2017-10-26,5401.81201171875
2017-10-27,5402.50341796875
2017-10-30,5526.21875
2017-10-31,5512.28759765625
2017-11-01,5514.2255859375
2017-11-02,5527.83349609375
2017-11-03,5543.6083984375
2017-11-06,5515.97802734375
2017-11-07,5532.70458984375
2017-11-08,5445.51708984375
2017-11-09,5501.146484375
2017-11-10,5528.59228515625
2017-11-13,5463.44384765625
2017-11-14,5509.87939453125
2017-11-15,5483.3115234375
2017-11-16,5539.12744140625
2017-11-17,5591.2451171875
2017-11-20,5629.50244140625
2017-11-21,5695.15869140625
2017-11-22,5829.19873046875
2017-11-23,5863.759765625
2017-11-24,5810.66943359375
2017-11-27,5826.05615234375
2017-11-28,5824.947265625
2017-11-29,5884.45849609375
2017-11-30,5903.541015625
2017-12-01,6072.97265625
2017-12-04,6181.69140625
2017-12-05,6188.4375
2017-12-06,6126.61572265625
2017-12-07,6288.93212890625
2017-12-08,6465.29443359375
2017-12-11,6479.47998046875
2017-12-12,6406.33642578125
2017-12-13,6259.0849609375
2017-12-14,6132.1142578125
2017-12-15,6338.83251953125
2017-12-18,6264.259765625
2017-12-19,6351.44677734375
2017-12-20,6333.79736328125
2017-12-21,6297.43310546875
2017-12-22,6265.27587890625
2017-12-26,6298.91259765625
2017-12-27,6245.54638671875
2017-12-28,6205.1630859375
2017-12-29,6253.2158203125
2018-01-01,6257.69775390625
2018-01-02,6249.56640625
2018-01-03,6233.9951171875
2018-01-04,6237.4140625
2018-01-05,6214.49609375
2018-01-08,6219.1640625
2018-01-09,6207.103515625
2018-01-10,6191.71728515625
2018-01-11,6209.27587890625
2018-01-12,6138.2587890625
2018-01-15,6144.31201171875
2018-01-16,6175.68603515625
2018-01-17,6145.8828125
2018-01-18,6104.76123046875
2018-01-19,6175.08447265625
2018-01-22,6119.17724609375
2018-01-23,6088.72900390625
2018-01-24,6124.259765625
2018-01-25,6133.177734375
2018-01-29,6191.3486328125
2018-01-30,6195.55322265625
2018-01-31,6057.17138671875
2018-02-01,6053.56640625
2018-02-02,5960.14111328125
2018-02-05,5905.11181640625
2018-02-06,5949.88330078125
2018-02-07,5950.0224609375
2018-02-08,6002.18798828125
2018-02-09,6049.177734375
2018-02-12,6040.02880859375
2018-02-14,6198.14013671875
2018-02-15,6138.86083984375
2018-02-16,6191.763671875
2018-02-19,6207.1962890625
2018-02-20,6231.49951171875
2018-02-21,6185.38818359375
2018-02-22,6160.853515625
2018-02-23,6141.53955078125
2018-02-26,6145.14453125
2018-02-27,6144.58935546875
2018-02-28,6146.6689453125
2018-03-01,6143.06494140625
2018-03-05,6158.2197265625
2018-03-06,6104.43798828125
2018-03-07,6114.69482421875
2018-03-08,6139.4609375
2018-03-09,6072.6025390625
2018-03-12,6098.662109375
2018-03-13,6106.60986328125
2018-03-14,6095.6123046875
2018-03-15,6106.60986328125
2018-03-16,5942.4921875
2018-03-19,5949.560546875
2018-03-20,5968.64306640625
2018-03-21,5973.541015625
2018-03-22,5970.953125
2018-03-23,5930.70947265625
2018-03-26,5945.1708984375
2018-03-27,6038.5498046875
2018-03-28,6059.7578125
2018-04-02,6094.59619140625
2018-04-03,6066.96630859375
2018-04-04,6043.2626953125
2018-04-05,6075.93017578125
2018-04-06,6061.421875
2018-04-09,6052.689453125
2018-04-10,6005.19189453125
2018-04-11,6049.36181640625
2018-04-12,6052.13427734375
2018-04-13,6051.302734375
2018-04-16,6052.27294921875
2018-04-17,6052.8271484375
2018-04-18,6050.19287109375
2018-04-19,6055.96875
2018-04-20,6056.47802734375
2018-04-23,6050.5634765625
2018-04-24,6051.44140625
2018-04-25,6050.9326171875
2018-04-26,6052.78125
2018-04-27,6052.27294921875
2018-04-30,6052.0888671875
2018-05-02,6056.66259765625
2018-05-03,6046.26708984375
2018-05-04,6076.85302734375
2018-05-07,6060.26611328125
2018-05-08,6052.64306640625
2018-05-09,6051.39599609375
2018-05-10,6052.04248046875
2018-05-11,6051.765625
2018-05-14,5932.41845703125
2018-05-15,6039.3359375
2018-05-16,6011.56591796875
2018-05-17,6047.9755859375
2018-05-18,6049.27001953125
2018-05-21,6005.1435546875
2018-05-22,6044.51025390625
2018-05-23,6027.4609375
2018-05-24,6030.14111328125
2018-05-25,6052.78125
2018-05-28,6053.9365234375
2018-05-29,6053.05908203125
2018-05-30,6050.00927734375
2018-05-31,6073.48046875
2018-06-01,6051.8115234375
2018-06-04,6011.05859375
2018-06-05,6042.6162109375
2018-06-06,6047.005859375
2018-06-07,6049.732421875
2018-06-08,6051.94970703125
2018-06-11,6033.79248046875
2018-06-12,6051.44140625
2018-06-13,6052.689453125
2018-06-14,6033.9755859375
2018-06-15,6036.0546875
2018-06-18,6051.302734375
2018-06-19,6051.11767578125
2018-06-20,6042.662109375
2018-06-21,6037.30224609375
2018-06-22,5983.93701171875
2018-06-25,6001.95703125
2018-06-26,5982.0888671875
2018-06-27,5940.27294921875
2018-06-28,5918.64990234375
2018-06-29,5932.69580078125
2018-07-02,5923.91748046875
2018-07-03,5936.25390625
2018-07-04,6059.94384765625
2018-07-05,6046.95947265625
2018-07-06,6028.33837890625
2018-07-09,6027.83154296875
2018-07-10,6029.494140625
2018-07-11,6029.21728515625
2018-07-12,6029.8173828125
2018-07-13,6031.8046875
2018-07-16,6026.953125
2018-07-17,6029.21728515625
2018-07-18,6027.69287109375
2018-07-19,6029.86376953125
2018-07-20,6079.30322265625
2018-07-23,6107.25634765625
2018-07-24,6235.65869140625
2018-07-25,6210.2001953125
2018-07-26,6190.1474609375
2018-07-27,6186.77392578125
2018-07-30,6168.384765625
2018-07-31,6183.95654296875
2018-08-01,6190.1005859375
2018-08-02,6189.45458984375
2018-08-03,6190.2861328125
2018-08-06,6186.6357421875
2018-08-07,6188.298828125
2018-08-08,6184.41796875
2018-08-09,6181.18310546875
2018-08-10,6144.49755859375
2018-08-13,6037.1650390625
2018-08-14,6053.98193359375
2018-08-16,6051.99560546875
2018-08-17,6054.8603515625
2018-08-20,6052.31884765625
2018-08-21,6057.771484375
2018-08-23,5952.0546875
2018-08-24,5990.17431640625
2018-08-27,6047.9755859375
2018-08-28,6045.80517578125
2018-08-29,5991.9296875
2018-08-30,6051.94970703125
2018-08-31,6119.87109375
2018-09-03,6293.36767578125
2018-09-04,6350.1533203125
2018-09-05,6279.59912109375
2018-09-06,6230.76171875
2018-09-07,6315.82373046875
2018-09-10,6223.41357421875
2018-09-11,6220.13427734375
2018-09-12,6239.77099609375
2018-09-14,6301.77783203125
2018-09-17,6336.19873046875
2018-09-18,6314.15966796875
2018-09-19,6284.26611328125
2018-09-21,6369.51220703125
2018-09-24,6240.833984375
2018-09-25,6229.32861328125
2018-09-26,6236.62939453125
2018-09-27,6169.40234375
2018-09-28,6182.24560546875
2018-10-01,6060.91259765625
2018-10-03,6190.978515625
2018-10-04,6069.04541015625
2018-10-05,6046.1279296875
2018-10-08,5992.53076171875
2018-10-09,5919.89794921875
2018-10-10,5954.41064453125
2018-10-11,5978.99267578125
2018-10-12,6044.74169921875
2018-10-15,6099.86328125
2018-10-16,6143.80322265625
2018-10-17,6099.58642578125
2018-10-19,6098.33837890625
2018-10-22,6090.16064453125
2018-10-23,6088.68212890625
2018-10-24,6090.29833984375
2018-10-25,6082.12060546875
2018-10-26,6052.3662109375
2018-10-29,6040.72265625
2018-10-30,6042.29296875
2018-10-31,6040.76806640625
2018-11-01,6046.58935546875
2018-11-02,6043.216796875
2018-11-05,5944.3857421875
2018-11-06,5941.84423828125
2018-11-07,5995.119140625
2018-11-09,6051.255859375
2018-11-12,6035.82421875
2018-11-13,6050.5634765625
2018-11-14,6049.177734375
2018-11-15,6015.44775390625
2018-11-16,6014.3388671875
2018-11-19,6005.560546875
2018-11-20,6057.4931640625
2018-11-21,6033.19677734375
2018-11-22,6027.07568359375
2018-11-26,6020.3515625
2018-11-27,6022.6240234375
2018-11-28,6026.14892578125
2018-11-29,6032.3154296875
2018-11-30,6068.1123046875
2018-12-03,6037.740234375
2018-12-04,6025.17333984375
2018-12-05,6021.4189453125
2018-12-06,6026.56494140625
2018-12-07,6021.140625
2018-12-10,5813.45654296875
2018-12-11,5892.375
2018-12-12,6026.33349609375
2018-12-13,6027.30810546875
2018-12-14,6024.43212890625
2018-12-17,6027.5390625
2018-12-18,6015.20556640625
2018-12-19,6018.4970703125
2018-12-20,6015.39013671875
2018-12-21,6010.56787109375
2018-12-24,6020.5380859375
2018-12-26,6025.31396484375
2018-12-27,6026.47265625
2018-12-28,6025.77734375
2018-12-31,6026.9365234375
2019-01-01,5997.95654296875
2019-01-02,6013.814453125
2019-01-03,6013.9541015625
2019-01-04,6022.48583984375
2019-01-07,6014.6015625
2019-01-08,6027.7236328125
2019-01-09,6027.4931640625
2019-01-10,6023.8291015625
2019-01-11,6026.98291015625
2019-01-14,6027.2607421875
2019-01-15,6027.81787109375
2019-01-16,6027.44677734375
2019-01-17,6027.6328125
2019-01-18,6021.9287109375
2019-01-21,6065.1904296875
2019-01-22,6032.1298828125
2019-01-23,6022.02099609375
2019-01-24,6027.2607421875
2019-01-25,6025.03515625
2019-01-28,6028.37451171875
2019-01-29,6022.4384765625
2019-01-30,6027.39990234375
2019-01-31,6027.95654296875
2019-02-01,6031.75830078125
2019-02-04,6021.1875
2019-02-05,6027.77099609375
2019-02-06,6018.21826171875
2019-02-07,6027.5390625
2019-02-08,6027.86376953125
2019-02-11,6020.908203125
2019-02-12,6017.94091796875
2019-02-14,5992.99462890625
2019-02-15,6015.3642578125
2019-02-18,5989.5078125
2019-02-19,6016.29345703125
2019-02-20,6053.40478515625
2019-02-21,6040.33740234375
2019-02-22,6058.38134765625
2019-02-25,5881.14892578125
2019-02-26,6011.68994140625
2019-02-27,6024.3857421875
2019-02-28,6054.6142578125
2019-03-01,6054.9873046875
2019-03-05,6046.615234375
2019-03-06,6053.54443359375
2019-03-07,6000.947265625
2019-03-08,6042.75634765625
2019-03-11,6049.87060546875
2019-03-12,6064.84521484375
2019-03-13,6057.91650390625
2019-03-14,6049.54443359375
2019-03-15,5986.62353515625
2019-03-18,6002.20263671875
2019-03-19,5981.18212890625
2019-03-20,5936.72314453125
2019-03-22,6032.66259765625
2019-03-25,6045.498046875
2019-03-26,6059.171875
2019-03-27,6052.6611328125
2019-03-28,6145.0673828125
2019-04-01,6197.66455078125
2019-04-02,6191.80517578125
2019-04-03,6204.779296875
2019-04-04,6205.15283203125
2019-04-05,6272.166015625
2019-04-08,6378.0126953125
2019-04-09,6497.25146484375
2019-04-10,6475.4873046875
2019-04-11,6468.32568359375
2019-04-12,6781.724609375
2019-04-15,7229.802734375
2019-04-16,7261.79833984375
2019-04-18,7116.09765625
2019-04-22,7068.47607421875
2019-04-23,7057.91845703125
2019-04-24,7067.82470703125
2019-04-25,7067.82470703125
2019-04-26,7055.68701171875
2019-04-30,7012.4833984375
2019-05-02,7002.06640625
2019-05-03,6974.16259765625
2019-05-06,6918.3564453125
2019-05-07,6880.45556640625
2019-05-08,6786.97900390625
2019-05-09,6517.294921875
2019-05-10,6438.1904296875
2019-05-13,6454.69921875
2019-05-14,6455.76904296875
2019-05-15,6419.029296875
2019-05-16,6418.4248046875
2019-05-17,6435.6318359375
2019-05-20,6454.88525390625
2019-05-21,6424.28515625
2019-05-22,6564.68408203125
2019-05-23,6462.2333984375
2019-05-24,6539.10693359375
2019-05-27,6553.19677734375
2019-05-28,6837.34423828125
2019-05-29,6763.5869140625
2019-05-30,6700.89794921875
2019-05-31,6919.3798828125
2019-06-03,6873.57177734375
2019-06-04,6899.3828125
2019-06-06,6750.1005859375
2019-06-07,6698.75927734375
2019-06-10,6863.248046875
2019-06-11,6884.0361328125
2019-06-12,6919.23974609375
2019-06-13,6921.984375
2019-06-14,6901.986328125
2019-06-17,6909.009765625
2019-06-18,6842.08837890625
2019-06-19,6758.099609375
2019-06-20,6823.99853515625
2019-06-21,6929.89013671875
2019-06-24,6886.68701171875
2019-06-25,6859.57421875
2019-06-26,6798.5595703125
2019-06-27,6879.2451171875
