Date,BRE.MI
2016-06-21,8.619563102722168
2016-06-22,8.569738388061523
2016-06-23,8.719210624694824
2016-06-24,8.25916862487793
2016-06-27,7.641349792480469
2016-06-28,8.254185676574707
2016-06-29,8.059871673583984
2016-06-30,8.206022262573242
2016-07-01,8.453482627868652
2016-07-04,8.237577438354492
2016-07-05,7.847289562225342
2016-07-06,7.679548740386963
2016-07-07,7.677887439727783
2016-07-08,7.95524263381958
2016-07-11,8.02831745147705
2016-07-12,8.054889678955078
2016-07-13,7.978492736816406
2016-07-14,8.144573211669922
2016-07-15,8.113017082214355
2016-07-18,8.23425579071045
2016-07-19,8.104713439941406
2016-07-20,8.211005210876465
2016-07-21,8.167823791503906
2016-07-22,8.320619583129883
2016-07-25,8.370443344116211
2016-07-26,8.411961555480957
2016-07-27,8.503304481506348
2016-07-28,8.362137794494629
2016-07-29,8.677690505981445
2016-08-01,8.769035339355469
2016-08-02,8.602953910827637
2016-08-03,8.536521911621094
2016-08-04,8.553131103515625
2016-08-05,8.677690505981445
2016-08-08,8.644474983215332
2016-08-09,8.735817909240723
2016-08-10,8.685993194580078
2016-08-11,8.744122505187988
2016-08-12,8.669386863708496
2016-08-16,8.569738388061523
2016-08-17,8.48669719696045
2016-08-18,8.445178985595703
2016-08-19,8.478395462036133
2016-08-22,8.403656959533691
2016-08-23,8.428569793701172
2016-08-24,8.536521911621094
2016-08-25,8.644474983215332
2016-08-26,8.644474983215332
2016-08-29,8.602953910827637
2016-08-30,8.652778625488281
2016-08-31,8.694297790527344
2016-09-01,8.694297790527344
2016-09-02,8.669386863708496
2016-09-05,8.710907936096191
2016-09-06,8.727514266967773
2016-09-07,8.893595695495605
2016-09-08,8.843770027160645
2016-09-09,8.719210624694824
2016-09-12,8.619563102722168
2016-09-13,8.619563102722168
2016-09-14,8.677690505981445
2016-09-15,8.636171340942383
2016-09-16,8.636171340942383
2016-09-19,8.669386863708496
2016-09-20,8.602953910827637
2016-09-21,8.569738388061523
2016-09-22,8.88529109954834
2016-09-23,8.785642623901367
2016-09-26,8.802250862121582
2016-09-27,8.685993194580078
2016-09-28,8.860379219055176
2016-09-29,8.785642623901367
2016-09-30,8.81885814666748
2016-10-03,8.901898384094238
2016-10-04,9.051370620727539
2016-10-05,8.802250862121582
2016-10-06,8.810555458068848
2016-10-07,8.802250862121582
2016-10-10,8.802250862121582
2016-10-11,8.627866744995117
2016-10-12,8.619563102722168
2016-10-13,8.470090866088867
2016-10-14,8.70260238647461
2016-10-17,8.785642623901367
2016-10-18,8.735817909240723
2016-10-19,8.81885814666748
2016-10-20,8.827160835266113
2016-10-21,8.752426147460938
2016-10-24,8.802250862121582
2016-10-25,8.860379219055176
2016-10-26,9.043067932128906
2016-10-27,9.142715454101562
2016-10-28,9.283883094787598
2016-10-31,9.35031509399414
2016-11-01,9.358617782592773
2016-11-02,9.151018142700195
2016-11-03,8.935113906860352
2016-11-04,8.777338981628418
2016-11-07,9.19253921508789
2016-11-08,9.449965476989746
2016-11-09,9.175930976867676
2016-11-10,9.001547813415527
2016-11-11,9.13440990447998
2016-11-14,8.935113906860352
2016-11-15,8.935113906860352
2016-11-16,8.918506622314453
2016-11-17,8.843770027160645
2016-11-18,8.827160835266113
2016-11-21,8.868682861328125
2016-11-22,8.926811218261719
2016-11-23,8.926811218261719
2016-11-24,8.935113906860352
2016-11-25,9.009849548339844
2016-11-28,8.960027694702148
2016-11-29,8.926811218261719
2016-11-30,8.984938621520996
2016-12-01,8.901898384094238
2016-12-02,8.760730743408203
2016-12-05,8.777338981628418
2016-12-06,8.860379219055176
2016-12-07,9.117804527282715
2016-12-08,9.22575569152832
2016-12-09,9.117804527282715
2016-12-12,9.001547813415527
2016-12-13,9.151018142700195
2016-12-14,9.051370620727539
2016-12-15,9.13440990447998
2016-12-16,8.984938621520996
2016-12-19,8.918506622314453
2016-12-20,8.951720237731934
2016-12-21,9.067978858947754
2016-12-22,9.07628345489502
2016-12-23,9.200843811035156
2016-12-27,9.317099571228027
2016-12-28,9.366923332214355
2016-12-29,9.491482734680176
2016-12-30,9.549612998962402
2017-01-02,9.964811325073242
2017-01-03,10.022940635681152
2017-01-04,9.823643684387207
2017-01-05,9.939898490905762
2017-01-06,9.981420516967773
2017-01-09,10.006332397460938
2017-01-10,10.056157112121582
2017-01-11,10.205628395080566
2017-01-12,10.022940635681152
2017-01-13,10.230541229248047
2017-01-16,10.213932991027832
2017-01-17,10.197322845458984
2017-01-18,10.155804634094238
2017-01-19,10.213932991027832
2017-01-20,10.122588157653809
2017-01-23,10.180716514587402
2017-01-24,10.147500991821289
2017-01-25,10.222236633300781
2017-01-26,10.13089370727539
2017-01-27,10.097677230834961
2017-01-30,9.964811325073242
2017-01-31,9.848554611206055
2017-02-01,10.155804634094238
2017-02-02,10.213932991027832
2017-02-03,10.313581466674805
2017-02-06,10.08106803894043
2017-02-07,10.072763442993164
2017-02-08,10.180716514587402
2017-02-09,10.180716514587402
2017-02-10,10.313581466674805
2017-02-13,10.529484748840332
2017-02-14,10.446444511413574
2017-02-15,10.521180152893066
2017-02-16,10.446444511413574
2017-02-17,10.388317108154297
2017-02-20,10.471356391906738
2017-02-21,10.687260627746582
2017-02-22,10.720478057861328
2017-02-23,10.654045104980469
2017-02-24,10.404924392700195
2017-02-27,10.645739555358887
2017-02-28,10.529484748840332
2017-03-01,10.79521369934082
2017-03-02,10.96129322052002
2017-03-03,10.92807674407959
2017-03-06,10.77030086517334
2017-03-07,10.778605461120605
2017-03-08,10.869949340820312
2017-03-09,10.786908149719238
2017-03-10,10.786908149719238
2017-03-13,10.96129322052002
2017-03-14,11.036028861999512
2017-03-15,10.894861221313477
2017-03-16,11.044333457946777
2017-03-17,11.251932144165039
2017-03-20,11.177196502685547
2017-03-21,11.227023124694824
2017-03-22,11.260237693786621
2017-03-23,11.285150527954102
2017-03-24,11.343278884887695
2017-03-27,11.393101692199707
2017-03-28,11.451229095458984
2017-03-29,11.509358406066895
2017-03-30,11.501052856445312
2017-03-31,11.517662048339844
2017-04-03,11.74186897277832
2017-04-04,11.758477210998535
2017-04-05,11.74186897277832
2017-04-06,11.74186897277832
2017-04-07,11.692048072814941
2017-04-10,11.683741569519043
2017-04-11,11.725262641906738
2017-04-12,11.7667818069458
2017-04-13,11.716957092285156
2017-04-18,11.451229095458984
2017-04-19,11.592397689819336
2017-04-20,11.700348854064941
2017-04-21,11.542574882507324
2017-04-24,11.957775115966797
2017-04-25,12.057422637939453
2017-04-26,11.916254997253418
2017-04-27,11.99099063873291
2017-04-28,11.982686996459961
2017-05-02,12.14876651763916
2017-05-03,12.049118995666504
2017-05-04,12.289935111999512
2017-05-05,12.389583587646484
2017-05-08,12.314846992492676
2017-05-09,12.505838394165039
2017-05-10,12.539054870605469
2017-05-11,12.273326873779297
2017-05-12,12.190286636352539
2017-05-15,12.198592185974121
2017-05-16,12.082334518432617
2017-05-17,11.64222240447998
2017-05-18,11.550878524780273
2017-05-19,11.80830192565918
2017-05-22,11.934639930725098
2017-05-23,11.951484680175781
2017-05-24,11.951484680175781
2017-05-25,11.951484680175781
2017-05-26,11.951484680175781
2017-05-29,12.0609769821167
2017-05-30,12.1620454788208
2017-05-31,11.934639930725098
2017-06-01,11.783034324645996
2017-06-02,11.656697273254395
2017-06-05,11.80830192565918
2017-06-06,11.757767677307129
2017-06-07,11.59774112701416
2017-06-08,11.56404972076416
2017-06-09,11.302953720092773
2017-06-12,11.201884269714355
2017-06-13,11.193461418151855
2017-06-14,11.03343391418457
2017-06-15,10.957633018493652
2017-06-16,11.235572814941406
2017-06-19,11.420868873596191
2017-06-20,11.227151870727539
2017-06-21,11.286109924316406
2017-06-22,11.168193817138672
2017-06-23,10.923941612243652
2017-06-26,11.025012969970703
2017-06-27,10.763916969299316
2017-06-28,10.949210166931152
2017-06-29,10.578621864318848
2017-06-30,10.789183616638184
2017-07-03,10.738649368286133
2017-07-04,10.654423713684082
2017-07-05,10.7554931640625
2017-07-06,11.235572814941406
2017-07-07,11.429291725158691
2017-07-10,11.521937370300293
2017-07-11,11.29453182220459
2017-07-12,11.639853477478027
2017-07-13,11.59774112701416
2017-07-14,11.420868873596191
2017-07-17,11.462981224060059
2017-07-18,11.412445068359375
2017-07-19,11.361910820007324
2017-07-20,11.429291725158691
2017-07-21,11.168193817138672
2017-07-24,11.319798469543457
2017-07-25,11.210307121276855
2017-07-26,11.201884269714355
2017-07-27,11.168193817138672
2017-07-28,10.999743461608887
2017-07-31,10.949210166931152
2017-08-01,10.991323471069336
2017-08-02,11.00816822052002
2017-08-03,10.890253067016602
2017-08-04,10.949210166931152
2017-08-07,10.932365417480469
2017-08-08,10.873406410217285
2017-08-09,10.949210166931152
2017-08-10,10.881830215454102
2017-08-11,10.67969036102295
2017-08-14,10.78076171875
2017-08-16,10.864985466003418
2017-08-17,10.7554931640625
2017-08-18,10.738649368286133
2017-08-21,10.70495891571045
2017-08-22,10.763916969299316
2017-08-23,10.915520668029785
2017-08-24,11.260841369628906
2017-08-25,11.151349067687988
2017-08-28,11.083969116210938
2017-08-29,10.873406410217285
2017-08-30,11.050280570983887
2017-08-31,11.03343391418457
2017-09-01,11.252420425415039
2017-09-04,11.201884269714355
2017-09-05,11.328221321105957
2017-09-06,11.378755569458008
2017-09-07,11.395601272583008
2017-09-08,11.29453182220459
2017-09-11,11.505093574523926
2017-09-12,11.395601272583008
2017-09-13,11.404025077819824
2017-09-14,11.521937370300293
2017-09-15,11.55562686920166
2017-09-18,11.681965827941895
2017-09-19,11.934639930725098
2017-09-20,11.749344825744629
2017-09-21,11.917794227600098
2017-09-22,11.917794227600098
2017-09-25,11.88410472869873
2017-09-26,11.917794227600098
2017-09-27,11.943060874938965
2017-09-28,12.052553176879883
2017-09-29,12.0609769821167
2017-10-02,12.0609769821167
2017-10-03,12.094666481018066
2017-10-04,12.0609769821167
2017-10-05,12.153624534606934
2017-10-06,12.0357084274292
2017-10-09,12.077820777893066
2017-10-10,12.044132232666016
2017-10-11,12.178889274597168
2017-10-12,12.1704683303833
2017-10-13,12.178889274597168
2017-10-16,12.313650131225586
2017-10-17,12.322072982788086
2017-10-18,12.372608184814453
2017-10-19,12.204156875610352
2017-10-20,12.288382530212402
2017-10-23,12.296804428100586
2017-10-24,11.791455268859863
2017-10-25,11.656697273254395
2017-10-26,11.732501029968262
2017-10-27,11.791455268859863
2017-10-30,11.816723823547363
2017-10-31,11.943060874938965
2017-11-01,12.010440826416016
2017-11-02,12.002019882202148
2017-11-03,11.968330383300781
2017-11-06,11.926217079162598
2017-11-07,11.816723823547363
2017-11-08,11.505093574523926
2017-11-09,11.31137466430664
2017-11-10,10.949210166931152
2017-11-13,10.78076171875
2017-11-14,10.814452171325684
2017-11-15,10.69653606414795
2017-11-16,10.898674964904785
2017-11-17,10.789183616638184
2017-11-20,10.738649368286133
2017-11-21,11.00816822052002
2017-11-22,10.890253067016602
2017-11-23,10.999743461608887
2017-11-24,10.873406410217285
2017-11-27,10.822872161865234
2017-11-28,11.01659107208252
2017-11-29,11.00816822052002
2017-11-30,10.940788269042969
2017-12-01,10.7723388671875
2017-12-04,10.949210166931152
2017-12-05,10.797606468200684
2017-12-06,10.730226516723633
2017-12-07,10.721802711486816
2017-12-08,10.730226516723633
2017-12-11,10.70495891571045
2017-12-12,10.662846565246582
2017-12-13,10.662846565246582
2017-12-14,10.654423713684082
2017-12-15,10.612310409545898
2017-12-18,10.806028366088867
2017-12-19,10.68811321258545
2017-12-20,10.78076171875
2017-12-21,10.797606468200684
2017-12-22,10.730226516723633
2017-12-27,10.83129596710205
2017-12-28,10.83129596710205
2017-12-29,10.671268463134766
2018-01-02,10.469128608703613
2018-01-03,10.485974311828613
2018-01-04,10.814452171325684
2018-01-05,11.092391967773438
2018-01-08,11.159770965576172
2018-01-09,11.168193817138672
2018-01-10,11.134503364562988
2018-01-11,11.142928123474121
2018-01-12,11.235572814941406
2018-01-15,11.260841369628906
2018-01-16,11.218729972839355
2018-01-17,11.142928123474121
2018-01-18,11.201884269714355
2018-01-19,11.412445068359375
2018-01-22,11.454558372497559
2018-01-23,11.420868873596191
2018-01-24,11.235572814941406
2018-01-25,11.193461418151855
2018-01-26,11.218729972839355
2018-01-29,11.345064163208008
2018-01-30,11.142928123474121
2018-01-31,10.949210166931152
2018-02-01,10.806028366088867
2018-02-02,10.662846565246582
2018-02-05,10.70495891571045
2018-02-06,10.427018165588379
2018-02-07,10.738649368286133
2018-02-08,10.317524909973145
2018-02-09,10.24172306060791
2018-02-12,10.283834457397461
2018-02-13,10.191186904907227
2018-02-14,10.15749740600586
2018-02-15,10.22487735748291
2018-02-16,10.191186904907227
2018-02-19,10.16592025756836
2018-02-20,10.106963157653809
2018-02-21,10.098541259765625
2018-02-22,9.930089950561523
2018-02-23,9.989048957824707
2018-02-26,10.00589370727539
2018-02-27,9.719528198242188
2018-02-28,9.68583869934082
2018-03-01,9.483701705932617
2018-03-02,9.374208450317383
2018-03-05,10.115386009216309
2018-03-06,10.309103012084961
2018-03-07,10.595466613769531
2018-03-08,10.864985466003418
2018-03-09,10.814452171325684
2018-03-12,10.7723388671875
2018-03-13,10.814452171325684
2018-03-14,10.671268463134766
2018-03-15,10.881830215454102
2018-03-16,10.83129596710205
2018-03-19,10.713380813598633
2018-03-20,10.789183616638184
2018-03-21,10.730226516723633
2018-03-22,10.603888511657715
2018-03-23,10.359637260437012
2018-03-26,10.300680160522461
2018-03-27,10.45228385925293
2018-03-28,10.401748657226562
2018-03-29,10.561777114868164
2018-04-03,10.544931411743164
2018-04-04,10.342792510986328
2018-04-05,10.44386100769043
2018-04-06,10.410170555114746
2018-04-09,10.418594360351562
2018-04-10,10.43543815612793
2018-04-11,10.283834457397461
2018-04-12,10.359637260437012
2018-04-13,10.359637260437012
2018-04-16,10.342792510986328
2018-04-17,10.45228385925293
2018-04-18,10.258565902709961
2018-04-19,10.23330020904541
2018-04-20,10.258565902709961
2018-04-23,10.22487735748291
2018-04-24,10.292257308959961
2018-04-25,10.149075508117676
2018-04-26,10.317524909973145
2018-04-27,10.22487735748291
2018-04-30,10.317524909973145
2018-05-02,10.898674964904785
2018-05-03,10.797606468200684
2018-05-04,10.932365417480469
2018-05-07,11.041858673095703
2018-05-08,10.654423713684082
2018-05-09,10.53650951385498
2018-05-10,10.300680160522461
2018-05-11,10.258565902709961
2018-05-14,10.275412559509277
2018-05-15,10.208032608032227
2018-05-16,10.098541259765625
2018-05-17,10.064850807189941
2018-05-18,9.93851375579834
2018-05-21,10.050086975097656
2018-05-22,10.384801864624023
2018-05-23,10.307560920715332
2018-05-24,10.771015167236328
2018-05-25,10.676607131958008
2018-05-28,10.599364280700684
2018-05-29,10.230319023132324
2018-05-30,10.470627784729004
2018-05-31,10.504958152770996
2018-06-01,10.642276763916016
2018-06-04,10.685190200805664
2018-06-05,10.659442901611328
2018-06-06,10.7109375
2018-06-07,10.934082984924316
2018-06-08,10.650859832763672
2018-06-11,10.676607131958008
2018-06-12,10.745266914367676
2018-06-13,10.650859832763672
2018-06-14,10.745266914367676
2018-06-15,10.530705451965332
2018-06-18,10.504958152770996
2018-06-19,10.393386840820312
2018-06-20,10.350472450256348
2018-06-21,10.14449405670166
2018-06-22,10.135910987854004
2018-06-25,9.921350479125977
2018-06-26,10.075834274291992
2018-06-27,10.058670043945312
2018-06-28,9.895602226257324
2018-06-29,9.947097778320312
2018-07-02,9.741117477416992
2018-07-03,9.766865730285645
2018-07-04,9.766865730285645
2018-07-05,9.852688789367676
2018-07-06,9.878437042236328
2018-07-09,9.990009307861328
2018-07-10,10.25606632232666
2018-07-11,10.075834274291992
2018-07-12,10.290396690368652
2018-07-13,10.273231506347656
2018-07-16,10.230319023132324
2018-07-17,10.513540267944336
2018-07-18,10.48779296875
2018-07-19,10.48779296875
2018-07-20,10.436298370361328
2018-07-23,10.393386840820312
2018-07-24,10.504958152770996
2018-07-25,10.333308219909668
2018-07-26,10.084415435791016
2018-07-27,10.127328872680664
2018-07-30,10.015756607055664
2018-07-31,10.058670043945312
2018-08-01,10.032922744750977
2018-08-02,9.844106674194336
2018-08-03,10.04150390625
2018-08-06,10.084415435791016
2018-08-07,10.238901138305664
2018-08-08,10.14449405670166
2018-08-09,10.075834274291992
2018-08-10,9.784029960632324
2018-08-13,9.706786155700684
2018-08-14,9.775445938110352
2018-08-16,9.681038856506348
2018-08-17,9.56088638305664
2018-08-20,9.59521484375
2018-08-21,9.689621925354004
2018-08-22,9.475059509277344
2018-08-23,9.483642578125
2018-08-24,9.59521484375
2018-08-27,9.629546165466309
2018-08-28,9.59521484375
2018-08-29,9.912766456604004
2018-08-30,10.135910987854004
2018-08-31,9.887018203735352
2018-09-03,9.878437042236328
2018-09-04,9.758282661437988
2018-09-05,9.569466590881348
2018-09-06,9.578048706054688
2018-09-07,9.569466590881348
2018-09-10,9.732534408569336
2018-09-11,9.61237907409668
2018-09-12,9.689621925354004
2018-09-13,9.715370178222656
2018-09-14,9.82694149017334
2018-09-17,9.990009307861328
2018-09-18,10.04150390625
2018-09-19,10.187406539916992
2018-09-20,10.25606632232666
2018-09-21,10.221735000610352
2018-09-24,10.075834274291992
2018-09-25,9.998591423034668
2018-09-26,9.998591423034668
2018-09-27,9.964262008666992
2018-09-28,9.681038856506348
2018-10-01,9.869853019714355
2018-10-02,9.698205947875977
2018-10-03,9.861270904541016
2018-10-04,9.526555061340332
2018-10-05,9.578048706054688
2018-10-08,9.217586517333984
2018-10-09,9.234749794006348
2018-10-10,8.69405460357666
2018-10-11,8.526695251464844
2018-10-12,8.44087028503418
2018-10-15,8.123318672180176
2018-10-16,8.432289123535156
2018-10-17,8.522403717041016
2018-10-18,8.410832405090332
2018-10-19,8.299260139465332
2018-10-22,8.166231155395508
2018-10-23,8.230600357055664
2018-10-24,8.084697723388672
2018-10-25,8.355047225952148
2018-10-26,8.226308822631836
2018-10-29,8.483783721923828
2018-10-30,8.44087028503418
2018-10-31,8.393667221069336
2018-11-01,8.578190803527832
2018-11-02,8.69405460357666
2018-11-05,8.492365837097168
2018-11-06,8.44945240020752
2018-11-07,8.234891891479492
2018-11-08,8.114736557006836
2018-11-09,8.020329475402832
2018-11-12,7.792893409729004
2018-11-13,7.728524684906006
2018-11-14,7.77143669128418
2018-11-15,7.831514358520508
2018-11-16,8.003164291381836
2018-11-19,8.028910636901855
2018-11-20,8.007454872131348
2018-11-21,8.252057075500488
2018-11-22,8.28638744354248
2018-11-23,8.393667221069336
2018-11-26,8.61681079864502
2018-11-27,8.608229637145996
2018-11-28,8.526695251464844
2018-11-29,8.548151016235352
2018-11-30,8.44945240020752
2018-12-03,8.754132270812988
2018-12-04,8.48807430267334
2018-12-05,8.46232795715332
2018-12-06,8.16193962097168
2018-12-07,8.191978454589844
2018-12-10,7.98170804977417
2018-12-11,8.088990211486816
2018-12-12,8.337881088256836
2018-12-13,8.299260139465332
2018-12-14,8.114736557006836
2018-12-17,7.81434965133667
2018-12-18,7.698486328125
2018-12-19,7.998874187469482
2018-12-20,7.818640232086182
2018-12-21,7.865845203399658
2018-12-27,7.586913108825684
2018-12-28,7.6341166496276855
2019-01-02,7.689903259277344
2019-01-03,7.659865379333496
2019-01-04,7.964544296264648
2019-01-07,7.938795566558838
2019-01-08,8.234891891479492
2019-01-09,8.736966133117676
2019-01-10,8.822792053222656
2019-01-11,8.4794921875
2019-01-14,8.385083198547363
2019-01-15,8.402249336242676
2019-01-16,8.453742980957031
2019-01-17,8.367918968200684
2019-01-18,8.496657371520996
2019-01-21,8.522403717041016
2019-01-22,8.500947952270508
2019-01-23,8.466618537902832
2019-01-24,8.599647521972656
2019-01-25,8.857121467590332
2019-01-28,8.69405460357666
2019-01-29,8.569608688354492
2019-01-30,8.56531810760498
2019-01-31,8.556734085083008
2019-02-01,8.539569854736328
2019-02-04,8.505240440368652
2019-02-05,8.509531021118164
2019-02-06,8.483783721923828
2019-02-07,8.24776554107666
2019-02-08,7.998874187469482
2019-02-11,8.15335750579834
2019-02-12,8.397958755493164
2019-02-13,8.608229637145996
2019-02-14,8.582481384277344
2019-02-15,8.771296501159668
2019-02-18,8.659724235534668
2019-02-19,8.659724235534668
2019-02-20,9.097430229187012
2019-02-21,8.968693733215332
2019-02-22,9.020188331604004
2019-02-25,9.286245346069336
2019-02-26,9.311993598937988
2019-02-27,9.080265045166016
2019-02-28,9.131760597229004
2019-03-01,9.320575714111328
2019-03-04,8.942944526672363
2019-03-05,8.814208984375
2019-03-06,8.788461685180664
2019-03-07,8.79704475402832
2019-03-08,8.745549201965332
2019-03-11,8.771296501159668
2019-03-12,8.728384971618652
2019-03-13,8.908616065979004
2019-03-14,9.14034366607666
2019-03-15,9.423565864562988
2019-03-18,9.260497093200684
2019-03-19,9.183256149291992
2019-03-20,9.003024101257324
2019-03-21,8.960112571716309
2019-03-22,8.762713432312012
2019-03-25,8.651140213012695
2019-03-26,8.685470581054688
2019-03-27,8.676889419555664
2019-03-28,8.61681079864502
2019-03-29,8.676889419555664
2019-04-01,8.822792053222656
2019-04-02,8.874284744262695
2019-04-03,9.517972946166992
2019-04-04,9.483642578125
2019-04-05,9.569466590881348
2019-04-08,9.440729141235352
2019-04-09,9.414981842041016
2019-04-10,9.483642578125
2019-04-11,9.320575714111328
2019-04-12,9.646709442138672
2019-04-15,9.998591423034668
2019-04-16,10.06725025177002
2019-04-17,9.93851375579834
