Date,BHEL.NS
2015-12-24,105.7203140258789
2015-12-28,104.95511627197266
2015-12-29,103.17985534667969
2015-12-30,103.9144287109375
2015-12-31,103.54712677001953
2016-01-01,104.6184310913086
2016-01-04,101.12910461425781
2016-01-05,101.80247497558594
2016-01-06,101.40457153320312
2016-01-07,94.11985778808594
2016-01-08,94.02803039550781
2016-01-11,91.48755645751953
2016-01-12,92.22216033935547
2016-01-13,90.72236633300781
2016-01-14,87.93702697753906
2016-01-15,83.49885559082031
2016-01-18,86.98817443847656
2016-01-19,88.33492279052734
2016-01-20,87.56974029541016
2016-01-21,87.60034942626953
2016-01-22,90.20201873779297
2016-01-25,88.91648864746094
2016-01-27,85.457763671875
2016-01-28,83.80492401123047
2016-01-29,84.90682220458984
2016-02-01,85.85567474365234
2016-02-02,82.51939392089844
2016-02-03,78.47911834716797
2016-02-04,79.27493286132812
2016-02-05,81.29507446289062
2016-02-08,80.98898315429688
2016-02-09,80.43804931640625
2016-02-10,78.356689453125
2016-02-11,73.6124267578125
2016-02-12,63.94028091430664
2016-02-15,66.08284759521484
2016-02-16,63.2056999206543
2016-02-17,64.73609924316406
2016-02-18,63.48115921020508
2016-02-19,62.28745651245117
2016-02-22,61.82833480834961
2016-02-23,60.26731491088867
2016-02-24,57.20649719238281
2016-02-25,57.75745391845703
2016-02-26,58.21657180786133
2016-02-29,55.61488342285156
2016-03-01,56.8086051940918
2016-03-02,59.440895080566406
2016-03-03,63.2363166809082
2016-03-04,65.86859130859375
2016-03-08,64.88912200927734
2016-03-09,65.89920043945312
2016-03-10,63.909671783447266
2016-03-11,63.48115921020508
2016-03-14,64.85853576660156
2016-03-15,64.98095703125
2016-03-16,65.1340103149414
2016-03-17,67.88873291015625
2016-03-18,69.41912078857422
2016-03-21,68.53148651123047
2016-03-22,71.43927001953125
2016-03-23,71.25562286376953
2016-03-28,69.26608276367188
2016-03-29,67.91934204101562
2016-03-30,70.30677032470703
2016-03-31,69.6946029663086
2016-04-01,71.28620910644531
2016-04-04,71.53108978271484
2016-04-05,69.08242797851562
2016-04-06,69.72521209716797
2016-04-07,73.00028228759766
2016-04-08,75.1734619140625
2016-04-11,78.02000427246094
2016-04-12,77.92819213867188
2016-04-13,81.81541442871094
2016-04-18,80.92778015136719
2016-04-20,81.38690185546875
2016-04-21,78.90763854980469
2016-04-22,78.08121490478516
2016-04-25,76.91810607910156
2016-04-26,79.06069946289062
2016-04-27,78.20365142822266
2016-04-28,76.52021026611328
2016-04-29,76.76506805419922
2016-05-02,78.17304229736328
2016-05-03,76.18350982666016
2016-05-04,73.30635833740234
2016-05-05,75.14283752441406
2016-05-06,77.59147644042969
2016-05-09,77.89757537841797
2016-05-10,78.75460052490234
2016-05-11,77.31600952148438
2016-05-12,76.88749694824219
2016-05-13,75.14283752441406
2016-05-16,74.22460174560547
2016-05-17,74.07156372070312
2016-05-18,73.18391418457031
2016-05-19,73.00028228759766
2016-05-20,73.03089141845703
2016-05-23,72.69419860839844
2016-05-24,72.05142974853516
2016-05-25,75.0203857421875
2016-05-26,78.72399139404297
2016-05-27,78.41790008544922
2016-05-30,73.88790893554688
2016-05-31,73.76547241210938
2016-06-01,72.4493179321289
2016-06-02,73.4900131225586
2016-06-03,72.23507690429688
2016-06-06,72.2962875366211
2016-06-07,73.03089141845703
2016-06-08,74.31643676757812
2016-06-09,74.19400787353516
2016-06-10,75.75498962402344
2016-06-13,73.67364501953125
2016-06-14,74.31643676757812
2016-06-15,75.0203857421875
2016-06-16,74.31643676757812
2016-06-17,74.8979721069336
2016-06-20,75.8468246459961
2016-06-21,74.59188842773438
2016-06-22,75.08162689208984
2016-06-23,74.95919036865234
2016-06-24,72.38811492919922
2016-06-27,72.87785339355469
2016-06-28,72.81661987304688
2016-06-29,74.65310668945312
2016-06-30,78.17304229736328
2016-07-01,80.83594512939453
2016-07-04,84.50891876220703
2016-07-05,85.3353271484375
2016-07-07,85.67203521728516
2016-07-08,84.41709899902344
2016-07-11,85.21290588378906
2016-07-12,84.66195678710938
2016-07-13,86.6208724975586
2016-07-14,88.61040496826172
2016-07-15,87.29425048828125
2016-07-18,85.58019256591797
2016-07-19,85.58019256591797
2016-07-20,88.24310302734375
2016-07-21,85.76384735107422
2016-07-22,86.25357818603516
2016-07-25,90.17141723632812
2016-07-26,90.17141723632812
2016-07-27,91.21208953857422
2016-07-28,91.48755645751953
2016-07-29,89.31437683105469
2016-08-01,86.83512878417969
2016-08-02,84.876220703125
2016-08-03,81.60115051269531
2016-08-04,81.96843719482422
2016-08-05,84.29466247558594
2016-08-08,85.79444885253906
2016-08-09,85.51897430419922
2016-08-10,83.46825408935547
2016-08-11,83.49885559082031
2016-08-12,84.78439331054688
2016-08-16,83.9273681640625
2016-08-17,84.23344421386719
2016-08-18,85.9168930053711
2016-08-19,86.92695617675781
2016-08-22,88.0900650024414
2016-08-23,83.80492401123047
2016-08-24,83.74372100830078
2016-08-25,86.25357818603516
2016-08-26,85.36595153808594
2016-08-29,86.28419494628906
2016-08-30,86.03932189941406
2016-08-31,85.15168762207031
2016-09-01,82.91730499267578
2016-09-02,83.31520080566406
2016-09-06,84.57013702392578
2016-09-07,97.73162078857422
2016-09-08,95.95635986328125
2016-09-09,94.30350494384766
2016-09-12,90.2938461303711
2016-09-14,89.8334732055664
2016-09-15,92.25810241699219
2016-09-16,90.01761627197266
2016-09-19,90.32455444335938
2016-09-20,89.46517944335938
2016-09-21,88.60581970214844
2016-09-22,90.2938461303711
2016-09-23,89.71070861816406
2016-09-26,87.6543960571289
2016-09-27,86.64158630371094
2016-09-28,88.3296127319336
2016-09-29,81.63890075683594
2016-09-30,82.68241119384766
2016-10-03,84.21697998046875
2016-10-04,84.7080307006836
2016-10-05,83.97145080566406
2016-10-06,83.541748046875
2016-10-07,82.98931121826172
2016-10-10,82.83586883544922
2016-10-13,81.3012924194336
2016-10-14,81.57752990722656
2016-10-17,80.8409194946289
2016-10-18,83.6031494140625
2016-10-19,86.70295715332031
2016-10-20,87.25540924072266
2016-10-21,86.97918701171875
2016-10-24,86.70295715332031
2016-10-25,85.9970703125
2016-10-26,85.50601196289062
2016-10-27,84.86148834228516
2016-10-28,85.2911605834961
2016-11-01,86.88711547851562
2016-11-02,84.09420776367188
2016-11-03,84.49317932128906
2016-11-04,82.68241119384766
2016-11-07,85.35255432128906
2016-11-08,87.89991760253906
2016-11-09,85.07632446289062
2016-11-10,86.33466339111328
2016-11-11,83.57244873046875
2016-11-15,82.09927368164062
2016-11-16,80.87161254882812
2016-11-17,81.82304382324219
2016-11-18,82.43687438964844
2016-11-21,79.12220764160156
2016-11-22,76.3599853515625
2016-11-23,76.78968048095703
2016-11-24,76.3599853515625
2016-11-25,77.80248260498047
2016-11-28,78.32423400878906
2016-11-29,79.30635070800781
2016-11-30,79.88948059082031
2016-12-01,79.03014373779297
2016-12-02,77.8945541381836
2016-12-05,78.96875
2016-12-06,78.63114166259766
2016-12-07,78.32423400878906
2016-12-08,78.99945831298828
2016-12-09,79.21428680419922
2016-12-12,78.26285552978516
2016-12-13,77.00450134277344
2016-12-14,76.88174438476562
2016-12-15,76.94314575195312
2016-12-16,75.37787628173828
2016-12-19,74.61058807373047
2016-12-20,74.21160888671875
2016-12-21,74.15020751953125
2016-12-22,73.04534149169922
2016-12-23,73.04534149169922
2016-12-26,71.94044494628906
2016-12-27,73.19879150390625
2016-12-28,73.26017761230469
2016-12-29,72.8918685913086
2016-12-30,74.39575958251953
2017-01-02,75.1937255859375
2017-01-03,76.60552215576172
2017-01-04,78.01731872558594
2017-01-05,78.5390625
2017-01-06,77.587646484375
2017-01-09,78.32423400878906
2017-01-10,78.72321319580078
2017-01-11,78.96875
2017-01-12,78.5390625
2017-01-13,79.03014373779297
2017-01-16,78.8766860961914
2017-01-17,78.5390625
2017-01-18,81.2706069946289
2017-01-19,81.2706069946289
2017-01-20,79.21428680419922
2017-01-23,78.75391387939453
2017-01-24,80.87161254882812
2017-01-25,80.96369171142578
2017-01-27,85.69014739990234
2017-01-30,84.7080307006836
2017-01-31,84.12488555908203
2017-02-01,85.8742904663086
2017-02-02,85.32184600830078
2017-02-03,87.59300994873047
2017-02-06,88.42167663574219
2017-02-07,93.36299133300781
2017-02-08,95.91034698486328
2017-02-09,96.4935073852539
2017-02-10,96.98455810546875
2017-02-13,95.23514556884766
2017-02-14,97.11702728271484
2017-02-15,93.84689331054688
2017-02-16,94.61813354492188
2017-02-17,94.61813354492188
2017-02-20,94.67984771728516
2017-02-21,95.38939666748047
2017-02-22,95.20430755615234
2017-02-23,94.67984771728516
2017-02-27,94.2787857055664
2017-02-28,100.23291778564453
2017-03-01,98.87549591064453
2017-03-02,97.61064147949219
2017-03-03,97.57978057861328
2017-03-06,99.36911010742188
2017-03-07,98.81378936767578
2017-03-08,97.6414794921875
2017-03-09,97.1787109375
2017-03-10,97.5489273071289
2017-03-14,99.55420684814453
2017-03-15,102.97859191894531
2017-03-16,104.1817626953125
2017-03-17,104.05836486816406
2017-03-20,105.44664001464844
2017-03-21,104.24346160888672
2017-03-22,102.33074188232422
2017-03-23,103.62646484375
2017-03-24,103.07115936279297
2017-03-27,103.65729522705078
2017-03-28,103.99665832519531
2017-03-29,103.56475067138672
2017-03-30,101.46692657470703
2017-03-31,100.47972106933594
2017-04-03,103.00944519042969
2017-04-05,105.66255950927734
2017-04-06,110.50609588623047
2017-04-07,107.85296630859375
2017-04-10,107.79125213623047
2017-04-11,108.87101745605469
2017-04-12,107.9146728515625
2017-04-13,106.92744445800781
2017-04-17,106.55724334716797
2017-04-18,104.737060546875
2017-04-19,107.39021301269531
2017-04-20,107.60615539550781
2017-04-21,108.09976959228516
2017-04-24,108.71675872802734
2017-04-25,109.76568603515625
2017-04-26,108.62422180175781
2017-04-27,108.71675872802734
2017-04-28,108.40827178955078
2017-05-02,108.28486633300781
2017-05-03,107.23595428466797
2017-05-04,107.76041412353516
2017-05-05,106.61894226074219
2017-05-08,108.3774185180664
2017-05-09,109.11782836914062
2017-05-10,109.2720718383789
2017-05-11,107.451904296875
2017-05-12,105.44664001464844
2017-05-15,105.9710922241211
2017-05-16,105.16897583007812
2017-05-17,105.26152801513672
2017-05-18,101.43607330322266
2017-05-19,101.22013092041016
2017-05-22,99.55420684814453
2017-05-23,96.1915054321289
2017-05-24,92.48947143554688
2017-05-25,93.81602478027344
2017-05-26,97.764892578125
2017-05-29,94.61813354492188
2017-05-30,86.62789154052734
2017-05-31,85.27046203613281
2017-06-01,85.45557403564453
2017-06-02,86.68958282470703
2017-06-05,86.28852844238281
2017-06-06,85.5789794921875
2017-06-07,84.71516418457031
2017-06-08,85.45557403564453
2017-06-09,85.60983276367188
2017-06-12,85.79492950439453
2017-06-13,86.53534698486328
2017-06-14,85.42472839355469
2017-06-15,85.82577514648438
2017-06-16,85.3321762084961
2017-06-19,85.2087631225586
2017-06-20,85.02366638183594
2017-06-21,84.31411743164062
2017-06-22,84.62261962890625
2017-06-23,83.29605102539062
2017-06-27,82.92584991455078
2017-06-28,84.0981674194336
2017-06-29,83.666259765625
2017-06-30,83.48115539550781
2017-07-03,83.60454559326172
2017-07-04,82.61732482910156
2017-07-05,82.70989227294922
2017-07-06,83.78964233398438
2017-07-07,83.29605102539062
2017-07-10,84.93109893798828
2017-07-11,86.2268295288086
2017-07-12,86.7204360961914
2017-07-13,87.9236068725586
2017-07-14,86.8438491821289
2017-07-17,87.09065246582031
2017-07-18,88.38636779785156
2017-07-19,89.58953857421875
2017-07-20,90.36079406738281
2017-07-21,89.46612548828125
2017-07-24,90.23739624023438
2017-07-25,89.8671875
2017-07-26,88.78742218017578
2017-07-27,87.80020904541016
2017-07-28,88.72571563720703
2017-07-31,89.52782440185547
2017-08-01,89.21932983398438
2017-08-02,87.12150573730469
2017-08-03,85.54812622070312
2017-08-04,84.684326171875
2017-08-07,85.70237731933594
2017-08-08,83.08008575439453
2017-08-09,82.0620346069336
2017-08-10,78.20573425292969
2017-08-11,77.12596893310547
2017-08-14,78.0206298828125
2017-08-16,80.1801528930664
2017-08-17,79.74826049804688
2017-08-18,80.14930725097656
2017-08-21,76.87916564941406
2017-08-22,77.52702331542969
2017-08-23,79.19092559814453
2017-08-24,78.81841278076172
2017-08-28,79.43927001953125
2017-08-29,78.75633239746094
2017-08-30,79.31510162353516
2017-08-31,80.02910614013672
2017-09-01,80.64996337890625
2017-09-04,81.42604064941406
2017-09-05,81.51917266845703
2017-09-06,81.17768859863281
2017-09-07,80.68099975585938
2017-09-08,79.22197723388672
2017-09-11,81.05351257324219
2017-09-12,81.89167785644531
2017-09-13,82.17107391357422
2017-09-14,84.96495056152344
2017-09-15,81.89167785644531
2017-09-18,82.69881439208984
2017-09-19,83.44384002685547
2017-09-20,82.8540267944336
2017-09-21,82.23316192626953
2017-09-22,80.46369934082031
2017-09-25,79.00467681884766
2017-09-26,79.31510162353516
2017-09-27,77.39041900634766
2017-09-28,76.97135162353516
2017-09-29,78.18202209472656
2017-10-03,77.39041900634766
2017-10-04,77.48355865478516
2017-10-05,77.90264129638672
2017-10-06,79.25301361083984
2017-10-09,80.3705825805664
2017-10-10,80.78965759277344
2017-10-11,79.15989685058594
2017-10-12,78.60111999511719
2017-10-13,78.46141815185547
2017-10-16,78.2751693725586
2017-10-17,78.46141815185547
2017-10-18,78.92707061767578
2017-10-19,78.78736877441406
2017-10-23,80.78965759277344
2017-10-24,82.14002990722656
2017-10-25,84.46826171875
2017-10-26,89.91633605957031
2017-10-27,88.61253356933594
2017-10-30,89.26441955566406
2017-10-31,91.26670837402344
2017-11-01,92.1048583984375
2017-11-02,90.94075012207031
2017-11-03,93.12928771972656
2017-11-06,92.197998046875
2017-11-07,86.7964859008789
2017-11-08,83.81636047363281
2017-11-09,85.7720718383789
2017-11-10,86.14458465576172
2017-11-13,83.25757598876953
2017-11-14,84.88733673095703
2017-11-15,82.23316192626953
2017-11-16,81.720947265625
2017-11-17,81.81407928466797
2017-11-20,81.25531005859375
2017-11-21,81.44155883789062
2017-11-22,82.55912017822266
2017-11-23,86.47055053710938
2017-11-24,85.95833587646484
2017-11-27,85.7720718383789
2017-11-28,87.6346664428711
2017-11-29,87.16900634765625
2017-11-30,85.67894744873047
2017-12-01,84.84078216552734
2017-12-04,84.51482391357422
2017-12-05,83.9560546875
2017-12-06,84.09574890136719
2017-12-07,85.2598648071289
2017-12-08,85.7720718383789
2017-12-11,85.44611358642578
2017-12-12,85.39955139160156
2017-12-13,83.44384002685547
2017-12-14,83.44384002685547
2017-12-15,83.72323608398438
2017-12-18,83.11788940429688
2017-12-19,83.86292266845703
2017-12-20,83.9560546875
2017-12-21,85.12017059326172
2017-12-22,85.86519622802734
2017-12-26,86.61023712158203
2017-12-27,86.28428649902344
2017-12-28,85.81863403320312
2017-12-29,86.14458465576172
2018-01-01,88.61253356933594
2018-01-02,91.45296478271484
2018-01-03,91.77891540527344
2018-01-04,93.8277587890625
2018-01-05,95.31782531738281
2018-01-08,94.94530487060547
2018-01-09,94.15369415283203
2018-01-10,96.66820526123047
2018-01-11,96.3888168334961
2018-01-12,95.6437759399414
2018-01-15,94.47966003417969
2018-01-16,92.197998046875
2018-01-17,93.03616333007812
2018-01-18,90.75448608398438
2018-01-19,90.84762573242188
2018-01-22,97.3666763305664
2018-01-23,97.27354431152344
2018-01-24,96.9941635131836
2018-01-25,95.92316436767578
2018-01-29,94.89874267578125
2018-01-30,94.61935424804688
2018-01-31,93.31554412841797
2018-02-01,93.45523834228516
2018-02-02,87.07588958740234
2018-02-05,88.33312225341797
2018-02-06,86.14458465576172
2018-02-07,87.77434539794922
2018-02-08,88.61253356933594
2018-02-09,87.9140396118164
2018-02-12,90.80105590820312
2018-02-14,91.12701416015625
2018-02-15,88.87347412109375
2018-02-16,88.54483795166016
2018-02-19,87.511962890625
2018-02-20,87.37113189697266
2018-02-21,86.103515625
2018-02-22,85.68099212646484
2018-02-23,87.23029327392578
2018-02-26,87.65282440185547
2018-02-27,85.77488708496094
2018-02-28,84.41338348388672
2018-03-01,85.16455078125
2018-03-05,84.88285064697266
2018-03-06,82.81712341308594
2018-03-07,80.2349624633789
2018-03-08,80.84528350830078
2018-03-09,80.89225006103516
2018-03-12,81.6434097290039
2018-03-13,81.59646606445312
2018-03-14,81.22087860107422
2018-03-15,81.73731994628906
2018-03-16,81.1269760131836
2018-03-19,78.63870239257812
2018-03-20,78.96733856201172
2018-03-21,77.98143005371094
2018-03-22,76.43212890625
2018-03-23,76.43212890625
2018-03-26,77.23025512695312
2018-03-27,77.74668884277344
2018-03-28,76.38516998291016
2018-04-02,77.41802978515625
2018-04-03,80.46969604492188
2018-04-04,79.95325469970703
2018-04-05,81.87815856933594
2018-04-06,82.25374603271484
2018-04-09,83.09882354736328
2018-04-10,83.52134704589844
2018-04-11,85.07064819335938
2018-04-12,83.80304718017578
2018-04-13,82.81712341308594
2018-04-16,83.05187225341797
2018-04-17,82.77017211914062
2018-04-18,82.48848724365234
2018-04-19,83.05187225341797
2018-04-20,83.89693450927734
2018-04-23,83.8499984741211
2018-04-24,82.95796966552734
2018-04-25,80.56360626220703
2018-04-26,81.08002471923828
2018-04-27,81.54953002929688
2018-04-30,82.44154357910156
2018-05-02,82.48848724365234
2018-05-03,80.32884979248047
2018-05-04,79.10819244384766
2018-05-07,79.20208740234375
2018-05-08,78.21617889404297
2018-05-09,78.49786376953125
2018-05-10,75.68096160888672
2018-05-11,75.72789764404297
2018-05-14,73.00489044189453
2018-05-15,73.33352661132812
2018-05-16,74.46028900146484
2018-05-17,74.41333770751953
2018-05-18,71.7372817993164
2018-05-21,70.46967315673828
2018-05-22,71.40864562988281
2018-05-23,70.70441436767578
2018-05-24,70.28187561035156
2018-05-25,70.46967315673828
2018-05-28,74.41333770751953
2018-05-29,78.35700988769531
2018-05-30,77.93447875976562
2018-05-31,78.54480743408203
2018-06-01,75.44621276855469
2018-06-04,70.65746307373047
2018-06-05,68.68563079833984
2018-06-06,70.04713439941406
2018-06-07,71.69033813476562
2018-06-08,72.81709289550781
2018-06-11,72.72319030761719
2018-06-12,73.52133178710938
2018-06-13,73.28658294677734
2018-06-14,71.36168670654297
2018-06-15,70.56356811523438
2018-06-18,71.31474304199219
2018-06-19,69.85933685302734
2018-06-20,70.32882690429688
2018-06-21,70.84525299072266
2018-06-22,70.42272186279297
2018-06-25,68.8734130859375
2018-06-26,68.77952575683594
2018-06-27,66.66683959960938
2018-06-28,65.49313354492188
2018-06-29,67.37107849121094
2018-07-02,66.8546371459961
2018-07-03,65.72787475585938
2018-07-04,64.97669219970703
2018-07-05,63.662147521972656
2018-07-06,66.0565185546875
2018-07-09,65.82176971435547
2018-07-10,67.18328094482422
2018-07-11,66.52599334716797
2018-07-12,65.02364349365234
2018-07-13,63.05180358886719
2018-07-16,61.03302001953125
2018-07-17,63.89689254760742
2018-07-18,62.48843002319336
2018-07-19,62.11284637451172
2018-07-20,63.38044738769531
2018-07-23,65.25838470458984
2018-07-24,68.9673080444336
2018-07-25,67.27717590332031
2018-07-26,66.38514709472656
2018-07-27,66.80768585205078
2018-07-30,68.82647705078125
2018-07-31,69.53070831298828
2018-08-01,69.06121063232422
2018-08-02,69.20205688476562
2018-08-03,69.48375701904297
2018-08-06,70.46967315673828
2018-08-07,68.9673080444336
2018-08-08,69.06121063232422
2018-08-09,69.95323181152344
2018-08-10,68.73257446289062
2018-08-13,68.16919708251953
2018-08-14,67.84056091308594
2018-08-16,68.16919708251953
2018-08-17,69.34290313720703
2018-08-20,70.42272186279297
2018-08-21,70.89220428466797
2018-08-23,69.3898696899414
2018-08-24,75.30536651611328
2018-08-27,75.07061004638672
2018-08-28,72.95793914794922
2018-08-29,75.72789764404297
2018-08-30,75.91569519042969
2018-08-31,75.68096160888672
2018-09-03,76.76075744628906
2018-09-04,73.89690399169922
2018-09-05,74.13165283203125
2018-09-06,76.43212890625
2018-09-07,74.50724029541016
2018-09-10,73.00489044189453
2018-09-11,73.35692596435547
2018-09-12,71.45401763916016
2018-09-14,73.30935668945312
2018-09-17,72.45304870605469
2018-09-18,70.26470947265625
2018-09-19,71.2161636352539
2018-09-21,68.02880096435547
2018-09-24,67.12491607666016
2018-09-25,68.17151641845703
2018-09-26,68.64724731445312
2018-09-27,67.6482162475586
2018-09-28,65.1744613647461
2018-10-01,67.6482162475586
2018-10-03,69.93170166015625
2018-10-04,69.93170166015625
2018-10-05,66.9822006225586
2018-10-08,66.2210464477539
2018-10-09,66.83948516845703
2018-10-10,70.5501480102539
2018-10-11,69.74140930175781
2018-10-12,71.50160217285156
2018-10-15,72.16761779785156
2018-10-16,72.50062561035156
2018-10-17,70.5501480102539
2018-10-19,69.93170166015625
2018-10-22,70.3598403930664
2018-10-23,70.26470947265625
2018-10-24,72.26275634765625
2018-10-25,66.83948516845703
2018-10-26,64.22299194335938
2018-10-29,64.6511459350586
2018-10-30,65.79288482666016
2018-10-31,65.41230010986328
2018-11-01,66.79190063476562
2018-11-02,69.45597839355469
2018-11-05,66.60161590576172
2018-11-06,65.93561553955078
2018-11-07,66.31617736816406
2018-11-09,66.60161590576172
2018-11-12,65.55502319335938
2018-11-13,65.36473083496094
2018-11-14,62.843387603759766
2018-11-15,63.60454177856445
2018-11-16,63.50940704345703
2018-11-19,64.69872283935547
2018-11-20,64.12784576416016
2018-11-21,63.3666877746582
2018-11-22,62.93852996826172
2018-11-26,63.74726867675781
2018-11-27,63.74726867675781
2018-11-28,63.74726867675781
2018-11-29,64.88900756835938
2018-11-30,64.84143829345703
2018-12-03,67.41035461425781
2018-12-04,67.07733917236328
2018-12-05,63.223968505859375
2018-12-06,62.46281433105469
2018-12-07,62.74823760986328
2018-12-10,59.89388656616211
2018-12-11,61.46377944946289
2018-12-12,63.12881851196289
2018-12-13,63.50940704345703
2018-12-14,63.3666877746582
2018-12-17,64.41327667236328
2018-12-18,66.50647735595703
2018-12-19,66.69676971435547
2018-12-20,67.12491607666016
2018-12-21,66.45890808105469
2018-12-24,67.79093933105469
2018-12-26,68.07637023925781
2018-12-27,66.60161590576172
2018-12-28,68.5521011352539
2018-12-31,69.5511245727539
2019-01-01,70.2171401977539
2019-01-02,69.45597839355469
2019-01-03,67.31521606445312
2019-01-04,67.93366241455078
2019-01-07,68.74239349365234
2019-01-08,67.8860855102539
2019-01-09,66.83948516845703
2019-01-10,65.50745391845703
2019-01-11,65.2220230102539
2019-01-14,64.5084228515625
2019-01-15,65.03173065185547
2019-01-16,65.03173065185547
2019-01-17,66.74433898925781
2019-01-18,67.50550079345703
2019-01-21,67.50550079345703
2019-01-22,67.74336242675781
2019-01-23,65.98316955566406
2019-01-24,65.69773864746094
2019-01-25,63.17639923095703
2019-01-28,60.65504837036133
2019-01-29,61.273494720458984
2019-01-30,60.797767639160156
2019-01-31,61.558929443359375
2019-02-01,61.22591781616211
2019-02-04,61.796791076660156
2019-02-05,55.99293518066406
2019-02-06,57.848262786865234
2019-02-07,59.180301666259766
2019-02-08,59.22787094116211
2019-02-11,59.70359802246094
2019-02-12,59.55903625488281
2019-02-14,60.0409049987793
2019-02-15,58.83623123168945
2019-02-18,58.93260955810547
2019-02-19,59.79996871948242
2019-02-20,60.47459030151367
2019-02-21,60.667335510253906
2019-02-22,61.34195327758789
2019-02-25,62.016571044921875
2019-02-26,62.498435974121094
2019-02-27,62.594810485839844
2019-02-28,62.112945556640625
2019-03-01,63.75129699707031
2019-03-05,64.8595962524414
2019-03-06,66.59432983398438
2019-03-07,65.63058471679688
2019-03-08,64.6668472290039
2019-03-11,67.5098876953125
2019-03-12,67.26895141601562
2019-03-13,65.53421020507812
2019-03-14,64.81141662597656
2019-03-15,65.34146881103516
2019-03-18,64.71502685546875
2019-03-19,65.63058471679688
2019-03-20,66.06427764892578
2019-03-22,65.10054016113281
2019-03-25,66.59432983398438
2019-03-26,68.47362518310547
2019-03-27,68.71456146240234
2019-03-28,68.95548248291016
2019-04-01,73.19593048095703
2019-04-02,71.99126434326172
2019-04-03,71.17208099365234
2019-04-04,70.545654296875
2019-04-05,70.06378173828125
2019-04-08,69.9674072265625
2019-04-09,69.05186462402344
2019-04-10,69.5819091796875
2019-04-11,71.65396118164062
2019-04-12,74.88248443603516
2019-04-15,74.49698638916016
2019-04-16,73.91873168945312
2019-04-18,73.29231262207031
2019-04-22,70.49746704101562
2019-04-23,70.83477783203125
2019-04-24,70.78658294677734
2019-04-25,69.6301040649414
2019-04-26,68.66636657714844
2019-04-30,68.23268127441406
2019-05-02,67.07620239257812
2019-05-03,66.16064453125
2019-05-06,63.51036834716797
2019-05-07,61.48651123046875
2019-05-08,59.51084899902344
2019-05-09,60.18546676635742
2019-05-10,60.86008071899414
2019-05-13,57.679744720458984
2019-05-14,61.631072998046875
2019-05-15,58.40254592895508
2019-05-16,59.94453430175781
2019-05-17,59.8481559753418
2019-05-20,63.55854415893555
2019-05-21,60.956459045410156
2019-05-22,62.883934020996094
