Date,NETC.CO
2019-04-10,243.1571044921875
2019-04-11,237.56727600097656
2019-04-12,236.16983032226562
2019-04-15,237.56727600097656
2019-04-16,239.56362915039062
2019-04-17,236.16983032226562
2019-04-23,232.9756317138672
2019-04-24,237.76690673828125
2019-04-25,236.569091796875
2019-04-26,236.569091796875
2019-04-29,238.7650909423828
2019-04-30,236.96835327148438
2019-05-01,233.5745391845703
2019-05-02,230.5800018310547
2019-05-03,236.569091796875
2019-05-06,236.7687225341797
2019-05-07,233.17527770996094
2019-05-08,222.59454345703125
2019-05-09,233.5745391845703
2019-05-10,248.34764099121094
2019-05-13,249.5454559326172
2019-05-14,245.95199584960938
2019-05-15,250.94290161132812
2019-05-16,250.94290161132812
2019-05-20,249.5454559326172
2019-05-21,250.34400939941406
2019-05-22,258.5290832519531
2019-05-23,253.9374542236328
2019-05-24,255.93380737304688
2019-05-27,257.7305603027344
2019-05-28,263.5199890136719
2019-05-29,258.3294372558594
2019-06-03,243.55636596679688
2019-06-04,244.55455017089844
2019-06-06,246.95018005371094
2019-06-07,247.1498260498047
2019-06-11,243.75599670410156
2019-06-12,243.1571044921875
2019-06-13,244.9538116455078
2019-06-14,243.1571044921875
2019-06-17,238.9647216796875
2019-06-18,251.34217834472656
2019-06-19,251.9410858154297
2019-06-20,255.5345458984375
2019-06-21,258.12982177734375
2019-06-24,253.138916015625
2019-06-25,251.34217834472656
2019-06-26,254.9356231689453
2019-06-27,256.33306884765625
2019-06-28,263.9192810058594
2019-07-01,267.3130798339844
2019-07-02,265.516357421875
2019-07-03,270.50726318359375
2019-07-04,269.3094482421875
2019-07-05,268.3112487792969
2019-07-08,269.50909423828125
2019-07-09,273.5018310546875
2019-07-10,269.50909423828125
2019-07-11,275.0989074707031
2019-07-12,272.5036315917969
2019-07-15,270.3076171875
2019-07-16,278.2930908203125
2019-07-17,279.291259765625
2019-07-18,277.893798828125
2019-07-19,278.2930908203125
2019-07-22,277.2948913574219
2019-07-23,270.1080017089844
2019-07-24,270.7069091796875
2019-07-25,275.0989074707031
2019-07-26,275.4981689453125
2019-07-29,272.3039855957031
2019-07-30,266.3149108886719
2019-07-31,264.5181884765625
2019-08-01,274.1007385253906
2019-08-02,264.5181884765625
2019-08-05,253.9374542236328
2019-08-06,250.54364013671875
2019-08-07,254.13710021972656
2019-08-08,251.741455078125
2019-08-09,247.34945678710938
2019-08-12,249.5454559326172
2019-08-13,249.5454559326172
2019-08-14,239.56362915039062
2019-08-15,238.56546020507812
2019-08-16,243.75599670410156
2019-08-19,240.5618133544922
2019-08-20,234.3730926513672
2019-08-21,248.7469024658203
2019-08-22,247.34945678710938
2019-08-23,255.3349151611328
2019-08-26,256.9320068359375
2019-08-27,258.12982177734375
2019-08-28,259.52728271484375
2019-08-29,264.5181884765625
2019-08-30,272.1043701171875
2019-09-02,274.8992614746094
2019-09-03,272.7032775878906
2019-09-04,270.9065246582031
2019-09-05,273.5018310546875
2019-09-06,269.9083557128906
2019-09-09,267.5127258300781
2019-09-10,256.33306884765625
2019-09-11,260.52545166015625
2019-09-12,261.1243591308594
2019-09-13,258.7287292480469
2019-09-16,259.9265441894531
2019-09-17,259.9265441894531
2019-09-18,261.323974609375
2019-09-19,260.52545166015625
2019-09-20,263.3203430175781
2019-09-23,259.52728271484375
2019-09-24,259.1280212402344
2019-09-25,255.93380737304688
2019-09-26,262.3221740722656
2019-09-27,266.1152648925781
2019-09-30,272.7032775878906
2019-10-01,274.69964599609375
2019-10-02,271.5054626464844
2019-10-03,270.7069091796875
2019-10-04,277.4945373535156
2019-10-07,280.2894287109375
2019-10-08,284.68145751953125
2019-10-09,282.4854431152344
2019-10-10,278.0934753417969
2019-10-11,281.4872741699219
2019-10-14,281.4872741699219
2019-10-15,283.0843811035156
2019-10-16,286.2785339355469
2019-10-17,282.8847351074219
2019-10-18,279.0916442871094
2019-10-21,273.5018310546875
2019-10-22,271.7051086425781
2019-10-23,264.31854248046875
2019-10-24,265.516357421875
2019-10-25,267.3130798339844
2019-10-28,279.0916442871094
2019-10-29,278.8919982910156
2019-10-30,288.27490234375
2019-10-31,284.68145751953125
2019-11-01,294.463623046875
2019-11-04,299.4545593261719
2019-11-05,294.463623046875
2019-11-06,284.28216552734375
2019-11-07,284.28216552734375
2019-11-08,289.47271728515625
2019-11-11,291.4690856933594
2019-11-12,293.26580810546875
2019-11-13,293.26580810546875
2019-11-14,291.2694396972656
2019-11-15,286.2785339355469
2019-11-18,287.2767028808594
2019-11-19,283.28399658203125
2019-11-20,288.0752868652344
2019-11-21,288.0752868652344
2019-11-22,283.483642578125
2019-11-25,283.28399658203125
2019-11-26,283.28399658203125
2019-11-27,284.0825500488281
2019-11-28,285.0807189941406
2019-11-29,285.8792724609375
2019-12-02,294.463623046875
2019-12-03,304.8447265625
2019-12-04,313.4290771484375
2019-12-05,314.2276306152344
2019-12-06,309.037109375
2019-12-09,308.0389099121094
2019-12-10,305.04437255859375
2019-12-11,300.2530822753906
2019-12-12,305.8428955078125
2019-12-13,309.6360168457031
2019-12-16,313.0298156738281
2019-12-17,302.4490966796875
2019-12-18,298.45635986328125
2019-12-19,300.6523742675781
2019-12-20,300.6523742675781
2019-12-23,316.2239990234375
2019-12-27,315.02618408203125
2019-12-30,316.42364501953125
2020-01-02,313.4290771484375
2020-01-03,312.430908203125
2020-01-06,309.2367248535156
2020-01-07,308.6378173828125
2020-01-08,308.6378173828125
2020-01-09,310.2348937988281
2020-01-10,318.4200134277344
2020-01-13,319.81744384765625
2020-01-14,322.21307373046875
2020-01-15,320.61602783203125
2020-01-16,317.6214599609375
2020-01-17,316.8229064941406
2020-01-20,319.2185363769531
2020-01-21,316.8229064941406
2020-01-22,315.02618408203125
2020-01-23,314.4272766113281
2020-01-24,317.6214599609375
2020-01-27,312.23126220703125
2020-01-28,311.63238525390625
2020-01-29,312.8301696777344
2020-01-30,306.2421569824219
2020-01-31,305.2439880371094
2020-02-03,308.83746337890625
2020-02-04,309.4363708496094
2020-02-05,312.430908203125
2020-02-06,344.37274169921875
2020-02-07,353.7556457519531
2020-02-10,361.3418273925781
2020-02-11,364.33636474609375
2020-02-12,365.9334716796875
2020-02-13,367.9298400878906
2020-02-14,351.75927734375
2020-02-17,357.1494445800781
2020-02-18,355.9516296386719
2020-02-19,355.7519836425781
2020-02-20,352.95709228515625
2020-02-21,352.7574462890625
2020-02-24,339.3818054199219
2020-02-25,340.18035888671875
2020-02-26,340.57965087890625
2020-02-27,326.0061950683594
2020-02-28,318.81927490234375
2020-03-02,321.61419677734375
2020-03-03,342.3763732910156
2020-03-04,335.189453125
2020-03-05,340.57965087890625
2020-03-06,329.3999938964844
2020-03-09,311.63238525390625
2020-03-10,300.6523742675781
2020-03-11,297.45819091796875
2020-03-12,271.90472412109375
2020-03-13,274.30035400390625
2020-03-16,258.5290832519531
2020-03-17,252.73963928222656
2020-03-18,224.191650390625
2020-03-19,246.15164184570312
2020-03-20,262.92108154296875
2020-03-23,255.5345458984375
2020-03-24,260.52545166015625
2020-03-25,268.5108947753906
2020-03-26,293.8647155761719
2020-03-27,282.6850891113281
2020-03-30,291.4690856933594
2020-03-31,315.2257995605469
2020-04-01,317.6214599609375
2020-04-02,315.02618408203125
2020-04-03,311.4327392578125
2020-04-06,315.02618408203125
2020-04-07,314.6269226074219
2020-04-08,324.2094421386719
2020-04-14,325.8065490722656
2020-04-15,334.3908996582031
2020-04-16,342.5760192871094
2020-04-17,353.3563537597656
2020-04-20,354.7538146972656
2020-04-21,359.345458984375
2020-04-22,346.76837158203125
2020-04-23,347.5669250488281
2020-04-24,345.7701721191406
2020-04-27,349.3636474609375
2020-04-28,341.378173828125
2020-04-29,354.55419921875
2020-04-30,350.9607238769531
2020-05-01,357.947998046875
2020-05-04,343.7738037109375
2020-05-05,343.3745422363281
2020-05-06,357.3490905761719
2020-05-07,357.1494445800781
2020-05-11,367.3309020996094
2020-05-12,377.9116516113281
2020-05-13,379.90802001953125
2020-05-14,376.3145446777344
2020-05-15,368.12945556640625
2020-05-18,385.2981872558594
2020-05-19,390.0894470214844
2020-05-20,401.26910400390625
2020-05-25,397.8752746582031
2020-05-26,413.4469299316406
2020-05-27,402.067626953125
2020-05-28,391.2872619628906
2020-05-29,406.8589172363281
2020-06-02,410.8516540527344
2020-06-03,402.067626953125
2020-06-04,402.6665344238281
2020-06-08,384.29998779296875
2020-06-09,377.7120056152344
2020-06-10,377.7120056152344
2020-06-11,385.8970947265625
2020-06-12,392.8843688964844
2020-06-15,395.4796447753906
2020-06-16,403.8643798828125
2020-06-17,423.8280029296875
2020-06-18,419.6356201171875
2020-06-19,419.0367126464844
2020-06-22,421.6319885253906
2020-06-23,423.0294494628906
2020-06-24,427.62109375
2020-06-25,417.04034423828125
2020-06-26,431.014892578125
2020-06-29,431.4141845703125
2020-06-30,434.2091064453125
2020-07-01,449.3814697265625
2020-07-02,458.16546630859375
2020-07-03,473.33782958984375
2020-07-06,471.3414611816406
2020-07-07,468.5465393066406
2020-07-08,476.1327209472656
2020-07-09,476.3323669433594
2020-07-10,468.94580078125
2020-07-13,468.14727783203125
2020-07-14,450.17999267578125
2020-07-15,461.1600036621094
2020-07-16,460.16180419921875
2020-07-17,458.16546630859375
2020-07-20,470.9421691894531
2020-07-21,475.73345947265625
2020-07-22,478.12908935546875
2020-07-23,472.5392761230469
2020-07-24,455.37054443359375
2020-07-27,459.16363525390625
2020-07-28,459.36328125
2020-07-29,456.1690979003906
2020-07-30,445.5883483886719
2020-07-31,453.174560546875
2020-08-03,461.7589111328125
2020-08-04,456.9676208496094
2020-08-05,459.16363525390625
2020-08-06,458.3651123046875
2020-08-07,465.3523864746094
2020-08-10,456.568359375
2020-08-11,460.7607421875
2020-08-12,468.5465393066406
2020-08-13,474.73529052734375
2020-08-14,464.9530944824219
2020-08-17,474.1363525390625
2020-08-18,476.1327209472656
2020-08-19,457.3669128417969
2020-08-20,469.3450927734375
2020-08-21,511.56817626953125
2020-08-24,525.0436401367188
2020-08-25,531.5317993164062
2020-08-26,530.0345458984375
2020-08-27,525.542724609375
2020-08-28,536.522705078125
2020-08-31,539.0181884765625
2020-09-01,545.0072631835938
2020-09-02,558.9818115234375
2020-09-03,532.0308837890625
2020-09-04,518.5554809570312
2020-09-07,524.0454711914062
2020-09-08,516.0599975585938
2020-09-09,518.0563354492188
2020-09-10,516.0599975585938
2020-09-11,511.069091796875
2020-09-14,512.0672607421875
2020-09-15,510.0709228515625
2020-09-16,519.0545654296875
2020-09-17,521.0509033203125
2020-09-18,544.5081787109375
2020-09-21,534.0272827148438
2020-09-22,540.5154418945312
2020-09-23,532.530029296875
2020-09-24,521.5499877929688
2020-09-25,529.036376953125
2020-09-28,530.0345458984375
2020-09-29,524.0454711914062
2020-09-30,525.542724609375
2020-10-01,532.0308837890625
2020-10-02,532.0308837890625
2020-10-05,537.0217895507812
2020-10-06,529.5354614257812
2020-10-07,519.0545654296875
2020-10-08,529.036376953125
2020-10-09,571.4591064453125
2020-10-12,580.4427490234375
2020-10-13,568.4645385742188
2020-10-14,601.404541015625
2020-10-15,602.4027099609375
2020-10-16,580.9418334960938
2020-10-19,587.9290771484375
2020-10-20,580.4427490234375
2020-10-21,560.9782104492188
2020-10-22,559.4808959960938
2020-10-23,561.477294921875
2020-10-26,537.5209350585938
2020-10-27,556.4863891601562
2020-10-28,524.5445556640625
2020-10-29,536.522705078125
2020-10-30,530.0345458984375
2020-11-02,528.0382080078125
2020-11-03,539.0181884765625
2020-11-04,569.9617919921875
2020-11-05,580.4427490234375
2020-11-06,529.036376953125
2020-11-09,499.5899963378906
2020-11-10,507.07635498046875
2020-11-11,507.07635498046875
2020-11-12,519.0545654296875
2020-11-13,518.0563354492188
2020-11-16,514.0636596679688
2020-11-17,504.0818176269531
2020-11-18,514.562744140625
2020-11-19,512.0672607421875
2020-11-20,540.5154418945312
2020-11-23,526.5408935546875
2020-11-24,522.049072265625
2020-11-25,528.5372924804688
2020-11-26,547.003662109375
2020-11-27,559.4808959960938
2020-11-30,576.9490966796875
2020-12-01,558.4827270507812
2020-12-02,553.4918212890625
2020-12-03,547.5027465820312
2020-12-04,545.0072631835938
2020-12-07,545.0072631835938
2020-12-08,553.9909057617188
2020-12-09,568.963623046875
2020-12-10,544.5081787109375
2020-12-11,558.9818115234375
2020-12-14,568.4645385742188
2020-12-15,570.9600219726562
2020-12-16,560.4790649414062
2020-12-17,574.45361328125
2020-12-18,580.4427490234375
2020-12-21,593.4190673828125
2020-12-22,603.9000244140625
2020-12-23,609.3900146484375
2020-12-28,617.8745727539062
2020-12-29,618.3736572265625
2020-12-30,621.3681640625
2021-01-04,629.8527221679688
2021-01-05,622.3663940429688
2021-01-06,594.9163818359375
2021-01-07,591.9218139648438
2021-01-08,599.9072875976562
2021-01-11,605.3972778320312
2021-01-12,609.3900146484375
2021-01-13,603.4009399414062
2021-01-14,606.89453125
2021-01-15,592.9199829101562
2021-01-18,604.3991088867188
2021-01-19,608.391845703125
2021-01-20,617.8745727539062
2021-01-21,575.4518432617188
2021-01-22,590.9236450195312
2021-01-25,579.4445190429688
2021-01-26,570.4609375
2021-01-27,561.9763793945312
2021-01-28,572.457275390625
2021-01-29,572.457275390625
2021-02-01,584.4354858398438
2021-02-02,573.4554443359375
2021-02-03,587.9290771484375
2021-02-04,591.9218139648438
2021-02-05,587.9290771484375
2021-02-08,593.4190673828125
2021-02-09,590.424560546875
2021-02-10,585.4336547851562
2021-02-11,594.4172973632812
2021-02-12,606.89453125
2021-02-15,610.8872680664062
2021-02-16,619.8709106445312
2021-02-17,591.9218139648438
2021-02-18,573.9545288085938
2021-02-19,567.9654541015625
2021-02-22,552.9927368164062
2021-02-23,544.0090942382812
2021-02-24,548.5009155273438
2021-02-25,555.4881591796875
2021-02-26,550.996337890625
2021-03-01,572.457275390625
2021-03-02,572.457275390625
2021-03-03,558.9818115234375
2021-03-04,526.5408935546875
2021-03-05,535.0254516601562
2021-03-08,523.54638671875
2021-03-09,549.0
2021-03-10,542.5
2021-03-11,552.5
2021-03-12,539.5
2021-03-15,542.5
2021-03-16,567.0
2021-03-17,557.0
2021-03-18,559.0
2021-03-19,580.5
2021-03-22,594.0
2021-03-23,591.5
2021-03-24,607.5
2021-03-25,603.0
2021-03-26,603.5
2021-03-29,599.0
2021-03-30,592.0
2021-03-31,604.0
2021-04-06,631.5
2021-04-07,624.5
2021-04-08,634.0
2021-04-09,637.5
2021-04-12,634.0
2021-04-13,658.5
2021-04-14,653.0
2021-04-15,645.5
2021-04-16,662.0
2021-04-19,655.5
2021-04-20,637.5
2021-04-21,645.0
2021-04-22,653.5
2021-04-23,653.0
2021-04-26,653.0
2021-04-27,648.0
2021-04-28,646.5
2021-04-29,643.5
2021-05-03,653.0
2021-05-04,621.5
2021-05-05,628.5
2021-05-06,638.0
2021-05-07,656.0
2021-05-10,680.0
2021-05-11,641.0
2021-05-12,634.5
2021-05-17,651.5
2021-05-18,670.0
2021-05-19,667.0
2021-05-20,690.0
2021-05-21,690.5
2021-05-25,700.0
2021-05-26,703.0
2021-05-27,699.5
2021-05-28,710.0
2021-05-31,706.5
2021-06-01,712.0
2021-06-02,712.5
2021-06-03,708.0
2021-06-04,719.0
2021-06-07,696.0
2021-06-08,694.0
2021-06-09,701.5
2021-06-10,700.5
2021-06-11,697.0
2021-06-14,700.0
2021-06-15,691.5
2021-06-16,681.5
2021-06-17,693.0
2021-06-18,691.0
2021-06-21,691.0
2021-06-22,697.5
2021-06-23,691.0
2021-06-24,701.5
2021-06-25,704.5
2021-06-28,711.0
2021-06-29,717.0
2021-06-30,712.5
2021-07-01,724.5
2021-07-02,739.5
2021-07-05,743.5
2021-07-06,746.5
2021-07-07,762.5
2021-07-08,758.5
2021-07-09,764.0
2021-07-12,779.0
2021-07-13,785.5
2021-07-14,787.0
2021-07-15,775.5
2021-07-16,768.5
2021-07-19,752.0
2021-07-20,736.5
2021-07-21,752.5
2021-07-22,773.0
2021-07-23,772.5
2021-07-26,771.0
2021-07-27,771.0
2021-07-28,781.5
2021-07-29,773.0
2021-07-30,775.0
2021-08-02,782.0
2021-08-03,777.0
2021-08-04,781.5
2021-08-05,787.0
2021-08-06,777.0
2021-08-09,794.0
2021-08-10,786.0
2021-08-11,781.5
2021-08-12,771.0
2021-08-13,775.0
2021-08-16,777.0
2021-08-17,778.0
2021-08-18,780.0
2021-08-19,786.0
2021-08-20,834.5
2021-08-23,855.5
2021-08-24,815.0
2021-08-25,818.5
2021-08-26,814.0
2021-08-27,816.5
2021-08-30,812.5
2021-08-31,813.0
2021-09-01,819.0
2021-09-02,832.0
2021-09-03,830.0
2021-09-06,839.0
2021-09-07,838.0
2021-09-08,809.5
2021-09-09,811.5
2021-09-10,809.0
2021-09-13,807.0
2021-09-14,798.5
2021-09-15,769.5
2021-09-16,786.5
2021-09-17,804.5
2021-09-20,783.5
2021-09-21,802.5
2021-09-22,808.5
2021-09-23,820.5
2021-09-24,802.0
2021-09-27,768.5
2021-09-28,736.0
2021-09-29,741.5
2021-09-30,740.5
2021-10-01,737.0
2021-10-04,722.5
2021-10-05,699.0
2021-10-06,691.5
2021-10-07,704.0
2021-10-08,708.0
2021-10-11,669.5
2021-10-12,673.0
2021-10-13,713.5
2021-10-14,718.5
2021-10-15,724.0
2021-10-18,727.5
2021-10-19,743.5
2021-10-20,766.5
2021-10-21,762.0
2021-10-22,762.0
2021-10-25,747.0
2021-10-26,740.0
2021-10-27,732.0
2021-10-28,738.5
2021-10-29,731.0
2021-11-01,766.5
2021-11-02,770.0
2021-11-03,765.5
2021-11-04,746.0
2021-11-05,742.5
2021-11-08,747.0
2021-11-09,756.0
2021-11-10,735.5
2021-11-11,744.5
2021-11-12,763.0
2021-11-15,761.0
2021-11-16,768.0
2021-11-17,760.5
2021-11-18,756.0
2021-11-19,755.0
2021-11-22,725.5
2021-11-23,692.5
2021-11-24,695.5
2021-11-25,704.0
2021-11-26,704.5
2021-11-29,701.0
2021-11-30,698.5
2021-12-01,702.5
2021-12-02,673.5
2021-12-03,680.0
2021-12-06,666.0
2021-12-07,701.5
2021-12-08,692.5
2021-12-09,695.5
2021-12-10,682.5
2021-12-13,685.0
2021-12-14,672.5
2021-12-15,672.0
2021-12-16,673.0
2021-12-17,657.5
2021-12-20,649.0
2021-12-21,650.5
2021-12-22,667.0
2021-12-23,668.0
2021-12-27,694.0
2021-12-28,696.5
2021-12-29,701.0
2021-12-30,704.5
2022-01-03,729.5
2022-01-04,686.0
2022-01-05,670.5
2022-01-06,641.5
2022-01-07,631.0
2022-01-10,589.5
2022-01-11,610.0
2022-01-12,627.5
2022-01-13,615.0
2022-01-14,612.5
2022-01-17,613.0
2022-01-18,587.0
2022-01-19,610.0
2022-01-20,619.5
2022-01-21,588.0
2022-01-24,566.5
2022-01-25,481.3999938964844
2022-01-26,489.6000061035156
2022-01-27,475.0
2022-01-28,481.3999938964844
2022-01-31,483.3999938964844
2022-02-01,471.0
2022-02-02,476.6000061035156
2022-02-03,448.20001220703125
2022-02-04,440.0
2022-02-07,432.3999938964844
2022-02-08,420.0
2022-02-09,450.79998779296875
2022-02-10,444.0
2022-02-11,448.3999938964844
2022-02-14,438.20001220703125
2022-02-15,446.79998779296875
2022-02-16,440.20001220703125
2022-02-17,430.0
2022-02-18,420.79998779296875
2022-02-21,411.20001220703125
2022-02-22,421.0
2022-02-23,422.3999938964844
2022-02-24,399.79998779296875
2022-02-25,411.3999938964844
2022-02-28,439.79998779296875
2022-03-01,431.79998779296875
2022-03-02,424.79998779296875
2022-03-03,414.20001220703125
2022-03-04,390.0
2022-03-07,395.79998779296875
2022-03-08,390.0
2022-03-09,404.3999938964844
2022-03-10,402.79998779296875
2022-03-11,404.20001220703125
2022-03-14,408.6000061035156
2022-03-15,396.79998779296875
2022-03-16,435.3999938964844
2022-03-17,433.79998779296875
2022-03-18,449.0
2022-03-21,445.20001220703125
2022-03-22,455.0
2022-03-23,440.20001220703125
2022-03-24,436.79998779296875
2022-03-25,442.3999938964844
2022-03-28,441.0
2022-03-29,463.0
2022-03-30,460.0
2022-03-31,446.6000061035156
2022-04-01,448.0
2022-04-04,469.0
2022-04-05,477.6000061035156
2022-04-06,458.0
2022-04-07,461.20001220703125
2022-04-08,445.79998779296875
2022-04-11,435.3999938964844
2022-04-12,438.0
2022-04-13,432.3999938964844
2022-04-19,431.3999938964844
2022-04-20,436.20001220703125
2022-04-21,430.3999938964844
2022-04-22,416.0
2022-04-25,413.0
2022-04-26,401.79998779296875
2022-04-27,385.20001220703125
2022-04-28,391.6000061035156
2022-04-29,397.3999938964844
2022-05-02,388.3999938964844
2022-05-03,389.3999938964844
2022-05-04,398.79998779296875
2022-05-05,378.79998779296875
2022-05-06,359.20001220703125
2022-05-09,340.3999938964844
2022-05-10,359.79998779296875
2022-05-11,373.6000061035156
2022-05-12,371.3999938964844
2022-05-16,384.79998779296875
2022-05-17,386.0
2022-05-18,373.20001220703125
2022-05-19,378.3999938964844
2022-05-20,399.3999938964844
2022-05-23,395.6000061035156
2022-05-24,395.79998779296875
2022-05-25,399.3999938964844
2022-05-30,430.20001220703125
2022-05-31,419.0
2022-06-01,405.79998779296875
2022-06-02,407.0
2022-06-03,425.0
2022-06-07,420.20001220703125
2022-06-08,432.20001220703125
2022-06-09,422.6000061035156
2022-06-10,400.0
2022-06-13,379.6000061035156
2022-06-14,368.6000061035156
