Date,DMART.NS
2018-10-01,1348.75
2018-10-03,1301.4000244140625
2018-10-04,1346.3499755859375
2018-10-05,1331.199951171875
2018-10-08,1304.9000244140625
2018-10-09,1372.5
2018-10-10,1374.4000244140625
2018-10-11,1326.0999755859375
2018-10-12,1411.699951171875
2018-10-15,1329.75
2018-10-16,1336.949951171875
2018-10-17,1308.6500244140625
2018-10-19,1234.25
2018-10-22,1191.800048828125
2018-10-23,1133.699951171875
2018-10-24,1168.25
2018-10-25,1187.0999755859375
2018-10-26,1226.5999755859375
2018-10-29,1291.25
2018-10-30,1273.5999755859375
2018-10-31,1337.949951171875
2018-11-01,1366.0999755859375
2018-11-02,1462.5
2018-11-05,1436.050048828125
2018-11-06,1424.0
2018-11-07,1425.1500244140625
2018-11-09,1396.75
2018-11-12,1391.75
2018-11-13,1374.3499755859375
2018-11-14,1380.699951171875
2018-11-15,1388.449951171875
2018-11-16,1387.9000244140625
2018-11-19,1412.550048828125
2018-11-20,1412.5
2018-11-21,1421.3499755859375
2018-11-22,1410.9000244140625
2018-11-26,1393.699951171875
2018-11-27,1404.949951171875
2018-11-28,1443.699951171875
2018-11-29,1438.0999755859375
2018-11-30,1492.5
2018-12-03,1477.449951171875
2018-12-04,1485.699951171875
2018-12-05,1502.550048828125
2018-12-06,1496.6500244140625
2018-12-07,1513.1500244140625
2018-12-10,1510.199951171875
2018-12-11,1546.5
2018-12-12,1559.75
2018-12-13,1582.9000244140625
2018-12-14,1594.5
2018-12-17,1616.25
2018-12-18,1668.1500244140625
2018-12-19,1650.5999755859375
2018-12-20,1646.0999755859375
2018-12-21,1648.0999755859375
2018-12-24,1545.75
2018-12-26,1554.8499755859375
2018-12-27,1570.1500244140625
2018-12-28,1654.949951171875
2018-12-31,1606.6500244140625
2019-01-01,1590.75
2019-01-02,1560.25
2019-01-03,1575.9000244140625
2019-01-04,1577.75
2019-01-07,1571.1500244140625
2019-01-08,1572.4000244140625
2019-01-09,1595.75
2019-01-10,1587.800048828125
2019-01-11,1571.6500244140625
2019-01-14,1397.4000244140625
2019-01-15,1390.0
2019-01-16,1393.25
2019-01-17,1368.0
2019-01-18,1383.050048828125
2019-01-21,1351.300048828125
2019-01-22,1357.9000244140625
2019-01-23,1397.300048828125
2019-01-24,1391.550048828125
2019-01-25,1365.699951171875
2019-01-28,1372.75
2019-01-29,1384.550048828125
2019-01-30,1374.199951171875
2019-01-31,1374.8499755859375
2019-02-01,1442.949951171875
2019-02-04,1473.9000244140625
2019-02-05,1471.699951171875
2019-02-06,1512.6500244140625
2019-02-07,1496.3499755859375
2019-02-08,1477.5
2019-02-11,1451.300048828125
2019-02-12,1442.25
2019-02-14,1465.4000244140625
2019-02-15,1464.300048828125
2019-02-18,1436.050048828125
2019-02-19,1433.300048828125
2019-02-20,1472.949951171875
2019-02-21,1461.050048828125
2019-02-22,1487.9000244140625
2019-02-25,1495.949951171875
2019-02-26,1469.3499755859375
2019-02-27,1450.1500244140625
2019-02-28,1455.800048828125
2019-03-01,1456.550048828125
2019-03-05,1471.949951171875
2019-03-06,1470.3499755859375
2019-03-07,1457.449951171875
2019-03-08,1450.4000244140625
2019-03-11,1482.199951171875
2019-03-12,1510.5999755859375
2019-03-13,1501.4000244140625
2019-03-14,1467.300048828125
2019-03-15,1478.5
2019-03-18,1478.800048828125
2019-03-19,1479.550048828125
2019-03-20,1482.1500244140625
2019-03-22,1503.699951171875
2019-03-25,1471.199951171875
2019-03-26,1477.949951171875
2019-03-27,1479.4000244140625
2019-03-28,1472.5
2019-04-01,1492.949951171875
2019-04-02,1492.8499755859375
2019-04-03,1478.550048828125
2019-04-04,1443.8499755859375
2019-04-05,1449.300048828125
2019-04-08,1481.8499755859375
2019-04-09,1486.199951171875
2019-04-10,1522.300048828125
2019-04-11,1472.5999755859375
2019-04-12,1465.3499755859375
2019-04-15,1453.25
2019-04-16,1410.6500244140625
2019-04-18,1358.5
2019-04-22,1324.800048828125
2019-04-23,1286.050048828125
2019-04-24,1331.1500244140625
2019-04-25,1328.050048828125
2019-04-26,1301.1500244140625
2019-04-30,1295.5
2019-05-02,1265.199951171875
2019-05-03,1262.449951171875
2019-05-06,1249.6500244140625
2019-05-07,1255.0999755859375
2019-05-08,1245.550048828125
2019-05-09,1251.5999755859375
2019-05-10,1250.75
2019-05-13,1251.9000244140625
2019-05-14,1250.25
2019-05-15,1237.5999755859375
2019-05-16,1253.800048828125
2019-05-17,1234.25
2019-05-20,1318.0999755859375
2019-05-21,1272.0999755859375
2019-05-22,1299.1500244140625
2019-05-23,1303.1500244140625
2019-05-24,1341.050048828125
2019-05-27,1289.949951171875
2019-05-28,1310.5
2019-05-29,1307.050048828125
2019-05-30,1303.9000244140625
2019-05-31,1323.0999755859375
2019-06-03,1340.300048828125
2019-06-04,1333.050048828125
2019-06-06,1317.6500244140625
2019-06-07,1296.6500244140625
2019-06-10,1299.699951171875
2019-06-11,1296.9000244140625
2019-06-12,1310.5
2019-06-13,1305.0
2019-06-14,1330.5999755859375
2019-06-17,1297.5
2019-06-18,1342.0
2019-06-19,1335.699951171875
2019-06-20,1336.1500244140625
2019-06-21,1320.449951171875
2019-06-24,1329.199951171875
2019-06-25,1330.6500244140625
2019-06-26,1387.449951171875
2019-06-27,1390.550048828125
2019-06-28,1397.9000244140625
2019-07-01,1426.050048828125
2019-07-02,1446.5999755859375
2019-07-03,1460.0999755859375
2019-07-04,1433.0
2019-07-05,1356.1500244140625
2019-07-08,1393.0
2019-07-09,1374.949951171875
2019-07-10,1350.800048828125
2019-07-11,1373.0
2019-07-12,1359.4000244140625
2019-07-15,1425.25
2019-07-16,1463.5999755859375
2019-07-17,1463.800048828125
2019-07-18,1439.4000244140625
2019-07-19,1402.050048828125
2019-07-22,1417.550048828125
2019-07-23,1402.3499755859375
2019-07-24,1423.9000244140625
2019-07-25,1420.1500244140625
2019-07-26,1425.050048828125
2019-07-29,1449.9000244140625
2019-07-30,1459.699951171875
2019-07-31,1482.699951171875
2019-08-01,1483.5999755859375
2019-08-02,1514.199951171875
2019-08-05,1490.050048828125
2019-08-06,1490.449951171875
2019-08-07,1434.300048828125
2019-08-08,1429.75
2019-08-09,1450.800048828125
2019-08-13,1460.9000244140625
2019-08-14,1490.5999755859375
2019-08-16,1492.699951171875
2019-08-19,1504.699951171875
2019-08-20,1475.0
2019-08-21,1481.75
2019-08-22,1485.75
2019-08-23,1470.199951171875
2019-08-26,1531.050048828125
2019-08-27,1534.0999755859375
2019-08-28,1553.300048828125
2019-08-29,1547.050048828125
2019-08-30,1571.1500244140625
2019-09-03,1508.0
2019-09-04,1524.8499755859375
2019-09-05,1521.75
2019-09-06,1529.699951171875
2019-09-09,1568.800048828125
2019-09-11,1571.050048828125
2019-09-12,1568.25
2019-09-13,1569.550048828125
2019-09-16,1596.25
2019-09-17,1603.050048828125
2019-09-18,1646.9000244140625
2019-09-19,1619.3499755859375
2019-09-20,1761.199951171875
2019-09-23,1917.0
2019-09-24,1880.25
2019-09-25,1902.199951171875
2019-09-26,1878.800048828125
2019-09-27,1894.550048828125
2019-09-30,1860.5999755859375
2019-10-01,1896.0
2019-10-03,1885.199951171875
2019-10-04,1894.6500244140625
2019-10-07,1847.300048828125
2019-10-09,1820.4000244140625
2019-10-10,1821.3499755859375
2019-10-11,1843.199951171875
2019-10-14,1828.050048828125
2019-10-15,1838.699951171875
2019-10-16,1870.5
2019-10-17,1925.5999755859375
2019-10-18,1924.8499755859375
2019-10-22,1913.949951171875
2019-10-23,1900.75
2019-10-24,1892.300048828125
2019-10-25,1883.949951171875
2019-10-27,1917.0999755859375
2019-10-29,1942.0999755859375
2019-10-30,1975.699951171875
2019-10-31,1994.6500244140625
2019-11-01,1966.5999755859375
2019-11-04,1956.6500244140625
2019-11-05,1976.8499755859375
2019-11-06,1978.8499755859375
2019-11-07,1987.8499755859375
2019-11-08,1968.8499755859375
2019-11-11,1966.199951171875
2019-11-13,1959.949951171875
2019-11-14,1920.0
2019-11-15,1870.8499755859375
2019-11-18,1829.449951171875
2019-11-19,1841.6500244140625
2019-11-20,1826.199951171875
2019-11-21,1818.75
2019-11-22,1837.25
2019-11-25,1837.6500244140625
2019-11-26,1787.199951171875
2019-11-27,1846.1500244140625
2019-11-28,1844.25
2019-11-29,1822.5
2019-12-02,1846.699951171875
2019-12-03,1832.5999755859375
2019-12-04,1840.949951171875
2019-12-05,1824.75
2019-12-06,1801.4000244140625
2019-12-09,1780.550048828125
2019-12-10,1736.5999755859375
2019-12-11,1724.0
2019-12-12,1778.550048828125
2019-12-13,1782.75
2019-12-16,1770.4000244140625
2019-12-17,1883.949951171875
2019-12-18,1913.5
2019-12-19,1935.5999755859375
2019-12-20,1919.5999755859375
2019-12-23,1923.0999755859375
2019-12-24,1907.4000244140625
2019-12-26,1921.0999755859375
2019-12-27,1925.550048828125
2019-12-30,1883.550048828125
2019-12-31,1838.3499755859375
2020-01-01,1828.5
2020-01-02,1824.199951171875
2020-01-03,1843.550048828125
2020-01-06,1789.9000244140625
2020-01-07,1815.75
2020-01-08,1829.050048828125
2020-01-09,1880.550048828125
2020-01-10,1876.949951171875
2020-01-13,1914.6500244140625
2020-01-14,1930.75
2020-01-15,1933.550048828125
2020-01-16,1946.050048828125
2020-01-17,1990.550048828125
2020-01-20,1936.6500244140625
2020-01-21,1912.3499755859375
2020-01-22,1914.699951171875
2020-01-23,1924.699951171875
2020-01-24,1948.5999755859375
2020-01-27,1951.5
2020-01-28,1930.449951171875
2020-01-29,1974.6500244140625
2020-01-30,2051.300048828125
2020-01-31,2133.949951171875
2020-02-03,2131.64990234375
2020-02-04,2155.300048828125
2020-02-05,2248.89990234375
2020-02-06,2294.35009765625
2020-02-07,2287.199951171875
2020-02-10,2483.64990234375
2020-02-11,2394.5
2020-02-12,2482.14990234375
2020-02-13,2544.14990234375
2020-02-14,2408.35009765625
2020-02-17,2339.449951171875
2020-02-18,2364.89990234375
2020-02-19,2424.5
2020-02-20,2462.64990234375
2020-02-24,2389.699951171875
2020-02-25,2331.75
2020-02-26,2358.39990234375
2020-02-27,2319.699951171875
2020-02-28,2323.949951171875
2020-03-02,2228.949951171875
2020-03-03,2233.050048828125
2020-03-04,2198.449951171875
2020-03-05,2247.199951171875
2020-03-06,2242.14990234375
2020-03-09,2145.699951171875
2020-03-11,2109.949951171875
2020-03-12,2004.5
2020-03-13,2101.0
2020-03-16,1996.300048828125
2020-03-17,2021.949951171875
2020-03-18,1920.9000244140625
2020-03-19,1824.9000244140625
2020-03-20,1916.0999755859375
2020-03-23,1820.300048828125
2020-03-24,1808.699951171875
2020-03-25,1899.0999755859375
2020-03-26,1994.050048828125
2020-03-27,2079.699951171875
2020-03-30,2114.550048828125
2020-03-31,2187.5
2020-04-01,2082.699951171875
2020-04-03,2066.949951171875
2020-04-07,2170.25
2020-04-08,2278.75
2020-04-09,2392.64990234375
2020-04-13,2273.050048828125
2020-04-15,2180.89990234375
2020-04-16,2137.85009765625
2020-04-17,2212.10009765625
2020-04-20,2256.25
2020-04-21,2238.199951171875
2020-04-22,2290.050048828125
2020-04-23,2303.5
2020-04-24,2310.5
2020-04-27,2323.949951171875
2020-04-28,2305.800048828125
2020-04-29,2344.35009765625
2020-04-30,2383.64990234375
2020-05-04,2281.300048828125
2020-05-05,2198.949951171875
2020-05-06,2175.60009765625
2020-05-07,2182.10009765625
2020-05-08,2255.0
2020-05-11,2313.550048828125
2020-05-12,2303.35009765625
2020-05-13,2352.14990234375
2020-05-14,2324.39990234375
2020-05-15,2333.800048828125
2020-05-18,2306.550048828125
2020-05-19,2337.5
2020-05-20,2454.35009765625
2020-05-21,2470.25
2020-05-22,2398.300048828125
2020-05-26,2283.25
2020-05-27,2200.199951171875
2020-05-28,2308.449951171875
2020-05-29,2269.35009765625
2020-06-01,2305.5
2020-06-02,2381.699951171875
2020-06-03,2349.300048828125
2020-06-04,2414.199951171875
2020-06-05,2499.0
2020-06-08,2459.5
2020-06-09,2390.10009765625
2020-06-10,2388.35009765625
2020-06-11,2406.5
2020-06-12,2397.800048828125
2020-06-15,2365.300048828125
2020-06-16,2403.550048828125
2020-06-17,2340.39990234375
2020-06-18,2350.85009765625
2020-06-19,2363.14990234375
2020-06-22,2350.39990234375
2020-06-23,2359.89990234375
2020-06-24,2358.35009765625
2020-06-25,2305.550048828125
2020-06-26,2294.39990234375
2020-06-29,2290.949951171875
2020-06-30,2317.14990234375
2020-07-01,2289.35009765625
2020-07-02,2295.5
2020-07-03,2290.14990234375
2020-07-06,2323.0
2020-07-07,2361.699951171875
2020-07-08,2319.550048828125
2020-07-09,2320.35009765625
2020-07-10,2322.699951171875
2020-07-13,2233.949951171875
2020-07-14,2154.85009765625
2020-07-15,2146.35009765625
2020-07-16,2007.050048828125
2020-07-17,1989.75
2020-07-20,2019.0
2020-07-21,2040.800048828125
2020-07-22,2110.0
2020-07-23,2100.35009765625
2020-07-24,2031.4000244140625
2020-07-27,2026.0999755859375
2020-07-28,2051.39990234375
2020-07-29,2049.699951171875
2020-07-30,2040.199951171875
2020-07-31,2063.449951171875
2020-08-03,2093.14990234375
2020-08-04,2165.10009765625
2020-08-05,2163.449951171875
2020-08-06,2150.550048828125
2020-08-07,2138.39990234375
2020-08-10,2116.5
2020-08-11,2131.949951171875
2020-08-12,2169.199951171875
2020-08-13,2207.10009765625
2020-08-14,2178.0
2020-08-17,2189.75
2020-08-18,2259.449951171875
2020-08-19,2266.60009765625
2020-08-20,2285.89990234375
2020-08-21,2259.449951171875
2020-08-24,2250.300048828125
2020-08-25,2341.14990234375
2020-08-26,2410.10009765625
2020-08-27,2380.85009765625
2020-08-28,2319.39990234375
2020-08-31,2251.25
2020-09-01,2241.60009765625
2020-09-02,2218.449951171875
2020-09-03,2278.39990234375
2020-09-04,2251.449951171875
2020-09-07,2261.39990234375
2020-09-08,2246.60009765625
2020-09-09,2222.699951171875
2020-09-10,2237.75
2020-09-11,2239.35009765625
2020-09-14,2162.699951171875
2020-09-15,2136.14990234375
2020-09-16,2135.949951171875
2020-09-17,2139.050048828125
2020-09-18,2149.050048828125
2020-09-21,2097.449951171875
2020-09-22,2049.300048828125
2020-09-23,2055.300048828125
2020-09-24,2047.3499755859375
2020-09-25,2102.699951171875
2020-09-28,2108.39990234375
2020-09-29,2133.25
2020-09-30,2203.14990234375
2020-10-01,2184.800048828125
2020-10-05,2110.449951171875
2020-10-06,2083.050048828125
2020-10-07,2066.10009765625
2020-10-08,2065.35009765625
2020-10-09,2057.60009765625
2020-10-12,2002.5999755859375
2020-10-13,1977.449951171875
2020-10-14,1974.550048828125
2020-10-15,1977.699951171875
2020-10-16,1984.199951171875
2020-10-19,2094.300048828125
2020-10-20,2143.050048828125
2020-10-21,2081.35009765625
2020-10-22,2100.300048828125
2020-10-23,2116.550048828125
2020-10-26,2144.25
2020-10-27,2176.199951171875
2020-10-28,2240.199951171875
2020-10-29,2267.10009765625
2020-10-30,2239.89990234375
2020-11-02,2205.75
2020-11-03,2209.050048828125
2020-11-04,2290.800048828125
2020-11-05,2281.949951171875
2020-11-06,2294.60009765625
2020-11-09,2325.85009765625
2020-11-10,2362.39990234375
2020-11-11,2398.199951171875
2020-11-12,2400.300048828125
2020-11-13,2383.050048828125
2020-11-14,2374.14990234375
2020-11-17,2432.14990234375
2020-11-18,2375.050048828125
2020-11-19,2392.199951171875
2020-11-20,2382.60009765625
2020-11-23,2360.39990234375
2020-11-24,2380.25
2020-11-25,2360.800048828125
2020-11-26,2373.050048828125
2020-11-27,2289.199951171875
2020-12-01,2426.699951171875
2020-12-02,2456.0
2020-12-03,2470.85009765625
2020-12-04,2441.89990234375
2020-12-07,2526.449951171875
2020-12-08,2652.10009765625
2020-12-09,2625.300048828125
2020-12-10,2622.050048828125
2020-12-11,2685.10009765625
2020-12-14,2671.949951171875
2020-12-15,2640.050048828125
2020-12-16,2627.050048828125
2020-12-17,2556.050048828125
2020-12-18,2637.050048828125
2020-12-21,2682.39990234375
2020-12-22,2625.75
2020-12-23,2661.85009765625
2020-12-24,2673.10009765625
2020-12-28,2678.0
2020-12-29,2665.699951171875
2020-12-30,2680.300048828125
2020-12-31,2763.60009765625
2021-01-01,2789.10009765625
2021-01-04,2898.449951171875
2021-01-05,2991.14990234375
2021-01-06,2914.949951171875
2021-01-07,2921.449951171875
2021-01-08,2967.5
2021-01-11,2984.85009765625
2021-01-12,2998.199951171875
2021-01-13,2926.10009765625
2021-01-14,2895.550048828125
2021-01-15,2820.949951171875
2021-01-18,2744.89990234375
2021-01-19,2778.39990234375
2021-01-20,2764.949951171875
2021-01-21,2719.14990234375
2021-01-22,2862.75
