Date,MUV2.DE
2015-11-25,124.50737762451172
2015-11-26,124.24394226074219
2015-11-27,124.44154357910156
2015-11-30,125.62701416015625
2015-12-01,125.59407043457031
2015-12-02,125.56114196777344
2015-12-03,122.63040161132812
2015-12-04,122.6962661743164
2015-12-07,123.94761657714844
2015-12-08,122.56454467773438
2015-12-09,121.9388656616211
2015-12-10,121.97180938720703
2015-12-11,120.68754577636719
2015-12-14,118.31659698486328
2015-12-15,119.73259735107422
2015-12-16,119.50208282470703
2015-12-17,122.36698150634766
2015-12-18,122.66333770751953
2015-12-21,121.84008026123047
2015-12-22,120.39119720458984
2015-12-23,121.31321716308594
2015-12-25,121.31321716308594
2015-12-28,120.1606674194336
2015-12-29,122.89385223388672
2015-12-30,121.54373168945312
2016-01-04,117.32869720458984
2016-01-05,116.93354034423828
2016-01-06,117.26287078857422
2016-01-07,115.08948516845703
2016-01-08,113.8381576538086
2016-01-11,113.9698715209961
2016-01-12,115.61638641357422
2016-01-13,116.8018569946289
2016-01-14,115.8139419555664
2016-01-15,114.134521484375
2016-01-18,113.27835083007812
2016-01-19,115.25414276123047
2016-01-20,111.50015258789062
2016-01-21,112.58683013916016
2016-01-22,114.2332992553711
2016-01-25,114.20037841796875
2016-01-26,114.2332992553711
2016-01-27,115.74808502197266
2016-01-28,113.77229309082031
2016-01-29,116.47252655029297
2016-02-01,114.85897064208984
2016-02-02,113.77229309082031
2016-02-03,111.26963806152344
2016-02-04,114.79312896728516
2016-02-05,112.38924407958984
2016-02-08,111.53307342529297
2016-02-09,109.3597183227539
2016-02-10,111.17086029052734
2016-02-11,106.26432037353516
2016-02-12,108.07544708251953
2016-02-15,111.69770812988281
2016-02-16,111.20379638671875
2016-02-17,113.60765838623047
2016-02-18,115.12242126464844
2016-02-19,115.38587188720703
2016-02-22,118.44831848144531
2016-02-23,116.47252655029297
2016-02-24,115.517578125
2016-02-25,117.39456939697266
2016-02-26,119.73259735107422
2016-02-29,119.56793975830078
2016-03-01,120.85220336914062
2016-03-02,120.81927490234375
2016-03-03,118.9422836303711
2016-03-04,118.3824462890625
2016-03-07,117.22992706298828
2016-03-08,117.69094848632812
2016-03-09,118.6788330078125
2016-03-10,117.39456939697266
2016-03-11,121.60956573486328
2016-03-14,122.30109405517578
2016-03-15,122.16939544677734
2016-03-16,122.8279800415039
2016-03-17,120.68754577636719
2016-03-18,119.46915435791016
2016-03-21,118.9422836303711
2016-03-22,119.13984680175781
2016-03-23,118.71176147460938
2016-03-24,116.3408203125
2016-03-29,116.90061950683594
2016-03-30,118.31659698486328
2016-03-31,117.72388458251953
2016-04-01,115.78101348876953
2016-04-04,116.04444122314453
2016-04-05,114.29915618896484
2016-04-06,114.85897064208984
2016-04-07,114.00279998779297
2016-04-08,115.12242126464844
2016-04-11,115.55049896240234
2016-04-12,117.1640625
2016-04-13,119.7655258178711
2016-04-14,120.02893829345703
2016-04-15,119.23865509033203
2016-04-18,119.17278289794922
2016-04-19,120.72047424316406
2016-04-20,121.31321716308594
2016-04-21,120.25944519042969
2016-04-22,119.8972396850586
2016-04-25,119.20569610595703
2016-04-26,119.07400512695312
2016-04-27,114.59555053710938
2016-04-28,115.0794906616211
2016-04-29,111.96831512451172
2016-05-02,113.45478820800781
2016-05-03,112.45225524902344
2016-05-04,111.17322540283203
2016-05-05,111.83001708984375
2016-05-06,112.41770935058594
2016-05-09,112.86709594726562
2016-05-10,110.41271209716797
2016-05-11,109.79048156738281
2016-05-12,108.51142120361328
2016-05-13,109.51392364501953
2016-05-17,109.61762237548828
2016-05-18,110.72383117675781
2016-05-19,109.92874908447266
2016-05-20,110.44727325439453
2016-05-23,110.9658203125
2016-05-24,114.07698822021484
2016-05-25,115.3560791015625
2016-05-26,116.80793762207031
2016-05-27,117.15362548828125
2016-05-30,117.32648468017578
2016-05-31,116.73878479003906
2016-06-01,115.52890014648438
2016-06-02,113.00537109375
2016-06-03,111.06951904296875
2016-06-06,111.7608871459961
2016-06-07,112.1065673828125
2016-06-08,110.9312515258789
2016-06-09,110.27442932128906
2016-06-10,107.43978881835938
2016-06-13,104.84712219238281
2016-06-14,103.29154968261719
2016-06-15,103.91378784179688
2016-06-16,103.11870574951172
2016-06-17,104.01748657226562
2016-06-20,107.301513671875
2016-06-21,108.1657485961914
2016-06-22,109.23737335205078
2016-06-23,111.17322540283203
2016-06-24,103.2569808959961
2016-06-27,99.3852767944336
2016-06-28,100.31864166259766
2016-06-29,103.08415222167969
2016-06-30,103.87920379638672
2016-07-01,105.26197814941406
2016-07-04,104.05206298828125
2016-07-05,101.25198364257812
2016-07-06,97.62224578857422
2016-07-07,98.38276672363281
2016-07-08,100.31864166259766
2016-07-11,101.182861328125
2016-07-12,102.56561279296875
2016-07-13,102.80757904052734
2016-07-14,103.11870574951172
2016-07-15,102.46188354492188
2016-07-18,102.80757904052734
2016-07-19,101.59766387939453
2016-07-20,102.60015869140625
2016-07-21,101.66682434082031
2016-07-22,101.3556900024414
2016-07-25,102.11620330810547
2016-07-26,101.59766387939453
2016-07-27,102.77301025390625
2016-07-28,102.49645233154297
2016-07-29,103.15325927734375
2016-08-01,102.77301025390625
2016-08-02,102.11620330810547
2016-08-03,102.60015869140625
2016-08-04,102.73845672607422
2016-08-05,104.32861328125
2016-08-08,105.50395965576172
2016-08-09,111.51890563964844
2016-08-10,110.3781509399414
2016-08-11,110.9312515258789
2016-08-12,110.89667510986328
2016-08-15,110.65469360351562
2016-08-16,111.13865661621094
2016-08-17,109.79048156738281
2016-08-18,110.30900573730469
2016-08-19,109.99787902832031
2016-08-22,109.68675994873047
2016-08-23,111.58806610107422
2016-08-24,111.38065338134766
2016-08-25,110.55097961425781
2016-08-26,110.27442932128906
2016-08-29,109.92874908447266
2016-08-30,110.89667510986328
2016-08-31,112.0374526977539
2016-09-01,111.86460876464844
2016-09-02,114.04243469238281
2016-09-05,113.7658920288086
2016-09-06,113.1436538696289
2016-09-07,113.90416717529297
2016-09-08,114.14616394042969
2016-09-09,115.32147979736328
2016-09-12,113.48932647705078
2016-09-13,112.41770935058594
2016-09-14,111.96831512451172
2016-09-15,112.79796600341797
2016-09-16,111.06951904296875
2016-09-19,113.24736785888672
2016-09-20,114.49182891845703
2016-09-21,115.59803009033203
2016-09-22,118.22526550292969
2016-09-23,117.84501647949219
2016-09-26,115.28691101074219
2016-09-27,114.6646957397461
2016-09-28,114.49182891845703
2016-09-29,113.80046844482422
2016-09-30,114.76837158203125
2016-10-04,114.07698822021484
2016-10-05,114.6646957397461
2016-10-06,114.14616394042969
2016-10-07,113.938720703125
2016-10-10,116.25483703613281
2016-10-11,116.63509368896484
2016-10-12,116.9116439819336
2016-10-13,115.70174407958984
2016-10-14,118.29441833496094
2016-10-17,117.87956237792969
2016-10-18,120.26480865478516
2016-10-19,120.57593536376953
2016-10-20,121.26730346679688
2016-10-21,121.75127410888672
2016-10-24,122.85747528076172
2016-10-25,123.5142822265625
2016-10-26,123.03032684326172
2016-10-27,123.8599853515625
2016-10-28,121.9932632446289
2016-10-31,122.09697723388672
2016-11-01,121.19818878173828
2016-11-02,118.8820571899414
2016-11-03,119.40058135986328
2016-11-04,118.60552978515625
2016-11-07,120.9216079711914
2016-11-08,120.85249328613281
2016-11-09,121.02532958984375
2016-11-10,122.9957504272461
2016-11-11,123.30689239501953
2016-11-14,122.5463638305664
2016-11-15,121.094482421875
2016-11-16,120.05738830566406
2016-11-17,120.88705444335938
2016-11-18,119.88455963134766
2016-11-21,119.71170043945312
2016-11-22,121.26730346679688
2016-11-23,120.19571685791016
2016-11-24,120.47222900390625
2016-11-25,120.19571685791016
2016-11-28,119.19319152832031
2016-11-29,119.53887176513672
2016-11-30,118.81294250488281
2016-12-01,117.39561462402344
2016-12-02,117.39561462402344
2016-12-05,118.95121765136719
2016-12-06,121.02532958984375
2016-12-07,122.40808868408203
2016-12-08,121.57840728759766
2016-12-09,121.05989837646484
2016-12-12,120.26480865478516
2016-12-13,121.3364486694336
2016-12-14,121.75127410888672
2016-12-15,121.78584289550781
2016-12-16,122.23523712158203
2016-12-19,122.13152313232422
2016-12-20,123.27230072021484
2016-12-21,123.44515991210938
2016-12-22,123.1685791015625
2016-12-23,123.41059112548828
2016-12-27,124.06737518310547
2016-12-28,123.58341979980469
2016-12-29,123.58341979980469
2016-12-30,124.2056655883789
2017-01-02,124.65504455566406
2017-01-03,124.4476547241211
2017-01-04,124.96617889404297
2017-01-05,123.3414535522461
2017-01-06,123.30689239501953
2017-01-09,122.65007019042969
2017-01-10,122.82289123535156
2017-01-11,123.1685791015625
2017-01-12,122.0624008178711
2017-01-13,124.2056655883789
2017-01-16,123.65258026123047
2017-01-17,122.78834533691406
2017-01-18,122.30438232421875
2017-01-19,122.85747528076172
2017-01-20,121.68213653564453
2017-01-23,120.40309143066406
2017-01-24,120.54138946533203
2017-01-25,122.40808868408203
2017-01-26,122.51178741455078
2017-01-27,122.37352752685547
2017-01-30,121.37101745605469
2017-01-31,120.1611099243164
2017-02-01,120.74879455566406
2017-02-02,121.094482421875
2017-02-03,122.9957504272461
2017-02-06,121.54386901855469
2017-02-07,120.99076843261719
2017-02-08,122.13152313232422
2017-02-09,122.58092498779297
2017-02-10,123.41059112548828
2017-02-13,123.68712615966797
2017-02-14,123.44515991210938
2017-02-15,122.40808868408203
2017-02-16,122.85747528076172
2017-02-17,122.68463134765625
2017-02-20,123.03032684326172
2017-02-21,123.54885864257812
2017-02-22,124.55135345458984
2017-02-23,124.82791900634766
2017-02-24,123.1685791015625
2017-02-27,123.09947204589844
2017-02-28,123.3414535522461
2017-03-01,124.82791900634766
2017-03-02,125.41556549072266
2017-03-03,124.62049102783203
2017-03-06,125.10446166992188
2017-03-07,125.03531646728516
2017-03-08,124.03279113769531
2017-03-09,124.62049102783203
2017-03-10,124.10198211669922
2017-03-13,125.03531646728516
2017-03-14,123.99827575683594
2017-03-15,123.1685791015625
2017-03-16,123.3759994506836
2017-03-17,124.4476547241211
2017-03-20,123.75626373291016
2017-03-21,122.58092498779297
2017-03-22,122.37352752685547
2017-03-23,124.55135345458984
2017-03-24,123.54885864257812
2017-03-27,123.8599853515625
2017-03-28,125.65755462646484
2017-03-29,126.17607879638672
2017-03-30,126.90203094482422
2017-03-31,126.79832458496094
2017-04-03,126.34892272949219
2017-04-04,127.14399719238281
2017-04-05,126.52176666259766
2017-04-06,126.66004943847656
2017-04-07,126.34892272949219
2017-04-10,126.2452392578125
2017-04-11,126.03781127929688
2017-04-12,126.41807556152344
2017-04-13,126.52176666259766
2017-04-18,126.00323486328125
2017-04-19,125.51927185058594
2017-04-20,126.27978515625
2017-04-21,126.10694122314453
2017-04-24,130.25518798828125
2017-04-25,129.9786376953125
2017-04-26,130.9465789794922
2017-04-27,128.81002807617188
2017-04-28,127.43392181396484
2017-05-02,128.66514587402344
2017-05-03,129.06350708007812
2017-05-04,130.6568603515625
2017-05-05,130.58444213867188
2017-05-08,130.40338134765625
2017-05-09,128.3392333984375
2017-05-10,127.86846160888672
2017-05-11,126.99935150146484
2017-05-12,127.10799407958984
2017-05-15,126.7458724975586
2017-05-16,126.81829071044922
2017-05-17,124.89900970458984
2017-05-18,125.18869018554688
2017-05-19,124.82656860351562
2017-05-22,124.60929107666016
2017-05-23,125.26112365722656
2017-05-24,125.33355712890625
2017-05-25,125.26112365722656
2017-05-26,125.00762939453125
2017-05-29,126.13023376464844
2017-05-30,125.76808166503906
2017-05-31,127.28905487060547
2017-06-01,128.12196350097656
2017-06-02,128.48410034179688
2017-06-05,128.48410034179688
2017-06-06,126.38372802734375
2017-06-07,126.02157592773438
2017-06-08,127.3614730834961
2017-06-09,128.41168212890625
2017-06-12,128.70135498046875
2017-06-13,128.48410034179688
2017-06-14,129.20834350585938
2017-06-15,127.50635528564453
2017-06-16,127.86846160888672
2017-06-19,129.46185302734375
2017-06-20,129.46185302734375
2017-06-21,129.0272674560547
2017-06-22,128.7375946044922
2017-06-23,128.41168212890625
2017-06-26,128.95484924316406
2017-06-27,127.75984954833984
2017-06-28,127.7236099243164
2017-06-29,127.28905487060547
2017-06-30,127.86846160888672
2017-07-03,130.22232055664062
2017-07-04,130.14988708496094
2017-07-05,130.54823303222656
2017-07-06,130.29473876953125
2017-07-07,130.43959045410156
2017-07-10,130.91036987304688
2017-07-11,130.14988708496094
2017-07-12,130.83792114257812
2017-07-13,132.03297424316406
2017-07-14,131.6708526611328
2017-07-17,131.38113403320312
2017-07-18,130.40338134765625
2017-07-19,130.87416076660156
2017-07-20,130.11366271972656
2017-07-21,128.66514587402344
2017-07-24,129.09971618652344
2017-07-25,130.87416076660156
2017-07-26,131.4535675048828
2017-07-27,131.5260009765625
2017-07-28,131.01901245117188
2017-07-31,131.4535675048828
2017-08-01,133.22801208496094
2017-08-02,133.59014892578125
2017-08-03,133.69876098632812
2017-08-04,134.82139587402344
2017-08-07,134.67652893066406
2017-08-08,134.78517150878906
2017-08-09,131.4535675048828
2017-08-10,128.44789123535156
2017-08-11,127.6874008178711
2017-08-14,128.84620666503906
2017-08-15,128.30300903320312
2017-08-16,128.7738037109375
2017-08-17,127.75984954833984
2017-08-18,129.42562866210938
2017-08-21,128.15818786621094
2017-08-22,128.7738037109375
2017-08-23,128.3754425048828
2017-08-24,128.55650329589844
2017-08-25,128.04953002929688
2017-08-28,126.63723754882812
2017-08-29,124.75413513183594
2017-08-30,125.94915771484375
2017-08-31,125.5870361328125
2017-09-01,125.55084228515625
2017-09-04,124.31958770751953
2017-09-05,122.65379333496094
2017-09-06,122.76240539550781
2017-09-07,121.676025390625
2017-09-08,122.76240539550781
2017-09-11,127.75984954833984
2017-09-12,127.97710418701172
2017-09-13,127.3976821899414
2017-09-14,127.50635528564453
2017-09-15,126.9631576538086
2017-09-18,126.45616149902344
2017-09-19,126.52857208251953
2017-09-20,126.20266723632812
2017-09-21,128.04953002929688
2017-09-22,128.9186553955078
2017-09-25,128.6289520263672
2017-09-26,127.5787582397461
2017-09-27,129.09971618652344
2017-09-28,129.75155639648438
2017-09-29,131.01901245117188
2017-10-02,131.2362823486328
2017-10-03,131.2362823486328
2017-10-04,131.56219482421875
2017-10-05,133.15557861328125
2017-10-06,133.9884796142578
2017-10-09,133.4814910888672
2017-10-10,132.9383087158203
2017-10-11,133.4452667236328
2017-10-12,133.6625518798828
2017-10-13,133.7349853515625
2017-10-16,133.59014892578125
2017-10-17,133.4090576171875
2017-10-18,134.56790161132812
2017-10-19,135.2197265625
2017-10-20,136.41476440429688
2017-10-23,134.7489471435547
2017-10-24,134.67652893066406
2017-10-25,135.00244140625
2017-10-26,140.6879119873047
2017-10-27,139.6739501953125
2017-10-30,139.09451293945312
2017-10-31,139.09451293945312
2017-11-01,140.94139099121094
2017-11-02,141.55702209472656
2017-11-03,141.12245178222656
2017-11-06,141.66567993164062
2017-11-07,142.60719299316406
2017-11-08,142.1726531982422
2017-11-09,142.8969268798828
2017-11-10,141.52078247070312
2017-11-13,139.6377410888672
2017-11-14,138.3340606689453
2017-11-15,137.971923828125
2017-11-16,137.754638671875
2017-11-17,138.18919372558594
2017-11-20,137.6822052001953
2017-11-21,138.406494140625
2017-11-22,136.7769012451172
2017-11-23,136.84930419921875
2017-11-24,137.32009887695312
2017-11-27,136.5596160888672
2017-11-28,137.32009887695312
2017-11-29,139.20315551757812
2017-11-30,135.40077209472656
2017-12-01,133.59014892578125
2017-12-04,135.0748748779297
2017-12-05,134.20574951171875
2017-12-06,134.0609130859375
2017-12-07,133.26422119140625
2017-12-08,133.84361267089844
2017-12-11,133.22801208496094
2017-12-12,134.16954040527344
2017-12-13,133.4814910888672
2017-12-14,133.4452667236328
2017-12-15,134.93002319335938
2017-12-18,137.1752166748047
2017-12-19,135.36456298828125
2017-12-20,133.55393981933594
2017-12-21,133.3728485107422
2017-12-22,132.90208435058594
2017-12-27,132.5037384033203
2017-12-28,131.5260009765625
2017-12-29,130.91036987304688
2018-01-02,130.5120086669922
2018-01-03,131.4535675048828
2018-01-04,133.6625518798828
2018-01-05,133.8074188232422
2018-01-08,134.38682556152344
2018-01-09,135.1835174560547
2018-01-10,134.67652893066406
2018-01-11,135.47323608398438
2018-01-12,137.60977172851562
2018-01-15,137.7908477783203
2018-01-16,137.7184295654297
2018-01-17,138.00814819335938
2018-01-18,138.80484008789062
2018-01-19,139.23936462402344
2018-01-22,139.13076782226562
2018-01-23,139.6377410888672
2018-01-24,138.87725830078125
2018-01-25,138.69618225097656
2018-01-26,138.37026977539062
2018-01-29,138.9134521484375
2018-01-30,138.22543334960938
2018-01-31,137.2838592529297
2018-02-01,137.0303497314453
2018-02-02,137.21142578125
2018-02-05,137.971923828125
2018-02-06,130.6206512451172
2018-02-07,130.69308471679688
2018-02-08,128.7738037109375
2018-02-09,128.5203094482422
2018-02-12,131.30874633789062
2018-02-13,130.54823303222656
2018-02-14,131.5260009765625
2018-02-15,132.35887145996094
2018-02-16,131.88812255859375
2018-02-19,132.3950958251953
2018-02-20,133.84361267089844
2018-02-21,133.15557861328125
2018-02-22,132.35887145996094
2018-02-23,132.9383087158203
2018-02-26,133.26422119140625
2018-02-27,133.59014892578125
2018-02-28,133.33665466308594
2018-03-01,132.03297424316406
2018-03-02,128.95484924316406
2018-03-05,130.83792114257812
2018-03-06,131.96055603027344
2018-03-07,132.57618713378906
2018-03-08,133.4814910888672
2018-03-09,133.7711944580078
2018-03-12,134.09710693359375
2018-03-13,132.1416015625
2018-03-14,131.74325561523438
2018-03-15,135.40077209472656
2018-03-16,136.88552856445312
2018-03-19,135.9077606201172
2018-03-20,139.20315551757812
2018-03-21,139.38424682617188
2018-03-22,137.60977172851562
2018-03-23,133.8074188232422
2018-03-26,133.4452667236328
2018-03-27,133.69876098632812
2018-03-28,135.8353729248047
2018-03-29,136.7769012451172
2018-04-03,136.37855529785156
2018-04-04,137.1752166748047
2018-04-05,140.28956604003906
2018-04-06,139.09451293945312
2018-04-09,139.96365356445312
2018-04-10,140.65171813964844
2018-04-11,138.08056640625
2018-04-12,138.37026977539062
2018-04-13,138.58753967285156
2018-04-16,139.20315551757812
2018-04-17,140.832763671875
2018-04-18,141.77430725097656
2018-04-19,141.12245178222656
2018-04-20,141.81053161621094
2018-04-23,144.12815856933594
2018-04-24,144.0919189453125
2018-04-25,143.11419677734375
2018-04-26,143.07630920410156
2018-04-27,143.75782775878906
2018-04-30,143.83352661132812
2018-05-02,145.65086364746094
2018-05-03,145.15866088867188
2018-05-04,143.83352661132812
2018-05-07,145.49942016601562
2018-05-08,144.66647338867188
2018-05-09,145.76443481445312
2018-05-10,144.704345703125
2018-05-11,145.76443481445312
2018-05-14,144.93150329589844
2018-05-15,146.5973663330078
2018-05-16,145.31011962890625
2018-05-17,146.5595245361328
2018-05-18,146.7488250732422
2018-05-21,146.7488250732422
2018-05-22,147.35459899902344
2018-05-23,143.34136962890625
2018-05-24,142.5462646484375
2018-05-25,142.58413696289062
2018-05-28,142.31910705566406
2018-05-29,137.05642700195312
2018-05-30,137.28363037109375
2018-05-31,133.4975128173828
2018-06-01,136.94287109375
2018-06-04,137.58648681640625
2018-06-05,136.1099090576172
2018-06-06,135.08766174316406
2018-06-07,135.46627807617188
2018-06-08,135.42840576171875
2018-06-11,137.20787048339844
2018-06-12,137.81365966796875
2018-06-13,137.81365966796875
2018-06-14,140.5396270751953
2018-06-15,137.85150146484375
2018-06-18,136.6020965576172
2018-06-19,136.67782592773438
2018-06-20,136.67782592773438
2018-06-21,133.64895629882812
2018-06-22,136.1477813720703
2018-06-25,133.53536987304688
2018-06-26,134.6712188720703
2018-06-27,135.23910522460938
2018-06-28,134.6712188720703
2018-06-29,137.0943145751953
2018-07-02,135.50411987304688
2018-07-03,138.0786895751953
2018-07-04,139.13877868652344
2018-07-05,139.40382385253906
2018-07-06,138.87376403808594
2018-07-09,140.23675537109375
2018-07-10,140.88037109375
2018-07-11,140.7667999267578
2018-07-12,141.7511749267578
2018-07-13,141.97837829589844
2018-07-16,141.7511749267578
2018-07-17,141.7890625
2018-07-18,142.16766357421875
2018-07-19,140.88037109375
2018-07-20,138.5330047607422
2018-07-23,139.66885375976562
2018-07-24,140.91824340820312
2018-07-25,139.10092163085938
2018-07-26,140.31246948242188
2018-07-27,141.37257385253906
2018-07-30,142.4705352783203
2018-07-31,143.6820831298828
2018-08-01,143.03846740722656
2018-08-02,141.6376190185547
2018-08-03,142.43267822265625
2018-08-06,142.31910705566406
2018-08-07,142.16766357421875
2018-08-08,139.1766357421875
2018-08-09,138.94947814941406
2018-08-10,137.85150146484375
2018-08-13,139.10092163085938
2018-08-14,138.60874938964844
2018-08-15,137.81365966796875
2018-08-16,139.97174072265625
2018-08-17,139.59310913085938
2018-08-20,139.93385314941406
2018-08-21,139.89601135253906
2018-08-22,140.61537170410156
2018-08-23,139.59310913085938
2018-08-24,140.35032653808594
2018-08-27,141.5240020751953
2018-08-28,141.86476135253906
2018-08-29,141.86476135253906
2018-08-30,141.90260314941406
2018-08-31,140.6910858154297
2018-09-03,141.25900268554688
2018-09-04,140.80465698242188
2018-09-05,139.93385314941406
2018-09-06,139.89601135253906
2018-09-07,139.365966796875
2018-09-10,139.63099670410156
2018-09-11,137.62435913085938
2018-09-12,138.34371948242188
2018-09-13,137.66221618652344
2018-09-14,139.10092163085938
2018-09-17,139.5173797607422
2018-09-18,139.85813903808594
2018-09-19,141.25900268554688
2018-09-20,141.56185913085938
2018-09-21,143.5306396484375
2018-09-24,142.81129455566406
2018-09-25,144.51504516601562
2018-09-26,145.42367553710938
2018-09-27,146.52166748046875
2018-09-28,144.43931579589844
2018-10-01,144.36358642578125
2018-10-02,144.32574462890625
2018-10-04,146.7109832763672
2018-10-05,147.0138397216797
2018-10-08,145.5751190185547
2018-10-09,145.80230712890625
2018-10-10,143.22775268554688
2018-10-11,139.13877868652344
2018-10-12,138.23011779785156
2018-10-15,138.72230529785156
2018-10-16,140.2746124267578
2018-10-17,140.6910858154297
2018-10-18,141.7511749267578
2018-10-19,143.60635375976562
2018-10-22,142.58413696289062
2018-10-23,140.00958251953125
2018-10-24,139.66885375976562
2018-10-25,141.1832733154297
2018-10-26,138.83590698242188
2018-10-29,141.5240020751953
2018-10-30,142.16766357421875
2018-10-31,143.83352661132812
2018-11-01,142.84915161132812
2018-11-02,143.26559448242188
2018-11-05,143.90927124023438
2018-11-06,144.1364288330078
2018-11-07,143.90927124023438
2018-11-08,144.6286163330078
2018-11-09,145.95375061035156
2018-11-12,144.51504516601562
2018-11-13,147.50604248046875
2018-11-14,146.63523864746094
2018-11-15,145.42367553710938
2018-11-16,145.234375
2018-11-19,144.09857177734375
2018-11-20,143.75782775878906
2018-11-21,145.38583374023438
2018-11-22,143.60635375976562
2018-11-23,144.06069946289062
2018-11-26,146.78668212890625
2018-11-27,148.4147186279297
2018-11-28,146.40806579589844
2018-11-29,145.46157836914062
2018-11-30,145.31011962890625
2018-12-03,146.86241149902344
2018-12-04,147.92251586914062
2018-12-05,145.15866088867188
2018-12-06,140.842529296875
2018-12-07,141.5240020751953
2018-12-10,140.16104125976562
2018-12-11,141.6376190185547
2018-12-12,142.0540771484375
2018-12-13,142.24337768554688
2018-12-14,142.50840759277344
2018-12-17,141.7511749267578
2018-12-18,142.6977081298828
2018-12-19,143.90927124023438
2018-12-20,143.34136962890625
2018-12-21,142.6219940185547
2018-12-27,141.03182983398438
2018-12-28,144.28787231445312
2019-01-02,142.6598358154297
2019-01-03,141.7890625
2019-01-04,144.51504516601562
2019-01-07,142.6598358154297
2019-01-08,141.06968688964844
2019-01-09,142.0919189453125
2019-01-10,143.9849853515625
2019-01-11,145.00721740722656
2019-01-14,145.234375
2019-01-15,144.93150329589844
2019-01-16,144.96937561035156
2019-01-17,144.21212768554688
2019-01-18,147.77105712890625
2019-01-21,148.03610229492188
2019-01-22,147.08958435058594
2019-01-23,147.35459899902344
2019-01-24,149.39910888671875
2019-01-25,148.4147186279297
2019-01-28,148.149658203125
2019-01-29,149.2476348876953
2019-01-30,148.67974853515625
2019-01-31,147.27886962890625
2019-02-01,148.94476318359375
2019-02-04,149.55052185058594
2019-02-05,150.1562957763672
2019-02-06,151.32998657226562
2019-02-07,150.00489807128906
2019-02-08,149.73983764648438
2019-02-11,151.519287109375
2019-02-12,152.80657958984375
2019-02-13,152.04934692382812
2019-02-14,152.20079040527344
2019-02-15,154.62387084960938
2019-02-18,154.24526977539062
2019-02-19,155.2296600341797
2019-02-20,156.13832092285156
2019-02-21,156.13832092285156
2019-02-22,156.28977966308594
2019-02-25,157.57704162597656
2019-02-26,157.72848510742188
2019-02-27,155.91116333007812
2019-02-28,156.81982421875
2019-03-01,157.8799285888672
2019-03-04,157.8799285888672
2019-03-05,158.1828155517578
2019-03-06,158.8643035888672
2019-03-07,157.8799285888672
2019-03-08,158.03138732910156
2019-03-11,158.25852966308594
2019-03-12,158.33424377441406
2019-03-13,158.48570251464844
2019-03-14,160.15158081054688
2019-03-15,164.01339721679688
2019-03-18,164.01339721679688
2019-03-19,164.3162841796875
2019-03-20,159.7729949951172
2019-03-21,159.92440795898438
2019-03-22,157.12271118164062
2019-03-25,157.27413940429688
2019-03-26,157.50132751464844
2019-03-27,157.72848510742188
2019-03-28,158.4099884033203
2019-03-29,159.7729949951172
2019-04-01,160.37876892089844
2019-04-02,162.04461669921875
2019-04-03,162.650390625
2019-04-04,163.33189392089844
2019-04-05,163.55905151367188
2019-04-08,162.42324829101562
2019-04-09,162.34750366210938
2019-04-10,162.42324829101562
2019-04-11,163.25616455078125
2019-04-12,162.19607543945312
2019-04-15,162.8775634765625
2019-04-16,166.13360595703125
2019-04-17,166.51220703125
2019-04-18,167.7237548828125
2019-04-23,168.55670166015625
2019-04-24,167.42086791992188
2019-04-25,168.55670166015625
2019-04-26,169.23818969726562
