Date,ALKYLAMINE.NS
2016-06-23,134.15821838378906
2016-06-24,134.12069702148438
2016-06-27,137.15994262695312
2016-06-28,138.82962036132812
2016-06-29,138.64202880859375
2016-06-30,136.33444213867188
2016-07-01,140.5555877685547
2016-07-04,140.03030395507812
2016-07-05,131.83184814453125
2016-07-07,136.07179260253906
2016-07-08,136.74716186523438
2016-07-11,134.1957244873047
2016-07-12,133.70794677734375
2016-07-13,134.83360290527344
2016-07-14,135.00241088867188
2016-07-15,138.8859100341797
2016-07-18,137.04733276367188
2016-07-19,138.5857391357422
2016-07-20,139.76766967773438
2016-07-21,140.5181121826172
2016-07-22,139.07351684570312
2016-07-25,140.6306610107422
2016-07-26,137.44131469726562
2016-07-27,133.14512634277344
2016-07-28,132.3759307861328
2016-07-29,126.5976333618164
2016-08-01,120.20018005371094
2016-08-02,119.73117065429688
2016-08-03,120.1251449584961
2016-08-04,120.18143463134766
2016-08-05,119.73117065429688
2016-08-08,119.71240997314453
2016-08-09,120.06887817382812
2016-08-10,118.17403411865234
2016-08-11,121.04443359375
2016-08-12,116.710693359375
2016-08-16,119.56232452392578
2016-08-17,121.66353607177734
2016-08-18,123.05182647705078
2016-08-19,121.66353607177734
2016-08-22,121.5322265625
2016-08-23,119.8249740600586
2016-08-24,120.50038146972656
2016-08-25,121.60726165771484
2016-08-26,121.75731658935547
2016-08-29,119.69365692138672
2016-08-30,119.31843566894531
2016-08-31,118.60552978515625
2016-09-01,118.73684692382812
2016-09-02,118.21155548095703
2016-09-06,118.38040161132812
2016-09-07,118.3428955078125
2016-09-08,117.94889068603516
2016-09-09,117.0483627319336
2016-09-12,117.0483627319336
2016-09-14,117.53616333007812
2016-09-15,118.71810150146484
2016-09-16,118.51171875
2016-09-19,124.1587142944336
2016-09-20,125.6220703125
2016-09-21,124.42137145996094
2016-09-22,125.11553955078125
2016-09-23,125.84718322753906
2016-09-26,124.17747497558594
2016-09-27,121.17574310302734
2016-09-28,121.7010726928711
2016-09-29,117.81757354736328
2016-09-30,116.8795394897461
2016-10-03,118.71810150146484
2016-10-04,117.96766662597656
2016-10-05,118.06146240234375
2016-10-06,116.91706085205078
2016-10-07,117.8551025390625
2016-10-10,118.24906921386719
2016-10-13,118.56800842285156
2016-10-14,119.26216125488281
2016-10-17,119.65613555908203
2016-10-18,120.06887817382812
2016-10-19,120.36904907226562
2016-10-20,129.37420654296875
2016-10-21,130.48110961914062
2016-10-24,145.24581909179688
2016-10-25,142.86318969726562
2016-10-26,141.00588989257812
2016-10-27,137.647705078125
2016-10-28,127.81708526611328
2016-11-01,129.6368408203125
2016-11-02,125.26557922363281
2016-11-03,123.53959655761719
2016-11-04,121.38211059570312
2016-11-07,125.54702758789062
2016-11-08,124.00862884521484
2016-11-09,120.35028076171875
2016-11-10,125.15303802490234
2016-11-11,121.86990356445312
2016-11-15,116.86077117919922
2016-11-16,115.90399169921875
2016-11-17,116.35424041748047
2016-11-18,113.52135467529297
2016-11-21,107.38658905029297
2016-11-22,109.41275787353516
2016-11-23,115.58505249023438
2016-11-24,114.77833557128906
2016-11-25,118.0802230834961
2016-11-28,116.99210357666016
2016-11-29,116.69193267822266
2016-11-30,116.22290802001953
2016-12-01,117.57367706298828
2016-12-02,115.22859954833984
2016-12-05,115.82893371582031
2016-12-06,117.08590698242188
2016-12-07,118.19279479980469
2016-12-08,118.92447662353516
2016-12-09,119.9000244140625
2016-12-12,119.71240997314453
2016-12-13,119.73117065429688
2016-12-14,116.03530883789062
2016-12-15,116.54183959960938
2016-12-16,112.71466064453125
2016-12-19,115.05976104736328
2016-12-20,114.53443908691406
2016-12-21,113.39004516601562
2016-12-22,110.21947479248047
2016-12-23,110.4633560180664
2016-12-26,110.12566375732422
2016-12-27,110.31326293945312
2016-12-28,113.6902084350586
2016-12-29,112.35819244384766
2016-12-30,114.90966033935547
2017-01-02,116.35424041748047
2017-01-03,115.92274475097656
2017-01-04,116.0540771484375
2017-01-05,118.64305114746094
2017-01-06,117.44235229492188
2017-01-09,115.04097747802734
2017-01-10,118.41790771484375
2017-01-11,118.79313659667969
2017-01-12,118.00518798828125
2017-01-13,118.41790771484375
2017-01-16,116.99210357666016
2017-01-17,118.02393341064453
2017-01-18,119.58110046386719
2017-01-19,119.67489624023438
2017-01-20,118.30536651611328
2017-01-23,117.7800521850586
2017-01-24,118.13650512695312
2017-01-25,119.20587921142578
2017-01-27,120.61293029785156
2017-01-30,119.80622863769531
2017-01-31,118.6242904663086
2017-02-01,130.68743896484375
2017-02-02,130.76251220703125
2017-02-03,131.13772583007812
2017-02-06,134.04562377929688
2017-02-07,136.07179260253906
2017-02-08,136.12806701660156
2017-02-09,135.2087860107422
2017-02-10,131.64427185058594
2017-02-13,133.31394958496094
2017-02-14,131.40036010742188
2017-02-15,127.8358154296875
2017-02-16,133.40777587890625
2017-02-17,136.5408172607422
2017-02-20,138.32310485839844
2017-02-21,136.61585998535156
2017-02-22,137.08486938476562
2017-02-23,138.51071166992188
2017-02-27,138.66079711914062
2017-02-28,138.54823303222656
2017-03-01,142.225341796875
2017-03-02,140.10537719726562
2017-03-03,140.0865936279297
2017-03-06,141.49365234375
2017-03-07,138.73580932617188
2017-03-08,137.1411590576172
2017-03-09,138.54823303222656
2017-03-10,139.31741333007812
2017-03-14,139.5988311767578
2017-03-15,139.71139526367188
2017-03-16,140.12411499023438
2017-03-17,139.4299774169922
2017-03-20,138.62322998046875
2017-03-21,140.2742156982422
2017-03-22,140.04905700683594
2017-03-23,146.82171630859375
2017-03-24,156.65234375
2017-03-27,169.54098510742188
2017-03-28,167.98385620117188
2017-03-29,161.92410278320312
2017-03-30,168.6780242919922
2017-03-31,169.7473602294922
2017-04-03,171.09814453125
2017-04-05,167.4397735595703
2017-04-06,166.6143035888672
2017-04-07,162.3743896484375
2017-04-10,167.60862731933594
2017-04-11,165.60122680664062
2017-04-12,170.00999450683594
2017-04-13,191.32225036621094
2017-04-17,190.47799682617188
2017-04-18,182.33583068847656
2017-04-19,192.3916015625
2017-04-20,190.0089874267578
2017-04-21,186.0692138671875
2017-04-24,185.7502899169922
2017-04-25,186.2755889892578
2017-04-26,183.9117431640625
2017-04-27,180.94752502441406
2017-04-28,188.37680053710938
2017-05-02,185.24378967285156
2017-05-03,181.566650390625
2017-05-04,181.19143676757812
2017-05-05,174.26870727539062
2017-05-08,177.6643829345703
2017-05-09,172.2238006591797
2017-05-10,171.28573608398438
2017-05-11,175.9759063720703
2017-05-12,170.5165557861328
2017-05-15,168.1714630126953
2017-05-16,163.42501831054688
2017-05-17,169.33462524414062
2017-05-18,152.4687042236328
2017-05-19,149.1292724609375
2017-05-22,149.4106903076172
2017-05-23,149.91725158691406
2017-05-24,143.20089721679688
2017-05-25,147.32827758789062
2017-05-26,150.2549285888672
2017-05-29,148.17250061035156
2017-05-30,146.35269165039062
2017-05-31,144.1576690673828
2017-06-01,144.85183715820312
2017-06-02,145.73358154296875
2017-06-05,153.0315399169922
2017-06-06,152.18728637695312
2017-06-07,153.42552185058594
2017-06-08,153.81948852539062
2017-06-09,157.3465118408203
2017-06-12,151.94338989257812
2017-06-13,150.14234924316406
2017-06-14,149.95477294921875
2017-06-15,151.38059997558594
2017-06-16,151.94338989257812
2017-06-19,148.7540740966797
2017-06-20,151.9246368408203
2017-06-21,151.249267578125
2017-06-22,151.1554412841797
2017-06-23,148.00364685058594
2017-06-27,141.6624755859375
2017-06-28,142.1315155029297
2017-06-29,142.1502685546875
2017-06-30,141.9064178466797
2017-07-03,146.6341094970703
2017-07-04,142.65682983398438
2017-07-05,142.33787536621094
2017-07-06,146.2964324951172
2017-07-07,149.1105194091797
2017-07-10,151.43685913085938
2017-07-11,159.8604278564453
2017-07-12,162.29933166503906
2017-07-13,158.8098602294922
2017-07-14,160.2337188720703
2017-07-17,162.8726348876953
2017-07-18,160.97415161132812
2017-07-19,161.6006622314453
2017-07-20,165.45458984375
2017-07-21,165.16981506347656
2017-07-24,164.97999572753906
2017-07-25,163.85984802246094
2017-07-26,160.5374755859375
2017-07-27,157.13916015625
2017-07-28,157.063232421875
2017-07-31,154.25343322753906
2017-08-01,153.43707275390625
2017-08-02,152.58273315429688
2017-08-03,150.38047790527344
2017-08-04,147.96939086914062
2017-08-07,148.7097930908203
2017-08-08,148.7097930908203
2017-08-09,144.3622283935547
2017-08-10,143.60284423828125
2017-08-11,138.5148162841797
2017-08-14,143.03326416015625
2017-08-16,145.78610229492188
2017-08-17,147.2289581298828
2017-08-18,151.15887451171875
2017-08-21,146.73536682128906
2017-08-22,145.72914123535156
2017-08-23,150.0767364501953
2017-08-24,152.56378173828125
2017-08-28,152.92449951171875
2017-08-29,153.56996154785156
2017-08-30,156.11398315429688
2017-08-31,158.14537048339844
2017-09-01,160.9361572265625
2017-09-04,165.0938720703125
2017-09-05,163.97377014160156
2017-09-06,165.56849670410156
2017-09-07,170.65647888183594
2017-09-08,184.81932067871094
2017-09-11,179.5225067138672
2017-09-12,172.1563262939453
2017-09-13,174.3585662841797
2017-09-14,171.1691131591797
2017-09-15,170.2008514404297
2017-09-18,170.29576110839844
2017-09-19,172.04238891601562
2017-09-20,170.80838012695312
2017-09-21,168.01756286621094
2017-09-22,164.14462280273438
2017-09-25,157.13916015625
2017-09-26,164.39141845703125
2017-09-27,162.0562744140625
2017-09-28,162.94857788085938
2017-09-29,164.258544921875
2017-10-03,162.47393798828125
2017-10-04,167.3151397705078
2017-10-05,174.83319091796875
2017-10-06,184.70542907714844
2017-10-09,209.36697387695312
2017-10-10,215.80291748046875
2017-10-11,202.95004272460938
2017-10-12,217.6064910888672
2017-10-13,215.13844299316406
2017-10-16,212.1198272705078
2017-10-17,210.980712890625
2017-10-18,212.6893768310547
2017-10-19,212.78428649902344
2017-10-23,222.2008514404297
2017-10-24,222.61854553222656
2017-10-25,218.15704345703125
2017-10-26,222.21986389160156
2017-10-27,222.3147735595703
2017-10-30,225.71311950683594
2017-10-31,234.57913208007812
2017-11-01,235.98402404785156
2017-11-02,235.64230346679688
2017-11-03,221.0238037109375
2017-11-06,218.44183349609375
2017-11-07,214.49295043945312
2017-11-08,214.8536376953125
2017-11-09,218.66966247558594
2017-11-10,217.03697204589844
2017-11-13,217.1508331298828
2017-11-14,219.29617309570312
2017-11-15,214.8536376953125
2017-11-16,216.2015838623047
2017-11-17,219.56195068359375
2017-11-20,219.7897491455078
2017-11-21,224.744873046875
2017-11-22,224.422119140625
2017-11-23,224.66893005371094
2017-11-24,221.34654235839844
2017-11-27,223.5298309326172
2017-11-28,228.86465454101562
2017-11-29,225.52325439453125
2017-11-30,224.0803985595703
2017-12-01,220.90989685058594
2017-12-04,223.94749450683594
2017-12-05,222.88433837890625
2017-12-06,223.28302001953125
2017-12-07,223.6057586669922
2017-12-08,222.2008514404297
2017-12-11,222.2008514404297
2017-12-12,222.02999877929688
2017-12-13,210.44912719726562
2017-12-14,221.859130859375
2017-12-15,227.36480712890625
2017-12-18,227.53567504882812
2017-12-19,227.78248596191406
2017-12-20,229.377197265625
2017-12-21,234.2373809814453
2017-12-22,241.6415557861328
2017-12-26,253.29837036132812
2017-12-27,249.04571533203125
2017-12-28,249.48240661621094
2017-12-29,254.20962524414062
2018-01-01,250.14682006835938
2018-01-02,243.0844268798828
2018-01-03,248.53314208984375
2018-01-04,249.67218017578125
2018-01-05,257.1143798828125
2018-01-08,283.44659423828125
2018-01-09,273.46051025390625
2018-01-10,270.0052185058594
2018-01-11,268.12567138671875
2018-01-12,264.34765625
2018-01-15,257.13336181640625
2018-01-16,268.7521667480469
2018-01-17,267.87890625
2018-01-18,269.074951171875
2018-01-19,272.20751953125
2018-01-22,269.7014465332031
2018-01-23,285.7059020996094
2018-01-24,295.3122253417969
2018-01-25,291.4582824707031
2018-01-29,286.1424865722656
2018-01-30,280.105224609375
2018-01-31,267.5181884765625
2018-02-01,262.4111633300781
2018-02-02,254.41848754882812
2018-02-05,245.7423095703125
2018-02-06,236.7054443359375
2018-02-07,231.5225067138672
2018-02-08,237.78759765625
2018-02-09,235.81312561035156
2018-02-12,238.6418914794922
2018-02-14,241.6415557861328
2018-02-15,235.0347442626953
2018-02-16,237.57875061035156
2018-02-19,237.42686462402344
2018-02-20,235.5093994140625
2018-02-21,235.6992645263672
2018-02-22,236.1168975830078
2018-02-23,239.19248962402344
2018-02-26,229.14939880371094
2018-02-27,240.8061981201172
2018-02-28,238.01541137695312
2018-03-01,238.6039276123047
2018-03-05,233.07931518554688
2018-03-06,227.8394317626953
2018-03-07,229.92779541015625
2018-03-08,230.1365966796875
2018-03-09,228.6177978515625
2018-03-12,229.0164794921875
2018-03-13,231.56053161621094
2018-03-14,235.28160095214844
2018-03-15,230.8011016845703
2018-03-16,231.76934814453125
2018-03-19,228.76968383789062
2018-03-20,227.7255096435547
2018-03-21,231.788330078125
2018-03-22,231.21876525878906
2018-03-23,228.71275329589844
2018-03-26,228.4659423828125
2018-03-27,233.45899963378906
2018-03-28,225.5612335205078
2018-04-02,233.4969940185547
2018-04-03,236.43966674804688
2018-04-04,232.585693359375
2018-04-05,236.53457641601562
2018-04-06,234.27537536621094
2018-04-09,240.4834747314453
2018-04-10,239.93287658691406
2018-04-11,239.13552856445312
2018-04-12,238.45205688476562
2018-04-13,246.00811767578125
2018-04-16,246.824462890625
2018-04-17,243.42616271972656
2018-04-18,241.83139038085938
2018-04-19,239.0785369873047
2018-04-20,238.7748260498047
2018-04-23,251.49478149414062
2018-04-24,252.59593200683594
2018-04-25,242.51486206054688
2018-04-26,248.91282653808594
2018-04-27,272.20751953125
2018-04-30,271.5999450683594
2018-05-02,257.0763854980469
2018-05-03,253.8489532470703
2018-05-04,252.95663452148438
2018-05-07,252.671875
2018-05-08,245.78030395507812
2018-05-09,240.1227569580078
2018-05-10,237.7686309814453
2018-05-11,235.0157928466797
2018-05-14,238.0913543701172
2018-05-15,234.9208526611328
2018-05-16,235.66127014160156
2018-05-17,236.93325805664062
2018-05-18,257.64599609375
2018-05-21,266.4550476074219
2018-05-22,259.2976379394531
2018-05-23,256.5448303222656
2018-05-24,246.97633361816406
2018-05-25,258.7091369628906
2018-05-28,259.5823974609375
2018-05-29,257.0384216308594
2018-05-30,253.24143981933594
2018-05-31,247.43197631835938
2018-06-01,250.52655029296875
2018-06-04,228.48492431640625
2018-06-05,222.2768096923828
2018-06-06,235.33853149414062
2018-06-07,249.17864990234375
2018-06-08,252.6149139404297
2018-06-11,254.93109130859375
2018-06-12,253.73504638671875
2018-06-13,253.9818115234375
2018-06-14,252.95663452148438
2018-06-15,252.57691955566406
2018-06-18,252.3870849609375
2018-06-19,250.5645294189453
2018-06-20,261.19610595703125
2018-06-21,257.873779296875
2018-06-22,255.55758666992188
2018-06-25,254.45648193359375
2018-06-26,253.94384765625
2018-06-27,237.46485900878906
2018-06-28,235.6992645263672
2018-06-29,244.6411895751953
2018-07-02,242.4958953857422
2018-07-03,238.98365783691406
2018-07-04,237.9204864501953
2018-07-05,237.69265747070312
2018-07-06,239.57217407226562
2018-07-09,245.9701690673828
2018-07-10,247.8306884765625
2018-07-11,248.13442993164062
2018-07-12,248.45716857910156
2018-07-13,249.2925262451172
2018-07-16,240.74923706054688
2018-07-17,243.5780487060547
2018-07-18,246.78646850585938
2018-07-19,246.7675018310547
2018-07-20,236.6918487548828
2018-07-23,247.8422393798828
2018-07-24,261.60272216796875
2018-07-25,266.93804931640625
2018-07-26,266.5350646972656
2018-07-27,266.0552062988281
2018-07-30,265.69061279296875
2018-07-31,243.25543212890625
2018-08-01,251.219970703125
2018-08-02,253.96441650390625
2018-08-03,253.13919067382812
2018-08-06,250.01097106933594
2018-08-07,246.0766143798828
2018-08-08,253.54222106933594
2018-08-09,251.58465576171875
2018-08-10,250.87452697753906
2018-08-13,249.14732360839844
2018-08-14,247.5159912109375
2018-08-16,247.99578857421875
2018-08-17,247.5543670654297
2018-08-20,248.2069091796875
2018-08-21,249.3967742919922
2018-08-23,249.30078125
2018-08-24,250.6634521484375
2018-08-27,250.4523468017578
2018-08-28,250.145263671875
2018-08-29,249.95338439941406
2018-08-30,250.4715576171875
2018-08-31,249.99171447753906
2018-09-03,249.60789489746094
2018-09-04,245.50086975097656
2018-09-05,239.53221130371094
2018-09-06,242.71807861328125
2018-09-07,238.45748901367188
2018-09-10,240.16555786132812
2018-09-11,249.56948852539062
2018-09-12,251.3734893798828
2018-09-14,250.54832458496094
2018-09-17,248.28369140625
2018-09-18,241.64332580566406
2018-09-19,238.01608276367188
2018-09-21,237.7666015625
2018-09-24,233.75550842285156
2018-09-25,232.16261291503906
2018-09-26,232.16261291503906
2018-09-27,226.40509033203125
2018-09-28,220.34046936035156
2018-10-01,222.5091552734375
2018-10-03,217.48092651367188
2018-10-04,215.44659423828125
2018-10-05,214.9475860595703
2018-10-08,210.2264404296875
2018-10-09,207.7698974609375
2018-10-10,217.30821228027344
2018-10-11,224.35157775878906
2018-10-12,228.0747528076172
2018-10-15,222.8929901123047
2018-10-16,230.3009796142578
2018-10-17,230.3009796142578
2018-10-19,229.9747314453125
2018-10-22,219.3041534423828
2018-10-23,216.65567016601562
2018-10-24,218.55564880371094
2018-10-25,220.12937927246094
2018-10-26,222.6243133544922
2018-10-29,225.29193115234375
2018-10-30,227.34547424316406
2018-10-31,234.06259155273438
2018-11-01,252.23715209960938
2018-11-02,261.85223388671875
2018-11-05,263.2340393066406
2018-11-06,268.3582458496094
2018-11-07,273.8087463378906
2018-11-09,304.4963073730469
2018-11-12,301.8861999511719
2018-11-13,303.4599609375
2018-11-14,307.2791442871094
2018-11-15,300.17816162109375
2018-11-16,289.8721923828125
2018-11-19,296.97314453125
2018-11-20,290.69744873046875
2018-11-21,286.552001953125
2018-11-22,286.5136413574219
2018-11-26,277.0137634277344
2018-11-27,278.5299377441406
2018-11-28,280.41064453125
2018-11-29,288.2217102050781
2018-11-30,293.7105407714844
2018-12-03,291.0045166015625
2018-12-04,286.66717529296875
2018-12-05,286.4560852050781
2018-12-06,281.0632019042969
2018-12-07,281.3510437011719
2018-12-10,270.680419921875
2018-12-11,271.9086608886719
2018-12-12,275.55517578125
2018-12-13,280.6601257324219
2018-12-14,280.8904724121094
2018-12-17,285.6500549316406
2018-12-18,286.1490173339844
2018-12-19,289.5650939941406
2018-12-20,286.4560852050781
2018-12-21,284.2106628417969
2018-12-24,275.9006042480469
2018-12-26,281.9652099609375
2018-12-27,283.15509033203125
2018-12-28,288.81671142578125
2018-12-31,308.3153991699219
2019-01-01,296.7044982910156
2019-01-02,300.86907958984375
2019-01-03,301.8478088378906
2019-01-04,302.02056884765625
2019-01-07,300.4468994140625
2019-01-08,298.6619873046875
2019-01-09,297.4721374511719
2019-01-10,299.333740234375
2019-01-11,299.6408386230469
2019-01-14,299.0650634765625
2019-01-15,297.3954162597656
2019-01-16,300.7539367675781
2019-01-17,304.7458190917969
2019-01-18,305.01446533203125
2019-01-21,321.09716796875
2019-01-22,320.7901306152344
2019-01-23,318.1992492675781
2019-01-24,311.4053039550781
2019-01-25,309.1791076660156
2019-01-28,288.75909423828125
2019-01-29,280.46826171875
2019-01-30,288.1833190917969
2019-01-31,288.49041748046875
2019-02-01,291.8297424316406
2019-02-04,291.1388244628906
2019-02-05,290.5439453125
2019-02-06,290.198486328125
2019-02-07,296.128662109375
2019-02-08,288.5671691894531
2019-02-11,280.60260009765625
2019-02-12,274.99859619140625
2019-02-14,277.0521240234375
2019-02-15,276.82183837890625
2019-02-18,271.75518798828125
2019-02-19,269.413818359375
2019-02-20,268.281494140625
2019-02-21,270.4501647949219
2019-02-22,273.07940673828125
2019-02-25,275.8238525390625
2019-02-26,272.29254150390625
2019-02-27,278.8177185058594
2019-02-28,272.81072998046875
2019-03-01,277.8197937011719
2019-03-05,297.3569641113281
2019-03-06,301.3872375488281
2019-03-07,303.8437805175781
2019-03-08,309.7547607421875
2019-03-11,322.3638000488281
2019-03-12,320.2335510253906
2019-03-13,309.8507995605469
2019-03-14,303.0185241699219
2019-03-15,299.21856689453125
2019-03-18,310.33062744140625
2019-03-19,322.5941162109375
2019-03-20,317.9496765136719
2019-03-22,311.750732421875
2019-03-25,305.8589172363281
2019-03-26,306.8185119628906
2019-03-27,325.26177978515625
2019-03-28,320.8284912109375
2019-04-01,321.03955078125
2019-04-02,317.0477294921875
2019-04-03,316.2800598144531
2019-04-04,316.1841125488281
2019-04-05,318.1032409667969
2019-04-08,320.310302734375
2019-04-09,320.8476257324219
2019-04-10,317.4890441894531
2019-04-11,326.547607421875
2019-04-12,334.4162292480469
2019-04-15,334.3586730957031
2019-04-16,334.66571044921875
2019-04-18,332.1708068847656
2019-04-22,340.8454895019531
2019-04-23,341.1141662597656
2019-04-24,340.4232482910156
2019-04-25,335.0111999511719
2019-04-26,320.8860778808594
2019-04-30,324.3789978027344
2019-05-02,323.400146484375
2019-05-03,323.649658203125
2019-05-06,322.1719055175781
2019-05-07,318.5830383300781
2019-05-08,311.76995849609375
2019-05-09,312.5568542480469
2019-05-10,310.6568603515625
2019-05-13,310.8295593261719
2019-05-14,312.00030517578125
2019-05-15,307.7588806152344
2019-05-16,305.2447814941406
2019-05-17,314.4952087402344
2019-05-20,319.677001953125
2019-05-21,300.3124694824219
2019-05-22,307.14471435546875
2019-05-23,303.421630859375
2019-05-24,304.9953308105469
2019-05-27,306.1851806640625
2019-05-28,305.3023681640625
2019-05-29,307.2982482910156
2019-05-30,316.1841125488281
2019-05-31,317.5274963378906
2019-06-03,330.78900146484375
2019-06-04,322.1911315917969
2019-06-06,314.1113586425781
2019-06-07,314.62957763671875
2019-06-10,317.22039794921875
2019-06-11,315.26287841796875
2019-06-12,314.955810546875
2019-06-13,310.5801086425781
